CAN Message; 0x1b8:0300808d258708a7
1739209750.2529109;-35.57807855764607
1739209750.2529135;-29.438486411369333
1739209750.2529163;-38.13080360867914
1739209750.252919;-45.120503652039325
1739209750.2529218;-45.120503652039325
1739209750.2529247;-33.981070128970956
1739209750.2529273;-45.120503652039325
1739209750.2529302;-38.13080360867914
1739209750.252933;-45.120503652039325
1739209750.2529356;-45.120503652039325
1739209750.2529385;-38.13080360867914
1739209750.2529414;-38.13080360867914
1739209750.252944;-38.13080360867914
1739209750.2529469;-28.58837851428586
1739209750.2529497;-32.816014438256545
1739209750.2529523;-35.57807855764607
1739209750.2529552;-38.13080360867914
1739209750.2529578;-38.13080360867914
1739209750.2529607;-45.120503652039325
1739209750.2529635;-45.120503652039325
1739209750.2529662;-38.13080360867914
1739209750.252969;-38.13080360867914
1739209750.252972;-38.13080360867914
1739209750.2529745;-45.120503652039325
1739209750.2529774;-45.120503652039325
1739209750.2529802;-45.120503652039325
1739209750.2529829;-38.13080360867914
1739209750.2529857;-35.57807855764607
1739209750.2529886;-45.120503652039325
1739209750.2529912;-38.13080360867914
1739209750.252994;-35.57807855764607
1739209750.2529967;-35.57807855764607
1739209750.2529995;-38.13080360867914
1739209750.2530024;-38.13080360867914
1739209750.253005;-38.13080360867914
1739209750.253008;-38.13080360867914
1739209750.2530107;-38.13080360867914
1739209750.2530134;-45.120503652039325
1739209750.2530162;-38.13080360867914
1739209750.253019;-38.13080360867914
1739209750.2530217;-45.120503652039325
1739209750.2530246;-45.120503652039325
1739209750.2530274;-38.13080360867914
1739209750.25303;-35.57807855764607
1739209750.253033;-38.13080360867914
1739209750.2530355;-38.13080360867914
1739209750.2530384;-38.13080360867914
1739209750.2530413;-45.120503652039325
1739209750.253044;-45.120503652039325
1739209750.2530468;-38.13080360867914
1739209750.2530496;-45.120503652039325
1739209750.2530522;-38.13080360867914
1739209750.253055;-45.120503652039325
1739209750.253058;-38.13080360867914
1739209750.2530606;-33.981070128970906
1739209750.2530634;-45.120503652039325
1739209750.2530663;-33.981070128970906
1739209750.253069;-30.49652367304973
1739209750.2530718;-33.981070128970906
1739209750.2530746;-45.120503652039325
1739209750.2530773;-38.13080360867914
1739209750.2530801;-38.13080360867914
1739209750.2530828;-45.120503652039325
1739209750.2530856;-45.120503652039325
1739209750.2530885;-38.13080360867914
1739209750.253091;-38.13080360867914
1739209750.253094;-45.120503652039325
1739209750.2530968;-35.57807855764607
1739209750.2530994;-38.13080360867914
1739209750.2531023;-33.981070128970906
1739209750.2531052;-31.141103565318915
1739209750.2531078;-45.120503652039325
1739209750.2531106;-45.120503652039325
1739209750.2531135;-38.13080360867914
1739209750.2531161;-35.57807855764607
1739209750.253119;-45.120503652039325
1739209750.2531216;-45.120503652039325
1739209750.2531245;-38.13080360867914
1739209750.2531273;-45.120503652039325
1739209750.25313;-45.120503652039325
1739209750.2531328;-38.13080360867914
1739209750.2531357;-38.13080360867914
1739209750.2531383;-45.120503652039325
1739209750.2531412;-45.120503652039325
1739209750.253144;-45.120503652039325
1739209750.2531466;-45.120503652039325
1739209750.2531495;-45.120503652039325
1739209750.2531524;-45.120503652039325
1739209750.253155;-35.57807855764607
1739209750.2531579;-38.13080360867914
1739209750.2531605;-38.13080360867914
1739209750.2531633;-32.816014438256545
1739209750.2531662;-38.13080360867914
1739209750.2531688;-45.120503652039325
1739209750.2531717;-30.49652367304973
1739209750.2531745;-32.816014438256545
1739209750.2531772;-45.120503652039325
1739209750.25318;-45.120503652039325
1739209750.253183;-38.13080360867914
1739209750.2531855;-35.57807855764607
1739209750.2531884;-45.120503652039325
1739209750.2531912;-45.120503652039325
1739209750.2531939;-45.120503652039325
1739209750.2531967;-45.120503652039325
1739209750.2531993;-38.13080360867914
1739209750.2532022;-45.120503652039325
1739209750.253205;-38.13080360867914
1739209750.2532077;-45.120503652039325
1739209750.2532105;-38.13080360867914
1739209750.2532134;-35.57807855764607
1739209750.253216;-35.57807855764607
1739209750.253219;-32.816014438256545
1739209750.2532218;-38.13080360867914
1739209750.2532244;-35.57807855764607
1739209750.2532272;-38.13080360867914
1739209750.25323;-38.13080360867914
1739209750.2532327;-45.120503652039325
1739209750.2532356;-45.120503652039325
1739209750.2532382;-45.120503652039325
1739209750.253241;-45.120503652039325
1739209750.253244;-38.13080360867914
1739209750.2532465;-35.57807855764607
1739209750.2532494;-45.120503652039325
1739209750.2532523;-45.120503652039325
1739209750.253255;-45.120503652039325
1739209750.2532578;-45.120503652039325
1739209750.2532606;-38.13080360867914
1739209750.2532632;-45.120503652039325
1739209750.253266;-45.120503652039325
1739209750.253269;-45.120503652039325
1739209750.2532716;-33.981070128970906
1739209750.2532744;-35.57807855764607
1739209750.253277;-38.13080360867914
1739209750.25328;-45.120503652039325
1739209750.2532828;-32.816014438256545
1739209750.2532854;-31.141103565318893
1739209750.2532883;-45.120503652039325
1739209750.2532911;-45.120503652039325
1739209750.2532938;-45.120503652039325
1739209750.2532966;-45.120503652039325
1739209750.2532995;-45.120503652039325
1739209750.253302;-45.120503652039325
1739209750.253305;-45.120503652039325
1739209750.2533078;-45.120503652039325
1739209750.2533104;-45.120503652039325
1739209750.2533133;-45.120503652039325
1739209750.253316;-45.120503652039325
1739209750.2533188;-45.120503652039325
1739209750.2533216;-45.120503652039325
1739209750.2533243;-45.120503652039325
1739209750.2533271;-35.57807855764607
1739209750.25333;-28.21854285175415
1739209750.2533326;-38.13080360867914
1739209750.2533355;-38.13080360867914
1739209750.2533383;-38.13080360867914
1739209750.253341;-35.57807855764607
1739209750.2533438;-38.13080360867914
1739209750.2533467;-38.13080360867914
1739209750.2533493;-45.120503652039325
1739209750.2533522;-38.13080360867914
1739209750.253355;-45.120503652039325
1739209750.2533576;-45.120503652039325
1739209750.2533605;-45.120503652039325
1739209750.2533631;-45.120503652039325
1739209750.253366;-45.120503652039325
1739209750.2533689;-45.120503652039325
1739209750.2533715;-33.981070128970906
1739209750.2533743;-32.816014438256545
1739209750.2533772;-45.120503652039325
1739209750.2533798;-38.13080360867914
1739209750.2533827;-35.57807855764607
1739209750.2533855;-35.57807855764607
1739209750.2533882;-45.120503652039325
1739209750.253391;-45.120503652039325
1739209750.253394;-38.13080360867914
1739209750.2533965;-38.13080360867914
1739209750.2533994;-38.13080360867914
1739209750.253402;-38.13080360867914
1739209750.2534049;-38.13080360867914
1739209750.2534077;-38.13080360867914
1739209750.2534103;-38.13080360867914
1739209750.2534132;-38.13080360867914
1739209750.253416;-38.13080360867914
1739209750.2534187;-45.120503652039325
1739209750.2534215;-45.120503652039325
1739209750.2534244;-38.13080360867914
1739209750.253427;-38.13080360867914
1739209750.25343;-45.120503652039325
1739209750.2534328;-38.13080360867914
1739209750.2534354;-35.57807855764607
1739209750.2534382;-45.120503652039325
1739209750.2534409;-28.58837851428586
1739209750.2534437;-33.981070128970906
1739209750.2534466;-38.13080360867914
1739209750.2534492;-38.13080360867914
1739209750.253452;-45.120503652039325
1739209750.253455;-31.141103565318915
1739209750.2534575;-35.57807855764607
1739209750.2534604;-38.13080360867914
1739209750.2534633;-33.981070128970956
1739209750.253466;-38.13080360867914
1739209750.2534688;-32.816014438256545
1739209750.2534716;-38.13080360867914
1739209750.2534742;-45.120503652039325
1739209750.253477;-45.120503652039325
1739209750.2534797;-38.13080360867914
1739209750.2534826;-45.120503652039325
1739209750.2534854;-27.267205301931607
1739209750.253488;-32.816014438256545
1739209750.253491;-38.13080360867914
1739209750.2534938;-38.13080360867914
1739209750.2534964;-38.13080360867914
1739209750.2534993;-45.120503652039325
1739209750.2535021;-45.120503652039325
1739209750.2535048;-38.13080360867914
1739209750.2535076;-33.981070128970956
1739209750.2535105;-38.13080360867914
1739209750.253513;-33.981070128970906
1739209750.253516;-45.120503652039325
1739209750.2535186;-45.120503652039325
1739209750.2535214;-45.120503652039325
1739209750.2535243;-45.120503652039325
1739209750.253527;-45.120503652039325
1739209750.2535298;-31.141103565318915
1739209750.2535326;-33.981070128970906
1739209750.2535353;-45.120503652039325
1739209750.2535381;-45.120503652039325
1739209750.253541;-45.120503652039325
1739209750.2535436;-38.13080360867914
1739209750.2535465;-45.120503652039325
1739209750.2535493;-45.120503652039325
1739209750.253552;-45.120503652039325
1739209750.2535548;-45.120503652039325
1739209750.2535574;-45.120503652039325
1739209750.2535603;-38.13080360867914
1739209750.2535632;-32.816014438256545
1739209750.2535658;-38.13080360867914
1739209750.2535686;-45.120503652039325
1739209750.2535715;-38.13080360867914
1739209750.2535741;-38.13080360867914
1739209750.253577;-45.120503652039325
1739209750.2535799;-45.120503652039325
1739209750.2535825;-45.120503652039325
1739209750.2535853;-45.120503652039325
1739209750.2535882;-45.120503652039325
1739209750.2535908;-45.120503652039325
1739209750.2535937;-45.120503652039325
1739209750.2535963;-38.13080360867914
1739209750.2535992;-33.981070128970906
1739209750.253602;-45.120503652039325
1739209750.2536047;-45.120503652039325
1739209750.2536075;-33.981070128970906
1739209750.2536104;-33.981070128970906
1739209750.253613;-33.981070128970906
1739209750.2536159;-45.120503652039325
1739209750.2536197;-38.13080360867914
1739209750.2536232;-38.13080360867914
1739209750.253627;-38.13080360867914
1739209750.2536306;-45.120503652039325
1739209750.2536345;-38.13080360867914
1739209750.253638;-38.13080360867914
1739209750.2536418;-38.13080360867914
1739209750.2536454;-45.120503652039325
1739209750.2536492;-45.120503652039325
1739209750.253653;-38.13080360867914
1739209750.2536566;-38.13080360867914
1739209750.2536604;-38.13080360867914
1739209750.253664;-45.120503652039325
1739209750.2536678;-38.13080360867914
1739209750.2536714;-32.816014438256545
1739209750.2536752;-33.981070128970906
1739209750.253679;-45.120503652039325
1739209750.2536826;-33.981070128970906
1739209750.2536864;-35.57807855764607
1739209750.25369;-38.13080360867914
1739209750.2536938;-33.981070128970906
1739209750.2536974;-45.120503652039325
1739209750.2537012;-38.13080360867914
1739209750.2537048;-38.13080360867914
1739209750.2537086;-45.120503652039325
1739209750.2537124;-38.13080360867914
1739209750.253716;-38.13080360867914
1739209750.2537198;-38.13080360867914
1739209750.2537234;-38.13080360867914
1739209750.2537272;-38.13080360867914
1739209750.2537308;-33.981070128970906
1739209750.2537346;-38.13080360867914
1739209750.2537382;-45.120503652039325
1739209750.253742;-45.120503652039325
1739209750.2537458;-45.120503652039325
1739209750.2537494;-38.13080360867914
1739209750.2537532;-35.57807855764607
1739209750.2537568;-45.120503652039325
1739209750.2537606;-45.120503652039325
1739209750.2537642;-35.57807855764607
1739209750.253768;-32.816014438256545
1739209750.2537718;-45.120503652039325
1739209750.2537754;-45.120503652039325
1739209750.2537792;-38.13080360867914
1739209750.2537827;-38.13080360867914
1739209750.2537866;-38.13080360867914
1739209750.2537901;-45.120503652039325
1739209750.253794;-38.13080360867914
1739209750.2537975;-35.57807855764607
1739209750.2538013;-45.120503652039325
1739209750.2538052;-38.13080360867914
1739209750.2538087;-45.120503652039325
1739209750.2538126;-45.120503652039325
1739209750.2538161;-38.13080360867914
1739209750.25382;-38.13080360867914
1739209750.2538235;-38.13080360867914
1739209750.2538273;-35.57807855764607
1739209750.2538311;-45.120503652039325
1739209750.2538347;-45.120503652039325
1739209750.2538385;-45.120503652039325
1739209750.253842;-38.13080360867914
1739209750.253846;-35.57807855764607
1739209750.2538495;-45.120503652039325
1739209750.2538533;-45.120503652039325
1739209750.253857;-45.120503652039325
1739209750.2538607;-38.13080360867914
1739209750.2538645;-31.141103565318893
1739209750.253868;-45.120503652039325
1739209750.253872;-38.13080360867914
1739209750.2538755;-38.13080360867914
1739209750.2538793;-35.57807855764607
1739209750.253883;-45.120503652039325
1739209750.2538867;-45.120503652039325
1739209750.2538903;-45.120503652039325
1739209750.253894;-45.120503652039325
1739209750.253898;-45.120503652039325
1739209750.2539015;-45.120503652039325
1739209750.2539053;-45.120503652039325
1739209750.2539089;-45.120503652039325
1739209750.2539127;-45.120503652039325
1739209750.2539163;-45.120503652039325
1739209750.25392;-38.13080360867914
1739209750.253924;-35.57807855764607
1739209750.2539275;-38.13080360867914
1739209750.2539313;-45.120503652039325
1739209750.2539349;-35.57807855764607
1739209750.2539387;-35.57807855764607
1739209750.2539423;-38.13080360867914
1739209750.253946;-38.13080360867914
1739209750.2539496;-38.13080360867914
1739209750.2539535;-35.57807855764607
1739209750.2539573;-38.13080360867914
1739209750.2539608;-45.120503652039325
1739209750.2539647;-45.120503652039325
1739209750.2539682;-38.13080360867914
1739209750.253972;-38.13080360867914
1739209750.2539756;-45.120503652039325
1739209750.2539794;-33.981070128970906
1739209750.253983;-45.120503652039325
1739209750.2539868;-38.13080360867914
1739209750.2539907;-45.120503652039325
1739209750.2539942;-38.13080360867914
1739209750.253998;-38.13080360867914
1739209750.2540016;-38.13080360867914
1739209750.2540054;-45.120503652039325
1739209750.254009;-38.13080360867914
1739209750.2540128;-27.8777449560314
1739209750.2540166;-35.57807855764607
1739209750.2540202;-35.57807855764607
1739209750.254024;-45.120503652039325
1739209750.2540276;-33.981070128970906
1739209750.2540314;-45.120503652039325
1739209750.254035;-45.120503652039325
1739209750.2540388;-45.120503652039325
1739209750.2540424;-33.981070128970956
1739209750.2540462;-45.120503652039325
1739209750.25405;-45.120503652039325
1739209750.2540536;-45.120503652039325
1739209750.2540574;-45.120503652039325
1739209750.254061;-45.120503652039325
1739209750.2540648;-45.120503652039325
1739209750.2540684;-45.120503652039325
1739209750.2540722;-33.981070128970906
1739209750.254076;-45.120503652039325
1739209750.2540796;-45.120503652039325
1739209750.2540834;-33.981070128970906
1739209750.254087;-35.57807855764607
1739209750.2540908;-45.120503652039325
1739209750.2540944;-45.120503652039325
1739209750.2540982;-33.981070128970906
1739209750.2541018;-30.49652367304973
1739209750.2541056;-35.57807855764607
1739209750.2541094;-45.120503652039325
1739209750.254113;-33.981070128970906
1739209750.2541168;-32.816014438256545
1739209750.2541203;-38.13080360867914
1739209750.2541242;-45.120503652039325
1739209750.2541277;-45.120503652039325
1739209750.2541316;-38.13080360867914
1739209750.2541351;-45.120503652039325
1739209750.254139;-33.981070128970906
1739209750.2541428;-45.120503652039325
1739209750.2541463;-45.120503652039325
1739209750.2541502;-45.120503652039325
1739209750.2541537;-45.120503652039325
1739209750.2541575;-31.141103565318915
1739209750.2541611;-25.62660358559016
1739209750.254165;-28.992665084841942
1739209750.2541687;-45.120503652039325
1739209750.2541723;-45.120503652039325
1739209750.2541761;-32.816014438256545
1739209750.2541797;-38.13080360867914
1739209750.2541835;-45.120503652039325
1739209750.254187;-35.57807855764607
1739209750.254191;-38.13080360867914
1739209750.2541945;-45.120503652039325
1739209750.2541983;-45.120503652039325
1739209750.2542021;-45.120503652039325
1739209750.2542057;-45.120503652039325
1739209750.2542095;-38.13080360867914
1739209750.254213;-45.120503652039325
1739209750.254217;-45.120503652039325
1739209750.2542205;-45.120503652039325
1739209750.2542243;-38.13080360867914
1739209750.2542279;-45.120503652039325
1739209750.2542317;-38.13080360867914
1739209750.2542355;-45.120503652039325
1739209750.254239;-38.13080360867914
1739209750.254243;-38.13080360867914
1739209750.2542465;-45.120503652039325
1739209750.2542503;-38.13080360867914
1739209750.2542539;-38.13080360867914
1739209750.2542577;-38.13080360867914
1739209750.2542615;-38.13080360867914
1739209750.254265;-45.120503652039325
1739209750.254269;-32.816014438256545
1739209750.2542725;-38.13080360867914
1739209750.2542763;-45.120503652039325
1739209750.2542799;-38.13080360867914
1739209750.2542837;-38.13080360867914
1739209750.2542872;-38.13080360867914
1739209750.254291;-38.13080360867914
1739209750.2542949;-45.120503652039325
1739209750.2542984;-45.120503652039325
1739209750.2543023;-38.13080360867914
1739209750.2543058;-38.13080360867914
1739209750.2543097;-38.13080360867914
1739209750.2543132;-35.57807855764607
1739209750.254317;-35.57807855764607
1739209750.2543209;-38.13080360867914
1739209750.2543244;-45.120503652039325
1739209750.2543283;-38.13080360867914
1739209750.2543318;-35.57807855764607
1739209750.2543356;-38.13080360867914
1739209750.2543392;-45.120503652039325
1739209750.254343;-45.120503652039325
1739209750.2543466;-45.120503652039325
1739209750.2543504;-45.120503652039325
1739209750.2543542;-45.120503652039325
1739209750.2543578;-45.120503652039325
1739209750.2543616;-38.13080360867914
1739209750.2543652;-38.13080360867914
1739209750.254369;-45.120503652039325
1739209750.2543726;-45.120503652039325
1739209750.2543764;-45.120503652039325
1739209750.25438;-45.120503652039325
1739209750.2543838;-45.120503652039325
1739209750.2543876;-38.13080360867914
1739209750.2543912;-38.13080360867914
1739209750.254395;-45.120503652039325
1739209750.2543986;-45.120503652039325
1739209750.2544024;-35.57807855764607
1739209750.254406;-35.57807855764607
1739209750.2544098;-38.13080360867914
1739209750.2544136;-45.120503652039325
1739209750.2544172;-33.981070128970906
1739209750.254421;-38.13080360867914
1739209750.2544246;-45.120503652039325
1739209750.2544284;-38.13080360867914
1739209750.254432;-45.120503652039325
1739209750.2544358;-45.120503652039325
1739209750.2544394;-45.120503652039325
1739209750.2544432;-38.13080360867914
1739209750.254447;-45.120503652039325
1739209750.2544506;-45.120503652039325
1739209750.2544544;-33.981070128970906
1739209750.254458;-45.120503652039325
1739209750.2544618;-35.57807855764607
1739209750.2544653;-35.57807855764607
1739209750.2544692;-45.120503652039325
1739209750.2544727;-38.13080360867914
1739209750.2544765;-35.57807855764607
1739209750.2544804;-45.120503652039325
1739209750.254484;-45.120503652039325
1739209750.2544878;-45.120503652039325
1739209750.2544913;-38.13080360867914
1739209750.2544951;-38.13080360867914
1739209750.2544987;-38.13080360867914
1739209750.2545025;-38.13080360867914
1739209750.2545063;-45.120503652039325
1739209750.25451;-38.13080360867914
1739209750.2545137;-45.120503652039325
1739209750.2545173;-38.13080360867914
1739209750.2545211;-45.120503652039325
1739209750.2545247;-38.13080360867914
1739209750.2545285;-38.13080360867914
1739209750.254532;-38.13080360867914
1739209750.254536;-35.57807855764607
1739209750.2545397;-45.120503652039325
1739209750.2545433;-38.13080360867914
1739209750.254547;-38.13080360867914
1739209750.2545507;-31.141103565318893
1739209750.2545545;-30.49652367304973
1739209750.254558;-35.57807855764607
1739209750.254562;-32.816014438256545
1739209750.2545657;-38.13080360867914
1739209750.2545693;-35.57807855764607
1739209750.254573;-38.13080360867914
1739209750.2545767;-45.120503652039325
1739209750.2545805;-45.120503652039325
1739209750.254584;-38.13080360867914
1739209750.254588;-33.981070128970906
1739209750.2545915;-38.13080360867914
1739209750.2545953;-45.120503652039325
1739209750.254599;-45.120503652039325
1739209750.2546027;-38.13080360867914
1739209750.2546065;-45.120503652039325
1739209750.25461;-35.57807855764607
1739209750.2546139;-29.438486411369333
1739209750.2546175;-38.13080360867914
1739209750.2546213;-38.13080360867914
1739209750.2546248;-38.13080360867914
1739209750.2546287;-38.13080360867914
1739209750.2546325;-38.13080360867914
1739209750.254636;-35.57807855764607
1739209750.2546399;-38.13080360867914
1739209750.2546434;-38.13080360867914
1739209750.2546473;-45.120503652039325
1739209750.2546508;-32.816014438256545
1739209750.2546546;-38.13080360867914
1739209750.2546585;-45.120503652039325
1739209750.254662;-33.981070128970906
1739209750.2546659;-33.981070128970906
1739209750.2546694;-38.13080360867914
1739209750.2546732;-45.120503652039325
1739209750.2546768;-38.13080360867914
1739209750.2546806;-35.57807855764607
1739209750.2546842;-38.13080360867914
1739209750.254688;-45.120503652039325
1739209750.2546918;-38.13080360867914
1739209750.2546954;-38.13080360867914
1739209750.2546992;-38.13080360867914
1739209750.2547028;-29.438486411369333
1739209750.2547066;-45.120503652039325
1739209750.2547102;-38.13080360867914
1739209750.254714;-38.13080360867914
1739209750.2547176;-35.57807855764607
1739209750.2547214;-45.120503652039325
1739209750.2547252;-45.120503652039325
1739209750.2547288;-45.120503652039325
1739209750.2547326;-33.981070128970956
1739209750.2547362;-45.120503652039325
1739209750.25474;-45.120503652039325
1739209750.2547436;-38.13080360867914
1739209750.2547474;-38.13080360867914
1739209750.2547512;-33.981070128970906
1739209750.2547548;-45.120503652039325
1739209750.2547586;-45.120503652039325
1739209750.2547622;-26.991370085610722
1739209750.254766;-33.981070128970906
1739209750.2547696;-38.13080360867914
1739209750.2547734;-38.13080360867914
1739209750.254777;-38.13080360867914
1739209750.2547808;-38.13080360867914
1739209750.2547846;-45.120503652039325
1739209750.2547882;-45.120503652039325
1739209750.254792;-45.120503652039325
1739209750.2547956;-45.120503652039325
1739209750.2547994;-45.120503652039325
1739209750.254803;-45.120503652039325
1739209750.2548068;-38.13080360867914
1739209750.2548103;-38.13080360867914
1739209750.2548141;-38.13080360867914
1739209750.254818;-38.13080360867914
1739209750.2548215;-45.120503652039325
1739209750.2548254;-38.13080360867914
1739209750.254829;-45.120503652039325
1739209750.2548327;-45.120503652039325
1739209750.2548363;-45.120503652039325
1739209750.2548401;-38.13080360867914
1739209750.254844;-35.57807855764607
1739209750.2548475;-45.120503652039325
1739209750.2548513;-38.13080360867914
1739209750.254855;-33.981070128970906
1739209750.2548587;-35.57807855764607
1739209750.2548623;-45.120503652039325
1739209750.2548661;-45.120503652039325
1739209750.2548697;-33.981070128970906
1739209750.2548735;-45.120503652039325
1739209750.2548773;-33.981070128970906
1739209750.254881;-45.120503652039325
1739209750.2548847;-45.120503652039325
1739209750.2548883;-32.816014438256545
1739209750.254892;-45.120503652039325
1739209750.2548957;-45.120503652039325
1739209750.2548995;-45.120503652039325
1739209750.2549033;-45.120503652039325
1739209750.254907;-45.120503652039325
1739209750.2549107;-38.13080360867914
1739209750.2549143;-35.57807855764607
1739209750.254918;-38.13080360867914
1739209750.2549217;-45.120503652039325
1739209750.2549255;-38.13080360867914
1739209750.254929;-33.981070128970906
1739209750.2549329;-38.13080360867914
1739209750.2549367;-38.13080360867914
1739209750.2549403;-45.120503652039325
1739209750.254944;-45.120503652039325
1739209750.2549477;-45.120503652039325
1739209750.2549515;-38.13080360867914
1739209750.254955;-38.13080360867914
1739209750.2549589;-45.120503652039325
1739209750.2549624;-45.120503652039325
1739209750.2549663;-45.120503652039325
1739209750.25497;-38.13080360867914
1739209750.2549736;-45.120503652039325
1739209750.2549775;-38.13080360867914
1739209750.254981;-45.120503652039325
1739209750.2549849;-45.120503652039325
1739209750.2549884;-45.120503652039325
1739209750.2549922;-38.13080360867914
1739209750.254996;-38.13080360867914
1739209750.2549996;-45.120503652039325
1739209750.2550035;-45.120503652039325
1739209750.255007;-45.120503652039325
1739209750.2550108;-38.13080360867914
1739209750.2550144;-38.13080360867914
1739209750.2550182;-33.981070128970906
1739209750.2550218;-33.981070128970906
1739209750.2550256;-45.120503652039325
1739209750.2550294;-38.13080360867914
1739209750.255033;-45.120503652039325
1739209750.2550368;-45.120503652039325
1739209750.2550404;-45.120503652039325
1739209750.2550442;-45.120503652039325
1739209750.2550478;-45.120503652039325
1739209750.2550516;-38.13080360867914
1739209750.2550552;-33.981070128970906
1739209750.255059;-38.13080360867914
1739209750.2550628;-33.981070128970906
1739209750.2550664;-38.13080360867914
1739209750.2550702;-45.120503652039325
1739209750.2550738;-45.120503652039325
1739209750.2550776;-38.13080360867914
1739209750.2550812;-35.57807855764607
1739209750.255085;-38.13080360867914
1739209750.2550888;-45.120503652039325
1739209750.2550924;-45.120503652039325
1739209750.2550962;-38.13080360867914
1739209750.2550998;-38.13080360867914
1739209750.2551036;-45.120503652039325
1739209750.2551072;-45.120503652039325
1739209750.255111;-38.13080360867914
1739209750.2551146;-38.13080360867914
1739209750.2551184;-45.120503652039325
1739209750.2551222;-45.120503652039325
1739209750.2551258;-38.13080360867914
1739209750.2551296;-38.13080360867914
1739209750.2551332;-45.120503652039325
1739209750.255137;-33.981070128970906
1739209750.2551405;-38.13080360867914
1739209750.2551444;-38.13080360867914
1739209750.2551482;-45.120503652039325
1739209750.2551517;-28.58837851428586
1739209750.2551556;-30.49652367304973
1739209750.2551591;-45.120503652039325
1739209750.255163;-45.120503652039325
1739209750.2551665;-38.13080360867914
1739209750.2551703;-38.13080360867914
1739209750.255174;-38.13080360867914
1739209750.2551777;-38.13080360867914
1739209750.2551816;-38.13080360867914
1739209750.2551851;-45.120503652039325
1739209750.255189;-38.13080360867914
1739209750.2551925;-38.13080360867914
1739209750.2551963;-45.120503652039325
1739209750.2552;-45.120503652039325
1739209750.2552037;-33.981070128970906
1739209750.2552073;-38.13080360867914
1739209750.255211;-35.57807855764607
1739209750.255215;-38.13080360867914
1739209750.2552185;-45.120503652039325
1739209750.2552223;-38.13080360867914
1739209750.255226;-35.57807855764607
1739209750.2552297;-38.13080360867914
1739209750.2552333;-38.13080360867914
1739209750.255237;-38.13080360867914
1739209750.255241;-38.13080360867914
1739209750.2552445;-45.120503652039325
1739209750.2552483;-38.13080360867914
1739209750.255252;-45.120503652039325
1739209750.2552557;-38.13080360867914
1739209750.2552593;-38.13080360867914
1739209750.255263;-38.13080360867914
1739209750.2552667;-33.981070128970906
1739209750.2552705;-45.120503652039325
1739209750.2552743;-45.120503652039325
1739209750.2552779;-35.57807855764607
1739209750.2552817;-38.13080360867914
1739209750.2552853;-45.120503652039325
1739209750.255289;-45.120503652039325
1739209750.2552927;-38.13080360867914
1739209750.2552965;-45.120503652039325
1739209750.2553;-35.57807855764607
1739209750.2553039;-28.21854285175415
1739209750.2553077;-45.120503652039325
1739209750.2553113;-45.120503652039325
1739209750.255315;-35.57807855764607
1739209750.2553186;-35.57807855764607
1739209750.2553225;-45.120503652039325
1739209750.255326;-33.981070128970906
1739209750.2553298;-38.13080360867914
1739209750.2553337;-45.120503652039325
1739209750.2553372;-38.13080360867914
1739209750.255341;-38.13080360867914
1739209750.2553446;-45.120503652039325
1739209750.2553484;-45.120503652039325
1739209750.255352;-38.13080360867914
1739209750.2553558;-45.120503652039325
1739209750.2553594;-38.13080360867914
1739209750.2553632;-32.816014438256545
1739209750.255367;-45.120503652039325
1739209750.2553706;-45.120503652039325
1739209750.2553744;-35.57807855764607
1739209750.255378;-38.13080360867914
1739209750.2553818;-38.13080360867914
1739209750.2553854;-38.13080360867914
1739209750.2553892;-38.13080360867914
1739209750.255393;-38.13080360867914
1739209750.2553966;-45.120503652039325
1739209750.2554004;-45.120503652039325
1739209750.255404;-38.13080360867914
1739209750.2554078;-32.816014438256545
1739209750.2554114;-45.120503652039325
1739209750.2554152;-38.13080360867914
1739209750.2554188;-35.57807855764607
1739209750.2554226;-45.120503652039325
1739209750.2554264;-38.13080360867914
1739209750.25543;-38.13080360867914
1739209750.2554338;-38.13080360867914
1739209750.2554374;-38.13080360867914
1739209750.2554412;-33.981070128970906
1739209750.2554448;-45.120503652039325
1739209750.2554486;-35.57807855764607
1739209750.2554522;-35.57807855764607
1739209750.255456;-38.13080360867914
1739209750.2554598;-45.120503652039325
1739209750.2554634;-38.13080360867914
1739209750.2554672;-38.13080360867914
1739209750.2554708;-45.120503652039325
1739209750.2554746;-45.120503652039325
1739209750.2554781;-38.13080360867914
1739209750.255482;-35.57807855764607
1739209750.2554858;-38.13080360867914
1739209750.2554893;-45.120503652039325
1739209750.2554932;-45.120503652039325
1739209750.2554967;-35.57807855764607
1739209750.2555006;-45.120503652039325
1739209750.2555041;-45.120503652039325
1739209750.255508;-45.120503652039325
1739209750.2555115;-38.13080360867914
1739209750.2555153;-38.13080360867914
1739209750.2555192;-38.13080360867914
1739209750.2555227;-38.13080360867914
1739209750.2555265;-45.120503652039325
1739209750.25553;-45.120503652039325
1739209750.255534;-45.120503652039325
1739209750.2555375;-38.13080360867914
1739209750.2555413;-33.981070128970906
1739209750.255545;-45.120503652039325
1739209750.2555487;-45.120503652039325
1739209750.2555525;-38.13080360867914
1739209750.255556;-38.13080360867914
1739209750.25556;-31.141103565318915
1739209750.2555635;-38.13080360867914
1739209750.2555673;-45.120503652039325
1739209750.255571;-45.120503652039325
1739209750.2555747;-33.981070128970906
1739209750.2555785;-38.13080360867914
1739209750.255582;-38.13080360867914
1739209750.255586;-45.120503652039325
1739209750.2555895;-38.13080360867914
