CAN Message; 0x1bb:0000e349fd657d03
Timestamp;Amplitude
1739209898.0334618;-32.816014438256545
1739209898.0334682;-45.120503652039325
1739209898.0334747;-45.120503652039325
1739209898.0334811;-38.13080360867914
1739209898.0334878;-38.13080360867914
1739209898.0334942;-45.120503652039325
1739209898.0335007;-45.120503652039325
1739209898.033507;-33.981070128970906
1739209898.0335138;-38.13080360867914
1739209898.0335202;-38.13080360867914
1739209898.0335267;-45.120503652039325
1739209898.033533;-45.120503652039325
1739209898.0335395;-38.13080360867914
1739209898.0335462;-38.13080360867914
1739209898.0335526;-45.120503652039325
1739209898.033559;-38.13080360867914
1739209898.0335655;-38.13080360867914
1739209898.0335722;-38.13080360867914
1739209898.0335786;-45.120503652039325
1739209898.033585;-45.120503652039325
1739209898.0335915;-45.120503652039325
1739209898.033598;-45.120503652039325
1739209898.0336046;-45.120503652039325
1739209898.033611;-45.120503652039325
1739209898.0336175;-38.13080360867914
1739209898.033624;-38.13080360867914
1739209898.0336304;-45.120503652039325
1739209898.033637;-45.120503652039325
1739209898.0336435;-35.57807855764607
1739209898.03365;-38.13080360867914
1739209898.0336564;-45.120503652039325
1739209898.033663;-45.120503652039325
1739209898.0336695;-45.120503652039325
1739209898.033676;-35.57807855764607
1739209898.0336823;-38.13080360867914
1739209898.0336888;-45.120503652039325
1739209898.0336955;-45.120503652039325
1739209898.033702;-38.13080360867914
1739209898.0337083;-35.57807855764607
1739209898.0337148;-38.13080360867914
1739209898.0337214;-32.816014438256545
1739209898.033728;-38.13080360867914
1739209898.0337343;-45.120503652039325
1739209898.0337408;-45.120503652039325
1739209898.0337472;-38.13080360867914
1739209898.0337539;-45.120503652039325
1739209898.0337603;-45.120503652039325
1739209898.0337667;-38.13080360867914
1739209898.0337732;-38.13080360867914
1739209898.0337799;-33.981070128970906
1739209898.0337863;-32.816014438256545
1739209898.0337927;-35.57807855764607
1739209898.0337992;-35.57807855764607
1739209898.0338056;-38.13080360867914
1739209898.0338123;-35.57807855764607
1739209898.0338187;-45.120503652039325
1739209898.0338252;-45.120503652039325
1739209898.0338316;-45.120503652039325
1739209898.033838;-45.120503652039325
1739209898.0338447;-38.13080360867914
1739209898.0338511;-38.13080360867914
1739209898.0338576;-45.120503652039325
1739209898.033864;-45.120503652039325
1739209898.0338707;-38.13080360867914
1739209898.0338771;-35.57807855764607
1739209898.0338836;-35.57807855764607
1739209898.03389;-45.120503652039325
1739209898.0338964;-45.120503652039325
1739209898.0339031;-45.120503652039325
1739209898.0339096;-35.57807855764607
1739209898.033916;-38.13080360867914
1739209898.0339224;-38.13080360867914
1739209898.033929;-38.13080360867914
1739209898.0339355;-33.981070128970906
1739209898.033942;-27.8777449560314
1739209898.0339484;-45.120503652039325
1739209898.0339549;-38.13080360867914
1739209898.0339615;-45.120503652039325
1739209898.033968;-38.13080360867914
1739209898.0339744;-38.13080360867914
1739209898.0339808;-45.120503652039325
1739209898.0339873;-45.120503652039325
1739209898.033994;-33.981070128970956
1739209898.0340004;-45.120503652039325
1739209898.0340068;-35.57807855764607
1739209898.0340133;-38.13080360867914
1739209898.03402;-45.120503652039325
1739209898.0340264;-38.13080360867914
1739209898.0340328;-45.120503652039325
1739209898.0340393;-45.120503652039325
1739209898.0340457;-27.8777449560314
1739209898.0340524;-38.13080360867914
1739209898.0340588;-45.120503652039325
1739209898.0340652;-45.120503652039325
1739209898.0340717;-33.981070128970906
1739209898.0340784;-45.120503652039325
1739209898.0340848;-45.120503652039325
1739209898.0340912;-45.120503652039325
1739209898.0340977;-45.120503652039325
1739209898.034104;-45.120503652039325
1739209898.0341108;-38.13080360867914
1739209898.0341172;-45.120503652039325
1739209898.0341237;-45.120503652039325
1739209898.03413;-45.120503652039325
1739209898.0341365;-45.120503652039325
1739209898.0341432;-45.120503652039325
1739209898.0341496;-35.57807855764607
1739209898.034156;-45.120503652039325
1739209898.0341625;-45.120503652039325
1739209898.0341692;-38.13080360867914
1739209898.0341756;-38.13080360867914
1739209898.034182;-38.13080360867914
1739209898.0341885;-38.13080360867914
1739209898.034195;-38.13080360867914
1739209898.0342016;-32.816014438256545
1739209898.034208;-38.13080360867914
1739209898.0342145;-45.120503652039325
1739209898.034221;-38.13080360867914
1739209898.0342276;-38.13080360867914
1739209898.034234;-45.120503652039325
1739209898.0342405;-45.120503652039325
1739209898.034247;-38.13080360867914
1739209898.0342534;-45.120503652039325
1739209898.03426;-45.120503652039325
1739209898.0342665;-45.120503652039325
1739209898.034273;-45.120503652039325
1739209898.0342793;-45.120503652039325
1739209898.0342858;-45.120503652039325
1739209898.0342925;-45.120503652039325
1739209898.034299;-38.13080360867914
1739209898.0343053;-28.992665084841942
1739209898.0343118;-31.141103565318915
1739209898.0343184;-45.120503652039325
1739209898.034325;-38.13080360867914
1739209898.0343313;-32.816014438256545
1739209898.0343378;-38.13080360867914
1739209898.0343442;-45.120503652039325
1739209898.0343509;-38.13080360867914
1739209898.0343573;-38.13080360867914
1739209898.0343637;-45.120503652039325
1739209898.0343702;-45.120503652039325
1739209898.0343769;-38.13080360867914
1739209898.0343833;-38.13080360867914
1739209898.0343897;-38.13080360867914
1739209898.0343962;-38.13080360867914
1739209898.0344026;-45.120503652039325
1739209898.0344093;-27.267205301931607
1739209898.0344157;-28.992665084841942
1739209898.0344222;-38.13080360867914
1739209898.0344286;-45.120503652039325
1739209898.0344353;-38.13080360867914
1739209898.0344417;-33.981070128970906
1739209898.0344481;-45.120503652039325
1739209898.0344546;-35.57807855764607
1739209898.034461;-33.981070128970906
1739209898.0344677;-38.13080360867914
1739209898.0344741;-45.120503652039325
1739209898.0344806;-38.13080360867914
1739209898.034487;-38.13080360867914
1739209898.0344934;-45.120503652039325
1739209898.0345001;-45.120503652039325
1739209898.0345066;-33.981070128970906
1739209898.034513;-28.992665084841942
1739209898.0345194;-28.58837851428586
1739209898.034526;-38.13080360867914
1739209898.0345325;-45.120503652039325
1739209898.034539;-33.981070128970906
1739209898.0345454;-32.816014438256545
1739209898.0345519;-38.13080360867914
1739209898.0345585;-38.13080360867914
1739209898.034565;-38.13080360867914
1739209898.0345714;-38.13080360867914
1739209898.0345778;-45.120503652039325
1739209898.0345845;-38.13080360867914
1739209898.034591;-38.13080360867914
1739209898.0345974;-45.120503652039325
1739209898.0346038;-45.120503652039325
1739209898.0346103;-38.13080360867914
1739209898.034617;-35.57807855764607
1739209898.0346234;-38.13080360867914
1739209898.0346298;-38.13080360867914
1739209898.0346363;-38.13080360867914
1739209898.0346427;-33.981070128970906
1739209898.0346494;-38.13080360867914
1739209898.0346558;-45.120503652039325
1739209898.0346622;-35.57807855764607
1739209898.0346687;-38.13080360867914
1739209898.0346754;-45.120503652039325
1739209898.0346818;-38.13080360867914
1739209898.0346882;-38.13080360867914
1739209898.0346947;-38.13080360867914
1739209898.034701;-38.13080360867914
1739209898.0347078;-45.120503652039325
1739209898.0347142;-45.120503652039325
1739209898.0347207;-38.13080360867914
1739209898.034727;-45.120503652039325
1739209898.0347338;-45.120503652039325
1739209898.0347402;-45.120503652039325
1739209898.0347466;-32.816014438256545
1739209898.034753;-45.120503652039325
1739209898.0347595;-45.120503652039325
1739209898.0347662;-45.120503652039325
1739209898.0347726;-38.13080360867914
1739209898.034779;-33.981070128970906
1739209898.0347855;-38.13080360867914
1739209898.034792;-38.13080360867914
1739209898.0347986;-32.816014438256545
1739209898.034805;-33.981070128970906
1739209898.0348115;-33.981070128970906
1739209898.034818;-45.120503652039325
1739209898.0348246;-35.57807855764607
1739209898.034831;-38.13080360867914
1739209898.0348375;-45.120503652039325
1739209898.034844;-38.13080360867914
1739209898.0348504;-35.57807855764607
1739209898.034857;-45.120503652039325
1739209898.0348635;-45.120503652039325
1739209898.03487;-38.13080360867914
1739209898.0348763;-38.13080360867914
1739209898.034883;-45.120503652039325
1739209898.0348895;-45.120503652039325
1739209898.034896;-38.13080360867914
1739209898.0349023;-35.57807855764607
1739209898.0349088;-38.13080360867914
1739209898.0349154;-45.120503652039325
1739209898.034922;-45.120503652039325
1739209898.0349283;-38.13080360867914
1739209898.0349348;-38.13080360867914
1739209898.0349412;-45.120503652039325
1739209898.0349479;-38.13080360867914
1739209898.0349543;-38.13080360867914
1739209898.0349607;-45.120503652039325
1739209898.0349672;-45.120503652039325
1739209898.0349739;-38.13080360867914
1739209898.0349803;-32.816014438256545
1739209898.0349867;-38.13080360867914
1739209898.0349932;-45.120503652039325
1739209898.0349996;-38.13080360867914
1739209898.0350063;-45.120503652039325
1739209898.0350127;-38.13080360867914
1739209898.0350192;-45.120503652039325
1739209898.0350256;-38.13080360867914
1739209898.0350323;-38.13080360867914
1739209898.0350387;-38.13080360867914
1739209898.0350451;-32.816014438256545
1739209898.0350516;-45.120503652039325
1739209898.035058;-35.57807855764607
1739209898.0350647;-45.120503652039325
1739209898.0350711;-35.57807855764607
1739209898.0350776;-38.13080360867914
1739209898.035084;-45.120503652039325
1739209898.0350904;-45.120503652039325
1739209898.0350971;-45.120503652039325
1739209898.0351036;-45.120503652039325
1739209898.03511;-38.13080360867914
1739209898.0351164;-38.13080360867914
1739209898.035123;-45.120503652039325
1739209898.0351295;-35.57807855764607
1739209898.035136;-35.57807855764607
1739209898.0351424;-38.13080360867914
1739209898.0351489;-45.120503652039325
1739209898.0351555;-45.120503652039325
1739209898.035162;-45.120503652039325
1739209898.0351684;-35.57807855764607
1739209898.0351748;-35.57807855764607
1739209898.0351815;-38.13080360867914
1739209898.035188;-45.120503652039325
1739209898.0351944;-45.120503652039325
1739209898.0352008;-45.120503652039325
1739209898.0352073;-38.13080360867914
1739209898.035214;-45.120503652039325
1739209898.0352204;-45.120503652039325
1739209898.0352268;-45.120503652039325
1739209898.0352333;-45.120503652039325
1739209898.03524;-45.120503652039325
1739209898.0352464;-45.120503652039325
1739209898.0352528;-45.120503652039325
1739209898.0352592;-45.120503652039325
1739209898.0352657;-45.120503652039325
1739209898.0352724;-35.57807855764607
1739209898.0352788;-35.57807855764607
1739209898.0352852;-38.13080360867914
1739209898.0352917;-38.13080360867914
1739209898.035298;-45.120503652039325
1739209898.0353048;-30.49652367304973
1739209898.0353112;-38.13080360867914
1739209898.0353177;-38.13080360867914
1739209898.035324;-38.13080360867914
1739209898.0353308;-38.13080360867914
1739209898.0353372;-38.13080360867914
1739209898.0353436;-45.120503652039325
1739209898.03535;-38.13080360867914
1739209898.0353565;-33.981070128970956
1739209898.0353632;-38.13080360867914
1739209898.0353696;-32.816014438256545
1739209898.035376;-45.120503652039325
1739209898.0353825;-45.120503652039325
1739209898.0353892;-45.120503652039325
1739209898.0353956;-38.13080360867914
1739209898.035402;-45.120503652039325
1739209898.0354085;-28.992665084841942
1739209898.035415;-33.981070128970906
1739209898.0354216;-38.13080360867914
1739209898.035428;-33.981070128970906
1739209898.0354345;-35.57807855764607
1739209898.035441;-35.57807855764607
1739209898.0354474;-38.13080360867914
1739209898.035454;-38.13080360867914
1739209898.0354605;-45.120503652039325
1739209898.035467;-45.120503652039325
1739209898.0354733;-45.120503652039325
1739209898.03548;-45.120503652039325
1739209898.0354865;-45.120503652039325
1739209898.035493;-45.120503652039325
1739209898.0354993;-38.13080360867914
1739209898.0355058;-38.13080360867914
1739209898.0355124;-28.58837851428586
1739209898.035519;-33.981070128970906
1739209898.0355253;-38.13080360867914
1739209898.0355318;-38.13080360867914
1739209898.0355384;-38.13080360867914
1739209898.0355449;-45.120503652039325
1739209898.0355513;-38.13080360867914
1739209898.0355577;-32.816014438256545
1739209898.0355642;-35.57807855764607
1739209898.0355709;-45.120503652039325
1739209898.0355773;-35.57807855764607
1739209898.0355837;-45.120503652039325
1739209898.0355902;-38.13080360867914
1739209898.0355966;-45.120503652039325
1739209898.0356033;-45.120503652039325
1739209898.0356097;-38.13080360867914
1739209898.0356162;-38.13080360867914
1739209898.0356226;-38.13080360867914
1739209898.0356293;-45.120503652039325
1739209898.0356357;-38.13080360867914
1739209898.0356421;-38.13080360867914
1739209898.0356486;-38.13080360867914
1739209898.035655;-45.120503652039325
1739209898.0356617;-45.120503652039325
1739209898.0356681;-45.120503652039325
1739209898.0356746;-38.13080360867914
1739209898.035681;-45.120503652039325
1739209898.0356877;-45.120503652039325
1739209898.0356941;-45.120503652039325
1739209898.0357006;-45.120503652039325
1739209898.035707;-38.13080360867914
1739209898.0357134;-45.120503652039325
1739209898.03572;-38.13080360867914
1739209898.0357265;-38.13080360867914
1739209898.035733;-38.13080360867914
1739209898.0357394;-38.13080360867914
1739209898.0357459;-38.13080360867914
1739209898.0357525;-38.13080360867914
1739209898.035759;-38.13080360867914
1739209898.0357654;-45.120503652039325
1739209898.0357718;-38.13080360867914
1739209898.0357785;-30.49652367304973
1739209898.035785;-45.120503652039325
1739209898.0357914;-45.120503652039325
1739209898.0357978;-45.120503652039325
1739209898.0358043;-38.13080360867914
1739209898.035811;-35.57807855764607
1739209898.0358174;-35.57807855764607
1739209898.0358238;-38.13080360867914
1739209898.0358303;-31.141103565318915
1739209898.035837;-45.120503652039325
1739209898.0358434;-38.13080360867914
1739209898.0358498;-38.13080360867914
1739209898.0358562;-45.120503652039325
1739209898.0358627;-45.120503652039325
1739209898.0358694;-45.120503652039325
1739209898.0358758;-38.13080360867914
1739209898.0358822;-29.438486411369347
1739209898.0358887;-38.13080360867914
1739209898.0358953;-45.120503652039325
1739209898.0359018;-38.13080360867914
1739209898.0359082;-33.981070128970906
1739209898.0359147;-38.13080360867914
1739209898.035921;-38.13080360867914
1739209898.0359278;-38.13080360867914
1739209898.0359342;-28.992665084841942
1739209898.0359406;-35.57807855764607
1739209898.035947;-38.13080360867914
1739209898.0359535;-38.13080360867914
1739209898.0359602;-45.120503652039325
1739209898.0359666;-45.120503652039325
1739209898.035973;-45.120503652039325
1739209898.0359795;-38.13080360867914
1739209898.0359862;-32.81601443825658
1739209898.0359926;-45.120503652039325
1739209898.035999;-38.13080360867914
1739209898.0360055;-38.13080360867914
1739209898.036012;-38.13080360867914
1739209898.0360186;-45.120503652039325
1739209898.036025;-45.120503652039325
1739209898.0360315;-45.120503652039325
1739209898.036038;-31.141103565318915
1739209898.0360446;-38.13080360867914
1739209898.036051;-45.120503652039325
1739209898.0360575;-45.120503652039325
1739209898.036064;-45.120503652039325
1739209898.0360703;-45.120503652039325
1739209898.036077;-35.57807855764607
1739209898.0360835;-45.120503652039325
1739209898.03609;-45.120503652039325
1739209898.0360963;-38.13080360867914
1739209898.0361028;-45.120503652039325
1739209898.0361094;-33.981070128970906
1739209898.036116;-38.13080360867914
1739209898.0361223;-45.120503652039325
1739209898.0361288;-45.120503652039325
1739209898.0361354;-45.120503652039325
1739209898.0361419;-45.120503652039325
1739209898.0361483;-38.13080360867914
1739209898.0361547;-38.13080360867914
1739209898.0361612;-38.13080360867914
1739209898.0361679;-45.120503652039325
1739209898.0361743;-38.13080360867914
1739209898.0361807;-38.13080360867914
1739209898.0361872;-38.13080360867914
1739209898.0361938;-35.57807855764607
1739209898.0362003;-38.13080360867914
1739209898.0362067;-45.120503652039325
1739209898.0362132;-45.120503652039325
1739209898.0362196;-38.13080360867914
1739209898.0362263;-45.120503652039325
1739209898.0362327;-45.120503652039325
1739209898.0362391;-33.981070128970906
1739209898.0362456;-38.13080360867914
1739209898.036252;-45.120503652039325
1739209898.0362587;-45.120503652039325
1739209898.0362651;-45.120503652039325
1739209898.0362716;-45.120503652039325
1739209898.036278;-33.981070128970906
1739209898.0362847;-38.13080360867914
1739209898.0362911;-45.120503652039325
1739209898.0362976;-31.141103565318893
1739209898.036304;-32.816014438256545
1739209898.0363104;-45.120503652039325
1739209898.036317;-35.57807855764607
1739209898.0363235;-35.57807855764607
1739209898.03633;-38.13080360867914
1739209898.0363364;-45.120503652039325
1739209898.036343;-38.13080360867914
1739209898.0363495;-45.120503652039325
1739209898.036356;-45.120503652039325
1739209898.0363624;-38.13080360867914
1739209898.0363688;-45.120503652039325
1739209898.0363755;-45.120503652039325
1739209898.036382;-38.13080360867914
1739209898.0363884;-38.13080360867914
1739209898.0363948;-45.120503652039325
1739209898.0364013;-38.13080360867914
1739209898.036408;-45.120503652039325
1739209898.0364144;-38.13080360867914
1739209898.0364208;-38.13080360867914
1739209898.0364273;-38.13080360867914
1739209898.036434;-45.120503652039325
1739209898.0364404;-45.120503652039325
1739209898.0364468;-32.816014438256545
1739209898.0364532;-38.13080360867914
1739209898.0364597;-45.120503652039325
1739209898.0364664;-45.120503652039325
1739209898.0364728;-45.120503652039325
1739209898.0364792;-38.13080360867914
1739209898.0364857;-35.57807855764607
1739209898.0364923;-45.120503652039325
1739209898.0364988;-33.981070128970906
1739209898.0365052;-38.13080360867914
1739209898.0365117;-38.13080360867914
1739209898.036518;-45.120503652039325
1739209898.0365248;-38.13080360867914
1739209898.0365312;-38.13080360867914
1739209898.0365376;-45.120503652039325
1739209898.036544;-35.57807855764607
1739209898.0365505;-38.13080360867914
1739209898.0365572;-38.13080360867914
1739209898.0365636;-38.13080360867914
1739209898.03657;-38.13080360867914
1739209898.0365765;-45.120503652039325
1739209898.0365832;-38.13080360867914
1739209898.0365896;-38.13080360867914
1739209898.036596;-45.120503652039325
1739209898.0366025;-45.120503652039325
1739209898.036609;-38.13080360867914
1739209898.0366156;-33.981070128970906
1739209898.036622;-33.981070128970906
1739209898.0366285;-45.120503652039325
1739209898.036635;-45.120503652039325
1739209898.0366416;-38.13080360867914
1739209898.036648;-38.13080360867914
1739209898.0366545;-45.120503652039325
1739209898.036661;-38.13080360867914
1739209898.0366673;-38.13080360867914
1739209898.036674;-45.120503652039325
1739209898.0366805;-45.120503652039325
1739209898.036687;-45.120503652039325
1739209898.0366933;-38.13080360867914
1739209898.0367;-45.120503652039325
1739209898.0367064;-45.120503652039325
1739209898.036713;-38.13080360867914
1739209898.0367193;-33.981070128970906
1739209898.0367258;-45.120503652039325
1739209898.0367324;-38.13080360867914
1739209898.0367389;-38.13080360867914
1739209898.0367453;-33.981070128970906
1739209898.0367517;-38.13080360867914
1739209898.0367582;-45.120503652039325
1739209898.0367649;-38.13080360867914
1739209898.0367713;-33.981070128970906
1739209898.0367777;-33.981070128970906
1739209898.0367842;-45.120503652039325
1739209898.0367908;-45.120503652039325
1739209898.0367973;-45.120503652039325
1739209898.0368037;-45.120503652039325
1739209898.0368102;-45.120503652039325
1739209898.0368166;-45.120503652039325
1739209898.0368233;-38.13080360867914
1739209898.0368297;-33.981070128970906
1739209898.0368361;-45.120503652039325
1739209898.0368426;-38.13080360867914
1739209898.0368493;-38.13080360867914
1739209898.0368557;-45.120503652039325
1739209898.0368621;-45.120503652039325
1739209898.0368686;-38.13080360867914
1739209898.036875;-31.141103565318915
1739209898.0368817;-30.49652367304973
1739209898.0368881;-38.13080360867914
1739209898.0368946;-35.57807855764607
1739209898.036901;-30.49652367304973
1739209898.0369074;-38.13080360867914
1739209898.036914;-45.120503652039325
1739209898.0369205;-38.13080360867914
1739209898.036927;-38.13080360867914
1739209898.0369334;-33.981070128970906
1739209898.03694;-45.120503652039325
1739209898.0369465;-45.120503652039325
1739209898.036953;-38.13080360867914
1739209898.0369594;-45.120503652039325
1739209898.0369658;-45.120503652039325
1739209898.0369725;-45.120503652039325
1739209898.036979;-38.13080360867914
1739209898.0369854;-38.13080360867914
1739209898.0369918;-45.120503652039325
1739209898.0369985;-38.13080360867914
1739209898.037005;-38.13080360867914
1739209898.0370114;-45.120503652039325
1739209898.0370178;-45.120503652039325
1739209898.0370243;-33.981070128970906
1739209898.037031;-33.981070128970906
1739209898.0370374;-29.438486411369347
1739209898.0370438;-45.120503652039325
1739209898.0370502;-33.981070128970906
1739209898.0370567;-38.13080360867914
1739209898.0370634;-33.981070128970906
1739209898.0370698;-33.981070128970906
1739209898.0370762;-38.13080360867914
1739209898.0370827;-32.816014438256545
1739209898.0370893;-28.992665084841942
1739209898.0370958;-38.13080360867914
1739209898.0371022;-33.981070128970906
1739209898.0371087;-35.57807855764607
1739209898.037115;-45.120503652039325
1739209898.0371218;-45.120503652039325
1739209898.0371282;-33.981070128970906
1739209898.0371346;-38.13080360867914
1739209898.037141;-35.57807855764607
1739209898.0371478;-45.120503652039325
1739209898.0371542;-33.981070128970906
1739209898.0371606;-35.57807855764607
1739209898.037167;-38.13080360867914
1739209898.0371735;-38.13080360867914
1739209898.0371802;-38.13080360867914
1739209898.0371866;-38.13080360867914
1739209898.037193;-33.981070128970906
1739209898.0371995;-38.13080360867914
1739209898.037206;-38.13080360867914
1739209898.0372126;-35.57807855764607
1739209898.037219;-45.120503652039325
1739209898.0372255;-38.13080360867914
1739209898.037232;-38.13080360867914
1739209898.0372386;-45.120503652039325
1739209898.037245;-38.13080360867914
1739209898.0372515;-45.120503652039325
1739209898.037258;-38.13080360867914
1739209898.0372643;-38.13080360867914
1739209898.037271;-38.13080360867914
1739209898.0372775;-38.13080360867914
1739209898.037284;-38.13080360867914
1739209898.0372903;-35.57807855764607
1739209898.037297;-45.120503652039325
1739209898.0373034;-38.13080360867914
1739209898.03731;-45.120503652039325
1739209898.0373163;-38.13080360867914
1739209898.0373228;-38.13080360867914
1739209898.0373294;-38.13080360867914
1739209898.0373359;-45.120503652039325
1739209898.0373423;-45.120503652039325
1739209898.0373487;-38.13080360867914
1739209898.0373552;-45.120503652039325
1739209898.0373619;-45.120503652039325
1739209898.0373683;-38.13080360867914
1739209898.0373747;-45.120503652039325
1739209898.0373812;-45.120503652039325
1739209898.0373878;-38.13080360867914
1739209898.0373943;-35.57807855764607
1739209898.0374007;-38.13080360867914
1739209898.0374072;-45.120503652039325
1739209898.0374136;-45.120503652039325
1739209898.0374203;-45.120503652039325
1739209898.0374267;-38.13080360867914
1739209898.0374331;-35.57807855764607
1739209898.0374396;-45.120503652039325
1739209898.0374463;-33.981070128970906
1739209898.0374527;-45.120503652039325
1739209898.0374591;-45.120503652039325
1739209898.0374656;-35.57807855764607
1739209898.037472;-38.13080360867914
1739209898.0374787;-38.13080360867914
1739209898.0374851;-45.120503652039325
1739209898.0374916;-38.13080360867914
1739209898.037498;-38.13080360867914
1739209898.0375047;-45.120503652039325
1739209898.037511;-45.120503652039325
1739209898.0375175;-33.981070128970906
1739209898.037524;-38.13080360867914
1739209898.0375304;-38.13080360867914
1739209898.037537;-38.13080360867914
1739209898.0375435;-38.13080360867914
1739209898.03755;-38.13080360867914
1739209898.0375564;-45.120503652039325
1739209898.0375628;-38.13080360867914
1739209898.0375695;-35.57807855764607
1739209898.037576;-45.120503652039325
1739209898.0375824;-45.120503652039325
1739209898.0375888;-33.981070128970906
1739209898.0375955;-33.981070128970906
1739209898.037602;-45.120503652039325
1739209898.0376084;-33.981070128970906
1739209898.0376148;-45.120503652039325
1739209898.0376213;-45.120503652039325
1739209898.037628;-38.13080360867914
1739209898.0376344;-33.981070128970906
1739209898.0376408;-45.120503652039325
1739209898.0376472;-45.120503652039325
1739209898.037654;-38.13080360867914
1739209898.0376604;-45.120503652039325
