CAN Message; 0x77:363f9377de1e5bae
Timestamp;Amplitude
1739209919.7180943;-38.13080360867914
1739209919.7181027;-32.816014438256545
1739209919.718111;-32.816014438256545
1739209919.7181196;-45.120503652039325
1739209919.718128;-38.13080360867914
1739209919.7181363;-35.57807855764607
1739209919.718145;-38.13080360867914
1739209919.7181532;-38.13080360867914
1739209919.7181618;-38.13080360867914
1739209919.7181702;-38.13080360867914
1739209919.7181785;-45.120503652039325
1739209919.718187;-30.49652367304973
1739209919.7181954;-32.816014438256545
1739209919.718204;-45.120503652039325
1739209919.7182124;-45.120503652039325
1739209919.7182207;-32.816014438256545
1739209919.7182293;-35.57807855764607
1739209919.7182376;-45.120503652039325
1739209919.7182462;-35.57807855764607
1739209919.7182546;-45.120503652039325
1739209919.718263;-38.13080360867914
1739209919.7182715;-38.13080360867914
1739209919.7182798;-45.120503652039325
1739209919.7182884;-38.13080360867914
1739209919.7182968;-45.120503652039325
1739209919.718305;-35.57807855764607
1739209919.7183137;-38.13080360867914
1739209919.718322;-35.57807855764607
1739209919.7183306;-38.13080360867914
1739209919.718339;-45.120503652039325
1739209919.7183473;-45.120503652039325
1739209919.718356;-38.13080360867914
1739209919.7183642;-38.13080360867914
1739209919.7183726;-45.120503652039325
1739209919.7183812;-45.120503652039325
1739209919.7183895;-38.13080360867914
1739209919.718398;-45.120503652039325
1739209919.7184064;-45.120503652039325
1739209919.7184148;-38.13080360867914
1739209919.7184234;-45.120503652039325
1739209919.7184317;-38.13080360867914
1739209919.7184403;-45.120503652039325
1739209919.7184486;-33.981070128970906
1739209919.718457;-45.120503652039325
1739209919.7184656;-45.120503652039325
1739209919.718474;-32.816014438256545
1739209919.7184825;-45.120503652039325
1739209919.7184908;-45.120503652039325
1739209919.7184992;-38.13080360867914
1739209919.7185078;-38.13080360867914
1739209919.718516;-45.120503652039325
1739209919.7185247;-29.438486411369333
1739209919.718533;-30.49652367304973
1739209919.7185414;-38.13080360867914
1739209919.71855;-38.13080360867914
1739209919.7185583;-35.57807855764607
1739209919.718567;-35.57807855764607
1739209919.7185752;-45.120503652039325
1739209919.7185836;-33.981070128970906
1739209919.7185922;-45.120503652039325
1739209919.7186005;-38.13080360867914
1739209919.7186089;-32.816014438256545
1739209919.7186174;-38.13080360867914
1739209919.7186258;-45.120503652039325
1739209919.7186344;-45.120503652039325
1739209919.7186427;-45.120503652039325
1739209919.718651;-33.981070128970906
1739209919.7186596;-45.120503652039325
1739209919.718668;-45.120503652039325
1739209919.7186766;-45.120503652039325
1739209919.718685;-45.120503652039325
1739209919.7186933;-45.120503652039325
1739209919.7187018;-45.120503652039325
1739209919.7187102;-38.13080360867914
1739209919.7187188;-45.120503652039325
1739209919.718727;-33.981070128970906
1739209919.7187355;-28.992665084841942
1739209919.718744;-38.13080360867914
1739209919.7187524;-38.13080360867914
1739209919.718761;-38.13080360867914
1739209919.7187693;-35.57807855764607
1739209919.7187777;-33.981070128970906
1739209919.7187862;-38.13080360867914
1739209919.7187946;-38.13080360867914
1739209919.718803;-33.981070128970956
1739209919.7188115;-32.816014438256545
1739209919.7188199;-38.13080360867914
1739209919.7188284;-45.120503652039325
1739209919.7188368;-38.13080360867914
1739209919.7188451;-38.13080360867914
1739209919.7188537;-38.13080360867914
1739209919.718862;-35.57807855764607
1739209919.7188706;-31.141103565318915
1739209919.718879;-38.13080360867914
1739209919.7188873;-45.120503652039325
1739209919.718896;-38.13080360867914
1739209919.7189043;-38.13080360867914
1739209919.7189128;-45.120503652039325
1739209919.7189212;-33.981070128970906
1739209919.7189295;-45.120503652039325
1739209919.718938;-45.120503652039325
1739209919.7189465;-45.120503652039325
1739209919.718955;-45.120503652039325
1739209919.7189634;-45.120503652039325
1739209919.7189717;-45.120503652039325
1739209919.7189803;-45.120503652039325
1739209919.7189887;-38.13080360867914
1739209919.7189972;-45.120503652039325
1739209919.7190056;-45.120503652039325
1739209919.719014;-38.13080360867914
1739209919.7190225;-38.13080360867914
1739209919.7190309;-38.13080360867914
1739209919.7190392;-45.120503652039325
1739209919.7190478;-45.120503652039325
1739209919.7190561;-45.120503652039325
1739209919.7190647;-45.120503652039325
1739209919.719073;-33.981070128970906
1739209919.7190814;-35.57807855764607
1739209919.71909;-38.13080360867914
1739209919.7190983;-45.120503652039325
1739209919.719107;-38.13080360867914
1739209919.7191153;-45.120503652039325
1739209919.7191236;-38.13080360867914
1739209919.7191322;-38.13080360867914
1739209919.7191405;-45.120503652039325
1739209919.719149;-38.13080360867914
1739209919.7191575;-38.13080360867914
1739209919.7191658;-45.120503652039325
1739209919.7191744;-38.13080360867914
1739209919.7191827;-35.57807855764607
1739209919.7191913;-45.120503652039325
1739209919.7191997;-38.13080360867914
1739209919.719208;-45.120503652039325
1739209919.7192166;-38.13080360867914
1739209919.719225;-32.816014438256545
1739209919.7192335;-38.13080360867914
1739209919.7192419;-38.13080360867914
1739209919.7192502;-45.120503652039325
1739209919.7192588;-38.13080360867914
1739209919.7192671;-38.13080360867914
1739209919.7192755;-38.13080360867914
1739209919.719284;-31.141103565318915
1739209919.7192924;-35.57807855764607
1739209919.719301;-38.13080360867914
1739209919.7193093;-38.13080360867914
1739209919.7193177;-38.13080360867914
1739209919.7193263;-45.120503652039325
1739209919.7193346;-45.120503652039325
1739209919.7193432;-45.120503652039325
1739209919.7193515;-45.120503652039325
1739209919.7193599;-45.120503652039325
1739209919.7193685;-45.120503652039325
1739209919.7193768;-38.13080360867914
1739209919.7193854;-38.13080360867914
1739209919.7193937;-45.120503652039325
1739209919.719402;-38.13080360867914
1739209919.7194107;-45.120503652039325
1739209919.719419;-45.120503652039325
1739209919.7194276;-38.13080360867914
1739209919.719436;-38.13080360867914
1739209919.7194443;-38.13080360867914
1739209919.7194529;-45.120503652039325
1739209919.7194612;-38.13080360867914
1739209919.7194698;-45.120503652039325
1739209919.7194781;-35.57807855764607
1739209919.7194865;-31.141103565318915
1739209919.719495;-45.120503652039325
1739209919.7195034;-45.120503652039325
1739209919.7195117;-38.13080360867914
1739209919.7195203;-38.13080360867914
1739209919.7195287;-45.120503652039325
1739209919.7195373;-38.13080360867914
1739209919.7195456;-38.13080360867914
1739209919.719554;-38.13080360867914
1739209919.7195625;-38.13080360867914
1739209919.7195709;-45.120503652039325
1739209919.7195795;-45.120503652039325
1739209919.7195878;-45.120503652039325
1739209919.7195961;-45.120503652039325
1739209919.7196047;-45.120503652039325
1739209919.719613;-38.13080360867914
1739209919.7196217;-35.57807855764607
1739209919.71963;-38.13080360867914
1739209919.7196383;-35.57807855764607
1739209919.719647;-35.57807855764607
1739209919.7196553;-45.120503652039325
1739209919.7196639;-45.120503652039325
1739209919.7196722;-45.120503652039325
1739209919.7196805;-45.120503652039325
1739209919.7196891;-30.49652367304973
1739209919.7196975;-45.120503652039325
1739209919.719706;-31.141103565318893
1739209919.7197144;-38.13080360867914
1739209919.7197227;-38.13080360867914
1739209919.7197313;-38.13080360867914
1739209919.7197397;-33.981070128970906
1739209919.719748;-45.120503652039325
1739209919.7197566;-31.141103565318943
1739209919.719765;-45.120503652039325
1739209919.7197735;-35.57807855764607
1739209919.7197819;-45.120503652039325
1739209919.7197902;-45.120503652039325
1739209919.7197988;-38.13080360867914
1739209919.7198071;-45.120503652039325
1739209919.7198157;-45.120503652039325
1739209919.719824;-29.438486411369333
1739209919.7198324;-38.13080360867914
1739209919.719841;-45.120503652039325
1739209919.7198493;-38.13080360867914
1739209919.719858;-45.120503652039325
1739209919.7198663;-38.13080360867914
1739209919.7198746;-38.13080360867914
1739209919.7198832;-45.120503652039325
1739209919.7198915;-45.120503652039325
1739209919.7199001;-38.13080360867914
1739209919.7199085;-32.816014438256545
1739209919.7199168;-38.13080360867914
1739209919.7199254;-35.57807855764607
1739209919.7199337;-45.120503652039325
1739209919.719942;-38.13080360867914
1739209919.7199507;-33.981070128970906
1739209919.719959;-45.120503652039325
1739209919.7199676;-38.13080360867914
1739209919.719976;-35.57807855764607
1739209919.7199843;-38.13080360867914
1739209919.7199929;-45.120503652039325
1739209919.7200012;-38.13080360867914
1739209919.7200098;-32.816014438256545
1739209919.7200181;-38.13080360867914
1739209919.7200265;-45.120503652039325
1739209919.720035;-38.13080360867914
1739209919.7200434;-38.13080360867914
1739209919.720052;-31.141103565318915
1739209919.7200603;-38.13080360867914
1739209919.7200687;-38.13080360867914
1739209919.7200773;-32.816014438256545
1739209919.7200856;-33.981070128970906
1739209919.7200942;-45.120503652039325
1739209919.7201025;-45.120503652039325
1739209919.720111;-45.120503652039325
1739209919.7201195;-38.13080360867914
1739209919.7201278;-45.120503652039325
1739209919.7201364;-45.120503652039325
1739209919.7201447;-38.13080360867914
1739209919.720153;-38.13080360867914
1739209919.7201617;-38.13080360867914
1739209919.72017;-38.13080360867914
1739209919.7201784;-45.120503652039325
1739209919.720187;-33.981070128970906
1739209919.7201953;-45.120503652039325
1739209919.7202039;-38.13080360867914
1739209919.7202122;-33.981070128970906
1739209919.7202206;-38.13080360867914
1739209919.7202291;-45.120503652039325
1739209919.7202375;-35.57807855764607
1739209919.720246;-38.13080360867914
1739209919.7202544;-38.13080360867914
1739209919.7202628;-45.120503652039325
1739209919.7202713;-38.13080360867914
1739209919.7202797;-38.13080360867914
1739209919.7202883;-33.981070128970906
1739209919.7202966;-45.120503652039325
1739209919.720305;-38.13080360867914
1739209919.7203135;-33.981070128970906
1739209919.720322;-38.13080360867914
1739209919.7203305;-45.120503652039325
1739209919.7203388;-38.13080360867914
1739209919.7203472;-35.57807855764607
1739209919.7203557;-38.13080360867914
1739209919.720364;-45.120503652039325
1739209919.7203727;-38.13080360867914
1739209919.720381;-38.13080360867914
1739209919.7203894;-38.13080360867914
1739209919.720398;-45.120503652039325
1739209919.7204063;-45.120503652039325
1739209919.7204146;-38.13080360867914
1739209919.7204232;-38.13080360867914
1739209919.7204316;-45.120503652039325
1739209919.7204401;-31.141103565318915
1739209919.7204485;-38.13080360867914
1739209919.7204568;-38.13080360867914
1739209919.7204654;-45.120503652039325
1739209919.7204738;-45.120503652039325
1739209919.7204823;-35.57807855764607
1739209919.7204907;-38.13080360867914
1739209919.720499;-45.120503652039325
1739209919.7205076;-31.141103565318915
1739209919.720516;-38.13080360867914
1739209919.7205245;-33.981070128970906
1739209919.720533;-45.120503652039325
1739209919.7205412;-38.13080360867914
1739209919.7205498;-35.57807855764607
1739209919.7205582;-35.57807855764607
1739209919.7205667;-45.120503652039325
1739209919.720575;-30.49652367304973
1739209919.7205834;-38.13080360867914
1739209919.720592;-38.13080360867914
1739209919.7206004;-45.120503652039325
1739209919.720609;-38.13080360867914
1739209919.7206173;-38.13080360867914
1739209919.7206256;-38.13080360867914
1739209919.7206342;-45.120503652039325
1739209919.7206426;-38.13080360867914
1739209919.720651;-35.57807855764607
1739209919.7206595;-38.13080360867914
1739209919.7206678;-45.120503652039325
1739209919.7206764;-38.13080360867914
1739209919.7206848;-35.57807855764607
1739209919.720693;-38.13080360867914
1739209919.7207017;-45.120503652039325
1739209919.72071;-33.981070128970906
1739209919.7207186;-38.13080360867914
1739209919.720727;-35.57807855764607
1739209919.7207353;-45.120503652039325
1739209919.720744;-38.13080360867914
1739209919.7207522;-31.141103565318893
1739209919.7207608;-35.57807855764607
1739209919.7207692;-45.120503652039325
1739209919.7207775;-28.992665084841942
1739209919.720786;-31.141103565318915
1739209919.7207944;-38.13080360867914
1739209919.720803;-45.120503652039325
1739209919.7208114;-38.13080360867914
1739209919.7208197;-45.120503652039325
1739209919.7208283;-38.13080360867914
1739209919.7208366;-38.13080360867914
1739209919.7208452;-38.13080360867914
1739209919.7208536;-38.13080360867914
1739209919.720862;-38.13080360867914
1739209919.7208705;-45.120503652039325
1739209919.7208788;-38.13080360867914
1739209919.7208872;-35.57807855764607
1739209919.7208958;-45.120503652039325
1739209919.720904;-45.120503652039325
1739209919.7209127;-45.120503652039325
1739209919.720921;-32.816014438256545
1739209919.7209294;-33.981070128970906
1739209919.720938;-45.120503652039325
1739209919.7209463;-45.120503652039325
1739209919.720955;-35.57807855764607
1739209919.7209632;-32.816014438256545
1739209919.7209716;-45.120503652039325
1739209919.7209802;-33.981070128970906
1739209919.7209885;-31.141103565318915
1739209919.720997;-38.13080360867914
1739209919.7210054;-45.120503652039325
1739209919.7210138;-38.13080360867914
1739209919.7210224;-45.120503652039325
1739209919.7210307;-38.13080360867914
1739209919.7210393;-45.120503652039325
1739209919.7210476;-45.120503652039325
1739209919.721056;-35.57807855764607
1739209919.7210646;-33.981070128970906
1739209919.721073;-45.120503652039325
1739209919.7210813;-45.120503652039325
1739209919.7210898;-35.57807855764607
1739209919.7210982;-38.13080360867914
1739209919.7211068;-45.120503652039325
1739209919.721115;-38.13080360867914
1739209919.7211235;-38.13080360867914
1739209919.721132;-45.120503652039325
1739209919.7211404;-45.120503652039325
1739209919.721149;-45.120503652039325
1739209919.7211573;-38.13080360867914
1739209919.7211657;-38.13080360867914
1739209919.7211742;-45.120503652039325
1739209919.7211826;-38.13080360867914
1739209919.7211912;-33.981070128970906
1739209919.7211995;-45.120503652039325
1739209919.7212079;-45.120503652039325
1739209919.7212164;-38.13080360867914
1739209919.7212248;-33.981070128970906
1739209919.7212334;-38.13080360867914
1739209919.7212417;-45.120503652039325
1739209919.72125;-45.120503652039325
1739209919.7212586;-32.816014438256545
1739209919.721267;-35.57807855764607
1739209919.7212756;-45.120503652039325
1739209919.721284;-45.120503652039325
1739209919.7212923;-35.57807855764607
1739209919.7213008;-35.57807855764607
1739209919.7213092;-45.120503652039325
1739209919.7213175;-45.120503652039325
1739209919.721326;-45.120503652039325
1739209919.7213345;-38.13080360867914
1739209919.721343;-45.120503652039325
1739209919.7213514;-45.120503652039325
1739209919.7213597;-38.13080360867914
1739209919.7213683;-35.57807855764607
1739209919.7213767;-45.120503652039325
1739209919.7213852;-45.120503652039325
1739209919.7213936;-32.816014438256545
1739209919.721402;-38.13080360867914
1739209919.7214105;-45.120503652039325
1739209919.7214189;-38.13080360867914
1739209919.7214274;-33.981070128970906
1739209919.7214358;-33.981070128970906
1739209919.7214441;-38.13080360867914
1739209919.7214527;-45.120503652039325
1739209919.721461;-26.991370085610736
1739209919.7214696;-29.438486411369333
1739209919.721478;-45.120503652039325
1739209919.7214863;-38.13080360867914
1739209919.721495;-38.13080360867914
1739209919.7215033;-33.981070128970906
1739209919.7215118;-45.120503652039325
1739209919.7215202;-45.120503652039325
1739209919.7215285;-45.120503652039325
1739209919.721537;-45.120503652039325
1739209919.7215455;-45.120503652039325
1739209919.7215538;-45.120503652039325
1739209919.7215624;-45.120503652039325
1739209919.7215707;-45.120503652039325
1739209919.7215793;-45.120503652039325
1739209919.7215877;-38.13080360867914
1739209919.721596;-35.57807855764607
1739209919.7216046;-33.981070128970906
1739209919.721613;-45.120503652039325
1739209919.7216215;-45.120503652039325
1739209919.7216299;-33.981070128970906
1739209919.7216382;-45.120503652039325
1739209919.7216468;-45.120503652039325
1739209919.7216551;-38.13080360867914
1739209919.7216637;-32.816014438256545
1739209919.721672;-28.992665084841942
1739209919.7216804;-45.120503652039325
1739209919.721689;-45.120503652039325
1739209919.7216973;-35.57807855764607
1739209919.721706;-35.57807855764607
1739209919.7217143;-38.13080360867914
1739209919.7217226;-38.13080360867914
1739209919.7217312;-38.13080360867914
1739209919.7217395;-33.981070128970956
1739209919.721748;-35.57807855764607
1739209919.7217565;-38.13080360867914
1739209919.7217648;-38.13080360867914
1739209919.7217734;-38.13080360867914
1739209919.7217817;-45.120503652039325
1739209919.72179;-45.120503652039325
1739209919.7217987;-38.13080360867914
1739209919.721807;-31.141103565318915
1739209919.7218156;-45.120503652039325
1739209919.721824;-45.120503652039325
1739209919.7218323;-45.120503652039325
1739209919.7218409;-38.13080360867914
1739209919.7218492;-45.120503652039325
1739209919.7218578;-45.120503652039325
1739209919.7218661;-35.57807855764607
1739209919.7218745;-33.981070128970906
1739209919.721883;-45.120503652039325
1739209919.7218914;-38.13080360867914
1739209919.7219;-38.13080360867914
1739209919.7219083;-35.57807855764607
1739209919.7219167;-45.120503652039325
1739209919.7219253;-38.13080360867914
1739209919.7219336;-38.13080360867914
1739209919.7219422;-45.120503652039325
1739209919.7219505;-38.13080360867914
1739209919.7219589;-38.13080360867914
1739209919.7219675;-38.13080360867914
1739209919.7219758;-38.13080360867914
1739209919.7219844;-45.120503652039325
1739209919.7219927;-45.120503652039325
1739209919.722001;-38.13080360867914
1739209919.7220097;-38.13080360867914
1739209919.722018;-33.981070128970906
1739209919.7220263;-33.981070128970906
1739209919.722035;-45.120503652039325
1739209919.7220433;-38.13080360867914
1739209919.7220519;-32.816014438256545
1739209919.7220602;-45.120503652039325
1739209919.7220685;-45.120503652039325
1739209919.7220771;-33.981070128970906
1739209919.7220855;-38.13080360867914
1739209919.722094;-38.13080360867914
1739209919.7221024;-45.120503652039325
1739209919.7221107;-33.981070128970906
1739209919.7221193;-33.981070128970906
1739209919.7221277;-38.13080360867914
1739209919.7221363;-35.57807855764607
1739209919.7221446;-33.981070128970906
1739209919.722153;-45.120503652039325
1739209919.7221615;-45.120503652039325
1739209919.7221699;-45.120503652039325
1739209919.7221785;-38.13080360867914
1739209919.7221868;-38.13080360867914
1739209919.7221951;-45.120503652039325
1739209919.7222037;-45.120503652039325
1739209919.722212;-38.13080360867914
1739209919.7222204;-45.120503652039325
1739209919.722229;-45.120503652039325
1739209919.7222373;-45.120503652039325
1739209919.722246;-33.981070128970906
1739209919.7222543;-45.120503652039325
1739209919.7222626;-38.13080360867914
1739209919.7222712;-45.120503652039325
1739209919.7222795;-33.981070128970906
1739209919.7222881;-31.141103565318915
1739209919.7222965;-33.981070128970906
1739209919.7223048;-45.120503652039325
1739209919.7223134;-38.13080360867914
1739209919.7223217;-45.120503652039325
1739209919.7223303;-45.120503652039325
1739209919.7223387;-38.13080360867914
1739209919.722347;-38.13080360867914
1739209919.7223556;-38.13080360867914
1739209919.722364;-45.120503652039325
1739209919.7223725;-45.120503652039325
1739209919.7223809;-45.120503652039325
1739209919.7223892;-35.57807855764607
1739209919.7223978;-35.57807855764607
1739209919.7224061;-38.13080360867914
1739209919.7224147;-31.141103565318915
1739209919.722423;-28.992665084841942
1739209919.7224314;-38.13080360867914
1739209919.72244;-45.120503652039325
1739209919.7224483;-45.120503652039325
1739209919.7224567;-45.120503652039325
1739209919.7224653;-45.120503652039325
1739209919.7224736;-45.120503652039325
1739209919.7224822;-45.120503652039325
1739209919.7224905;-38.13080360867914
1739209919.722499;-38.13080360867914
1739209919.7225075;-45.120503652039325
1739209919.7225158;-45.120503652039325
1739209919.7225244;-45.120503652039325
1739209919.7225327;-45.120503652039325
1739209919.722541;-45.120503652039325
1739209919.7225497;-45.120503652039325
1739209919.722558;-38.13080360867914
1739209919.7225666;-35.57807855764607
1739209919.722575;-33.981070128970906
1739209919.7225833;-45.120503652039325
1739209919.7225919;-38.13080360867914
1739209919.7226002;-38.13080360867914
1739209919.7226088;-45.120503652039325
1739209919.7226171;-38.13080360867914
1739209919.7226255;-31.141103565318915
1739209919.722634;-45.120503652039325
1739209919.7226424;-38.13080360867914
1739209919.722651;-35.57807855764607
1739209919.7226593;-38.13080360867914
1739209919.7226677;-45.120503652039325
1739209919.7226763;-45.120503652039325
1739209919.7226846;-45.120503652039325
1739209919.722693;-33.981070128970956
1739209919.7227015;-38.13080360867914
1739209919.72271;-38.13080360867914
1739209919.7227185;-45.120503652039325
1739209919.7227268;-45.120503652039325
1739209919.7227352;-38.13080360867914
1739209919.7227437;-45.120503652039325
1739209919.722752;-45.120503652039325
1739209919.7227607;-32.816014438256545
1739209919.722769;-45.120503652039325
1739209919.7227774;-45.120503652039325
1739209919.722786;-45.120503652039325
1739209919.7227943;-38.13080360867914
1739209919.7228029;-35.57807855764607
1739209919.7228112;-38.13080360867914
1739209919.7228196;-45.120503652039325
1739209919.7228281;-32.816014438256545
1739209919.7228365;-45.120503652039325
1739209919.722845;-45.120503652039325
1739209919.7228534;-45.120503652039325
1739209919.7228618;-45.120503652039325
1739209919.7228703;-45.120503652039325
1739209919.7228787;-45.120503652039325
1739209919.7228873;-45.120503652039325
1739209919.7228956;-45.120503652039325
1739209919.722904;-45.120503652039325
1739209919.7229125;-35.57807855764607
1739209919.722921;-45.120503652039325
1739209919.7229292;-45.120503652039325
1739209919.7229378;-38.13080360867914
1739209919.7229462;-38.13080360867914
1739209919.7229548;-38.13080360867914
1739209919.722963;-38.13080360867914
1739209919.7229714;-38.13080360867914
1739209919.72298;-38.13080360867914
1739209919.7229884;-38.13080360867914
1739209919.722997;-38.13080360867914
1739209919.7230053;-45.120503652039325
1739209919.7230136;-38.13080360867914
1739209919.7230222;-38.13080360867914
1739209919.7230306;-45.120503652039325
1739209919.7230392;-45.120503652039325
1739209919.7230475;-45.120503652039325
1739209919.7230558;-38.13080360867914
1739209919.7230644;-45.120503652039325
1739209919.7230728;-45.120503652039325
1739209919.7230814;-38.13080360867914
1739209919.7230897;-38.13080360867914
1739209919.723098;-38.13080360867914
1739209919.7231066;-35.57807855764607
1739209919.723115;-35.57807855764607
1739209919.7231236;-38.13080360867914
1739209919.723132;-45.120503652039325
1739209919.7231402;-45.120503652039325
1739209919.7231488;-38.13080360867914
1739209919.7231572;-35.57807855764607
1739209919.7231655;-45.120503652039325
1739209919.723174;-38.13080360867914
1739209919.7231824;-35.57807855764607
1739209919.723191;-38.13080360867914
1739209919.7231994;-32.816014438256545
1739209919.7232077;-38.13080360867914
1739209919.7232163;-38.13080360867914
1739209919.7232246;-33.981070128970906
1739209919.7232332;-45.120503652039325
1739209919.7232416;-33.981070128970906
1739209919.72325;-35.57807855764607
1739209919.7232585;-35.57807855764607
