CAN Message; 0x150:02000e39e9c67156
1739209881.8945115;-38.13080360867914
1739209881.8945172;-45.120503652039325
1739209881.8945227;-45.120503652039325
1739209881.8945282;-45.120503652039325
1739209881.8945339;-38.13080360867914
1739209881.8945394;-38.13080360867914
1739209881.894545;-45.120503652039325
1739209881.8945506;-38.13080360867914
1739209881.894556;-38.13080360867914
1739209881.8945618;-45.120503652039325
1739209881.8945673;-45.120503652039325
1739209881.894573;-45.120503652039325
1739209881.8945785;-33.981070128970906
1739209881.8945842;-38.13080360867914
1739209881.8945897;-45.120503652039325
1739209881.8945951;-45.120503652039325
1739209881.8946009;-38.13080360867914
1739209881.8946064;-38.13080360867914
1739209881.894612;-38.13080360867914
1739209881.8946176;-45.120503652039325
1739209881.894623;-35.57807855764607
1739209881.8946288;-38.13080360867914
1739209881.8946342;-45.120503652039325
1739209881.89464;-45.120503652039325
1739209881.8946455;-45.120503652039325
1739209881.894651;-38.13080360867914
1739209881.8946567;-38.13080360867914
1739209881.8946621;-45.120503652039325
1739209881.8946679;-28.992665084841942
1739209881.8946733;-31.141103565318893
1739209881.8946788;-38.13080360867914
1739209881.8946846;-45.120503652039325
1739209881.89469;-31.141103565318915
1739209881.8946958;-33.981070128970906
1739209881.8947012;-45.120503652039325
1739209881.8947067;-45.120503652039325
1739209881.8947124;-45.120503652039325
1739209881.894718;-45.120503652039325
1739209881.8947237;-45.120503652039325
1739209881.8947291;-45.120503652039325
1739209881.8947346;-38.13080360867914
1739209881.8947403;-35.57807855764607
1739209881.8947458;-38.13080360867914
1739209881.8947515;-38.13080360867914
1739209881.894757;-45.120503652039325
1739209881.8947625;-45.120503652039325
1739209881.8947682;-45.120503652039325
1739209881.8947737;-45.120503652039325
1739209881.8947794;-45.120503652039325
1739209881.894785;-38.13080360867914
1739209881.8947904;-38.13080360867914
1739209881.8947961;-45.120503652039325
1739209881.8948016;-30.49652367304973
1739209881.8948073;-30.49652367304973
1739209881.8948128;-45.120503652039325
1739209881.8948183;-35.57807855764607
1739209881.894824;-38.13080360867914
1739209881.8948295;-45.120503652039325
1739209881.8948352;-45.120503652039325
1739209881.8948407;-38.13080360867914
1739209881.8948462;-45.120503652039325
1739209881.894852;-38.13080360867914
1739209881.8948574;-38.13080360867914
1739209881.8948631;-38.13080360867914
1739209881.8948686;-38.13080360867914
1739209881.894874;-35.57807855764607
1739209881.8948798;-38.13080360867914
1739209881.8948853;-26.035653463252796
1739209881.894891;-25.25278630937684
1739209881.8948965;-38.13080360867914
1739209881.8949022;-45.120503652039325
1739209881.8949077;-38.13080360867914
1739209881.8949132;-31.141103565318915
1739209881.894919;-38.13080360867914
1739209881.8949244;-45.120503652039325
1739209881.8949301;-35.57807855764607
1739209881.8949356;-38.13080360867914
1739209881.894941;-38.13080360867914
1739209881.8949468;-38.13080360867914
1739209881.8949523;-32.816014438256545
1739209881.894958;-23.38864096791655
1739209881.8949635;-27.267205301931607
1739209881.894969;-45.120503652039325
1739209881.8949747;-26.487275050834715
1739209881.8949802;-28.992665084841942
1739209881.894986;-38.13080360867914
1739209881.8949914;-33.981070128970906
1739209881.894997;-38.13080360867914
1739209881.8950026;-45.120503652039325
1739209881.895008;-45.120503652039325
1739209881.8950138;-38.13080360867914
1739209881.8950193;-30.49652367304973
1739209881.8950248;-25.62660358559016
1739209881.8950305;-22.54371790334745
1739209881.895036;-33.981070128970906
1739209881.8950417;-38.13080360867914
1739209881.8950472;-27.8777449560314
1739209881.8950527;-33.981070128970906
1739209881.8950584;-38.13080360867914
1739209881.8950639;-29.438486411369333
1739209881.8950696;-38.13080360867914
1739209881.895075;-45.120503652039325
1739209881.8950806;-38.13080360867914
1739209881.8950863;-30.49652367304973
1739209881.8950918;-24.74623867263306
1739209881.8950975;-26.487275050834725
1739209881.895103;-25.826314394896357
1739209881.8951085;-31.141103565318893
1739209881.8951142;-30.49652367304973
1739209881.8951197;-31.141103565318915
1739209881.8951254;-45.120503652039325
1739209881.8951309;-38.13080360867914
1739209881.8951364;-38.13080360867914
1739209881.895142;-29.438486411369333
1739209881.8951476;-32.816014438256545
1739209881.8951533;-45.120503652039325
1739209881.8951588;-26.991370085610722
1739209881.8951643;-23.506823629689542
1739209881.89517;-30.49652367304976
1739209881.8951755;-30.49652367304973
1739209881.8951812;-31.141103565318915
1739209881.8951867;-31.141103565318915
1739209881.8951921;-33.981070128970906
1739209881.8951979;-38.13080360867914
1739209881.8952034;-45.120503652039325
1739209881.895209;-38.13080360867914
1739209881.8952146;-38.13080360867914
1739209881.89522;-38.13080360867914
1739209881.8952258;-38.13080360867914
1739209881.8952312;-24.589719217205094
1739209881.895237;-23.16150712794695
1739209881.8952425;-33.981070128970906
1739209881.8952482;-31.141103565318915
1739209881.8952537;-33.981070128970906
1739209881.8952591;-45.120503652039325
1739209881.8952649;-38.13080360867914
1739209881.8952703;-45.120503652039325
1739209881.895276;-45.120503652039325
1739209881.8952816;-38.13080360867914
1739209881.895287;-45.120503652039325
1739209881.8952928;-33.981070128970906
1739209881.8952982;-28.218542851754187
1739209881.895304;-22.84163660590256
1739209881.8953094;-30.49652367304973
1739209881.895315;-45.120503652039325
1739209881.8953207;-45.120503652039325
1739209881.8953261;-32.816014438256545
1739209881.8953319;-45.120503652039325
1739209881.8953373;-38.13080360867914
1739209881.8953428;-45.120503652039325
1739209881.8953485;-38.13080360867914
1739209881.895354;-38.13080360867914
1739209881.8953598;-31.141103565318943
1739209881.8953652;-29.438486411369354
1739209881.8953707;-24.746238672633048
1739209881.8953764;-28.58837851428586
1739209881.895382;-31.141103565318915
1739209881.8953876;-26.035653463252796
1739209881.8953931;-35.57807855764607
1739209881.8953986;-35.57807855764607
1739209881.8954043;-35.57807855764607
1739209881.8954098;-35.57807855764607
1739209881.8954155;-38.13080360867914
1739209881.895421;-45.120503652039325
1739209881.8954265;-35.57807855764607
1739209881.8954322;-29.438486411369354
1739209881.8954377;-22.44878636800916
1739209881.8954434;-24.589719217205094
1739209881.895449;-32.816014438256545
1739209881.8954544;-38.13080360867914
1739209881.8954601;-33.981070128970906
1739209881.8954656;-45.120503652039325
1739209881.8954713;-45.120503652039325
1739209881.8954768;-38.13080360867914
1739209881.8954823;-27.877744956031414
1739209881.895488;-45.120503652039325
1739209881.8954935;-38.13080360867914
1739209881.8954992;-45.120503652039325
1739209881.8955047;-38.13080360867914
1739209881.8955102;-45.120503652039325
1739209881.895516;-45.120503652039325
1739209881.8955214;-45.120503652039325
1739209881.8955271;-30.49652367304973
1739209881.8955326;-45.120503652039325
1739209881.895538;-38.13080360867914
1739209881.8955438;-45.120503652039325
1739209881.8955493;-38.13080360867914
1739209881.895555;-35.57807855764607
1739209881.8955605;-45.120503652039325
1739209881.895566;-45.120503652039325
1739209881.8955717;-28.992665084841942
1739209881.8955772;-38.13080360867914
1739209881.895583;-45.120503652039325
1739209881.8955884;-38.13080360867914
1739209881.8955941;-38.13080360867914
1739209881.8955996;-45.120503652039325
1739209881.895605;-38.13080360867914
1739209881.8956108;-45.120503652039325
1739209881.8956163;-45.120503652039325
1739209881.895622;-45.120503652039325
1739209881.8956275;-45.120503652039325
1739209881.895633;-45.120503652039325
1739209881.8956387;-45.120503652039325
1739209881.8956442;-45.120503652039325
1739209881.89565;-35.57807855764607
1739209881.8956554;-38.13080360867914
1739209881.8956609;-45.120503652039325
1739209881.8956666;-38.13080360867914
1739209881.895672;-38.13080360867914
1739209881.8956778;-45.120503652039325
1739209881.8956833;-45.120503652039325
1739209881.8956888;-38.13080360867914
1739209881.8956945;-38.13080360867914
1739209881.8957;-31.141103565318893
1739209881.8957057;-35.57807855764607
1739209881.8957112;-45.120503652039325
1739209881.8957167;-38.13080360867914
1739209881.8957224;-35.57807855764607
1739209881.8957279;-38.13080360867914
1739209881.8957336;-45.120503652039325
1739209881.895739;-38.13080360867914
1739209881.8957446;-38.13080360867914
1739209881.8957503;-38.13080360867914
1739209881.8957558;-45.120503652039325
1739209881.8957615;-33.981070128970906
1739209881.895767;-38.13080360867914
1739209881.8957725;-31.141103565318915
1739209881.8957782;-45.120503652039325
1739209881.8957837;-38.13080360867914
1739209881.8957894;-38.13080360867914
1739209881.8957949;-31.141103565318915
1739209881.8958004;-31.141103565318915
1739209881.895806;-38.13080360867914
1739209881.8958116;-45.120503652039325
1739209881.8958173;-33.981070128970906
1739209881.8958228;-38.13080360867914
1739209881.8958282;-45.120503652039325
1739209881.895834;-35.57807855764607
1739209881.8958395;-45.120503652039325
1739209881.8958452;-45.120503652039325
1739209881.8958507;-38.13080360867914
1739209881.8958561;-45.120503652039325
1739209881.8958619;-45.120503652039325
1739209881.8958673;-38.13080360867914
1739209881.895873;-38.13080360867914
1739209881.8958786;-45.120503652039325
1739209881.895884;-35.57807855764607
1739209881.8958898;-29.438486411369333
1739209881.8958952;-38.13080360867914
1739209881.895901;-45.120503652039325
1739209881.8959064;-38.13080360867914
1739209881.8959122;-38.13080360867914
1739209881.8959177;-45.120503652039325
1739209881.8959231;-45.120503652039325
1739209881.8959289;-45.120503652039325
1739209881.8959343;-45.120503652039325
1739209881.89594;-45.120503652039325
1739209881.8959455;-33.981070128970906
1739209881.895951;-27.8777449560314
1739209881.8959568;-35.57807855764607
1739209881.8959622;-33.981070128970906
1739209881.895968;-28.992665084841942
1739209881.8959734;-45.120503652039325
1739209881.895979;-32.816014438256545
1739209881.8959846;-25.25278630937684
1739209881.8959901;-38.13080360867914
1739209881.8959959;-28.992665084841942
1739209881.8960013;-26.991370085610736
1739209881.8960068;-33.981070128970906
1739209881.8960125;-45.120503652039325
1739209881.896018;-28.992665084841942
1739209881.8960238;-38.13080360867914
1739209881.8960292;-35.57807855764607
1739209881.8960347;-32.81601443825658
1739209881.8960404;-38.13080360867914
1739209881.896046;-30.49652367304976
1739209881.8960516;-33.981070128970906
1739209881.8960571;-31.141103565318915
1739209881.8960626;-45.120503652039325
1739209881.8960683;-31.141103565318943
1739209881.8960738;-45.120503652039325
1739209881.8960795;-28.992665084841942
1739209881.896085;-26.991370085610722
1739209881.8960905;-33.981070128970906
1739209881.8960962;-30.49652367304973
1739209881.8961017;-28.58837851428586
1739209881.8961074;-45.120503652039325
1739209881.896113;-32.816014438256545
1739209881.8961184;-28.992665084841942
1739209881.8961241;-38.13080360867914
1739209881.8961296;-31.141103565318915
1739209881.8961353;-23.75329798047522
1739209881.8961408;-27.8777449560314
1739209881.8961463;-31.141103565318915
1739209881.896152;-33.981070128970956
1739209881.8961575;-35.57807855764607
1739209881.8961632;-28.992665084841942
1739209881.8961687;-45.120503652039325
1739209881.8961742;-31.141103565318915
1739209881.89618;-30.49652367304973
1739209881.8961854;-38.13080360867914
1739209881.8961911;-38.13080360867914
1739209881.8961966;-32.816014438256545
1739209881.896202;-45.120503652039325
1739209881.8962078;-33.981070128970906
1739209881.8962133;-45.120503652039325
1739209881.896219;-32.81601443825658
1739209881.8962245;-30.49652367304973
1739209881.89623;-25.826314394896357
1739209881.8962357;-38.13080360867914
1739209881.8962412;-28.58837851428586
1739209881.896247;-38.13080360867914
1739209881.8962524;-32.816014438256545
1739209881.896258;-31.141103565318915
1739209881.8962636;-45.120503652039325
1739209881.896269;-35.57807855764607
1739209881.8962748;-28.992665084841942
1739209881.8962803;-29.438486411369347
1739209881.896286;-29.438486411369375
1739209881.8962915;-29.438486411369347
1739209881.896297;-24.589719217205094
1739209881.8963027;-45.120503652039325
1739209881.8963082;-27.267205301931607
1739209881.896314;-32.816014438256545
1739209881.8963194;-32.816014438256545
1739209881.8963249;-38.13080360867914
1739209881.8963306;-45.120503652039325
1739209881.896336;-28.58837851428586
1739209881.8963418;-25.826314394896357
1739209881.8963473;-29.438486411369347
1739209881.8963528;-30.49652367304976
1739209881.8963585;-28.21854285175415
1739209881.896364;-45.120503652039325
1739209881.8963697;-38.13080360867914
1739209881.8963752;-31.141103565318915
1739209881.8963807;-29.438486411369354
1739209881.8963864;-32.81601443825658
1739209881.8963919;-28.992665084841942
1739209881.8963976;-35.57807855764607
1739209881.896403;-30.49652367304976
1739209881.8964086;-35.57807855764607
1739209881.8964143;-45.120503652039325
1739209881.8964198;-28.992665084841942
1739209881.8964255;-25.826314394896357
1739209881.896431;-28.992665084841967
1739209881.8964365;-27.877744956031414
1739209881.8964422;-24.746238672633048
1739209881.8964477;-38.13080360867914
1739209881.8964534;-30.49652367304973
1739209881.8964589;-28.21854285175415
1739209881.8964643;-28.992665084841942
1739209881.89647;-25.826314394896357
1739209881.8964756;-31.14110356531892
1739209881.8964813;-27.8777449560314
1739209881.8964868;-28.588378514285886
1739209881.8964922;-28.992665084841967
1739209881.896498;-28.21854285175415
1739209881.8965034;-27.267205301931607
1739209881.8965092;-45.120503652039325
1739209881.8965147;-31.141103565318893
1739209881.8965201;-45.120503652039325
1739209881.8965259;-26.991370085610722
1739209881.8965313;-26.487275050834715
1739209881.896537;-35.57807855764607
1739209881.8965425;-28.218542851754165
1739209881.896548;-23.75329798047522
1739209881.8965538;-30.49652367304973
1739209881.8965592;-38.13080360867914
1739209881.896565;-35.57807855764607
1739209881.8965704;-30.49652367304973
1739209881.896576;-35.57807855764607
1739209881.8965816;-33.981070128970906
1739209881.8965871;-33.981070128970956
1739209881.8965929;-38.13080360867914
1739209881.8965983;-33.981070128970956
1739209881.896604;-33.981070128970906
1739209881.8966095;-25.62660358559016
1739209881.896615;-31.141103565318915
1739209881.8966208;-33.981070128970956
1739209881.8966262;-30.49652367304973
1739209881.896632;-25.826314394896364
1739209881.8966374;-33.981070128970956
1739209881.896643;-28.58837851428586
1739209881.8966486;-38.13080360867914
1739209881.8966541;-33.981070128970906
1739209881.8966599;-32.81601443825658
1739209881.8966653;-31.141103565318915
1739209881.8966708;-32.81601443825658
1739209881.8966765;-31.141103565318943
1739209881.896682;-27.267205301931607
1739209881.8966877;-27.267205301931607
1739209881.8966932;-29.438486411369333
1739209881.8966987;-25.25278630937684
1739209881.8967044;-38.13080360867914
1739209881.89671;-33.981070128970906
1739209881.8967156;-33.981070128970956
1739209881.8967211;-33.981070128970906
1739209881.8967266;-30.49652367304973
1739209881.8967323;-38.13080360867914
1739209881.8967378;-45.120503652039325
1739209881.8967435;-32.816014438256545
1739209881.896749;-31.141103565318915
1739209881.8967545;-30.49652367304973
1739209881.8967602;-31.141103565318915
1739209881.8967657;-33.981070128970956
1739209881.8967714;-35.57807855764607
1739209881.896777;-30.49652367304973
1739209881.8967824;-33.981070128970906
1739209881.8967881;-31.141103565318915
1739209881.8967936;-28.58837851428586
1739209881.8967993;-33.981070128970956
1739209881.8968048;-28.58837851428586
1739209881.8968103;-28.992665084841942
1739209881.896816;-33.981070128970906
1739209881.8968215;-38.13080360867914
1739209881.8968272;-38.13080360867914
1739209881.8968327;-45.120503652039325
1739209881.8968382;-38.13080360867914
1739209881.896844;-38.13080360867914
1739209881.8968494;-38.13080360867914
1739209881.896855;-38.13080360867914
1739209881.8968606;-38.13080360867914
1739209881.896866;-32.816014438256545
1739209881.8968718;-45.120503652039325
1739209881.8968773;-33.981070128970906
1739209881.896883;-45.120503652039325
1739209881.8968885;-38.13080360867914
1739209881.896894;-45.120503652039325
1739209881.8968997;-45.120503652039325
1739209881.8969052;-27.267205301931607
1739209881.896911;-31.141103565318893
1739209881.8969164;-30.49652367304973
1739209881.896922;-35.57807855764607
1739209881.8969276;-45.120503652039325
1739209881.896933;-30.49652367304973
1739209881.8969388;-27.267205301931607
1739209881.8969443;-32.81601443825658
1739209881.89695;-28.992665084841942
1739209881.8969555;-38.13080360867914
1739209881.896961;-45.120503652039325
1739209881.8969667;-38.13080360867914
1739209881.8969722;-33.981070128970906
1739209881.896978;-30.49652367304973
1739209881.8969834;-45.120503652039325
1739209881.8969889;-38.13080360867914
1739209881.8969946;-28.58837851428586
1739209881.897;-30.49652367304973
1739209881.8970058;-35.57807855764607
1739209881.8970113;-38.13080360867914
1739209881.8970168;-28.58837851428586
1739209881.8970225;-45.120503652039325
1739209881.897028;-38.13080360867914
1739209881.8970337;-28.992665084841942
1739209881.8970392;-24.746238672633048
1739209881.8970447;-35.57807855764607
1739209881.8970504;-38.13080360867914
1739209881.8970559;-32.816014438256545
1739209881.8970616;-33.981070128970906
1739209881.897067;-30.49652367304973
1739209881.8970726;-33.981070128970906
1739209881.8970783;-30.49652367304976
1739209881.8970838;-23.16150712794695
1739209881.8970895;-27.267205301931607
1739209881.897095;-38.13080360867914
1739209881.8971004;-25.826314394896357
1739209881.8971062;-28.21854285175415
1739209881.8971117;-27.267205301931607
1739209881.8971174;-31.141103565318915
1739209881.8971229;-38.13080360867914
1739209881.8971283;-35.57807855764607
1739209881.897134;-45.120503652039325
1739209881.8971395;-38.13080360867914
1739209881.8971453;-28.992665084841942
1739209881.8971508;-32.816014438256545
1739209881.8971562;-38.13080360867914
1739209881.897162;-35.57807855764607
1739209881.8971674;-31.141103565318915
1739209881.8971732;-45.120503652039325
1739209881.8971786;-33.981070128970906
1739209881.8971841;-33.981070128970906
1739209881.8971899;-45.120503652039325
1739209881.8971953;-26.991370085610722
1739209881.897201;-27.8777449560314
1739209881.8972065;-32.81601443825658
1739209881.897212;-33.981070128970956
1739209881.8972178;-28.58837851428586
1739209881.8972232;-38.13080360867914
1739209881.897229;-35.57807855764607
1739209881.8972344;-26.991370085610736
1739209881.89724;-28.588378514285886
1739209881.8972456;-38.13080360867914
1739209881.8972511;-45.120503652039325
1739209881.8972569;-45.120503652039325
1739209881.8972623;-38.13080360867914
1739209881.897268;-31.14110356531892
1739209881.8972735;-38.13080360867914
1739209881.897279;-38.13080360867914
1739209881.8972847;-33.981070128970906
1739209881.8972902;-38.13080360867914
1739209881.897296;-31.141103565318915
1739209881.8973014;-32.816014438256545
1739209881.897307;-28.21854285175415
1739209881.8973126;-45.120503652039325
1739209881.8973181;-31.141103565318943
1739209881.8973238;-30.49652367304973
1739209881.8973293;-29.438486411369333
1739209881.8973348;-45.120503652039325
1739209881.8973405;-33.981070128970906
1739209881.897346;-25.07728991421287
1739209881.8973517;-45.120503652039325
1739209881.8973572;-32.816014438256545
1739209881.8973627;-31.141103565318915
1739209881.8973684;-38.13080360867914
1739209881.897374;-38.13080360867914
1739209881.8973796;-32.816014438256545
1739209881.8973851;-38.13080360867914
1739209881.8973906;-45.120503652039325
1739209881.8973963;-45.120503652039325
1739209881.8974018;-45.120503652039325
1739209881.8974075;-45.120503652039325
1739209881.897413;-45.120503652039325
1739209881.8974185;-38.13080360867914
1739209881.8974242;-28.992665084841942
1739209881.8974297;-35.57807855764607
1739209881.8974354;-38.13080360867914
1739209881.897441;-45.120503652039325
1739209881.8974464;-38.13080360867914
1739209881.897452;-45.120503652039325
1739209881.8974576;-45.120503652039325
1739209881.8974633;-45.120503652039325
1739209881.8974688;-38.13080360867914
1739209881.8974743;-45.120503652039325
1739209881.89748;-45.120503652039325
1739209881.8974855;-45.120503652039325
1739209881.8974912;-38.13080360867914
1739209881.8974967;-35.57807855764607
1739209881.8975022;-38.13080360867914
1739209881.897508;-45.120503652039325
1739209881.8975134;-38.13080360867914
1739209881.897519;-35.57807855764607
1739209881.8975246;-45.120503652039325
1739209881.89753;-45.120503652039325
1739209881.8975358;-38.13080360867914
1739209881.8975413;-45.120503652039325
1739209881.897547;-38.13080360867914
1739209881.8975525;-38.13080360867914
1739209881.897558;-28.58837851428586
1739209881.8975637;-45.120503652039325
1739209881.8975692;-38.13080360867914
1739209881.897575;-35.57807855764607
1739209881.8975804;-33.981070128970906
1739209881.897586;-45.120503652039325
1739209881.8975916;-38.13080360867914
1739209881.897597;-38.13080360867914
1739209881.8976028;-28.992665084841942
1739209881.8976083;-45.120503652039325
1739209881.897614;-38.13080360867914
1739209881.8976195;-32.816014438256545
1739209881.897625;-45.120503652039325
1739209881.8976307;-45.120503652039325
1739209881.8976362;-38.13080360867914
1739209881.897642;-35.57807855764607
1739209881.8976474;-29.438486411369347
1739209881.8976529;-45.120503652039325
1739209881.8976586;-38.13080360867914
1739209881.897664;-45.120503652039325
1739209881.8976698;-38.13080360867914
1739209881.8976753;-45.120503652039325
1739209881.8976808;-38.13080360867914
1739209881.8976865;-38.13080360867914
1739209881.897692;-38.13080360867914
1739209881.8976977;-38.13080360867914
1739209881.8977032;-45.120503652039325
1739209881.8977087;-45.120503652039325
1739209881.8977144;-45.120503652039325
1739209881.8977199;-45.120503652039325
1739209881.8977256;-45.120503652039325
1739209881.897731;-45.120503652039325
1739209881.8977365;-45.120503652039325
1739209881.8977423;-38.13080360867914
1739209881.8977478;-38.13080360867914
1739209881.8977535;-45.120503652039325
1739209881.897759;-33.981070128970906
1739209881.8977644;-35.57807855764607
1739209881.8977702;-38.13080360867914
1739209881.8977757;-45.120503652039325
1739209881.8977814;-45.120503652039325
1739209881.8977869;-35.57807855764607
1739209881.8977923;-38.13080360867914
1739209881.897798;-45.120503652039325
1739209881.8978035;-38.13080360867914
1739209881.8978093;-35.57807855764607
1739209881.8978148;-45.120503652039325
1739209881.8978202;-45.120503652039325
1739209881.897826;-38.13080360867914
1739209881.8978314;-45.120503652039325
1739209881.8978372;-45.120503652039325
1739209881.8978426;-38.13080360867914
1739209881.8978481;-38.13080360867914
1739209881.8978539;-45.120503652039325
1739209881.8978593;-33.981070128970906
1739209881.897865;-45.120503652039325
1739209881.8978705;-45.120503652039325
1739209881.897876;-33.981070128970906
1739209881.8978817;-38.13080360867914
1739209881.8978872;-38.13080360867914
1739209881.897893;-38.13080360867914
1739209881.8978984;-35.57807855764607
1739209881.897904;-38.13080360867914
1739209881.8979096;-35.57807855764607
1739209881.8979151;-32.816014438256545
1739209881.8979208;-38.13080360867914
1739209881.8979263;-38.13080360867914
1739209881.897932;-38.13080360867914
1739209881.8979375;-38.13080360867914
1739209881.897943;-45.120503652039325
1739209881.8979487;-45.120503652039325
1739209881.8979542;-38.13080360867914
1739209881.89796;-38.13080360867914
1739209881.8979654;-45.120503652039325
1739209881.897971;-38.13080360867914
1739209881.8979766;-38.13080360867914
1739209881.8979821;-45.120503652039325
1739209881.8979878;-35.57807855764607
1739209881.8979933;-45.120503652039325
1739209881.8979988;-38.13080360867914
1739209881.8980045;-38.13080360867914
1739209881.89801;-45.120503652039325
1739209881.8980157;-38.13080360867914
1739209881.8980212;-35.57807855764607
1739209881.8980267;-38.13080360867914
1739209881.8980324;-45.120503652039325
1739209881.898038;-38.13080360867914
1739209881.8980436;-38.13080360867914
1739209881.898049;-38.13080360867914
1739209881.8980546;-45.120503652039325
1739209881.8980603;-38.13080360867914
1739209881.8980658;-32.816014438256545
1739209881.8980715;-35.57807855764607
1739209881.898077;-35.57807855764607
1739209881.8980825;-38.13080360867914
1739209881.8980882;-35.57807855764607
1739209881.8980937;-45.120503652039325
1739209881.8980994;-38.13080360867914
