CAN Message; 0x98:0000bb723d9fdf41
1739209654.1529195;-33.981070128970906
1739209654.152923;-38.13080360867914
1739209654.1529264;-38.13080360867914
1739209654.1529298;-33.981070128970906
1739209654.1529334;-30.49652367304973
1739209654.1529367;-45.120503652039325
1739209654.15294;-45.120503652039325
1739209654.1529436;-38.13080360867914
1739209654.152947;-45.120503652039325
1739209654.1529505;-45.120503652039325
1739209654.1529539;-45.120503652039325
1739209654.1529572;-38.13080360867914
1739209654.1529608;-33.981070128970906
1739209654.152964;-45.120503652039325
1739209654.1529675;-38.13080360867914
1739209654.152971;-45.120503652039325
1739209654.1529744;-45.120503652039325
1739209654.1529777;-45.120503652039325
1739209654.1529813;-35.57807855764607
1739209654.1529846;-35.57807855764607
1739209654.1529882;-38.13080360867914
1739209654.1529915;-38.13080360867914
1739209654.1529949;-38.13080360867914
1739209654.1529984;-35.57807855764607
1739209654.1530018;-45.120503652039325
1739209654.1530051;-45.120503652039325
1739209654.1530087;-38.13080360867914
1739209654.153012;-38.13080360867914
1739209654.1530154;-38.13080360867914
1739209654.153019;-35.57807855764607
1739209654.1530223;-38.13080360867914
1739209654.1530259;-38.13080360867914
1739209654.1530292;-38.13080360867914
1739209654.1530325;-38.13080360867914
1739209654.153036;-38.13080360867914
1739209654.1530395;-45.120503652039325
1739209654.1530428;-38.13080360867914
1739209654.1530464;-38.13080360867914
1739209654.1530497;-45.120503652039325
1739209654.1530533;-45.120503652039325
1739209654.1530566;-38.13080360867914
1739209654.15306;-45.120503652039325
1739209654.1530635;-38.13080360867914
1739209654.1530669;-35.57807855764607
1739209654.1530702;-38.13080360867914
1739209654.1530738;-45.120503652039325
1739209654.1530771;-45.120503652039325
1739209654.1530805;-38.13080360867914
1739209654.153084;-35.57807855764607
1739209654.1530874;-45.120503652039325
1739209654.153091;-38.13080360867914
1739209654.1530943;-35.57807855764607
1739209654.1530976;-38.13080360867914
1739209654.1531012;-45.120503652039325
1739209654.1531045;-45.120503652039325
1739209654.153108;-45.120503652039325
1739209654.1531115;-38.13080360867914
1739209654.1531148;-38.13080360867914
1739209654.1531181;-35.57807855764607
1739209654.1531217;-32.816014438256545
1739209654.153125;-35.57807855764607
1739209654.1531286;-38.13080360867914
1739209654.153132;-45.120503652039325
1739209654.1531353;-45.120503652039325
1739209654.1531389;-33.981070128970906
1739209654.1531422;-45.120503652039325
1739209654.1531456;-38.13080360867914
1739209654.1531491;-45.120503652039325
1739209654.1531525;-38.13080360867914
1739209654.153156;-32.816014438256545
1739209654.1531594;-45.120503652039325
1739209654.1531627;-45.120503652039325
1739209654.1531663;-38.13080360867914
1739209654.1531696;-32.816014438256545
1739209654.153173;-38.13080360867914
1739209654.1531765;-45.120503652039325
1739209654.15318;-33.981070128970906
1739209654.1531832;-38.13080360867914
1739209654.1531868;-45.120503652039325
1739209654.1531901;-35.57807855764607
1739209654.1531937;-35.57807855764607
1739209654.153197;-45.120503652039325
1739209654.1532004;-45.120503652039325
1739209654.153204;-38.13080360867914
1739209654.1532073;-45.120503652039325
1739209654.1532106;-38.13080360867914
1739209654.1532142;-45.120503652039325
1739209654.1532176;-45.120503652039325
1739209654.153221;-45.120503652039325
1739209654.1532245;-31.141103565318915
1739209654.1532278;-38.13080360867914
1739209654.1532314;-45.120503652039325
1739209654.1532347;-38.13080360867914
1739209654.153238;-38.13080360867914
1739209654.1532416;-45.120503652039325
1739209654.153245;-45.120503652039325
1739209654.1532483;-45.120503652039325
1739209654.153252;-45.120503652039325
1739209654.1532552;-45.120503652039325
1739209654.1532586;-38.13080360867914
1739209654.1532621;-38.13080360867914
1739209654.1532655;-45.120503652039325
1739209654.153269;-45.120503652039325
1739209654.1532724;-45.120503652039325
1739209654.1532757;-45.120503652039325
1739209654.1532793;-38.13080360867914
1739209654.1532826;-45.120503652039325
1739209654.153286;-45.120503652039325
1739209654.1532896;-38.13080360867914
1739209654.153293;-33.981070128970906
1739209654.1532965;-38.13080360867914
1739209654.1532998;-45.120503652039325
1739209654.1533031;-45.120503652039325
1739209654.1533067;-45.120503652039325
1739209654.15331;-45.120503652039325
1739209654.1533134;-45.120503652039325
1739209654.153317;-45.120503652039325
1739209654.1533203;-45.120503652039325
1739209654.1533237;-38.13080360867914
1739209654.1533272;-35.57807855764607
1739209654.1533306;-35.57807855764607
1739209654.1533341;-38.13080360867914
1739209654.1533375;-45.120503652039325
1739209654.1533408;-45.120503652039325
1739209654.1533444;-45.120503652039325
1739209654.1533477;-33.981070128970906
1739209654.153351;-38.13080360867914
1739209654.1533546;-45.120503652039325
1739209654.153358;-45.120503652039325
1739209654.1533613;-45.120503652039325
1739209654.153365;-35.57807855764607
1739209654.1533682;-35.57807855764607
1739209654.1533718;-35.57807855764607
1739209654.1533751;-38.13080360867914
1739209654.1533785;-38.13080360867914
1739209654.153382;-38.13080360867914
1739209654.1533854;-38.13080360867914
1739209654.1533887;-38.13080360867914
1739209654.1533923;-45.120503652039325
1739209654.1533957;-33.981070128970906
1739209654.1533992;-45.120503652039325
1739209654.1534026;-33.981070128970906
1739209654.153406;-33.981070128970906
1739209654.1534095;-38.13080360867914
1739209654.1534128;-38.13080360867914
1739209654.1534162;-45.120503652039325
1739209654.1534197;-38.13080360867914
1739209654.153423;-35.57807855764607
1739209654.1534264;-38.13080360867914
1739209654.15343;-38.13080360867914
1739209654.1534333;-38.13080360867914
1739209654.153437;-38.13080360867914
1739209654.1534402;-38.13080360867914
1739209654.1534436;-38.13080360867914
1739209654.1534472;-38.13080360867914
1739209654.1534505;-45.120503652039325
1739209654.1534538;-45.120503652039325
1739209654.1534574;-38.13080360867914
1739209654.1534607;-33.981070128970906
1739209654.153464;-38.13080360867914
1739209654.1534677;-45.120503652039325
1739209654.153471;-38.13080360867914
1739209654.1534746;-35.57807855764607
1739209654.153478;-35.57807855764607
1739209654.1534812;-38.13080360867914
1739209654.1534848;-38.13080360867914
1739209654.1534882;-45.120503652039325
1739209654.1534915;-38.13080360867914
1739209654.153495;-38.13080360867914
1739209654.1534984;-38.13080360867914
1739209654.1535017;-38.13080360867914
1739209654.1535053;-32.816014438256545
1739209654.1535087;-45.120503652039325
1739209654.1535122;-45.120503652039325
1739209654.1535156;-45.120503652039325
1739209654.153519;-45.120503652039325
1739209654.1535225;-45.120503652039325
1739209654.1535258;-33.981070128970906
1739209654.1535292;-38.13080360867914
1739209654.1535327;-45.120503652039325
1739209654.153536;-35.57807855764607
1739209654.1535397;-38.13080360867914
1739209654.153543;-45.120503652039325
1739209654.1535463;-38.13080360867914
1739209654.15355;-45.120503652039325
1739209654.1535532;-38.13080360867914
1739209654.1535566;-38.13080360867914
1739209654.1535602;-33.981070128970906
1739209654.1535635;-45.120503652039325
1739209654.1535668;-38.13080360867914
1739209654.1535704;-33.981070128970906
1739209654.1535738;-35.57807855764607
1739209654.1535773;-38.13080360867914
1739209654.1535807;-45.120503652039325
1739209654.153584;-38.13080360867914
1739209654.1535876;-38.13080360867914
1739209654.153591;-38.13080360867914
1739209654.1535943;-38.13080360867914
1739209654.1535978;-38.13080360867914
1739209654.1536012;-45.120503652039325
1739209654.1536045;-45.120503652039325
1739209654.153608;-45.120503652039325
1739209654.1536114;-38.13080360867914
1739209654.153615;-38.13080360867914
1739209654.1536183;-45.120503652039325
1739209654.1536217;-45.120503652039325
1739209654.1536252;-33.981070128970906
1739209654.1536286;-38.13080360867914
1739209654.153632;-38.13080360867914
1739209654.1536355;-45.120503652039325
1739209654.1536388;-33.981070128970906
1739209654.1536424;-45.120503652039325
1739209654.1536458;-38.13080360867914
1739209654.153649;-45.120503652039325
1739209654.1536527;-45.120503652039325
1739209654.153656;-45.120503652039325
1739209654.1536593;-45.120503652039325
1739209654.153663;-38.13080360867914
1739209654.1536663;-45.120503652039325
1739209654.1536696;-45.120503652039325
1739209654.1536732;-35.57807855764607
1739209654.1536765;-45.120503652039325
1739209654.15368;-31.141103565318915
1739209654.1536834;-38.13080360867914
1739209654.1536868;-38.13080360867914
1739209654.1536903;-45.120503652039325
1739209654.1536937;-38.13080360867914
1739209654.153697;-38.13080360867914
1739209654.1537006;-45.120503652039325
1739209654.153704;-33.981070128970906
1739209654.1537073;-31.14110356531892
1739209654.1537108;-45.120503652039325
1739209654.1537142;-33.981070128970906
1739209654.1537178;-45.120503652039325
1739209654.153721;-45.120503652039325
1739209654.1537244;-45.120503652039325
1739209654.153728;-38.13080360867914
1739209654.1537313;-38.13080360867914
1739209654.1537347;-32.816014438256545
1739209654.1537383;-38.13080360867914
1739209654.1537416;-38.13080360867914
1739209654.153745;-38.13080360867914
1739209654.1537485;-33.981070128970906
1739209654.1537519;-38.13080360867914
1739209654.1537554;-45.120503652039325
1739209654.1537588;-38.13080360867914
1739209654.153762;-38.13080360867914
1739209654.1537657;-45.120503652039325
1739209654.153769;-38.13080360867914
1739209654.1537724;-32.816014438256545
1739209654.153776;-38.13080360867914
1739209654.1537793;-45.120503652039325
1739209654.1537828;-33.981070128970906
1739209654.1537862;-35.57807855764607
1739209654.1537895;-33.981070128970906
1739209654.153793;-38.13080360867914
1739209654.1537964;-38.13080360867914
1739209654.1537998;-32.816014438256545
1739209654.1538033;-38.13080360867914
1739209654.1538067;-38.13080360867914
1739209654.15381;-38.13080360867914
1739209654.1538136;-35.57807855764607
1739209654.153817;-45.120503652039325
1739209654.1538205;-45.120503652039325
1739209654.1538239;-33.981070128970906
1739209654.1538272;-30.49652367304973
1739209654.1538308;-38.13080360867914
1739209654.153834;-45.120503652039325
1739209654.1538374;-38.13080360867914
1739209654.153841;-45.120503652039325
1739209654.1538444;-45.120503652039325
1739209654.1538477;-45.120503652039325
1739209654.1538513;-38.13080360867914
1739209654.1538546;-45.120503652039325
1739209654.1538582;-45.120503652039325
1739209654.1538615;-45.120503652039325
1739209654.1538649;-38.13080360867914
1739209654.1538684;-33.981070128970906
1739209654.1538718;-32.816014438256545
1739209654.153875;-32.816014438256545
1739209654.1538787;-38.13080360867914
1739209654.153882;-35.57807855764607
1739209654.1538856;-35.57807855764607
1739209654.153889;-35.57807855764607
1739209654.1538923;-38.13080360867914
1739209654.1538959;-38.13080360867914
1739209654.1538992;-45.120503652039325
1739209654.1539025;-38.13080360867914
1739209654.153906;-45.120503652039325
1739209654.1539094;-45.120503652039325
1739209654.1539128;-38.13080360867914
1739209654.1539164;-45.120503652039325
1739209654.1539197;-38.13080360867914
1739209654.1539233;-45.120503652039325
1739209654.1539266;-33.981070128970906
1739209654.15393;-29.438486411369333
1739209654.1539335;-45.120503652039325
1739209654.1539369;-38.13080360867914
1739209654.1539402;-38.13080360867914
1739209654.1539438;-31.141103565318893
1739209654.153947;-45.120503652039325
1739209654.1539505;-35.57807855764607
1739209654.153954;-38.13080360867914
1739209654.1539574;-33.981070128970956
1739209654.153961;-45.120503652039325
1739209654.1539643;-45.120503652039325
1739209654.1539676;-45.120503652039325
1739209654.1539712;-45.120503652039325
1739209654.1539745;-33.981070128970906
1739209654.1539779;-45.120503652039325
1739209654.1539814;-35.57807855764607
1739209654.1539848;-26.487275050834715
1739209654.1539884;-38.13080360867914
1739209654.1539917;-45.120503652039325
1739209654.153995;-38.13080360867914
1739209654.1539986;-35.57807855764607
1739209654.154002;-45.120503652039325
1739209654.1540053;-38.13080360867914
1739209654.1540089;-45.120503652039325
1739209654.1540122;-33.981070128970956
1739209654.1540155;-45.120503652039325
1739209654.154019;-45.120503652039325
1739209654.1540225;-45.120503652039325
1739209654.154026;-45.120503652039325
1739209654.1540294;-45.120503652039325
1739209654.1540327;-45.120503652039325
1739209654.1540363;-38.13080360867914
1739209654.1540396;-28.992665084841942
1739209654.154043;-33.981070128970906
1739209654.1540465;-38.13080360867914
1739209654.1540499;-38.13080360867914
1739209654.1540532;-35.57807855764607
1739209654.1540568;-38.13080360867914
1739209654.1540601;-38.13080360867914
1739209654.1540637;-38.13080360867914
1739209654.154067;-38.13080360867914
1739209654.1540704;-45.120503652039325
1739209654.154074;-38.13080360867914
1739209654.1540773;-35.57807855764607
1739209654.1540806;-38.13080360867914
1739209654.1540842;-38.13080360867914
1739209654.1540875;-38.13080360867914
1739209654.154091;-38.13080360867914
1739209654.1540945;-31.141103565318915
1739209654.1540978;-38.13080360867914
1739209654.1541014;-45.120503652039325
1739209654.1541047;-38.13080360867914
1739209654.154108;-38.13080360867914
1739209654.1541116;-33.981070128970906
1739209654.154115;-45.120503652039325
1739209654.1541183;-35.57807855764607
1739209654.1541219;-38.13080360867914
1739209654.1541252;-38.13080360867914
1739209654.1541288;-32.816014438256545
1739209654.1541321;-45.120503652039325
1739209654.1541355;-45.120503652039325
1739209654.154139;-45.120503652039325
1739209654.1541424;-45.120503652039325
1739209654.1541457;-45.120503652039325
1739209654.1541493;-31.141103565318915
1739209654.1541526;-33.981070128970906
1739209654.154156;-38.13080360867914
1739209654.1541595;-38.13080360867914
1739209654.154163;-38.13080360867914
1739209654.1541665;-38.13080360867914
1739209654.1541698;-38.13080360867914
1739209654.1541731;-45.120503652039325
1739209654.1541767;-38.13080360867914
1739209654.15418;-38.13080360867914
1739209654.1541834;-45.120503652039325
1739209654.154187;-45.120503652039325
1739209654.1541903;-38.13080360867914
1739209654.1541936;-38.13080360867914
1739209654.1541972;-38.13080360867914
1739209654.1542006;-45.120503652039325
1739209654.1542041;-38.13080360867914
1739209654.1542075;-33.981070128970906
1739209654.1542108;-38.13080360867914
1739209654.1542144;-38.13080360867914
1739209654.1542177;-38.13080360867914
1739209654.154221;-38.13080360867914
1739209654.1542246;-38.13080360867914
1739209654.154228;-45.120503652039325
1739209654.1542315;-45.120503652039325
1739209654.154235;-38.13080360867914
1739209654.1542382;-38.13080360867914
1739209654.1542418;-38.13080360867914
1739209654.1542451;-45.120503652039325
1739209654.1542485;-45.120503652039325
1739209654.154252;-38.13080360867914
1739209654.1542554;-38.13080360867914
1739209654.1542587;-45.120503652039325
1739209654.1542623;-38.13080360867914
1739209654.1542656;-45.120503652039325
1739209654.1542692;-45.120503652039325
1739209654.1542726;-45.120503652039325
1739209654.154276;-33.981070128970906
1739209654.1542795;-35.57807855764607
1739209654.1542828;-38.13080360867914
1739209654.1542861;-38.13080360867914
1739209654.1542897;-38.13080360867914
1739209654.154293;-38.13080360867914
1739209654.1542964;-35.57807855764607
1739209654.1543;-45.120503652039325
1739209654.1543033;-45.120503652039325
1739209654.154307;-38.13080360867914
1739209654.1543102;-45.120503652039325
1739209654.1543136;-45.120503652039325
1739209654.1543171;-33.981070128970906
1739209654.1543205;-33.981070128970906
1739209654.1543238;-38.13080360867914
1739209654.1543274;-38.13080360867914
1739209654.1543307;-33.981070128970906
1739209654.154334;-38.13080360867914
1739209654.1543376;-38.13080360867914
1739209654.154341;-45.120503652039325
1739209654.1543446;-38.13080360867914
1739209654.154348;-35.57807855764607
1739209654.1543512;-38.13080360867914
1739209654.1543548;-38.13080360867914
1739209654.1543581;-33.981070128970906
1739209654.1543615;-33.981070128970906
1739209654.154365;-45.120503652039325
1739209654.1543684;-45.120503652039325
1739209654.154372;-31.141103565318915
1739209654.1543753;-35.57807855764607
1739209654.1543787;-38.13080360867914
1739209654.1543822;-35.57807855764607
1739209654.1543856;-33.981070128970906
1739209654.154389;-38.13080360867914
1739209654.1543925;-38.13080360867914
1739209654.1543958;-45.120503652039325
1739209654.1543992;-38.13080360867914
1739209654.1544027;-32.816014438256545
1739209654.154406;-38.13080360867914
1739209654.1544096;-45.120503652039325
1739209654.154413;-38.13080360867914
1739209654.1544163;-32.816014438256545
1739209654.15442;-45.120503652039325
1739209654.1544232;-45.120503652039325
1739209654.1544266;-31.141103565318915
1739209654.1544302;-32.816014438256545
1739209654.1544335;-38.13080360867914
1739209654.1544368;-38.13080360867914
1739209654.1544404;-33.981070128970906
1739209654.1544437;-45.120503652039325
1739209654.1544473;-45.120503652039325
1739209654.1544507;-45.120503652039325
1739209654.154454;-45.120503652039325
1739209654.1544576;-31.141103565318915
1739209654.154461;-38.13080360867914
1739209654.1544642;-45.120503652039325
1739209654.1544678;-38.13080360867914
1739209654.1544712;-32.816014438256545
1739209654.1544747;-38.13080360867914
1739209654.154478;-38.13080360867914
1739209654.1544814;-33.981070128970906
1739209654.154485;-38.13080360867914
1739209654.1544883;-45.120503652039325
1739209654.1544917;-45.120503652039325
1739209654.1544952;-45.120503652039325
1739209654.1544986;-38.13080360867914
1739209654.154502;-38.13080360867914
1739209654.1545055;-45.120503652039325
1739209654.1545088;-45.120503652039325
1739209654.1545124;-45.120503652039325
1739209654.1545157;-31.141103565318915
1739209654.154519;-45.120503652039325
1739209654.1545227;-38.13080360867914
1739209654.154526;-38.13080360867914
1739209654.1545293;-35.57807855764607
1739209654.154533;-38.13080360867914
1739209654.1545362;-45.120503652039325
1739209654.1545396;-32.816014438256545
1739209654.1545432;-38.13080360867914
1739209654.1545465;-45.120503652039325
1739209654.15455;-45.120503652039325
1739209654.1545534;-35.57807855764607
1739209654.1545568;-45.120503652039325
1739209654.1545603;-45.120503652039325
1739209654.1545637;-33.981070128970906
1739209654.154567;-45.120503652039325
1739209654.1545706;-38.13080360867914
1739209654.154574;-45.120503652039325
1739209654.1545773;-38.13080360867914
1739209654.1545808;-35.57807855764607
1739209654.1545842;-38.13080360867914
1739209654.1545877;-38.13080360867914
1739209654.154591;-38.13080360867914
1739209654.1545944;-32.816014438256545
1739209654.154598;-38.13080360867914
1739209654.1546013;-45.120503652039325
1739209654.1546047;-45.120503652039325
1739209654.1546082;-33.981070128970906
1739209654.1546116;-38.13080360867914
1739209654.1546152;-45.120503652039325
1739209654.1546185;-38.13080360867914
1739209654.1546218;-38.13080360867914
1739209654.1546254;-38.13080360867914
1739209654.1546288;-38.13080360867914
1739209654.154632;-32.816014438256545
1739209654.1546357;-38.13080360867914
1739209654.154639;-45.120503652039325
1739209654.1546423;-45.120503652039325
1739209654.154646;-45.120503652039325
1739209654.1546493;-31.141103565318915
1739209654.1546528;-33.981070128970906
1739209654.1546562;-45.120503652039325
1739209654.1546595;-38.13080360867914
1739209654.154663;-33.981070128970906
1739209654.1546664;-32.816014438256545
1739209654.1546698;-38.13080360867914
1739209654.1546733;-32.816014438256545
1739209654.1546767;-33.981070128970906
1739209654.15468;-45.120503652039325
1739209654.1546836;-45.120503652039325
1739209654.154687;-45.120503652039325
1739209654.1546905;-45.120503652039325
1739209654.1546938;-45.120503652039325
1739209654.1546972;-45.120503652039325
1739209654.1547008;-38.13080360867914
1739209654.154704;-35.57807855764607
1739209654.1547074;-38.13080360867914
1739209654.154711;-45.120503652039325
1739209654.1547143;-38.13080360867914
1739209654.154718;-32.816014438256545
1739209654.1547213;-38.13080360867914
1739209654.1547246;-45.120503652039325
1739209654.1547282;-35.57807855764607
1739209654.1547315;-35.57807855764607
1739209654.1547348;-38.13080360867914
1739209654.1547384;-45.120503652039325
1739209654.1547418;-38.13080360867914
1739209654.154745;-45.120503652039325
1739209654.1547487;-45.120503652039325
1739209654.154752;-45.120503652039325
1739209654.1547556;-45.120503652039325
1739209654.154759;-45.120503652039325
1739209654.1547623;-45.120503652039325
1739209654.1547658;-45.120503652039325
1739209654.1547692;-38.13080360867914
1739209654.1547725;-33.981070128970906
1739209654.154776;-35.57807855764607
1739209654.1547794;-35.57807855764607
1739209654.1547828;-45.120503652039325
1739209654.1547863;-31.141103565318915
1739209654.1547897;-33.981070128970906
1739209654.1547933;-38.13080360867914
1739209654.1547966;-38.13080360867914
1739209654.1548;-45.120503652039325
1739209654.1548035;-33.981070128970906
1739209654.1548069;-32.816014438256545
1739209654.1548102;-45.120503652039325
1739209654.1548138;-38.13080360867914
1739209654.154817;-31.141103565318915
1739209654.1548204;-33.981070128970906
1739209654.154824;-45.120503652039325
1739209654.1548274;-38.13080360867914
1739209654.154831;-38.13080360867914
1739209654.1548343;-38.13080360867914
1739209654.1548376;-38.13080360867914
1739209654.1548412;-33.981070128970906
1739209654.1548445;-31.141103565318915
1739209654.1548479;-45.120503652039325
1739209654.1548514;-45.120503652039325
1739209654.1548548;-45.120503652039325
1739209654.1548584;-32.816014438256545
1739209654.1548617;-35.57807855764607
1739209654.154865;-38.13080360867914
1739209654.1548686;-38.13080360867914
1739209654.154872;-28.58837851428586
1739209654.1548753;-33.981070128970906
1739209654.1548789;-38.13080360867914
1739209654.1548822;-38.13080360867914
1739209654.1548855;-38.13080360867914
1739209654.154889;-38.13080360867914
1739209654.1548924;-45.120503652039325
1739209654.154896;-38.13080360867914
1739209654.1548994;-38.13080360867914
1739209654.1549027;-38.13080360867914
1739209654.1549063;-38.13080360867914
1739209654.1549096;-38.13080360867914
1739209654.154913;-38.13080360867914
1739209654.1549165;-45.120503652039325
1739209654.1549199;-45.120503652039325
1739209654.1549232;-45.120503652039325
