CAN Message; 0x1bb:00000ca775e94283
Timestamp;Amplitude
1739209921.059638;-33.981070128970906
1739209921.0596406;-38.13080360867914
1739209921.0596433;-35.57807855764607
1739209921.059646;-38.13080360867914
1739209921.0596485;-38.13080360867914
1739209921.0596511;-45.120503652039325
1739209921.0596535;-38.13080360867914
1739209921.0596561;-38.13080360867914
1739209921.0596588;-38.13080360867914
1739209921.0596614;-45.120503652039325
1739209921.059664;-38.13080360867914
1739209921.0596666;-45.120503652039325
1739209921.0596693;-45.120503652039325
1739209921.0596716;-38.13080360867914
1739209921.0596743;-38.13080360867914
1739209921.059677;-45.120503652039325
1739209921.0596795;-38.13080360867914
1739209921.0596821;-38.13080360867914
1739209921.0596848;-45.120503652039325
1739209921.0596874;-45.120503652039325
1739209921.05969;-45.120503652039325
1739209921.0596924;-33.981070128970906
1739209921.059695;-45.120503652039325
1739209921.0596976;-45.120503652039325
1739209921.0597003;-38.13080360867914
1739209921.0597029;-38.13080360867914
1739209921.0597055;-38.13080360867914
1739209921.059708;-33.981070128970906
1739209921.0597105;-33.981070128970906
1739209921.0597131;-38.13080360867914
1739209921.0597157;-45.120503652039325
1739209921.0597184;-38.13080360867914
1739209921.059721;-45.120503652039325
1739209921.0597236;-45.120503652039325
1739209921.0597262;-45.120503652039325
1739209921.0597289;-33.981070128970906
1739209921.0597312;-45.120503652039325
1739209921.0597339;-45.120503652039325
1739209921.0597365;-45.120503652039325
1739209921.059739;-38.13080360867914
1739209921.0597417;-38.13080360867914
1739209921.0597444;-38.13080360867914
1739209921.059747;-38.13080360867914
1739209921.0597494;-38.13080360867914
1739209921.059752;-38.13080360867914
1739209921.0597546;-38.13080360867914
1739209921.0597572;-45.120503652039325
1739209921.0597599;-45.120503652039325
1739209921.0597625;-45.120503652039325
1739209921.059765;-38.13080360867914
1739209921.0597677;-45.120503652039325
1739209921.05977;-33.981070128970906
1739209921.0597727;-31.141103565318915
1739209921.0597754;-45.120503652039325
1739209921.059778;-45.120503652039325
1739209921.0597806;-35.57807855764607
1739209921.0597832;-38.13080360867914
1739209921.0597858;-45.120503652039325
1739209921.0597885;-45.120503652039325
1739209921.0597908;-38.13080360867914
1739209921.0597935;-38.13080360867914
1739209921.059796;-45.120503652039325
1739209921.0597987;-45.120503652039325
1739209921.0598013;-45.120503652039325
1739209921.059804;-38.13080360867914
1739209921.0598066;-38.13080360867914
1739209921.059809;-45.120503652039325
1739209921.0598116;-33.981070128970906
1739209921.0598142;-38.13080360867914
1739209921.0598168;-45.120503652039325
1739209921.0598195;-45.120503652039325
1739209921.059822;-45.120503652039325
1739209921.0598247;-38.13080360867914
1739209921.0598273;-38.13080360867914
1739209921.0598297;-45.120503652039325
1739209921.0598323;-38.13080360867914
1739209921.059835;-38.13080360867914
1739209921.0598376;-38.13080360867914
1739209921.0598402;-38.13080360867914
1739209921.0598428;-38.13080360867914
1739209921.0598454;-38.13080360867914
1739209921.0598478;-45.120503652039325
1739209921.0598505;-45.120503652039325
1739209921.059853;-45.120503652039325
1739209921.0598557;-38.13080360867914
1739209921.0598583;-38.13080360867914
1739209921.059861;-45.120503652039325
1739209921.0598636;-45.120503652039325
1739209921.0598662;-38.13080360867914
1739209921.0598686;-38.13080360867914
1739209921.0598712;-38.13080360867914
1739209921.0598738;-38.13080360867914
1739209921.0598764;-26.991370085610722
1739209921.059879;-33.981070128970906
1739209921.0598817;-45.120503652039325
1739209921.0598843;-38.13080360867914
1739209921.059887;-38.13080360867914
1739209921.0598893;-45.120503652039325
1739209921.059892;-45.120503652039325
1739209921.0598946;-45.120503652039325
1739209921.0598972;-45.120503652039325
1739209921.0598998;-45.120503652039325
1739209921.0599024;-45.120503652039325
1739209921.059905;-45.120503652039325
1739209921.0599074;-35.57807855764607
1739209921.05991;-32.816014438256545
1739209921.0599127;-45.120503652039325
1739209921.0599153;-45.120503652039325
1739209921.059918;-38.13080360867914
1739209921.0599205;-38.13080360867914
1739209921.0599232;-45.120503652039325
1739209921.0599258;-45.120503652039325
1739209921.0599282;-38.13080360867914
1739209921.0599308;-35.57807855764607
1739209921.0599334;-45.120503652039325
1739209921.059936;-38.13080360867914
1739209921.0599387;-31.141103565318915
1739209921.0599413;-45.120503652039325
1739209921.059944;-45.120503652039325
1739209921.0599463;-45.120503652039325
1739209921.059949;-38.13080360867914
1739209921.0599515;-45.120503652039325
1739209921.0599542;-45.120503652039325
1739209921.0599568;-38.13080360867914
1739209921.0599594;-45.120503652039325
1739209921.059962;-38.13080360867914
1739209921.0599647;-45.120503652039325
1739209921.059967;-38.13080360867914
1739209921.0599697;-35.57807855764607
1739209921.0599723;-33.981070128970906
1739209921.059975;-45.120503652039325
1739209921.0599775;-38.13080360867914
1739209921.0599802;-32.816014438256545
1739209921.0599828;-35.57807855764607
1739209921.0599854;-45.120503652039325
1739209921.0599878;-38.13080360867914
1739209921.0599904;-30.49652367304973
1739209921.059993;-45.120503652039325
1739209921.0599957;-38.13080360867914
1739209921.0599983;-38.13080360867914
1739209921.060001;-45.120503652039325
1739209921.0600035;-38.13080360867914
1739209921.060006;-38.13080360867914
1739209921.0600085;-45.120503652039325
1739209921.0600111;-38.13080360867914
1739209921.0600138;-31.141103565318915
1739209921.0600164;-45.120503652039325
1739209921.060019;-38.13080360867914
1739209921.0600216;-32.816014438256545
1739209921.0600243;-38.13080360867914
1739209921.0600266;-45.120503652039325
1739209921.0600293;-45.120503652039325
1739209921.060032;-45.120503652039325
1739209921.0600345;-45.120503652039325
1739209921.0600371;-38.13080360867914
1739209921.0600398;-45.120503652039325
1739209921.0600424;-45.120503652039325
1739209921.0600448;-45.120503652039325
1739209921.0600474;-45.120503652039325
1739209921.06005;-45.120503652039325
1739209921.0600526;-35.57807855764607
1739209921.0600553;-35.57807855764607
1739209921.0600579;-45.120503652039325
1739209921.0600605;-38.13080360867914
1739209921.0600631;-35.57807855764607
1739209921.0600655;-31.141103565318915
1739209921.0600681;-45.120503652039325
1739209921.0600708;-38.13080360867914
1739209921.0600734;-45.120503652039325
1739209921.060076;-38.13080360867914
1739209921.0600786;-45.120503652039325
1739209921.0600812;-45.120503652039325
1739209921.0600836;-35.57807855764607
1739209921.0600863;-45.120503652039325
1739209921.0600889;-45.120503652039325
1739209921.0600915;-45.120503652039325
1739209921.060094;-38.13080360867914
1739209921.0600967;-33.981070128970906
1739209921.0600994;-45.120503652039325
1739209921.060102;-38.13080360867914
1739209921.0601044;-38.13080360867914
1739209921.060107;-38.13080360867914
1739209921.0601096;-45.120503652039325
1739209921.0601122;-38.13080360867914
1739209921.0601149;-35.57807855764607
1739209921.0601175;-31.141103565318915
1739209921.06012;-38.13080360867914
1739209921.0601227;-38.13080360867914
1739209921.060125;-38.13080360867914
1739209921.0601277;-38.13080360867914
1739209921.0601304;-45.120503652039325
1739209921.060133;-45.120503652039325
1739209921.0601356;-38.13080360867914
1739209921.0601382;-38.13080360867914
1739209921.0601408;-45.120503652039325
1739209921.0601432;-38.13080360867914
1739209921.0601459;-38.13080360867914
1739209921.0601485;-45.120503652039325
1739209921.060151;-45.120503652039325
1739209921.0601537;-45.120503652039325
1739209921.0601563;-38.13080360867914
1739209921.060159;-31.141103565318915
1739209921.0601616;-45.120503652039325
1739209921.060164;-45.120503652039325
1739209921.0601666;-33.981070128970906
1739209921.0601692;-28.992665084841942
1739209921.0601718;-38.13080360867914
1739209921.0601745;-45.120503652039325
1739209921.060177;-45.120503652039325
1739209921.0601797;-45.120503652039325
1739209921.060182;-38.13080360867914
1739209921.0601847;-38.13080360867914
1739209921.0601873;-38.13080360867914
1739209921.06019;-33.981070128970906
1739209921.0601926;-38.13080360867914
1739209921.0601952;-45.120503652039325
1739209921.0601978;-38.13080360867914
1739209921.0602005;-38.13080360867914
1739209921.0602028;-45.120503652039325
1739209921.0602055;-38.13080360867914
1739209921.060208;-38.13080360867914
1739209921.0602107;-28.58837851428586
1739209921.0602133;-38.13080360867914
1739209921.060216;-38.13080360867914
1739209921.0602186;-45.120503652039325
1739209921.0602212;-38.13080360867914
1739209921.0602236;-38.13080360867914
1739209921.0602262;-38.13080360867914
1739209921.0602288;-38.13080360867914
1739209921.0602314;-31.141103565318915
1739209921.060234;-31.141103565318915
1739209921.0602367;-45.120503652039325
1739209921.0602393;-45.120503652039325
1739209921.0602417;-38.13080360867914
1739209921.0602443;-45.120503652039325
1739209921.060247;-45.120503652039325
1739209921.0602496;-33.981070128970906
1739209921.0602522;-32.816014438256545
1739209921.0602548;-33.981070128970906
1739209921.0602574;-45.120503652039325
1739209921.06026;-35.57807855764607
1739209921.0602624;-38.13080360867914
1739209921.060265;-38.13080360867914
1739209921.0602677;-38.13080360867914
1739209921.0602703;-45.120503652039325
1739209921.060273;-38.13080360867914
1739209921.0602756;-33.981070128970906
1739209921.0602782;-35.57807855764607
1739209921.0602806;-35.57807855764607
1739209921.0602832;-38.13080360867914
1739209921.0602858;-33.981070128970906
1739209921.0602884;-38.13080360867914
1739209921.060291;-38.13080360867914
1739209921.0602937;-38.13080360867914
1739209921.0602963;-45.120503652039325
1739209921.060299;-45.120503652039325
1739209921.0603013;-45.120503652039325
1739209921.060304;-45.120503652039325
1739209921.0603065;-38.13080360867914
1739209921.0603092;-45.120503652039325
1739209921.0603118;-45.120503652039325
1739209921.0603144;-38.13080360867914
1739209921.060317;-45.120503652039325
1739209921.0603194;-45.120503652039325
1739209921.060322;-45.120503652039325
1739209921.0603247;-38.13080360867914
1739209921.0603273;-38.13080360867914
1739209921.06033;-33.981070128970906
1739209921.0603325;-38.13080360867914
1739209921.0603352;-33.981070128970906
1739209921.0603378;-28.992665084841942
1739209921.0603402;-45.120503652039325
1739209921.0603428;-35.57807855764607
1739209921.0603454;-35.57807855764607
1739209921.060348;-38.13080360867914
1739209921.0603507;-45.120503652039325
1739209921.0603533;-33.981070128970906
1739209921.060356;-38.13080360867914
1739209921.0603585;-38.13080360867914
1739209921.060361;-45.120503652039325
1739209921.0603635;-45.120503652039325
1739209921.0603662;-45.120503652039325
1739209921.0603688;-45.120503652039325
1739209921.0603714;-45.120503652039325
1739209921.060374;-38.13080360867914
1739209921.0603766;-38.13080360867914
1739209921.060379;-45.120503652039325
1739209921.0603817;-45.120503652039325
1739209921.0603843;-38.13080360867914
1739209921.060387;-45.120503652039325
1739209921.0603895;-45.120503652039325
1739209921.0603921;-38.13080360867914
1739209921.0603948;-35.57807855764607
1739209921.0603974;-35.57807855764607
1739209921.0603998;-38.13080360867914
1739209921.0604024;-38.13080360867914
1739209921.060405;-45.120503652039325
1739209921.0604076;-45.120503652039325
1739209921.0604103;-33.981070128970906
1739209921.060413;-45.120503652039325
1739209921.0604155;-45.120503652039325
1739209921.060418;-45.120503652039325
1739209921.0604205;-45.120503652039325
1739209921.0604231;-45.120503652039325
1739209921.0604258;-38.13080360867914
1739209921.0604284;-38.13080360867914
1739209921.060431;-35.57807855764607
1739209921.0604336;-32.816014438256545
1739209921.0604362;-45.120503652039325
1739209921.0604386;-38.13080360867914
1739209921.0604413;-33.981070128970906
1739209921.0604439;-45.120503652039325
1739209921.0604465;-38.13080360867914
1739209921.0604491;-38.13080360867914
1739209921.0604517;-38.13080360867914
1739209921.0604544;-45.120503652039325
1739209921.060457;-35.57807855764607
1739209921.0604594;-38.13080360867914
1739209921.060462;-45.120503652039325
1739209921.0604646;-45.120503652039325
1739209921.0604672;-38.13080360867914
1739209921.0604699;-38.13080360867914
1739209921.0604725;-45.120503652039325
1739209921.060475;-38.13080360867914
1739209921.0604775;-38.13080360867914
1739209921.06048;-38.13080360867914
1739209921.0604827;-38.13080360867914
1739209921.0604854;-32.816014438256545
1739209921.060488;-38.13080360867914
1739209921.0604906;-33.981070128970906
1739209921.0604932;-45.120503652039325
1739209921.0604959;-45.120503652039325
1739209921.0604982;-38.13080360867914
1739209921.0605009;-33.981070128970906
1739209921.0605035;-45.120503652039325
1739209921.060506;-45.120503652039325
1739209921.0605087;-38.13080360867914
1739209921.0605114;-38.13080360867914
1739209921.060514;-45.120503652039325
1739209921.0605164;-45.120503652039325
1739209921.060519;-35.57807855764607
1739209921.0605216;-45.120503652039325
1739209921.0605242;-45.120503652039325
1739209921.0605268;-38.13080360867914
1739209921.0605295;-38.13080360867914
1739209921.060532;-45.120503652039325
1739209921.0605347;-38.13080360867914
1739209921.060537;-38.13080360867914
1739209921.0605397;-45.120503652039325
1739209921.0605423;-38.13080360867914
1739209921.060545;-38.13080360867914
1739209921.0605476;-31.141103565318915
1739209921.0605502;-45.120503652039325
1739209921.0605528;-45.120503652039325
1739209921.0605552;-38.13080360867914
1739209921.0605578;-45.120503652039325
1739209921.0605605;-38.13080360867914
1739209921.060563;-45.120503652039325
1739209921.0605657;-45.120503652039325
1739209921.0605683;-29.438486411369354
1739209921.060571;-38.13080360867914
1739209921.0605736;-45.120503652039325
1739209921.060576;-45.120503652039325
1739209921.0605786;-45.120503652039325
1739209921.0605812;-45.120503652039325
1739209921.0605838;-45.120503652039325
1739209921.0605865;-38.13080360867914
1739209921.060589;-31.141103565318915
1739209921.0605917;-35.57807855764607
1739209921.0605943;-38.13080360867914
1739209921.0605967;-38.13080360867914
1739209921.0605993;-33.981070128970906
1739209921.060602;-38.13080360867914
1739209921.0606046;-45.120503652039325
1739209921.0606072;-32.816014438256545
1739209921.0606098;-32.816014438256545
1739209921.0606124;-45.120503652039325
1739209921.0606148;-38.13080360867914
1739209921.0606174;-35.57807855764607
1739209921.06062;-38.13080360867914
1739209921.0606227;-45.120503652039325
1739209921.0606253;-38.13080360867914
1739209921.060628;-45.120503652039325
1739209921.0606306;-35.57807855764607
1739209921.0606332;-38.13080360867914
1739209921.0606356;-38.13080360867914
1739209921.0606382;-45.120503652039325
1739209921.0606408;-45.120503652039325
1739209921.0606434;-45.120503652039325
1739209921.060646;-38.13080360867914
1739209921.0606487;-38.13080360867914
1739209921.0606513;-28.992665084841942
1739209921.0606537;-38.13080360867914
1739209921.0606563;-38.13080360867914
1739209921.060659;-45.120503652039325
1739209921.0606616;-38.13080360867914
1739209921.0606642;-35.57807855764607
1739209921.0606668;-38.13080360867914
1739209921.0606694;-45.120503652039325
1739209921.060672;-29.438486411369347
1739209921.0606744;-33.981070128970906
1739209921.060677;-38.13080360867914
1739209921.0606797;-45.120503652039325
1739209921.0606823;-45.120503652039325
1739209921.060685;-35.57807855764607
1739209921.0606875;-33.981070128970906
1739209921.0606902;-45.120503652039325
1739209921.0606928;-45.120503652039325
1739209921.0606952;-35.57807855764607
1739209921.0606978;-38.13080360867914
1739209921.0607004;-45.120503652039325
1739209921.060703;-38.13080360867914
1739209921.0607057;-38.13080360867914
1739209921.0607083;-38.13080360867914
1739209921.060711;-45.120503652039325
1739209921.0607133;-45.120503652039325
1739209921.060716;-35.57807855764607
1739209921.0607185;-38.13080360867914
1739209921.0607212;-45.120503652039325
1739209921.0607238;-45.120503652039325
1739209921.0607264;-38.13080360867914
1739209921.060729;-45.120503652039325
1739209921.0607316;-45.120503652039325
1739209921.060734;-38.13080360867914
1739209921.0607367;-45.120503652039325
1739209921.0607393;-38.13080360867914
1739209921.060742;-38.13080360867914
1739209921.0607445;-33.981070128970906
1739209921.0607471;-38.13080360867914
1739209921.0607498;-38.13080360867914
1739209921.0607522;-45.120503652039325
1739209921.0607548;-45.120503652039325
1739209921.0607574;-32.816014438256545
1739209921.06076;-38.13080360867914
1739209921.0607626;-45.120503652039325
1739209921.0607653;-45.120503652039325
1739209921.060768;-31.141103565318893
1739209921.0607705;-33.981070128970906
1739209921.060773;-38.13080360867914
1739209921.0607755;-38.13080360867914
1739209921.0607781;-35.57807855764607
1739209921.0607808;-38.13080360867914
1739209921.0607834;-45.120503652039325
1739209921.060786;-45.120503652039325
1739209921.0607886;-45.120503652039325
1739209921.060791;-38.13080360867914
1739209921.0607936;-45.120503652039325
1739209921.0607963;-45.120503652039325
1739209921.060799;-45.120503652039325
1739209921.0608015;-45.120503652039325
1739209921.0608041;-38.13080360867914
1739209921.0608068;-33.981070128970906
1739209921.0608094;-33.981070128970906
1739209921.0608118;-38.13080360867914
1739209921.0608144;-45.120503652039325
1739209921.060817;-38.13080360867914
1739209921.0608196;-32.816014438256545
1739209921.0608222;-38.13080360867914
1739209921.0608249;-45.120503652039325
1739209921.0608275;-45.120503652039325
1739209921.06083;-35.57807855764607
1739209921.0608325;-35.57807855764607
1739209921.0608351;-45.120503652039325
1739209921.0608377;-38.13080360867914
1739209921.0608404;-45.120503652039325
1739209921.060843;-45.120503652039325
1739209921.0608456;-45.120503652039325
1739209921.0608482;-33.981070128970906
1739209921.0608506;-38.13080360867914
1739209921.0608532;-45.120503652039325
1739209921.0608559;-38.13080360867914
1739209921.0608585;-45.120503652039325
1739209921.060861;-29.438486411369333
1739209921.0608637;-35.57807855764607
1739209921.0608664;-30.49652367304973
1739209921.060869;-38.13080360867914
1739209921.0608714;-32.816014438256545
1739209921.060874;-35.57807855764607
1739209921.0608766;-38.13080360867914
1739209921.0608792;-45.120503652039325
1739209921.0608819;-38.13080360867914
1739209921.0608845;-38.13080360867914
1739209921.060887;-45.120503652039325
1739209921.0608895;-45.120503652039325
1739209921.060892;-38.13080360867914
1739209921.0608947;-33.981070128970906
1739209921.0608974;-45.120503652039325
1739209921.0609;-45.120503652039325
1739209921.0609026;-45.120503652039325
1739209921.0609052;-45.120503652039325
1739209921.0609078;-45.120503652039325
1739209921.0609102;-38.13080360867914
1739209921.0609128;-33.981070128970906
1739209921.0609155;-45.120503652039325
1739209921.060918;-45.120503652039325
1739209921.0609207;-38.13080360867914
1739209921.0609233;-28.21854285175415
1739209921.060926;-28.58837851428586
1739209921.0609286;-45.120503652039325
1739209921.060931;-38.13080360867914
1739209921.0609336;-32.816014438256545
1739209921.0609362;-33.981070128970906
1739209921.0609388;-45.120503652039325
1739209921.0609415;-35.57807855764607
1739209921.060944;-45.120503652039325
1739209921.0609467;-45.120503652039325
1739209921.060949;-38.13080360867914
1739209921.0609517;-45.120503652039325
1739209921.0609543;-45.120503652039325
1739209921.060957;-45.120503652039325
1739209921.0609596;-38.13080360867914
1739209921.0609622;-38.13080360867914
1739209921.0609648;-38.13080360867914
1739209921.0609674;-35.57807855764607
1739209921.0609698;-38.13080360867914
1739209921.0609725;-45.120503652039325
1739209921.060975;-45.120503652039325
1739209921.0609777;-45.120503652039325
1739209921.0609803;-38.13080360867914
1739209921.060983;-38.13080360867914
1739209921.0609856;-38.13080360867914
1739209921.060988;-35.57807855764607
1739209921.0609906;-38.13080360867914
1739209921.0609932;-38.13080360867914
1739209921.0609958;-45.120503652039325
1739209921.0609984;-35.57807855764607
1739209921.061001;-45.120503652039325
1739209921.0610037;-45.120503652039325
1739209921.0610063;-45.120503652039325
1739209921.0610087;-33.981070128970956
1739209921.0610113;-45.120503652039325
1739209921.061014;-45.120503652039325
1739209921.0610166;-45.120503652039325
1739209921.0610192;-38.13080360867914
1739209921.0610218;-38.13080360867914
1739209921.0610244;-45.120503652039325
1739209921.061027;-33.981070128970906
1739209921.0610294;-33.981070128970906
1739209921.061032;-35.57807855764607
1739209921.0610347;-35.57807855764607
1739209921.0610373;-45.120503652039325
1739209921.06104;-38.13080360867914
1739209921.0610425;-38.13080360867914
1739209921.0610452;-38.13080360867914
1739209921.0610476;-38.13080360867914
1739209921.0610502;-32.816014438256545
1739209921.0610528;-45.120503652039325
1739209921.0610554;-45.120503652039325
1739209921.061058;-38.13080360867914
1739209921.0610607;-35.57807855764607
1739209921.0610633;-38.13080360867914
1739209921.061066;-38.13080360867914
1739209921.0610683;-33.981070128970906
1739209921.061071;-45.120503652039325
1739209921.0610735;-38.13080360867914
1739209921.0610762;-38.13080360867914
1739209921.0610788;-45.120503652039325
1739209921.0610814;-45.120503652039325
1739209921.061084;-35.57807855764607
1739209921.0610864;-38.13080360867914
1739209921.061089;-38.13080360867914
1739209921.0610917;-38.13080360867914
1739209921.0610943;-45.120503652039325
1739209921.061097;-45.120503652039325
1739209921.0610995;-32.816014438256545
1739209921.0611022;-35.57807855764607
1739209921.0611048;-45.120503652039325
1739209921.0611072;-38.13080360867914
1739209921.0611098;-45.120503652039325
1739209921.0611124;-38.13080360867914
1739209921.061115;-38.13080360867914
1739209921.0611176;-45.120503652039325
1739209921.0611203;-33.981070128970906
1739209921.061123;-33.981070128970906
1739209921.0611253;-38.13080360867914
1739209921.061128;-38.13080360867914
1739209921.0611305;-38.13080360867914
1739209921.0611331;-33.981070128970906
1739209921.0611358;-38.13080360867914
1739209921.0611384;-45.120503652039325
1739209921.061141;-38.13080360867914
1739209921.0611436;-45.120503652039325
1739209921.061146;-35.57807855764607
1739209921.0611486;-38.13080360867914
1739209921.0611513;-38.13080360867914
1739209921.061154;-32.816014438256545
1739209921.0611565;-45.120503652039325
1739209921.0611591;-38.13080360867914
1739209921.0611618;-35.57807855764607
1739209921.0611644;-35.57807855764607
1739209921.0611668;-38.13080360867914
1739209921.0611694;-45.120503652039325
1739209921.061172;-45.120503652039325
1739209921.0611746;-38.13080360867914
1739209921.0611773;-38.13080360867914
1739209921.0611799;-45.120503652039325
1739209921.0611825;-45.120503652039325
1739209921.061185;-45.120503652039325
1739209921.0611875;-38.13080360867914
1739209921.0611901;-38.13080360867914
1739209921.0611928;-38.13080360867914
1739209921.0611954;-45.120503652039325
1739209921.061198;-38.13080360867914
1739209921.0612006;-35.57807855764607
1739209921.0612032;-38.13080360867914
1739209921.0612056;-38.13080360867914
1739209921.0612082;-38.13080360867914
1739209921.0612109;-32.816014438256545
1739209921.0612135;-45.120503652039325
1739209921.061216;-33.981070128970906
1739209921.0612187;-31.141103565318915
1739209921.0612214;-38.13080360867914
1739209921.0612237;-38.13080360867914
1739209921.0612264;-33.981070128970906
1739209921.061229;-38.13080360867914
1739209921.0612316;-45.120503652039325
1739209921.0612342;-45.120503652039325
1739209921.0612369;-38.13080360867914
1739209921.0612395;-31.141103565318943
1739209921.061242;-38.13080360867914
1739209921.0612445;-35.57807855764607
1739209921.061247;-38.13080360867914
1739209921.0612497;-45.120503652039325
1739209921.0612524;-38.13080360867914
1739209921.061255;-38.13080360867914
1739209921.0612576;-33.981070128970906
1739209921.0612602;-28.992665084841942
1739209921.0612628;-45.120503652039325
1739209921.0612652;-45.120503652039325
1739209921.0612679;-38.13080360867914
1739209921.0612705;-38.13080360867914
1739209921.061273;-38.13080360867914
1739209921.0612757;-38.13080360867914
1739209921.0612783;-45.120503652039325
1739209921.061281;-45.120503652039325
1739209921.0612833;-38.13080360867914
1739209921.061286;-45.120503652039325
1739209921.0612886;-38.13080360867914
1739209921.0612912;-45.120503652039325
1739209921.0612938;-38.13080360867914
1739209921.0612965;-35.57807855764607
1739209921.061299;-38.13080360867914
1739209921.0613017;-45.120503652039325
1739209921.061304;-38.13080360867914
1739209921.0613067;-45.120503652039325
1739209921.0613093;-45.120503652039325
1739209921.061312;-45.120503652039325
1739209921.0613146;-45.120503652039325
1739209921.0613172;-38.13080360867914
1739209921.0613198;-35.57807855764607
1739209921.0613222;-26.991370085610722
1739209921.0613248;-38.13080360867914
1739209921.0613275;-38.13080360867914
1739209921.06133;-38.13080360867914
1739209921.0613327;-38.13080360867914
1739209921.0613353;-45.120503652039325
1739209921.061338;-35.57807855764607
1739209921.0613406;-38.13080360867914
1739209921.061343;-33.981070128970956
1739209921.0613456;-45.120503652039325
1739209921.0613482;-38.13080360867914
1739209921.0613508;-38.13080360867914
1739209921.0613534;-45.120503652039325
1739209921.061356;-38.13080360867914
1739209921.0613587;-45.120503652039325
1739209921.061361;-45.120503652039325
1739209921.0613637;-38.13080360867914
1739209921.0613663;-38.13080360867914
1739209921.061369;-32.816014438256545
1739209921.0613716;-38.13080360867914
1739209921.0613742;-45.120503652039325
1739209921.0613768;-45.120503652039325
1739209921.0613794;-45.120503652039325
1739209921.0613818;-45.120503652039325
1739209921.0613844;-35.57807855764607
1739209921.061387;-38.13080360867914
1739209921.0613897;-45.120503652039325
1739209921.0613923;-45.120503652039325
1739209921.061395;-45.120503652039325
1739209921.0613976;-45.120503652039325
1739209921.0614002;-38.13080360867914
1739209921.0614026;-38.13080360867914
1739209921.0614052;-45.120503652039325
1739209921.0614078;-38.13080360867914
1739209921.0614104;-45.120503652039325
1739209921.061413;-45.120503652039325
1739209921.0614157;-45.120503652039325
1739209921.0614183;-32.816014438256545
1739209921.0614207;-38.13080360867914
1739209921.0614233;-45.120503652039325
1739209921.061426;-32.816014438256545
1739209921.0614285;-45.120503652039325
1739209921.0614312;-45.120503652039325
1739209921.0614338;-45.120503652039325
1739209921.0614364;-38.13080360867914
1739209921.061439;-45.120503652039325
1739209921.0614414;-45.120503652039325
1739209921.061444;-45.120503652039325
1739209921.0614467;-45.120503652039325
1739209921.0614493;-45.120503652039325
1739209921.061452;-38.13080360867914
1739209921.0614545;-35.57807855764607
1739209921.0614572;-45.120503652039325
1739209921.0614595;-45.120503652039325
1739209921.0614622;-38.13080360867914
1739209921.0614648;-38.13080360867914
1739209921.0614674;-45.120503652039325
1739209921.06147;-35.57807855764607
1739209921.0614727;-45.120503652039325
1739209921.0614753;-38.13080360867914
1739209921.061478;-38.13080360867914
1739209921.0614803;-38.13080360867914
1739209921.061483;-45.120503652039325
1739209921.0614855;-45.120503652039325
1739209921.0614882;-45.120503652039325
1739209921.0614908;-45.120503652039325
1739209921.0614934;-38.13080360867914
1739209921.061496;-45.120503652039325
