CAN Message; 0x1d3:000037c020b333a5
Timestamp;Amplitude
1739209775.5675063;-38.13080360867914
1739209775.5675075;-35.57807855764607
1739209775.5675087;-33.981070128970906
1739209775.5675097;-38.13080360867914
1739209775.5675108;-38.13080360867914
1739209775.567512;-38.13080360867914
1739209775.5675132;-45.120503652039325
1739209775.5675144;-38.13080360867914
1739209775.5675156;-38.13080360867914
1739209775.5675168;-33.981070128970906
1739209775.567518;-31.141103565318915
1739209775.567519;-32.816014438256545
1739209775.5675201;-45.120503652039325
1739209775.5675213;-45.120503652039325
1739209775.5675225;-33.981070128970906
1739209775.5675237;-35.57807855764607
1739209775.567525;-38.13080360867914
1739209775.567526;-38.13080360867914
1739209775.5675273;-38.13080360867914
1739209775.5675285;-38.13080360867914
1739209775.5675294;-38.13080360867914
1739209775.5675306;-45.120503652039325
1739209775.5675318;-45.120503652039325
1739209775.567533;-35.57807855764607
1739209775.5675342;-45.120503652039325
1739209775.5675354;-45.120503652039325
1739209775.5675366;-33.981070128970906
1739209775.5675378;-38.13080360867914
1739209775.567539;-38.13080360867914
1739209775.56754;-38.13080360867914
1739209775.5675411;-38.13080360867914
1739209775.5675423;-45.120503652039325
1739209775.5675435;-45.120503652039325
1739209775.5675447;-38.13080360867914
1739209775.567546;-38.13080360867914
1739209775.567547;-38.13080360867914
1739209775.5675483;-45.120503652039325
1739209775.5675495;-33.981070128970906
1739209775.5675504;-35.57807855764607
1739209775.5675516;-38.13080360867914
1739209775.5675528;-38.13080360867914
1739209775.567554;-33.981070128970906
1739209775.5675552;-38.13080360867914
1739209775.5675564;-45.120503652039325
1739209775.5675576;-38.13080360867914
1739209775.5675588;-32.816014438256545
1739209775.5675597;-45.120503652039325
1739209775.567561;-38.13080360867914
1739209775.567562;-38.13080360867914
1739209775.5675633;-38.13080360867914
1739209775.5675645;-35.57807855764607
1739209775.5675657;-38.13080360867914
1739209775.5675669;-45.120503652039325
1739209775.567568;-45.120503652039325
1739209775.5675693;-33.981070128970906
1739209775.5675702;-38.13080360867914
1739209775.5675714;-38.13080360867914
1739209775.5675726;-38.13080360867914
1739209775.5675738;-38.13080360867914
1739209775.567575;-35.57807855764607
1739209775.5675762;-45.120503652039325
1739209775.5675774;-45.120503652039325
1739209775.5675786;-45.120503652039325
1739209775.5675797;-38.13080360867914
1739209775.5675807;-45.120503652039325
1739209775.567582;-45.120503652039325
1739209775.567583;-45.120503652039325
1739209775.5675843;-45.120503652039325
1739209775.5675855;-38.13080360867914
1739209775.5675867;-38.13080360867914
1739209775.5675879;-38.13080360867914
1739209775.567589;-45.120503652039325
1739209775.5675902;-45.120503652039325
1739209775.5675912;-38.13080360867914
1739209775.5675924;-35.57807855764607
1739209775.5675936;-33.981070128970906
1739209775.5675948;-38.13080360867914
1739209775.567596;-35.57807855764607
1739209775.5675972;-38.13080360867914
1739209775.5675983;-35.57807855764607
1739209775.5675995;-45.120503652039325
1739209775.5676005;-45.120503652039325
1739209775.5676017;-38.13080360867914
1739209775.5676029;-45.120503652039325
1739209775.567604;-38.13080360867914
1739209775.5676053;-45.120503652039325
1739209775.5676064;-45.120503652039325
1739209775.5676076;-32.816014438256545
1739209775.5676088;-45.120503652039325
1739209775.56761;-45.120503652039325
1739209775.567611;-45.120503652039325
1739209775.5676122;-45.120503652039325
1739209775.5676134;-38.13080360867914
1739209775.5676146;-45.120503652039325
1739209775.5676157;-38.13080360867914
1739209775.567617;-35.57807855764607
1739209775.5676181;-38.13080360867914
1739209775.5676193;-45.120503652039325
1739209775.5676205;-30.49652367304973
1739209775.5676215;-28.21854285175415
1739209775.5676227;-45.120503652039325
1739209775.5676239;-45.120503652039325
1739209775.567625;-38.13080360867914
1739209775.5676262;-35.57807855764607
1739209775.5676274;-45.120503652039325
1739209775.5676286;-45.120503652039325
1739209775.5676298;-45.120503652039325
1739209775.567631;-38.13080360867914
1739209775.567632;-38.13080360867914
1739209775.5676332;-45.120503652039325
1739209775.5676343;-45.120503652039325
1739209775.5676355;-38.13080360867914
1739209775.5676367;-35.57807855764607
1739209775.567638;-45.120503652039325
1739209775.567639;-31.141103565318893
1739209775.5676403;-26.991370085610736
1739209775.5676413;-38.13080360867914
1739209775.5676425;-45.120503652039325
1739209775.5676436;-35.57807855764607
1739209775.5676448;-35.57807855764607
1739209775.567646;-45.120503652039325
1739209775.5676472;-45.120503652039325
1739209775.5676484;-45.120503652039325
1739209775.5676496;-45.120503652039325
1739209775.5676508;-38.13080360867914
1739209775.5676517;-45.120503652039325
1739209775.567653;-38.13080360867914
1739209775.5676541;-45.120503652039325
1739209775.5676553;-38.13080360867914
1739209775.5676565;-45.120503652039325
1739209775.5676577;-35.57807855764607
1739209775.567659;-30.49652367304973
1739209775.56766;-45.120503652039325
1739209775.5676613;-45.120503652039325
1739209775.5676622;-38.13080360867914
1739209775.5676634;-38.13080360867914
1739209775.5676646;-38.13080360867914
1739209775.5676658;-45.120503652039325
1739209775.567667;-45.120503652039325
1739209775.5676682;-30.49652367304973
1739209775.5676694;-38.13080360867914
1739209775.5676706;-38.13080360867914
1739209775.5676718;-45.120503652039325
1739209775.5676727;-33.981070128970906
1739209775.567674;-45.120503652039325
1739209775.567675;-45.120503652039325
1739209775.5676763;-38.13080360867914
1739209775.5676775;-38.13080360867914
1739209775.5676787;-45.120503652039325
1739209775.56768;-45.120503652039325
1739209775.567681;-38.13080360867914
1739209775.567682;-45.120503652039325
1739209775.5676832;-38.13080360867914
1739209775.5676844;-38.13080360867914
1739209775.5676856;-38.13080360867914
1739209775.5676868;-25.62660358559016
1739209775.567688;-38.13080360867914
1739209775.5676892;-45.120503652039325
1739209775.5676904;-45.120503652039325
1739209775.5676916;-45.120503652039325
1739209775.5676925;-45.120503652039325
1739209775.5676937;-45.120503652039325
1739209775.567695;-38.13080360867914
1739209775.567696;-38.13080360867914
1739209775.5676973;-45.120503652039325
1739209775.5676985;-45.120503652039325
1739209775.5676997;-38.13080360867914
1739209775.5677009;-33.981070128970906
1739209775.567702;-38.13080360867914
1739209775.567703;-38.13080360867914
1739209775.5677042;-38.13080360867914
1739209775.5677054;-38.13080360867914
1739209775.5677066;-45.120503652039325
1739209775.5677078;-45.120503652039325
1739209775.567709;-45.120503652039325
1739209775.5677102;-45.120503652039325
1739209775.5677114;-45.120503652039325
1739209775.5677125;-45.120503652039325
1739209775.5677135;-45.120503652039325
1739209775.5677147;-32.816014438256545
1739209775.567716;-38.13080360867914
1739209775.567717;-45.120503652039325
1739209775.5677183;-45.120503652039325
1739209775.5677195;-45.120503652039325
1739209775.5677207;-33.981070128970906
1739209775.5677218;-38.13080360867914
1739209775.5677228;-45.120503652039325
1739209775.567724;-38.13080360867914
1739209775.5677252;-33.981070128970906
1739209775.5677264;-38.13080360867914
1739209775.5677276;-45.120503652039325
1739209775.5677288;-35.57807855764607
1739209775.56773;-33.981070128970906
1739209775.5677311;-45.120503652039325
1739209775.5677323;-45.120503652039325
1739209775.5677333;-45.120503652039325
1739209775.5677345;-45.120503652039325
1739209775.5677357;-38.13080360867914
1739209775.5677369;-38.13080360867914
1739209775.567738;-45.120503652039325
1739209775.5677392;-45.120503652039325
1739209775.5677404;-45.120503652039325
1739209775.5677416;-45.120503652039325
1739209775.5677428;-38.13080360867914
1739209775.5677438;-33.981070128970906
1739209775.567745;-45.120503652039325
1739209775.5677462;-45.120503652039325
1739209775.5677474;-38.13080360867914
1739209775.5677485;-38.13080360867914
1739209775.5677497;-45.120503652039325
1739209775.567751;-45.120503652039325
1739209775.5677521;-45.120503652039325
1739209775.5677533;-38.13080360867914
1739209775.5677543;-38.13080360867914
1739209775.5677555;-45.120503652039325
1739209775.5677567;-45.120503652039325
1739209775.5677578;-45.120503652039325
1739209775.567759;-38.13080360867914
1739209775.5677602;-38.13080360867914
1739209775.5677614;-45.120503652039325
1739209775.5677626;-45.120503652039325
1739209775.5677636;-45.120503652039325
1739209775.5677648;-45.120503652039325
1739209775.567766;-38.13080360867914
1739209775.5677671;-38.13080360867914
1739209775.5677683;-38.13080360867914
1739209775.5677695;-38.13080360867914
1739209775.5677707;-38.13080360867914
1739209775.567772;-27.267205301931607
1739209775.567773;-45.120503652039325
1739209775.567774;-33.981070128970906
1739209775.5677752;-38.13080360867914
1739209775.5677764;-38.13080360867914
1739209775.5677776;-45.120503652039325
1739209775.5677788;-38.13080360867914
1739209775.56778;-38.13080360867914
1739209775.5677812;-32.81601443825658
1739209775.5677824;-45.120503652039325
1739209775.5677836;-45.120503652039325
1739209775.5677845;-45.120503652039325
1739209775.5677857;-45.120503652039325
1739209775.567787;-45.120503652039325
1739209775.5677881;-38.13080360867914
1739209775.5677893;-35.57807855764607
1739209775.5677905;-38.13080360867914
1739209775.5677917;-35.57807855764607
1739209775.567793;-38.13080360867914
1739209775.567794;-35.57807855764607
1739209775.567795;-45.120503652039325
1739209775.5677962;-45.120503652039325
1739209775.5677974;-45.120503652039325
1739209775.5677986;-38.13080360867914
1739209775.5677998;-35.57807855764607
1739209775.567801;-45.120503652039325
1739209775.5678022;-38.13080360867914
1739209775.5678034;-35.57807855764607
1739209775.5678043;-35.57807855764607
1739209775.5678055;-45.120503652039325
1739209775.5678067;-38.13080360867914
1739209775.567808;-35.57807855764607
1739209775.567809;-31.141103565318943
1739209775.5678103;-38.13080360867914
1739209775.5678115;-33.981070128970906
1739209775.5678127;-45.120503652039325
1739209775.5678139;-45.120503652039325
1739209775.5678148;-45.120503652039325
1739209775.567816;-45.120503652039325
1739209775.5678172;-45.120503652039325
1739209775.5678184;-28.58837851428586
1739209775.5678196;-35.57807855764607
1739209775.5678208;-45.120503652039325
1739209775.567822;-38.13080360867914
1739209775.5678232;-38.13080360867914
1739209775.5678244;-45.120503652039325
1739209775.5678253;-38.13080360867914
1739209775.5678265;-45.120503652039325
1739209775.5678277;-35.57807855764607
1739209775.567829;-35.57807855764607
1739209775.56783;-45.120503652039325
1739209775.5678313;-45.120503652039325
1739209775.5678325;-32.816014438256545
1739209775.5678337;-38.13080360867914
1739209775.5678349;-45.120503652039325
1739209775.5678358;-38.13080360867914
1739209775.567837;-45.120503652039325
1739209775.5678382;-45.120503652039325
1739209775.5678394;-38.13080360867914
1739209775.5678406;-35.57807855764607
1739209775.5678418;-45.120503652039325
1739209775.567843;-33.981070128970906
1739209775.5678442;-45.120503652039325
1739209775.567845;-38.13080360867914
1739209775.5678463;-38.13080360867914
1739209775.5678475;-33.981070128970906
1739209775.5678487;-45.120503652039325
1739209775.5678499;-45.120503652039325
1739209775.567851;-33.981070128970906
1739209775.5678523;-38.13080360867914
1739209775.5678535;-45.120503652039325
1739209775.5678546;-38.13080360867914
1739209775.5678556;-45.120503652039325
1739209775.5678568;-45.120503652039325
1739209775.567858;-45.120503652039325
1739209775.5678592;-45.120503652039325
1739209775.5678604;-38.13080360867914
1739209775.5678616;-38.13080360867914
1739209775.5678627;-38.13080360867914
1739209775.567864;-38.13080360867914
1739209775.5678651;-45.120503652039325
1739209775.567866;-33.981070128970906
1739209775.5678673;-45.120503652039325
1739209775.5678685;-38.13080360867914
1739209775.5678697;-38.13080360867914
1739209775.5678709;-45.120503652039325
1739209775.567872;-32.816014438256545
1739209775.5678732;-38.13080360867914
1739209775.5678744;-45.120503652039325
1739209775.5678756;-45.120503652039325
1739209775.5678766;-45.120503652039325
1739209775.5678778;-38.13080360867914
1739209775.567879;-45.120503652039325
1739209775.5678802;-45.120503652039325
1739209775.5678813;-45.120503652039325
1739209775.5678825;-38.13080360867914
1739209775.5678837;-38.13080360867914
1739209775.567885;-38.13080360867914
1739209775.5678859;-38.13080360867914
1739209775.567887;-38.13080360867914
1739209775.5678883;-38.13080360867914
1739209775.5678895;-38.13080360867914
1739209775.5678906;-45.120503652039325
1739209775.5678918;-38.13080360867914
1739209775.567893;-45.120503652039325
1739209775.5678942;-38.13080360867914
1739209775.5678954;-38.13080360867914
1739209775.5678964;-45.120503652039325
1739209775.5678976;-45.120503652039325
1739209775.5678988;-45.120503652039325
1739209775.5679;-38.13080360867914
1739209775.5679011;-45.120503652039325
1739209775.5679023;-45.120503652039325
1739209775.5679035;-33.981070128970956
1739209775.5679047;-45.120503652039325
1739209775.567906;-45.120503652039325
1739209775.5679069;-33.981070128970906
1739209775.567908;-45.120503652039325
1739209775.5679092;-45.120503652039325
1739209775.5679104;-45.120503652039325
1739209775.5679116;-38.13080360867914
1739209775.5679128;-31.141103565318915
1739209775.567914;-33.981070128970906
1739209775.5679152;-38.13080360867914
1739209775.5679164;-38.13080360867914
1739209775.5679173;-38.13080360867914
1739209775.5679185;-45.120503652039325
1739209775.5679197;-45.120503652039325
1739209775.567921;-45.120503652039325
1739209775.567922;-33.981070128970906
1739209775.5679233;-35.57807855764607
1739209775.5679245;-35.57807855764607
1739209775.5679257;-38.13080360867914
1739209775.5679266;-38.13080360867914
1739209775.5679278;-38.13080360867914
1739209775.567929;-38.13080360867914
1739209775.5679302;-33.981070128970906
1739209775.5679314;-32.81601443825658
1739209775.5679326;-33.981070128970906
1739209775.5679338;-33.981070128970906
1739209775.567935;-45.120503652039325
1739209775.5679362;-45.120503652039325
1739209775.5679371;-45.120503652039325
1739209775.5679383;-45.120503652039325
1739209775.5679395;-45.120503652039325
1739209775.5679407;-38.13080360867914
1739209775.567942;-45.120503652039325
1739209775.567943;-45.120503652039325
1739209775.5679443;-45.120503652039325
1739209775.5679455;-38.13080360867914
1739209775.5679467;-45.120503652039325
1739209775.5679476;-38.13080360867914
1739209775.5679488;-45.120503652039325
1739209775.56795;-38.13080360867914
1739209775.5679512;-38.13080360867914
1739209775.5679524;-45.120503652039325
1739209775.5679536;-45.120503652039325
1739209775.5679548;-45.120503652039325
1739209775.567956;-32.816014438256545
1739209775.5679572;-35.57807855764607
1739209775.567958;-45.120503652039325
1739209775.5679593;-38.13080360867914
1739209775.5679605;-38.13080360867914
1739209775.5679617;-33.981070128970906
1739209775.567963;-38.13080360867914
1739209775.567964;-45.120503652039325
1739209775.5679653;-45.120503652039325
1739209775.5679665;-45.120503652039325
1739209775.5679674;-45.120503652039325
1739209775.5679686;-45.120503652039325
1739209775.5679698;-32.816014438256545
1739209775.567971;-38.13080360867914
1739209775.5679722;-45.120503652039325
1739209775.5679734;-38.13080360867914
1739209775.5679746;-38.13080360867914
1739209775.5679758;-38.13080360867914
1739209775.567977;-45.120503652039325
1739209775.567978;-45.120503652039325
1739209775.567979;-38.13080360867914
1739209775.5679803;-38.13080360867914
1739209775.5679815;-38.13080360867914
1739209775.5679827;-38.13080360867914
1739209775.5679839;-38.13080360867914
1739209775.567985;-38.13080360867914
1739209775.5679862;-38.13080360867914
1739209775.5679874;-38.13080360867914
1739209775.5679884;-45.120503652039325
1739209775.5679896;-45.120503652039325
1739209775.5679908;-45.120503652039325
1739209775.567992;-38.13080360867914
1739209775.5679932;-45.120503652039325
1739209775.5679944;-45.120503652039325
1739209775.5679955;-38.13080360867914
1739209775.5679967;-38.13080360867914
1739209775.567998;-35.57807855764607
1739209775.567999;-35.57807855764607
1739209775.568;-45.120503652039325
1739209775.5680013;-38.13080360867914
1739209775.5680025;-35.57807855764607
1739209775.5680037;-38.13080360867914
1739209775.5680048;-45.120503652039325
1739209775.568006;-38.13080360867914
1739209775.5680072;-38.13080360867914
1739209775.5680082;-45.120503652039325
1739209775.5680094;-45.120503652039325
1739209775.5680106;-38.13080360867914
1739209775.5680118;-45.120503652039325
1739209775.568013;-45.120503652039325
1739209775.5680141;-33.981070128970906
1739209775.5680153;-38.13080360867914
1739209775.5680165;-38.13080360867914
1739209775.5680177;-45.120503652039325
1739209775.5680187;-45.120503652039325
1739209775.5680199;-45.120503652039325
1739209775.568021;-38.13080360867914
1739209775.5680223;-38.13080360867914
1739209775.5680234;-45.120503652039325
1739209775.5680246;-45.120503652039325
1739209775.5680258;-38.13080360867914
1739209775.568027;-38.13080360867914
1739209775.5680282;-45.120503652039325
1739209775.5680292;-38.13080360867914
1739209775.5680304;-45.120503652039325
1739209775.5680315;-38.13080360867914
1739209775.5680327;-45.120503652039325
1739209775.568034;-35.57807855764607
1739209775.5680351;-45.120503652039325
1739209775.5680363;-45.120503652039325
1739209775.5680375;-45.120503652039325
1739209775.5680387;-45.120503652039325
1739209775.5680397;-45.120503652039325
1739209775.5680408;-38.13080360867914
1739209775.568042;-38.13080360867914
1739209775.5680432;-45.120503652039325
1739209775.5680444;-28.58837851428586
1739209775.5680456;-29.438486411369333
1739209775.5680468;-45.120503652039325
1739209775.568048;-38.13080360867914
1739209775.568049;-33.981070128970906
1739209775.5680501;-35.57807855764607
1739209775.5680513;-45.120503652039325
1739209775.5680525;-45.120503652039325
1739209775.5680537;-45.120503652039325
1739209775.568055;-45.120503652039325
1739209775.568056;-45.120503652039325
1739209775.5680573;-45.120503652039325
1739209775.5680585;-45.120503652039325
1739209775.5680594;-45.120503652039325
1739209775.5680606;-45.120503652039325
1739209775.5680618;-45.120503652039325
1739209775.568063;-38.13080360867914
1739209775.5680642;-45.120503652039325
1739209775.5680654;-38.13080360867914
1739209775.5680666;-45.120503652039325
1739209775.5680678;-45.120503652039325
1739209775.568069;-38.13080360867914
1739209775.56807;-38.13080360867914
1739209775.5680711;-45.120503652039325
1739209775.5680723;-30.49652367304973
1739209775.5680735;-28.21854285175415
1739209775.5680747;-45.120503652039325
1739209775.568076;-45.120503652039325
1739209775.568077;-38.13080360867914
1739209775.5680783;-35.57807855764607
1739209775.5680795;-45.120503652039325
1739209775.5680804;-38.13080360867914
1739209775.5680816;-45.120503652039325
1739209775.5680828;-38.13080360867914
1739209775.568084;-33.981070128970906
1739209775.5680852;-45.120503652039325
1739209775.5680864;-45.120503652039325
1739209775.5680876;-38.13080360867914
1739209775.5680888;-38.13080360867914
1739209775.5680897;-38.13080360867914
1739209775.568091;-35.57807855764607
1739209775.568092;-35.57807855764607
1739209775.5680933;-45.120503652039325
1739209775.5680945;-38.13080360867914
1739209775.5680957;-45.120503652039325
1739209775.5680969;-38.13080360867914
1739209775.568098;-32.816014438256545
1739209775.5680993;-38.13080360867914
1739209775.5681002;-38.13080360867914
1739209775.5681014;-38.13080360867914
1739209775.5681026;-38.13080360867914
1739209775.5681038;-35.57807855764607
1739209775.568105;-38.13080360867914
1739209775.568665;-45.120503652039325
1739209775.5686677;-38.13080360867914
1739209775.5686703;-33.981070128970906
1739209775.568673;-38.13080360867914
1739209775.5686755;-45.120503652039325
1739209775.5686781;-33.981070128970906
1739209775.5686808;-33.981070128970906
1739209775.5686834;-38.13080360867914
1739209775.5686858;-45.120503652039325
1739209775.5686884;-45.120503652039325
1739209775.568691;-38.13080360867914
1739209775.5686936;-45.120503652039325
1739209775.5686963;-45.120503652039325
1739209775.568699;-38.13080360867914
1739209775.5687015;-35.57807855764607
1739209775.5687041;-45.120503652039325
1739209775.5687068;-45.120503652039325
1739209775.5687094;-38.13080360867914
1739209775.568712;-38.13080360867914
1739209775.5687146;-38.13080360867914
1739209775.5687172;-45.120503652039325
1739209775.5687196;-45.120503652039325
1739209775.5687222;-45.120503652039325
1739209775.5687249;-45.120503652039325
1739209775.5687275;-35.57807855764607
1739209775.56873;-38.13080360867914
1739209775.5687327;-38.13080360867914
1739209775.5687354;-45.120503652039325
1739209775.568738;-38.13080360867914
1739209775.5687406;-38.13080360867914
1739209775.5687432;-45.120503652039325
1739209775.5687459;-38.13080360867914
1739209775.5687485;-38.13080360867914
1739209775.568751;-35.57807855764607
1739209775.5687537;-45.120503652039325
1739209775.568756;-45.120503652039325
1739209775.5687587;-45.120503652039325
1739209775.5687613;-38.13080360867914
1739209775.568764;-45.120503652039325
1739209775.5687666;-45.120503652039325
1739209775.5687692;-45.120503652039325
1739209775.5687718;-33.981070128970906
1739209775.5687745;-45.120503652039325
1739209775.568777;-38.13080360867914
1739209775.5687797;-38.13080360867914
1739209775.5687823;-33.981070128970906
1739209775.568785;-45.120503652039325
1739209775.5687876;-35.57807855764607
1739209775.56879;-35.57807855764607
1739209775.5687926;-31.141103565318915
1739209775.5687952;-35.57807855764607
1739209775.5687978;-45.120503652039325
1739209775.5688004;-45.120503652039325
1739209775.568803;-38.13080360867914
1739209775.5688057;-38.13080360867914
1739209775.5688083;-38.13080360867914
1739209775.568811;-38.13080360867914
1739209775.5688136;-32.81601443825658
1739209775.5688162;-38.13080360867914
1739209775.5688188;-38.13080360867914
1739209775.5688214;-45.120503652039325
1739209775.568824;-38.13080360867914
1739209775.5688264;-38.13080360867914
1739209775.568829;-45.120503652039325
1739209775.5688317;-45.120503652039325
1739209775.5688343;-28.992665084841942
1739209775.568837;-32.816014438256545
1739209775.5688396;-45.120503652039325
1739209775.5688422;-45.120503652039325
1739209775.5688448;-31.141103565318915
1739209775.5688474;-35.57807855764607
1739209775.56885;-45.120503652039325
1739209775.5688527;-45.120503652039325
1739209775.5688553;-35.57807855764607
1739209775.568858;-38.13080360867914
1739209775.5688603;-35.57807855764607
1739209775.568863;-35.57807855764607
1739209775.5688655;-38.13080360867914
1739209775.5688682;-38.13080360867914
1739209775.5688708;-38.13080360867914
1739209775.5688734;-38.13080360867914
1739209775.568876;-45.120503652039325
1739209775.5688787;-45.120503652039325
1739209775.5688813;-38.13080360867914
1739209775.568884;-45.120503652039325
1739209775.5688865;-45.120503652039325
1739209775.5688891;-45.120503652039325
1739209775.5688918;-45.120503652039325
1739209775.5688944;-45.120503652039325
1739209775.5688968;-28.58837851428586
1739209775.5688994;-31.141103565318915
1739209775.568902;-45.120503652039325
1739209775.5689046;-45.120503652039325
1739209775.5689073;-33.981070128970906
1739209775.56891;-45.120503652039325
1739209775.5689125;-38.13080360867914
1739209775.5689151;-38.13080360867914
1739209775.5689178;-38.13080360867914
1739209775.5689204;-45.120503652039325
1739209775.568923;-45.120503652039325
1739209775.5689256;-45.120503652039325
1739209775.5689282;-38.13080360867914
1739209775.5689306;-35.57807855764607
1739209775.5689332;-38.13080360867914
1739209775.5689359;-45.120503652039325
1739209775.5689385;-45.120503652039325
1739209775.568941;-38.13080360867914
1739209775.5689437;-38.13080360867914
1739209775.5689464;-38.13080360867914
1739209775.568949;-45.120503652039325
1739209775.5689516;-38.13080360867914
1739209775.5689542;-33.981070128970906
1739209775.5689569;-38.13080360867914
1739209775.5689595;-35.57807855764607
1739209775.568962;-33.981070128970906
1739209775.5689647;-38.13080360867914
1739209775.568967;-35.57807855764607
1739209775.5689697;-35.57807855764607
1739209775.5689723;-38.13080360867914
1739209775.568975;-45.120503652039325
1739209775.5689776;-35.57807855764607
1739209775.5689802;-45.120503652039325
1739209775.5689828;-45.120503652039325
1739209775.5689855;-45.120503652039325
1739209775.568988;-45.120503652039325
1739209775.5689907;-45.120503652039325
1739209775.5689933;-38.13080360867914
1739209775.568996;-38.13080360867914
1739209775.5689986;-45.120503652039325
1739209775.569001;-45.120503652039325
1739209775.5690036;-38.13080360867914
1739209775.5690062;-38.13080360867914
1739209775.5690088;-45.120503652039325
1739209775.5690114;-45.120503652039325
1739209775.569014;-45.120503652039325
1739209775.5690167;-45.120503652039325
1739209775.5690193;-38.13080360867914
1739209775.569022;-38.13080360867914
1739209775.5690246;-45.120503652039325
1739209775.5690272;-38.13080360867914
1739209775.5690298;-38.13080360867914
1739209775.5690324;-45.120503652039325
1739209775.569035;-35.57807855764607
1739209775.5690374;-45.120503652039325
1739209775.56904;-32.816014438256545
1739209775.5690427;-45.120503652039325
1739209775.5690453;-33.981070128970906
1739209775.569048;-38.13080360867914
1739209775.5690506;-45.120503652039325
1739209775.5690532;-45.120503652039325
1739209775.5690558;-45.120503652039325
1739209775.5690584;-35.57807855764607
1739209775.569061;-45.120503652039325
1739209775.5690637;-35.57807855764607
1739209775.5690663;-45.120503652039325
1739209775.569069;-38.13080360867914
1739209775.5690713;-35.57807855764607
1739209775.569074;-38.13080360867914
1739209775.5690765;-38.13080360867914
1739209775.5690792;-45.120503652039325
1739209775.5690818;-38.13080360867914
1739209775.5690844;-38.13080360867914
1739209775.569087;-38.13080360867914
1739209775.5690897;-38.13080360867914
1739209775.5690923;-45.120503652039325
1739209775.569095;-45.120503652039325
1739209775.5690975;-38.13080360867914
1739209775.5691001;-38.13080360867914
1739209775.5691028;-45.120503652039325
1739209775.5691051;-38.13080360867914
1739209775.5691078;-28.992665084841942
1739209775.5691104;-31.141103565318915
1739209775.569113;-38.13080360867914
1739209775.5691156;-45.120503652039325
1739209775.5691183;-45.120503652039325
1739209775.569121;-45.120503652039325
1739209775.5691235;-45.120503652039325
1739209775.5691261;-38.13080360867914
1739209775.5691288;-35.57807855764607
1739209775.5691314;-33.981070128970906
1739209775.569134;-38.13080360867914
1739209775.5691366;-45.120503652039325
1739209775.5691392;-45.120503652039325
1739209775.5691416;-45.120503652039325
1739209775.5691442;-45.120503652039325
1739209775.5691469;-38.13080360867914
1739209775.5691495;-38.13080360867914
1739209775.569152;-38.13080360867914
1739209775.5691547;-38.13080360867914
1739209775.5691574;-35.57807855764607
1739209775.56916;-38.13080360867914
1739209775.5691626;-45.120503652039325
1739209775.5691652;-38.13080360867914
1739209775.5691679;-45.120503652039325
1739209775.5691705;-28.992665084841942
1739209775.569173;-26.991370085610747
1739209775.5691755;-38.13080360867914
1739209775.569178;-38.13080360867914
1739209775.5691807;-33.981070128970906
1739209775.5691833;-45.120503652039325
1739209775.569186;-45.120503652039325
1739209775.5691886;-45.120503652039325
1739209775.5691912;-38.13080360867914
1739209775.5691938;-33.981070128970906
1739209775.5691965;-45.120503652039325
1739209775.569199;-38.13080360867914
1739209775.5692017;-38.13080360867914
1739209775.5692043;-38.13080360867914
1739209775.569207;-45.120503652039325
1739209775.5692096;-45.120503652039325
1739209775.569212;-35.57807855764607
1739209775.5692146;-45.120503652039325
1739209775.5692172;-45.120503652039325
1739209775.5692198;-38.13080360867914
1739209775.5692225;-38.13080360867914
1739209775.569225;-38.13080360867914
1739209775.5692277;-45.120503652039325
1739209775.5692303;-38.13080360867914
1739209775.569233;-38.13080360867914
1739209775.5692356;-38.13080360867914
1739209775.5692382;-38.13080360867914
1739209775.5692408;-38.13080360867914
1739209775.5692434;-38.13080360867914
1739209775.5692458;-38.13080360867914
1739209775.5692484;-45.120503652039325
1739209775.569251;-38.13080360867914
1739209775.5692537;-38.13080360867914
1739209775.5692563;-38.13080360867914
1739209775.569259;-45.120503652039325
1739209775.5692616;-45.120503652039325
1739209775.5692642;-38.13080360867914
1739209775.5692668;-45.120503652039325
1739209775.5692694;-45.120503652039325
1739209775.569272;-33.981070128970906
1739209775.5692747;-38.13080360867914
1739209775.5692773;-33.981070128970906
1739209775.56928;-38.13080360867914
1739209775.5692823;-38.13080360867914
1739209775.569285;-45.120503652039325
1739209775.5692875;-33.981070128970906
1739209775.5692902;-38.13080360867914
1739209775.5692928;-38.13080360867914
1739209775.5692954;-35.57807855764607
1739209775.569298;-45.120503652039325
1739209775.5693007;-45.120503652039325
1739209775.5693033;-45.120503652039325
1739209775.569306;-45.120503652039325
1739209775.5693085;-45.120503652039325
1739209775.5693111;-38.13080360867914
1739209775.5693138;-38.13080360867914
1739209775.5693161;-38.13080360867914
1739209775.5693188;-38.13080360867914
1739209775.5693214;-38.13080360867914
1739209775.569324;-38.13080360867914
1739209775.5693266;-45.120503652039325
1739209775.5693293;-38.13080360867914
1739209775.569332;-38.13080360867914
1739209775.5693345;-38.13080360867914
1739209775.5693371;-45.120503652039325
1739209775.5693398;-35.57807855764607
1739209775.5693424;-32.816014438256545
1739209775.569345;-45.120503652039325
1739209775.5693476;-45.120503652039325
1739209775.5693502;-45.120503652039325
1739209775.5693526;-38.13080360867914
1739209775.5693552;-45.120503652039325
1739209775.5693579;-38.13080360867914
1739209775.5693605;-45.120503652039325
1739209775.569363;-45.120503652039325
1739209775.5693657;-38.13080360867914
1739209775.5693684;-45.120503652039325
