CAN Message; 0x150:0600a5a500ad6fff
1739209672.162888;-38.13080360867914
1739209672.1628962;-35.57807855764607
1739209672.1629043;-35.57807855764607
1739209672.1629124;-38.13080360867914
1739209672.1629205;-33.981070128970906
1739209672.1629286;-35.57807855764607
1739209672.1629367;-38.13080360867914
1739209672.1629448;-45.120503652039325
1739209672.162953;-32.816014438256545
1739209672.162961;-35.57807855764607
1739209672.162969;-45.120503652039325
1739209672.1629772;-45.120503652039325
1739209672.1629853;-38.13080360867914
1739209672.1629934;-38.13080360867914
1739209672.1630015;-33.981070128970906
1739209672.16301;-38.13080360867914
1739209672.163018;-38.13080360867914
1739209672.163026;-35.57807855764607
1739209672.1630342;-38.13080360867914
1739209672.1630423;-38.13080360867914
1739209672.1630504;-38.13080360867914
1739209672.1630585;-35.57807855764607
1739209672.1630666;-45.120503652039325
1739209672.1630747;-38.13080360867914
1739209672.1630828;-45.120503652039325
1739209672.163091;-38.13080360867914
1739209672.163099;-38.13080360867914
1739209672.1631072;-45.120503652039325
1739209672.1631153;-35.57807855764607
1739209672.1631234;-32.816014438256545
1739209672.1631315;-38.13080360867914
1739209672.1631396;-45.120503652039325
1739209672.163148;-31.141103565318915
1739209672.163156;-32.816014438256545
1739209672.1631641;-45.120503652039325
1739209672.1631722;-38.13080360867914
1739209672.1631804;-45.120503652039325
1739209672.1631885;-38.13080360867914
1739209672.1631966;-45.120503652039325
1739209672.1632047;-38.13080360867914
1739209672.1632128;-38.13080360867914
1739209672.163221;-45.120503652039325
1739209672.163229;-38.13080360867914
1739209672.163237;-33.981070128970906
1739209672.1632452;-45.120503652039325
1739209672.1632533;-45.120503652039325
1739209672.1632614;-38.13080360867914
1739209672.1632695;-31.141103565318915
1739209672.1632776;-31.141103565318915
1739209672.163286;-38.13080360867914
1739209672.163294;-38.13080360867914
1739209672.1633022;-38.13080360867914
1739209672.1633103;-38.13080360867914
1739209672.1633184;-38.13080360867914
1739209672.1633265;-38.13080360867914
1739209672.1633346;-33.981070128970906
1739209672.1633427;-38.13080360867914
1739209672.1633508;-45.120503652039325
1739209672.163359;-45.120503652039325
1739209672.163367;-45.120503652039325
1739209672.1633751;-45.120503652039325
1739209672.1633832;-38.13080360867914
1739209672.1633914;-38.13080360867914
1739209672.1633995;-33.981070128970906
1739209672.1634076;-33.981070128970906
1739209672.1634157;-38.13080360867914
1739209672.163424;-38.13080360867914
1739209672.1634321;-38.13080360867914
1739209672.1634402;-38.13080360867914
1739209672.1634483;-45.120503652039325
1739209672.1634564;-45.120503652039325
1739209672.1634645;-38.13080360867914
1739209672.1634727;-38.13080360867914
1739209672.1634808;-45.120503652039325
1739209672.1634889;-35.57807855764607
1739209672.163497;-45.120503652039325
1739209672.163505;-35.57807855764607
1739209672.1635132;-38.13080360867914
1739209672.1635213;-38.13080360867914
1739209672.1635294;-38.13080360867914
1739209672.1635375;-38.13080360867914
1739209672.1635456;-45.120503652039325
1739209672.1635537;-38.13080360867914
1739209672.163562;-38.13080360867914
1739209672.1635702;-38.13080360867914
1739209672.1635783;-45.120503652039325
1739209672.1635864;-38.13080360867914
1739209672.1635945;-38.13080360867914
1739209672.1636026;-29.438486411369347
1739209672.1636107;-38.13080360867914
1739209672.1636188;-38.13080360867914
1739209672.163627;-38.13080360867914
1739209672.163635;-38.13080360867914
1739209672.1636431;-38.13080360867914
1739209672.1636512;-38.13080360867914
1739209672.1636593;-38.13080360867914
1739209672.1636674;-28.992665084841942
1739209672.1636755;-45.120503652039325
1739209672.1636837;-45.120503652039325
1739209672.1636918;-38.13080360867914
1739209672.1637;-38.13080360867914
1739209672.1637082;-45.120503652039325
1739209672.1637163;-45.120503652039325
1739209672.1637244;-33.981070128970906
1739209672.1637325;-32.816014438256545
1739209672.1637406;-45.120503652039325
1739209672.1637487;-38.13080360867914
1739209672.1637568;-45.120503652039325
1739209672.163765;-38.13080360867914
1739209672.163773;-45.120503652039325
1739209672.1637812;-35.57807855764607
1739209672.1637893;-35.57807855764607
1739209672.1637974;-33.981070128970906
1739209672.1638055;-45.120503652039325
1739209672.1638136;-45.120503652039325
1739209672.1638217;-33.981070128970906
1739209672.1638298;-38.13080360867914
1739209672.1638381;-45.120503652039325
1739209672.1638463;-38.13080360867914
1739209672.1638544;-38.13080360867914
1739209672.1638625;-38.13080360867914
1739209672.1638706;-45.120503652039325
1739209672.1638787;-38.13080360867914
1739209672.1638868;-38.13080360867914
1739209672.163895;-33.981070128970906
1739209672.163903;-45.120503652039325
1739209672.163911;-38.13080360867914
1739209672.1639192;-45.120503652039325
1739209672.1639273;-38.13080360867914
1739209672.1639354;-38.13080360867914
1739209672.1639435;-33.981070128970906
1739209672.1639516;-45.120503652039325
1739209672.1639597;-38.13080360867914
1739209672.1639678;-35.57807855764607
1739209672.1639762;-45.120503652039325
1739209672.1639843;-45.120503652039325
1739209672.1639924;-33.981070128970906
1739209672.1640005;-45.120503652039325
1739209672.1640086;-38.13080360867914
1739209672.1640167;-35.57807855764607
1739209672.1640248;-33.981070128970906
1739209672.164033;-45.120503652039325
1739209672.164041;-45.120503652039325
1739209672.1640491;-45.120503652039325
1739209672.1640573;-45.120503652039325
1739209672.1640654;-38.13080360867914
1739209672.1640735;-38.13080360867914
1739209672.1640816;-45.120503652039325
1739209672.1640897;-45.120503652039325
1739209672.1640978;-32.816014438256545
1739209672.164106;-45.120503652039325
1739209672.1641142;-45.120503652039325
1739209672.1641223;-33.981070128970906
1739209672.1641304;-38.13080360867914
1739209672.1641386;-45.120503652039325
1739209672.1641467;-45.120503652039325
1739209672.1641548;-38.13080360867914
1739209672.1641629;-45.120503652039325
1739209672.164171;-45.120503652039325
1739209672.164179;-45.120503652039325
1739209672.1641872;-45.120503652039325
1739209672.1641953;-38.13080360867914
1739209672.1642034;-38.13080360867914
1739209672.1642115;-45.120503652039325
1739209672.1642196;-38.13080360867914
1739209672.1642277;-35.57807855764607
1739209672.1642358;-38.13080360867914
1739209672.164244;-45.120503652039325
1739209672.1642523;-38.13080360867914
1739209672.1642604;-38.13080360867914
1739209672.1642685;-45.120503652039325
1739209672.1642766;-38.13080360867914
1739209672.1642847;-45.120503652039325
1739209672.1642928;-38.13080360867914
1739209672.164301;-38.13080360867914
1739209672.164309;-45.120503652039325
1739209672.1643171;-38.13080360867914
1739209672.1643252;-45.120503652039325
1739209672.1643333;-45.120503652039325
1739209672.1643414;-38.13080360867914
1739209672.1643496;-35.57807855764607
1739209672.1643577;-38.13080360867914
1739209672.1643658;-45.120503652039325
1739209672.1643739;-38.13080360867914
1739209672.164382;-45.120503652039325
1739209672.1643903;-38.13080360867914
1739209672.1643984;-45.120503652039325
1739209672.1644065;-45.120503652039325
1739209672.1644146;-45.120503652039325
1739209672.1644228;-38.13080360867914
1739209672.1644309;-35.57807855764607
1739209672.164439;-38.13080360867914
1739209672.164447;-45.120503652039325
1739209672.1644552;-38.13080360867914
1739209672.1644633;-33.981070128970906
1739209672.1644714;-38.13080360867914
1739209672.1644795;-35.57807855764607
1739209672.1644876;-38.13080360867914
1739209672.1644957;-38.13080360867914
1739209672.1645038;-32.816014438256545
1739209672.164512;-45.120503652039325
1739209672.16452;-33.981070128970906
1739209672.1645284;-35.57807855764607
1739209672.1645365;-38.13080360867914
1739209672.1645446;-45.120503652039325
1739209672.1645527;-38.13080360867914
1739209672.1645608;-45.120503652039325
1739209672.164569;-45.120503652039325
1739209672.164577;-45.120503652039325
1739209672.164585;-45.120503652039325
1739209672.1645932;-45.120503652039325
1739209672.1646013;-45.120503652039325
1739209672.1646094;-45.120503652039325
1739209672.1646175;-45.120503652039325
1739209672.1646256;-38.13080360867914
1739209672.1646338;-32.816014438256545
1739209672.1646419;-45.120503652039325
1739209672.16465;-38.13080360867914
1739209672.164658;-38.13080360867914
1739209672.1646662;-38.13080360867914
1739209672.1646745;-38.13080360867914
1739209672.1646826;-32.816014438256545
1739209672.1646907;-35.57807855764607
1739209672.1646988;-38.13080360867914
1739209672.164707;-38.13080360867914
1739209672.164715;-38.13080360867914
1739209672.1647232;-38.13080360867914
1739209672.1647313;-35.57807855764607
1739209672.1647394;-45.120503652039325
1739209672.1647475;-45.120503652039325
1739209672.1647556;-45.120503652039325
1739209672.1647637;-45.120503652039325
1739209672.1647718;-38.13080360867914
1739209672.16478;-33.981070128970906
1739209672.164788;-33.981070128970906
1739209672.164796;-45.120503652039325
1739209672.1648042;-45.120503652039325
1739209672.1648126;-45.120503652039325
1739209672.1648207;-45.120503652039325
1739209672.1648288;-45.120503652039325
1739209672.164837;-45.120503652039325
1739209672.164845;-33.981070128970906
1739209672.164853;-30.49652367304973
1739209672.1648612;-38.13080360867914
1739209672.1648693;-38.13080360867914
1739209672.1648774;-38.13080360867914
1739209672.1648855;-38.13080360867914
1739209672.1648936;-38.13080360867914
1739209672.1649017;-38.13080360867914
1739209672.1649098;-33.981070128970906
1739209672.164918;-30.49652367304973
1739209672.164926;-38.13080360867914
1739209672.1649342;-35.57807855764607
1739209672.1649423;-35.57807855764607
1739209672.1649506;-38.13080360867914
1739209672.1649587;-45.120503652039325
1739209672.1649668;-45.120503652039325
1739209672.164975;-33.981070128970906
1739209672.164983;-31.14110356531892
1739209672.1649911;-45.120503652039325
1739209672.1649992;-35.57807855764607
1739209672.1650074;-38.13080360867914
1739209672.1650155;-38.13080360867914
1739209672.1650236;-38.13080360867914
1739209672.1650317;-38.13080360867914
1739209672.1650398;-35.57807855764607
1739209672.165048;-38.13080360867914
1739209672.165056;-45.120503652039325
1739209672.165064;-38.13080360867914
1739209672.1650722;-38.13080360867914
1739209672.1650803;-45.120503652039325
1739209672.1650887;-45.120503652039325
1739209672.1650968;-38.13080360867914
1739209672.1651049;-35.57807855764607
1739209672.165113;-38.13080360867914
1739209672.165121;-45.120503652039325
1739209672.1651292;-38.13080360867914
1739209672.1651373;-35.57807855764607
1739209672.1651454;-45.120503652039325
1739209672.1651535;-45.120503652039325
1739209672.1651616;-33.981070128970906
1739209672.1651697;-45.120503652039325
1739209672.1651778;-33.981070128970906
1739209672.165186;-45.120503652039325
1739209672.165194;-45.120503652039325
1739209672.1652021;-35.57807855764607
1739209672.1652102;-38.13080360867914
1739209672.1652184;-38.13080360867914
1739209672.1652267;-38.13080360867914
1739209672.1652348;-33.981070128970906
1739209672.165243;-33.981070128970906
1739209672.165251;-38.13080360867914
1739209672.1652591;-38.13080360867914
1739209672.1652672;-32.816014438256545
1739209672.1652753;-33.981070128970906
1739209672.1652834;-45.120503652039325
1739209672.1652915;-38.13080360867914
1739209672.1652997;-38.13080360867914
1739209672.1653078;-32.81601443825658
1739209672.1653159;-45.120503652039325
1739209672.165324;-33.981070128970906
1739209672.165332;-38.13080360867914
1739209672.1653402;-38.13080360867914
1739209672.1653483;-38.13080360867914
1739209672.1653564;-38.13080360867914
1739209672.1653647;-35.57807855764607
1739209672.1653728;-28.992665084841942
1739209672.165381;-38.13080360867914
1739209672.165389;-45.120503652039325
1739209672.1653972;-45.120503652039325
1739209672.1654053;-38.13080360867914
1739209672.1654134;-45.120503652039325
1739209672.1654215;-45.120503652039325
1739209672.1654296;-45.120503652039325
1739209672.1654377;-38.13080360867914
1739209672.1654458;-45.120503652039325
1739209672.165454;-33.981070128970906
1739209672.165462;-38.13080360867914
1739209672.1654701;-38.13080360867914
1739209672.1654782;-45.120503652039325
1739209672.1654863;-32.816014438256545
1739209672.1654944;-35.57807855764607
1739209672.1655028;-30.49652367304973
1739209672.165511;-33.981070128970906
1739209672.165519;-45.120503652039325
1739209672.165527;-38.13080360867914
1739209672.1655352;-45.120503652039325
1739209672.1655433;-45.120503652039325
1739209672.1655514;-38.13080360867914
1739209672.1655595;-35.57807855764607
1739209672.1655676;-38.13080360867914
1739209672.1655757;-45.120503652039325
1739209672.1655838;-45.120503652039325
1739209672.165592;-45.120503652039325
1739209672.1656;-35.57807855764607
1739209672.1656082;-35.57807855764607
1739209672.1656163;-45.120503652039325
1739209672.1656244;-45.120503652039325
1739209672.1656325;-45.120503652039325
1739209672.1656408;-45.120503652039325
1739209672.165649;-35.57807855764607
1739209672.165657;-38.13080360867914
1739209672.1656651;-45.120503652039325
1739209672.1656733;-33.981070128970906
1739209672.1656814;-38.13080360867914
1739209672.1656895;-45.120503652039325
1739209672.1656976;-32.816014438256545
1739209672.1657057;-38.13080360867914
1739209672.1657138;-38.13080360867914
1739209672.165722;-38.13080360867914
1739209672.16573;-45.120503652039325
1739209672.165738;-45.120503652039325
1739209672.1657462;-45.120503652039325
1739209672.1657543;-45.120503652039325
1739209672.1657624;-38.13080360867914
1739209672.1657705;-32.816014438256545
1739209672.1657789;-45.120503652039325
1739209672.165787;-45.120503652039325
1739209672.165795;-33.981070128970906
1739209672.1658032;-33.981070128970906
1739209672.1658113;-38.13080360867914
1739209672.1658194;-38.13080360867914
1739209672.1658275;-45.120503652039325
1739209672.1658356;-45.120503652039325
1739209672.1658437;-45.120503652039325
