CAN Message; 0x98:0000c5a533c071f3
1739209883.47745;-38.13080360867914
1739209883.4774554;-45.120503652039325
1739209883.4774609;-32.816014438256545
1739209883.4774666;-38.13080360867914
1739209883.477472;-38.13080360867914
1739209883.4774776;-31.141103565318915
1739209883.4774833;-38.13080360867914
1739209883.4774888;-45.120503652039325
1739209883.4774945;-32.816014438256545
1739209883.4775;-33.981070128970906
1739209883.4775054;-33.981070128970906
1739209883.4775112;-38.13080360867914
1739209883.4775167;-45.120503652039325
1739209883.4775221;-45.120503652039325
1739209883.4775279;-45.120503652039325
1739209883.4775333;-38.13080360867914
1739209883.4775388;-45.120503652039325
1739209883.4775445;-38.13080360867914
1739209883.47755;-45.120503652039325
1739209883.4775558;-45.120503652039325
1739209883.4775612;-38.13080360867914
1739209883.4775667;-38.13080360867914
1739209883.4775724;-45.120503652039325
1739209883.477578;-38.13080360867914
1739209883.4775834;-32.816014438256545
1739209883.4775891;-38.13080360867914
1739209883.4775946;-45.120503652039325
1739209883.4776;-38.13080360867914
1739209883.4776058;-38.13080360867914
1739209883.4776113;-45.120503652039325
1739209883.477617;-38.13080360867914
1739209883.4776225;-45.120503652039325
1739209883.477628;-38.13080360867914
1739209883.4776337;-33.981070128970906
1739209883.4776392;-45.120503652039325
1739209883.4776447;-38.13080360867914
1739209883.4776504;-38.13080360867914
1739209883.477656;-38.13080360867914
1739209883.4776614;-45.120503652039325
1739209883.477667;-45.120503652039325
1739209883.4776726;-45.120503652039325
1739209883.4776783;-38.13080360867914
1739209883.4776838;-45.120503652039325
1739209883.4776893;-45.120503652039325
1739209883.477695;-45.120503652039325
1739209883.4777005;-33.981070128970906
1739209883.477706;-45.120503652039325
1739209883.4777117;-45.120503652039325
1739209883.4777172;-38.13080360867914
1739209883.4777226;-38.13080360867914
1739209883.4777284;-45.120503652039325
1739209883.4777339;-45.120503652039325
1739209883.4777396;-32.816014438256545
1739209883.477745;-45.120503652039325
1739209883.4777505;-45.120503652039325
1739209883.4777563;-38.13080360867914
1739209883.4777617;-35.57807855764607
1739209883.4777672;-38.13080360867914
1739209883.477773;-45.120503652039325
1739209883.4777784;-38.13080360867914
1739209883.477784;-45.120503652039325
1739209883.4777896;-38.13080360867914
1739209883.4777951;-38.13080360867914
1739209883.4778008;-38.13080360867914
1739209883.4778063;-32.816014438256545
1739209883.4778118;-38.13080360867914
1739209883.4778175;-35.57807855764607
1739209883.477823;-38.13080360867914
1739209883.4778285;-45.120503652039325
1739209883.4778342;-45.120503652039325
1739209883.4778397;-45.120503652039325
1739209883.4778452;-45.120503652039325
1739209883.477851;-45.120503652039325
1739209883.4778564;-45.120503652039325
1739209883.4778621;-45.120503652039325
1739209883.4778676;-45.120503652039325
1739209883.477873;-45.120503652039325
1739209883.4778788;-38.13080360867914
1739209883.4778843;-35.57807855764607
1739209883.4778898;-35.57807855764607
1739209883.4778955;-45.120503652039325
1739209883.477901;-33.981070128970906
1739209883.4779065;-30.49652367304973
1739209883.4779122;-38.13080360867914
1739209883.4779177;-45.120503652039325
1739209883.4779234;-38.13080360867914
1739209883.4779289;-32.816014438256545
1739209883.4779344;-31.141103565318915
1739209883.47794;-45.120503652039325
1739209883.4779456;-45.120503652039325
1739209883.477951;-32.816014438256545
1739209883.4779568;-38.13080360867914
1739209883.4779623;-45.120503652039325
1739209883.4779677;-45.120503652039325
1739209883.4779735;-33.981070128970956
1739209883.477979;-38.13080360867914
1739209883.4779847;-45.120503652039325
1739209883.4779902;-45.120503652039325
1739209883.4779956;-45.120503652039325
1739209883.4780014;-45.120503652039325
1739209883.4780068;-45.120503652039325
1739209883.4780123;-32.816014438256545
1739209883.478018;-23.75329798047522
1739209883.4780235;-38.13080360867914
1739209883.478029;-45.120503652039325
1739209883.4780347;-38.13080360867914
1739209883.4780402;-35.57807855764607
1739209883.478046;-38.13080360867914
1739209883.4780514;-35.57807855764607
1739209883.478057;-38.13080360867914
1739209883.4780626;-45.120503652039325
1739209883.478068;-38.13080360867914
1739209883.4780736;-38.13080360867914
1739209883.4780793;-38.13080360867914
1739209883.4780848;-45.120503652039325
1739209883.4780903;-38.13080360867914
1739209883.478096;-45.120503652039325
1739209883.4781015;-35.57807855764607
1739209883.4781072;-38.13080360867914
1739209883.4781127;-45.120503652039325
1739209883.4781182;-45.120503652039325
1739209883.478124;-38.13080360867914
1739209883.4781294;-35.57807855764607
1739209883.4781349;-38.13080360867914
1739209883.4781406;-38.13080360867914
1739209883.478146;-38.13080360867914
1739209883.4781516;-31.141103565318893
1739209883.4781573;-33.981070128970906
1739209883.4781628;-38.13080360867914
1739209883.4781685;-32.816014438256545
1739209883.478174;-35.57807855764607
1739209883.4781795;-45.120503652039325
1739209883.4781852;-32.816014438256545
1739209883.4781907;-32.816014438256545
1739209883.4781961;-45.120503652039325
1739209883.4782019;-45.120503652039325
1739209883.4782073;-35.57807855764607
1739209883.4782128;-35.57807855764607
1739209883.4782186;-45.120503652039325
1739209883.478224;-45.120503652039325
1739209883.4782298;-38.13080360867914
1739209883.4782352;-45.120503652039325
1739209883.4782407;-32.816014438256545
1739209883.4782465;-35.57807855764607
1739209883.478252;-38.13080360867914
1739209883.4782574;-33.981070128970906
1739209883.4782631;-45.120503652039325
1739209883.4782686;-38.13080360867914
1739209883.478274;-35.57807855764607
1739209883.4782798;-33.981070128970906
1739209883.4782853;-38.13080360867914
1739209883.478291;-45.120503652039325
1739209883.4782965;-35.57807855764607
1739209883.478302;-45.120503652039325
1739209883.4783077;-45.120503652039325
1739209883.4783132;-45.120503652039325
1739209883.4783187;-35.57807855764607
1739209883.4783244;-38.13080360867914
1739209883.47833;-29.438486411369333
1739209883.4783354;-30.49652367304973
1739209883.478341;-45.120503652039325
1739209883.4783466;-38.13080360867914
1739209883.4783523;-38.13080360867914
1739209883.4783578;-38.13080360867914
1739209883.4783633;-35.57807855764607
1739209883.478369;-38.13080360867914
1739209883.4783745;-45.120503652039325
1739209883.47838;-45.120503652039325
1739209883.4783857;-38.13080360867914
1739209883.4783912;-38.13080360867914
1739209883.4783967;-45.120503652039325
1739209883.4784024;-38.13080360867914
1739209883.4784079;-45.120503652039325
1739209883.4784136;-38.13080360867914
1739209883.478419;-38.13080360867914
1739209883.4784245;-38.13080360867914
1739209883.4784303;-38.13080360867914
1739209883.4784358;-45.120503652039325
1739209883.4784412;-45.120503652039325
1739209883.478447;-45.120503652039325
1739209883.4784524;-45.120503652039325
1739209883.478458;-38.13080360867914
1739209883.4784636;-38.13080360867914
1739209883.4784691;-38.13080360867914
1739209883.4784749;-45.120503652039325
1739209883.4784803;-38.13080360867914
1739209883.4784858;-35.57807855764607
1739209883.4784915;-33.981070128970906
1739209883.478497;-45.120503652039325
1739209883.4785025;-38.13080360867914
1739209883.4785082;-38.13080360867914
1739209883.4785137;-45.120503652039325
1739209883.4785192;-45.120503652039325
1739209883.478525;-45.120503652039325
1739209883.4785304;-45.120503652039325
1739209883.4785361;-45.120503652039325
1739209883.4785416;-35.57807855764607
1739209883.478547;-45.120503652039325
1739209883.4785528;-38.13080360867914
1739209883.4785583;-32.816014438256545
1739209883.4785638;-33.981070128970906
1739209883.4785695;-38.13080360867914
1739209883.478575;-38.13080360867914
1739209883.4785805;-35.57807855764607
1739209883.4785862;-38.13080360867914
1739209883.4785917;-38.13080360867914
1739209883.4785974;-45.120503652039325
1739209883.478603;-45.120503652039325
1739209883.4786084;-45.120503652039325
1739209883.478614;-38.13080360867914
1739209883.4786196;-45.120503652039325
1739209883.478625;-45.120503652039325
1739209883.4786308;-45.120503652039325
1739209883.4786363;-45.120503652039325
1739209883.4786417;-45.120503652039325
1739209883.4786475;-45.120503652039325
1739209883.478653;-38.13080360867914
1739209883.4786587;-38.13080360867914
1739209883.4786642;-45.120503652039325
1739209883.4786696;-45.120503652039325
1739209883.4786754;-45.120503652039325
1739209883.4786808;-38.13080360867914
1739209883.4786863;-45.120503652039325
1739209883.478692;-45.120503652039325
1739209883.4786975;-35.57807855764607
1739209883.478703;-33.981070128970906
1739209883.4787087;-45.120503652039325
1739209883.4787142;-38.13080360867914
1739209883.47872;-32.816014438256545
1739209883.4787254;-33.981070128970906
1739209883.478731;-45.120503652039325
1739209883.4787366;-45.120503652039325
1739209883.4787421;-45.120503652039325
1739209883.4787476;-45.120503652039325
1739209883.4787533;-45.120503652039325
1739209883.4787588;-45.120503652039325
1739209883.4787643;-45.120503652039325
1739209883.47877;-45.120503652039325
1739209883.4787755;-45.120503652039325
1739209883.4787812;-38.13080360867914
1739209883.4787867;-35.57807855764607
1739209883.4787922;-38.13080360867914
1739209883.478798;-45.120503652039325
1739209883.4788034;-38.13080360867914
1739209883.4788089;-38.13080360867914
1739209883.4788146;-45.120503652039325
1739209883.47882;-45.120503652039325
1739209883.4788256;-45.120503652039325
1739209883.4788313;-38.13080360867914
1739209883.4788368;-38.13080360867914
1739209883.4788423;-38.13080360867914
1739209883.478848;-45.120503652039325
1739209883.4788535;-45.120503652039325
1739209883.4788592;-45.120503652039325
1739209883.4788647;-38.13080360867914
1739209883.4788702;-38.13080360867914
1739209883.4788759;-35.57807855764607
1739209883.4788814;-35.57807855764607
1739209883.4788868;-38.13080360867914
1739209883.4788926;-38.13080360867914
1739209883.478898;-38.13080360867914
1739209883.4789035;-45.120503652039325
1739209883.4789093;-45.120503652039325
1739209883.4789147;-45.120503652039325
1739209883.4789205;-38.13080360867914
1739209883.478926;-45.120503652039325
1739209883.4789314;-45.120503652039325
1739209883.4789371;-45.120503652039325
1739209883.4789426;-45.120503652039325
1739209883.478948;-33.981070128970906
1739209883.4789538;-33.981070128970906
1739209883.4789593;-38.13080360867914
1739209883.4789648;-45.120503652039325
1739209883.4789705;-45.120503652039325
1739209883.478976;-38.13080360867914
1739209883.4789817;-35.57807855764607
1739209883.4789872;-38.13080360867914
1739209883.4789927;-45.120503652039325
1739209883.4789984;-45.120503652039325
1739209883.479004;-35.57807855764607
1739209883.4790094;-30.49652367304973
1739209883.479015;-45.120503652039325
1739209883.4790206;-45.120503652039325
1739209883.479026;-45.120503652039325
1739209883.4790318;-35.57807855764607
1739209883.4790373;-38.13080360867914
1739209883.479043;-38.13080360867914
1739209883.4790485;-45.120503652039325
1739209883.479054;-38.13080360867914
1739209883.4790597;-45.120503652039325
1739209883.4790652;-38.13080360867914
1739209883.4790707;-45.120503652039325
1739209883.4790764;-38.13080360867914
1739209883.4790819;-32.816014438256545
1739209883.4790874;-32.816014438256545
1739209883.479093;-38.13080360867914
1739209883.4790986;-27.8777449560314
1739209883.4791043;-35.57807855764607
1739209883.4791098;-45.120503652039325
1739209883.4791152;-38.13080360867914
1739209883.479121;-38.13080360867914
1739209883.4791265;-45.120503652039325
1739209883.479132;-45.120503652039325
1739209883.4791377;-45.120503652039325
1739209883.4791431;-29.438486411369333
1739209883.4791486;-32.816014438256545
1739209883.4791543;-38.13080360867914
1739209883.4791598;-45.120503652039325
1739209883.4791656;-32.816014438256545
1739209883.479171;-45.120503652039325
1739209883.4791765;-45.120503652039325
1739209883.4791822;-33.981070128970906
1739209883.4791877;-38.13080360867914
1739209883.4791932;-45.120503652039325
1739209883.479199;-35.57807855764607
1739209883.4792044;-38.13080360867914
1739209883.47921;-45.120503652039325
1739209883.4792156;-45.120503652039325
1739209883.479221;-45.120503652039325
1739209883.4792268;-45.120503652039325
1739209883.4792323;-27.8777449560314
1739209883.4792378;-31.141103565318915
1739209883.4792435;-45.120503652039325
1739209883.479249;-45.120503652039325
1739209883.4792545;-35.57807855764607
1739209883.4792602;-45.120503652039325
1739209883.4792657;-38.13080360867914
1739209883.4792712;-35.57807855764607
1739209883.479277;-45.120503652039325
1739209883.4792824;-38.13080360867914
1739209883.479288;-45.120503652039325
1739209883.4792936;-38.13080360867914
1739209883.479299;-45.120503652039325
1739209883.4793048;-33.981070128970906
1739209883.4793103;-45.120503652039325
1739209883.4793158;-38.13080360867914
1739209883.4793215;-32.816014438256545
1739209883.479327;-38.13080360867914
1739209883.4793324;-45.120503652039325
1739209883.4793382;-38.13080360867914
1739209883.4793437;-45.120503652039325
1739209883.4793494;-38.13080360867914
1739209883.4793549;-38.13080360867914
1739209883.4793603;-45.120503652039325
1739209883.479366;-32.816014438256545
1739209883.4793715;-45.120503652039325
1739209883.479377;-38.13080360867914
1739209883.4793828;-38.13080360867914
1739209883.4793882;-32.816014438256545
1739209883.4793937;-32.816014438256545
1739209883.4793994;-45.120503652039325
1739209883.479405;-45.120503652039325
1739209883.4794106;-45.120503652039325
1739209883.4794161;-38.13080360867914
1739209883.4794216;-35.57807855764607
1739209883.4794273;-45.120503652039325
1739209883.4794328;-45.120503652039325
1739209883.4794383;-33.981070128970906
1739209883.479444;-38.13080360867914
1739209883.4794495;-45.120503652039325
1739209883.479455;-38.13080360867914
1739209883.4794607;-38.13080360867914
1739209883.4794662;-38.13080360867914
1739209883.479472;-45.120503652039325
1739209883.4794774;-45.120503652039325
1739209883.479483;-38.13080360867914
1739209883.4794886;-45.120503652039325
1739209883.479494;-38.13080360867914
1739209883.4794996;-38.13080360867914
1739209883.4795053;-45.120503652039325
1739209883.4795108;-32.816014438256545
1739209883.4795163;-45.120503652039325
1739209883.479522;-45.120503652039325
1739209883.4795275;-45.120503652039325
1739209883.4795332;-38.13080360867914
1739209883.4795387;-38.13080360867914
1739209883.4795442;-35.57807855764607
1739209883.47955;-35.57807855764607
1739209883.4795554;-45.120503652039325
1739209883.4795609;-35.57807855764607
1739209883.4795666;-38.13080360867914
1739209883.479572;-45.120503652039325
1739209883.4795775;-38.13080360867914
1739209883.4795833;-38.13080360867914
1739209883.4795887;-45.120503652039325
1739209883.4795945;-38.13080360867914
1739209883.4796;-38.13080360867914
1739209883.4796054;-38.13080360867914
1739209883.4796112;-35.57807855764607
1739209883.4796166;-35.57807855764607
1739209883.4796221;-45.120503652039325
1739209883.4796278;-33.981070128970906
1739209883.4796333;-45.120503652039325
1739209883.4796388;-38.13080360867914
1739209883.4796445;-38.13080360867914
1739209883.47965;-45.120503652039325
1739209883.4796557;-38.13080360867914
1739209883.4796612;-45.120503652039325
1739209883.4796667;-45.120503652039325
1739209883.4796724;-38.13080360867914
1739209883.479678;-35.57807855764607
1739209883.4796834;-38.13080360867914
1739209883.4796891;-45.120503652039325
1739209883.4796946;-45.120503652039325
1739209883.4797;-35.57807855764607
1739209883.4797058;-35.57807855764607
1739209883.4797113;-33.981070128970906
1739209883.479717;-45.120503652039325
1739209883.4797225;-33.981070128970906
1739209883.479728;-33.981070128970906
1739209883.4797337;-45.120503652039325
1739209883.4797392;-45.120503652039325
1739209883.4797447;-45.120503652039325
1739209883.4797504;-38.13080360867914
1739209883.4797559;-45.120503652039325
1739209883.4797614;-45.120503652039325
1739209883.479767;-45.120503652039325
1739209883.4797726;-38.13080360867914
1739209883.4797783;-38.13080360867914
1739209883.4797838;-45.120503652039325
1739209883.4797893;-45.120503652039325
1739209883.479795;-38.13080360867914
1739209883.4798005;-45.120503652039325
1739209883.479806;-45.120503652039325
1739209883.4798117;-38.13080360867914
1739209883.4798172;-45.120503652039325
1739209883.4798226;-38.13080360867914
1739209883.4798284;-45.120503652039325
1739209883.4798338;-38.13080360867914
1739209883.4798396;-35.57807855764607
1739209883.479845;-35.57807855764607
1739209883.4798505;-33.981070128970906
1739209883.4798563;-45.120503652039325
1739209883.4798617;-38.13080360867914
1739209883.4798672;-38.13080360867914
1739209883.479873;-45.120503652039325
1739209883.4798784;-45.120503652039325
1739209883.479884;-38.13080360867914
1739209883.4798896;-38.13080360867914
1739209883.479895;-45.120503652039325
1739209883.4799008;-45.120503652039325
1739209883.4799063;-38.13080360867914
1739209883.4799118;-31.141103565318915
1739209883.4799175;-45.120503652039325
1739209883.479923;-45.120503652039325
1739209883.4799285;-38.13080360867914
1739209883.4799342;-45.120503652039325
1739209883.4799397;-45.120503652039325
1739209883.4799452;-45.120503652039325
1739209883.479951;-45.120503652039325
1739209883.4799564;-38.13080360867914
1739209883.479962;-45.120503652039325
1739209883.4799676;-38.13080360867914
1739209883.479973;-38.13080360867914
1739209883.4799788;-45.120503652039325
1739209883.4799843;-35.57807855764607
1739209883.4799898;-38.13080360867914
1739209883.4799955;-30.49652367304973
1739209883.480001;-28.992665084841942
1739209883.4800065;-45.120503652039325
1739209883.4800122;-45.120503652039325
1739209883.4800177;-38.13080360867914
1739209883.4800234;-38.13080360867914
1739209883.4800289;-45.120503652039325
1739209883.4800344;-33.981070128970906
1739209883.48004;-45.120503652039325
1739209883.4800456;-45.120503652039325
1739209883.480051;-45.120503652039325
1739209883.4800568;-38.13080360867914
1739209883.4800622;-38.13080360867914
1739209883.4800677;-45.120503652039325
1739209883.4800735;-38.13080360867914
1739209883.480079;-38.13080360867914
1739209883.4800847;-45.120503652039325
1739209883.4800901;-45.120503652039325
1739209883.4800956;-45.120503652039325
1739209883.4801013;-35.57807855764607
1739209883.4801068;-38.13080360867914
1739209883.4801123;-45.120503652039325
1739209883.480118;-45.120503652039325
1739209883.4801235;-35.57807855764607
1739209883.480129;-38.13080360867914
1739209883.4801347;-29.438486411369333
1739209883.4801402;-38.13080360867914
1739209883.480146;-38.13080360867914
1739209883.4801514;-38.13080360867914
1739209883.480157;-38.13080360867914
1739209883.4801626;-45.120503652039325
1739209883.480168;-38.13080360867914
1739209883.4801736;-31.141103565318915
1739209883.4801793;-32.81601443825658
1739209883.4801848;-45.120503652039325
1739209883.4801903;-35.57807855764607
1739209883.480196;-38.13080360867914
1739209883.4802015;-45.120503652039325
1739209883.480207;-45.120503652039325
1739209883.4802127;-32.816014438256545
1739209883.4802182;-38.13080360867914
1739209883.480224;-28.21854285175415
1739209883.4802294;-32.816014438256545
1739209883.4802349;-45.120503652039325
1739209883.4802406;-38.13080360867914
1739209883.480246;-45.120503652039325
1739209883.4802516;-45.120503652039325
1739209883.4802573;-45.120503652039325
1739209883.4802628;-45.120503652039325
1739209883.4802682;-45.120503652039325
1739209883.480274;-45.120503652039325
1739209883.4802794;-38.13080360867914
1739209883.4802852;-38.13080360867914
1739209883.4802907;-35.57807855764607
1739209883.4802961;-32.816014438256545
1739209883.4803019;-45.120503652039325
1739209883.4803073;-33.981070128970906
1739209883.4803128;-32.816014438256545
1739209883.4803185;-33.981070128970906
1739209883.480324;-45.120503652039325
1739209883.4803295;-45.120503652039325
1739209883.4803352;-38.13080360867914
1739209883.4803407;-45.120503652039325
1739209883.4803464;-45.120503652039325
1739209883.480352;-45.120503652039325
1739209883.4803574;-38.13080360867914
1739209883.4803631;-38.13080360867914
1739209883.4803686;-45.120503652039325
1739209883.480374;-45.120503652039325
1739209883.4803798;-32.816014438256545
1739209883.4803853;-33.981070128970906
1739209883.4803908;-45.120503652039325
1739209883.4803965;-33.981070128970906
1739209883.480402;-38.13080360867914
1739209883.4804077;-38.13080360867914
1739209883.4804132;-38.13080360867914
1739209883.4804187;-38.13080360867914
1739209883.4804244;-45.120503652039325
1739209883.48043;-38.13080360867914
1739209883.4804354;-45.120503652039325
1739209883.480441;-45.120503652039325
1739209883.4804466;-29.438486411369333
1739209883.480452;-35.57807855764607
1739209883.4804578;-45.120503652039325
1739209883.4804633;-38.13080360867914
1739209883.480469;-35.57807855764607
1739209883.4804745;-38.13080360867914
1739209883.48048;-45.120503652039325
1739209883.4804857;-45.120503652039325
1739209883.4804912;-45.120503652039325
1739209883.4804966;-45.120503652039325
1739209883.4805024;-45.120503652039325
1739209883.4805079;-45.120503652039325
1739209883.4805133;-35.57807855764607
1739209883.480519;-35.57807855764607
1739209883.4805245;-38.13080360867914
1739209883.4805303;-45.120503652039325
1739209883.4805357;-45.120503652039325
1739209883.4805412;-45.120503652039325
1739209883.480547;-38.13080360867914
1739209883.4805524;-45.120503652039325
1739209883.480558;-45.120503652039325
1739209883.4805636;-38.13080360867914
1739209883.4805691;-35.57807855764607
1739209883.4805746;-38.13080360867914
1739209883.4805803;-35.57807855764607
1739209883.4805858;-33.981070128970906
1739209883.4805915;-38.13080360867914
1739209883.480597;-38.13080360867914
1739209883.4806025;-35.57807855764607
1739209883.4806082;-35.57807855764607
1739209883.4806137;-45.120503652039325
1739209883.4806192;-38.13080360867914
1739209883.480625;-45.120503652039325
1739209883.4806304;-33.981070128970906
1739209883.480636;-33.981070128970906
1739209883.4806416;-33.981070128970906
1739209883.480647;-45.120503652039325
1739209883.4806528;-45.120503652039325
1739209883.4806583;-38.13080360867914
1739209883.4806638;-38.13080360867914
1739209883.4806695;-45.120503652039325
1739209883.480675;-33.981070128970906
1739209883.4806805;-38.13080360867914
1739209883.4806862;-45.120503652039325
1739209883.4806917;-45.120503652039325
1739209883.4806972;-33.981070128970906
1739209883.4807029;-33.981070128970906
1739209883.4807084;-38.13080360867914
1739209883.480714;-38.13080360867914
1739209883.4807196;-45.120503652039325
1739209883.480725;-38.13080360867914
1739209883.4807308;-38.13080360867914
1739209883.4807363;-45.120503652039325
1739209883.4807417;-38.13080360867914
1739209883.4807475;-38.13080360867914
1739209883.480753;-38.13080360867914
1739209883.4807584;-45.120503652039325
1739209883.4807642;-45.120503652039325
1739209883.4807696;-32.816014438256545
1739209883.4807754;-38.13080360867914
1739209883.4807808;-45.120503652039325
1739209883.4807863;-33.981070128970906
1739209883.480792;-38.13080360867914
1739209883.4807975;-38.13080360867914
1739209883.480803;-45.120503652039325
1739209883.4808087;-33.981070128970906
1739209883.4808142;-31.141103565318915
1739209883.4808197;-38.13080360867914
1739209883.4808254;-45.120503652039325
1739209883.480831;-38.13080360867914
1739209883.4808366;-38.13080360867914
1739209883.480842;-45.120503652039325
1739209883.4808476;-45.120503652039325
1739209883.4808533;-32.816014438256545
1739209883.4808588;-38.13080360867914
1739209883.4808643;-45.120503652039325
1739209883.48087;-45.120503652039325
1739209883.4808755;-45.120503652039325
1739209883.480881;-33.981070128970906
1739209883.4808867;-35.57807855764607
1739209883.4808922;-45.120503652039325
1739209883.480898;-31.141103565318915
1739209883.4809034;-31.141103565318915
1739209883.4809089;-38.13080360867914
1739209883.4809146;-45.120503652039325
1739209883.48092;-38.13080360867914
1739209883.4809232;-33.981070128970906
1739209883.4809265;-45.120503652039325
1739209883.4809296;-45.120503652039325
1739209883.480933;-38.13080360867914
1739209883.480936;-45.120503652039325
1739209883.4809394;-45.120503652039325
1739209883.4809425;-38.13080360867914
1739209883.4809458;-38.13080360867914
1739209883.480949;-45.120503652039325
1739209883.4809523;-45.120503652039325
1739209883.4809554;-38.13080360867914
1739209883.4809587;-38.13080360867914
1739209883.4809618;-38.13080360867914
1739209883.4809651;-38.13080360867914
1739209883.4809682;-45.120503652039325
1739209883.4809716;-38.13080360867914
1739209883.4809747;-45.120503652039325
1739209883.4809778;-38.13080360867914
1739209883.480981;-35.57807855764607
1739209883.4809842;-31.141103565318893
1739209883.4809875;-27.267205301931607
1739209883.4809906;-38.13080360867914
1739209883.480994;-38.13080360867914
1739209883.480997;-35.57807855764607
1739209883.4810004;-38.13080360867914
1739209883.4810035;-45.120503652039325
1739209883.4810069;-38.13080360867914
1739209883.48101;-45.120503652039325
1739209883.4810133;-33.981070128970956
1739209883.4810164;-38.13080360867914
1739209883.4810197;-38.13080360867914
1739209883.4810228;-45.120503652039325
1739209883.4810262;-45.120503652039325
1739209883.4810293;-38.13080360867914
1739209883.4810324;-45.120503652039325
1739209883.4810357;-38.13080360867914
1739209883.4810388;-28.58837851428586
1739209883.4810421;-45.120503652039325
1739209883.4810452;-38.13080360867914
1739209883.4810486;-38.13080360867914
1739209883.4810517;-33.981070128970906
1739209883.481055;-45.120503652039325
1739209883.4810581;-32.816014438256545
1739209883.4810615;-45.120503652039325
1739209883.4810646;-45.120503652039325
1739209883.481068;-38.13080360867914
1739209883.481071;-45.120503652039325
1739209883.4810743;-45.120503652039325
1739209883.4810774;-35.57807855764607
1739209883.4810808;-38.13080360867914
1739209883.4810839;-45.120503652039325
1739209883.481087;-38.13080360867914
1739209883.4810903;-30.49652367304973
1739209883.4810934;-33.981070128970906
1739209883.4810967;-45.120503652039325
1739209883.4810998;-45.120503652039325
1739209883.4811032;-45.120503652039325
1739209883.4811063;-38.13080360867914
1739209883.4811096;-45.120503652039325
1739209883.4811127;-38.13080360867914
1739209883.481116;-35.57807855764607
1739209883.4811192;-31.141103565318915
1739209883.4811225;-45.120503652039325
1739209883.4811256;-38.13080360867914
1739209883.481129;-33.981070128970906
1739209883.481132;-45.120503652039325
1739209883.4811354;-45.120503652039325
1739209883.4811385;-38.13080360867914
1739209883.4811416;-45.120503652039325
1739209883.481145;-45.120503652039325
1739209883.481148;-45.120503652039325
1739209883.4811513;-45.120503652039325
1739209883.4811544;-38.13080360867914
1739209883.4811578;-33.981070128970906
1739209883.4811609;-45.120503652039325
1739209883.4811642;-45.120503652039325
1739209883.4811673;-31.141103565318893
1739209883.4811707;-38.13080360867914
1739209883.4811738;-45.120503652039325
1739209883.481177;-38.13080360867914
1739209883.4811802;-38.13080360867914
1739209883.4811835;-45.120503652039325
1739209883.4811866;-45.120503652039325
1739209883.48119;-45.120503652039325
1739209883.481193;-45.120503652039325
1739209883.4811962;-45.120503652039325
1739209883.4811995;-45.120503652039325
1739209883.4812026;-38.13080360867914
1739209883.481206;-45.120503652039325
1739209883.481209;-38.13080360867914
1739209883.4812124;-38.13080360867914
1739209883.4812155;-45.120503652039325
1739209883.4812188;-45.120503652039325
1739209883.481222;-45.120503652039325
1739209883.4812253;-35.57807855764607
1739209883.4812284;-38.13080360867914
1739209883.4812317;-45.120503652039325
1739209883.4812348;-45.120503652039325
1739209883.4812381;-45.120503652039325
1739209883.4812412;-45.120503652039325
1739209883.4812446;-45.120503652039325
1739209883.4812477;-33.981070128970906
1739209883.4812508;-45.120503652039325
1739209883.481254;-33.981070128970906
1739209883.4812572;-30.49652367304973
1739209883.4812605;-38.13080360867914
1739209883.4812636;-38.13080360867914
1739209883.481267;-38.13080360867914
1739209883.48127;-45.120503652039325
1739209883.4812734;-33.981070128970906
1739209883.4812765;-45.120503652039325
1739209883.4812799;-45.120503652039325
1739209883.481283;-45.120503652039325
1739209883.4812863;-45.120503652039325
1739209883.4812894;-45.120503652039325
1739209883.4812927;-38.13080360867914
1739209883.4812958;-38.13080360867914
1739209883.4812992;-38.13080360867914
1739209883.4813023;-45.120503652039325
1739209883.4813054;-45.120503652039325
1739209883.4813087;-35.57807855764607
1739209883.4813118;-38.13080360867914
1739209883.4813151;-38.13080360867914
1739209883.4813182;-45.120503652039325
1739209883.4813216;-45.120503652039325
1739209883.4813247;-38.13080360867914
1739209883.481328;-35.57807855764607
1739209883.481331;-33.981070128970906
1739209883.4813344;-38.13080360867914
1739209883.4813375;-33.981070128970906
1739209883.481341;-45.120503652039325
1739209883.481344;-38.13080360867914
1739209883.4813473;-45.120503652039325
1739209883.4813504;-38.13080360867914
1739209883.4813538;-32.816014438256545
1739209883.4813569;-38.13080360867914
1739209883.48136;-45.120503652039325
1739209883.4813633;-38.13080360867914
1739209883.4813664;-45.120503652039325
1739209883.4813697;-45.120503652039325
1739209883.4813728;-35.57807855764607
1739209883.4813762;-33.981070128970906
1739209883.4813793;-45.120503652039325
1739209883.4813826;-35.57807855764607
1739209883.4813857;-35.57807855764607
1739209883.481389;-33.981070128970906
1739209883.4813921;-45.120503652039325
1739209883.4813955;-45.120503652039325
1739209883.4813986;-38.13080360867914
1739209883.481402;-38.13080360867914
1739209883.481405;-38.13080360867914
1739209883.4814084;-38.13080360867914
1739209883.4814115;-38.13080360867914
1739209883.4814146;-45.120503652039325
1739209883.481418;-38.13080360867914
1739209883.481421;-45.120503652039325
1739209883.4814243;-38.13080360867914
1739209883.4814274;-31.141103565318915
1739209883.4814308;-38.13080360867914
1739209883.4814339;-38.13080360867914
1739209883.4814372;-38.13080360867914
1739209883.4814403;-35.57807855764607
