CAN Message; 0x1d3:00007f7efe5b9a39
1739209654.7566323;-38.13080360867914
1739209654.7566361;-32.816014438256545
1739209654.7566402;-38.13080360867914
1739209654.756644;-45.120503652039325
1739209654.756648;-38.13080360867914
1739209654.7566519;-38.13080360867914
1739209654.756656;-45.120503652039325
1739209654.7566597;-38.13080360867914
1739209654.7566638;-35.57807855764607
1739209654.7566676;-38.13080360867914
1739209654.7566717;-38.13080360867914
1739209654.7566755;-32.816014438256545
1739209654.7566795;-45.120503652039325
1739209654.7566833;-45.120503652039325
1739209654.7566874;-38.13080360867914
1739209654.7566912;-45.120503652039325
1739209654.7566953;-38.13080360867914
1739209654.756699;-32.816014438256545
1739209654.7567031;-45.120503652039325
1739209654.756707;-45.120503652039325
1739209654.756711;-45.120503652039325
1739209654.7567148;-38.13080360867914
1739209654.7567189;-45.120503652039325
1739209654.7567227;-38.13080360867914
1739209654.7567267;-32.816014438256545
1739209654.7567306;-38.13080360867914
1739209654.7567346;-33.981070128970906
1739209654.7567384;-38.13080360867914
1739209654.7567425;-38.13080360867914
1739209654.7567463;-35.57807855764607
1739209654.7567503;-38.13080360867914
1739209654.7567542;-31.141103565318893
1739209654.7567582;-45.120503652039325
1739209654.756762;-38.13080360867914
1739209654.756766;-32.816014438256545
1739209654.75677;-38.13080360867914
1739209654.756774;-45.120503652039325
1739209654.7567778;-38.13080360867914
1739209654.7567818;-38.13080360867914
1739209654.7567856;-35.57807855764607
1739209654.7567897;-38.13080360867914
1739209654.7567935;-38.13080360867914
1739209654.7567976;-45.120503652039325
1739209654.7568014;-38.13080360867914
1739209654.7568054;-33.981070128970906
1739209654.7568092;-38.13080360867914
1739209654.7568133;-38.13080360867914
1739209654.756817;-45.120503652039325
1739209654.7568212;-32.816014438256545
1739209654.756825;-38.13080360867914
1739209654.756829;-45.120503652039325
1739209654.7568328;-38.13080360867914
1739209654.756837;-45.120503652039325
1739209654.7568407;-45.120503652039325
1739209654.7568448;-45.120503652039325
1739209654.7568486;-45.120503652039325
1739209654.7568526;-45.120503652039325
1739209654.7568564;-45.120503652039325
1739209654.7568605;-45.120503652039325
1739209654.7568643;-45.120503652039325
1739209654.7568684;-45.120503652039325
1739209654.7568722;-45.120503652039325
1739209654.7568762;-38.13080360867914
1739209654.75688;-32.816014438256545
1739209654.756884;-35.57807855764607
1739209654.756888;-45.120503652039325
1739209654.756892;-45.120503652039325
1739209654.7568958;-32.816014438256545
1739209654.7568998;-31.141103565318915
1739209654.7569036;-45.120503652039325
1739209654.7569077;-38.13080360867914
1739209654.7569115;-45.120503652039325
1739209654.7569156;-45.120503652039325
1739209654.7569194;-45.120503652039325
1739209654.7569234;-45.120503652039325
1739209654.7569273;-33.981070128970906
1739209654.7569313;-33.981070128970906
1739209654.7569351;-45.120503652039325
1739209654.7569392;-45.120503652039325
1739209654.756943;-38.13080360867914
1739209654.756947;-38.13080360867914
1739209654.7569509;-45.120503652039325
1739209654.756955;-45.120503652039325
1739209654.7569587;-32.816014438256545
1739209654.7569628;-28.58837851428586
1739209654.7569666;-45.120503652039325
1739209654.7569706;-33.981070128970906
1739209654.7569745;-38.13080360867914
1739209654.7569785;-33.981070128970906
1739209654.7569823;-45.120503652039325
1739209654.7569864;-45.120503652039325
1739209654.7569902;-45.120503652039325
1739209654.7569942;-38.13080360867914
1739209654.756998;-45.120503652039325
1739209654.757002;-45.120503652039325
1739209654.757006;-45.120503652039325
1739209654.75701;-45.120503652039325
1739209654.7570138;-45.120503652039325
1739209654.7570179;-38.13080360867914
1739209654.7570217;-38.13080360867914
1739209654.7570257;-38.13080360867914
1739209654.7570295;-45.120503652039325
1739209654.7570336;-45.120503652039325
1739209654.7570374;-35.57807855764607
1739209654.7570415;-38.13080360867914
1739209654.7570453;-45.120503652039325
1739209654.7570493;-38.13080360867914
1739209654.7570531;-32.816014438256545
1739209654.7570572;-29.438486411369347
1739209654.757061;-45.120503652039325
1739209654.757065;-45.120503652039325
1739209654.7570689;-45.120503652039325
1739209654.757073;-33.981070128970906
1739209654.7570767;-45.120503652039325
1739209654.7570808;-38.13080360867914
1739209654.7570846;-35.57807855764607
1739209654.7570887;-28.992665084841942
1739209654.7570925;-38.13080360867914
1739209654.7570965;-45.120503652039325
1739209654.7571003;-45.120503652039325
1739209654.7571044;-38.13080360867914
1739209654.7571082;-45.120503652039325
1739209654.7571123;-38.13080360867914
1739209654.757116;-38.13080360867914
1739209654.7571201;-31.14110356531892
1739209654.757124;-45.120503652039325
1739209654.757128;-38.13080360867914
1739209654.7571318;-38.13080360867914
1739209654.7571359;-38.13080360867914
1739209654.7571397;-35.57807855764607
1739209654.7571437;-45.120503652039325
1739209654.7571476;-38.13080360867914
1739209654.7571516;-38.13080360867914
1739209654.7571554;-38.13080360867914
1739209654.7571595;-45.120503652039325
1739209654.7571633;-45.120503652039325
1739209654.7571673;-38.13080360867914
1739209654.7571712;-45.120503652039325
1739209654.7571752;-45.120503652039325
1739209654.757179;-45.120503652039325
1739209654.757183;-45.120503652039325
1739209654.757187;-45.120503652039325
1739209654.757191;-45.120503652039325
1739209654.7571948;-45.120503652039325
1739209654.7571988;-45.120503652039325
1739209654.7572026;-35.57807855764607
1739209654.7572067;-38.13080360867914
1739209654.7572105;-38.13080360867914
1739209654.7572145;-45.120503652039325
1739209654.7572184;-35.57807855764607
1739209654.7572224;-45.120503652039325
1739209654.7572262;-45.120503652039325
1739209654.7572303;-38.13080360867914
1739209654.757234;-35.57807855764607
1739209654.7572381;-38.13080360867914
1739209654.757242;-38.13080360867914
1739209654.757246;-35.57807855764607
1739209654.7572498;-32.816014438256545
1739209654.757254;-45.120503652039325
1739209654.7572577;-45.120503652039325
1739209654.7572618;-33.981070128970906
1739209654.7572656;-38.13080360867914
1739209654.7572696;-38.13080360867914
1739209654.7572734;-45.120503652039325
1739209654.7572775;-45.120503652039325
1739209654.7572813;-38.13080360867914
1739209654.7572854;-38.13080360867914
1739209654.7572892;-45.120503652039325
1739209654.7572932;-45.120503652039325
1739209654.757297;-38.13080360867914
1739209654.757301;-38.13080360867914
1739209654.757305;-45.120503652039325
1739209654.757309;-35.57807855764607
1739209654.7573128;-32.816014438256545
1739209654.7573168;-45.120503652039325
1739209654.7573206;-45.120503652039325
1739209654.7573247;-45.120503652039325
1739209654.7573285;-38.13080360867914
1739209654.7573326;-45.120503652039325
1739209654.7573364;-38.13080360867914
1739209654.7573404;-35.57807855764607
1739209654.7573442;-38.13080360867914
1739209654.7573483;-45.120503652039325
1739209654.757352;-38.13080360867914
1739209654.7573562;-35.57807855764607
1739209654.75736;-38.13080360867914
1739209654.757364;-45.120503652039325
1739209654.7573678;-45.120503652039325
1739209654.757372;-45.120503652039325
1739209654.7573757;-30.49652367304973
1739209654.7573798;-35.57807855764607
1739209654.7573836;-38.13080360867914
1739209654.7573876;-38.13080360867914
1739209654.7573915;-38.13080360867914
1739209654.7573955;-38.13080360867914
1739209654.7573993;-45.120503652039325
1739209654.7574034;-45.120503652039325
1739209654.7574072;-45.120503652039325
1739209654.7574112;-38.13080360867914
1739209654.757415;-38.13080360867914
1739209654.757419;-45.120503652039325
1739209654.757423;-45.120503652039325
1739209654.757427;-38.13080360867914
1739209654.7574308;-38.13080360867914
1739209654.7574348;-45.120503652039325
1739209654.7574387;-45.120503652039325
1739209654.7574427;-38.13080360867914
1739209654.7574465;-32.816014438256545
1739209654.7574506;-38.13080360867914
1739209654.7574544;-32.816014438256545
1739209654.7574584;-38.13080360867914
1739209654.7574623;-45.120503652039325
1739209654.7574663;-45.120503652039325
1739209654.7574701;-31.141103565318915
1739209654.7574742;-33.981070128970906
1739209654.757478;-45.120503652039325
1739209654.757482;-38.13080360867914
1739209654.7574859;-45.120503652039325
1739209654.75749;-38.13080360867914
1739209654.7574937;-45.120503652039325
1739209654.7574978;-38.13080360867914
1739209654.7575016;-38.13080360867914
1739209654.7575057;-45.120503652039325
1739209654.7575095;-45.120503652039325
1739209654.7575135;-45.120503652039325
1739209654.7575173;-38.13080360867914
1739209654.7575214;-38.13080360867914
1739209654.7575252;-38.13080360867914
1739209654.7575293;-45.120503652039325
1739209654.757533;-28.58837851428586
1739209654.7575371;-31.141103565318915
1739209654.757541;-45.120503652039325
1739209654.757545;-45.120503652039325
1739209654.7575488;-31.141103565318915
1739209654.7575529;-33.981070128970906
1739209654.7575567;-45.120503652039325
1739209654.7575607;-33.981070128970906
1739209654.7575645;-38.13080360867914
1739209654.7575686;-45.120503652039325
1739209654.7575724;-38.13080360867914
1739209654.7575765;-45.120503652039325
1739209654.7575803;-45.120503652039325
1739209654.7575843;-45.120503652039325
1739209654.7575881;-45.120503652039325
1739209654.7575922;-38.13080360867914
1739209654.757596;-32.816014438256545
1739209654.7576;-33.981070128970906
1739209654.757604;-45.120503652039325
1739209654.757608;-35.57807855764607
1739209654.7576118;-32.816014438256545
1739209654.7576158;-38.13080360867914
1739209654.7576196;-45.120503652039325
1739209654.7576237;-38.13080360867914
1739209654.7576275;-33.981070128970906
1739209654.7576315;-31.141103565318915
1739209654.7576354;-45.120503652039325
1739209654.7576394;-38.13080360867914
1739209654.7576432;-38.13080360867914
1739209654.7576473;-33.981070128970906
1739209654.757651;-45.120503652039325
1739209654.7576551;-45.120503652039325
1739209654.757659;-38.13080360867914
1739209654.757663;-32.816014438256545
1739209654.7576668;-45.120503652039325
1739209654.7576709;-38.13080360867914
1739209654.7576747;-38.13080360867914
1739209654.7576787;-45.120503652039325
1739209654.7576826;-45.120503652039325
1739209654.7576866;-38.13080360867914
1739209654.7576904;-33.981070128970906
1739209654.7576945;-31.141103565318915
1739209654.7576983;-38.13080360867914
1739209654.7577024;-38.13080360867914
1739209654.7577062;-38.13080360867914
1739209654.7577102;-38.13080360867914
1739209654.757714;-45.120503652039325
1739209654.757718;-38.13080360867914
1739209654.757722;-38.13080360867914
1739209654.757726;-38.13080360867914
1739209654.7577298;-45.120503652039325
1739209654.7577338;-45.120503652039325
1739209654.7577376;-45.120503652039325
1739209654.7577417;-38.13080360867914
1739209654.7577455;-45.120503652039325
1739209654.7577496;-45.120503652039325
1739209654.7577534;-38.13080360867914
1739209654.7577574;-38.13080360867914
1739209654.7577612;-38.13080360867914
1739209654.7577653;-38.13080360867914
1739209654.757769;-45.120503652039325
1739209654.7577732;-33.981070128970906
1739209654.757777;-38.13080360867914
1739209654.757781;-38.13080360867914
1739209654.7577848;-35.57807855764607
1739209654.757789;-38.13080360867914
1739209654.7577927;-45.120503652039325
1739209654.7577968;-45.120503652039325
1739209654.7578006;-38.13080360867914
1739209654.7578046;-33.981070128970906
1739209654.7578084;-38.13080360867914
1739209654.7578125;-38.13080360867914
1739209654.7578163;-38.13080360867914
1739209654.7578204;-33.981070128970906
1739209654.7578242;-45.120503652039325
1739209654.7578282;-45.120503652039325
1739209654.757832;-32.816014438256545
1739209654.757836;-45.120503652039325
1739209654.75784;-45.120503652039325
1739209654.757844;-45.120503652039325
1739209654.7578478;-45.120503652039325
1739209654.7578518;-38.13080360867914
1739209654.7578557;-45.120503652039325
1739209654.7578597;-45.120503652039325
1739209654.7578635;-45.120503652039325
1739209654.7578676;-35.57807855764607
1739209654.7578714;-38.13080360867914
1739209654.7578754;-45.120503652039325
1739209654.7578793;-38.13080360867914
1739209654.7578833;-38.13080360867914
1739209654.7578871;-45.120503652039325
1739209654.7578912;-38.13080360867914
1739209654.757895;-35.57807855764607
1739209654.757899;-45.120503652039325
1739209654.7579029;-45.120503652039325
1739209654.757907;-38.13080360867914
1739209654.7579107;-38.13080360867914
1739209654.7579148;-38.13080360867914
1739209654.7579186;-45.120503652039325
1739209654.7579226;-45.120503652039325
1739209654.7579265;-45.120503652039325
1739209654.7579305;-38.13080360867914
1739209654.7579343;-45.120503652039325
1739209654.7579384;-45.120503652039325
1739209654.7579422;-38.13080360867914
1739209654.7579463;-38.13080360867914
1739209654.75795;-35.57807855764607
1739209654.7579541;-38.13080360867914
1739209654.757958;-45.120503652039325
1739209654.757962;-38.13080360867914
1739209654.7579658;-35.57807855764607
1739209654.7579699;-38.13080360867914
1739209654.7579737;-45.120503652039325
1739209654.7579777;-45.120503652039325
1739209654.7579815;-45.120503652039325
1739209654.7579856;-45.120503652039325
1739209654.7579894;-45.120503652039325
1739209654.7579935;-38.13080360867914
1739209654.7579973;-45.120503652039325
1739209654.7580013;-45.120503652039325
1739209654.7497902;-45.120503652039325
1739209654.7497954;-45.120503652039325
1739209654.7498004;-45.120503652039325
1739209654.7498057;-45.120503652039325
1739209654.7498107;-45.120503652039325
1739209654.749816;-38.13080360867914
1739209654.7498212;-35.57807855764607
1739209654.7498262;-38.13080360867914
1739209654.7498314;-45.120503652039325
1739209654.7498364;-33.981070128970906
1739209654.7498417;-38.13080360867914
1739209654.7498467;-35.57807855764607
1739209654.749852;-38.13080360867914
1739209654.749857;-38.13080360867914
1739209654.7498622;-35.57807855764607
1739209654.7498672;-38.13080360867914
1739209654.7498724;-45.120503652039325
1739209654.7498775;-38.13080360867914
1739209654.7498827;-38.13080360867914
1739209654.7498877;-45.120503652039325
1739209654.749893;-45.120503652039325
1739209654.749898;-45.120503652039325
1739209654.7499032;-45.120503652039325
1739209654.7499082;-45.120503652039325
1739209654.7499135;-45.120503652039325
1739209654.7499185;-45.120503652039325
1739209654.7499237;-45.120503652039325
1739209654.7499287;-38.13080360867914
1739209654.749934;-35.57807855764607
1739209654.749939;-38.13080360867914
1739209654.7499442;-38.13080360867914
1739209654.7499495;-38.13080360867914
1739209654.7499545;-38.13080360867914
1739209654.7499597;-38.13080360867914
1739209654.7499647;-38.13080360867914
1739209654.74997;-45.120503652039325
1739209654.749975;-45.120503652039325
1739209654.7499802;-38.13080360867914
1739209654.7499852;-38.13080360867914
1739209654.7499905;-38.13080360867914
1739209654.7499955;-45.120503652039325
1739209654.7500007;-38.13080360867914
1739209654.7500057;-35.57807855764607
1739209654.750011;-45.120503652039325
1739209654.750016;-45.120503652039325
1739209654.7500212;-38.13080360867914
1739209654.7500262;-38.13080360867914
1739209654.7500315;-33.981070128970906
1739209654.7500365;-31.141103565318893
1739209654.7500417;-38.13080360867914
1739209654.7500467;-35.57807855764607
1739209654.750052;-35.57807855764607
1739209654.750057;-38.13080360867914
1739209654.7500622;-35.57807855764607
1739209654.7500672;-35.57807855764607
1739209654.7500725;-45.120503652039325
1739209654.7500777;-35.57807855764607
1739209654.7500827;-38.13080360867914
1739209654.750088;-45.120503652039325
1739209654.750093;-45.120503652039325
1739209654.7500982;-45.120503652039325
1739209654.7501032;-33.981070128970906
1739209654.7501085;-35.57807855764607
1739209654.7501135;-45.120503652039325
1739209654.7501187;-45.120503652039325
1739209654.7501237;-45.120503652039325
1739209654.750129;-45.120503652039325
1739209654.750134;-35.57807855764607
1739209654.7501392;-35.57807855764607
1739209654.7501442;-38.13080360867914
1739209654.7501495;-35.57807855764607
1739209654.7501545;-38.13080360867914
1739209654.7501597;-29.438486411369333
1739209654.7501647;-33.981070128970906
1739209654.75017;-35.57807855764607
1739209654.750175;-38.13080360867914
1739209654.7501802;-45.120503652039325
1739209654.7501853;-33.981070128970906
1739209654.7501905;-38.13080360867914
1739209654.7501957;-38.13080360867914
1739209654.7502007;-31.141103565318943
1739209654.750206;-45.120503652039325
1739209654.750211;-38.13080360867914
1739209654.7502162;-45.120503652039325
1739209654.7502213;-45.120503652039325
1739209654.7502265;-45.120503652039325
1739209654.7502315;-38.13080360867914
1739209654.7502367;-38.13080360867914
1739209654.7502418;-30.49652367304973
1739209654.750247;-35.57807855764607
1739209654.750252;-35.57807855764607
1739209654.7502573;-45.120503652039325
1739209654.7502623;-45.120503652039325
1739209654.7502675;-33.981070128970906
1739209654.7502725;-45.120503652039325
1739209654.7502778;-38.13080360867914
1739209654.7502828;-45.120503652039325
1739209654.750288;-45.120503652039325
1739209654.750293;-35.57807855764607
1739209654.7502983;-38.13080360867914
1739209654.7503033;-45.120503652039325
1739209654.7503085;-45.120503652039325
1739209654.7503135;-45.120503652039325
1739209654.7503188;-38.13080360867914
1739209654.750324;-35.57807855764607
1739209654.750329;-38.13080360867914
1739209654.7503343;-45.120503652039325
1739209654.7503393;-38.13080360867914
1739209654.7503445;-45.120503652039325
1739209654.7503495;-45.120503652039325
1739209654.7503548;-45.120503652039325
1739209654.7503598;-45.120503652039325
1739209654.750365;-28.992665084841942
1739209654.75037;-31.141103565318915
1739209654.7503753;-45.120503652039325
1739209654.7503803;-45.120503652039325
1739209654.7503855;-35.57807855764607
1739209654.7503905;-38.13080360867914
1739209654.7503958;-45.120503652039325
1739209654.7504008;-38.13080360867914
1739209654.750406;-45.120503652039325
1739209654.750411;-45.120503652039325
1739209654.7504163;-38.13080360867914
1739209654.7504213;-38.13080360867914
1739209654.7504265;-38.13080360867914
1739209654.7504315;-38.13080360867914
1739209654.7504368;-38.13080360867914
1739209654.7504418;-45.120503652039325
1739209654.750447;-38.13080360867914
1739209654.7504523;-38.13080360867914
1739209654.7504573;-45.120503652039325
1739209654.7504625;-45.120503652039325
1739209654.7504675;-45.120503652039325
1739209654.7504728;-45.120503652039325
1739209654.7504778;-32.816014438256545
1739209654.750483;-45.120503652039325
1739209654.750488;-45.120503652039325
1739209654.7504933;-38.13080360867914
1739209654.7504983;-38.13080360867914
1739209654.7505035;-45.120503652039325
1739209654.7505085;-38.13080360867914
1739209654.7505138;-35.57807855764607
1739209654.7505188;-45.120503652039325
1739209654.750524;-45.120503652039325
1739209654.750529;-38.13080360867914
1739209654.7505343;-45.120503652039325
1739209654.7505393;-33.981070128970906
1739209654.7505445;-38.13080360867914
1739209654.7505496;-45.120503652039325
1739209654.7505548;-38.13080360867914
1739209654.7505598;-38.13080360867914
1739209654.750565;-45.120503652039325
1739209654.7505703;-38.13080360867914
1739209654.7505753;-35.57807855764607
1739209654.7505805;-38.13080360867914
1739209654.7505856;-45.120503652039325
1739209654.7505908;-38.13080360867914
1739209654.7505958;-33.981070128970906
1739209654.750601;-38.13080360867914
1739209654.750606;-33.981070128970906
1739209654.7506113;-45.120503652039325
1739209654.7506163;-38.13080360867914
1739209654.7506216;-38.13080360867914
1739209654.7506266;-38.13080360867914
1739209654.7506318;-45.120503652039325
1739209654.7506368;-38.13080360867914
1739209654.750642;-38.13080360867914
1739209654.750647;-45.120503652039325
1739209654.7506523;-45.120503652039325
1739209654.7506573;-45.120503652039325
1739209654.7506626;-35.57807855764607
1739209654.7506676;-38.13080360867914
1739209654.7506728;-45.120503652039325
1739209654.7506778;-38.13080360867914
1739209654.750683;-35.57807855764607
1739209654.750688;-45.120503652039325
1739209654.7506933;-45.120503652039325
1739209654.7506986;-33.981070128970906
1739209654.7507036;-32.816014438256545
1739209654.7507088;-38.13080360867914
1739209654.7507138;-45.120503652039325
1739209654.750719;-35.57807855764607
1739209654.750724;-32.816014438256545
1739209654.7507293;-38.13080360867914
1739209654.7507343;-38.13080360867914
1739209654.7507396;-45.120503652039325
1739209654.7507446;-45.120503652039325
1739209654.7507498;-38.13080360867914
1739209654.7507548;-45.120503652039325
1739209654.75076;-38.13080360867914
1739209654.750765;-33.981070128970906
1739209654.7507703;-33.981070128970906
1739209654.7507753;-45.120503652039325
1739209654.7507806;-33.981070128970906
1739209654.7507856;-38.13080360867914
1739209654.7507908;-38.13080360867914
1739209654.7507958;-45.120503652039325
1739209654.750801;-38.13080360867914
1739209654.750806;-38.13080360867914
1739209654.7508113;-45.120503652039325
1739209654.7508163;-38.13080360867914
1739209654.7508216;-45.120503652039325
1739209654.7508268;-45.120503652039325
1739209654.7508318;-45.120503652039325
1739209654.750837;-45.120503652039325
1739209654.750842;-45.120503652039325
1739209654.7508473;-45.120503652039325
1739209654.7508523;-45.120503652039325
1739209654.7508576;-45.120503652039325
1739209654.7508626;-38.13080360867914
1739209654.7508678;-45.120503652039325
1739209654.7508729;-33.981070128970906
1739209654.750878;-38.13080360867914
1739209654.750883;-33.981070128970906
1739209654.7580051;-45.120503652039325
1739209654.7580092;-38.13080360867914
1739209654.758013;-32.816014438256545
1739209654.758017;-45.120503652039325
1739209654.7580209;-45.120503652039325
1739209654.758025;-33.981070128970906
1739209654.7580287;-31.141103565318893
1739209654.7580328;-38.13080360867914
1739209654.7580366;-45.120503652039325
1739209654.7580407;-45.120503652039325
1739209654.7580445;-35.57807855764607
1739209654.7580485;-45.120503652039325
1739209654.7580523;-45.120503652039325
1739209654.7580564;-38.13080360867914
1739209654.7580602;-45.120503652039325
1739209654.7580643;-45.120503652039325
1739209654.758068;-38.13080360867914
1739209654.7580721;-38.13080360867914
1739209654.758076;-38.13080360867914
1739209654.75808;-45.120503652039325
1739209654.7580838;-45.120503652039325
1739209654.7580879;-45.120503652039325
1739209654.7580917;-45.120503652039325
1739209654.7580957;-45.120503652039325
1739209654.7580996;-45.120503652039325
1739209654.7581036;-38.13080360867914
1739209654.7581074;-29.438486411369333
1739209654.7581115;-38.13080360867914
1739209654.7581153;-45.120503652039325
1739209654.7581193;-38.13080360867914
1739209654.7581232;-35.57807855764607
1739209654.7581272;-45.120503652039325
1739209654.758131;-38.13080360867914
1739209654.758135;-45.120503652039325
1739209654.758139;-45.120503652039325
1739209654.758143;-38.13080360867914
1739209654.7581468;-38.13080360867914
1739209654.7581508;-45.120503652039325
1739209654.7581546;-35.57807855764607
1739209654.7581587;-38.13080360867914
1739209654.7581625;-45.120503652039325
1739209654.7581666;-33.981070128970906
1739209654.7581704;-45.120503652039325
1739209654.7581744;-45.120503652039325
1739209654.7581782;-45.120503652039325
1739209654.7581823;-38.13080360867914
1739209654.758186;-38.13080360867914
1739209654.7581902;-38.13080360867914
1739209654.758194;-38.13080360867914
1739209654.758198;-45.120503652039325
1739209654.7582018;-27.8777449560314
1739209654.758206;-32.816014438256545
1739209654.7582097;-45.120503652039325
1739209654.7582138;-38.13080360867914
1739209654.7582176;-31.141103565318893
1739209654.7582216;-45.120503652039325
1739209654.7582254;-45.120503652039325
1739209654.7582295;-38.13080360867914
1739209654.7582333;-38.13080360867914
1739209654.7582374;-45.120503652039325
1739209654.7582412;-45.120503652039325
1739209654.7582452;-38.13080360867914
1739209654.758249;-38.13080360867914
1739209654.758253;-45.120503652039325
1739209654.758257;-45.120503652039325
1739209654.758261;-45.120503652039325
1739209654.7582648;-38.13080360867914
1739209654.7582688;-38.13080360867914
1739209654.7582726;-45.120503652039325
1739209654.7582767;-45.120503652039325
1739209654.7582805;-45.120503652039325
1739209654.7582846;-38.13080360867914
1739209654.7582884;-38.13080360867914
1739209654.7582924;-45.120503652039325
1739209654.7582963;-32.816014438256545
1739209654.7583003;-35.57807855764607
1739209654.758304;-38.13080360867914
1739209654.7583082;-38.13080360867914
1739209654.758312;-38.13080360867914
1739209654.758316;-38.13080360867914
1739209654.7583199;-45.120503652039325
1739209654.758324;-32.816014438256545
1739209654.7583277;-38.13080360867914
1739209654.7583318;-45.120503652039325
1739209654.7583356;-35.57807855764607
1739209654.7583396;-45.120503652039325
1739209654.7583437;-45.120503652039325
1739209654.7583475;-33.981070128970906
1739209654.7583516;-38.13080360867914
1739209654.7583554;-38.13080360867914
1739209654.7583594;-32.816014438256545
1739209654.7583632;-35.57807855764607
1739209654.7583673;-45.120503652039325
1739209654.758371;-45.120503652039325
1739209654.7583752;-45.120503652039325
1739209654.758379;-33.981070128970906
1739209654.758383;-45.120503652039325
1739209654.7583869;-45.120503652039325
1739209654.758391;-45.120503652039325
1739209654.7583947;-45.120503652039325
1739209654.7583988;-45.120503652039325
1739209654.7584026;-38.13080360867914
1739209654.7584066;-45.120503652039325
1739209654.7584105;-38.13080360867914
1739209654.7584145;-35.57807855764607
1739209654.7584183;-38.13080360867914
1739209654.7584224;-45.120503652039325
1739209654.7584262;-45.120503652039325
1739209654.7584302;-38.13080360867914
1739209654.758434;-38.13080360867914
1739209654.758438;-38.13080360867914
1739209654.758442;-38.13080360867914
1739209654.758446;-38.13080360867914
1739209654.7584498;-38.13080360867914
1739209654.7584538;-45.120503652039325
1739209654.7584577;-33.981070128970906
1739209654.7584617;-29.438486411369333
1739209654.7584655;-45.120503652039325
1739209654.7584696;-38.13080360867914
1739209654.7584734;-32.816014438256545
1739209654.7584774;-35.57807855764607
1739209654.7584813;-38.13080360867914
1739209654.7584853;-38.13080360867914
1739209654.7584891;-45.120503652039325
1739209654.7584932;-38.13080360867914
1739209654.758497;-38.13080360867914
1739209654.758501;-38.13080360867914
1739209654.7585049;-38.13080360867914
1739209654.758509;-33.981070128970906
1739209654.7585127;-35.57807855764607
1739209654.7585168;-45.120503652039325
1739209654.7585206;-33.981070128970906
1739209654.7585247;-35.57807855764607
1739209654.7585285;-38.13080360867914
1739209654.7585325;-45.120503652039325
1739209654.7585363;-38.13080360867914
1739209654.7585404;-35.57807855764607
1739209654.7585442;-38.13080360867914
1739209654.7585483;-45.120503652039325
1739209654.758552;-45.120503652039325
1739209654.7585561;-38.13080360867914
1739209654.75856;-45.120503652039325
1739209654.758564;-45.120503652039325
1739209654.7585678;-38.13080360867914
1739209654.7585719;-38.13080360867914
1739209654.7585757;-45.120503652039325
1739209654.7585797;-38.13080360867914
1739209654.7585835;-45.120503652039325
1739209654.7585876;-45.120503652039325
1739209654.7585914;-35.57807855764607
1739209654.7585955;-38.13080360867914
1739209654.7585993;-38.13080360867914
1739209654.7586033;-45.120503652039325
1739209654.7586071;-38.13080360867914
1739209654.7586112;-45.120503652039325
1739209654.758615;-32.816014438256545
1739209654.758619;-30.49652367304973
1739209654.758623;-38.13080360867914
1739209654.758627;-45.120503652039325
1739209654.7586308;-38.13080360867914
1739209654.7586348;-38.13080360867914
1739209654.7586386;-45.120503652039325
1739209654.7586427;-45.120503652039325
1739209654.7586465;-45.120503652039325
1739209654.7586505;-45.120503652039325
1739209654.7586544;-35.57807855764607
1739209654.7586584;-45.120503652039325
1739209654.7586622;-45.120503652039325
1739209654.7586663;-45.120503652039325
1739209654.75867;-38.13080360867914
1739209654.7586741;-35.57807855764607
1739209654.758678;-30.49652367304973
1739209654.758682;-27.8777449560314
1739209654.7586858;-38.13080360867914
1739209654.7586899;-45.120503652039325
1739209654.7586937;-38.13080360867914
1739209654.7586977;-32.816014438256545
1739209654.7587016;-38.13080360867914
1739209654.7587056;-45.120503652039325
1739209654.7587094;-45.120503652039325
1739209654.7587135;-45.120503652039325
1739209654.7587173;-45.120503652039325
1739209654.7587214;-45.120503652039325
1739209654.7587252;-45.120503652039325
1739209654.7587292;-45.120503652039325
1739209654.758733;-45.120503652039325
1739209654.758737;-38.13080360867914
1739209654.758741;-45.120503652039325
1739209654.758745;-45.120503652039325
1739209654.7587488;-45.120503652039325
1739209654.7587528;-45.120503652039325
1739209654.7587566;-45.120503652039325
1739209654.7587607;-45.120503652039325
1739209654.7587645;-38.13080360867914
1739209654.7587686;-45.120503652039325
1739209654.7587724;-38.13080360867914
1739209654.7587764;-29.438486411369333
1739209654.7587802;-45.120503652039325
1739209654.7587843;-38.13080360867914
1739209654.758788;-45.120503652039325
1739209654.7587922;-45.120503652039325
1739209654.758796;-38.13080360867914
1739209654.7588;-35.57807855764607
1739209654.7588038;-45.120503652039325
1739209654.758808;-35.57807855764607
1739209654.7588117;-45.120503652039325
1739209654.7588158;-35.57807855764607
1739209654.7588196;-45.120503652039325
1739209654.7588236;-38.13080360867914
1739209654.7588274;-35.57807855764607
1739209654.7588315;-45.120503652039325
1739209654.7588353;-38.13080360867914
1739209654.7588394;-35.57807855764607
1739209654.7588432;-45.120503652039325
1739209654.7588472;-38.13080360867914
1739209654.758851;-38.13080360867914
1739209654.758855;-45.120503652039325
1739209654.758859;-38.13080360867914
1739209654.758863;-35.57807855764607
1739209654.7588668;-38.13080360867914
1739209654.7588708;-45.120503652039325
1739209654.7588747;-45.120503652039325
1739209654.7588787;-45.120503652039325
