CAN Message; 0x1bb:00000e037fb9f9df
Timestamp;Amplitude
1739209696.6867273;-38.13080360867914
1739209696.686741;-38.13080360867914
1739209696.686755;-45.120503652039325
1739209696.6867688;-35.57807855764607
1739209696.6867826;-38.13080360867914
1739209696.6867964;-33.981070128970906
1739209696.6868103;-45.120503652039325
1739209696.686824;-45.120503652039325
1739209696.686838;-45.120503652039325
1739209696.6868517;-38.13080360867914
1739209696.6868656;-38.13080360867914
1739209696.6868794;-45.120503652039325
1739209696.6868932;-38.13080360867914
1739209696.686907;-45.120503652039325
1739209696.686921;-33.981070128970906
1739209696.686935;-33.981070128970906
1739209696.6869488;-35.57807855764607
1739209696.6869626;-38.13080360867914
1739209696.6869764;-38.13080360867914
1739209696.6869903;-35.57807855764607
1739209696.687004;-38.13080360867914
1739209696.687018;-45.120503652039325
1739209696.6870317;-45.120503652039325
1739209696.6870456;-45.120503652039325
1739209696.6870594;-45.120503652039325
1739209696.6870732;-38.13080360867914
1739209696.687087;-38.13080360867914
1739209696.687101;-45.120503652039325
1739209696.6871147;-45.120503652039325
1739209696.6871285;-45.120503652039325
1739209696.6871424;-35.57807855764607
1739209696.6871562;-38.13080360867914
1739209696.68717;-45.120503652039325
1739209696.6871731;-38.13080360867914
1739209696.6871762;-32.816014438256545
1739209696.6871793;-38.13080360867914
1739209696.6871822;-45.120503652039325
1739209696.6871853;-33.981070128970906
1739209696.6871884;-33.981070128970906
1739209696.6871915;-31.141103565318915
1739209696.6871946;-45.120503652039325
1739209696.6871977;-45.120503652039325
1739209696.6872008;-45.120503652039325
1739209696.6872036;-38.13080360867914
1739209696.6872067;-45.120503652039325
1739209696.6872098;-38.13080360867914
1739209696.687213;-38.13080360867914
1739209696.687216;-32.81601443825658
1739209696.6872191;-31.141103565318915
1739209696.6872222;-33.981070128970906
1739209696.6872253;-38.13080360867914
1739209696.6872282;-38.13080360867914
1739209696.6872313;-38.13080360867914
1739209696.6872344;-45.120503652039325
1739209696.6872375;-38.13080360867914
1739209696.6872406;-33.981070128970906
1739209696.6872437;-35.57807855764607
1739209696.6872468;-38.13080360867914
1739209696.6872497;-45.120503652039325
1739209696.6872528;-35.57807855764607
1739209696.6872559;-38.13080360867914
1739209696.687259;-33.981070128970906
1739209696.687262;-45.120503652039325
1739209696.6872652;-32.816014438256545
1739209696.6872683;-45.120503652039325
1739209696.687271;-33.981070128970906
1739209696.6872742;-45.120503652039325
1739209696.6872773;-38.13080360867914
1739209696.6872804;-38.13080360867914
1739209696.6872835;-45.120503652039325
1739209696.6872866;-38.13080360867914
1739209696.6872897;-33.981070128970906
1739209696.6872926;-38.13080360867914
1739209696.6872957;-38.13080360867914
1739209696.6872988;-45.120503652039325
1739209696.6873019;-38.13080360867914
1739209696.687305;-38.13080360867914
1739209696.687308;-38.13080360867914
1739209696.6873112;-33.981070128970906
1739209696.6873143;-28.58837851428586
1739209696.6873171;-38.13080360867914
1739209696.6873202;-45.120503652039325
1739209696.6873233;-45.120503652039325
1739209696.6873264;-38.13080360867914
1739209696.6873295;-38.13080360867914
1739209696.6873326;-38.13080360867914
1739209696.6873357;-45.120503652039325
1739209696.6873386;-28.992665084841942
1739209696.6873417;-45.120503652039325
1739209696.6873448;-38.13080360867914
1739209696.687348;-38.13080360867914
1739209696.687351;-45.120503652039325
1739209696.687354;-45.120503652039325
1739209696.6873572;-33.981070128970906
1739209696.68736;-35.57807855764607
1739209696.6873631;-38.13080360867914
1739209696.6873662;-45.120503652039325
1739209696.6873693;-38.13080360867914
1739209696.6873724;-45.120503652039325
1739209696.6873755;-45.120503652039325
1739209696.6873786;-38.13080360867914
1739209696.6873815;-38.13080360867914
1739209696.6873846;-45.120503652039325
1739209696.6873877;-38.13080360867914
1739209696.6873908;-45.120503652039325
1739209696.687394;-45.120503652039325
1739209696.687397;-45.120503652039325
1739209696.6874;-45.120503652039325
1739209696.6874032;-35.57807855764607
1739209696.687406;-38.13080360867914
1739209696.6874092;-45.120503652039325
1739209696.6874123;-28.992665084841942
1739209696.6874154;-38.13080360867914
1739209696.6874185;-38.13080360867914
1739209696.6874216;-38.13080360867914
1739209696.6874247;-38.13080360867914
1739209696.6874275;-45.120503652039325
1739209696.6874306;-33.981070128970906
1739209696.6874337;-38.13080360867914
1739209696.6874368;-38.13080360867914
1739209696.68744;-38.13080360867914
1739209696.687443;-45.120503652039325
1739209696.687446;-38.13080360867914
1739209696.687449;-38.13080360867914
1739209696.687452;-35.57807855764607
1739209696.6874552;-35.57807855764607
1739209696.6874583;-45.120503652039325
1739209696.6874614;-38.13080360867914
1739209696.6874645;-45.120503652039325
1739209696.6874676;-45.120503652039325
1739209696.6874707;-45.120503652039325
1739209696.6874735;-45.120503652039325
1739209696.6874766;-38.13080360867914
1739209696.6874797;-45.120503652039325
1739209696.6874828;-45.120503652039325
1739209696.687486;-45.120503652039325
1739209696.687489;-45.120503652039325
1739209696.6874921;-38.13080360867914
1739209696.687495;-45.120503652039325
1739209696.687498;-38.13080360867914
1739209696.6875012;-45.120503652039325
1739209696.6875043;-38.13080360867914
1739209696.6875074;-38.13080360867914
1739209696.6875105;-35.57807855764607
1739209696.6875136;-31.141103565318893
1739209696.6875165;-38.13080360867914
1739209696.6875196;-35.57807855764607
1739209696.6875226;-45.120503652039325
1739209696.6875257;-35.57807855764607
1739209696.6875288;-45.120503652039325
1739209696.687532;-45.120503652039325
1739209696.687535;-45.120503652039325
1739209696.687538;-45.120503652039325
1739209696.687541;-45.120503652039325
1739209696.687544;-38.13080360867914
1739209696.6875472;-38.13080360867914
1739209696.6875503;-38.13080360867914
1739209696.6875534;-38.13080360867914
1739209696.6875565;-45.120503652039325
1739209696.6875596;-45.120503652039325
1739209696.6875625;-45.120503652039325
1739209696.6875656;-38.13080360867914
1739209696.6875687;-45.120503652039325
1739209696.6875718;-38.13080360867914
1739209696.6875749;-35.57807855764607
1739209696.687578;-45.120503652039325
1739209696.687581;-45.120503652039325
1739209696.687584;-38.13080360867914
1739209696.687587;-28.21854285175415
1739209696.6875901;-38.13080360867914
1739209696.6875932;-45.120503652039325
1739209696.6875963;-38.13080360867914
1739209696.6875994;-33.981070128970906
1739209696.6876025;-35.57807855764607
1739209696.6876054;-45.120503652039325
1739209696.6876085;-45.120503652039325
1739209696.6876116;-45.120503652039325
1739209696.6876147;-45.120503652039325
1739209696.6876178;-45.120503652039325
1739209696.6876209;-38.13080360867914
1739209696.687624;-45.120503652039325
1739209696.6876268;-45.120503652039325
1739209696.68763;-45.120503652039325
1739209696.687633;-38.13080360867914
1739209696.6876361;-35.57807855764607
1739209696.6876392;-38.13080360867914
1739209696.6876423;-45.120503652039325
1739209696.6876454;-38.13080360867914
1739209696.6876485;-45.120503652039325
1739209696.6876514;-45.120503652039325
1739209696.6876545;-45.120503652039325
1739209696.6876576;-38.13080360867914
1739209696.6876607;-26.991370085610736
1739209696.6876638;-33.981070128970906
1739209696.687667;-45.120503652039325
1739209696.68767;-45.120503652039325
1739209696.6876729;-35.57807855764607
1739209696.687676;-38.13080360867914
1739209696.687679;-38.13080360867914
1739209696.6876822;-35.57807855764607
1739209696.6876853;-38.13080360867914
1739209696.6876884;-45.120503652039325
1739209696.6876915;-33.981070128970906
1739209696.6876943;-45.120503652039325
1739209696.6876974;-38.13080360867914
1739209696.6877005;-38.13080360867914
1739209696.6877036;-45.120503652039325
1739209696.6877067;-45.120503652039325
1739209696.6877098;-45.120503652039325
1739209696.687713;-38.13080360867914
1739209696.6877158;-45.120503652039325
1739209696.6877189;-35.57807855764607
1739209696.687722;-38.13080360867914
1739209696.687725;-45.120503652039325
1739209696.6877282;-45.120503652039325
1739209696.6877313;-38.13080360867914
1739209696.6877344;-35.57807855764607
1739209696.6877375;-33.981070128970906
1739209696.6877403;-45.120503652039325
1739209696.6877434;-45.120503652039325
1739209696.6877465;-35.57807855764607
1739209696.6877496;-38.13080360867914
1739209696.6877527;-45.120503652039325
1739209696.6877558;-38.13080360867914
1739209696.687759;-38.13080360867914
1739209696.6877618;-45.120503652039325
1739209696.687765;-45.120503652039325
1739209696.687768;-45.120503652039325
1739209696.687771;-45.120503652039325
1739209696.6877742;-38.13080360867914
1739209696.6877773;-45.120503652039325
1739209696.6877804;-45.120503652039325
1739209696.6877832;-38.13080360867914
1739209696.6877863;-38.13080360867914
1739209696.6877894;-45.120503652039325
1739209696.6877925;-38.13080360867914
1739209696.6877956;-45.120503652039325
1739209696.6877987;-38.13080360867914
1739209696.6878018;-45.120503652039325
1739209696.6878047;-38.13080360867914
1739209696.6878078;-31.141103565318893
1739209696.687811;-33.981070128970906
1739209696.687814;-45.120503652039325
1739209696.687817;-33.981070128970906
1739209696.6878202;-38.13080360867914
1739209696.6878233;-38.13080360867914
1739209696.6878264;-45.120503652039325
1739209696.690314;-33.981070128970906
1739209696.6903179;-45.120503652039325
1739209696.6903214;-38.13080360867914
1739209696.6903253;-35.57807855764607
1739209696.690329;-38.13080360867914
1739209696.690333;-45.120503652039325
1739209696.6903365;-45.120503652039325
1739209696.6903403;-38.13080360867914
1739209696.690344;-38.13080360867914
1739209696.690348;-45.120503652039325
1739209696.6903515;-38.13080360867914
1739209696.6903553;-32.816014438256545
1739209696.690359;-38.13080360867914
1739209696.690363;-38.13080360867914
1739209696.6903665;-45.120503652039325
1739209696.6903703;-45.120503652039325
1739209696.6903741;-45.120503652039325
1739209696.690378;-31.141103565318915
1739209696.6903815;-33.981070128970906
1739209696.6903853;-45.120503652039325
1739209696.6903892;-45.120503652039325
1739209696.690393;-38.13080360867914
1739209696.6903965;-33.981070128970906
1739209696.6904004;-45.120503652039325
1739209696.6904042;-38.13080360867914
1739209696.690408;-45.120503652039325
1739209696.6904116;-45.120503652039325
1739209696.6904154;-45.120503652039325
1739209696.6904192;-38.13080360867914
1739209696.690423;-38.13080360867914
1739209696.6904266;-45.120503652039325
1739209696.6904304;-45.120503652039325
1739209696.6904342;-45.120503652039325
1739209696.690438;-45.120503652039325
1739209696.6904416;-45.120503652039325
1739209696.6904454;-45.120503652039325
1739209696.6904492;-45.120503652039325
1739209696.690453;-45.120503652039325
1739209696.6904566;-45.120503652039325
1739209696.6904604;-45.120503652039325
1739209696.6904643;-38.13080360867914
1739209696.690468;-33.981070128970906
1739209696.690472;-28.992665084841942
1739209696.6904755;-38.13080360867914
1739209696.6904793;-45.120503652039325
1739209696.690483;-45.120503652039325
1739209696.690487;-35.57807855764607
1739209696.6904905;-35.57807855764607
1739209696.6904943;-38.13080360867914
1739209696.690498;-45.120503652039325
1739209696.690502;-33.981070128970906
1739209696.6905055;-45.120503652039325
1739209696.6905093;-45.120503652039325
1739209696.6905131;-38.13080360867914
1739209696.690517;-35.57807855764607
1739209696.6905205;-35.57807855764607
1739209696.6905243;-35.57807855764607
1739209696.6905282;-38.13080360867914
1739209696.690532;-38.13080360867914
1739209696.6905355;-38.13080360867914
1739209696.6905394;-38.13080360867914
1739209696.6905432;-45.120503652039325
1739209696.690547;-45.120503652039325
1739209696.6905506;-38.13080360867914
1739209696.6905544;-38.13080360867914
1739209696.6905582;-38.13080360867914
1739209696.690562;-35.57807855764607
1739209696.6905656;-38.13080360867914
1739209696.6905694;-45.120503652039325
1739209696.6905732;-38.13080360867914
1739209696.690577;-33.981070128970906
1739209696.6905806;-33.981070128970906
1739209696.6905844;-38.13080360867914
1739209696.6905882;-45.120503652039325
1739209696.690592;-45.120503652039325
1739209696.6905956;-45.120503652039325
1739209696.6905994;-38.13080360867914
1739209696.6906033;-35.57807855764607
1739209696.690607;-45.120503652039325
1739209696.6906106;-38.13080360867914
1739209696.6906145;-45.120503652039325
1739209696.6906183;-35.57807855764607
1739209696.690622;-38.13080360867914
1739209696.6906257;-45.120503652039325
1739209696.6906295;-38.13080360867914
1739209696.6906333;-35.57807855764607
1739209696.690637;-38.13080360867914
1739209696.690641;-45.120503652039325
1739209696.6906445;-45.120503652039325
1739209696.6906483;-45.120503652039325
1739209696.6906521;-38.13080360867914
1739209696.690656;-38.13080360867914
1739209696.6906595;-38.13080360867914
1739209696.6906633;-35.57807855764607
1739209696.6906672;-35.57807855764607
1739209696.690671;-38.13080360867914
1739209696.6906745;-35.57807855764607
1739209696.6906784;-32.816014438256545
1739209696.6906822;-38.13080360867914
1739209696.690686;-45.120503652039325
1739209696.6906896;-38.13080360867914
1739209696.6906934;-45.120503652039325
1739209696.6906972;-45.120503652039325
1739209696.690701;-45.120503652039325
1739209696.6907046;-45.120503652039325
1739209696.6907084;-38.13080360867914
1739209696.6907122;-38.13080360867914
1739209696.690716;-38.13080360867914
1739209696.6907196;-38.13080360867914
1739209696.6907234;-45.120503652039325
1739209696.6907272;-38.13080360867914
1739209696.690731;-35.57807855764607
1739209696.6907346;-38.13080360867914
1739209696.6907384;-45.120503652039325
1739209696.6907423;-33.981070128970906
1739209696.690746;-31.141103565318915
1739209696.6907496;-45.120503652039325
1739209696.6907535;-45.120503652039325
1739209696.6907573;-45.120503652039325
1739209696.690761;-45.120503652039325
1739209696.6907647;-45.120503652039325
1739209696.6907685;-35.57807855764607
1739209696.6907723;-38.13080360867914
1739209696.690776;-38.13080360867914
1739209696.6907797;-38.13080360867914
1739209696.6907835;-38.13080360867914
1739209696.6907873;-45.120503652039325
1739209696.6907911;-38.13080360867914
1739209696.690795;-35.57807855764607
1739209696.6907985;-35.57807855764607
1739209696.6908023;-35.57807855764607
1739209696.6908062;-32.816014438256545
1739209696.69081;-38.13080360867914
1739209696.6908135;-38.13080360867914
1739209696.6908174;-33.981070128970906
1739209696.6908212;-33.981070128970906
1739209696.690825;-45.120503652039325
1739209696.6908286;-45.120503652039325
1739209696.6908324;-38.13080360867914
1739209696.6908362;-38.13080360867914
1739209696.69084;-45.120503652039325
1739209696.6908436;-38.13080360867914
1739209696.6908474;-45.120503652039325
1739209696.6908512;-35.57807855764607
1739209696.690855;-38.13080360867914
1739209696.6908586;-45.120503652039325
1739209696.6908624;-45.120503652039325
1739209696.6908662;-45.120503652039325
1739209696.69087;-38.13080360867914
1739209696.6908736;-45.120503652039325
1739209696.6908774;-45.120503652039325
1739209696.6908813;-45.120503652039325
1739209696.690885;-45.120503652039325
1739209696.6908886;-45.120503652039325
1739209696.6908925;-38.13080360867914
1739209696.6908963;-29.438486411369333
1739209696.6909;-38.13080360867914
1739209696.6909037;-45.120503652039325
1739209696.6909075;-38.13080360867914
1739209696.6909113;-35.57807855764607
1739209696.690915;-45.120503652039325
1739209696.6909187;-38.13080360867914
1739209696.6909225;-45.120503652039325
1739209696.6909263;-38.13080360867914
1739209696.6909301;-38.13080360867914
1739209696.6909337;-38.13080360867914
1739209696.6909375;-38.13080360867914
1739209696.6909413;-45.120503652039325
1739209696.6909451;-38.13080360867914
1739209696.6909487;-38.13080360867914
1739209696.6909525;-45.120503652039325
1739209696.6909564;-26.991370085610736
1739209696.6909602;-38.13080360867914
1739209696.690964;-45.120503652039325
1739209696.6909676;-45.120503652039325
1739209696.6909714;-38.13080360867914
1739209696.6909752;-38.13080360867914
1739209696.690979;-35.57807855764607
1739209696.6909826;-38.13080360867914
1739209696.6909864;-38.13080360867914
1739209696.6909902;-45.120503652039325
1739209696.690994;-45.120503652039325
1739209696.6909976;-38.13080360867914
1739209696.6910014;-35.57807855764607
1739209696.6910052;-38.13080360867914
1739209696.691009;-35.57807855764607
1739209696.6910126;-38.13080360867914
1739209696.6910164;-45.120503652039325
1739209696.6910203;-45.120503652039325
1739209696.691024;-38.13080360867914
1739209696.6910276;-35.57807855764607
1739209696.6910315;-38.13080360867914
1739209696.6910353;-45.120503652039325
1739209696.691039;-45.120503652039325
1739209696.6910427;-45.120503652039325
1739209696.6910465;-38.13080360867914
1739209696.6910503;-38.13080360867914
1739209696.691054;-45.120503652039325
1739209696.6910577;-45.120503652039325
1739209696.6910615;-32.816014438256545
1739209696.6910653;-38.13080360867914
1739209696.6910691;-45.120503652039325
1739209696.6910727;-45.120503652039325
1739209696.6910765;-45.120503652039325
1739209696.6910803;-45.120503652039325
1739209696.6910841;-45.120503652039325
1739209696.6910877;-45.120503652039325
1739209696.6910915;-45.120503652039325
1739209696.6910954;-38.13080360867914
1739209696.6910992;-45.120503652039325
1739209696.6911027;-38.13080360867914
1739209696.6911066;-30.49652367304973
1739209696.6911104;-35.57807855764607
1739209696.6911142;-45.120503652039325
1739209696.691118;-38.13080360867914
1739209696.6911216;-35.57807855764607
1739209696.6911254;-45.120503652039325
1739209696.6911292;-45.120503652039325
1739209696.691133;-38.13080360867914
1739209696.6911366;-35.57807855764607
1739209696.6911404;-45.120503652039325
1739209696.6911442;-45.120503652039325
1739209696.691148;-45.120503652039325
1739209696.6911516;-45.120503652039325
1739209696.6911554;-45.120503652039325
1739209696.6911592;-45.120503652039325
1739209696.691163;-38.13080360867914
1739209696.6911666;-35.57807855764607
1739209696.6911705;-38.13080360867914
1739209696.6911743;-45.120503652039325
1739209696.691178;-38.13080360867914
1739209696.6911817;-45.120503652039325
1739209696.6911855;-45.120503652039325
1739209696.6911893;-45.120503652039325
1739209696.691193;-45.120503652039325
1739209696.6911967;-45.120503652039325
1739209696.6912005;-38.13080360867914
1739209696.6912043;-35.57807855764607
1739209696.6912081;-45.120503652039325
1739209696.6912117;-38.13080360867914
1739209696.6912155;-35.57807855764607
1739209696.6912193;-45.120503652039325
1739209696.6912231;-38.13080360867914
1739209696.6912267;-45.120503652039325
1739209696.6912305;-38.13080360867914
1739209696.6912344;-45.120503652039325
1739209696.6912382;-38.13080360867914
1739209696.6912417;-45.120503652039325
1739209696.6912456;-45.120503652039325
1739209696.6912494;-33.981070128970906
1739209696.6912532;-38.13080360867914
1739209696.6912568;-45.120503652039325
1739209696.6912606;-31.141103565318915
1739209696.6912644;-38.13080360867914
1739209696.6912682;-45.120503652039325
1739209696.6912718;-38.13080360867914
1739209696.6912756;-35.57807855764607
1739209696.6912794;-38.13080360867914
1739209696.6912832;-45.120503652039325
1739209696.691287;-45.120503652039325
1739209696.6912906;-45.120503652039325
1739209696.6912944;-45.120503652039325
1739209696.6912982;-45.120503652039325
1739209696.691302;-45.120503652039325
1739209696.6913056;-45.120503652039325
1739209696.6913095;-45.120503652039325
1739209696.6913133;-38.13080360867914
1739209696.691317;-38.13080360867914
1739209696.6913207;-45.120503652039325
1739209696.6913245;-45.120503652039325
1739209696.6913283;-38.13080360867914
1739209696.691332;-35.57807855764607
1739209696.6913357;-38.13080360867914
1739209696.6913395;-45.120503652039325
1739209696.6913433;-45.120503652039325
1739209696.6913471;-38.13080360867914
1739209696.6913507;-38.13080360867914
1739209696.6913545;-35.57807855764607
1739209696.6913583;-38.13080360867914
1739209696.6913621;-35.57807855764607
1739209696.6913657;-33.981070128970906
1739209696.6913695;-45.120503652039325
1739209696.6913733;-38.13080360867914
1739209696.6913772;-32.816014438256545
1739209696.6913807;-32.816014438256545
1739209696.6913846;-38.13080360867914
1739209696.6913884;-38.13080360867914
1739209696.6913922;-35.57807855764607
1739209696.6913958;-38.13080360867914
1739209696.6913996;-45.120503652039325
1739209696.6914034;-33.981070128970906
1739209696.6914072;-45.120503652039325
1739209696.6914108;-31.141103565318915
1739209696.6914146;-33.981070128970906
1739209696.6914184;-45.120503652039325
1739209696.6914222;-45.120503652039325
1739209696.6914258;-35.57807855764607
1739209696.6914296;-38.13080360867914
1739209696.6914334;-38.13080360867914
1739209696.6914372;-38.13080360867914
1739209696.691441;-45.120503652039325
1739209696.6914446;-38.13080360867914
1739209696.6914485;-33.981070128970906
1739209696.6914523;-45.120503652039325
1739209696.691456;-38.13080360867914
1739209696.6914597;-38.13080360867914
1739209696.6914635;-38.13080360867914
1739209696.6914673;-35.57807855764607
1739209696.691471;-45.120503652039325
1739209696.6914747;-38.13080360867914
1739209696.6914785;-35.57807855764607
1739209696.6914823;-45.120503652039325
1739209696.6914861;-45.120503652039325
1739209696.6914897;-38.13080360867914
1739209696.6914935;-38.13080360867914
1739209696.6914973;-45.120503652039325
1739209696.6915011;-33.981070128970906
1739209696.6915047;-27.8777449560314
1739209696.6915085;-38.13080360867914
1739209696.6915123;-45.120503652039325
1739209696.6915162;-38.13080360867914
1739209696.6915197;-38.13080360867914
1739209696.6915236;-45.120503652039325
1739209696.6915274;-38.13080360867914
1739209696.6915312;-38.13080360867914
1739209696.6915348;-45.120503652039325
1739209696.6915386;-38.13080360867914
1739209696.6915424;-45.120503652039325
1739209696.6915462;-33.981070128970906
1739209696.6915498;-45.120503652039325
1739209696.6915536;-45.120503652039325
1739209696.6915574;-38.13080360867914
1739209696.6915612;-45.120503652039325
1739209696.6915648;-45.120503652039325
1739209696.6915686;-38.13080360867914
1739209696.6915724;-35.57807855764607
1739209696.6915762;-45.120503652039325
1739209696.6915798;-45.120503652039325
1739209696.6915836;-33.981070128970906
1739209696.6915874;-38.13080360867914
1739209696.6915913;-33.981070128970906
1739209696.691595;-38.13080360867914
1739209696.6915987;-45.120503652039325
1739209696.6916025;-45.120503652039325
1739209696.6916063;-33.981070128970906
1739209696.69161;-38.13080360867914
1739209696.6916137;-45.120503652039325
1739209696.6916175;-31.141103565318893
1739209696.6916213;-45.120503652039325
1739209696.691625;-45.120503652039325
1739209696.6916287;-38.13080360867914
1739209696.6916325;-35.57807855764607
1739209696.6916363;-38.13080360867914
1739209696.6916401;-35.57807855764607
1739209696.6916437;-38.13080360867914
1739209696.6916475;-38.13080360867914
1739209696.6916513;-38.13080360867914
1739209696.6916552;-38.13080360867914
1739209696.6916587;-45.120503652039325
1739209696.6916625;-45.120503652039325
1739209696.6916664;-45.120503652039325
1739209696.6916702;-45.120503652039325
1739209696.6916738;-38.13080360867914
1739209696.6916776;-45.120503652039325
1739209696.6916814;-38.13080360867914
1739209696.6916852;-45.120503652039325
1739209696.6916888;-45.120503652039325
1739209696.6916926;-38.13080360867914
1739209696.6916964;-38.13080360867914
1739209696.6917002;-32.816014438256545
1739209696.6917038;-45.120503652039325
1739209696.6917076;-38.13080360867914
1739209696.6917114;-38.13080360867914
1739209696.6917152;-38.13080360867914
1739209696.6917188;-32.816014438256545
1739209696.6917226;-35.57807855764607
1739209696.6917264;-38.13080360867914
1739209696.6917303;-45.120503652039325
1739209696.6917338;-35.57807855764607
1739209696.6917377;-38.13080360867914
1739209696.6917415;-33.981070128970906
1739209696.6917453;-45.120503652039325
1739209696.6917489;-38.13080360867914
1739209696.6917527;-32.816014438256545
1739209696.6917565;-38.13080360867914
1739209696.6917603;-45.120503652039325
1739209696.691764;-45.120503652039325
1739209696.6917677;-38.13080360867914
1739209696.6917715;-38.13080360867914
1739209696.6917753;-35.57807855764607
1739209696.6917791;-38.13080360867914
1739209696.6917827;-45.120503652039325
1739209696.6917865;-45.120503652039325
1739209696.6917903;-33.981070128970906
1739209696.6917942;-38.13080360867914
1739209696.6917977;-35.57807855764607
1739209696.6918015;-45.120503652039325
1739209696.6918054;-38.13080360867914
1739209696.6918092;-33.981070128970906
1739209696.6918128;-45.120503652039325
1739209696.6918166;-38.13080360867914
1739209696.6918204;-38.13080360867914
1739209696.6918242;-38.13080360867914
1739209696.6918278;-45.120503652039325
1739209696.6918316;-45.120503652039325
1739209696.6918354;-38.13080360867914
1739209696.6918392;-35.57807855764607
1739209696.6918428;-45.120503652039325
1739209696.6918466;-45.120503652039325
1739209696.6918504;-35.57807855764607
1739209696.6918542;-38.13080360867914
1739209696.6918578;-45.120503652039325
1739209696.6918616;-45.120503652039325
1739209696.6918654;-31.141103565318915
1739209696.6918693;-27.267205301931607
1739209696.6918728;-45.120503652039325
1739209696.6918766;-38.13080360867914
1739209696.6918805;-35.57807855764607
1739209696.6918843;-33.981070128970906
1739209696.6918879;-45.120503652039325
1739209696.6918917;-38.13080360867914
1739209696.6918955;-38.13080360867914
1739209696.6918993;-32.816014438256545
1739209696.6919029;-45.120503652039325
1739209696.6919067;-38.13080360867914
1739209696.6919105;-38.13080360867914
1739209696.6919143;-38.13080360867914
1739209696.6878293;-45.120503652039325
1739209696.6878324;-38.13080360867914
1739209696.6878355;-33.981070128970906
1739209696.6878386;-38.13080360867914
1739209696.6878417;-38.13080360867914
1739209696.6878448;-45.120503652039325
1739209696.6878479;-45.120503652039325
1739209696.6878507;-45.120503652039325
1739209696.6878538;-33.981070128970906
1739209696.687857;-35.57807855764607
1739209696.68786;-38.13080360867914
1739209696.687863;-38.13080360867914
1739209696.6878662;-38.13080360867914
1739209696.6878693;-38.13080360867914
1739209696.6878722;-33.981070128970906
1739209696.6878753;-38.13080360867914
1739209696.6878784;-38.13080360867914
1739209696.6878815;-38.13080360867914
1739209696.6878846;-45.120503652039325
1739209696.6878877;-45.120503652039325
1739209696.6878908;-45.120503652039325
1739209696.6878939;-45.120503652039325
1739209696.6878967;-38.13080360867914
1739209696.6878998;-38.13080360867914
1739209696.687903;-38.13080360867914
1739209696.687906;-45.120503652039325
1739209696.6879091;-38.13080360867914
1739209696.6879122;-38.13080360867914
1739209696.6879153;-45.120503652039325
1739209696.6879182;-38.13080360867914
1739209696.6879213;-38.13080360867914
1739209696.6879244;-45.120503652039325
1739209696.6879275;-45.120503652039325
1739209696.6879306;-45.120503652039325
1739209696.6879337;-28.992665084841942
1739209696.6879368;-33.981070128970906
1739209696.6879396;-45.120503652039325
1739209696.6879427;-45.120503652039325
1739209696.6879458;-33.981070128970906
1739209696.687949;-38.13080360867914
1739209696.687952;-45.120503652039325
1739209696.6879551;-45.120503652039325
1739209696.6879582;-45.120503652039325
1739209696.687961;-45.120503652039325
1739209696.6879642;-45.120503652039325
1739209696.6879673;-45.120503652039325
1739209696.6879704;-45.120503652039325
1739209696.6879735;-45.120503652039325
1739209696.6879766;-45.120503652039325
1739209696.6879797;-32.816014438256545
1739209696.6879828;-35.57807855764607
1739209696.6879857;-38.13080360867914
1739209696.6879888;-33.981070128970906
1739209696.6879919;-35.57807855764607
1739209696.687995;-38.13080360867914
1739209696.687998;-45.120503652039325
1739209696.6880012;-33.981070128970906
1739209696.6880043;-38.13080360867914
1739209696.688007;-30.49652367304973
1739209696.6880102;-33.981070128970906
1739209696.6880133;-45.120503652039325
1739209696.6880164;-45.120503652039325
1739209696.6880195;-45.120503652039325
1739209696.6880226;-45.120503652039325
1739209696.6880257;-45.120503652039325
1739209696.6880286;-32.816014438256545
1739209696.6880317;-35.57807855764607
1739209696.6880348;-38.13080360867914
1739209696.6880379;-33.981070128970906
1739209696.688041;-45.120503652039325
1739209696.688044;-45.120503652039325
1739209696.6880472;-35.57807855764607
1739209696.68805;-38.13080360867914
1739209696.6880531;-45.120503652039325
1739209696.6880562;-45.120503652039325
1739209696.6880593;-32.816014438256545
1739209696.6880624;-45.120503652039325
1739209696.6880655;-38.13080360867914
1739209696.6880686;-38.13080360867914
1739209696.6880717;-45.120503652039325
1739209696.6880746;-38.13080360867914
1739209696.6880777;-45.120503652039325
1739209696.6880808;-38.13080360867914
1739209696.688084;-35.57807855764607
1739209696.688087;-38.13080360867914
1739209696.68809;-45.120503652039325
1739209696.6880932;-38.13080360867914
1739209696.688096;-38.13080360867914
1739209696.6880991;-45.120503652039325
1739209696.6881022;-38.13080360867914
1739209696.6881053;-45.120503652039325
1739209696.6881084;-45.120503652039325
1739209696.6881115;-38.13080360867914
1739209696.6881146;-45.120503652039325
1739209696.6881175;-45.120503652039325
1739209696.6881206;-38.13080360867914
1739209696.6881237;-38.13080360867914
1739209696.6881268;-38.13080360867914
1739209696.68813;-35.57807855764607
1739209696.688133;-38.13080360867914
1739209696.688136;-38.13080360867914
1739209696.688139;-38.13080360867914
1739209696.688142;-38.13080360867914
1739209696.6881452;-45.120503652039325
1739209696.6881483;-38.13080360867914
1739209696.6881514;-38.13080360867914
1739209696.6881545;-38.13080360867914
1739209696.6881576;-45.120503652039325
1739209696.6881607;-45.120503652039325
1739209696.6881635;-35.57807855764607
