CAN Message; 0x1bb:0000ead619009552
1739209773.9997203;-32.816014438256545
1739209773.9997315;-45.120503652039325
1739209773.9997427;-38.13080360867914
1739209773.999754;-45.120503652039325
1739209773.9997654;-45.120503652039325
1739209773.9997766;-45.120503652039325
1739209773.9997878;-45.120503652039325
1739209773.999799;-45.120503652039325
1739209773.9998105;-45.120503652039325
1739209773.9998217;-33.981070128970906
1739209773.9998329;-38.13080360867914
1739209773.999844;-45.120503652039325
1739209773.9998555;-32.816014438256545
1739209773.9998667;-38.13080360867914
1739209773.999878;-45.120503652039325
1739209773.9998894;-45.120503652039325
1739209773.9999006;-38.13080360867914
1739209773.9999118;-33.981070128970906
1739209773.999923;-38.13080360867914
1739209773.9999344;-45.120503652039325
1739209773.9999456;-45.120503652039325
1739209773.9999568;-35.57807855764607
1739209773.999968;-38.13080360867914
1739209773.9999795;-45.120503652039325
1739209773.9999907;-38.13080360867914
1739209774.000002;-38.13080360867914
1739209774.000013;-45.120503652039325
1739209774.0000246;-45.120503652039325
1739209774.0000358;-38.13080360867914
1739209774.000047;-38.13080360867914
1739209774.0000582;-35.57807855764607
1739209774.0000696;-38.13080360867914
1739209774.0000808;-45.120503652039325
1739209774.000092;-38.13080360867914
1739209774.0001035;-35.57807855764607
1739209774.0001147;-45.120503652039325
1739209774.000126;-38.13080360867914
1739209774.000137;-33.981070128970906
1739209774.0001485;-45.120503652039325
1739209774.0001597;-45.120503652039325
1739209774.000171;-45.120503652039325
1739209774.0001822;-33.981070128970906
1739209774.0001936;-38.13080360867914
1739209774.0002048;-45.120503652039325
1739209774.000216;-45.120503652039325
1739209774.0002272;-38.13080360867914
1739209774.0002387;-38.13080360867914
1739209774.0002499;-38.13080360867914
1739209774.000261;-38.13080360867914
1739209774.0002725;-38.13080360867914
1739209774.0002837;-38.13080360867914
1739209774.000295;-45.120503652039325
1739209774.0003061;-38.13080360867914
1739209774.0003176;-31.141103565318915
1739209774.0003288;-38.13080360867914
1739209774.00034;-45.120503652039325
1739209774.0003512;-38.13080360867914
1739209774.0003626;-33.981070128970906
1739209774.0003738;-45.120503652039325
1739209774.000385;-35.57807855764607
1739209774.0003963;-35.57807855764607
1739209774.0004077;-38.13080360867914
1739209774.000419;-45.120503652039325
1739209774.00043;-38.13080360867914
1739209774.0004413;-38.13080360867914
1739209774.0004528;-38.13080360867914
1739209774.000464;-38.13080360867914
1739209774.0004752;-35.57807855764607
1739209774.0004866;-35.57807855764607
1739209774.0004978;-38.13080360867914
1739209774.000509;-45.120503652039325
1739209774.0005202;-35.57807855764607
1739209774.0005317;-38.13080360867914
1739209774.0005429;-38.13080360867914
1739209774.000554;-38.13080360867914
1739209774.0005653;-38.13080360867914
1739209774.0005767;-35.57807855764607
1739209774.000588;-31.141103565318915
1739209774.0005991;-45.120503652039325
1739209774.0006104;-35.57807855764607
1739209774.0006218;-35.57807855764607
1739209774.000633;-38.13080360867914
1739209774.0006442;-45.120503652039325
1739209774.0006557;-45.120503652039325
1739209774.0006669;-38.13080360867914
1739209774.000678;-28.992665084841967
1739209774.0006893;-45.120503652039325
1739209774.0007007;-33.981070128970906
1739209774.000712;-45.120503652039325
1739209774.0007231;-38.13080360867914
1739209774.0007343;-45.120503652039325
1739209774.0007458;-35.57807855764607
1739209774.000757;-33.981070128970906
1739209774.0007682;-33.981070128970906
1739209774.0007794;-45.120503652039325
1739209774.0007908;-45.120503652039325
1739209774.000802;-33.981070128970906
1739209774.0008132;-45.120503652039325
1739209774.0008245;-45.120503652039325
1739209774.000836;-38.13080360867914
1739209774.000847;-38.13080360867914
1739209774.0008583;-45.120503652039325
1739209774.0008698;-45.120503652039325
1739209774.000881;-38.13080360867914
1739209774.0008922;-45.120503652039325
1739209774.0009034;-35.57807855764607
1739209774.0009148;-35.57807855764607
1739209774.000926;-38.13080360867914
1739209774.0009372;-38.13080360867914
1739209774.0009484;-38.13080360867914
1739209774.0009599;-38.13080360867914
1739209774.000971;-38.13080360867914
1739209774.0009823;-45.120503652039325
1739209774.0009935;-45.120503652039325
1739209774.001005;-38.13080360867914
1739209774.0010161;-45.120503652039325
1739209774.0010273;-38.13080360867914
1739209774.0010388;-28.58837851428586
1739209774.00105;-32.816014438256545
1739209774.0010612;-45.120503652039325
1739209774.0010724;-38.13080360867914
1739209774.0010839;-38.13080360867914
1739209774.001095;-45.120503652039325
1739209774.0011063;-45.120503652039325
1739209774.0011175;-38.13080360867914
1739209774.001129;-45.120503652039325
1739209774.00114;-45.120503652039325
1739209774.0011513;-32.816014438256545
1739209774.0011625;-38.13080360867914
1739209774.001174;-45.120503652039325
1739209774.0011852;-35.57807855764607
1739209774.0011964;-35.57807855764607
1739209774.0012076;-35.57807855764607
1739209774.001219;-45.120503652039325
1739209774.0012302;-38.13080360867914
1739209774.0012414;-33.981070128970906
1739209774.001253;-38.13080360867914
1739209774.001264;-45.120503652039325
1739209774.0012753;-45.120503652039325
1739209774.0012865;-33.981070128970906
1739209774.001298;-38.13080360867914
1739209774.0013092;-32.816014438256545
1739209774.0013204;-38.13080360867914
1739209774.0013316;-38.13080360867914
1739209774.001343;-38.13080360867914
1739209774.0013542;-35.57807855764607
1739209774.0013654;-45.120503652039325
1739209774.0013766;-38.13080360867914
1739209774.001388;-35.57807855764607
1739209774.0013993;-45.120503652039325
1739209774.0014105;-45.120503652039325
1739209774.001422;-38.13080360867914
1739209774.0014331;-38.13080360867914
1739209774.0014443;-45.120503652039325
1739209774.0014555;-45.120503652039325
1739209774.001467;-45.120503652039325
1739209774.0014782;-45.120503652039325
1739209774.0014894;-33.981070128970906
1739209774.0015006;-38.13080360867914
1739209774.001512;-45.120503652039325
1739209774.0015233;-38.13080360867914
1739209774.0015345;-45.120503652039325
1739209774.0015457;-45.120503652039325
1739209774.001557;-35.57807855764607
1739209774.0015683;-45.120503652039325
1739209774.0015795;-45.120503652039325
1739209774.0015907;-33.981070128970906
1739209774.0016022;-45.120503652039325
1739209774.0016134;-38.13080360867914
1739209774.0016246;-38.13080360867914
1739209774.001636;-38.13080360867914
1739209774.0016472;-38.13080360867914
1739209774.0016584;-38.13080360867914
1739209774.0016696;-45.120503652039325
1739209774.001681;-38.13080360867914
1739209774.0016923;-45.120503652039325
1739209774.0017035;-38.13080360867914
1739209774.0017147;-38.13080360867914
1739209774.0017262;-38.13080360867914
1739209774.0017374;-35.57807855764607
1739209774.0017486;-38.13080360867914
1739209774.0017598;-38.13080360867914
1739209774.0017712;-33.981070128970906
1739209774.0017824;-45.120503652039325
1739209774.0017936;-45.120503652039325
1739209774.001805;-45.120503652039325
1739209774.0018163;-38.13080360867914
1739209774.0018275;-45.120503652039325
1739209774.0018387;-38.13080360867914
1739209774.0018501;-45.120503652039325
1739209774.0018613;-38.13080360867914
1739209774.0018725;-45.120503652039325
1739209774.0018837;-45.120503652039325
1739209774.0018952;-38.13080360867914
1739209774.0019064;-33.981070128970906
1739209774.0019176;-38.13080360867914
1739209774.0019288;-38.13080360867914
1739209774.0019403;-45.120503652039325
1739209774.0019515;-33.981070128970906
1739209774.0019627;-38.13080360867914
1739209774.0019739;-38.13080360867914
1739209774.0019853;-38.13080360867914
1739209774.0019965;-45.120503652039325
1739209774.0020077;-45.120503652039325
1739209774.0020192;-45.120503652039325
1739209774.0020304;-38.13080360867914
1739209774.0020416;-33.981070128970906
1739209774.0020528;-38.13080360867914
1739209774.0020642;-45.120503652039325
1739209774.0020754;-38.13080360867914
1739209774.0020866;-35.57807855764607
1739209774.0020978;-45.120503652039325
1739209774.0021093;-45.120503652039325
1739209774.0021205;-45.120503652039325
1739209774.0021317;-31.141103565318915
1739209774.002143;-33.981070128970906
1739209774.0021544;-45.120503652039325
1739209774.0021656;-45.120503652039325
1739209774.0021768;-38.13080360867914
1739209774.0021882;-38.13080360867914
1739209774.0021994;-38.13080360867914
1739209774.0022106;-38.13080360867914
1739209774.0022218;-33.981070128970906
1739209774.0022333;-38.13080360867914
1739209774.0022445;-38.13080360867914
1739209774.0022557;-38.13080360867914
1739209774.002267;-38.13080360867914
1739209774.0022783;-33.981070128970906
1739209774.0022895;-38.13080360867914
1739209774.0023007;-45.120503652039325
1739209774.002312;-38.13080360867914
1739209774.0023234;-38.13080360867914
1739209774.0023346;-30.49652367304973
1739209774.0023458;-45.120503652039325
1739209774.002357;-45.120503652039325
1739209774.0023685;-38.13080360867914
1739209774.0023797;-45.120503652039325
1739209774.0023909;-38.13080360867914
1739209774.0024023;-45.120503652039325
1739209774.0024135;-45.120503652039325
1739209774.0024247;-45.120503652039325
1739209774.002436;-45.120503652039325
1739209774.0024474;-45.120503652039325
1739209774.0024586;-45.120503652039325
1739209774.0024698;-45.120503652039325
1739209774.002481;-45.120503652039325
1739209774.0024924;-38.13080360867914
1739209774.0025036;-31.141103565318915
1739209774.0025148;-35.57807855764607
1739209774.002526;-38.13080360867914
1739209774.0025375;-38.13080360867914
1739209774.0025487;-38.13080360867914
1739209774.00256;-38.13080360867914
1739209774.0025713;-38.13080360867914
1739209774.0025826;-45.120503652039325
1739209774.0025938;-33.981070128970906
1739209774.002605;-38.13080360867914
1739209774.0026164;-38.13080360867914
1739209774.0026276;-45.120503652039325
1739209774.0026388;-38.13080360867914
1739209774.00265;-35.57807855764607
1739209774.0026615;-45.120503652039325
1739209774.0026727;-38.13080360867914
1739209774.0026839;-28.992665084841942
1739209774.002695;-45.120503652039325
1739209774.0027065;-45.120503652039325
1739209774.0027177;-45.120503652039325
1739209774.002729;-33.981070128970906
1739209774.0027401;-38.13080360867914
1739209774.0027516;-38.13080360867914
1739209774.0027628;-45.120503652039325
1739209774.002774;-32.81601443825658
1739209774.0027854;-45.120503652039325
1739209774.0027966;-38.13080360867914
1739209774.0028079;-45.120503652039325
1739209774.002819;-38.13080360867914
1739209774.0028305;-38.13080360867914
1739209774.0028417;-38.13080360867914
1739209774.002853;-38.13080360867914
1739209774.0028641;-32.816014438256545
1739209774.0028756;-38.13080360867914
1739209774.0028868;-45.120503652039325
1739209774.002898;-45.120503652039325
1739209774.0029092;-45.120503652039325
1739209774.0029206;-45.120503652039325
1739209774.0029318;-35.57807855764607
1739209774.002943;-38.13080360867914
1739209774.0029545;-38.13080360867914
1739209774.0029657;-45.120503652039325
1739209774.002977;-45.120503652039325
1739209774.002988;-33.981070128970906
1739209774.0029995;-38.13080360867914
1739209774.0030107;-45.120503652039325
1739209774.003022;-38.13080360867914
1739209774.0030332;-38.13080360867914
1739209774.0030446;-38.13080360867914
1739209774.0030558;-45.120503652039325
1739209774.003067;-45.120503652039325
1739209774.0030782;-45.120503652039325
1739209774.0030897;-38.13080360867914
1739209774.0031009;-35.57807855764607
1739209774.003112;-38.13080360867914
1739209774.0031233;-32.816014438256545
1739209774.0031347;-38.13080360867914
1739209774.003146;-38.13080360867914
1739209774.0031571;-35.57807855764607
1739209774.0031686;-35.57807855764607
1739209774.0031798;-38.13080360867914
1739209774.003191;-45.120503652039325
1739209774.0032022;-38.13080360867914
1739209774.0032136;-38.13080360867914
1739209774.0032248;-45.120503652039325
1739209774.003236;-38.13080360867914
1739209774.0032473;-45.120503652039325
1739209774.0032587;-45.120503652039325
1739209774.00327;-45.120503652039325
1739209774.003281;-38.13080360867914
1739209774.0032923;-45.120503652039325
1739209774.0033038;-45.120503652039325
1739209774.003315;-33.981070128970906
1739209774.0033262;-38.13080360867914
1739209774.0033374;-38.13080360867914
1739209774.0033488;-38.13080360867914
1739209774.00336;-45.120503652039325
1739209774.0033712;-45.120503652039325
1739209774.0033827;-45.120503652039325
1739209774.003394;-45.120503652039325
1739209774.003405;-45.120503652039325
1739209774.0034163;-45.120503652039325
1739209774.0034277;-38.13080360867914
1739209774.003439;-45.120503652039325
1739209774.0034502;-32.816014438256545
1739209774.0034614;-35.57807855764607
1739209774.0034728;-45.120503652039325
1739209774.003484;-33.981070128970956
1739209774.0034952;-45.120503652039325
1739209774.0035064;-31.141103565318915
1739209774.0035179;-38.13080360867914
1739209774.003529;-38.13080360867914
1739209774.0035403;-45.120503652039325
1739209774.0035517;-33.981070128970906
1739209774.003563;-45.120503652039325
1739209774.0035741;-45.120503652039325
1739209774.0035853;-38.13080360867914
1739209774.0035968;-38.13080360867914
1739209774.003608;-45.120503652039325
1739209774.0036192;-45.120503652039325
1739209774.0036304;-32.816014438256545
1739209774.0036418;-45.120503652039325
1739209774.003653;-45.120503652039325
1739209774.0036643;-38.13080360867914
1739209774.0036755;-45.120503652039325
1739209774.003687;-33.981070128970906
1739209774.003698;-38.13080360867914
1739209774.0037093;-38.13080360867914
1739209774.0037205;-32.816014438256545
1739209774.003732;-32.816014438256545
1739209774.0037432;-45.120503652039325
1739209774.0037544;-45.120503652039325
1739209774.0037658;-38.13080360867914
1739209774.003777;-31.141103565318915
1739209774.0037882;-38.13080360867914
1739209774.0037994;-38.13080360867914
1739209774.003811;-45.120503652039325
1739209774.003822;-45.120503652039325
1739209774.0038333;-38.13080360867914
1739209774.0038445;-45.120503652039325
1739209774.003856;-38.13080360867914
1739209774.0038671;-35.57807855764607
1739209774.0038784;-45.120503652039325
1739209774.0038896;-45.120503652039325
1739209774.003901;-45.120503652039325
1739209774.0039122;-35.57807855764607
1739209774.0039234;-38.13080360867914
1739209774.0039349;-45.120503652039325
1739209774.003946;-38.13080360867914
1739209774.0039573;-28.992665084841942
1739209774.0039685;-38.13080360867914
1739209774.00398;-45.120503652039325
1739209774.0039911;-45.120503652039325
1739209774.0040023;-45.120503652039325
1739209774.0040135;-38.13080360867914
1739209774.004025;-45.120503652039325
1739209774.0040362;-38.13080360867914
1739209774.0040474;-32.816014438256545
1739209774.0040586;-38.13080360867914
1739209774.00407;-38.13080360867914
1739209774.0040812;-45.120503652039325
1739209774.0040925;-45.120503652039325
1739209774.0041037;-45.120503652039325
1739209774.004115;-45.120503652039325
1739209774.0041263;-45.120503652039325
1739209774.0041375;-31.141103565318915
1739209774.004149;-38.13080360867914
1739209774.0041602;-38.13080360867914
1739209774.0041714;-45.120503652039325
1739209774.0041826;-38.13080360867914
1739209774.004194;-45.120503652039325
1739209774.0042052;-38.13080360867914
1739209774.0042164;-38.13080360867914
1739209774.0042276;-38.13080360867914
1739209774.004239;-31.141103565318915
1739209774.0042503;-45.120503652039325
1739209774.0042615;-45.120503652039325
1739209774.0042727;-38.13080360867914
1739209774.0042841;-38.13080360867914
1739209774.0042953;-38.13080360867914
1739209774.0043066;-45.120503652039325
1739209774.004318;-38.13080360867914
1739209774.0043292;-35.57807855764607
1739209774.0043404;-38.13080360867914
1739209774.0043516;-45.120503652039325
1739209774.004363;-45.120503652039325
1739209774.0043743;-45.120503652039325
1739209774.0043855;-45.120503652039325
1739209774.0043967;-45.120503652039325
1739209774.0044081;-38.13080360867914
1739209774.0044193;-38.13080360867914
1739209774.0044305;-38.13080360867914
1739209774.0044417;-38.13080360867914
1739209774.0044532;-38.13080360867914
1739209774.0044644;-38.13080360867914
1739209774.0044756;-45.120503652039325
1739209774.0044868;-38.13080360867914
1739209774.0044982;-33.981070128970906
1739209774.0045094;-31.141103565318915
1739209774.0045207;-45.120503652039325
1739209774.004532;-45.120503652039325
1739209774.0045433;-32.816014438256545
1739209774.0045545;-38.13080360867914
1739209774.0045657;-45.120503652039325
1739209774.0045772;-45.120503652039325
1739209774.0045884;-33.981070128970906
1739209774.0045996;-31.14110356531892
1739209774.0046108;-45.120503652039325
1739209774.0046222;-38.13080360867914
1739209774.0046334;-45.120503652039325
1739209774.0046446;-45.120503652039325
1739209774.0046558;-45.120503652039325
1739209774.0046673;-38.13080360867914
1739209774.0046785;-38.13080360867914
1739209774.0046897;-28.992665084841942
1739209774.0047011;-45.120503652039325
1739209774.0047123;-38.13080360867914
1739209774.0047235;-35.57807855764607
1739209774.0047348;-45.120503652039325
1739209774.0047462;-45.120503652039325
1739209774.0047574;-33.981070128970906
1739209774.0047686;-33.981070128970906
1739209774.0047798;-35.57807855764607
1739209774.0047913;-45.120503652039325
1739209774.0048025;-38.13080360867914
1739209774.0048137;-38.13080360867914
1739209774.0048249;-38.13080360867914
1739209774.0048363;-38.13080360867914
1739209774.0048475;-38.13080360867914
1739209774.0048587;-32.816014438256545
1739209774.00487;-38.13080360867914
1739209774.0048814;-38.13080360867914
1739209774.0048926;-38.13080360867914
1739209774.0049038;-45.120503652039325
1739209774.0049152;-38.13080360867914
1739209774.0049264;-38.13080360867914
1739209774.0049376;-38.13080360867914
1739209774.0049489;-35.57807855764607
1739209774.0049603;-31.141103565318915
1739209774.0049715;-38.13080360867914
1739209774.0049827;-38.13080360867914
1739209774.004994;-45.120503652039325
1739209774.0050054;-33.981070128970906
1739209774.0050166;-45.120503652039325
1739209774.0050278;-35.57807855764607
1739209774.005039;-38.13080360867914
1739209774.0050504;-38.13080360867914
1739209774.0050616;-38.13080360867914
1739209774.0050728;-38.13080360867914
1739209774.0050843;-38.13080360867914
1739209774.0050955;-35.57807855764607
1739209774.0051067;-32.816014438256545
1739209774.005118;-45.120503652039325
1739209774.0051293;-45.120503652039325
1739209774.0051405;-33.981070128970906
1739209774.0051517;-38.13080360867914
1739209774.005163;-38.13080360867914
1739209774.0051744;-45.120503652039325
1739209774.0051856;-45.120503652039325
1739209774.0051968;-38.13080360867914
1739209774.005208;-38.13080360867914
1739209774.0052195;-45.120503652039325
1739209774.0052307;-45.120503652039325
1739209774.0052419;-45.120503652039325
1739209774.005253;-38.13080360867914
1739209774.0052645;-38.13080360867914
1739209774.0052757;-45.120503652039325
1739209774.005287;-45.120503652039325
1739209774.0052984;-45.120503652039325
1739209774.0053096;-45.120503652039325
1739209774.0053208;-45.120503652039325
1739209774.005332;-38.13080360867914
1739209774.0053434;-38.13080360867914
1739209774.0053546;-45.120503652039325
1739209774.0053658;-45.120503652039325
1739209774.005377;-38.13080360867914
1739209774.0053885;-45.120503652039325
1739209774.0053997;-45.120503652039325
1739209774.005411;-45.120503652039325
1739209774.005422;-45.120503652039325
1739209774.0054336;-45.120503652039325
1739209774.0054448;-45.120503652039325
1739209774.005456;-38.13080360867914
1739209774.0054674;-38.13080360867914
1739209774.0054786;-45.120503652039325
1739209774.0054898;-45.120503652039325
1739209774.005501;-35.57807855764607
1739209774.0055125;-33.981070128970906
1739209774.0055237;-38.13080360867914
1739209774.005535;-45.120503652039325
1739209774.005546;-45.120503652039325
1739209774.0055575;-38.13080360867914
1739209774.0055687;-38.13080360867914
1739209774.00558;-38.13080360867914
1739209774.0055912;-45.120503652039325
1739209774.0056026;-45.120503652039325
1739209774.0056138;-38.13080360867914
1739209774.005625;-45.120503652039325
1739209774.0056362;-45.120503652039325
1739209774.0056477;-45.120503652039325
1739209774.0056589;-45.120503652039325
1739209774.00567;-45.120503652039325
1739209774.0056815;-45.120503652039325
1739209774.0056927;-45.120503652039325
1739209774.005704;-45.120503652039325
1739209774.0057151;-45.120503652039325
1739209774.0057266;-38.13080360867914
1739209774.0057378;-35.57807855764607
1739209774.005749;-45.120503652039325
1739209774.0057602;-38.13080360867914
1739209774.0057716;-45.120503652039325
1739209774.0057828;-31.141103565318915
1739209774.005794;-35.57807855764607
1739209774.0058053;-38.13080360867914
1739209774.0058167;-38.13080360867914
1739209774.005828;-45.120503652039325
1739209774.005839;-33.981070128970906
1739209774.0058506;-33.981070128970906
1739209774.0058618;-45.120503652039325
1739209774.005873;-32.81601443825658
1739209774.0058842;-38.13080360867914
1739209774.0058956;-33.981070128970906
1739209774.0059068;-45.120503652039325
1739209774.005918;-45.120503652039325
1739209774.0059292;-38.13080360867914
1739209774.0059407;-38.13080360867914
1739209774.005952;-45.120503652039325
1739209774.005963;-31.141103565318915
1739209774.0059743;-38.13080360867914
1739209774.0059857;-38.13080360867914
1739209774.005997;-45.120503652039325
1739209774.0060081;-38.13080360867914
1739209774.0060194;-35.57807855764607
1739209774.0060308;-38.13080360867914
