CAN Message; 0x98:00004f48ac771e52
1739209611.9400496;-45.120503652039325
1739209611.940056;-31.141103565318893
1739209611.9400625;-38.13080360867914
1739209611.940069;-35.57807855764607
1739209611.9400754;-38.13080360867914
1739209611.9400818;-45.120503652039325
1739209611.9400883;-45.120503652039325
1739209611.9400947;-45.120503652039325
1739209611.940101;-45.120503652039325
1739209611.9401073;-45.120503652039325
1739209611.9401138;-35.57807855764607
1739209611.9401202;-35.57807855764607
1739209611.9401267;-45.120503652039325
1739209611.940133;-33.981070128970906
1739209611.9401395;-33.981070128970906
1739209611.940146;-45.120503652039325
1739209611.9401524;-38.13080360867914
1739209611.9401588;-32.816014438256545
1739209611.9401653;-45.120503652039325
1739209611.9401717;-45.120503652039325
1739209611.9401782;-38.13080360867914
1739209611.9401846;-38.13080360867914
1739209611.940191;-45.120503652039325
1739209611.9401975;-45.120503652039325
1739209611.940204;-38.13080360867914
1739209611.9402103;-45.120503652039325
1739209611.9402165;-45.120503652039325
1739209611.940223;-45.120503652039325
1739209611.9402294;-38.13080360867914
1739209611.9402359;-32.816014438256545
1739209611.9402423;-38.13080360867914
1739209611.9402487;-35.57807855764607
1739209611.9402552;-38.13080360867914
1739209611.9402616;-35.57807855764607
1739209611.940268;-38.13080360867914
1739209611.9402745;-45.120503652039325
1739209611.940281;-38.13080360867914
1739209611.9402874;-45.120503652039325
1739209611.9402938;-38.13080360867914
1739209611.9403002;-35.57807855764607
1739209611.9403067;-35.57807855764607
1739209611.940313;-38.13080360867914
1739209611.9403195;-38.13080360867914
1739209611.940326;-38.13080360867914
1739209611.9403322;-45.120503652039325
1739209611.9403386;-45.120503652039325
1739209611.940345;-45.120503652039325
1739209611.9403515;-38.13080360867914
1739209611.940358;-38.13080360867914
1739209611.9403644;-38.13080360867914
1739209611.9403708;-31.141103565318915
1739209611.9403772;-38.13080360867914
1739209611.9403837;-38.13080360867914
1739209611.94039;-45.120503652039325
1739209611.9403965;-38.13080360867914
1739209611.940403;-45.120503652039325
1739209611.9404094;-38.13080360867914
1739209611.9404159;-35.57807855764607
1739209611.9404223;-45.120503652039325
1739209611.9404287;-45.120503652039325
1739209611.9404352;-38.13080360867914
1739209611.9404416;-32.816014438256545
1739209611.9404478;-38.13080360867914
1739209611.9404542;-45.120503652039325
1739209611.9404607;-33.981070128970906
1739209611.9404671;-38.13080360867914
1739209611.9404736;-31.141103565318915
1739209611.94048;-45.120503652039325
1739209611.9404864;-38.13080360867914
1739209611.9404929;-38.13080360867914
1739209611.9404993;-38.13080360867914
1739209611.9405057;-38.13080360867914
1739209611.9405122;-45.120503652039325
1739209611.9405186;-45.120503652039325
1739209611.940525;-38.13080360867914
1739209611.9405315;-45.120503652039325
1739209611.940538;-45.120503652039325
1739209611.9405444;-45.120503652039325
1739209611.9405508;-38.13080360867914
1739209611.9405572;-45.120503652039325
1739209611.9405634;-45.120503652039325
1739209611.9405699;-38.13080360867914
1739209611.9405763;-38.13080360867914
1739209611.9405828;-45.120503652039325
1739209611.9405892;-33.981070128970906
1739209611.9405956;-35.57807855764607
1739209611.940602;-38.13080360867914
1739209611.9406085;-45.120503652039325
1739209611.940615;-45.120503652039325
1739209611.9406214;-32.816014438256545
1739209611.9406278;-33.981070128970906
1739209611.9406343;-45.120503652039325
1739209611.9406407;-45.120503652039325
1739209611.9406471;-45.120503652039325
1739209611.9406536;-33.981070128970906
1739209611.94066;-45.120503652039325
1739209611.9406664;-45.120503652039325
1739209611.9406729;-45.120503652039325
1739209611.940679;-31.141103565318915
1739209611.9406855;-35.57807855764607
1739209611.940692;-38.13080360867914
1739209611.9406984;-45.120503652039325
1739209611.9407048;-38.13080360867914
1739209611.9407113;-45.120503652039325
1739209611.9407177;-45.120503652039325
1739209611.9407241;-45.120503652039325
1739209611.9407306;-38.13080360867914
1739209611.940737;-38.13080360867914
1739209611.9407434;-45.120503652039325
1739209611.94075;-45.120503652039325
1739209611.9407563;-38.13080360867914
1739209611.9407628;-45.120503652039325
1739209611.9407692;-45.120503652039325
1739209611.9407756;-35.57807855764607
1739209611.940782;-38.13080360867914
1739209611.9407885;-45.120503652039325
1739209611.9407947;-45.120503652039325
1739209611.9408011;-45.120503652039325
1739209611.9408076;-38.13080360867914
1739209611.940814;-45.120503652039325
1739209611.9408205;-45.120503652039325
1739209611.940827;-35.57807855764607
1739209611.9408333;-35.57807855764607
1739209611.9408398;-45.120503652039325
1739209611.9408462;-33.981070128970906
1739209611.9408526;-38.13080360867914
1739209611.940859;-38.13080360867914
1739209611.9408655;-45.120503652039325
1739209611.940872;-33.981070128970906
1739209611.9408784;-45.120503652039325
1739209611.9408848;-28.992665084841942
1739209611.9408913;-31.141103565318915
1739209611.9408977;-45.120503652039325
1739209611.9409041;-35.57807855764607
1739209611.9409103;-45.120503652039325
1739209611.9409168;-35.57807855764607
1739209611.9409232;-45.120503652039325
1739209611.9409297;-38.13080360867914
1739209611.940936;-38.13080360867914
1739209611.9409425;-33.981070128970956
1739209611.940949;-38.13080360867914
1739209611.9409554;-38.13080360867914
1739209611.9409618;-45.120503652039325
1739209611.9409683;-45.120503652039325
1739209611.9409747;-38.13080360867914
1739209611.9409811;-45.120503652039325
1739209611.9409876;-35.57807855764607
1739209611.940994;-32.816014438256545
1739209611.9410005;-38.13080360867914
1739209611.941007;-38.13080360867914
1739209611.9410133;-35.57807855764607
1739209611.9410198;-35.57807855764607
1739209611.941026;-45.120503652039325
1739209611.9410324;-32.816014438256545
1739209611.9410388;-38.13080360867914
1739209611.9410453;-45.120503652039325
1739209611.9410517;-38.13080360867914
1739209611.9410582;-38.13080360867914
1739209611.9410646;-38.13080360867914
1739209611.941071;-45.120503652039325
1739209611.9410775;-38.13080360867914
1739209611.941084;-38.13080360867914
1739209611.9410903;-38.13080360867914
1739209611.9410968;-38.13080360867914
1739209611.9411032;-45.120503652039325
1739209611.9411097;-38.13080360867914
1739209611.941116;-35.57807855764607
1739209611.9411225;-38.13080360867914
1739209611.941129;-38.13080360867914
1739209611.9411354;-45.120503652039325
1739209611.9411416;-45.120503652039325
1739209611.941148;-45.120503652039325
1739209611.9411545;-45.120503652039325
1739209611.941161;-45.120503652039325
1739209611.9411674;-45.120503652039325
1739209611.9411738;-38.13080360867914
1739209611.9411802;-45.120503652039325
1739209611.9411867;-45.120503652039325
1739209611.941193;-45.120503652039325
1739209611.9411995;-45.120503652039325
1739209611.941206;-38.13080360867914
1739209611.9412124;-38.13080360867914
1739209611.9412189;-45.120503652039325
1739209611.9412253;-45.120503652039325
1739209611.9412317;-38.13080360867914
1739209611.9412382;-45.120503652039325
1739209611.9412446;-38.13080360867914
1739209611.941251;-26.991370085610736
1739209611.9412572;-38.13080360867914
1739209611.9412637;-38.13080360867914
1739209611.94127;-38.13080360867914
1739209611.9412766;-35.57807855764607
1739209611.941283;-45.120503652039325
1739209611.9412894;-32.816014438256545
1739209611.9412959;-45.120503652039325
1739209611.9413023;-32.81601443825658
1739209611.9413087;-45.120503652039325
1739209611.9413152;-35.57807855764607
1739209611.9413216;-45.120503652039325
1739209611.941328;-45.120503652039325
1739209611.9413345;-45.120503652039325
1739209611.941341;-35.57807855764607
1739209611.9413474;-38.13080360867914
1739209611.9413538;-30.49652367304973
1739209611.9413602;-38.13080360867914
1739209611.9413667;-45.120503652039325
1739209611.9413729;-38.13080360867914
1739209611.9413793;-35.57807855764607
1739209611.9413857;-38.13080360867914
1739209611.9413922;-45.120503652039325
1739209611.9413986;-38.13080360867914
1739209611.941405;-45.120503652039325
1739209611.9414115;-45.120503652039325
1739209611.941418;-45.120503652039325
1739209611.9414244;-33.981070128970906
1739209611.9414308;-38.13080360867914
1739209611.9414372;-33.981070128970906
1739209611.9414437;-45.120503652039325
1739209611.94145;-38.13080360867914
1739209611.9414566;-32.816014438256545
1739209611.941463;-33.981070128970906
1739209611.9414694;-45.120503652039325
1739209611.9414759;-38.13080360867914
1739209611.9414823;-45.120503652039325
1739209611.9414885;-45.120503652039325
1739209611.941495;-35.57807855764607
1739209611.9415014;-45.120503652039325
1739209611.9415078;-45.120503652039325
1739209611.9415143;-38.13080360867914
1739209611.9415207;-38.13080360867914
1739209611.9415271;-38.13080360867914
1739209611.9415336;-45.120503652039325
1739209611.94154;-35.57807855764607
1739209611.9415464;-38.13080360867914
1739209611.9415529;-45.120503652039325
1739209611.9415593;-45.120503652039325
1739209611.9415658;-45.120503652039325
1739209611.9415722;-38.13080360867914
1739209611.9415786;-38.13080360867914
1739209611.941585;-45.120503652039325
1739209611.9415915;-45.120503652039325
1739209611.941598;-45.120503652039325
1739209611.9416041;-45.120503652039325
1739209611.9416106;-38.13080360867914
1739209611.941617;-35.57807855764607
1739209611.9416234;-45.120503652039325
1739209611.94163;-45.120503652039325
1739209611.9416363;-33.981070128970906
1739209611.9416428;-38.13080360867914
1739209611.9416492;-45.120503652039325
1739209611.9416556;-38.13080360867914
1739209611.941662;-45.120503652039325
1739209611.9416685;-45.120503652039325
1739209611.941675;-38.13080360867914
1739209611.9416814;-38.13080360867914
1739209611.9416878;-45.120503652039325
1739209611.9416943;-38.13080360867914
1739209611.9417007;-35.57807855764607
1739209611.9417071;-45.120503652039325
1739209611.9417136;-45.120503652039325
1739209611.9417198;-38.13080360867914
1739209611.9417262;-35.57807855764607
1739209611.9417326;-45.120503652039325
1739209611.941739;-38.13080360867914
1739209611.9417455;-35.57807855764607
1739209611.941752;-38.13080360867914
1739209611.9417584;-38.13080360867914
1739209611.9417648;-38.13080360867914
1739209611.9417713;-45.120503652039325
1739209611.9417777;-38.13080360867914
1739209611.9417841;-38.13080360867914
1739209611.9417906;-38.13080360867914
1739209611.941797;-33.981070128970906
1739209611.9418035;-45.120503652039325
1739209611.94181;-33.981070128970906
1739209611.9418163;-38.13080360867914
1739209611.9418228;-38.13080360867914
1739209611.9418292;-45.120503652039325
1739209611.9418354;-45.120503652039325
1739209611.9418418;-45.120503652039325
1739209611.9418483;-38.13080360867914
1739209611.9418547;-38.13080360867914
1739209611.9418612;-45.120503652039325
1739209611.9418676;-45.120503652039325
1739209611.941874;-38.13080360867914
1739209611.9418805;-35.57807855764607
1739209611.941887;-45.120503652039325
1739209611.9418933;-45.120503652039325
1739209611.9418998;-38.13080360867914
1739209611.9419062;-35.57807855764607
1739209611.9419127;-38.13080360867914
1739209611.941919;-45.120503652039325
1739209611.9419255;-45.120503652039325
1739209611.941932;-38.13080360867914
1739209611.9419384;-38.13080360867914
1739209611.9419448;-38.13080360867914
1739209611.941951;-38.13080360867914
1739209611.9419575;-45.120503652039325
1739209611.941964;-45.120503652039325
1739209611.9419703;-35.57807855764607
1739209611.9419768;-38.13080360867914
1739209611.9419832;-38.13080360867914
1739209611.9419897;-45.120503652039325
1739209611.941996;-45.120503652039325
1739209611.9420025;-33.981070128970906
1739209611.942009;-45.120503652039325
1739209611.9420154;-45.120503652039325
1739209611.9420218;-45.120503652039325
1739209611.9420283;-45.120503652039325
1739209611.9420347;-38.13080360867914
1739209611.9420412;-45.120503652039325
1739209611.9420476;-45.120503652039325
1739209611.942054;-45.120503652039325
1739209611.9420605;-38.13080360867914
1739209611.9420667;-33.981070128970906
1739209611.942073;-45.120503652039325
1739209611.9420795;-38.13080360867914
1739209611.942086;-33.981070128970906
1739209611.9420924;-45.120503652039325
1739209611.9420989;-45.120503652039325
1739209611.9421053;-33.981070128970906
1739209611.9421117;-32.816014438256545
1739209611.9421182;-38.13080360867914
1739209611.9421246;-38.13080360867914
1739209611.942131;-45.120503652039325
1739209611.9421375;-35.57807855764607
1739209611.942144;-45.120503652039325
1739209611.9421504;-38.13080360867914
1739209611.9421568;-33.981070128970906
1739209611.9421632;-38.13080360867914
1739209611.9421697;-38.13080360867914
1739209611.9421759;-38.13080360867914
1739209611.9421823;-45.120503652039325
1739209611.9421887;-45.120503652039325
1739209611.9421952;-38.13080360867914
1739209611.9422016;-38.13080360867914
1739209611.942208;-33.981070128970906
1739209611.9422145;-38.13080360867914
1739209611.942221;-38.13080360867914
1739209611.9422274;-35.57807855764607
1739209611.9422338;-38.13080360867914
1739209611.9422402;-35.57807855764607
1739209611.9422467;-45.120503652039325
1739209611.942253;-45.120503652039325
1739209611.9422596;-45.120503652039325
1739209611.942266;-45.120503652039325
1739209611.9422724;-38.13080360867914
1739209611.9422789;-32.816014438256545
1739209611.9422853;-45.120503652039325
1739209611.9422915;-45.120503652039325
1739209611.942298;-45.120503652039325
1739209611.9423044;-45.120503652039325
1739209611.9423108;-38.13080360867914
1739209611.9423172;-35.57807855764607
1739209611.9423237;-38.13080360867914
1739209611.9423301;-45.120503652039325
1739209611.9423366;-35.57807855764607
1739209611.942343;-28.21854285175415
1739209611.9423494;-38.13080360867914
1739209611.9423559;-45.120503652039325
1739209611.9423623;-45.120503652039325
1739209611.9423687;-32.816014438256545
1739209611.9423752;-45.120503652039325
1739209611.9423816;-45.120503652039325
1739209611.942388;-45.120503652039325
1739209611.9423945;-38.13080360867914
1739209611.942401;-38.13080360867914
1739209611.9424071;-45.120503652039325
1739209611.9424136;-45.120503652039325
1739209611.94242;-45.120503652039325
1739209611.9424264;-38.13080360867914
1739209611.9424329;-45.120503652039325
1739209611.9424393;-38.13080360867914
1739209611.9424458;-31.141103565318893
1739209611.9424522;-45.120503652039325
1739209611.9424586;-45.120503652039325
1739209611.942465;-45.120503652039325
1739209611.9424715;-35.57807855764607
1739209611.942478;-38.13080360867914
1739209611.9424844;-45.120503652039325
1739209611.9424908;-45.120503652039325
1739209611.9424973;-45.120503652039325
1739209611.9425037;-38.13080360867914
1739209611.9425101;-38.13080360867914
1739209611.9425166;-45.120503652039325
1739209611.9425228;-45.120503652039325
1739209611.9425292;-45.120503652039325
1739209611.9425356;-45.120503652039325
1739209611.942542;-45.120503652039325
1739209611.9425485;-45.120503652039325
1739209611.942555;-45.120503652039325
1739209611.9425614;-45.120503652039325
1739209611.9425678;-38.13080360867914
1739209611.9425743;-35.57807855764607
1739209611.9425807;-38.13080360867914
1739209611.9425871;-35.57807855764607
1739209611.9425936;-38.13080360867914
1739209611.9426;-32.816014438256545
1739209611.9426064;-33.981070128970906
1739209611.942613;-45.120503652039325
1739209611.9426193;-38.13080360867914
1739209611.9426258;-38.13080360867914
1739209611.9426322;-38.13080360867914
1739209611.9426384;-45.120503652039325
1739209611.9426448;-45.120503652039325
1739209611.9426513;-38.13080360867914
1739209611.9426577;-45.120503652039325
1739209611.9426641;-38.13080360867914
1739209611.9426706;-38.13080360867914
1739209611.942677;-45.120503652039325
1739209611.9426835;-45.120503652039325
1739209611.94269;-38.13080360867914
1739209611.9426963;-45.120503652039325
1739209611.9427028;-28.992665084841942
1739209611.9427092;-32.816014438256545
1739209611.9427156;-38.13080360867914
1739209611.942722;-45.120503652039325
1739209611.9427285;-38.13080360867914
1739209611.942735;-35.57807855764607
1739209611.9427414;-45.120503652039325
1739209611.9427478;-45.120503652039325
1739209611.942754;-38.13080360867914
1739209611.9427605;-38.13080360867914
1739209611.942767;-45.120503652039325
1739209611.9427733;-38.13080360867914
1739209611.9427798;-38.13080360867914
1739209611.9427862;-45.120503652039325
1739209611.9427927;-45.120503652039325
1739209611.942799;-38.13080360867914
1739209611.9428055;-30.49652367304973
1739209611.942812;-28.992665084841942
1739209611.9428184;-45.120503652039325
1739209611.9428248;-45.120503652039325
1739209611.9428313;-38.13080360867914
1739209611.9428377;-38.13080360867914
1739209611.9428442;-45.120503652039325
1739209611.9428506;-38.13080360867914
1739209611.942857;-45.120503652039325
1739209611.9428635;-38.13080360867914
1739209611.9428697;-33.981070128970906
1739209611.942876;-38.13080360867914
1739209611.9428825;-45.120503652039325
1739209611.942889;-38.13080360867914
1739209611.9428954;-35.57807855764607
1739209611.9429018;-38.13080360867914
1739209611.9429083;-45.120503652039325
1739209611.9429147;-38.13080360867914
1739209611.9429212;-33.981070128970906
1739209611.9429276;-45.120503652039325
1739209611.942934;-38.13080360867914
1739209611.9429405;-38.13080360867914
1739209611.942947;-38.13080360867914
1739209611.9429533;-38.13080360867914
1739209611.9429598;-38.13080360867914
1739209611.9429662;-33.981070128970906
1739209611.9429727;-35.57807855764607
1739209611.942979;-38.13080360867914
1739209611.9429853;-45.120503652039325
1739209611.9429917;-45.120503652039325
1739209611.9429982;-45.120503652039325
1739209611.9430046;-45.120503652039325
1739209611.943011;-45.120503652039325
1739209611.9454675;-45.120503652039325
1739209611.9454699;-45.120503652039325
1739209611.9454722;-45.120503652039325
1739209611.9454746;-38.13080360867914
1739209611.945477;-45.120503652039325
1739209611.9454794;-33.981070128970906
1739209611.9454818;-38.13080360867914
1739209611.9454842;-38.13080360867914
1739209611.9454865;-38.13080360867914
1739209611.945489;-35.57807855764607
1739209611.9454913;-38.13080360867914
1739209611.9454937;-38.13080360867914
1739209611.945496;-45.120503652039325
1739209611.9454985;-45.120503652039325
1739209611.9455009;-38.13080360867914
1739209611.9455032;-38.13080360867914
1739209611.9455056;-45.120503652039325
1739209611.9455082;-45.120503652039325
1739209611.9455106;-45.120503652039325
1739209611.945513;-38.13080360867914
1739209611.9455154;-38.13080360867914
1739209611.9455178;-45.120503652039325
1739209611.9455202;-38.13080360867914
1739209611.9455225;-32.816014438256545
1739209611.945525;-38.13080360867914
1739209611.9455273;-38.13080360867914
1739209611.9455297;-35.57807855764607
1739209611.945532;-35.57807855764607
1739209611.9455345;-45.120503652039325
1739209611.9455369;-45.120503652039325
1739209611.9455392;-35.57807855764607
1739209611.9455416;-38.13080360867914
1739209611.945544;-38.13080360867914
1739209611.9455464;-38.13080360867914
1739209611.9455488;-38.13080360867914
1739209611.9455512;-38.13080360867914
1739209611.9455535;-38.13080360867914
1739209611.945556;-38.13080360867914
1739209611.9455583;-45.120503652039325
1739209611.9455607;-38.13080360867914
1739209611.945563;-38.13080360867914
1739209611.9455655;-32.816014438256545
1739209611.9455678;-33.981070128970906
1739209611.9455702;-45.120503652039325
1739209611.9455726;-38.13080360867914
1739209611.945575;-38.13080360867914
1739209611.9455774;-38.13080360867914
1739209611.9455798;-45.120503652039325
1739209611.9455822;-45.120503652039325
1739209611.9455845;-38.13080360867914
1739209611.945587;-38.13080360867914
1739209611.9455893;-45.120503652039325
1739209611.945592;-35.57807855764607
1739209611.9455943;-32.816014438256545
1739209611.9455967;-38.13080360867914
1739209611.945599;-45.120503652039325
1739209611.9456015;-38.13080360867914
1739209611.9456038;-38.13080360867914
1739209611.9456062;-33.981070128970906
1739209611.9456086;-35.57807855764607
1739209611.945611;-38.13080360867914
1739209611.9456134;-38.13080360867914
1739209611.9456158;-38.13080360867914
1739209611.9456182;-45.120503652039325
1739209611.9456205;-45.120503652039325
1739209611.945623;-45.120503652039325
1739209611.9456253;-38.13080360867914
1739209611.9456277;-45.120503652039325
1739209611.94563;-38.13080360867914
1739209611.9456325;-38.13080360867914
1739209611.9456348;-45.120503652039325
1739209611.9456372;-45.120503652039325
1739209611.9456396;-38.13080360867914
1739209611.945642;-33.981070128970906
1739209611.9456444;-33.981070128970906
1739209611.9456468;-45.120503652039325
1739209611.9456491;-38.13080360867914
1739209611.9456515;-35.57807855764607
1739209611.945654;-38.13080360867914
1739209611.9456563;-45.120503652039325
1739209611.9456587;-38.13080360867914
1739209611.945661;-38.13080360867914
1739209611.9456635;-45.120503652039325
1739209611.9456658;-45.120503652039325
1739209611.9456682;-38.13080360867914
1739209611.9456706;-38.13080360867914
1739209611.945673;-38.13080360867914
1739209611.9456754;-35.57807855764607
1739209611.945678;-38.13080360867914
1739209611.9456804;-38.13080360867914
1739209611.9456828;-31.141103565318915
1739209611.9456851;-45.120503652039325
1739209611.9456875;-45.120503652039325
1739209611.94569;-35.57807855764607
1739209611.9456923;-38.13080360867914
1739209611.9456947;-45.120503652039325
1739209611.945697;-45.120503652039325
1739209611.9456995;-38.13080360867914
1739209611.9457018;-33.981070128970906
1739209611.9457042;-45.120503652039325
1739209611.9457066;-45.120503652039325
1739209611.945709;-45.120503652039325
1739209611.9457114;-38.13080360867914
1739209611.9457138;-45.120503652039325
1739209611.9457161;-45.120503652039325
1739209611.9457185;-38.13080360867914
1739209611.945721;-28.992665084841942
1739209611.9457233;-45.120503652039325
1739209611.9457257;-45.120503652039325
1739209611.945728;-45.120503652039325
1739209611.9457304;-33.981070128970906
1739209611.9457328;-35.57807855764607
1739209611.9457352;-38.13080360867914
1739209611.9457376;-45.120503652039325
1739209611.94574;-31.141103565318915
1739209611.9457424;-38.13080360867914
1739209611.9457448;-38.13080360867914
1739209611.9457471;-38.13080360867914
1739209611.9457495;-38.13080360867914
1739209611.945752;-35.57807855764607
1739209611.9457543;-45.120503652039325
1739209611.9457567;-38.13080360867914
1739209611.945759;-38.13080360867914
1739209611.9457617;-45.120503652039325
1739209611.945764;-45.120503652039325
1739209611.9457664;-45.120503652039325
1739209611.9457688;-45.120503652039325
1739209611.9457712;-45.120503652039325
1739209611.9457736;-33.981070128970906
1739209611.945776;-32.816014438256545
1739209611.9457784;-38.13080360867914
1739209611.9457808;-45.120503652039325
1739209611.9457831;-45.120503652039325
1739209611.9457855;-38.13080360867914
1739209611.945788;-45.120503652039325
1739209611.9457903;-45.120503652039325
1739209611.9457927;-38.13080360867914
1739209611.945795;-32.816014438256545
1739209611.9457974;-31.14110356531892
1739209611.9457998;-38.13080360867914
1739209611.9458022;-38.13080360867914
1739209611.9458046;-38.13080360867914
1739209611.945807;-38.13080360867914
