CAN Message; 0x1a7:0000388679675a18
Timestamp;Amplitude
1739209616.6469927;-38.13080360867914
1739209616.646998;-45.120503652039325
1739209616.6470032;-35.57807855764607
1739209616.6470087;-45.120503652039325
1739209616.647014;-45.120503652039325
1739209616.6470191;-38.13080360867914
1739209616.6470246;-35.57807855764607
1739209616.6470299;-32.816014438256545
1739209616.6470351;-38.13080360867914
1739209616.6470404;-38.13080360867914
1739209616.6470459;-38.13080360867914
1739209616.647051;-35.57807855764607
1739209616.6470563;-38.13080360867914
1739209616.6470618;-45.120503652039325
1739209616.647067;-45.120503652039325
1739209616.6470723;-45.120503652039325
1739209616.6470778;-38.13080360867914
1739209616.647083;-35.57807855764607
1739209616.6470883;-38.13080360867914
1739209616.6470938;-38.13080360867914
1739209616.647099;-35.57807855764607
1739209616.6471043;-45.120503652039325
1739209616.6471095;-45.120503652039325
1739209616.647115;-32.816014438256545
1739209616.6471202;-38.13080360867914
1739209616.6471255;-45.120503652039325
1739209616.647131;-38.13080360867914
1739209616.6471362;-32.816014438256545
1739209616.6471415;-38.13080360867914
1739209616.647147;-38.13080360867914
1739209616.6471522;-38.13080360867914
1739209616.6471574;-45.120503652039325
1739209616.6471627;-38.13080360867914
1739209616.6471682;-35.57807855764607
1739209616.6471734;-45.120503652039325
1739209616.6471786;-35.57807855764607
1739209616.6471841;-33.981070128970906
1739209616.6471894;-45.120503652039325
1739209616.6471946;-45.120503652039325
1739209616.6472;-32.816014438256545
1739209616.6472054;-45.120503652039325
1739209616.6472106;-45.120503652039325
1739209616.6472158;-38.13080360867914
1739209616.6472213;-33.981070128970906
1739209616.6472266;-38.13080360867914
1739209616.6472318;-38.13080360867914
1739209616.6472373;-38.13080360867914
1739209616.6472425;-38.13080360867914
1739209616.6472478;-33.981070128970906
1739209616.6472533;-45.120503652039325
1739209616.6472585;-38.13080360867914
1739209616.6472638;-32.816014438256545
1739209616.6472692;-38.13080360867914
1739209616.6472745;-45.120503652039325
1739209616.6472797;-38.13080360867914
1739209616.647285;-38.13080360867914
1739209616.6472905;-38.13080360867914
1739209616.6472957;-45.120503652039325
1739209616.647301;-45.120503652039325
1739209616.6473064;-38.13080360867914
1739209616.6473117;-38.13080360867914
1739209616.647317;-38.13080360867914
1739209616.6473224;-38.13080360867914
1739209616.6473277;-35.57807855764607
1739209616.647333;-33.981070128970906
1739209616.6473382;-31.141103565318893
1739209616.6473436;-38.13080360867914
1739209616.6473489;-45.120503652039325
1739209616.6473541;-45.120503652039325
1739209616.6473596;-45.120503652039325
1739209616.6473649;-45.120503652039325
1739209616.64737;-33.981070128970906
1739209616.6473756;-38.13080360867914
1739209616.6473808;-45.120503652039325
1739209616.647386;-35.57807855764607
1739209616.6473913;-45.120503652039325
1739209616.6473968;-45.120503652039325
1739209616.647402;-35.57807855764607
1739209616.6474073;-33.981070128970906
1739209616.6474128;-32.816014438256545
1739209616.647418;-45.120503652039325
1739209616.6474233;-38.13080360867914
1739209616.6474288;-28.992665084841942
1739209616.647434;-45.120503652039325
1739209616.6474392;-38.13080360867914
1739209616.6474445;-38.13080360867914
1739209616.64745;-33.981070128970906
1739209616.6474552;-45.120503652039325
1739209616.6474605;-45.120503652039325
1739209616.647466;-38.13080360867914
1739209616.6474712;-38.13080360867914
1739209616.6474764;-45.120503652039325
1739209616.647482;-45.120503652039325
1739209616.6474872;-45.120503652039325
1739209616.6474924;-45.120503652039325
1739209616.647498;-45.120503652039325
1739209616.6475031;-45.120503652039325
1739209616.6475084;-38.13080360867914
1739209616.6475136;-38.13080360867914
1739209616.647519;-45.120503652039325
1739209616.6475244;-38.13080360867914
1739209616.6475296;-38.13080360867914
1739209616.647535;-33.981070128970906
1739209616.6475403;-45.120503652039325
1739209616.6475456;-38.13080360867914
1739209616.647551;-35.57807855764607
1739209616.6475563;-31.141103565318915
1739209616.6475616;-45.120503652039325
1739209616.6475668;-38.13080360867914
1739209616.6475723;-45.120503652039325
1739209616.6475775;-45.120503652039325
1739209616.6475828;-45.120503652039325
1739209616.6475883;-38.13080360867914
1739209616.6475935;-45.120503652039325
1739209616.6475987;-38.13080360867914
1739209616.6476042;-45.120503652039325
1739209616.6476095;-45.120503652039325
1739209616.6476147;-38.13080360867914
1739209616.64762;-38.13080360867914
1739209616.6476254;-45.120503652039325
1739209616.6476307;-38.13080360867914
1739209616.647636;-38.13080360867914
1739209616.6476414;-31.141103565318915
1739209616.6476467;-45.120503652039325
1739209616.647652;-45.120503652039325
1739209616.6476574;-45.120503652039325
1739209616.6476626;-38.13080360867914
1739209616.647668;-35.57807855764607
1739209616.6476734;-38.13080360867914
1739209616.6476786;-45.120503652039325
1739209616.6476839;-28.58837851428586
1739209616.647689;-31.141103565318915
1739209616.6476946;-38.13080360867914
1739209616.6476998;-45.120503652039325
1739209616.647705;-38.13080360867914
1739209616.6477106;-38.13080360867914
1739209616.6477158;-38.13080360867914
1739209616.647721;-45.120503652039325
1739209616.6477265;-32.816014438256545
1739209616.6477318;-38.13080360867914
1739209616.647737;-38.13080360867914
1739209616.6477423;-45.120503652039325
1739209616.6477478;-45.120503652039325
1739209616.647753;-35.57807855764607
1739209616.6477582;-35.57807855764607
1739209616.6477637;-45.120503652039325
1739209616.647769;-28.992665084841942
1739209616.6477742;-28.992665084841942
1739209616.6477797;-38.13080360867914
1739209616.647785;-45.120503652039325
1739209616.6477902;-33.981070128970906
1739209616.6477954;-35.57807855764607
1739209616.647801;-38.13080360867914
1739209616.6478062;-38.13080360867914
1739209616.6478114;-38.13080360867914
1739209616.647817;-38.13080360867914
1739209616.6478221;-38.13080360867914
1739209616.6478274;-45.120503652039325
1739209616.6478329;-45.120503652039325
1739209616.647838;-38.13080360867914
1739209616.6478434;-38.13080360867914
1739209616.6478486;-38.13080360867914
1739209616.647854;-33.981070128970906
1739209616.6478593;-33.981070128970906
1739209616.6478646;-38.13080360867914
1739209616.64787;-45.120503652039325
1739209616.6478753;-38.13080360867914
1739209616.6478806;-38.13080360867914
1739209616.647886;-33.981070128970906
1739209616.6478913;-45.120503652039325
1739209616.6478965;-38.13080360867914
1739209616.647902;-38.13080360867914
1739209616.6479073;-38.13080360867914
1739209616.6479125;-45.120503652039325
1739209616.6479177;-45.120503652039325
1739209616.6479232;-45.120503652039325
1739209616.6479285;-38.13080360867914
1739209616.6479337;-45.120503652039325
1739209616.6479392;-38.13080360867914
1739209616.6479445;-35.57807855764607
1739209616.6479497;-38.13080360867914
1739209616.6479552;-45.120503652039325
1739209616.6479604;-38.13080360867914
1739209616.6479657;-35.57807855764607
1739209616.647971;-33.981070128970906
1739209616.6479764;-45.120503652039325
1739209616.6479816;-38.13080360867914
1739209616.647987;-33.981070128970906
1739209616.6479924;-38.13080360867914
1739209616.6479976;-45.120503652039325
1739209616.6480029;-38.13080360867914
1739209616.6480083;-38.13080360867914
1739209616.6480136;-45.120503652039325
1739209616.6480188;-38.13080360867914
1739209616.648024;-45.120503652039325
1739209616.6480296;-45.120503652039325
1739209616.6480348;-33.981070128970906
1739209616.64804;-45.120503652039325
1739209616.6480455;-45.120503652039325
1739209616.6480508;-38.13080360867914
1739209616.648056;-33.981070128970906
1739209616.6480615;-45.120503652039325
1739209616.6480668;-38.13080360867914
1739209616.648072;-27.8777449560314
1739209616.6480775;-38.13080360867914
1739209616.6480827;-38.13080360867914
1739209616.648088;-35.57807855764607
1739209616.6480932;-38.13080360867914
1739209616.6480987;-45.120503652039325
1739209616.648104;-45.120503652039325
1739209616.6481092;-45.120503652039325
1739209616.6481147;-45.120503652039325
1739209616.64812;-45.120503652039325
1739209616.6481252;-45.120503652039325
1739209616.6481307;-45.120503652039325
1739209616.648136;-45.120503652039325
1739209616.6481411;-38.13080360867914
1739209616.6481464;-38.13080360867914
1739209616.6481519;-38.13080360867914
1739209616.6481571;-29.438486411369333
1739209616.6481624;-38.13080360867914
1739209616.6481678;-45.120503652039325
1739209616.648173;-45.120503652039325
1739209616.6481783;-45.120503652039325
1739209616.6481838;-45.120503652039325
1739209616.648189;-38.13080360867914
1739209616.6481943;-38.13080360867914
1739209616.6481996;-38.13080360867914
1739209616.648205;-45.120503652039325
1739209616.6482103;-35.57807855764607
1739209616.6482155;-45.120503652039325
1739209616.648221;-45.120503652039325
1739209616.6482263;-38.13080360867914
1739209616.6482315;-38.13080360867914
1739209616.648237;-45.120503652039325
1739209616.6482422;-29.438486411369333
1739209616.6482475;-35.57807855764607
1739209616.648253;-38.13080360867914
1739209616.6482582;-45.120503652039325
1739209616.6482635;-45.120503652039325
1739209616.6482687;-38.13080360867914
1739209616.6482742;-45.120503652039325
1739209616.6482794;-38.13080360867914
1739209616.6482847;-45.120503652039325
1739209616.6482902;-45.120503652039325
1739209616.6482954;-45.120503652039325
1739209616.6483006;-45.120503652039325
1739209616.6483061;-45.120503652039325
1739209616.6483114;-45.120503652039325
1739209616.6483166;-38.13080360867914
1739209616.6483219;-45.120503652039325
1739209616.6483274;-29.438486411369333
1739209616.6483326;-31.141103565318893
1739209616.6483378;-38.13080360867914
1739209616.6483433;-38.13080360867914
1739209616.6483486;-38.13080360867914
1739209616.6483538;-33.981070128970906
1739209616.6483593;-45.120503652039325
1739209616.6483645;-33.981070128970906
1739209616.6483698;-38.13080360867914
1739209616.648375;-45.120503652039325
1739209616.6483805;-45.120503652039325
1739209616.6483858;-38.13080360867914
1739209616.648391;-45.120503652039325
1739209616.6483965;-38.13080360867914
1739209616.6484017;-32.816014438256545
1739209616.648407;-38.13080360867914
1739209616.6484125;-32.816014438256545
1739209616.6484177;-35.57807855764607
1739209616.648423;-45.120503652039325
1739209616.6484282;-45.120503652039325
1739209616.6484337;-38.13080360867914
1739209616.648439;-38.13080360867914
1739209616.6484442;-35.57807855764607
1739209616.6484497;-35.57807855764607
1739209616.648455;-38.13080360867914
1739209616.6484601;-45.120503652039325
1739209616.6484656;-45.120503652039325
1739209616.6484709;-45.120503652039325
1739209616.6484761;-35.57807855764607
1739209616.6484816;-35.57807855764607
1739209616.6484869;-38.13080360867914
1739209616.648492;-45.120503652039325
1739209616.6484973;-45.120503652039325
1739209616.6485028;-38.13080360867914
1739209616.648508;-45.120503652039325
1739209616.6485133;-38.13080360867914
1739209616.6485188;-38.13080360867914
1739209616.648524;-38.13080360867914
1739209616.6485293;-45.120503652039325
1739209616.6485348;-45.120503652039325
1739209616.64854;-45.120503652039325
1739209616.6485453;-45.120503652039325
1739209616.6485505;-45.120503652039325
1739209616.648556;-38.13080360867914
1739209616.6485612;-35.57807855764607
1739209616.6485665;-33.981070128970906
1739209616.648572;-45.120503652039325
1739209616.6485772;-38.13080360867914
1739209616.6485825;-38.13080360867914
1739209616.648588;-45.120503652039325
1739209616.6485932;-45.120503652039325
1739209616.6485984;-38.13080360867914
1739209616.6486037;-33.981070128970906
1739209616.6486092;-45.120503652039325
1739209616.6486144;-38.13080360867914
1739209616.6486197;-38.13080360867914
1739209616.6486251;-35.57807855764607
1739209616.6486304;-31.141103565318915
1739209616.6486356;-45.120503652039325
1739209616.648641;-38.13080360867914
1739209616.6486464;-35.57807855764607
1739209616.6486516;-33.981070128970906
1739209616.648657;-45.120503652039325
1739209616.6486623;-38.13080360867914
1739209616.6486676;-32.816014438256545
1739209616.6486728;-38.13080360867914
1739209616.6486783;-45.120503652039325
1739209616.6486835;-45.120503652039325
1739209616.6486888;-33.981070128970906
1739209616.6486943;-45.120503652039325
1739209616.6486995;-45.120503652039325
1739209616.6487048;-38.13080360867914
1739209616.6487103;-45.120503652039325
1739209616.6487155;-33.981070128970906
1739209616.6487207;-38.13080360867914
1739209616.648726;-45.120503652039325
1739209616.6487315;-38.13080360867914
1739209616.6487367;-35.57807855764607
1739209616.648742;-33.981070128970906
1739209616.6487474;-45.120503652039325
1739209616.6487527;-45.120503652039325
1739209616.648758;-38.13080360867914
1739209616.6487634;-38.13080360867914
1739209616.6487687;-38.13080360867914
1739209616.648774;-45.120503652039325
1739209616.6487792;-45.120503652039325
1739209616.6487846;-38.13080360867914
1739209616.64879;-33.981070128970906
1739209616.6487951;-45.120503652039325
1739209616.6488006;-38.13080360867914
1739209616.6488059;-35.57807855764607
1739209616.648811;-45.120503652039325
1739209616.6488166;-45.120503652039325
1739209616.6488218;-38.13080360867914
1739209616.648827;-32.816014438256545
1739209616.6488326;-45.120503652039325
1739209616.6488378;-38.13080360867914
1739209616.648843;-38.13080360867914
1739209616.6488483;-38.13080360867914
1739209616.6488538;-38.13080360867914
1739209616.648859;-45.120503652039325
1739209616.6488643;-38.13080360867914
1739209616.6488698;-45.120503652039325
1739209616.648875;-45.120503652039325
1739209616.6488802;-45.120503652039325
1739209616.6488857;-38.13080360867914
1739209616.648891;-38.13080360867914
1739209616.6488962;-38.13080360867914
1739209616.6489015;-45.120503652039325
1739209616.648907;-38.13080360867914
1739209616.6489122;-35.57807855764607
1739209616.6489174;-45.120503652039325
1739209616.648923;-38.13080360867914
1739209616.6489282;-35.57807855764607
1739209616.6489334;-45.120503652039325
1739209616.648939;-45.120503652039325
1739209616.6489441;-35.57807855764607
1739209616.6489494;-38.13080360867914
1739209616.6489546;-38.13080360867914
1739209616.64896;-45.120503652039325
1739209616.6489654;-38.13080360867914
1739209616.6489706;-45.120503652039325
1739209616.648976;-45.120503652039325
1739209616.6489813;-38.13080360867914
1739209616.6489866;-45.120503652039325
1739209616.648992;-38.13080360867914
1739209616.6489973;-38.13080360867914
1739209616.6490026;-38.13080360867914
1739209616.6490078;-35.57807855764607
1739209616.6490133;-38.13080360867914
1739209616.6490185;-45.120503652039325
1739209616.6490238;-38.13080360867914
1739209616.6490293;-33.981070128970906
1739209616.6490345;-45.120503652039325
1739209616.6490397;-45.120503652039325
1739209616.6490452;-38.13080360867914
1739209616.6490505;-35.57807855764607
1739209616.6490557;-38.13080360867914
1739209616.6490612;-45.120503652039325
1739209616.6490664;-45.120503652039325
1739209616.6490717;-35.57807855764607
1739209616.649077;-33.981070128970906
1739209616.6490824;-45.120503652039325
1739209616.6490877;-38.13080360867914
1739209616.649093;-35.57807855764607
1739209616.6490984;-38.13080360867914
1739209616.6491036;-45.120503652039325
1739209616.649109;-45.120503652039325
1739209616.6491144;-38.13080360867914
1739209616.6491196;-45.120503652039325
1739209616.6491249;-45.120503652039325
1739209616.64913;-38.13080360867914
1739209616.6491356;-38.13080360867914
1739209616.6491408;-45.120503652039325
1739209616.649146;-45.120503652039325
1739209616.6491516;-38.13080360867914
1739209616.6491568;-35.57807855764607
1739209616.649162;-33.981070128970906
1739209616.6491675;-45.120503652039325
1739209616.6491728;-38.13080360867914
1739209616.649178;-38.13080360867914
1739209616.6491833;-45.120503652039325
1739209616.6491888;-38.13080360867914
1739209616.649194;-38.13080360867914
1739209616.6491992;-38.13080360867914
1739209616.6492047;-45.120503652039325
1739209616.64921;-45.120503652039325
1739209616.6492152;-45.120503652039325
1739209616.6492207;-45.120503652039325
1739209616.649226;-45.120503652039325
1739209616.6492312;-45.120503652039325
1739209616.6492367;-45.120503652039325
1739209616.649242;-45.120503652039325
1739209616.6492472;-38.13080360867914
1739209616.6492524;-38.13080360867914
1739209616.649258;-45.120503652039325
1739209616.6492631;-45.120503652039325
1739209616.6492684;-38.13080360867914
1739209616.6492739;-32.816014438256545
1739209616.649279;-31.141103565318915
1739209616.6492844;-45.120503652039325
1739209616.6492898;-45.120503652039325
1739209616.649295;-45.120503652039325
1739209616.6493003;-45.120503652039325
1739209616.6493056;-45.120503652039325
1739209616.649311;-45.120503652039325
1739209616.6493163;-38.13080360867914
1739209616.6493216;-45.120503652039325
1739209616.649327;-38.13080360867914
1739209616.6493323;-38.13080360867914
1739209616.6493375;-38.13080360867914
1739209616.649343;-38.13080360867914
1739209616.6493483;-45.120503652039325
1739209616.6493535;-45.120503652039325
1739209616.6493587;-38.13080360867914
1739209616.6493642;-33.981070128970906
1739209616.6493695;-45.120503652039325
1739209616.6493747;-38.13080360867914
1739209616.6493802;-45.120503652039325
1739209616.6493855;-33.981070128970906
1739209616.6493907;-45.120503652039325
1739209616.6493962;-38.13080360867914
1739209616.6494014;-45.120503652039325
1739209616.6494067;-45.120503652039325
1739209616.6494122;-38.13080360867914
1739209616.6494174;-45.120503652039325
1739209616.6494226;-38.13080360867914
1739209616.649428;-45.120503652039325
1739209616.6494334;-45.120503652039325
1739209616.6494386;-38.13080360867914
1739209616.6494439;-35.57807855764607
1739209616.6494493;-33.981070128970906
1739209616.6494546;-45.120503652039325
1739209616.6494598;-38.13080360867914
1739209616.6494653;-38.13080360867914
1739209616.6494706;-33.981070128970906
1739209616.6494758;-45.120503652039325
1739209616.649481;-35.57807855764607
1739209616.6494865;-35.57807855764607
1739209616.6494918;-33.981070128970906
1739209616.649497;-38.13080360867914
1739209616.6495025;-45.120503652039325
1739209616.6495078;-38.13080360867914
1739209616.649513;-45.120503652039325
1739209616.6495185;-38.13080360867914
1739209616.6495237;-45.120503652039325
1739209616.649529;-45.120503652039325
1739209616.6495342;-32.816014438256545
1739209616.6495397;-38.13080360867914
1739209616.649545;-45.120503652039325
1739209616.6495502;-38.13080360867914
1739209616.6495557;-35.57807855764607
1739209616.649561;-45.120503652039325
1739209616.6495662;-45.120503652039325
1739209616.6495717;-38.13080360867914
1739209616.649577;-27.267205301931607
1739209616.6495821;-38.13080360867914
1739209616.6495874;-38.13080360867914
1739209616.6495929;-45.120503652039325
1739209616.6495981;-45.120503652039325
1739209616.6496034;-38.13080360867914
1739209616.6496089;-38.13080360867914
1739209616.649614;-45.120503652039325
1739209616.6496193;-29.438486411369347
1739209616.6496248;-32.816014438256545
1739209616.64963;-38.13080360867914
1739209616.6496353;-45.120503652039325
1739209616.6496408;-33.981070128970906
1739209616.649646;-38.13080360867914
1739209616.6496513;-45.120503652039325
1739209616.6496565;-38.13080360867914
1739209616.649662;-31.141103565318915
1739209616.6496673;-38.13080360867914
1739209616.6496725;-45.120503652039325
1739209616.649678;-45.120503652039325
1739209616.6496832;-38.13080360867914
1739209616.6496885;-35.57807855764607
1739209616.649694;-33.981070128970906
1739209616.6496992;-45.120503652039325
1739209616.6497045;-33.981070128970906
1739209616.6497097;-33.981070128970906
1739209616.6497152;-38.13080360867914
1739209616.6497204;-45.120503652039325
1739209616.6497257;-38.13080360867914
1739209616.6497312;-38.13080360867914
1739209616.6497364;-38.13080360867914
1739209616.6497416;-35.57807855764607
1739209616.6497471;-33.981070128970906
1739209616.6497524;-38.13080360867914
1739209616.6497576;-38.13080360867914
1739209616.6497629;-45.120503652039325
1739209616.6497684;-38.13080360867914
1739209616.6497736;-45.120503652039325
1739209616.6497788;-45.120503652039325
1739209616.6497843;-45.120503652039325
1739209616.6497896;-38.13080360867914
1739209616.6497948;-38.13080360867914
1739209616.6498003;-45.120503652039325
1739209616.6498055;-45.120503652039325
1739209616.6498108;-45.120503652039325
1739209616.6498163;-38.13080360867914
1739209616.6498215;-45.120503652039325
1739209616.6498268;-45.120503652039325
1739209616.649832;-38.13080360867914
1739209616.6498375;-33.981070128970906
1739209616.6498427;-38.13080360867914
1739209616.649848;-38.13080360867914
1739209616.6498535;-38.13080360867914
1739209616.6498587;-38.13080360867914
1739209616.649864;-38.13080360867914
1739209616.6498694;-45.120503652039325
1739209616.6498747;-35.57807855764607
1739209616.64988;-38.13080360867914
1739209616.6498852;-35.57807855764607
1739209616.6498907;-45.120503652039325
1739209616.649896;-45.120503652039325
1739209616.6499012;-38.13080360867914
1739209616.6499066;-38.13080360867914
1739209616.6499119;-38.13080360867914
1739209616.6499171;-30.49652367304973
1739209616.6499226;-28.992665084841942
1739209616.6499279;-45.120503652039325
1739209616.649933;-45.120503652039325
1739209616.6499383;-38.13080360867914
1739209616.6499438;-38.13080360867914
1739209616.649949;-38.13080360867914
1739209616.6499543;-45.120503652039325
1739209616.6499598;-45.120503652039325
1739209616.649965;-38.13080360867914
1739209616.6499703;-38.13080360867914
1739209616.6499758;-38.13080360867914
1739209616.649981;-45.120503652039325
1739209616.6499863;-45.120503652039325
1739209616.6499915;-45.120503652039325
1739209616.649997;-45.120503652039325
1739209616.6500022;-38.13080360867914
1739209616.6500075;-30.49652367304973
1739209616.650013;-45.120503652039325
1739209616.6500182;-35.57807855764607
1739209616.6500235;-35.57807855764607
1739209616.650029;-31.141103565318893
1739209616.6500342;-38.13080360867914
1739209616.6500394;-38.13080360867914
1739209616.650045;-35.57807855764607
1739209616.6500502;-38.13080360867914
1739209616.6500554;-38.13080360867914
1739209616.6500607;-45.120503652039325
1739209616.6500661;-45.120503652039325
1739209616.6500714;-45.120503652039325
1739209616.6500766;-45.120503652039325
