CAN Message; 0x98:00006910049e0998
1739209848.164008;-45.120503652039325
1739209848.164016;-45.120503652039325
1739209848.1640239;-38.13080360867914
1739209848.164032;-38.13080360867914
1739209848.16404;-35.57807855764607
1739209848.164048;-45.120503652039325
1739209848.164056;-45.120503652039325
1739209848.164064;-38.13080360867914
1739209848.164072;-45.120503652039325
1739209848.16408;-38.13080360867914
1739209848.164088;-28.21854285175415
1739209848.164096;-38.13080360867914
1739209848.164104;-45.120503652039325
1739209848.164112;-38.13080360867914
1739209848.16412;-32.816014438256545
1739209848.164128;-38.13080360867914
1739209848.164136;-38.13080360867914
1739209848.164144;-45.120503652039325
1739209848.1641521;-45.120503652039325
1739209848.16416;-45.120503652039325
1739209848.1641681;-33.981070128970906
1739209848.164176;-45.120503652039325
1739209848.164184;-45.120503652039325
1739209848.1641922;-38.13080360867914
1739209848.1642;-38.13080360867914
1739209848.1642082;-38.13080360867914
1739209848.164216;-32.816014438256545
1739209848.1642241;-38.13080360867914
1739209848.164232;-45.120503652039325
1739209848.1642401;-38.13080360867914
1739209848.1642482;-35.57807855764607
1739209848.164256;-38.13080360867914
1739209848.1642642;-45.120503652039325
1739209848.164272;-45.120503652039325
1739209848.1642802;-29.438486411369333
1739209848.164288;-35.57807855764607
1739209848.1642962;-45.120503652039325
1739209848.1643043;-38.13080360867914
1739209848.1643121;-35.57807855764607
1739209848.1643202;-45.120503652039325
1739209848.164328;-45.120503652039325
1739209848.1643362;-45.120503652039325
1739209848.1643443;-38.13080360867914
1739209848.1643522;-45.120503652039325
1739209848.1643603;-32.816014438256545
1739209848.1643682;-38.13080360867914
1739209848.1643763;-45.120503652039325
1739209848.1643841;-38.13080360867914
1739209848.1643922;-32.816014438256545
1739209848.1644003;-45.120503652039325
1739209848.1644082;-33.981070128970906
1739209848.1644163;-38.13080360867914
1739209848.1644242;-35.57807855764607
1739209848.1644323;-38.13080360867914
1739209848.1644402;-45.120503652039325
1739209848.1644483;-38.13080360867914
1739209848.1644564;-45.120503652039325
1739209848.1644642;-38.13080360867914
1739209848.1644723;-45.120503652039325
1739209848.1644802;-45.120503652039325
1739209848.1644883;-38.13080360867914
1739209848.1644964;-38.13080360867914
1739209848.1645043;-35.57807855764607
1739209848.1645124;-38.13080360867914
1739209848.1645203;-45.120503652039325
1739209848.1645284;-35.57807855764607
1739209848.1645362;-38.13080360867914
1739209848.1645443;-45.120503652039325
1739209848.1645525;-45.120503652039325
1739209848.1645603;-45.120503652039325
1739209848.1645684;-45.120503652039325
1739209848.1645763;-38.13080360867914
1739209848.1645844;-45.120503652039325
1739209848.1645923;-45.120503652039325
1739209848.1646004;-31.141103565318915
1739209848.1646085;-32.816014438256545
1739209848.1646163;-45.120503652039325
1739209848.1646245;-38.13080360867914
1739209848.1646323;-32.816014438256545
1739209848.1646404;-35.57807855764607
1739209848.1646485;-38.13080360867914
1739209848.1646564;-45.120503652039325
1739209848.1646645;-45.120503652039325
1739209848.1646724;-45.120503652039325
1739209848.1646805;-38.13080360867914
1739209848.1646883;-38.13080360867914
1739209848.1646965;-45.120503652039325
1739209848.1647046;-38.13080360867914
1739209848.1647124;-35.57807855764607
1739209848.1647205;-45.120503652039325
1739209848.1647284;-38.13080360867914
1739209848.1647365;-45.120503652039325
1739209848.1647444;-38.13080360867914
1739209848.1647525;-38.13080360867914
1739209848.1647606;-45.120503652039325
1739209848.1647685;-38.13080360867914
1739209848.1647766;-38.13080360867914
1739209848.1647844;-38.13080360867914
1739209848.1647925;-45.120503652039325
1739209848.1648006;-33.981070128970906
1739209848.1648085;-38.13080360867914
1739209848.1648166;-38.13080360867914
1739209848.1648245;-38.13080360867914
1739209848.1648326;-38.13080360867914
1739209848.1648405;-35.57807855764607
1739209848.1648486;-38.13080360867914
1739209848.1648567;-45.120503652039325
1739209848.1648645;-38.13080360867914
1739209848.1648726;-35.57807855764607
1739209848.1648805;-45.120503652039325
1739209848.1648886;-45.120503652039325
1739209848.1648967;-45.120503652039325
1739209848.1649046;-45.120503652039325
1739209848.1649127;-38.13080360867914
1739209848.1649206;-45.120503652039325
1739209848.1649287;-31.141103565318915
1739209848.1649365;-33.981070128970906
1739209848.1649446;-38.13080360867914
1739209848.1649528;-38.13080360867914
1739209848.1649606;-35.57807855764607
1739209848.1649687;-38.13080360867914
1739209848.1649766;-45.120503652039325
1739209848.1649847;-45.120503652039325
1739209848.1649926;-45.120503652039325
1739209848.1650007;-38.13080360867914
1739209848.1650088;-38.13080360867914
1739209848.1650167;-45.120503652039325
1739209848.1650248;-45.120503652039325
1739209848.1650326;-45.120503652039325
1739209848.1650407;-33.981070128970906
1739209848.1650488;-45.120503652039325
1739209848.1650567;-38.13080360867914
1739209848.1650648;-38.13080360867914
1739209848.1650727;-45.120503652039325
1739209848.1650808;-35.57807855764607
1739209848.1650887;-35.57807855764607
1739209848.1650968;-38.13080360867914
1739209848.1651049;-45.120503652039325
1739209848.1651127;-38.13080360867914
1739209848.1651208;-45.120503652039325
1739209848.1651287;-45.120503652039325
1739209848.1651368;-45.120503652039325
1739209848.1651447;-38.13080360867914
1739209848.1651528;-38.13080360867914
1739209848.165161;-45.120503652039325
1739209848.1651688;-38.13080360867914
1739209848.1651769;-38.13080360867914
1739209848.1651847;-45.120503652039325
1739209848.1651928;-45.120503652039325
1739209848.165201;-38.13080360867914
1739209848.1652088;-38.13080360867914
1739209848.165217;-38.13080360867914
1739209848.1652248;-45.120503652039325
1739209848.165233;-38.13080360867914
1739209848.1652408;-38.13080360867914
1739209848.1652489;-32.816014438256545
1739209848.165257;-30.49652367304973
1739209848.1652648;-38.13080360867914
1739209848.165273;-38.13080360867914
1739209848.1652808;-38.13080360867914
1739209848.165289;-45.120503652039325
1739209848.1652968;-45.120503652039325
1739209848.165305;-45.120503652039325
1739209848.165313;-45.120503652039325
1739209848.1653209;-38.13080360867914
1739209848.165329;-35.57807855764607
1739209848.1653368;-38.13080360867914
1739209848.165345;-38.13080360867914
1739209848.165353;-45.120503652039325
1739209848.165361;-38.13080360867914
1739209848.165369;-45.120503652039325
1739209848.165377;-32.816014438256545
1739209848.165385;-27.8777449560314
1739209848.1653929;-38.13080360867914
1739209848.165401;-45.120503652039325
1739209848.165409;-35.57807855764607
1739209848.165417;-33.981070128970906
1739209848.165425;-45.120503652039325
1739209848.165433;-45.120503652039325
1739209848.165441;-45.120503652039325
1739209848.165449;-45.120503652039325
1739209848.165457;-45.120503652039325
1739209848.165465;-45.120503652039325
1739209848.165473;-45.120503652039325
1739209848.165481;-38.13080360867914
1739209848.165489;-33.981070128970906
1739209848.165497;-45.120503652039325
1739209848.1655052;-33.981070128970906
1739209848.165513;-32.816014438256545
1739209848.1655211;-38.13080360867914
1739209848.165529;-45.120503652039325
1739209848.165537;-38.13080360867914
1739209848.165545;-31.141103565318893
1739209848.165553;-33.981070128970906
1739209848.1655612;-45.120503652039325
1739209848.165569;-38.13080360867914
1739209848.1655772;-31.141103565318893
1739209848.165585;-45.120503652039325
1739209848.1655931;-45.120503652039325
1739209848.165601;-38.13080360867914
1739209848.1656091;-45.120503652039325
1739209848.1656172;-45.120503652039325
1739209848.165625;-38.13080360867914
1739209848.1656332;-38.13080360867914
1739209848.165641;-35.57807855764607
1739209848.1656492;-38.13080360867914
1739209848.1656573;-35.57807855764607
1739209848.1656651;-45.120503652039325
1739209848.1656733;-45.120503652039325
1739209848.1656811;-45.120503652039325
1739209848.1656892;-45.120503652039325
1739209848.165697;-45.120503652039325
1739209848.1657052;-28.21854285175415
1739209848.1657133;-38.13080360867914
1739209848.1657212;-38.13080360867914
1739209848.1657293;-38.13080360867914
1739209848.1657372;-38.13080360867914
1739209848.1657453;-38.13080360867914
1739209848.1657531;-45.120503652039325
1739209848.1657612;-45.120503652039325
1739209848.1657693;-45.120503652039325
1739209848.1657772;-45.120503652039325
1739209848.1657853;-45.120503652039325
1739209848.1657932;-45.120503652039325
1739209848.1658013;-38.13080360867914
1739209848.1658094;-38.13080360867914
1739209848.1658173;-45.120503652039325
1739209848.1658254;-38.13080360867914
1739209848.1658332;-32.816014438256545
1739209848.1658413;-38.13080360867914
1739209848.1658492;-45.120503652039325
1739209848.1658573;-45.120503652039325
1739209848.1658654;-45.120503652039325
1739209848.1658733;-45.120503652039325
1739209848.1658814;-38.13080360867914
1739209848.1658893;-33.981070128970906
1739209848.1658974;-45.120503652039325
1739209848.1659052;-38.13080360867914
1739209848.1659133;-45.120503652039325
1739209848.1659214;-38.13080360867914
1739209848.1659293;-38.13080360867914
1739209848.1659374;-45.120503652039325
1739209848.1659453;-45.120503652039325
1739209848.1659534;-45.120503652039325
1739209848.1659615;-33.981070128970906
1739209848.1659694;-33.981070128970906
1739209848.1659775;-45.120503652039325
1739209848.1659853;-38.13080360867914
1739209848.1659935;-38.13080360867914
1739209848.1660013;-45.120503652039325
1739209848.1660094;-45.120503652039325
1739209848.1660175;-45.120503652039325
1739209848.1660254;-38.13080360867914
1739209848.1660335;-35.57807855764607
1739209848.1660414;-45.120503652039325
1739209848.1660495;-38.13080360867914
1739209848.1660573;-32.816014438256545
1739209848.1660655;-38.13080360867914
1739209848.1660736;-45.120503652039325
1739209848.1660814;-38.13080360867914
1739209848.1660895;-45.120503652039325
1739209848.1660974;-45.120503652039325
1739209848.1661055;-38.13080360867914
1739209848.1661136;-45.120503652039325
1739209848.1661215;-45.120503652039325
1739209848.1661296;-38.13080360867914
1739209848.1661375;-35.57807855764607
1739209848.1661456;-38.13080360867914
1739209848.1661534;-38.13080360867914
1739209848.1661615;-35.57807855764607
1739209848.1661696;-45.120503652039325
1739209848.1661775;-45.120503652039325
1739209848.1661856;-38.13080360867914
1739209848.1661935;-38.13080360867914
1739209848.1662016;-45.120503652039325
1739209848.1662095;-38.13080360867914
1739209848.1662176;-38.13080360867914
1739209848.1662257;-45.120503652039325
1739209848.1662335;-45.120503652039325
1739209848.1662416;-45.120503652039325
1739209848.1662495;-45.120503652039325
1739209848.1662576;-45.120503652039325
1739209848.1662657;-38.13080360867914
1739209848.1662736;-38.13080360867914
1739209848.1662817;-38.13080360867914
1739209848.1662896;-38.13080360867914
1739209848.1662977;-45.120503652039325
1739209848.1663055;-38.13080360867914
1739209848.1663136;-38.13080360867914
1739209848.1663218;-38.13080360867914
1739209848.1663296;-33.981070128970906
1739209848.1663377;-45.120503652039325
1739209848.1663456;-45.120503652039325
1739209848.1663537;-33.981070128970906
1739209848.1663616;-35.57807855764607
1739209848.1663697;-33.981070128970906
1739209848.1663778;-38.13080360867914
1739209848.1663857;-32.816014438256545
1739209848.1663938;-33.981070128970906
1739209848.1664016;-45.120503652039325
1739209848.1664097;-38.13080360867914
1739209848.1664178;-38.13080360867914
1739209848.1664257;-38.13080360867914
1739209848.1664338;-45.120503652039325
1739209848.1664417;-38.13080360867914
1739209848.1664498;-38.13080360867914
1739209848.1664577;-45.120503652039325
1739209848.1664658;-38.13080360867914
1739209848.1664739;-45.120503652039325
1739209848.1664817;-38.13080360867914
1739209848.1664898;-45.120503652039325
1739209848.1664977;-45.120503652039325
1739209848.1665058;-38.13080360867914
1739209848.1665137;-38.13080360867914
1739209848.1665218;-38.13080360867914
1739209848.16653;-38.13080360867914
1739209848.1665378;-35.57807855764607
1739209848.1665459;-38.13080360867914
1739209848.1665537;-45.120503652039325
1739209848.1665618;-45.120503652039325
1739209848.16657;-38.13080360867914
1739209848.1665778;-38.13080360867914
1739209848.166586;-45.120503652039325
1739209848.1665938;-38.13080360867914
1739209848.166602;-35.57807855764607
1739209848.1666098;-33.981070128970906
1739209848.1666179;-45.120503652039325
1739209848.166626;-38.13080360867914
1739209848.1666338;-45.120503652039325
1739209848.166642;-45.120503652039325
1739209848.1666498;-45.120503652039325
1739209848.166658;-38.13080360867914
1739209848.1666658;-38.13080360867914
1739209848.166674;-28.992665084841942
1739209848.166682;-28.992665084841942
1739209848.1666899;-45.120503652039325
1739209848.166698;-45.120503652039325
1739209848.1667058;-38.13080360867914
1739209848.166714;-38.13080360867914
1739209848.166722;-45.120503652039325
1739209848.16673;-45.120503652039325
1739209848.166738;-45.120503652039325
1739209848.166746;-38.13080360867914
1739209848.166754;-38.13080360867914
1739209848.1667619;-38.13080360867914
1739209848.16677;-38.13080360867914
1739209848.166778;-38.13080360867914
1739209848.166786;-35.57807855764607
1739209848.166794;-45.120503652039325
1739209848.166802;-31.141103565318915
1739209848.16681;-30.49652367304973
1739209848.166818;-45.120503652039325
1739209848.166826;-38.13080360867914
1739209848.166834;-35.57807855764607
1739209848.166842;-33.981070128970906
1739209848.16685;-38.13080360867914
1739209848.166858;-45.120503652039325
1739209848.166866;-45.120503652039325
1739209848.1668742;-45.120503652039325
1739209848.166882;-45.120503652039325
1739209848.1668901;-45.120503652039325
1739209848.166898;-38.13080360867914
1739209848.166906;-45.120503652039325
1739209848.166914;-45.120503652039325
1739209848.166922;-38.13080360867914
1739209848.1669302;-45.120503652039325
1739209848.166938;-45.120503652039325
1739209848.1669462;-38.13080360867914
1739209848.166954;-35.57807855764607
1739209848.1669621;-45.120503652039325
1739209848.16697;-45.120503652039325
1739209848.1669781;-35.57807855764607
1739209848.1669862;-38.13080360867914
1739209848.166994;-35.57807855764607
1739209848.1670022;-32.816014438256545
1739209848.16701;-38.13080360867914
1739209848.1670182;-32.816014438256545
1739209848.1670263;-38.13080360867914
1739209848.1670341;-38.13080360867914
1739209848.1670423;-38.13080360867914
1739209848.1670501;-35.57807855764607
1739209848.1670582;-45.120503652039325
1739209848.167066;-38.13080360867914
1739209848.1670742;-45.120503652039325
1739209848.1670823;-38.13080360867914
1739209848.1670902;-35.57807855764607
1739209848.1670983;-38.13080360867914
1739209848.1671062;-38.13080360867914
1739209848.1671143;-45.120503652039325
1739209848.1671221;-38.13080360867914
1739209848.1671302;-35.57807855764607
1739209848.1671383;-45.120503652039325
1739209848.1671462;-35.57807855764607
1739209848.1671543;-45.120503652039325
1739209848.1671622;-45.120503652039325
1739209848.1671703;-38.13080360867914
1739209848.1671784;-38.13080360867914
1739209848.1671863;-45.120503652039325
1739209848.1671944;-38.13080360867914
1739209848.1672022;-45.120503652039325
1739209848.1672103;-45.120503652039325
1739209848.1672182;-45.120503652039325
1739209848.1672263;-35.57807855764607
1739209848.1672344;-38.13080360867914
1739209848.1672423;-45.120503652039325
1739209848.1672504;-45.120503652039325
1739209848.1672583;-45.120503652039325
1739209848.1672664;-45.120503652039325
1739209848.1672742;-45.120503652039325
1739209848.1672823;-45.120503652039325
1739209848.1672904;-45.120503652039325
1739209848.1672983;-38.13080360867914
1739209848.1673064;-45.120503652039325
1739209848.1673143;-45.120503652039325
1739209848.1673224;-31.141103565318893
1739209848.1673305;-38.13080360867914
1739209848.1673384;-45.120503652039325
1739209848.1673465;-38.13080360867914
1739209848.1673543;-38.13080360867914
1739209848.1673625;-38.13080360867914
1739209848.1673703;-38.13080360867914
1739209848.1673784;-45.120503652039325
1739209848.1673865;-45.120503652039325
1739209848.1673944;-38.13080360867914
1739209848.1674025;-38.13080360867914
1739209848.1674104;-45.120503652039325
1739209848.1674185;-45.120503652039325
1739209848.1674263;-38.13080360867914
1739209848.1674345;-38.13080360867914
1739209848.1674426;-45.120503652039325
1739209848.1674504;-45.120503652039325
1739209848.1674585;-45.120503652039325
1739209848.1674664;-45.120503652039325
1739209848.1674745;-33.981070128970906
1739209848.1674826;-45.120503652039325
1739209848.1674905;-45.120503652039325
1739209848.1674986;-32.816014438256545
1739209848.1675065;-38.13080360867914
1739209848.1675146;-45.120503652039325
1739209848.1675224;-33.981070128970906
1739209848.1675305;-45.120503652039325
1739209848.1675386;-45.120503652039325
1739209848.1675465;-38.13080360867914
1739209848.1675546;-45.120503652039325
1739209848.1675625;-45.120503652039325
1739209848.1675706;-38.13080360867914
1739209848.1675787;-45.120503652039325
1739209848.1675866;-38.13080360867914
1739209848.1675947;-45.120503652039325
1739209848.1676025;-45.120503652039325
1739209848.1676106;-45.120503652039325
1739209848.1676185;-45.120503652039325
1739209848.1676266;-35.57807855764607
1739209848.1676347;-45.120503652039325
1739209848.1676426;-38.13080360867914
1739209848.1676507;-33.981070128970906
1739209848.1676586;-35.57807855764607
1739209848.1676667;-38.13080360867914
1739209848.1676745;-38.13080360867914
1739209848.1676826;-38.13080360867914
1739209848.1676908;-38.13080360867914
1739209848.1676986;-45.120503652039325
1739209848.1677067;-45.120503652039325
1739209848.1677146;-38.13080360867914
1739209848.1677227;-38.13080360867914
1739209848.1677308;-38.13080360867914
1739209848.1677387;-35.57807855764607
1739209848.1677468;-45.120503652039325
1739209848.1677547;-45.120503652039325
1739209848.1677628;-38.13080360867914
1739209848.1677706;-33.981070128970906
1739209848.1677787;-32.816014438256545
1739209848.1677868;-38.13080360867914
1739209848.1677947;-45.120503652039325
1739209848.1678028;-38.13080360867914
1739209848.1678107;-33.981070128970906
1739209848.1678188;-38.13080360867914
1739209848.1678267;-38.13080360867914
1739209848.1678348;-35.57807855764607
1739209848.1678429;-45.120503652039325
1739209848.1678507;-45.120503652039325
1739209848.1678588;-45.120503652039325
1739209848.1678667;-38.13080360867914
1739209848.1678748;-31.141103565318915
1739209848.167883;-45.120503652039325
1739209848.1678908;-38.13080360867914
1739209848.167899;-35.57807855764607
1739209848.1679068;-38.13080360867914
1739209848.1679149;-38.13080360867914
1739209848.1679227;-38.13080360867914
1739209848.1679308;-38.13080360867914
1739209848.167939;-45.120503652039325
1739209848.1679468;-45.120503652039325
1739209848.167955;-38.13080360867914
1739209848.1679628;-45.120503652039325
1739209848.167971;-31.141103565318915
1739209848.1679788;-33.981070128970906
1739209848.1679869;-45.120503652039325
1739209848.167995;-45.120503652039325
1739209848.1680028;-45.120503652039325
1739209848.168011;-45.120503652039325
1739209848.1680188;-45.120503652039325
1739209848.168027;-38.13080360867914
1739209848.168035;-32.81601443825658
1739209848.168043;-38.13080360867914
1739209848.168051;-33.981070128970906
1739209848.1680589;-45.120503652039325
1739209848.168067;-45.120503652039325
1739209848.1680748;-45.120503652039325
1739209848.168083;-38.13080360867914
1739209848.168091;-45.120503652039325
1739209848.168099;-27.267205301931607
1739209848.168107;-30.49652367304973
1739209848.168115;-38.13080360867914
1739209848.168123;-45.120503652039325
1739209848.1681309;-33.981070128970906
1739209848.168139;-30.49652367304973
1739209848.168147;-38.13080360867914
1739209848.168155;-38.13080360867914
1739209848.168163;-45.120503652039325
1739209848.168171;-38.13080360867914
1739209848.168179;-38.13080360867914
1739209848.1681871;-45.120503652039325
1739209848.168195;-38.13080360867914
1739209848.168203;-38.13080360867914
1739209848.168211;-38.13080360867914
1739209848.168219;-45.120503652039325
1739209848.168227;-33.981070128970906
1739209848.168235;-30.49652367304973
1739209848.1682432;-38.13080360867914
1739209848.168251;-45.120503652039325
1739209848.1682591;-38.13080360867914
1739209848.168267;-35.57807855764607
1739209848.168275;-38.13080360867914
1739209848.168283;-35.57807855764607
1739209848.168291;-45.120503652039325
1739209848.1682992;-38.13080360867914
1739209848.168307;-38.13080360867914
1739209848.1683152;-45.120503652039325
1739209848.168323;-45.120503652039325
1739209848.1683311;-38.13080360867914
1739209848.1683393;-38.13080360867914
1739209848.1683471;-45.120503652039325
1739209848.1683552;-38.13080360867914
1739209848.168363;-45.120503652039325
1739209848.1683712;-45.120503652039325
1739209848.168379;-45.120503652039325
1739209848.1683872;-38.13080360867914
1739209848.1683953;-45.120503652039325
1739209848.1684031;-45.120503652039325
1739209848.1684113;-45.120503652039325
1739209848.1684191;-35.57807855764607
1739209848.1684272;-30.49652367304973
1739209848.168435;-45.120503652039325
1739209848.1684432;-38.13080360867914
1739209848.1684513;-35.57807855764607
1739209848.1684592;-35.57807855764607
1739209848.1684673;-45.120503652039325
1739209848.1684752;-32.816014438256545
1739209848.1684833;-45.120503652039325
1739209848.1684914;-38.13080360867914
1739209848.1684992;-38.13080360867914
1739209848.1685073;-38.13080360867914
1739209848.1685152;-45.120503652039325
1739209848.1685233;-38.13080360867914
1739209848.1685312;-35.57807855764607
1739209848.1685393;-38.13080360867914
1739209848.1685474;-35.57807855764607
1739209848.1685553;-29.438486411369333
1739209848.1685634;-45.120503652039325
1739209848.1685712;-38.13080360867914
1739209848.1685793;-33.981070128970906
1739209848.1685872;-38.13080360867914
1739209848.1685953;-45.120503652039325
1739209848.1686034;-45.120503652039325
1739209848.1686113;-45.120503652039325
1739209848.1686194;-45.120503652039325
1739209848.1686273;-45.120503652039325
1739209848.1686354;-38.13080360867914
1739209848.1686435;-45.120503652039325
1739209848.1686513;-38.13080360867914
1739209848.1686594;-33.981070128970906
1739209848.1686673;-45.120503652039325
1739209848.1686754;-45.120503652039325
1739209848.1686833;-29.438486411369333
1739209848.1686914;-38.13080360867914
1739209848.1686995;-45.120503652039325
1739209848.1687074;-38.13080360867914
1739209848.1687155;-38.13080360867914
1739209848.1687233;-45.120503652039325
1739209848.1687315;-45.120503652039325
1739209848.1687393;-38.13080360867914
1739209848.1687474;-35.57807855764607
1739209848.1687555;-38.13080360867914
1739209848.1687634;-45.120503652039325
1739209848.1687715;-38.13080360867914
1739209848.1687794;-31.141103565318893
1739209848.1687875;-38.13080360867914
1739209848.1687956;-45.120503652039325
1739209848.1688035;-38.13080360867914
1739209848.1688116;-45.120503652039325
1739209848.1688194;-45.120503652039325
1739209848.1688275;-45.120503652039325
1739209848.1688354;-38.13080360867914
1739209848.1688435;-45.120503652039325
1739209848.1688516;-38.13080360867914
1739209848.1688595;-45.120503652039325
1739209848.1688676;-45.120503652039325
1739209848.1688755;-32.816014438256545
1739209848.1688836;-45.120503652039325
1739209848.1688914;-38.13080360867914
1739209848.1688995;-38.13080360867914
1739209848.1689076;-38.13080360867914
1739209848.1689155;-45.120503652039325
1739209848.1689236;-33.981070128970906
1739209848.1689315;-33.981070128970906
1739209848.1689396;-45.120503652039325
1739209848.1689477;-38.13080360867914
1739209848.1689556;-38.13080360867914
1739209848.1689637;-38.13080360867914
1739209848.1689715;-45.120503652039325
1739209848.1689796;-38.13080360867914
1739209848.1689875;-45.120503652039325
1739209848.1689956;-45.120503652039325
1739209848.1690037;-38.13080360867914
1739209848.1690116;-38.13080360867914
1739209848.1690197;-35.57807855764607
1739209848.1690276;-38.13080360867914
1739209848.1690357;-38.13080360867914
1739209848.1690435;-38.13080360867914
1739209848.1690516;-38.13080360867914
1739209848.1690598;-45.120503652039325
1739209848.1690676;-45.120503652039325
1739209848.1690757;-38.13080360867914
1739209848.1690836;-38.13080360867914
1739209848.1690917;-38.13080360867914
1739209848.1690998;-32.816014438256545
1739209848.1691077;-38.13080360867914
1739209848.1691158;-45.120503652039325
1739209848.1691236;-45.120503652039325
1739209848.1691318;-38.13080360867914
1739209848.1691396;-38.13080360867914
1739209848.1691477;-45.120503652039325
1739209848.1691558;-45.120503652039325
1739209848.1691637;-45.120503652039325
1739209848.1691718;-38.13080360867914
1739209848.1691797;-38.13080360867914
1739209848.1691878;-33.981070128970906
1739209848.1691957;-38.13080360867914
1739209848.1692038;-38.13080360867914
1739209848.1692119;-45.120503652039325
1739209848.1692197;-33.981070128970906
1739209848.1692278;-35.57807855764607
1739209848.1692357;-38.13080360867914
1739209848.1692438;-45.120503652039325
1739209848.169252;-38.13080360867914
1739209848.1692598;-38.13080360867914
1739209848.169268;-33.981070128970906
1739209848.1692758;-45.120503652039325
1739209848.1692839;-38.13080360867914
1739209848.1692917;-35.57807855764607
1739209848.1692998;-38.13080360867914
1739209848.169308;-45.120503652039325
1739209848.1693158;-38.13080360867914
1739209848.169324;-35.57807855764607
1739209848.1693318;-35.57807855764607
1739209848.16934;-38.13080360867914
1739209848.1693478;-38.13080360867914
1739209848.1693559;-38.13080360867914
1739209848.169364;-38.13080360867914
1739209848.1693718;-45.120503652039325
1739209848.16938;-45.120503652039325
1739209848.1693878;-45.120503652039325
1739209848.169396;-38.13080360867914
1739209848.169404;-32.816014438256545
1739209848.169412;-45.120503652039325
1739209848.16942;-45.120503652039325
1739209848.1694279;-38.13080360867914
1739209848.169436;-45.120503652039325
1739209848.1694438;-38.13080360867914
1739209848.169452;-45.120503652039325
1739209848.16946;-38.13080360867914
1739209848.169468;-38.13080360867914
1739209848.169476;-38.13080360867914
1739209848.169484;-45.120503652039325
1739209848.169492;-33.981070128970906
1739209848.1694999;-35.57807855764607
1739209848.169508;-38.13080360867914
1739209848.169516;-45.120503652039325
1739209848.169524;-33.981070128970906
1739209848.169532;-35.57807855764607
1739209848.16954;-45.120503652039325
1739209848.169548;-38.13080360867914
1739209848.1695561;-38.13080360867914
1739209848.169564;-38.13080360867914
1739209848.169572;-38.13080360867914
1739209848.16958;-32.816014438256545
1739209848.169588;-45.120503652039325
1739209848.169596;-45.120503652039325
1739209848.169604;-45.120503652039325
1739209848.1696122;-45.120503652039325
1739209848.16962;-45.120503652039325
1739209848.1696281;-38.13080360867914
1739209848.169636;-38.13080360867914
1739209848.169644;-38.13080360867914
1739209848.169652;-28.992665084841942
1739209848.16966;-31.141103565318915
1739209848.1696682;-38.13080360867914
1739209848.169676;-38.13080360867914
1739209848.1696842;-45.120503652039325
1739209848.169692;-45.120503652039325
1739209848.1697001;-45.120503652039325
1739209848.1697083;-38.13080360867914
1739209848.1697161;-35.57807855764607
1739209848.1697242;-38.13080360867914
1739209848.169732;-38.13080360867914
1739209848.1697402;-35.57807855764607
1739209848.169748;-45.120503652039325
1739209848.1697562;-45.120503652039325
1739209848.1697643;-38.13080360867914
1739209848.1697721;-35.57807855764607
