CAN Message; 0x98:0000ad1814aa66c5
1739209770.1043081;-33.981070128970906
1739209770.104311;-33.981070128970906
1739209770.104314;-38.13080360867914
1739209770.1043172;-45.120503652039325
1739209770.1043203;-28.58837851428586
1739209770.1043234;-33.981070128970906
1739209770.1043265;-45.120503652039325
1739209770.1043296;-28.58837851428586
1739209770.1043327;-28.992665084841967
1739209770.1043358;-38.13080360867914
1739209770.104339;-31.141103565318915
1739209770.104342;-35.57807855764607
1739209770.104345;-38.13080360867914
1739209770.1043482;-38.13080360867914
1739209770.1043513;-33.981070128970906
1739209770.1043541;-28.21854285175415
1739209770.1043572;-45.120503652039325
1739209770.1043603;-33.981070128970906
1739209770.1043634;-25.077289914212862
1739209770.1043665;-31.141103565318915
1739209770.1043696;-26.991370085610736
1739209770.1043727;-32.81601443825658
1739209770.1043758;-33.981070128970956
1739209770.104379;-33.981070128970906
1739209770.104382;-31.141103565318915
1739209770.1043851;-28.58837851428586
1739209770.1043882;-38.13080360867914
1739209770.1043913;-35.57807855764607
1739209770.1043944;-30.49652367304973
1739209770.1043973;-29.438486411369333
1739209770.1044004;-38.13080360867914
1739209770.1044035;-28.992665084841942
1739209770.1044066;-32.816014438256545
1739209770.1044097;-35.57807855764607
1739209770.1044128;-38.13080360867914
1739209770.104416;-31.141103565318915
1739209770.104419;-28.58837851428586
1739209770.104422;-33.981070128970956
1739209770.1044252;-31.141103565318915
1739209770.1044283;-38.13080360867914
1739209770.1044314;-33.981070128970956
1739209770.1044345;-31.141103565318893
1739209770.1044376;-33.981070128970956
1739209770.1044407;-31.14110356531892
1739209770.1044436;-33.981070128970906
1739209770.1044466;-33.981070128970906
1739209770.1044497;-30.49652367304973
1739209770.1044528;-29.438486411369354
1739209770.104456;-45.120503652039325
1739209770.104459;-38.13080360867914
1739209770.1044621;-33.981070128970906
1739209770.1044652;-28.992665084841942
1739209770.1044683;-28.58837851428586
1739209770.1044714;-45.120503652039325
1739209770.1044745;-31.141103565318915
1739209770.1044776;-27.8777449560314
1739209770.1044807;-26.991370085610722
1739209770.1044838;-21.676580915188197
1739209770.1044867;-38.13080360867914
1739209770.1044898;-33.981070128970906
1739209770.104493;-32.81601443825658
1739209770.104496;-33.981070128970906
1739209770.104499;-31.141103565318915
1739209770.1045022;-27.267205301931607
1739209770.1045053;-31.141103565318915
1739209770.1045084;-32.816014438256545
1739209770.1045115;-45.120503652039325
1739209770.1045146;-26.487275050834725
1739209770.1045177;-30.49652367304973
1739209770.1045208;-28.58837851428586
1739209770.104524;-30.49652367304976
1739209770.104527;-33.981070128970956
1739209770.10453;-31.141103565318915
1739209770.104533;-33.981070128970906
1739209770.104536;-33.981070128970906
1739209770.1045392;-26.487275050834715
1739209770.1045423;-25.826314394896357
1739209770.1045454;-45.120503652039325
1739209770.1045485;-45.120503652039325
1739209770.1045516;-45.120503652039325
1739209770.1045547;-33.981070128970956
1739209770.1045578;-27.267205301931607
1739209770.1045609;-38.13080360867914
1739209770.104564;-29.438486411369347
1739209770.104567;-26.991370085610736
1739209770.1045702;-28.58837851428586
1739209770.1045732;-35.57807855764607
1739209770.104576;-31.141103565318915
1739209770.1045792;-38.13080360867914
1739209770.1045823;-31.141103565318915
1739209770.1045854;-33.981070128970906
1739209770.1045885;-38.13080360867914
1739209770.1045916;-38.13080360867914
1739209770.1045947;-45.120503652039325
1739209770.1045978;-33.981070128970906
1739209770.104601;-38.13080360867914
1739209770.104604;-33.981070128970956
1739209770.104607;-26.991370085610736
1739209770.1046102;-31.141103565318915
1739209770.1046133;-38.13080360867914
1739209770.1046164;-45.120503652039325
1739209770.1046195;-32.816014438256545
1739209770.1046224;-29.438486411369333
1739209770.1046255;-31.141103565318893
1739209770.1046286;-45.120503652039325
1739209770.1046317;-31.141103565318915
1739209770.1046348;-28.58837851428586
1739209770.1046379;-33.981070128970906
1739209770.104641;-32.816014438256545
1739209770.104644;-35.57807855764607
1739209770.1046472;-30.49652367304973
1739209770.1046503;-38.13080360867914
1739209770.1046534;-45.120503652039325
1739209770.1046565;-27.877744956031414
1739209770.1046596;-35.57807855764607
1739209770.1046627;-33.981070128970906
1739209770.1046655;-32.816014438256545
1739209770.1046686;-32.816014438256545
1739209770.1046717;-25.826314394896357
1739209770.1046748;-33.981070128970956
1739209770.104678;-28.992665084841942
1739209770.104681;-25.826314394896357
1739209770.104684;-38.13080360867914
1739209770.1046872;-29.438486411369347
1739209770.1046903;-25.252786309376837
1739209770.1046934;-31.141103565318893
1739209770.1046965;-38.13080360867914
1739209770.1046996;-32.816014438256545
1739209770.1047027;-33.981070128970956
1739209770.1047058;-26.487275050834715
1739209770.1047087;-26.991370085610722
1739209770.1047118;-25.826314394896357
1739209770.1047149;-45.120503652039325
1739209770.104718;-38.13080360867914
1739209770.104721;-45.120503652039325
1739209770.1047242;-28.58837851428586
1739209770.1047273;-38.13080360867914
1739209770.1047304;-31.141103565318893
1739209770.1047335;-38.13080360867914
1739209770.1047366;-27.267205301931607
1739209770.1047397;-29.438486411369333
1739209770.1047428;-28.58837851428586
1739209770.1047459;-26.487275050834715
1739209770.104749;-30.49652367304973
1739209770.104752;-38.13080360867914
1739209770.104755;-32.816014438256545
1739209770.104758;-33.981070128970956
1739209770.1047611;-31.141103565318915
1739209770.1047642;-38.13080360867914
1739209770.1047673;-38.13080360867914
1739209770.1047704;-38.13080360867914
1739209770.1047735;-32.81601443825658
1739209770.1047766;-27.877744956031414
1739209770.1047797;-32.816014438256545
1739209770.1047828;-45.120503652039325
1739209770.104786;-38.13080360867914
1739209770.104789;-38.13080360867914
1739209770.104792;-29.438486411369333
1739209770.1047952;-26.487275050834715
1739209770.104798;-26.991370085610747
1739209770.1048012;-31.141103565318943
1739209770.1048043;-28.58837851428586
1739209770.1048074;-45.120503652039325
1739209770.1048105;-31.141103565318915
1739209770.1048136;-45.120503652039325
1739209770.1048167;-35.57807855764607
1739209770.1048198;-26.991370085610722
1739209770.1048229;-32.816014438256545
1739209770.104826;-31.141103565318893
1739209770.104829;-35.57807855764607
1739209770.1048322;-32.816014438256545
1739209770.1048353;-35.57807855764607
1739209770.1048384;-28.58837851428586
1739209770.1048415;-45.120503652039325
1739209770.1048443;-45.120503652039325
1739209770.1048474;-32.816014438256545
1739209770.1048505;-38.13080360867914
1739209770.1048536;-38.13080360867914
1739209770.1048567;-31.141103565318915
1739209770.1048598;-26.991370085610736
1739209770.104863;-28.992665084841942
1739209770.104866;-24.151403521958734
1739209770.1048691;-38.13080360867914
1739209770.1048722;-27.877744956031414
1739209770.1048753;-25.826314394896354
1739209770.1048784;-45.120503652039325
1739209770.1048815;-33.981070128970906
1739209770.1048846;-28.992665084841942
1739209770.1048875;-32.816014438256545
1739209770.1048906;-38.13080360867914
1739209770.1048937;-45.120503652039325
1739209770.1048968;-33.981070128970906
1739209770.1049;-45.120503652039325
1739209770.104903;-31.141103565318915
1739209770.104906;-33.981070128970906
1739209770.1049092;-28.992665084841942
1739209770.1049123;-31.141103565318915
1739209770.1049154;-31.141103565318915
1739209770.1049185;-25.826314394896354
1739209770.1049216;-32.81601443825658
1739209770.1049247;-31.141103565318915
1739209770.1049278;-31.141103565318915
1739209770.1049309;-35.57807855764607
1739209770.1049337;-32.816014438256545
1739209770.1049368;-30.49652367304973
1739209770.10494;-31.141103565318915
1739209770.104943;-35.57807855764607
1739209770.1049461;-38.13080360867914
1739209770.1049492;-38.13080360867914
1739209770.1049523;-38.13080360867914
1739209770.1049554;-31.141103565318943
1739209770.1049585;-45.120503652039325
1739209770.1049616;-38.13080360867914
1739209770.1049647;-45.120503652039325
1739209770.1049678;-45.120503652039325
1739209770.104971;-45.120503652039325
1739209770.104974;-29.438486411369333
1739209770.104977;-45.120503652039325
1739209770.10498;-30.49652367304973
1739209770.104983;-33.981070128970906
1739209770.1049862;-45.120503652039325
1739209770.1049893;-38.13080360867914
1739209770.1049924;-32.816014438256545
1739209770.1049955;-38.13080360867914
1739209770.1049986;-45.120503652039325
1739209770.1050017;-38.13080360867914
1739209770.1050048;-45.120503652039325
1739209770.105008;-38.13080360867914
1739209770.105011;-38.13080360867914
1739209770.105014;-38.13080360867914
1739209770.1050172;-45.120503652039325
1739209770.10502;-38.13080360867914
1739209770.1050231;-35.57807855764607
1739209770.1050262;-38.13080360867914
1739209770.1050293;-35.57807855764607
1739209770.1050324;-38.13080360867914
1739209770.1050355;-45.120503652039325
1739209770.1050386;-45.120503652039325
1739209770.1050417;-45.120503652039325
1739209770.1050448;-45.120503652039325
1739209770.105048;-33.981070128970906
1739209770.105051;-45.120503652039325
1739209770.1050541;-33.981070128970906
1739209770.1050572;-31.141103565318915
1739209770.1050603;-45.120503652039325
1739209770.1050634;-45.120503652039325
1739209770.1050663;-38.13080360867914
1739209770.1050694;-38.13080360867914
1739209770.1050725;-35.57807855764607
1739209770.1050756;-33.981070128970906
1739209770.1050787;-45.120503652039325
1739209770.1050818;-38.13080360867914
1739209770.105085;-45.120503652039325
1739209770.105088;-45.120503652039325
1739209770.105091;-35.57807855764607
1739209770.1050942;-38.13080360867914
1739209770.1050973;-38.13080360867914
1739209770.1051004;-45.120503652039325
1739209770.1051035;-38.13080360867914
1739209770.1051066;-38.13080360867914
1739209770.1051095;-45.120503652039325
1739209770.1051126;-38.13080360867914
1739209770.1051157;-38.13080360867914
1739209770.1051188;-45.120503652039325
1739209770.1051219;-45.120503652039325
1739209770.105125;-45.120503652039325
1739209770.105128;-45.120503652039325
1739209770.1051311;-45.120503652039325
1739209770.1051342;-45.120503652039325
1739209770.1051373;-45.120503652039325
1739209770.1051404;-38.13080360867914
1739209770.1051435;-38.13080360867914
1739209770.1051466;-45.120503652039325
1739209770.1051497;-45.120503652039325
1739209770.1051528;-33.981070128970906
1739209770.1051557;-45.120503652039325
1739209770.1051588;-45.120503652039325
1739209770.105162;-45.120503652039325
1739209770.105165;-35.57807855764607
1739209770.105168;-45.120503652039325
1739209770.1051712;-45.120503652039325
1739209770.1051743;-45.120503652039325
1739209770.1051774;-38.13080360867914
1739209770.1051805;-38.13080360867914
1739209770.1051836;-45.120503652039325
1739209770.1051867;-38.13080360867914
1739209770.1051898;-38.13080360867914
1739209770.105193;-38.13080360867914
1739209770.105196;-33.981070128970906
1739209770.1051989;-45.120503652039325
1739209770.105202;-38.13080360867914
1739209770.105205;-45.120503652039325
1739209770.1052082;-45.120503652039325
1739209770.1052113;-38.13080360867914
1739209770.1052144;-38.13080360867914
1739209770.1052175;-38.13080360867914
1739209770.1052206;-45.120503652039325
1739209770.1052237;-45.120503652039325
1739209770.1052268;-45.120503652039325
1739209770.1052299;-45.120503652039325
1739209770.105233;-38.13080360867914
1739209770.105236;-38.13080360867914
1739209770.1052392;-45.120503652039325
1739209770.1052423;-45.120503652039325
1739209770.105245;-45.120503652039325
1739209770.1052482;-45.120503652039325
1739209770.1052513;-45.120503652039325
1739209770.1052544;-31.141103565318915
1739209770.1052575;-32.816014438256545
1739209770.1052606;-35.57807855764607
1739209770.1052637;-38.13080360867914
1739209770.1052668;-33.981070128970906
1739209770.10527;-33.981070128970906
1739209770.105273;-45.120503652039325
1739209770.105276;-45.120503652039325
1739209770.1052792;-45.120503652039325
1739209770.1052823;-38.13080360867914
1739209770.1052854;-45.120503652039325
1739209770.1052883;-45.120503652039325
1739209770.1052914;-45.120503652039325
1739209770.1052945;-45.120503652039325
1739209770.1052976;-38.13080360867914
1739209770.1053007;-38.13080360867914
1739209770.1053038;-45.120503652039325
1739209770.1053069;-38.13080360867914
1739209770.10531;-45.120503652039325
1739209770.105313;-45.120503652039325
1739209770.1053162;-33.981070128970906
1739209770.1053193;-45.120503652039325
1739209770.1053224;-45.120503652039325
1739209770.1053255;-45.120503652039325
1739209770.1053286;-31.141103565318915
1739209770.1053314;-27.8777449560314
1739209770.1053345;-45.120503652039325
1739209770.1053376;-45.120503652039325
1739209770.1053407;-38.13080360867914
1739209770.1053438;-38.13080360867914
1739209770.105347;-45.120503652039325
1739209770.10535;-38.13080360867914
1739209770.105353;-45.120503652039325
1739209770.1053562;-38.13080360867914
1739209770.1053593;-45.120503652039325
1739209770.1053624;-38.13080360867914
1739209770.1053655;-38.13080360867914
1739209770.1053686;-45.120503652039325
1739209770.1053717;-38.13080360867914
1739209770.1053748;-45.120503652039325
1739209770.1053777;-33.981070128970906
1739209770.1053808;-33.981070128970906
1739209770.1053839;-45.120503652039325
1739209770.105387;-38.13080360867914
1739209770.10539;-38.13080360867914
1739209770.1053932;-45.120503652039325
1739209770.1053963;-38.13080360867914
1739209770.1053994;-45.120503652039325
1739209770.1054025;-35.57807855764607
1739209770.1054056;-26.991370085610736
1739209770.1054087;-45.120503652039325
1739209770.1054118;-45.120503652039325
1739209770.1054149;-33.981070128970906
1739209770.105418;-32.816014438256545
1739209770.1054208;-45.120503652039325
1739209770.105424;-38.13080360867914
1739209770.105427;-45.120503652039325
1739209770.1054301;-45.120503652039325
1739209770.1054332;-45.120503652039325
1739209770.1054363;-45.120503652039325
1739209770.1054394;-45.120503652039325
1739209770.1054425;-45.120503652039325
1739209770.1054456;-38.13080360867914
1739209770.1054487;-45.120503652039325
1739209770.1054518;-38.13080360867914
1739209770.105455;-31.141103565318893
1739209770.105458;-45.120503652039325
1739209770.1054611;-38.13080360867914
1739209770.1054642;-38.13080360867914
1739209770.105467;-45.120503652039325
1739209770.1054702;-38.13080360867914
1739209770.1054733;-38.13080360867914
1739209770.1054764;-45.120503652039325
1739209770.1054795;-45.120503652039325
1739209770.1054826;-45.120503652039325
1739209770.1054857;-45.120503652039325
1739209770.1054888;-38.13080360867914
1739209770.1054919;-38.13080360867914
1739209770.105495;-38.13080360867914
1739209770.105498;-35.57807855764607
1739209770.1055012;-45.120503652039325
1739209770.1055043;-45.120503652039325
1739209770.1055074;-38.13080360867914
1739209770.1055102;-32.816014438256545
1739209770.1055133;-38.13080360867914
1739209770.1055164;-45.120503652039325
1739209770.1055195;-32.816014438256545
1739209770.1055226;-35.57807855764607
1739209770.1055257;-38.13080360867914
1739209770.1055288;-45.120503652039325
1739209770.105532;-38.13080360867914
1739209770.105535;-38.13080360867914
1739209770.1055381;-45.120503652039325
1739209770.1055412;-45.120503652039325
1739209770.1055443;-45.120503652039325
1739209770.1055474;-38.13080360867914
1739209770.1055505;-35.57807855764607
1739209770.1055534;-45.120503652039325
1739209770.1055565;-38.13080360867914
1739209770.1055596;-35.57807855764607
1739209770.1055627;-38.13080360867914
1739209770.1055658;-35.57807855764607
1739209770.105569;-38.13080360867914
1739209770.105572;-38.13080360867914
1739209770.105575;-38.13080360867914
1739209770.1055782;-33.981070128970906
1739209770.1055813;-33.981070128970906
1739209770.1055844;-38.13080360867914
1739209770.1055875;-38.13080360867914
1739209770.1055906;-45.120503652039325
1739209770.1055937;-38.13080360867914
1739209770.1055968;-35.57807855764607
1739209770.1055996;-38.13080360867914
1739209770.1056027;-38.13080360867914
1739209770.1056058;-38.13080360867914
1739209770.105609;-45.120503652039325
1739209770.105612;-38.13080360867914
1739209770.1056151;-38.13080360867914
1739209770.1056182;-38.13080360867914
1739209770.1056213;-45.120503652039325
1739209770.1056244;-38.13080360867914
1739209770.1056275;-45.120503652039325
1739209770.1056306;-38.13080360867914
1739209770.1056337;-45.120503652039325
1739209770.1056368;-45.120503652039325
1739209770.10564;-38.13080360867914
1739209770.1056428;-38.13080360867914
1739209770.105646;-38.13080360867914
1739209770.105649;-38.13080360867914
1739209770.105652;-38.13080360867914
1739209770.1056552;-33.981070128970906
1739209770.1056583;-45.120503652039325
1739209770.1056614;-45.120503652039325
1739209770.1056645;-45.120503652039325
1739209770.1056676;-45.120503652039325
1739209770.1056707;-45.120503652039325
1739209770.1056738;-38.13080360867914
1739209770.105677;-32.816014438256545
1739209770.10568;-30.49652367304973
1739209770.105683;-38.13080360867914
1739209770.1056862;-35.57807855764607
1739209770.105689;-38.13080360867914
1739209770.1056921;-45.120503652039325
1739209770.1056952;-45.120503652039325
1739209770.1056983;-38.13080360867914
1739209770.1057014;-38.13080360867914
1739209770.1057045;-33.981070128970906
1739209770.1057076;-45.120503652039325
1739209770.1057107;-38.13080360867914
1739209770.1057138;-38.13080360867914
1739209770.105717;-45.120503652039325
1739209770.10572;-45.120503652039325
1739209770.1057231;-45.120503652039325
1739209770.1057262;-38.13080360867914
1739209770.1057293;-38.13080360867914
1739209770.1057322;-45.120503652039325
1739209770.1057353;-45.120503652039325
1739209770.1057384;-38.13080360867914
1739209770.1057415;-38.13080360867914
1739209770.1057446;-45.120503652039325
1739209770.1057477;-45.120503652039325
1739209770.1057508;-45.120503652039325
1739209770.105754;-27.267205301931607
1739209770.105757;-38.13080360867914
1739209770.10576;-38.13080360867914
1739209770.1057632;-45.120503652039325
1739209770.1057663;-38.13080360867914
1739209770.1057694;-38.13080360867914
1739209770.1057725;-45.120503652039325
1739209770.1057756;-38.13080360867914
1739209770.1057785;-30.49652367304973
1739209770.1057816;-38.13080360867914
1739209770.1057847;-38.13080360867914
1739209770.1057878;-45.120503652039325
1739209770.1057909;-35.57807855764607
1739209770.105794;-35.57807855764607
1739209770.105797;-45.120503652039325
1739209770.1058002;-45.120503652039325
1739209770.1058033;-45.120503652039325
1739209770.1058064;-38.13080360867914
1739209770.1058095;-38.13080360867914
1739209770.1058125;-45.120503652039325
1739209770.1058156;-45.120503652039325
1739209770.1058187;-32.816014438256545
1739209770.1058216;-38.13080360867914
1739209770.1058247;-38.13080360867914
1739209770.1058278;-31.141103565318915
1739209770.105831;-38.13080360867914
1739209770.105834;-38.13080360867914
1739209770.105837;-45.120503652039325
1739209770.1058402;-45.120503652039325
1739209770.1058433;-38.13080360867914
1739209770.1058464;-38.13080360867914
1739209770.1058495;-45.120503652039325
1739209770.1058526;-45.120503652039325
1739209770.1058557;-45.120503652039325
1739209770.1058588;-38.13080360867914
1739209770.105862;-45.120503652039325
1739209770.1058648;-38.13080360867914
1739209770.1058679;-35.57807855764607
1739209770.105871;-38.13080360867914
1739209770.105874;-38.13080360867914
1739209770.1058772;-38.13080360867914
1739209770.1058803;-32.816014438256545
1739209770.1058834;-38.13080360867914
1739209770.1058865;-45.120503652039325
1739209770.1058896;-45.120503652039325
1739209770.1058927;-45.120503652039325
1739209770.1058958;-45.120503652039325
1739209770.1058989;-35.57807855764607
1739209770.105902;-45.120503652039325
1739209770.105905;-45.120503652039325
1739209770.1059082;-38.13080360867914
1739209770.105911;-45.120503652039325
1739209770.105914;-38.13080360867914
1739209770.1059172;-45.120503652039325
1739209770.1059203;-38.13080360867914
1739209770.1059234;-35.57807855764607
1739209770.1059265;-38.13080360867914
1739209770.1059296;-35.57807855764607
1739209770.1059327;-38.13080360867914
1739209770.1059358;-38.13080360867914
1739209770.105939;-32.816014438256545
1739209770.105942;-33.981070128970906
1739209770.105945;-38.13080360867914
1739209770.1059482;-38.13080360867914
1739209770.1059513;-45.120503652039325
1739209770.1059542;-38.13080360867914
1739209770.1059573;-38.13080360867914
1739209770.1059604;-45.120503652039325
1739209770.1059635;-45.120503652039325
1739209770.1059666;-45.120503652039325
1739209770.1059697;-45.120503652039325
1739209770.1059728;-45.120503652039325
1739209770.1059759;-45.120503652039325
1739209770.105979;-45.120503652039325
1739209770.105982;-45.120503652039325
1739209770.1059852;-45.120503652039325
1739209770.1059883;-38.13080360867914
1739209770.1059914;-38.13080360867914
1739209770.1059945;-38.13080360867914
1739209770.1059976;-45.120503652039325
1739209770.1060004;-38.13080360867914
1739209770.1060035;-24.746238672633048
1739209770.1060066;-38.13080360867914
1739209770.1060097;-45.120503652039325
1739209770.1060128;-38.13080360867914
1739209770.106016;-32.816014438256545
1739209770.106019;-38.13080360867914
1739209770.1060221;-38.13080360867914
1739209770.1060252;-38.13080360867914
1739209770.1060283;-38.13080360867914
1739209770.1060314;-45.120503652039325
1739209770.1060345;-45.120503652039325
1739209770.1060376;-45.120503652039325
1739209770.1060407;-45.120503652039325
1739209770.1060436;-45.120503652039325
1739209770.1060467;-45.120503652039325
1739209770.1060498;-45.120503652039325
1739209770.1060529;-45.120503652039325
1739209770.106056;-45.120503652039325
1739209770.106059;-45.120503652039325
1739209770.1060622;-38.13080360867914
1739209770.1060653;-45.120503652039325
1739209770.1060684;-45.120503652039325
1739209770.1060715;-45.120503652039325
1739209770.1060746;-45.120503652039325
1739209770.1060777;-29.438486411369333
1739209770.1060808;-38.13080360867914
