CAN Message; 0x39:0e66ab5467636606
1739209630.4996755;-26.487275050834715
1739209630.4996817;-35.57807855764607
1739209630.499688;-38.13080360867914
1739209630.499694;-33.981070128970906
1739209630.4997003;-33.981070128970906
1739209630.4997065;-45.120503652039325
1739209630.4997127;-45.120503652039325
1739209630.499719;-45.120503652039325
1739209630.499725;-45.120503652039325
1739209630.4997313;-45.120503652039325
1739209630.4997375;-45.120503652039325
1739209630.4997437;-45.120503652039325
1739209630.49975;-38.13080360867914
1739209630.499756;-38.13080360867914
1739209630.4997623;-45.120503652039325
1739209630.4997685;-38.13080360867914
1739209630.499775;-29.438486411369333
1739209630.4997811;-38.13080360867914
1739209630.4997873;-45.120503652039325
1739209630.4997935;-45.120503652039325
1739209630.4997997;-45.120503652039325
1739209630.499806;-45.120503652039325
1739209630.4998121;-45.120503652039325
1739209630.4998183;-45.120503652039325
1739209630.4998245;-45.120503652039325
1739209630.4998307;-38.13080360867914
1739209630.499837;-45.120503652039325
1739209630.4998431;-45.120503652039325
1739209630.4998493;-35.57807855764607
1739209630.4998555;-35.57807855764607
1739209630.4998617;-45.120503652039325
1739209630.499868;-45.120503652039325
1739209630.499874;-38.13080360867914
1739209630.4998806;-38.13080360867914
1739209630.4998868;-45.120503652039325
1739209630.499893;-38.13080360867914
1739209630.4998991;-35.57807855764607
1739209630.4999053;-38.13080360867914
1739209630.4999115;-45.120503652039325
1739209630.4999177;-38.13080360867914
1739209630.499924;-35.57807855764607
1739209630.4999301;-38.13080360867914
1739209630.4999363;-45.120503652039325
1739209630.4999425;-45.120503652039325
1739209630.4999487;-35.57807855764607
1739209630.499955;-45.120503652039325
1739209630.4999611;-45.120503652039325
1739209630.4999673;-38.13080360867914
1739209630.4999735;-45.120503652039325
1739209630.4999797;-38.13080360867914
1739209630.4999862;-38.13080360867914
1739209630.4999924;-38.13080360867914
1739209630.4999986;-38.13080360867914
1739209630.5000048;-33.981070128970906
1739209630.500011;-45.120503652039325
1739209630.5000172;-45.120503652039325
1739209630.5000234;-31.141103565318893
1739209630.5000296;-33.981070128970906
1739209630.5000358;-45.120503652039325
1739209630.500042;-45.120503652039325
1739209630.5000482;-35.57807855764607
1739209630.5000544;-38.13080360867914
1739209630.5000606;-45.120503652039325
1739209630.5000668;-38.13080360867914
1739209630.500073;-45.120503652039325
1739209630.5000792;-38.13080360867914
1739209630.5000856;-45.120503652039325
1739209630.5000918;-38.13080360867914
1739209630.500098;-45.120503652039325
1739209630.5001042;-33.981070128970906
1739209630.5001104;-45.120503652039325
1739209630.5001166;-38.13080360867914
1739209630.5001228;-35.57807855764607
1739209630.500129;-38.13080360867914
1739209630.5001352;-45.120503652039325
1739209630.5001414;-38.13080360867914
1739209630.5001476;-45.120503652039325
1739209630.5001538;-38.13080360867914
1739209630.50016;-45.120503652039325
1739209630.5001662;-38.13080360867914
1739209630.5001724;-35.57807855764607
1739209630.5001786;-38.13080360867914
1739209630.5001848;-38.13080360867914
1739209630.5001912;-45.120503652039325
1739209630.5001974;-38.13080360867914
1739209630.5002036;-38.13080360867914
1739209630.5002098;-45.120503652039325
1739209630.500216;-45.120503652039325
1739209630.5002222;-35.57807855764607
1739209630.5002284;-33.981070128970906
1739209630.5002346;-35.57807855764607
1739209630.5002408;-38.13080360867914
1739209630.500247;-38.13080360867914
1739209630.5002532;-45.120503652039325
1739209630.5002594;-45.120503652039325
1739209630.5002656;-38.13080360867914
1739209630.5002718;-45.120503652039325
1739209630.500278;-38.13080360867914
1739209630.5002842;-38.13080360867914
1739209630.5002904;-38.13080360867914
1739209630.5002968;-35.57807855764607
1739209630.500303;-38.13080360867914
1739209630.5003092;-38.13080360867914
1739209630.5003154;-45.120503652039325
1739209630.5003216;-45.120503652039325
1739209630.5003278;-33.981070128970906
1739209630.500334;-45.120503652039325
1739209630.5003402;-38.13080360867914
1739209630.5003464;-45.120503652039325
1739209630.5003526;-45.120503652039325
1739209630.5003588;-38.13080360867914
1739209630.500365;-45.120503652039325
1739209630.5003712;-45.120503652039325
1739209630.5003774;-33.981070128970906
1739209630.5003836;-38.13080360867914
1739209630.5003898;-45.120503652039325
1739209630.500396;-38.13080360867914
1739209630.5004025;-31.141103565318915
1739209630.5004086;-33.981070128970906
1739209630.5004148;-38.13080360867914
1739209630.500421;-45.120503652039325
1739209630.5004272;-38.13080360867914
1739209630.5004334;-38.13080360867914
1739209630.5004396;-38.13080360867914
1739209630.5004458;-45.120503652039325
1739209630.500452;-45.120503652039325
1739209630.5004582;-38.13080360867914
1739209630.5004644;-38.13080360867914
1739209630.5004706;-45.120503652039325
1739209630.5004768;-33.981070128970906
1739209630.500483;-30.49652367304973
1739209630.5004892;-38.13080360867914
1739209630.5004954;-45.120503652039325
1739209630.5005016;-33.981070128970906
1739209630.500508;-45.120503652039325
1739209630.5005143;-38.13080360867914
1739209630.5005205;-45.120503652039325
1739209630.5005267;-33.981070128970906
1739209630.5005329;-38.13080360867914
1739209630.500539;-45.120503652039325
1739209630.5005453;-45.120503652039325
1739209630.5005515;-38.13080360867914
1739209630.5005577;-45.120503652039325
1739209630.5005639;-38.13080360867914
1739209630.50057;-38.13080360867914
1739209630.5005763;-35.57807855764607
1739209630.5005825;-45.120503652039325
1739209630.5005887;-38.13080360867914
1739209630.5005949;-45.120503652039325
1739209630.500601;-45.120503652039325
1739209630.5006075;-45.120503652039325
1739209630.5006137;-45.120503652039325
1739209630.50062;-38.13080360867914
1739209630.500626;-28.992665084841942
1739209630.5006323;-33.981070128970906
1739209630.5006385;-45.120503652039325
1739209630.5006447;-45.120503652039325
1739209630.500651;-38.13080360867914
1739209630.500657;-45.120503652039325
1739209630.5006633;-38.13080360867914
1739209630.5006695;-45.120503652039325
1739209630.5006757;-45.120503652039325
1739209630.5006819;-38.13080360867914
1739209630.500688;-38.13080360867914
1739209630.5006943;-45.120503652039325
1739209630.5007005;-45.120503652039325
1739209630.5007067;-35.57807855764607
1739209630.500713;-38.13080360867914
1739209630.5007193;-45.120503652039325
1739209630.5007255;-45.120503652039325
1739209630.5007317;-38.13080360867914
1739209630.500738;-38.13080360867914
1739209630.500744;-45.120503652039325
1739209630.5007503;-45.120503652039325
1739209630.5007565;-38.13080360867914
1739209630.5007627;-35.57807855764607
1739209630.500769;-45.120503652039325
1739209630.500775;-33.981070128970906
1739209630.5007813;-30.49652367304973
1739209630.5007875;-38.13080360867914
1739209630.5007937;-45.120503652039325
1739209630.5008;-38.13080360867914
1739209630.500806;-38.13080360867914
1739209630.5008123;-45.120503652039325
1739209630.5008187;-45.120503652039325
1739209630.500825;-45.120503652039325
1739209630.5008311;-38.13080360867914
1739209630.5008373;-38.13080360867914
1739209630.5008435;-45.120503652039325
1739209630.5008497;-45.120503652039325
1739209630.500856;-38.13080360867914
1739209630.5008621;-35.57807855764607
1739209630.5008683;-45.120503652039325
1739209630.5008745;-32.816014438256545
1739209630.5008807;-26.487275050834715
1739209630.500887;-45.120503652039325
1739209630.500893;-45.120503652039325
1739209630.5008993;-38.13080360867914
1739209630.5009055;-38.13080360867914
1739209630.5009117;-45.120503652039325
1739209630.500918;-38.13080360867914
1739209630.5009243;-45.120503652039325
1739209630.5009305;-38.13080360867914
1739209630.5009367;-45.120503652039325
1739209630.500943;-38.13080360867914
1739209630.5009491;-38.13080360867914
1739209630.5009553;-32.816014438256545
1739209630.5009615;-33.981070128970906
1739209630.5009677;-45.120503652039325
1739209630.500974;-38.13080360867914
1739209630.5009801;-35.57807855764607
1739209630.5009863;-38.13080360867914
1739209630.5009925;-45.120503652039325
1739209630.5009987;-45.120503652039325
1739209630.501005;-32.816014438256545
1739209630.5010111;-45.120503652039325
1739209630.5010173;-45.120503652039325
1739209630.5010238;-38.13080360867914
1739209630.50103;-35.57807855764607
1739209630.5010362;-45.120503652039325
1739209630.5010424;-45.120503652039325
1739209630.5010486;-38.13080360867914
1739209630.5010548;-33.981070128970906
1739209630.501061;-45.120503652039325
1739209630.5010672;-45.120503652039325
1739209630.5010734;-45.120503652039325
1739209630.5010796;-45.120503652039325
1739209630.5010858;-38.13080360867914
1739209630.501092;-45.120503652039325
1739209630.5010982;-45.120503652039325
1739209630.5011044;-45.120503652039325
1739209630.5011106;-38.13080360867914
1739209630.5011168;-45.120503652039325
1739209630.501123;-45.120503652039325
1739209630.5011294;-35.57807855764607
1739209630.5011356;-45.120503652039325
1739209630.5011418;-45.120503652039325
1739209630.501148;-45.120503652039325
1739209630.5011542;-35.57807855764607
1739209630.5011604;-45.120503652039325
1739209630.5011666;-45.120503652039325
1739209630.5011728;-38.13080360867914
1739209630.501179;-45.120503652039325
1739209630.5011852;-33.981070128970906
1739209630.5011914;-45.120503652039325
1739209630.5011976;-45.120503652039325
1739209630.5012038;-38.13080360867914
1739209630.50121;-33.981070128970906
1739209630.5012162;-38.13080360867914
1739209630.5012224;-33.981070128970906
1739209630.5012286;-38.13080360867914
1739209630.501235;-38.13080360867914
1739209630.5012412;-38.13080360867914
1739209630.5012474;-45.120503652039325
1739209630.5012536;-45.120503652039325
1739209630.5012598;-45.120503652039325
1739209630.501266;-45.120503652039325
1739209630.5012722;-38.13080360867914
1739209630.5012784;-35.57807855764607
1739209630.5012846;-45.120503652039325
1739209630.5012908;-45.120503652039325
1739209630.501297;-38.13080360867914
1739209630.5013032;-35.57807855764607
1739209630.5013094;-38.13080360867914
1739209630.5013156;-45.120503652039325
1739209630.5013218;-45.120503652039325
1739209630.501328;-38.13080360867914
1739209630.5013342;-38.13080360867914
1739209630.5013406;-45.120503652039325
1739209630.5013468;-45.120503652039325
1739209630.501353;-45.120503652039325
1739209630.5013592;-45.120503652039325
1739209630.5013654;-45.120503652039325
1739209630.5013716;-45.120503652039325
1739209630.5013778;-45.120503652039325
1739209630.501384;-38.13080360867914
1739209630.5013902;-45.120503652039325
1739209630.5013964;-45.120503652039325
1739209630.5014026;-38.13080360867914
1739209630.5014088;-38.13080360867914
1739209630.501415;-45.120503652039325
1739209630.5014212;-45.120503652039325
1739209630.5014274;-38.13080360867914
1739209630.5014336;-31.141103565318915
1739209630.5014398;-45.120503652039325
1739209630.5014462;-38.13080360867914
1739209630.5014524;-35.57807855764607
1739209630.5014586;-33.981070128970906
1739209630.5014648;-45.120503652039325
1739209630.501471;-38.13080360867914
1739209630.5014772;-45.120503652039325
1739209630.5014834;-38.13080360867914
1739209630.5014896;-38.13080360867914
1739209630.5014958;-45.120503652039325
1739209630.501502;-38.13080360867914
1739209630.5015082;-38.13080360867914
1739209630.5015144;-45.120503652039325
1739209630.5015206;-38.13080360867914
1739209630.5015268;-38.13080360867914
1739209630.501533;-38.13080360867914
1739209630.5015392;-45.120503652039325
1739209630.5015457;-45.120503652039325
1739209630.5015519;-45.120503652039325
1739209630.501558;-38.13080360867914
1739209630.5015643;-35.57807855764607
1739209630.5015705;-38.13080360867914
1739209630.5015767;-45.120503652039325
1739209630.5015829;-38.13080360867914
1739209630.501589;-38.13080360867914
1739209630.5015953;-38.13080360867914
1739209630.5016015;-45.120503652039325
1739209630.5016077;-38.13080360867914
1739209630.5016139;-35.57807855764607
1739209630.50162;-38.13080360867914
1739209630.5016263;-45.120503652039325
1739209630.5016325;-31.141103565318915
1739209630.5016387;-32.816014438256545
1739209630.5016448;-38.13080360867914
1739209630.5016513;-45.120503652039325
1739209630.5016575;-38.13080360867914
1739209630.5016637;-35.57807855764607
1739209630.50167;-38.13080360867914
1739209630.501676;-45.120503652039325
1739209630.5016823;-29.438486411369347
1739209630.5016885;-38.13080360867914
1739209630.5016947;-38.13080360867914
1739209630.5017009;-45.120503652039325
1739209630.501707;-45.120503652039325
1739209630.5017133;-38.13080360867914
1739209630.5017195;-35.57807855764607
1739209630.5017257;-45.120503652039325
1739209630.5017319;-28.992665084841942
1739209630.501738;-33.981070128970906
1739209630.5017443;-45.120503652039325
1739209630.5017505;-45.120503652039325
1739209630.501757;-33.981070128970906
1739209630.501763;-32.816014438256545
1739209630.5017693;-38.13080360867914
1739209630.5017755;-45.120503652039325
1739209630.5017817;-45.120503652039325
1739209630.501788;-38.13080360867914
1739209630.501794;-45.120503652039325
1739209630.5018003;-45.120503652039325
1739209630.5018065;-45.120503652039325
1739209630.5018127;-45.120503652039325
1739209630.501819;-38.13080360867914
1739209630.501825;-45.120503652039325
1739209630.5018313;-45.120503652039325
1739209630.5018375;-38.13080360867914
1739209630.5018437;-38.13080360867914
1739209630.50185;-45.120503652039325
1739209630.501856;-33.981070128970906
1739209630.5018625;-35.57807855764607
1739209630.5018687;-38.13080360867914
1739209630.501875;-45.120503652039325
1739209630.5018811;-28.992665084841942
1739209630.5018873;-31.141103565318915
1739209630.5018935;-45.120503652039325
1739209630.5018997;-45.120503652039325
1739209630.501906;-33.981070128970906
1739209630.501912;-32.816014438256545
1739209630.5019183;-33.981070128970906
1739209630.5019245;-38.13080360867914
1739209630.5019307;-45.120503652039325
1739209630.501937;-38.13080360867914
1739209630.501943;-38.13080360867914
1739209630.5019493;-45.120503652039325
1739209630.5056653;-45.120503652039325
1739209630.5056658;-35.57807855764607
1739209630.5056663;-38.13080360867914
1739209630.5056667;-38.13080360867914
1739209630.5056674;-35.57807855764607
1739209630.505668;-35.57807855764607
1739209630.5056684;-45.120503652039325
1739209630.5056689;-38.13080360867914
1739209630.5056694;-45.120503652039325
1739209630.5056698;-33.981070128970906
1739209630.5056703;-38.13080360867914
1739209630.5056708;-45.120503652039325
1739209630.5056713;-38.13080360867914
1739209630.5056717;-45.120503652039325
1739209630.5056725;-45.120503652039325
1739209630.505673;-38.13080360867914
1739209630.5056734;-38.13080360867914
1739209630.505674;-45.120503652039325
1739209630.5056744;-45.120503652039325
1739209630.5056748;-45.120503652039325
1739209630.5056753;-33.981070128970906
1739209630.5056758;-29.438486411369333
1739209630.5056763;-45.120503652039325
1739209630.5056767;-45.120503652039325
1739209630.5056775;-45.120503652039325
1739209630.505678;-45.120503652039325
1739209630.5056784;-33.981070128970906
1739209630.505679;-45.120503652039325
1739209630.5056794;-45.120503652039325
1739209630.5056798;-45.120503652039325
1739209630.5056803;-45.120503652039325
1739209630.5056808;-45.120503652039325
1739209630.5056813;-45.120503652039325
1739209630.5056818;-45.120503652039325
1739209630.5056825;-45.120503652039325
1739209630.505683;-45.120503652039325
1739209630.5056834;-38.13080360867914
1739209630.505684;-45.120503652039325
1739209630.5056844;-45.120503652039325
1739209630.5056849;-45.120503652039325
1739209630.5056853;-38.13080360867914
1739209630.5056858;-35.57807855764607
1739209630.5056863;-45.120503652039325
1739209630.5056868;-45.120503652039325
1739209630.5056875;-45.120503652039325
1739209630.505688;-27.8777449560314
1739209630.5056884;-38.13080360867914
1739209630.505689;-45.120503652039325
1739209630.5056894;-45.120503652039325
1739209630.5056899;-45.120503652039325
1739209630.5056903;-45.120503652039325
1739209630.5056908;-45.120503652039325
1739209630.5056913;-38.13080360867914
1739209630.5056918;-38.13080360867914
1739209630.5056925;-45.120503652039325
1739209630.505693;-38.13080360867914
1739209630.5056934;-35.57807855764607
1739209630.505694;-45.120503652039325
1739209630.5056944;-45.120503652039325
1739209630.5056949;-45.120503652039325
1739209630.5056953;-38.13080360867914
1739209630.5056958;-29.438486411369333
1739209630.5056963;-38.13080360867914
1739209630.5056968;-38.13080360867914
1739209630.5056975;-45.120503652039325
1739209630.505698;-33.981070128970906
1739209630.5056984;-38.13080360867914
1739209630.505699;-45.120503652039325
1739209630.5056994;-45.120503652039325
1739209630.5056999;-45.120503652039325
1739209630.5057003;-45.120503652039325
1739209630.5057008;-45.120503652039325
1739209630.5057013;-38.13080360867914
1739209630.505702;-38.13080360867914
1739209630.5057025;-45.120503652039325
1739209630.505703;-38.13080360867914
1739209630.5057034;-38.13080360867914
1739209630.505704;-45.120503652039325
1739209630.5057044;-45.120503652039325
1739209630.5057049;-45.120503652039325
1739209630.5057054;-38.13080360867914
1739209630.5057058;-45.120503652039325
1739209630.5057063;-45.120503652039325
1739209630.505707;-45.120503652039325
1739209630.5057075;-45.120503652039325
1739209630.505708;-28.992665084841942
1739209630.5057085;-30.49652367304973
1739209630.505709;-38.13080360867914
1739209630.5057094;-45.120503652039325
1739209630.50571;-32.816014438256545
1739209630.5057104;-38.13080360867914
1739209630.5057108;-45.120503652039325
1739209630.5057113;-35.57807855764607
1739209630.505712;-38.13080360867914
1739209630.5057125;-38.13080360867914
1739209630.505713;-38.13080360867914
1739209630.5057135;-38.13080360867914
1739209630.505714;-45.120503652039325
1739209630.5057144;-45.120503652039325
1739209630.505715;-45.120503652039325
1739209630.5057154;-38.13080360867914
1739209630.5057158;-38.13080360867914
1739209630.5057163;-38.13080360867914
1739209630.505717;-38.13080360867914
1739209630.5057175;-45.120503652039325
1739209630.505718;-45.120503652039325
1739209630.5057185;-45.120503652039325
1739209630.505719;-45.120503652039325
1739209630.5057194;-45.120503652039325
1739209630.50572;-45.120503652039325
1739209630.5057204;-38.13080360867914
1739209630.5057209;-38.13080360867914
1739209630.5057213;-45.120503652039325
1739209630.505722;-33.981070128970906
1739209630.5057225;-32.816014438256545
1739209630.505723;-38.13080360867914
1739209630.5057235;-45.120503652039325
1739209630.505724;-38.13080360867914
1739209630.5057244;-38.13080360867914
1739209630.505725;-38.13080360867914
1739209630.5057254;-38.13080360867914
1739209630.5057259;-38.13080360867914
1739209630.5057263;-45.120503652039325
1739209630.505727;-38.13080360867914
1739209630.5057275;-38.13080360867914
1739209630.505728;-38.13080360867914
1739209630.5057285;-38.13080360867914
1739209630.505729;-45.120503652039325
1739209630.5057294;-33.981070128970906
1739209630.50573;-35.57807855764607
1739209630.5057304;-38.13080360867914
1739209630.5057309;-45.120503652039325
1739209630.5057316;-33.981070128970906
1739209630.505732;-45.120503652039325
1739209630.5057325;-45.120503652039325
1739209630.505733;-38.13080360867914
1739209630.5057335;-45.120503652039325
1739209630.505734;-45.120503652039325
1739209630.5057344;-38.13080360867914
1739209630.505735;-45.120503652039325
1739209630.5057354;-38.13080360867914
1739209630.5057359;-45.120503652039325
1739209630.5057366;-38.13080360867914
1739209630.505737;-45.120503652039325
1739209630.5057375;-38.13080360867914
1739209630.505738;-35.57807855764607
1739209630.5057385;-38.13080360867914
1739209630.505739;-38.13080360867914
1739209630.5057395;-38.13080360867914
1739209630.50574;-38.13080360867914
1739209630.5057404;-35.57807855764607
1739209630.505741;-33.981070128970906
1739209630.5057416;-45.120503652039325
1739209630.505742;-45.120503652039325
1739209630.5057425;-38.13080360867914
1739209630.505743;-38.13080360867914
1739209630.5057435;-45.120503652039325
1739209630.505744;-45.120503652039325
1739209630.5057445;-38.13080360867914
1739209630.505745;-45.120503652039325
1739209630.5057454;-45.120503652039325
1739209630.505746;-38.13080360867914
1739209630.5057466;-45.120503652039325
1739209630.505747;-45.120503652039325
1739209630.5057476;-38.13080360867914
1739209630.505748;-45.120503652039325
1739209630.5057485;-38.13080360867914
1739209630.505749;-35.57807855764607
1739209630.5057495;-38.13080360867914
1739209630.50575;-38.13080360867914
1739209630.5057504;-35.57807855764607
1739209630.505751;-38.13080360867914
1739209630.5057516;-38.13080360867914
1739209630.505752;-38.13080360867914
1739209630.5057526;-38.13080360867914
1739209630.505753;-45.120503652039325
1739209630.5057535;-45.120503652039325
1739209630.505754;-45.120503652039325
1739209630.5057545;-38.13080360867914
1739209630.505755;-45.120503652039325
1739209630.5057554;-38.13080360867914
1739209630.505756;-38.13080360867914
1739209630.5057566;-45.120503652039325
1739209630.505757;-45.120503652039325
1739209630.5057576;-45.120503652039325
1739209630.505758;-38.13080360867914
1739209630.5057585;-35.57807855764607
1739209630.505759;-45.120503652039325
1739209630.5057595;-38.13080360867914
1739209630.50576;-45.120503652039325
1739209630.5057604;-32.816014438256545
1739209630.5057611;-29.438486411369333
1739209630.5057616;-38.13080360867914
1739209630.505762;-32.816014438256545
1739209630.5057626;-45.120503652039325
1739209630.505763;-35.57807855764607
1739209630.5057635;-45.120503652039325
1739209630.505764;-45.120503652039325
1739209630.5057645;-45.120503652039325
1739209630.505765;-33.981070128970956
1739209630.5057654;-38.13080360867914
1739209630.5057662;-38.13080360867914
1739209630.5057666;-45.120503652039325
1739209630.505767;-45.120503652039325
1739209630.5057676;-35.57807855764607
1739209630.505768;-35.57807855764607
1739209630.5057685;-35.57807855764607
1739209630.505769;-35.57807855764607
1739209630.5057695;-45.120503652039325
1739209630.50577;-38.13080360867914
1739209630.5057704;-45.120503652039325
1739209630.5057712;-45.120503652039325
1739209630.5057716;-38.13080360867914
1739209630.505772;-38.13080360867914
1739209630.5019555;-45.120503652039325
1739209630.5019617;-33.981070128970906
1739209630.5019681;-35.57807855764607
1739209630.5019743;-45.120503652039325
1739209630.5019805;-33.981070128970906
1739209630.5019867;-27.8777449560314
1739209630.501993;-33.981070128970906
1739209630.5019991;-45.120503652039325
1739209630.5020053;-45.120503652039325
1739209630.5020115;-38.13080360867914
1739209630.5020177;-45.120503652039325
1739209630.502024;-45.120503652039325
1739209630.5020301;-45.120503652039325
1739209630.5020363;-45.120503652039325
1739209630.5020425;-38.13080360867914
1739209630.5020487;-45.120503652039325
1739209630.502055;-38.13080360867914
1739209630.5020611;-35.57807855764607
1739209630.5020676;-38.13080360867914
1739209630.5020738;-45.120503652039325
1739209630.50208;-38.13080360867914
1739209630.5020862;-38.13080360867914
1739209630.5020924;-38.13080360867914
1739209630.5020986;-45.120503652039325
1739209630.5021048;-38.13080360867914
1739209630.502111;-45.120503652039325
1739209630.5021172;-45.120503652039325
1739209630.5021234;-45.120503652039325
1739209630.5021296;-38.13080360867914
1739209630.5021358;-38.13080360867914
1739209630.502142;-45.120503652039325
1739209630.5021482;-45.120503652039325
1739209630.5021544;-38.13080360867914
1739209630.5021605;-31.141103565318893
1739209630.5021667;-38.13080360867914
1739209630.5021732;-45.120503652039325
1739209630.5021794;-45.120503652039325
1739209630.5021856;-45.120503652039325
1739209630.5021918;-38.13080360867914
1739209630.502198;-45.120503652039325
1739209630.5022042;-45.120503652039325
1739209630.5022104;-45.120503652039325
1739209630.5022166;-33.981070128970906
1739209630.5022228;-45.120503652039325
1739209630.502229;-38.13080360867914
1739209630.5022352;-32.816014438256545
1739209630.5022414;-38.13080360867914
1739209630.5022476;-45.120503652039325
1739209630.5022538;-38.13080360867914
1739209630.50226;-33.981070128970906
1739209630.5022662;-45.120503652039325
1739209630.5022724;-45.120503652039325
1739209630.5022788;-45.120503652039325
1739209630.502285;-45.120503652039325
1739209630.5022912;-38.13080360867914
1739209630.5022974;-45.120503652039325
1739209630.5023036;-38.13080360867914
1739209630.5023098;-35.57807855764607
1739209630.502316;-38.13080360867914
1739209630.5023222;-45.120503652039325
1739209630.5023284;-45.120503652039325
1739209630.5023346;-35.57807855764607
1739209630.5023408;-38.13080360867914
1739209630.502347;-45.120503652039325
1739209630.5023532;-45.120503652039325
1739209630.5023594;-45.120503652039325
1739209630.5023656;-38.13080360867914
1739209630.5023718;-35.57807855764607
1739209630.502378;-33.981070128970906
1739209630.5023844;-38.13080360867914
1739209630.5023906;-45.120503652039325
1739209630.5023968;-45.120503652039325
1739209630.502403;-45.120503652039325
1739209630.5024092;-38.13080360867914
1739209630.5024154;-45.120503652039325
1739209630.5024216;-45.120503652039325
1739209630.5024278;-38.13080360867914
1739209630.502434;-38.13080360867914
1739209630.5024402;-31.141103565318915
1739209630.5024464;-45.120503652039325
1739209630.5024526;-38.13080360867914
1739209630.5024588;-45.120503652039325
1739209630.502465;-38.13080360867914
1739209630.5024712;-45.120503652039325
1739209630.5024774;-45.120503652039325
1739209630.5024838;-45.120503652039325
1739209630.50249;-31.141103565318915
1739209630.5024962;-38.13080360867914
1739209630.5025024;-45.120503652039325
1739209630.5025086;-32.816014438256545
1739209630.5025148;-45.120503652039325
1739209630.502521;-45.120503652039325
1739209630.5025272;-38.13080360867914
1739209630.5025334;-35.57807855764607
1739209630.5025396;-33.981070128970906
1739209630.5025458;-45.120503652039325
1739209630.502552;-45.120503652039325
1739209630.5025582;-38.13080360867914
1739209630.5025644;-33.981070128970906
1739209630.5025706;-45.120503652039325
1739209630.5025768;-45.120503652039325
1739209630.502583;-45.120503652039325
1739209630.5025895;-38.13080360867914
1739209630.5025957;-45.120503652039325
1739209630.5026019;-38.13080360867914
1739209630.502608;-38.13080360867914
1739209630.5026143;-45.120503652039325
1739209630.5026205;-45.120503652039325
1739209630.5026267;-45.120503652039325
1739209630.5026329;-32.816014438256545
1739209630.502639;-32.816014438256545
1739209630.5026453;-45.120503652039325
1739209630.5026515;-38.13080360867914
1739209630.5026577;-38.13080360867914
1739209630.5026639;-45.120503652039325
1739209630.50267;-45.120503652039325
1739209630.5026762;-38.13080360867914
1739209630.5026824;-32.816014438256545
1739209630.5026886;-26.991370085610722
1739209630.502695;-45.120503652039325
1739209630.5027013;-45.120503652039325
1739209630.5027075;-38.13080360867914
1739209630.5027137;-38.13080360867914
1739209630.5027199;-45.120503652039325
1739209630.502726;-38.13080360867914
1739209630.5027323;-35.57807855764607
1739209630.5027385;-35.57807855764607
1739209630.5027447;-45.120503652039325
1739209630.5027509;-38.13080360867914
1739209630.502757;-35.57807855764607
1739209630.5027633;-38.13080360867914
1739209630.5027695;-45.120503652039325
1739209630.5027757;-38.13080360867914
1739209630.5027819;-35.57807855764607
1739209630.502788;-33.981070128970906
1739209630.5027943;-38.13080360867914
1739209630.5028007;-45.120503652039325
1739209630.502807;-35.57807855764607
1739209630.502813;-38.13080360867914
1739209630.5028193;-45.120503652039325
1739209630.5028255;-45.120503652039325
1739209630.5028317;-38.13080360867914
1739209630.502838;-29.438486411369347
1739209630.502844;-45.120503652039325
1739209630.5028503;-45.120503652039325
1739209630.5028565;-45.120503652039325
