CAN Message; 0x150:04005d383af26434
1739209651.6604667;-35.57807855764607
1739209651.6604717;-38.13080360867914
1739209651.660477;-45.120503652039325
1739209651.660482;-45.120503652039325
1739209651.660487;-38.13080360867914
1739209651.6604922;-35.57807855764607
1739209651.6604972;-38.13080360867914
1739209651.6605024;-45.120503652039325
1739209651.6605074;-38.13080360867914
1739209651.6605127;-45.120503652039325
1739209651.6605177;-33.981070128970906
1739209651.660523;-38.13080360867914
1739209651.660528;-45.120503652039325
1739209651.660533;-38.13080360867914
1739209651.6605382;-38.13080360867914
1739209651.6605432;-45.120503652039325
1739209651.6605484;-45.120503652039325
1739209651.6605535;-33.981070128970906
1739209651.6605587;-38.13080360867914
1739209651.6605637;-31.141103565318915
1739209651.660569;-33.981070128970906
1739209651.660574;-45.120503652039325
1739209651.660579;-38.13080360867914
1739209651.6605842;-45.120503652039325
1739209651.6605892;-35.57807855764607
1739209651.6605945;-38.13080360867914
1739209651.6605995;-38.13080360867914
1739209651.6606047;-33.981070128970906
1739209651.6606097;-32.816014438256545
1739209651.660615;-38.13080360867914
1739209651.66062;-38.13080360867914
1739209651.6606252;-38.13080360867914
1739209651.6606302;-45.120503652039325
1739209651.6606352;-38.13080360867914
1739209651.6606405;-45.120503652039325
1739209651.6606455;-38.13080360867914
1739209651.6606507;-31.141103565318915
1739209651.6606557;-45.120503652039325
1739209651.660661;-38.13080360867914
1739209651.660666;-45.120503652039325
1739209651.6606712;-38.13080360867914
1739209651.6606762;-45.120503652039325
1739209651.6606812;-45.120503652039325
1739209651.6606865;-45.120503652039325
1739209651.6606915;-38.13080360867914
1739209651.6606967;-45.120503652039325
1739209651.6607018;-38.13080360867914
1739209651.660707;-35.57807855764607
1739209651.660712;-38.13080360867914
1739209651.6607172;-45.120503652039325
1739209651.6607223;-45.120503652039325
1739209651.6607273;-38.13080360867914
1739209651.6607325;-38.13080360867914
1739209651.6607375;-45.120503652039325
1739209651.6607428;-45.120503652039325
1739209651.6607478;-45.120503652039325
1739209651.660753;-45.120503652039325
1739209651.660758;-45.120503652039325
1739209651.6607633;-45.120503652039325
1739209651.6607683;-38.13080360867914
1739209651.6607733;-33.981070128970906
1739209651.6607785;-35.57807855764607
1739209651.6607835;-38.13080360867914
1739209651.6607888;-38.13080360867914
1739209651.6607938;-35.57807855764607
1739209651.660799;-38.13080360867914
1739209651.660804;-38.13080360867914
1739209651.6608093;-38.13080360867914
1739209651.6608143;-45.120503652039325
1739209651.6608195;-35.57807855764607
1739209651.6608245;-38.13080360867914
1739209651.6608295;-45.120503652039325
1739209651.6608348;-45.120503652039325
1739209651.6608398;-33.981070128970906
1739209651.660845;-45.120503652039325
1739209651.66085;-45.120503652039325
1739209651.6608553;-38.13080360867914
1739209651.6608603;-45.120503652039325
1739209651.6608655;-45.120503652039325
1739209651.6608706;-45.120503652039325
1739209651.6608756;-33.981070128970906
1739209651.6608808;-45.120503652039325
1739209651.6608858;-45.120503652039325
1739209651.660891;-38.13080360867914
1739209651.660896;-35.57807855764607
1739209651.6609013;-35.57807855764607
1739209651.6609063;-38.13080360867914
1739209651.6609116;-38.13080360867914
1739209651.6609166;-33.981070128970906
1739209651.6609216;-35.57807855764607
1739209651.6609268;-38.13080360867914
1739209651.6609318;-32.816014438256545
1739209651.660937;-38.13080360867914
1739209651.660942;-45.120503652039325
1739209651.6609473;-38.13080360867914
1739209651.6609523;-38.13080360867914
1739209651.6609576;-45.120503652039325
1739209651.6609626;-45.120503652039325
1739209651.6609676;-38.13080360867914
1739209651.6609728;-45.120503652039325
1739209651.6609778;-38.13080360867914
1739209651.660983;-35.57807855764607
1739209651.660988;-35.57807855764607
1739209651.6609933;-35.57807855764607
1739209651.6609983;-38.13080360867914
1739209651.6610036;-35.57807855764607
1739209651.6610086;-38.13080360867914
1739209651.6610136;-35.57807855764607
1739209651.6610188;-45.120503652039325
1739209651.6610239;-45.120503652039325
1739209651.661029;-33.981070128970906
1739209651.661034;-35.57807855764607
1739209651.6610394;-38.13080360867914
1739209651.6610444;-45.120503652039325
1739209651.6610496;-38.13080360867914
1739209651.6610546;-45.120503652039325
1739209651.6610599;-45.120503652039325
1739209651.6610649;-45.120503652039325
1739209651.6610699;-33.981070128970906
1739209651.661075;-38.13080360867914
1739209651.6610801;-32.816014438256545
1739209651.6610854;-29.438486411369333
1739209651.6610904;-38.13080360867914
1739209651.6610956;-38.13080360867914
1739209651.6611006;-38.13080360867914
1739209651.6611059;-32.816014438256545
1739209651.6611109;-45.120503652039325
1739209651.661116;-38.13080360867914
1739209651.6611211;-45.120503652039325
1739209651.6611261;-45.120503652039325
1739209651.6611314;-45.120503652039325
1739209651.6611364;-38.13080360867914
1739209651.6611416;-45.120503652039325
1739209651.6611466;-33.981070128970956
1739209651.661152;-38.13080360867914
1739209651.661157;-45.120503652039325
1739209651.661162;-38.13080360867914
1739209651.6611671;-45.120503652039325
1739209651.6611722;-38.13080360867914
1739209651.6611774;-45.120503652039325
1739209651.6611824;-38.13080360867914
1739209651.6611876;-26.991370085610736
1739209651.6611927;-35.57807855764607
1739209651.661198;-38.13080360867914
1739209651.661203;-38.13080360867914
1739209651.661208;-32.816014438256545
1739209651.6612132;-45.120503652039325
1739209651.6612182;-45.120503652039325
1739209651.6612234;-38.13080360867914
1739209651.6612284;-45.120503652039325
1739209651.6612337;-38.13080360867914
1739209651.6612387;-45.120503652039325
1739209651.661244;-38.13080360867914
1739209651.661249;-45.120503652039325
1739209651.6612542;-45.120503652039325
1739209651.6612592;-45.120503652039325
1739209651.6612642;-38.13080360867914
1739209651.6612694;-32.816014438256545
1739209651.6612744;-45.120503652039325
1739209651.6612797;-45.120503652039325
1739209651.6612847;-38.13080360867914
1739209651.66129;-35.57807855764607
1739209651.661295;-38.13080360867914
1739209651.6613002;-45.120503652039325
1739209651.6613052;-45.120503652039325
1739209651.6613102;-35.57807855764607
1739209651.6613154;-38.13080360867914
1739209651.6613204;-45.120503652039325
1739209651.6613257;-38.13080360867914
1739209651.6613307;-35.57807855764607
1739209651.661336;-38.13080360867914
1739209651.661341;-45.120503652039325
1739209651.6613462;-45.120503652039325
1739209651.6613512;-38.13080360867914
1739209651.6613562;-45.120503652039325
1739209651.6613615;-45.120503652039325
1739209651.6613665;-45.120503652039325
1739209651.6613717;-45.120503652039325
1739209651.6613767;-38.13080360867914
1739209651.661382;-45.120503652039325
1739209651.661387;-45.120503652039325
1739209651.6613922;-26.991370085610722
1739209651.6613972;-32.816014438256545
1739209651.6614022;-45.120503652039325
1739209651.6614075;-38.13080360867914
1739209651.6614125;-33.981070128970906
1739209651.6614177;-35.57807855764607
1739209651.6614227;-45.120503652039325
1739209651.661428;-38.13080360867914
1739209651.661433;-33.981070128970956
1739209651.6614382;-45.120503652039325
1739209651.6614432;-38.13080360867914
1739209651.6614485;-45.120503652039325
1739209651.6614535;-45.120503652039325
1739209651.6614585;-38.13080360867914
1739209651.6614637;-45.120503652039325
1739209651.6614687;-45.120503652039325
1739209651.661474;-33.981070128970906
1739209651.661479;-38.13080360867914
1739209651.6614842;-45.120503652039325
1739209651.6614892;-38.13080360867914
1739209651.6614945;-38.13080360867914
1739209651.6614995;-45.120503652039325
1739209651.6615045;-38.13080360867914
1739209651.6615098;-38.13080360867914
1739209651.6615148;-45.120503652039325
1739209651.66152;-38.13080360867914
1739209651.661525;-32.816014438256545
1739209651.6615303;-38.13080360867914
1739209651.6615353;-45.120503652039325
1739209651.6615405;-45.120503652039325
1739209651.6615455;-45.120503652039325
1739209651.6615505;-38.13080360867914
1739209651.6615558;-45.120503652039325
1739209651.6615608;-45.120503652039325
1739209651.661566;-45.120503652039325
1739209651.661571;-45.120503652039325
1739209651.6615763;-45.120503652039325
1739209651.6615813;-35.57807855764607
1739209651.6615865;-35.57807855764607
1739209651.6615915;-45.120503652039325
1739209651.6615965;-31.141103565318915
1739209651.6616018;-32.816014438256545
1739209651.6616068;-38.13080360867914
1739209651.661612;-38.13080360867914
1739209651.661617;-45.120503652039325
1739209651.6616223;-35.57807855764607
1739209651.6616273;-45.120503652039325
1739209651.6616325;-38.13080360867914
1739209651.6616375;-38.13080360867914
1739209651.6616428;-45.120503652039325
1739209651.6616478;-45.120503652039325
1739209651.6616528;-45.120503652039325
1739209651.661658;-45.120503652039325
1739209651.661663;-45.120503652039325
1739209651.6616683;-45.120503652039325
1739209651.6616733;-45.120503652039325
1739209651.6616786;-38.13080360867914
1739209651.6616836;-38.13080360867914
1739209651.6616888;-45.120503652039325
1739209651.6616938;-45.120503652039325
1739209651.6616988;-45.120503652039325
1739209651.661704;-38.13080360867914
1739209651.661709;-38.13080360867914
1739209651.6617143;-45.120503652039325
1739209651.6617193;-45.120503652039325
1739209651.6617246;-38.13080360867914
1739209651.6617296;-35.57807855764607
1739209651.6617348;-45.120503652039325
1739209651.6617398;-45.120503652039325
1739209651.6617448;-38.13080360867914
1739209651.66175;-35.57807855764607
1739209651.661755;-38.13080360867914
1739209651.6617603;-38.13080360867914
1739209651.6617653;-38.13080360867914
1739209651.6617706;-38.13080360867914
1739209651.6617756;-45.120503652039325
1739209651.6617808;-38.13080360867914
1739209651.6617858;-38.13080360867914
1739209651.6617908;-45.120503652039325
1739209651.661796;-38.13080360867914
1739209651.661801;-45.120503652039325
1739209651.6618063;-35.57807855764607
1739209651.6618114;-32.816014438256545
1739209651.6618166;-45.120503652039325
1739209651.6618216;-45.120503652039325
1739209651.6618268;-38.13080360867914
1739209651.6618319;-38.13080360867914
1739209651.661837;-45.120503652039325
1739209651.661842;-38.13080360867914
1739209651.661847;-45.120503652039325
1739209651.6618524;-38.13080360867914
1739209651.6618574;-38.13080360867914
1739209651.6618626;-45.120503652039325
1739209651.6618676;-45.120503652039325
1739209651.6618729;-45.120503652039325
1739209651.6618779;-45.120503652039325
1739209651.661883;-45.120503652039325
1739209651.6618881;-38.13080360867914
1739209651.6618931;-35.57807855764607
1739209651.6618984;-38.13080360867914
1739209651.6619034;-45.120503652039325
1739209651.6619086;-33.981070128970906
1739209651.6619136;-35.57807855764607
1739209651.6619189;-45.120503652039325
1739209651.661924;-45.120503652039325
1739209651.6619291;-38.13080360867914
1739209651.6619341;-38.13080360867914
1739209651.6619391;-45.120503652039325
1739209651.6619444;-45.120503652039325
1739209651.6619494;-45.120503652039325
1739209651.6619546;-35.57807855764607
1739209651.6619596;-45.120503652039325
1739209651.661965;-45.120503652039325
1739209651.66197;-45.120503652039325
1739209651.6619751;-45.120503652039325
1739209651.6619802;-33.981070128970906
1739209651.6619852;-45.120503652039325
1739209651.6619904;-38.13080360867914
1739209651.6619954;-38.13080360867914
1739209651.6620007;-38.13080360867914
1739209651.6620057;-38.13080360867914
1739209651.662011;-32.816014438256545
1739209651.662016;-30.49652367304973
1739209651.6620212;-45.120503652039325
1739209651.6620262;-35.57807855764607
1739209651.6620314;-38.13080360867914
1739209651.6620364;-38.13080360867914
1739209651.6620414;-38.13080360867914
1739209651.6620467;-38.13080360867914
1739209651.6620517;-38.13080360867914
1739209651.662057;-32.81601443825658
1739209651.662062;-45.120503652039325
1739209651.6620672;-45.120503652039325
1739209651.6620722;-38.13080360867914
1739209651.6620774;-45.120503652039325
1739209651.6620824;-38.13080360867914
1739209651.6620874;-45.120503652039325
1739209651.6620927;-35.57807855764607
1739209651.6620977;-31.141103565318893
1739209651.662103;-45.120503652039325
1739209651.662108;-38.13080360867914
1739209651.6621132;-31.141103565318915
1739209651.6621182;-33.981070128970906
1739209651.6621234;-38.13080360867914
1739209651.6621284;-45.120503652039325
1739209651.6621335;-45.120503652039325
1739209651.6621387;-45.120503652039325
1739209651.6621437;-38.13080360867914
1739209651.662149;-38.13080360867914
1739209651.662154;-38.13080360867914
1739209651.6621592;-35.57807855764607
1739209651.6621642;-45.120503652039325
1739209651.6621695;-35.57807855764607
1739209651.6621745;-45.120503652039325
1739209651.6621795;-45.120503652039325
1739209651.6621847;-45.120503652039325
1739209651.6621897;-35.57807855764607
1739209651.662195;-38.13080360867914
1739209651.6622;-45.120503652039325
1739209651.6622052;-45.120503652039325
1739209651.6622102;-45.120503652039325
1739209651.6622155;-33.981070128970906
1739209651.6622205;-32.816014438256545
1739209651.6622257;-45.120503652039325
1739209651.6622307;-38.13080360867914
1739209651.6622357;-38.13080360867914
1739209651.662241;-38.13080360867914
1739209651.662246;-38.13080360867914
1739209651.6622512;-38.13080360867914
1739209651.6622562;-38.13080360867914
1739209651.6622615;-33.981070128970956
1739209651.6622665;-45.120503652039325
1739209651.6622717;-32.816014438256545
1739209651.6622767;-45.120503652039325
1739209651.6622818;-45.120503652039325
1739209651.662287;-35.57807855764607
1739209651.662292;-35.57807855764607
1739209651.6622972;-38.13080360867914
1739209651.6623023;-27.8777449560314
1739209651.6623075;-35.57807855764607
1739209651.6623125;-45.120503652039325
1739209651.6623178;-38.13080360867914
1739209651.6623228;-38.13080360867914
1739209651.6623278;-38.13080360867914
1739209651.662333;-45.120503652039325
1739209651.662338;-45.120503652039325
1739209651.6623433;-38.13080360867914
1739209651.6623483;-45.120503652039325
1739209651.6623535;-38.13080360867914
1739209651.6623585;-38.13080360867914
1739209651.6623638;-45.120503652039325
1739209651.6623688;-38.13080360867914
1739209651.6623738;-35.57807855764607
1739209651.662379;-38.13080360867914
1739209651.662384;-28.58837851428586
1739209651.6623893;-33.981070128970906
1739209651.6623943;-45.120503652039325
1739209651.6623995;-38.13080360867914
1739209651.6624045;-35.57807855764607
1739209651.6624098;-38.13080360867914
1739209651.6624148;-45.120503652039325
1739209651.6624198;-45.120503652039325
1739209651.662425;-45.120503652039325
1739209651.66243;-45.120503652039325
1739209651.6624353;-45.120503652039325
1739209651.6624403;-45.120503652039325
1739209651.6624455;-45.120503652039325
1739209651.6624506;-45.120503652039325
1739209651.6624558;-45.120503652039325
1739209651.6624608;-45.120503652039325
1739209651.662466;-32.816014438256545
1739209651.662471;-33.981070128970906
1739209651.662476;-45.120503652039325
1739209651.6624813;-45.120503652039325
1739209651.6624863;-45.120503652039325
1739209651.6624916;-45.120503652039325
1739209651.6624966;-45.120503652039325
1739209651.6625018;-38.13080360867914
1739209651.6625068;-38.13080360867914
1739209651.662512;-38.13080360867914
1739209651.662517;-45.120503652039325
1739209651.662522;-38.13080360867914
1739209651.6625273;-38.13080360867914
1739209651.6625323;-38.13080360867914
1739209651.6625376;-45.120503652039325
1739209651.6625426;-38.13080360867914
1739209651.6625478;-38.13080360867914
1739209651.6625528;-45.120503652039325
1739209651.662558;-45.120503652039325
1739209651.662563;-45.120503652039325
1739209651.662568;-45.120503652039325
1739209651.6625733;-45.120503652039325
1739209651.6625783;-45.120503652039325
1739209651.6625836;-33.981070128970906
1739209651.6625886;-33.981070128970906
1739209651.6625938;-33.981070128970906
1739209651.6625988;-38.13080360867914
1739209651.662604;-45.120503652039325
1739209651.662609;-38.13080360867914
1739209651.662614;-35.57807855764607
1739209651.6626194;-38.13080360867914
1739209651.6626244;-45.120503652039325
1739209651.6626296;-38.13080360867914
1739209651.6626346;-45.120503652039325
1739209651.6626399;-45.120503652039325
1739209651.6626449;-45.120503652039325
1739209651.66265;-45.120503652039325
1739209651.662655;-45.120503652039325
1739209651.6626604;-45.120503652039325
1739209651.6626654;-38.13080360867914
1739209651.6626704;-38.13080360867914
1739209651.6626756;-38.13080360867914
1739209651.6626806;-35.57807855764607
1739209651.6626859;-38.13080360867914
1739209651.6626909;-35.57807855764607
1739209651.6626961;-45.120503652039325
1739209651.6627011;-45.120503652039325
1739209651.6627064;-45.120503652039325
1739209651.6627114;-45.120503652039325
1739209651.6627164;-38.13080360867914
1739209651.6627216;-35.57807855764607
1739209651.6627266;-45.120503652039325
1739209651.662732;-45.120503652039325
1739209651.662737;-38.13080360867914
1739209651.6627421;-38.13080360867914
1739209651.6627471;-38.13080360867914
1739209651.6627524;-45.120503652039325
1739209651.6627574;-45.120503652039325
1739209651.6627624;-38.13080360867914
1739209651.6627676;-38.13080360867914
1739209651.6627727;-38.13080360867914
1739209651.662778;-38.13080360867914
1739209651.662783;-38.13080360867914
1739209651.6627882;-38.13080360867914
1739209651.6627932;-45.120503652039325
1739209651.6627984;-31.141103565318915
1739209651.6628034;-31.141103565318893
1739209651.6628084;-45.120503652039325
1739209651.6628137;-45.120503652039325
1739209651.6628187;-45.120503652039325
1739209651.662824;-38.13080360867914
1739209651.662829;-45.120503652039325
1739209651.6628342;-38.13080360867914
1739209651.6628392;-45.120503652039325
1739209651.6628444;-38.13080360867914
1739209651.6628494;-38.13080360867914
1739209651.6628547;-45.120503652039325
1739209651.6628597;-45.120503652039325
1739209651.6628647;-45.120503652039325
1739209651.66287;-38.13080360867914
1739209651.662875;-45.120503652039325
1739209651.6628802;-33.981070128970906
1739209651.6628852;-33.981070128970906
1739209651.6628904;-45.120503652039325
1739209651.6628954;-45.120503652039325
1739209651.6629007;-33.981070128970906
1739209651.6629057;-35.57807855764607
1739209651.6629107;-38.13080360867914
1739209651.662916;-38.13080360867914
1739209651.662921;-38.13080360867914
1739209651.6629262;-38.13080360867914
1739209651.6629312;-38.13080360867914
1739209651.6629364;-45.120503652039325
1739209651.6629415;-38.13080360867914
1739209651.6629467;-45.120503652039325
1739209651.6629517;-45.120503652039325
1739209651.6629567;-45.120503652039325
1739209651.662962;-33.981070128970906
1739209651.662967;-35.57807855764607
1739209651.6629722;-38.13080360867914
1739209651.6629772;-45.120503652039325
1739209651.6629825;-33.981070128970906
1739209651.6629875;-38.13080360867914
1739209651.6629927;-45.120503652039325
1739209651.6629977;-45.120503652039325
1739209651.6630027;-38.13080360867914
1739209651.663008;-35.57807855764607
1739209651.663013;-45.120503652039325
1739209651.6630182;-38.13080360867914
1739209651.6630232;-45.120503652039325
1739209651.6630285;-45.120503652039325
1739209651.6630335;-45.120503652039325
1739209651.6630387;-45.120503652039325
1739209651.6630437;-45.120503652039325
1739209651.663049;-45.120503652039325
1739209651.663054;-45.120503652039325
1739209651.663059;-45.120503652039325
1739209651.6630642;-38.13080360867914
1739209651.6630692;-38.13080360867914
1739209651.6630745;-45.120503652039325
1739209651.6630795;-45.120503652039325
1739209651.6630847;-38.13080360867914
1739209651.6630898;-26.991370085610736
1739209651.663095;-38.13080360867914
1739209651.6631;-45.120503652039325
1739209651.663105;-45.120503652039325
1739209651.6631103;-35.57807855764607
1739209651.6631153;-38.13080360867914
1739209651.6631205;-45.120503652039325
1739209651.6631255;-45.120503652039325
1739209651.6631308;-38.13080360867914
1739209651.6631358;-38.13080360867914
1739209651.663141;-38.13080360867914
1739209651.663146;-38.13080360867914
1739209651.663151;-45.120503652039325
1739209651.6631563;-38.13080360867914
1739209651.6631613;-38.13080360867914
1739209651.6631665;-35.57807855764607
1739209651.6631715;-29.438486411369333
1739209651.6631768;-38.13080360867914
1739209651.6631818;-45.120503652039325
1739209651.663187;-38.13080360867914
1739209651.663192;-35.57807855764607
1739209651.663197;-38.13080360867914
1739209651.6632023;-38.13080360867914
1739209651.6632073;-38.13080360867914
1739209651.6632125;-38.13080360867914
1739209651.6632175;-38.13080360867914
1739209651.6632228;-35.57807855764607
1739209651.6632278;-45.120503652039325
1739209651.663233;-45.120503652039325
1739209651.663238;-38.13080360867914
1739209651.6632433;-38.13080360867914
1739209651.6632483;-45.120503652039325
1739209651.6632533;-33.981070128970906
1739209651.6632586;-35.57807855764607
1739209651.6632636;-35.57807855764607
1739209651.6632688;-38.13080360867914
1739209651.6632738;-45.120503652039325
1739209651.663279;-45.120503652039325
1739209651.663284;-38.13080360867914
1739209651.6632893;-45.120503652039325
1739209651.6632943;-32.816014438256545
1739209651.6632993;-38.13080360867914
1739209651.6633046;-45.120503652039325
1739209651.6633096;-38.13080360867914
1739209651.6633148;-35.57807855764607
1739209651.6633198;-45.120503652039325
1739209651.663325;-45.120503652039325
1739209651.66333;-33.981070128970906
1739209651.6633353;-31.141103565318943
1739209651.6633403;-45.120503652039325
1739209651.6633453;-45.120503652039325
1739209651.6633506;-45.120503652039325
1739209651.6633556;-45.120503652039325
1739209651.6633608;-38.13080360867914
1739209651.6633658;-35.57807855764607
1739209651.663371;-45.120503652039325
1739209651.663376;-31.141103565318915
1739209651.6633813;-33.981070128970906
1739209651.6633863;-33.981070128970906
1739209651.6633914;-38.13080360867914
1739209651.6633966;-35.57807855764607
1739209651.6634016;-38.13080360867914
1739209651.6634068;-38.13080360867914
1739209651.6634119;-35.57807855764607
1739209651.663417;-38.13080360867914
1739209651.663422;-45.120503652039325
1739209651.6634274;-33.981070128970906
1739209651.6634324;-45.120503652039325
1739209651.6634376;-45.120503652039325
1739209651.6634426;-38.13080360867914
1739209651.6634476;-45.120503652039325
1739209651.6634529;-45.120503652039325
1739209651.6634579;-45.120503652039325
1739209651.663463;-45.120503652039325
1739209651.6634681;-45.120503652039325
1739209651.6634734;-45.120503652039325
1739209651.6634784;-38.13080360867914
1739209651.6634836;-45.120503652039325
1739209651.6634886;-45.120503652039325
1739209651.6634936;-45.120503652039325
1739209651.6634989;-33.981070128970906
1739209651.663504;-38.13080360867914
1739209651.6635091;-45.120503652039325
1739209651.6635141;-45.120503652039325
1739209651.6635194;-38.13080360867914
1739209651.6635244;-35.57807855764607
1739209651.6635296;-38.13080360867914
1739209651.6635346;-45.120503652039325
1739209651.6635396;-38.13080360867914
1739209651.663545;-38.13080360867914
1739209651.66355;-32.816014438256545
1739209651.6635551;-35.57807855764607
1739209651.6635602;-38.13080360867914
1739209651.6635654;-45.120503652039325
1739209651.6635704;-38.13080360867914
1739209651.6635756;-45.120503652039325
1739209651.6635807;-38.13080360867914
1739209651.6635857;-32.816014438256545
1739209651.663591;-35.57807855764607
1739209651.663596;-38.13080360867914
1739209651.6636012;-45.120503652039325
1739209651.6636062;-35.57807855764607
1739209651.6636114;-35.57807855764607
1739209651.6636164;-38.13080360867914
1739209651.6636217;-38.13080360867914
1739209651.6636267;-38.13080360867914
1739209651.663632;-38.13080360867914
1739209651.663637;-45.120503652039325
1739209651.663642;-45.120503652039325
1739209651.6636472;-45.120503652039325
1739209651.6636522;-45.120503652039325
1739209651.6636574;-33.981070128970906
1739209651.6636624;-38.13080360867914
1739209651.6636677;-33.981070128970906
1739209651.6636727;-45.120503652039325
1739209651.663678;-45.120503652039325
1739209651.663683;-45.120503652039325
1739209651.663688;-38.13080360867914
1739209651.6636932;-35.57807855764607
1739209651.6636982;-38.13080360867914
1739209651.6637034;-45.120503652039325
1739209651.6637084;-38.13080360867914
1739209651.6637137;-38.13080360867914
1739209651.6637187;-45.120503652039325
