CAN Message; 0x1d3:000078bad91feed7
1739209816.1039658;-45.120503652039325
1739209816.1039743;-38.13080360867914
1739209816.103983;-35.57807855764607
1739209816.1039915;-45.120503652039325
1739209816.104;-38.13080360867914
1739209816.1040087;-25.252786309376837
1739209816.1040173;-45.120503652039325
1739209816.1040258;-45.120503652039325
1739209816.1040344;-38.13080360867914
1739209816.104043;-38.13080360867914
1739209816.1040516;-45.120503652039325
1739209816.1040602;-45.120503652039325
1739209816.1040688;-45.120503652039325
1739209816.1040773;-45.120503652039325
1739209816.104086;-45.120503652039325
1739209816.1040945;-45.120503652039325
1739209816.104103;-45.120503652039325
1739209816.1041117;-38.13080360867914
1739209816.1041203;-38.13080360867914
1739209816.1041288;-45.120503652039325
1739209816.1041374;-45.120503652039325
1739209816.104146;-45.120503652039325
1739209816.1041546;-45.120503652039325
1739209816.1041632;-45.120503652039325
1739209816.1041718;-45.120503652039325
1739209816.10418;-45.120503652039325
1739209816.1041887;-38.13080360867914
1739209816.1041973;-32.816014438256545
1739209816.1042058;-35.57807855764607
1739209816.1042144;-38.13080360867914
1739209816.104223;-45.120503652039325
1739209816.1042316;-45.120503652039325
1739209816.1042402;-45.120503652039325
1739209816.1042488;-35.57807855764607
1739209816.1042573;-45.120503652039325
1739209816.104266;-35.57807855764607
1739209816.1042745;-38.13080360867914
1739209816.104283;-45.120503652039325
1739209816.1042917;-38.13080360867914
1739209816.1043003;-45.120503652039325
1739209816.1043088;-45.120503652039325
1739209816.1043174;-45.120503652039325
1739209816.104326;-35.57807855764607
1739209816.1043346;-32.816014438256545
1739209816.1043432;-45.120503652039325
1739209816.1043518;-32.816014438256545
1739209816.1043603;-35.57807855764607
1739209816.104369;-45.120503652039325
1739209816.1043775;-38.13080360867914
1739209816.104386;-35.57807855764607
1739209816.1043947;-38.13080360867914
1739209816.1044033;-45.120503652039325
1739209816.1044118;-45.120503652039325
1739209816.1044204;-45.120503652039325
1739209816.104429;-38.13080360867914
1739209816.1044376;-45.120503652039325
1739209816.104446;-38.13080360867914
1739209816.1044545;-38.13080360867914
1739209816.104463;-33.981070128970906
1739209816.1044717;-45.120503652039325
1739209816.1044803;-45.120503652039325
1739209816.1044888;-32.816014438256545
1739209816.1044974;-33.981070128970906
1739209816.104506;-45.120503652039325
1739209816.1045146;-38.13080360867914
1739209816.1045232;-38.13080360867914
1739209816.1045318;-45.120503652039325
1739209816.1045403;-45.120503652039325
1739209816.104549;-45.120503652039325
1739209816.1045575;-45.120503652039325
1739209816.104566;-45.120503652039325
1739209816.1045747;-45.120503652039325
1739209816.1045833;-35.57807855764607
1739209816.1045918;-38.13080360867914
1739209816.1046004;-33.981070128970906
1739209816.104609;-35.57807855764607
1739209816.1046176;-38.13080360867914
1739209816.1046262;-38.13080360867914
1739209816.1046348;-38.13080360867914
1739209816.1046433;-35.57807855764607
1739209816.104652;-35.57807855764607
1739209816.1046605;-38.13080360867914
1739209816.104669;-38.13080360867914
1739209816.1046777;-38.13080360867914
1739209816.1046863;-35.57807855764607
1739209816.1046948;-38.13080360867914
1739209816.1047034;-45.120503652039325
1739209816.1047118;-45.120503652039325
1739209816.1047204;-45.120503652039325
1739209816.104729;-45.120503652039325
1739209816.1047375;-45.120503652039325
1739209816.104746;-45.120503652039325
1739209816.1047547;-38.13080360867914
1739209816.1047633;-45.120503652039325
1739209816.1047719;-38.13080360867914
1739209816.1047804;-38.13080360867914
1739209816.104789;-38.13080360867914
1739209816.1047976;-45.120503652039325
1739209816.1048062;-45.120503652039325
1739209816.1048148;-38.13080360867914
1739209816.1048234;-45.120503652039325
1739209816.104832;-45.120503652039325
1739209816.1048405;-33.981070128970906
1739209816.104849;-45.120503652039325
1739209816.1048577;-45.120503652039325
1739209816.1048663;-38.13080360867914
1739209816.1048748;-38.13080360867914
1739209816.1048834;-45.120503652039325
1739209816.104892;-45.120503652039325
1739209816.1049006;-33.981070128970906
1739209816.1049092;-33.981070128970906
1739209816.1049178;-38.13080360867914
1739209816.1049263;-38.13080360867914
1739209816.104935;-38.13080360867914
1739209816.1049435;-38.13080360867914
1739209816.104952;-38.13080360867914
1739209816.1049607;-38.13080360867914
1739209816.1049693;-35.57807855764607
1739209816.1049776;-35.57807855764607
1739209816.1049862;-45.120503652039325
1739209816.1049948;-38.13080360867914
1739209816.1050034;-35.57807855764607
1739209816.105012;-35.57807855764607
1739209816.1050205;-45.120503652039325
1739209816.105029;-38.13080360867914
1739209816.1050377;-38.13080360867914
1739209816.1050463;-38.13080360867914
1739209816.1050549;-38.13080360867914
1739209816.1050634;-38.13080360867914
1739209816.105072;-35.57807855764607
1739209816.1050806;-31.141103565318915
1739209816.1050892;-45.120503652039325
1739209816.1050978;-38.13080360867914
1739209816.1051064;-38.13080360867914
1739209816.105115;-38.13080360867914
1739209816.1051235;-45.120503652039325
1739209816.105132;-45.120503652039325
1739209816.1051407;-35.57807855764607
1739209816.1051493;-33.981070128970906
1739209816.1051579;-38.13080360867914
1739209816.1051664;-33.981070128970906
1739209816.105175;-38.13080360867914
1739209816.1051836;-45.120503652039325
1739209816.1051922;-32.816014438256545
1739209816.1052008;-33.981070128970906
1739209816.1052094;-35.57807855764607
1739209816.105218;-33.981070128970906
1739209816.1052265;-35.57807855764607
1739209816.105235;-45.120503652039325
1739209816.1052434;-45.120503652039325
1739209816.105252;-38.13080360867914
1739209816.1052606;-38.13080360867914
1739209816.1052692;-35.57807855764607
1739209816.1052778;-45.120503652039325
1739209816.1052864;-38.13080360867914
1739209816.105295;-38.13080360867914
1739209816.1053035;-33.981070128970906
1739209816.105312;-45.120503652039325
1739209816.1053207;-33.981070128970906
1739209816.1053293;-30.49652367304973
1739209816.1053379;-38.13080360867914
1739209816.1053464;-45.120503652039325
1739209816.105355;-38.13080360867914
1739209816.1053636;-35.57807855764607
1739209816.1053722;-45.120503652039325
1739209816.1053808;-32.816014438256545
1739209816.1053894;-38.13080360867914
1739209816.105398;-38.13080360867914
1739209816.1054065;-45.120503652039325
1739209816.105415;-38.13080360867914
1739209816.1054237;-38.13080360867914
1739209816.1054323;-45.120503652039325
1739209816.1054409;-38.13080360867914
1739209816.1054494;-35.57807855764607
1739209816.105458;-32.816014438256545
1739209816.1054666;-28.992665084841942
1739209816.1054752;-45.120503652039325
1739209816.1054838;-35.57807855764607
1739209816.1054924;-35.57807855764607
1739209816.105501;-45.120503652039325
1739209816.1055093;-38.13080360867914
1739209816.1055179;-35.57807855764607
1739209816.1055264;-38.13080360867914
1739209816.105535;-45.120503652039325
1739209816.1055436;-38.13080360867914
1739209816.1055522;-38.13080360867914
1739209816.1055608;-45.120503652039325
1739209816.1055694;-45.120503652039325
1739209816.105578;-38.13080360867914
1739209816.1055865;-35.57807855764607
1739209816.105595;-38.13080360867914
1739209816.1056037;-45.120503652039325
1739209816.1056123;-38.13080360867914
1739209816.1056209;-45.120503652039325
1739209816.1056294;-45.120503652039325
1739209816.105638;-45.120503652039325
1739209816.1056466;-38.13080360867914
1739209816.1056552;-45.120503652039325
1739209816.1056638;-38.13080360867914
1739209816.1056724;-26.991370085610722
1739209816.105681;-45.120503652039325
1739209816.1056895;-45.120503652039325
1739209816.105698;-45.120503652039325
1739209816.1057067;-35.57807855764607
1739209816.1057153;-38.13080360867914
1739209816.1057239;-45.120503652039325
1739209816.1057324;-45.120503652039325
1739209816.105741;-33.981070128970956
1739209816.1057496;-45.120503652039325
1739209816.1057582;-45.120503652039325
1739209816.1057668;-45.120503652039325
1739209816.105775;-45.120503652039325
1739209816.1057837;-45.120503652039325
1739209816.1057923;-45.120503652039325
1739209816.1058009;-38.13080360867914
1739209816.1058095;-29.438486411369333
1739209816.105818;-38.13080360867914
1739209816.1058266;-45.120503652039325
1739209816.1058352;-38.13080360867914
1739209816.1058438;-45.120503652039325
1739209816.1058524;-45.120503652039325
1739209816.105861;-45.120503652039325
1739209816.1058695;-38.13080360867914
1739209816.105878;-45.120503652039325
1739209816.1058867;-45.120503652039325
1739209816.1058953;-38.13080360867914
1739209816.1059039;-38.13080360867914
1739209816.1059124;-35.57807855764607
1739209816.105921;-38.13080360867914
1739209816.1059296;-35.57807855764607
1739209816.1059382;-35.57807855764607
1739209816.1059468;-45.120503652039325
1739209816.1059554;-45.120503652039325
1739209816.105964;-35.57807855764607
1739209816.1059725;-38.13080360867914
1739209816.105981;-45.120503652039325
1739209816.1059897;-38.13080360867914
1739209816.1059983;-45.120503652039325
1739209816.1060069;-45.120503652039325
1739209816.1060154;-31.141103565318893
1739209816.106024;-35.57807855764607
1739209816.1060326;-45.120503652039325
1739209816.106041;-45.120503652039325
1739209816.1060495;-45.120503652039325
1739209816.1060581;-45.120503652039325
1739209816.1060667;-45.120503652039325
1739209816.1060753;-45.120503652039325
1739209816.1060839;-45.120503652039325
1739209816.1060925;-45.120503652039325
1739209816.106101;-45.120503652039325
1739209816.1061096;-45.120503652039325
1739209816.1061182;-38.13080360867914
1739209816.1061268;-38.13080360867914
1739209816.1061354;-45.120503652039325
1739209816.106144;-38.13080360867914
1739209816.1061525;-35.57807855764607
1739209816.106161;-38.13080360867914
1739209816.1061697;-45.120503652039325
1739209816.1061783;-45.120503652039325
1739209816.1061869;-45.120503652039325
1739209816.1061954;-45.120503652039325
1739209816.106204;-45.120503652039325
1739209816.1062126;-45.120503652039325
1739209816.1062212;-38.13080360867914
1739209816.1062298;-38.13080360867914
1739209816.1062384;-38.13080360867914
1739209816.106247;-38.13080360867914
1739209816.1062555;-35.57807855764607
1739209816.106264;-38.13080360867914
1739209816.1062727;-45.120503652039325
1739209816.1062813;-38.13080360867914
1739209816.1062899;-45.120503652039325
1739209816.1062984;-33.981070128970906
1739209816.1063068;-45.120503652039325
1739209816.1063154;-38.13080360867914
1739209816.106324;-45.120503652039325
1739209816.1063325;-38.13080360867914
1739209816.1063411;-35.57807855764607
1739209816.1063497;-33.981070128970906
1739209816.1063583;-45.120503652039325
1739209816.1063669;-45.120503652039325
1739209816.1063755;-45.120503652039325
1739209816.106384;-38.13080360867914
1739209816.1063926;-45.120503652039325
1739209816.1064012;-45.120503652039325
1739209816.1064098;-35.57807855764607
1739209816.1064184;-38.13080360867914
1739209816.106427;-45.120503652039325
1739209816.1064355;-38.13080360867914
1739209816.1064441;-33.981070128970906
1739209816.1064527;-38.13080360867914
1739209816.1064613;-45.120503652039325
1739209816.1064699;-45.120503652039325
1739209816.1064785;-35.57807855764607
1739209816.106487;-35.57807855764607
1739209816.1064956;-45.120503652039325
1739209816.1065042;-38.13080360867914
1739209816.1065128;-32.816014438256545
1739209816.1065214;-35.57807855764607
1739209816.10653;-45.120503652039325
1739209816.1065385;-38.13080360867914
1739209816.106547;-35.57807855764607
1739209816.1065557;-35.57807855764607
1739209816.1065643;-45.120503652039325
1739209816.1065726;-31.141103565318915
1739209816.1065812;-38.13080360867914
1739209816.1065898;-38.13080360867914
1739209816.1065984;-45.120503652039325
1739209816.106607;-38.13080360867914
1739209816.1066155;-38.13080360867914
1739209816.1066241;-33.981070128970906
1739209816.1066327;-45.120503652039325
1739209816.1066413;-38.13080360867914
1739209816.1066499;-38.13080360867914
1739209816.1066585;-45.120503652039325
1739209816.106667;-45.120503652039325
1739209816.1066756;-38.13080360867914
1739209816.1066842;-45.120503652039325
1739209816.1066928;-45.120503652039325
1739209816.1067014;-38.13080360867914
1739209816.10671;-31.141103565318915
1739209816.1067185;-38.13080360867914
1739209816.1067271;-38.13080360867914
1739209816.1067357;-35.57807855764607
1739209816.1067443;-35.57807855764607
1739209816.1067529;-45.120503652039325
1739209816.1067615;-45.120503652039325
1739209816.10677;-33.981070128970906
1739209816.1067786;-32.816014438256545
1739209816.1067872;-35.57807855764607
1739209816.1067958;-33.981070128970906
1739209816.1068044;-38.13080360867914
1739209816.106813;-38.13080360867914
1739209816.1068215;-38.13080360867914
1739209816.1068301;-38.13080360867914
1739209816.1068385;-35.57807855764607
1739209816.106847;-35.57807855764607
1739209816.1068556;-38.13080360867914
1739209816.1068642;-45.120503652039325
1739209816.1068728;-38.13080360867914
1739209816.1068814;-38.13080360867914
1739209816.10689;-45.120503652039325
1739209816.1068985;-38.13080360867914
1739209816.1069071;-38.13080360867914
1739209816.1069157;-38.13080360867914
1739209816.1069243;-38.13080360867914
1739209816.1069329;-38.13080360867914
1739209816.1069415;-45.120503652039325
1739209816.10695;-38.13080360867914
1739209816.1069586;-33.981070128970906
1739209816.1069672;-38.13080360867914
1739209816.1069758;-45.120503652039325
1739209816.1069844;-45.120503652039325
1739209816.106993;-38.13080360867914
1739209816.1070015;-33.981070128970906
1739209816.1070101;-45.120503652039325
1739209816.1070187;-45.120503652039325
1739209816.1070273;-45.120503652039325
1739209816.1070359;-33.981070128970906
1739209816.1070445;-45.120503652039325
1739209816.107053;-38.13080360867914
1739209816.1070616;-31.141103565318915
1739209816.1070702;-45.120503652039325
1739209816.1070788;-45.120503652039325
1739209816.1070874;-45.120503652039325
1739209816.107096;-32.816014438256545
1739209816.1071043;-38.13080360867914
1739209816.107113;-38.13080360867914
1739209816.1071215;-45.120503652039325
1739209816.10713;-38.13080360867914
1739209816.1071386;-33.981070128970906
1739209816.1071472;-45.120503652039325
1739209816.1071558;-45.120503652039325
1739209816.1071644;-38.13080360867914
1739209816.107173;-35.57807855764607
1739209816.1071815;-45.120503652039325
1739209816.1071901;-38.13080360867914
1739209816.1071987;-26.487275050834715
1739209816.1072073;-38.13080360867914
1739209816.107216;-45.120503652039325
1739209816.1072245;-38.13080360867914
1739209816.107233;-38.13080360867914
1739209816.1072416;-38.13080360867914
1739209816.1072502;-38.13080360867914
1739209816.1072588;-38.13080360867914
1739209816.1072674;-33.981070128970956
1739209816.107276;-45.120503652039325
1739209816.1072845;-38.13080360867914
1739209816.1072931;-45.120503652039325
1739209816.1073017;-38.13080360867914
1739209816.1073103;-38.13080360867914
1739209816.1073189;-38.13080360867914
1739209816.1073275;-45.120503652039325
1739209816.107336;-31.141103565318893
1739209816.1073446;-38.13080360867914
1739209816.1073532;-45.120503652039325
1739209816.1073618;-38.13080360867914
1739209816.1073704;-45.120503652039325
1739209816.1073787;-45.120503652039325
1739209816.1073873;-38.13080360867914
1739209816.107396;-45.120503652039325
1739209816.1074045;-45.120503652039325
1739209816.107413;-38.13080360867914
1739209816.1074216;-45.120503652039325
1739209816.1074302;-45.120503652039325
1739209816.1074388;-35.57807855764607
1739209816.1074474;-38.13080360867914
1739209816.107456;-38.13080360867914
1739209816.1074646;-38.13080360867914
1739209816.1074731;-45.120503652039325
1739209816.1074817;-38.13080360867914
1739209816.1074903;-38.13080360867914
1739209816.107499;-38.13080360867914
1739209816.1075075;-38.13080360867914
1739209816.107516;-38.13080360867914
1739209816.1075246;-33.981070128970906
1739209816.1075332;-45.120503652039325
1739209816.1075418;-35.57807855764607
1739209816.1075504;-35.57807855764607
1739209816.107559;-45.120503652039325
1739209816.1075675;-45.120503652039325
1739209816.1075761;-38.13080360867914
1739209816.1075847;-38.13080360867914
1739209816.1075933;-45.120503652039325
1739209816.107602;-38.13080360867914
1739209816.1076105;-45.120503652039325
1739209816.107619;-45.120503652039325
1739209816.1076276;-38.13080360867914
1739209816.1076362;-38.13080360867914
1739209816.1076446;-45.120503652039325
1739209816.1076531;-38.13080360867914
1739209816.1076617;-38.13080360867914
1739209816.1076703;-45.120503652039325
1739209816.107679;-35.57807855764607
1739209816.1076875;-32.816014438256545
1739209816.107696;-45.120503652039325
1739209816.1077046;-38.13080360867914
1739209816.1077132;-33.981070128970906
1739209816.1077218;-38.13080360867914
1739209816.1077304;-45.120503652039325
1739209816.107739;-38.13080360867914
1739209816.1077476;-38.13080360867914
1739209816.1077561;-45.120503652039325
1739209816.1077647;-45.120503652039325
1739209816.1077733;-35.57807855764607
1739209816.107782;-35.57807855764607
1739209816.1077905;-33.981070128970906
1739209816.107799;-45.120503652039325
1739209816.1078076;-45.120503652039325
1739209816.1078162;-38.13080360867914
1739209816.1078248;-35.57807855764607
1739209816.1078334;-38.13080360867914
1739209816.107842;-38.13080360867914
1739209816.1078506;-45.120503652039325
1739209816.1078591;-45.120503652039325
1739209816.1078677;-38.13080360867914
1739209816.1078763;-38.13080360867914
1739209816.107885;-45.120503652039325
1739209816.1078935;-38.13080360867914
1739209816.107902;-45.120503652039325
1739209816.1079104;-45.120503652039325
1739209816.107919;-38.13080360867914
1739209816.1079276;-38.13080360867914
1739209816.1079361;-45.120503652039325
1739209816.1079447;-45.120503652039325
1739209816.1079533;-45.120503652039325
1739209816.107962;-38.13080360867914
1739209816.1079705;-38.13080360867914
1739209816.107979;-45.120503652039325
1739209816.1079876;-38.13080360867914
1739209816.1079962;-33.981070128970906
1739209816.1080048;-45.120503652039325
1739209816.1080134;-38.13080360867914
1739209816.108022;-38.13080360867914
1739209816.1080306;-33.981070128970906
1739209816.1080391;-38.13080360867914
1739209816.1080477;-38.13080360867914
1739209816.1080563;-38.13080360867914
1739209816.108065;-45.120503652039325
1739209816.1080735;-45.120503652039325
1739209816.108082;-45.120503652039325
1739209816.1080906;-38.13080360867914
1739209816.1080992;-35.57807855764607
1739209816.1081078;-45.120503652039325
1739209816.1081164;-45.120503652039325
1739209816.108125;-35.57807855764607
1739209816.1081336;-45.120503652039325
1739209816.1081421;-45.120503652039325
1739209816.1081507;-38.13080360867914
1739209816.1081593;-32.816014438256545
1739209816.108168;-28.992665084841942
1739209816.1081762;-45.120503652039325
1739209816.1081848;-45.120503652039325
1739209816.1081934;-35.57807855764607
1739209816.108202;-38.13080360867914
1739209816.1082106;-38.13080360867914
1739209816.1082191;-45.120503652039325
1739209816.1082277;-38.13080360867914
1739209816.1082363;-31.141103565318915
1739209816.108245;-38.13080360867914
1739209816.1082535;-38.13080360867914
1739209816.108262;-45.120503652039325
1739209816.1082706;-45.120503652039325
1739209816.1082792;-45.120503652039325
1739209816.1082878;-33.981070128970906
1739209816.1082964;-45.120503652039325
1739209816.108305;-38.13080360867914
1739209816.1083136;-38.13080360867914
1739209816.1083221;-38.13080360867914
1739209816.1083307;-45.120503652039325
1739209816.1083393;-38.13080360867914
1739209816.108348;-32.816014438256545
1739209816.1083565;-33.981070128970906
1739209816.108365;-45.120503652039325
1739209816.1083736;-38.13080360867914
1739209816.1083822;-35.57807855764607
1739209816.1083908;-35.57807855764607
1739209816.1083994;-45.120503652039325
1739209816.108408;-38.13080360867914
1739209816.1084166;-38.13080360867914
1739209816.1084251;-38.13080360867914
1739209816.1084337;-45.120503652039325
1739209816.108442;-31.141103565318915
1739209816.1084507;-28.992665084841942
1739209816.1084592;-33.981070128970906
1739209816.1084678;-45.120503652039325
1739209816.1084764;-45.120503652039325
1739209816.108485;-38.13080360867914
1739209816.1084936;-38.13080360867914
1739209816.1085021;-45.120503652039325
1739209816.1085107;-38.13080360867914
1739209816.1085193;-35.57807855764607
1739209816.108528;-45.120503652039325
1739209816.1085365;-38.13080360867914
1739209816.108545;-38.13080360867914
1739209816.1085536;-38.13080360867914
1739209816.1085622;-38.13080360867914
1739209816.1085708;-38.13080360867914
1739209816.1085794;-32.816014438256545
1739209816.108588;-31.141103565318915
1739209816.1085966;-38.13080360867914
1739209816.1086051;-38.13080360867914
1739209816.1086137;-45.120503652039325
1739209816.1086223;-38.13080360867914
1739209816.108631;-45.120503652039325
1739209816.1086395;-32.816014438256545
1739209816.108648;-33.981070128970906
1739209816.1086566;-38.13080360867914
1739209816.1086652;-45.120503652039325
1739209816.1086738;-38.13080360867914
1739209816.1086824;-38.13080360867914
1739209816.108691;-38.13080360867914
1739209816.1086996;-38.13080360867914
1739209816.108708;-35.57807855764607
1739209816.1087165;-38.13080360867914
1739209816.108725;-45.120503652039325
1739209816.1087337;-38.13080360867914
1739209816.1087422;-38.13080360867914
1739209816.1087508;-45.120503652039325
1739209816.1087594;-45.120503652039325
1739209816.108768;-38.13080360867914
1739209816.1087766;-35.57807855764607
1739209816.1087852;-38.13080360867914
1739209816.1087937;-33.981070128970906
1739209816.1088023;-45.120503652039325
1739209816.108811;-45.120503652039325
1739209816.1088195;-38.13080360867914
1739209816.108828;-38.13080360867914
1739209816.1088367;-45.120503652039325
1739209816.1088452;-35.57807855764607
1739209816.1088538;-45.120503652039325
1739209816.1088624;-38.13080360867914
1739209816.108871;-35.57807855764607
1739209816.1088796;-45.120503652039325
1739209816.1088881;-45.120503652039325
1739209816.1088967;-33.981070128970906
1739209816.1089053;-35.57807855764607
1739209816.108914;-38.13080360867914
1739209816.1089225;-38.13080360867914
1739209816.108931;-38.13080360867914
1739209816.1089396;-45.120503652039325
1739209816.1089482;-45.120503652039325
1739209816.1089568;-38.13080360867914
1739209816.1089654;-45.120503652039325
1739209816.1089737;-38.13080360867914
1739209816.1089823;-38.13080360867914
1739209816.108991;-45.120503652039325
1739209816.1089995;-45.120503652039325
1739209816.109008;-45.120503652039325
1739209816.1090167;-38.13080360867914
1739209816.1090252;-38.13080360867914
1739209816.1090338;-45.120503652039325
1739209816.1090424;-45.120503652039325
1739209816.109051;-35.57807855764607
1739209816.1090596;-45.120503652039325
1739209816.1090682;-38.13080360867914
1739209816.1090767;-38.13080360867914
1739209816.1090853;-35.57807855764607
1739209816.109094;-38.13080360867914
1739209816.1091025;-45.120503652039325
1739209816.109111;-38.13080360867914
1739209816.1091197;-38.13080360867914
1739209816.1091282;-38.13080360867914
1739209816.1091368;-45.120503652039325
1739209816.1091454;-38.13080360867914
1739209816.109154;-38.13080360867914
1739209816.1091626;-45.120503652039325
1739209816.1091712;-35.57807855764607
1739209816.1091797;-45.120503652039325
1739209816.1091883;-38.13080360867914
1739209816.109197;-38.13080360867914
1739209816.1092055;-38.13080360867914
1739209816.109214;-38.13080360867914
1739209816.1092227;-45.120503652039325
1739209816.1092312;-38.13080360867914
1739209816.1092396;-45.120503652039325
1739209816.1092482;-38.13080360867914
1739209816.1092567;-38.13080360867914
1739209816.1092653;-38.13080360867914
1739209816.109274;-45.120503652039325
1739209816.1092825;-38.13080360867914
1739209816.109291;-38.13080360867914
1739209816.1092997;-45.120503652039325
1739209816.1093082;-32.816014438256545
1739209816.1093168;-45.120503652039325
1739209816.1093254;-45.120503652039325
1739209816.109334;-38.13080360867914
1739209816.1093426;-45.120503652039325
1739209816.1093512;-38.13080360867914
1739209816.1093597;-45.120503652039325
1739209816.1093683;-45.120503652039325
1739209816.109377;-38.13080360867914
1739209816.1093855;-33.981070128970906
1739209816.109394;-45.120503652039325
1739209816.1094027;-38.13080360867914
1739209816.1094112;-38.13080360867914
1739209816.1094198;-38.13080360867914
1739209816.1094284;-38.13080360867914
1739209816.109437;-33.981070128970906
1739209816.1094456;-45.120503652039325
1739209816.1094542;-45.120503652039325
1739209816.1094627;-38.13080360867914
1739209816.1094713;-38.13080360867914
1739209816.10948;-38.13080360867914
1739209816.1094885;-33.981070128970906
1739209816.109497;-45.120503652039325
1739209816.1095054;-45.120503652039325
1739209816.109514;-38.13080360867914
1739209816.1095226;-38.13080360867914
1739209816.1095312;-45.120503652039325
1739209816.1095397;-38.13080360867914
1739209816.1095483;-38.13080360867914
1739209816.109557;-33.981070128970906
1739209816.1095655;-35.57807855764607
1739209816.109574;-32.816014438256545
1739209816.1095827;-45.120503652039325
1739209816.1095912;-45.120503652039325
1739209816.1095998;-35.57807855764607
1739209816.1096084;-38.13080360867914
1739209816.109617;-45.120503652039325
1739209816.1096256;-31.14110356531892
1739209816.1096342;-32.816014438256545
1739209816.1096427;-38.13080360867914
1739209816.1096513;-45.120503652039325
1739209816.10966;-45.120503652039325
1739209816.1096685;-45.120503652039325
1739209816.109677;-45.120503652039325
1739209816.1096857;-45.120503652039325
1739209816.1096942;-28.992665084841942
1739209816.1097028;-33.981070128970906
1739209816.1097114;-38.13080360867914
