CAN Message; 0x77:fd992566a1ee3713
1739209876.2365322;-38.13080360867914
1739209876.2365346;-45.120503652039325
1739209876.236537;-45.120503652039325
1739209876.2365394;-45.120503652039325
1739209876.2365417;-45.120503652039325
1739209876.236544;-38.13080360867914
1739209876.2365463;-45.120503652039325
1739209876.2365487;-38.13080360867914
1739209876.236551;-45.120503652039325
1739209876.2365534;-31.141103565318915
1739209876.2365558;-33.981070128970906
1739209876.236558;-38.13080360867914
1739209876.2365603;-45.120503652039325
1739209876.2365627;-38.13080360867914
1739209876.236565;-38.13080360867914
1739209876.2365675;-45.120503652039325
1739209876.23657;-35.57807855764607
1739209876.236572;-45.120503652039325
1739209876.2365744;-45.120503652039325
1739209876.2365768;-38.13080360867914
1739209876.2365792;-35.57807855764607
1739209876.2365816;-38.13080360867914
1739209876.236584;-45.120503652039325
1739209876.236586;-38.13080360867914
1739209876.2365885;-35.57807855764607
1739209876.2365909;-45.120503652039325
1739209876.2365932;-45.120503652039325
1739209876.2365956;-38.13080360867914
1739209876.236598;-45.120503652039325
1739209876.2366002;-38.13080360867914
1739209876.2366025;-33.981070128970906
1739209876.236605;-38.13080360867914
1739209876.2366073;-38.13080360867914
1739209876.2366097;-45.120503652039325
1739209876.236612;-38.13080360867914
1739209876.2366142;-38.13080360867914
1739209876.2366166;-45.120503652039325
1739209876.236619;-45.120503652039325
1739209876.2366214;-38.13080360867914
1739209876.2366238;-45.120503652039325
1739209876.236626;-38.13080360867914
1739209876.2366283;-45.120503652039325
1739209876.2366307;-32.81601443825658
1739209876.236633;-38.13080360867914
1739209876.2366354;-38.13080360867914
1739209876.2366378;-45.120503652039325
1739209876.23664;-38.13080360867914
1739209876.2366424;-35.57807855764607
1739209876.2366447;-45.120503652039325
1739209876.2366471;-33.981070128970906
1739209876.2366495;-31.141103565318915
1739209876.236652;-45.120503652039325
1739209876.236654;-45.120503652039325
1739209876.2366564;-32.816014438256545
1739209876.2366588;-35.57807855764607
1739209876.2366612;-45.120503652039325
1739209876.2366636;-38.13080360867914
1739209876.236666;-38.13080360867914
1739209876.236668;-38.13080360867914
1739209876.2366705;-45.120503652039325
1739209876.2366729;-38.13080360867914
1739209876.2366753;-35.57807855764607
1739209876.2366776;-33.981070128970906
1739209876.23668;-38.13080360867914
1739209876.2366822;-38.13080360867914
1739209876.2366846;-33.981070128970906
1739209876.236687;-38.13080360867914
1739209876.2366893;-45.120503652039325
1739209876.2366917;-38.13080360867914
1739209876.236694;-38.13080360867914
1739209876.2366962;-45.120503652039325
1739209876.2366986;-38.13080360867914
1739209876.236701;-38.13080360867914
1739209876.2367034;-32.816014438256545
1739209876.2367058;-27.267205301931607
1739209876.2367082;-45.120503652039325
1739209876.2367103;-45.120503652039325
1739209876.2367127;-38.13080360867914
1739209876.236715;-35.57807855764607
1739209876.2367175;-38.13080360867914
1739209876.2367198;-38.13080360867914
1739209876.236722;-45.120503652039325
1739209876.2367244;-33.981070128970906
1739209876.2367268;-35.57807855764607
1739209876.2367291;-45.120503652039325
1739209876.2367315;-45.120503652039325
1739209876.236734;-38.13080360867914
1739209876.236736;-45.120503652039325
1739209876.2367384;-45.120503652039325
1739209876.2367408;-45.120503652039325
1739209876.2367432;-45.120503652039325
1739209876.2367456;-38.13080360867914
1739209876.236748;-38.13080360867914
1739209876.2367501;-45.120503652039325
1739209876.2367525;-33.981070128970906
1739209876.236755;-38.13080360867914
1739209876.2367573;-38.13080360867914
1739209876.2367597;-45.120503652039325
1739209876.236762;-38.13080360867914
1739209876.2367642;-45.120503652039325
1739209876.2367666;-38.13080360867914
1739209876.236769;-35.57807855764607
1739209876.2367713;-33.981070128970906
1739209876.2367737;-35.57807855764607
1739209876.236776;-35.57807855764607
1739209876.2367783;-38.13080360867914
1739209876.2367806;-45.120503652039325
1739209876.236783;-45.120503652039325
1739209876.2367854;-38.13080360867914
1739209876.2367878;-33.981070128970906
1739209876.2367902;-45.120503652039325
1739209876.2367923;-45.120503652039325
1739209876.2367947;-45.120503652039325
1739209876.236797;-45.120503652039325
1739209876.2367995;-38.13080360867914
1739209876.2368019;-35.57807855764607
1739209876.2368042;-45.120503652039325
1739209876.2368064;-45.120503652039325
1739209876.2368088;-38.13080360867914
1739209876.2368112;-33.981070128970906
1739209876.2368135;-45.120503652039325
1739209876.236816;-45.120503652039325
1739209876.236818;-45.120503652039325
1739209876.2368205;-45.120503652039325
1739209876.2368228;-45.120503652039325
1739209876.2368252;-45.120503652039325
1739209876.2368276;-45.120503652039325
1739209876.23683;-45.120503652039325
1739209876.2368321;-45.120503652039325
1739209876.2368345;-45.120503652039325
1739209876.236837;-38.13080360867914
1739209876.2368393;-45.120503652039325
1739209876.2368417;-38.13080360867914
1739209876.236844;-45.120503652039325
1739209876.2368462;-38.13080360867914
1739209876.2368486;-45.120503652039325
1739209876.236851;-33.981070128970906
1739209876.2368534;-45.120503652039325
1739209876.2368557;-38.13080360867914
1739209876.2368581;-38.13080360867914
1739209876.2368603;-38.13080360867914
1739209876.2368627;-35.57807855764607
1739209876.236865;-45.120503652039325
1739209876.2368674;-38.13080360867914
1739209876.2368698;-38.13080360867914
1739209876.2368722;-45.120503652039325
1739209876.2368743;-38.13080360867914
1739209876.2368767;-45.120503652039325
1739209876.236879;-45.120503652039325
1739209876.2368815;-38.13080360867914
1739209876.2368839;-35.57807855764607
1739209876.2368863;-45.120503652039325
1739209876.2368884;-38.13080360867914
1739209876.2368908;-45.120503652039325
1739209876.2368932;-45.120503652039325
1739209876.2368956;-31.141103565318893
1739209876.236898;-38.13080360867914
1739209876.2369;-38.13080360867914
1739209876.2369025;-38.13080360867914
1739209876.2369049;-35.57807855764607
1739209876.2369072;-38.13080360867914
1739209876.2369096;-35.57807855764607
1739209876.236912;-38.13080360867914
1739209876.2369142;-45.120503652039325
1739209876.2369165;-38.13080360867914
1739209876.236919;-30.49652367304973
1739209876.2369213;-38.13080360867914
1739209876.2369237;-45.120503652039325
1739209876.236926;-45.120503652039325
1739209876.2369282;-38.13080360867914
1739209876.2369306;-38.13080360867914
1739209876.236933;-45.120503652039325
1739209876.2369354;-45.120503652039325
1739209876.2369378;-45.120503652039325
1739209876.2369401;-38.13080360867914
1739209876.2369423;-33.981070128970906
1739209876.2369447;-45.120503652039325
1739209876.236947;-45.120503652039325
1739209876.2369494;-33.981070128970906
1739209876.2369518;-29.438486411369333
1739209876.2369542;-38.13080360867914
1739209876.2369564;-45.120503652039325
1739209876.2369587;-45.120503652039325
1739209876.2369611;-38.13080360867914
1739209876.2369635;-38.13080360867914
1739209876.236966;-45.120503652039325
1739209876.2369683;-38.13080360867914
1739209876.2369704;-38.13080360867914
1739209876.2369728;-45.120503652039325
1739209876.2369752;-35.57807855764607
1739209876.2369776;-38.13080360867914
1739209876.23698;-38.13080360867914
1739209876.2369823;-45.120503652039325
1739209876.2369845;-45.120503652039325
1739209876.2369869;-45.120503652039325
1739209876.2369893;-29.438486411369333
1739209876.2369916;-33.981070128970906
1739209876.236994;-35.57807855764607
1739209876.2369962;-35.57807855764607
1739209876.2369986;-35.57807855764607
1739209876.237001;-33.981070128970906
1739209876.2370033;-38.13080360867914
1739209876.2370057;-38.13080360867914
1739209876.237008;-45.120503652039325
1739209876.2370102;-38.13080360867914
1739209876.2370126;-38.13080360867914
1739209876.237015;-45.120503652039325
1739209876.2370174;-38.13080360867914
1739209876.2370198;-38.13080360867914
1739209876.2370222;-45.120503652039325
1739209876.2370243;-35.57807855764607
1739209876.2370267;-38.13080360867914
1739209876.237029;-45.120503652039325
1739209876.2370315;-45.120503652039325
1739209876.2370338;-45.120503652039325
1739209876.2370362;-45.120503652039325
1739209876.2370384;-45.120503652039325
1739209876.2370408;-45.120503652039325
1739209876.2370431;-45.120503652039325
1739209876.2370455;-28.58837851428586
1739209876.237048;-30.49652367304973
1739209876.2370503;-38.13080360867914
1739209876.2370524;-38.13080360867914
1739209876.2370548;-38.13080360867914
1739209876.2370572;-38.13080360867914
1739209876.2370596;-38.13080360867914
1739209876.237062;-33.981070128970906
1739209876.2370644;-38.13080360867914
1739209876.2370665;-38.13080360867914
1739209876.237069;-32.816014438256545
1739209876.2370713;-45.120503652039325
1739209876.2370737;-45.120503652039325
1739209876.237076;-45.120503652039325
1739209876.2370784;-38.13080360867914
1739209876.2370806;-45.120503652039325
1739209876.237083;-33.981070128970906
1739209876.2370853;-31.141103565318915
1739209876.2370877;-45.120503652039325
1739209876.23709;-38.13080360867914
1739209876.2370923;-35.57807855764607
1739209876.2370946;-45.120503652039325
1739209876.237097;-45.120503652039325
1739209876.2370994;-38.13080360867914
1739209876.2371018;-38.13080360867914
1739209876.2371042;-45.120503652039325
1739209876.2371063;-45.120503652039325
1739209876.2371087;-33.981070128970906
1739209876.237111;-38.13080360867914
1739209876.2371135;-38.13080360867914
1739209876.2371159;-45.120503652039325
1739209876.2371182;-38.13080360867914
1739209876.2371204;-45.120503652039325
1739209876.2371228;-45.120503652039325
1739209876.2371252;-45.120503652039325
1739209876.2371275;-45.120503652039325
1739209876.23713;-45.120503652039325
1739209876.2371323;-45.120503652039325
1739209876.2371345;-38.13080360867914
1739209876.2371368;-38.13080360867914
1739209876.2371392;-38.13080360867914
1739209876.2371416;-35.57807855764607
1739209876.237144;-33.981070128970906
1739209876.2371464;-45.120503652039325
1739209876.2371485;-38.13080360867914
1739209876.237151;-33.981070128970906
1739209876.2371533;-38.13080360867914
1739209876.2371557;-33.981070128970906
1739209876.237158;-45.120503652039325
1739209876.2371604;-45.120503652039325
1739209876.2371626;-38.13080360867914
1739209876.237165;-38.13080360867914
1739209876.2371674;-38.13080360867914
1739209876.2371697;-38.13080360867914
1739209876.2371721;-45.120503652039325
1739209876.2371745;-38.13080360867914
1739209876.2371767;-38.13080360867914
1739209876.237179;-38.13080360867914
1739209876.2371814;-45.120503652039325
1739209876.2371838;-45.120503652039325
1739209876.2371862;-45.120503652039325
1739209876.2371883;-45.120503652039325
1739209876.2371907;-38.13080360867914
1739209876.237193;-38.13080360867914
1739209876.2371955;-45.120503652039325
1739209876.2371979;-33.981070128970906
1739209876.2372003;-30.49652367304973
1739209876.2372024;-38.13080360867914
1739209876.2372048;-45.120503652039325
1739209876.2372072;-35.57807855764607
1739209876.2372096;-38.13080360867914
1739209876.237212;-38.13080360867914
1739209876.2372143;-45.120503652039325
1739209876.2372165;-45.120503652039325
1739209876.2372189;-38.13080360867914
1739209876.2372212;-45.120503652039325
1739209876.2372236;-45.120503652039325
1739209876.237226;-38.13080360867914
1739209876.2372284;-45.120503652039325
1739209876.2372305;-38.13080360867914
1739209876.237233;-38.13080360867914
1739209876.2372353;-33.981070128970906
1739209876.2372377;-33.981070128970906
1739209876.23724;-45.120503652039325
1739209876.2372425;-38.13080360867914
1739209876.2372446;-33.981070128970906
1739209876.237247;-45.120503652039325
1739209876.2372494;-38.13080360867914
1739209876.2372518;-38.13080360867914
1739209876.2372541;-45.120503652039325
1739209876.2372565;-45.120503652039325
1739209876.2372587;-38.13080360867914
1739209876.237261;-38.13080360867914
1739209876.2372634;-38.13080360867914
1739209876.2372658;-45.120503652039325
1739209876.2372682;-45.120503652039325
1739209876.2372704;-45.120503652039325
1739209876.2372727;-38.13080360867914
1739209876.2372751;-35.57807855764607
1739209876.2372775;-45.120503652039325
1739209876.23728;-45.120503652039325
1739209876.2372823;-33.981070128970906
1739209876.2372844;-31.141103565318915
1739209876.2372868;-45.120503652039325
1739209876.2372892;-45.120503652039325
1739209876.2372916;-38.13080360867914
1739209876.237294;-35.57807855764607
1739209876.2372963;-38.13080360867914
1739209876.2372985;-38.13080360867914
1739209876.2373009;-38.13080360867914
1739209876.2373033;-38.13080360867914
1739209876.2373056;-38.13080360867914
1739209876.237308;-35.57807855764607
1739209876.2373104;-45.120503652039325
1739209876.2373126;-45.120503652039325
1739209876.237315;-45.120503652039325
1739209876.2373173;-38.13080360867914
1739209876.2373197;-35.57807855764607
1739209876.237322;-38.13080360867914
1739209876.2373245;-33.981070128970906
1739209876.2373266;-45.120503652039325
1739209876.237329;-33.981070128970906
1739209876.2373314;-26.487275050834715
1739209876.2373338;-35.57807855764607
1739209876.2373362;-45.120503652039325
1739209876.2373385;-38.13080360867914
1739209876.2373407;-31.141103565318893
1739209876.237343;-45.120503652039325
1739209876.2373455;-45.120503652039325
1739209876.2373478;-45.120503652039325
1739209876.2373502;-45.120503652039325
1739209876.2373526;-45.120503652039325
1739209876.2373548;-38.13080360867914
1739209876.2373571;-38.13080360867914
1739209876.2373595;-45.120503652039325
1739209876.237362;-45.120503652039325
1739209876.2373643;-45.120503652039325
1739209876.2373664;-38.13080360867914
1739209876.2373688;-35.57807855764607
1739209876.2373712;-38.13080360867914
1739209876.2373736;-45.120503652039325
1739209876.237376;-45.120503652039325
1739209876.2373784;-35.57807855764607
1739209876.2373805;-38.13080360867914
1739209876.237383;-45.120503652039325
1739209876.2373853;-33.981070128970906
1739209876.2373877;-38.13080360867914
1739209876.23739;-45.120503652039325
1739209876.2373924;-45.120503652039325
1739209876.2373946;-45.120503652039325
1739209876.237397;-38.13080360867914
1739209876.2373993;-38.13080360867914
1739209876.2374017;-45.120503652039325
1739209876.237404;-38.13080360867914
1739209876.2374065;-45.120503652039325
1739209876.2374086;-45.120503652039325
1739209876.237411;-38.13080360867914
1739209876.2374134;-38.13080360867914
1739209876.2374158;-38.13080360867914
1739209876.2374182;-38.13080360867914
1739209876.2374206;-45.120503652039325
1739209876.2374227;-45.120503652039325
1739209876.237425;-29.438486411369333
1739209876.2374275;-32.816014438256545
1739209876.2374299;-45.120503652039325
1739209876.2374322;-38.13080360867914
1739209876.2374346;-35.57807855764607
1739209876.2374368;-38.13080360867914
1739209876.2374392;-45.120503652039325
1739209876.2374415;-35.57807855764607
1739209876.237444;-38.13080360867914
1739209876.2374463;-45.120503652039325
1739209876.2374487;-35.57807855764607
1739209876.2374508;-45.120503652039325
1739209876.2374532;-45.120503652039325
1739209876.2374556;-45.120503652039325
1739209876.237458;-45.120503652039325
1739209876.2374604;-45.120503652039325
1739209876.2374625;-31.141103565318893
1739209876.237465;-33.981070128970906
1739209876.2374673;-45.120503652039325
1739209876.2374697;-38.13080360867914
1739209876.237472;-35.57807855764607
1739209876.2374744;-35.57807855764607
1739209876.2374766;-45.120503652039325
1739209876.237479;-45.120503652039325
1739209876.2374814;-35.57807855764607
1739209876.2374837;-38.13080360867914
1739209876.2374861;-45.120503652039325
1739209876.2374885;-38.13080360867914
1739209876.2374907;-35.57807855764607
1739209876.237493;-33.981070128970906
1739209876.2374954;-33.981070128970906
1739209876.2374978;-45.120503652039325
1739209876.2375002;-45.120503652039325
1739209876.2375026;-45.120503652039325
1739209876.2375047;-35.57807855764607
1739209876.237507;-45.120503652039325
1739209876.2375095;-45.120503652039325
1739209876.2375119;-38.13080360867914
1739209876.2375143;-45.120503652039325
1739209876.2375166;-38.13080360867914
1739209876.2375188;-35.57807855764607
1739209876.2375212;-38.13080360867914
1739209876.2375236;-45.120503652039325
1739209876.237526;-38.13080360867914
1739209876.2375283;-38.13080360867914
1739209876.2375307;-45.120503652039325
1739209876.2375329;-45.120503652039325
1739209876.2375352;-38.13080360867914
1739209876.2375376;-38.13080360867914
1739209876.23754;-45.120503652039325
1739209876.2375424;-45.120503652039325
1739209876.2375445;-38.13080360867914
1739209876.237547;-35.57807855764607
1739209876.2375493;-38.13080360867914
1739209876.2375517;-45.120503652039325
1739209876.237554;-38.13080360867914
1739209876.2375565;-45.120503652039325
1739209876.2375586;-38.13080360867914
1739209876.237561;-35.57807855764607
1739209876.2375634;-38.13080360867914
1739209876.2375658;-45.120503652039325
1739209876.2375681;-45.120503652039325
1739209876.2375705;-45.120503652039325
1739209876.2375727;-45.120503652039325
1739209876.237575;-38.13080360867914
1739209876.2375774;-38.13080360867914
1739209876.2375798;-45.120503652039325
1739209876.2375822;-38.13080360867914
1739209876.2375846;-38.13080360867914
1739209876.2375867;-35.57807855764607
1739209876.2375891;-45.120503652039325
1739209876.2375915;-45.120503652039325
1739209876.237594;-35.57807855764607
1739209876.2375963;-38.13080360867914
1739209876.2375987;-38.13080360867914
1739209876.2376008;-38.13080360867914
1739209876.2376032;-32.816014438256545
1739209876.2376056;-38.13080360867914
1739209876.237608;-38.13080360867914
1739209876.2376103;-38.13080360867914
1739209876.2376127;-35.57807855764607
1739209876.2376149;-33.981070128970906
1739209876.2376173;-38.13080360867914
1739209876.2376196;-45.120503652039325
1739209876.237622;-38.13080360867914
1739209876.2376244;-38.13080360867914
1739209876.2376268;-38.13080360867914
1739209876.237629;-45.120503652039325
1739209876.2376313;-45.120503652039325
1739209876.2376337;-38.13080360867914
1739209876.237636;-38.13080360867914
1739209876.2376385;-45.120503652039325
1739209876.2376406;-45.120503652039325
1739209876.237643;-33.981070128970906
1739209876.2376454;-45.120503652039325
1739209876.2376478;-45.120503652039325
1739209876.2376502;-35.57807855764607
1739209876.2376525;-38.13080360867914
1739209876.2376547;-45.120503652039325
1739209876.237657;-38.13080360867914
1739209876.2376595;-35.57807855764607
1739209876.2376618;-38.13080360867914
1739209876.2376642;-45.120503652039325
1739209876.2376666;-33.981070128970906
1739209876.2376688;-38.13080360867914
1739209876.2376711;-31.141103565318915
1739209876.2376735;-33.981070128970906
1739209876.237676;-45.120503652039325
1739209876.2376783;-38.13080360867914
1739209876.2376807;-38.13080360867914
1739209876.2376828;-33.981070128970906
1739209876.2376852;-45.120503652039325
1739209876.2376876;-45.120503652039325
1739209876.23769;-38.13080360867914
1739209876.2376924;-38.13080360867914
1739209876.2376947;-45.120503652039325
1739209876.237697;-45.120503652039325
1739209876.2376993;-45.120503652039325
1739209876.2377017;-45.120503652039325
1739209876.237704;-38.13080360867914
1739209876.2377064;-45.120503652039325
1739209876.2377088;-45.120503652039325
1739209876.237711;-45.120503652039325
1739209876.2377133;-45.120503652039325
1739209876.2377157;-35.57807855764607
1739209876.237718;-38.13080360867914
1739209876.2377205;-45.120503652039325
1739209876.2377229;-45.120503652039325
1739209876.237725;-38.13080360867914
1739209876.2377274;-32.816014438256545
1739209876.2377298;-31.141103565318915
1739209876.2377322;-45.120503652039325
1739209876.2377346;-45.120503652039325
1739209876.2377367;-45.120503652039325
1739209876.237739;-38.13080360867914
1739209876.2377415;-45.120503652039325
1739209876.2377439;-38.13080360867914
1739209876.2377462;-45.120503652039325
1739209876.2377486;-38.13080360867914
1739209876.2377508;-38.13080360867914
1739209876.2377532;-45.120503652039325
1739209876.2377555;-45.120503652039325
1739209876.237758;-38.13080360867914
1739209876.2377603;-35.57807855764607
1739209876.2377627;-45.120503652039325
1739209876.2377648;-38.13080360867914
1739209876.2377672;-32.816014438256545
1739209876.2377696;-45.120503652039325
1739209876.237772;-45.120503652039325
1739209876.2377744;-45.120503652039325
1739209876.2377768;-45.120503652039325
1739209876.237779;-45.120503652039325
1739209876.2377813;-35.57807855764607
1739209876.2377837;-38.13080360867914
1739209876.237786;-45.120503652039325
1739209876.2377884;-33.981070128970906
1739209876.2377908;-38.13080360867914
1739209876.237793;-38.13080360867914
1739209876.2377954;-45.120503652039325
1739209876.2377977;-38.13080360867914
1739209876.2378001;-35.57807855764607
1739209876.2378025;-45.120503652039325
1739209876.237805;-45.120503652039325
1739209876.237807;-38.13080360867914
1739209876.2378094;-32.816014438256545
1739209876.2378118;-45.120503652039325
