CAN Message; 0x98:0000d36f79917bc1
Timestamp;Amplitude
1739209610.1707916;-35.57807855764607
1739209610.1707952;-45.120503652039325
1739209610.1707985;-45.120503652039325
1739209610.170802;-38.13080360867914
1739209610.1708057;-38.13080360867914
1739209610.170809;-38.13080360867914
1739209610.1708126;-45.120503652039325
1739209610.170816;-38.13080360867914
1739209610.1708195;-45.120503652039325
1739209610.170823;-38.13080360867914
1739209610.1708264;-38.13080360867914
1739209610.17083;-38.13080360867914
1739209610.1708336;-45.120503652039325
1739209610.170837;-38.13080360867914
1739209610.1708405;-32.816014438256545
1739209610.1708438;-45.120503652039325
1739209610.1708474;-45.120503652039325
1739209610.170851;-28.992665084841942
1739209610.1708543;-45.120503652039325
1739209610.170858;-45.120503652039325
1739209610.1708615;-38.13080360867914
1739209610.1708648;-33.981070128970906
1739209610.1708684;-45.120503652039325
1739209610.170872;-38.13080360867914
1739209610.1708753;-45.120503652039325
1739209610.170879;-45.120503652039325
1739209610.1708822;-33.981070128970906
1739209610.1708858;-38.13080360867914
1739209610.1708894;-38.13080360867914
1739209610.1708927;-45.120503652039325
1739209610.1708963;-33.981070128970906
1739209610.1708999;-45.120503652039325
1739209610.1709032;-45.120503652039325
1739209610.1709068;-33.981070128970906
1739209610.1709101;-38.13080360867914
1739209610.1709137;-45.120503652039325
1739209610.1709173;-45.120503652039325
1739209610.1709206;-45.120503652039325
1739209610.1709242;-45.120503652039325
1739209610.1709278;-35.57807855764607
1739209610.170931;-35.57807855764607
1739209610.1709347;-38.13080360867914
1739209610.170938;-45.120503652039325
1739209610.1709416;-38.13080360867914
1739209610.1709452;-45.120503652039325
1739209610.1709485;-38.13080360867914
1739209610.170952;-32.816014438256545
1739209610.1709557;-33.981070128970906
1739209610.170959;-33.981070128970906
1739209610.1709626;-32.816014438256545
1739209610.1709661;-38.13080360867914
1739209610.1709695;-38.13080360867914
1739209610.170973;-35.57807855764607
1739209610.1709764;-38.13080360867914
1739209610.17098;-45.120503652039325
1739209610.1709836;-45.120503652039325
1739209610.170987;-45.120503652039325
1739209610.1709905;-45.120503652039325
1739209610.170994;-38.13080360867914
1739209610.1709974;-45.120503652039325
1739209610.171001;-45.120503652039325
1739209610.1710043;-45.120503652039325
1739209610.1710079;-38.13080360867914
1739209610.1710114;-45.120503652039325
1739209610.1710148;-38.13080360867914
1739209610.1710184;-45.120503652039325
1739209610.171022;-45.120503652039325
1739209610.1710253;-38.13080360867914
1739209610.1710289;-45.120503652039325
1739209610.1672797;-35.57807855764607
1739209610.1672819;-35.57807855764607
1739209610.1672838;-38.13080360867914
1739209610.167286;-35.57807855764607
1739209610.1672878;-38.13080360867914
1739209610.16729;-45.120503652039325
1739209610.167292;-38.13080360867914
1739209610.167294;-38.13080360867914
1739209610.1672962;-45.120503652039325
1739209610.167298;-45.120503652039325
1739209610.1673002;-38.13080360867914
1739209610.1673021;-45.120503652039325
1739209610.1673043;-38.13080360867914
1739209610.1673062;-45.120503652039325
1739209610.1673083;-38.13080360867914
1739209610.1673105;-45.120503652039325
1739209610.1673124;-45.120503652039325
1739209610.1673145;-45.120503652039325
1739209610.1673164;-45.120503652039325
1739209610.1673186;-38.13080360867914
1739209610.1673205;-45.120503652039325
1739209610.1673226;-38.13080360867914
1739209610.1673245;-35.57807855764607
1739209610.1673267;-32.816014438256545
1739209610.1673288;-35.57807855764607
1739209610.1673307;-38.13080360867914
1739209610.167333;-38.13080360867914
1739209610.1673348;-45.120503652039325
1739209610.167337;-45.120503652039325
1739209610.1673388;-35.57807855764607
1739209610.167341;-38.13080360867914
1739209610.167343;-45.120503652039325
1739209610.167345;-38.13080360867914
1739209610.1673472;-38.13080360867914
1739209610.167349;-38.13080360867914
1739209610.1673512;-35.57807855764607
1739209610.1673532;-38.13080360867914
1739209610.1673553;-35.57807855764607
1739209610.1673572;-45.120503652039325
1739209610.1673594;-45.120503652039325
1739209610.1673615;-35.57807855764607
1739209610.1673634;-35.57807855764607
1739209610.1673656;-45.120503652039325
1739209610.1673675;-45.120503652039325
1739209610.1673696;-38.13080360867914
1739209610.1673715;-45.120503652039325
1739209610.1673737;-45.120503652039325
1739209610.1673756;-45.120503652039325
1739209610.1673777;-38.13080360867914
1739209610.1673799;-45.120503652039325
1739209610.1673818;-45.120503652039325
1739209610.167384;-32.816014438256545
1739209610.1673858;-45.120503652039325
1739209610.167388;-45.120503652039325
1739209610.1673899;-45.120503652039325
1739209610.167392;-33.981070128970906
1739209610.167394;-33.981070128970906
1739209610.167396;-38.13080360867914
1739209610.1673982;-38.13080360867914
1739209610.1674001;-45.120503652039325
1739209610.1674023;-33.981070128970906
1739209610.1674042;-45.120503652039325
1739209610.1674063;-35.57807855764607
1739209610.1674082;-33.981070128970906
1739209610.1674104;-45.120503652039325
1739209610.1674123;-45.120503652039325
1739209610.1674144;-45.120503652039325
1739209610.1674166;-38.13080360867914
1739209610.1674185;-45.120503652039325
1739209610.1674206;-38.13080360867914
1739209610.1674225;-38.13080360867914
1739209610.1674247;-33.981070128970906
1739209610.1674266;-33.981070128970906
1739209610.1674287;-45.120503652039325
1739209610.1674309;-38.13080360867914
1739209610.1674328;-45.120503652039325
1739209610.167435;-38.13080360867914
1739209610.1674368;-45.120503652039325
1739209610.167439;-45.120503652039325
1739209610.167441;-38.13080360867914
1739209610.167443;-33.981070128970906
1739209610.167445;-35.57807855764607
1739209610.167447;-38.13080360867914
1739209610.1674492;-38.13080360867914
1739209610.1674511;-33.981070128970906
1739209610.1674533;-45.120503652039325
1739209610.1674552;-45.120503652039325
1739209610.1674573;-45.120503652039325
1739209610.1674592;-38.13080360867914
1739209610.1674614;-38.13080360867914
1739209610.1674633;-38.13080360867914
1739209610.1674654;-45.120503652039325
1739209610.1674676;-45.120503652039325
1739209610.1674695;-45.120503652039325
1739209610.1674716;-45.120503652039325
1739209610.1674736;-45.120503652039325
1739209610.1674757;-38.13080360867914
1739209610.1674776;-35.57807855764607
1739209610.1674798;-45.120503652039325
1739209610.1674817;-38.13080360867914
1739209610.1674838;-38.13080360867914
1739209610.167486;-38.13080360867914
1739209610.1674879;-45.120503652039325
1739209610.16749;-45.120503652039325
1739209610.167492;-38.13080360867914
1739209610.167494;-45.120503652039325
1739209610.167496;-33.981070128970906
1739209610.167498;-45.120503652039325
1739209610.1675003;-38.13080360867914
1739209610.1675022;-45.120503652039325
1739209610.1675043;-45.120503652039325
1739209610.1675062;-38.13080360867914
1739209610.1675084;-28.992665084841942
1739209610.1675103;-38.13080360867914
1739209610.1675124;-38.13080360867914
1739209610.1675143;-38.13080360867914
1739209610.1675165;-38.13080360867914
1739209610.1675186;-38.13080360867914
1739209610.1675205;-45.120503652039325
1739209610.1675227;-38.13080360867914
1739209610.1675246;-38.13080360867914
1739209610.1675267;-45.120503652039325
1739209610.1675286;-38.13080360867914
1739209610.1675308;-38.13080360867914
1739209610.1675327;-45.120503652039325
1739209610.1675348;-45.120503652039325
1739209610.167537;-45.120503652039325
1739209610.167539;-45.120503652039325
1739209610.167541;-33.981070128970906
1739209610.167543;-45.120503652039325
1739209610.167545;-38.13080360867914
1739209610.167547;-35.57807855764607
1739209610.1675491;-32.816014438256545
1739209610.167551;-38.13080360867914
1739209610.1675532;-45.120503652039325
1739209610.1675553;-45.120503652039325
1739209610.1675572;-45.120503652039325
1739209610.1675594;-45.120503652039325
1739209610.1675613;-45.120503652039325
1739209610.1675634;-45.120503652039325
1739209610.1675653;-38.13080360867914
1739209610.1675675;-32.816014438256545
1739209610.1675694;-38.13080360867914
1739209610.1675715;-38.13080360867914
1739209610.1675737;-45.120503652039325
1739209610.1675756;-45.120503652039325
1739209610.1675777;-45.120503652039325
1739209610.1675797;-45.120503652039325
1739209610.1675818;-33.981070128970906
1739209610.1675837;-38.13080360867914
1739209610.1675858;-38.13080360867914
1739209610.167588;-45.120503652039325
1739209610.16759;-26.991370085610736
1739209610.167592;-33.981070128970906
1739209610.167594;-45.120503652039325
1739209610.167596;-45.120503652039325
1739209610.167598;-35.57807855764607
1739209610.1676002;-45.120503652039325
1739209610.167602;-29.438486411369347
1739209610.1676042;-27.8777449560314
1739209610.1676064;-33.981070128970956
1739209610.1676083;-45.120503652039325
1739209610.1676104;-45.120503652039325
1739209610.1676123;-38.13080360867914
1739209610.1676145;-27.267205301931607
1739209610.1676164;-28.992665084841942
1739209610.1676185;-38.13080360867914
1739209610.1676204;-38.13080360867914
1739209610.1676226;-38.13080360867914
1739209610.1676247;-38.13080360867914
1739209610.1676266;-31.141103565318915
1739209610.1676288;-45.120503652039325
1739209610.1676307;-28.992665084841942
1739209610.1676328;-28.992665084841942
1739209610.1676347;-45.120503652039325
1739209610.1676369;-33.981070128970956
1739209610.1676388;-30.49652367304976
1739209610.167641;-30.49652367304973
1739209610.167643;-29.438486411369354
1739209610.167645;-38.13080360867914
1739209610.1676471;-32.816014438256545
1739209610.167649;-28.992665084841942
1739209610.1676512;-25.826314394896357
1739209610.167653;-38.13080360867914
1739209610.1676552;-45.120503652039325
1739209610.1676574;-45.120503652039325
1739209610.1676593;-31.141103565318915
1739209610.1676614;-30.49652367304976
1739209610.1676633;-32.81601443825658
1739209610.1676655;-31.141103565318893
1739209610.1676674;-45.120503652039325
1739209610.1676695;-38.13080360867914
1739209610.1676714;-30.49652367304973
1739209610.1676736;-28.58837851428586
1739209610.1676757;-45.120503652039325
1739209610.1676776;-33.981070128970906
1739209610.1676798;-27.267205301931607
1739209610.1676817;-38.13080360867914
1739209610.1676838;-29.438486411369347
1739209610.1676857;-30.49652367304973
1739209610.167688;-45.120503652039325
1739209610.1676898;-31.141103565318915
1739209610.167692;-29.438486411369333
1739209610.167694;-38.13080360867914
1739209610.167696;-38.13080360867914
1739209610.1676981;-32.816014438256545
1739209610.1677;-38.13080360867914
1739209610.1677022;-35.57807855764607
1739209610.167704;-28.992665084841942
1739209610.1677063;-38.13080360867914
1739209610.1677082;-28.992665084841942
1739209610.1677103;-45.120503652039325
1739209610.1677125;-22.84163660590255
1739209610.1710322;-45.120503652039325
1739209610.1710358;-45.120503652039325
1739209610.1710393;-33.981070128970906
1739209610.1710427;-35.57807855764607
1739209610.1710463;-45.120503652039325
1739209610.1710498;-45.120503652039325
1739209610.1710532;-38.13080360867914
1739209610.1710567;-35.57807855764607
1739209610.17106;-38.13080360867914
1739209610.1710637;-45.120503652039325
1739209610.1710672;-38.13080360867914
1739209610.1710706;-35.57807855764607
1739209610.1710742;-45.120503652039325
1739209610.1710777;-31.141103565318915
1739209610.171081;-38.13080360867914
1739209610.1710846;-45.120503652039325
1739209610.1710882;-38.13080360867914
1739209610.1710916;-38.13080360867914
1739209610.1710951;-38.13080360867914
1739209610.1710985;-45.120503652039325
1739209610.171102;-35.57807855764607
1739209610.1711056;-38.13080360867914
1739209610.171109;-45.120503652039325
1739209610.1711125;-45.120503652039325
1739209610.171116;-38.13080360867914
1739209610.1711195;-35.57807855764607
1739209610.171123;-45.120503652039325
1739209610.1711264;-33.981070128970906
1739209610.17113;-38.13080360867914
1739209610.1711335;-33.981070128970906
1739209610.1711369;-38.13080360867914
1739209610.1711404;-45.120503652039325
1739209610.171144;-45.120503652039325
1739209610.1711473;-38.13080360867914
1739209610.171151;-45.120503652039325
1739209610.1711543;-45.120503652039325
1739209610.1711578;-38.13080360867914
1739209610.1711614;-45.120503652039325
1739209610.1711648;-38.13080360867914
1739209610.1711683;-35.57807855764607
1739209610.171172;-38.13080360867914
1739209610.1711752;-38.13080360867914
1739209610.1711788;-38.13080360867914
1739209610.1711822;-33.981070128970906
1739209610.1711857;-45.120503652039325
1739209610.1711893;-45.120503652039325
1739209610.1711926;-35.57807855764607
1739209610.1711962;-35.57807855764607
1739209610.1711998;-38.13080360867914
1739209610.1712031;-45.120503652039325
1739209610.1712067;-38.13080360867914
1739209610.1712103;-38.13080360867914
1739209610.1712136;-38.13080360867914
1739209610.1712172;-45.120503652039325
1739209610.1712205;-38.13080360867914
1739209610.171224;-35.57807855764607
1739209610.1712277;-35.57807855764607
1739209610.171231;-38.13080360867914
1739209610.1712346;-45.120503652039325
1739209610.1712382;-45.120503652039325
1739209610.1712415;-45.120503652039325
1739209610.171245;-38.13080360867914
1739209610.1712484;-38.13080360867914
1739209610.171252;-45.120503652039325
1739209610.1712556;-33.981070128970906
1739209610.171259;-35.57807855764607
1739209610.1712625;-38.13080360867914
1739209610.171266;-45.120503652039325
1739209610.1712694;-38.13080360867914
1739209610.171273;-33.981070128970906
1739209610.1712763;-33.981070128970906
1739209610.17128;-45.120503652039325
1739209610.1712835;-38.13080360867914
1739209610.1712868;-45.120503652039325
1739209610.1712904;-45.120503652039325
1739209610.171294;-45.120503652039325
1739209610.1712973;-38.13080360867914
1739209610.171301;-38.13080360867914
1739209610.1713045;-33.981070128970906
1739209610.1713078;-45.120503652039325
1739209610.1713114;-38.13080360867914
1739209610.1713147;-31.141103565318915
1739209610.1713183;-32.816014438256545
1739209610.1713219;-45.120503652039325
1739209610.1713252;-38.13080360867914
1739209610.1713288;-33.981070128970906
1739209610.1713324;-30.49652367304973
1739209610.1713357;-38.13080360867914
1739209610.1713393;-45.120503652039325
1739209610.1713426;-45.120503652039325
1739209610.1713462;-45.120503652039325
1739209610.1713498;-45.120503652039325
1739209610.171353;-45.120503652039325
1739209610.1713567;-38.13080360867914
1739209610.1713603;-25.826314394896357
1739209610.1713636;-32.816014438256545
1739209610.1713672;-45.120503652039325
1739209610.1713705;-45.120503652039325
1739209610.171374;-33.981070128970906
1739209610.1713777;-38.13080360867914
1739209610.171381;-45.120503652039325
1739209610.1713846;-45.120503652039325
1739209610.1713881;-35.57807855764607
1739209610.1713915;-45.120503652039325
1739209610.171395;-38.13080360867914
1739209610.1713984;-45.120503652039325
1739209610.171402;-45.120503652039325
1739209610.1714056;-38.13080360867914
1739209610.171409;-35.57807855764607
1739209610.1714125;-35.57807855764607
1739209610.171416;-35.57807855764607
1739209610.1714194;-45.120503652039325
1739209610.171423;-45.120503652039325
1739209610.1714265;-38.13080360867914
1739209610.1714299;-45.120503652039325
1739209610.1714334;-38.13080360867914
1739209610.1714368;-33.981070128970906
1739209610.1714404;-38.13080360867914
1739209610.171444;-35.57807855764607
1739209610.1714473;-45.120503652039325
1739209610.1714509;-38.13080360867914
1739209610.1714544;-38.13080360867914
1739209610.1714578;-45.120503652039325
1739209610.1714613;-45.120503652039325
1739209610.1714647;-45.120503652039325
1739209610.1714683;-45.120503652039325
1739209610.1714718;-38.13080360867914
1739209610.1714752;-38.13080360867914
1739209610.1714787;-38.13080360867914
1739209610.1714823;-45.120503652039325
1739209610.1714857;-38.13080360867914
1739209610.1714892;-33.981070128970906
1739209610.1714926;-38.13080360867914
1739209610.1714962;-45.120503652039325
1739209610.1714997;-25.826314394896357
1739209610.171503;-32.816014438256545
1739209610.1715066;-45.120503652039325
1739209610.1715102;-38.13080360867914
1739209610.1715136;-33.981070128970906
1739209610.1715171;-45.120503652039325
1739209610.1715207;-45.120503652039325
1739209610.171524;-45.120503652039325
1739209610.1715276;-38.13080360867914
1739209610.171531;-45.120503652039325
1739209610.1715345;-45.120503652039325
1739209610.171538;-45.120503652039325
1739209610.1715415;-45.120503652039325
1739209610.171545;-38.13080360867914
1739209610.1715486;-45.120503652039325
1739209610.171552;-38.13080360867914
1739209610.1715555;-30.49652367304973
1739209610.1715589;-32.816014438256545
1739209610.1715624;-38.13080360867914
1739209610.171566;-45.120503652039325
1739209610.1715693;-38.13080360867914
1739209610.171573;-45.120503652039325
1739209610.1715765;-38.13080360867914
1739209610.1715798;-35.57807855764607
1739209610.1715834;-45.120503652039325
1739209610.1715868;-45.120503652039325
1739209610.1715903;-38.13080360867914
1739209610.171594;-35.57807855764607
1739209610.1715972;-45.120503652039325
1739209610.1716008;-38.13080360867914
1739209610.1716044;-45.120503652039325
1739209610.1716077;-45.120503652039325
1739209610.1716113;-38.13080360867914
1739209610.1716146;-38.13080360867914
1739209610.1716182;-45.120503652039325
1739209610.1716218;-45.120503652039325
1739209610.1716251;-45.120503652039325
1739209610.1716287;-38.13080360867914
1739209610.1677144;-26.487275050834715
1739209610.1677165;-29.438486411369354
1739209610.1677184;-33.981070128970956
1739209610.1677206;-38.13080360867914
1739209610.1677225;-45.120503652039325
1739209610.1677246;-28.992665084841942
1739209610.1677268;-29.438486411369333
1739209610.1677287;-33.981070128970906
1739209610.1677308;-27.267205301931607
1739209610.1677327;-27.8777449560314
1739209610.1677349;-38.13080360867914
1739209610.1677368;-32.816014438256545
1739209610.167739;-45.120503652039325
1739209610.1677408;-28.21854285175415
1739209610.167743;-35.57807855764607
1739209610.167745;-33.981070128970906
1739209610.167747;-33.981070128970906
1739209610.1677492;-33.981070128970906
1739209610.167751;-38.13080360867914
1739209610.1677532;-38.13080360867914
1739209610.1677551;-31.141103565318915
1739209610.1677573;-28.58837851428586
1739209610.1677592;-29.438486411369333
1739209610.1677613;-38.13080360867914
1739209610.1677635;-22.448786368009156
1739209610.1677654;-33.981070128970906
1739209610.1677675;-38.13080360867914
1739209610.1677694;-45.120503652039325
1739209610.1677716;-31.141103565318915
1739209610.1677735;-31.141103565318893
1739209610.1677756;-45.120503652039325
1739209610.1677775;-31.141103565318893
1739209610.1677797;-31.141103565318893
1739209610.1677818;-38.13080360867914
1739209610.1677837;-33.981070128970956
1739209610.167786;-45.120503652039325
1739209610.1677878;-31.14110356531892
1739209610.16779;-28.58837851428586
1739209610.1677918;-33.981070128970906
1739209610.167794;-35.57807855764607
1739209610.1677961;-45.120503652039325
1739209610.167798;-45.120503652039325
1739209610.1678002;-38.13080360867914
1739209610.167802;-33.981070128970956
1739209610.1678042;-35.57807855764607
1739209610.1678061;-35.57807855764607
1739209610.1678083;-38.13080360867914
1739209610.1678102;-25.077289914212862
1739209610.1678123;-29.438486411369354
1739209610.1678145;-38.13080360867914
1739209610.1678164;-33.981070128970906
1739209610.1678185;-30.49652367304973
1739209610.1678205;-38.13080360867914
1739209610.1678226;-25.826314394896357
1739209610.1678245;-31.141103565318915
1739209610.1678267;-38.13080360867914
1739209610.1678286;-45.120503652039325
1739209610.1678307;-38.13080360867914
1739209610.1678329;-45.120503652039325
1739209610.1678348;-45.120503652039325
1739209610.167837;-30.49652367304973
1739209610.1678388;-26.487275050834715
1739209610.167841;-38.13080360867914
1739209610.1678429;-35.57807855764607
1739209610.167845;-33.981070128970906
1739209610.167847;-28.992665084841942
1739209610.167849;-27.8777449560314
1739209610.1678512;-45.120503652039325
1739209610.167853;-45.120503652039325
1739209610.1678553;-45.120503652039325
1739209610.1678572;-31.141103565318915
1739209610.1678593;-38.13080360867914
1739209610.1678612;-33.981070128970956
1739209610.1678634;-38.13080360867914
1739209610.1678653;-38.13080360867914
1739209610.1678674;-31.141103565318915
1739209610.1678696;-38.13080360867914
1739209610.1678715;-38.13080360867914
1739209610.1678736;-30.49652367304973
1739209610.1678755;-25.826314394896357
1739209610.1678777;-26.487275050834715
1739209610.1678796;-45.120503652039325
1739209610.1678817;-45.120503652039325
1739209610.1678839;-45.120503652039325
1739209610.1678858;-31.141103565318915
1739209610.167888;-38.13080360867914
1739209610.1678898;-45.120503652039325
1739209610.167892;-45.120503652039325
1739209610.167894;-33.981070128970956
1739209610.167896;-26.487275050834715
1739209610.167898;-33.981070128970906
1739209610.1679;-31.141103565318915
1739209610.1679022;-25.826314394896357
1739209610.1679041;-33.981070128970956
1739209610.1679063;-38.13080360867914
1739209610.1679082;-27.267205301931607
1739209610.1679103;-28.992665084841967
1739209610.1679122;-32.81601443825658
1739209610.1679144;-32.816014438256545
1739209610.1679163;-31.141103565318915
1739209610.1679184;-38.13080360867914
1739209610.1679206;-38.13080360867914
1739209610.1679225;-45.120503652039325
1739209610.1679246;-33.981070128970906
1739209610.1679265;-45.120503652039325
1739209610.1679287;-33.981070128970906
1739209610.1679306;-32.816014438256545
1739209610.1679327;-38.13080360867914
1739209610.1679347;-38.13080360867914
1739209610.1679368;-33.981070128970906
1739209610.167939;-32.81601443825658
1739209610.1679409;-27.267205301931607
1739209610.167943;-31.14110356531892
1739209610.167945;-45.120503652039325
1739209610.167947;-32.816014438256545
1739209610.167949;-38.13080360867914
1739209610.167951;-29.438486411369354
1739209610.1679533;-27.267205301931607
1739209610.1679552;-31.141103565318915
1739209610.1679573;-27.267205301931607
1739209610.1679592;-31.141103565318915
1739209610.1679614;-28.992665084841942
1739209610.1679633;-38.13080360867914
1739209610.1679654;-38.13080360867914
1739209610.1679673;-38.13080360867914
1739209610.1679695;-30.49652367304973
1739209610.1679716;-45.120503652039325
1739209610.1679735;-28.58837851428586
1739209610.1679757;-27.8777449560314
1739209610.1679776;-28.992665084841942
1739209610.1679797;-32.816014438256545
1739209610.1679816;-32.81601443825658
1739209610.1679838;-26.487275050834725
1739209610.1679857;-38.13080360867914
1739209610.1679878;-45.120503652039325
1739209610.16799;-33.981070128970906
1739209610.1679919;-32.816014438256545
1739209610.167994;-33.981070128970906
1739209610.167996;-29.438486411369333
1739209610.167998;-30.49652367304973
1739209610.168;-35.57807855764607
1739209610.1680021;-38.13080360867914
1739209610.168004;-45.120503652039325
1739209610.1680062;-45.120503652039325
1739209610.1680083;-45.120503652039325
1739209610.1680102;-31.141103565318915
1739209610.1680124;-28.58837851428586
1739209610.1680143;-45.120503652039325
1739209610.1680164;-26.991370085610722
1739209610.1680183;-31.141103565318915
1739209610.1680205;-33.981070128970956
1739209610.1680226;-33.981070128970906
1739209610.1680245;-28.21854285175415
1739209610.1680267;-38.13080360867914
1739209610.1680286;-38.13080360867914
1739209610.1680307;-38.13080360867914
1739209610.1680326;-31.141103565318915
1739209610.1680348;-35.57807855764607
1739209610.1680367;-45.120503652039325
1739209610.1680388;-29.438486411369333
1739209610.168041;-27.267205301931607
1739209610.168043;-38.13080360867914
1739209610.168045;-29.438486411369333
1739209610.168047;-45.120503652039325
1739209610.168049;-45.120503652039325
1739209610.168051;-45.120503652039325
1739209610.1680532;-45.120503652039325
1739209610.168055;-38.13080360867914
1739209610.1680572;-31.141103565318915
1739209610.1716337;-33.981070128970906
1739209610.171639;-45.120503652039325
1739209610.171644;-38.13080360867914
1739209610.171649;-35.57807855764607
1739209610.1716542;-45.120503652039325
1739209610.1716592;-38.13080360867914
1739209610.1716642;-35.57807855764607
1739209610.1716695;-38.13080360867914
1739209610.1716745;-45.120503652039325
1739209610.1716797;-45.120503652039325
1739209610.1716847;-45.120503652039325
1739209610.1716897;-45.120503652039325
1739209610.171695;-45.120503652039325
1739209610.1717;-35.57807855764607
1739209610.171705;-38.13080360867914
1739209610.1717103;-45.120503652039325
1739209610.1717153;-35.57807855764607
1739209610.1717203;-38.13080360867914
1739209610.1717255;-38.13080360867914
1739209610.1717305;-35.57807855764607
1739209610.1717355;-38.13080360867914
1739209610.1717408;-35.57807855764607
1739209610.1717458;-38.13080360867914
1739209610.171751;-38.13080360867914
1739209610.171756;-45.120503652039325
1739209610.171761;-33.981070128970906
1739209610.1717663;-45.120503652039325
1739209610.1717713;-45.120503652039325
1739209610.1717763;-38.13080360867914
1739209610.1717815;-45.120503652039325
1739209610.1717865;-38.13080360867914
1739209610.1717916;-38.13080360867914
1739209610.1717968;-35.57807855764607
1739209610.1718018;-45.120503652039325
1739209610.1718068;-35.57807855764607
1739209610.171812;-35.57807855764607
1739209610.171817;-45.120503652039325
1739209610.171822;-45.120503652039325
1739209610.1718273;-38.13080360867914
1739209610.1718323;-38.13080360867914
1739209610.1718376;-45.120503652039325
1739209610.1718426;-45.120503652039325
1739209610.1718476;-45.120503652039325
1739209610.1718528;-38.13080360867914
1739209610.1718578;-38.13080360867914
1739209610.1718628;-45.120503652039325
1739209610.171868;-38.13080360867914
1739209610.171873;-35.57807855764607
1739209610.171878;-38.13080360867914
1739209610.1718833;-45.120503652039325
1739209610.1718884;-33.981070128970906
1739209610.1718934;-38.13080360867914
1739209610.1718986;-45.120503652039325
1739209610.1719036;-45.120503652039325
1739209610.1719086;-38.13080360867914
1739209610.1719139;-38.13080360867914
1739209610.1719189;-38.13080360867914
1739209610.171924;-45.120503652039325
1739209610.1719291;-38.13080360867914
1739209610.1719341;-38.13080360867914
1739209610.1719394;-38.13080360867914
1739209610.1719444;-45.120503652039325
1739209610.1719494;-45.120503652039325
1739209610.1719546;-35.57807855764607
1739209610.1719596;-31.141103565318915
1739209610.1719646;-45.120503652039325
1739209610.17197;-45.120503652039325
1739209610.171975;-38.13080360867914
1739209610.17198;-33.981070128970906
1739209610.1719851;-38.13080360867914
1739209610.1719902;-38.13080360867914
1739209610.1719954;-45.120503652039325
1739209610.1720004;-38.13080360867914
1739209610.1720054;-38.13080360867914
1739209610.1720107;-38.13080360867914
1739209610.1720157;-38.13080360867914
1739209610.1720207;-33.981070128970906
1739209610.172026;-38.13080360867914
1739209610.172031;-45.120503652039325
1739209610.172036;-35.57807855764607
1739209610.1720412;-38.13080360867914
1739209610.1720462;-45.120503652039325
1739209610.1720512;-38.13080360867914
1739209610.1720564;-38.13080360867914
1739209610.1720614;-33.981070128970906
1739209610.1720665;-38.13080360867914
1739209610.1720717;-35.57807855764607
1739209610.1720767;-32.816014438256545
1739209610.172082;-45.120503652039325
1739209610.172087;-45.120503652039325
1739209610.172092;-38.13080360867914
1739209610.1720972;-32.816014438256545
1739209610.1721022;-45.120503652039325
1739209610.1721072;-45.120503652039325
1739209610.1721125;-38.13080360867914
1739209610.1721175;-38.13080360867914
1739209610.1721225;-33.981070128970906
1739209610.1721277;-45.120503652039325
1739209610.1721327;-38.13080360867914
1739209610.1721377;-38.13080360867914
1739209610.172143;-45.120503652039325
1739209610.172148;-45.120503652039325
1739209610.1721532;-38.13080360867914
1739209610.1721582;-33.981070128970906
1739209610.1721632;-38.13080360867914
1739209610.1721685;-45.120503652039325
1739209610.1721735;-45.120503652039325
1739209610.1721785;-35.57807855764607
1739209610.1721838;-38.13080360867914
1739209610.1721888;-45.120503652039325
1739209610.1721938;-45.120503652039325
1739209610.172199;-38.13080360867914
1739209610.172204;-38.13080360867914
1739209610.172209;-45.120503652039325
1739209610.1722143;-45.120503652039325
1739209610.1722193;-38.13080360867914
1739209610.1722243;-35.57807855764607
1739209610.1722295;-38.13080360867914
1739209610.1722345;-45.120503652039325
1739209610.1722398;-45.120503652039325
1739209610.1722448;-33.981070128970906
1739209610.1722498;-32.816014438256545
1739209610.172255;-45.120503652039325
1739209610.17226;-45.120503652039325
1739209610.172265;-35.57807855764607
1739209610.1722703;-45.120503652039325
1739209610.1722753;-38.13080360867914
1739209610.1722803;-38.13080360867914
1739209610.1722856;-45.120503652039325
1739209610.1722906;-45.120503652039325
1739209610.1722956;-45.120503652039325
1739209610.1723008;-45.120503652039325
1739209610.1723058;-28.992665084841942
1739209610.172311;-33.981070128970906
1739209610.172316;-45.120503652039325
1739209610.172321;-45.120503652039325
1739209610.1723263;-38.13080360867914
1739209610.1723313;-32.816014438256545
1739209610.1723363;-45.120503652039325
1739209610.1723416;-38.13080360867914
1739209610.1723466;-38.13080360867914
1739209610.1723516;-45.120503652039325
1739209610.1723568;-45.120503652039325
1739209610.1723619;-45.120503652039325
1739209610.1723669;-45.120503652039325
1739209610.172372;-38.13080360867914
1739209610.172377;-38.13080360867914
1739209610.172382;-45.120503652039325
1739209610.1723874;-33.981070128970906
1739209610.1723924;-35.57807855764607
1739209610.1723976;-45.120503652039325
1739209610.1724026;-45.120503652039325
1739209610.1724076;-38.13080360867914
1739209610.1724129;-38.13080360867914
1739209610.1724179;-38.13080360867914
1739209610.172423;-45.120503652039325
1739209610.1724281;-45.120503652039325
1739209610.1724331;-45.120503652039325
1739209610.1724381;-38.13080360867914
1739209610.1724434;-38.13080360867914
1739209610.1724484;-38.13080360867914
1739209610.1724534;-38.13080360867914
1739209610.1724586;-38.13080360867914
