CAN Message; 0x1bb:0000e50ebb7e3701
1739209871.5538328;-35.57807855764607
1739209871.5538435;-38.13080360867914
1739209871.5538542;-38.13080360867914
1739209871.553865;-45.120503652039325
1739209871.5538754;-45.120503652039325
1739209871.5538862;-38.13080360867914
1739209871.553897;-38.13080360867914
1739209871.5539076;-45.120503652039325
1739209871.5539184;-45.120503652039325
1739209871.553929;-45.120503652039325
1739209871.5539398;-45.120503652039325
1739209871.5539505;-45.120503652039325
1739209871.5539613;-45.120503652039325
1739209871.5539718;-45.120503652039325
1739209871.5539825;-35.57807855764607
1739209871.5539932;-33.981070128970906
1739209871.554004;-45.120503652039325
1739209871.5540147;-33.981070128970906
1739209871.5540254;-38.13080360867914
1739209871.5540361;-35.57807855764607
1739209871.5540469;-35.57807855764607
1739209871.5540574;-33.981070128970906
1739209871.554068;-45.120503652039325
1739209871.5540788;-45.120503652039325
1739209871.5540895;-35.57807855764607
1739209871.5541003;-38.13080360867914
1739209871.554111;-38.13080360867914
1739209871.5541217;-38.13080360867914
1739209871.5541325;-38.13080360867914
1739209871.554143;-33.981070128970906
1739209871.5541537;-45.120503652039325
1739209871.5541644;-38.13080360867914
1739209871.5541751;-38.13080360867914
1739209871.5541859;-31.141103565318915
1739209871.5541966;-28.992665084841942
1739209871.5542073;-38.13080360867914
1739209871.554218;-45.120503652039325
1739209871.5542285;-33.981070128970906
1739209871.5542393;-38.13080360867914
1739209871.55425;-38.13080360867914
1739209871.5542607;-38.13080360867914
1739209871.5542715;-38.13080360867914
1739209871.5542822;-38.13080360867914
1739209871.554293;-35.57807855764607
1739209871.5543036;-45.120503652039325
1739209871.5543141;-38.13080360867914
1739209871.5543249;-38.13080360867914
1739209871.5543356;-33.981070128970906
1739209871.5543463;-45.120503652039325
1739209871.554357;-38.13080360867914
1739209871.5543678;-32.816014438256545
1739209871.5543785;-38.13080360867914
1739209871.5543892;-38.13080360867914
1739209871.5544;-35.57807855764607
1739209871.5544105;-45.120503652039325
1739209871.5544212;-45.120503652039325
1739209871.554432;-45.120503652039325
1739209871.5544426;-38.13080360867914
1739209871.5544534;-38.13080360867914
1739209871.554464;-38.13080360867914
1739209871.5544748;-45.120503652039325
1739209871.5544856;-38.13080360867914
1739209871.554496;-33.981070128970906
1739209871.5545068;-38.13080360867914
1739209871.5545175;-38.13080360867914
1739209871.5545282;-45.120503652039325
1739209871.554539;-45.120503652039325
1739209871.5545497;-45.120503652039325
1739209871.5545604;-35.57807855764607
1739209871.5545712;-38.13080360867914
1739209871.5545816;-33.981070128970906
1739209871.5545924;-35.57807855764607
1739209871.554603;-45.120503652039325
1739209871.5546138;-35.57807855764607
1739209871.5546246;-30.49652367304973
1739209871.5546353;-35.57807855764607
1739209871.554646;-45.120503652039325
1739209871.5546567;-33.981070128970906
1739209871.5546672;-33.981070128970906
1739209871.554678;-45.120503652039325
1739209871.5546887;-38.13080360867914
1739209871.5546994;-45.120503652039325
1739209871.5547101;-38.13080360867914
1739209871.5547209;-38.13080360867914
1739209871.5547316;-45.120503652039325
1739209871.5547423;-38.13080360867914
1739209871.5547528;-38.13080360867914
1739209871.5547636;-38.13080360867914
1739209871.5547743;-38.13080360867914
1739209871.554785;-38.13080360867914
1739209871.5547957;-38.13080360867914
1739209871.5548065;-38.13080360867914
1739209871.5548172;-45.120503652039325
1739209871.554828;-45.120503652039325
1739209871.5548387;-45.120503652039325
1739209871.5548491;-38.13080360867914
1739209871.5548599;-45.120503652039325
1739209871.5548706;-45.120503652039325
1739209871.5548813;-45.120503652039325
1739209871.554892;-45.120503652039325
1739209871.5549028;-45.120503652039325
1739209871.5549135;-45.120503652039325
1739209871.5549242;-35.57807855764607
1739209871.5549347;-45.120503652039325
1739209871.5549455;-45.120503652039325
1739209871.5549562;-45.120503652039325
1739209871.554967;-38.13080360867914
1739209871.5549777;-32.816014438256545
1739209871.5549884;-45.120503652039325
1739209871.554999;-45.120503652039325
1739209871.5550098;-45.120503652039325
1739209871.5550203;-38.13080360867914
1739209871.555031;-33.981070128970906
1739209871.5550418;-45.120503652039325
1739209871.5550525;-45.120503652039325
1739209871.5550632;-45.120503652039325
1739209871.555074;-38.13080360867914
1739209871.5550847;-38.13080360867914
1739209871.5550954;-35.57807855764607
1739209871.555106;-45.120503652039325
1739209871.5551167;-45.120503652039325
1739209871.5551274;-38.13080360867914
1739209871.555138;-35.57807855764607
1739209871.5551488;-33.981070128970906
1739209871.5551596;-45.120503652039325
1739209871.5551703;-45.120503652039325
1739209871.555181;-38.13080360867914
1739209871.5551915;-33.981070128970906
1739209871.5552022;-45.120503652039325
1739209871.555213;-45.120503652039325
1739209871.5552237;-45.120503652039325
1739209871.5552344;-45.120503652039325
1739209871.5552452;-45.120503652039325
1739209871.555256;-45.120503652039325
1739209871.5552666;-45.120503652039325
1739209871.5552773;-45.120503652039325
1739209871.5552878;-38.13080360867914
1739209871.5552986;-45.120503652039325
1739209871.5553093;-45.120503652039325
1739209871.55532;-38.13080360867914
1739209871.5553308;-45.120503652039325
1739209871.5553415;-45.120503652039325
1739209871.5553522;-35.57807855764607
1739209871.555363;-33.981070128970906
1739209871.5553734;-45.120503652039325
1739209871.5553842;-38.13080360867914
1739209871.555395;-35.57807855764607
1739209871.5554056;-28.992665084841942
1739209871.5554163;-45.120503652039325
1739209871.555427;-45.120503652039325
1739209871.5554378;-31.141103565318893
1739209871.5554485;-31.141103565318915
1739209871.555459;-45.120503652039325
1739209871.5554698;-38.13080360867914
1739209871.5554805;-45.120503652039325
1739209871.5554912;-31.14110356531892
1739209871.555502;-35.57807855764607
1739209871.5555127;-38.13080360867914
1739209871.5555234;-38.13080360867914
1739209871.5555341;-38.13080360867914
1739209871.5555446;-45.120503652039325
1739209871.5555553;-45.120503652039325
1739209871.555566;-45.120503652039325
1739209871.5555768;-28.992665084841942
1739209871.5555875;-45.120503652039325
1739209871.5555983;-38.13080360867914
1739209871.555609;-35.57807855764607
1739209871.5556197;-35.57807855764607
1739209871.5556302;-45.120503652039325
1739209871.555641;-38.13080360867914
1739209871.5556517;-38.13080360867914
1739209871.5556624;-38.13080360867914
1739209871.5556731;-45.120503652039325
1739209871.5556839;-38.13080360867914
1739209871.5556946;-38.13080360867914
1739209871.5557053;-33.981070128970906
1739209871.5557158;-45.120503652039325
1739209871.5557265;-38.13080360867914
1739209871.5557373;-38.13080360867914
1739209871.555748;-38.13080360867914
1739209871.5557587;-45.120503652039325
1739209871.5557694;-38.13080360867914
1739209871.5557802;-45.120503652039325
1739209871.555791;-38.13080360867914
1739209871.5558016;-45.120503652039325
1739209871.5558121;-38.13080360867914
1739209871.5558228;-45.120503652039325
1739209871.5558336;-33.981070128970906
1739209871.5558443;-38.13080360867914
1739209871.555855;-33.981070128970906
1739209871.5558658;-38.13080360867914
1739209871.5558765;-33.981070128970906
1739209871.5558872;-38.13080360867914
1739209871.5558977;-45.120503652039325
1739209871.5559084;-38.13080360867914
1739209871.5559192;-28.992665084841942
1739209871.55593;-33.981070128970906
1739209871.5559406;-38.13080360867914
1739209871.5559514;-38.13080360867914
1739209871.555962;-45.120503652039325
1739209871.5559728;-45.120503652039325
1739209871.5559833;-45.120503652039325
1739209871.555994;-38.13080360867914
1739209871.5560048;-32.816014438256545
1739209871.5560155;-38.13080360867914
1739209871.5560262;-38.13080360867914
1739209871.556037;-45.120503652039325
1739209871.5560477;-38.13080360867914
1739209871.5560584;-35.57807855764607
1739209871.556069;-38.13080360867914
1739209871.5560796;-45.120503652039325
1739209871.5560904;-38.13080360867914
1739209871.556101;-32.816014438256545
1739209871.5561118;-35.57807855764607
1739209871.5561225;-45.120503652039325
1739209871.5561333;-38.13080360867914
1739209871.556144;-35.57807855764607
1739209871.5561545;-38.13080360867914
1739209871.5561652;-38.13080360867914
1739209871.556176;-33.981070128970906
1739209871.5561867;-38.13080360867914
1739209871.5561974;-45.120503652039325
1739209871.5562081;-32.816014438256545
1739209871.5562189;-38.13080360867914
1739209871.5562296;-45.120503652039325
1739209871.5562403;-45.120503652039325
1739209871.5562508;-45.120503652039325
1739209871.5562615;-38.13080360867914
1739209871.5562723;-38.13080360867914
1739209871.556283;-45.120503652039325
1739209871.5562937;-45.120503652039325
1739209871.5563045;-38.13080360867914
1739209871.5563152;-32.816014438256545
1739209871.556326;-38.13080360867914
1739209871.5563364;-45.120503652039325
1739209871.5563471;-38.13080360867914
1739209871.5563579;-35.57807855764607
1739209871.5563686;-38.13080360867914
1739209871.5563793;-45.120503652039325
1739209871.55639;-38.13080360867914
1739209871.5564008;-38.13080360867914
1739209871.5564115;-38.13080360867914
1739209871.556422;-45.120503652039325
1739209871.5564327;-35.57807855764607
1739209871.5564435;-45.120503652039325
1739209871.5564542;-45.120503652039325
1739209871.556465;-35.57807855764607
1739209871.5564756;-35.57807855764607
1739209871.5564864;-45.120503652039325
1739209871.556497;-45.120503652039325
1739209871.5565076;-38.13080360867914
1739209871.5565183;-45.120503652039325
1739209871.556529;-35.57807855764607
1739209871.5565398;-35.57807855764607
1739209871.5565505;-33.981070128970906
1739209871.5565612;-33.981070128970906
1739209871.556572;-38.13080360867914
1739209871.5565827;-35.57807855764607
1739209871.5565932;-45.120503652039325
1739209871.556604;-45.120503652039325
1739209871.5566146;-45.120503652039325
1739209871.5566254;-38.13080360867914
1739209871.556636;-45.120503652039325
1739209871.5566468;-45.120503652039325
1739209871.5566576;-45.120503652039325
1739209871.5566683;-45.120503652039325
1739209871.556679;-38.13080360867914
1739209871.5566895;-45.120503652039325
1739209871.5567002;-45.120503652039325
1739209871.556711;-45.120503652039325
1739209871.5567217;-32.816014438256545
1739209871.5567324;-38.13080360867914
1739209871.5567431;-45.120503652039325
1739209871.5567539;-45.120503652039325
1739209871.5567646;-38.13080360867914
1739209871.556775;-38.13080360867914
1739209871.5567858;-28.21854285175415
1739209871.5567966;-35.57807855764607
1739209871.5568073;-45.120503652039325
1739209871.556818;-45.120503652039325
1739209871.5568287;-31.141103565318893
1739209871.5568395;-33.981070128970906
1739209871.5568502;-45.120503652039325
1739209871.5568607;-38.13080360867914
1739209871.5568714;-45.120503652039325
1739209871.5568821;-45.120503652039325
1739209871.5568929;-38.13080360867914
1739209871.5569036;-45.120503652039325
1739209871.5569143;-45.120503652039325
1739209871.556925;-45.120503652039325
1739209871.5569358;-38.13080360867914
1739209871.5569463;-33.981070128970906
1739209871.556957;-45.120503652039325
1739209871.5569677;-45.120503652039325
1739209871.5569785;-45.120503652039325
1739209871.5569892;-38.13080360867914
1739209871.557;-45.120503652039325
1739209871.5570107;-45.120503652039325
1739209871.5570214;-45.120503652039325
1739209871.5570319;-45.120503652039325
1739209871.5570426;-30.49652367304973
1739209871.5570533;-32.816014438256545
1739209871.557064;-45.120503652039325
1739209871.5570748;-45.120503652039325
1739209871.5570855;-31.141103565318893
1739209871.5570962;-38.13080360867914
1739209871.557107;-45.120503652039325
1739209871.5571177;-45.120503652039325
1739209871.5571282;-45.120503652039325
1739209871.557139;-38.13080360867914
1739209871.5571496;-35.57807855764607
1739209871.5571604;-45.120503652039325
1739209871.557171;-45.120503652039325
1739209871.5571818;-45.120503652039325
1739209871.5571926;-35.57807855764607
1739209871.5572033;-38.13080360867914
1739209871.5572138;-45.120503652039325
1739209871.5572245;-38.13080360867914
1739209871.5572352;-35.57807855764607
1739209871.557246;-38.13080360867914
1739209871.5572567;-45.120503652039325
1739209871.5572674;-45.120503652039325
1739209871.5572782;-35.57807855764607
1739209871.557289;-38.13080360867914
1739209871.5572994;-33.981070128970906
1739209871.55731;-31.141103565318915
1739209871.5573208;-45.120503652039325
1739209871.5573316;-38.13080360867914
1739209871.5573423;-38.13080360867914
1739209871.557353;-38.13080360867914
1739209871.5573637;-45.120503652039325
1739209871.5573745;-45.120503652039325
1739209871.557385;-45.120503652039325
1739209871.5573957;-45.120503652039325
1739209871.5574064;-45.120503652039325
1739209871.5574172;-38.13080360867914
1739209871.557428;-45.120503652039325
1739209871.5574386;-38.13080360867914
1739209871.5574493;-38.13080360867914
1739209871.55746;-38.13080360867914
1739209871.5574706;-45.120503652039325
1739209871.5574813;-45.120503652039325
1739209871.557492;-45.120503652039325
1739209871.5575027;-45.120503652039325
1739209871.5575135;-45.120503652039325
1739209871.5575242;-45.120503652039325
1739209871.557535;-38.13080360867914
1739209871.5575457;-45.120503652039325
1739209871.5575562;-32.816014438256545
1739209871.557567;-35.57807855764607
1739209871.5575776;-45.120503652039325
1739209871.5575883;-45.120503652039325
1739209871.557599;-38.13080360867914
1739209871.5576098;-38.13080360867914
1739209871.5576205;-45.120503652039325
1739209871.5576313;-45.120503652039325
1739209871.557642;-45.120503652039325
1739209871.5576525;-38.13080360867914
1739209871.5576632;-31.141103565318893
1739209871.557674;-38.13080360867914
1739209871.5576847;-45.120503652039325
1739209871.5576954;-45.120503652039325
1739209871.557706;-38.13080360867914
1739209871.5577168;-38.13080360867914
1739209871.5577276;-45.120503652039325
1739209871.557738;-38.13080360867914
1739209871.5577488;-45.120503652039325
1739209871.5577595;-45.120503652039325
1739209871.5577703;-45.120503652039325
1739209871.557781;-38.13080360867914
1739209871.5577917;-45.120503652039325
1739209871.5578024;-35.57807855764607
1739209871.5578132;-45.120503652039325
1739209871.5578237;-38.13080360867914
1739209871.5578344;-38.13080360867914
1739209871.557845;-45.120503652039325
1739209871.5578558;-35.57807855764607
1739209871.5578666;-33.981070128970906
1739209871.5578773;-38.13080360867914
1739209871.557888;-38.13080360867914
1739209871.5578988;-35.57807855764607
1739209871.5579093;-45.120503652039325
1739209871.55792;-33.981070128970906
1739209871.5579307;-38.13080360867914
1739209871.5579414;-45.120503652039325
1739209871.5579522;-45.120503652039325
1739209871.557963;-38.13080360867914
1739209871.5579736;-38.13080360867914
1739209871.5579844;-45.120503652039325
1739209871.5579948;-31.141103565318915
1739209871.5580056;-28.992665084841942
1739209871.5580163;-38.13080360867914
1739209871.558027;-45.120503652039325
1739209871.5580378;-33.981070128970906
1739209871.5580485;-45.120503652039325
1739209871.5580592;-45.120503652039325
1739209871.55807;-38.13080360867914
1739209871.5580807;-45.120503652039325
1739209871.5580912;-45.120503652039325
1739209871.558102;-45.120503652039325
1739209871.5581126;-45.120503652039325
1739209871.5581234;-45.120503652039325
1739209871.558134;-45.120503652039325
1739209871.5581448;-45.120503652039325
1739209871.5581555;-38.13080360867914
1739209871.5581663;-45.120503652039325
1739209871.5581768;-45.120503652039325
1739209871.5581875;-38.13080360867914
1739209871.5581982;-45.120503652039325
1739209871.558209;-45.120503652039325
1739209871.5582197;-38.13080360867914
1739209871.5582304;-38.13080360867914
1739209871.5582411;-45.120503652039325
1739209871.5582519;-33.981070128970906
1739209871.5582623;-27.267205301931607
1739209871.558273;-45.120503652039325
1739209871.5582838;-35.57807855764607
1739209871.5582945;-35.57807855764607
1739209871.5583053;-38.13080360867914
1739209871.558316;-45.120503652039325
1739209871.5583267;-45.120503652039325
1739209871.5583375;-45.120503652039325
1739209871.558348;-45.120503652039325
1739209871.5583587;-45.120503652039325
1739209871.5583694;-45.120503652039325
1739209871.5583801;-45.120503652039325
1739209871.5583909;-35.57807855764607
1739209871.5584016;-35.57807855764607
1739209871.5584123;-45.120503652039325
1739209871.558423;-45.120503652039325
1739209871.5584335;-32.816014438256545
1739209871.5584443;-38.13080360867914
1739209871.558455;-45.120503652039325
1739209871.5584657;-45.120503652039325
1739209871.5584764;-38.13080360867914
1739209871.5584872;-32.816014438256545
1739209871.558498;-45.120503652039325
1739209871.5585086;-38.13080360867914
1739209871.5585194;-33.981070128970906
1739209871.5585299;-45.120503652039325
1739209871.5585406;-45.120503652039325
1739209871.5585513;-38.13080360867914
1739209871.558562;-38.13080360867914
1739209871.5585728;-45.120503652039325
1739209871.5585835;-38.13080360867914
1739209871.5585942;-45.120503652039325
1739209871.558605;-45.120503652039325
1739209871.5586154;-45.120503652039325
1739209871.5586262;-45.120503652039325
1739209871.558637;-45.120503652039325
1739209871.5586476;-38.13080360867914
1739209871.5586584;-38.13080360867914
1739209871.558669;-45.120503652039325
1739209871.5586798;-38.13080360867914
1739209871.5586905;-30.49652367304973
1739209871.558701;-38.13080360867914
1739209871.5587118;-45.120503652039325
1739209871.5587225;-45.120503652039325
1739209871.5587332;-38.13080360867914
1739209871.558744;-38.13080360867914
1739209871.5587547;-45.120503652039325
1739209871.5587654;-45.120503652039325
1739209871.5587761;-45.120503652039325
1739209871.5587866;-45.120503652039325
1739209871.5587974;-45.120503652039325
1739209871.558808;-38.13080360867914
1739209871.5588188;-38.13080360867914
1739209871.5588295;-45.120503652039325
1739209871.5588403;-38.13080360867914
1739209871.558851;-38.13080360867914
1739209871.5588617;-38.13080360867914
1739209871.5588722;-33.981070128970906
1739209871.558883;-38.13080360867914
1739209871.5588937;-45.120503652039325
1739209871.5589044;-45.120503652039325
1739209871.5589151;-32.816014438256545
1739209871.5589259;-38.13080360867914
1739209871.5589366;-45.120503652039325
1739209871.5589473;-38.13080360867914
1739209871.558958;-38.13080360867914
1739209871.5589685;-45.120503652039325
1739209871.5589793;-45.120503652039325
1739209871.55899;-45.120503652039325
1739209871.5590007;-45.120503652039325
1739209871.5590115;-38.13080360867914
1739209871.5590222;-45.120503652039325
1739209871.559033;-45.120503652039325
1739209871.5590436;-45.120503652039325
1739209871.5590541;-45.120503652039325
1739209871.5590649;-45.120503652039325
1739209871.5590756;-38.13080360867914
1739209871.5590863;-38.13080360867914
1739209871.559097;-38.13080360867914
1739209871.5591078;-38.13080360867914
1739209871.5591185;-38.13080360867914
1739209871.5591292;-31.141103565318915
1739209871.5591397;-38.13080360867914
1739209871.5591505;-33.981070128970906
1739209871.5591612;-45.120503652039325
1739209871.559172;-38.13080360867914
1739209871.5591826;-45.120503652039325
1739209871.5591934;-38.13080360867914
1739209871.559204;-45.120503652039325
1739209871.5592148;-33.981070128970956
1739209871.5592253;-45.120503652039325
1739209871.559236;-45.120503652039325
1739209871.5592468;-45.120503652039325
1739209871.5592575;-38.13080360867914
1739209871.5592682;-38.13080360867914
1739209871.559279;-38.13080360867914
1739209871.5592897;-35.57807855764607
1739209871.5593004;-31.141103565318915
1739209871.559311;-45.120503652039325
1739209871.5593216;-45.120503652039325
1739209871.5593324;-38.13080360867914
1739209871.559343;-38.13080360867914
1739209871.5593538;-45.120503652039325
1739209871.5593646;-38.13080360867914
1739209871.5593753;-38.13080360867914
1739209871.559386;-38.13080360867914
1739209871.5593967;-35.57807855764607
1739209871.5594072;-38.13080360867914
1739209871.559418;-38.13080360867914
1739209871.5594287;-38.13080360867914
1739209871.5594394;-45.120503652039325
1739209871.5594501;-45.120503652039325
1739209871.5594609;-45.120503652039325
1739209871.5594716;-31.14110356531892
1739209871.5594823;-45.120503652039325
1739209871.5594928;-45.120503652039325
1739209871.5595036;-38.13080360867914
1739209871.5595143;-38.13080360867914
1739209871.559525;-45.120503652039325
1739209871.5595357;-38.13080360867914
1739209871.5595465;-35.57807855764607
1739209871.5595572;-27.267205301931607
1739209871.559568;-38.13080360867914
1739209871.5595784;-38.13080360867914
1739209871.5595891;-31.141103565318893
1739209871.5595999;-35.57807855764607
1739209871.5596106;-38.13080360867914
1739209871.5596213;-45.120503652039325
1739209871.559632;-45.120503652039325
1739209871.5596428;-38.13080360867914
1739209871.5596535;-38.13080360867914
1739209871.559664;-38.13080360867914
1739209871.5596747;-45.120503652039325
1739209871.5596855;-35.57807855764607
1739209871.5596962;-33.981070128970906
1739209871.559707;-38.13080360867914
1739209871.5597177;-38.13080360867914
1739209871.5597284;-38.13080360867914
1739209871.559739;-45.120503652039325
1739209871.5597496;-38.13080360867914
1739209871.5597603;-38.13080360867914
1739209871.559771;-45.120503652039325
1739209871.5597818;-45.120503652039325
1739209871.5597925;-38.13080360867914
1739209871.5598032;-45.120503652039325
1739209871.559814;-38.13080360867914
1739209871.5598247;-38.13080360867914
1739209871.5598352;-45.120503652039325
1739209871.559846;-45.120503652039325
1739209871.5598567;-38.13080360867914
1739209871.5598674;-33.981070128970906
1739209871.559878;-35.57807855764607
1739209871.5598888;-38.13080360867914
1739209871.5598996;-38.13080360867914
1739209871.5599103;-45.120503652039325
1739209871.559921;-38.13080360867914
1739209871.5599315;-45.120503652039325
1739209871.5599422;-45.120503652039325
1739209871.559953;-45.120503652039325
1739209871.5599637;-45.120503652039325
1739209871.5599744;-38.13080360867914
1739209871.5599852;-38.13080360867914
1739209871.559996;-45.120503652039325
1739209871.5600066;-45.120503652039325
1739209871.560017;-35.57807855764607
1739209871.5600278;-38.13080360867914
1739209871.5600386;-45.120503652039325
1739209871.5600493;-45.120503652039325
1739209871.56006;-38.13080360867914
1739209871.5600708;-38.13080360867914
1739209871.5600815;-32.816014438256545
1739209871.5600922;-38.13080360867914
1739209871.5601027;-45.120503652039325
1739209871.5601134;-45.120503652039325
1739209871.5601242;-32.816014438256545
1739209871.560135;-45.120503652039325
1739209871.5601456;-45.120503652039325
1739209871.5601563;-45.120503652039325
1739209871.560167;-45.120503652039325
1739209871.5601778;-45.120503652039325
1739209871.5601883;-45.120503652039325
1739209871.560199;-45.120503652039325
1739209871.5602098;-45.120503652039325
1739209871.5602205;-45.120503652039325
1739209871.5602312;-45.120503652039325
1739209871.560242;-38.13080360867914
1739209871.5602527;-35.57807855764607
1739209871.5602634;-38.13080360867914
1739209871.560274;-35.57807855764607
1739209871.5602846;-38.13080360867914
1739209871.5602953;-35.57807855764607
1739209871.560306;-38.13080360867914
1739209871.5603168;-31.141103565318915
1739209871.5603275;-38.13080360867914
1739209871.5603383;-45.120503652039325
1739209871.560349;-38.13080360867914
1739209871.5603597;-38.13080360867914
1739209871.5603702;-45.120503652039325
1739209871.560381;-38.13080360867914
1739209871.5603917;-38.13080360867914
1739209871.5604024;-45.120503652039325
1739209871.5604131;-45.120503652039325
1739209871.5604239;-38.13080360867914
1739209871.5604346;-38.13080360867914
1739209871.5604453;-45.120503652039325
1739209871.5604558;-45.120503652039325
1739209871.5604665;-45.120503652039325
