CAN Message; 0x1bb:00007b7f5d222edc
Timestamp;Amplitude
1739209739.0647092;-45.120503652039325
1739209739.0647147;-38.13080360867914
1739209739.0647202;-38.13080360867914
1739209739.0647259;-38.13080360867914
1739209739.0647314;-33.981070128970906
1739209739.0647368;-33.981070128970906
1739209739.0647423;-45.120503652039325
1739209739.0647478;-33.981070128970906
1739209739.0647533;-35.57807855764607
1739209739.0647588;-45.120503652039325
1739209739.0647645;-45.120503652039325
1739209739.06477;-38.13080360867914
1739209739.0647755;-38.13080360867914
1739209739.064781;-38.13080360867914
1739209739.0647864;-45.120503652039325
1739209739.064792;-33.981070128970906
1739209739.0647974;-38.13080360867914
1739209739.0648031;-38.13080360867914
1739209739.0648086;-45.120503652039325
1739209739.064814;-45.120503652039325
1739209739.0648196;-33.981070128970906
1739209739.064825;-38.13080360867914
1739209739.0648305;-38.13080360867914
1739209739.0648363;-35.57807855764607
1739209739.0648417;-35.57807855764607
1739209739.0648472;-45.120503652039325
1739209739.0648527;-45.120503652039325
1739209739.0648582;-45.120503652039325
1739209739.0648637;-45.120503652039325
1739209739.0648692;-45.120503652039325
1739209739.064875;-45.120503652039325
1739209739.0648804;-33.981070128970906
1739209739.0648859;-38.13080360867914
1739209739.0648913;-38.13080360867914
1739209739.0648968;-38.13080360867914
1739209739.0649023;-45.120503652039325
1739209739.064908;-45.120503652039325
1739209739.0649135;-33.981070128970906
1739209739.064919;-32.816014438256545
1739209739.0649245;-45.120503652039325
1739209739.06493;-45.120503652039325
1739209739.0649354;-38.13080360867914
1739209739.064941;-45.120503652039325
1739209739.0649467;-45.120503652039325
1739209739.0649521;-45.120503652039325
1739209739.0649576;-45.120503652039325
1739209739.064963;-38.13080360867914
1739209739.0649686;-35.57807855764607
1739209739.064974;-45.120503652039325
1739209739.0649796;-45.120503652039325
1739209739.0649853;-45.120503652039325
1739209739.0649908;-45.120503652039325
1739209739.0649962;-45.120503652039325
1739209739.0650017;-33.981070128970906
1739209739.0650072;-45.120503652039325
1739209739.0650127;-45.120503652039325
1739209739.0650184;-45.120503652039325
1739209739.065024;-35.57807855764607
1739209739.0650294;-35.57807855764607
1739209739.0650349;-45.120503652039325
1739209739.0650403;-45.120503652039325
1739209739.0650458;-38.13080360867914
1739209739.0650513;-38.13080360867914
1739209739.065057;-45.120503652039325
1739209739.0650625;-38.13080360867914
1739209739.065068;-45.120503652039325
1739209739.0650735;-45.120503652039325
1739209739.065079;-45.120503652039325
1739209739.0650845;-45.120503652039325
1739209739.0650902;-38.13080360867914
1739209739.0650957;-45.120503652039325
1739209739.0651011;-38.13080360867914
1739209739.0651066;-38.13080360867914
1739209739.065112;-38.13080360867914
1739209739.0651176;-31.141103565318915
1739209739.065123;-38.13080360867914
1739209739.0651288;-38.13080360867914
1739209739.0651343;-45.120503652039325
1739209739.0651398;-35.57807855764607
1739209739.0651453;-38.13080360867914
1739209739.0651507;-45.120503652039325
1739209739.0651562;-45.120503652039325
1739209739.0651617;-45.120503652039325
1739209739.0651674;-35.57807855764607
1739209739.065173;-38.13080360867914
1739209739.0651784;-45.120503652039325
1739209739.0651839;-45.120503652039325
1739209739.0651894;-35.57807855764607
1739209739.0651948;-32.816014438256545
1739209739.0652006;-38.13080360867914
1739209739.065206;-38.13080360867914
1739209739.0652115;-35.57807855764607
1739209739.065217;-35.57807855764607
1739209739.0652225;-45.120503652039325
1739209739.065228;-45.120503652039325
1739209739.0652335;-38.13080360867914
1739209739.0652392;-38.13080360867914
1739209739.0652447;-45.120503652039325
1739209739.0652502;-38.13080360867914
1739209739.0652556;-38.13080360867914
1739209739.0652611;-38.13080360867914
1739209739.0652666;-38.13080360867914
1739209739.0652723;-33.981070128970906
1739209739.0652778;-45.120503652039325
1739209739.0652833;-45.120503652039325
1739209739.0652888;-38.13080360867914
1739209739.0652943;-32.816014438256545
1739209739.0652997;-38.13080360867914
1739209739.0653052;-45.120503652039325
1739209739.065311;-45.120503652039325
1739209739.0653164;-45.120503652039325
1739209739.065322;-35.57807855764607
1739209739.0653274;-38.13080360867914
1739209739.065333;-38.13080360867914
1739209739.0653384;-38.13080360867914
1739209739.0653439;-38.13080360867914
1739209739.0653496;-45.120503652039325
1739209739.065355;-45.120503652039325
1739209739.0653605;-45.120503652039325
1739209739.065366;-45.120503652039325
1739209739.0653715;-45.120503652039325
1739209739.065377;-45.120503652039325
1739209739.0653827;-45.120503652039325
1739209739.0653882;-45.120503652039325
1739209739.0653937;-45.120503652039325
1739209739.0653992;-45.120503652039325
1739209739.0654047;-33.981070128970906
1739209739.0654101;-45.120503652039325
1739209739.0654156;-38.13080360867914
1739209739.0654213;-45.120503652039325
1739209739.0654268;-38.13080360867914
1739209739.0654323;-38.13080360867914
1739209739.0654378;-45.120503652039325
1739209739.0654433;-45.120503652039325
1739209739.0654488;-45.120503652039325
1739209739.0654545;-38.13080360867914
1739209739.06546;-45.120503652039325
1739209739.0654655;-33.981070128970906
1739209739.065471;-38.13080360867914
1739209739.0654764;-45.120503652039325
1739209739.065482;-45.120503652039325
1739209739.0654874;-38.13080360867914
1739209739.065493;-35.57807855764607
1739209739.0654986;-45.120503652039325
1739209739.065504;-45.120503652039325
1739209739.0655096;-45.120503652039325
1739209739.065515;-33.981070128970906
1739209739.0655205;-38.13080360867914
1739209739.065526;-38.13080360867914
1739209739.0655317;-45.120503652039325
1739209739.0655372;-45.120503652039325
1739209739.0655427;-33.981070128970906
1739209739.0655482;-45.120503652039325
1739209739.0655537;-38.13080360867914
1739209739.0655591;-32.816014438256545
1739209739.0655649;-33.981070128970906
1739209739.0655704;-35.57807855764607
1739209739.0655758;-38.13080360867914
1739209739.0655813;-35.57807855764607
1739209739.0655868;-45.120503652039325
1739209739.0655923;-33.981070128970906
1739209739.0655978;-33.981070128970906
1739209739.0656035;-28.992665084841942
1739209739.065609;-32.816014438256545
1739209739.0656145;-38.13080360867914
1739209739.06562;-38.13080360867914
1739209739.0656254;-38.13080360867914
1739209739.065631;-38.13080360867914
1739209739.0656364;-38.13080360867914
1739209739.065642;-38.13080360867914
1739209739.0656476;-31.141103565318915
1739209739.065653;-32.816014438256545
1739209739.0656586;-38.13080360867914
1739209739.065664;-45.120503652039325
1739209739.0656695;-38.13080360867914
1739209739.0656753;-45.120503652039325
1739209739.0656807;-38.13080360867914
1739209739.0656862;-38.13080360867914
1739209739.0656917;-33.981070128970906
1739209739.0656972;-33.981070128970906
1739209739.0657027;-45.120503652039325
1739209739.0657082;-38.13080360867914
1739209739.065714;-38.13080360867914
1739209739.0657194;-38.13080360867914
1739209739.0657248;-45.120503652039325
1739209739.0657303;-45.120503652039325
1739209739.0657358;-45.120503652039325
1739209739.0657413;-38.13080360867914
1739209739.065747;-45.120503652039325
1739209739.0657525;-45.120503652039325
1739209739.065758;-38.13080360867914
1739209739.0657635;-45.120503652039325
1739209739.065769;-45.120503652039325
1739209739.0657744;-38.13080360867914
1739209739.06578;-38.13080360867914
1739209739.0657856;-38.13080360867914
1739209739.0657911;-38.13080360867914
1739209739.0657966;-38.13080360867914
1739209739.065802;-45.120503652039325
1739209739.0658076;-35.57807855764607
1739209739.065813;-45.120503652039325
1739209739.0658185;-45.120503652039325
1739209739.0658243;-45.120503652039325
1739209739.0658298;-38.13080360867914
1739209739.0658352;-38.13080360867914
1739209739.0658407;-38.13080360867914
1739209739.0658462;-38.13080360867914
1739209739.0658517;-38.13080360867914
1739209739.0658574;-38.13080360867914
1739209739.065863;-38.13080360867914
1739209739.0658684;-32.816014438256545
1739209739.0658739;-28.992665084841942
1739209739.0658793;-38.13080360867914
1739209739.0658848;-38.13080360867914
1739209739.0658903;-45.120503652039325
1739209739.065896;-45.120503652039325
1739209739.0659015;-45.120503652039325
1739209739.065907;-45.120503652039325
1739209739.0659125;-45.120503652039325
1739209739.065918;-31.141103565318943
1739209739.0659235;-45.120503652039325
1739209739.0659292;-33.981070128970906
1739209739.0659347;-45.120503652039325
1739209739.0659401;-38.13080360867914
1739209739.0659456;-38.13080360867914
1739209739.065951;-45.120503652039325
1739209739.0659566;-45.120503652039325
1739209739.065962;-27.267205301931607
1739209739.0659678;-38.13080360867914
1739209739.0659733;-45.120503652039325
1739209739.0659788;-38.13080360867914
1739209739.0659842;-38.13080360867914
1739209739.0659897;-38.13080360867914
1739209739.0659952;-38.13080360867914
1739209739.0660007;-45.120503652039325
1739209739.0660064;-33.981070128970956
1739209739.066012;-45.120503652039325
1739209739.0660174;-45.120503652039325
1739209739.0660229;-45.120503652039325
1739209739.0660284;-38.13080360867914
1739209739.0660338;-35.57807855764607
1739209739.0660396;-45.120503652039325
1739209739.066045;-45.120503652039325
1739209739.0660505;-28.58837851428586
1739209739.066056;-32.816014438256545
1739209739.0660615;-38.13080360867914
1739209739.066067;-38.13080360867914
1739209739.0660725;-33.981070128970906
1739209739.0660782;-38.13080360867914
1739209739.0660837;-45.120503652039325
1739209739.0660892;-38.13080360867914
1739209739.0660946;-45.120503652039325
1739209739.0661001;-38.13080360867914
1739209739.0661056;-38.13080360867914
1739209739.0661113;-45.120503652039325
1739209739.0661168;-35.57807855764607
1739209739.0661223;-32.816014438256545
1739209739.0661278;-38.13080360867914
1739209739.0661333;-35.57807855764607
1739209739.0661387;-35.57807855764607
1739209739.0661442;-38.13080360867914
1739209739.06615;-38.13080360867914
1739209739.0661554;-45.120503652039325
1739209739.066161;-45.120503652039325
1739209739.0661664;-45.120503652039325
1739209739.066172;-45.120503652039325
1739209739.0661774;-45.120503652039325
1739209739.0661829;-38.13080360867914
1739209739.0661886;-38.13080360867914
1739209739.066194;-45.120503652039325
1739209739.0661995;-45.120503652039325
1739209739.066205;-38.13080360867914
1739209739.0662105;-38.13080360867914
1739209739.066216;-38.13080360867914
1739209739.0662217;-38.13080360867914
1739209739.0662272;-45.120503652039325
1739209739.0662327;-45.120503652039325
1739209739.0662382;-38.13080360867914
1739209739.0662436;-31.141103565318915
1739209739.0662491;-45.120503652039325
1739209739.0662546;-45.120503652039325
1739209739.0662603;-35.57807855764607
1739209739.0662658;-31.141103565318915
1739209739.0662713;-35.57807855764607
1739209739.0662768;-38.13080360867914
1739209739.0662823;-35.57807855764607
1739209739.0662878;-35.57807855764607
1739209739.0662935;-45.120503652039325
1739209739.066299;-45.120503652039325
1739209739.0663044;-45.120503652039325
1739209739.06631;-45.120503652039325
1739209739.0663154;-45.120503652039325
1739209739.066321;-45.120503652039325
1739209739.0663264;-32.816014438256545
1739209739.066332;-38.13080360867914
1739209739.0663376;-45.120503652039325
1739209739.066343;-38.13080360867914
1739209739.0663486;-45.120503652039325
1739209739.066354;-45.120503652039325
1739209739.0663595;-38.13080360867914
1739209739.066365;-33.981070128970906
1739209739.0663707;-38.13080360867914
1739209739.0663762;-45.120503652039325
1739209739.0663817;-38.13080360867914
1739209739.0663872;-33.981070128970906
1739209739.0663927;-38.13080360867914
1739209739.0663981;-45.120503652039325
1739209739.0664039;-32.816014438256545
1739209739.0664093;-38.13080360867914
1739209739.0664148;-45.120503652039325
1739209739.0664203;-45.120503652039325
1739209739.0664258;-32.816014438256545
1739209739.0664313;-32.816014438256545
1739209739.0664368;-45.120503652039325
1739209739.0664425;-45.120503652039325
1739209739.066448;-45.120503652039325
1739209739.0664535;-38.13080360867914
1739209739.066459;-38.13080360867914
1739209739.0664644;-38.13080360867914
1739209739.06647;-45.120503652039325
1739209739.0664756;-38.13080360867914
1739209739.066481;-38.13080360867914
1739209739.0664866;-38.13080360867914
1739209739.066492;-38.13080360867914
1739209739.0664976;-45.120503652039325
1739209739.066503;-45.120503652039325
1739209739.0665085;-38.13080360867914
1739209739.0665143;-45.120503652039325
1739209739.0665197;-38.13080360867914
1739209739.0665252;-45.120503652039325
1739209739.0665307;-45.120503652039325
1739209739.0665362;-45.120503652039325
1739209739.0665417;-38.13080360867914
1739209739.0665472;-38.13080360867914
1739209739.0665529;-38.13080360867914
1739209739.0665584;-38.13080360867914
1739209739.0665638;-32.816014438256545
1739209739.0665693;-38.13080360867914
1739209739.0665748;-38.13080360867914
1739209739.0665803;-45.120503652039325
1739209739.066586;-33.981070128970906
1739209739.0665915;-33.981070128970906
1739209739.066597;-45.120503652039325
1739209739.0666025;-45.120503652039325
1739209739.066608;-45.120503652039325
1739209739.0666134;-38.13080360867914
1739209739.066619;-38.13080360867914
1739209739.0666246;-45.120503652039325
1739209739.0666301;-32.816014438256545
1739209739.0666356;-31.141103565318915
1739209739.066641;-33.981070128970906
1739209739.0666466;-45.120503652039325
1739209739.066652;-38.13080360867914
1739209739.0666575;-38.13080360867914
1739209739.0666633;-38.13080360867914
1739209739.0666687;-45.120503652039325
1739209739.0666742;-33.981070128970906
1739209739.0666797;-33.981070128970906
1739209739.0666852;-38.13080360867914
1739209739.0666907;-45.120503652039325
1739209739.0666964;-38.13080360867914
1739209739.066702;-32.816014438256545
1739209739.0667074;-38.13080360867914
1739209739.0667129;-45.120503652039325
1739209739.0667183;-38.13080360867914
1739209739.0667238;-33.981070128970906
1739209739.0667293;-45.120503652039325
1739209739.066735;-38.13080360867914
1739209739.0667405;-38.13080360867914
1739209739.066746;-45.120503652039325
1739209739.0667515;-38.13080360867914
1739209739.066757;-38.13080360867914
1739209739.0667624;-45.120503652039325
1739209739.0667682;-38.13080360867914
1739209739.0667737;-45.120503652039325
1739209739.0667791;-45.120503652039325
1739209739.0667846;-45.120503652039325
1739209739.06679;-38.13080360867914
1739209739.0667956;-45.120503652039325
1739209739.066801;-38.13080360867914
1739209739.0668068;-38.13080360867914
1739209739.0668123;-38.13080360867914
1739209739.0668178;-45.120503652039325
1739209739.0668232;-38.13080360867914
1739209739.0668287;-38.13080360867914
1739209739.0668342;-35.57807855764607
1739209739.0668397;-38.13080360867914
1739209739.0668454;-45.120503652039325
1739209739.066851;-38.13080360867914
1739209739.0668564;-28.992665084841942
1739209739.0668619;-38.13080360867914
1739209739.0668674;-45.120503652039325
1739209739.0668728;-38.13080360867914
1739209739.0668786;-38.13080360867914
1739209739.066884;-38.13080360867914
1739209739.0668895;-32.816014438256545
1739209739.066895;-35.57807855764607
1739209739.0669005;-31.141103565318915
1739209739.066906;-38.13080360867914
1739209739.0669115;-38.13080360867914
1739209739.0669172;-33.981070128970906
1739209739.0669227;-45.120503652039325
1739209739.0669281;-45.120503652039325
1739209739.0669336;-38.13080360867914
1739209739.066939;-45.120503652039325
1739209739.0669446;-45.120503652039325
1739209739.0669503;-45.120503652039325
1739209739.0669558;-38.13080360867914
