CAN Message; 0x1d3:0000c33116568b7d
1739209716.360421;-45.120503652039325
1739209716.3604329;-45.120503652039325
1739209716.360445;-45.120503652039325
1739209716.3604572;-38.13080360867914
1739209716.360469;-28.58837851428586
1739209716.3604813;-45.120503652039325
1739209716.3604934;-38.13080360867914
1739209716.3605056;-35.57807855764607
1739209716.3605175;-38.13080360867914
1739209716.3605297;-45.120503652039325
1739209716.3605418;-45.120503652039325
1739209716.3605537;-38.13080360867914
1739209716.360566;-31.141103565318915
1739209716.360578;-38.13080360867914
1739209716.36059;-45.120503652039325
1739209716.3606021;-45.120503652039325
1739209716.3606143;-38.13080360867914
1739209716.3606265;-45.120503652039325
1739209716.3606384;-45.120503652039325
1739209716.3606505;-38.13080360867914
1739209716.3606627;-38.13080360867914
1739209716.3606746;-38.13080360867914
1739209716.3606868;-45.120503652039325
1739209716.360699;-45.120503652039325
1739209716.3607109;-38.13080360867914
1739209716.360723;-35.57807855764607
1739209716.3607352;-38.13080360867914
1739209716.360747;-35.57807855764607
1739209716.3607593;-32.816014438256545
1739209716.3607714;-38.13080360867914
1739209716.3607836;-45.120503652039325
1739209716.3607955;-45.120503652039325
1739209716.3608077;-38.13080360867914
1739209716.3608198;-35.57807855764607
1739209716.3608317;-45.120503652039325
1739209716.360844;-45.120503652039325
1739209716.360856;-28.992665084841942
1739209716.360868;-33.981070128970906
1739209716.3608801;-45.120503652039325
1739209716.3608923;-45.120503652039325
1739209716.3609045;-38.13080360867914
1739209716.3609164;-45.120503652039325
1739209716.3609285;-45.120503652039325
1739209716.3609407;-38.13080360867914
1739209716.3609526;-38.13080360867914
1739209716.3609648;-45.120503652039325
1739209716.360977;-45.120503652039325
1739209716.3609889;-38.13080360867914
1739209716.361001;-35.57807855764607
1739209716.3610132;-45.120503652039325
1739209716.361025;-33.981070128970906
1739209716.3610373;-35.57807855764607
1739209716.3610494;-38.13080360867914
1739209716.3610616;-45.120503652039325
1739209716.3610735;-38.13080360867914
1739209716.3610857;-38.13080360867914
1739209716.3610978;-38.13080360867914
1739209716.3611097;-38.13080360867914
1739209716.361122;-38.13080360867914
1739209716.361134;-38.13080360867914
1739209716.361146;-35.57807855764607
1739209716.3611581;-38.13080360867914
1739209716.3611703;-38.13080360867914
1739209716.3611822;-38.13080360867914
1739209716.3611944;-38.13080360867914
1739209716.3612065;-45.120503652039325
1739209716.3612187;-38.13080360867914
1739209716.3612306;-31.141103565318893
1739209716.3612428;-45.120503652039325
1739209716.361255;-45.120503652039325
1739209716.3612669;-38.13080360867914
1739209716.361279;-38.13080360867914
1739209716.3612912;-45.120503652039325
1739209716.361303;-38.13080360867914
1739209716.3613153;-45.120503652039325
1739209716.3613274;-38.13080360867914
1739209716.3613396;-32.816014438256545
1739209716.3613515;-38.13080360867914
1739209716.3613636;-45.120503652039325
1739209716.3613758;-35.57807855764607
1739209716.3613877;-38.13080360867914
1739209716.3614;-45.120503652039325
1739209716.361412;-45.120503652039325
1739209716.361424;-38.13080360867914
1739209716.3614361;-45.120503652039325
1739209716.3614483;-45.120503652039325
1739209716.3614602;-38.13080360867914
1739209716.3614724;-38.13080360867914
1739209716.3614845;-38.13080360867914
1739209716.3614967;-38.13080360867914
1739209716.3615086;-38.13080360867914
1739209716.3615208;-38.13080360867914
1739209716.361533;-45.120503652039325
1739209716.3615448;-35.57807855764607
1739209716.361557;-38.13080360867914
1739209716.3615692;-38.13080360867914
1739209716.361581;-45.120503652039325
1739209716.3615932;-45.120503652039325
1739209716.3616054;-33.981070128970906
1739209716.3616176;-45.120503652039325
1739209716.3616295;-38.13080360867914
1739209716.3616416;-45.120503652039325
1739209716.3616538;-38.13080360867914
1739209716.3616657;-35.57807855764607
1739209716.361678;-45.120503652039325
1739209716.36169;-38.13080360867914
1739209716.361702;-45.120503652039325
1739209716.3617141;-45.120503652039325
1739209716.3617263;-45.120503652039325
1739209716.3617382;-33.981070128970906
1739209716.3617504;-32.816014438256545
1739209716.3617625;-38.13080360867914
1739209716.3617747;-45.120503652039325
1739209716.3617866;-38.13080360867914
1739209716.3617988;-38.13080360867914
1739209716.361811;-38.13080360867914
1739209716.3618228;-38.13080360867914
1739209716.361835;-45.120503652039325
1739209716.3618472;-45.120503652039325
1739209716.361859;-45.120503652039325
1739209716.3618712;-38.13080360867914
1739209716.3618834;-45.120503652039325
1739209716.3618956;-45.120503652039325
1739209716.3619075;-45.120503652039325
1739209716.3619196;-45.120503652039325
1739209716.3619318;-31.141103565318915
1739209716.3619437;-33.981070128970906
1739209716.361956;-45.120503652039325
1739209716.361968;-35.57807855764607
1739209716.36198;-35.57807855764607
1739209716.3619921;-38.13080360867914
1739209716.3620043;-45.120503652039325
1739209716.3620162;-33.981070128970906
1739209716.3620284;-33.981070128970906
1739209716.3620405;-33.981070128970906
1739209716.3620527;-45.120503652039325
1739209716.3620646;-38.13080360867914
1739209716.3620768;-38.13080360867914
1739209716.362089;-38.13080360867914
1739209716.3621008;-45.120503652039325
1739209716.362113;-45.120503652039325
1739209716.3621252;-45.120503652039325
1739209716.362137;-45.120503652039325
1739209716.3621492;-45.120503652039325
1739209716.3621614;-38.13080360867914
1739209716.3621736;-38.13080360867914
1739209716.3621855;-45.120503652039325
1739209716.3621976;-45.120503652039325
1739209716.3622098;-45.120503652039325
1739209716.3622217;-33.981070128970906
1739209716.3622339;-31.141103565318915
1739209716.362246;-45.120503652039325
1739209716.362258;-38.13080360867914
1739209716.36227;-38.13080360867914
1739209716.3622823;-38.13080360867914
1739209716.3622942;-38.13080360867914
1739209716.3623064;-32.816014438256545
1739209716.3623185;-45.120503652039325
1739209716.3623307;-38.13080360867914
1739209716.3623426;-38.13080360867914
1739209716.3623548;-45.120503652039325
1739209716.362367;-45.120503652039325
1739209716.3623788;-38.13080360867914
1739209716.362391;-33.981070128970906
1739209716.3624032;-45.120503652039325
1739209716.362415;-38.13080360867914
1739209716.3624272;-31.14110356531892
1739209716.3624394;-45.120503652039325
1739209716.3624516;-45.120503652039325
1739209716.3624635;-38.13080360867914
1739209716.3624756;-38.13080360867914
1739209716.3624878;-32.816014438256545
1739209716.3624997;-38.13080360867914
1739209716.3625119;-45.120503652039325
1739209716.362524;-31.141103565318915
1739209716.362536;-35.57807855764607
1739209716.362548;-38.13080360867914
1739209716.3625603;-38.13080360867914
1739209716.3625722;-35.57807855764607
1739209716.3625844;-38.13080360867914
1739209716.3625965;-33.981070128970906
1739209716.3626087;-45.120503652039325
1739209716.3626206;-28.58837851428586
1739209716.3626328;-35.57807855764607
1739209716.362645;-38.13080360867914
1739209716.3626568;-45.120503652039325
1739209716.362669;-45.120503652039325
1739209716.3626812;-38.13080360867914
1739209716.362693;-38.13080360867914
1739209716.3627052;-45.120503652039325
1739209716.3627174;-35.57807855764607
1739209716.3627295;-38.13080360867914
1739209716.3627415;-38.13080360867914
1739209716.3627536;-45.120503652039325
1739209716.3627658;-38.13080360867914
1739209716.3627777;-35.57807855764607
1739209716.3627899;-38.13080360867914
1739209716.362802;-45.120503652039325
1739209716.362814;-38.13080360867914
1739209716.362826;-38.13080360867914
1739209716.3628383;-45.120503652039325
1739209716.3628502;-45.120503652039325
1739209716.3628623;-38.13080360867914
1739209716.3628745;-45.120503652039325
1739209716.3628867;-38.13080360867914
1739209716.3628986;-35.57807855764607
1739209716.3629107;-38.13080360867914
1739209716.362923;-45.120503652039325
1739209716.3629348;-45.120503652039325
1739209716.362947;-38.13080360867914
1739209716.3629591;-45.120503652039325
1739209716.362971;-45.120503652039325
1739209716.3629832;-45.120503652039325
1739209716.3629954;-45.120503652039325
1739209716.3630073;-33.981070128970906
1739209716.3630195;-45.120503652039325
1739209716.3630316;-38.13080360867914
1739209716.3630438;-45.120503652039325
1739209716.3630557;-38.13080360867914
1739209716.3630679;-38.13080360867914
1739209716.36308;-38.13080360867914
1739209716.363092;-38.13080360867914
1739209716.363104;-45.120503652039325
1739209716.3631163;-38.13080360867914
1739209716.3631282;-38.13080360867914
1739209716.3631403;-38.13080360867914
1739209716.3631525;-38.13080360867914
1739209716.3631647;-45.120503652039325
1739209716.3631766;-38.13080360867914
1739209716.3631887;-38.13080360867914
1739209716.363201;-38.13080360867914
1739209716.3632128;-45.120503652039325
1739209716.363225;-38.13080360867914
1739209716.3632371;-38.13080360867914
1739209716.363249;-38.13080360867914
1739209716.3632612;-45.120503652039325
1739209716.3632734;-45.120503652039325
1739209716.3632853;-45.120503652039325
1739209716.3632975;-38.13080360867914
1739209716.3633096;-32.816014438256545
1739209716.3633218;-45.120503652039325
1739209716.3633337;-38.13080360867914
1739209716.3633459;-38.13080360867914
1739209716.363358;-38.13080360867914
1739209716.36337;-38.13080360867914
1739209716.363382;-38.13080360867914
1739209716.3633943;-45.120503652039325
1739209716.3634062;-45.120503652039325
1739209716.3634183;-38.13080360867914
1739209716.3634305;-38.13080360867914
1739209716.3634427;-45.120503652039325
1739209716.3634546;-45.120503652039325
1739209716.3634667;-38.13080360867914
1739209716.363479;-45.120503652039325
1739209716.3634908;-38.13080360867914
1739209716.363503;-45.120503652039325
1739209716.3635151;-45.120503652039325
1739209716.363527;-28.58837851428586
1739209716.3635392;-32.816014438256545
1739209716.3635514;-33.981070128970906
1739209716.3635633;-45.120503652039325
1739209716.3635755;-45.120503652039325
1739209716.3635876;-38.13080360867914
1739209716.3635998;-28.21854285175415
1739209716.3636117;-38.13080360867914
1739209716.3636239;-45.120503652039325
1739209716.363636;-45.120503652039325
1739209716.363648;-38.13080360867914
1739209716.36366;-45.120503652039325
1739209716.3636723;-45.120503652039325
1739209716.3636842;-45.120503652039325
1739209716.3636963;-32.81601443825658
1739209716.3637085;-38.13080360867914
1739209716.3637207;-45.120503652039325
1739209716.3637326;-45.120503652039325
1739209716.3637447;-45.120503652039325
1739209716.363757;-38.13080360867914
1739209716.3637688;-35.57807855764607
1739209716.363781;-38.13080360867914
1739209716.3637931;-31.141103565318893
1739209716.363805;-35.57807855764607
1739209716.3638172;-38.13080360867914
1739209716.3638294;-38.13080360867914
1739209716.3638413;-35.57807855764607
1739209716.3638535;-38.13080360867914
1739209716.3638656;-35.57807855764607
1739209716.3638778;-38.13080360867914
1739209716.3638897;-45.120503652039325
1739209716.3639019;-38.13080360867914
1739209716.363914;-32.816014438256545
1739209716.363926;-38.13080360867914
1739209716.363938;-45.120503652039325
1739209716.3639503;-45.120503652039325
1739209716.3639622;-45.120503652039325
1739209716.3639743;-45.120503652039325
1739209716.3639865;-45.120503652039325
1739209716.3639987;-45.120503652039325
1739209716.3640106;-45.120503652039325
1739209716.3640227;-45.120503652039325
1739209716.364035;-45.120503652039325
1739209716.3573804;-45.120503652039325
1739209716.357383;-45.120503652039325
1739209716.3573854;-38.13080360867914
1739209716.357388;-38.13080360867914
1739209716.3573904;-45.120503652039325
1739209716.3573928;-45.120503652039325
1739209716.3573954;-38.13080360867914
1739209716.3573978;-38.13080360867914
1739209716.3574004;-38.13080360867914
1739209716.3574028;-45.120503652039325
1739209716.3574054;-32.816014438256545
1739209716.3574078;-45.120503652039325
1739209716.3574102;-45.120503652039325
1739209716.3574128;-35.57807855764607
1739209716.3574152;-45.120503652039325
1739209716.3574178;-45.120503652039325
1739209716.3574202;-38.13080360867914
1739209716.3574226;-45.120503652039325
1739209716.3574252;-31.141103565318915
1739209716.3574276;-38.13080360867914
1739209716.3574302;-45.120503652039325
1739209716.3574326;-35.57807855764607
1739209716.357435;-38.13080360867914
1739209716.3574376;-45.120503652039325
1739209716.35744;-45.120503652039325
1739209716.3574426;-35.57807855764607
1739209716.357445;-29.438486411369347
1739209716.3574474;-45.120503652039325
1739209716.35745;-38.13080360867914
1739209716.3574524;-38.13080360867914
1739209716.357455;-38.13080360867914
1739209716.3574574;-45.120503652039325
1739209716.3574598;-45.120503652039325
1739209716.3574624;-45.120503652039325
1739209716.3574648;-31.141103565318915
1739209716.3574674;-45.120503652039325
1739209716.3574698;-45.120503652039325
1739209716.3574724;-38.13080360867914
1739209716.3574748;-32.816014438256545
1739209716.3574772;-38.13080360867914
1739209716.3574798;-45.120503652039325
1739209716.3574822;-35.57807855764607
1739209716.3574848;-35.57807855764607
1739209716.3574872;-45.120503652039325
1739209716.3574896;-38.13080360867914
1739209716.3574922;-35.57807855764607
1739209716.3574946;-38.13080360867914
1739209716.3574972;-45.120503652039325
1739209716.3574996;-38.13080360867914
1739209716.357502;-38.13080360867914
1739209716.3575046;-38.13080360867914
1739209716.357507;-38.13080360867914
1739209716.3575096;-38.13080360867914
1739209716.357512;-35.57807855764607
1739209716.3575144;-38.13080360867914
1739209716.357517;-38.13080360867914
1739209716.3575194;-38.13080360867914
1739209716.357522;-35.57807855764607
1739209716.3575244;-38.13080360867914
1739209716.3575268;-38.13080360867914
1739209716.3575294;-38.13080360867914
1739209716.3575318;-35.57807855764607
1739209716.3575344;-45.120503652039325
1739209716.3575368;-45.120503652039325
1739209716.3575392;-45.120503652039325
1739209716.3575418;-38.13080360867914
1739209716.3575442;-45.120503652039325
1739209716.3575468;-38.13080360867914
1739209716.3575492;-45.120503652039325
1739209716.3575516;-38.13080360867914
1739209716.3575542;-38.13080360867914
1739209716.3575566;-45.120503652039325
1739209716.3575592;-38.13080360867914
1739209716.3575616;-45.120503652039325
1739209716.3575642;-35.57807855764607
1739209716.3575666;-26.991370085610736
1739209716.357569;-45.120503652039325
1739209716.3575716;-38.13080360867914
1739209716.357574;-38.13080360867914
1739209716.3575766;-38.13080360867914
1739209716.357579;-45.120503652039325
1739209716.3575814;-38.13080360867914
1739209716.357584;-45.120503652039325
1739209716.3575864;-45.120503652039325
1739209716.357589;-45.120503652039325
1739209716.3575914;-45.120503652039325
1739209716.3575938;-45.120503652039325
1739209716.3575964;-45.120503652039325
1739209716.3575988;-45.120503652039325
1739209716.3576014;-45.120503652039325
1739209716.3576038;-45.120503652039325
1739209716.3576062;-35.57807855764607
1739209716.3576088;-38.13080360867914
1739209716.3576112;-38.13080360867914
1739209716.3576138;-38.13080360867914
1739209716.3576162;-45.120503652039325
1739209716.3576186;-45.120503652039325
1739209716.3576212;-38.13080360867914
1739209716.3576236;-45.120503652039325
1739209716.3576262;-38.13080360867914
1739209716.3576286;-38.13080360867914
1739209716.3576312;-45.120503652039325
1739209716.3576336;-38.13080360867914
1739209716.357636;-35.57807855764607
1739209716.3576386;-45.120503652039325
1739209716.357641;-45.120503652039325
1739209716.3576436;-45.120503652039325
1739209716.357646;-45.120503652039325
1739209716.3576484;-45.120503652039325
1739209716.357651;-45.120503652039325
1739209716.3576534;-38.13080360867914
1739209716.357656;-45.120503652039325
1739209716.3576584;-45.120503652039325
1739209716.3576608;-45.120503652039325
1739209716.3576634;-45.120503652039325
1739209716.3576658;-31.141103565318893
1739209716.3576684;-38.13080360867914
1739209716.3576708;-45.120503652039325
1739209716.3576732;-45.120503652039325
1739209716.3576758;-35.57807855764607
1739209716.3576782;-45.120503652039325
1739209716.3576808;-45.120503652039325
1739209716.3576832;-45.120503652039325
1739209716.3576856;-45.120503652039325
1739209716.3576882;-45.120503652039325
1739209716.3576906;-38.13080360867914
1739209716.3576932;-38.13080360867914
1739209716.3576956;-38.13080360867914
1739209716.357698;-33.981070128970906
1739209716.3577006;-38.13080360867914
1739209716.357703;-45.120503652039325
1739209716.3577056;-32.816014438256545
1739209716.357708;-38.13080360867914
1739209716.3577104;-38.13080360867914
1739209716.357713;-38.13080360867914
1739209716.3577154;-45.120503652039325
1739209716.357718;-38.13080360867914
1739209716.3577204;-45.120503652039325
1739209716.357723;-38.13080360867914
1739209716.3577254;-45.120503652039325
1739209716.3577278;-38.13080360867914
1739209716.3577304;-32.816014438256545
1739209716.3577328;-45.120503652039325
1739209716.3577354;-45.120503652039325
1739209716.3577378;-38.13080360867914
1739209716.3577402;-38.13080360867914
1739209716.3577428;-38.13080360867914
1739209716.3577452;-38.13080360867914
1739209716.3577478;-35.57807855764607
1739209716.3577502;-35.57807855764607
1739209716.3577526;-38.13080360867914
1739209716.3577552;-45.120503652039325
1739209716.3577576;-45.120503652039325
1739209716.3577602;-38.13080360867914
1739209716.3577626;-45.120503652039325
1739209716.357765;-45.120503652039325
1739209716.3577676;-38.13080360867914
1739209716.35777;-45.120503652039325
1739209716.3577726;-38.13080360867914
1739209716.357775;-35.57807855764607
1739209716.3577774;-38.13080360867914
1739209716.35778;-45.120503652039325
1739209716.3577824;-45.120503652039325
1739209716.357785;-38.13080360867914
1739209716.3577874;-33.981070128970906
1739209716.35779;-45.120503652039325
1739209716.3577924;-38.13080360867914
1739209716.3577948;-45.120503652039325
1739209716.3577974;-45.120503652039325
1739209716.3577998;-45.120503652039325
1739209716.3578024;-38.13080360867914
1739209716.3578048;-45.120503652039325
1739209716.3578072;-38.13080360867914
1739209716.3578098;-38.13080360867914
1739209716.3578122;-45.120503652039325
1739209716.3578148;-45.120503652039325
1739209716.3578172;-38.13080360867914
1739209716.3578196;-38.13080360867914
1739209716.3578222;-38.13080360867914
1739209716.3578246;-45.120503652039325
1739209716.3578272;-31.141103565318915
1739209716.3578296;-32.816014438256545
1739209716.357832;-38.13080360867914
1739209716.3578346;-38.13080360867914
1739209716.357837;-33.981070128970906
1739209716.3578396;-35.57807855764607
1739209716.357842;-38.13080360867914
1739209716.3578444;-45.120503652039325
1739209716.357847;-32.816014438256545
1739209716.3578494;-38.13080360867914
1739209716.357852;-38.13080360867914
1739209716.3578544;-45.120503652039325
1739209716.3578568;-45.120503652039325
1739209716.3578594;-38.13080360867914
1739209716.3578618;-38.13080360867914
1739209716.3578644;-35.57807855764607
1739209716.3578668;-33.981070128970906
1739209716.3578691;-38.13080360867914
1739209716.3578718;-45.120503652039325
1739209716.3578742;-45.120503652039325
1739209716.3578768;-38.13080360867914
1739209716.3578792;-38.13080360867914
1739209716.3578818;-45.120503652039325
1739209716.3578842;-45.120503652039325
1739209716.3578866;-45.120503652039325
1739209716.3578892;-45.120503652039325
1739209716.3578916;-38.13080360867914
1739209716.3578942;-45.120503652039325
1739209716.3578966;-45.120503652039325
1739209716.357899;-45.120503652039325
1739209716.3579016;-45.120503652039325
1739209716.357904;-38.13080360867914
1739209716.3579066;-45.120503652039325
1739209716.357909;-45.120503652039325
1739209716.3579113;-45.120503652039325
1739209716.357914;-45.120503652039325
1739209716.3579164;-38.13080360867914
1739209716.357919;-35.57807855764607
1739209716.3579214;-45.120503652039325
1739209716.3579237;-38.13080360867914
1739209716.3579264;-31.141103565318915
1739209716.3579288;-33.981070128970906
1739209716.3579314;-45.120503652039325
1739209716.3579338;-38.13080360867914
1739209716.3579361;-35.57807855764607
1739209716.3579388;-38.13080360867914
1739209716.3579412;-45.120503652039325
1739209716.3579438;-38.13080360867914
1739209716.3579462;-38.13080360867914
1739209716.3579488;-38.13080360867914
1739209716.3579512;-38.13080360867914
1739209716.3579535;-45.120503652039325
1739209716.3579562;-38.13080360867914
1739209716.3579586;-35.57807855764607
1739209716.3579612;-45.120503652039325
1739209716.3579636;-45.120503652039325
1739209716.357966;-31.141103565318915
1739209716.3579686;-32.816014438256545
1739209716.357971;-38.13080360867914
1739209716.3579736;-33.981070128970906
1739209716.357976;-45.120503652039325
1739209716.3579783;-45.120503652039325
1739209716.357981;-45.120503652039325
1739209716.3579834;-45.120503652039325
1739209716.357986;-45.120503652039325
1739209716.3579884;-45.120503652039325
1739209716.3579907;-38.13080360867914
1739209716.3579934;-38.13080360867914
1739209716.3579957;-38.13080360867914
1739209716.3579984;-32.816014438256545
1739209716.3580008;-38.13080360867914
1739209716.3580031;-45.120503652039325
1739209716.3580058;-45.120503652039325
1739209716.3580081;-45.120503652039325
1739209716.3580108;-45.120503652039325
1739209716.3580132;-45.120503652039325
1739209716.3580155;-45.120503652039325
1739209716.3580182;-45.120503652039325
1739209716.3580205;-38.13080360867914
1739209716.3580232;-38.13080360867914
1739209716.3580256;-38.13080360867914
1739209716.358028;-35.57807855764607
1739209716.3580306;-38.13080360867914
1739209716.358033;-38.13080360867914
1739209716.3580356;-38.13080360867914
1739209716.358038;-38.13080360867914
1739209716.3580406;-45.120503652039325
1739209716.358043;-38.13080360867914
1739209716.3580453;-45.120503652039325
1739209716.358048;-45.120503652039325
1739209716.3580503;-35.57807855764607
1739209716.358053;-38.13080360867914
1739209716.3580554;-45.120503652039325
1739209716.3580577;-38.13080360867914
1739209716.3580604;-32.816014438256545
1739209716.3580627;-38.13080360867914
1739209716.3580654;-35.57807855764607
1739209716.3580678;-38.13080360867914
1739209716.3580701;-38.13080360867914
1739209716.3580728;-38.13080360867914
1739209716.3580751;-45.120503652039325
1739209716.3580778;-45.120503652039325
1739209716.3580801;-45.120503652039325
1739209716.3580825;-35.57807855764607
1739209716.3580852;-38.13080360867914
1739209716.3580875;-38.13080360867914
1739209716.3580902;-38.13080360867914
1739209716.3580925;-45.120503652039325
1739209716.358095;-38.13080360867914
1739209716.3580976;-38.13080360867914
1739209716.3581;-45.120503652039325
1739209716.3581026;-38.13080360867914
1739209716.358105;-45.120503652039325
1739209716.3581076;-38.13080360867914
1739209716.35811;-38.13080360867914
1739209716.3581123;-38.13080360867914
1739209716.358115;-45.120503652039325
1739209716.3581173;-38.13080360867914
1739209716.35812;-38.13080360867914
1739209716.3581223;-45.120503652039325
1739209716.3581247;-38.13080360867914
1739209716.3581274;-38.13080360867914
1739209716.3581297;-45.120503652039325
1739209716.3581324;-45.120503652039325
1739209716.3581347;-45.120503652039325
1739209716.3581371;-35.57807855764607
1739209716.3581398;-45.120503652039325
1739209716.3581421;-38.13080360867914
1739209716.3581448;-38.13080360867914
1739209716.3581471;-32.816014438256545
1739209716.3581495;-31.141103565318915
1739209716.3581522;-45.120503652039325
1739209716.3581545;-38.13080360867914
1739209716.3581572;-32.816014438256545
1739209716.3581595;-33.981070128970906
1739209716.358162;-45.120503652039325
1739209716.3581645;-45.120503652039325
1739209716.358167;-38.13080360867914
1739209716.3581696;-33.981070128970906
1739209716.358172;-45.120503652039325
1739209716.3581743;-33.981070128970906
1739209716.358177;-45.120503652039325
1739209716.3581793;-38.13080360867914
1739209716.358182;-45.120503652039325
1739209716.3581843;-38.13080360867914
1739209716.3581867;-38.13080360867914
1739209716.3581893;-38.13080360867914
1739209716.3581917;-45.120503652039325
1739209716.3581944;-38.13080360867914
1739209716.3581967;-35.57807855764607
1739209716.3581994;-45.120503652039325
1739209716.3582017;-45.120503652039325
1739209716.3582041;-45.120503652039325
1739209716.3582067;-31.141103565318915
1739209716.3582091;-28.992665084841942
1739209716.3582118;-45.120503652039325
1739209716.3582141;-38.13080360867914
1739209716.3582165;-38.13080360867914
1739209716.3582191;-33.981070128970906
1739209716.3582215;-45.120503652039325
1739209716.3582242;-38.13080360867914
1739209716.3582265;-38.13080360867914
1739209716.358229;-33.981070128970906
1739209716.3582315;-45.120503652039325
1739209716.358234;-45.120503652039325
1739209716.3582366;-38.13080360867914
1739209716.358239;-45.120503652039325
1739209716.3582413;-45.120503652039325
1739209716.358244;-45.120503652039325
1739209716.3582463;-45.120503652039325
1739209716.358249;-38.13080360867914
1739209716.3582513;-45.120503652039325
1739209716.3582537;-45.120503652039325
1739209716.3582563;-45.120503652039325
1739209716.3582587;-38.13080360867914
1739209716.3582613;-45.120503652039325
1739209716.3582637;-45.120503652039325
1739209716.3582664;-45.120503652039325
1739209716.3582687;-33.981070128970906
1739209716.3582711;-32.816014438256545
1739209716.3582737;-45.120503652039325
1739209716.3582761;-45.120503652039325
1739209716.3582788;-38.13080360867914
1739209716.3582811;-35.57807855764607
1739209716.3582835;-38.13080360867914
1739209716.3582861;-38.13080360867914
1739209716.3582885;-30.49652367304973
1739209716.3582911;-38.13080360867914
1739209716.3582935;-38.13080360867914
1739209716.358296;-45.120503652039325
1739209716.3582985;-38.13080360867914
1739209716.358301;-45.120503652039325
1739209716.3583035;-45.120503652039325
1739209716.358306;-45.120503652039325
1739209716.3583083;-45.120503652039325
1739209716.358311;-38.13080360867914
1739209716.3583133;-38.13080360867914
1739209716.358316;-45.120503652039325
1739209716.3583183;-33.981070128970906
1739209716.3583207;-38.13080360867914
1739209716.3583233;-38.13080360867914
1739209716.3583257;-45.120503652039325
1739209716.3583283;-38.13080360867914
1739209716.3583307;-35.57807855764607
1739209716.358333;-45.120503652039325
1739209716.3583357;-45.120503652039325
1739209716.358338;-35.57807855764607
1739209716.3583407;-38.13080360867914
1739209716.3583431;-45.120503652039325
1739209716.3583455;-35.57807855764607
1739209716.3583481;-38.13080360867914
1739209716.3583505;-45.120503652039325
1739209716.3583531;-45.120503652039325
1739209716.3583555;-38.13080360867914
1739209716.3583581;-38.13080360867914
1739209716.3583605;-45.120503652039325
1739209716.358363;-45.120503652039325
1739209716.3583655;-45.120503652039325
1739209716.358368;-38.13080360867914
1739209716.3583705;-45.120503652039325
1739209716.358373;-38.13080360867914
1739209716.3583753;-38.13080360867914
1739209716.358378;-45.120503652039325
1739209716.3583803;-45.120503652039325
1739209716.358383;-38.13080360867914
1739209716.3583853;-38.13080360867914
1739209716.3583877;-38.13080360867914
1739209716.3583903;-32.816014438256545
1739209716.3583927;-38.13080360867914
1739209716.3583953;-45.120503652039325
1739209716.3583977;-38.13080360867914
1739209716.3584;-38.13080360867914
1739209716.3584027;-38.13080360867914
1739209716.358405;-35.57807855764607
1739209716.3584077;-38.13080360867914
1739209716.3584101;-45.120503652039325
1739209716.3584125;-45.120503652039325
1739209716.3584151;-35.57807855764607
1739209716.3584175;-38.13080360867914
1739209716.3584201;-45.120503652039325
1739209716.3584225;-38.13080360867914
1739209716.3584251;-38.13080360867914
1739209716.3584275;-38.13080360867914
1739209716.35843;-32.816014438256545
1739209716.3584325;-45.120503652039325
1739209716.358435;-38.13080360867914
1739209716.3584375;-38.13080360867914
1739209716.3640468;-45.120503652039325
1739209716.364059;-45.120503652039325
1739209716.3640711;-38.13080360867914
1739209716.364083;-25.826314394896354
1739209716.3640952;-32.816014438256545
1739209716.3641074;-45.120503652039325
1739209716.3641193;-38.13080360867914
1739209716.3641315;-32.816014438256545
1739209716.3641436;-38.13080360867914
1739209716.3641558;-45.120503652039325
1739209716.3641677;-45.120503652039325
1739209716.3641798;-38.13080360867914
1739209716.364192;-45.120503652039325
1739209716.364204;-45.120503652039325
1739209716.364216;-38.13080360867914
1739209716.3642282;-45.120503652039325
1739209716.3642402;-45.120503652039325
1739209716.3642523;-45.120503652039325
1739209716.3642645;-45.120503652039325
1739209716.3642764;-27.267205301931607
1739209716.3642886;-31.141103565318915
1739209716.3643007;-45.120503652039325
1739209716.364313;-38.13080360867914
1739209716.3643248;-32.816014438256545
1739209716.364337;-35.57807855764607
1739209716.3643491;-45.120503652039325
1739209716.364361;-33.981070128970906
1739209716.3643732;-38.13080360867914
1739209716.3643854;-38.13080360867914
1739209716.3643973;-45.120503652039325
1739209716.3644094;-38.13080360867914
1739209716.3644216;-45.120503652039325
1739209716.3644338;-45.120503652039325
1739209716.3644457;-45.120503652039325
1739209716.3644578;-45.120503652039325
1739209716.36447;-31.141103565318915
1739209716.364482;-31.141103565318915
1739209716.364494;-45.120503652039325
1739209716.3645062;-45.120503652039325
1739209716.3645182;-38.13080360867914
1739209716.3645303;-35.57807855764607
1739209716.3645425;-38.13080360867914
1739209716.3645544;-33.981070128970906
1739209716.3645666;-45.120503652039325
1739209716.3645787;-38.13080360867914
1739209716.364591;-35.57807855764607
1739209716.3646028;-38.13080360867914
1739209716.364615;-45.120503652039325
1739209716.3646271;-45.120503652039325
1739209716.364639;-35.57807855764607
1739209716.3646512;-45.120503652039325
1739209716.3646634;-45.120503652039325
1739209716.3646753;-45.120503652039325
1739209716.3646874;-45.120503652039325
1739209716.3646996;-38.13080360867914
1739209716.3647118;-45.120503652039325
1739209716.3647237;-45.120503652039325
1739209716.3647358;-45.120503652039325
1739209716.364748;-38.13080360867914
