CAN Message; 0x1d3:00000d9b77e89f99
Timestamp;Amplitude
1739209676.9945621;-45.120503652039325
1739209676.9945695;-35.57807855764607
1739209676.9945772;-45.120503652039325
1739209676.9945846;-45.120503652039325
1739209676.9945922;-33.981070128970906
1739209676.9945996;-38.13080360867914
1739209676.994607;-45.120503652039325
1739209676.9946146;-38.13080360867914
1739209676.994622;-38.13080360867914
1739209676.9946296;-45.120503652039325
1739209676.994637;-38.13080360867914
1739209676.9946444;-45.120503652039325
1739209676.994652;-38.13080360867914
1739209676.9946594;-38.13080360867914
1739209676.994667;-45.120503652039325
1739209676.9946744;-45.120503652039325
1739209676.994682;-45.120503652039325
1739209676.9946895;-33.981070128970906
1739209676.9946969;-35.57807855764607
1739209676.9947045;-35.57807855764607
1739209676.9947119;-35.57807855764607
1739209676.9947195;-38.13080360867914
1739209676.994727;-45.120503652039325
1739209676.9947343;-45.120503652039325
1739209676.994742;-45.120503652039325
1739209676.9947493;-45.120503652039325
1739209676.994757;-45.120503652039325
1739209676.9947643;-45.120503652039325
1739209676.994772;-45.120503652039325
1739209676.9947793;-45.120503652039325
1739209676.9947867;-32.816014438256545
1739209676.9947944;-45.120503652039325
1739209676.9948018;-45.120503652039325
1739209676.9948094;-38.13080360867914
1739209676.9948168;-45.120503652039325
1739209676.9948242;-45.120503652039325
1739209676.9948318;-45.120503652039325
1739209676.9948392;-32.816014438256545
1739209676.9948468;-45.120503652039325
1739209676.9948542;-38.13080360867914
1739209676.9948618;-45.120503652039325
1739209676.9948692;-33.981070128970906
1739209676.9948766;-38.13080360867914
1739209676.9948843;-38.13080360867914
1739209676.9948916;-38.13080360867914
1739209676.9948993;-45.120503652039325
1739209676.9949067;-45.120503652039325
1739209676.994914;-38.13080360867914
1739209676.9949217;-33.981070128970906
1739209676.994929;-38.13080360867914
1739209676.9949367;-45.120503652039325
1739209676.994944;-45.120503652039325
1739209676.9949517;-45.120503652039325
1739209676.994959;-31.141103565318915
1739209676.9949665;-38.13080360867914
1739209676.9949741;-45.120503652039325
1739209676.9949815;-33.981070128970906
1739209676.9949892;-32.816014438256545
1739209676.9949965;-38.13080360867914
1739209676.995004;-45.120503652039325
1739209676.9950116;-38.13080360867914
1739209676.995019;-30.49652367304973
1739209676.9950266;-38.13080360867914
1739209676.995034;-45.120503652039325
1739209676.9950416;-38.13080360867914
1739209676.995049;-45.120503652039325
1739209676.9950564;-38.13080360867914
1739209676.995064;-45.120503652039325
1739209676.9950714;-38.13080360867914
1739209676.995079;-35.57807855764607
1739209676.9950864;-45.120503652039325
1739209676.9950938;-45.120503652039325
1739209676.9951015;-45.120503652039325
1739209676.9951088;-45.120503652039325
1739209676.9951165;-45.120503652039325
1739209676.9951239;-45.120503652039325
1739209676.9951315;-33.981070128970906
1739209676.995139;-25.826314394896357
1739209676.9951463;-31.141103565318915
1739209676.995154;-45.120503652039325
1739209676.9951613;-38.13080360867914
1739209676.995169;-32.816014438256545
1739209676.9951763;-38.13080360867914
1739209676.9951837;-45.120503652039325
1739209676.9951913;-38.13080360867914
1739209676.9951987;-32.81601443825658
1739209676.9952064;-38.13080360867914
1739209676.9952137;-45.120503652039325
1739209676.9952214;-38.13080360867914
1739209676.9952288;-45.120503652039325
1739209676.9952362;-45.120503652039325
1739209676.9952438;-45.120503652039325
1739209676.9952512;-38.13080360867914
1739209676.9952588;-28.992665084841942
1739209676.9952662;-33.981070128970906
1739209676.9952736;-45.120503652039325
1739209676.9952812;-38.13080360867914
1739209676.9952886;-31.141103565318915
1739209676.9952962;-33.981070128970906
1739209676.9953036;-45.120503652039325
1739209676.9953113;-33.981070128970906
1739209676.9953187;-38.13080360867914
1739209676.995326;-45.120503652039325
1739209676.9953337;-45.120503652039325
1739209676.995341;-33.981070128970906
1739209676.9953487;-45.120503652039325
1739209676.995356;-45.120503652039325
1739209676.9953635;-45.120503652039325
1739209676.995371;-38.13080360867914
1739209676.9953785;-32.816014438256545
1739209676.9953861;-38.13080360867914
1739209676.9953935;-45.120503652039325
1739209676.9954011;-38.13080360867914
1739209676.9954085;-38.13080360867914
1739209676.995416;-45.120503652039325
1739209676.9954236;-45.120503652039325
1739209676.995431;-38.13080360867914
1739209676.9954386;-33.981070128970906
1739209676.995446;-33.981070128970906
1739209676.9954534;-45.120503652039325
1739209676.995461;-38.13080360867914
1739209676.9954684;-33.981070128970906
1739209676.995476;-35.57807855764607
1739209676.9954834;-45.120503652039325
1739209676.995491;-38.13080360867914
1739209676.9954984;-33.981070128970906
1739209676.9955058;-33.981070128970906
1739209676.9955134;-45.120503652039325
1739209676.9955208;-38.13080360867914
1739209676.9955285;-38.13080360867914
1739209676.9955359;-45.120503652039325
1739209676.9955432;-45.120503652039325
1739209676.9955509;-38.13080360867914
1739209676.9955583;-33.981070128970906
1739209676.995566;-30.49652367304973
1739209676.9955733;-38.13080360867914
1739209676.995581;-38.13080360867914
1739209676.9955883;-33.981070128970906
1739209676.9955957;-33.981070128970906
1739209676.9956033;-35.57807855764607
1739209676.9956107;-38.13080360867914
1739209676.9956183;-38.13080360867914
1739209676.9956257;-38.13080360867914
1739209676.9956331;-45.120503652039325
1739209676.9956408;-38.13080360867914
1739209676.9956481;-33.981070128970906
1739209676.9956558;-38.13080360867914
1739209676.9956632;-38.13080360867914
1739209676.9956708;-38.13080360867914
1739209676.9956782;-38.13080360867914
1739209676.995689;-38.13080360867914
1739209676.9957;-45.120503652039325
1739209676.9957106;-35.57807855764607
1739209676.9957213;-35.57807855764607
1739209676.995732;-45.120503652039325
1739209676.995743;-45.120503652039325
1739209676.9957538;-45.120503652039325
1739209676.9957645;-45.120503652039325
1739209676.9957752;-45.120503652039325
1739209676.9957862;-45.120503652039325
1739209676.995797;-38.13080360867914
1739209676.9958076;-38.13080360867914
1739209676.9958186;-38.13080360867914
1739209676.9958293;-38.13080360867914
1739209676.99584;-38.13080360867914
1739209676.9958508;-32.816014438256545
1739209676.9958618;-38.13080360867914
1739209676.9958725;-45.120503652039325
1739209676.9958832;-35.57807855764607
1739209676.995894;-35.57807855764607
1739209676.995905;-38.13080360867914
1739209676.9959157;-45.120503652039325
1739209676.9959264;-38.13080360867914
1739209676.995937;-38.13080360867914
1739209676.995948;-38.13080360867914
1739209676.9959588;-45.120503652039325
1739209676.9959695;-38.13080360867914
1739209676.9959805;-45.120503652039325
1739209676.9959912;-33.981070128970906
1739209676.996002;-33.981070128970906
1739209676.9960127;-45.120503652039325
1739209676.9960237;-38.13080360867914
1739209676.9960344;-38.13080360867914
1739209676.996045;-45.120503652039325
1739209676.9960558;-38.13080360867914
1739209676.9960668;-35.57807855764607
1739209676.9960775;-45.120503652039325
1739209676.9960883;-45.120503652039325
1739209676.9960992;-38.13080360867914
1739209676.99611;-45.120503652039325
1739209676.9961207;-38.13080360867914
1739209676.9961314;-38.13080360867914
1739209676.9961424;-32.816014438256545
1739209676.996153;-38.13080360867914
1739209676.9961638;-38.13080360867914
1739209676.9961746;-45.120503652039325
1739209676.9961855;-45.120503652039325
1739209676.9961963;-45.120503652039325
1739209676.996207;-35.57807855764607
1739209676.9962177;-32.816014438256545
1739209676.9962287;-45.120503652039325
1739209676.9962394;-38.13080360867914
1739209676.9962502;-45.120503652039325
1739209676.9962611;-35.57807855764607
1739209676.9962718;-45.120503652039325
1739209676.9962826;-45.120503652039325
1739209676.9962933;-38.13080360867914
1739209676.9963043;-45.120503652039325
1739209676.996315;-45.120503652039325
1739209676.9963257;-38.13080360867914
1739209676.9963365;-38.13080360867914
1739209676.9963474;-45.120503652039325
1739209676.9963582;-38.13080360867914
1739209676.996369;-45.120503652039325
1739209676.9963799;-38.13080360867914
1739209676.9963906;-29.438486411369333
1739209676.9964013;-45.120503652039325
1739209676.996412;-45.120503652039325
1739209676.996423;-38.13080360867914
1739209676.9964337;-38.13080360867914
1739209676.9964445;-45.120503652039325
1739209676.9964552;-38.13080360867914
1739209676.9964662;-38.13080360867914
1739209676.996477;-45.120503652039325
1739209676.9964876;-45.120503652039325
1739209676.9964983;-45.120503652039325
1739209676.9965093;-45.120503652039325
1739209676.99652;-38.13080360867914
1739209676.9965308;-38.13080360867914
1739209676.9965417;-45.120503652039325
1739209676.9965525;-45.120503652039325
1739209676.9965632;-45.120503652039325
1739209676.996574;-45.120503652039325
1739209676.996585;-45.120503652039325
1739209676.9965956;-33.981070128970906
1739209676.9966063;-38.13080360867914
1739209676.996617;-45.120503652039325
1739209676.996628;-45.120503652039325
1739209676.9966388;-35.57807855764607
1739209676.9966495;-26.487275050834715
1739209676.9966605;-38.13080360867914
1739209676.9966712;-38.13080360867914
1739209676.996682;-45.120503652039325
1739209676.9966927;-35.57807855764607
1739209676.9967036;-38.13080360867914
1739209676.9967144;-45.120503652039325
1739209676.996725;-45.120503652039325
1739209676.9967358;-33.981070128970956
1739209676.9967468;-45.120503652039325
1739209676.9967575;-45.120503652039325
1739209676.9967682;-38.13080360867914
1739209676.996779;-45.120503652039325
1739209676.99679;-38.13080360867914
1739209676.9968007;-38.13080360867914
1739209676.9968114;-38.13080360867914
1739209676.9968224;-45.120503652039325
1739209676.996833;-45.120503652039325
1739209676.9968438;-35.57807855764607
1739209676.9968545;-38.13080360867914
1739209676.9968655;-45.120503652039325
1739209676.9968762;-45.120503652039325
1739209676.996887;-38.13080360867914
1739209676.9968977;-45.120503652039325
1739209676.9969087;-28.992665084841942
1739209676.9969194;-33.981070128970906
1739209676.9969301;-45.120503652039325
1739209676.996941;-38.13080360867914
1739209676.9969518;-33.981070128970906
1739209676.9969625;-38.13080360867914
1739209676.9969733;-35.57807855764607
1739209676.9969842;-38.13080360867914
1739209676.996995;-38.13080360867914
1739209676.9970057;-45.120503652039325
1739209676.9970164;-38.13080360867914
1739209676.9970274;-45.120503652039325
1739209676.9970381;-45.120503652039325
1739209676.9970489;-38.13080360867914
1739209676.9970598;-38.13080360867914
1739209676.9970706;-45.120503652039325
1739209676.9970813;-33.981070128970906
1739209676.997092;-38.13080360867914
1739209676.997103;-45.120503652039325
1739209676.9971137;-35.57807855764607
1739209676.9971244;-35.57807855764607
1739209676.9971352;-45.120503652039325
1739209676.9971461;-45.120503652039325
1739209676.9971569;-38.13080360867914
1739209676.9971676;-35.57807855764607
1739209676.9971783;-38.13080360867914
1739209676.9971893;-38.13080360867914
1739209676.9972;-45.120503652039325
1739209676.9972107;-38.13080360867914
1739209676.9972217;-45.120503652039325
1739209676.9972324;-45.120503652039325
1739209676.9972432;-38.13080360867914
1739209676.997254;-38.13080360867914
1739209676.9972649;-38.13080360867914
1739209676.9972756;-45.120503652039325
1739209676.9972863;-45.120503652039325
1739209676.997297;-45.120503652039325
1739209676.997308;-38.13080360867914
1739209676.9973187;-38.13080360867914
1739209676.9973295;-45.120503652039325
1739209676.9973404;-38.13080360867914
1739209676.9973512;-35.57807855764607
1739209676.997362;-38.13080360867914
1739209676.9973726;-38.13080360867914
1739209676.9973836;-38.13080360867914
1739209676.9973943;-32.816014438256545
1739209676.997405;-45.120503652039325
1739209676.9974158;-38.13080360867914
1739209676.9974267;-33.981070128970906
1739209676.9974375;-45.120503652039325
1739209676.9974482;-38.13080360867914
1739209676.997459;-45.120503652039325
1739209676.99747;-45.120503652039325
1739209676.9974806;-38.13080360867914
1739209676.9974914;-38.13080360867914
1739209676.9975023;-45.120503652039325
1739209676.997513;-45.120503652039325
1739209676.9975238;-45.120503652039325
1739209676.9975345;-45.120503652039325
1739209676.9975455;-45.120503652039325
1739209676.9975562;-45.120503652039325
1739209676.997567;-33.981070128970906
1739209676.9975777;-38.13080360867914
1739209676.9975886;-38.13080360867914
1739209676.9975994;-45.120503652039325
1739209676.99761;-33.981070128970906
1739209676.997621;-38.13080360867914
1739209676.9976318;-38.13080360867914
1739209676.9976425;-38.13080360867914
1739209676.9976532;-38.13080360867914
1739209676.9976642;-35.57807855764607
1739209676.997675;-38.13080360867914
1739209676.9976857;-45.120503652039325
1739209676.9976964;-45.120503652039325
1739209676.9977074;-38.13080360867914
1739209676.997718;-38.13080360867914
1739209676.9977288;-38.13080360867914
1739209676.9977396;-38.13080360867914
1739209676.9977505;-33.981070128970906
1739209676.9977612;-38.13080360867914
1739209676.997772;-45.120503652039325
1739209676.997783;-32.816014438256545
1739209676.9977937;-38.13080360867914
1739209676.9978044;-45.120503652039325
1739209676.9978151;-45.120503652039325
1739209676.997826;-31.141103565318915
1739209676.9978368;-38.13080360867914
1739209676.9978476;-45.120503652039325
1739209676.9978583;-45.120503652039325
1739209676.9978693;-35.57807855764607
1739209676.99788;-35.57807855764607
1739209676.9978907;-45.120503652039325
1739209676.9979017;-38.13080360867914
1739209676.9979124;-45.120503652039325
1739209676.9979231;-45.120503652039325
1739209676.9979339;-38.13080360867914
1739209676.9979448;-38.13080360867914
1739209676.9979556;-38.13080360867914
1739209676.9979663;-45.120503652039325
1739209676.997977;-45.120503652039325
1739209676.997988;-45.120503652039325
1739209676.9979987;-45.120503652039325
1739209676.9980094;-45.120503652039325
1739209676.9980202;-38.13080360867914
1739209676.9980311;-45.120503652039325
1739209676.9980419;-31.141103565318915
1739209676.9980526;-32.816014438256545
1739209676.9980636;-45.120503652039325
1739209676.9980743;-45.120503652039325
1739209676.998085;-35.57807855764607
1739209676.9980958;-38.13080360867914
1739209676.9981067;-45.120503652039325
1739209676.9981174;-38.13080360867914
1739209676.9981282;-38.13080360867914
1739209676.998139;-45.120503652039325
1739209676.9981499;-38.13080360867914
1739209676.9981606;-38.13080360867914
1739209676.9981713;-45.120503652039325
1739209676.9981823;-45.120503652039325
1739209676.998193;-33.981070128970906
1739209676.9982038;-45.120503652039325
1739209676.9982145;-29.438486411369333
1739209676.9982255;-29.438486411369333
1739209676.9982362;-45.120503652039325
1739209676.998247;-38.13080360867914
1739209676.9982576;-32.816014438256545
1739209676.9982686;-33.981070128970906
1739209676.9982793;-45.120503652039325
1739209676.99829;-38.13080360867914
1739209676.9983008;-45.120503652039325
1739209676.9983118;-45.120503652039325
1739209676.9983225;-33.981070128970906
1739209676.9983332;-35.57807855764607
1739209676.9983442;-45.120503652039325
1739209676.998355;-45.120503652039325
1739209676.9983656;-45.120503652039325
1739209676.9983764;-33.981070128970906
1739209676.9983873;-38.13080360867914
1739209676.998398;-45.120503652039325
1739209676.9984088;-33.981070128970906
1739209676.9984195;-45.120503652039325
1739209676.9984305;-45.120503652039325
1739209676.9984412;-45.120503652039325
1739209676.998452;-32.816014438256545
1739209676.998463;-33.981070128970906
1739209676.9984736;-35.57807855764607
1739209676.9984844;-32.816014438256545
1739209676.998495;-45.120503652039325
1739209676.998506;-45.120503652039325
1739209676.9985168;-38.13080360867914
1739209676.9985275;-38.13080360867914
1739209676.9985383;-45.120503652039325
1739209676.9985492;-38.13080360867914
1739209676.99856;-45.120503652039325
1739209676.9985707;-38.13080360867914
1739209676.9985816;-38.13080360867914
1739209676.9985924;-35.57807855764607
1739209676.998603;-38.13080360867914
1739209676.9986138;-45.120503652039325
1739209676.9986248;-35.57807855764607
1739209676.9986355;-45.120503652039325
1739209676.9986463;-32.816014438256545
1739209676.998657;-26.487275050834715
1739209676.998668;-38.13080360867914
1739209676.9986787;-45.120503652039325
1739209676.9986894;-35.57807855764607
1739209676.9987001;-35.57807855764607
1739209676.998711;-45.120503652039325
1739209676.9987218;-45.120503652039325
1739209676.9987326;-38.13080360867914
1739209676.9987435;-45.120503652039325
1739209676.9987543;-45.120503652039325
1739209676.998765;-45.120503652039325
1739209676.9987757;-38.13080360867914
1739209676.9987867;-38.13080360867914
1739209676.9987974;-38.13080360867914
1739209676.9988081;-45.120503652039325
1739209676.9988189;-33.981070128970906
1739209676.9988298;-32.816014438256545
1739209676.9988406;-38.13080360867914
1739209676.9988513;-45.120503652039325
1739209676.9988623;-38.13080360867914
1739209676.998873;-45.120503652039325
1739209676.9988837;-38.13080360867914
1739209676.9988945;-45.120503652039325
1739209676.9989054;-45.120503652039325
1739209676.9989161;-30.49652367304973
1739209676.9989269;-45.120503652039325
1739209676.9989376;-45.120503652039325
1739209676.9989486;-38.13080360867914
1739209676.9989593;-35.57807855764607
1739209676.99897;-33.981070128970906
1739209676.9989808;-45.120503652039325
1739209676.9989917;-45.120503652039325
1739209676.9990025;-45.120503652039325
1739209676.9990132;-45.120503652039325
1739209676.9990242;-45.120503652039325
1739209676.999035;-33.981070128970906
1739209676.9990456;-45.120503652039325
1739209676.9990563;-33.981070128970906
1739209676.9990673;-45.120503652039325
1739209676.999078;-38.13080360867914
1739209676.9990888;-32.816014438256545
1739209676.9990995;-38.13080360867914
1739209676.9991105;-35.57807855764607
1739209676.9991212;-38.13080360867914
1739209676.999132;-38.13080360867914
1739209676.999143;-38.13080360867914
1739209676.9991536;-45.120503652039325
1739209676.9991643;-38.13080360867914
1739209676.999175;-38.13080360867914
1739209676.999186;-45.120503652039325
1739209676.9991968;-45.120503652039325
1739209676.9992075;-45.120503652039325
1739209676.9992182;-45.120503652039325
1739209676.9992292;-38.13080360867914
1739209676.99924;-45.120503652039325
1739209676.9992507;-45.120503652039325
1739209676.9992614;-45.120503652039325
1739209676.9992723;-45.120503652039325
1739209676.999283;-45.120503652039325
1739209676.9992938;-45.120503652039325
1739209676.9993048;-45.120503652039325
1739209676.9993155;-45.120503652039325
1739209676.9993262;-45.120503652039325
1739209676.999337;-38.13080360867914
1739209676.999348;-38.13080360867914
1739209676.9993587;-33.981070128970906
1739209676.9993694;-38.13080360867914
1739209676.99938;-45.120503652039325
1739209676.999391;-38.13080360867914
1739209676.9994018;-35.57807855764607
1739209676.9994125;-38.13080360867914
1739209676.9994235;-45.120503652039325
1739209676.9994342;-38.13080360867914
1739209676.999445;-33.981070128970906
1739209676.9994557;-38.13080360867914
1739209676.9994667;-38.13080360867914
1739209676.9994774;-38.13080360867914
1739209676.999488;-38.13080360867914
1739209676.9994988;-45.120503652039325
1739209676.9995098;-45.120503652039325
1739209676.9995205;-45.120503652039325
1739209676.9995313;-38.13080360867914
1739209676.999542;-35.57807855764607
1739209676.999553;-45.120503652039325
1739209676.9995637;-38.13080360867914
1739209676.9995744;-33.981070128970906
1739209676.9995854;-38.13080360867914
1739209676.999596;-38.13080360867914
1739209676.9996068;-35.57807855764607
1739209676.9996176;-33.981070128970906
1739209676.9996285;-45.120503652039325
1739209676.9996393;-45.120503652039325
1739209676.99965;-38.13080360867914
1739209676.9996607;-38.13080360867914
1739209676.9996717;-45.120503652039325
1739209676.9996824;-32.816014438256545
1739209676.9996932;-35.57807855764607
1739209676.9997041;-32.81601443825658
1739209676.9997149;-45.120503652039325
1739209676.9997256;-38.13080360867914
1739209676.9997363;-45.120503652039325
1739209676.9997473;-45.120503652039325
1739209676.999758;-45.120503652039325
1739209676.9997687;-45.120503652039325
1739209676.9997795;-38.13080360867914
1739209676.9997904;-28.992665084841942
1739209676.9998012;-38.13080360867914
1739209676.999812;-45.120503652039325
1739209676.9998226;-45.120503652039325
1739209676.9998336;-38.13080360867914
1739209676.9998443;-45.120503652039325
1739209676.999855;-33.981070128970906
1739209676.999866;-38.13080360867914
1739209676.9998767;-38.13080360867914
1739209676.9998875;-45.120503652039325
1739209676.9998982;-38.13080360867914
1739209676.9999092;-38.13080360867914
1739209676.99992;-45.120503652039325
1739209676.9999306;-45.120503652039325
1739209676.9999413;-38.13080360867914
1739209676.9999523;-35.57807855764607
1739209676.999963;-38.13080360867914
1739209676.9999738;-45.120503652039325
1739209676.9999847;-33.981070128970906
1739209676.9999955;-35.57807855764607
1739209677.0000062;-38.13080360867914
1739209677.000017;-45.120503652039325
1739209677.000028;-38.13080360867914
1739209677.0000386;-38.13080360867914
1739209677.0000494;-28.992665084841942
1739209677.00006;-32.816014438256545
1739209677.000071;-45.120503652039325
1739209677.0000818;-38.13080360867914
1739209677.0000925;-45.120503652039325
1739209677.0001035;-45.120503652039325
1739209677.0001142;-35.57807855764607
1739209677.000125;-35.57807855764607
1739209677.0001357;-45.120503652039325
1739209677.0001466;-45.120503652039325
1739209677.0001574;-35.57807855764607
1739209677.000168;-38.13080360867914
1739209677.0001788;-38.13080360867914
1739209677.0001898;-38.13080360867914
1739209677.0002005;-38.13080360867914
1739209677.0002112;-35.57807855764607
1739209677.000222;-38.13080360867914
1739209677.000233;-45.120503652039325
1739209677.0002437;-38.13080360867914
1739209677.0002544;-38.13080360867914
1739209677.0002654;-38.13080360867914
1739209677.000276;-38.13080360867914
1739209677.0002868;-33.981070128970906
1739209677.0002975;-33.981070128970906
1739209677.0003085;-38.13080360867914
1739209677.0003192;-38.13080360867914
1739209677.00033;-38.13080360867914
1739209677.0003407;-38.13080360867914
1739209677.0003517;-45.120503652039325
1739209677.0003624;-45.120503652039325
1739209677.0003731;-38.13080360867914
1739209677.000384;-35.57807855764607
1739209677.0003948;-45.120503652039325
1739209677.0004056;-45.120503652039325
1739209677.0004163;-38.13080360867914
1739209677.0004272;-45.120503652039325
1739209677.000438;-45.120503652039325
1739209677.0004487;-38.13080360867914
1739209677.0004594;-38.13080360867914
1739209677.0004704;-38.13080360867914
1739209677.0004811;-45.120503652039325
1739209677.0004919;-35.57807855764607
1739209677.0005026;-38.13080360867914
1739209677.0005136;-38.13080360867914
1739209677.0005243;-45.120503652039325
1739209677.000535;-45.120503652039325
1739209677.000546;-35.57807855764607
1739209677.0005567;-45.120503652039325
1739209677.0005674;-35.57807855764607
1739209677.0005782;-38.13080360867914
1739209677.0005891;-45.120503652039325
1739209677.0005999;-35.57807855764607
1739209677.0006106;-38.13080360867914
1739209677.0006213;-45.120503652039325
1739209677.0006323;-45.120503652039325
1739209677.000643;-38.13080360867914
1739209677.0006537;-38.13080360867914
1739209677.0006647;-28.58837851428586
1739209677.0006754;-38.13080360867914
1739209677.0006862;-38.13080360867914
1739209677.000697;-38.13080360867914
1739209677.0007079;-38.13080360867914
1739209677.0007186;-38.13080360867914
1739209677.0007293;-45.120503652039325
1739209677.00074;-38.13080360867914
1739209677.000751;-45.120503652039325
1739209677.0007617;-38.13080360867914
1739209677.0007725;-38.13080360867914
1739209677.0007832;-38.13080360867914
1739209677.0007942;-45.120503652039325
1739209677.000805;-45.120503652039325
1739209677.0008156;-45.120503652039325
1739209677.0008266;-38.13080360867914
1739209677.0008373;-38.13080360867914
1739209677.000848;-45.120503652039325
1739209677.0008588;-45.120503652039325
1739209677.0008698;-38.13080360867914
1739209677.0008805;-35.57807855764607
1739209677.0008912;-38.13080360867914
1739209677.000902;-45.120503652039325
1739209677.000913;-33.981070128970906
1739209677.0009236;-31.141103565318915
1739209677.0009344;-33.981070128970906
1739209677.0009453;-45.120503652039325
1739209677.000956;-45.120503652039325
1739209677.0009668;-38.13080360867914
1739209677.0009775;-38.13080360867914
1739209677.0009885;-45.120503652039325
1739209677.0009992;-45.120503652039325
1739209677.00101;-35.57807855764607
1739209677.0010207;-45.120503652039325
1739209677.0010316;-45.120503652039325
1739209677.0010424;-45.120503652039325
1739209677.001053;-45.120503652039325
1739209677.0010638;-45.120503652039325
1739209677.0010748;-45.120503652039325
1739209677.0010855;-45.120503652039325
1739209677.0010962;-31.141103565318915
1739209677.0011072;-33.981070128970906
1739209677.001118;-45.120503652039325
1739209677.0011287;-45.120503652039325
1739209677.0011394;-45.120503652039325
1739209677.0011504;-35.57807855764607
1739209677.001161;-35.57807855764607
1739209677.0011718;-45.120503652039325
1739209677.0011826;-38.13080360867914
1739209677.0011935;-35.57807855764607
1739209677.0012043;-45.120503652039325
1739209677.001215;-38.13080360867914
1739209677.001226;-35.57807855764607
1739209677.0012367;-45.120503652039325
1739209677.0012474;-45.120503652039325
1739209677.0012581;-38.13080360867914
1739209677.001269;-33.981070128970906
1739209677.0012798;-38.13080360867914
1739209677.0012906;-38.13080360867914
1739209677.0013013;-35.57807855764607
1739209677.0013123;-35.57807855764607
1739209677.001323;-45.120503652039325
1739209677.0013337;-38.13080360867914
1739209677.0013447;-38.13080360867914
1739209677.0013554;-31.141103565318915
1739209677.0013661;-31.141103565318915
1739209677.0013769;-38.13080360867914
1739209677.0013878;-45.120503652039325
1739209677.0013986;-38.13080360867914
1739209677.0014093;-38.13080360867914
1739209677.00142;-45.120503652039325
1739209677.001431;-38.13080360867914
1739209677.0014417;-38.13080360867914
1739209677.0014524;-38.13080360867914
1739209677.0014632;-45.120503652039325
1739209677.0014741;-38.13080360867914
1739209677.0014849;-35.57807855764607
1739209677.0014956;-45.120503652039325
1739209677.0015066;-15.670744567918822
1739209677.0015173;-33.981070128970906
1739209677.001528;-38.13080360867914
1739209677.0015388;-38.13080360867914
1739209677.0015497;-45.120503652039325
1739209677.0015604;-45.120503652039325
1739209677.0015712;-45.120503652039325
1739209677.001582;-33.981070128970906
1739209677.0015929;-33.981070128970906
1739209677.0016036;-45.120503652039325
1739209677.0016143;-38.13080360867914
1739209677.0016253;-32.816014438256545
1739209677.001636;-45.120503652039325
1739209677.0016468;-38.13080360867914
1739209677.0016575;-45.120503652039325
1739209677.0016685;-30.49652367304973
1739209677.0016792;-38.13080360867914
1739209677.00169;-38.13080360867914
1739209677.0017006;-45.120503652039325
1739209677.0017116;-35.57807855764607
1739209677.0017223;-38.13080360867914
1739209677.001733;-35.57807855764607
1739209677.0017438;-45.120503652039325
1739209677.0017548;-23.50682362968953
1739209677.0017655;-19.089059925837468
1739209677.0017762;-38.13080360867914
1739209677.0017872;-33.981070128970906
1739209677.001798;-30.49652367304976
1739209677.0018086;-16.041018435916573
1739209677.0018194;-11.31658205146902
1739209677.0018303;-28.588378514285886
1739209677.001841;-31.14110356531892
1739209677.0018518;-33.981070128970906
1739209677.0018625;-38.13080360867914
1739209677.0018735;-45.120503652039325
1739209677.0018842;-45.120503652039325
1739209677.001895;-45.120503652039325
1739209677.001906;-38.13080360867914
1739209677.0019166;-38.13080360867914
1739209677.0019274;-38.13080360867914
1739209677.001938;-45.120503652039325
1739209677.001949;-38.13080360867914
1739209677.0019598;-45.120503652039325
1739209677.0019705;-26.991370085610722
1739209677.0019813;-30.49652367304973
1739209677.0019922;-38.13080360867914
1739209677.002003;-38.13080360867914
1739209677.0020137;-38.13080360867914
1739209677.0020244;-45.120503652039325
1739209677.0020354;-38.13080360867914
1739209677.002046;-45.120503652039325
1739209677.0020568;-24.15140352195872
1739209677.0020678;-25.826314394896357
1739209677.0020785;-45.120503652039325
1739209677.0020893;-38.13080360867914
1739209677.0021;-38.13080360867914
1739209677.002111;-45.120503652039325
1739209677.0021217;-31.141103565318893
1739209677.0021324;-28.21854285175415
1739209677.0021431;-45.120503652039325
1739209677.002154;-45.120503652039325
1739209677.0021648;-45.120503652039325
1739209677.0021756;-45.120503652039325
1739209677.0021865;-28.992665084841942
1739209677.0021973;-33.981070128970906
1739209677.002208;-38.13080360867914
1739209677.0022187;-26.991370085610722
1739209677.0022297;-19.69224938244749
1739209677.0022404;-31.141103565318915
1739209677.0022511;-38.13080360867914
1739209677.0022619;-45.120503652039325
1739209677.0022728;-29.438486411369333
1739209677.0022836;-27.8777449560314
1739209677.0022943;-38.13080360867914
1739209677.002305;-28.992665084841942
1739209677.002316;-32.816014438256545
1739209677.0023267;-16.261240254024976
1739209677.0023375;-14.608978427565475
1739209677.0023484;-32.816014438256545
1739209677.0023592;-30.49652367304973
1739209677.0023699;-26.991370085610736
1739209677.0023806;-45.120503652039325
1739209677.0023916;-45.120503652039325
1739209677.0024023;-35.57807855764607
1739209677.002413;-26.487275050834715
1739209677.0024238;-38.13080360867914
1739209677.0024347;-45.120503652039325
1739209677.0024455;-35.57807855764607
1739209677.0024562;-32.816014438256545
1739209677.0024672;-45.120503652039325
1739209677.002478;-38.13080360867914
1739209677.0024886;-38.13080360867914
1739209677.0024993;-33.981070128970956
1739209677.0025103;-45.120503652039325
1739209677.002521;-45.120503652039325
1739209677.0025318;-45.120503652039325
1739209677.0025425;-32.816014438256545
