CAN Message; 0x62:087aec5d23fad430
1739209801.6831527;-38.13080360867914
1739209801.6831625;-35.57807855764607
1739209801.6831722;-38.13080360867914
1739209801.683182;-45.120503652039325
1739209801.6831918;-35.57807855764607
1739209801.6832016;-32.816014438256545
1739209801.6832113;-38.13080360867914
1739209801.683221;-45.120503652039325
1739209801.6832309;-45.120503652039325
1739209801.6832407;-45.120503652039325
1739209801.6832504;-45.120503652039325
1739209801.6832602;-32.816014438256545
1739209801.68327;-38.13080360867914
1739209801.6832798;-35.57807855764607
1739209801.6832895;-45.120503652039325
1739209801.6832993;-38.13080360867914
1739209801.683309;-38.13080360867914
1739209801.6833189;-45.120503652039325
1739209801.6833286;-45.120503652039325
1739209801.6833384;-45.120503652039325
1739209801.6833482;-45.120503652039325
1739209801.683358;-45.120503652039325
1739209801.6833677;-45.120503652039325
1739209801.6833775;-45.120503652039325
1739209801.6833873;-45.120503652039325
1739209801.683397;-45.120503652039325
1739209801.6834068;-38.13080360867914
1739209801.6834166;-26.991370085610736
1739209801.6834264;-38.13080360867914
1739209801.6834362;-45.120503652039325
1739209801.683446;-38.13080360867914
1739209801.6834557;-35.57807855764607
1739209801.6834655;-38.13080360867914
1739209801.6834753;-45.120503652039325
1739209801.683485;-45.120503652039325
1739209801.6834948;-45.120503652039325
1739209801.6835046;-45.120503652039325
1739209801.6835144;-38.13080360867914
1739209801.6835241;-38.13080360867914
1739209801.683534;-45.120503652039325
1739209801.6835437;-38.13080360867914
1739209801.6835535;-45.120503652039325
1739209801.6835632;-38.13080360867914
1739209801.683573;-28.21854285175415
1739209801.6835828;-35.57807855764607
1739209801.6835926;-45.120503652039325
1739209801.6836023;-38.13080360867914
1739209801.683612;-35.57807855764607
1739209801.683622;-45.120503652039325
1739209801.6836317;-45.120503652039325
1739209801.6836414;-38.13080360867914
1739209801.6836512;-35.57807855764607
1739209801.683661;-45.120503652039325
1739209801.6836708;-33.981070128970906
1739209801.6836805;-38.13080360867914
1739209801.6836903;-45.120503652039325
1739209801.6837;-45.120503652039325
1739209801.6837099;-32.816014438256545
1739209801.6837196;-38.13080360867914
1739209801.6837294;-35.57807855764607
1739209801.6837392;-45.120503652039325
1739209801.683749;-38.13080360867914
1739209801.6837587;-45.120503652039325
1739209801.6837685;-45.120503652039325
1739209801.6837783;-38.13080360867914
1739209801.683788;-35.57807855764607
1739209801.6837978;-33.981070128970906
1739209801.6838076;-45.120503652039325
1739209801.6838174;-38.13080360867914
1739209801.6838272;-38.13080360867914
1739209801.683837;-45.120503652039325
1739209801.683847;-45.120503652039325
1739209801.6838567;-38.13080360867914
1739209801.6838665;-35.57807855764607
1739209801.6838763;-38.13080360867914
1739209801.683886;-45.120503652039325
1739209801.6838958;-45.120503652039325
1739209801.6839056;-38.13080360867914
1739209801.6839154;-45.120503652039325
1739209801.6839252;-45.120503652039325
1739209801.683935;-45.120503652039325
1739209801.6839447;-38.13080360867914
1739209801.6839545;-38.13080360867914
1739209801.6839643;-32.816014438256545
1739209801.683974;-31.141103565318915
1739209801.6839838;-45.120503652039325
1739209801.6839936;-38.13080360867914
1739209801.6840034;-35.57807855764607
1739209801.6840131;-35.57807855764607
1739209801.684023;-45.120503652039325
1739209801.6840327;-35.57807855764607
1739209801.6840425;-45.120503652039325
1739209801.6840522;-38.13080360867914
1739209801.684062;-38.13080360867914
1739209801.6840718;-35.57807855764607
1739209801.6840816;-45.120503652039325
1739209801.6840913;-38.13080360867914
1739209801.684101;-45.120503652039325
1739209801.6841109;-45.120503652039325
1739209801.6841207;-32.816014438256545
1739209801.6841304;-31.141103565318915
1739209801.6841402;-45.120503652039325
1739209801.68415;-45.120503652039325
1739209801.6841598;-45.120503652039325
1739209801.6841695;-45.120503652039325
1739209801.6841793;-45.120503652039325
1739209801.684189;-45.120503652039325
1739209801.6841989;-45.120503652039325
1739209801.6842086;-45.120503652039325
1739209801.6842184;-45.120503652039325
1739209801.6842282;-45.120503652039325
1739209801.684238;-45.120503652039325
1739209801.6842477;-38.13080360867914
1739209801.6842575;-45.120503652039325
1739209801.6842673;-38.13080360867914
1739209801.684277;-45.120503652039325
1739209801.6842868;-45.120503652039325
1739209801.6842966;-45.120503652039325
1739209801.6843064;-45.120503652039325
1739209801.6843162;-45.120503652039325
1739209801.684326;-38.13080360867914
1739209801.6843357;-35.57807855764607
1739209801.6843455;-45.120503652039325
1739209801.6843553;-45.120503652039325
1739209801.684365;-38.13080360867914
1739209801.6843748;-35.57807855764607
1739209801.6843846;-38.13080360867914
1739209801.6843944;-45.120503652039325
1739209801.6844041;-31.141103565318915
1739209801.684414;-33.981070128970906
1739209801.6844237;-38.13080360867914
1739209801.6844335;-38.13080360867914
1739209801.6844432;-38.13080360867914
1739209801.684453;-38.13080360867914
1739209801.6844628;-45.120503652039325
1739209801.6844726;-45.120503652039325
1739209801.6844823;-45.120503652039325
1739209801.684492;-38.13080360867914
1739209801.684502;-45.120503652039325
1739209801.6845117;-38.13080360867914
1739209801.6845214;-38.13080360867914
1739209801.6845312;-38.13080360867914
1739209801.684541;-45.120503652039325
1739209801.6845508;-38.13080360867914
1739209801.6845605;-38.13080360867914
1739209801.6845703;-35.57807855764607
1739209801.68458;-38.13080360867914
1739209801.6845899;-45.120503652039325
1739209801.6845996;-35.57807855764607
1739209801.6846094;-45.120503652039325
1739209801.6846192;-45.120503652039325
1739209801.684629;-38.13080360867914
1739209801.6846387;-38.13080360867914
1739209801.6846485;-38.13080360867914
1739209801.6846583;-38.13080360867914
1739209801.684668;-38.13080360867914
1739209801.6846778;-38.13080360867914
1739209801.6846876;-45.120503652039325
1739209801.6846974;-45.120503652039325
1739209801.6847072;-35.57807855764607
1739209801.684717;-45.120503652039325
1739209801.6847267;-45.120503652039325
1739209801.6847365;-33.981070128970906
1739209801.6847463;-35.57807855764607
1739209801.684756;-32.816014438256545
1739209801.6847658;-31.141103565318915
1739209801.6847756;-45.120503652039325
1739209801.6847854;-38.13080360867914
1739209801.6847951;-35.57807855764607
1739209801.684805;-38.13080360867914
1739209801.6848147;-45.120503652039325
1739209801.6848245;-38.13080360867914
1739209801.6848342;-45.120503652039325
1739209801.684844;-45.120503652039325
1739209801.684854;-45.120503652039325
1739209801.6848638;-45.120503652039325
1739209801.6848736;-45.120503652039325
1739209801.6848834;-38.13080360867914
1739209801.6848931;-38.13080360867914
1739209801.684903;-45.120503652039325
1739209801.6849127;-33.981070128970906
1739209801.6849225;-38.13080360867914
1739209801.6849322;-33.981070128970906
1739209801.684942;-45.120503652039325
1739209801.6849518;-33.981070128970906
1739209801.6849616;-33.981070128970906
1739209801.6849713;-45.120503652039325
1739209801.684981;-45.120503652039325
1739209801.684991;-33.981070128970906
1739209801.6850007;-27.8777449560314
1739209801.6850104;-38.13080360867914
1739209801.6850202;-45.120503652039325
1739209801.68503;-45.120503652039325
1739209801.6850398;-32.816014438256545
1739209801.6850495;-38.13080360867914
1739209801.6850593;-45.120503652039325
1739209801.685069;-45.120503652039325
1739209801.6850789;-33.981070128970956
1739209801.6850886;-33.981070128970906
1739209801.6850984;-45.120503652039325
1739209801.6851082;-45.120503652039325
1739209801.685118;-38.13080360867914
1739209801.6851277;-45.120503652039325
1739209801.6851375;-45.120503652039325
1739209801.6851473;-38.13080360867914
1739209801.685157;-27.8777449560314
1739209801.6851668;-38.13080360867914
1739209801.6851766;-45.120503652039325
1739209801.6851864;-38.13080360867914
1739209801.6851962;-35.57807855764607
1739209801.685206;-45.120503652039325
1739209801.6852157;-45.120503652039325
1739209801.6852255;-38.13080360867914
1739209801.6852353;-38.13080360867914
1739209801.685245;-45.120503652039325
1739209801.6852548;-38.13080360867914
1739209801.6852646;-38.13080360867914
1739209801.6852744;-45.120503652039325
1739209801.6852841;-45.120503652039325
1739209801.685294;-45.120503652039325
1739209801.6853037;-45.120503652039325
1739209801.6853135;-33.981070128970956
1739209801.6853232;-45.120503652039325
1739209801.685333;-32.816014438256545
1739209801.6853428;-45.120503652039325
1739209801.6853526;-45.120503652039325
1739209801.6853623;-38.13080360867914
1739209801.685372;-35.57807855764607
1739209801.685382;-38.13080360867914
1739209801.6853917;-26.991370085610736
1739209801.6854014;-35.57807855764607
1739209801.6854112;-45.120503652039325
1739209801.685421;-38.13080360867914
1739209801.6854308;-45.120503652039325
1739209801.6854405;-45.120503652039325
1739209801.6854503;-45.120503652039325
1739209801.68546;-45.120503652039325
1739209801.6854699;-45.120503652039325
1739209801.6854796;-45.120503652039325
1739209801.6854894;-45.120503652039325
1739209801.6854992;-45.120503652039325
1739209801.685509;-38.13080360867914
1739209801.6855187;-38.13080360867914
1739209801.6855285;-45.120503652039325
1739209801.6855383;-45.120503652039325
1739209801.685548;-45.120503652039325
1739209801.6855578;-38.13080360867914
1739209801.6855676;-38.13080360867914
1739209801.6855774;-45.120503652039325
1739209801.6855872;-45.120503652039325
1739209801.685597;-38.13080360867914
1739209801.6856067;-45.120503652039325
1739209801.6856165;-38.13080360867914
1739209801.6856263;-35.57807855764607
1739209801.685636;-38.13080360867914
1739209801.6856458;-45.120503652039325
1739209801.6856556;-45.120503652039325
1739209801.6856654;-32.816014438256545
1739209801.6856751;-45.120503652039325
1739209801.685685;-45.120503652039325
1739209801.6856947;-45.120503652039325
1739209801.6857045;-45.120503652039325
1739209801.6857142;-38.13080360867914
1739209801.685724;-38.13080360867914
1739209801.6857338;-35.57807855764607
1739209801.6857436;-38.13080360867914
1739209801.6857533;-33.981070128970906
1739209801.6857631;-45.120503652039325
1739209801.685773;-45.120503652039325
1739209801.6857827;-32.816014438256545
1739209801.6857924;-38.13080360867914
1739209801.6858022;-45.120503652039325
1739209801.685812;-38.13080360867914
1739209801.6858218;-38.13080360867914
1739209801.6858315;-45.120503652039325
1739209801.6858413;-45.120503652039325
1739209801.6858513;-38.13080360867914
1739209801.685861;-35.57807855764607
1739209801.685871;-38.13080360867914
1739209801.6858807;-45.120503652039325
1739209801.6858904;-45.120503652039325
1739209801.6859002;-29.438486411369333
1739209801.68591;-33.981070128970906
1739209801.6859198;-45.120503652039325
1739209801.6859295;-35.57807855764607
1739209801.6859393;-35.57807855764607
1739209801.685949;-31.141103565318915
1739209801.6859589;-45.120503652039325
1739209801.6859686;-45.120503652039325
1739209801.6859784;-45.120503652039325
1739209801.6859882;-38.13080360867914
1739209801.685998;-38.13080360867914
1739209801.6860077;-45.120503652039325
1739209801.6860175;-45.120503652039325
1739209801.6860273;-33.981070128970906
1739209801.686037;-45.120503652039325
1739209801.6860468;-45.120503652039325
1739209801.6860566;-38.13080360867914
1739209801.6860664;-38.13080360867914
1739209801.6860762;-45.120503652039325
1739209801.686086;-45.120503652039325
1739209801.6860957;-45.120503652039325
1739209801.6861055;-45.120503652039325
1739209801.6861153;-45.120503652039325
1739209801.686125;-38.13080360867914
1739209801.6861348;-38.13080360867914
1739209801.6861446;-33.981070128970906
1739209801.6861544;-45.120503652039325
1739209801.6861641;-38.13080360867914
1739209801.686174;-38.13080360867914
1739209801.6861837;-31.141103565318915
1739209801.6861935;-35.57807855764607
1739209801.6862032;-45.120503652039325
1739209801.686213;-35.57807855764607
1739209801.6862228;-38.13080360867914
1739209801.6862326;-38.13080360867914
1739209801.6862423;-38.13080360867914
1739209801.686252;-45.120503652039325
1739209801.686262;-29.438486411369347
1739209801.6862717;-38.13080360867914
1739209801.6862814;-38.13080360867914
1739209801.6862912;-45.120503652039325
1739209801.686301;-38.13080360867914
1739209801.6863108;-45.120503652039325
1739209801.6863205;-38.13080360867914
1739209801.6863303;-38.13080360867914
1739209801.68634;-28.58837851428586
1739209801.6863499;-45.120503652039325
1739209801.6863596;-45.120503652039325
1739209801.6863694;-35.57807855764607
1739209801.6863792;-38.13080360867914
1739209801.686389;-38.13080360867914
1739209801.6863987;-38.13080360867914
1739209801.6864085;-45.120503652039325
1739209801.6864183;-33.981070128970906
1739209801.686428;-45.120503652039325
1739209801.6864378;-45.120503652039325
1739209801.6864476;-35.57807855764607
1739209801.6864574;-38.13080360867914
1739209801.6864672;-45.120503652039325
1739209801.686477;-38.13080360867914
1739209801.6864867;-32.816014438256545
1739209801.6864965;-38.13080360867914
1739209801.6865063;-45.120503652039325
1739209801.686516;-45.120503652039325
1739209801.6865258;-35.57807855764607
1739209801.6865356;-33.981070128970906
1739209801.6865454;-45.120503652039325
1739209801.6865551;-45.120503652039325
1739209801.686565;-33.981070128970906
1739209801.6865747;-35.57807855764607
1739209801.6865845;-38.13080360867914
1739209801.6865942;-38.13080360867914
1739209801.686604;-45.120503652039325
1739209801.6866138;-45.120503652039325
1739209801.6866236;-38.13080360867914
1739209801.6866333;-38.13080360867914
1739209801.6866431;-45.120503652039325
1739209801.686653;-28.992665084841942
1739209801.6866627;-28.992665084841942
1739209801.6866724;-33.981070128970906
1739209801.6866822;-45.120503652039325
1739209801.686692;-38.13080360867914
1739209801.6867018;-38.13080360867914
1739209801.6867115;-38.13080360867914
1739209801.6867213;-45.120503652039325
1739209801.686731;-38.13080360867914
1739209801.6867409;-38.13080360867914
1739209801.6867507;-38.13080360867914
1739209801.6867604;-45.120503652039325
1739209801.6867702;-45.120503652039325
1739209801.68678;-38.13080360867914
1739209801.6867898;-45.120503652039325
1739209801.6867995;-45.120503652039325
1739209801.6868093;-33.981070128970906
1739209801.686819;-32.816014438256545
1739209801.6868289;-45.120503652039325
1739209801.6868386;-45.120503652039325
1739209801.6868486;-45.120503652039325
1739209801.6868584;-45.120503652039325
1739209801.6868682;-45.120503652039325
1739209801.686878;-45.120503652039325
1739209801.6868877;-38.13080360867914
1739209801.6868975;-38.13080360867914
1739209801.6869073;-45.120503652039325
1739209801.686917;-45.120503652039325
1739209801.6869268;-45.120503652039325
1739209801.6869366;-45.120503652039325
1739209801.6869464;-38.13080360867914
1739209801.6869562;-38.13080360867914
1739209801.686966;-38.13080360867914
1739209801.6869757;-45.120503652039325
1739209801.6869855;-35.57807855764607
1739209801.6869953;-38.13080360867914
1739209801.687005;-45.120503652039325
1739209801.6870148;-38.13080360867914
1739209801.6870246;-38.13080360867914
1739209801.6870344;-45.120503652039325
1739209801.6870441;-38.13080360867914
1739209801.687054;-33.981070128970906
1739209801.6870637;-45.120503652039325
1739209801.6870735;-35.57807855764607
1739209801.6870832;-33.981070128970906
1739209801.687093;-45.120503652039325
1739209801.6871028;-38.13080360867914
1739209801.6871126;-35.57807855764607
1739209801.6871223;-45.120503652039325
1739209801.6871321;-45.120503652039325
1739209801.687142;-45.120503652039325
1739209801.6871517;-45.120503652039325
1739209801.6871614;-45.120503652039325
1739209801.6871712;-38.13080360867914
1739209801.687181;-38.13080360867914
1739209801.6871908;-38.13080360867914
1739209801.6872005;-45.120503652039325
1739209801.6872103;-45.120503652039325
1739209801.68722;-38.13080360867914
1739209801.6872299;-38.13080360867914
1739209801.6872396;-45.120503652039325
1739209801.6872494;-45.120503652039325
1739209801.6872592;-38.13080360867914
1739209801.687269;-38.13080360867914
1739209801.6872787;-33.981070128970906
1739209801.6872885;-45.120503652039325
1739209801.6872983;-38.13080360867914
1739209801.687308;-38.13080360867914
1739209801.6873178;-38.13080360867914
1739209801.6873276;-38.13080360867914
1739209801.6873374;-38.13080360867914
1739209801.6873472;-35.57807855764607
1739209801.687357;-35.57807855764607
1739209801.6873667;-45.120503652039325
1739209801.6873765;-38.13080360867914
1739209801.6873863;-38.13080360867914
1739209801.687396;-38.13080360867914
1739209801.6874058;-45.120503652039325
1739209801.6874156;-45.120503652039325
1739209801.6874254;-38.13080360867914
1739209801.6874352;-38.13080360867914
1739209801.687445;-45.120503652039325
1739209801.6874547;-45.120503652039325
1739209801.6874645;-45.120503652039325
1739209801.6874743;-45.120503652039325
1739209801.687484;-32.816014438256545
1739209801.6874938;-38.13080360867914
1739209801.6875036;-45.120503652039325
1739209801.6875134;-45.120503652039325
1739209801.6875231;-33.981070128970906
1739209801.687533;-31.141103565318915
1739209801.6875427;-45.120503652039325
1739209801.6875525;-45.120503652039325
1739209801.6875622;-38.13080360867914
1739209801.687572;-38.13080360867914
1739209801.6875818;-45.120503652039325
1739209801.6875916;-38.13080360867914
1739209801.6876013;-35.57807855764607
1739209801.687611;-38.13080360867914
1739209801.6876209;-45.120503652039325
1739209801.6876307;-38.13080360867914
1739209801.6876404;-38.13080360867914
1739209801.6876502;-45.120503652039325
1739209801.68766;-45.120503652039325
1739209801.6876698;-38.13080360867914
1739209801.6876795;-35.57807855764607
1739209801.6876893;-33.981070128970906
1739209801.687699;-45.120503652039325
1739209801.6877089;-45.120503652039325
1739209801.6877186;-45.120503652039325
1739209801.6877284;-38.13080360867914
1739209801.6877382;-35.57807855764607
1739209801.687748;-38.13080360867914
1739209801.6877577;-45.120503652039325
1739209801.6877675;-45.120503652039325
1739209801.6877773;-45.120503652039325
1739209801.687787;-45.120503652039325
1739209801.6877968;-45.120503652039325
1739209801.6878066;-38.13080360867914
1739209801.6878164;-35.57807855764607
1739209801.6878262;-45.120503652039325
1739209801.687836;-45.120503652039325
1739209801.6878457;-33.981070128970906
1739209801.6878557;-38.13080360867914
1739209801.6878655;-38.13080360867914
1739209801.6878753;-45.120503652039325
1739209801.687885;-38.13080360867914
1739209801.6878948;-35.57807855764607
1739209801.6879046;-38.13080360867914
1739209801.6879144;-45.120503652039325
1739209801.6879241;-33.981070128970906
1739209801.687934;-45.120503652039325
1739209801.6879437;-45.120503652039325
1739209801.6879535;-45.120503652039325
1739209801.6879632;-38.13080360867914
1739209801.687973;-35.57807855764607
1739209801.6879828;-38.13080360867914
1739209801.6879926;-45.120503652039325
1739209801.6880023;-30.49652367304973
1739209801.6880121;-38.13080360867914
1739209801.688022;-45.120503652039325
1739209801.6880317;-45.120503652039325
1739209801.6880414;-38.13080360867914
1739209801.6880512;-35.57807855764607
1739209801.688061;-38.13080360867914
1739209801.6880708;-45.120503652039325
1739209801.6880805;-31.141103565318915
1739209801.6880903;-38.13080360867914
1739209801.6881;-45.120503652039325
1739209801.6881099;-38.13080360867914
1739209801.6881196;-33.981070128970906
1739209801.6881294;-38.13080360867914
1739209801.6881392;-45.120503652039325
1739209801.688149;-45.120503652039325
1739209801.6881588;-31.141103565318915
1739209801.6881685;-38.13080360867914
1739209801.6881783;-38.13080360867914
1739209801.688188;-45.120503652039325
1739209801.6881979;-38.13080360867914
1739209801.6882076;-45.120503652039325
1739209801.6882174;-45.120503652039325
1739209801.6882272;-32.816014438256545
1739209801.688237;-33.981070128970906
1739209801.6882467;-38.13080360867914
1739209801.6882565;-38.13080360867914
1739209801.6882663;-45.120503652039325
1739209801.688276;-33.981070128970906
1739209801.6882858;-45.120503652039325
1739209801.6882956;-38.13080360867914
1739209801.6883054;-35.57807855764607
1739209801.6883152;-33.981070128970906
1739209801.688325;-38.13080360867914
1739209801.6883347;-45.120503652039325
1739209801.6883445;-45.120503652039325
1739209801.6883543;-38.13080360867914
1739209801.688364;-45.120503652039325
1739209801.6883738;-38.13080360867914
1739209801.6883836;-32.816014438256545
1739209801.6883934;-35.57807855764607
1739209801.6884031;-38.13080360867914
1739209801.688413;-35.57807855764607
1739209801.6884227;-38.13080360867914
1739209801.6884325;-45.120503652039325
1739209801.6884422;-38.13080360867914
1739209801.688452;-45.120503652039325
1739209801.6884618;-45.120503652039325
1739209801.6884716;-38.13080360867914
1739209801.6884813;-32.816014438256545
1739209801.688491;-38.13080360867914
1739209801.688501;-45.120503652039325
1739209801.6885107;-38.13080360867914
1739209801.6885204;-38.13080360867914
1739209801.6885302;-33.981070128970906
1739209801.68854;-45.120503652039325
1739209801.6885498;-38.13080360867914
1739209801.6885595;-32.816014438256545
1739209801.6885693;-38.13080360867914
1739209801.688579;-45.120503652039325
1739209801.6885889;-45.120503652039325
1739209801.6885986;-35.57807855764607
1739209801.6886084;-33.981070128970906
1739209801.6886182;-45.120503652039325
1739209801.688628;-45.120503652039325
1739209801.6886377;-38.13080360867914
1739209801.6886475;-45.120503652039325
1739209801.6886573;-45.120503652039325
1739209801.688667;-45.120503652039325
1739209801.6886768;-38.13080360867914
1739209801.6886866;-38.13080360867914
1739209801.6886964;-38.13080360867914
1739209801.6887062;-38.13080360867914
1739209801.688716;-38.13080360867914
1739209801.6887257;-45.120503652039325
1739209801.6887355;-45.120503652039325
1739209801.6887453;-38.13080360867914
1739209801.688755;-38.13080360867914
1739209801.6887648;-45.120503652039325
1739209801.6887746;-35.57807855764607
1739209801.6887844;-38.13080360867914
1739209801.6887941;-38.13080360867914
1739209801.688804;-38.13080360867914
1739209801.6888137;-35.57807855764607
1739209801.6888235;-38.13080360867914
1739209801.6888332;-45.120503652039325
1739209801.688843;-38.13080360867914
1739209801.688853;-38.13080360867914
1739209801.6888628;-35.57807855764607
1739209801.6888726;-28.58837851428586
1739209801.6888824;-45.120503652039325
1739209801.6888921;-38.13080360867914
1739209801.688902;-38.13080360867914
1739209801.6889117;-38.13080360867914
1739209801.6889215;-45.120503652039325
1739209801.6889312;-38.13080360867914
1739209801.688941;-45.120503652039325
1739209801.6889508;-33.981070128970956
1739209801.6889606;-38.13080360867914
1739209801.6889703;-45.120503652039325
1739209801.68898;-45.120503652039325
1739209801.6889899;-45.120503652039325
1739209801.6889997;-38.13080360867914
1739209801.6890094;-45.120503652039325
1739209801.6890192;-35.57807855764607
1739209801.689029;-26.991370085610736
1739209801.6890388;-38.13080360867914
1739209801.6890485;-45.120503652039325
1739209801.6890583;-45.120503652039325
1739209801.689068;-32.816014438256545
1739209801.6890779;-45.120503652039325
1739209801.6890876;-45.120503652039325
1739209801.6890974;-45.120503652039325
1739209801.6891072;-45.120503652039325
1739209801.689117;-45.120503652039325
1739209801.6891267;-45.120503652039325
1739209801.6891365;-45.120503652039325
1739209801.6891463;-32.816014438256545
1739209801.689156;-45.120503652039325
1739209801.6891658;-45.120503652039325
1739209801.6891756;-38.13080360867914
1739209801.6891854;-45.120503652039325
1739209801.6891952;-38.13080360867914
1739209801.689205;-45.120503652039325
1739209801.6892147;-38.13080360867914
1739209801.6892245;-45.120503652039325
1739209801.6892343;-33.981070128970906
1739209801.689244;-45.120503652039325
1739209801.6892538;-45.120503652039325
1739209801.6892636;-32.816014438256545
1739209801.6892734;-35.57807855764607
1739209801.6892831;-45.120503652039325
1739209801.689293;-38.13080360867914
1739209801.6893027;-35.57807855764607
1739209801.6893125;-45.120503652039325
1739209801.6893222;-45.120503652039325
1739209801.689332;-45.120503652039325
1739209801.6893418;-45.120503652039325
1739209801.6893516;-38.13080360867914
1739209801.6893613;-35.57807855764607
1739209801.689371;-45.120503652039325
1739209801.689381;-45.120503652039325
1739209801.6893907;-38.13080360867914
1739209801.6894004;-35.57807855764607
1739209801.6894102;-38.13080360867914
1739209801.68942;-35.57807855764607
1739209801.6894298;-33.981070128970906
1739209801.6894395;-38.13080360867914
1739209801.6894493;-45.120503652039325
1739209801.689459;-45.120503652039325
1739209801.6894689;-45.120503652039325
1739209801.6894786;-45.120503652039325
1739209801.6894884;-38.13080360867914
1739209801.6894982;-45.120503652039325
1739209801.689508;-45.120503652039325
1739209801.6895177;-45.120503652039325
1739209801.6895275;-45.120503652039325
1739209801.6895373;-45.120503652039325
1739209801.689547;-38.13080360867914
1739209801.6895568;-38.13080360867914
1739209801.6895666;-45.120503652039325
1739209801.6895764;-45.120503652039325
1739209801.6895862;-45.120503652039325
1739209801.689596;-35.57807855764607
1739209801.6896057;-38.13080360867914
1739209801.6896155;-45.120503652039325
1739209801.6896253;-38.13080360867914
1739209801.689635;-38.13080360867914
1739209801.6896448;-45.120503652039325
1739209801.6896546;-45.120503652039325
1739209801.6896644;-38.13080360867914
1739209801.6896741;-45.120503652039325
1739209801.689684;-45.120503652039325
1739209801.6896937;-45.120503652039325
1739209801.6897035;-45.120503652039325
1739209801.6897132;-45.120503652039325
1739209801.689723;-38.13080360867914
1739209801.6897328;-38.13080360867914
1739209801.6897426;-33.981070128970906
1739209801.6897523;-45.120503652039325
1739209801.689762;-45.120503652039325
1739209801.689772;-45.120503652039325
1739209801.6897817;-38.13080360867914
1739209801.6897914;-45.120503652039325
1739209801.6898012;-45.120503652039325
1739209801.689811;-45.120503652039325
1739209801.6898208;-38.13080360867914
1739209801.6898305;-45.120503652039325
1739209801.6898403;-45.120503652039325
1739209801.6898503;-45.120503652039325
1739209801.68986;-35.57807855764607
1739209801.6898699;-45.120503652039325
1739209801.6898797;-45.120503652039325
1739209801.6898894;-38.13080360867914
1739209801.6898992;-35.57807855764607
1739209801.689909;-45.120503652039325
1739209801.6899188;-45.120503652039325
1739209801.6899285;-32.816014438256545
1739209801.6899383;-38.13080360867914
1739209801.689948;-45.120503652039325
1739209801.6899579;-35.57807855764607
1739209801.6899676;-33.981070128970956
1739209801.6899774;-45.120503652039325
1739209801.6899872;-45.120503652039325
1739209801.689997;-45.120503652039325
1739209801.6900067;-45.120503652039325
1739209801.6900165;-38.13080360867914
