CAN Message; 0x1d3:00008dbd91f933a3
Timestamp;Amplitude
1739209644.1513834;-38.13080360867914
1739209644.1513858;-35.57807855764607
1739209644.1513882;-33.981070128970906
1739209644.1513906;-31.141103565318915
1739209644.1513927;-35.57807855764607
1739209644.151395;-33.981070128970906
1739209644.1513975;-45.120503652039325
1739209644.1513999;-38.13080360867914
1739209644.1514022;-35.57807855764607
1739209644.1514046;-38.13080360867914
1739209644.1514068;-45.120503652039325
1739209644.1514091;-38.13080360867914
1739209644.1514115;-45.120503652039325
1739209644.151414;-45.120503652039325
1739209644.1514163;-45.120503652039325
1739209644.1514187;-45.120503652039325
1739209644.1514208;-32.816014438256545
1739209644.1514232;-38.13080360867914
1739209644.1514256;-45.120503652039325
1739209644.151428;-33.981070128970906
1739209644.1514304;-38.13080360867914
1739209644.1514325;-38.13080360867914
1739209644.151435;-38.13080360867914
1739209644.1514373;-45.120503652039325
1739209644.1514397;-45.120503652039325
1739209644.151442;-38.13080360867914
1739209644.1514444;-38.13080360867914
1739209644.1514466;-38.13080360867914
1739209644.151449;-45.120503652039325
1739209644.1514513;-45.120503652039325
1739209644.1514537;-38.13080360867914
1739209644.151456;-35.57807855764607
1739209644.1514585;-38.13080360867914
1739209644.1514606;-45.120503652039325
1739209644.151463;-38.13080360867914
1739209644.1514654;-45.120503652039325
1739209644.1514678;-38.13080360867914
1739209644.1514702;-38.13080360867914
1739209644.1514726;-45.120503652039325
1739209644.1514747;-45.120503652039325
1739209644.151477;-38.13080360867914
1739209644.1514795;-38.13080360867914
1739209644.1514819;-38.13080360867914
1739209644.1514843;-38.13080360867914
1739209644.1514866;-38.13080360867914
1739209644.1514888;-45.120503652039325
1739209644.1514912;-38.13080360867914
1739209644.1514935;-38.13080360867914
1739209644.151496;-45.120503652039325
1739209644.1514983;-38.13080360867914
1739209644.1515005;-35.57807855764607
1739209644.1515028;-38.13080360867914
1739209644.1515052;-38.13080360867914
1739209644.1515076;-38.13080360867914
1739209644.15151;-38.13080360867914
1739209644.1515124;-38.13080360867914
1739209644.1515145;-38.13080360867914
1739209644.151517;-38.13080360867914
1739209644.1515193;-45.120503652039325
1739209644.1515217;-45.120503652039325
1739209644.151524;-45.120503652039325
1739209644.1515265;-38.13080360867914
1739209644.1515286;-38.13080360867914
1739209644.151531;-38.13080360867914
1739209644.1515334;-45.120503652039325
1739209644.1515357;-38.13080360867914
1739209644.1515381;-38.13080360867914
1739209644.1515405;-35.57807855764607
1739209644.1515427;-31.141103565318893
1739209644.151545;-45.120503652039325
1739209644.1515474;-45.120503652039325
1739209644.1515498;-38.13080360867914
1739209644.1515522;-35.57807855764607
1739209644.1515546;-45.120503652039325
1739209644.1515567;-45.120503652039325
1739209644.151559;-45.120503652039325
1739209644.1515615;-45.120503652039325
1739209644.151564;-45.120503652039325
1739209644.1515663;-38.13080360867914
1739209644.1515684;-45.120503652039325
1739209644.1515708;-45.120503652039325
1739209644.1515732;-45.120503652039325
1739209644.1515756;-38.13080360867914
1739209644.151578;-45.120503652039325
1739209644.1515803;-45.120503652039325
1739209644.1515825;-38.13080360867914
1739209644.1515849;-45.120503652039325
1739209644.1515872;-38.13080360867914
1739209644.1515896;-35.57807855764607
1739209644.151592;-45.120503652039325
1739209644.1515944;-38.13080360867914
1739209644.1515965;-45.120503652039325
1739209644.151599;-29.438486411369333
1739209644.1516013;-38.13080360867914
1739209644.1516037;-45.120503652039325
1739209644.151606;-45.120503652039325
1739209644.1516085;-35.57807855764607
1739209644.1516106;-45.120503652039325
1739209644.151613;-45.120503652039325
1739209644.1516154;-45.120503652039325
1739209644.1516178;-33.981070128970956
1739209644.1516201;-38.13080360867914
1739209644.1516225;-35.57807855764607
1739209644.1516247;-45.120503652039325
1739209644.151627;-45.120503652039325
1739209644.1516294;-38.13080360867914
1739209644.1516318;-38.13080360867914
1739209644.1516342;-38.13080360867914
1739209644.1516366;-32.816014438256545
1739209644.1516387;-45.120503652039325
1739209644.1516411;-38.13080360867914
1739209644.1516435;-38.13080360867914
1739209644.151646;-35.57807855764607
1739209644.1516483;-45.120503652039325
1739209644.1516504;-38.13080360867914
1739209644.1516528;-38.13080360867914
1739209644.1516552;-35.57807855764607
1739209644.1516576;-45.120503652039325
1739209644.15166;-45.120503652039325
1739209644.1516623;-38.13080360867914
1739209644.1516645;-35.57807855764607
1739209644.1516669;-33.981070128970906
1739209644.1516693;-35.57807855764607
1739209644.1516716;-38.13080360867914
1739209644.151674;-33.981070128970956
1739209644.1516764;-45.120503652039325
1739209644.1516786;-35.57807855764607
1739209644.151681;-45.120503652039325
1739209644.1516833;-45.120503652039325
1739209644.1516857;-35.57807855764607
1739209644.151688;-38.13080360867914
1739209644.1516905;-45.120503652039325
1739209644.1516926;-28.58837851428586
1739209644.151695;-35.57807855764607
1739209644.1516974;-35.57807855764607
1739209644.1516998;-45.120503652039325
1739209644.1517022;-38.13080360867914
1739209644.1517045;-33.981070128970906
1739209644.1517067;-45.120503652039325
1739209644.151709;-38.13080360867914
1739209644.1517115;-38.13080360867914
1739209644.1517138;-45.120503652039325
1739209644.1517162;-45.120503652039325
1739209644.1517186;-45.120503652039325
1739209644.1517208;-45.120503652039325
1739209644.1517231;-45.120503652039325
1739209644.1517255;-45.120503652039325
1739209644.151728;-45.120503652039325
1739209644.1517303;-35.57807855764607
1739209644.1517324;-38.13080360867914
1739209644.1517348;-38.13080360867914
1739209644.1517372;-38.13080360867914
1739209644.1517396;-35.57807855764607
1739209644.151742;-45.120503652039325
1739209644.1517444;-38.13080360867914
1739209644.1517465;-38.13080360867914
1739209644.151749;-45.120503652039325
1739209644.1517513;-38.13080360867914
1739209644.1517537;-45.120503652039325
1739209644.151756;-45.120503652039325
1739209644.1517584;-38.13080360867914
1739209644.1517606;-35.57807855764607
1739209644.151763;-38.13080360867914
1739209644.1517653;-45.120503652039325
1739209644.1517677;-38.13080360867914
1739209644.15177;-45.120503652039325
1739209644.1517725;-45.120503652039325
1739209644.1517746;-38.13080360867914
1739209644.151777;-38.13080360867914
1739209644.1517794;-38.13080360867914
1739209644.1517818;-45.120503652039325
1739209644.1517842;-38.13080360867914
1739209644.1517866;-30.49652367304973
1739209644.1517887;-33.981070128970906
1739209644.151791;-45.120503652039325
1739209644.1517935;-38.13080360867914
1739209644.1517959;-35.57807855764607
1739209644.1517982;-38.13080360867914
1739209644.1518004;-38.13080360867914
1739209644.1518028;-45.120503652039325
1739209644.1518052;-38.13080360867914
1739209644.1518075;-38.13080360867914
1739209644.15181;-45.120503652039325
1739209644.1518123;-38.13080360867914
1739209644.1518145;-35.57807855764607
1739209644.1518168;-38.13080360867914
1739209644.1518192;-45.120503652039325
1739209644.1518216;-38.13080360867914
1739209644.151824;-38.13080360867914
1739209644.1518264;-38.13080360867914
1739209644.1518285;-45.120503652039325
1739209644.151831;-38.13080360867914
1739209644.1518333;-38.13080360867914
1739209644.1518357;-45.120503652039325
1739209644.151838;-45.120503652039325
1739209644.1518404;-38.13080360867914
1739209644.1518426;-38.13080360867914
1739209644.151845;-38.13080360867914
1739209644.1518474;-38.13080360867914
1739209644.1518497;-45.120503652039325
1739209644.1518521;-38.13080360867914
1739209644.1518545;-38.13080360867914
1739209644.1518567;-38.13080360867914
1739209644.151859;-38.13080360867914
1739209644.1518614;-35.57807855764607
1739209644.1518638;-45.120503652039325
1739209644.1518662;-38.13080360867914
1739209644.1518683;-35.57807855764607
1739209644.1518707;-35.57807855764607
1739209644.151873;-38.13080360867914
1739209644.1518755;-45.120503652039325
1739209644.1518779;-38.13080360867914
1739209644.1518803;-32.816014438256545
1739209644.1518824;-38.13080360867914
1739209644.1518848;-35.57807855764607
1739209644.1518872;-38.13080360867914
1739209644.1518896;-35.57807855764607
1739209644.151892;-35.57807855764607
1739209644.1518943;-38.13080360867914
1739209644.1518965;-45.120503652039325
1739209644.1518989;-35.57807855764607
1739209644.1519012;-38.13080360867914
1739209644.1519036;-45.120503652039325
1739209644.151906;-45.120503652039325
1739209644.1519084;-35.57807855764607
1739209644.1519105;-38.13080360867914
1739209644.151913;-38.13080360867914
1739209644.1519153;-45.120503652039325
1739209644.1519177;-38.13080360867914
1739209644.15192;-38.13080360867914
1739209644.1519225;-45.120503652039325
1739209644.1519246;-33.981070128970906
1739209644.151927;-38.13080360867914
1739209644.1519294;-33.981070128970906
1739209644.1519318;-38.13080360867914
1739209644.1519341;-45.120503652039325
1739209644.1519365;-38.13080360867914
1739209644.1519387;-32.816014438256545
1739209644.151941;-32.816014438256545
1739209644.1519434;-45.120503652039325
1739209644.1519458;-45.120503652039325
1739209644.1519482;-45.120503652039325
1739209644.1519504;-45.120503652039325
1739209644.1519527;-45.120503652039325
1739209644.1519551;-38.13080360867914
1739209644.1519575;-45.120503652039325
1739209644.15196;-45.120503652039325
1739209644.1519623;-45.120503652039325
1739209644.1519644;-38.13080360867914
1739209644.1519668;-38.13080360867914
1739209644.1519692;-45.120503652039325
1739209644.1519716;-33.981070128970906
1739209644.151974;-45.120503652039325
1739209644.1519763;-30.49652367304973
1739209644.1519785;-30.49652367304973
1739209644.1519809;-45.120503652039325
1739209644.1519833;-45.120503652039325
1739209644.1519856;-35.57807855764607
1739209644.151988;-38.13080360867914
1739209644.1519904;-45.120503652039325
1739209644.1519926;-45.120503652039325
1739209644.151995;-45.120503652039325
1739209644.1519973;-45.120503652039325
1739209644.1519997;-38.13080360867914
1739209644.152002;-45.120503652039325
1739209644.1520045;-45.120503652039325
1739209644.1520066;-45.120503652039325
1739209644.152009;-38.13080360867914
1739209644.1520114;-45.120503652039325
1739209644.1520138;-45.120503652039325
1739209644.1520162;-38.13080360867914
1739209644.1520185;-38.13080360867914
1739209644.1520207;-45.120503652039325
1739209644.152023;-45.120503652039325
1739209644.1520255;-45.120503652039325
1739209644.1520278;-45.120503652039325
1739209644.1520302;-45.120503652039325
1739209644.1520324;-33.981070128970906
1739209644.1520348;-26.991370085610736
1739209644.1520371;-45.120503652039325
1739209644.1520395;-45.120503652039325
1739209644.152042;-38.13080360867914
1739209644.1520443;-35.57807855764607
1739209644.1520464;-45.120503652039325
1739209644.1520488;-45.120503652039325
1739209644.1520512;-45.120503652039325
1739209644.1520536;-45.120503652039325
1739209644.152056;-45.120503652039325
1739209644.1520584;-45.120503652039325
1739209644.1520605;-45.120503652039325
1739209644.152063;-38.13080360867914
1739209644.1520653;-38.13080360867914
1739209644.1520677;-45.120503652039325
1739209644.15207;-38.13080360867914
1739209644.1520724;-29.438486411369333
1739209644.1520746;-38.13080360867914
1739209644.152077;-45.120503652039325
1739209644.1520793;-38.13080360867914
1739209644.1520817;-38.13080360867914
1739209644.152084;-45.120503652039325
1739209644.1520865;-38.13080360867914
1739209644.1520886;-38.13080360867914
1739209644.152091;-45.120503652039325
1739209644.1520934;-38.13080360867914
1739209644.1487863;-38.13080360867914
1739209644.1487887;-45.120503652039325
1739209644.148791;-45.120503652039325
1739209644.1487935;-38.13080360867914
1739209644.1487958;-35.57807855764607
1739209644.1487982;-45.120503652039325
1739209644.1488004;-38.13080360867914
1739209644.1488028;-38.13080360867914
1739209644.1488051;-35.57807855764607
1739209644.1488075;-35.57807855764607
1739209644.14881;-38.13080360867914
1739209644.1488123;-45.120503652039325
1739209644.1488147;-45.120503652039325
1739209644.148817;-35.57807855764607
1739209644.1488194;-38.13080360867914
1739209644.1488218;-45.120503652039325
1739209644.1488242;-38.13080360867914
1739209644.1488266;-32.816014438256545
1739209644.148829;-45.120503652039325
1739209644.1488314;-38.13080360867914
1739209644.1488338;-45.120503652039325
1739209644.1488361;-45.120503652039325
1739209644.1488385;-33.981070128970906
1739209644.148841;-38.13080360867914
1739209644.1488433;-38.13080360867914
1739209644.1488457;-38.13080360867914
1739209644.148848;-33.981070128970906
1739209644.1488504;-38.13080360867914
1739209644.1488528;-45.120503652039325
1739209644.1488552;-35.57807855764607
1739209644.1488576;-38.13080360867914
1739209644.14886;-38.13080360867914
1739209644.1488624;-38.13080360867914
1739209644.1488647;-35.57807855764607
1739209644.1488671;-45.120503652039325
1739209644.1488695;-45.120503652039325
1739209644.1488717;-33.981070128970906
1739209644.148874;-45.120503652039325
1739209644.1488764;-38.13080360867914
1739209644.1488788;-45.120503652039325
1739209644.1488812;-38.13080360867914
1739209644.1488836;-38.13080360867914
1739209644.148886;-38.13080360867914
1739209644.1488883;-45.120503652039325
1739209644.1488907;-45.120503652039325
1739209644.148893;-45.120503652039325
1739209644.1488955;-45.120503652039325
1739209644.148898;-45.120503652039325
1739209644.1489003;-38.13080360867914
1739209644.1489027;-38.13080360867914
1739209644.148905;-38.13080360867914
1739209644.1489074;-45.120503652039325
1739209644.1489098;-45.120503652039325
1739209644.1489122;-38.13080360867914
1739209644.1489146;-45.120503652039325
1739209644.148917;-45.120503652039325
1739209644.1489193;-38.13080360867914
1739209644.1489217;-35.57807855764607
1739209644.148924;-38.13080360867914
1739209644.1489265;-45.120503652039325
1739209644.1489289;-38.13080360867914
1739209644.1489313;-45.120503652039325
1739209644.1489336;-35.57807855764607
1739209644.148936;-32.816014438256545
1739209644.1489384;-38.13080360867914
1739209644.1489408;-38.13080360867914
1739209644.148943;-35.57807855764607
1739209644.1489453;-35.57807855764607
1739209644.1489477;-45.120503652039325
1739209644.14895;-45.120503652039325
1739209644.1489525;-45.120503652039325
1739209644.1489549;-38.13080360867914
1739209644.1489573;-38.13080360867914
1739209644.1489596;-45.120503652039325
1739209644.148962;-45.120503652039325
1739209644.1489644;-38.13080360867914
1739209644.1489668;-38.13080360867914
1739209644.1489692;-45.120503652039325
1739209644.1489716;-45.120503652039325
1739209644.148974;-45.120503652039325
1739209644.1489763;-38.13080360867914
1739209644.1489787;-45.120503652039325
1739209644.148981;-38.13080360867914
1739209644.1489835;-35.57807855764607
1739209644.1489859;-38.13080360867914
1739209644.1489882;-45.120503652039325
1739209644.1489906;-35.57807855764607
1739209644.148993;-26.991370085610736
1739209644.1489954;-45.120503652039325
1739209644.1489978;-45.120503652039325
1739209644.1490002;-45.120503652039325
1739209644.1490026;-38.13080360867914
1739209644.149005;-38.13080360867914
1739209644.1490073;-45.120503652039325
1739209644.1490097;-45.120503652039325
1739209644.149012;-38.13080360867914
1739209644.1490142;-45.120503652039325
1739209644.1490166;-45.120503652039325
1739209644.149019;-33.981070128970906
1739209644.1490214;-45.120503652039325
1739209644.1490238;-38.13080360867914
1739209644.1490262;-45.120503652039325
1739209644.1490285;-38.13080360867914
1739209644.149031;-29.438486411369333
1739209644.1490333;-38.13080360867914
1739209644.1490357;-45.120503652039325
1739209644.149038;-38.13080360867914
1739209644.1490405;-31.141103565318893
1739209644.1490428;-45.120503652039325
1739209644.1490452;-45.120503652039325
1739209644.1490476;-38.13080360867914
1739209644.14905;-45.120503652039325
1739209644.1490524;-45.120503652039325
1739209644.1490548;-45.120503652039325
1739209644.1490571;-38.13080360867914
1739209644.1490595;-38.13080360867914
1739209644.149062;-35.57807855764607
1739209644.1490643;-45.120503652039325
1739209644.1490667;-38.13080360867914
1739209644.149069;-32.816014438256545
1739209644.1490715;-38.13080360867914
1739209644.1490738;-45.120503652039325
1739209644.1490762;-38.13080360867914
1739209644.1490786;-31.141103565318893
1739209644.149081;-38.13080360867914
1739209644.1490834;-38.13080360867914
1739209644.1490855;-38.13080360867914
1739209644.149088;-33.981070128970906
1739209644.1490903;-33.981070128970906
1739209644.1490927;-35.57807855764607
1739209644.149095;-38.13080360867914
1739209644.1490974;-35.57807855764607
1739209644.1490998;-45.120503652039325
1739209644.1491022;-45.120503652039325
1739209644.1491046;-33.981070128970906
1739209644.149107;-38.13080360867914
1739209644.1491094;-45.120503652039325
1739209644.1491117;-45.120503652039325
1739209644.1491141;-33.981070128970906
1739209644.1491165;-38.13080360867914
1739209644.149119;-45.120503652039325
1739209644.1491213;-38.13080360867914
1739209644.1491237;-38.13080360867914
1739209644.149126;-26.991370085610722
1739209644.1491284;-31.141103565318915
1739209644.1491308;-35.57807855764607
1739209644.1491332;-38.13080360867914
1739209644.1491356;-32.816014438256545
1739209644.149138;-38.13080360867914
1739209644.1491404;-45.120503652039325
1739209644.1491427;-38.13080360867914
1739209644.1491451;-45.120503652039325
1739209644.1491475;-38.13080360867914
1739209644.14915;-35.57807855764607
1739209644.1491523;-45.120503652039325
1739209644.1491547;-45.120503652039325
1739209644.149157;-38.13080360867914
1739209644.1491592;-45.120503652039325
1739209644.1491616;-38.13080360867914
1739209644.149164;-45.120503652039325
1739209644.1491663;-45.120503652039325
1739209644.1491687;-45.120503652039325
1739209644.149171;-38.13080360867914
1739209644.1491735;-45.120503652039325
1739209644.149176;-45.120503652039325
1739209644.1491783;-38.13080360867914
1739209644.1491807;-45.120503652039325
1739209644.149183;-38.13080360867914
1739209644.1491854;-33.981070128970906
1739209644.1491878;-45.120503652039325
1739209644.1491902;-45.120503652039325
1739209644.1491926;-33.981070128970906
1739209644.149195;-33.981070128970906
1739209644.1491973;-38.13080360867914
1739209644.1491997;-45.120503652039325
1739209644.149202;-38.13080360867914
1739209644.1492045;-45.120503652039325
1739209644.1492069;-38.13080360867914
1739209644.1492093;-38.13080360867914
1739209644.1492116;-38.13080360867914
1739209644.149214;-45.120503652039325
1739209644.1492164;-45.120503652039325
1739209644.1492188;-45.120503652039325
1739209644.1492212;-38.13080360867914
1739209644.1492236;-33.981070128970906
1739209644.149226;-45.120503652039325
1739209644.1492283;-45.120503652039325
1739209644.1492305;-45.120503652039325
1739209644.1492329;-45.120503652039325
1739209644.1492352;-45.120503652039325
1739209644.1492376;-35.57807855764607
1739209644.14924;-38.13080360867914
1739209644.1492424;-45.120503652039325
1739209644.1492448;-45.120503652039325
1739209644.1492472;-38.13080360867914
1739209644.1492496;-35.57807855764607
1739209644.149252;-38.13080360867914
1739209644.1492543;-45.120503652039325
1739209644.1492567;-38.13080360867914
1739209644.149259;-38.13080360867914
1739209644.1492615;-38.13080360867914
1739209644.1492639;-45.120503652039325
1739209644.1492662;-33.981070128970906
1739209644.1492686;-32.816014438256545
1739209644.149271;-45.120503652039325
1739209644.1492734;-45.120503652039325
1739209644.1492758;-45.120503652039325
1739209644.1492782;-45.120503652039325
1739209644.1492805;-32.816014438256545
1739209644.149283;-38.13080360867914
1739209644.1492853;-38.13080360867914
1739209644.1492877;-35.57807855764607
1739209644.14929;-45.120503652039325
1739209644.1492925;-45.120503652039325
1739209644.1492949;-45.120503652039325
1739209644.1492972;-35.57807855764607
1739209644.1492996;-45.120503652039325
1739209644.1493018;-38.13080360867914
1739209644.1493042;-38.13080360867914
1739209644.1493065;-45.120503652039325
1739209644.149309;-45.120503652039325
1739209644.1493113;-45.120503652039325
1739209644.1493137;-38.13080360867914
1739209644.149316;-45.120503652039325
1739209644.1493185;-38.13080360867914
1739209644.1493208;-38.13080360867914
1739209644.1493232;-38.13080360867914
1739209644.1493256;-45.120503652039325
1739209644.149328;-33.981070128970906
1739209644.1493304;-32.816014438256545
1739209644.1493328;-45.120503652039325
1739209644.1493351;-45.120503652039325
1739209644.1493375;-28.58837851428586
1739209644.14934;-30.49652367304973
1739209644.1493423;-45.120503652039325
1739209644.1493447;-45.120503652039325
1739209644.149347;-35.57807855764607
1739209644.1493495;-35.57807855764607
1739209644.1493518;-45.120503652039325
1739209644.1493542;-38.13080360867914
1739209644.1493566;-45.120503652039325
1739209644.149359;-45.120503652039325
1739209644.1493614;-45.120503652039325
1739209644.1493638;-45.120503652039325
1739209644.1493661;-45.120503652039325
1739209644.1493685;-38.13080360867914
1739209644.149371;-45.120503652039325
1739209644.149373;-45.120503652039325
1739209644.1493754;-30.49652367304973
1739209644.1493778;-31.141103565318915
1739209644.1493802;-45.120503652039325
1739209644.1493826;-45.120503652039325
1739209644.149385;-38.13080360867914
1739209644.1493874;-45.120503652039325
1739209644.1493897;-45.120503652039325
1739209644.1493921;-45.120503652039325
1739209644.1493945;-45.120503652039325
1739209644.149397;-38.13080360867914
1739209644.1493993;-45.120503652039325
1739209644.1494017;-45.120503652039325
1739209644.149404;-45.120503652039325
1739209644.1494064;-45.120503652039325
1739209644.1494088;-33.981070128970906
1739209644.1494112;-35.57807855764607
1739209644.1494136;-45.120503652039325
1739209644.149416;-45.120503652039325
1739209644.1494184;-35.57807855764607
1739209644.1494207;-35.57807855764607
1739209644.1494231;-45.120503652039325
1739209644.1494255;-45.120503652039325
1739209644.149428;-38.13080360867914
1739209644.1494303;-45.120503652039325
1739209644.1494327;-32.816014438256545
1739209644.149435;-28.21854285175415
1739209644.1494374;-38.13080360867914
1739209644.1494398;-38.13080360867914
1739209644.1494422;-33.981070128970906
1739209644.1494443;-38.13080360867914
1739209644.1494467;-38.13080360867914
1739209644.149449;-38.13080360867914
1739209644.1494515;-45.120503652039325
1739209644.1494539;-33.981070128970956
1739209644.1494563;-38.13080360867914
1739209644.1494586;-35.57807855764607
1739209644.149461;-45.120503652039325
1739209644.1494634;-45.120503652039325
1739209644.1494658;-38.13080360867914
1739209644.1494682;-45.120503652039325
1739209644.1494706;-38.13080360867914
1739209644.149473;-38.13080360867914
1739209644.1494753;-45.120503652039325
1739209644.1494777;-35.57807855764607
1739209644.14948;-38.13080360867914
1739209644.1494825;-45.120503652039325
1739209644.1494849;-38.13080360867914
1739209644.1494873;-45.120503652039325
1739209644.1494896;-45.120503652039325
1739209644.149492;-45.120503652039325
1739209644.1494944;-38.13080360867914
1739209644.1494968;-35.57807855764607
1739209644.1494992;-38.13080360867914
1739209644.1495016;-45.120503652039325
1739209644.149504;-38.13080360867914
1739209644.1495063;-35.57807855764607
1739209644.1495087;-45.120503652039325
1739209644.149511;-45.120503652039325
1739209644.1495135;-38.13080360867914
1739209644.1495156;-35.57807855764607
1739209644.149518;-45.120503652039325
1739209644.1495204;-45.120503652039325
1739209644.1495228;-35.57807855764607
1739209644.1495252;-38.13080360867914
1739209644.1495275;-38.13080360867914
1739209644.14953;-35.57807855764607
1739209644.1495323;-33.981070128970906
1739209644.1495347;-38.13080360867914
1739209644.149537;-38.13080360867914
1739209644.1495395;-35.57807855764607
1739209644.1495419;-38.13080360867914
1739209644.1495442;-35.57807855764607
1739209644.1495466;-45.120503652039325
1739209644.149549;-45.120503652039325
1739209644.1495514;-45.120503652039325
1739209644.1495538;-38.13080360867914
1739209644.1495562;-38.13080360867914
1739209644.1495585;-45.120503652039325
1739209644.149561;-38.13080360867914
1739209644.1495633;-38.13080360867914
1739209644.1495657;-38.13080360867914
1739209644.149568;-35.57807855764607
1739209644.1495705;-45.120503652039325
1739209644.1495728;-35.57807855764607
1739209644.1495752;-38.13080360867914
1739209644.1495776;-45.120503652039325
1739209644.14958;-38.13080360867914
1739209644.1495824;-35.57807855764607
1739209644.1495848;-38.13080360867914
1739209644.149587;-45.120503652039325
1739209644.1495893;-38.13080360867914
1739209644.1495917;-35.57807855764607
1739209644.149594;-38.13080360867914
1739209644.1495965;-38.13080360867914
1739209644.1495988;-31.141103565318915
1739209644.1496012;-35.57807855764607
1739209644.1496036;-38.13080360867914
1739209644.149606;-45.120503652039325
1739209644.1496084;-38.13080360867914
1739209644.1496108;-38.13080360867914
1739209644.1496131;-38.13080360867914
1739209644.1496155;-45.120503652039325
1739209644.149618;-45.120503652039325
1739209644.1496203;-35.57807855764607
1739209644.1496227;-38.13080360867914
1739209644.149625;-38.13080360867914
1739209644.1496274;-31.141103565318915
1739209644.1496298;-38.13080360867914
1739209644.1496322;-38.13080360867914
1739209644.1496346;-45.120503652039325
1739209644.149637;-38.13080360867914
1739209644.1496394;-45.120503652039325
1739209644.1496418;-38.13080360867914
1739209644.1496441;-45.120503652039325
1739209644.1496465;-38.13080360867914
1739209644.149649;-35.57807855764607
1739209644.1496513;-45.120503652039325
1739209644.1496537;-45.120503652039325
1739209644.149656;-38.13080360867914
1739209644.1496582;-35.57807855764607
1739209644.1496606;-38.13080360867914
1739209644.149663;-45.120503652039325
1739209644.1496654;-38.13080360867914
1739209644.1496677;-45.120503652039325
1739209644.1496701;-38.13080360867914
1739209644.1496725;-45.120503652039325
1739209644.149675;-38.13080360867914
1739209644.1496773;-35.57807855764607
1739209644.1496797;-45.120503652039325
1739209644.149682;-35.57807855764607
1739209644.1496844;-38.13080360867914
1739209644.1496868;-35.57807855764607
1739209644.1496892;-38.13080360867914
1739209644.1496916;-45.120503652039325
1739209644.149694;-35.57807855764607
1739209644.152101;-45.120503652039325
1739209644.1521087;-45.120503652039325
1739209644.1521163;-35.57807855764607
1739209644.1521237;-45.120503652039325
1739209644.1521313;-45.120503652039325
1739209644.152139;-38.13080360867914
1739209644.1521466;-38.13080360867914
1739209644.1521542;-38.13080360867914
1739209644.1521618;-45.120503652039325
1739209644.1521695;-33.981070128970906
1739209644.152177;-45.120503652039325
1739209644.1521845;-38.13080360867914
1739209644.152192;-38.13080360867914
1739209644.1521997;-45.120503652039325
1739209644.1522074;-45.120503652039325
1739209644.152215;-38.13080360867914
1739209644.1522226;-38.13080360867914
1739209644.1522303;-45.120503652039325
1739209644.1522377;-38.13080360867914
1739209644.1522453;-45.120503652039325
1739209644.152253;-45.120503652039325
1739209644.1522605;-38.13080360867914
1739209644.1522682;-45.120503652039325
1739209644.1522758;-45.120503652039325
1739209644.1522834;-45.120503652039325
1739209644.152291;-45.120503652039325
1739209644.1522985;-45.120503652039325
1739209644.152306;-33.981070128970906
1739209644.1523137;-45.120503652039325
1739209644.1523213;-45.120503652039325
1739209644.152329;-38.13080360867914
1739209644.1523366;-38.13080360867914
1739209644.1523442;-45.120503652039325
1739209644.1523519;-45.120503652039325
1739209644.1523592;-35.57807855764607
1739209644.1523669;-38.13080360867914
1739209644.1523745;-45.120503652039325
1739209644.1523821;-38.13080360867914
1739209644.1523898;-38.13080360867914
1739209644.1523974;-45.120503652039325
1739209644.152405;-45.120503652039325
1739209644.1524124;-38.13080360867914
1739209644.15242;-35.57807855764607
1739209644.1524277;-38.13080360867914
1739209644.1524353;-45.120503652039325
1739209644.152443;-33.981070128970906
1739209644.1524506;-33.981070128970906
1739209644.1524582;-45.120503652039325
1739209644.1524658;-38.13080360867914
1739209644.1524732;-33.981070128970906
1739209644.1524808;-45.120503652039325
1739209644.1524885;-45.120503652039325
1739209644.152496;-45.120503652039325
1739209644.1525037;-45.120503652039325
1739209644.1525114;-45.120503652039325
1739209644.152519;-38.13080360867914
1739209644.1525264;-45.120503652039325
1739209644.152534;-45.120503652039325
1739209644.1525416;-38.13080360867914
1739209644.1525493;-35.57807855764607
1739209644.152557;-45.120503652039325
1739209644.1525645;-45.120503652039325
1739209644.1525722;-45.120503652039325
1739209644.1525798;-33.981070128970906
1739209644.1525872;-45.120503652039325
1739209644.1525948;-38.13080360867914
1739209644.1526024;-35.57807855764607
1739209644.15261;-38.13080360867914
1739209644.1526177;-38.13080360867914
1739209644.1526253;-45.120503652039325
1739209644.152633;-45.120503652039325
1739209644.1526406;-33.981070128970906
1739209644.152648;-45.120503652039325
1739209644.1526556;-45.120503652039325
1739209644.1526632;-45.120503652039325
1739209644.1526709;-38.13080360867914
1739209644.1526785;-45.120503652039325
1739209644.152686;-45.120503652039325
1739209644.1526937;-38.13080360867914
1739209644.1527011;-45.120503652039325
1739209644.1527088;-45.120503652039325
1739209644.1527164;-45.120503652039325
1739209644.152724;-45.120503652039325
1739209644.1527317;-38.13080360867914
1739209644.1527393;-38.13080360867914
1739209644.152747;-38.13080360867914
1739209644.1527545;-35.57807855764607
1739209644.152762;-35.57807855764607
1739209644.1527696;-45.120503652039325
1739209644.1527772;-33.981070128970906
1739209644.1527848;-38.13080360867914
1739209644.1527925;-38.13080360867914
1739209644.1528;-35.57807855764607
1739209644.1528077;-45.120503652039325
1739209644.152815;-45.120503652039325
1739209644.1528227;-28.992665084841942
1739209644.1528304;-33.981070128970906
1739209644.152838;-45.120503652039325
