CAN Message; 0x1b8:0300ba43d62d9c94
Timestamp;Amplitude
1739209759.278347;-35.57807855764607
1739209759.2783518;-38.13080360867914
1739209759.2783566;-45.120503652039325
1739209759.278361;-31.141103565318893
1739209759.2783659;-29.438486411369333
1739209759.2783706;-45.120503652039325
1739209759.2783754;-38.13080360867914
1739209759.2783802;-38.13080360867914
1739209759.2783847;-33.981070128970906
1739209759.2783895;-45.120503652039325
1739209759.2783942;-38.13080360867914
1739209759.278399;-45.120503652039325
1739209759.2784035;-33.981070128970956
1739209759.2784083;-38.13080360867914
1739209759.278413;-45.120503652039325
1739209759.2784178;-45.120503652039325
1739209759.2784224;-45.120503652039325
1739209759.2784271;-45.120503652039325
1739209759.278432;-45.120503652039325
1739209759.2784367;-38.13080360867914
1739209759.2784412;-28.58837851428586
1739209759.278446;-45.120503652039325
1739209759.2784507;-38.13080360867914
1739209759.2784555;-38.13080360867914
1739209759.2784603;-32.816014438256545
1739209759.2784648;-45.120503652039325
1739209759.2784696;-38.13080360867914
1739209759.2784743;-45.120503652039325
1739209759.278479;-33.981070128970956
1739209759.2784836;-38.13080360867914
1739209759.2784884;-38.13080360867914
1739209759.2784932;-45.120503652039325
1739209759.278498;-45.120503652039325
1739209759.2785025;-38.13080360867914
1739209759.2785072;-38.13080360867914
1739209759.278512;-38.13080360867914
1739209759.2785168;-35.57807855764607
1739209759.2785213;-38.13080360867914
1739209759.278526;-45.120503652039325
1739209759.2785308;-38.13080360867914
1739209759.2785356;-45.120503652039325
1739209759.2785401;-45.120503652039325
1739209759.278545;-33.981070128970906
1739209759.2785497;-45.120503652039325
1739209759.2785544;-33.981070128970906
1739209759.2785592;-35.57807855764607
1739209759.2785637;-38.13080360867914
1739209759.2785685;-45.120503652039325
1739209759.2785733;-38.13080360867914
1739209759.278578;-38.13080360867914
1739209759.2785826;-45.120503652039325
1739209759.2785873;-38.13080360867914
1739209759.278592;-32.81601443825658
1739209759.2785969;-38.13080360867914
1739209759.2786014;-45.120503652039325
1739209759.2786062;-45.120503652039325
1739209759.278611;-45.120503652039325
1739209759.2786157;-45.120503652039325
1739209759.2786202;-38.13080360867914
1739209759.278625;-38.13080360867914
1739209759.2786298;-28.992665084841942
1739209759.2786345;-38.13080360867914
1739209759.278639;-35.57807855764607
1739209759.2786438;-45.120503652039325
1739209759.2786486;-38.13080360867914
1739209759.2786534;-35.57807855764607
1739209759.2786582;-38.13080360867914
1739209759.2786627;-45.120503652039325
1739209759.2786674;-35.57807855764607
1739209759.2786722;-38.13080360867914
1739209759.278677;-38.13080360867914
1739209759.2786815;-45.120503652039325
1739209759.2786863;-45.120503652039325
1739209759.278691;-45.120503652039325
1739209759.2786958;-38.13080360867914
1739209759.2787004;-38.13080360867914
1739209759.2787051;-45.120503652039325
1739209759.27871;-45.120503652039325
1739209759.2787147;-38.13080360867914
1739209759.2787192;-38.13080360867914
1739209759.278724;-38.13080360867914
1739209759.2787287;-45.120503652039325
1739209759.2787335;-38.13080360867914
1739209759.2787383;-38.13080360867914
1739209759.2787428;-38.13080360867914
1739209759.2787476;-35.57807855764607
1739209759.2787523;-35.57807855764607
1739209759.278757;-38.13080360867914
1739209759.2787616;-38.13080360867914
1739209759.2787664;-38.13080360867914
1739209759.2787712;-33.981070128970906
1739209759.278776;-38.13080360867914
1739209759.2787805;-38.13080360867914
1739209759.2787852;-38.13080360867914
1739209759.27879;-45.120503652039325
1739209759.2787948;-45.120503652039325
1739209759.2787993;-45.120503652039325
1739209759.278804;-45.120503652039325
1739209759.2788088;-45.120503652039325
1739209759.2788136;-38.13080360867914
1739209759.2788181;-38.13080360867914
1739209759.278823;-35.57807855764607
1739209759.2788277;-38.13080360867914
1739209759.2788324;-45.120503652039325
1739209759.2788372;-38.13080360867914
1739209759.2788417;-32.816014438256545
1739209759.2788465;-38.13080360867914
1739209759.2788513;-38.13080360867914
1739209759.278856;-38.13080360867914
1739209759.2788606;-45.120503652039325
1739209759.2788653;-33.981070128970906
1739209759.27887;-38.13080360867914
1739209759.2788749;-45.120503652039325
1739209759.2788794;-45.120503652039325
1739209759.2788842;-38.13080360867914
1739209759.278889;-45.120503652039325
1739209759.2788937;-45.120503652039325
1739209759.2788982;-35.57807855764607
1739209759.278903;-33.981070128970906
1739209759.2789078;-45.120503652039325
1739209759.2789125;-38.13080360867914
1739209759.278917;-38.13080360867914
1739209759.2789218;-45.120503652039325
1739209759.2789266;-38.13080360867914
1739209759.2789314;-35.57807855764607
1739209759.2789361;-32.816014438256545
1739209759.2789407;-38.13080360867914
1739209759.2789454;-45.120503652039325
1739209759.2789502;-45.120503652039325
1739209759.278955;-38.13080360867914
1739209759.2789595;-38.13080360867914
1739209759.2789643;-38.13080360867914
1739209759.278969;-45.120503652039325
1739209759.2789738;-45.120503652039325
1739209759.2789783;-45.120503652039325
1739209759.278983;-38.13080360867914
1739209759.278988;-35.57807855764607
1739209759.2789927;-45.120503652039325
1739209759.2789972;-45.120503652039325
1739209759.279002;-35.57807855764607
1739209759.2790067;-38.13080360867914
1739209759.2790115;-32.816014438256545
1739209759.2790163;-38.13080360867914
1739209759.2790208;-45.120503652039325
1739209759.2790256;-45.120503652039325
1739209759.2790303;-35.57807855764607
1739209759.279035;-38.13080360867914
1739209759.2790396;-45.120503652039325
1739209759.2790444;-38.13080360867914
1739209759.2790492;-45.120503652039325
1739209759.279054;-45.120503652039325
1739209759.2790585;-38.13080360867914
1739209759.2790632;-38.13080360867914
1739209759.279068;-45.120503652039325
1739209759.2790728;-45.120503652039325
1739209759.2790773;-38.13080360867914
1739209759.279082;-45.120503652039325
1739209759.2790868;-35.57807855764607
1739209759.2790916;-38.13080360867914
1739209759.2790961;-38.13080360867914
1739209759.279101;-38.13080360867914
1739209759.2791057;-38.13080360867914
1739209759.2791104;-38.13080360867914
1739209759.2791152;-38.13080360867914
1739209759.2791197;-38.13080360867914
1739209759.2791245;-38.13080360867914
1739209759.2791293;-45.120503652039325
1739209759.279134;-45.120503652039325
1739209759.2791386;-35.57807855764607
1739209759.2791433;-45.120503652039325
1739209759.279148;-45.120503652039325
1739209759.2791529;-38.13080360867914
1739209759.2791574;-38.13080360867914
1739209759.2791622;-45.120503652039325
1739209759.279167;-45.120503652039325
1739209759.2791717;-38.13080360867914
1739209759.2791762;-45.120503652039325
1739209759.279181;-38.13080360867914
1739209759.2791858;-38.13080360867914
1739209759.2791905;-38.13080360867914
1739209759.279195;-45.120503652039325
1739209759.2791998;-31.141103565318893
1739209759.2792046;-29.438486411369333
1739209759.2792094;-45.120503652039325
1739209759.2792141;-38.13080360867914
1739209759.2792187;-38.13080360867914
1739209759.2792234;-35.57807855764607
1739209759.2792282;-38.13080360867914
1739209759.279233;-38.13080360867914
1739209759.2792375;-38.13080360867914
1739209759.2792423;-38.13080360867914
1739209759.279247;-31.141103565318893
1739209759.2792518;-38.13080360867914
1739209759.2792563;-45.120503652039325
1739209759.279261;-38.13080360867914
1739209759.2792659;-38.13080360867914
1739209759.2792706;-38.13080360867914
1739209759.2792752;-35.57807855764607
1739209759.27928;-38.13080360867914
1739209759.2792847;-45.120503652039325
1739209759.2792895;-45.120503652039325
1739209759.2792943;-35.57807855764607
1739209759.2792988;-35.57807855764607
1739209759.2793036;-45.120503652039325
1739209759.2793083;-38.13080360867914
1739209759.279313;-38.13080360867914
1739209759.2793176;-45.120503652039325
1739209759.2793224;-45.120503652039325
1739209759.2793272;-45.120503652039325
1739209759.279332;-45.120503652039325
1739209759.2793365;-38.13080360867914
1739209759.2793412;-45.120503652039325
1739209759.279346;-45.120503652039325
1739209759.2793508;-45.120503652039325
1739209759.2793553;-38.13080360867914
1739209759.27936;-38.13080360867914
1739209759.2793648;-38.13080360867914
1739209759.2793696;-45.120503652039325
1739209759.2793741;-45.120503652039325
1739209759.279379;-38.13080360867914
1739209759.2793837;-45.120503652039325
1739209759.2793884;-38.13080360867914
1739209759.2793932;-28.992665084841942
1739209759.2793977;-45.120503652039325
1739209759.2794025;-45.120503652039325
1739209759.2794073;-38.13080360867914
1739209759.279412;-38.13080360867914
1739209759.2794166;-45.120503652039325
1739209759.2794213;-45.120503652039325
1739209759.279426;-45.120503652039325
1739209759.2794309;-33.981070128970956
1739209759.2794354;-45.120503652039325
1739209759.2794402;-38.13080360867914
1739209759.279445;-38.13080360867914
1739209759.2794497;-45.120503652039325
1739209759.2794542;-33.981070128970906
1739209759.279459;-38.13080360867914
1739209759.2794638;-38.13080360867914
1739209759.2794685;-33.981070128970906
1739209759.279473;-38.13080360867914
1739209759.2794778;-38.13080360867914
1739209759.2794826;-38.13080360867914
1739209759.2794874;-38.13080360867914
1739209759.2794921;-45.120503652039325
1739209759.2794967;-45.120503652039325
1739209759.2795014;-38.13080360867914
1739209759.2795062;-33.981070128970906
1739209759.279511;-38.13080360867914
1739209759.2795155;-38.13080360867914
1739209759.2795203;-38.13080360867914
1739209759.279525;-35.57807855764607
1739209759.2795298;-38.13080360867914
1739209759.2795343;-45.120503652039325
1739209759.279539;-35.57807855764607
1739209759.2795439;-35.57807855764607
1739209759.2795486;-45.120503652039325
1739209759.2795532;-45.120503652039325
1739209759.279558;-35.57807855764607
1739209759.2795627;-38.13080360867914
1739209759.2795675;-45.120503652039325
1739209759.2795722;-45.120503652039325
1739209759.2795768;-33.981070128970906
1739209759.2795815;-31.141103565318915
1739209759.2795863;-38.13080360867914
1739209759.279591;-38.13080360867914
1739209759.2795956;-38.13080360867914
1739209759.2796004;-32.816014438256545
1739209759.2796052;-45.120503652039325
1739209759.27961;-45.120503652039325
1739209759.2796144;-38.13080360867914
1739209759.2796192;-38.13080360867914
1739209759.279624;-45.120503652039325
1739209759.2796288;-45.120503652039325
1739209759.2796333;-32.816014438256545
1739209759.279638;-45.120503652039325
1739209759.2796428;-45.120503652039325
1739209759.2796476;-38.13080360867914
1739209759.279652;-38.13080360867914
1739209759.279657;-38.13080360867914
1739209759.2796617;-35.57807855764607
1739209759.2796664;-35.57807855764607
1739209759.2796712;-38.13080360867914
1739209759.2796757;-38.13080360867914
1739209759.2796805;-38.13080360867914
1739209759.2796853;-38.13080360867914
1739209759.27969;-45.120503652039325
1739209759.2796946;-45.120503652039325
1739209759.2796993;-38.13080360867914
1739209759.279704;-45.120503652039325
1739209759.2797089;-45.120503652039325
1739209759.2797134;-45.120503652039325
1739209759.2797182;-32.816014438256545
1739209759.279723;-33.981070128970906
1739209759.2797277;-38.13080360867914
1739209759.2797322;-45.120503652039325
1739209759.279737;-45.120503652039325
1739209759.2797418;-45.120503652039325
1739209759.2797465;-38.13080360867914
1739209759.279751;-32.816014438256545
1739209759.2797558;-45.120503652039325
1739209759.2797606;-45.120503652039325
1739209759.2797654;-38.13080360867914
1739209759.2797701;-38.13080360867914
1739209759.2797747;-33.981070128970906
1739209759.2797794;-38.13080360867914
1739209759.2797842;-45.120503652039325
1739209759.279789;-38.13080360867914
1739209759.2797935;-38.13080360867914
1739209759.2797983;-45.120503652039325
1739209759.279803;-35.57807855764607
1739209759.2798078;-38.13080360867914
1739209759.2798123;-45.120503652039325
1739209759.279817;-38.13080360867914
1739209759.2798219;-45.120503652039325
1739209759.2798266;-38.13080360867914
1739209759.2798312;-38.13080360867914
1739209759.279836;-45.120503652039325
1739209759.2798407;-38.13080360867914
1739209759.2798455;-38.13080360867914
1739209759.2798502;-45.120503652039325
1739209759.2798548;-45.120503652039325
1739209759.2798595;-45.120503652039325
1739209759.2798643;-45.120503652039325
1739209759.279869;-33.981070128970906
1739209759.2798736;-45.120503652039325
1739209759.2798784;-45.120503652039325
1739209759.2798831;-45.120503652039325
1739209759.279888;-31.141103565318893
1739209759.2798924;-38.13080360867914
1739209759.2798972;-45.120503652039325
1739209759.279902;-38.13080360867914
1739209759.2799067;-38.13080360867914
1739209759.2799113;-45.120503652039325
1739209759.279916;-45.120503652039325
1739209759.2799208;-38.13080360867914
1739209759.2799256;-38.13080360867914
1739209759.27993;-38.13080360867914
1739209759.279935;-45.120503652039325
1739209759.2799397;-45.120503652039325
1739209759.2799444;-38.13080360867914
1739209759.2799492;-38.13080360867914
1739209759.2799537;-45.120503652039325
1739209759.2799585;-45.120503652039325
1739209759.2799633;-27.8777449560314
1739209759.279968;-32.816014438256545
1739209759.2799726;-45.120503652039325
1739209759.2799773;-45.120503652039325
1739209759.279982;-31.141103565318893
1739209759.2799869;-32.816014438256545
1739209759.2799914;-45.120503652039325
1739209759.2799962;-45.120503652039325
1739209759.280001;-45.120503652039325
1739209759.2800057;-45.120503652039325
1739209759.2800102;-38.13080360867914
1739209759.280015;-38.13080360867914
1739209759.2800198;-45.120503652039325
1739209759.2800245;-38.13080360867914
1739209759.280029;-45.120503652039325
1739209759.2800338;-45.120503652039325
1739209759.2800386;-45.120503652039325
1739209759.2800434;-45.120503652039325
1739209759.2800481;-45.120503652039325
1739209759.2800527;-45.120503652039325
1739209759.2800574;-45.120503652039325
1739209759.2800622;-45.120503652039325
1739209759.280067;-35.57807855764607
1739209759.2800715;-45.120503652039325
1739209759.2800763;-31.141103565318893
1739209759.280081;-30.49652367304973
1739209759.2800858;-45.120503652039325
1739209759.2800903;-45.120503652039325
1739209759.280095;-38.13080360867914
1739209759.2800999;-38.13080360867914
1739209759.2801046;-45.120503652039325
1739209759.2801092;-38.13080360867914
1739209759.280114;-45.120503652039325
1739209759.2801187;-45.120503652039325
1739209759.2801235;-38.13080360867914
1739209759.2801282;-38.13080360867914
1739209759.2801328;-45.120503652039325
1739209759.2801375;-45.120503652039325
1739209759.2801423;-45.120503652039325
1739209759.280147;-45.120503652039325
1739209759.2801516;-29.438486411369333
1739209759.2801564;-27.8777449560314
1739209759.2801611;-38.13080360867914
1739209759.280166;-38.13080360867914
1739209759.2801704;-32.816014438256545
1739209759.2801752;-32.816014438256545
1739209759.28018;-45.120503652039325
1739209759.2801847;-45.120503652039325
1739209759.2801893;-45.120503652039325
1739209759.280194;-45.120503652039325
1739209759.2801988;-45.120503652039325
1739209759.2802036;-38.13080360867914
1739209759.280208;-45.120503652039325
1739209759.2802129;-33.981070128970906
1739209759.2802176;-38.13080360867914
1739209759.2802224;-45.120503652039325
1739209759.2802272;-33.981070128970906
1739209759.2802317;-38.13080360867914
1739209759.2802365;-45.120503652039325
1739209759.2802413;-45.120503652039325
1739209759.280246;-38.13080360867914
1739209759.2802505;-38.13080360867914
1739209759.2802553;-45.120503652039325
1739209759.28026;-45.120503652039325
1739209759.2802649;-38.13080360867914
1739209759.2802694;-35.57807855764607
1739209759.2802742;-38.13080360867914
1739209759.280279;-38.13080360867914
1739209759.2802837;-38.13080360867914
1739209759.2802882;-38.13080360867914
1739209759.280293;-38.13080360867914
1739209759.2802978;-35.57807855764607
1739209759.2803025;-38.13080360867914
1739209759.280307;-45.120503652039325
1739209759.2803118;-38.13080360867914
1739209759.2803166;-45.120503652039325
1739209759.2803214;-38.13080360867914
1739209759.2803261;-45.120503652039325
1739209759.2803307;-38.13080360867914
1739209759.2803354;-38.13080360867914
1739209759.2803402;-35.57807855764607
1739209759.280345;-32.816014438256545
1739209759.2803495;-45.120503652039325
1739209759.2803543;-45.120503652039325
1739209759.280359;-38.13080360867914
1739209759.2803638;-35.57807855764607
1739209759.2803683;-45.120503652039325
1739209759.280373;-38.13080360867914
1739209759.2803779;-38.13080360867914
1739209759.2803826;-45.120503652039325
1739209759.2803872;-45.120503652039325
1739209759.280392;-45.120503652039325
1739209759.2803967;-38.13080360867914
1739209759.2804015;-45.120503652039325
1739209759.2804062;-45.120503652039325
1739209759.2804108;-45.120503652039325
1739209759.2804155;-45.120503652039325
1739209759.2804203;-45.120503652039325
1739209759.280425;-38.13080360867914
1739209759.2804296;-38.13080360867914
1739209759.2804344;-38.13080360867914
1739209759.2804391;-45.120503652039325
1739209759.280444;-45.120503652039325
1739209759.2804484;-38.13080360867914
1739209759.2804532;-35.57807855764607
1739209759.280458;-35.57807855764607
1739209759.2804627;-33.981070128970906
1739209759.2804673;-45.120503652039325
1739209759.280472;-45.120503652039325
1739209759.2804768;-35.57807855764607
1739209759.2804816;-38.13080360867914
1739209759.280486;-45.120503652039325
1739209759.2804909;-45.120503652039325
1739209759.2804956;-33.981070128970906
1739209759.2805004;-38.13080360867914
1739209759.2805052;-38.13080360867914
1739209759.2805097;-45.120503652039325
1739209759.2805145;-45.120503652039325
1739209759.2805192;-45.120503652039325
1739209759.280524;-45.120503652039325
1739209759.2805285;-45.120503652039325
1739209759.2805333;-45.120503652039325
1739209759.280538;-45.120503652039325
1739209759.2805429;-45.120503652039325
1739209759.2805474;-38.13080360867914
1739209759.2805521;-38.13080360867914
1739209759.280557;-38.13080360867914
1739209759.2805617;-45.120503652039325
1739209759.2805662;-45.120503652039325
1739209759.280571;-45.120503652039325
1739209759.2805758;-38.13080360867914
1739209759.2805805;-45.120503652039325
1739209759.280585;-38.13080360867914
1739209759.2805898;-45.120503652039325
1739209759.2805946;-38.13080360867914
1739209759.2805994;-35.57807855764607
1739209759.2806041;-38.13080360867914
1739209759.2806087;-45.120503652039325
1739209759.2806134;-45.120503652039325
1739209759.2806182;-35.57807855764607
1739209759.280623;-38.13080360867914
1739209759.2806275;-38.13080360867914
1739209759.2806323;-31.141103565318915
1739209759.280637;-45.120503652039325
1739209759.2806418;-45.120503652039325
1739209759.2806463;-38.13080360867914
1739209759.280651;-28.992665084841942
1739209759.2806559;-38.13080360867914
1739209759.2806606;-45.120503652039325
1739209759.2806652;-45.120503652039325
1739209759.28067;-45.120503652039325
1739209759.2806747;-38.13080360867914
1739209759.2806795;-38.13080360867914
1739209759.280684;-45.120503652039325
1739209759.2806888;-45.120503652039325
1739209759.2806935;-33.981070128970906
1739209759.2806983;-45.120503652039325
1739209759.280703;-38.13080360867914
1739209759.2807076;-38.13080360867914
1739209759.2807124;-38.13080360867914
1739209759.2807171;-45.120503652039325
1739209759.280722;-38.13080360867914
1739209759.2807264;-25.62660358559016
1739209759.2807312;-32.816014438256545
1739209759.280736;-45.120503652039325
1739209759.2807407;-45.120503652039325
1739209759.2807453;-31.141103565318893
1739209759.28075;-32.816014438256545
1739209759.2807548;-45.120503652039325
1739209759.2807596;-45.120503652039325
1739209759.280764;-38.13080360867914
1739209759.2807689;-45.120503652039325
1739209759.2807736;-45.120503652039325
1739209759.2807784;-38.13080360867914
1739209759.2807832;-45.120503652039325
1739209759.2807877;-45.120503652039325
1739209759.2807925;-45.120503652039325
1739209759.2807972;-45.120503652039325
1739209759.280802;-26.991370085610722
1739209759.2808065;-35.57807855764607
1739209759.2808113;-45.120503652039325
1739209759.280816;-45.120503652039325
1739209759.2808208;-30.49652367304973
1739209759.2808254;-33.981070128970906
1739209759.2808301;-45.120503652039325
1739209759.280835;-32.816014438256545
1739209759.2808397;-45.120503652039325
1739209759.2808442;-45.120503652039325
1739209759.280849;-35.57807855764607
1739209759.2808537;-38.13080360867914
1739209759.2808585;-45.120503652039325
1739209759.280863;-45.120503652039325
1739209759.2808678;-45.120503652039325
1739209759.2808726;-38.13080360867914
1739209759.2808774;-45.120503652039325
1739209759.2808821;-45.120503652039325
1739209759.2808867;-35.57807855764607
1739209759.2808914;-38.13080360867914
1739209759.2808962;-45.120503652039325
1739209759.280901;-45.120503652039325
1739209759.2809055;-45.120503652039325
1739209759.2809103;-38.13080360867914
1739209759.280915;-31.141103565318893
1739209759.2809198;-31.141103565318893
1739209759.2809243;-45.120503652039325
1739209759.280929;-45.120503652039325
1739209759.2809339;-38.13080360867914
1739209759.2809386;-38.13080360867914
1739209759.2809432;-45.120503652039325
1739209759.280948;-32.816014438256545
1739209759.2809527;-45.120503652039325
1739209759.2809575;-38.13080360867914
1739209759.280962;-32.816014438256545
1739209759.2809668;-35.57807855764607
1739209759.2809715;-45.120503652039325
1739209759.2809763;-45.120503652039325
1739209759.280981;-38.13080360867914
1739209759.2809856;-38.13080360867914
1739209759.2809904;-31.141103565318893
1739209759.2809951;-29.438486411369333
1739209759.281;-45.120503652039325
1739209759.2810044;-38.13080360867914
1739209759.2810092;-38.13080360867914
1739209759.281014;-38.13080360867914
1739209759.2810187;-45.120503652039325
1739209759.2810233;-45.120503652039325
1739209759.281028;-45.120503652039325
1739209759.2810328;-45.120503652039325
1739209759.2810376;-45.120503652039325
1739209759.281042;-45.120503652039325
1739209759.2810469;-35.57807855764607
1739209759.2810516;-35.57807855764607
1739209759.2810564;-45.120503652039325
1739209759.2810612;-45.120503652039325
1739209759.2810657;-38.13080360867914
1739209759.2810705;-38.13080360867914
1739209759.2810752;-38.13080360867914
1739209759.28108;-38.13080360867914
1739209759.2810845;-33.981070128970906
1739209759.2810893;-45.120503652039325
1739209759.281094;-38.13080360867914
1739209759.2810988;-38.13080360867914
1739209759.2811034;-38.13080360867914
1739209759.2811081;-32.816014438256545
1739209759.281113;-45.120503652039325
1739209759.2811177;-45.120503652039325
1739209759.2811222;-35.57807855764607
1739209759.281127;-35.57807855764607
1739209759.2811317;-38.13080360867914
1739209759.2811365;-35.57807855764607
1739209759.281141;-45.120503652039325
1739209759.2811458;-45.120503652039325
1739209759.2811506;-35.57807855764607
1739209759.2811553;-38.13080360867914
1739209759.28116;-45.120503652039325
1739209759.2811646;-45.120503652039325
1739209759.2811694;-38.13080360867914
1739209759.2811742;-45.120503652039325
1739209759.281179;-45.120503652039325
1739209759.2811835;-38.13080360867914
1739209759.2811882;-38.13080360867914
1739209759.281193;-45.120503652039325
1739209759.2811978;-38.13080360867914
1739209759.2812023;-33.981070128970906
1739209759.281207;-38.13080360867914
1739209759.2812119;-33.981070128970906
1739209759.2812166;-38.13080360867914
1739209759.2812212;-38.13080360867914
1739209759.281226;-38.13080360867914
1739209759.2812307;-38.13080360867914
1739209759.2812355;-38.13080360867914
1739209759.28124;-33.981070128970906
1739209759.2812448;-38.13080360867914
1739209759.2812495;-45.120503652039325
1739209759.2812543;-45.120503652039325
1739209759.281259;-38.13080360867914
1739209759.2812636;-38.13080360867914
1739209759.2812684;-45.120503652039325
1739209759.2812731;-45.120503652039325
1739209759.281278;-38.13080360867914
1739209759.2812824;-38.13080360867914
1739209759.2812872;-45.120503652039325
1739209759.281292;-45.120503652039325
1739209759.2764323;-45.120503652039325
1739209759.276434;-45.120503652039325
1739209759.2764359;-45.120503652039325
1739209759.2764375;-38.13080360867914
1739209759.2764394;-38.13080360867914
1739209759.276441;-45.120503652039325
1739209759.276443;-45.120503652039325
1739209759.2764447;-33.981070128970906
1739209759.2764466;-33.981070128970906
1739209759.2764482;-38.13080360867914
1739209759.2764502;-45.120503652039325
1739209759.276452;-45.120503652039325
1739209759.2764537;-33.981070128970906
1739209759.2764556;-38.13080360867914
1739209759.2764573;-38.13080360867914
1739209759.2764592;-31.141103565318915
1739209759.276461;-38.13080360867914
1739209759.2764628;-45.120503652039325
1739209759.2764645;-45.120503652039325
1739209759.2764664;-45.120503652039325
1739209759.276468;-45.120503652039325
1739209759.27647;-45.120503652039325
1739209759.2764716;-45.120503652039325
1739209759.2764735;-31.141103565318915
1739209759.2764754;-33.981070128970906
1739209759.276477;-45.120503652039325
1739209759.276479;-38.13080360867914
1739209759.2764807;-38.13080360867914
1739209759.2764826;-35.57807855764607
1739209759.2764843;-45.120503652039325
1739209759.2764862;-45.120503652039325
1739209759.2764878;-45.120503652039325
1739209759.2764897;-45.120503652039325
1739209759.2764914;-45.120503652039325
1739209759.2764933;-45.120503652039325
1739209759.2764952;-38.13080360867914
1739209759.276497;-38.13080360867914
1739209759.2764988;-38.13080360867914
1739209759.2765005;-35.57807855764607
1739209759.2765024;-33.981070128970906
1739209759.276504;-38.13080360867914
1739209759.276506;-45.120503652039325
1739209759.2765076;-45.120503652039325
1739209759.2765095;-38.13080360867914
1739209759.2765112;-45.120503652039325
1739209759.276513;-45.120503652039325
1739209759.2765148;-33.981070128970906
1739209759.2765167;-33.981070128970906
1739209759.2765186;-38.13080360867914
1739209759.2765203;-45.120503652039325
1739209759.2765222;-45.120503652039325
1739209759.2765238;-38.13080360867914
1739209759.2765257;-35.57807855764607
1739209759.2765274;-38.13080360867914
1739209759.2765293;-45.120503652039325
1739209759.276531;-38.13080360867914
1739209759.276533;-33.981070128970906
1739209759.2765346;-38.13080360867914
1739209759.2765365;-45.120503652039325
1739209759.2765384;-38.13080360867914
1739209759.27654;-45.120503652039325
1739209759.276542;-45.120503652039325
1739209759.2765436;-38.13080360867914
1739209759.2765455;-45.120503652039325
1739209759.2765472;-33.981070128970906
1739209759.276549;-35.57807855764607
1739209759.2765508;-45.120503652039325
1739209759.2765527;-45.120503652039325
1739209759.2765543;-35.57807855764607
1739209759.2765563;-35.57807855764607
1739209759.276558;-38.13080360867914
1739209759.2765598;-38.13080360867914
1739209759.2765617;-38.13080360867914
1739209759.2765634;-45.120503652039325
1739209759.2765653;-45.120503652039325
1739209759.276567;-45.120503652039325
1739209759.276569;-38.13080360867914
1739209759.2765706;-45.120503652039325
1739209759.2765725;-38.13080360867914
1739209759.2765741;-45.120503652039325
1739209759.276576;-38.13080360867914
1739209759.2765777;-35.57807855764607
1739209759.2765796;-45.120503652039325
1739209759.2765815;-45.120503652039325
1739209759.2765832;-32.816014438256545
1739209759.276585;-38.13080360867914
1739209759.2765868;-45.120503652039325
1739209759.2765887;-45.120503652039325
1739209759.2765903;-35.57807855764607
1739209759.2765923;-32.816014438256545
1739209759.276594;-38.13080360867914
1739209759.2765958;-38.13080360867914
1739209759.2765975;-45.120503652039325
1739209759.2765994;-38.13080360867914
1739209759.276601;-45.120503652039325
1739209759.276603;-33.981070128970906
1739209759.276605;-45.120503652039325
1739209759.2766066;-45.120503652039325
1739209759.2766085;-45.120503652039325
1739209759.2766101;-45.120503652039325
1739209759.276612;-33.981070128970906
1739209759.2766137;-45.120503652039325
1739209759.2766156;-35.57807855764607
1739209759.2766173;-45.120503652039325
1739209759.2766192;-35.57807855764607
1739209759.2766209;-31.141103565318893
1739209759.2766228;-45.120503652039325
1739209759.2766247;-38.13080360867914
1739209759.2766263;-45.120503652039325
1739209759.2766283;-38.13080360867914
1739209759.27663;-45.120503652039325
1739209759.2766318;-45.120503652039325
1739209759.2766335;-45.120503652039325
1739209759.2766354;-45.120503652039325
1739209759.276637;-38.13080360867914
1739209759.276639;-38.13080360867914
1739209759.2766407;-45.120503652039325
1739209759.2766426;-45.120503652039325
1739209759.2766442;-35.57807855764607
1739209759.2766461;-38.13080360867914
1739209759.276648;-38.13080360867914
1739209759.2766497;-32.816014438256545
1739209759.2766516;-38.13080360867914
1739209759.2766533;-38.13080360867914
1739209759.2766552;-45.120503652039325
1739209759.2766569;-38.13080360867914
1739209759.2766588;-45.120503652039325
1739209759.2766604;-45.120503652039325
1739209759.2766623;-35.57807855764607
1739209759.276664;-35.57807855764607
1739209759.276666;-38.13080360867914
1739209759.2766678;-45.120503652039325
1739209759.2766695;-45.120503652039325
1739209759.2766714;-45.120503652039325
1739209759.276673;-45.120503652039325
1739209759.276675;-38.13080360867914
1739209759.2766767;-38.13080360867914
1739209759.2766786;-45.120503652039325
1739209759.2766802;-45.120503652039325
1739209759.2766821;-45.120503652039325
1739209759.2766838;-32.816014438256545
1739209759.2766857;-35.57807855764607
1739209759.2766876;-45.120503652039325
1739209759.2766893;-45.120503652039325
1739209759.2766912;-35.57807855764607
1739209759.2766929;-26.991370085610722
1739209759.2766948;-45.120503652039325
1739209759.2766964;-38.13080360867914
1739209759.2766984;-38.13080360867914
1739209759.2767;-33.981070128970906
1739209759.276702;-45.120503652039325
1739209759.2767036;-33.981070128970906
1739209759.2767055;-45.120503652039325
1739209759.2767072;-33.981070128970956
1739209759.276709;-38.13080360867914
1739209759.276711;-35.57807855764607
1739209759.2767127;-45.120503652039325
1739209759.2767146;-45.120503652039325
1739209759.2767162;-45.120503652039325
1739209759.2767181;-45.120503652039325
