CAN Message; 0x39:0828d7647f2c31fd
1739209706.6265898;-38.13080360867914
1739209706.6265976;-35.57807855764607
1739209706.6266057;-38.13080360867914
1739209706.6266136;-38.13080360867914
1739209706.6266215;-38.13080360867914
1739209706.6266296;-38.13080360867914
1739209706.6266375;-33.981070128970906
1739209706.6266456;-45.120503652039325
1739209706.6266534;-45.120503652039325
1739209706.6266613;-35.57807855764607
1739209706.6266694;-38.13080360867914
1739209706.6266773;-45.120503652039325
1739209706.6266854;-38.13080360867914
1739209706.6266932;-38.13080360867914
1739209706.626701;-38.13080360867914
1739209706.6267092;-38.13080360867914
1739209706.626717;-35.57807855764607
1739209706.6267252;-45.120503652039325
1739209706.626733;-38.13080360867914
1739209706.626741;-45.120503652039325
1739209706.626749;-38.13080360867914
1739209706.626757;-38.13080360867914
1739209706.626765;-45.120503652039325
1739209706.6267729;-45.120503652039325
1739209706.6267807;-45.120503652039325
1739209706.6267889;-45.120503652039325
1739209706.6267967;-45.120503652039325
1739209706.6268048;-45.120503652039325
1739209706.6268127;-38.13080360867914
1739209706.6268206;-35.57807855764607
1739209706.6268287;-38.13080360867914
1739209706.6268365;-35.57807855764607
1739209706.6268446;-35.57807855764607
1739209706.6268525;-45.120503652039325
1739209706.6268604;-38.13080360867914
1739209706.6268685;-38.13080360867914
1739209706.6268764;-31.141103565318915
1739209706.6268845;-38.13080360867914
1739209706.6268923;-38.13080360867914
1739209706.6269004;-35.57807855764607
1739209706.6269083;-38.13080360867914
1739209706.6269162;-35.57807855764607
1739209706.6269243;-45.120503652039325
1739209706.6269321;-35.57807855764607
1739209706.6269403;-38.13080360867914
1739209706.626948;-45.120503652039325
1739209706.626956;-45.120503652039325
1739209706.626964;-45.120503652039325
1739209706.626972;-38.13080360867914
1739209706.62698;-38.13080360867914
1739209706.626988;-45.120503652039325
1739209706.6269958;-45.120503652039325
1739209706.627004;-30.49652367304973
1739209706.6270118;-38.13080360867914
1739209706.62702;-38.13080360867914
1739209706.6270278;-38.13080360867914
1739209706.6270356;-38.13080360867914
1739209706.6270437;-35.57807855764607
1739209706.6270516;-38.13080360867914
1739209706.6270597;-45.120503652039325
1739209706.6270676;-33.981070128970906
1739209706.6270754;-38.13080360867914
1739209706.6270835;-38.13080360867914
1739209706.6270914;-45.120503652039325
1739209706.6270995;-45.120503652039325
1739209706.6271074;-35.57807855764607
1739209706.6271152;-45.120503652039325
1739209706.6271234;-45.120503652039325
1739209706.6271312;-28.58837851428586
1739209706.6271393;-31.141103565318915
1739209706.6271472;-45.120503652039325
1739209706.627155;-45.120503652039325
1739209706.6271632;-38.13080360867914
1739209706.627171;-35.57807855764607
1739209706.6271791;-38.13080360867914
1739209706.627187;-45.120503652039325
1739209706.627195;-38.13080360867914
1739209706.627203;-45.120503652039325
1739209706.6272109;-35.57807855764607
1739209706.627219;-32.816014438256545
1739209706.6272268;-38.13080360867914
1739209706.6272347;-45.120503652039325
1739209706.6272428;-38.13080360867914
1739209706.6272507;-38.13080360867914
1739209706.6272588;-45.120503652039325
1739209706.6272666;-45.120503652039325
1739209706.6272745;-45.120503652039325
1739209706.6272826;-38.13080360867914
1739209706.6272905;-33.981070128970906
1739209706.6272986;-45.120503652039325
1739209706.6273065;-45.120503652039325
1739209706.6273143;-45.120503652039325
1739209706.6273224;-31.141103565318915
1739209706.6273303;-28.992665084841942
1739209706.6273384;-45.120503652039325
1739209706.6273463;-38.13080360867914
1739209706.6273541;-38.13080360867914
1739209706.6273623;-38.13080360867914
1739209706.62737;-38.13080360867914
1739209706.6273782;-45.120503652039325
1739209706.627386;-45.120503652039325
1739209706.6273942;-35.57807855764607
1739209706.627402;-38.13080360867914
1739209706.62741;-45.120503652039325
1739209706.627418;-45.120503652039325
1739209706.627426;-35.57807855764607
1739209706.627434;-38.13080360867914
1739209706.627442;-38.13080360867914
1739209706.6274498;-33.981070128970906
1739209706.6274579;-28.58837851428586
1739209706.6274657;-38.13080360867914
1739209706.6274738;-45.120503652039325
1739209706.6274817;-45.120503652039325
1739209706.6274896;-45.120503652039325
1739209706.6274977;-38.13080360867914
1739209706.6275055;-45.120503652039325
1739209706.6275136;-38.13080360867914
1739209706.6275215;-45.120503652039325
1739209706.6275294;-45.120503652039325
1739209706.6275375;-45.120503652039325
1739209706.6275454;-38.13080360867914
1739209706.6275535;-45.120503652039325
1739209706.6275613;-45.120503652039325
1739209706.6275692;-38.13080360867914
1739209706.6275773;-45.120503652039325
1739209706.6275852;-45.120503652039325
1739209706.6275933;-38.13080360867914
1739209706.6276011;-38.13080360867914
1739209706.627609;-38.13080360867914
1739209706.6276171;-33.981070128970906
1739209706.627625;-32.816014438256545
1739209706.627633;-45.120503652039325
1739209706.627641;-45.120503652039325
1739209706.6276488;-32.816014438256545
1739209706.627657;-38.13080360867914
1739209706.6276648;-45.120503652039325
1739209706.627673;-38.13080360867914
1739209706.6276808;-33.981070128970906
1739209706.6276886;-45.120503652039325
1739209706.6276968;-45.120503652039325
1739209706.6277046;-45.120503652039325
1739209706.6277127;-38.13080360867914
1739209706.6277206;-38.13080360867914
1739209706.6277285;-45.120503652039325
1739209706.6277366;-38.13080360867914
1739209706.6277444;-32.816014438256545
1739209706.6277525;-45.120503652039325
1739209706.6277604;-38.13080360867914
1739209706.6277683;-38.13080360867914
1739209706.6277764;-32.816014438256545
1739209706.6277843;-33.981070128970906
1739209706.6277924;-38.13080360867914
1739209706.6278002;-38.13080360867914
1739209706.627808;-45.120503652039325
1739209706.6278162;-38.13080360867914
1739209706.627824;-45.120503652039325
1739209706.6278322;-38.13080360867914
1739209706.62784;-38.13080360867914
1739209706.6278481;-45.120503652039325
1739209706.627856;-45.120503652039325
1739209706.627864;-35.57807855764607
1739209706.627872;-33.981070128970906
1739209706.6278799;-45.120503652039325
1739209706.627888;-38.13080360867914
1739209706.6278958;-45.120503652039325
1739209706.6279037;-38.13080360867914
1739209706.6279118;-33.981070128970906
1739209706.6279197;-45.120503652039325
1739209706.6279278;-38.13080360867914
1739209706.6279356;-38.13080360867914
1739209706.6279435;-35.57807855764607
1739209706.6279516;-35.57807855764607
1739209706.6279595;-38.13080360867914
1739209706.6279676;-45.120503652039325
1739209706.6279755;-38.13080360867914
1739209706.6279833;-38.13080360867914
1739209706.6279914;-38.13080360867914
1739209706.6279993;-38.13080360867914
1739209706.6280074;-45.120503652039325
1739209706.6280153;-45.120503652039325
1739209706.6280231;-38.13080360867914
1739209706.6280313;-38.13080360867914
1739209706.6280391;-33.981070128970956
1739209706.6280472;-38.13080360867914
1739209706.628055;-45.120503652039325
1739209706.628063;-32.816014438256545
1739209706.628071;-35.57807855764607
1739209706.628079;-45.120503652039325
1739209706.628087;-45.120503652039325
1739209706.628095;-30.49652367304973
1739209706.6281028;-27.267205301931607
1739209706.628111;-45.120503652039325
1739209706.6281188;-45.120503652039325
1739209706.6281269;-38.13080360867914
1739209706.6281347;-38.13080360867914
1739209706.6281426;-35.57807855764607
1739209706.6281507;-33.981070128970906
1739209706.6281586;-45.120503652039325
1739209706.6281667;-35.57807855764607
1739209706.6281745;-32.816014438256545
1739209706.6281824;-38.13080360867914
1739209706.6281905;-45.120503652039325
1739209706.6281984;-45.120503652039325
1739209706.6282065;-35.57807855764607
1739209706.6282144;-38.13080360867914
1739209706.6282222;-45.120503652039325
1739209706.6282303;-45.120503652039325
1739209706.6282382;-45.120503652039325
1739209706.6282463;-38.13080360867914
1739209706.6282542;-38.13080360867914
1739209706.628262;-45.120503652039325
1739209706.6282701;-45.120503652039325
1739209706.628278;-38.13080360867914
1739209706.6282861;-38.13080360867914
1739209706.628294;-28.992665084841942
1739209706.6283019;-38.13080360867914
1739209706.62831;-38.13080360867914
1739209706.6283178;-45.120503652039325
1739209706.628326;-38.13080360867914
1739209706.6283338;-45.120503652039325
1739209706.628342;-45.120503652039325
1739209706.6283498;-45.120503652039325
1739209706.6283576;-32.816014438256545
1739209706.6283658;-45.120503652039325
1739209706.6283736;-45.120503652039325
1739209706.6283817;-38.13080360867914
1739209706.6283896;-38.13080360867914
1739209706.6283975;-45.120503652039325
1739209706.6284056;-38.13080360867914
1739209706.6284134;-35.57807855764607
1739209706.6284215;-33.981070128970906
1739209706.6284294;-45.120503652039325
1739209706.6284373;-38.13080360867914
1739209706.6284454;-45.120503652039325
1739209706.6284533;-45.120503652039325
1739209706.6284614;-45.120503652039325
1739209706.6284692;-45.120503652039325
1739209706.628477;-45.120503652039325
1739209706.6284852;-38.13080360867914
1739209706.628493;-38.13080360867914
1739209706.6285012;-38.13080360867914
1739209706.628509;-45.120503652039325
1739209706.628517;-45.120503652039325
1739209706.628525;-32.816014438256545
1739209706.628533;-45.120503652039325
1739209706.628541;-45.120503652039325
1739209706.6285489;-38.13080360867914
1739209706.6285567;-35.57807855764607
1739209706.6285648;-38.13080360867914
1739209706.6285727;-45.120503652039325
1739209706.6285808;-38.13080360867914
1739209706.6285887;-45.120503652039325
1739209706.6285965;-45.120503652039325
1739209706.6286047;-45.120503652039325
1739209706.6286125;-38.13080360867914
1739209706.6286206;-38.13080360867914
1739209706.6286285;-45.120503652039325
1739209706.6286364;-45.120503652039325
1739209706.6286445;-38.13080360867914
1739209706.6286523;-33.981070128970906
1739209706.6286604;-45.120503652039325
1739209706.6286683;-45.120503652039325
1739209706.6286762;-38.13080360867914
1739209706.6286843;-45.120503652039325
1739209706.6286922;-45.120503652039325
1739209706.6287003;-35.57807855764607
1739209706.6287081;-38.13080360867914
1739209706.628716;-45.120503652039325
1739209706.628724;-45.120503652039325
1739209706.628732;-45.120503652039325
1739209706.62874;-38.13080360867914
1739209706.628748;-45.120503652039325
1739209706.6287558;-45.120503652039325
1739209706.628764;-38.13080360867914
1739209706.6287718;-45.120503652039325
1739209706.62878;-45.120503652039325
1739209706.6287878;-38.13080360867914
1739209706.6287959;-45.120503652039325
1739209706.6288037;-38.13080360867914
1739209706.6288116;-30.49652367304973
1739209706.6288197;-38.13080360867914
1739209706.6288276;-45.120503652039325
1739209706.6288357;-45.120503652039325
1739209706.6288435;-38.13080360867914
1739209706.6288514;-45.120503652039325
1739209706.6288595;-45.120503652039325
1739209706.6288674;-45.120503652039325
1739209706.6288755;-38.13080360867914
1739209706.6288834;-33.981070128970906
1739209706.6288912;-45.120503652039325
1739209706.6288993;-45.120503652039325
1739209706.6289072;-45.120503652039325
1739209706.6289153;-35.57807855764607
1739209706.6289232;-45.120503652039325
1739209706.628931;-38.13080360867914
1739209706.6289392;-38.13080360867914
1739209706.628947;-45.120503652039325
1739209706.6289551;-45.120503652039325
1739209706.628963;-45.120503652039325
1739209706.6289709;-35.57807855764607
1739209706.628979;-38.13080360867914
1739209706.6289868;-38.13080360867914
1739209706.628995;-38.13080360867914
1739209706.6290028;-45.120503652039325
1739209706.6290107;-38.13080360867914
1739209706.6290188;-38.13080360867914
1739209706.6290267;-45.120503652039325
1739209706.6290348;-45.120503652039325
1739209706.6290426;-45.120503652039325
1739209706.6290505;-32.816014438256545
1739209706.6290586;-33.981070128970906
1739209706.6290665;-45.120503652039325
1739209706.6290746;-38.13080360867914
1739209706.6290824;-45.120503652039325
1739209706.6290903;-38.13080360867914
1739209706.6290984;-35.57807855764607
1739209706.6291063;-38.13080360867914
1739209706.6291144;-38.13080360867914
1739209706.6291223;-35.57807855764607
1739209706.6291301;-26.991370085610736
1739209706.6291382;-38.13080360867914
1739209706.629146;-45.120503652039325
1739209706.6291542;-38.13080360867914
1739209706.629162;-35.57807855764607
1739209706.62917;-38.13080360867914
1739209706.629178;-38.13080360867914
1739209706.629186;-45.120503652039325
1739209706.629194;-45.120503652039325
1739209706.629202;-45.120503652039325
1739209706.6292098;-38.13080360867914
1739209706.6292179;-45.120503652039325
1739209706.6292257;-38.13080360867914
1739209706.6292338;-38.13080360867914
1739209706.6292417;-45.120503652039325
1739209706.6292496;-45.120503652039325
1739209706.6292577;-45.120503652039325
1739209706.6292655;-45.120503652039325
1739209706.6292737;-45.120503652039325
1739209706.6292815;-45.120503652039325
1739209706.6292896;-45.120503652039325
1739209706.6292975;-38.13080360867914
1739209706.6293054;-38.13080360867914
1739209706.6293135;-45.120503652039325
1739209706.6293213;-26.991370085610736
1739209706.6293294;-30.49652367304973
1739209706.6293373;-45.120503652039325
1739209706.6293452;-38.13080360867914
1739209706.6293533;-31.141103565318893
1739209706.6293612;-45.120503652039325
1739209706.6293693;-45.120503652039325
1739209706.6293771;-33.981070128970906
1739209706.629385;-45.120503652039325
1739209706.629393;-45.120503652039325
1739209706.629401;-32.816014438256545
1739209706.629409;-38.13080360867914
1739209706.629417;-38.13080360867914
1739209706.6294248;-38.13080360867914
1739209706.629433;-45.120503652039325
1739209706.6294408;-45.120503652039325
1739209706.629449;-45.120503652039325
1739209706.6294568;-38.13080360867914
1739209706.6294646;-35.57807855764607
1739209706.6294727;-35.57807855764607
1739209706.6294806;-45.120503652039325
1739209706.6294887;-38.13080360867914
1739209706.6294966;-35.57807855764607
1739209706.6295044;-45.120503652039325
1739209706.6295125;-38.13080360867914
1739209706.6295204;-35.57807855764607
1739209706.6295285;-38.13080360867914
1739209706.6295364;-38.13080360867914
1739209706.6295443;-32.816014438256545
1739209706.6295524;-38.13080360867914
1739209706.6295602;-45.120503652039325
1739209706.6295683;-38.13080360867914
1739209706.6295762;-38.13080360867914
1739209706.629584;-45.120503652039325
1739209706.6295922;-45.120503652039325
1739209706.6296;-38.13080360867914
1739209706.6296082;-45.120503652039325
1739209706.629616;-38.13080360867914
1739209706.629624;-38.13080360867914
1739209706.629632;-45.120503652039325
1739209706.6296399;-35.57807855764607
1739209706.629648;-45.120503652039325
1739209706.6296558;-38.13080360867914
1739209706.6296637;-38.13080360867914
1739209706.6296718;-45.120503652039325
1739209706.6296797;-38.13080360867914
1739209706.6296878;-45.120503652039325
1739209706.6296957;-38.13080360867914
1739209706.6297035;-45.120503652039325
1739209706.6297116;-45.120503652039325
1739209706.6297195;-38.13080360867914
1739209706.6297276;-45.120503652039325
1739209706.6297355;-45.120503652039325
1739209706.6297433;-45.120503652039325
1739209706.6297514;-45.120503652039325
1739209706.6297593;-38.13080360867914
1739209706.6297674;-45.120503652039325
1739209706.6297753;-45.120503652039325
1739209706.6297834;-45.120503652039325
1739209706.6297913;-38.13080360867914
1739209706.6297991;-45.120503652039325
1739209706.6298072;-45.120503652039325
1739209706.629815;-45.120503652039325
1739209706.6298232;-45.120503652039325
1739209706.629831;-45.120503652039325
1739209706.629839;-33.981070128970906
1739209706.629847;-38.13080360867914
1739209706.629855;-45.120503652039325
1739209706.629863;-38.13080360867914
1739209706.629871;-38.13080360867914
1739209706.6298788;-45.120503652039325
1739209706.6298869;-45.120503652039325
1739209706.6298947;-38.13080360867914
1739209706.6299028;-33.981070128970906
1739209706.6299107;-45.120503652039325
1739209706.6299186;-38.13080360867914
1739209706.6299267;-45.120503652039325
1739209706.6299345;-38.13080360867914
1739209706.6299427;-35.57807855764607
1739209706.6299505;-38.13080360867914
1739209706.6299584;-45.120503652039325
1739209706.6299665;-45.120503652039325
1739209706.6299744;-38.13080360867914
1739209706.6299825;-38.13080360867914
1739209706.6299903;-38.13080360867914
1739209706.6299982;-38.13080360867914
1739209706.6300063;-35.57807855764607
1739209706.6300142;-38.13080360867914
1739209706.6300223;-45.120503652039325
1739209706.6300302;-31.141103565318915
1739209706.630038;-33.981070128970906
1739209706.6300461;-38.13080360867914
1739209706.630054;-45.120503652039325
1739209706.630062;-45.120503652039325
1739209706.63007;-45.120503652039325
1739209706.6300778;-45.120503652039325
1739209706.630086;-32.816014438256545
1739209706.6300938;-30.49652367304973
1739209706.630102;-38.13080360867914
1739209706.6301098;-38.13080360867914
1739209706.6301177;-45.120503652039325
1739209706.6301258;-38.13080360867914
1739209706.6301336;-38.13080360867914
1739209706.6301417;-38.13080360867914
1739209706.6301496;-45.120503652039325
1739209706.6301575;-38.13080360867914
1739209706.6301656;-35.57807855764607
1739209706.6301734;-38.13080360867914
1739209706.6301816;-45.120503652039325
1739209706.6301894;-38.13080360867914
1739209706.6301973;-38.13080360867914
1739209706.6302054;-45.120503652039325
1739209706.6302133;-45.120503652039325
1739209706.6302214;-33.981070128970906
1739209706.6302292;-30.49652367304973
1739209706.6302373;-38.13080360867914
1739209706.6302452;-45.120503652039325
1739209706.630253;-38.13080360867914
1739209706.6302612;-35.57807855764607
1739209706.630269;-45.120503652039325
1739209706.6302772;-45.120503652039325
1739209706.630285;-33.981070128970906
1739209706.630293;-45.120503652039325
1739209706.630301;-38.13080360867914
1739209706.6303089;-35.57807855764607
1739209706.630317;-45.120503652039325
1739209706.6303248;-38.13080360867914
1739209706.6303327;-38.13080360867914
1739209706.6303408;-45.120503652039325
1739209706.6303487;-33.981070128970906
1739209706.6303568;-30.49652367304973
1739209706.6303647;-45.120503652039325
1739209706.6303725;-38.13080360867914
1739209706.6303806;-32.816014438256545
1739209706.6303885;-45.120503652039325
1739209706.6303966;-45.120503652039325
1739209706.6304045;-35.57807855764607
1739209706.6304123;-38.13080360867914
1739209706.6304204;-45.120503652039325
1739209706.6304283;-38.13080360867914
1739209706.6304364;-38.13080360867914
1739209706.6304443;-45.120503652039325
1739209706.6304522;-38.13080360867914
1739209706.6304603;-38.13080360867914
1739209706.6304681;-45.120503652039325
1739209706.6304762;-45.120503652039325
1739209706.630484;-45.120503652039325
1739209706.630492;-45.120503652039325
1739209706.6305;-38.13080360867914
1739209706.630508;-38.13080360867914
1739209706.630516;-45.120503652039325
1739209706.630524;-45.120503652039325
1739209706.6305318;-45.120503652039325
1739209706.63054;-38.13080360867914
1739209706.6305478;-38.13080360867914
1739209706.6305559;-45.120503652039325
1739209706.6305637;-38.13080360867914
1739209706.6305716;-33.981070128970906
1739209706.6305797;-33.981070128970906
1739209706.6305876;-45.120503652039325
1739209706.6305957;-45.120503652039325
1739209706.6306036;-45.120503652039325
1739209706.6306114;-45.120503652039325
1739209706.6306195;-38.13080360867914
1739209706.6306274;-45.120503652039325
1739209706.6306355;-45.120503652039325
1739209706.6306434;-45.120503652039325
1739209706.6306512;-33.981070128970906
1739209706.6306593;-45.120503652039325
1739209706.6306672;-45.120503652039325
1739209706.6306753;-32.816014438256545
1739209706.6306832;-38.13080360867914
1739209706.630691;-38.13080360867914
1739209706.6306992;-38.13080360867914
1739209706.630707;-33.981070128970906
1739209706.6307151;-45.120503652039325
1739209706.630723;-45.120503652039325
1739209706.630731;-38.13080360867914
1739209706.630739;-38.13080360867914
1739209706.6307468;-38.13080360867914
1739209706.630755;-45.120503652039325
1739209706.6307628;-45.120503652039325
1739209706.630771;-38.13080360867914
1739209706.6307788;-35.57807855764607
1739209706.6307867;-45.120503652039325
1739209706.6307948;-45.120503652039325
1739209706.6308026;-35.57807855764607
1739209706.6308107;-35.57807855764607
1739209706.6308186;-38.13080360867914
1739209706.6308265;-38.13080360867914
1739209706.6308346;-45.120503652039325
1739209706.6308424;-38.13080360867914
1739209706.6308506;-38.13080360867914
1739209706.6308584;-38.13080360867914
1739209706.6308663;-38.13080360867914
1739209706.6308744;-38.13080360867914
1739209706.6308823;-32.816014438256545
1739209706.6308904;-45.120503652039325
1739209706.6308982;-45.120503652039325
1739209706.630906;-38.13080360867914
1739209706.6309142;-38.13080360867914
1739209706.630922;-38.13080360867914
1739209706.6309302;-45.120503652039325
1739209706.630938;-33.981070128970906
1739209706.630946;-38.13080360867914
1739209706.630954;-38.13080360867914
1739209706.630962;-45.120503652039325
1739209706.63097;-38.13080360867914
1739209706.6309779;-45.120503652039325
1739209706.6309857;-38.13080360867914
1739209706.6309938;-38.13080360867914
1739209706.6310017;-38.13080360867914
1739209706.6310098;-45.120503652039325
1739209706.6310177;-45.120503652039325
1739209706.6310256;-35.57807855764607
1739209706.6310337;-38.13080360867914
1739209706.6310415;-45.120503652039325
1739209706.6310496;-38.13080360867914
1739209706.6310575;-35.57807855764607
1739209706.6310654;-31.141103565318915
1739209706.6310735;-45.120503652039325
1739209706.6310813;-45.120503652039325
1739209706.6310894;-35.57807855764607
1739209706.6310973;-33.981070128970906
1739209706.6311052;-45.120503652039325
1739209706.6311133;-45.120503652039325
1739209706.6311212;-45.120503652039325
1739209706.6311293;-45.120503652039325
1739209706.6311371;-38.13080360867914
1739209706.631145;-38.13080360867914
1739209706.631153;-45.120503652039325
1739209706.631161;-45.120503652039325
1739209706.631169;-45.120503652039325
1739209706.631177;-45.120503652039325
1739209706.6311848;-45.120503652039325
1739209706.631193;-32.816014438256545
1739209706.6312008;-38.13080360867914
1739209706.631209;-45.120503652039325
1739209706.6312168;-45.120503652039325
1739209706.6312249;-38.13080360867914
1739209706.6312327;-35.57807855764607
1739209706.6312406;-38.13080360867914
1739209706.6312487;-38.13080360867914
1739209706.6312566;-28.992665084841942
1739209706.6312647;-38.13080360867914
1739209706.6312726;-38.13080360867914
1739209706.6312804;-33.981070128970906
1739209706.6312885;-33.981070128970906
1739209706.6312964;-38.13080360867914
1739209706.6313045;-45.120503652039325
1739209706.6313124;-35.57807855764607
1739209706.6313202;-38.13080360867914
1739209706.6313283;-45.120503652039325
1739209706.6313362;-38.13080360867914
1739209706.6313443;-35.57807855764607
1739209706.6313522;-38.13080360867914
1739209706.63136;-45.120503652039325
1739209706.6313682;-45.120503652039325
1739209706.631376;-38.13080360867914
1739209706.6313841;-33.981070128970906
1739209706.631392;-38.13080360867914
1739209706.6313999;-38.13080360867914
1739209706.631408;-45.120503652039325
1739209706.6314158;-38.13080360867914
1739209706.631424;-35.57807855764607
1739209706.6314318;-38.13080360867914
1739209706.631433;-29.438486411369333
1739209706.6314342;-31.141103565318915
1739209706.6314354;-33.981070128970906
1739209706.6314366;-35.57807855764607
1739209706.6314375;-45.120503652039325
1739209706.6314387;-33.981070128970906
1739209706.63144;-35.57807855764607
1739209706.631441;-45.120503652039325
1739209706.6314423;-45.120503652039325
1739209706.6314435;-28.992665084841942
1739209706.6314447;-33.981070128970906
1739209706.631446;-38.13080360867914
1739209706.6314468;-38.13080360867914
1739209706.631448;-45.120503652039325
1739209706.6314492;-45.120503652039325
1739209706.6314504;-38.13080360867914
1739209706.6314516;-45.120503652039325
1739209706.6314528;-45.120503652039325
1739209706.631454;-45.120503652039325
1739209706.6314552;-38.13080360867914
1739209706.6314561;-38.13080360867914
1739209706.6314573;-38.13080360867914
1739209706.6314585;-45.120503652039325
1739209706.6314597;-45.120503652039325
1739209706.631461;-38.13080360867914
1739209706.631462;-38.13080360867914
1739209706.6314633;-45.120503652039325
1739209706.6314645;-38.13080360867914
1739209706.6314654;-45.120503652039325
1739209706.6314666;-38.13080360867914
1739209706.6314678;-35.57807855764607
1739209706.631469;-45.120503652039325
1739209706.6314702;-38.13080360867914
1739209706.6314714;-35.57807855764607
1739209706.6314726;-38.13080360867914
1739209706.6314738;-45.120503652039325
1739209706.631475;-38.13080360867914
1739209706.631476;-38.13080360867914
1739209706.631477;-45.120503652039325
1739209706.6314783;-38.13080360867914
1739209706.6314795;-45.120503652039325
1739209706.6314807;-45.120503652039325
1739209706.631482;-45.120503652039325
1739209706.631483;-38.13080360867914
1739209706.6314843;-45.120503652039325
1739209706.6314852;-38.13080360867914
1739209706.6314864;-38.13080360867914
1739209706.6314876;-38.13080360867914
1739209706.6314888;-45.120503652039325
1739209706.63149;-45.120503652039325
1739209706.6314912;-35.57807855764607
1739209706.6314924;-38.13080360867914
1739209706.6314936;-45.120503652039325
1739209706.6314945;-38.13080360867914
1739209706.6314957;-38.13080360867914
1739209706.631497;-38.13080360867914
1739209706.631498;-35.57807855764607
1739209706.6314993;-35.57807855764607
1739209706.6315005;-45.120503652039325
1739209706.6315017;-45.120503652039325
1739209706.6315029;-32.816014438256545
1739209706.6315038;-32.816014438256545
1739209706.631505;-45.120503652039325
1739209706.6315062;-45.120503652039325
1739209706.6315074;-38.13080360867914
1739209706.6315086;-38.13080360867914
1739209706.6315098;-32.816014438256545
1739209706.631511;-35.57807855764607
1739209706.6315122;-45.120503652039325
1739209706.6315134;-45.120503652039325
1739209706.6315143;-38.13080360867914
1739209706.6315155;-38.13080360867914
1739209706.6315167;-45.120503652039325
1739209706.631518;-38.13080360867914
1739209706.631519;-45.120503652039325
1739209706.6315203;-45.120503652039325
1739209706.6315215;-45.120503652039325
1739209706.6315227;-45.120503652039325
1739209706.6315236;-45.120503652039325
1739209706.6315248;-38.13080360867914
1739209706.631526;-38.13080360867914
1739209706.6315272;-35.57807855764607
1739209706.6315284;-38.13080360867914
1739209706.6315296;-45.120503652039325
1739209706.6315308;-45.120503652039325
1739209706.631532;-33.981070128970906
1739209706.631533;-38.13080360867914
1739209706.631534;-45.120503652039325
1739209706.6315353;-32.816014438256545
1739209706.6315365;-38.13080360867914
1739209706.6315377;-29.438486411369333
1739209706.6315389;-35.57807855764607
1739209706.63154;-45.120503652039325
1739209706.6315413;-38.13080360867914
1739209706.6315422;-38.13080360867914
1739209706.6315434;-33.981070128970906
1739209706.6315446;-45.120503652039325
1739209706.6315458;-45.120503652039325
1739209706.631547;-45.120503652039325
1739209706.6315482;-45.120503652039325
1739209706.6315494;-38.13080360867914
1739209706.6315506;-38.13080360867914
1739209706.6315517;-45.120503652039325
1739209706.6315527;-38.13080360867914
1739209706.631554;-45.120503652039325
1739209706.631555;-38.13080360867914
1739209706.6315563;-38.13080360867914
1739209706.6315575;-45.120503652039325
1739209706.6315587;-38.13080360867914
1739209706.6315598;-38.13080360867914
1739209706.631561;-45.120503652039325
1739209706.631562;-45.120503652039325
1739209706.6315632;-35.57807855764607
1739209706.6315644;-38.13080360867914
1739209706.6315656;-33.981070128970906
1739209706.6315668;-32.816014438256545
1739209706.631568;-38.13080360867914
1739209706.6315691;-38.13080360867914
1739209706.6315703;-32.816014438256545
1739209706.6315713;-32.816014438256545
1739209706.6315725;-45.120503652039325
1739209706.6315737;-45.120503652039325
1739209706.6315749;-45.120503652039325
1739209706.631576;-45.120503652039325
1739209706.6315773;-38.13080360867914
1739209706.6315784;-38.13080360867914
1739209706.6315796;-45.120503652039325
1739209706.6315808;-45.120503652039325
1739209706.6315818;-45.120503652039325
1739209706.631583;-45.120503652039325
1739209706.6315842;-38.13080360867914
1739209706.6315854;-38.13080360867914
1739209706.6315866;-45.120503652039325
1739209706.6315877;-38.13080360867914
1739209706.631589;-38.13080360867914
1739209706.6315901;-45.120503652039325
1739209706.631591;-45.120503652039325
1739209706.6315923;-38.13080360867914
1739209706.6315935;-32.816014438256545
1739209706.6315947;-38.13080360867914
1739209706.6315958;-38.13080360867914
1739209706.631597;-45.120503652039325
1739209706.6315982;-38.13080360867914
1739209706.6315994;-33.981070128970906
1739209706.6316004;-33.981070128970906
1739209706.6316016;-38.13080360867914
1739209706.6316028;-45.120503652039325
1739209706.631604;-45.120503652039325
1739209706.6316051;-38.13080360867914
1739209706.6316063;-45.120503652039325
1739209706.6316075;-45.120503652039325
1739209706.6316087;-45.120503652039325
1739209706.6316097;-45.120503652039325
1739209706.6316109;-45.120503652039325
1739209706.631612;-38.13080360867914
1739209706.6316133;-38.13080360867914
1739209706.6316144;-38.13080360867914
1739209706.6316156;-35.57807855764607
1739209706.6316168;-38.13080360867914
1739209706.631618;-45.120503652039325
1739209706.6316192;-38.13080360867914
1739209706.6316202;-33.981070128970906
1739209706.6316214;-38.13080360867914
1739209706.6316226;-38.13080360867914
1739209706.6316237;-38.13080360867914
1739209706.631625;-45.120503652039325
1739209706.6316261;-38.13080360867914
1739209706.6316273;-33.981070128970906
1739209706.6316285;-45.120503652039325
1739209706.6316295;-38.13080360867914
1739209706.6316307;-45.120503652039325
1739209706.6316319;-33.981070128970906
1739209706.631633;-45.120503652039325
1739209706.6316342;-45.120503652039325
1739209706.6316354;-38.13080360867914
1739209706.6316366;-38.13080360867914
1739209706.6316378;-45.120503652039325
