CAN Message; 0x1d3:0000f380296f15e1
Timestamp;Amplitude
1739209738.6599603;-45.120503652039325
1739209738.6599622;-38.13080360867914
1739209738.659964;-38.13080360867914
1739209738.659966;-38.13080360867914
1739209738.659968;-33.981070128970906
1739209738.6599698;-35.57807855764607
1739209738.6599717;-45.120503652039325
1739209738.6599736;-38.13080360867914
1739209738.6599755;-38.13080360867914
1739209738.6599774;-38.13080360867914
1739209738.6599793;-38.13080360867914
1739209738.6599813;-45.120503652039325
1739209738.6599832;-32.816014438256545
1739209738.659985;-38.13080360867914
1739209738.659987;-38.13080360867914
1739209738.6599889;-35.57807855764607
1739209738.6599908;-45.120503652039325
1739209738.6599927;-45.120503652039325
1739209738.6599946;-38.13080360867914
1739209738.6599965;-45.120503652039325
1739209738.6599984;-31.141103565318915
1739209738.6600003;-32.816014438256545
1739209738.6600022;-35.57807855764607
1739209738.6600041;-45.120503652039325
1739209738.660006;-38.13080360867914
1739209738.660008;-32.816014438256545
1739209738.6600099;-38.13080360867914
1739209738.6600118;-38.13080360867914
1739209738.6600137;-33.981070128970906
1739209738.6600156;-33.981070128970906
1739209738.6600173;-33.981070128970906
1739209738.6600192;-45.120503652039325
1739209738.660021;-33.981070128970906
1739209738.660023;-38.13080360867914
1739209738.660025;-33.981070128970906
1739209738.6600268;-38.13080360867914
1739209738.6600287;-33.981070128970906
1739209738.6600306;-28.58837851428586
1739209738.6600325;-38.13080360867914
1739209738.6600344;-45.120503652039325
1739209738.6600363;-38.13080360867914
1739209738.6600382;-38.13080360867914
1739209738.6600401;-45.120503652039325
1739209738.660042;-35.57807855764607
1739209738.660044;-33.981070128970906
1739209738.6600459;-38.13080360867914
1739209738.6600478;-38.13080360867914
1739209738.6600497;-38.13080360867914
1739209738.6600516;-38.13080360867914
1739209738.6600535;-45.120503652039325
1739209738.6600554;-45.120503652039325
1739209738.6600573;-38.13080360867914
1739209738.6600592;-33.981070128970906
1739209738.6600611;-30.49652367304973
1739209738.660063;-38.13080360867914
1739209738.660065;-35.57807855764607
1739209738.6600668;-38.13080360867914
1739209738.6600688;-45.120503652039325
1739209738.6600707;-38.13080360867914
1739209738.6600726;-45.120503652039325
1739209738.6600745;-35.57807855764607
1739209738.6600764;-33.981070128970906
1739209738.6600783;-45.120503652039325
1739209738.6600802;-45.120503652039325
1739209738.660082;-38.13080360867914
1739209738.660084;-45.120503652039325
1739209738.660086;-45.120503652039325
1739209738.6600878;-45.120503652039325
1739209738.6600897;-38.13080360867914
1739209738.6600916;-38.13080360867914
1739209738.6600935;-38.13080360867914
1739209738.6600955;-38.13080360867914
1739209738.6600974;-38.13080360867914
1739209738.6600993;-38.13080360867914
1739209738.6601012;-38.13080360867914
1739209738.6601028;-38.13080360867914
1739209738.6601048;-45.120503652039325
1739209738.6601067;-35.57807855764607
1739209738.6601086;-35.57807855764607
1739209738.6601105;-45.120503652039325
1739209738.6601124;-45.120503652039325
1739209738.6601143;-38.13080360867914
1739209738.6601162;-33.981070128970906
1739209738.660118;-45.120503652039325
1739209738.66012;-45.120503652039325
1739209738.660122;-33.981070128970906
1739209738.6601238;-38.13080360867914
1739209738.6601257;-38.13080360867914
1739209738.6601276;-45.120503652039325
1739209738.6601295;-45.120503652039325
1739209738.6601315;-38.13080360867914
1739209738.6601334;-38.13080360867914
1739209738.6601353;-45.120503652039325
1739209738.6601372;-38.13080360867914
1739209738.660139;-38.13080360867914
1739209738.660141;-45.120503652039325
1739209738.660143;-45.120503652039325
1739209738.6601448;-35.57807855764607
1739209738.6601467;-35.57807855764607
1739209738.6601486;-45.120503652039325
1739209738.6601505;-45.120503652039325
1739209738.6601524;-33.981070128970906
1739209738.6601543;-45.120503652039325
1739209738.6601562;-35.57807855764607
1739209738.6601582;-35.57807855764607
1739209738.66016;-45.120503652039325
1739209738.660162;-45.120503652039325
1739209738.6601639;-38.13080360867914
1739209738.6601658;-38.13080360867914
1739209738.6601677;-45.120503652039325
1739209738.6601696;-45.120503652039325
1739209738.6601715;-33.981070128970906
1739209738.6601734;-45.120503652039325
1739209738.6601753;-38.13080360867914
1739209738.6601772;-38.13080360867914
1739209738.6601791;-38.13080360867914
1739209738.660181;-32.816014438256545
1739209738.660183;-38.13080360867914
1739209738.6601849;-38.13080360867914
1739209738.6601865;-38.13080360867914
1739209738.6601884;-45.120503652039325
1739209738.6601903;-45.120503652039325
1739209738.6601923;-45.120503652039325
1739209738.6601942;-38.13080360867914
1739209738.660196;-45.120503652039325
1739209738.660198;-45.120503652039325
1739209738.6601999;-45.120503652039325
1739209738.6602018;-38.13080360867914
1739209738.6602037;-38.13080360867914
1739209738.6602056;-38.13080360867914
1739209738.6602075;-35.57807855764607
1739209738.6602094;-38.13080360867914
1739209738.6602113;-38.13080360867914
1739209738.6602132;-45.120503652039325
1739209738.6602151;-45.120503652039325
1739209738.660217;-45.120503652039325
1739209738.660219;-38.13080360867914
1739209738.6602209;-45.120503652039325
1739209738.6602228;-45.120503652039325
1739209738.6602247;-32.816014438256545
1739209738.6602266;-35.57807855764607
1739209738.6602285;-45.120503652039325
1739209738.6602304;-38.13080360867914
1739209738.6602323;-38.13080360867914
1739209738.6602342;-45.120503652039325
1739209738.6602361;-38.13080360867914
1739209738.660238;-35.57807855764607
1739209738.66024;-45.120503652039325
1739209738.6602418;-45.120503652039325
1739209738.6602437;-33.981070128970906
1739209738.6602457;-38.13080360867914
1739209738.6602476;-45.120503652039325
1739209738.6602495;-45.120503652039325
1739209738.6602514;-45.120503652039325
1739209738.6602533;-45.120503652039325
1739209738.6602552;-45.120503652039325
1739209738.660257;-45.120503652039325
1739209738.660259;-45.120503652039325
1739209738.660261;-38.13080360867914
1739209738.6602628;-45.120503652039325
1739209738.6602647;-45.120503652039325
1739209738.6602666;-35.57807855764607
1739209738.6602685;-35.57807855764607
1739209738.6602705;-45.120503652039325
1739209738.6602721;-45.120503652039325
1739209738.660274;-45.120503652039325
1739209738.660276;-33.981070128970906
1739209738.6602778;-35.57807855764607
1739209738.6602798;-38.13080360867914
1739209738.6602817;-38.13080360867914
1739209738.6602836;-45.120503652039325
1739209738.6602855;-45.120503652039325
1739209738.6602874;-45.120503652039325
1739209738.6602893;-38.13080360867914
1739209738.6602912;-38.13080360867914
1739209738.660293;-38.13080360867914
1739209738.660295;-35.57807855764607
1739209738.660297;-45.120503652039325
1739209738.6602988;-38.13080360867914
1739209738.6603007;-38.13080360867914
1739209738.6603026;-45.120503652039325
1739209738.6603045;-45.120503652039325
1739209738.6603065;-33.981070128970906
1739209738.6603084;-38.13080360867914
1739209738.6603103;-45.120503652039325
1739209738.6603122;-45.120503652039325
1739209738.660314;-33.981070128970906
1739209738.660316;-38.13080360867914
1739209738.660318;-45.120503652039325
1739209738.6603198;-35.57807855764607
1739209738.6603217;-31.141103565318915
1739209738.6603236;-38.13080360867914
1739209738.6603255;-45.120503652039325
1739209738.6603274;-45.120503652039325
1739209738.6603293;-45.120503652039325
1739209738.6603312;-45.120503652039325
1739209738.6603332;-45.120503652039325
1739209738.660335;-38.13080360867914
1739209738.660337;-33.981070128970906
1739209738.6603389;-38.13080360867914
1739209738.6603408;-45.120503652039325
1739209738.6603427;-38.13080360867914
1739209738.6603446;-35.57807855764607
1739209738.6603465;-45.120503652039325
1739209738.6603484;-45.120503652039325
1739209738.6603503;-45.120503652039325
1739209738.6603522;-31.141103565318915
1739209738.6603541;-33.981070128970906
1739209738.6603558;-38.13080360867914
1739209738.6603577;-45.120503652039325
1739209738.6603596;-38.13080360867914
1739209738.6603615;-38.13080360867914
1739209738.6603634;-38.13080360867914
1739209738.6621082;-45.120503652039325
1739209738.6621118;-35.57807855764607
1739209738.6621153;-38.13080360867914
1739209738.662119;-38.13080360867914
1739209738.6621222;-38.13080360867914
1739209738.6621258;-45.120503652039325
1739209738.6621294;-38.13080360867914
1739209738.662133;-38.13080360867914
1739209738.6621366;-38.13080360867914
1739209738.6621401;-45.120503652039325
1739209738.6621437;-45.120503652039325
1739209738.6621473;-35.57807855764607
1739209738.6621509;-32.816014438256545
1739209738.6621544;-38.13080360867914
1739209738.6621578;-38.13080360867914
1739209738.6621614;-38.13080360867914
1739209738.662165;-45.120503652039325
1739209738.6621685;-35.57807855764607
1739209738.662172;-38.13080360867914
1739209738.6621757;-45.120503652039325
1739209738.6621792;-38.13080360867914
1739209738.6621828;-45.120503652039325
1739209738.6621864;-38.13080360867914
1739209738.66219;-35.57807855764607
1739209738.6621933;-35.57807855764607
1739209738.6621969;-45.120503652039325
1739209738.6622005;-45.120503652039325
1739209738.662204;-35.57807855764607
1739209738.6622076;-35.57807855764607
1739209738.6622112;-38.13080360867914
1739209738.6622148;-38.13080360867914
1739209738.6622183;-33.981070128970906
1739209738.662222;-38.13080360867914
1739209738.6622255;-38.13080360867914
1739209738.6622288;-38.13080360867914
1739209738.6622324;-38.13080360867914
1739209738.662236;-35.57807855764607
1739209738.6622396;-45.120503652039325
1739209738.6622431;-33.981070128970906
1739209738.6622467;-38.13080360867914
1739209738.6622503;-45.120503652039325
1739209738.6622539;-38.13080360867914
1739209738.6622574;-38.13080360867914
1739209738.662261;-45.120503652039325
1739209738.6622643;-38.13080360867914
1739209738.662268;-45.120503652039325
1739209738.6622715;-33.981070128970906
1739209738.662275;-45.120503652039325
1739209738.6622787;-38.13080360867914
1739209738.6622822;-32.816014438256545
1739209738.6622858;-38.13080360867914
1739209738.6622894;-45.120503652039325
1739209738.662293;-30.49652367304973
1739209738.6622965;-35.57807855764607
1739209738.6622999;-38.13080360867914
1739209738.6623034;-38.13080360867914
1739209738.662307;-38.13080360867914
1739209738.6623106;-38.13080360867914
1739209738.6623142;-33.981070128970906
1739209738.6623178;-45.120503652039325
1739209738.6623213;-45.120503652039325
1739209738.662325;-33.981070128970906
1739209738.6623285;-31.141103565318915
1739209738.662332;-33.981070128970906
1739209738.6623354;-38.13080360867914
1739209738.662339;-35.57807855764607
1739209738.6623425;-38.13080360867914
1739209738.6623461;-38.13080360867914
1739209738.6623497;-35.57807855764607
1739209738.6623533;-45.120503652039325
1739209738.6623569;-33.981070128970906
1739209738.6623604;-31.141103565318915
1739209738.662364;-45.120503652039325
1739209738.6623676;-45.120503652039325
1739209738.662371;-38.13080360867914
1739209738.6623745;-38.13080360867914
1739209738.662378;-45.120503652039325
1739209738.6623816;-45.120503652039325
1739209738.6623852;-33.981070128970906
1739209738.6623888;-30.49652367304973
1739209738.6623924;-38.13080360867914
1739209738.662396;-38.13080360867914
1739209738.6623995;-45.120503652039325
1739209738.662403;-38.13080360867914
1739209738.6624064;-38.13080360867914
1739209738.66241;-45.120503652039325
1739209738.6624136;-33.981070128970906
1739209738.6624172;-31.141103565318915
1739209738.6624207;-38.13080360867914
1739209738.6624243;-38.13080360867914
1739209738.662428;-35.57807855764607
1739209738.6624315;-38.13080360867914
1739209738.662435;-45.120503652039325
1739209738.6624386;-45.120503652039325
1739209738.662442;-33.981070128970906
1739209738.6624455;-35.57807855764607
1739209738.6624491;-45.120503652039325
1739209738.6624527;-38.13080360867914
1739209738.6624563;-33.981070128970906
1739209738.6624599;-38.13080360867914
1739209738.6624634;-38.13080360867914
1739209738.662467;-35.57807855764607
1739209738.6624706;-38.13080360867914
1739209738.6624742;-38.13080360867914
1739209738.6624775;-38.13080360867914
1739209738.662481;-38.13080360867914
1739209738.6624846;-45.120503652039325
1739209738.6624882;-33.981070128970906
1739209738.6624918;-38.13080360867914
1739209738.6624954;-35.57807855764607
1739209738.662499;-35.57807855764607
1739209738.6625025;-33.981070128970906
1739209738.662506;-38.13080360867914
1739209738.6625097;-45.120503652039325
1739209738.662513;-45.120503652039325
1739209738.6625166;-45.120503652039325
1739209738.6625202;-45.120503652039325
1739209738.6625237;-45.120503652039325
1739209738.6625273;-45.120503652039325
1739209738.662531;-35.57807855764607
1739209738.6625345;-38.13080360867914
1739209738.662538;-45.120503652039325
1739209738.6625416;-45.120503652039325
1739209738.6625452;-38.13080360867914
1739209738.6625485;-33.981070128970906
1739209738.662552;-45.120503652039325
1739209738.6625557;-45.120503652039325
1739209738.6625593;-28.58837851428586
1739209738.6625628;-38.13080360867914
1739209738.6625664;-45.120503652039325
1739209738.66257;-32.816014438256545
1739209738.6625736;-45.120503652039325
1739209738.6625772;-45.120503652039325
1739209738.6625807;-45.120503652039325
1739209738.662584;-45.120503652039325
1739209738.6625876;-38.13080360867914
1739209738.6625912;-45.120503652039325
1739209738.6625948;-33.981070128970906
1739209738.6625984;-45.120503652039325
1739209738.662602;-38.13080360867914
1739209738.6626055;-45.120503652039325
1739209738.662609;-45.120503652039325
1739209738.6626127;-45.120503652039325
1739209738.6626163;-45.120503652039325
1739209738.6626196;-45.120503652039325
1739209738.6626232;-45.120503652039325
1739209738.6626267;-45.120503652039325
1739209738.6626303;-38.13080360867914
1739209738.662634;-33.981070128970906
1739209738.6626375;-38.13080360867914
1739209738.662641;-38.13080360867914
1739209738.6626446;-30.49652367304973
1739209738.6626482;-35.57807855764607
1739209738.6626518;-38.13080360867914
1739209738.662655;-35.57807855764607
1739209738.6626587;-30.49652367304973
1739209738.6626623;-45.120503652039325
1739209738.6626658;-45.120503652039325
1739209738.6626694;-45.120503652039325
1739209738.662673;-38.13080360867914
1739209738.6626766;-38.13080360867914
1739209738.6626801;-45.120503652039325
1739209738.6626837;-45.120503652039325
1739209738.6626873;-45.120503652039325
1739209738.6626906;-38.13080360867914
1739209738.6626942;-45.120503652039325
1739209738.6626978;-45.120503652039325
1739209738.6627014;-32.816014438256545
1739209738.662705;-35.57807855764607
1739209738.6627085;-45.120503652039325
1739209738.662712;-45.120503652039325
1739209738.6627157;-38.13080360867914
1739209738.6627192;-45.120503652039325
1739209738.6627226;-45.120503652039325
1739209738.6627262;-38.13080360867914
1739209738.6627297;-45.120503652039325
1739209738.6627333;-45.120503652039325
1739209738.662737;-38.13080360867914
1739209738.6627405;-45.120503652039325
1739209738.662744;-45.120503652039325
1739209738.6627476;-33.981070128970906
1739209738.6627512;-38.13080360867914
1739209738.6627548;-45.120503652039325
1739209738.662758;-35.57807855764607
1739209738.6627617;-35.57807855764607
1739209738.6627653;-45.120503652039325
1739209738.6627688;-45.120503652039325
1739209738.6627724;-35.57807855764607
1739209738.662776;-38.13080360867914
1739209738.6627796;-45.120503652039325
1739209738.6627831;-45.120503652039325
1739209738.6627867;-45.120503652039325
1739209738.6627903;-45.120503652039325
1739209738.6627936;-35.57807855764607
1739209738.6627972;-38.13080360867914
1739209738.6628008;-45.120503652039325
1739209738.6628044;-38.13080360867914
1739209738.662808;-35.57807855764607
1739209738.6628115;-45.120503652039325
1739209738.662815;-38.13080360867914
1739209738.6628187;-35.57807855764607
1739209738.6628222;-45.120503652039325
1739209738.6628258;-38.13080360867914
1739209738.6628292;-38.13080360867914
1739209738.6628327;-38.13080360867914
1739209738.6628363;-45.120503652039325
1739209738.66284;-38.13080360867914
1739209738.6628435;-38.13080360867914
1739209738.662847;-45.120503652039325
1739209738.6628506;-38.13080360867914
1739209738.6628542;-45.120503652039325
1739209738.6628578;-38.13080360867914
1739209738.6628613;-38.13080360867914
1739209738.6628647;-38.13080360867914
1739209738.6628683;-38.13080360867914
1739209738.6628718;-38.13080360867914
1739209738.6628754;-33.981070128970906
1739209738.662879;-45.120503652039325
1739209738.6628826;-45.120503652039325
1739209738.6628861;-45.120503652039325
1739209738.6628897;-38.13080360867914
1739209738.6628933;-38.13080360867914
1739209738.6628969;-38.13080360867914
1739209738.6629002;-45.120503652039325
1739209738.6629038;-45.120503652039325
1739209738.6629074;-38.13080360867914
1739209738.662911;-38.13080360867914
1739209738.6629145;-45.120503652039325
1739209738.662918;-38.13080360867914
1739209738.6629217;-38.13080360867914
1739209738.6629252;-38.13080360867914
1739209738.6629288;-45.120503652039325
1739209738.6629324;-38.13080360867914
1739209738.6629357;-38.13080360867914
1739209738.6629393;-45.120503652039325
1739209738.662943;-45.120503652039325
1739209738.6629465;-38.13080360867914
1739209738.66295;-45.120503652039325
1739209738.6629536;-38.13080360867914
1739209738.6629572;-38.13080360867914
1739209738.6629608;-38.13080360867914
1739209738.6629643;-38.13080360867914
1739209738.662968;-45.120503652039325
1739209738.6629713;-38.13080360867914
1739209738.6629748;-38.13080360867914
1739209738.6629784;-45.120503652039325
1739209738.662982;-38.13080360867914
1739209738.6629856;-38.13080360867914
1739209738.6629891;-38.13080360867914
1739209738.6629927;-45.120503652039325
1739209738.6629963;-45.120503652039325
1739209738.6629999;-38.13080360867914
1739209738.6630034;-45.120503652039325
1739209738.6630068;-45.120503652039325
1739209738.6630104;-45.120503652039325
1739209738.663014;-45.120503652039325
1739209738.6630175;-45.120503652039325
1739209738.663021;-38.13080360867914
1739209738.6630247;-45.120503652039325
1739209738.6630282;-45.120503652039325
1739209738.6630318;-33.981070128970906
1739209738.6630354;-35.57807855764607
1739209738.663039;-45.120503652039325
1739209738.6630423;-35.57807855764607
1739209738.663046;-45.120503652039325
1739209738.6630495;-33.981070128970906
1739209738.663053;-45.120503652039325
1739209738.6630566;-45.120503652039325
1739209738.6630602;-45.120503652039325
1739209738.6630638;-45.120503652039325
1739209738.6630673;-45.120503652039325
1739209738.663071;-38.13080360867914
1739209738.6630745;-35.57807855764607
1739209738.6630778;-33.981070128970906
1739209738.6630814;-45.120503652039325
1739209738.663085;-38.13080360867914
1739209738.6630886;-45.120503652039325
1739209738.6630921;-38.13080360867914
1739209738.6630957;-45.120503652039325
1739209738.6630993;-33.981070128970906
1739209738.6631029;-38.13080360867914
1739209738.6631064;-45.120503652039325
1739209738.66311;-45.120503652039325
1739209738.6631134;-38.13080360867914
1739209738.663117;-33.981070128970906
1739209738.6631205;-38.13080360867914
1739209738.663124;-38.13080360867914
1739209738.6631277;-38.13080360867914
1739209738.6631312;-38.13080360867914
1739209738.6631348;-45.120503652039325
1739209738.6631384;-38.13080360867914
1739209738.663142;-38.13080360867914
1739209738.6631455;-35.57807855764607
1739209738.6631489;-38.13080360867914
1739209738.6631525;-38.13080360867914
1739209738.663156;-35.57807855764607
1739209738.6631596;-38.13080360867914
1739209738.6631632;-31.141103565318915
1739209738.6631668;-38.13080360867914
1739209738.6631703;-45.120503652039325
1739209738.663174;-38.13080360867914
1739209738.6631775;-38.13080360867914
1739209738.663181;-45.120503652039325
1739209738.6631844;-45.120503652039325
1739209738.663188;-45.120503652039325
1739209738.6631916;-33.981070128970956
1739209738.6631951;-45.120503652039325
1739209738.6631987;-45.120503652039325
1739209738.6632023;-45.120503652039325
1739209738.6632059;-38.13080360867914
1739209738.6632094;-45.120503652039325
1739209738.663213;-45.120503652039325
1739209738.6632166;-45.120503652039325
1739209738.66322;-25.62660358559016
1739209738.6632235;-35.57807855764607
1739209738.663227;-45.120503652039325
1739209738.6632307;-45.120503652039325
1739209738.6632342;-35.57807855764607
1739209738.6632378;-38.13080360867914
1739209738.6632414;-38.13080360867914
1739209738.663245;-38.13080360867914
1739209738.6632485;-38.13080360867914
1739209738.663252;-45.120503652039325
1739209738.6632555;-35.57807855764607
1739209738.663259;-38.13080360867914
1739209738.6632626;-45.120503652039325
1739209738.6632662;-45.120503652039325
1739209738.6632698;-45.120503652039325
1739209738.6632733;-38.13080360867914
1739209738.663277;-35.57807855764607
1739209738.6632805;-45.120503652039325
1739209738.663284;-38.13080360867914
1739209738.6632876;-35.57807855764607
1739209738.663291;-33.981070128970906
1739209738.6632946;-38.13080360867914
1739209738.6632981;-38.13080360867914
1739209738.6633017;-45.120503652039325
1739209738.6633053;-35.57807855764607
1739209738.6633089;-38.13080360867914
1739209738.6633124;-45.120503652039325
1739209738.663316;-45.120503652039325
1739209738.6633196;-45.120503652039325
1739209738.663323;-45.120503652039325
1739209738.6633265;-45.120503652039325
1739209738.66333;-38.13080360867914
1739209738.6633337;-45.120503652039325
1739209738.6633372;-45.120503652039325
1739209738.6633408;-38.13080360867914
1739209738.6633444;-38.13080360867914
1739209738.663348;-45.120503652039325
1739209738.6633515;-38.13080360867914
1739209738.663355;-38.13080360867914
1739209738.6633584;-45.120503652039325
1739209738.663362;-28.21854285175415
1739209738.6633656;-31.141103565318915
1739209738.6633692;-45.120503652039325
1739209738.6633728;-38.13080360867914
1739209738.6633763;-35.57807855764607
1739209738.66338;-38.13080360867914
1739209738.6633835;-45.120503652039325
1739209738.663387;-38.13080360867914
1739209738.6633906;-45.120503652039325
1739209738.663394;-45.120503652039325
1739209738.6633976;-35.57807855764607
1739209738.6634011;-32.816014438256545
1739209738.6634047;-45.120503652039325
1739209738.6634083;-45.120503652039325
1739209738.6634119;-35.57807855764607
1739209738.6634154;-38.13080360867914
1739209738.663419;-32.816014438256545
1739209738.6634226;-28.21854285175415
1739209738.6634262;-38.13080360867914
1739209738.6634295;-38.13080360867914
1739209738.663433;-38.13080360867914
1739209738.6634367;-33.981070128970906
1739209738.6634402;-45.120503652039325
1739209738.6634438;-33.981070128970906
1739209738.6634474;-45.120503652039325
1739209738.663451;-38.13080360867914
1739209738.6634545;-33.981070128970906
1739209738.663458;-38.13080360867914
1739209738.6634617;-45.120503652039325
1739209738.663465;-45.120503652039325
1739209738.6634686;-33.981070128970906
1739209738.6634722;-38.13080360867914
1739209738.6634758;-38.13080360867914
1739209738.6634793;-38.13080360867914
1739209738.663483;-38.13080360867914
1739209738.6634865;-45.120503652039325
1739209738.66349;-45.120503652039325
1739209738.6634936;-45.120503652039325
1739209738.6634972;-38.13080360867914
1739209738.6635005;-35.57807855764607
1739209738.6635041;-45.120503652039325
1739209738.6635077;-45.120503652039325
1739209738.6635113;-45.120503652039325
1739209738.6635149;-45.120503652039325
1739209738.6635184;-45.120503652039325
1739209738.663522;-38.13080360867914
1739209738.6635256;-45.120503652039325
1739209738.6635292;-38.13080360867914
1739209738.6635327;-45.120503652039325
1739209738.663536;-45.120503652039325
1739209738.6635396;-38.13080360867914
1739209738.6635432;-38.13080360867914
1739209738.6635468;-45.120503652039325
1739209738.6635504;-45.120503652039325
1739209738.663554;-45.120503652039325
1739209738.6635575;-45.120503652039325
1739209738.663561;-32.816014438256545
1739209738.6635647;-32.816014438256545
1739209738.6635683;-45.120503652039325
1739209738.6635716;-45.120503652039325
1739209738.6635752;-38.13080360867914
1739209738.6635787;-35.57807855764607
1739209738.6635823;-38.13080360867914
1739209738.663586;-45.120503652039325
1739209738.6635895;-33.981070128970906
1739209738.663593;-45.120503652039325
1739209738.6635966;-45.120503652039325
1739209738.6636002;-38.13080360867914
1739209738.6636038;-38.13080360867914
1739209738.6636071;-45.120503652039325
1739209738.6636107;-38.13080360867914
1739209738.6636143;-38.13080360867914
1739209738.6636178;-45.120503652039325
1739209738.6636214;-45.120503652039325
1739209738.663625;-33.981070128970906
1739209738.6636286;-45.120503652039325
1739209738.6636322;-38.13080360867914
1739209738.6636357;-38.13080360867914
1739209738.6636393;-38.13080360867914
1739209738.6636426;-33.981070128970906
1739209738.6636462;-45.120503652039325
1739209738.6636498;-45.120503652039325
1739209738.6636534;-38.13080360867914
1739209738.663657;-35.57807855764607
1739209738.6636605;-45.120503652039325
1739209738.663664;-45.120503652039325
1739209738.6636677;-38.13080360867914
1739209738.6636713;-38.13080360867914
1739209738.6636748;-45.120503652039325
1739209738.6636782;-35.57807855764607
1739209738.6636817;-38.13080360867914
1739209738.6636853;-45.120503652039325
1739209738.663689;-45.120503652039325
1739209738.6636925;-45.120503652039325
1739209738.663696;-38.13080360867914
1739209738.6636996;-35.57807855764607
1739209738.6637032;-38.13080360867914
1739209738.6637068;-38.13080360867914
1739209738.6637104;-38.13080360867914
1739209738.6637137;-38.13080360867914
1739209738.6637173;-35.57807855764607
1739209738.6637208;-38.13080360867914
1739209738.6637244;-45.120503652039325
1739209738.663728;-38.13080360867914
1739209738.6637316;-45.120503652039325
1739209738.6637352;-38.13080360867914
1739209738.6637387;-45.120503652039325
1739209738.6637423;-45.120503652039325
1739209738.6637459;-45.120503652039325
1739209738.6637492;-38.13080360867914
1739209738.6637528;-38.13080360867914
1739209738.6637564;-45.120503652039325
1739209738.66376;-45.120503652039325
1739209738.6637635;-45.120503652039325
1739209738.663767;-33.981070128970906
1739209738.6637707;-38.13080360867914
1739209738.6637743;-45.120503652039325
1739209738.6637778;-45.120503652039325
1739209738.6637814;-35.57807855764607
1739209738.6637847;-38.13080360867914
1739209738.6637883;-38.13080360867914
1739209738.663792;-38.13080360867914
1739209738.6637955;-45.120503652039325
1739209738.663799;-38.13080360867914
1739209738.6638026;-45.120503652039325
1739209738.6638062;-38.13080360867914
1739209738.6638098;-45.120503652039325
1739209738.6638134;-38.13080360867914
1739209738.663817;-45.120503652039325
1739209738.6638203;-45.120503652039325
1739209738.6638238;-32.816014438256545
1739209738.6638274;-32.816014438256545
1739209738.663831;-45.120503652039325
1739209738.6638346;-45.120503652039325
1739209738.6638381;-32.816014438256545
1739209738.6638417;-35.57807855764607
1739209738.6638453;-45.120503652039325
1739209738.6638489;-38.13080360867914
1739209738.6638525;-45.120503652039325
1739209738.6638558;-45.120503652039325
1739209738.6638594;-45.120503652039325
1739209738.663863;-38.13080360867914
1739209738.6638665;-45.120503652039325
1739209738.66387;-45.120503652039325
1739209738.6638737;-45.120503652039325
1739209738.6638772;-45.120503652039325
1739209738.6638808;-35.57807855764607
1739209738.6638844;-38.13080360867914
1739209738.663888;-38.13080360867914
1739209738.6638913;-45.120503652039325
1739209738.663895;-38.13080360867914
1739209738.6638985;-38.13080360867914
1739209738.663902;-45.120503652039325
1739209738.6639056;-35.57807855764607
1739209738.6639092;-45.120503652039325
1739209738.6639128;-38.13080360867914
1739209738.6639163;-38.13080360867914
1739209738.66392;-38.13080360867914
1739209738.6639233;-45.120503652039325
1739209738.6639268;-45.120503652039325
1739209738.6639304;-33.981070128970906
1739209738.663934;-33.981070128970906
1739209738.6639376;-45.120503652039325
1739209738.6639411;-45.120503652039325
1739209738.6639447;-32.816014438256545
1739209738.6639483;-38.13080360867914
1739209738.6639519;-38.13080360867914
1739209738.6639555;-45.120503652039325
1739209738.6639588;-38.13080360867914
1739209738.6639624;-45.120503652039325
1739209738.663966;-29.438486411369333
1739209738.6639695;-29.438486411369333
1739209738.663973;-45.120503652039325
1739209738.6639767;-45.120503652039325
1739209738.6639802;-38.13080360867914
1739209738.6639838;-38.13080360867914
1739209738.6639874;-45.120503652039325
1739209738.663991;-38.13080360867914
1739209738.6639943;-45.120503652039325
1739209738.663998;-45.120503652039325
1739209738.6640015;-45.120503652039325
1739209738.664005;-45.120503652039325
1739209738.6640086;-45.120503652039325
1739209738.6640122;-45.120503652039325
1739209738.6640158;-45.120503652039325
1739209738.6640193;-45.120503652039325
1739209738.664023;-31.141103565318893
1739209738.6640265;-29.438486411369333
1739209738.6640298;-45.120503652039325
1739209738.6640334;-45.120503652039325
1739209738.664037;-35.57807855764607
1739209738.6640406;-35.57807855764607
1739209738.6640441;-45.120503652039325
1739209738.6640477;-45.120503652039325
1739209738.6640513;-45.120503652039325
1739209738.6640549;-45.120503652039325
1739209738.6640584;-38.13080360867914
1739209738.664062;-38.13080360867914
1739209738.6640654;-45.120503652039325
1739209738.664069;-33.981070128970906
1739209738.6640725;-45.120503652039325
1739209738.664076;-45.120503652039325
1739209738.6640797;-38.13080360867914
1739209738.6640832;-45.120503652039325
1739209738.6640868;-38.13080360867914
1739209738.6640904;-32.816014438256545
1739209738.664094;-38.13080360867914
1739209738.6640975;-45.120503652039325
1739209738.664101;-33.981070128970906
1739209738.6641045;-45.120503652039325
1739209738.664108;-38.13080360867914
1739209738.6641116;-27.8777449560314
1739209738.6641152;-45.120503652039325
1739209738.6641188;-38.13080360867914
1739209738.6641223;-38.13080360867914
1739209738.664126;-45.120503652039325
1739209738.6641295;-45.120503652039325
1739209738.664133;-38.13080360867914
1739209738.6641364;-45.120503652039325
1739209738.66414;-38.13080360867914
