CAN Message; 0x1d3:0000999ca499c36a
Timestamp;Amplitude
1739209686.064258;-38.13080360867914
1739209686.064261;-38.13080360867914
1739209686.064264;-45.120503652039325
1739209686.0642672;-45.120503652039325
1739209686.06427;-38.13080360867914
1739209686.064273;-32.816014438256545
1739209686.0642762;-45.120503652039325
1739209686.064279;-35.57807855764607
1739209686.0642822;-45.120503652039325
1739209686.0642853;-33.981070128970906
1739209686.0642881;-38.13080360867914
1739209686.0642912;-45.120503652039325
1739209686.0642943;-45.120503652039325
1739209686.0642972;-45.120503652039325
1739209686.0643003;-38.13080360867914
1739209686.0643034;-45.120503652039325
1739209686.0643063;-35.57807855764607
1739209686.0643094;-38.13080360867914
1739209686.0643125;-45.120503652039325
1739209686.0643156;-45.120503652039325
1739209686.0643184;-45.120503652039325
1739209686.0643215;-31.141103565318915
1739209686.0643246;-38.13080360867914
1739209686.0643275;-38.13080360867914
1739209686.0643306;-38.13080360867914
1739209686.0643337;-38.13080360867914
1739209686.0643365;-38.13080360867914
1739209686.0643396;-38.13080360867914
1739209686.0643427;-45.120503652039325
1739209686.0643456;-45.120503652039325
1739209686.0643487;-45.120503652039325
1739209686.0643518;-45.120503652039325
1739209686.0643547;-45.120503652039325
1739209686.0643578;-45.120503652039325
1739209686.0643609;-45.120503652039325
1739209686.0643637;-38.13080360867914
1739209686.0643668;-38.13080360867914
1739209686.06437;-45.120503652039325
1739209686.0643728;-45.120503652039325
1739209686.0643759;-45.120503652039325
1739209686.064379;-33.981070128970906
1739209686.064382;-32.816014438256545
1739209686.064385;-38.13080360867914
1739209686.064388;-33.981070128970906
1739209686.0643911;-38.13080360867914
1739209686.064394;-45.120503652039325
1739209686.064397;-38.13080360867914
1739209686.0644002;-45.120503652039325
1739209686.064403;-38.13080360867914
1739209686.0644062;-45.120503652039325
1739209686.0644093;-38.13080360867914
1739209686.064412;-35.57807855764607
1739209686.0644152;-38.13080360867914
1739209686.0644183;-35.57807855764607
1739209686.0644212;-38.13080360867914
1739209686.0644243;-33.981070128970906
1739209686.0644274;-38.13080360867914
1739209686.0644302;-35.57807855764607
1739209686.0644333;-38.13080360867914
1739209686.0644364;-32.816014438256545
1739209686.0644395;-38.13080360867914
1739209686.0644424;-31.141103565318915
1739209686.0644455;-31.141103565318915
1739209686.0644486;-35.57807855764607
1739209686.0644515;-45.120503652039325
1739209686.0644546;-45.120503652039325
1739209686.0644577;-38.13080360867914
1739209686.0644605;-38.13080360867914
1739209686.0644636;-33.981070128970906
1739209686.0644667;-33.981070128970956
1739209686.0644696;-30.49652367304973
1739209686.0644727;-38.13080360867914
1739209686.0644758;-45.120503652039325
1739209686.0644786;-38.13080360867914
1739209686.0644817;-38.13080360867914
1739209686.0644848;-31.141103565318915
1739209686.0644877;-45.120503652039325
1739209686.0644908;-31.141103565318915
1739209686.064494;-31.141103565318915
1739209686.064497;-45.120503652039325
1739209686.0644999;-38.13080360867914
1739209686.064503;-38.13080360867914
1739209686.064506;-38.13080360867914
1739209686.064509;-38.13080360867914
1739209686.064512;-38.13080360867914
1739209686.064515;-38.13080360867914
1739209686.064518;-33.981070128970906
1739209686.064521;-38.13080360867914
1739209686.0645242;-38.13080360867914
1739209686.064527;-45.120503652039325
1739209686.0645301;-45.120503652039325
1739209686.0645332;-38.13080360867914
1739209686.064536;-45.120503652039325
1739209686.0645392;-38.13080360867914
1739209686.0645423;-33.981070128970906
1739209686.0645452;-38.13080360867914
1739209686.0645483;-45.120503652039325
1739209686.0645514;-38.13080360867914
1739209686.0645545;-38.13080360867914
1739209686.0645573;-38.13080360867914
1739209686.0645604;-45.120503652039325
1739209686.0645635;-45.120503652039325
1739209686.0645664;-38.13080360867914
1739209686.0645695;-38.13080360867914
1739209686.0645726;-38.13080360867914
1739209686.0645754;-38.13080360867914
1739209686.0645785;-45.120503652039325
1739209686.0645816;-45.120503652039325
1739209686.0645845;-45.120503652039325
1739209686.0645876;-45.120503652039325
1739209686.0645907;-38.13080360867914
1739209686.0645936;-45.120503652039325
1739209686.0645967;-45.120503652039325
1739209686.0645998;-45.120503652039325
1739209686.0646026;-35.57807855764607
1739209686.0646057;-35.57807855764607
1739209686.0646088;-38.13080360867914
1739209686.0646117;-45.120503652039325
1739209686.0646148;-38.13080360867914
1739209686.0646179;-38.13080360867914
1739209686.064621;-45.120503652039325
1739209686.0646238;-38.13080360867914
1739209686.064627;-38.13080360867914
1739209686.06463;-38.13080360867914
1739209686.064633;-38.13080360867914
1739209686.064636;-38.13080360867914
1739209686.064639;-33.981070128970906
1739209686.064642;-45.120503652039325
1739209686.064645;-45.120503652039325
1739209686.0646482;-38.13080360867914
1739209686.064651;-33.981070128970906
1739209686.064654;-38.13080360867914
1739209686.0646572;-38.13080360867914
1739209686.06466;-38.13080360867914
1739209686.0646632;-38.13080360867914
1739209686.0646663;-45.120503652039325
1739209686.0646691;-38.13080360867914
1739209686.0646722;-45.120503652039325
1739209686.0646753;-45.120503652039325
1739209686.0646784;-45.120503652039325
1739209686.0646813;-45.120503652039325
1739209686.0646844;-38.13080360867914
1739209686.0646875;-26.991370085610722
1739209686.0646904;-32.816014438256545
1739209686.0646935;-38.13080360867914
1739209686.0646966;-38.13080360867914
1739209686.0646994;-31.141103565318915
1739209686.0647025;-38.13080360867914
1739209686.0647056;-45.120503652039325
1739209686.0647085;-38.13080360867914
1739209686.0647116;-38.13080360867914
1739209686.0647147;-38.13080360867914
1739209686.0647175;-38.13080360867914
1739209686.0647206;-45.120503652039325
1739209686.0647237;-45.120503652039325
1739209686.0647266;-33.981070128970906
1739209686.0647297;-38.13080360867914
1739209686.0647328;-45.120503652039325
1739209686.064736;-28.58837851428586
1739209686.0647388;-30.49652367304973
1739209686.0647418;-45.120503652039325
1739209686.064745;-45.120503652039325
1739209686.0647478;-38.13080360867914
1739209686.064751;-45.120503652039325
1739209686.064754;-45.120503652039325
1739209686.0647569;-38.13080360867914
1739209686.06476;-33.981070128970956
1739209686.064763;-38.13080360867914
1739209686.064766;-32.816014438256545
1739209686.064769;-38.13080360867914
1739209686.0647721;-38.13080360867914
1739209686.064775;-38.13080360867914
1739209686.064778;-38.13080360867914
1739209686.0647812;-45.120503652039325
1739209686.064784;-32.816014438256545
1739209686.0647871;-30.49652367304973
1739209686.0647902;-45.120503652039325
1739209686.0647933;-45.120503652039325
1739209686.0647962;-45.120503652039325
1739209686.0647993;-38.13080360867914
1739209686.0648024;-45.120503652039325
1739209686.0648053;-45.120503652039325
1739209686.0648084;-45.120503652039325
1739209686.0648115;-45.120503652039325
1739209686.0648143;-32.816014438256545
1739209686.0648174;-35.57807855764607
1739209686.0648205;-45.120503652039325
1739209686.0648234;-38.13080360867914
1739209686.0648265;-38.13080360867914
1739209686.0648296;-45.120503652039325
1739209686.0648324;-35.57807855764607
1739209686.0648355;-29.438486411369333
1739209686.0648386;-38.13080360867914
1739209686.0648415;-45.120503652039325
1739209686.0648446;-32.816014438256545
1739209686.0648477;-33.981070128970906
1739209686.0648508;-45.120503652039325
1739209686.0648537;-38.13080360867914
1739209686.0648568;-45.120503652039325
1739209686.0648599;-38.13080360867914
1739209686.0648627;-45.120503652039325
1739209686.0648658;-45.120503652039325
1739209686.064869;-45.120503652039325
1739209686.0648718;-38.13080360867914
1739209686.064875;-38.13080360867914
1739209686.064878;-45.120503652039325
1739209686.0648808;-32.816014438256545
1739209686.064884;-31.141103565318893
1739209686.064887;-35.57807855764607
1739209686.06489;-38.13080360867914
1739209686.064893;-45.120503652039325
1739209686.064896;-38.13080360867914
1739209686.064899;-38.13080360867914
1739209686.064902;-35.57807855764607
1739209686.0649052;-45.120503652039325
1739209686.064908;-45.120503652039325
1739209686.0649111;-38.13080360867914
1739209686.0649142;-35.57807855764607
1739209686.0649173;-45.120503652039325
1739209686.0649202;-45.120503652039325
1739209686.0649233;-38.13080360867914
1739209686.0649264;-45.120503652039325
1739209686.0649292;-38.13080360867914
1739209686.0649323;-33.981070128970906
1739209686.0649354;-35.57807855764607
1739209686.0649383;-38.13080360867914
1739209686.0649414;-38.13080360867914
1739209686.0649445;-45.120503652039325
1739209686.0649474;-45.120503652039325
1739209686.0649505;-45.120503652039325
1739209686.0649536;-45.120503652039325
1739209686.0649564;-35.57807855764607
1739209686.0649595;-38.13080360867914
1739209686.0649626;-38.13080360867914
1739209686.0649655;-38.13080360867914
1739209686.0649686;-32.816014438256545
1739209686.0649717;-38.13080360867914
1739209686.0649748;-45.120503652039325
1739209686.0649776;-38.13080360867914
1739209686.0649807;-38.13080360867914
1739209686.0649838;-45.120503652039325
1739209686.0649867;-45.120503652039325
1739209686.0649898;-38.13080360867914
1739209686.064993;-45.120503652039325
1739209686.0649958;-38.13080360867914
1739209686.0649989;-38.13080360867914
1739209686.065002;-38.13080360867914
1739209686.0650048;-30.49652367304973
1739209686.065008;-38.13080360867914
1739209686.065011;-45.120503652039325
1739209686.065014;-38.13080360867914
1739209686.065017;-35.57807855764607
1739209686.06502;-45.120503652039325
1739209686.065023;-45.120503652039325
1739209686.065026;-38.13080360867914
1739209686.0650291;-45.120503652039325
1739209686.0650322;-38.13080360867914
1739209686.065035;-45.120503652039325
1739209686.0650382;-33.981070128970906
1739209686.0650413;-38.13080360867914
1739209686.0650442;-38.13080360867914
1739209686.0650473;-45.120503652039325
1739209686.0650504;-45.120503652039325
1739209686.0650532;-38.13080360867914
1739209686.0650563;-38.13080360867914
1739209686.0650594;-45.120503652039325
1739209686.0650623;-38.13080360867914
1739209686.0650654;-38.13080360867914
1739209686.0650685;-45.120503652039325
1739209686.0650713;-45.120503652039325
1739209686.0650744;-33.981070128970906
1739209686.0650775;-45.120503652039325
1739209686.0650804;-45.120503652039325
1739209686.0650835;-45.120503652039325
1739209686.0650866;-38.13080360867914
1739209686.0650897;-32.816014438256545
1739209686.0650926;-38.13080360867914
1739209686.0650957;-45.120503652039325
1739209686.0650988;-38.13080360867914
1739209686.0651016;-32.816014438256545
1739209686.0651047;-45.120503652039325
1739209686.0651078;-45.120503652039325
1739209686.0651107;-38.13080360867914
1739209686.0651138;-35.57807855764607
1739209686.065117;-38.13080360867914
1739209686.0651197;-45.120503652039325
1739209686.0651228;-38.13080360867914
1739209686.065126;-45.120503652039325
1739209686.0651288;-45.120503652039325
1739209686.065132;-45.120503652039325
1739209686.065135;-38.13080360867914
1739209686.0651379;-45.120503652039325
1739209686.065141;-45.120503652039325
1739209686.065144;-45.120503652039325
1739209686.065147;-35.57807855764607
1739209686.06515;-38.13080360867914
1739209686.0651531;-45.120503652039325
1739209686.0651562;-45.120503652039325
1739209686.065159;-45.120503652039325
1739209686.0651622;-45.120503652039325
1739209686.0651653;-38.13080360867914
1739209686.0651681;-33.981070128970906
1739209686.0651712;-38.13080360867914
1739209686.0651743;-38.13080360867914
1739209686.0651772;-35.57807855764607
1739209686.0651803;-38.13080360867914
1739209686.0651834;-45.120503652039325
1739209686.0651863;-45.120503652039325
1739209686.0651894;-35.57807855764607
1739209686.0651925;-38.13080360867914
1739209686.0651953;-38.13080360867914
1739209686.0651984;-38.13080360867914
1739209686.0652015;-45.120503652039325
1739209686.0652044;-45.120503652039325
1739209686.0652075;-38.13080360867914
1739209686.0652106;-35.57807855764607
1739209686.0652137;-38.13080360867914
1739209686.0652165;-45.120503652039325
1739209686.0652196;-33.981070128970906
1739209686.0652227;-38.13080360867914
1739209686.0652256;-32.816014438256545
1739209686.0652287;-38.13080360867914
1739209686.0652318;-45.120503652039325
1739209686.0652347;-45.120503652039325
1739209686.0652378;-33.981070128970906
1739209686.0652409;-45.120503652039325
1739209686.0652437;-45.120503652039325
1739209686.0652468;-35.57807855764607
1739209686.06525;-45.120503652039325
1739209686.0652528;-45.120503652039325
1739209686.0652559;-38.13080360867914
1739209686.065259;-35.57807855764607
1739209686.0652618;-45.120503652039325
1739209686.065265;-45.120503652039325
1739209686.065268;-38.13080360867914
1739209686.0652711;-45.120503652039325
1739209686.065274;-35.57807855764607
1739209686.065277;-35.57807855764607
1739209686.0652802;-38.13080360867914
1739209686.065283;-35.57807855764607
1739209686.0652862;-38.13080360867914
1739209686.0652893;-38.13080360867914
1739209686.0652921;-38.13080360867914
1739209686.0652952;-32.816014438256545
1739209686.0652983;-35.57807855764607
1739209686.0653012;-45.120503652039325
1739209686.0653043;-38.13080360867914
1739209686.0653074;-38.13080360867914
1739209686.0653102;-38.13080360867914
1739209686.0653133;-45.120503652039325
1739209686.0653164;-38.13080360867914
1739209686.0653193;-32.816014438256545
1739209686.0653224;-35.57807855764607
1739209686.0653255;-38.13080360867914
1739209686.0653286;-38.13080360867914
1739209686.0653315;-35.57807855764607
1739209686.0653346;-45.120503652039325
1739209686.0653377;-45.120503652039325
1739209686.0653405;-38.13080360867914
1739209686.0653436;-35.57807855764607
1739209686.0653467;-38.13080360867914
1739209686.0653496;-38.13080360867914
1739209686.0653527;-33.981070128970906
1739209686.0653558;-38.13080360867914
1739209686.0653586;-38.13080360867914
1739209686.0653617;-45.120503652039325
1739209686.0653648;-33.981070128970906
1739209686.0653677;-35.57807855764607
1739209686.0653708;-45.120503652039325
1739209686.065374;-45.120503652039325
1739209686.0653768;-38.13080360867914
1739209686.0653799;-35.57807855764607
1739209686.065383;-38.13080360867914
1739209686.0653858;-45.120503652039325
1739209686.065389;-35.57807855764607
1739209686.065392;-35.57807855764607
1739209686.065395;-35.57807855764607
1739209686.065398;-29.438486411369333
1739209686.065401;-38.13080360867914
1739209686.0654042;-35.57807855764607
1739209686.065407;-38.13080360867914
1739209686.0654101;-45.120503652039325
1739209686.0654132;-45.120503652039325
1739209686.065416;-35.57807855764607
1739209686.0654192;-45.120503652039325
1739209686.0654223;-32.81601443825658
1739209686.0654252;-45.120503652039325
1739209686.0654283;-38.13080360867914
1739209686.0654314;-45.120503652039325
1739209686.0654342;-45.120503652039325
1739209686.0654373;-38.13080360867914
1739209686.0654404;-45.120503652039325
1739209686.0654433;-38.13080360867914
1739209686.0654464;-30.49652367304973
1739209686.0654495;-38.13080360867914
1739209686.0654526;-38.13080360867914
1739209686.0654554;-38.13080360867914
1739209686.0654585;-35.57807855764607
1739209686.0654616;-38.13080360867914
1739209686.0654645;-35.57807855764607
1739209686.0654676;-38.13080360867914
1739209686.0654707;-33.981070128970956
1739209686.0654736;-38.13080360867914
1739209686.0654767;-38.13080360867914
1739209686.0654798;-38.13080360867914
1739209686.0654826;-45.120503652039325
1739209686.0654857;-33.981070128970906
1739209686.0654888;-35.57807855764607
1739209686.0654917;-38.13080360867914
1739209686.0654948;-28.58837851428586
1739209686.0654979;-38.13080360867914
1739209686.0655007;-38.13080360867914
1739209686.0655038;-38.13080360867914
1739209686.065507;-38.13080360867914
1739209686.06551;-38.13080360867914
1739209686.065513;-45.120503652039325
1739209686.065516;-45.120503652039325
1739209686.065519;-45.120503652039325
1739209686.065522;-45.120503652039325
1739209686.065525;-38.13080360867914
1739209686.0655282;-45.120503652039325
1739209686.065531;-45.120503652039325
1739209686.065534;-45.120503652039325
1739209686.0655372;-45.120503652039325
1739209686.06554;-45.120503652039325
1739209686.0655432;-45.120503652039325
1739209686.0655463;-45.120503652039325
1739209686.0655491;-45.120503652039325
1739209686.0655522;-35.57807855764607
1739209686.0655553;-35.57807855764607
1739209686.0655582;-45.120503652039325
1739209686.0655613;-45.120503652039325
1739209686.0655644;-38.13080360867914
1739209686.0655675;-28.58837851428586
1739209686.0655704;-33.981070128970906
1739209686.0655735;-45.120503652039325
1739209686.0655766;-38.13080360867914
1739209686.0655794;-38.13080360867914
1739209686.0655825;-38.13080360867914
1739209686.0655856;-45.120503652039325
1739209686.0655885;-38.13080360867914
1739209686.0655916;-35.57807855764607
1739209686.0655947;-45.120503652039325
1739209686.0655975;-45.120503652039325
1739209686.0656006;-38.13080360867914
1739209686.0656037;-38.13080360867914
1739209686.0656066;-45.120503652039325
1739209686.0656097;-45.120503652039325
1739209686.0656128;-38.13080360867914
1739209686.0656157;-28.992665084841942
1739209686.0656188;-31.141103565318915
1739209686.0656219;-38.13080360867914
1739209686.0656247;-38.13080360867914
1739209686.0656278;-33.981070128970906
1739209686.065631;-38.13080360867914
1739209686.065634;-45.120503652039325
1739209686.0656369;-33.981070128970906
1739209686.06564;-35.57807855764607
1739209686.065643;-33.981070128970906
1739209686.065646;-38.13080360867914
1739209686.065649;-45.120503652039325
1739209686.0656521;-45.120503652039325
1739209686.065655;-45.120503652039325
1739209686.065658;-45.120503652039325
1739209686.0656612;-45.120503652039325
1739209686.065664;-31.141103565318915
1739209686.0656672;-31.141103565318915
1739209686.0656703;-45.120503652039325
1739209686.065673;-45.120503652039325
1739209686.0656762;-45.120503652039325
1739209686.0656793;-35.57807855764607
1739209686.0656822;-38.13080360867914
1739209686.0656853;-45.120503652039325
1739209686.0656884;-38.13080360867914
1739209686.0656915;-33.981070128970906
1739209686.0656943;-45.120503652039325
1739209686.0656974;-45.120503652039325
1739209686.0657005;-38.13080360867914
1739209686.0657034;-45.120503652039325
1739209686.0657065;-38.13080360867914
1739209686.0657096;-38.13080360867914
1739209686.0657125;-33.981070128970906
1739209686.0657156;-33.981070128970906
1739209686.0657187;-45.120503652039325
1739209686.0657215;-35.57807855764607
1739209686.0657246;-38.13080360867914
1739209686.0657277;-45.120503652039325
1739209686.0657306;-45.120503652039325
1739209686.0657337;-45.120503652039325
1739209686.0657368;-45.120503652039325
1739209686.0657396;-38.13080360867914
1739209686.0657427;-45.120503652039325
1739209686.0657458;-45.120503652039325
1739209686.065749;-45.120503652039325
1739209686.0657518;-45.120503652039325
1739209686.065755;-38.13080360867914
1739209686.065758;-38.13080360867914
1739209686.0657609;-38.13080360867914
1739209686.065764;-38.13080360867914
1739209686.065767;-45.120503652039325
1739209686.06577;-38.13080360867914
1739209686.065773;-38.13080360867914
1739209686.065776;-45.120503652039325
1739209686.065779;-45.120503652039325
1739209686.065782;-33.981070128970906
1739209686.0657852;-45.120503652039325
1739209686.065788;-38.13080360867914
1739209686.0657911;-38.13080360867914
1739209686.0657942;-38.13080360867914
1739209686.065797;-45.120503652039325
1739209686.0658002;-38.13080360867914
1739209686.0658033;-38.13080360867914
1739209686.0658064;-38.13080360867914
1739209686.0658092;-38.13080360867914
1739209686.0658123;-38.13080360867914
1739209686.0658154;-45.120503652039325
1739209686.0658183;-38.13080360867914
1739209686.0658214;-35.57807855764607
1739209686.0658245;-45.120503652039325
1739209686.0658274;-45.120503652039325
1739209686.0658305;-38.13080360867914
1739209686.0658336;-45.120503652039325
1739209686.0658364;-38.13080360867914
1739209686.0658395;-38.13080360867914
1739209686.0658426;-38.13080360867914
1739209686.0658455;-38.13080360867914
1739209686.0658486;-38.13080360867914
1739209686.0658517;-38.13080360867914
1739209686.0658545;-45.120503652039325
1739209686.0658576;-38.13080360867914
1739209686.0658607;-38.13080360867914
1739209686.0658638;-45.120503652039325
1739209686.0658667;-38.13080360867914
1739209686.0658698;-35.57807855764607
1739209686.065873;-45.120503652039325
1739209686.0658758;-45.120503652039325
1739209686.0658789;-38.13080360867914
1739209686.065882;-35.57807855764607
1739209686.0658848;-45.120503652039325
1739209686.065888;-45.120503652039325
1739209686.065891;-32.816014438256545
1739209686.065894;-45.120503652039325
1739209686.065897;-45.120503652039325
1739209686.0659;-45.120503652039325
1739209686.065903;-38.13080360867914
1739209686.065906;-45.120503652039325
1739209686.0659091;-45.120503652039325
1739209686.065912;-45.120503652039325
1739209686.065915;-38.13080360867914
1739209686.0659182;-38.13080360867914
1739209686.065921;-38.13080360867914
1739209686.0659242;-38.13080360867914
1739209686.0659273;-38.13080360867914
1739209686.0659304;-38.13080360867914
1739209686.0659332;-38.13080360867914
1739209686.0659363;-45.120503652039325
1739209686.0659394;-38.13080360867914
1739209686.0659423;-35.57807855764607
1739209686.0659454;-38.13080360867914
1739209686.0659485;-45.120503652039325
1739209686.0659513;-45.120503652039325
1739209686.0659544;-45.120503652039325
1739209686.0659575;-35.57807855764607
1739209686.0659604;-30.49652367304973
1739209686.0659635;-45.120503652039325
1739209686.0659666;-45.120503652039325
1739209686.0659695;-45.120503652039325
1739209686.0659726;-38.13080360867914
1739209686.0659757;-38.13080360867914
1739209686.0659785;-38.13080360867914
1739209686.0659816;-45.120503652039325
1739209686.0659847;-45.120503652039325
1739209686.0659878;-45.120503652039325
1739209686.0659907;-45.120503652039325
1739209686.0659938;-45.120503652039325
1739209686.065997;-45.120503652039325
1739209686.0659997;-45.120503652039325
1739209686.0660028;-45.120503652039325
1739209686.066006;-45.120503652039325
1739209686.0660088;-38.13080360867914
1739209686.066012;-38.13080360867914
1739209686.066015;-45.120503652039325
1739209686.0660179;-38.13080360867914
1739209686.066021;-35.57807855764607
1739209686.066024;-35.57807855764607
1739209686.066027;-35.57807855764607
1739209686.06603;-45.120503652039325
1739209686.0660331;-45.120503652039325
1739209686.066036;-38.13080360867914
1739209686.066039;-38.13080360867914
1739209686.0660422;-38.13080360867914
1739209686.0660453;-45.120503652039325
1739209686.0660481;-38.13080360867914
1739209686.0660512;-33.981070128970906
1739209686.0660543;-38.13080360867914
1739209686.0660572;-45.120503652039325
1739209686.0660603;-38.13080360867914
1739209686.0660634;-35.57807855764607
1739209686.0660663;-38.13080360867914
1739209686.0660694;-38.13080360867914
1739209686.0660725;-38.13080360867914
1739209686.0660753;-38.13080360867914
1739209686.0660784;-38.13080360867914
1739209686.0660815;-38.13080360867914
1739209686.0660844;-38.13080360867914
1739209686.0660875;-38.13080360867914
1739209686.0660906;-38.13080360867914
1739209686.0660934;-45.120503652039325
1739209686.0660965;-45.120503652039325
1739209686.0660996;-38.13080360867914
1739209686.0661027;-38.13080360867914
1739209686.0661056;-35.57807855764607
1739209686.0661087;-45.120503652039325
1739209686.0661118;-31.141103565318915
1739209686.0661147;-38.13080360867914
1739209686.0661178;-35.57807855764607
1739209686.0661209;-38.13080360867914
1739209686.0661237;-38.13080360867914
1739209686.0661268;-45.120503652039325
1739209686.06613;-31.141103565318915
1739209686.0661328;-33.981070128970906
1739209686.066136;-45.120503652039325
1739209686.066139;-38.13080360867914
1739209686.0661418;-45.120503652039325
1739209686.066145;-35.57807855764607
1739209686.066148;-38.13080360867914
1739209686.066151;-38.13080360867914
1739209686.066154;-38.13080360867914
1739209686.066157;-38.13080360867914
1739209686.06616;-38.13080360867914
1739209686.066163;-45.120503652039325
1739209686.0661662;-45.120503652039325
1739209686.0661693;-33.981070128970906
1739209686.0661721;-35.57807855764607
1739209686.0661752;-45.120503652039325
1739209686.0661783;-33.981070128970906
1739209686.0661812;-31.141103565318915
1739209686.0661843;-38.13080360867914
1739209686.0661874;-38.13080360867914
1739209686.0661902;-45.120503652039325
1739209686.0661933;-38.13080360867914
1739209686.0661964;-32.816014438256545
1739209686.0661993;-45.120503652039325
1739209686.0662024;-35.57807855764607
1739209686.0662055;-31.141103565318915
1739209686.0662084;-38.13080360867914
1739209686.0662115;-45.120503652039325
1739209686.0662146;-45.120503652039325
1739209686.0662174;-33.981070128970906
1739209686.0662205;-33.981070128970906
1739209686.0662236;-33.981070128970906
1739209686.0662267;-38.13080360867914
1739209686.0662296;-33.981070128970906
1739209686.0662327;-45.120503652039325
1739209686.0662358;-38.13080360867914
1739209686.0662386;-45.120503652039325
1739209686.0662417;-45.120503652039325
1739209686.0662448;-45.120503652039325
1739209686.0662477;-45.120503652039325
1739209686.0662508;-45.120503652039325
1739209686.066254;-28.992665084841942
1739209686.0662568;-45.120503652039325
1739209686.0662599;-45.120503652039325
1739209686.066263;-38.13080360867914
1739209686.0662658;-32.816014438256545
1739209686.066269;-45.120503652039325
1739209686.066272;-38.13080360867914
1739209686.066275;-38.13080360867914
1739209686.066278;-31.14110356531892
1739209686.066281;-45.120503652039325
1739209686.0662842;-45.120503652039325
1739209686.066287;-45.120503652039325
1739209686.0662901;-45.120503652039325
1739209686.0662932;-30.49652367304973
1739209686.066296;-33.981070128970906
1739209686.0662992;-38.13080360867914
1739209686.0663023;-27.267205301931607
1739209686.0663052;-32.816014438256545
1739209686.0663083;-38.13080360867914
1739209686.0663114;-38.13080360867914
1739209686.0663142;-35.57807855764607
1739209686.0663173;-38.13080360867914
1739209686.0663204;-45.120503652039325
1739209686.0663233;-38.13080360867914
1739209686.0663264;-32.81601443825658
1739209686.0663295;-38.13080360867914
1739209686.0663323;-38.13080360867914
1739209686.0663354;-45.120503652039325
1739209686.0663385;-45.120503652039325
1739209686.0663416;-33.981070128970906
1739209686.0663445;-45.120503652039325
1739209686.0663476;-45.120503652039325
1739209686.0663507;-28.992665084841942
1739209686.0663536;-38.13080360867914
1739209686.0663567;-45.120503652039325
1739209686.0663598;-38.13080360867914
1739209686.0663626;-33.981070128970906
1739209686.0663657;-38.13080360867914
1739209686.0663688;-38.13080360867914
1739209686.0663717;-35.57807855764607
1739209686.0663748;-32.81601443825658
1739209686.0663779;-45.120503652039325
1739209686.0663807;-38.13080360867914
1739209686.0663838;-35.57807855764607
1739209686.066387;-38.13080360867914
1739209686.0663898;-45.120503652039325
1739209686.066393;-38.13080360867914
1739209686.066396;-38.13080360867914
1739209686.066399;-31.141103565318915
1739209686.066402;-38.13080360867914
1739209686.066405;-45.120503652039325
1739209686.0664082;-38.13080360867914
1739209686.066411;-35.57807855764607
1739209686.066414;-38.13080360867914
1739209686.0664172;-38.13080360867914
1739209686.06642;-35.57807855764607
1739209686.0664232;-38.13080360867914
1739209686.0664263;-45.120503652039325
1739209686.0664291;-33.981070128970906
1739209686.0664322;-38.13080360867914
1739209686.0664353;-38.13080360867914
1739209686.0664382;-45.120503652039325
1739209686.0664413;-33.981070128970906
1739209686.0664444;-45.120503652039325
1739209686.0664473;-38.13080360867914
1739209686.0664504;-38.13080360867914
1739209686.0664535;-38.13080360867914
1739209686.0664563;-38.13080360867914
1739209686.0664594;-38.13080360867914
1739209686.0664625;-45.120503652039325
1739209686.0664656;-38.13080360867914
1739209686.0664685;-45.120503652039325
1739209686.0664716;-45.120503652039325
1739209686.0664747;-45.120503652039325
1739209686.0664775;-38.13080360867914
1739209686.0664806;-32.816014438256545
1739209686.0664837;-38.13080360867914
1739209686.0664866;-45.120503652039325
1739209686.0664897;-38.13080360867914
1739209686.0664928;-38.13080360867914
1739209686.0664957;-45.120503652039325
1739209686.0664988;-38.13080360867914
1739209686.0665019;-38.13080360867914
1739209686.0665047;-45.120503652039325
1739209686.0665078;-45.120503652039325
1739209686.066511;-45.120503652039325
1739209686.0665138;-45.120503652039325
1739209686.0665169;-38.13080360867914
1739209686.06652;-35.57807855764607
1739209686.066523;-33.981070128970906
1739209686.066526;-45.120503652039325
1739209686.066529;-45.120503652039325
1739209686.0665321;-38.13080360867914
1739209686.066535;-35.57807855764607
1739209686.066538;-45.120503652039325
1739209686.0665412;-38.13080360867914
1739209686.066544;-45.120503652039325
1739209686.0665472;-45.120503652039325
1739209686.0665503;-45.120503652039325
1739209686.066553;-45.120503652039325
1739209686.0665562;-45.120503652039325
1739209686.0665593;-45.120503652039325
1739209686.0665622;-38.13080360867914
1739209686.0665653;-45.120503652039325
1739209686.0665684;-35.57807855764607
1739209686.0665712;-26.991370085610736
1739209686.0665743;-45.120503652039325
1739209686.0665774;-45.120503652039325
1739209686.0665805;-38.13080360867914
1739209686.0665834;-35.57807855764607
1739209686.0665865;-45.120503652039325
1739209686.0665896;-45.120503652039325
1739209686.0665925;-38.13080360867914
1739209686.0665956;-38.13080360867914
1739209686.0665987;-38.13080360867914
1739209686.0666015;-45.120503652039325
1739209686.0666046;-38.13080360867914
1739209686.0666077;-45.120503652039325
1739209686.0666106;-45.120503652039325
1739209686.0666137;-38.13080360867914
1739209686.0666168;-33.981070128970906
1739209686.0666196;-26.487275050834715
1739209686.0666227;-35.57807855764607
1739209686.0666258;-35.57807855764607
1739209686.0666287;-38.13080360867914
1739209686.0666318;-38.13080360867914
