CAN Message; 0x150:00007ceb573bc960
1739209897.3940716;-38.13080360867914
1739209897.3940766;-32.816014438256545
1739209897.3940816;-45.120503652039325
1739209897.3940866;-45.120503652039325
1739209897.3940916;-45.120503652039325
1739209897.3940966;-45.120503652039325
1739209897.3941016;-45.120503652039325
1739209897.3941066;-45.120503652039325
1739209897.3941116;-33.981070128970906
1739209897.3941166;-35.57807855764607
1739209897.3941216;-33.981070128970906
1739209897.3941267;-45.120503652039325
1739209897.3941317;-38.13080360867914
1739209897.3941367;-29.438486411369333
1739209897.3941417;-38.13080360867914
1739209897.3941467;-45.120503652039325
1739209897.3941517;-33.981070128970906
1739209897.3941567;-38.13080360867914
1739209897.394162;-38.13080360867914
1739209897.394167;-35.57807855764607
1739209897.394172;-45.120503652039325
1739209897.394177;-45.120503652039325
1739209897.394182;-45.120503652039325
1739209897.394187;-45.120503652039325
1739209897.394192;-38.13080360867914
1739209897.394197;-35.57807855764607
1739209897.394202;-45.120503652039325
1739209897.394207;-45.120503652039325
1739209897.394212;-38.13080360867914
1739209897.394217;-45.120503652039325
1739209897.394222;-45.120503652039325
1739209897.394227;-45.120503652039325
1739209897.394232;-38.13080360867914
1739209897.394237;-38.13080360867914
1739209897.394242;-45.120503652039325
1739209897.394247;-38.13080360867914
1739209897.3942523;-45.120503652039325
1739209897.3942573;-33.981070128970906
1739209897.3942623;-38.13080360867914
1739209897.3942673;-45.120503652039325
1739209897.3942723;-45.120503652039325
1739209897.3942773;-35.57807855764607
1739209897.3942823;-38.13080360867914
1739209897.3942873;-45.120503652039325
1739209897.3942924;-38.13080360867914
1739209897.3942974;-45.120503652039325
1739209897.3943024;-45.120503652039325
1739209897.3943074;-45.120503652039325
1739209897.3943124;-38.13080360867914
1739209897.3943174;-45.120503652039325
1739209897.3943224;-45.120503652039325
1739209897.3943274;-45.120503652039325
1739209897.3943324;-45.120503652039325
1739209897.3943374;-31.141103565318915
1739209897.3943427;-31.141103565318915
1739209897.3943477;-45.120503652039325
1739209897.3943527;-38.13080360867914
1739209897.3943577;-38.13080360867914
1739209897.3943627;-35.57807855764607
1739209897.3943677;-45.120503652039325
1739209897.3943727;-38.13080360867914
1739209897.3943777;-38.13080360867914
1739209897.3943827;-45.120503652039325
1739209897.3943877;-45.120503652039325
1739209897.3943927;-38.13080360867914
1739209897.3943977;-38.13080360867914
1739209897.3944027;-45.120503652039325
1739209897.3944077;-38.13080360867914
1739209897.3944128;-45.120503652039325
1739209897.3944178;-38.13080360867914
1739209897.3944228;-38.13080360867914
1739209897.3944278;-45.120503652039325
1739209897.394433;-45.120503652039325
1739209897.394438;-38.13080360867914
1739209897.394443;-32.816014438256545
1739209897.394448;-35.57807855764607
1739209897.394453;-32.816014438256545
1739209897.394458;-33.981070128970906
1739209897.394463;-45.120503652039325
1739209897.394468;-45.120503652039325
1739209897.394473;-38.13080360867914
1739209897.394478;-35.57807855764607
1739209897.394483;-38.13080360867914
1739209897.394488;-38.13080360867914
1739209897.394493;-38.13080360867914
1739209897.394498;-33.981070128970906
1739209897.394503;-33.981070128970906
1739209897.3945081;-45.120503652039325
1739209897.3945131;-38.13080360867914
1739209897.3945181;-45.120503652039325
1739209897.3945231;-38.13080360867914
1739209897.3945284;-45.120503652039325
1739209897.3945334;-38.13080360867914
1739209897.3945384;-38.13080360867914
1739209897.3945434;-35.57807855764607
1739209897.3945484;-38.13080360867914
1739209897.3945534;-38.13080360867914
1739209897.3945584;-38.13080360867914
1739209897.3945634;-45.120503652039325
1739209897.3945684;-45.120503652039325
1739209897.3945735;-45.120503652039325
1739209897.3945785;-45.120503652039325
1739209897.3945835;-45.120503652039325
1739209897.3945885;-45.120503652039325
1739209897.3945935;-38.13080360867914
1739209897.3945985;-38.13080360867914
1739209897.3946035;-45.120503652039325
1739209897.3946085;-38.13080360867914
1739209897.3946135;-38.13080360867914
1739209897.3946187;-45.120503652039325
1739209897.3946238;-38.13080360867914
1739209897.3946288;-38.13080360867914
1739209897.3946338;-45.120503652039325
1739209897.3946388;-32.816014438256545
1739209897.3946438;-33.981070128970906
1739209897.3946488;-29.438486411369333
1739209897.3946538;-45.120503652039325
1739209897.3946588;-38.13080360867914
1739209897.3946638;-45.120503652039325
1739209897.3946688;-38.13080360867914
1739209897.3946738;-38.13080360867914
1739209897.3946788;-38.13080360867914
1739209897.3946838;-45.120503652039325
1739209897.3946888;-45.120503652039325
1739209897.3946939;-35.57807855764607
1739209897.3946989;-45.120503652039325
1739209897.3947039;-33.981070128970906
1739209897.394709;-29.438486411369333
1739209897.394714;-38.13080360867914
1739209897.3947191;-38.13080360867914
1739209897.3947241;-38.13080360867914
1739209897.3947291;-33.981070128970906
1739209897.3947341;-45.120503652039325
1739209897.3947392;-38.13080360867914
1739209897.3947442;-45.120503652039325
1739209897.3947492;-45.120503652039325
1739209897.3947542;-38.13080360867914
1739209897.3947592;-45.120503652039325
1739209897.3947642;-45.120503652039325
1739209897.3947692;-45.120503652039325
1739209897.3947742;-45.120503652039325
1739209897.3947792;-45.120503652039325
1739209897.3947842;-38.13080360867914
1739209897.3947892;-31.141103565318893
1739209897.3947942;-38.13080360867914
1739209897.3947992;-38.13080360867914
1739209897.3948045;-33.981070128970906
1739209897.3948095;-31.141103565318893
1739209897.3948145;-38.13080360867914
1739209897.3948195;-45.120503652039325
1739209897.3948245;-38.13080360867914
1739209897.3948295;-38.13080360867914
1739209897.3948345;-38.13080360867914
1739209897.3948395;-38.13080360867914
1739209897.3948445;-45.120503652039325
1739209897.3948495;-38.13080360867914
1739209897.3948545;-38.13080360867914
1739209897.3948596;-45.120503652039325
1739209897.3948646;-38.13080360867914
1739209897.3948696;-38.13080360867914
1739209897.3948746;-45.120503652039325
1739209897.3948796;-45.120503652039325
1739209897.3948846;-38.13080360867914
1739209897.3948896;-35.57807855764607
1739209897.3948948;-38.13080360867914
1739209897.3948998;-45.120503652039325
1739209897.3949049;-38.13080360867914
1739209897.3949099;-26.991370085610736
1739209897.3949149;-38.13080360867914
1739209897.3949199;-38.13080360867914
1739209897.3949249;-45.120503652039325
1739209897.39493;-45.120503652039325
1739209897.394935;-45.120503652039325
1739209897.39494;-35.57807855764607
1739209897.394945;-45.120503652039325
1739209897.39495;-45.120503652039325
1739209897.394955;-38.13080360867914
1739209897.39496;-38.13080360867914
1739209897.394965;-38.13080360867914
1739209897.39497;-45.120503652039325
1739209897.394975;-45.120503652039325
1739209897.39498;-45.120503652039325
1739209897.3949852;-38.13080360867914
1739209897.3949902;-25.826314394896354
1739209897.3949952;-33.981070128970906
1739209897.3950002;-45.120503652039325
1739209897.3950052;-31.141103565318915
1739209897.3950102;-31.141103565318893
1739209897.3950152;-38.13080360867914
1739209897.3950202;-38.13080360867914
1739209897.3950253;-38.13080360867914
1739209897.3950303;-38.13080360867914
1739209897.3950353;-45.120503652039325
1739209897.3950403;-45.120503652039325
1739209897.3950453;-38.13080360867914
1739209897.3950503;-45.120503652039325
1739209897.3950553;-33.981070128970906
1739209897.3950603;-38.13080360867914
1739209897.3950653;-38.13080360867914
1739209897.3950703;-27.8777449560314
1739209897.3950753;-38.13080360867914
1739209897.3950806;-45.120503652039325
1739209897.3950856;-45.120503652039325
1739209897.3950906;-30.49652367304973
1739209897.3950956;-33.981070128970906
1739209897.3951006;-45.120503652039325
1739209897.3951056;-38.13080360867914
1739209897.3951106;-38.13080360867914
1739209897.3951156;-45.120503652039325
1739209897.3951206;-45.120503652039325
1739209897.3951256;-38.13080360867914
1739209897.3951306;-35.57807855764607
1739209897.3951356;-38.13080360867914
1739209897.3951406;-45.120503652039325
1739209897.3951457;-35.57807855764607
1739209897.3951507;-32.816014438256545
1739209897.3951557;-38.13080360867914
1739209897.3951607;-45.120503652039325
1739209897.3951657;-38.13080360867914
1739209897.395171;-38.13080360867914
1739209897.395176;-45.120503652039325
1739209897.395181;-45.120503652039325
1739209897.395186;-45.120503652039325
1739209897.395191;-28.992665084841942
1739209897.395196;-31.141103565318915
1739209897.395201;-45.120503652039325
1739209897.395206;-38.13080360867914
1739209897.395211;-35.57807855764607
1739209897.395216;-35.57807855764607
1739209897.395221;-38.13080360867914
1739209897.395226;-38.13080360867914
1739209897.395231;-45.120503652039325
1739209897.395236;-45.120503652039325
1739209897.395241;-45.120503652039325
1739209897.395246;-38.13080360867914
1739209897.395251;-32.816014438256545
1739209897.395256;-45.120503652039325
1739209897.3952613;-38.13080360867914
1739209897.3952663;-38.13080360867914
1739209897.3952713;-31.141103565318915
1739209897.3952763;-28.992665084841942
1739209897.3952813;-45.120503652039325
1739209897.3952863;-45.120503652039325
1739209897.3952913;-38.13080360867914
1739209897.3952963;-38.13080360867914
1739209897.3953013;-45.120503652039325
1739209897.3953063;-38.13080360867914
1739209897.3953114;-38.13080360867914
1739209897.3953164;-38.13080360867914
1739209897.3953214;-38.13080360867914
1739209897.3953264;-45.120503652039325
1739209897.3953314;-38.13080360867914
1739209897.3953364;-45.120503652039325
1739209897.3953414;-38.13080360867914
1739209897.3953464;-38.13080360867914
1739209897.3953516;-32.816014438256545
1739209897.3953567;-31.141103565318915
1739209897.3953617;-45.120503652039325
1739209897.3953667;-38.13080360867914
1739209897.3953717;-35.57807855764607
1739209897.3953767;-38.13080360867914
1739209897.3953817;-45.120503652039325
1739209897.3953867;-38.13080360867914
1739209897.3953917;-35.57807855764607
1739209897.3953967;-45.120503652039325
1739209897.3954017;-38.13080360867914
1739209897.3954067;-45.120503652039325
1739209897.3954117;-38.13080360867914
1739209897.3954167;-38.13080360867914
1739209897.3954217;-45.120503652039325
1739209897.3954268;-38.13080360867914
1739209897.3954318;-45.120503652039325
1739209897.3954368;-45.120503652039325
1739209897.3954418;-45.120503652039325
1739209897.395447;-45.120503652039325
1739209897.395452;-45.120503652039325
1739209897.395457;-45.120503652039325
1739209897.395462;-45.120503652039325
1739209897.395467;-38.13080360867914
1739209897.395472;-35.57807855764607
1739209897.395477;-33.981070128970906
1739209897.395482;-45.120503652039325
1739209897.395487;-38.13080360867914
1739209897.395492;-33.981070128970906
1739209897.395497;-33.981070128970906
1739209897.395502;-38.13080360867914
1739209897.395507;-45.120503652039325
1739209897.395512;-35.57807855764607
1739209897.395517;-38.13080360867914
1739209897.395522;-45.120503652039325
1739209897.3955271;-38.13080360867914
1739209897.3955321;-45.120503652039325
1739209897.3955374;-45.120503652039325
1739209897.3955424;-45.120503652039325
1739209897.3955474;-45.120503652039325
1739209897.3955524;-38.13080360867914
1739209897.3955574;-33.981070128970906
1739209897.3955624;-38.13080360867914
1739209897.3955674;-38.13080360867914
1739209897.3955724;-45.120503652039325
1739209897.3955774;-38.13080360867914
1739209897.3955824;-45.120503652039325
1739209897.3955874;-45.120503652039325
1739209897.3955925;-45.120503652039325
1739209897.3955975;-45.120503652039325
1739209897.3956025;-45.120503652039325
1739209897.3956075;-38.13080360867914
1739209897.3956125;-38.13080360867914
1739209897.3956175;-38.13080360867914
1739209897.3956225;-38.13080360867914
1739209897.3956277;-45.120503652039325
1739209897.3956327;-45.120503652039325
1739209897.3956378;-45.120503652039325
1739209897.3956428;-45.120503652039325
1739209897.3956478;-33.981070128970906
1739209897.3956528;-35.57807855764607
1739209897.3956578;-31.141103565318915
1739209897.3956628;-35.57807855764607
1739209897.3956678;-38.13080360867914
1739209897.3956728;-45.120503652039325
1739209897.3956778;-38.13080360867914
1739209897.3956828;-35.57807855764607
1739209897.3956878;-38.13080360867914
1739209897.3956928;-45.120503652039325
1739209897.3956978;-45.120503652039325
1739209897.3957028;-29.438486411369333
1739209897.3957078;-38.13080360867914
1739209897.3957129;-38.13080360867914
1739209897.395718;-45.120503652039325
1739209897.395723;-45.120503652039325
1739209897.395728;-45.120503652039325
1739209897.395733;-45.120503652039325
1739209897.3957381;-45.120503652039325
1739209897.3957431;-45.120503652039325
1739209897.3957481;-38.13080360867914
1739209897.3957531;-45.120503652039325
1739209897.3957582;-38.13080360867914
1739209897.3957632;-31.141103565318893
1739209897.3957682;-45.120503652039325
1739209897.3957732;-45.120503652039325
1739209897.3957782;-45.120503652039325
1739209897.3957832;-38.13080360867914
1739209897.3957882;-45.120503652039325
1739209897.3957932;-45.120503652039325
1739209897.3957982;-45.120503652039325
1739209897.3958032;-45.120503652039325
1739209897.3958082;-45.120503652039325
1739209897.3958135;-45.120503652039325
1739209897.3958185;-33.981070128970906
1739209897.3958235;-38.13080360867914
1739209897.3958285;-45.120503652039325
1739209897.3958335;-45.120503652039325
1739209897.3958385;-33.981070128970906
1739209897.3958435;-28.21854285175415
1739209897.3958485;-38.13080360867914
1739209897.3958535;-45.120503652039325
1739209897.3958585;-45.120503652039325
1739209897.3958635;-35.57807855764607
1739209897.3958685;-38.13080360867914
1739209897.3958735;-45.120503652039325
1739209897.3958786;-38.13080360867914
1739209897.3958836;-45.120503652039325
1739209897.3958886;-45.120503652039325
1739209897.3958936;-38.13080360867914
1739209897.3958986;-38.13080360867914
1739209897.3959038;-38.13080360867914
1739209897.3959088;-38.13080360867914
1739209897.3959138;-35.57807855764607
1739209897.3959188;-38.13080360867914
1739209897.3959239;-32.816014438256545
1739209897.3959289;-38.13080360867914
1739209897.3959339;-45.120503652039325
1739209897.3959389;-45.120503652039325
1739209897.3959439;-35.57807855764607
1739209897.395949;-38.13080360867914
1739209897.395954;-45.120503652039325
1739209897.395959;-38.13080360867914
1739209897.395964;-45.120503652039325
1739209897.395969;-45.120503652039325
1739209897.395974;-33.981070128970906
1739209897.395979;-38.13080360867914
1739209897.395984;-45.120503652039325
1739209897.395989;-45.120503652039325
1739209897.3959942;-38.13080360867914
1739209897.3959992;-38.13080360867914
1739209897.3960042;-33.981070128970906
1739209897.3960092;-38.13080360867914
1739209897.3960142;-45.120503652039325
1739209897.3960192;-45.120503652039325
1739209897.3960242;-38.13080360867914
1739209897.3960292;-38.13080360867914
1739209897.3960342;-45.120503652039325
1739209897.3960392;-45.120503652039325
1739209897.3960443;-45.120503652039325
1739209897.3960493;-45.120503652039325
1739209897.3960543;-38.13080360867914
1739209897.3960593;-33.981070128970906
1739209897.3960643;-38.13080360867914
1739209897.3960693;-45.120503652039325
1739209897.3960743;-45.120503652039325
1739209897.3960793;-45.120503652039325
1739209897.3960843;-38.13080360867914
1739209897.3960896;-38.13080360867914
1739209897.3960946;-38.13080360867914
1739209897.3960996;-38.13080360867914
1739209897.3961046;-38.13080360867914
1739209897.3961096;-38.13080360867914
1739209897.3961146;-35.57807855764607
1739209897.3961196;-38.13080360867914
1739209897.3961246;-45.120503652039325
1739209897.3961296;-45.120503652039325
1739209897.3961346;-38.13080360867914
1739209897.3961396;-38.13080360867914
1739209897.3961446;-45.120503652039325
1739209897.3961496;-38.13080360867914
1739209897.3961546;-35.57807855764607
1739209897.3961596;-35.57807855764607
1739209897.3961647;-38.13080360867914
1739209897.3961697;-38.13080360867914
1739209897.3961747;-35.57807855764607
1739209897.39618;-38.13080360867914
1739209897.396185;-38.13080360867914
1739209897.39619;-38.13080360867914
1739209897.396195;-38.13080360867914
1739209897.3962;-38.13080360867914
1739209897.396205;-45.120503652039325
1739209897.39621;-35.57807855764607
1739209897.396215;-38.13080360867914
1739209897.39622;-33.981070128970906
1739209897.396225;-45.120503652039325
1739209897.39623;-38.13080360867914
1739209897.396235;-38.13080360867914
1739209897.39624;-33.981070128970906
1739209897.396245;-38.13080360867914
1739209897.39625;-32.816014438256545
1739209897.396255;-38.13080360867914
1739209897.39626;-38.13080360867914
1739209897.396265;-35.57807855764607
1739209897.3962703;-33.981070128970906
1739209897.3962753;-35.57807855764607
1739209897.3962803;-45.120503652039325
1739209897.3962853;-38.13080360867914
1739209897.3962903;-31.141103565318915
1739209897.3962953;-35.57807855764607
1739209897.3963003;-35.57807855764607
1739209897.3963053;-38.13080360867914
1739209897.3963103;-38.13080360867914
1739209897.3963153;-38.13080360867914
1739209897.3963203;-38.13080360867914
1739209897.3963253;-38.13080360867914
1739209897.3963304;-30.49652367304973
1739209897.3963354;-45.120503652039325
1739209897.3963404;-38.13080360867914
1739209897.3963454;-38.13080360867914
1739209897.3963504;-38.13080360867914
1739209897.3963554;-38.13080360867914
1739209897.3963604;-38.13080360867914
1739209897.3963656;-45.120503652039325
1739209897.3963706;-31.141103565318915
1739209897.3963757;-35.57807855764607
1739209897.3963807;-38.13080360867914
1739209897.3963857;-45.120503652039325
1739209897.3963907;-38.13080360867914
1739209897.3963957;-45.120503652039325
1739209897.3964007;-45.120503652039325
1739209897.3964057;-45.120503652039325
1739209897.3964107;-28.992665084841942
1739209897.3964157;-35.57807855764607
1739209897.3964207;-38.13080360867914
1739209897.3964257;-45.120503652039325
1739209897.3964307;-33.981070128970906
1739209897.3964357;-38.13080360867914
1739209897.3964407;-38.13080360867914
1739209897.3964458;-45.120503652039325
1739209897.3964508;-32.816014438256545
1739209897.396456;-38.13080360867914
1739209897.396461;-38.13080360867914
1739209897.396466;-45.120503652039325
1739209897.396471;-38.13080360867914
1739209897.396476;-38.13080360867914
1739209897.396481;-45.120503652039325
1739209897.396486;-45.120503652039325
1739209897.396491;-33.981070128970906
1739209897.396496;-35.57807855764607
1739209897.396501;-38.13080360867914
1739209897.396506;-45.120503652039325
1739209897.396511;-38.13080360867914
1739209897.396516;-35.57807855764607
1739209897.396521;-38.13080360867914
1739209897.396526;-45.120503652039325
1739209897.396531;-33.981070128970906
1739209897.396536;-35.57807855764607
1739209897.396541;-38.13080360867914
1739209897.3965464;-45.120503652039325
1739209897.3965514;-38.13080360867914
1739209897.3965564;-32.816014438256545
1739209897.3965614;-38.13080360867914
1739209897.3965664;-45.120503652039325
1739209897.3965714;-45.120503652039325
1739209897.3965764;-45.120503652039325
1739209897.3965814;-45.120503652039325
1739209897.3965864;-45.120503652039325
1739209897.3965914;-45.120503652039325
1739209897.3965964;-38.13080360867914
1739209897.3966014;-33.981070128970906
1739209897.3966064;-45.120503652039325
1739209897.3966115;-31.141103565318915
1739209897.3966165;-28.58837851428586
1739209897.3966215;-38.13080360867914
1739209897.3966265;-45.120503652039325
1739209897.3966315;-33.981070128970906
1739209897.3966367;-38.13080360867914
1739209897.3966417;-45.120503652039325
1739209897.3966467;-38.13080360867914
1739209897.3966517;-45.120503652039325
1739209897.3966568;-45.120503652039325
1739209897.3966618;-38.13080360867914
1739209897.3966668;-45.120503652039325
1739209897.3966718;-45.120503652039325
1739209897.3966768;-35.57807855764607
1739209897.3966818;-38.13080360867914
1739209897.3966868;-45.120503652039325
1739209897.3966918;-27.267205301931607
1739209897.3966968;-30.49652367304973
1739209897.3967018;-38.13080360867914
1739209897.3967068;-45.120503652039325
1739209897.3967118;-33.981070128970906
1739209897.3967168;-32.816014438256545
1739209897.3967218;-45.120503652039325
1739209897.3967268;-45.120503652039325
1739209897.396732;-45.120503652039325
1739209897.396737;-45.120503652039325
1739209897.396742;-38.13080360867914
1739209897.396747;-45.120503652039325
1739209897.396752;-45.120503652039325
1739209897.3967571;-33.981070128970906
1739209897.3967621;-38.13080360867914
1739209897.3967671;-45.120503652039325
1739209897.3967721;-32.816014438256545
1739209897.3967772;-29.438486411369333
1739209897.3967822;-45.120503652039325
1739209897.3967872;-45.120503652039325
1739209897.3967922;-33.981070128970906
1739209897.3967972;-45.120503652039325
1739209897.3968022;-45.120503652039325
1739209897.3968072;-38.13080360867914
1739209897.3968122;-45.120503652039325
1739209897.3968172;-45.120503652039325
1739209897.3968225;-38.13080360867914
1739209897.3968275;-45.120503652039325
1739209897.3968325;-45.120503652039325
1739209897.3968375;-38.13080360867914
1739209897.3968425;-45.120503652039325
1739209897.3968475;-33.981070128970906
1739209897.3968525;-32.816014438256545
1739209897.3968575;-31.141103565318893
1739209897.3968625;-38.13080360867914
1739209897.3968675;-35.57807855764607
1739209897.3968725;-38.13080360867914
1739209897.3968775;-38.13080360867914
1739209897.3968825;-45.120503652039325
1739209897.3968875;-45.120503652039325
1739209897.3968925;-45.120503652039325
1739209897.3968976;-45.120503652039325
1739209897.3969026;-45.120503652039325
1739209897.3969076;-45.120503652039325
1739209897.3969128;-38.13080360867914
1739209897.3969178;-38.13080360867914
1739209897.3969228;-33.981070128970906
1739209897.3969278;-45.120503652039325
1739209897.3969328;-38.13080360867914
1739209897.3969378;-29.438486411369333
1739209897.3969429;-38.13080360867914
1739209897.3969479;-38.13080360867914
1739209897.3969529;-35.57807855764607
1739209897.3969579;-38.13080360867914
1739209897.396963;-45.120503652039325
1739209897.396968;-45.120503652039325
1739209897.396973;-38.13080360867914
1739209897.396978;-38.13080360867914
1739209897.396983;-45.120503652039325
1739209897.396988;-45.120503652039325
1739209897.396993;-38.13080360867914
1739209897.396998;-32.816014438256545
1739209897.3970032;-33.981070128970906
1739209897.3970082;-45.120503652039325
1739209897.3970132;-38.13080360867914
1739209897.3970182;-35.57807855764607
1739209897.3970232;-38.13080360867914
1739209897.3970282;-45.120503652039325
1739209897.3970332;-38.13080360867914
1739209897.3970382;-35.57807855764607
1739209897.3970432;-38.13080360867914
1739209897.3970482;-45.120503652039325
1739209897.3970532;-45.120503652039325
1739209897.3970582;-35.57807855764607
1739209897.3970633;-45.120503652039325
1739209897.3970683;-45.120503652039325
1739209897.3970733;-38.13080360867914
1739209897.3970783;-35.57807855764607
1739209897.3970833;-38.13080360867914
1739209897.3970883;-45.120503652039325
1739209897.3970933;-38.13080360867914
1739209897.3970985;-38.13080360867914
1739209897.3971035;-38.13080360867914
1739209897.3971086;-45.120503652039325
1739209897.3971136;-32.816014438256545
1739209897.3971186;-38.13080360867914
1739209897.3971236;-45.120503652039325
1739209897.3971286;-45.120503652039325
1739209897.3971336;-45.120503652039325
1739209897.3971386;-33.981070128970906
1739209897.3971436;-38.13080360867914
1739209897.3971486;-38.13080360867914
1739209897.3971536;-38.13080360867914
1739209897.3971586;-32.816014438256545
1739209897.3971636;-38.13080360867914
1739209897.3971686;-45.120503652039325
1739209897.3971736;-45.120503652039325
1739209897.3971786;-45.120503652039325
1739209897.3971837;-45.120503652039325
1739209897.397189;-45.120503652039325
1739209897.397194;-45.120503652039325
1739209897.397199;-45.120503652039325
1739209897.397204;-45.120503652039325
1739209897.397209;-38.13080360867914
1739209897.397214;-38.13080360867914
1739209897.397219;-32.816014438256545
1739209897.397224;-32.816014438256545
1739209897.397229;-45.120503652039325
1739209897.397234;-45.120503652039325
1739209897.397239;-38.13080360867914
1739209897.397244;-35.57807855764607
1739209897.397249;-45.120503652039325
1739209897.397254;-45.120503652039325
1739209897.397259;-45.120503652039325
1739209897.397264;-33.981070128970906
1739209897.397269;-45.120503652039325
1739209897.397274;-45.120503652039325
1739209897.3972793;-38.13080360867914
1739209897.3972843;-38.13080360867914
1739209897.3972893;-45.120503652039325
1739209897.3972943;-38.13080360867914
1739209897.3972993;-33.981070128970906
1739209897.3973043;-33.981070128970906
1739209897.3973093;-38.13080360867914
1739209897.3973143;-38.13080360867914
1739209897.3973193;-35.57807855764607
1739209897.3973243;-32.816014438256545
1739209897.3973293;-38.13080360867914
1739209897.3973343;-38.13080360867914
1739209897.3973393;-45.120503652039325
1739209897.3973444;-45.120503652039325
1739209897.3973494;-38.13080360867914
1739209897.3973544;-38.13080360867914
1739209897.3973594;-38.13080360867914
1739209897.3973644;-38.13080360867914
1739209897.3973694;-45.120503652039325
1739209897.3973746;-45.120503652039325
1739209897.3973796;-33.981070128970906
1739209897.3973846;-31.141103565318915
1739209897.3973897;-45.120503652039325
1739209897.3973947;-45.120503652039325
1739209897.3973997;-38.13080360867914
1739209897.3974047;-32.816014438256545
