CAN Message; 0x39:00a4365b7c0a3a05
1739209628.3755572;-38.13080360867914
1739209628.375561;-45.120503652039325
1739209628.3755648;-45.120503652039325
1739209628.3755684;-28.58837851428586
1739209628.3755722;-35.57807855764607
1739209628.3755758;-45.120503652039325
1739209628.3755796;-45.120503652039325
1739209628.3755832;-35.57807855764607
1739209628.375587;-38.13080360867914
1739209628.3755908;-38.13080360867914
1739209628.3755944;-38.13080360867914
1739209628.3755982;-45.120503652039325
1739209628.3756018;-45.120503652039325
1739209628.3756056;-45.120503652039325
1739209628.3756092;-45.120503652039325
1739209628.375613;-45.120503652039325
1739209628.3756168;-45.120503652039325
1739209628.3756204;-38.13080360867914
1739209628.3756242;-38.13080360867914
1739209628.3756278;-38.13080360867914
1739209628.3756316;-35.57807855764607
1739209628.3756351;-38.13080360867914
1739209628.375639;-38.13080360867914
1739209628.3756425;-38.13080360867914
1739209628.3756464;-45.120503652039325
1739209628.3756502;-45.120503652039325
1739209628.3756537;-45.120503652039325
1739209628.3756576;-32.816014438256545
1739209628.3756611;-38.13080360867914
1739209628.375665;-45.120503652039325
1739209628.3756685;-35.57807855764607
1739209628.3756723;-45.120503652039325
1739209628.3756762;-38.13080360867914
1739209628.3756797;-33.981070128970906
1739209628.3756835;-33.981070128970906
1739209628.3756871;-35.57807855764607
1739209628.375691;-45.120503652039325
1739209628.3756945;-32.816014438256545
1739209628.3756983;-35.57807855764607
1739209628.375702;-38.13080360867914
1739209628.3757057;-45.120503652039325
1739209628.3757095;-33.981070128970906
1739209628.375713;-45.120503652039325
1739209628.375717;-29.438486411369333
1739209628.3757205;-32.816014438256545
1739209628.3757243;-45.120503652039325
1739209628.375728;-45.120503652039325
1739209628.3757317;-38.13080360867914
1739209628.3757355;-45.120503652039325
1739209628.375739;-38.13080360867914
1739209628.375743;-35.57807855764607
1739209628.3757465;-38.13080360867914
1739209628.3757503;-38.13080360867914
1739209628.3757539;-32.816014438256545
1739209628.3757577;-38.13080360867914
1739209628.3757613;-45.120503652039325
1739209628.375765;-45.120503652039325
1739209628.375769;-32.816014438256545
1739209628.3757725;-45.120503652039325
1739209628.3757763;-29.438486411369333
1739209628.3757799;-31.141103565318893
1739209628.3757837;-38.13080360867914
1739209628.3757873;-38.13080360867914
1739209628.375791;-38.13080360867914
1739209628.375795;-35.57807855764607
1739209628.3757985;-38.13080360867914
1739209628.3758023;-38.13080360867914
1739209628.3758059;-45.120503652039325
1739209628.3758097;-38.13080360867914
1739209628.3758132;-35.57807855764607
1739209628.375817;-38.13080360867914
1739209628.3758209;-45.120503652039325
1739209628.3758245;-45.120503652039325
1739209628.3758283;-38.13080360867914
1739209628.3758318;-45.120503652039325
1739209628.3758357;-38.13080360867914
1739209628.3758392;-45.120503652039325
1739209628.375843;-45.120503652039325
1739209628.3758466;-38.13080360867914
1739209628.3758504;-38.13080360867914
1739209628.3758543;-35.57807855764607
1739209628.3758578;-45.120503652039325
1739209628.3758616;-38.13080360867914
1739209628.3758652;-45.120503652039325
1739209628.375869;-45.120503652039325
1739209628.3758726;-35.57807855764607
1739209628.3758764;-38.13080360867914
1739209628.3758802;-45.120503652039325
1739209628.3758838;-45.120503652039325
1739209628.3758876;-35.57807855764607
1739209628.3758912;-33.981070128970906
1739209628.375895;-35.57807855764607
1739209628.3758986;-38.13080360867914
1739209628.3759024;-38.13080360867914
1739209628.375906;-38.13080360867914
1739209628.3759098;-45.120503652039325
1739209628.3759136;-45.120503652039325
1739209628.3759172;-35.57807855764607
1739209628.375921;-38.13080360867914
1739209628.3759246;-35.57807855764607
1739209628.3759284;-32.816014438256545
1739209628.375932;-35.57807855764607
1739209628.3759358;-38.13080360867914
1739209628.3759396;-45.120503652039325
1739209628.3759432;-45.120503652039325
1739209628.375947;-45.120503652039325
1739209628.3759506;-38.13080360867914
1739209628.3759544;-38.13080360867914
1739209628.375958;-38.13080360867914
1739209628.3759618;-38.13080360867914
1739209628.3759654;-38.13080360867914
1739209628.3759692;-45.120503652039325
1739209628.375973;-38.13080360867914
1739209628.3759766;-38.13080360867914
1739209628.3759804;-45.120503652039325
1739209628.375984;-38.13080360867914
1739209628.3759878;-27.267205301931607
1739209628.3759913;-38.13080360867914
1739209628.3759952;-38.13080360867914
1739209628.375999;-38.13080360867914
1739209628.3760026;-38.13080360867914
1739209628.3760064;-38.13080360867914
1739209628.37601;-45.120503652039325
1739209628.3760138;-45.120503652039325
1739209628.3760173;-31.14110356531892
1739209628.3760211;-45.120503652039325
1739209628.3760247;-38.13080360867914
1739209628.3760285;-38.13080360867914
1739209628.3760324;-45.120503652039325
1739209628.376036;-35.57807855764607
1739209628.3760397;-38.13080360867914
1739209628.3760433;-45.120503652039325
1739209628.3760471;-27.267205301931607
1739209628.3760507;-33.981070128970906
1739209628.3760545;-38.13080360867914
1739209628.3760583;-45.120503652039325
1739209628.376062;-38.13080360867914
1739209628.3760657;-38.13080360867914
1739209628.3760693;-38.13080360867914
1739209628.3760731;-45.120503652039325
1739209628.3760767;-31.14110356531892
1739209628.3760805;-31.141103565318915
1739209628.3760843;-38.13080360867914
1739209628.376088;-45.120503652039325
1739209628.3760917;-45.120503652039325
1739209628.3760953;-45.120503652039325
1739209628.376099;-45.120503652039325
1739209628.3761027;-45.120503652039325
1739209628.3761065;-33.981070128970906
1739209628.37611;-33.981070128970906
1739209628.376114;-38.13080360867914
1739209628.3761177;-35.57807855764607
1739209628.3761213;-38.13080360867914
1739209628.376125;-38.13080360867914
1739209628.3761287;-45.120503652039325
1739209628.3761325;-38.13080360867914
1739209628.376136;-38.13080360867914
1739209628.3761399;-45.120503652039325
1739209628.3761437;-45.120503652039325
1739209628.3761473;-33.981070128970906
1739209628.376151;-31.141103565318915
1739209628.3761547;-38.13080360867914
1739209628.3761585;-38.13080360867914
1739209628.376162;-35.57807855764607
1739209628.3761659;-38.13080360867914
1739209628.3761694;-45.120503652039325
1739209628.3761733;-45.120503652039325
1739209628.376177;-38.13080360867914
1739209628.3761806;-38.13080360867914
1739209628.3761845;-38.13080360867914
1739209628.376188;-38.13080360867914
1739209628.3761919;-45.120503652039325
1739209628.3761954;-45.120503652039325
1739209628.3761992;-35.57807855764607
1739209628.376203;-38.13080360867914
1739209628.3762066;-45.120503652039325
1739209628.3762105;-45.120503652039325
1739209628.376214;-32.816014438256545
1739209628.3762178;-45.120503652039325
1739209628.3762214;-38.13080360867914
1739209628.3762252;-33.981070128970906
1739209628.3762288;-33.981070128970906
1739209628.3762326;-45.120503652039325
1739209628.3762364;-45.120503652039325
1739209628.37624;-38.13080360867914
1739209628.3762438;-45.120503652039325
1739209628.3762474;-45.120503652039325
1739209628.3762512;-38.13080360867914
1739209628.3762548;-45.120503652039325
1739209628.3762586;-33.981070128970906
1739209628.3762624;-35.57807855764607
1739209628.376266;-45.120503652039325
1739209628.3762698;-45.120503652039325
1739209628.3762734;-32.816014438256545
1739209628.3762772;-32.816014438256545
1739209628.3762808;-45.120503652039325
1739209628.3762846;-38.13080360867914
1739209628.3762884;-33.981070128970906
1739209628.376292;-38.13080360867914
1739209628.3762958;-45.120503652039325
1739209628.3762994;-32.816014438256545
1739209628.3763032;-38.13080360867914
1739209628.3763068;-45.120503652039325
1739209628.3763106;-33.981070128970906
1739209628.3763142;-45.120503652039325
1739209628.376318;-45.120503652039325
1739209628.3763218;-45.120503652039325
1739209628.3763254;-45.120503652039325
1739209628.3763292;-45.120503652039325
1739209628.3763328;-32.816014438256545
1739209628.3763366;-38.13080360867914
1739209628.3763402;-45.120503652039325
1739209628.376344;-38.13080360867914
1739209628.3763478;-38.13080360867914
1739209628.3763514;-45.120503652039325
1739209628.3763552;-45.120503652039325
1739209628.3763587;-45.120503652039325
1739209628.3763626;-45.120503652039325
1739209628.3763661;-45.120503652039325
1739209628.37637;-45.120503652039325
1739209628.3763735;-38.13080360867914
1739209628.3763773;-45.120503652039325
1739209628.3763812;-45.120503652039325
1739209628.3763847;-33.981070128970906
1739209628.3763885;-38.13080360867914
1739209628.3763921;-38.13080360867914
1739209628.376396;-45.120503652039325
1739209628.3763995;-45.120503652039325
1739209628.3764033;-38.13080360867914
1739209628.3764071;-38.13080360867914
1739209628.3764107;-35.57807855764607
1739209628.3764145;-38.13080360867914
1739209628.376418;-45.120503652039325
1739209628.376422;-45.120503652039325
1739209628.3764255;-45.120503652039325
1739209628.3764293;-45.120503652039325
1739209628.376433;-45.120503652039325
1739209628.3764367;-45.120503652039325
1739209628.3764405;-45.120503652039325
1739209628.376444;-38.13080360867914
1739209628.376448;-38.13080360867914
1739209628.3764515;-35.57807855764607
1739209628.3764553;-38.13080360867914
1739209628.376459;-35.57807855764607
1739209628.3764627;-45.120503652039325
1739209628.3764665;-38.13080360867914
1739209628.37647;-35.57807855764607
1739209628.376474;-38.13080360867914
1739209628.3764775;-38.13080360867914
1739209628.3764813;-38.13080360867914
1739209628.3764849;-38.13080360867914
1739209628.3764887;-35.57807855764607
1739209628.3764923;-32.816014438256545
1739209628.376496;-38.13080360867914
1739209628.3765;-38.13080360867914
1739209628.3765035;-38.13080360867914
1739209628.3765073;-38.13080360867914
1739209628.3765109;-38.13080360867914
1739209628.3765147;-45.120503652039325
1739209628.3765182;-38.13080360867914
1739209628.376522;-35.57807855764607
1739209628.3765259;-45.120503652039325
1739209628.3765295;-33.981070128970906
1739209628.3765333;-35.57807855764607
1739209628.3765368;-35.57807855764607
1739209628.3765407;-45.120503652039325
1739209628.3765442;-45.120503652039325
1739209628.376548;-38.13080360867914
1739209628.3765519;-38.13080360867914
1739209628.3765554;-45.120503652039325
1739209628.3765593;-38.13080360867914
1739209628.3765628;-38.13080360867914
1739209628.3765666;-32.816014438256545
1739209628.3765702;-45.120503652039325
1739209628.376574;-35.57807855764607
1739209628.3765776;-38.13080360867914
1739209628.3765814;-45.120503652039325
1739209628.3765852;-38.13080360867914
1739209628.3765888;-38.13080360867914
1739209628.3765926;-38.13080360867914
1739209628.3765962;-33.981070128970906
1739209628.3766;-45.120503652039325
1739209628.3766036;-38.13080360867914
1739209628.3766074;-33.981070128970906
1739209628.3766112;-38.13080360867914
1739209628.3766148;-45.120503652039325
1739209628.3766186;-38.13080360867914
1739209628.3766222;-38.13080360867914
1739209628.376626;-33.981070128970906
1739209628.3766296;-45.120503652039325
1739209628.3766334;-38.13080360867914
1739209628.376637;-38.13080360867914
1739209628.3766408;-33.981070128970906
1739209628.3766446;-45.120503652039325
1739209628.3766482;-45.120503652039325
1739209628.376652;-45.120503652039325
1739209628.3766556;-38.13080360867914
1739209628.3766594;-45.120503652039325
1739209628.376663;-33.981070128970906
1739209628.3766668;-38.13080360867914
1739209628.3766706;-33.981070128970906
1739209628.3766742;-38.13080360867914
1739209628.376678;-45.120503652039325
1739209628.3766816;-35.57807855764607
1739209628.3766854;-33.981070128970906
1739209628.376689;-45.120503652039325
1739209628.3766928;-45.120503652039325
1739209628.3766963;-33.981070128970906
1739209628.3767002;-38.13080360867914
1739209628.376704;-38.13080360867914
1739209628.3767076;-32.816014438256545
1739209628.3767114;-33.981070128970906
1739209628.376715;-35.57807855764607
1739209628.3767188;-45.120503652039325
1739209628.3767223;-38.13080360867914
1739209628.3767262;-38.13080360867914
1739209628.37673;-45.120503652039325
1739209628.3767335;-45.120503652039325
1739209628.3767374;-31.141103565318915
1739209628.376741;-33.981070128970906
1739209628.3767447;-38.13080360867914
1739209628.3767483;-38.13080360867914
1739209628.3767521;-38.13080360867914
1739209628.3767557;-45.120503652039325
1739209628.3767595;-45.120503652039325
1739209628.3767633;-38.13080360867914
1739209628.376767;-32.816014438256545
1739209628.3767707;-38.13080360867914
1739209628.3767743;-38.13080360867914
1739209628.3767781;-45.120503652039325
1739209628.3767817;-45.120503652039325
1739209628.3767855;-38.13080360867914
1739209628.3767893;-45.120503652039325
1739209628.376793;-33.981070128970906
1739209628.3767967;-38.13080360867914
1739209628.3768003;-38.13080360867914
1739209628.376804;-38.13080360867914
1739209628.3768077;-45.120503652039325
1739209628.3768115;-45.120503652039325
1739209628.3768153;-38.13080360867914
1739209628.376819;-45.120503652039325
1739209628.3768227;-35.57807855764607
1739209628.3768263;-38.13080360867914
1739209628.37683;-38.13080360867914
1739209628.3768337;-45.120503652039325
1739209628.3768375;-45.120503652039325
1739209628.376841;-45.120503652039325
1739209628.376845;-45.120503652039325
1739209628.3768487;-38.13080360867914
1739209628.3768523;-45.120503652039325
1739209628.376856;-38.13080360867914
1739209628.3768597;-33.981070128970906
1739209628.3768635;-45.120503652039325
1739209628.376867;-45.120503652039325
1739209628.3768709;-38.13080360867914
1739209628.3768747;-45.120503652039325
1739209628.3768783;-45.120503652039325
1739209628.376882;-45.120503652039325
1739209628.3768857;-38.13080360867914
1739209628.3768895;-38.13080360867914
1739209628.376893;-38.13080360867914
1739209628.3768969;-45.120503652039325
1739209628.3769004;-45.120503652039325
1739209628.3769042;-38.13080360867914
1739209628.376908;-45.120503652039325
1739209628.3769116;-38.13080360867914
1739209628.3769155;-35.57807855764607
1739209628.376919;-31.141103565318915
1739209628.3769228;-38.13080360867914
1739209628.3769264;-38.13080360867914
1739209628.3769302;-38.13080360867914
1739209628.376934;-38.13080360867914
1739209628.3769376;-45.120503652039325
1739209628.3769414;-45.120503652039325
1739209628.376945;-45.120503652039325
1739209628.3769488;-38.13080360867914
1739209628.3769524;-45.120503652039325
1739209628.3769562;-45.120503652039325
1739209628.3769598;-45.120503652039325
1739209628.3769636;-38.13080360867914
1739209628.3769674;-38.13080360867914
1739209628.376971;-45.120503652039325
1739209628.3769748;-45.120503652039325
1739209628.3769784;-38.13080360867914
1739209628.3769822;-45.120503652039325
1739209628.3769858;-45.120503652039325
1739209628.3769896;-38.13080360867914
1739209628.3769934;-38.13080360867914
1739209628.376997;-38.13080360867914
1739209628.3770008;-38.13080360867914
1739209628.3770044;-38.13080360867914
1739209628.3770082;-38.13080360867914
1739209628.3770118;-38.13080360867914
1739209628.3770156;-45.120503652039325
1739209628.3770194;-45.120503652039325
1739209628.377023;-45.120503652039325
1739209628.3770268;-45.120503652039325
1739209628.3770304;-35.57807855764607
1739209628.3770342;-33.981070128970906
1739209628.3770378;-38.13080360867914
1739209628.3770416;-35.57807855764607
1739209628.3770452;-33.981070128970906
1739209628.377049;-45.120503652039325
1739209628.3770528;-45.120503652039325
1739209628.3770564;-38.13080360867914
1739209628.3770602;-45.120503652039325
1739209628.3770638;-33.981070128970906
1739209628.3770676;-45.120503652039325
1739209628.3770711;-45.120503652039325
1739209628.377075;-35.57807855764607
1739209628.3770788;-38.13080360867914
1739209628.3770823;-45.120503652039325
1739209628.3770862;-45.120503652039325
1739209628.3770897;-45.120503652039325
1739209628.3770936;-45.120503652039325
1739209628.3770971;-45.120503652039325
1739209628.377101;-45.120503652039325
1739209628.3771045;-45.120503652039325
1739209628.3771083;-45.120503652039325
1739209628.3771122;-38.13080360867914
1739209628.3771157;-35.57807855764607
1739209628.3771195;-38.13080360867914
1739209628.377123;-38.13080360867914
1739209628.377127;-38.13080360867914
1739209628.3771305;-45.120503652039325
1739209628.3771343;-45.120503652039325
1739209628.3771381;-45.120503652039325
1739209628.3771417;-45.120503652039325
1739209628.3771455;-35.57807855764607
1739209628.377149;-38.13080360867914
1739209628.377153;-45.120503652039325
1739209628.3771565;-33.981070128970906
1739209628.3771603;-45.120503652039325
1739209628.377164;-45.120503652039325
1739209628.3771677;-45.120503652039325
1739209628.3771715;-32.816014438256545
1739209628.377175;-38.13080360867914
1739209628.377179;-45.120503652039325
1739209628.3771825;-45.120503652039325
1739209628.3771863;-32.816014438256545
1739209628.3771899;-28.992665084841942
1739209628.3771937;-38.13080360867914
1739209628.3771975;-38.13080360867914
1739209628.377201;-45.120503652039325
1739209628.377205;-38.13080360867914
1739209628.3772085;-45.120503652039325
1739209628.3772123;-38.13080360867914
1739209628.3772159;-38.13080360867914
1739209628.3772197;-45.120503652039325
1739209628.3772233;-38.13080360867914
1739209628.377227;-45.120503652039325
1739209628.377231;-45.120503652039325
1739209628.3772345;-38.13080360867914
1739209628.3772383;-45.120503652039325
1739209628.3772418;-45.120503652039325
1739209628.3772457;-35.57807855764607
1739209628.3772492;-35.57807855764607
1739209628.377253;-38.13080360867914
1739209628.3772569;-35.57807855764607
1739209628.3772604;-35.57807855764607
1739209628.3772643;-33.981070128970906
1739209628.3772678;-45.120503652039325
1739209628.3772717;-38.13080360867914
1739209628.3772752;-45.120503652039325
1739209628.377279;-38.13080360867914
1739209628.3772829;-38.13080360867914
1739209628.3772864;-38.13080360867914
1739209628.3772902;-45.120503652039325
1739209628.3772938;-45.120503652039325
1739209628.3772976;-38.13080360867914
1739209628.3773012;-45.120503652039325
1739209628.377305;-45.120503652039325
1739209628.3773086;-31.14110356531892
1739209628.3773124;-33.981070128970906
1739209628.3773162;-45.120503652039325
1739209628.3773198;-45.120503652039325
1739209628.3773236;-38.13080360867914
1739209628.3773272;-45.120503652039325
1739209628.377331;-38.13080360867914
1739209628.3773346;-38.13080360867914
1739209628.3773384;-28.992665084841942
1739209628.3773422;-35.57807855764607
1739209628.3773458;-38.13080360867914
1739209628.3773496;-45.120503652039325
1739209628.3773532;-45.120503652039325
1739209628.377357;-45.120503652039325
1739209628.3773606;-38.13080360867914
1739209628.3773644;-38.13080360867914
1739209628.377368;-29.438486411369347
1739209628.3773718;-33.981070128970906
1739209628.3773756;-38.13080360867914
1739209628.3773792;-38.13080360867914
1739209628.377383;-38.13080360867914
1739209628.3773866;-45.120503652039325
1739209628.3773904;-45.120503652039325
1739209628.377394;-45.120503652039325
1739209628.3773978;-28.992665084841942
1739209628.3774016;-33.981070128970906
1739209628.3774052;-38.13080360867914
1739209628.377409;-45.120503652039325
1739209628.3774126;-45.120503652039325
1739209628.3774164;-33.981070128970906
1739209628.37742;-33.981070128970906
1739209628.3774238;-38.13080360867914
1739209628.3774273;-31.14110356531892
1739209628.3774312;-38.13080360867914
1739209628.377435;-33.981070128970906
1739209628.3774385;-38.13080360867914
1739209628.3774424;-38.13080360867914
1739209628.377446;-38.13080360867914
1739209628.3774498;-45.120503652039325
1739209628.3774533;-38.13080360867914
1739209628.3774571;-38.13080360867914
1739209628.377461;-38.13080360867914
1739209628.3774645;-38.13080360867914
1739209628.3774683;-38.13080360867914
1739209628.377472;-33.981070128970906
1739209628.3774757;-38.13080360867914
1739209628.3774793;-35.57807855764607
1739209628.3774831;-38.13080360867914
1739209628.377487;-33.981070128970906
1739209628.3774905;-33.981070128970906
1739209628.3774943;-38.13080360867914
1739209628.377498;-38.13080360867914
1739209628.3775017;-45.120503652039325
1739209628.3775053;-45.120503652039325
1739209628.377509;-45.120503652039325
1739209628.3775127;-45.120503652039325
1739209628.3775165;-45.120503652039325
1739209628.3775203;-38.13080360867914
1739209628.377524;-38.13080360867914
1739209628.3775277;-45.120503652039325
1739209628.3775313;-45.120503652039325
1739209628.377535;-45.120503652039325
1739209628.3775387;-38.13080360867914
1739209628.3775425;-45.120503652039325
1739209628.3775463;-38.13080360867914
1739209628.37755;-38.13080360867914
1739209628.3775537;-45.120503652039325
1739209628.3775573;-38.13080360867914
1739209628.377561;-38.13080360867914
1739209628.3775647;-38.13080360867914
1739209628.3775685;-33.981070128970906
1739209628.377572;-45.120503652039325
1739209628.3775759;-33.981070128970906
1739209628.3775797;-28.992665084841942
1739209628.3775833;-45.120503652039325
1739209628.377587;-38.13080360867914
1739209628.3775907;-35.57807855764607
1739209628.3775945;-38.13080360867914
1739209628.377598;-45.120503652039325
1739209628.3776019;-33.981070128970906
1739209628.3776057;-45.120503652039325
1739209628.3776093;-35.57807855764607
1739209628.377613;-38.13080360867914
1739209628.3776166;-45.120503652039325
1739209628.3776205;-38.13080360867914
1739209628.377624;-38.13080360867914
1739209628.3776278;-35.57807855764607
1739209628.3776314;-35.57807855764607
1739209628.3776352;-35.57807855764607
1739209628.377639;-31.141103565318915
1739209628.3776426;-38.13080360867914
1739209628.3776464;-38.13080360867914
1739209628.37765;-38.13080360867914
1739209628.3776538;-45.120503652039325
1739209628.3776574;-45.120503652039325
1739209628.3776612;-38.13080360867914
1739209628.377665;-45.120503652039325
1739209628.3776686;-45.120503652039325
1739209628.3776724;-35.57807855764607
1739209628.377676;-45.120503652039325
1739209628.3776798;-38.13080360867914
1739209628.3776834;-38.13080360867914
1739209628.3776872;-45.120503652039325
1739209628.3776908;-45.120503652039325
1739209628.3776946;-38.13080360867914
1739209628.3776984;-33.981070128970906
1739209628.377702;-38.13080360867914
1739209628.3777058;-38.13080360867914
1739209628.3777094;-38.13080360867914
1739209628.3777132;-45.120503652039325
1739209628.3777168;-45.120503652039325
1739209628.3777206;-45.120503652039325
1739209628.3777244;-38.13080360867914
1739209628.377728;-38.13080360867914
1739209628.3777318;-38.13080360867914
1739209628.3777354;-45.120503652039325
1739209628.3777392;-38.13080360867914
1739209628.3777428;-33.981070128970906
1739209628.3777466;-45.120503652039325
1739209628.3777504;-45.120503652039325
1739209628.377754;-45.120503652039325
1739209628.3777578;-45.120503652039325
1739209628.3777614;-45.120503652039325
1739209628.3777652;-45.120503652039325
1739209628.3777688;-45.120503652039325
1739209628.3777726;-45.120503652039325
1739209628.3777761;-38.13080360867914
1739209628.37778;-45.120503652039325
1739209628.3777838;-45.120503652039325
1739209628.3777874;-33.981070128970906
1739209628.3777912;-38.13080360867914
1739209628.3777947;-45.120503652039325
1739209628.3777986;-45.120503652039325
1739209628.3778021;-38.13080360867914
1739209628.377806;-38.13080360867914
1739209628.3778098;-35.57807855764607
1739209628.3778133;-38.13080360867914
1739209628.3778172;-45.120503652039325
1739209628.3778207;-33.981070128970906
1739209628.3778245;-38.13080360867914
1739209628.3778281;-38.13080360867914
1739209628.377832;-45.120503652039325
1739209628.3778355;-33.981070128970906
1739209628.3778393;-38.13080360867914
1739209628.3778431;-38.13080360867914
1739209628.3778467;-35.57807855764607
1739209628.3778505;-35.57807855764607
1739209628.377854;-45.120503652039325
1739209628.377858;-45.120503652039325
1739209628.3778615;-45.120503652039325
1739209628.3778653;-45.120503652039325
1739209628.3778691;-38.13080360867914
1739209628.3778727;-45.120503652039325
1739209628.3778765;-45.120503652039325
1739209628.37788;-45.120503652039325
1739209628.377884;-45.120503652039325
1739209628.3778875;-45.120503652039325
1739209628.3778913;-38.13080360867914
1739209628.3778949;-30.49652367304973
1739209628.3778987;-45.120503652039325
1739209628.3779025;-45.120503652039325
1739209628.377906;-38.13080360867914
1739209628.37791;-38.13080360867914
1739209628.3779135;-45.120503652039325
1739209628.3779173;-45.120503652039325
1739209628.3779209;-45.120503652039325
1739209628.3779247;-45.120503652039325
1739209628.3779285;-45.120503652039325
1739209628.377932;-45.120503652039325
1739209628.377936;-38.13080360867914
1739209628.3779395;-45.120503652039325
1739209628.3779433;-45.120503652039325
1739209628.3779469;-45.120503652039325
1739209628.3779507;-38.13080360867914
1739209628.3779545;-38.13080360867914
1739209628.377958;-38.13080360867914
1739209628.3779619;-35.57807855764607
1739209628.3779655;-38.13080360867914
1739209628.3779693;-33.981070128970906
1739209628.3779728;-45.120503652039325
1739209628.3779767;-38.13080360867914
1739209628.3779802;-38.13080360867914
1739209628.377984;-45.120503652039325
1739209628.3779879;-45.120503652039325
1739209628.3779914;-45.120503652039325
1739209628.3779953;-35.57807855764607
1739209628.3779988;-38.13080360867914
1739209628.3780026;-45.120503652039325
1739209628.3780062;-45.120503652039325
1739209628.37801;-31.141103565318893
1739209628.3780138;-35.57807855764607
1739209628.3780174;-45.120503652039325
1739209628.3780212;-45.120503652039325
1739209628.3780248;-38.13080360867914
1739209628.3780286;-31.141103565318915
1739209628.3780322;-38.13080360867914
1739209628.378036;-45.120503652039325
1739209628.3780396;-38.13080360867914
1739209628.3780434;-38.13080360867914
1739209628.3780472;-45.120503652039325
1739209628.3780508;-45.120503652039325
1739209628.3780546;-38.13080360867914
1739209628.3780582;-38.13080360867914
1739209628.378062;-45.120503652039325
1739209628.3780656;-45.120503652039325
1739209628.3780694;-38.13080360867914
1739209628.3780732;-38.13080360867914
1739209628.3780768;-38.13080360867914
1739209628.3780806;-38.13080360867914
1739209628.3780842;-38.13080360867914
1739209628.378088;-38.13080360867914
1739209628.3780916;-45.120503652039325
1739209628.3780954;-45.120503652039325
1739209628.378099;-45.120503652039325
1739209628.3781028;-33.981070128970906
1739209628.3781066;-38.13080360867914
1739209628.3781102;-38.13080360867914
1739209628.378114;-35.57807855764607
1739209628.3781176;-33.981070128970906
1739209628.3781214;-45.120503652039325
1739209628.378125;-38.13080360867914
1739209628.3781288;-38.13080360867914
1739209628.3781326;-45.120503652039325
1739209628.3781362;-45.120503652039325
1739209628.37814;-45.120503652039325
1739209628.3781435;-45.120503652039325
1739209628.3781474;-38.13080360867914
1739209628.378151;-33.981070128970906
1739209628.3781548;-38.13080360867914
1739209628.3781583;-35.57807855764607
1739209628.3781621;-38.13080360867914
1739209628.378166;-45.120503652039325
1739209628.3781695;-45.120503652039325
1739209628.3781734;-38.13080360867914
1739209628.378177;-38.13080360867914
1739209628.3781807;-31.141103565318915
1739209628.3781843;-38.13080360867914
1739209628.3781881;-38.13080360867914
1739209628.378192;-38.13080360867914
1739209628.3781955;-45.120503652039325
1739209628.3781993;-38.13080360867914
1739209628.378203;-45.120503652039325
1739209628.3782067;-33.981070128970906
1739209628.3782103;-31.141103565318915
1739209628.3782141;-45.120503652039325
1739209628.378218;-45.120503652039325
1739209628.3782215;-38.13080360867914
1739209628.3782253;-38.13080360867914
1739209628.378229;-38.13080360867914
1739209628.3782327;-33.981070128970906
1739209628.3782363;-33.981070128970906
1739209628.37824;-38.13080360867914
1739209628.3782437;-38.13080360867914
1739209628.3782475;-45.120503652039325
1739209628.3782513;-45.120503652039325
1739209628.378255;-38.13080360867914
1739209628.3782587;-38.13080360867914
1739209628.3782623;-38.13080360867914
1739209628.378266;-38.13080360867914
1739209628.3782697;-32.816014438256545
1739209628.3782735;-38.13080360867914
1739209628.3782773;-45.120503652039325
1739209628.3782809;-38.13080360867914
1739209628.3782847;-38.13080360867914
1739209628.3782883;-38.13080360867914
1739209628.378292;-45.120503652039325
1739209628.3782957;-38.13080360867914
1739209628.3782995;-31.141103565318915
1739209628.378303;-38.13080360867914
1739209628.3783069;-35.57807855764607
1739209628.3783107;-38.13080360867914
1739209628.3783143;-33.981070128970906
1739209628.378318;-45.120503652039325
1739209628.3783216;-45.120503652039325
1739209628.3783255;-45.120503652039325
1739209628.378329;-32.81601443825658
1739209628.3783329;-38.13080360867914
1739209628.3783367;-38.13080360867914
1739209628.3783402;-38.13080360867914
1739209628.378344;-38.13080360867914
1739209628.3783476;-33.981070128970906
1739209628.3783514;-45.120503652039325
1739209628.378355;-38.13080360867914
1739209628.3783588;-31.141103565318915
1739209628.3783624;-45.120503652039325
1739209628.3783662;-45.120503652039325
1739209628.37837;-45.120503652039325
1739209628.3783736;-45.120503652039325
1739209628.3783774;-45.120503652039325
1739209628.378381;-38.13080360867914
1739209628.3783848;-38.13080360867914
1739209628.3783884;-45.120503652039325
1739209628.3783922;-45.120503652039325
1739209628.378396;-45.120503652039325
1739209628.3783996;-45.120503652039325
1739209628.3784034;-38.13080360867914
1739209628.378407;-38.13080360867914
1739209628.3784108;-35.57807855764607
1739209628.3784144;-38.13080360867914
1739209628.3784182;-45.120503652039325
1739209628.378422;-45.120503652039325
1739209628.3784256;-33.981070128970906
1739209628.3784294;-45.120503652039325
1739209628.378433;-45.120503652039325
1739209628.3784368;-38.13080360867914
1739209628.3784404;-38.13080360867914
1739209628.3784442;-38.13080360867914
1739209628.3784478;-32.816014438256545
1739209628.3784516;-35.57807855764607
1739209628.3784554;-38.13080360867914
1739209628.378459;-38.13080360867914
1739209628.3784628;-45.120503652039325
1739209628.3784664;-45.120503652039325
1739209628.3784702;-38.13080360867914
