CAN Message; 0x1bb:0000eeacf5849431
1739209866.1463928;-38.13080360867914
1739209866.1463952;-45.120503652039325
1739209866.1463976;-38.13080360867914
1739209866.1464;-38.13080360867914
1739209866.1464026;-45.120503652039325
1739209866.146405;-45.120503652039325
1739209866.1464074;-45.120503652039325
1739209866.1464097;-32.816014438256545
1739209866.1464121;-35.57807855764607
1739209866.1464148;-45.120503652039325
1739209866.1464171;-45.120503652039325
1739209866.1464195;-38.13080360867914
1739209866.146422;-38.13080360867914
1739209866.1464245;-45.120503652039325
1739209866.146427;-38.13080360867914
1739209866.1464293;-45.120503652039325
1739209866.1464317;-45.120503652039325
1739209866.146434;-35.57807855764607
1739209866.1464367;-38.13080360867914
1739209866.146439;-45.120503652039325
1739209866.1464415;-45.120503652039325
1739209866.1464438;-45.120503652039325
1739209866.1464462;-45.120503652039325
1739209866.1464489;-38.13080360867914
1739209866.1464512;-32.816014438256545
1739209866.1464536;-38.13080360867914
1739209866.146456;-45.120503652039325
1739209866.1464586;-38.13080360867914
1739209866.146461;-35.57807855764607
1739209866.1464634;-45.120503652039325
1739209866.1464658;-45.120503652039325
1739209866.1464682;-38.13080360867914
1739209866.1464708;-38.13080360867914
1739209866.1464732;-38.13080360867914
1739209866.1464756;-45.120503652039325
1739209866.146478;-45.120503652039325
1739209866.1464803;-38.13080360867914
1739209866.146483;-38.13080360867914
1739209866.1464853;-45.120503652039325
1739209866.1464877;-35.57807855764607
1739209866.14649;-38.13080360867914
1739209866.1464927;-38.13080360867914
1739209866.146495;-38.13080360867914
1739209866.1464975;-38.13080360867914
1739209866.1464999;-38.13080360867914
1739209866.1465023;-38.13080360867914
1739209866.1465049;-35.57807855764607
1739209866.1465073;-38.13080360867914
1739209866.1465096;-45.120503652039325
1739209866.146512;-45.120503652039325
1739209866.1465147;-38.13080360867914
1739209866.146517;-38.13080360867914
1739209866.1465194;-45.120503652039325
1739209866.1465218;-38.13080360867914
1739209866.1465242;-45.120503652039325
1739209866.1465268;-38.13080360867914
1739209866.1465292;-38.13080360867914
1739209866.1465316;-45.120503652039325
1739209866.146534;-45.120503652039325
1739209866.1465364;-35.57807855764607
1739209866.146539;-32.816014438256545
1739209866.1465414;-45.120503652039325
1739209866.1465437;-38.13080360867914
1739209866.1465461;-35.57807855764607
1739209866.1465487;-30.49652367304973
1739209866.1465511;-38.13080360867914
1739209866.1465535;-38.13080360867914
1739209866.146556;-45.120503652039325
1739209866.1465583;-45.120503652039325
1739209866.146561;-45.120503652039325
1739209866.1465633;-38.13080360867914
1739209866.1465657;-38.13080360867914
1739209866.146568;-38.13080360867914
1739209866.1465704;-45.120503652039325
1739209866.146573;-33.981070128970906
1739209866.1465755;-38.13080360867914
1739209866.1465778;-38.13080360867914
1739209866.1465802;-45.120503652039325
1739209866.1465828;-45.120503652039325
1739209866.1465852;-45.120503652039325
1739209866.1465876;-27.267205301931607
1739209866.14659;-33.981070128970906
1739209866.1465924;-45.120503652039325
1739209866.146595;-38.13080360867914
1739209866.1465974;-33.981070128970906
1739209866.1465998;-38.13080360867914
1739209866.1466022;-45.120503652039325
1739209866.1466045;-38.13080360867914
1739209866.1466072;-35.57807855764607
1739209866.1466095;-45.120503652039325
1739209866.146612;-45.120503652039325
1739209866.1466143;-38.13080360867914
1739209866.146617;-38.13080360867914
1739209866.1466193;-45.120503652039325
1739209866.1466217;-38.13080360867914
1739209866.146624;-45.120503652039325
1739209866.1466265;-31.141103565318915
1739209866.146629;-35.57807855764607
1739209866.1466315;-38.13080360867914
1739209866.1466339;-38.13080360867914
1739209866.1466362;-38.13080360867914
1739209866.1466386;-45.120503652039325
1739209866.1466413;-45.120503652039325
1739209866.1466436;-38.13080360867914
1739209866.146646;-45.120503652039325
1739209866.1466484;-45.120503652039325
1739209866.146651;-38.13080360867914
1739209866.1466534;-38.13080360867914
1739209866.1466558;-45.120503652039325
1739209866.1466582;-45.120503652039325
1739209866.1466606;-45.120503652039325
1739209866.1466632;-38.13080360867914
1739209866.1466656;-38.13080360867914
1739209866.146668;-38.13080360867914
1739209866.1466703;-45.120503652039325
1739209866.1466727;-45.120503652039325
1739209866.1466753;-38.13080360867914
1739209866.1466777;-45.120503652039325
1739209866.14668;-38.13080360867914
1739209866.1466825;-33.981070128970906
1739209866.1466851;-33.981070128970906
1739209866.1466875;-31.141103565318915
1739209866.14669;-38.13080360867914
1739209866.1466923;-38.13080360867914
1739209866.1466947;-33.981070128970906
1739209866.1466973;-35.57807855764607
1739209866.1466997;-35.57807855764607
1739209866.146702;-38.13080360867914
1739209866.1467044;-38.13080360867914
1739209866.1467068;-31.141103565318915
1739209866.1467094;-35.57807855764607
1739209866.1467118;-38.13080360867914
1739209866.1467142;-45.120503652039325
1739209866.1467166;-45.120503652039325
1739209866.1467192;-33.981070128970906
1739209866.1467216;-45.120503652039325
1739209866.146724;-38.13080360867914
1739209866.1467264;-38.13080360867914
1739209866.1467288;-45.120503652039325
1739209866.1467314;-38.13080360867914
1739209866.1467338;-35.57807855764607
1739209866.1467361;-45.120503652039325
1739209866.1467385;-45.120503652039325
1739209866.146741;-45.120503652039325
1739209866.1467435;-38.13080360867914
1739209866.146746;-33.981070128970906
1739209866.1467483;-45.120503652039325
1739209866.1467507;-45.120503652039325
1739209866.1467533;-45.120503652039325
1739209866.1467557;-35.57807855764607
1739209866.146758;-35.57807855764607
1739209866.1467605;-45.120503652039325
1739209866.1467628;-38.13080360867914
1739209866.1467655;-38.13080360867914
1739209866.1467679;-45.120503652039325
1739209866.1467702;-45.120503652039325
1739209866.1467726;-38.13080360867914
1739209866.146775;-45.120503652039325
1739209866.1467776;-45.120503652039325
1739209866.14678;-38.13080360867914
1739209866.1467824;-33.981070128970906
1739209866.1467848;-33.981070128970906
1739209866.1467874;-38.13080360867914
1739209866.1467898;-38.13080360867914
1739209866.1467922;-33.981070128970906
1739209866.1467946;-38.13080360867914
1739209866.146797;-45.120503652039325
1739209866.1467996;-45.120503652039325
1739209866.146802;-35.57807855764607
1739209866.1468043;-45.120503652039325
1739209866.1468067;-45.120503652039325
1739209866.146809;-45.120503652039325
1739209866.1468117;-45.120503652039325
1739209866.146814;-45.120503652039325
1739209866.1468165;-38.13080360867914
1739209866.1468189;-38.13080360867914
1739209866.1468215;-45.120503652039325
1739209866.146824;-45.120503652039325
1739209866.1468263;-38.13080360867914
1739209866.1468287;-38.13080360867914
1739209866.146831;-45.120503652039325
1739209866.1468337;-45.120503652039325
1739209866.146836;-45.120503652039325
1739209866.1468384;-38.13080360867914
1739209866.1468408;-45.120503652039325
1739209866.1468434;-45.120503652039325
1739209866.1468458;-45.120503652039325
1739209866.1468482;-38.13080360867914
1739209866.1468506;-35.57807855764607
1739209866.146853;-38.13080360867914
1739209866.1468556;-45.120503652039325
1739209866.146858;-45.120503652039325
1739209866.1468604;-38.13080360867914
1739209866.1468627;-45.120503652039325
1739209866.1468651;-45.120503652039325
1739209866.1468678;-33.981070128970906
1739209866.1468701;-38.13080360867914
1739209866.1468725;-33.981070128970906
1739209866.146875;-45.120503652039325
1739209866.1468775;-45.120503652039325
1739209866.14688;-45.120503652039325
1739209866.1468823;-35.57807855764607
1739209866.1468847;-35.57807855764607
1739209866.146887;-45.120503652039325
1739209866.1468897;-45.120503652039325
1739209866.146892;-45.120503652039325
1739209866.1468945;-38.13080360867914
1739209866.1468968;-45.120503652039325
1739209866.1468992;-45.120503652039325
1739209866.1469018;-45.120503652039325
1739209866.1469042;-45.120503652039325
1739209866.1469066;-33.981070128970906
1739209866.146909;-38.13080360867914
1739209866.1469116;-38.13080360867914
1739209866.146914;-45.120503652039325
1739209866.1469164;-45.120503652039325
1739209866.1469188;-38.13080360867914
1739209866.1469212;-38.13080360867914
1739209866.1469238;-32.816014438256545
1739209866.1469262;-38.13080360867914
1739209866.1469285;-35.57807855764607
1739209866.146931;-45.120503652039325
1739209866.1469333;-38.13080360867914
1739209866.146936;-45.120503652039325
1739209866.1469383;-45.120503652039325
1739209866.1469407;-45.120503652039325
1739209866.146943;-38.13080360867914
1739209866.1469457;-35.57807855764607
1739209866.146948;-38.13080360867914
1739209866.1469505;-45.120503652039325
1739209866.1469529;-45.120503652039325
1739209866.1469553;-45.120503652039325
1739209866.1469579;-45.120503652039325
1739209866.1469603;-45.120503652039325
1739209866.1469626;-32.816014438256545
1739209866.146965;-35.57807855764607
1739209866.1469674;-38.13080360867914
1739209866.14697;-38.13080360867914
1739209866.1469724;-38.13080360867914
1739209866.1469748;-38.13080360867914
1739209866.1469772;-38.13080360867914
1739209866.1469798;-45.120503652039325
1739209866.1469822;-45.120503652039325
1739209866.1469846;-45.120503652039325
1739209866.146987;-38.13080360867914
1739209866.1469893;-45.120503652039325
1739209866.146992;-45.120503652039325
1739209866.1469944;-38.13080360867914
1739209866.1469967;-38.13080360867914
1739209866.1469991;-35.57807855764607
1739209866.1470015;-45.120503652039325
1739209866.1470041;-38.13080360867914
1739209866.1470065;-38.13080360867914
1739209866.147009;-38.13080360867914
1739209866.1470113;-35.57807855764607
1739209866.147014;-45.120503652039325
1739209866.1470163;-38.13080360867914
1739209866.1470187;-38.13080360867914
1739209866.147021;-27.267205301931607
1739209866.1470234;-38.13080360867914
1739209866.147026;-45.120503652039325
1739209866.1470284;-45.120503652039325
1739209866.1470308;-45.120503652039325
1739209866.1470332;-33.981070128970906
1739209866.1470356;-45.120503652039325
1739209866.1470382;-38.13080360867914
1739209866.1470406;-33.981070128970956
1739209866.147043;-45.120503652039325
1739209866.1470454;-38.13080360867914
1739209866.147048;-45.120503652039325
1739209866.1470504;-45.120503652039325
1739209866.1470528;-38.13080360867914
1739209866.1470551;-45.120503652039325
1739209866.1470575;-38.13080360867914
1739209866.1470602;-30.49652367304973
1739209866.1470625;-38.13080360867914
1739209866.147065;-38.13080360867914
1739209866.1470673;-45.120503652039325
1739209866.1470697;-45.120503652039325
1739209866.1470723;-45.120503652039325
1739209866.1470747;-45.120503652039325
1739209866.147077;-45.120503652039325
1739209866.1470795;-33.981070128970906
1739209866.147082;-33.981070128970906
1739209866.1470845;-45.120503652039325
1739209866.1470869;-45.120503652039325
1739209866.1470892;-38.13080360867914
1739209866.1470916;-35.57807855764607
1739209866.1470942;-45.120503652039325
1739209866.1470966;-38.13080360867914
1739209866.147099;-32.81601443825658
1739209866.1471014;-31.141103565318915
1739209866.1471038;-32.816014438256545
1739209866.1471064;-45.120503652039325
1739209866.1471088;-38.13080360867914
1739209866.1471112;-45.120503652039325
1739209866.1471136;-33.981070128970906
1739209866.1471162;-45.120503652039325
1739209866.1471186;-33.981070128970906
1739209866.147121;-31.141103565318915
1739209866.1471233;-38.13080360867914
1739209866.1471257;-45.120503652039325
1739209866.1471283;-45.120503652039325
1739209866.1471307;-38.13080360867914
1739209866.147133;-45.120503652039325
1739209866.1471355;-35.57807855764607
1739209866.147138;-38.13080360867914
1739209866.1471405;-38.13080360867914
1739209866.147143;-45.120503652039325
1739209866.1471453;-38.13080360867914
1739209866.1471477;-45.120503652039325
1739209866.1471503;-38.13080360867914
1739209866.1471527;-35.57807855764607
1739209866.147155;-45.120503652039325
1739209866.1471574;-45.120503652039325
1739209866.1471598;-38.13080360867914
1739209866.1471624;-45.120503652039325
1739209866.1471648;-38.13080360867914
1739209866.1471672;-38.13080360867914
1739209866.1471696;-38.13080360867914
1739209866.1471722;-38.13080360867914
1739209866.1471746;-38.13080360867914
1739209866.147177;-45.120503652039325
1739209866.1471794;-38.13080360867914
1739209866.1471817;-45.120503652039325
1739209866.1471844;-45.120503652039325
1739209866.1471868;-38.13080360867914
1739209866.1471891;-38.13080360867914
1739209866.1471915;-38.13080360867914
1739209866.147194;-38.13080360867914
1739209866.1471965;-38.13080360867914
1739209866.147199;-38.13080360867914
1739209866.1472013;-38.13080360867914
1739209866.1472037;-38.13080360867914
1739209866.1472063;-38.13080360867914
1739209866.1472087;-45.120503652039325
1739209866.147211;-45.120503652039325
1739209866.1472135;-38.13080360867914
1739209866.1472158;-33.981070128970906
1739209866.1472185;-33.981070128970906
1739209866.1472208;-38.13080360867914
1739209866.1472232;-38.13080360867914
1739209866.1472256;-38.13080360867914
1739209866.147228;-38.13080360867914
1739209866.1472306;-38.13080360867914
1739209866.147233;-38.13080360867914
1739209866.1472354;-45.120503652039325
1739209866.1472378;-45.120503652039325
1739209866.1472404;-45.120503652039325
1739209866.1472428;-45.120503652039325
1739209866.1472452;-45.120503652039325
1739209866.1472476;-45.120503652039325
1739209866.14725;-38.13080360867914
1739209866.1472526;-45.120503652039325
1739209866.147255;-38.13080360867914
1739209866.1472573;-35.57807855764607
1739209866.1472597;-38.13080360867914
1739209866.147262;-45.120503652039325
1739209866.1472647;-45.120503652039325
1739209866.147267;-33.981070128970906
1739209866.1472695;-45.120503652039325
1739209866.1472719;-38.13080360867914
1739209866.1472745;-38.13080360867914
1739209866.1472769;-38.13080360867914
1739209866.1472793;-35.57807855764607
1739209866.1472816;-38.13080360867914
1739209866.147284;-38.13080360867914
1739209866.1472867;-38.13080360867914
1739209866.147289;-38.13080360867914
1739209866.1472914;-38.13080360867914
1739209866.1472938;-38.13080360867914
1739209866.1472962;-45.120503652039325
1739209866.1472988;-45.120503652039325
1739209866.1473012;-45.120503652039325
1739209866.1473036;-45.120503652039325
1739209866.147306;-38.13080360867914
1739209866.1473086;-45.120503652039325
1739209866.147311;-45.120503652039325
1739209866.1473134;-45.120503652039325
1739209866.1473157;-35.57807855764607
1739209866.1473181;-32.816014438256545
1739209866.1473207;-45.120503652039325
1739209866.1473231;-45.120503652039325
1739209866.1473255;-38.13080360867914
1739209866.147328;-38.13080360867914
1739209866.1473303;-33.981070128970906
1739209866.147333;-32.816014438256545
1739209866.1473353;-45.120503652039325
1739209866.1473377;-45.120503652039325
1739209866.14734;-45.120503652039325
1739209866.1473427;-45.120503652039325
1739209866.147345;-45.120503652039325
1739209866.1473475;-38.13080360867914
1739209866.1473498;-38.13080360867914
1739209866.1473522;-45.120503652039325
1739209866.1473548;-45.120503652039325
1739209866.1473572;-45.120503652039325
1739209866.1473596;-38.13080360867914
1739209866.147362;-45.120503652039325
1739209866.1473644;-33.981070128970906
1739209866.147367;-45.120503652039325
1739209866.1473694;-38.13080360867914
1739209866.1473718;-45.120503652039325
1739209866.1473742;-32.816014438256545
1739209866.1473768;-29.438486411369333
1739209866.1473792;-45.120503652039325
1739209866.1473815;-45.120503652039325
1739209866.147384;-38.13080360867914
1739209866.1473863;-45.120503652039325
1739209866.147389;-45.120503652039325
1739209866.1473913;-38.13080360867914
1739209866.1473937;-45.120503652039325
1739209866.147396;-38.13080360867914
1739209866.1473985;-38.13080360867914
1739209866.147401;-45.120503652039325
1739209866.1474035;-45.120503652039325
1739209866.1474059;-45.120503652039325
1739209866.1474082;-45.120503652039325
1739209866.1474109;-45.120503652039325
1739209866.1474133;-38.13080360867914
1739209866.1474156;-35.57807855764607
1739209866.147418;-45.120503652039325
1739209866.1474204;-45.120503652039325
1739209866.147423;-33.981070128970906
1739209866.1474254;-35.57807855764607
1739209866.1474278;-45.120503652039325
1739209866.1474302;-45.120503652039325
1739209866.1474328;-33.981070128970906
1739209866.1474352;-27.8777449560314
1739209866.1474376;-38.13080360867914
1739209866.14744;-45.120503652039325
1739209866.1474423;-45.120503652039325
1739209866.147445;-35.57807855764607
1739209866.1474473;-45.120503652039325
1739209866.1474497;-45.120503652039325
1739209866.147452;-45.120503652039325
1739209866.1474545;-31.141103565318943
1739209866.1474571;-38.13080360867914
1739209866.1474595;-38.13080360867914
1739209866.147462;-45.120503652039325
1739209866.1474643;-45.120503652039325
1739209866.147467;-35.57807855764607
1739209866.1474693;-38.13080360867914
1739209866.1474717;-45.120503652039325
1739209866.147474;-30.49652367304973
1739209866.1474764;-45.120503652039325
1739209866.147479;-45.120503652039325
1739209866.1474814;-35.57807855764607
1739209866.1474838;-31.141103565318893
1739209866.1474862;-45.120503652039325
1739209866.1474886;-38.13080360867914
1739209866.1474912;-45.120503652039325
1739209866.1474936;-45.120503652039325
1739209866.147496;-38.13080360867914
1739209866.1474984;-45.120503652039325
1739209866.147501;-45.120503652039325
1739209866.1475034;-33.981070128970906
1739209866.1475058;-32.816014438256545
1739209866.1475081;-35.57807855764607
1739209866.1475105;-38.13080360867914
1739209866.1475132;-45.120503652039325
1739209866.1475155;-45.120503652039325
1739209866.147518;-38.13080360867914
1739209866.1475203;-38.13080360867914
1739209866.1475227;-45.120503652039325
1739209866.1475253;-38.13080360867914
1739209866.1475277;-45.120503652039325
1739209866.14753;-45.120503652039325
1739209866.1475325;-29.438486411369333
1739209866.147535;-33.981070128970906
1739209866.1475375;-38.13080360867914
1739209866.1475399;-38.13080360867914
1739209866.1475422;-35.57807855764607
1739209866.1475446;-38.13080360867914
1739209866.1475472;-45.120503652039325
1739209866.1475496;-33.981070128970906
1739209866.147552;-38.13080360867914
1739209866.1475544;-45.120503652039325
1739209866.1475568;-45.120503652039325
1739209866.1475594;-38.13080360867914
1739209866.1475618;-35.57807855764607
1739209866.1475642;-38.13080360867914
1739209866.1475666;-45.120503652039325
1739209866.1475692;-45.120503652039325
1739209866.1475716;-38.13080360867914
1739209866.147574;-38.13080360867914
1739209866.1475763;-38.13080360867914
1739209866.1475787;-38.13080360867914
1739209866.1475813;-38.13080360867914
1739209866.1475837;-38.13080360867914
1739209866.147586;-45.120503652039325
1739209866.1475885;-45.120503652039325
1739209866.1475909;-45.120503652039325
1739209866.1475935;-28.992665084841942
1739209866.147596;-38.13080360867914
1739209866.1475983;-45.120503652039325
1739209866.1476007;-38.13080360867914
1739209866.1476033;-45.120503652039325
1739209866.1476057;-45.120503652039325
1739209866.147608;-45.120503652039325
1739209866.1476104;-45.120503652039325
1739209866.1476128;-38.13080360867914
1739209866.1476154;-45.120503652039325
1739209866.1476178;-38.13080360867914
1739209866.1476202;-35.57807855764607
1739209866.1476226;-45.120503652039325
1739209866.147625;-45.120503652039325
1739209866.1476276;-38.13080360867914
1739209866.14763;-35.57807855764607
1739209866.1476324;-38.13080360867914
1739209866.1476347;-45.120503652039325
1739209866.1476374;-38.13080360867914
1739209866.1476398;-35.57807855764607
1739209866.1476421;-38.13080360867914
1739209866.1476445;-45.120503652039325
1739209866.147647;-45.120503652039325
1739209866.1476495;-45.120503652039325
1739209866.147652;-45.120503652039325
1739209866.1476543;-38.13080360867914
1739209866.1476567;-45.120503652039325
1739209866.147659;-45.120503652039325
1739209866.1476617;-33.981070128970906
1739209866.147664;-45.120503652039325
1739209866.1476665;-45.120503652039325
1739209866.1476688;-38.13080360867914
1739209866.1476715;-38.13080360867914
1739209866.1476738;-45.120503652039325
1739209866.1476762;-45.120503652039325
1739209866.1476786;-38.13080360867914
1739209866.147681;-38.13080360867914
1739209866.1476836;-45.120503652039325
1739209866.147686;-38.13080360867914
1739209866.1476884;-38.13080360867914
1739209866.1476908;-33.981070128970906
1739209866.1476932;-38.13080360867914
1739209866.1476958;-38.13080360867914
1739209866.1476982;-32.816014438256545
1739209866.1477005;-38.13080360867914
1739209866.147703;-45.120503652039325
1739209866.1477056;-38.13080360867914
1739209866.147708;-38.13080360867914
1739209866.1477103;-38.13080360867914
1739209866.1477127;-45.120503652039325
1739209866.147715;-38.13080360867914
1739209866.1477177;-45.120503652039325
1739209866.14772;-45.120503652039325
1739209866.1477225;-38.13080360867914
1739209866.1477249;-45.120503652039325
1739209866.1477273;-45.120503652039325
1739209866.1477299;-27.267205301931607
1739209866.1477323;-31.141103565318893
1739209866.1477346;-45.120503652039325
1739209866.147737;-45.120503652039325
1739209866.1477396;-35.57807855764607
1739209866.147742;-38.13080360867914
1739209866.1477444;-45.120503652039325
1739209866.1477468;-45.120503652039325
1739209866.1477492;-38.13080360867914
1739209866.1477518;-45.120503652039325
1739209866.1477542;-38.13080360867914
1739209866.1477566;-38.13080360867914
1739209866.147759;-45.120503652039325
1739209866.1477616;-45.120503652039325
1739209866.147764;-38.13080360867914
1739209866.1477664;-32.816014438256545
1739209866.1477687;-45.120503652039325
1739209866.1477711;-45.120503652039325
1739209866.1477737;-38.13080360867914
1739209866.1477761;-33.981070128970906
1739209866.1477785;-38.13080360867914
1739209866.147781;-38.13080360867914
1739209866.1477833;-38.13080360867914
