CAN Message; 0x1bb:0000488c9101d56b
1739209812.2531652;-38.13080360867914
1739209812.2531672;-45.120503652039325
1739209812.253169;-45.120503652039325
1739209812.253171;-38.13080360867914
1739209812.2531729;-45.120503652039325
1739209812.2531748;-35.57807855764607
1739209812.2531767;-38.13080360867914
1739209812.2531786;-45.120503652039325
1739209812.2531805;-35.57807855764607
1739209812.2531824;-45.120503652039325
1739209812.2531843;-32.816014438256545
1739209812.2531862;-45.120503652039325
1739209812.2531881;-33.981070128970906
1739209812.25319;-38.13080360867914
1739209812.253192;-35.57807855764607
1739209812.2531939;-38.13080360867914
1739209812.2531958;-35.57807855764607
1739209812.2531977;-38.13080360867914
1739209812.2531996;-38.13080360867914
1739209812.2532015;-35.57807855764607
1739209812.2532034;-35.57807855764607
1739209812.2532053;-45.120503652039325
1739209812.2532072;-45.120503652039325
1739209812.253209;-38.13080360867914
1739209812.253211;-38.13080360867914
1739209812.253213;-38.13080360867914
1739209812.2532148;-45.120503652039325
1739209812.2532167;-38.13080360867914
1739209812.2532187;-45.120503652039325
1739209812.2532206;-38.13080360867914
1739209812.2532225;-38.13080360867914
1739209812.2532244;-45.120503652039325
1739209812.2532263;-38.13080360867914
1739209812.2532282;-38.13080360867914
1739209812.25323;-35.57807855764607
1739209812.253232;-45.120503652039325
1739209812.253234;-45.120503652039325
1739209812.2532358;-38.13080360867914
1739209812.2532377;-28.58837851428586
1739209812.2532396;-28.992665084841942
1739209812.2532415;-38.13080360867914
1739209812.2532434;-38.13080360867914
1739209812.2532454;-38.13080360867914
1739209812.2532473;-33.981070128970906
1739209812.2532492;-45.120503652039325
1739209812.253251;-38.13080360867914
1739209812.253253;-45.120503652039325
1739209812.253255;-35.57807855764607
1739209812.2532568;-45.120503652039325
1739209812.2532587;-45.120503652039325
1739209812.2532606;-45.120503652039325
1739209812.2532625;-45.120503652039325
1739209812.2532644;-45.120503652039325
1739209812.2532663;-45.120503652039325
1739209812.2532682;-31.141103565318915
1739209812.2532701;-33.981070128970906
1739209812.253272;-45.120503652039325
1739209812.253274;-45.120503652039325
1739209812.2532759;-45.120503652039325
1739209812.2532778;-38.13080360867914
1739209812.2532797;-45.120503652039325
1739209812.2532816;-38.13080360867914
1739209812.2532835;-45.120503652039325
1739209812.2532854;-38.13080360867914
1739209812.2532873;-38.13080360867914
1739209812.2532892;-45.120503652039325
1739209812.2532911;-38.13080360867914
1739209812.253293;-35.57807855764607
1739209812.253295;-45.120503652039325
1739209812.2532969;-38.13080360867914
1739209812.2532988;-45.120503652039325
1739209812.2533007;-35.57807855764607
1739209812.2533026;-33.981070128970906
1739209812.2533045;-33.981070128970906
1739209812.2533064;-38.13080360867914
1739209812.2533083;-45.120503652039325
1739209812.2533102;-45.120503652039325
1739209812.253312;-38.13080360867914
1739209812.253314;-38.13080360867914
1739209812.253316;-31.141103565318915
1739209812.2533178;-38.13080360867914
1739209812.2533197;-45.120503652039325
1739209812.2533216;-45.120503652039325
1739209812.2533236;-45.120503652039325
1739209812.2533255;-45.120503652039325
1739209812.2533274;-45.120503652039325
1739209812.2533293;-45.120503652039325
1739209812.2533312;-38.13080360867914
1739209812.253333;-45.120503652039325
1739209812.253335;-38.13080360867914
1739209812.253337;-35.57807855764607
1739209812.2533388;-33.981070128970906
1739209812.2533407;-45.120503652039325
1739209812.2533426;-45.120503652039325
1739209812.2533445;-31.141103565318893
1739209812.2533464;-38.13080360867914
1739209812.2533484;-45.120503652039325
1739209812.2533503;-35.57807855764607
1739209812.2533522;-32.816014438256545
1739209812.253354;-45.120503652039325
1739209812.253356;-45.120503652039325
1739209812.253358;-38.13080360867914
1739209812.2533598;-38.13080360867914
1739209812.2533617;-33.981070128970906
1739209812.2533636;-45.120503652039325
1739209812.2533655;-45.120503652039325
1739209812.2533674;-38.13080360867914
1739209812.2533693;-35.57807855764607
1739209812.2533712;-33.981070128970906
1739209812.2533731;-45.120503652039325
1739209812.253375;-35.57807855764607
1739209812.253377;-38.13080360867914
1739209812.2533789;-38.13080360867914
1739209812.2533808;-45.120503652039325
1739209812.2533827;-38.13080360867914
1739209812.2533846;-38.13080360867914
1739209812.2533865;-35.57807855764607
1739209812.2533884;-38.13080360867914
1739209812.2533903;-38.13080360867914
1739209812.2533922;-38.13080360867914
1739209812.2533941;-45.120503652039325
1739209812.253396;-45.120503652039325
1739209812.253398;-32.816014438256545
1739209812.2533998;-38.13080360867914
1739209812.2534018;-45.120503652039325
1739209812.2534037;-33.981070128970906
1739209812.2534056;-38.13080360867914
1739209812.2534075;-33.981070128970906
1739209812.2534094;-30.49652367304973
1739209812.2534113;-38.13080360867914
1739209812.2534132;-35.57807855764607
1739209812.253415;-38.13080360867914
1739209812.253417;-32.816014438256545
1739209812.253419;-35.57807855764607
1739209812.2534208;-38.13080360867914
1739209812.2534227;-45.120503652039325
1739209812.2534246;-45.120503652039325
1739209812.2534266;-38.13080360867914
1739209812.2534285;-45.120503652039325
1739209812.2534304;-45.120503652039325
1739209812.2534323;-45.120503652039325
1739209812.2534342;-38.13080360867914
1739209812.253436;-45.120503652039325
1739209812.253438;-35.57807855764607
1739209812.25344;-29.438486411369333
1739209812.2534418;-38.13080360867914
1739209812.2534437;-38.13080360867914
1739209812.2534456;-33.981070128970906
1739209812.2534475;-45.120503652039325
1739209812.2534494;-45.120503652039325
1739209812.2534513;-35.57807855764607
1739209812.2534533;-45.120503652039325
1739209812.2534552;-45.120503652039325
1739209812.253457;-38.13080360867914
1739209812.253459;-38.13080360867914
1739209812.253461;-45.120503652039325
1739209812.2534628;-45.120503652039325
1739209812.2534647;-38.13080360867914
1739209812.2534666;-45.120503652039325
1739209812.2534685;-38.13080360867914
1739209812.2534704;-38.13080360867914
1739209812.2534723;-38.13080360867914
1739209812.2534742;-38.13080360867914
1739209812.2534761;-38.13080360867914
1739209812.253478;-45.120503652039325
1739209812.25348;-45.120503652039325
1739209812.2534819;-45.120503652039325
1739209812.2534838;-38.13080360867914
1739209812.2534857;-35.57807855764607
1739209812.2534876;-38.13080360867914
1739209812.2534895;-33.981070128970906
1739209812.2534914;-45.120503652039325
1739209812.2534933;-45.120503652039325
1739209812.2534952;-45.120503652039325
1739209812.2534971;-45.120503652039325
1739209812.253499;-38.13080360867914
1739209812.253501;-45.120503652039325
1739209812.2535028;-38.13080360867914
1739209812.2535048;-35.57807855764607
1739209812.2535067;-45.120503652039325
1739209812.2535086;-38.13080360867914
1739209812.2535105;-45.120503652039325
1739209812.2535124;-45.120503652039325
1739209812.2535143;-45.120503652039325
1739209812.2535162;-29.438486411369333
1739209812.253518;-38.13080360867914
1739209812.25352;-45.120503652039325
1739209812.253522;-45.120503652039325
1739209812.2535238;-33.981070128970906
1739209812.2535257;-38.13080360867914
1739209812.2535276;-45.120503652039325
1739209812.2535295;-45.120503652039325
1739209812.2535315;-38.13080360867914
1739209812.2535334;-45.120503652039325
1739209812.2535353;-45.120503652039325
1739209812.2535372;-38.13080360867914
1739209812.253539;-45.120503652039325
1739209812.253541;-45.120503652039325
1739209812.253543;-45.120503652039325
1739209812.2535448;-45.120503652039325
1739209812.2535467;-30.49652367304973
1739209812.2535486;-32.816014438256545
1739209812.2535505;-45.120503652039325
1739209812.2535524;-38.13080360867914
1739209812.2535543;-35.57807855764607
1739209812.2535563;-38.13080360867914
1739209812.2535582;-38.13080360867914
1739209812.25356;-35.57807855764607
1739209812.253562;-45.120503652039325
1739209812.253564;-45.120503652039325
1739209812.2535658;-45.120503652039325
1739209812.2535677;-45.120503652039325
1739209812.2535696;-38.13080360867914
1739209812.2535715;-38.13080360867914
1739209812.2535734;-45.120503652039325
1739209812.2535753;-38.13080360867914
1739209812.2535772;-45.120503652039325
1739209812.2535791;-45.120503652039325
1739209812.253581;-38.13080360867914
1739209812.253583;-35.57807855764607
1739209812.2535849;-38.13080360867914
1739209812.2535868;-38.13080360867914
1739209812.2535887;-31.141103565318893
1739209812.2535906;-38.13080360867914
1739209812.2535925;-38.13080360867914
1739209812.2535944;-32.816014438256545
1739209812.2535963;-35.57807855764607
1739209812.2535982;-38.13080360867914
1739209812.2536001;-45.120503652039325
1739209812.253602;-38.13080360867914
1739209812.253604;-38.13080360867914
1739209812.2536058;-38.13080360867914
1739209812.2536077;-38.13080360867914
1739209812.2536097;-32.81601443825658
1739209812.2536116;-33.981070128970906
1739209812.2536135;-38.13080360867914
1739209812.2536154;-45.120503652039325
1739209812.2536173;-45.120503652039325
1739209812.2536192;-38.13080360867914
1739209812.253621;-38.13080360867914
1739209812.253623;-33.981070128970906
1739209812.253625;-33.981070128970906
1739209812.2536268;-45.120503652039325
1739209812.2536287;-45.120503652039325
1739209812.2536306;-45.120503652039325
1739209812.2536325;-38.13080360867914
1739209812.2536345;-35.57807855764607
1739209812.2536364;-38.13080360867914
1739209812.2536383;-45.120503652039325
1739209812.2536402;-45.120503652039325
1739209812.253642;-45.120503652039325
1739209812.253644;-45.120503652039325
1739209812.253646;-38.13080360867914
1739209812.2536478;-38.13080360867914
1739209812.2536497;-45.120503652039325
1739209812.2536516;-38.13080360867914
1739209812.2536535;-45.120503652039325
1739209812.2536554;-45.120503652039325
1739209812.2536573;-45.120503652039325
1739209812.2536592;-38.13080360867914
1739209812.2536612;-38.13080360867914
1739209812.253663;-45.120503652039325
1739209812.253665;-45.120503652039325
1739209812.2536669;-45.120503652039325
1739209812.2536688;-38.13080360867914
1739209812.2536707;-38.13080360867914
1739209812.2536726;-45.120503652039325
1739209812.2536745;-45.120503652039325
1739209812.2536764;-38.13080360867914
1739209812.2536783;-35.57807855764607
1739209812.2536802;-38.13080360867914
1739209812.2536821;-45.120503652039325
1739209812.253684;-32.816014438256545
1739209812.253686;-45.120503652039325
1739209812.2536879;-45.120503652039325
1739209812.2536898;-45.120503652039325
1739209812.2536917;-38.13080360867914
1739209812.2536936;-38.13080360867914
1739209812.2536955;-45.120503652039325
1739209812.2536974;-38.13080360867914
1739209812.2536993;-38.13080360867914
1739209812.2537012;-45.120503652039325
1739209812.253703;-45.120503652039325
1739209812.253705;-45.120503652039325
1739209812.253707;-38.13080360867914
1739209812.2537088;-38.13080360867914
1739209812.2537107;-45.120503652039325
1739209812.2537127;-45.120503652039325
1739209812.2537146;-38.13080360867914
1739209812.2537165;-35.57807855764607
1739209812.2537184;-33.981070128970906
1739209812.2537203;-45.120503652039325
1739209812.2537222;-45.120503652039325
1739209812.253724;-45.120503652039325
1739209812.253726;-32.816014438256545
1739209812.253728;-38.13080360867914
1739209812.2537298;-35.57807855764607
1739209812.2537317;-45.120503652039325
1739209812.2537336;-45.120503652039325
1739209812.2537355;-45.120503652039325
1739209812.2537374;-45.120503652039325
1739209812.2537394;-33.981070128970906
1739209812.2537413;-45.120503652039325
1739209812.2537432;-33.981070128970906
1739209812.253745;-45.120503652039325
1739209812.253747;-31.141103565318915
1739209812.253749;-29.438486411369333
1739209812.2537508;-33.981070128970906
1739209812.2537527;-45.120503652039325
1739209812.2537546;-38.13080360867914
1739209812.2537565;-35.57807855764607
1739209812.2537584;-38.13080360867914
1739209812.2537603;-45.120503652039325
1739209812.2537622;-38.13080360867914
1739209812.2537642;-45.120503652039325
1739209812.253766;-38.13080360867914
1739209812.253768;-45.120503652039325
1739209812.2537699;-38.13080360867914
1739209812.2537718;-45.120503652039325
1739209812.2537737;-45.120503652039325
1739209812.2537756;-45.120503652039325
1739209812.2537775;-38.13080360867914
1739209812.2537794;-30.49652367304973
1739209812.2537813;-45.120503652039325
1739209812.2537832;-45.120503652039325
1739209812.2537851;-38.13080360867914
1739209812.253787;-32.816014438256545
1739209812.253789;-45.120503652039325
1739209812.2537909;-45.120503652039325
1739209812.2537928;-45.120503652039325
1739209812.2537947;-38.13080360867914
1739209812.2537966;-38.13080360867914
1739209812.2537985;-45.120503652039325
1739209812.2538004;-38.13080360867914
1739209812.2538023;-45.120503652039325
1739209812.2538042;-45.120503652039325
1739209812.253806;-45.120503652039325
1739209812.253808;-45.120503652039325
1739209812.25381;-38.13080360867914
1739209812.2538118;-38.13080360867914
1739209812.2538137;-45.120503652039325
1739209812.2538157;-45.120503652039325
1739209812.2538176;-38.13080360867914
1739209812.2538195;-45.120503652039325
1739209812.2538214;-45.120503652039325
1739209812.2538233;-45.120503652039325
1739209812.2538252;-35.57807855764607
1739209812.253827;-45.120503652039325
1739209812.253829;-38.13080360867914
1739209812.253831;-38.13080360867914
1739209812.2538328;-45.120503652039325
1739209812.2538347;-45.120503652039325
1739209812.2538366;-45.120503652039325
1739209812.2538385;-45.120503652039325
1739209812.2538404;-35.57807855764607
1739209812.2538424;-45.120503652039325
1739209812.2538443;-45.120503652039325
1739209812.2538462;-45.120503652039325
1739209812.253848;-45.120503652039325
1739209812.25385;-45.120503652039325
1739209812.253852;-45.120503652039325
1739209812.2538538;-38.13080360867914
1739209812.2538557;-28.21854285175415
1739209812.2538576;-38.13080360867914
1739209812.2538595;-45.120503652039325
1739209812.2538614;-38.13080360867914
1739209812.2538633;-35.57807855764607
1739209812.2538652;-45.120503652039325
1739209812.2538671;-38.13080360867914
1739209812.253869;-45.120503652039325
1739209812.253871;-31.141103565318893
1739209812.2538729;-45.120503652039325
1739209812.2538748;-45.120503652039325
1739209812.2538767;-33.981070128970906
1739209812.2538786;-35.57807855764607
1739209812.2538805;-38.13080360867914
1739209812.2538824;-45.120503652039325
1739209812.2538843;-38.13080360867914
1739209812.2538862;-38.13080360867914
1739209812.2538881;-45.120503652039325
1739209812.25389;-38.13080360867914
1739209812.253892;-38.13080360867914
1739209812.2538939;-45.120503652039325
1739209812.2538958;-38.13080360867914
1739209812.2538977;-38.13080360867914
1739209812.2538996;-38.13080360867914
1739209812.2539015;-25.826314394896354
1739209812.2539034;-30.49652367304973
1739209812.2539053;-45.120503652039325
1739209812.2539072;-45.120503652039325
1739209812.253909;-35.57807855764607
1739209812.253911;-45.120503652039325
1739209812.253913;-45.120503652039325
1739209812.2539148;-45.120503652039325
1739209812.2539167;-38.13080360867914
1739209812.2539186;-38.13080360867914
1739209812.2539206;-45.120503652039325
1739209812.2539225;-45.120503652039325
1739209812.2539244;-38.13080360867914
1739209812.2539263;-38.13080360867914
1739209812.2539282;-38.13080360867914
1739209812.25393;-45.120503652039325
1739209812.253932;-45.120503652039325
1739209812.253934;-38.13080360867914
1739209812.2539358;-38.13080360867914
1739209812.2539377;-45.120503652039325
1739209812.2539396;-45.120503652039325
1739209812.2539415;-33.981070128970906
1739209812.2539434;-32.816014438256545
1739209812.2539454;-45.120503652039325
1739209812.2539475;-38.13080360867914
1739209812.2539494;-33.981070128970906
1739209812.2539513;-35.57807855764607
1739209812.2539532;-38.13080360867914
1739209812.2539551;-38.13080360867914
1739209812.253957;-38.13080360867914
1739209812.253959;-45.120503652039325
1739209812.2539608;-45.120503652039325
1739209812.2539628;-45.120503652039325
1739209812.2539647;-45.120503652039325
1739209812.2539666;-38.13080360867914
1739209812.2539685;-38.13080360867914
1739209812.2539704;-35.57807855764607
1739209812.2539723;-38.13080360867914
1739209812.2539742;-38.13080360867914
1739209812.253976;-38.13080360867914
1739209812.253978;-32.816014438256545
1739209812.25398;-38.13080360867914
1739209812.2539818;-45.120503652039325
1739209812.2539837;-45.120503652039325
1739209812.2539856;-38.13080360867914
1739209812.2539876;-45.120503652039325
1739209812.2539895;-45.120503652039325
1739209812.2539914;-38.13080360867914
1739209812.2539933;-38.13080360867914
1739209812.2539952;-38.13080360867914
1739209812.253997;-38.13080360867914
1739209812.253999;-45.120503652039325
1739209812.254001;-30.49652367304973
1739209812.2540028;-32.816014438256545
1739209812.2540047;-45.120503652039325
1739209812.2540066;-38.13080360867914
1739209812.2540085;-45.120503652039325
1739209812.2540104;-33.981070128970906
1739209812.2540123;-45.120503652039325
1739209812.2540143;-38.13080360867914
1739209812.2540162;-38.13080360867914
1739209812.254018;-45.120503652039325
1739209812.25402;-45.120503652039325
1739209812.254022;-38.13080360867914
1739209812.2540238;-45.120503652039325
1739209812.2540257;-38.13080360867914
1739209812.2540276;-45.120503652039325
1739209812.2540295;-45.120503652039325
1739209812.2540314;-45.120503652039325
1739209812.2540333;-38.13080360867914
1739209812.2540352;-38.13080360867914
1739209812.2540371;-45.120503652039325
1739209812.254039;-38.13080360867914
1739209812.254041;-45.120503652039325
1739209812.2540429;-35.57807855764607
1739209812.2540448;-38.13080360867914
1739209812.2540467;-45.120503652039325
1739209812.2540486;-38.13080360867914
1739209812.2540505;-33.981070128970906
1739209812.2540524;-38.13080360867914
1739209812.2540543;-38.13080360867914
1739209812.2540562;-38.13080360867914
1739209812.2540581;-38.13080360867914
1739209812.25406;-45.120503652039325
1739209812.254062;-45.120503652039325
1739209812.2540638;-38.13080360867914
1739209812.2540658;-33.981070128970906
1739209812.2540677;-33.981070128970906
1739209812.2540696;-45.120503652039325
1739209812.2540715;-28.992665084841942
1739209812.2540734;-33.981070128970906
1739209812.2540753;-38.13080360867914
1739209812.2540772;-45.120503652039325
1739209812.254079;-38.13080360867914
1739209812.254081;-38.13080360867914
1739209812.254083;-45.120503652039325
1739209812.2540848;-38.13080360867914
1739209812.2540867;-31.14110356531892
1739209812.2540886;-38.13080360867914
1739209812.2540905;-38.13080360867914
1739209812.2540925;-35.57807855764607
1739209812.2540944;-38.13080360867914
1739209812.2540963;-38.13080360867914
1739209812.2540982;-38.13080360867914
1739209812.2541;-38.13080360867914
1739209812.254102;-35.57807855764607
1739209812.254104;-45.120503652039325
1739209812.2541058;-38.13080360867914
1739209812.2541077;-38.13080360867914
1739209812.2541096;-45.120503652039325
1739209812.2541115;-38.13080360867914
1739209812.2541134;-38.13080360867914
1739209812.2541153;-38.13080360867914
1739209812.2541173;-33.981070128970906
1739209812.2541192;-38.13080360867914
1739209812.254121;-45.120503652039325
1739209812.254123;-35.57807855764607
1739209812.2541249;-35.57807855764607
1739209812.2541268;-45.120503652039325
1739209812.2541287;-45.120503652039325
1739209812.2541306;-32.816014438256545
1739209812.2541325;-35.57807855764607
1739209812.2541344;-33.981070128970956
1739209812.2541363;-35.57807855764607
1739209812.2541382;-35.57807855764607
1739209812.2541401;-38.13080360867914
1739209812.254142;-38.13080360867914
1739209812.254144;-38.13080360867914
1739209812.2541459;-38.13080360867914
1739209812.2541478;-32.816014438256545
1739209812.2541497;-31.141103565318915
1739209812.2541516;-45.120503652039325
1739209812.2541535;-45.120503652039325
1739209812.2541554;-38.13080360867914
1739209812.2541573;-38.13080360867914
1739209812.2541592;-25.62660358559016
1739209812.2541611;-23.273589343863303
1739209812.254163;-35.57807855764607
1739209812.254165;-33.981070128970906
1739209812.2541668;-27.267205301931607
1739209812.2541687;-38.13080360867914
1739209812.2541707;-45.120503652039325
1739209812.2541726;-38.13080360867914
1739209812.2541745;-45.120503652039325
1739209812.2541764;-45.120503652039325
1739209812.2541783;-33.981070128970906
1739209812.2541802;-33.981070128970906
1739209812.254182;-26.991370085610722
1739209812.254184;-24.151403521958727
1739209812.254186;-28.58837851428586
1739209812.2541878;-33.981070128970906
1739209812.2541897;-28.58837851428586
1739209812.2541916;-38.13080360867914
1739209812.2541935;-45.120503652039325
1739209812.2541955;-29.438486411369333
1739209812.2541974;-45.120503652039325
1739209812.2541993;-38.13080360867914
1739209812.2542012;-31.141103565318893
1739209812.254203;-35.57807855764607
1739209812.254205;-25.826314394896357
1739209812.254207;-24.589719217205094
1739209812.2542088;-31.141103565318943
1739209812.2542107;-28.992665084841942
1739209812.2542126;-30.49652367304973
1739209812.2542145;-33.981070128970906
1739209812.2542164;-45.120503652039325
1739209812.2542183;-28.58837851428586
1739209812.2542202;-38.13080360867914
1739209812.2542222;-33.981070128970906
1739209812.254224;-32.816014438256545
1739209812.254226;-45.120503652039325
1739209812.2542279;-28.58837851428586
1739209812.2542298;-21.522148828640407
1739209812.2542317;-25.07728991421287
1739209812.2542336;-45.120503652039325
1739209812.2542355;-28.992665084841942
1739209812.2542374;-28.992665084841942
1739209812.2542393;-30.49652367304973
1739209812.2542412;-29.438486411369333
1739209812.2542431;-45.120503652039325
1739209812.254245;-38.13080360867914
1739209812.254247;-45.120503652039325
1739209812.2542489;-45.120503652039325
1739209812.2542508;-33.981070128970956
1739209812.2542527;-24.151403521958734
1739209812.2542546;-23.50682362968953
1739209812.2542565;-28.58837851428586
1739209812.2542584;-30.49652367304973
1739209812.2542603;-31.141103565318915
1739209812.2542622;-35.57807855764607
1739209812.254264;-33.981070128970906
1739209812.254266;-33.981070128970906
1739209812.254268;-45.120503652039325
1739209812.2542698;-33.981070128970906
1739209812.2542717;-38.13080360867914
1739209812.2542737;-31.141103565318915
1739209812.2542756;-28.588378514285886
1739209812.2542775;-25.252786309376837
1739209812.2542794;-32.816014438256545
1739209812.2542813;-35.57807855764607
1739209812.2542832;-32.81601443825658
1739209812.254285;-45.120503652039325
1739209812.254287;-38.13080360867914
1739209812.254289;-38.13080360867914
1739209812.2542908;-35.57807855764607
1739209812.2542927;-35.57807855764607
1739209812.2542946;-26.991370085610736
1739209812.2542965;-38.13080360867914
1739209812.2542984;-26.487275050834715
1739209812.2543004;-23.50682362968953
1739209812.2543023;-31.141103565318943
1739209812.2543042;-31.141103565318915
1739209812.254306;-38.13080360867914
1739209812.254308;-45.120503652039325
1739209812.25431;-30.49652367304973
1739209812.2543118;-45.120503652039325
1739209812.2543137;-38.13080360867914
1739209812.2543156;-33.981070128970906
1739209812.2543175;-33.981070128970906
1739209812.2543194;-29.438486411369333
1739209812.2543213;-28.58837851428586
1739209812.2543232;-26.991370085610768
1739209812.2543252;-24.292649948874775
1739209812.254327;-26.487275050834715
1739209812.254329;-32.816014438256545
1739209812.2543309;-33.981070128970906
1739209812.2543328;-45.120503652039325
1739209812.2543347;-28.992665084841942
1739209812.2543366;-38.13080360867914
1739209812.2543385;-33.981070128970906
1739209812.2543404;-31.141103565318893
1739209812.2543423;-38.13080360867914
1739209812.2543442;-31.141103565318915
1739209812.2543461;-23.38864096791655
1739209812.254348;-24.589719217205094
1739209812.25435;-45.120503652039325
1739209812.2543519;-31.141103565318915
1739209812.2543538;-38.13080360867914
1739209812.2543557;-45.120503652039325
1739209812.2543576;-45.120503652039325
1739209812.2543595;-38.13080360867914
1739209812.2543614;-45.120503652039325
1739209812.2543633;-45.120503652039325
1739209812.2543652;-38.13080360867914
1739209812.254367;-38.13080360867914
1739209812.254369;-45.120503652039325
1739209812.254371;-45.120503652039325
1739209812.2543728;-45.120503652039325
1739209812.2543747;-38.13080360867914
1739209812.2543766;-33.981070128970906
1739209812.2543786;-45.120503652039325
1739209812.2543805;-33.981070128970906
1739209812.2543824;-45.120503652039325
1739209812.2543843;-45.120503652039325
1739209812.2543862;-45.120503652039325
1739209812.254388;-45.120503652039325
1739209812.25439;-38.13080360867914
1739209812.254392;-38.13080360867914
1739209812.2543938;-45.120503652039325
1739209812.2543957;-28.58837851428586
1739209812.2543976;-35.57807855764607
1739209812.2543995;-38.13080360867914
1739209812.2544014;-38.13080360867914
1739209812.2544034;-45.120503652039325
1739209812.2544053;-45.120503652039325
1739209812.2544072;-38.13080360867914
1739209812.254409;-45.120503652039325
1739209812.254411;-38.13080360867914
1739209812.254413;-45.120503652039325
1739209812.2544148;-45.120503652039325
1739209812.2544167;-45.120503652039325
1739209812.2544186;-38.13080360867914
1739209812.2544205;-38.13080360867914
1739209812.2544224;-45.120503652039325
1739209812.2544243;-38.13080360867914
1739209812.2544262;-38.13080360867914
1739209812.2544281;-45.120503652039325
1739209812.25443;-38.13080360867914
1739209812.254432;-38.13080360867914
1739209812.2544339;-38.13080360867914
1739209812.2544358;-38.13080360867914
1739209812.2544377;-45.120503652039325
1739209812.2544396;-38.13080360867914
1739209812.2544415;-38.13080360867914
1739209812.2544434;-45.120503652039325
1739209812.2544453;-45.120503652039325
1739209812.2544472;-38.13080360867914
1739209812.2544491;-45.120503652039325
1739209812.254451;-45.120503652039325
1739209812.254453;-35.57807855764607
1739209812.2544549;-45.120503652039325
1739209812.2544568;-38.13080360867914
1739209812.2544587;-38.13080360867914
1739209812.2544606;-38.13080360867914
1739209812.2544625;-38.13080360867914
1739209812.2544644;-33.981070128970906
