CAN Message; 0x1bb:0000d4f3935f333f
1739209857.6508284;-45.120503652039325
1739209857.6508436;-38.13080360867914
1739209857.6508589;-38.13080360867914
1739209857.6508744;-38.13080360867914
1739209857.6508896;-38.13080360867914
1739209857.6509051;-45.120503652039325
1739209857.6509204;-45.120503652039325
1739209857.6509356;-45.120503652039325
1739209857.6509511;-38.13080360867914
1739209857.6509664;-45.120503652039325
1739209857.6509817;-38.13080360867914
1739209857.6509972;-45.120503652039325
1739209857.6510124;-45.120503652039325
1739209857.6510277;-45.120503652039325
1739209857.6510432;-38.13080360867914
1739209857.6510584;-30.49652367304973
1739209857.6510737;-38.13080360867914
1739209857.6510892;-45.120503652039325
1739209857.6511045;-45.120503652039325
1739209857.65112;-38.13080360867914
1739209857.6511352;-45.120503652039325
1739209857.6511505;-32.816014438256545
1739209857.651166;-45.120503652039325
1739209857.6511812;-38.13080360867914
1739209857.6511965;-45.120503652039325
1739209857.651212;-45.120503652039325
1739209857.6512272;-38.13080360867914
1739209857.6512425;-45.120503652039325
1739209857.651258;-45.120503652039325
1739209857.6512733;-45.120503652039325
1739209857.6512887;-45.120503652039325
1739209857.651304;-45.120503652039325
1739209857.6513193;-38.13080360867914
1739209857.6513348;-45.120503652039325
1739209857.65135;-38.13080360867914
1739209857.6513653;-35.57807855764607
1739209857.6513808;-38.13080360867914
1739209857.651396;-45.120503652039325
1739209857.6514113;-45.120503652039325
1739209857.6514268;-26.487275050834715
1739209857.651442;-33.981070128970906
1739209857.6514573;-38.13080360867914
1739209857.6514728;-38.13080360867914
1739209857.651488;-45.120503652039325
1739209857.6515036;-35.57807855764607
1739209857.6515188;-38.13080360867914
1739209857.651534;-45.120503652039325
1739209857.6515496;-38.13080360867914
1739209857.6515648;-38.13080360867914
1739209857.65158;-38.13080360867914
1739209857.6515956;-45.120503652039325
1739209857.6516109;-45.120503652039325
1739209857.651626;-45.120503652039325
1739209857.6516416;-38.13080360867914
1739209857.6516569;-38.13080360867914
1739209857.6516724;-32.816014438256545
1739209857.6516876;-38.13080360867914
1739209857.651703;-45.120503652039325
1739209857.6517184;-33.981070128970906
1739209857.6517336;-35.57807855764607
1739209857.651749;-38.13080360867914
1739209857.6517644;-45.120503652039325
1739209857.6517797;-38.13080360867914
1739209857.651795;-28.58837851428586
1739209857.6518104;-33.981070128970906
1739209857.6518257;-38.13080360867914
1739209857.6518412;-45.120503652039325
1739209857.6518564;-38.13080360867914
1739209857.6518717;-35.57807855764607
1739209857.6518872;-38.13080360867914
1739209857.6519024;-33.981070128970906
1739209857.6519177;-38.13080360867914
1739209857.6519332;-45.120503652039325
1739209857.6519485;-45.120503652039325
1739209857.6519637;-45.120503652039325
1739209857.6519792;-45.120503652039325
1739209857.6519945;-45.120503652039325
1739209857.6520097;-45.120503652039325
1739209857.6520252;-38.13080360867914
1739209857.6520405;-33.981070128970906
1739209857.652056;-38.13080360867914
1739209857.6520712;-45.120503652039325
1739209857.6520865;-35.57807855764607
1739209857.652102;-33.981070128970906
1739209857.6521173;-45.120503652039325
1739209857.6521325;-45.120503652039325
1739209857.652148;-45.120503652039325
1739209857.6521633;-38.13080360867914
1739209857.6521785;-45.120503652039325
1739209857.652194;-45.120503652039325
1739209857.6522093;-38.13080360867914
1739209857.6522248;-38.13080360867914
1739209857.65224;-35.57807855764607
1739209857.6522553;-38.13080360867914
1739209857.6522708;-45.120503652039325
1739209857.652286;-45.120503652039325
1739209857.6523013;-33.981070128970906
1739209857.6523168;-38.13080360867914
1739209857.652332;-38.13080360867914
1739209857.6523473;-38.13080360867914
1739209857.6523628;-38.13080360867914
1739209857.652378;-38.13080360867914
1739209857.6523933;-38.13080360867914
1739209857.6524088;-33.981070128970906
1739209857.652424;-33.981070128970906
1739209857.6524396;-45.120503652039325
1739209857.6524549;-45.120503652039325
1739209857.65247;-38.13080360867914
1739209857.6524856;-35.57807855764607
1739209857.6525009;-38.13080360867914
1739209857.6525161;-38.13080360867914
1739209857.6525316;-33.981070128970906
1739209857.652547;-45.120503652039325
1739209857.6525621;-45.120503652039325
1739209857.6525776;-45.120503652039325
1739209857.652593;-45.120503652039325
1739209857.6526084;-45.120503652039325
1739209857.6526237;-38.13080360867914
1739209857.652639;-33.981070128970906
1739209857.6526544;-45.120503652039325
1739209857.6526697;-38.13080360867914
1739209857.652685;-35.57807855764607
1739209857.6527004;-38.13080360867914
1739209857.6527157;-45.120503652039325
1739209857.652731;-45.120503652039325
1739209857.6527464;-45.120503652039325
1739209857.6527617;-45.120503652039325
1739209857.652777;-35.57807855764607
1739209857.6527925;-38.13080360867914
1739209857.6528077;-38.13080360867914
1739209857.6528232;-33.981070128970906
1739209857.6528385;-38.13080360867914
1739209857.6528537;-35.57807855764607
1739209857.6528692;-38.13080360867914
1739209857.6528845;-45.120503652039325
1739209857.6528997;-45.120503652039325
1739209857.6529152;-45.120503652039325
1739209857.6529305;-38.13080360867914
1739209857.6529458;-35.57807855764607
1739209857.6529613;-38.13080360867914
1739209857.6529765;-45.120503652039325
1739209857.652992;-45.120503652039325
1739209857.6530073;-45.120503652039325
1739209857.6530225;-38.13080360867914
1739209857.653038;-35.57807855764607
1739209857.6530533;-38.13080360867914
1739209857.6530685;-38.13080360867914
1739209857.653084;-38.13080360867914
1739209857.6530993;-38.13080360867914
1739209857.6531146;-45.120503652039325
1739209857.65313;-38.13080360867914
1739209857.6531453;-35.57807855764607
1739209857.6531606;-38.13080360867914
1739209857.653176;-38.13080360867914
1739209857.6531913;-38.13080360867914
1739209857.6532068;-45.120503652039325
1739209857.653222;-38.13080360867914
1739209857.6532373;-45.120503652039325
1739209857.6532528;-38.13080360867914
1739209857.653268;-38.13080360867914
1739209857.6532834;-38.13080360867914
1739209857.6532989;-38.13080360867914
1739209857.653314;-38.13080360867914
1739209857.6533294;-45.120503652039325
1739209857.6533449;-45.120503652039325
1739209857.6533601;-45.120503652039325
1739209857.6533756;-45.120503652039325
1739209857.653391;-38.13080360867914
1739209857.6534061;-32.816014438256545
1739209857.6534216;-38.13080360867914
1739209857.653437;-38.13080360867914
1739209857.6534522;-35.57807855764607
1739209857.6534677;-38.13080360867914
1739209857.653483;-45.120503652039325
1739209857.6534982;-45.120503652039325
1739209857.6535137;-35.57807855764607
1739209857.653529;-38.13080360867914
1739209857.6535444;-45.120503652039325
1739209857.6535597;-45.120503652039325
1739209857.653575;-45.120503652039325
1739209857.6535904;-38.13080360867914
1739209857.6536057;-45.120503652039325
1739209857.653621;-45.120503652039325
1739209857.6536365;-38.13080360867914
1739209857.6536517;-45.120503652039325
1739209857.653667;-45.120503652039325
1739209857.6536825;-45.120503652039325
1739209857.6536977;-38.13080360867914
1739209857.653713;-38.13080360867914
1739209857.6537285;-45.120503652039325
1739209857.6537437;-38.13080360867914
1739209857.6537592;-35.57807855764607
1739209857.6537745;-35.57807855764607
1739209857.6537898;-35.57807855764607
1739209857.6538053;-38.13080360867914
1739209857.6538205;-45.120503652039325
1739209857.6538358;-45.120503652039325
1739209857.6538513;-38.13080360867914
1739209857.6538665;-45.120503652039325
1739209857.6538818;-32.816014438256545
1739209857.6538973;-45.120503652039325
1739209857.6539125;-38.13080360867914
1739209857.653928;-38.13080360867914
1739209857.6539433;-45.120503652039325
1739209857.6539586;-38.13080360867914
1739209857.653974;-38.13080360867914
1739209857.6539893;-38.13080360867914
1739209857.6540046;-45.120503652039325
1739209857.65402;-38.13080360867914
1739209857.6540353;-38.13080360867914
1739209857.6540506;-38.13080360867914
1739209857.654066;-45.120503652039325
1739209857.6540813;-45.120503652039325
1739209857.6540966;-45.120503652039325
1739209857.654112;-35.57807855764607
1739209857.6541274;-35.57807855764607
1739209857.6541429;-38.13080360867914
1739209857.654158;-35.57807855764607
1739209857.6541734;-38.13080360867914
1739209857.6541889;-38.13080360867914
1739209857.6542041;-38.13080360867914
1739209857.6542194;-32.816014438256545
1739209857.654235;-45.120503652039325
1739209857.6542501;-45.120503652039325
1739209857.6542654;-45.120503652039325
1739209857.654281;-45.120503652039325
1739209857.6542962;-38.13080360867914
1739209857.6543117;-45.120503652039325
1739209857.654327;-45.120503652039325
1739209857.6543422;-38.13080360867914
1739209857.6543577;-35.57807855764607
1739209857.654373;-38.13080360867914
1739209857.6543882;-38.13080360867914
1739209857.6544037;-45.120503652039325
1739209857.654419;-38.13080360867914
1739209857.6544342;-28.58837851428586
1739209857.6544497;-33.981070128970906
1739209857.654465;-38.13080360867914
1739209857.6544802;-38.13080360867914
1739209857.6544957;-35.57807855764607
1739209857.654511;-38.13080360867914
1739209857.6545265;-45.120503652039325
1739209857.6545417;-45.120503652039325
1739209857.654557;-45.120503652039325
1739209857.6545725;-38.13080360867914
1739209857.6545877;-38.13080360867914
1739209857.654603;-45.120503652039325
1739209857.6546185;-45.120503652039325
1739209857.6546338;-38.13080360867914
1739209857.654649;-33.981070128970906
1739209857.6546645;-31.141103565318915
1739209857.6546798;-45.120503652039325
1739209857.6546953;-45.120503652039325
1739209857.6547105;-45.120503652039325
1739209857.6547258;-38.13080360867914
1739209857.6547413;-45.120503652039325
1739209857.6547565;-45.120503652039325
1739209857.6547718;-45.120503652039325
1739209857.6547873;-38.13080360867914
1739209857.6548026;-32.816014438256545
1739209857.6548178;-38.13080360867914
1739209857.6548333;-45.120503652039325
1739209857.6548486;-33.981070128970906
1739209857.6548638;-38.13080360867914
1739209857.6548793;-38.13080360867914
1739209857.6548946;-45.120503652039325
1739209857.65491;-45.120503652039325
1739209857.6549253;-45.120503652039325
1739209857.6549406;-38.13080360867914
1739209857.654956;-30.49652367304973
1739209857.6549714;-38.13080360867914
1739209857.6549866;-38.13080360867914
1739209857.655002;-45.120503652039325
1739209857.6550174;-33.981070128970906
1739209857.6550326;-28.992665084841942
1739209857.6550481;-45.120503652039325
1739209857.6550634;-45.120503652039325
1739209857.655079;-38.13080360867914
1739209857.6550941;-38.13080360867914
1739209857.6551094;-35.57807855764607
1739209857.655125;-38.13080360867914
1739209857.6551402;-45.120503652039325
1739209857.6551554;-33.981070128970906
1739209857.655171;-45.120503652039325
1739209857.6551862;-45.120503652039325
1739209857.6552014;-45.120503652039325
1739209857.655217;-38.13080360867914
1739209857.6552322;-35.57807855764607
1739209857.6552477;-38.13080360867914
1739209857.655263;-38.13080360867914
1739209857.6552782;-38.13080360867914
1739209857.6552937;-45.120503652039325
1739209857.655309;-45.120503652039325
1739209857.6553242;-38.13080360867914
1739209857.6553397;-45.120503652039325
1739209857.655355;-45.120503652039325
1739209857.6553702;-45.120503652039325
1739209857.6553857;-38.13080360867914
1739209857.655401;-31.141103565318915
1739209857.6554163;-38.13080360867914
1739209857.6554317;-38.13080360867914
1739209857.655447;-45.120503652039325
1739209857.6554625;-38.13080360867914
1739209857.6554778;-32.816014438256545
1739209857.655493;-33.981070128970906
1739209857.6555085;-38.13080360867914
1739209857.6555238;-26.991370085610722
1739209857.655539;-38.13080360867914
1739209857.6555545;-45.120503652039325
1739209857.6555698;-45.120503652039325
1739209857.655585;-45.120503652039325
1739209857.6556005;-45.120503652039325
1739209857.6556158;-33.981070128970906
1739209857.6556313;-33.981070128970906
1739209857.6556466;-33.981070128970906
1739209857.6556618;-45.120503652039325
1739209857.6556773;-33.981070128970906
1739209857.6556926;-32.816014438256545
1739209857.6557078;-38.13080360867914
1739209857.6557233;-38.13080360867914
1739209857.6557386;-38.13080360867914
1739209857.6557539;-38.13080360867914
1739209857.6557693;-33.981070128970906
1739209857.6557846;-35.57807855764607
1739209857.6557999;-38.13080360867914
1739209857.6558154;-45.120503652039325
1739209857.6558306;-38.13080360867914
1739209857.655846;-35.57807855764607
1739209857.6558614;-38.13080360867914
1739209857.6558766;-45.120503652039325
1739209857.6558921;-38.13080360867914
1739209857.6559074;-38.13080360867914
1739209857.6559227;-38.13080360867914
1739209857.6559381;-45.120503652039325
1739209857.6559534;-38.13080360867914
1739209857.6559687;-45.120503652039325
1739209857.6559842;-35.57807855764607
1739209857.6559994;-33.981070128970906
1739209857.656015;-45.120503652039325
1739209857.6560302;-38.13080360867914
1739209857.6560454;-45.120503652039325
1739209857.656061;-45.120503652039325
1739209857.6560762;-35.57807855764607
1739209857.6560915;-32.816014438256545
1739209857.656107;-45.120503652039325
1739209857.6561222;-45.120503652039325
1739209857.6561375;-33.981070128970906
1739209857.656153;-38.13080360867914
1739209857.6561682;-38.13080360867914
1739209857.6561835;-38.13080360867914
1739209857.656199;-33.981070128970906
1739209857.6562142;-38.13080360867914
1739209857.6562297;-45.120503652039325
1739209857.656245;-38.13080360867914
1739209857.6562603;-38.13080360867914
1739209857.6562757;-45.120503652039325
1739209857.656291;-45.120503652039325
1739209857.6563063;-45.120503652039325
1739209857.6563218;-33.981070128970906
1739209857.656337;-35.57807855764607
1739209857.6563523;-38.13080360867914
1739209857.6563678;-45.120503652039325
1739209857.656383;-45.120503652039325
1739209857.6563985;-35.57807855764607
1739209857.6564138;-45.120503652039325
1739209857.656429;-45.120503652039325
1739209857.6564445;-45.120503652039325
1739209857.6564598;-38.13080360867914
1739209857.656475;-45.120503652039325
1739209857.6564906;-45.120503652039325
1739209857.6565058;-38.13080360867914
1739209857.656521;-45.120503652039325
1739209857.6565366;-38.13080360867914
1739209857.6565518;-35.57807855764607
1739209857.656567;-45.120503652039325
1739209857.6565826;-45.120503652039325
1739209857.6565979;-38.13080360867914
1739209857.6566133;-35.57807855764607
1739209857.6566286;-35.57807855764607
1739209857.6566439;-29.438486411369333
1739209857.6566594;-38.13080360867914
1739209857.6566746;-38.13080360867914
1739209857.65669;-38.13080360867914
1739209857.6567054;-32.816014438256545
1739209857.6567206;-45.120503652039325
1739209857.656736;-38.13080360867914
1739209857.6567514;-38.13080360867914
1739209857.6567667;-45.120503652039325
1739209857.6567822;-45.120503652039325
1739209857.6567974;-45.120503652039325
1739209857.6568127;-45.120503652039325
1739209857.6568282;-38.13080360867914
1739209857.6568434;-38.13080360867914
1739209857.6568587;-45.120503652039325
1739209857.6568742;-45.120503652039325
1739209857.6568894;-38.13080360867914
1739209857.6569047;-45.120503652039325
1739209857.6569202;-45.120503652039325
1739209857.6569355;-38.13080360867914
1739209857.6569507;-38.13080360867914
1739209857.6569662;-38.13080360867914
1739209857.6569815;-38.13080360867914
1739209857.656997;-35.57807855764607
1739209857.6570122;-25.826314394896354
1739209857.6570275;-38.13080360867914
1739209857.657043;-38.13080360867914
1739209857.6570582;-38.13080360867914
1739209857.6570735;-38.13080360867914
1739209857.657089;-45.120503652039325
1739209857.6571043;-45.120503652039325
1739209857.6571195;-38.13080360867914
1739209857.657135;-38.13080360867914
1739209857.6571503;-45.120503652039325
1739209857.6571658;-45.120503652039325
1739209857.657181;-45.120503652039325
1739209857.6571963;-33.981070128970906
1739209857.6572118;-33.981070128970906
1739209857.657227;-45.120503652039325
1739209857.6572423;-45.120503652039325
1739209857.6572578;-45.120503652039325
1739209857.657273;-45.120503652039325
1739209857.6572883;-38.13080360867914
1739209857.6573038;-35.57807855764607
1739209857.657319;-38.13080360867914
1739209857.6573346;-45.120503652039325
1739209857.6573498;-45.120503652039325
1739209857.657365;-45.120503652039325
1739209857.6573806;-28.58837851428586
1739209857.6573958;-35.57807855764607
1739209857.657411;-35.57807855764607
1739209857.6574266;-45.120503652039325
1739209857.6574419;-38.13080360867914
1739209857.657457;-33.981070128970906
1739209857.6574726;-38.13080360867914
1739209857.6574879;-33.981070128970906
1739209857.6575031;-31.141103565318943
1739209857.6575186;-45.120503652039325
1739209857.657534;-38.13080360867914
1739209857.6575494;-38.13080360867914
1739209857.6575646;-35.57807855764607
1739209857.65758;-38.13080360867914
1739209857.6575954;-38.13080360867914
1739209857.6576107;-45.120503652039325
1739209857.657626;-31.141103565318915
1739209857.6576414;-33.981070128970906
1739209857.6576567;-45.120503652039325
1739209857.657672;-33.981070128970906
1739209857.6576874;-45.120503652039325
1739209857.6577027;-45.120503652039325
1739209857.6577182;-38.13080360867914
1739209857.6577334;-38.13080360867914
1739209857.6577487;-45.120503652039325
1739209857.6577642;-38.13080360867914
1739209857.6577795;-33.981070128970906
1739209857.6577947;-38.13080360867914
1739209857.6578102;-38.13080360867914
1739209857.6578255;-38.13080360867914
1739209857.6578407;-45.120503652039325
1739209857.6578562;-38.13080360867914
1739209857.6578715;-38.13080360867914
1739209857.6578867;-45.120503652039325
1739209857.6579022;-45.120503652039325
1739209857.6579175;-38.13080360867914
1739209857.657933;-38.13080360867914
1739209857.6579483;-38.13080360867914
1739209857.6579635;-38.13080360867914
1739209857.657979;-33.981070128970906
1739209857.6579943;-33.981070128970906
1739209857.6580095;-33.981070128970906
1739209857.658025;-45.120503652039325
1739209857.6580403;-45.120503652039325
1739209857.6580555;-38.13080360867914
1739209857.658071;-38.13080360867914
1739209857.6580863;-32.816014438256545
1739209857.6581018;-35.57807855764607
1739209857.658117;-38.13080360867914
1739209857.6581323;-45.120503652039325
1739209857.6581478;-35.57807855764607
1739209857.658163;-38.13080360867914
1739209857.6581783;-45.120503652039325
1739209857.6581938;-45.120503652039325
1739209857.658209;-45.120503652039325
1739209857.6582243;-38.13080360867914
1739209857.6582398;-35.57807855764607
1739209857.658255;-38.13080360867914
1739209857.6582704;-45.120503652039325
1739209857.6582859;-45.120503652039325
1739209857.658301;-38.13080360867914
1739209857.6583166;-33.981070128970906
1739209857.6583319;-33.981070128970906
1739209857.6583471;-38.13080360867914
1739209857.6583626;-45.120503652039325
1739209857.658378;-38.13080360867914
1739209857.6583931;-38.13080360867914
1739209857.6584086;-45.120503652039325
1739209857.658424;-45.120503652039325
1739209857.6584392;-38.13080360867914
1739209857.6584547;-35.57807855764607
1739209857.65847;-38.13080360867914
1739209857.6584854;-38.13080360867914
1739209857.6585007;-45.120503652039325
1739209857.658516;-45.120503652039325
1739209857.6585314;-38.13080360867914
1739209857.6585467;-35.57807855764607
1739209857.658562;-38.13080360867914
1739209857.6585774;-45.120503652039325
1739209857.6585927;-45.120503652039325
1739209857.658608;-45.120503652039325
1739209857.6586235;-45.120503652039325
1739209857.6586387;-45.120503652039325
1739209857.658654;-38.13080360867914
1739209857.6586695;-45.120503652039325
1739209857.6586847;-31.141103565318915
1739209857.6587002;-35.57807855764607
1739209857.6587155;-45.120503652039325
1739209857.6587307;-38.13080360867914
1739209857.6587462;-31.141103565318915
1739209857.6587615;-35.57807855764607
1739209857.6587768;-45.120503652039325
1739209857.6587923;-45.120503652039325
1739209857.6588075;-33.981070128970906
1739209857.6588228;-45.120503652039325
1739209857.6588383;-45.120503652039325
1739209857.6588535;-35.57807855764607
1739209857.658869;-32.81601443825658
1739209857.6588843;-45.120503652039325
1739209857.6588995;-38.13080360867914
1739209857.658915;-38.13080360867914
1739209857.6589303;-38.13080360867914
1739209857.6589456;-45.120503652039325
1739209857.658961;-45.120503652039325
1739209857.6589763;-45.120503652039325
1739209857.6589916;-31.141103565318915
1739209857.659007;-32.816014438256545
1739209857.6590223;-45.120503652039325
1739209857.6590378;-45.120503652039325
1739209857.659053;-38.13080360867914
1739209857.6590683;-38.13080360867914
1739209857.6590838;-45.120503652039325
1739209857.659099;-45.120503652039325
1739209857.6591144;-30.49652367304973
1739209857.6591299;-32.816014438256545
1739209857.659145;-38.13080360867914
1739209857.6591604;-35.57807855764607
1739209857.6591759;-35.57807855764607
1739209857.6591911;-35.57807855764607
1739209857.6592064;-38.13080360867914
1739209857.659222;-32.816014438256545
1739209857.6592371;-38.13080360867914
1739209857.6592526;-45.120503652039325
1739209857.659268;-33.981070128970906
1739209857.6592832;-38.13080360867914
1739209857.6592987;-45.120503652039325
1739209857.659314;-38.13080360867914
1739209857.6593292;-38.13080360867914
1739209857.6593447;-45.120503652039325
1739209857.65936;-33.981070128970906
1739209857.6593752;-32.816014438256545
1739209857.6593907;-45.120503652039325
1739209857.659406;-45.120503652039325
1739209857.6594214;-45.120503652039325
1739209857.6594367;-45.120503652039325
