CAN Message; 0x1bb:0000c2ba5ac4565d
1739209856.5543249;-45.120503652039325
1739209856.5543277;-45.120503652039325
1739209856.5543303;-45.120503652039325
1739209856.554333;-45.120503652039325
1739209856.5543356;-27.267205301931607
1739209856.5543382;-31.141103565318915
1739209856.554341;-45.120503652039325
1739209856.5543437;-45.120503652039325
1739209856.5543463;-38.13080360867914
1739209856.554349;-45.120503652039325
1739209856.5543516;-38.13080360867914
1739209856.5543542;-38.13080360867914
1739209856.554357;-45.120503652039325
1739209856.5543597;-45.120503652039325
1739209856.5543623;-38.13080360867914
1739209856.554365;-32.816014438256545
1739209856.5543675;-38.13080360867914
1739209856.5543702;-45.120503652039325
1739209856.554373;-38.13080360867914
1739209856.5543756;-38.13080360867914
1739209856.5543783;-45.120503652039325
1739209856.554381;-45.120503652039325
1739209856.5543835;-45.120503652039325
1739209856.5543864;-38.13080360867914
1739209856.554389;-38.13080360867914
1739209856.5543916;-35.57807855764607
1739209856.5543942;-45.120503652039325
1739209856.5543969;-45.120503652039325
1739209856.5543995;-35.57807855764607
1739209856.5544024;-35.57807855764607
1739209856.554405;-45.120503652039325
1739209856.5544076;-45.120503652039325
1739209856.5544102;-38.13080360867914
1739209856.5544128;-45.120503652039325
1739209856.5544157;-45.120503652039325
1739209856.5544183;-35.57807855764607
1739209856.554421;-38.13080360867914
1739209856.5544236;-45.120503652039325
1739209856.5544262;-38.13080360867914
1739209856.5544288;-38.13080360867914
1739209856.5544317;-38.13080360867914
1739209856.5544343;-45.120503652039325
1739209856.554437;-45.120503652039325
1739209856.5544395;-45.120503652039325
1739209856.5544422;-38.13080360867914
1739209856.5544448;-35.57807855764607
1739209856.5544477;-45.120503652039325
1739209856.5544503;-45.120503652039325
1739209856.554453;-45.120503652039325
1739209856.5544555;-38.13080360867914
1739209856.5544581;-38.13080360867914
1739209856.554461;-45.120503652039325
1739209856.5544636;-45.120503652039325
1739209856.5544662;-45.120503652039325
1739209856.5544689;-38.13080360867914
1739209856.5544715;-45.120503652039325
1739209856.554474;-38.13080360867914
1739209856.554477;-38.13080360867914
1739209856.5544796;-45.120503652039325
1739209856.5544822;-33.981070128970906
1739209856.5544848;-45.120503652039325
1739209856.5544875;-33.981070128970906
1739209856.55449;-35.57807855764607
1739209856.554493;-35.57807855764607
1739209856.5544956;-38.13080360867914
1739209856.5544982;-45.120503652039325
1739209856.5545008;-35.57807855764607
1739209856.5545034;-45.120503652039325
1739209856.5545063;-38.13080360867914
1739209856.554509;-45.120503652039325
1739209856.5545115;-45.120503652039325
1739209856.5545142;-45.120503652039325
1739209856.5545168;-38.13080360867914
1739209856.5545194;-45.120503652039325
1739209856.5545223;-45.120503652039325
1739209856.554525;-38.13080360867914
1739209856.5545275;-45.120503652039325
1739209856.5545301;-45.120503652039325
1739209856.5545328;-45.120503652039325
1739209856.5545356;-45.120503652039325
1739209856.5545382;-38.13080360867914
1739209856.5545409;-45.120503652039325
1739209856.5545435;-33.981070128970906
1739209856.554546;-32.816014438256545
1739209856.5545487;-38.13080360867914
1739209856.5545516;-31.141103565318915
1739209856.5545542;-32.816014438256545
1739209856.5545568;-38.13080360867914
1739209856.5545595;-38.13080360867914
1739209856.554562;-38.13080360867914
1739209856.5545647;-38.13080360867914
1739209856.5545676;-45.120503652039325
1739209856.5545702;-33.981070128970906
1739209856.5545728;-38.13080360867914
1739209856.5545754;-38.13080360867914
1739209856.554578;-32.816014438256545
1739209856.554581;-38.13080360867914
1739209856.5545835;-38.13080360867914
1739209856.5545862;-45.120503652039325
1739209856.5545888;-45.120503652039325
1739209856.5545914;-38.13080360867914
1739209856.554594;-38.13080360867914
1739209856.554597;-45.120503652039325
1739209856.5545995;-45.120503652039325
1739209856.5546021;-45.120503652039325
1739209856.5546048;-45.120503652039325
1739209856.5546074;-45.120503652039325
1739209856.55461;-45.120503652039325
1739209856.5546129;-38.13080360867914
1739209856.5546155;-33.981070128970906
1739209856.5546181;-33.981070128970906
1739209856.5546207;-35.57807855764607
1739209856.5546234;-45.120503652039325
1739209856.5546262;-38.13080360867914
1739209856.5546288;-35.57807855764607
1739209856.5546315;-45.120503652039325
1739209856.554634;-38.13080360867914
1739209856.5546367;-33.981070128970906
1739209856.5546393;-38.13080360867914
1739209856.5546422;-45.120503652039325
1739209856.5546448;-33.981070128970906
1739209856.5546474;-45.120503652039325
1739209856.55465;-38.13080360867914
1739209856.5546527;-38.13080360867914
1739209856.5546556;-45.120503652039325
1739209856.5546582;-38.13080360867914
1739209856.5546608;-35.57807855764607
1739209856.5546634;-32.816014438256545
1739209856.554666;-38.13080360867914
1739209856.5546687;-38.13080360867914
1739209856.5546715;-38.13080360867914
1739209856.5546741;-45.120503652039325
1739209856.5546768;-45.120503652039325
1739209856.5546794;-45.120503652039325
1739209856.554682;-38.13080360867914
1739209856.5546846;-38.13080360867914
1739209856.5546875;-45.120503652039325
1739209856.5546901;-38.13080360867914
1739209856.5546927;-32.816014438256545
1739209856.5546954;-38.13080360867914
1739209856.554698;-38.13080360867914
1739209856.5547009;-33.981070128970906
1739209856.5547035;-45.120503652039325
1739209856.554706;-45.120503652039325
1739209856.5547087;-38.13080360867914
1739209856.5547113;-38.13080360867914
1739209856.554714;-45.120503652039325
1739209856.5547168;-38.13080360867914
1739209856.5547194;-38.13080360867914
1739209856.554722;-45.120503652039325
1739209856.5547247;-38.13080360867914
1739209856.5547273;-38.13080360867914
1739209856.55473;-38.13080360867914
1739209856.5547328;-35.57807855764607
1739209856.5547354;-38.13080360867914
1739209856.554738;-35.57807855764607
1739209856.5547407;-38.13080360867914
1739209856.5547433;-45.120503652039325
1739209856.5547462;-33.981070128970906
1739209856.5547488;-38.13080360867914
1739209856.5547514;-45.120503652039325
1739209856.554754;-45.120503652039325
1739209856.5547566;-38.13080360867914
1739209856.5547593;-33.981070128970906
1739209856.5547621;-45.120503652039325
1739209856.5547647;-38.13080360867914
1739209856.5547674;-45.120503652039325
1739209856.55477;-45.120503652039325
1739209856.5547726;-38.13080360867914
1739209856.5547752;-45.120503652039325
1739209856.554778;-45.120503652039325
1739209856.5547807;-45.120503652039325
1739209856.5547833;-45.120503652039325
1739209856.554786;-45.120503652039325
1739209856.5547886;-33.981070128970906
1739209856.5547915;-35.57807855764607
1739209856.554794;-38.13080360867914
1739209856.5547967;-45.120503652039325
1739209856.5547993;-33.981070128970906
1739209856.554802;-32.816014438256545
1739209856.5548046;-33.981070128970906
1739209856.5548074;-45.120503652039325
1739209856.55481;-33.981070128970906
1739209856.5548127;-35.57807855764607
1739209856.5548153;-38.13080360867914
1739209856.554818;-38.13080360867914
1739209856.5548208;-45.120503652039325
1739209856.5548234;-45.120503652039325
1739209856.554826;-38.13080360867914
1739209856.5548286;-35.57807855764607
1739209856.5548313;-45.120503652039325
1739209856.554834;-45.120503652039325
1739209856.5548368;-45.120503652039325
1739209856.5548394;-35.57807855764607
1739209856.554842;-38.13080360867914
1739209856.5548446;-45.120503652039325
1739209856.5548472;-31.141103565318915
1739209856.5548499;-45.120503652039325
1739209856.5548527;-30.49652367304973
1739209856.5548553;-29.438486411369333
1739209856.554858;-45.120503652039325
1739209856.5548606;-38.13080360867914
1739209856.5548632;-32.816014438256545
1739209856.554866;-35.57807855764607
1739209856.5548687;-45.120503652039325
1739209856.5548713;-45.120503652039325
1739209856.554874;-45.120503652039325
1739209856.5548766;-45.120503652039325
1739209856.5548792;-45.120503652039325
1739209856.554882;-45.120503652039325
1739209856.5548847;-45.120503652039325
1739209856.5548873;-45.120503652039325
1739209856.55489;-45.120503652039325
1739209856.5548925;-45.120503652039325
1739209856.5548952;-38.13080360867914
1739209856.554898;-45.120503652039325
1739209856.5549006;-45.120503652039325
1739209856.5549033;-45.120503652039325
1739209856.554906;-38.13080360867914
1739209856.5549085;-45.120503652039325
1739209856.5549114;-38.13080360867914
1739209856.554914;-45.120503652039325
1739209856.5549166;-35.57807855764607
1739209856.5549192;-29.438486411369333
1739209856.5549219;-38.13080360867914
1739209856.5549245;-38.13080360867914
1739209856.5549273;-38.13080360867914
1739209856.55493;-38.13080360867914
1739209856.5549326;-38.13080360867914
1739209856.5549352;-30.49652367304973
1739209856.5549378;-45.120503652039325
1739209856.5549407;-32.81601443825658
1739209856.5549433;-35.57807855764607
1739209856.554946;-38.13080360867914
1739209856.5549486;-45.120503652039325
1739209856.5549512;-38.13080360867914
1739209856.5549538;-38.13080360867914
1739209856.5549567;-45.120503652039325
1739209856.5549593;-38.13080360867914
1739209856.554962;-29.438486411369333
1739209856.5549645;-45.120503652039325
1739209856.5549672;-45.120503652039325
1739209856.5549698;-38.13080360867914
1739209856.5549726;-38.13080360867914
1739209856.5549753;-45.120503652039325
1739209856.554978;-45.120503652039325
1739209856.5549805;-38.13080360867914
1739209856.5549831;-45.120503652039325
1739209856.554986;-45.120503652039325
1739209856.5549886;-45.120503652039325
1739209856.5549912;-45.120503652039325
1739209856.5549939;-38.13080360867914
1739209856.5549965;-45.120503652039325
1739209856.554999;-38.13080360867914
1739209856.555002;-38.13080360867914
1739209856.5550046;-45.120503652039325
1739209856.5550072;-45.120503652039325
1739209856.5550098;-35.57807855764607
1739209856.5550125;-45.120503652039325
1739209856.555015;-45.120503652039325
1739209856.555018;-32.816014438256545
1739209856.5550206;-38.13080360867914
1739209856.5550232;-33.981070128970906
1739209856.5550258;-31.141103565318893
1739209856.5550284;-38.13080360867914
1739209856.5550313;-38.13080360867914
1739209856.555034;-38.13080360867914
1739209856.5550365;-35.57807855764607
1739209856.5550392;-45.120503652039325
1739209856.5550418;-45.120503652039325
1739209856.5550444;-33.981070128970906
1739209856.5550473;-38.13080360867914
1739209856.55505;-45.120503652039325
1739209856.5550525;-45.120503652039325
1739209856.5550551;-38.13080360867914
1739209856.5550578;-38.13080360867914
1739209856.5550606;-38.13080360867914
1739209856.5550632;-45.120503652039325
1739209856.5550659;-45.120503652039325
1739209856.5550685;-45.120503652039325
1739209856.555071;-35.57807855764607
1739209856.5550737;-35.57807855764607
1739209856.5550766;-45.120503652039325
1739209856.5550792;-45.120503652039325
1739209856.5550818;-45.120503652039325
1739209856.5550845;-45.120503652039325
1739209856.555087;-38.13080360867914
1739209856.5550897;-32.816014438256545
1739209856.5550926;-33.981070128970906
1739209856.5550952;-45.120503652039325
1739209856.5550978;-38.13080360867914
1739209856.5551004;-35.57807855764607
1739209856.555103;-38.13080360867914
1739209856.555106;-45.120503652039325
1739209856.5551085;-38.13080360867914
1739209856.5551112;-38.13080360867914
1739209856.5551138;-33.981070128970906
1739209856.5551164;-45.120503652039325
1739209856.555119;-45.120503652039325
1739209856.555122;-45.120503652039325
1739209856.5551245;-38.13080360867914
1739209856.5551271;-38.13080360867914
1739209856.5551298;-45.120503652039325
1739209856.5551324;-38.13080360867914
1739209856.555135;-33.981070128970906
1739209856.5551379;-45.120503652039325
1739209856.5551405;-38.13080360867914
1739209856.555143;-35.57807855764607
1739209856.5551457;-33.981070128970906
1739209856.5551484;-38.13080360867914
1739209856.5551512;-45.120503652039325
1739209856.5551538;-38.13080360867914
1739209856.5551565;-33.981070128970906
1739209856.555159;-45.120503652039325
1739209856.5551617;-33.981070128970906
1739209856.5551643;-38.13080360867914
1739209856.5551672;-33.981070128970906
1739209856.5551698;-45.120503652039325
1739209856.5551724;-45.120503652039325
1739209856.555175;-33.981070128970906
1739209856.5551777;-33.981070128970906
1739209856.5551805;-45.120503652039325
1739209856.5551832;-38.13080360867914
1739209856.5551858;-38.13080360867914
1739209856.5551884;-45.120503652039325
1739209856.555191;-45.120503652039325
1739209856.5551937;-38.13080360867914
1739209856.5551965;-38.13080360867914
1739209856.5551991;-28.992665084841942
1739209856.5552018;-38.13080360867914
1739209856.5552044;-45.120503652039325
1739209856.555207;-45.120503652039325
1739209856.5552096;-38.13080360867914
1739209856.5552125;-38.13080360867914
1739209856.5552151;-38.13080360867914
1739209856.5552177;-45.120503652039325
1739209856.5552204;-32.816014438256545
1739209856.555223;-45.120503652039325
1739209856.5552258;-45.120503652039325
1739209856.5552285;-45.120503652039325
1739209856.555231;-38.13080360867914
1739209856.5552337;-45.120503652039325
1739209856.5552363;-38.13080360867914
1739209856.555239;-35.57807855764607
1739209856.5552418;-31.141103565318915
1739209856.5552444;-45.120503652039325
1739209856.555247;-38.13080360867914
1739209856.5552497;-35.57807855764607
1739209856.5552523;-38.13080360867914
1739209856.555255;-35.57807855764607
1739209856.5552578;-38.13080360867914
1739209856.5552604;-45.120503652039325
1739209856.555263;-38.13080360867914
1739209856.5552657;-45.120503652039325
1739209856.5552683;-45.120503652039325
1739209856.5552711;-38.13080360867914
1739209856.5552738;-38.13080360867914
1739209856.5552764;-38.13080360867914
1739209856.555279;-45.120503652039325
1739209856.5552816;-45.120503652039325
1739209856.5552843;-35.57807855764607
1739209856.5552871;-45.120503652039325
1739209856.5552897;-38.13080360867914
1739209856.5552924;-35.57807855764607
1739209856.555295;-38.13080360867914
1739209856.5552976;-35.57807855764607
1739209856.5553005;-38.13080360867914
1739209856.555303;-35.57807855764607
1739209856.5553057;-32.816014438256545
1739209856.5553083;-38.13080360867914
1739209856.555311;-38.13080360867914
1739209856.5553136;-35.57807855764607
1739209856.5553164;-38.13080360867914
1739209856.555319;-45.120503652039325
1739209856.5553217;-38.13080360867914
1739209856.5553243;-33.981070128970906
1739209856.555327;-38.13080360867914
1739209856.5553296;-45.120503652039325
1739209856.5553324;-45.120503652039325
1739209856.555335;-45.120503652039325
1739209856.5553377;-38.13080360867914
1739209856.5553403;-45.120503652039325
1739209856.555343;-45.120503652039325
1739209856.5553458;-45.120503652039325
1739209856.5553484;-38.13080360867914
1739209856.555351;-38.13080360867914
1739209856.5553536;-35.57807855764607
1739209856.5553563;-33.981070128970906
1739209856.555359;-45.120503652039325
1739209856.5553617;-33.981070128970906
1739209856.5553644;-33.981070128970906
1739209856.555367;-45.120503652039325
1739209856.5553696;-38.13080360867914
1739209856.5553722;-45.120503652039325
1739209856.5553749;-45.120503652039325
1739209856.5553777;-38.13080360867914
1739209856.5553803;-45.120503652039325
1739209856.555383;-45.120503652039325
1739209856.5553856;-45.120503652039325
1739209856.5553882;-45.120503652039325
1739209856.555391;-45.120503652039325
1739209856.5553937;-38.13080360867914
1739209856.5553963;-38.13080360867914
1739209856.555399;-45.120503652039325
1739209856.5554016;-38.13080360867914
1739209856.5554042;-38.13080360867914
1739209856.555407;-38.13080360867914
1739209856.5554097;-45.120503652039325
1739209856.5554123;-45.120503652039325
1739209856.555415;-32.816014438256545
1739209856.5554175;-45.120503652039325
1739209856.5554204;-38.13080360867914
1739209856.555423;-38.13080360867914
1739209856.5554256;-45.120503652039325
1739209856.5554283;-38.13080360867914
1739209856.555431;-45.120503652039325
1739209856.5554335;-38.13080360867914
1739209856.5554364;-45.120503652039325
1739209856.555439;-33.981070128970906
1739209856.5554416;-38.13080360867914
1739209856.5554442;-35.57807855764607
1739209856.5554469;-35.57807855764607
1739209856.5554495;-45.120503652039325
1739209856.5554523;-32.816014438256545
1739209856.555455;-45.120503652039325
1739209856.5554576;-31.141103565318915
1739209856.5554602;-35.57807855764607
1739209856.5554628;-38.13080360867914
1739209856.5554657;-45.120503652039325
1739209856.5554683;-33.981070128970906
1739209856.555471;-38.13080360867914
1739209856.5554736;-45.120503652039325
1739209856.5554762;-35.57807855764607
1739209856.5554788;-38.13080360867914
1739209856.5554817;-45.120503652039325
1739209856.5554843;-38.13080360867914
1739209856.555487;-38.13080360867914
1739209856.5554895;-45.120503652039325
1739209856.5554922;-38.13080360867914
1739209856.5554948;-32.816014438256545
1739209856.5554976;-38.13080360867914
1739209856.5555003;-38.13080360867914
1739209856.555503;-38.13080360867914
1739209856.5555055;-38.13080360867914
1739209856.5555081;-38.13080360867914
1739209856.555511;-45.120503652039325
1739209856.5555136;-45.120503652039325
1739209856.5555162;-38.13080360867914
1739209856.5555189;-38.13080360867914
1739209856.5555215;-31.141103565318915
1739209856.555524;-33.981070128970906
1739209856.555527;-45.120503652039325
1739209856.5555296;-38.13080360867914
1739209856.5555322;-38.13080360867914
1739209856.5555348;-45.120503652039325
1739209856.5555375;-38.13080360867914
1739209856.5555403;-45.120503652039325
1739209856.555543;-38.13080360867914
1739209856.5555456;-45.120503652039325
1739209856.5555482;-45.120503652039325
1739209856.5555508;-45.120503652039325
1739209856.5555534;-38.13080360867914
1739209856.5555563;-45.120503652039325
1739209856.555559;-45.120503652039325
1739209856.5555615;-45.120503652039325
1739209856.5555642;-28.992665084841942
1739209856.5555668;-33.981070128970906
1739209856.5555694;-45.120503652039325
1739209856.5555723;-38.13080360867914
1739209856.555575;-38.13080360867914
1739209856.5555775;-38.13080360867914
1739209856.5555801;-35.57807855764607
1739209856.5555828;-35.57807855764607
1739209856.5555856;-38.13080360867914
1739209856.5555882;-38.13080360867914
1739209856.5555909;-38.13080360867914
1739209856.5555935;-38.13080360867914
1739209856.555596;-45.120503652039325
1739209856.5555987;-45.120503652039325
1739209856.5556016;-45.120503652039325
1739209856.5556042;-45.120503652039325
1739209856.5556068;-45.120503652039325
1739209856.5556095;-45.120503652039325
1739209856.555612;-45.120503652039325
1739209856.5556147;-38.13080360867914
1739209856.5556176;-35.57807855764607
1739209856.5556202;-45.120503652039325
1739209856.5556228;-38.13080360867914
1739209856.5556254;-45.120503652039325
1739209856.555628;-33.981070128970906
1739209856.555631;-28.992665084841942
1739209856.5556335;-35.57807855764607
1739209856.5556362;-45.120503652039325
1739209856.5556388;-38.13080360867914
1739209856.5556414;-38.13080360867914
1739209856.555644;-38.13080360867914
1739209856.555647;-38.13080360867914
1739209856.5556495;-38.13080360867914
1739209856.5556521;-28.58837851428586
1739209856.5556548;-33.981070128970906
1739209856.5556574;-38.13080360867914
1739209856.5556602;-45.120503652039325
1739209856.5556629;-45.120503652039325
1739209856.5556655;-45.120503652039325
1739209856.555668;-45.120503652039325
1739209856.5556707;-38.13080360867914
1739209856.5556734;-38.13080360867914
1739209856.5556762;-45.120503652039325
1739209856.5556788;-45.120503652039325
1739209856.5556815;-45.120503652039325
1739209856.555684;-45.120503652039325
1739209856.5556867;-45.120503652039325
1739209856.5556893;-38.13080360867914
1739209856.5556922;-45.120503652039325
1739209856.5556948;-35.57807855764607
1739209856.5556974;-35.57807855764607
1739209856.5557;-45.120503652039325
1739209856.5557027;-38.13080360867914
1739209856.5557055;-38.13080360867914
1739209856.5557082;-32.816014438256545
1739209856.5557108;-38.13080360867914
1739209856.5557134;-38.13080360867914
1739209856.555716;-33.981070128970906
1739209856.5557187;-38.13080360867914
1739209856.5557215;-38.13080360867914
1739209856.5557241;-38.13080360867914
1739209856.5557268;-45.120503652039325
1739209856.5557294;-45.120503652039325
1739209856.555732;-33.981070128970906
1739209856.5557346;-38.13080360867914
1739209856.5557375;-38.13080360867914
1739209856.55574;-38.13080360867914
1739209856.5557427;-38.13080360867914
1739209856.5557454;-38.13080360867914
1739209856.555748;-38.13080360867914
1739209856.5557508;-38.13080360867914
1739209856.5557535;-45.120503652039325
1739209856.555756;-45.120503652039325
1739209856.5557587;-38.13080360867914
1739209856.5557613;-35.57807855764607
1739209856.555764;-38.13080360867914
1739209856.5557668;-45.120503652039325
1739209856.5557694;-38.13080360867914
1739209856.555772;-38.13080360867914
1739209856.5557747;-38.13080360867914
1739209856.5557773;-38.13080360867914
1739209856.5557802;-38.13080360867914
1739209856.5557828;-45.120503652039325
1739209856.5557854;-45.120503652039325
1739209856.555788;-38.13080360867914
1739209856.5557907;-33.981070128970906
1739209856.5557933;-45.120503652039325
1739209856.5557961;-33.981070128970906
1739209856.5557988;-38.13080360867914
1739209856.5558014;-35.57807855764607
1739209856.555804;-38.13080360867914
1739209856.5558066;-45.120503652039325
1739209856.5558093;-38.13080360867914
1739209856.5558121;-38.13080360867914
1739209856.5558147;-38.13080360867914
1739209856.5558174;-45.120503652039325
1739209856.55582;-45.120503652039325
1739209856.5558226;-45.120503652039325
1739209856.5558255;-38.13080360867914
1739209856.555828;-45.120503652039325
1739209856.5558307;-45.120503652039325
1739209856.5558333;-45.120503652039325
1739209856.555836;-33.981070128970906
1739209856.5558386;-33.981070128970906
1739209856.5558414;-38.13080360867914
1739209856.555844;-45.120503652039325
1739209856.5558467;-45.120503652039325
1739209856.5558493;-45.120503652039325
1739209856.555852;-45.120503652039325
1739209856.5558546;-38.13080360867914
1739209856.5558574;-45.120503652039325
1739209856.55586;-38.13080360867914
1739209856.5558627;-45.120503652039325
1739209856.5558653;-32.816014438256545
1739209856.555868;-29.438486411369333
1739209856.5558708;-38.13080360867914
1739209856.5558734;-35.57807855764607
1739209856.555876;-38.13080360867914
1739209856.5558786;-38.13080360867914
1739209856.5558813;-38.13080360867914
1739209856.555884;-32.816014438256545
1739209856.5558867;-45.120503652039325
1739209856.5558894;-45.120503652039325
1739209856.555892;-38.13080360867914
1739209856.5558946;-45.120503652039325
1739209856.5558972;-38.13080360867914
1739209856.5559;-45.120503652039325
1739209856.5559027;-35.57807855764607
1739209856.5559053;-38.13080360867914
1739209856.555908;-38.13080360867914
1739209856.5559106;-31.141103565318893
1739209856.5559132;-45.120503652039325
1739209856.555916;-45.120503652039325
1739209856.5559187;-35.57807855764607
1739209856.5559213;-35.57807855764607
1739209856.555924;-45.120503652039325
1739209856.5559266;-45.120503652039325
1739209856.5559292;-45.120503652039325
1739209856.555932;-45.120503652039325
1739209856.5559347;-45.120503652039325
1739209856.5559373;-45.120503652039325
1739209856.55594;-38.13080360867914
1739209856.5559425;-45.120503652039325
1739209856.5559454;-45.120503652039325
1739209856.555948;-45.120503652039325
1739209856.5559506;-45.120503652039325
1739209856.5559533;-45.120503652039325
1739209856.555956;-38.13080360867914
1739209856.5559585;-45.120503652039325
1739209856.5559614;-38.13080360867914
1739209856.555964;-45.120503652039325
1739209856.5559666;-38.13080360867914
1739209856.5559692;-38.13080360867914
1739209856.5559719;-45.120503652039325
1739209856.5559745;-27.8777449560314
1739209856.5559773;-33.981070128970906
1739209856.55598;-45.120503652039325
1739209856.5559826;-38.13080360867914
1739209856.5559852;-38.13080360867914
1739209856.5559878;-45.120503652039325
1739209856.5559907;-45.120503652039325
1739209856.5559933;-45.120503652039325
1739209856.555996;-38.13080360867914
1739209856.5559986;-45.120503652039325
1739209856.5560012;-45.120503652039325
1739209856.5560038;-45.120503652039325
1739209856.5560067;-38.13080360867914
1739209856.5560093;-38.13080360867914
1739209856.556012;-45.120503652039325
1739209856.5560145;-38.13080360867914
1739209856.5560172;-32.816014438256545
1739209856.5560198;-38.13080360867914
1739209856.5560226;-38.13080360867914
1739209856.5560253;-38.13080360867914
1739209856.556028;-45.120503652039325
1739209856.5560305;-45.120503652039325
1739209856.5560331;-38.13080360867914
1739209856.556036;-35.57807855764607
1739209856.5560386;-35.57807855764607
1739209856.5560412;-38.13080360867914
1739209856.5560439;-38.13080360867914
1739209856.5560465;-33.981070128970906
1739209856.556049;-35.57807855764607
1739209856.556052;-45.120503652039325
1739209856.5560546;-45.120503652039325
1739209856.5560572;-38.13080360867914
1739209856.5560598;-38.13080360867914
1739209856.5560625;-45.120503652039325
