CAN Message; 0x150:020085914890f184
1739209846.751888;-45.120503652039325
1739209846.751891;-45.120503652039325
1739209846.751894;-35.57807855764607
1739209846.7518969;-38.13080360867914
1739209846.7519;-45.120503652039325
1739209846.751903;-38.13080360867914
1739209846.751906;-45.120503652039325
1739209846.751909;-45.120503652039325
1739209846.7519119;-45.120503652039325
1739209846.751915;-45.120503652039325
1739209846.751918;-45.120503652039325
1739209846.751921;-45.120503652039325
1739209846.751924;-38.13080360867914
1739209846.751927;-38.13080360867914
1739209846.75193;-45.120503652039325
1739209846.751933;-38.13080360867914
1739209846.751936;-45.120503652039325
1739209846.751939;-45.120503652039325
1739209846.751942;-45.120503652039325
1739209846.751945;-38.13080360867914
1739209846.751948;-38.13080360867914
1739209846.751951;-38.13080360867914
1739209846.751954;-45.120503652039325
1739209846.751957;-31.141103565318915
1739209846.75196;-35.57807855764607
1739209846.7519631;-38.13080360867914
1739209846.751966;-45.120503652039325
1739209846.751969;-38.13080360867914
1739209846.751972;-35.57807855764607
1739209846.751975;-35.57807855764607
1739209846.7519782;-45.120503652039325
1739209846.751981;-28.218542851754165
1739209846.7519841;-32.816014438256545
1739209846.751987;-35.57807855764607
1739209846.75199;-45.120503652039325
1739209846.7519932;-45.120503652039325
1739209846.751996;-38.13080360867914
1739209846.7519991;-38.13080360867914
1739209846.752002;-38.13080360867914
1739209846.752005;-33.981070128970906
1739209846.7520082;-38.13080360867914
1739209846.752011;-38.13080360867914
1739209846.7520142;-32.816014438256545
1739209846.752017;-33.981070128970906
1739209846.7520201;-35.57807855764607
1739209846.7520232;-45.120503652039325
1739209846.752026;-45.120503652039325
1739209846.7520292;-33.981070128970906
1739209846.752032;-35.57807855764607
1739209846.7520351;-35.57807855764607
1739209846.7520382;-35.57807855764607
1739209846.752041;-33.981070128970906
1739209846.7520442;-33.981070128970906
1739209846.752047;-45.120503652039325
1739209846.7520502;-45.120503652039325
1739209846.7520533;-38.13080360867914
1739209846.7520561;-45.120503652039325
1739209846.7520592;-33.981070128970906
1739209846.752062;-35.57807855764607
1739209846.7520652;-45.120503652039325
1739209846.7520683;-45.120503652039325
1739209846.7520711;-38.13080360867914
1739209846.7520742;-35.57807855764607
1739209846.752077;-38.13080360867914
1739209846.7520802;-45.120503652039325
1739209846.7520833;-45.120503652039325
1739209846.7520862;-35.57807855764607
1739209846.7520893;-38.13080360867914
1739209846.7520921;-35.57807855764607
1739209846.7520952;-45.120503652039325
1739209846.752098;-45.120503652039325
1739209846.7521012;-38.13080360867914
1739209846.7521043;-45.120503652039325
1739209846.7521071;-45.120503652039325
1739209846.7521102;-45.120503652039325
1739209846.752113;-38.13080360867914
1739209846.7521162;-45.120503652039325
1739209846.7521193;-45.120503652039325
1739209846.7521222;-45.120503652039325
1739209846.7521253;-38.13080360867914
1739209846.7521281;-45.120503652039325
1739209846.7521312;-38.13080360867914
1739209846.7521343;-38.13080360867914
1739209846.7521372;-38.13080360867914
1739209846.7521403;-45.120503652039325
1739209846.7521431;-38.13080360867914
1739209846.7521462;-45.120503652039325
1739209846.7521493;-33.981070128970906
1739209846.7521522;-29.438486411369333
1739209846.7521553;-38.13080360867914
1739209846.7521582;-45.120503652039325
1739209846.7521613;-38.13080360867914
1739209846.7521644;-35.57807855764607
1739209846.7521672;-38.13080360867914
1739209846.7521703;-45.120503652039325
1739209846.7521732;-45.120503652039325
1739209846.7521763;-38.13080360867914
1739209846.7521794;-38.13080360867914
1739209846.7521822;-45.120503652039325
1739209846.7521853;-45.120503652039325
1739209846.7521882;-45.120503652039325
1739209846.7521913;-38.13080360867914
1739209846.7521944;-38.13080360867914
1739209846.7521973;-45.120503652039325
1739209846.7522004;-45.120503652039325
1739209846.7522032;-45.120503652039325
1739209846.7522063;-45.120503652039325
1739209846.7522094;-35.57807855764607
1739209846.7522123;-32.816014438256545
1739209846.7522154;-38.13080360867914
1739209846.7522182;-35.57807855764607
1739209846.7522213;-38.13080360867914
1739209846.7522244;-29.438486411369333
1739209846.7522273;-38.13080360867914
1739209846.7522304;-35.57807855764607
1739209846.7522333;-38.13080360867914
1739209846.7522364;-32.816014438256545
1739209846.7522395;-38.13080360867914
1739209846.7522423;-38.13080360867914
1739209846.7522454;-38.13080360867914
1739209846.7522483;-31.141103565318943
1739209846.7522514;-38.13080360867914
1739209846.7522545;-38.13080360867914
1739209846.7522573;-45.120503652039325
1739209846.7522604;-45.120503652039325
1739209846.7522633;-45.120503652039325
1739209846.7522664;-38.13080360867914
1739209846.7522695;-38.13080360867914
1739209846.7522724;-45.120503652039325
1739209846.7522755;-45.120503652039325
1739209846.7522783;-35.57807855764607
1739209846.7522814;-45.120503652039325
1739209846.7522845;-45.120503652039325
1739209846.7522874;-38.13080360867914
1739209846.7522905;-35.57807855764607
1739209846.7522933;-38.13080360867914
1739209846.7522964;-29.438486411369333
1739209846.7522995;-35.57807855764607
1739209846.7523024;-38.13080360867914
1739209846.7523055;-38.13080360867914
1739209846.7523084;-32.816014438256545
1739209846.7523115;-38.13080360867914
1739209846.7523146;-45.120503652039325
1739209846.7523174;-38.13080360867914
1739209846.7523205;-45.120503652039325
1739209846.7523234;-38.13080360867914
1739209846.7523265;-35.57807855764607
1739209846.7523296;-38.13080360867914
1739209846.7523324;-45.120503652039325
1739209846.7523355;-38.13080360867914
1739209846.7523384;-38.13080360867914
1739209846.7523415;-38.13080360867914
1739209846.7523446;-33.981070128970906
1739209846.7523475;-35.57807855764607
1739209846.7523506;-38.13080360867914
1739209846.7523534;-38.13080360867914
1739209846.7523565;-38.13080360867914
1739209846.7523596;-38.13080360867914
1739209846.7523625;-38.13080360867914
1739209846.7523656;-38.13080360867914
1739209846.7523685;-35.57807855764607
1739209846.7523715;-38.13080360867914
1739209846.7523746;-45.120503652039325
1739209846.7523775;-33.981070128970906
1739209846.7523806;-32.816014438256545
1739209846.7523835;-45.120503652039325
1739209846.7523866;-45.120503652039325
1739209846.7523897;-38.13080360867914
1739209846.7523925;-45.120503652039325
1739209846.7523956;-38.13080360867914
1739209846.7523985;-38.13080360867914
1739209846.7524016;-45.120503652039325
1739209846.7524047;-45.120503652039325
1739209846.7524076;-38.13080360867914
1739209846.7524107;-35.57807855764607
1739209846.7524135;-45.120503652039325
1739209846.7524166;-45.120503652039325
1739209846.7524197;-38.13080360867914
1739209846.7524226;-45.120503652039325
1739209846.7524257;-38.13080360867914
1739209846.7524285;-38.13080360867914
1739209846.7524316;-38.13080360867914
1739209846.7524347;-38.13080360867914
1739209846.7524376;-33.981070128970906
1739209846.7524407;-45.120503652039325
1739209846.7524436;-45.120503652039325
1739209846.7524467;-35.57807855764607
1739209846.7524498;-38.13080360867914
1739209846.7524526;-45.120503652039325
1739209846.7524557;-38.13080360867914
1739209846.7524586;-35.57807855764607
1739209846.7524617;-45.120503652039325
1739209846.7524648;-45.120503652039325
1739209846.7524676;-38.13080360867914
1739209846.7524707;-33.981070128970906
1739209846.7524736;-38.13080360867914
1739209846.7524767;-45.120503652039325
1739209846.7524798;-38.13080360867914
1739209846.7524827;-35.57807855764607
1739209846.7524858;-35.57807855764607
1739209846.7524886;-45.120503652039325
1739209846.7524917;-33.981070128970906
1739209846.7524948;-38.13080360867914
1739209846.7524977;-45.120503652039325
1739209846.7525008;-38.13080360867914
1739209846.7525036;-33.981070128970906
1739209846.7525067;-38.13080360867914
1739209846.7525098;-45.120503652039325
1739209846.7525127;-45.120503652039325
1739209846.7525158;-38.13080360867914
1739209846.7525187;-38.13080360867914
1739209846.7525218;-45.120503652039325
1739209846.7525249;-38.13080360867914
1739209846.7525277;-33.981070128970906
1739209846.7525308;-38.13080360867914
1739209846.7525337;-45.120503652039325
1739209846.7525368;-38.13080360867914
1739209846.7525396;-45.120503652039325
1739209846.7525427;-35.57807855764607
1739209846.7525458;-38.13080360867914
1739209846.7525487;-45.120503652039325
1739209846.7525518;-38.13080360867914
1739209846.7525547;-45.120503652039325
1739209846.7525578;-38.13080360867914
1739209846.7525609;-38.13080360867914
1739209846.7525637;-31.141103565318915
1739209846.7525668;-33.981070128970906
1739209846.7525697;-45.120503652039325
1739209846.7525728;-45.120503652039325
1739209846.7525759;-45.120503652039325
1739209846.7525787;-45.120503652039325
1739209846.7525818;-45.120503652039325
1739209846.7525847;-45.120503652039325
1739209846.7525878;-32.816014438256545
1739209846.752591;-45.120503652039325
1739209846.7525938;-45.120503652039325
1739209846.7525969;-45.120503652039325
1739209846.7525997;-38.13080360867914
1739209846.7526028;-32.816014438256545
1739209846.752606;-38.13080360867914
1739209846.7526088;-45.120503652039325
1739209846.7526119;-31.141103565318915
1739209846.7526147;-32.816014438256545
1739209846.7526178;-38.13080360867914
1739209846.752621;-45.120503652039325
1739209846.7526238;-38.13080360867914
1739209846.752627;-32.816014438256545
1739209846.7526298;-33.981070128970906
1739209846.7526329;-45.120503652039325
1739209846.752636;-31.141103565318915
1739209846.7526388;-33.981070128970906
1739209846.752642;-45.120503652039325
1739209846.7526448;-45.120503652039325
1739209846.7526479;-33.981070128970906
1739209846.752651;-38.13080360867914
1739209846.7526538;-45.120503652039325
1739209846.752657;-45.120503652039325
1739209846.7526598;-35.57807855764607
1739209846.752663;-38.13080360867914
1739209846.752666;-38.13080360867914
1739209846.7526689;-38.13080360867914
1739209846.752672;-38.13080360867914
1739209846.7526748;-45.120503652039325
1739209846.752678;-38.13080360867914
1739209846.752681;-38.13080360867914
1739209846.7526839;-31.141103565318915
1739209846.752687;-31.141103565318915
1739209846.7526898;-45.120503652039325
1739209846.752693;-35.57807855764607
1739209846.752696;-38.13080360867914
1739209846.752699;-45.120503652039325
1739209846.752702;-45.120503652039325
1739209846.7527049;-45.120503652039325
1739209846.752708;-33.981070128970906
1739209846.752711;-45.120503652039325
1739209846.752714;-45.120503652039325
1739209846.752717;-45.120503652039325
1739209846.7527199;-38.13080360867914
1739209846.752723;-32.816014438256545
1739209846.752726;-45.120503652039325
1739209846.752729;-45.120503652039325
1739209846.752732;-45.120503652039325
1739209846.752735;-45.120503652039325
1739209846.752738;-38.13080360867914
1739209846.752741;-45.120503652039325
1739209846.752744;-45.120503652039325
1739209846.752747;-33.981070128970906
1739209846.75275;-38.13080360867914
1739209846.752753;-45.120503652039325
1739209846.752756;-33.981070128970906
1739209846.752759;-33.981070128970906
1739209846.752762;-45.120503652039325
1739209846.752765;-38.13080360867914
1739209846.752768;-35.57807855764607
1739209846.7527711;-45.120503652039325
1739209846.752774;-38.13080360867914
1739209846.752777;-45.120503652039325
1739209846.75278;-45.120503652039325
1739209846.752783;-38.13080360867914
1739209846.7527862;-45.120503652039325
1739209846.752789;-45.120503652039325
1739209846.7527921;-38.13080360867914
1739209846.752795;-38.13080360867914
1739209846.752798;-45.120503652039325
1739209846.7528012;-38.13080360867914
1739209846.752804;-38.13080360867914
1739209846.7528071;-32.816014438256545
1739209846.75281;-35.57807855764607
1739209846.752813;-38.13080360867914
1739209846.7528162;-45.120503652039325
1739209846.752819;-45.120503652039325
1739209846.7528222;-38.13080360867914
1739209846.752825;-38.13080360867914
1739209846.7528281;-33.981070128970906
1739209846.7528312;-45.120503652039325
1739209846.752834;-45.120503652039325
1739209846.7528372;-33.981070128970906
1739209846.75284;-38.13080360867914
1739209846.7528431;-38.13080360867914
1739209846.7528462;-38.13080360867914
1739209846.752849;-32.816014438256545
1739209846.7528522;-38.13080360867914
1739209846.752855;-35.57807855764607
1739209846.7528582;-35.57807855764607
1739209846.7528613;-38.13080360867914
1739209846.7528641;-38.13080360867914
1739209846.7528672;-35.57807855764607
1739209846.75287;-35.57807855764607
1739209846.7528732;-45.120503652039325
1739209846.7528763;-38.13080360867914
1739209846.7528791;-38.13080360867914
1739209846.7528822;-35.57807855764607
1739209846.752885;-45.120503652039325
1739209846.7528882;-45.120503652039325
1739209846.7528913;-45.120503652039325
1739209846.7528942;-45.120503652039325
1739209846.7528973;-45.120503652039325
1739209846.7529001;-38.13080360867914
1739209846.7529032;-38.13080360867914
1739209846.7529063;-35.57807855764607
1739209846.7529092;-35.57807855764607
1739209846.7529123;-45.120503652039325
1739209846.7529151;-45.120503652039325
1739209846.7529182;-38.13080360867914
1739209846.7529213;-35.57807855764607
1739209846.7529242;-38.13080360867914
1739209846.7529273;-27.8777449560314
1739209846.7529302;-28.992665084841942
1739209846.7529333;-45.120503652039325
1739209846.7529364;-45.120503652039325
1739209846.7529392;-33.981070128970906
1739209846.7529423;-31.141103565318915
1739209846.7529452;-45.120503652039325
1739209846.7529483;-38.13080360867914
1739209846.7529514;-38.13080360867914
1739209846.7529542;-38.13080360867914
1739209846.7529573;-38.13080360867914
1739209846.7529602;-45.120503652039325
1739209846.7529633;-45.120503652039325
1739209846.7529664;-45.120503652039325
1739209846.7529693;-45.120503652039325
1739209846.7529724;-45.120503652039325
1739209846.7529752;-38.13080360867914
1739209846.7529783;-45.120503652039325
1739209846.7529812;-45.120503652039325
1739209846.7529843;-38.13080360867914
1739209846.7529874;-38.13080360867914
1739209846.7529902;-45.120503652039325
1739209846.7529933;-38.13080360867914
1739209846.7529962;-38.13080360867914
1739209846.7529993;-33.981070128970906
1739209846.7530024;-28.992665084841942
1739209846.7530053;-38.13080360867914
1739209846.7530084;-45.120503652039325
1739209846.7530112;-38.13080360867914
1739209846.7530143;-35.57807855764607
1739209846.7530174;-38.13080360867914
1739209846.7530203;-38.13080360867914
1739209846.7530234;-45.120503652039325
1739209846.7530262;-38.13080360867914
1739209846.7530293;-35.57807855764607
1739209846.7530324;-45.120503652039325
1739209846.7530353;-45.120503652039325
1739209846.7530384;-38.13080360867914
1739209846.7530413;-45.120503652039325
1739209846.7530444;-45.120503652039325
1739209846.7530475;-32.816014438256545
1739209846.7530503;-38.13080360867914
1739209846.7530534;-38.13080360867914
1739209846.7530563;-45.120503652039325
1739209846.7530594;-38.13080360867914
1739209846.7530625;-38.13080360867914
1739209846.7530653;-38.13080360867914
1739209846.7530684;-38.13080360867914
1739209846.7530713;-45.120503652039325
1739209846.7530744;-38.13080360867914
1739209846.7530775;-38.13080360867914
1739209846.7530804;-38.13080360867914
1739209846.7530835;-45.120503652039325
1739209846.7530863;-38.13080360867914
1739209846.7530894;-38.13080360867914
1739209846.7530925;-45.120503652039325
1739209846.7530954;-38.13080360867914
1739209846.7530985;-35.57807855764607
1739209846.7531013;-45.120503652039325
1739209846.7531044;-38.13080360867914
1739209846.7531075;-35.57807855764607
1739209846.7531104;-33.981070128970906
1739209846.7531135;-45.120503652039325
1739209846.7531164;-45.120503652039325
1739209846.7531195;-32.816014438256545
1739209846.7531226;-38.13080360867914
1739209846.7531254;-45.120503652039325
1739209846.7531285;-38.13080360867914
1739209846.7531314;-45.120503652039325
1739209846.7531345;-45.120503652039325
1739209846.7531376;-45.120503652039325
1739209846.7531404;-38.13080360867914
1739209846.7531435;-38.13080360867914
1739209846.7531464;-33.981070128970906
1739209846.7531495;-38.13080360867914
1739209846.7531526;-45.120503652039325
1739209846.7531555;-35.57807855764607
1739209846.7531586;-32.816014438256545
1739209846.7531614;-38.13080360867914
1739209846.7531645;-38.13080360867914
1739209846.7531676;-38.13080360867914
1739209846.7531705;-45.120503652039325
1739209846.7531736;-45.120503652039325
1739209846.7531765;-38.13080360867914
1739209846.7531796;-38.13080360867914
1739209846.7531826;-38.13080360867914
1739209846.7531855;-38.13080360867914
1739209846.7531886;-35.57807855764607
1739209846.7531915;-31.141103565318915
1739209846.7531946;-45.120503652039325
1739209846.7531977;-45.120503652039325
1739209846.7532005;-38.13080360867914
1739209846.7532036;-45.120503652039325
1739209846.7532065;-45.120503652039325
1739209846.7532096;-38.13080360867914
1739209846.7532127;-38.13080360867914
1739209846.7532156;-45.120503652039325
1739209846.7532187;-31.141103565318893
1739209846.7532215;-28.992665084841942
1739209846.7532246;-45.120503652039325
1739209846.7532277;-45.120503652039325
1739209846.7532306;-38.13080360867914
1739209846.7532337;-33.981070128970906
1739209846.7532365;-45.120503652039325
1739209846.7532396;-45.120503652039325
1739209846.7532427;-45.120503652039325
1739209846.7532456;-45.120503652039325
1739209846.7532487;-45.120503652039325
1739209846.7532516;-45.120503652039325
1739209846.7532547;-45.120503652039325
1739209846.7532578;-38.13080360867914
1739209846.7532606;-38.13080360867914
1739209846.7532637;-32.816014438256545
1739209846.7532666;-38.13080360867914
1739209846.7532697;-38.13080360867914
1739209846.7532728;-45.120503652039325
1739209846.7532756;-35.57807855764607
1739209846.7532787;-38.13080360867914
1739209846.7532816;-45.120503652039325
1739209846.7532847;-33.981070128970906
1739209846.7532878;-45.120503652039325
1739209846.7532907;-35.57807855764607
1739209846.7532938;-30.49652367304973
1739209846.7532966;-38.13080360867914
1739209846.7532997;-38.13080360867914
1739209846.7533028;-38.13080360867914
1739209846.7533057;-45.120503652039325
1739209846.7533088;-45.120503652039325
1739209846.7533116;-35.57807855764607
1739209846.7533147;-45.120503652039325
1739209846.7533178;-33.981070128970956
1739209846.7533207;-45.120503652039325
1739209846.7533238;-35.57807855764607
1739209846.7533267;-45.120503652039325
1739209846.7533298;-45.120503652039325
1739209846.7533329;-38.13080360867914
1739209846.7533357;-38.13080360867914
1739209846.7533388;-38.13080360867914
1739209846.7533417;-35.57807855764607
1739209846.7533448;-38.13080360867914
1739209846.7533479;-38.13080360867914
1739209846.7533507;-38.13080360867914
1739209846.7533538;-45.120503652039325
1739209846.7533567;-38.13080360867914
1739209846.7533598;-35.57807855764607
1739209846.753363;-45.120503652039325
1739209846.7533658;-45.120503652039325
1739209846.7533689;-45.120503652039325
1739209846.7533717;-45.120503652039325
1739209846.7533748;-45.120503652039325
1739209846.753378;-33.981070128970906
1739209846.7533808;-38.13080360867914
1739209846.7533839;-45.120503652039325
1739209846.7533867;-38.13080360867914
1739209846.7533898;-45.120503652039325
1739209846.753393;-38.13080360867914
1739209846.7533958;-38.13080360867914
1739209846.753399;-38.13080360867914
1739209846.7534018;-38.13080360867914
1739209846.7534049;-31.141103565318915
1739209846.7534077;-45.120503652039325
1739209846.7534108;-38.13080360867914
1739209846.753414;-31.141103565318893
1739209846.7534168;-38.13080360867914
1739209846.7534199;-38.13080360867914
1739209846.7534227;-45.120503652039325
1739209846.7534258;-45.120503652039325
1739209846.753429;-45.120503652039325
1739209846.7534318;-45.120503652039325
1739209846.753435;-45.120503652039325
1739209846.7534378;-45.120503652039325
1739209846.7534409;-38.13080360867914
1739209846.753444;-45.120503652039325
1739209846.7534468;-45.120503652039325
1739209846.75345;-45.120503652039325
1739209846.7534528;-38.13080360867914
1739209846.7534559;-38.13080360867914
1739209846.753459;-45.120503652039325
1739209846.7534618;-35.57807855764607
1739209846.753465;-38.13080360867914
1739209846.7534678;-38.13080360867914
1739209846.753471;-38.13080360867914
1739209846.753474;-45.120503652039325
1739209846.7534769;-38.13080360867914
1739209846.75348;-45.120503652039325
1739209846.7534828;-38.13080360867914
1739209846.753486;-38.13080360867914
1739209846.753489;-38.13080360867914
1739209846.7534919;-45.120503652039325
1739209846.753495;-38.13080360867914
1739209846.7534978;-45.120503652039325
1739209846.753501;-38.13080360867914
1739209846.753504;-35.57807855764607
1739209846.753507;-45.120503652039325
1739209846.75351;-38.13080360867914
1739209846.7535129;-33.981070128970906
1739209846.753516;-38.13080360867914
1739209846.753519;-45.120503652039325
1739209846.753522;-38.13080360867914
1739209846.753525;-35.57807855764607
1739209846.7535279;-38.13080360867914
1739209846.753531;-38.13080360867914
1739209846.753534;-45.120503652039325
1739209846.753537;-38.13080360867914
1739209846.75354;-33.981070128970906
1739209846.753543;-45.120503652039325
1739209846.753546;-45.120503652039325
1739209846.753549;-45.120503652039325
1739209846.753552;-45.120503652039325
1739209846.753555;-45.120503652039325
1739209846.753558;-45.120503652039325
1739209846.753561;-29.438486411369347
1739209846.7535641;-32.816014438256545
1739209846.753567;-38.13080360867914
1739209846.75357;-35.57807855764607
1739209846.753573;-38.13080360867914
1739209846.753576;-45.120503652039325
1739209846.7535791;-45.120503652039325
1739209846.753582;-38.13080360867914
1739209846.753585;-31.141103565318915
1739209846.753588;-38.13080360867914
1739209846.753591;-38.13080360867914
1739209846.7535942;-45.120503652039325
1739209846.753597;-45.120503652039325
1739209846.7536001;-38.13080360867914
1739209846.753603;-38.13080360867914
1739209846.753606;-45.120503652039325
1739209846.7536092;-38.13080360867914
1739209846.753612;-38.13080360867914
1739209846.7536151;-45.120503652039325
1739209846.753618;-45.120503652039325
1739209846.753621;-38.13080360867914
1739209846.7536242;-35.57807855764607
1739209846.753627;-38.13080360867914
1739209846.7536302;-45.120503652039325
1739209846.753633;-28.58837851428586
1739209846.7536361;-38.13080360867914
1739209846.7536392;-45.120503652039325
1739209846.753642;-38.13080360867914
1739209846.7536452;-38.13080360867914
1739209846.753648;-45.120503652039325
1739209846.7536511;-38.13080360867914
1739209846.7536542;-38.13080360867914
1739209846.753657;-31.141103565318915
1739209846.7536602;-38.13080360867914
1739209846.753663;-38.13080360867914
1739209846.7536662;-45.120503652039325
1739209846.7536693;-38.13080360867914
1739209846.7536721;-38.13080360867914
1739209846.7536752;-45.120503652039325
1739209846.753678;-38.13080360867914
1739209846.7536812;-38.13080360867914
1739209846.7536843;-45.120503652039325
1739209846.7536871;-33.981070128970906
1739209846.7536902;-45.120503652039325
1739209846.753693;-38.13080360867914
1739209846.7536962;-38.13080360867914
1739209846.7536993;-45.120503652039325
1739209846.7537022;-35.57807855764607
1739209846.7537053;-33.981070128970906
1739209846.7537081;-38.13080360867914
1739209846.7537112;-38.13080360867914
1739209846.7537143;-45.120503652039325
1739209846.7537172;-38.13080360867914
1739209846.7537203;-38.13080360867914
1739209846.7537231;-38.13080360867914
1739209846.7537262;-45.120503652039325
1739209846.7537293;-38.13080360867914
1739209846.7537322;-38.13080360867914
1739209846.7537353;-38.13080360867914
1739209846.7537382;-45.120503652039325
1739209846.7537413;-38.13080360867914
1739209846.7537444;-32.816014438256545
1739209846.7537472;-45.120503652039325
1739209846.7537503;-38.13080360867914
1739209846.7537532;-38.13080360867914
1739209846.7537563;-35.57807855764607
1739209846.7537594;-33.981070128970906
1739209846.7537622;-45.120503652039325
1739209846.7537653;-45.120503652039325
1739209846.7537682;-45.120503652039325
1739209846.7537713;-45.120503652039325
1739209846.7537744;-45.120503652039325
1739209846.7537773;-45.120503652039325
1739209846.7537804;-45.120503652039325
1739209846.7537832;-38.13080360867914
