CAN Message; 0x77:943d74866b7d1121
1739209867.09674;-38.13080360867914
1739209867.0967417;-38.13080360867914
1739209867.096743;-38.13080360867914
1739209867.0967448;-32.816014438256545
1739209867.0967462;-38.13080360867914
1739209867.0967476;-45.120503652039325
1739209867.0967493;-45.120503652039325
1739209867.0967507;-29.438486411369333
1739209867.0967524;-30.49652367304973
1739209867.0967538;-45.120503652039325
1739209867.0967555;-38.13080360867914
1739209867.096757;-38.13080360867914
1739209867.0967586;-35.57807855764607
1739209867.09676;-32.816014438256545
1739209867.0967617;-33.981070128970906
1739209867.0967631;-45.120503652039325
1739209867.0967648;-45.120503652039325
1739209867.0967662;-45.120503652039325
1739209867.096768;-45.120503652039325
1739209867.0967693;-35.57807855764607
1739209867.0967708;-38.13080360867914
1739209867.0967724;-45.120503652039325
1739209867.0967739;-38.13080360867914
1739209867.0967755;-45.120503652039325
1739209867.096777;-45.120503652039325
1739209867.0967786;-45.120503652039325
1739209867.09678;-45.120503652039325
1739209867.0967817;-45.120503652039325
1739209867.0967832;-45.120503652039325
1739209867.0967848;-35.57807855764607
1739209867.0967863;-38.13080360867914
1739209867.096788;-38.13080360867914
1739209867.0967894;-33.981070128970906
1739209867.096791;-35.57807855764607
1739209867.0967925;-38.13080360867914
1739209867.096794;-45.120503652039325
1739209867.0967956;-38.13080360867914
1739209867.096797;-45.120503652039325
1739209867.0967987;-45.120503652039325
1739209867.0968;-32.816014438256545
1739209867.0968018;-33.981070128970906
1739209867.0968032;-45.120503652039325
1739209867.0968049;-38.13080360867914
1739209867.0968063;-35.57807855764607
1739209867.096808;-35.57807855764607
1739209867.0968094;-45.120503652039325
1739209867.096811;-45.120503652039325
1739209867.0968125;-45.120503652039325
1739209867.0968142;-45.120503652039325
1739209867.0968156;-35.57807855764607
1739209867.096817;-38.13080360867914
1739209867.0968187;-45.120503652039325
1739209867.09682;-45.120503652039325
1739209867.0968218;-38.13080360867914
1739209867.0968232;-45.120503652039325
1739209867.096825;-38.13080360867914
1739209867.0968263;-33.981070128970906
1739209867.096828;-45.120503652039325
1739209867.0968294;-38.13080360867914
1739209867.096831;-38.13080360867914
1739209867.0968325;-32.816014438256545
1739209867.0968342;-33.981070128970906
1739209867.0968356;-45.120503652039325
1739209867.0968373;-38.13080360867914
1739209867.0968387;-45.120503652039325
1739209867.0968401;-45.120503652039325
1739209867.0968418;-45.120503652039325
1739209867.0968432;-38.13080360867914
1739209867.096845;-31.141103565318915
1739209867.0968463;-45.120503652039325
1739209867.096848;-45.120503652039325
1739209867.0968494;-45.120503652039325
1739209867.096851;-45.120503652039325
1739209867.0968525;-45.120503652039325
1739209867.0968542;-38.13080360867914
1739209867.0968556;-38.13080360867914
1739209867.0968573;-38.13080360867914
1739209867.0968587;-38.13080360867914
1739209867.0968604;-45.120503652039325
1739209867.0968618;-38.13080360867914
1739209867.0968633;-33.981070128970906
1739209867.096865;-33.981070128970906
1739209867.0968664;-45.120503652039325
1739209867.096868;-45.120503652039325
1739209867.0968695;-38.13080360867914
1739209867.0968711;-38.13080360867914
1739209867.0968726;-45.120503652039325
1739209867.0968742;-45.120503652039325
1739209867.0968757;-45.120503652039325
1739209867.0968773;-45.120503652039325
1739209867.0968788;-45.120503652039325
1739209867.0968804;-38.13080360867914
1739209867.0968819;-45.120503652039325
1739209867.0968835;-45.120503652039325
1739209867.096885;-38.13080360867914
1739209867.0968864;-35.57807855764607
1739209867.096888;-35.57807855764607
1739209867.0968895;-38.13080360867914
1739209867.0968912;-45.120503652039325
1739209867.0968926;-32.816014438256545
1739209867.0968943;-33.981070128970906
1739209867.0968957;-35.57807855764607
1739209867.0968974;-38.13080360867914
1739209867.0968988;-45.120503652039325
1739209867.0969005;-45.120503652039325
1739209867.096902;-38.13080360867914
1739209867.0969036;-38.13080360867914
1739209867.096905;-45.120503652039325
1739209867.0969067;-45.120503652039325
1739209867.096908;-45.120503652039325
1739209867.0969095;-38.13080360867914
1739209867.0969112;-45.120503652039325
1739209867.0969126;-38.13080360867914
1739209867.0969143;-33.981070128970906
1739209867.0969157;-45.120503652039325
1739209867.0969174;-45.120503652039325
1739209867.0969188;-38.13080360867914
1739209867.0969205;-35.57807855764607
1739209867.096922;-38.13080360867914
1739209867.0969236;-38.13080360867914
1739209867.096925;-45.120503652039325
1739209867.0969267;-45.120503652039325
1739209867.0969281;-45.120503652039325
1739209867.0969298;-32.816014438256545
1739209867.0969312;-38.13080360867914
1739209867.0969326;-45.120503652039325
1739209867.0969343;-45.120503652039325
1739209867.0969357;-38.13080360867914
1739209867.0969374;-35.57807855764607
1739209867.0969388;-35.57807855764607
1739209867.0969405;-38.13080360867914
1739209867.096942;-45.120503652039325
1739209867.0969436;-33.981070128970906
1739209867.096945;-32.816014438256545
1739209867.0969467;-38.13080360867914
1739209867.0969481;-45.120503652039325
1739209867.0969498;-38.13080360867914
1739209867.0969512;-38.13080360867914
1739209867.096953;-38.13080360867914
1739209867.0969543;-45.120503652039325
1739209867.0969558;-38.13080360867914
1739209867.0969574;-38.13080360867914
1739209867.0969589;-38.13080360867914
1739209867.0969605;-35.57807855764607
1739209867.096962;-38.13080360867914
1739209867.0969636;-45.120503652039325
1739209867.096965;-45.120503652039325
1739209867.0969667;-32.816014438256545
1739209867.0969682;-38.13080360867914
1739209867.0969698;-45.120503652039325
1739209867.0969713;-38.13080360867914
1739209867.096973;-33.981070128970906
1739209867.0969744;-38.13080360867914
1739209867.096976;-32.816014438256545
1739209867.0969775;-33.981070128970906
1739209867.096979;-45.120503652039325
1739209867.0969806;-45.120503652039325
1739209867.096982;-38.13080360867914
1739209867.0969837;-35.57807855764607
1739209867.096985;-45.120503652039325
1739209867.0969868;-45.120503652039325
1739209867.0969882;-45.120503652039325
1739209867.0969899;-45.120503652039325
1739209867.0969913;-45.120503652039325
1739209867.096993;-33.981070128970906
1739209867.0969944;-33.981070128970906
1739209867.096996;-38.13080360867914
1739209867.0969975;-38.13080360867914
1739209867.0969992;-45.120503652039325
1739209867.0970006;-29.438486411369333
1739209867.097002;-32.816014438256545
1739209867.0970037;-32.816014438256545
1739209867.0970051;-35.57807855764607
1739209867.0970068;-45.120503652039325
1739209867.0970082;-38.13080360867914
1739209867.09701;-38.13080360867914
1739209867.0970113;-38.13080360867914
1739209867.097013;-38.13080360867914
1739209867.0970144;-45.120503652039325
1739209867.097016;-32.816014438256545
1739209867.0970175;-45.120503652039325
1739209867.0970192;-45.120503652039325
1739209867.0970206;-38.13080360867914
1739209867.0970223;-35.57807855764607
1739209867.0970237;-38.13080360867914
1739209867.0970254;-29.438486411369333
1739209867.0970268;-30.49652367304973
1739209867.0970283;-38.13080360867914
1739209867.09703;-38.13080360867914
1739209867.0970314;-35.57807855764607
1739209867.097033;-35.57807855764607
1739209867.0970345;-45.120503652039325
1739209867.0970361;-38.13080360867914
1739209867.0970376;-45.120503652039325
1739209867.0970392;-45.120503652039325
1739209867.0970407;-45.120503652039325
1739209867.0970423;-45.120503652039325
1739209867.0970438;-45.120503652039325
1739209867.0970454;-45.120503652039325
1739209867.0970469;-45.120503652039325
1739209867.0970485;-45.120503652039325
1739209867.09705;-38.13080360867914
1739209867.0970514;-38.13080360867914
1739209867.097053;-45.120503652039325
1739209867.0970545;-33.981070128970906
1739209867.0970562;-45.120503652039325
1739209867.0970576;-38.13080360867914
1739209867.0970592;-35.57807855764607
1739209867.0970607;-38.13080360867914
1739209867.0970623;-38.13080360867914
1739209867.0970638;-38.13080360867914
1739209867.0970654;-45.120503652039325
1739209867.0970669;-45.120503652039325
1739209867.0970685;-38.13080360867914
1739209867.09707;-38.13080360867914
1739209867.0970716;-45.120503652039325
1739209867.097073;-38.13080360867914
1739209867.0970745;-45.120503652039325
1739209867.0970762;-45.120503652039325
1739209867.0970776;-45.120503652039325
1739209867.0970793;-38.13080360867914
1739209867.0970807;-45.120503652039325
1739209867.0970824;-45.120503652039325
1739209867.0970838;-38.13080360867914
1739209867.0970855;-45.120503652039325
1739209867.097087;-38.13080360867914
1739209867.0970886;-28.992665084841942
1739209867.09709;-38.13080360867914
1739209867.0970917;-45.120503652039325
1739209867.097093;-45.120503652039325
1739209867.0970948;-35.57807855764607
1739209867.0970962;-33.981070128970906
1739209867.0970976;-38.13080360867914
1739209867.0970993;-38.13080360867914
1739209867.0971007;-32.81601443825658
1739209867.0971024;-38.13080360867914
1739209867.0971038;-38.13080360867914
1739209867.0971055;-45.120503652039325
1739209867.097107;-33.981070128970906
1739209867.0971086;-45.120503652039325
1739209867.09711;-38.13080360867914
1739209867.0971117;-45.120503652039325
1739209867.0971131;-38.13080360867914
1739209867.0971148;-38.13080360867914
1739209867.0971162;-45.120503652039325
1739209867.097118;-45.120503652039325
1739209867.0971193;-38.13080360867914
1739209867.0971208;-32.816014438256545
1739209867.0971224;-38.13080360867914
1739209867.0971239;-45.120503652039325
1739209867.0971255;-45.120503652039325
1739209867.097127;-38.13080360867914
1739209867.0971286;-45.120503652039325
1739209867.09713;-45.120503652039325
1739209867.0971317;-38.13080360867914
1739209867.0971332;-33.981070128970906
1739209867.0971348;-45.120503652039325
1739209867.0971363;-45.120503652039325
1739209867.097138;-45.120503652039325
1739209867.0971394;-45.120503652039325
1739209867.097141;-38.13080360867914
1739209867.0971425;-45.120503652039325
1739209867.097144;-45.120503652039325
1739209867.0971456;-38.13080360867914
1739209867.097147;-38.13080360867914
1739209867.0971487;-45.120503652039325
1739209867.09715;-45.120503652039325
1739209867.0971518;-45.120503652039325
1739209867.0971532;-38.13080360867914
1739209867.0971549;-38.13080360867914
1739209867.0971563;-38.13080360867914
1739209867.097158;-38.13080360867914
1739209867.0971594;-33.981070128970906
1739209867.097161;-38.13080360867914
1739209867.0971625;-45.120503652039325
1739209867.0971642;-45.120503652039325
1739209867.0971656;-45.120503652039325
1739209867.097167;-35.57807855764607
1739209867.0971687;-38.13080360867914
1739209867.09717;-35.57807855764607
1739209867.0971718;-45.120503652039325
1739209867.0971732;-35.57807855764607
1739209867.097175;-45.120503652039325
1739209867.0971763;-45.120503652039325
1739209867.097178;-38.13080360867914
1739209867.0971794;-45.120503652039325
1739209867.097181;-45.120503652039325
1739209867.0971825;-45.120503652039325
1739209867.0971842;-38.13080360867914
1739209867.0971856;-45.120503652039325
1739209867.0971873;-38.13080360867914
1739209867.0971887;-33.981070128970906
1739209867.0971901;-38.13080360867914
1739209867.0971918;-45.120503652039325
1739209867.0971932;-38.13080360867914
1739209867.097195;-33.981070128970906
1739209867.0971963;-45.120503652039325
1739209867.097198;-32.816014438256545
1739209867.0971994;-38.13080360867914
1739209867.097201;-45.120503652039325
1739209867.0972025;-38.13080360867914
1739209867.0972042;-38.13080360867914
1739209867.0972056;-45.120503652039325
1739209867.0972073;-45.120503652039325
1739209867.0972087;-45.120503652039325
1739209867.0972104;-45.120503652039325
1739209867.0972118;-45.120503652039325
1739209867.0972133;-35.57807855764607
1739209867.097215;-35.57807855764607
1739209867.0972164;-45.120503652039325
1739209867.097218;-33.981070128970906
1739209867.0972195;-33.981070128970906
1739209867.0972211;-38.13080360867914
1739209867.0972226;-45.120503652039325
1739209867.0972242;-45.120503652039325
1739209867.0972257;-38.13080360867914
1739209867.0972273;-38.13080360867914
1739209867.0972288;-45.120503652039325
1739209867.0972304;-45.120503652039325
1739209867.0972319;-38.13080360867914
1739209867.0972335;-45.120503652039325
1739209867.097235;-45.120503652039325
1739209867.0972364;-45.120503652039325
1739209867.097238;-38.13080360867914
1739209867.0972395;-45.120503652039325
1739209867.0972412;-32.816014438256545
1739209867.0972426;-38.13080360867914
1739209867.0972443;-45.120503652039325
1739209867.0972457;-38.13080360867914
1739209867.0972474;-38.13080360867914
1739209867.0972488;-35.57807855764607
1739209867.0972505;-27.8777449560314
1739209867.097252;-38.13080360867914
1739209867.0972536;-38.13080360867914
1739209867.097255;-45.120503652039325
1739209867.0972567;-35.57807855764607
1739209867.097258;-45.120503652039325
1739209867.0972595;-38.13080360867914
1739209867.0972612;-45.120503652039325
1739209867.0972626;-38.13080360867914
1739209867.0972643;-45.120503652039325
1739209867.0972657;-45.120503652039325
1739209867.0972674;-38.13080360867914
1739209867.0972688;-45.120503652039325
1739209867.0972705;-38.13080360867914
1739209867.097272;-45.120503652039325
1739209867.0972736;-38.13080360867914
1739209867.097275;-31.141103565318893
1739209867.0972767;-33.981070128970906
1739209867.097278;-45.120503652039325
1739209867.0972798;-45.120503652039325
1739209867.0972812;-38.13080360867914
1739209867.0972826;-45.120503652039325
1739209867.0972843;-45.120503652039325
1739209867.0972857;-45.120503652039325
1739209867.0972874;-45.120503652039325
1739209867.0972888;-45.120503652039325
1739209867.0972905;-35.57807855764607
1739209867.097292;-38.13080360867914
1739209867.0972936;-45.120503652039325
1739209867.097295;-45.120503652039325
1739209867.0972967;-45.120503652039325
1739209867.0972981;-45.120503652039325
1739209867.0972998;-45.120503652039325
1739209867.0973012;-45.120503652039325
1739209867.097303;-45.120503652039325
1739209867.0973043;-38.13080360867914
1739209867.0973058;-38.13080360867914
1739209867.0973074;-45.120503652039325
1739209867.0973089;-45.120503652039325
1739209867.0973105;-38.13080360867914
1739209867.097312;-28.21854285175415
1739209867.0973136;-32.816014438256545
1739209867.097315;-45.120503652039325
1739209867.0973167;-38.13080360867914
1739209867.0973182;-32.816014438256545
1739209867.0973198;-38.13080360867914
1739209867.0973213;-38.13080360867914
1739209867.097323;-35.57807855764607
1739209867.0973244;-38.13080360867914
1739209867.097326;-45.120503652039325
1739209867.0973275;-38.13080360867914
1739209867.097329;-38.13080360867914
1739209867.0973306;-45.120503652039325
1739209867.097332;-45.120503652039325
1739209867.0973337;-45.120503652039325
1739209867.097335;-45.120503652039325
1739209867.0973368;-33.981070128970906
1739209867.0973382;-31.141103565318915
1739209867.0973399;-45.120503652039325
1739209867.0973413;-45.120503652039325
1739209867.097343;-35.57807855764607
1739209867.0973444;-35.57807855764607
1739209867.097346;-45.120503652039325
1739209867.0973475;-45.120503652039325
1739209867.0973492;-38.13080360867914
1739209867.0973506;-45.120503652039325
1739209867.097352;-38.13080360867914
1739209867.0973537;-38.13080360867914
1739209867.0973551;-38.13080360867914
1739209867.0973568;-38.13080360867914
1739209867.0973582;-45.120503652039325
1739209867.09736;-38.13080360867914
1739209867.0973613;-38.13080360867914
1739209867.097363;-45.120503652039325
1739209867.0973644;-35.57807855764607
1739209867.097366;-35.57807855764607
1739209867.0973675;-45.120503652039325
1739209867.0973692;-38.13080360867914
1739209867.0973706;-35.57807855764607
1739209867.0973723;-45.120503652039325
1739209867.0973737;-38.13080360867914
1739209867.0973752;-35.57807855764607
1739209867.0973768;-45.120503652039325
1739209867.0973783;-45.120503652039325
1739209867.09738;-35.57807855764607
1739209867.0973814;-38.13080360867914
1739209867.097383;-45.120503652039325
1739209867.0973845;-45.120503652039325
1739209867.0973861;-33.981070128970906
1739209867.0973876;-45.120503652039325
1739209867.0973892;-45.120503652039325
1739209867.0973907;-45.120503652039325
1739209867.0973923;-45.120503652039325
1739209867.0973938;-45.120503652039325
1739209867.0973954;-45.120503652039325
1739209867.0973969;-45.120503652039325
1739209867.0973983;-38.13080360867914
1739209867.0974;-33.981070128970906
1739209867.0974014;-45.120503652039325
1739209867.097403;-45.120503652039325
1739209867.0974045;-38.13080360867914
1739209867.0974061;-38.13080360867914
1739209867.0974076;-33.981070128970906
1739209867.0974092;-33.981070128970906
1739209867.0974107;-45.120503652039325
1739209867.0974123;-45.120503652039325
1739209867.0974138;-38.13080360867914
1739209867.0974154;-38.13080360867914
1739209867.0974169;-45.120503652039325
1739209867.0974185;-45.120503652039325
1739209867.09742;-38.13080360867914
1739209867.0974214;-38.13080360867914
1739209867.097423;-45.120503652039325
1739209867.0974245;-33.981070128970906
1739209867.0974262;-45.120503652039325
1739209867.0974276;-45.120503652039325
1739209867.0974293;-38.13080360867914
1739209867.0974307;-38.13080360867914
1739209867.0974324;-38.13080360867914
1739209867.0974338;-45.120503652039325
1739209867.0974355;-45.120503652039325
1739209867.097437;-38.13080360867914
1739209867.0974386;-38.13080360867914
1739209867.09744;-45.120503652039325
1739209867.0974417;-45.120503652039325
1739209867.097443;-38.13080360867914
1739209867.0974445;-45.120503652039325
1739209867.0974462;-45.120503652039325
1739209867.0974476;-45.120503652039325
1739209867.0974493;-45.120503652039325
1739209867.0974507;-45.120503652039325
1739209867.0974524;-45.120503652039325
1739209867.0974538;-38.13080360867914
1739209867.0974555;-38.13080360867914
1739209867.097457;-45.120503652039325
1739209867.0974586;-33.981070128970906
1739209867.09746;-45.120503652039325
1739209867.0974617;-32.816014438256545
1739209867.0974631;-38.13080360867914
1739209867.0974648;-45.120503652039325
1739209867.0974662;-38.13080360867914
1739209867.0974677;-33.981070128970906
1739209867.0974693;-38.13080360867914
1739209867.0974708;-38.13080360867914
1739209867.0974724;-35.57807855764607
1739209867.0974739;-38.13080360867914
1739209867.0974755;-45.120503652039325
1739209867.097477;-38.13080360867914
1739209867.0974786;-38.13080360867914
1739209867.09748;-38.13080360867914
1739209867.0974817;-45.120503652039325
1739209867.0974832;-38.13080360867914
1739209867.0974848;-45.120503652039325
1739209867.0974863;-45.120503652039325
1739209867.097488;-32.816014438256545
1739209867.0974894;-45.120503652039325
1739209867.0974908;-45.120503652039325
1739209867.0974925;-38.13080360867914
1739209867.097494;-38.13080360867914
1739209867.0974956;-45.120503652039325
1739209867.097497;-35.57807855764607
1739209867.0974987;-38.13080360867914
1739209867.0975;-45.120503652039325
1739209867.0975018;-38.13080360867914
1739209867.0975032;-35.57807855764607
1739209867.0975049;-38.13080360867914
1739209867.0975063;-45.120503652039325
1739209867.097508;-45.120503652039325
1739209867.0975094;-38.13080360867914
1739209867.097511;-38.13080360867914
1739209867.0975125;-38.13080360867914
1739209867.097514;-45.120503652039325
1739209867.0975156;-45.120503652039325
1739209867.097517;-38.13080360867914
1739209867.0975187;-33.981070128970906
1739209867.09752;-38.13080360867914
1739209867.0975218;-45.120503652039325
1739209867.0975232;-35.57807855764607
1739209867.097525;-30.49652367304973
1739209867.0975263;-45.120503652039325
1739209867.097528;-45.120503652039325
1739209867.0975294;-45.120503652039325
1739209867.097531;-45.120503652039325
1739209867.0975325;-38.13080360867914
1739209867.0975342;-38.13080360867914
1739209867.0975356;-33.981070128970906
1739209867.097537;-31.141103565318943
1739209867.0975387;-38.13080360867914
1739209867.0975401;-35.57807855764607
1739209867.0975418;-38.13080360867914
1739209867.0975432;-45.120503652039325
1739209867.097545;-38.13080360867914
1739209867.0975463;-38.13080360867914
1739209867.097548;-38.13080360867914
1739209867.0975494;-26.991370085610736
1739209867.097551;-33.981070128970906
1739209867.0975525;-45.120503652039325
1739209867.0975542;-45.120503652039325
1739209867.0975556;-35.57807855764607
1739209867.0975573;-38.13080360867914
1739209867.0975587;-38.13080360867914
1739209867.0975602;-35.57807855764607
1739209867.0975618;-45.120503652039325
1739209867.0975633;-45.120503652039325
1739209867.097565;-38.13080360867914
1739209867.0975664;-45.120503652039325
1739209867.097568;-45.120503652039325
1739209867.0975695;-45.120503652039325
1739209867.0975711;-38.13080360867914
1739209867.0975726;-45.120503652039325
1739209867.0975742;-30.49652367304973
1739209867.0975757;-33.981070128970906
1739209867.0975773;-38.13080360867914
1739209867.0975788;-35.57807855764607
1739209867.0975804;-35.57807855764607
1739209867.0975819;-38.13080360867914
1739209867.0975833;-45.120503652039325
1739209867.097585;-45.120503652039325
1739209867.0975864;-45.120503652039325
1739209867.097588;-45.120503652039325
1739209867.0975895;-38.13080360867914
1739209867.0975912;-45.120503652039325
1739209867.0975926;-38.13080360867914
1739209867.0975943;-38.13080360867914
1739209867.0975957;-45.120503652039325
1739209867.0975974;-45.120503652039325
1739209867.0975988;-38.13080360867914
1739209867.0976005;-45.120503652039325
1739209867.097602;-38.13080360867914
1739209867.0976036;-38.13080360867914
1739209867.097605;-38.13080360867914
1739209867.0976064;-45.120503652039325
1739209867.097608;-38.13080360867914
1739209867.0976095;-38.13080360867914
1739209867.0976112;-33.981070128970906
1739209867.0976126;-35.57807855764607
1739209867.0976143;-45.120503652039325
1739209867.0976157;-38.13080360867914
1739209867.0976174;-38.13080360867914
1739209867.0976188;-38.13080360867914
1739209867.0976205;-45.120503652039325
1739209867.097622;-38.13080360867914
1739209867.0976236;-38.13080360867914
1739209867.097625;-33.981070128970956
1739209867.0976267;-45.120503652039325
1739209867.097628;-45.120503652039325
1739209867.0976295;-45.120503652039325
1739209867.0976312;-45.120503652039325
1739209867.0976326;-31.141103565318893
1739209867.0976343;-45.120503652039325
1739209867.0976357;-38.13080360867914
1739209867.0976374;-38.13080360867914
1739209867.0976388;-32.816014438256545
1739209867.0976405;-33.981070128970906
1739209867.097642;-45.120503652039325
1739209867.0976436;-45.120503652039325
1739209867.097645;-38.13080360867914
1739209867.0976467;-45.120503652039325
1739209867.0976481;-38.13080360867914
1739209867.0976498;-38.13080360867914
1739209867.0976512;-45.120503652039325
1739209867.0976527;-45.120503652039325
1739209867.0976543;-38.13080360867914
1739209867.0976558;-33.981070128970906
1739209867.0976574;-45.120503652039325
1739209867.0976589;-38.13080360867914
1739209867.0976605;-45.120503652039325
1739209867.097662;-45.120503652039325
1739209867.0976636;-38.13080360867914
1739209867.097665;-38.13080360867914
1739209867.0976667;-45.120503652039325
1739209867.0976682;-45.120503652039325
1739209867.0976698;-38.13080360867914
1739209867.0976713;-45.120503652039325
1739209867.097673;-38.13080360867914
1739209867.0976744;-32.816014438256545
1739209867.0976758;-38.13080360867914
1739209867.0976775;-38.13080360867914
1739209867.097679;-38.13080360867914
1739209867.0976806;-33.981070128970906
1739209867.097682;-38.13080360867914
1739209867.0976837;-38.13080360867914
1739209867.097685;-38.13080360867914
1739209867.0976868;-45.120503652039325
1739209867.0976882;-45.120503652039325
1739209867.0976899;-45.120503652039325
1739209867.0976913;-32.816014438256545
1739209867.097693;-38.13080360867914
1739209867.0976944;-38.13080360867914
1739209867.097696;-45.120503652039325
1739209867.0976975;-38.13080360867914
1739209867.097699;-35.57807855764607
1739209867.0977006;-45.120503652039325
1739209867.097702;-45.120503652039325
1739209867.0977037;-45.120503652039325
1739209867.0977051;-33.981070128970906
1739209867.0977068;-32.816014438256545
1739209867.0977082;-33.981070128970906
1739209867.09771;-45.120503652039325
1739209867.0977113;-33.981070128970906
1739209867.097713;-35.57807855764607
1739209867.0977144;-33.981070128970906
1739209867.097716;-45.120503652039325
1739209867.0977175;-45.120503652039325
1739209867.0977192;-32.816014438256545
1739209867.0977206;-38.13080360867914
1739209867.097722;-45.120503652039325
1739209867.0977237;-38.13080360867914
1739209867.0977252;-38.13080360867914
1739209867.0977268;-38.13080360867914
1739209867.0977283;-45.120503652039325
1739209867.09773;-45.120503652039325
1739209867.0977314;-45.120503652039325
1739209867.097733;-38.13080360867914
1739209867.0977345;-35.57807855764607
1739209867.0977361;-38.13080360867914
1739209867.0977376;-45.120503652039325
1739209867.0977392;-45.120503652039325
1739209867.0977407;-45.120503652039325
1739209867.0977423;-38.13080360867914
1739209867.0977437;-32.816014438256545
1739209867.0977452;-45.120503652039325
1739209867.0977468;-45.120503652039325
1739209867.0977483;-45.120503652039325
1739209867.09775;-38.13080360867914
1739209867.0977514;-45.120503652039325
1739209867.097753;-45.120503652039325
1739209867.0977545;-38.13080360867914
1739209867.0977561;-45.120503652039325
1739209867.0977576;-38.13080360867914
1739209867.0977592;-45.120503652039325
1739209867.0977607;-38.13080360867914
1739209867.0977623;-31.141103565318915
1739209867.0977638;-45.120503652039325
1739209867.0977654;-45.120503652039325
1739209867.0977669;-45.120503652039325
1739209867.0977683;-32.816014438256545
1739209867.09777;-45.120503652039325
1739209867.0977714;-45.120503652039325
1739209867.097773;-38.13080360867914
1739209867.0977745;-45.120503652039325
1739209867.0977762;-35.57807855764607
1739209867.0977776;-38.13080360867914
1739209867.0977793;-45.120503652039325
1739209867.0977807;-45.120503652039325
1739209867.0977824;-45.120503652039325
1739209867.0977838;-35.57807855764607
1739209867.0977855;-35.57807855764607
1739209867.097787;-38.13080360867914
1739209867.0977886;-38.13080360867914
1739209867.09779;-38.13080360867914
1739209867.0977917;-38.13080360867914
1739209867.097793;-35.57807855764607
1739209867.0977945;-45.120503652039325
1739209867.0977962;-35.57807855764607
1739209867.0977976;-38.13080360867914
1739209867.0977993;-45.120503652039325
1739209867.0978007;-45.120503652039325
1739209867.0978024;-38.13080360867914
1739209867.0978038;-45.120503652039325
1739209867.0978055;-45.120503652039325
1739209867.097807;-38.13080360867914
1739209867.0978086;-45.120503652039325
1739209867.09781;-45.120503652039325
1739209867.0978117;-38.13080360867914
1739209867.0978131;-38.13080360867914
1739209867.0978148;-45.120503652039325
1739209867.0978162;-38.13080360867914
1739209867.0978177;-32.816014438256545
