CAN Message; 0x1b8:0100dc1d80013f48
1739209802.0064273;-38.13080360867914
1739209802.006434;-45.120503652039325
1739209802.0064406;-38.13080360867914
1739209802.0064473;-35.57807855764607
1739209802.0064538;-45.120503652039325
1739209802.0064604;-28.992665084841942
1739209802.006467;-38.13080360867914
1739209802.0064738;-45.120503652039325
1739209802.0064805;-45.120503652039325
1739209802.0064871;-45.120503652039325
1739209802.0064938;-45.120503652039325
1739209802.0065005;-38.13080360867914
1739209802.0065072;-38.13080360867914
1739209802.0065138;-32.81601443825658
1739209802.0065205;-45.120503652039325
1739209802.0065272;-33.981070128970906
1739209802.0065339;-45.120503652039325
1739209802.0065403;-38.13080360867914
1739209802.006547;-35.57807855764607
1739209802.0065536;-38.13080360867914
1739209802.0065603;-38.13080360867914
1739209802.006567;-28.992665084841942
1739209802.0065737;-30.49652367304973
1739209802.0065804;-45.120503652039325
1739209802.006587;-45.120503652039325
1739209802.0065937;-45.120503652039325
1739209802.0066004;-45.120503652039325
1739209802.006607;-38.13080360867914
1739209802.0066137;-38.13080360867914
1739209802.0066202;-38.13080360867914
1739209802.0066268;-45.120503652039325
1739209802.0066335;-45.120503652039325
1739209802.0066402;-45.120503652039325
1739209802.0066469;-38.13080360867914
1739209802.0066535;-45.120503652039325
1739209802.0066602;-38.13080360867914
1739209802.006667;-35.57807855764607
1739209802.0066736;-35.57807855764607
1739209802.0066803;-38.13080360867914
1739209802.006687;-35.57807855764607
1739209802.0066936;-45.120503652039325
1739209802.0067003;-33.981070128970906
1739209802.0067067;-32.816014438256545
1739209802.0067134;-38.13080360867914
1739209802.00672;-35.57807855764607
1739209802.0067267;-38.13080360867914
1739209802.0067334;-45.120503652039325
1739209802.00674;-45.120503652039325
1739209802.0067468;-45.120503652039325
1739209802.0067534;-45.120503652039325
1739209802.0067601;-45.120503652039325
1739209802.0067668;-45.120503652039325
1739209802.0067735;-45.120503652039325
1739209802.0067801;-45.120503652039325
1739209802.0067866;-45.120503652039325
1739209802.0067933;-38.13080360867914
1739209802.0068;-45.120503652039325
1739209802.0068066;-33.981070128970906
1739209802.0068133;-45.120503652039325
1739209802.00682;-38.13080360867914
1739209802.0068266;-35.57807855764607
1739209802.0068333;-45.120503652039325
1739209802.00684;-29.438486411369333
1739209802.0068467;-38.13080360867914
1739209802.0068533;-45.120503652039325
1739209802.00686;-35.57807855764607
1739209802.0068667;-32.816014438256545
1739209802.0068731;-38.13080360867914
1739209802.0068798;-38.13080360867914
1739209802.0068865;-45.120503652039325
1739209802.0068932;-45.120503652039325
1739209802.0068998;-38.13080360867914
1739209802.0069065;-45.120503652039325
1739209802.0069132;-45.120503652039325
1739209802.0069199;-45.120503652039325
1739209802.0069265;-38.13080360867914
1739209802.0069332;-38.13080360867914
1739209802.00694;-45.120503652039325
1739209802.0069466;-45.120503652039325
1739209802.006953;-45.120503652039325
1739209802.0069597;-38.13080360867914
1739209802.0069664;-38.13080360867914
1739209802.006973;-45.120503652039325
1739209802.0069797;-45.120503652039325
1739209802.0069864;-38.13080360867914
1739209802.006993;-45.120503652039325
1739209802.0069997;-28.58837851428586
1739209802.0070064;-35.57807855764607
1739209802.007013;-38.13080360867914
1739209802.0070198;-38.13080360867914
1739209802.0070264;-38.13080360867914
1739209802.007033;-45.120503652039325
1739209802.0070395;-45.120503652039325
1739209802.0070462;-38.13080360867914
1739209802.007053;-38.13080360867914
1739209802.0070596;-38.13080360867914
1739209802.0070662;-32.816014438256545
1739209802.007073;-38.13080360867914
1739209802.0070796;-45.120503652039325
1739209802.0070863;-45.120503652039325
1739209802.007093;-38.13080360867914
1739209802.0070996;-38.13080360867914
1739209802.0071063;-38.13080360867914
1739209802.007113;-38.13080360867914
1739209802.0071194;-38.13080360867914
1739209802.007126;-45.120503652039325
1739209802.0071328;-45.120503652039325
1739209802.0071394;-45.120503652039325
1739209802.0071461;-38.13080360867914
1739209802.0071528;-45.120503652039325
1739209802.0071595;-33.981070128970906
1739209802.0071661;-35.57807855764607
1739209802.0071728;-38.13080360867914
1739209802.0071795;-45.120503652039325
1739209802.0071862;-38.13080360867914
1739209802.0071929;-35.57807855764607
1739209802.0071995;-35.57807855764607
1739209802.007206;-38.13080360867914
1739209802.0072126;-35.57807855764607
1739209802.0072193;-32.816014438256545
1739209802.007226;-38.13080360867914
1739209802.0072327;-45.120503652039325
1739209802.0072393;-45.120503652039325
1739209802.007246;-38.13080360867914
1739209802.0072527;-38.13080360867914
1739209802.0072594;-38.13080360867914
1739209802.007266;-33.981070128970906
1739209802.0072727;-33.981070128970906
1739209802.0072794;-38.13080360867914
1739209802.0072858;-45.120503652039325
1739209802.0072925;-38.13080360867914
1739209802.0072992;-38.13080360867914
1739209802.0073059;-45.120503652039325
1739209802.0073125;-45.120503652039325
1739209802.0073192;-45.120503652039325
1739209802.007326;-33.981070128970906
1739209802.0073326;-38.13080360867914
1739209802.0073392;-45.120503652039325
1739209802.007346;-45.120503652039325
1739209802.0073526;-33.981070128970906
1739209802.0073593;-45.120503652039325
1739209802.0073657;-38.13080360867914
1739209802.0073724;-38.13080360867914
1739209802.007379;-38.13080360867914
1739209802.0073857;-38.13080360867914
1739209802.0073924;-38.13080360867914
1739209802.007399;-45.120503652039325
1739209802.0074058;-38.13080360867914
1739209802.0074124;-45.120503652039325
1739209802.007419;-45.120503652039325
1739209802.0074258;-38.13080360867914
1739209802.0074325;-38.13080360867914
1739209802.0074391;-38.13080360867914
1739209802.0074458;-45.120503652039325
1739209802.0074522;-38.13080360867914
1739209802.007459;-38.13080360867914
1739209802.0074656;-45.120503652039325
1739209802.0074723;-38.13080360867914
1739209802.007479;-32.816014438256545
1739209802.0074856;-45.120503652039325
1739209802.0074923;-45.120503652039325
1739209802.007499;-45.120503652039325
1739209802.0075057;-38.13080360867914
1739209802.0075123;-38.13080360867914
1739209802.007519;-45.120503652039325
1739209802.0075257;-45.120503652039325
1739209802.0075321;-38.13080360867914
1739209802.0075388;-38.13080360867914
1739209802.0075455;-38.13080360867914
1739209802.0075521;-38.13080360867914
1739209802.0075588;-38.13080360867914
1739209802.0075655;-38.13080360867914
1739209802.0075722;-38.13080360867914
1739209802.0075788;-45.120503652039325
1739209802.0075855;-38.13080360867914
1739209802.0075922;-32.816014438256545
1739209802.0075989;-38.13080360867914
1739209802.0076056;-45.120503652039325
1739209802.0076122;-45.120503652039325
1739209802.0076187;-35.57807855764607
1739209802.0076253;-32.816014438256545
1739209802.007632;-38.13080360867914
1739209802.0076387;-45.120503652039325
1739209802.0076454;-45.120503652039325
1739209802.007652;-38.13080360867914
1739209802.0076587;-38.13080360867914
1739209802.0076654;-45.120503652039325
1739209802.007672;-45.120503652039325
1739209802.0076787;-45.120503652039325
1739209802.0076854;-33.981070128970906
1739209802.007692;-45.120503652039325
1739209802.0076985;-38.13080360867914
1739209802.0077052;-35.57807855764607
1739209802.007712;-38.13080360867914
1739209802.0077186;-45.120503652039325
1739209802.0077252;-33.981070128970906
1739209802.007732;-31.141103565318893
1739209802.0077386;-38.13080360867914
1739209802.0077453;-45.120503652039325
1739209802.007752;-28.58837851428586
1739209802.0077586;-31.141103565318915
1739209802.0077653;-45.120503652039325
1739209802.007772;-45.120503652039325
1739209802.0077786;-45.120503652039325
1739209802.007785;-38.13080360867914
1739209802.0077918;-38.13080360867914
1739209802.0077984;-32.816014438256545
1739209802.007805;-38.13080360867914
1739209802.0078118;-38.13080360867914
1739209802.0078185;-35.57807855764607
1739209802.0078251;-38.13080360867914
1739209802.0078318;-45.120503652039325
1739209802.0078385;-45.120503652039325
1739209802.0078452;-38.13080360867914
1739209802.0078518;-35.57807855764607
1739209802.0078585;-32.816014438256545
1739209802.007865;-32.816014438256545
1739209802.0078716;-45.120503652039325
1739209802.0078783;-45.120503652039325
1739209802.007885;-38.13080360867914
1739209802.0078917;-38.13080360867914
1739209802.0078983;-45.120503652039325
1739209802.007905;-45.120503652039325
1739209802.0079117;-45.120503652039325
1739209802.0079184;-38.13080360867914
1739209802.007925;-38.13080360867914
1739209802.0079317;-45.120503652039325
1739209802.0079384;-35.57807855764607
1739209802.007945;-31.141103565318893
1739209802.0079515;-38.13080360867914
1739209802.0079582;-38.13080360867914
1739209802.0079648;-45.120503652039325
1739209802.0079715;-45.120503652039325
1739209802.0079782;-45.120503652039325
1739209802.0079849;-38.13080360867914
1739209802.0079916;-45.120503652039325
1739209802.0079982;-45.120503652039325
1739209802.008005;-35.57807855764607
1739209802.0080116;-45.120503652039325
1739209802.0080183;-35.57807855764607
1739209802.008025;-28.21854285175415
1739209802.0080314;-45.120503652039325
1739209802.008038;-38.13080360867914
1739209802.0080447;-38.13080360867914
1739209802.0080514;-45.120503652039325
1739209802.008058;-38.13080360867914
1739209802.0080647;-32.816014438256545
1739209802.0080714;-45.120503652039325
1739209802.008078;-45.120503652039325
1739209802.0080848;-33.981070128970906
1739209802.0080914;-45.120503652039325
1739209802.0080981;-38.13080360867914
1739209802.0081048;-38.13080360867914
1739209802.0081115;-45.120503652039325
1739209802.008118;-45.120503652039325
1739209802.0081246;-38.13080360867914
1739209802.0081313;-32.816014438256545
1739209802.008138;-33.981070128970906
1739209802.0081446;-45.120503652039325
1739209802.0081513;-45.120503652039325
1739209802.008158;-45.120503652039325
1739209802.0081646;-35.57807855764607
1739209802.0081713;-38.13080360867914
1739209802.008178;-38.13080360867914
1739209802.0081847;-31.141103565318893
1739209802.0081913;-38.13080360867914
1739209802.0081978;-45.120503652039325
1739209802.0082045;-33.981070128970906
1739209802.0082111;-30.49652367304973
1739209802.0082178;-45.120503652039325
1739209802.0082245;-45.120503652039325
1739209802.0082312;-45.120503652039325
1739209802.0082378;-45.120503652039325
1739209802.0082445;-38.13080360867914
1739209802.0082512;-38.13080360867914
1739209802.0082579;-45.120503652039325
1739209802.0082645;-38.13080360867914
1739209802.0082712;-32.816014438256545
1739209802.008278;-45.120503652039325
1739209802.0082843;-45.120503652039325
1739209802.008291;-31.141103565318893
1739209802.0082977;-45.120503652039325
1739209802.0083044;-45.120503652039325
1739209802.008311;-38.13080360867914
1739209802.0083177;-32.816014438256545
1739209802.0083244;-45.120503652039325
1739209802.008331;-45.120503652039325
1739209802.0083377;-38.13080360867914
1739209802.0083444;-38.13080360867914
1739209802.008351;-38.13080360867914
1739209802.0083578;-45.120503652039325
1739209802.0083642;-38.13080360867914
1739209802.0083709;-35.57807855764607
1739209802.0083776;-35.57807855764607
1739209802.0083842;-35.57807855764607
1739209802.008391;-35.57807855764607
1739209802.0083976;-38.13080360867914
1739209802.0084043;-38.13080360867914
1739209802.008411;-45.120503652039325
1739209802.0084176;-33.981070128970906
1739209802.0084243;-38.13080360867914
1739209802.008431;-38.13080360867914
1739209802.0084376;-35.57807855764607
1739209802.0084443;-38.13080360867914
1739209802.0084507;-38.13080360867914
1739209802.0084574;-38.13080360867914
1739209802.008464;-45.120503652039325
1739209802.0084708;-45.120503652039325
1739209802.0084774;-35.57807855764607
1739209802.0084841;-38.13080360867914
1739209802.0084908;-45.120503652039325
1739209802.0084975;-45.120503652039325
1739209802.0085042;-45.120503652039325
1739209802.0085108;-33.981070128970906
1739209802.0085175;-35.57807855764607
1739209802.0085242;-38.13080360867914
1739209802.0085306;-45.120503652039325
1739209802.0085373;-45.120503652039325
1739209802.008544;-38.13080360867914
1739209802.0085506;-45.120503652039325
1739209802.0085573;-45.120503652039325
1739209802.008564;-33.981070128970906
1739209802.0085707;-38.13080360867914
1739209802.0085773;-38.13080360867914
1739209802.008584;-38.13080360867914
1739209802.0085907;-38.13080360867914
1739209802.0085974;-45.120503652039325
1739209802.008604;-45.120503652039325
1739209802.0086107;-45.120503652039325
1739209802.0086172;-45.120503652039325
1739209802.0086238;-45.120503652039325
1739209802.0086305;-38.13080360867914
1739209802.0086372;-33.981070128970906
1739209802.0086439;-33.981070128970906
1739209802.0086505;-35.57807855764607
1739209802.0086572;-45.120503652039325
1739209802.008664;-33.981070128970906
1739209802.0086706;-33.981070128970906
1739209802.0086772;-45.120503652039325
1739209802.008684;-38.13080360867914
1739209802.0086906;-38.13080360867914
1739209802.008697;-45.120503652039325
1739209802.0087037;-45.120503652039325
1739209802.0087104;-45.120503652039325
1739209802.008717;-45.120503652039325
1739209802.0087237;-33.981070128970906
1739209802.0087304;-45.120503652039325
1739209802.008737;-38.13080360867914
1739209802.0087438;-35.57807855764607
1739209802.0087504;-35.57807855764607
1739209802.008757;-45.120503652039325
1739209802.0087638;-33.981070128970906
1739209802.0087705;-38.13080360867914
1739209802.0087771;-29.438486411369347
1739209802.0087836;-45.120503652039325
1739209802.0087903;-38.13080360867914
1739209802.008797;-35.57807855764607
1739209802.0088036;-38.13080360867914
1739209802.0088103;-38.13080360867914
1739209802.008817;-45.120503652039325
1739209802.0088236;-45.120503652039325
1739209802.0088303;-31.141103565318915
1739209802.008837;-45.120503652039325
1739209802.0088437;-45.120503652039325
1739209802.0088503;-38.13080360867914
1739209802.008857;-45.120503652039325
1739209802.0088634;-45.120503652039325
1739209802.0088701;-38.13080360867914
1739209802.0088768;-38.13080360867914
1739209802.0088835;-38.13080360867914
1739209802.0088902;-45.120503652039325
1739209802.0088968;-45.120503652039325
1739209802.0089035;-38.13080360867914
1739209802.0089102;-45.120503652039325
1739209802.0089169;-45.120503652039325
1739209802.0089235;-45.120503652039325
1739209802.0089302;-38.13080360867914
1739209802.008937;-38.13080360867914
1739209802.0089436;-38.13080360867914
1739209802.00895;-38.13080360867914
1739209802.0089567;-45.120503652039325
1739209802.0089633;-38.13080360867914
1739209802.00897;-35.57807855764607
1739209802.0089767;-45.120503652039325
1739209802.0089834;-45.120503652039325
1739209802.00899;-31.141103565318915
1739209802.0089967;-33.981070128970906
1739209802.0090034;-45.120503652039325
1739209802.00901;-35.57807855764607
1739209802.0090168;-38.13080360867914
1739209802.0090234;-45.120503652039325
1739209802.0090299;-45.120503652039325
1739209802.0090365;-45.120503652039325
1739209802.0090432;-45.120503652039325
1739209802.00905;-45.120503652039325
1739209802.0090566;-38.13080360867914
1739209802.0090632;-45.120503652039325
1739209802.00907;-38.13080360867914
1739209802.0090766;-45.120503652039325
1739209802.0090833;-38.13080360867914
1739209802.00909;-38.13080360867914
1739209802.0090966;-45.120503652039325
1739209802.0091033;-38.13080360867914
1739209802.00911;-38.13080360867914
1739209802.0091164;-45.120503652039325
1739209802.009123;-45.120503652039325
1739209802.0091298;-35.57807855764607
1739209802.0091364;-38.13080360867914
1739209802.009143;-45.120503652039325
1739209802.0091498;-31.141103565318915
1739209802.0091565;-33.981070128970906
1739209802.0091631;-38.13080360867914
1739209802.0091698;-35.57807855764607
1739209802.0091765;-38.13080360867914
1739209802.0091832;-45.120503652039325
1739209802.0091898;-45.120503652039325
1739209802.0091963;-33.981070128970906
1739209802.009203;-45.120503652039325
1739209802.0092096;-45.120503652039325
1739209802.0092163;-33.981070128970906
1739209802.009223;-35.57807855764607
1739209802.0092297;-38.13080360867914
1739209802.0092363;-45.120503652039325
1739209802.009243;-38.13080360867914
1739209802.0092497;-32.816014438256545
1739209802.0092564;-45.120503652039325
1739209802.009263;-38.13080360867914
1739209802.0092697;-33.981070128970906
1739209802.0092764;-38.13080360867914
1739209802.0092828;-38.13080360867914
1739209802.0092895;-35.57807855764607
1739209802.0092962;-38.13080360867914
1739209802.0093029;-38.13080360867914
1739209802.0093095;-38.13080360867914
1739209802.0093162;-45.120503652039325
1739209802.009323;-38.13080360867914
1739209802.0093296;-35.57807855764607
1739209802.0093362;-45.120503652039325
1739209802.009343;-45.120503652039325
1739209802.0093496;-45.120503652039325
1739209802.0093563;-38.13080360867914
1739209802.0093627;-45.120503652039325
1739209802.0093694;-38.13080360867914
1739209802.009376;-38.13080360867914
1739209802.0093827;-45.120503652039325
1739209802.0093894;-38.13080360867914
1739209802.009396;-38.13080360867914
1739209802.0094028;-35.57807855764607
1739209802.0094094;-38.13080360867914
1739209802.009416;-33.981070128970906
1739209802.0094228;-30.49652367304973
1739209802.0094295;-38.13080360867914
1739209802.0094361;-45.120503652039325
1739209802.0094428;-45.120503652039325
1739209802.0094492;-38.13080360867914
1739209802.009456;-38.13080360867914
1739209802.0094626;-38.13080360867914
1739209802.0094693;-38.13080360867914
1739209802.009476;-38.13080360867914
1739209802.0094826;-45.120503652039325
1739209802.0094893;-45.120503652039325
1739209802.009496;-45.120503652039325
1739209802.0095026;-45.120503652039325
1739209802.0095093;-45.120503652039325
1739209802.009516;-45.120503652039325
1739209802.0095227;-38.13080360867914
1739209802.009529;-31.141103565318915
1739209802.0095358;-35.57807855764607
1739209802.0095425;-45.120503652039325
1739209802.0095491;-38.13080360867914
1739209802.0095558;-32.816014438256545
1739209802.0095625;-45.120503652039325
1739209802.0095692;-45.120503652039325
1739209802.0095758;-45.120503652039325
1739209802.0095825;-45.120503652039325
1739209802.0095892;-35.57807855764607
1739209802.0095959;-38.13080360867914
1739209802.0096025;-45.120503652039325
1739209802.0096092;-38.13080360867914
1739209802.0096157;-35.57807855764607
1739209802.0096223;-45.120503652039325
1739209802.009629;-38.13080360867914
1739209802.0096357;-38.13080360867914
1739209802.0096424;-38.13080360867914
1739209802.009649;-45.120503652039325
1739209802.0096557;-45.120503652039325
1739209802.0096624;-45.120503652039325
1739209802.009669;-38.13080360867914
1739209802.0096757;-35.57807855764607
1739209802.0096824;-45.120503652039325
1739209802.009689;-33.981070128970906
1739209802.0096955;-33.981070128970906
1739209802.0097022;-35.57807855764607
1739209802.009709;-38.13080360867914
1739209802.0097156;-45.120503652039325
1739209802.0097222;-35.57807855764607
1739209802.009729;-35.57807855764607
1739209802.0097356;-38.13080360867914
1739209802.0097423;-45.120503652039325
1739209802.009749;-38.13080360867914
1739209802.0097556;-38.13080360867914
1739209802.0097623;-45.120503652039325
1739209802.009769;-38.13080360867914
1739209802.0097756;-38.13080360867914
1739209802.009782;-38.13080360867914
1739209802.0097888;-38.13080360867914
1739209802.0097954;-38.13080360867914
1739209802.009802;-45.120503652039325
1739209802.0098088;-45.120503652039325
1739209802.0098155;-45.120503652039325
1739209802.0098221;-38.13080360867914
1739209802.0098288;-45.120503652039325
1739209802.0098355;-45.120503652039325
1739209802.0098422;-38.13080360867914
1739209802.0098488;-33.981070128970906
1739209802.0098555;-35.57807855764607
1739209802.009862;-38.13080360867914
1739209802.0098686;-38.13080360867914
1739209802.0098753;-38.13080360867914
1739209802.009882;-35.57807855764607
1739209802.0098886;-38.13080360867914
1739209802.0098953;-45.120503652039325
1739209802.009902;-45.120503652039325
1739209802.0099087;-45.120503652039325
1739209802.0099154;-45.120503652039325
1739209802.009922;-35.57807855764607
1739209802.0099287;-38.13080360867914
1739209802.0099354;-38.13080360867914
1739209802.009942;-38.13080360867914
1739209802.0099485;-33.981070128970906
1739209802.0099552;-38.13080360867914
1739209802.0099618;-45.120503652039325
1739209802.0099685;-38.13080360867914
1739209802.0099752;-45.120503652039325
1739209802.0099819;-45.120503652039325
1739209802.0099885;-38.13080360867914
1739209802.0099952;-45.120503652039325
1739209802.010002;-38.13080360867914
1739209802.0100086;-45.120503652039325
1739209802.0100152;-38.13080360867914
1739209802.010022;-38.13080360867914
1739209802.0100284;-45.120503652039325
1739209802.010035;-45.120503652039325
1739209802.0100417;-38.13080360867914
1739209802.0100484;-45.120503652039325
1739209802.010055;-45.120503652039325
1739209802.0100617;-35.57807855764607
1739209802.0100684;-38.13080360867914
1739209802.010075;-45.120503652039325
1739209802.0100818;-38.13080360867914
1739209802.0100884;-45.120503652039325
1739209802.0100951;-45.120503652039325
1739209802.0101018;-45.120503652039325
1739209802.0101085;-35.57807855764607
1739209802.010115;-35.57807855764607
1739209802.0101216;-45.120503652039325
1739209802.0101283;-38.13080360867914
1739209802.010135;-38.13080360867914
1739209802.0101416;-45.120503652039325
1739209802.0101483;-38.13080360867914
1739209802.010155;-45.120503652039325
1739209802.0101616;-45.120503652039325
1739209802.0101683;-45.120503652039325
1739209802.010175;-38.13080360867914
1739209802.0101817;-38.13080360867914
1739209802.0101883;-45.120503652039325
1739209802.0101948;-45.120503652039325
1739209802.0102015;-38.13080360867914
1739209802.0102081;-45.120503652039325
1739209802.0102148;-38.13080360867914
1739209802.0102215;-38.13080360867914
1739209802.0102282;-38.13080360867914
1739209802.0102348;-45.120503652039325
1739209802.0102415;-45.120503652039325
1739209802.0102482;-45.120503652039325
1739209802.0102549;-45.120503652039325
1739209802.0102615;-38.13080360867914
1739209802.0102682;-38.13080360867914
1739209802.010275;-45.120503652039325
1739209802.0102813;-31.141103565318915
1739209802.010288;-32.816014438256545
1739209802.0102947;-45.120503652039325
1739209802.0103014;-45.120503652039325
1739209802.010308;-38.13080360867914
1739209802.0103147;-35.57807855764607
1739209802.0103214;-45.120503652039325
1739209802.010328;-45.120503652039325
1739209802.0103347;-38.13080360867914
1739209802.0103414;-45.120503652039325
1739209802.010348;-45.120503652039325
1739209802.0103548;-38.13080360867914
1739209802.0103612;-38.13080360867914
1739209802.0103679;-45.120503652039325
1739209802.0103745;-45.120503652039325
1739209802.0103812;-45.120503652039325
1739209802.010388;-45.120503652039325
1739209802.0103946;-45.120503652039325
1739209802.0104012;-38.13080360867914
1739209802.010408;-45.120503652039325
1739209802.0104146;-45.120503652039325
1739209802.0104213;-38.13080360867914
1739209802.010428;-38.13080360867914
1739209802.0104346;-38.13080360867914
1739209802.0104413;-30.49652367304973
1739209802.0104477;-26.991370085610736
1739209802.0104544;-45.120503652039325
1739209802.010461;-45.120503652039325
1739209802.0104678;-33.981070128970906
1739209802.0104744;-33.981070128970906
1739209802.010481;-45.120503652039325
1739209802.0104878;-45.120503652039325
1739209802.0104945;-45.120503652039325
1739209802.0105011;-45.120503652039325
1739209802.0105078;-45.120503652039325
1739209802.0105145;-45.120503652039325
1739209802.0105212;-45.120503652039325
1739209802.0105276;-35.57807855764607
1739209802.0105343;-45.120503652039325
1739209802.010541;-45.120503652039325
1739209802.0105476;-38.13080360867914
1739209802.0105543;-38.13080360867914
1739209802.010561;-38.13080360867914
1739209802.0105677;-38.13080360867914
1739209802.0105743;-45.120503652039325
1739209802.010581;-33.981070128970906
1739209802.0105877;-31.141103565318915
1739209802.0105944;-45.120503652039325
1739209802.010601;-38.13080360867914
1739209802.0106077;-31.141103565318893
1739209802.0106142;-38.13080360867914
1739209802.0106208;-45.120503652039325
1739209802.0106275;-38.13080360867914
1739209802.0106342;-38.13080360867914
1739209802.0106409;-45.120503652039325
1739209802.0106475;-45.120503652039325
1739209802.0106542;-45.120503652039325
1739209802.010661;-45.120503652039325
1739209802.0106676;-45.120503652039325
1739209802.0106742;-45.120503652039325
1739209802.010681;-45.120503652039325
1739209802.0106876;-38.13080360867914
1739209802.010694;-38.13080360867914
1739209802.0107007;-45.120503652039325
1739209802.0107074;-35.57807855764607
1739209802.010714;-35.57807855764607
1739209802.0107207;-38.13080360867914
1739209802.0107274;-38.13080360867914
1739209802.010734;-38.13080360867914
1739209802.0107408;-45.120503652039325
1739209802.0107474;-32.816014438256545
1739209802.010754;-38.13080360867914
1739209802.0107608;-38.13080360867914
1739209802.0107675;-38.13080360867914
1739209802.0107741;-32.816014438256545
1739209802.0107806;-38.13080360867914
1739209802.0107872;-45.120503652039325
1739209802.010794;-45.120503652039325
1739209802.0108006;-38.13080360867914
1739209802.0108073;-35.57807855764607
1739209802.010814;-38.13080360867914
1739209802.0108206;-33.981070128970906
1739209802.0108273;-38.13080360867914
1739209802.010834;-45.120503652039325
1739209802.0108407;-38.13080360867914
1739209802.0108473;-33.981070128970906
1739209802.010854;-38.13080360867914
1739209802.0108604;-45.120503652039325
1739209802.010867;-38.13080360867914
1739209802.0108738;-38.13080360867914
1739209802.0108805;-38.13080360867914
1739209802.0108871;-38.13080360867914
1739209802.0108938;-38.13080360867914
1739209802.0109005;-45.120503652039325
1739209802.0109072;-45.120503652039325
1739209802.0109138;-45.120503652039325
1739209802.0109205;-45.120503652039325
1739209802.0109272;-38.13080360867914
1739209802.0109339;-33.981070128970906
1739209802.0109403;-45.120503652039325
1739209802.010947;-45.120503652039325
1739209802.0109537;-38.13080360867914
1739209802.0109603;-45.120503652039325
1739209802.010967;-45.120503652039325
1739209802.0109737;-45.120503652039325
1739209802.0109804;-31.141103565318915
1739209802.010987;-31.141103565318915
1739209802.0109937;-38.13080360867914
1739209802.0110004;-38.13080360867914
1739209802.011007;-32.816014438256545
1739209802.0110137;-38.13080360867914
1739209802.0110204;-45.120503652039325
1739209802.0110269;-33.981070128970906
1739209802.0110335;-38.13080360867914
1739209802.0110402;-45.120503652039325
1739209802.011047;-45.120503652039325
1739209802.0110536;-38.13080360867914
1739209802.0110602;-45.120503652039325
1739209802.011067;-38.13080360867914
1739209802.0110736;-45.120503652039325
1739209802.0110803;-45.120503652039325
1739209802.011087;-38.13080360867914
1739209802.0110936;-38.13080360867914
1739209802.0111003;-38.13080360867914
1739209802.0111067;-38.13080360867914
1739209802.0111134;-38.13080360867914
1739209802.01112;-45.120503652039325
1739209802.0111268;-45.120503652039325
1739209802.0111334;-33.981070128970906
1739209802.01114;-38.13080360867914
1739209802.0111468;-30.49652367304973
1739209802.0111535;-45.120503652039325
1739209802.0111601;-45.120503652039325
1739209802.0111668;-45.120503652039325
1739209802.0111735;-38.13080360867914
1739209802.0111802;-32.816014438256545
1739209802.0111868;-38.13080360867914
1739209802.0111933;-45.120503652039325
1739209802.0112;-31.141103565318915
1739209802.0112066;-38.13080360867914
1739209802.0112133;-45.120503652039325
1739209802.01122;-45.120503652039325
1739209802.0112267;-38.13080360867914
1739209802.0112333;-38.13080360867914
1739209802.01124;-45.120503652039325
1739209802.0112467;-31.141103565318893
1739209802.0112534;-38.13080360867914
1739209802.01126;-38.13080360867914
1739209802.0112667;-35.57807855764607
1739209802.0112731;-38.13080360867914
1739209802.0112798;-45.120503652039325
1739209802.0112865;-45.120503652039325
1739209802.0112932;-38.13080360867914
1739209802.0112998;-45.120503652039325
1739209802.0113065;-38.13080360867914
1739209802.0113132;-35.57807855764607
1739209802.0113199;-45.120503652039325
1739209802.0113266;-45.120503652039325
1739209802.0113332;-31.141103565318915
1739209802.01134;-38.13080360867914
1739209802.0113466;-38.13080360867914
1739209802.0113533;-35.57807855764607
1739209802.0113597;-38.13080360867914
1739209802.0113664;-45.120503652039325
1739209802.011373;-33.981070128970906
1739209802.0113797;-38.13080360867914
1739209802.0113864;-45.120503652039325
1739209802.011393;-45.120503652039325
1739209802.0113997;-38.13080360867914
1739209802.0114064;-45.120503652039325
1739209802.011413;-45.120503652039325
1739209802.0114198;-45.120503652039325
1739209802.0114264;-35.57807855764607
1739209802.0114331;-35.57807855764607
1739209802.0114396;-38.13080360867914
1739209802.0114462;-45.120503652039325
1739209802.011453;-33.981070128970906
1739209802.0114596;-45.120503652039325
1739209802.0114663;-35.57807855764607
1739209802.011473;-32.816014438256545
1739209802.0114796;-35.57807855764607
1739209802.0114863;-38.13080360867914
1739209802.011493;-38.13080360867914
1739209802.0114996;-35.57807855764607
1739209802.0115063;-45.120503652039325
1739209802.011513;-45.120503652039325
1739209802.0115197;-45.120503652039325
1739209802.011526;-45.120503652039325
1739209802.0115328;-38.13080360867914
1739209802.0115395;-35.57807855764607
1739209802.0115461;-45.120503652039325
1739209802.0115528;-45.120503652039325
1739209802.0115595;-45.120503652039325
1739209802.0115662;-38.13080360867914
1739209802.0115728;-45.120503652039325
1739209802.0115795;-45.120503652039325
1739209802.0115862;-38.13080360867914
1739209802.0115929;-45.120503652039325
1739209802.0115995;-35.57807855764607
1739209802.011606;-35.57807855764607
1739209802.0116127;-45.120503652039325
1739209802.0116193;-45.120503652039325
1739209802.011626;-35.57807855764607
1739209802.0116327;-29.438486411369333
1739209802.0116394;-45.120503652039325
1739209802.011646;-45.120503652039325
1739209802.0116527;-38.13080360867914
