CAN Message; 0x1bb:0000e91b33ce422d
1739209723.3264081;-38.13080360867914
1739209723.3264167;-38.13080360867914
1739209723.3264253;-45.120503652039325
1739209723.326434;-45.120503652039325
1739209723.3264425;-45.120503652039325
1739209723.326451;-31.141103565318893
1739209723.32646;-30.49652367304973
1739209723.3264685;-45.120503652039325
1739209723.326477;-35.57807855764607
1739209723.3264856;-35.57807855764607
1739209723.3264942;-38.13080360867914
1739209723.3265028;-45.120503652039325
1739209723.3265114;-38.13080360867914
1739209723.32652;-45.120503652039325
1739209723.3265285;-45.120503652039325
1739209723.3265371;-45.120503652039325
1739209723.3265457;-45.120503652039325
1739209723.3265543;-38.13080360867914
1739209723.326563;-38.13080360867914
1739209723.3265715;-45.120503652039325
1739209723.32658;-45.120503652039325
1739209723.3265886;-45.120503652039325
1739209723.3265972;-45.120503652039325
1739209723.3266058;-45.120503652039325
1739209723.3266144;-45.120503652039325
1739209723.326623;-45.120503652039325
1739209723.3266315;-45.120503652039325
1739209723.3266401;-33.981070128970906
1739209723.3266487;-38.13080360867914
1739209723.3266573;-35.57807855764607
1739209723.3266659;-35.57807855764607
1739209723.3266745;-38.13080360867914
1739209723.326683;-38.13080360867914
1739209723.3266916;-45.120503652039325
1739209723.3267002;-38.13080360867914
1739209723.3267088;-45.120503652039325
1739209723.3267174;-33.981070128970906
1739209723.3267262;-45.120503652039325
1739209723.3267348;-45.120503652039325
1739209723.3267434;-35.57807855764607
1739209723.326752;-38.13080360867914
1739209723.3267605;-38.13080360867914
1739209723.326769;-38.13080360867914
1739209723.3267777;-38.13080360867914
1739209723.3267863;-38.13080360867914
1739209723.3267949;-45.120503652039325
1739209723.3268034;-38.13080360867914
1739209723.326812;-45.120503652039325
1739209723.3268206;-45.120503652039325
1739209723.3268292;-45.120503652039325
1739209723.3268378;-45.120503652039325
1739209723.3268464;-38.13080360867914
1739209723.326855;-38.13080360867914
1739209723.3268635;-45.120503652039325
1739209723.326872;-38.13080360867914
1739209723.3268807;-38.13080360867914
1739209723.3268893;-38.13080360867914
1739209723.3268979;-38.13080360867914
1739209723.3269064;-35.57807855764607
1739209723.326915;-35.57807855764607
1739209723.3269236;-45.120503652039325
1739209723.3269322;-38.13080360867914
1739209723.3269408;-33.981070128970906
1739209723.3269494;-38.13080360867914
1739209723.326958;-45.120503652039325
1739209723.3269665;-45.120503652039325
1739209723.326975;-45.120503652039325
1739209723.3269837;-38.13080360867914
1739209723.3269925;-38.13080360867914
1739209723.327001;-45.120503652039325
1739209723.3270097;-38.13080360867914
1739209723.3270183;-38.13080360867914
1739209723.3270268;-45.120503652039325
1739209723.3270354;-45.120503652039325
1739209723.327044;-45.120503652039325
1739209723.3270526;-45.120503652039325
1739209723.3270612;-38.13080360867914
1739209723.3270698;-38.13080360867914
1739209723.3270783;-38.13080360867914
1739209723.327087;-38.13080360867914
1739209723.3270955;-45.120503652039325
1739209723.327104;-33.981070128970906
1739209723.3271127;-33.981070128970906
1739209723.3271213;-45.120503652039325
1739209723.3271298;-45.120503652039325
1739209723.3271384;-38.13080360867914
1739209723.327147;-32.816014438256545
1739209723.3271556;-32.816014438256545
1739209723.3271642;-38.13080360867914
1739209723.3271728;-35.57807855764607
1739209723.3271813;-35.57807855764607
1739209723.32719;-45.120503652039325
1739209723.3271985;-38.13080360867914
1739209723.327207;-35.57807855764607
1739209723.3272157;-33.981070128970906
1739209723.3272243;-33.981070128970906
1739209723.3272328;-45.120503652039325
1739209723.3272414;-38.13080360867914
1739209723.32725;-38.13080360867914
1739209723.3272588;-45.120503652039325
1739209723.3272674;-38.13080360867914
1739209723.327276;-38.13080360867914
1739209723.3272846;-45.120503652039325
1739209723.3272932;-45.120503652039325
1739209723.3273017;-45.120503652039325
1739209723.3273103;-45.120503652039325
1739209723.327319;-38.13080360867914
1739209723.3273275;-45.120503652039325
1739209723.327336;-45.120503652039325
1739209723.3273447;-32.816014438256545
1739209723.3273532;-45.120503652039325
1739209723.3273618;-38.13080360867914
1739209723.3273704;-38.13080360867914
1739209723.327379;-38.13080360867914
1739209723.3273876;-38.13080360867914
1739209723.3273962;-38.13080360867914
1739209723.3274047;-38.13080360867914
1739209723.3274133;-38.13080360867914
1739209723.327422;-32.816014438256545
1739209723.3274305;-28.992665084841942
1739209723.327439;-45.120503652039325
1739209723.3274477;-33.981070128970906
1739209723.3274562;-38.13080360867914
1739209723.3274648;-45.120503652039325
1739209723.3274734;-45.120503652039325
1739209723.327482;-38.13080360867914
1739209723.3274906;-38.13080360867914
1739209723.3274992;-38.13080360867914
1739209723.3275077;-38.13080360867914
1739209723.3275163;-35.57807855764607
1739209723.3275251;-38.13080360867914
1739209723.3275337;-38.13080360867914
1739209723.3275423;-45.120503652039325
1739209723.327551;-45.120503652039325
1739209723.3275595;-45.120503652039325
1739209723.327568;-38.13080360867914
1739209723.3275766;-38.13080360867914
1739209723.3275852;-45.120503652039325
1739209723.3275938;-45.120503652039325
1739209723.3276024;-38.13080360867914
1739209723.327611;-33.981070128970906
1739209723.3276196;-45.120503652039325
1739209723.3276281;-35.57807855764607
1739209723.3276367;-32.816014438256545
1739209723.3276453;-38.13080360867914
1739209723.327654;-45.120503652039325
1739209723.3276625;-38.13080360867914
1739209723.327671;-38.13080360867914
1739209723.3276796;-45.120503652039325
1739209723.3276882;-45.120503652039325
1739209723.3276968;-45.120503652039325
1739209723.3277054;-45.120503652039325
1739209723.327714;-38.13080360867914
1739209723.3277225;-45.120503652039325
1739209723.3277311;-45.120503652039325
1739209723.3277397;-35.57807855764607
1739209723.3277483;-38.13080360867914
1739209723.327757;-38.13080360867914
1739209723.3277655;-45.120503652039325
1739209723.327774;-38.13080360867914
1739209723.3277826;-38.13080360867914
1739209723.3277915;-45.120503652039325
1739209723.3278;-45.120503652039325
1739209723.3278086;-45.120503652039325
1739209723.3278172;-33.981070128970906
1739209723.3278258;-45.120503652039325
1739209723.3278344;-38.13080360867914
1739209723.327843;-45.120503652039325
1739209723.3278515;-45.120503652039325
1739209723.32786;-45.120503652039325
1739209723.3278687;-45.120503652039325
1739209723.3278773;-33.981070128970906
1739209723.3278859;-45.120503652039325
1739209723.3278944;-45.120503652039325
1739209723.327903;-45.120503652039325
1739209723.3279116;-35.57807855764607
1739209723.3279202;-30.49652367304973
1739209723.3279288;-45.120503652039325
1739209723.3279374;-45.120503652039325
1739209723.327946;-38.13080360867914
1739209723.3279545;-33.981070128970906
1739209723.327963;-45.120503652039325
1739209723.3279717;-45.120503652039325
1739209723.3279803;-45.120503652039325
1739209723.3279889;-45.120503652039325
1739209723.3279974;-45.120503652039325
1739209723.328006;-45.120503652039325
1739209723.3280146;-35.57807855764607
1739209723.3280232;-45.120503652039325
1739209723.3280318;-38.13080360867914
1739209723.3280404;-38.13080360867914
1739209723.328049;-38.13080360867914
1739209723.3280578;-45.120503652039325
1739209723.3280663;-45.120503652039325
1739209723.328075;-45.120503652039325
1739209723.3280835;-38.13080360867914
1739209723.328092;-45.120503652039325
1739209723.3281007;-35.57807855764607
1739209723.3281093;-35.57807855764607
1739209723.3281178;-38.13080360867914
1739209723.3281264;-28.58837851428586
1739209723.328135;-38.13080360867914
1739209723.3281436;-33.981070128970906
1739209723.3281522;-38.13080360867914
1739209723.3281608;-45.120503652039325
1739209723.3281693;-45.120503652039325
1739209723.328178;-35.57807855764607
1739209723.3281865;-45.120503652039325
1739209723.328195;-33.981070128970956
1739209723.3282037;-38.13080360867914
1739209723.3282123;-45.120503652039325
1739209723.3282208;-45.120503652039325
1739209723.3282294;-45.120503652039325
1739209723.328238;-45.120503652039325
1739209723.3282466;-45.120503652039325
1739209723.3282552;-45.120503652039325
1739209723.3282638;-38.13080360867914
1739209723.3282723;-45.120503652039325
1739209723.328281;-38.13080360867914
1739209723.3282895;-38.13080360867914
1739209723.328298;-38.13080360867914
1739209723.3283067;-38.13080360867914
1739209723.3283153;-38.13080360867914
1739209723.3283238;-45.120503652039325
1739209723.3283327;-33.981070128970906
1739209723.3283412;-45.120503652039325
1739209723.3283498;-45.120503652039325
1739209723.3283584;-45.120503652039325
1739209723.328367;-33.981070128970906
1739209723.3283756;-45.120503652039325
1739209723.3283842;-38.13080360867914
1739209723.3283927;-45.120503652039325
1739209723.3284013;-31.14110356531892
1739209723.32841;-38.13080360867914
1739209723.3284185;-45.120503652039325
1739209723.328427;-45.120503652039325
1739209723.3284357;-45.120503652039325
1739209723.3284442;-45.120503652039325
1739209723.3284528;-38.13080360867914
1739209723.3284614;-38.13080360867914
1739209723.32847;-33.981070128970906
1739209723.3284786;-38.13080360867914
1739209723.3284872;-38.13080360867914
1739209723.3284957;-38.13080360867914
1739209723.3285043;-38.13080360867914
1739209723.328513;-38.13080360867914
1739209723.3285215;-45.120503652039325
1739209723.32853;-45.120503652039325
1739209723.3285387;-38.13080360867914
1739209723.3285472;-35.57807855764607
1739209723.3285558;-38.13080360867914
1739209723.3285644;-45.120503652039325
1739209723.328573;-45.120503652039325
1739209723.3285816;-32.816014438256545
1739209723.3285902;-38.13080360867914
1739209723.328599;-45.120503652039325
1739209723.3286076;-38.13080360867914
1739209723.3286161;-38.13080360867914
1739209723.3286247;-45.120503652039325
1739209723.3286333;-45.120503652039325
1739209723.328642;-45.120503652039325
1739209723.3286505;-45.120503652039325
1739209723.328659;-38.13080360867914
1739209723.3286676;-45.120503652039325
1739209723.3286762;-38.13080360867914
1739209723.3286848;-38.13080360867914
1739209723.3286934;-38.13080360867914
1739209723.328702;-38.13080360867914
1739209723.3287106;-38.13080360867914
1739209723.3287191;-30.49652367304973
1739209723.3287277;-38.13080360867914
1739209723.3287363;-45.120503652039325
1739209723.328745;-45.120503652039325
1739209723.3287535;-33.981070128970906
1739209723.328762;-45.120503652039325
1739209723.3287706;-45.120503652039325
1739209723.3287792;-45.120503652039325
1739209723.3287878;-35.57807855764607
1739209723.3287964;-32.816014438256545
1739209723.328805;-38.13080360867914
1739209723.3288136;-45.120503652039325
1739209723.3288221;-45.120503652039325
1739209723.3288307;-38.13080360867914
1739209723.3288393;-38.13080360867914
1739209723.328848;-38.13080360867914
1739209723.3288565;-45.120503652039325
1739209723.3288653;-38.13080360867914
1739209723.3288739;-38.13080360867914
1739209723.3288825;-33.981070128970906
1739209723.328891;-31.141103565318915
1739209723.3288996;-45.120503652039325
1739209723.3289082;-45.120503652039325
1739209723.3289168;-45.120503652039325
1739209723.3289254;-35.57807855764607
1739209723.328934;-35.57807855764607
1739209723.3289425;-38.13080360867914
1739209723.3289511;-45.120503652039325
1739209723.3289597;-45.120503652039325
1739209723.3289683;-38.13080360867914
1739209723.3289769;-45.120503652039325
1739209723.3289855;-38.13080360867914
1739209723.328994;-45.120503652039325
1739209723.3290026;-45.120503652039325
1739209723.3290112;-45.120503652039325
1739209723.3290198;-38.13080360867914
1739209723.3290284;-32.816014438256545
1739209723.329037;-38.13080360867914
1739209723.3290455;-38.13080360867914
1739209723.329054;-35.57807855764607
1739209723.3290627;-31.141103565318915
1739209723.3290713;-38.13080360867914
1739209723.3290799;-38.13080360867914
1739209723.3290884;-38.13080360867914
1739209723.329097;-45.120503652039325
1739209723.3291056;-45.120503652039325
1739209723.3291142;-38.13080360867914
1739209723.3291228;-35.57807855764607
1739209723.3291316;-45.120503652039325
1739209723.3291402;-45.120503652039325
1739209723.3291488;-38.13080360867914
1739209723.3291574;-45.120503652039325
1739209723.329166;-45.120503652039325
1739209723.3291745;-45.120503652039325
1739209723.329183;-38.13080360867914
1739209723.3291917;-35.57807855764607
1739209723.3292003;-38.13080360867914
1739209723.3292089;-45.120503652039325
1739209723.3292174;-35.57807855764607
1739209723.329226;-38.13080360867914
1739209723.3292346;-27.8777449560314
1739209723.3292432;-32.816014438256545
1739209723.3292518;-45.120503652039325
1739209723.3292603;-38.13080360867914
1739209723.329269;-45.120503652039325
1739209723.3292775;-45.120503652039325
1739209723.329286;-38.13080360867914
1739209723.3292947;-33.981070128970906
1739209723.3293033;-33.981070128970956
1739209723.3293118;-45.120503652039325
1739209723.3293204;-35.57807855764607
1739209723.329329;-35.57807855764607
1739209723.3293376;-45.120503652039325
1739209723.3293462;-38.13080360867914
1739209723.3293548;-38.13080360867914
1739209723.3293633;-45.120503652039325
1739209723.329372;-31.141103565318893
1739209723.3293805;-32.816014438256545
1739209723.329389;-45.120503652039325
1739209723.329398;-38.13080360867914
1739209723.3294065;-35.57807855764607
1739209723.329415;-38.13080360867914
1739209723.3294237;-38.13080360867914
1739209723.3294322;-38.13080360867914
1739209723.3294408;-45.120503652039325
1739209723.3294494;-45.120503652039325
1739209723.329458;-38.13080360867914
1739209723.3294666;-38.13080360867914
1739209723.3294752;-45.120503652039325
1739209723.3294837;-38.13080360867914
1739209723.3294923;-35.57807855764607
1739209723.329501;-35.57807855764607
1739209723.3295095;-45.120503652039325
1739209723.329518;-38.13080360867914
1739209723.3295267;-45.120503652039325
1739209723.3295352;-38.13080360867914
1739209723.3295438;-38.13080360867914
1739209723.3295524;-45.120503652039325
1739209723.329561;-35.57807855764607
1739209723.3295696;-35.57807855764607
1739209723.3295782;-35.57807855764607
1739209723.3295867;-31.141103565318893
1739209723.3295953;-32.816014438256545
1739209723.329604;-38.13080360867914
1739209723.3296125;-45.120503652039325
1739209723.329621;-38.13080360867914
1739209723.3296297;-45.120503652039325
1739209723.3296382;-33.981070128970906
1739209723.3296468;-45.120503652039325
1739209723.3296554;-38.13080360867914
1739209723.3296642;-32.816014438256545
1739209723.3296728;-38.13080360867914
1739209723.3296814;-45.120503652039325
1739209723.32969;-45.120503652039325
1739209723.3296986;-38.13080360867914
1739209723.3297071;-45.120503652039325
1739209723.3297157;-31.141103565318893
1739209723.3297243;-27.267205301931607
1739209723.329733;-45.120503652039325
1739209723.3297415;-35.57807855764607
1739209723.32975;-38.13080360867914
1739209723.3297586;-35.57807855764607
1739209723.3297672;-45.120503652039325
1739209723.3297758;-45.120503652039325
1739209723.3297844;-38.13080360867914
1739209723.329793;-38.13080360867914
1739209723.3298016;-45.120503652039325
1739209723.3298101;-45.120503652039325
1739209723.3298187;-45.120503652039325
1739209723.3298273;-38.13080360867914
1739209723.329836;-38.13080360867914
1739209723.3298445;-38.13080360867914
1739209723.329853;-35.57807855764607
1739209723.3298616;-33.981070128970906
1739209723.3298702;-45.120503652039325
1739209723.3298788;-45.120503652039325
1739209723.3298874;-45.120503652039325
1739209723.329896;-38.13080360867914
1739209723.3299046;-38.13080360867914
1739209723.3299131;-45.120503652039325
1739209723.3299217;-38.13080360867914
1739209723.3299305;-35.57807855764607
1739209723.3299391;-45.120503652039325
1739209723.3299477;-38.13080360867914
1739209723.3299563;-38.13080360867914
1739209723.3299649;-38.13080360867914
1739209723.3299735;-45.120503652039325
1739209723.329982;-45.120503652039325
1739209723.3299906;-45.120503652039325
1739209723.3299992;-38.13080360867914
1739209723.3300078;-45.120503652039325
1739209723.3300164;-45.120503652039325
1739209723.330025;-38.13080360867914
1739209723.3300335;-45.120503652039325
1739209723.3300421;-45.120503652039325
1739209723.3300507;-45.120503652039325
1739209723.3300593;-38.13080360867914
1739209723.3300679;-31.141103565318915
1739209723.3300765;-45.120503652039325
1739209723.330085;-45.120503652039325
1739209723.3300936;-38.13080360867914
1739209723.3301022;-38.13080360867914
1739209723.3301108;-38.13080360867914
1739209723.3301194;-45.120503652039325
1739209723.330128;-38.13080360867914
1739209723.3301365;-45.120503652039325
1739209723.3301451;-45.120503652039325
1739209723.3301537;-45.120503652039325
1739209723.3301623;-38.13080360867914
1739209723.3301709;-33.981070128970906
1739209723.3301795;-45.120503652039325
1739209723.330188;-38.13080360867914
1739209723.3301969;-33.981070128970906
1739209723.3302054;-38.13080360867914
1739209723.330214;-38.13080360867914
1739209723.3302226;-38.13080360867914
1739209723.3302312;-35.57807855764607
1739209723.3302398;-38.13080360867914
1739209723.3302484;-45.120503652039325
1739209723.330257;-38.13080360867914
1739209723.3302655;-35.57807855764607
1739209723.330274;-35.57807855764607
1739209723.3302827;-38.13080360867914
1739209723.3302913;-45.120503652039325
1739209723.3302999;-38.13080360867914
1739209723.3303084;-38.13080360867914
1739209723.330317;-38.13080360867914
1739209723.3303256;-45.120503652039325
1739209723.3303342;-38.13080360867914
1739209723.3303428;-38.13080360867914
1739209723.3303514;-35.57807855764607
1739209723.33036;-45.120503652039325
1739209723.3303685;-35.57807855764607
1739209723.330377;-45.120503652039325
1739209723.3303857;-45.120503652039325
1739209723.3303943;-45.120503652039325
1739209723.3304029;-45.120503652039325
1739209723.3304114;-35.57807855764607
1739209723.33042;-38.13080360867914
1739209723.3304286;-45.120503652039325
1739209723.3304372;-38.13080360867914
1739209723.3304458;-38.13080360867914
1739209723.3304543;-38.13080360867914
1739209723.3304632;-45.120503652039325
1739209723.3304718;-38.13080360867914
1739209723.3304803;-45.120503652039325
1739209723.330489;-38.13080360867914
1739209723.3304975;-38.13080360867914
1739209723.330506;-38.13080360867914
1739209723.3305147;-38.13080360867914
1739209723.3305233;-38.13080360867914
1739209723.3305318;-38.13080360867914
1739209723.3305404;-45.120503652039325
1739209723.330549;-45.120503652039325
1739209723.3305576;-45.120503652039325
1739209723.3305662;-45.120503652039325
1739209723.3305748;-45.120503652039325
1739209723.3305833;-38.13080360867914
1739209723.330592;-38.13080360867914
1739209723.3306005;-38.13080360867914
1739209723.330609;-38.13080360867914
1739209723.3306177;-38.13080360867914
1739209723.3306262;-26.991370085610722
1739209723.3306348;-38.13080360867914
1739209723.3306434;-45.120503652039325
1739209723.330652;-38.13080360867914
1739209723.3306606;-38.13080360867914
