CAN Message; 0x39:0599189cc860072c
1739209837.4830835;-33.981070128970906
1739209837.4830928;-38.13080360867914
1739209837.483102;-45.120503652039325
1739209837.4831116;-45.120503652039325
1739209837.483121;-38.13080360867914
1739209837.4831302;-32.816014438256545
1739209837.4831395;-38.13080360867914
1739209837.483149;-45.120503652039325
1739209837.4831583;-45.120503652039325
1739209837.4831676;-38.13080360867914
1739209837.483177;-45.120503652039325
1739209837.4831865;-35.57807855764607
1739209837.4831958;-35.57807855764607
1739209837.483205;-38.13080360867914
1739209837.4832144;-45.120503652039325
1739209837.483224;-45.120503652039325
1739209837.4832332;-45.120503652039325
1739209837.4832425;-38.13080360867914
1739209837.483252;-38.13080360867914
1739209837.4832613;-45.120503652039325
1739209837.4832706;-45.120503652039325
1739209837.48328;-38.13080360867914
1739209837.4832895;-33.981070128970906
1739209837.4832988;-45.120503652039325
1739209837.483308;-33.981070128970906
1739209837.4833174;-28.58837851428586
1739209837.483327;-38.13080360867914
1739209837.4833362;-45.120503652039325
1739209837.4833455;-38.13080360867914
1739209837.4833548;-38.13080360867914
1739209837.4833643;-45.120503652039325
1739209837.4833736;-38.13080360867914
1739209837.483383;-38.13080360867914
1739209837.4833922;-45.120503652039325
1739209837.4834018;-33.981070128970906
1739209837.483411;-45.120503652039325
1739209837.4834204;-45.120503652039325
1739209837.4834297;-35.57807855764607
1739209837.4834392;-38.13080360867914
1739209837.4834485;-45.120503652039325
1739209837.4834578;-38.13080360867914
1739209837.483467;-38.13080360867914
1739209837.4834766;-38.13080360867914
1739209837.483486;-45.120503652039325
1739209837.4834952;-45.120503652039325
1739209837.4835048;-38.13080360867914
1739209837.483514;-38.13080360867914
1739209837.4835234;-45.120503652039325
1739209837.4835327;-45.120503652039325
1739209837.4835422;-32.816014438256545
1739209837.4835515;-38.13080360867914
1739209837.4835608;-45.120503652039325
1739209837.48357;-38.13080360867914
1739209837.4835796;-32.816014438256545
1739209837.483589;-45.120503652039325
1739209837.4835982;-45.120503652039325
1739209837.4836075;-45.120503652039325
1739209837.483617;-38.13080360867914
1739209837.4836264;-38.13080360867914
1739209837.4836357;-45.120503652039325
1739209837.483645;-45.120503652039325
1739209837.4836545;-38.13080360867914
1739209837.4836638;-38.13080360867914
1739209837.483673;-38.13080360867914
1739209837.4836824;-45.120503652039325
1739209837.483692;-38.13080360867914
1739209837.4837012;-38.13080360867914
1739209837.4837105;-45.120503652039325
1739209837.4837198;-45.120503652039325
1739209837.4837294;-45.120503652039325
1739209837.4837387;-45.120503652039325
1739209837.483748;-38.13080360867914
1739209837.4837573;-33.981070128970906
1739209837.4837668;-45.120503652039325
1739209837.483776;-45.120503652039325
1739209837.4837854;-45.120503652039325
1739209837.483795;-45.120503652039325
1739209837.4838042;-38.13080360867914
1739209837.4838135;-38.13080360867914
1739209837.4838228;-38.13080360867914
1739209837.4838324;-45.120503652039325
1739209837.4838417;-38.13080360867914
1739209837.483851;-35.57807855764607
1739209837.4838603;-38.13080360867914
1739209837.4838698;-38.13080360867914
1739209837.483879;-45.120503652039325
1739209837.4838884;-45.120503652039325
1739209837.4838977;-33.981070128970906
1739209837.4839072;-45.120503652039325
1739209837.4839165;-38.13080360867914
1739209837.4839258;-38.13080360867914
1739209837.483935;-45.120503652039325
1739209837.4839447;-45.120503652039325
1739209837.483954;-33.981070128970906
1739209837.4839633;-45.120503652039325
1739209837.4839725;-38.13080360867914
1739209837.483982;-38.13080360867914
1739209837.4839914;-38.13080360867914
1739209837.4840007;-33.981070128970906
1739209837.48401;-38.13080360867914
1739209837.4840195;-38.13080360867914
1739209837.4840288;-45.120503652039325
1739209837.484038;-35.57807855764607
1739209837.4840477;-38.13080360867914
1739209837.484057;-45.120503652039325
1739209837.4840662;-45.120503652039325
1739209837.4840755;-45.120503652039325
1739209837.484085;-38.13080360867914
1739209837.4840944;-45.120503652039325
1739209837.4841037;-45.120503652039325
1739209837.484113;-45.120503652039325
1739209837.4841225;-45.120503652039325
1739209837.4841318;-38.13080360867914
1739209837.484141;-38.13080360867914
1739209837.4841504;-38.13080360867914
1739209837.48416;-38.13080360867914
1739209837.4841692;-38.13080360867914
1739209837.4841785;-38.13080360867914
1739209837.4841878;-33.981070128970906
1739209837.4841974;-45.120503652039325
1739209837.4842067;-45.120503652039325
1739209837.484216;-38.13080360867914
1739209837.4842253;-31.141103565318915
1739209837.4842348;-45.120503652039325
1739209837.484244;-38.13080360867914
1739209837.4842534;-38.13080360867914
1739209837.4842627;-45.120503652039325
1739209837.4842722;-45.120503652039325
1739209837.4842815;-38.13080360867914
1739209837.4842908;-38.13080360867914
1739209837.4843004;-32.816014438256545
1739209837.4843097;-45.120503652039325
1739209837.484319;-45.120503652039325
1739209837.4843283;-29.438486411369333
1739209837.4843378;-38.13080360867914
1739209837.484347;-45.120503652039325
1739209837.4843564;-38.13080360867914
1739209837.4843657;-35.57807855764607
1739209837.4843752;-31.141103565318915
1739209837.4843845;-45.120503652039325
1739209837.4843938;-38.13080360867914
1739209837.4844031;-35.57807855764607
1739209837.4844127;-33.981070128970906
1739209837.484422;-45.120503652039325
1739209837.4844313;-45.120503652039325
1739209837.4844406;-45.120503652039325
1739209837.48445;-45.120503652039325
1739209837.4844594;-45.120503652039325
1739209837.4844687;-45.120503652039325
1739209837.484478;-45.120503652039325
1739209837.4844875;-45.120503652039325
1739209837.4844968;-45.120503652039325
1739209837.4845061;-45.120503652039325
1739209837.4845154;-45.120503652039325
1739209837.484525;-33.981070128970906
1739209837.4845343;-45.120503652039325
1739209837.4845436;-45.120503652039325
1739209837.4845529;-38.13080360867914
1739209837.4845624;-38.13080360867914
1739209837.4845717;-38.13080360867914
1739209837.484581;-35.57807855764607
1739209837.4845905;-38.13080360867914
1739209837.4845998;-31.141103565318915
1739209837.4846091;-38.13080360867914
1739209837.4846184;-38.13080360867914
1739209837.484628;-45.120503652039325
1739209837.4846373;-33.981070128970906
1739209837.4846466;-35.57807855764607
1739209837.4846559;-38.13080360867914
1739209837.4846654;-45.120503652039325
1739209837.4846747;-45.120503652039325
1739209837.484684;-45.120503652039325
1739209837.4846933;-45.120503652039325
1739209837.4847028;-38.13080360867914
1739209837.4847121;-33.981070128970906
1739209837.4847214;-38.13080360867914
1739209837.4847307;-45.120503652039325
1739209837.4847403;-38.13080360867914
1739209837.4847496;-33.981070128970906
1739209837.4847589;-38.13080360867914
1739209837.4847682;-38.13080360867914
1739209837.4847777;-45.120503652039325
1739209837.484787;-45.120503652039325
1739209837.4847963;-45.120503652039325
1739209837.4848056;-38.13080360867914
1739209837.4848151;-38.13080360867914
1739209837.4848244;-38.13080360867914
1739209837.4848337;-45.120503652039325
1739209837.4848433;-38.13080360867914
1739209837.4848526;-38.13080360867914
1739209837.4848619;-38.13080360867914
1739209837.4848711;-45.120503652039325
1739209837.4848807;-38.13080360867914
1739209837.48489;-32.816014438256545
1739209837.4848993;-38.13080360867914
1739209837.4849086;-35.57807855764607
1739209837.484918;-38.13080360867914
1739209837.4849274;-45.120503652039325
1739209837.4849367;-33.981070128970906
1739209837.484946;-45.120503652039325
1739209837.4849555;-38.13080360867914
1739209837.4849648;-35.57807855764607
1739209837.4849741;-38.13080360867914
1739209837.4849834;-45.120503652039325
1739209837.484993;-45.120503652039325
1739209837.4850023;-35.57807855764607
1739209837.4850116;-45.120503652039325
1739209837.4850209;-45.120503652039325
1739209837.4850304;-45.120503652039325
1739209837.4850397;-45.120503652039325
1739209837.485049;-38.13080360867914
1739209837.4850583;-38.13080360867914
1739209837.4850678;-38.13080360867914
1739209837.4850771;-45.120503652039325
1739209837.4850864;-38.13080360867914
1739209837.485096;-32.816014438256545
1739209837.4851053;-45.120503652039325
1739209837.4851146;-45.120503652039325
1739209837.4851239;-38.13080360867914
1739209837.4851334;-32.816014438256545
1739209837.4851427;-38.13080360867914
1739209837.485152;-38.13080360867914
1739209837.4851613;-45.120503652039325
1739209837.4851708;-45.120503652039325
1739209837.4851801;-45.120503652039325
1739209837.4851894;-45.120503652039325
1739209837.4851987;-45.120503652039325
1739209837.4852083;-38.13080360867914
1739209837.4852176;-45.120503652039325
1739209837.4852269;-45.120503652039325
1739209837.4852362;-38.13080360867914
1739209837.4852457;-32.816014438256545
1739209837.485255;-38.13080360867914
1739209837.4852643;-45.120503652039325
1739209837.4852736;-38.13080360867914
1739209837.4852831;-26.991370085610736
1739209837.4852924;-35.57807855764607
1739209837.4853017;-45.120503652039325
1739209837.485311;-38.13080360867914
1739209837.4853206;-29.438486411369333
1739209837.4853299;-38.13080360867914
1739209837.4853392;-45.120503652039325
1739209837.4853485;-45.120503652039325
1739209837.485358;-45.120503652039325
1739209837.4853673;-45.120503652039325
1739209837.4853766;-38.13080360867914
1739209837.4853861;-45.120503652039325
1739209837.4853954;-45.120503652039325
1739209837.4854047;-38.13080360867914
1739209837.485414;-38.13080360867914
1739209837.4854236;-38.13080360867914
1739209837.4854329;-45.120503652039325
1739209837.4854422;-38.13080360867914
1739209837.4854515;-35.57807855764607
1739209837.485461;-35.57807855764607
1739209837.4854703;-45.120503652039325
1739209837.4854796;-38.13080360867914
1739209837.485489;-32.816014438256545
1739209837.4854984;-38.13080360867914
1739209837.4855077;-32.816014438256545
1739209837.485517;-35.57807855764607
1739209837.4855263;-45.120503652039325
1739209837.4855359;-33.981070128970906
1739209837.4855452;-35.57807855764607
1739209837.4855545;-38.13080360867914
1739209837.4855638;-45.120503652039325
1739209837.4855733;-38.13080360867914
1739209837.4855826;-33.981070128970956
1739209837.485592;-45.120503652039325
1739209837.4856012;-38.13080360867914
1739209837.4856107;-38.13080360867914
1739209837.48562;-45.120503652039325
1739209837.4856293;-38.13080360867914
1739209837.4856389;-38.13080360867914
1739209837.4856482;-45.120503652039325
1739209837.4856575;-30.49652367304973
1739209837.4856668;-31.141103565318915
1739209837.4856763;-45.120503652039325
1739209837.4856856;-45.120503652039325
1739209837.485695;-45.120503652039325
1739209837.4857042;-38.13080360867914
1739209837.4857137;-38.13080360867914
1739209837.485723;-45.120503652039325
1739209837.4857323;-45.120503652039325
1739209837.4857416;-38.13080360867914
1739209837.4857512;-45.120503652039325
1739209837.4857605;-38.13080360867914
1739209837.4857697;-38.13080360867914
1739209837.485779;-38.13080360867914
1739209837.4857886;-45.120503652039325
1739209837.485798;-45.120503652039325
1739209837.4858072;-38.13080360867914
1739209837.4858165;-45.120503652039325
1739209837.485826;-45.120503652039325
1739209837.4858353;-45.120503652039325
1739209837.4858446;-45.120503652039325
1739209837.485854;-33.981070128970906
1739209837.4858634;-45.120503652039325
1739209837.4858727;-38.13080360867914
1739209837.485882;-32.816014438256545
1739209837.4858916;-38.13080360867914
1739209837.4859009;-45.120503652039325
1739209837.4859102;-38.13080360867914
1739209837.4859195;-38.13080360867914
1739209837.485929;-45.120503652039325
1739209837.4859383;-45.120503652039325
1739209837.4859476;-45.120503652039325
1739209837.485957;-38.13080360867914
1739209837.4859664;-38.13080360867914
1739209837.4859757;-45.120503652039325
1739209837.485985;-45.120503652039325
1739209837.4859943;-31.141103565318893
1739209837.4860039;-33.981070128970906
1739209837.4860132;-38.13080360867914
1739209837.4860225;-35.57807855764607
1739209837.4860318;-45.120503652039325
1739209837.4860413;-38.13080360867914
1739209837.4860506;-45.120503652039325
1739209837.48606;-38.13080360867914
1739209837.4860692;-45.120503652039325
1739209837.4860787;-45.120503652039325
1739209837.486088;-38.13080360867914
1739209837.4860973;-45.120503652039325
1739209837.4861066;-45.120503652039325
1739209837.4861162;-45.120503652039325
1739209837.4861255;-45.120503652039325
1739209837.4861348;-45.120503652039325
1739209837.486144;-45.120503652039325
1739209837.4861536;-38.13080360867914
1739209837.486163;-45.120503652039325
1739209837.4861722;-45.120503652039325
1739209837.4861817;-38.13080360867914
1739209837.486191;-33.981070128970906
1739209837.4862003;-33.981070128970906
1739209837.4862096;-38.13080360867914
1739209837.4862192;-45.120503652039325
1739209837.4862285;-38.13080360867914
1739209837.4862378;-45.120503652039325
1739209837.486247;-45.120503652039325
1739209837.4862566;-38.13080360867914
1739209837.486266;-35.57807855764607
1739209837.4862752;-38.13080360867914
1739209837.4862845;-38.13080360867914
1739209837.486294;-45.120503652039325
1739209837.4863033;-45.120503652039325
1739209837.4863126;-38.13080360867914
1739209837.486322;-38.13080360867914
1739209837.4863315;-38.13080360867914
1739209837.4863408;-28.992665084841942
1739209837.48635;-30.49652367304973
1739209837.4863594;-38.13080360867914
1739209837.486369;-45.120503652039325
1739209837.4863782;-38.13080360867914
1739209837.4863875;-35.57807855764607
1739209837.4863968;-38.13080360867914
1739209837.4864063;-45.120503652039325
1739209837.4864156;-38.13080360867914
1739209837.486425;-45.120503652039325
1739209837.4864345;-38.13080360867914
1739209837.4864438;-45.120503652039325
1739209837.486453;-45.120503652039325
1739209837.4864624;-45.120503652039325
1739209837.486472;-45.120503652039325
1739209837.4864812;-45.120503652039325
1739209837.4864905;-38.13080360867914
1739209837.4864998;-38.13080360867914
1739209837.4865093;-35.57807855764607
1739209837.4865186;-45.120503652039325
1739209837.486528;-38.13080360867914
1739209837.4865372;-38.13080360867914
1739209837.4865468;-45.120503652039325
1739209837.486556;-38.13080360867914
1739209837.4865654;-30.49652367304973
1739209837.4865746;-31.141103565318915
1739209837.4865842;-38.13080360867914
1739209837.4865935;-38.13080360867914
1739209837.4866028;-45.120503652039325
1739209837.486612;-38.13080360867914
1739209837.4866216;-38.13080360867914
1739209837.486631;-38.13080360867914
1739209837.4866402;-45.120503652039325
1739209837.4866495;-33.981070128970956
1739209837.486659;-33.981070128970906
1739209837.4866683;-45.120503652039325
1739209837.4866776;-38.13080360867914
1739209837.4866872;-35.57807855764607
1739209837.4866965;-45.120503652039325
1739209837.4867058;-38.13080360867914
1739209837.486715;-35.57807855764607
1739209837.4867246;-45.120503652039325
1739209837.486734;-38.13080360867914
1739209837.4867432;-32.816014438256545
1739209837.4867525;-45.120503652039325
1739209837.486762;-45.120503652039325
1739209837.4867713;-35.57807855764607
1739209837.4867806;-45.120503652039325
1739209837.48679;-45.120503652039325
1739209837.4867995;-38.13080360867914
1739209837.4868088;-45.120503652039325
1739209837.486818;-45.120503652039325
1739209837.4868274;-38.13080360867914
1739209837.486837;-38.13080360867914
1739209837.4868462;-45.120503652039325
1739209837.4868555;-45.120503652039325
1739209837.4868648;-45.120503652039325
1739209837.4868743;-38.13080360867914
1739209837.4868836;-35.57807855764607
1739209837.486893;-45.120503652039325
1739209837.4869022;-38.13080360867914
1739209837.4869118;-32.816014438256545
1739209837.486921;-38.13080360867914
1739209837.4869304;-45.120503652039325
1739209837.4869397;-38.13080360867914
1739209837.4869492;-32.816014438256545
1739209837.4869585;-38.13080360867914
1739209837.4869678;-45.120503652039325
1739209837.4869773;-45.120503652039325
1739209837.4869866;-38.13080360867914
1739209837.486996;-38.13080360867914
1739209837.4870052;-45.120503652039325
1739209837.4870148;-38.13080360867914
1739209837.487024;-38.13080360867914
1739209837.4870334;-38.13080360867914
1739209837.4870427;-45.120503652039325
1739209837.4870522;-38.13080360867914
1739209837.4870615;-38.13080360867914
1739209837.4870708;-45.120503652039325
1739209837.48708;-38.13080360867914
1739209837.4870896;-45.120503652039325
1739209837.487099;-32.816014438256545
1739209837.4871082;-31.141103565318915
1739209837.4871175;-45.120503652039325
1739209837.487127;-45.120503652039325
1739209837.4871364;-38.13080360867914
1739209837.4871457;-35.57807855764607
1739209837.487155;-38.13080360867914
1739209837.4871645;-38.13080360867914
1739209837.4871738;-45.120503652039325
1739209837.487183;-38.13080360867914
1739209837.4871924;-45.120503652039325
1739209837.487202;-45.120503652039325
1739209837.4872112;-45.120503652039325
1739209837.4872205;-45.120503652039325
1739209837.48723;-45.120503652039325
1739209837.4872394;-45.120503652039325
1739209837.4872487;-45.120503652039325
1739209837.487258;-45.120503652039325
1739209837.4872675;-38.13080360867914
1739209837.4872768;-45.120503652039325
1739209837.487286;-45.120503652039325
1739209837.4872954;-33.981070128970906
1739209837.487305;-45.120503652039325
1739209837.4873142;-45.120503652039325
1739209837.4873235;-32.816014438256545
1739209837.4873328;-28.992665084841942
1739209837.4873424;-45.120503652039325
1739209837.4873517;-38.13080360867914
1739209837.487361;-32.816014438256545
1739209837.4873703;-35.57807855764607
1739209837.4873798;-38.13080360867914
1739209837.487389;-35.57807855764607
1739209837.4873984;-38.13080360867914
1739209837.4874077;-45.120503652039325
1739209837.4874172;-45.120503652039325
1739209837.4874265;-38.13080360867914
1739209837.4874358;-45.120503652039325
1739209837.487445;-45.120503652039325
1739209837.4874547;-45.120503652039325
1739209837.487464;-45.120503652039325
1739209837.4874732;-45.120503652039325
1739209837.4874825;-45.120503652039325
1739209837.487492;-45.120503652039325
1739209837.4875014;-45.120503652039325
1739209837.4875107;-35.57807855764607
1739209837.4875202;-38.13080360867914
1739209837.4875295;-45.120503652039325
1739209837.4875388;-38.13080360867914
1739209837.487548;-33.981070128970906
1739209837.4875576;-27.267205301931607
1739209837.487567;-45.120503652039325
1739209837.4875762;-45.120503652039325
1739209837.4875855;-32.816014438256545
1739209837.487595;-33.981070128970906
1739209837.4876044;-45.120503652039325
1739209837.4876137;-45.120503652039325
1739209837.487623;-38.13080360867914
1739209837.4876325;-38.13080360867914
1739209837.4876418;-45.120503652039325
1739209837.487651;-38.13080360867914
1739209837.4876604;-38.13080360867914
1739209837.48767;-33.981070128970906
1739209837.4876792;-45.120503652039325
1739209837.4876885;-45.120503652039325
1739209837.4876978;-35.57807855764607
1739209837.4877074;-38.13080360867914
1739209837.4877167;-45.120503652039325
1739209837.487726;-38.13080360867914
1739209837.4877353;-45.120503652039325
1739209837.4877448;-45.120503652039325
1739209837.487754;-45.120503652039325
1739209837.4877634;-45.120503652039325
1739209837.487773;-38.13080360867914
1739209837.4877822;-33.981070128970906
1739209837.4877915;-38.13080360867914
1739209837.4878008;-45.120503652039325
1739209837.4878104;-45.120503652039325
1739209837.4878197;-38.13080360867914
1739209837.487829;-38.13080360867914
1739209837.4878383;-45.120503652039325
1739209837.4878478;-45.120503652039325
1739209837.487857;-38.13080360867914
1739209837.4878664;-35.57807855764607
1739209837.4878757;-38.13080360867914
1739209837.4878852;-45.120503652039325
1739209837.4878945;-45.120503652039325
1739209837.4879038;-45.120503652039325
1739209837.4879131;-45.120503652039325
1739209837.4879227;-45.120503652039325
1739209837.487932;-45.120503652039325
1739209837.4879413;-45.120503652039325
1739209837.4879506;-45.120503652039325
1739209837.48796;-45.120503652039325
1739209837.4879694;-45.120503652039325
1739209837.4879787;-38.13080360867914
1739209837.487988;-38.13080360867914
1739209837.4879975;-45.120503652039325
1739209837.4880068;-33.981070128970906
1739209837.4880161;-31.141103565318915
1739209837.4880257;-45.120503652039325
1739209837.488035;-45.120503652039325
1739209837.4880443;-35.57807855764607
1739209837.4880536;-38.13080360867914
1739209837.488063;-45.120503652039325
1739209837.4880724;-45.120503652039325
1739209837.4880817;-45.120503652039325
1739209837.488091;-38.13080360867914
1739209837.4881005;-45.120503652039325
1739209837.4881098;-45.120503652039325
1739209837.4881191;-38.13080360867914
1739209837.4881284;-45.120503652039325
1739209837.488138;-45.120503652039325
1739209837.4881473;-38.13080360867914
1739209837.4881566;-33.981070128970906
1739209837.4881659;-45.120503652039325
1739209837.4881754;-38.13080360867914
1739209837.4881847;-32.816014438256545
1739209837.488194;-35.57807855764607
1739209837.4882033;-45.120503652039325
1739209837.4882128;-33.981070128970906
1739209837.4882221;-38.13080360867914
1739209837.4882314;-32.816014438256545
1739209837.4882407;-31.141103565318915
1739209837.4882503;-45.120503652039325
1739209837.4882596;-45.120503652039325
1739209837.4882689;-45.120503652039325
1739209837.4882782;-45.120503652039325
1739209837.4882877;-45.120503652039325
1739209837.488297;-38.13080360867914
1739209837.4883063;-45.120503652039325
1739209837.4883158;-33.981070128970956
1739209837.488325;-38.13080360867914
1739209837.4883344;-38.13080360867914
1739209837.4883437;-45.120503652039325
1739209837.4883533;-45.120503652039325
1739209837.4883626;-45.120503652039325
1739209837.4883718;-38.13080360867914
1739209837.4883811;-38.13080360867914
1739209837.4883907;-33.981070128970906
1739209837.4884;-38.13080360867914
1739209837.4884093;-35.57807855764607
1739209837.4884186;-35.57807855764607
1739209837.488428;-45.120503652039325
1739209837.4884374;-38.13080360867914
1739209837.4884467;-35.57807855764607
1739209837.488456;-33.981070128970906
1739209837.4884655;-30.49652367304973
1739209837.4884748;-38.13080360867914
1739209837.4884841;-38.13080360867914
1739209837.4884934;-38.13080360867914
1739209837.488503;-38.13080360867914
1739209837.4885123;-45.120503652039325
1739209837.4885216;-45.120503652039325
1739209837.4885309;-45.120503652039325
1739209837.4885404;-38.13080360867914
1739209837.4885497;-38.13080360867914
1739209837.488559;-45.120503652039325
1739209837.4885685;-38.13080360867914
1739209837.4885778;-38.13080360867914
1739209837.4885871;-38.13080360867914
1739209837.4885964;-45.120503652039325
1739209837.488606;-38.13080360867914
1739209837.4886153;-26.991370085610736
1739209837.4886246;-35.57807855764607
1739209837.4886339;-45.120503652039325
1739209837.4886434;-35.57807855764607
1739209837.4886527;-33.981070128970906
1739209837.488662;-45.120503652039325
1739209837.4886713;-38.13080360867914
1739209837.4886808;-45.120503652039325
1739209837.4886901;-45.120503652039325
1739209837.4886994;-38.13080360867914
1739209837.4887087;-45.120503652039325
1739209837.4887183;-45.120503652039325
1739209837.4887276;-45.120503652039325
1739209837.4887369;-45.120503652039325
1739209837.4887462;-45.120503652039325
1739209837.4887557;-45.120503652039325
1739209837.488765;-45.120503652039325
1739209837.4887743;-38.13080360867914
1739209837.4887836;-38.13080360867914
1739209837.4887931;-35.57807855764607
1739209837.4888024;-45.120503652039325
1739209837.4888117;-45.120503652039325
1739209837.4888213;-45.120503652039325
1739209837.4888306;-45.120503652039325
1739209837.4888399;-35.57807855764607
1739209837.4888492;-38.13080360867914
1739209837.4888587;-38.13080360867914
1739209837.488868;-38.13080360867914
1739209837.4888773;-32.816014438256545
1739209837.4888866;-35.57807855764607
1739209837.4888961;-38.13080360867914
1739209837.4889054;-35.57807855764607
1739209837.4889147;-45.120503652039325
1739209837.488924;-45.120503652039325
1739209837.4889336;-35.57807855764607
1739209837.4889429;-38.13080360867914
1739209837.4889522;-38.13080360867914
1739209837.4889615;-38.13080360867914
1739209837.488971;-38.13080360867914
1739209837.4889803;-38.13080360867914
1739209837.4889896;-45.120503652039325
1739209837.488999;-38.13080360867914
1739209837.4890084;-38.13080360867914
1739209837.4890177;-38.13080360867914
1739209837.489027;-45.120503652039325
1739209837.4890363;-38.13080360867914
1739209837.4890459;-38.13080360867914
1739209837.4890552;-45.120503652039325
1739209837.4890645;-38.13080360867914
1739209837.4890738;-38.13080360867914
1739209837.4890833;-35.57807855764607
1739209837.4890926;-33.981070128970906
1739209837.489102;-45.120503652039325
1739209837.4891114;-33.981070128970906
1739209837.4891207;-45.120503652039325
1739209837.48913;-45.120503652039325
1739209837.4891393;-45.120503652039325
1739209837.4891489;-33.981070128970906
1739209837.4891582;-38.13080360867914
1739209837.4891675;-38.13080360867914
1739209837.4891768;-45.120503652039325
1739209837.4891863;-38.13080360867914
1739209837.4891956;-35.57807855764607
1739209837.489205;-38.13080360867914
1739209837.4892142;-45.120503652039325
1739209837.4892237;-45.120503652039325
1739209837.489233;-38.13080360867914
1739209837.4892423;-38.13080360867914
