CAN Message; 0x1bb:0000310e4d510c40
Timestamp;Amplitude
1739209598.3295205;-45.120503652039325
1739209598.3295224;-32.816014438256545
1739209598.3295243;-38.13080360867914
1739209598.3295262;-45.120503652039325
1739209598.329528;-45.120503652039325
1739209598.32953;-45.120503652039325
1739209598.329532;-45.120503652039325
1739209598.3295338;-45.120503652039325
1739209598.3295357;-38.13080360867914
1739209598.3295376;-38.13080360867914
1739209598.3295395;-45.120503652039325
1739209598.3295414;-38.13080360867914
1739209598.3295434;-38.13080360867914
1739209598.3295453;-38.13080360867914
1739209598.3295472;-38.13080360867914
1739209598.329549;-38.13080360867914
1739209598.329551;-45.120503652039325
1739209598.329553;-38.13080360867914
1739209598.3295548;-38.13080360867914
1739209598.3295567;-45.120503652039325
1739209598.3295586;-45.120503652039325
1739209598.3295605;-38.13080360867914
1739209598.3295624;-38.13080360867914
1739209598.3295643;-45.120503652039325
1739209598.3295662;-45.120503652039325
1739209598.3295681;-38.13080360867914
1739209598.32957;-45.120503652039325
1739209598.329572;-45.120503652039325
1739209598.3295739;-38.13080360867914
1739209598.3295758;-45.120503652039325
1739209598.3295777;-38.13080360867914
1739209598.3295796;-38.13080360867914
1739209598.3295815;-38.13080360867914
1739209598.3295834;-45.120503652039325
1739209598.3295853;-45.120503652039325
1739209598.3295872;-32.816014438256545
1739209598.3295891;-35.57807855764607
1739209598.329591;-45.120503652039325
1739209598.329593;-38.13080360867914
1739209598.3295949;-38.13080360867914
1739209598.3295968;-38.13080360867914
1739209598.3295987;-38.13080360867914
1739209598.3296006;-38.13080360867914
1739209598.3296025;-45.120503652039325
1739209598.3296044;-45.120503652039325
1739209598.3296063;-35.57807855764607
1739209598.3296082;-33.981070128970906
1739209598.32961;-45.120503652039325
1739209598.329612;-45.120503652039325
1739209598.329614;-45.120503652039325
1739209598.3296158;-45.120503652039325
1739209598.3296177;-45.120503652039325
1739209598.3296196;-38.13080360867914
1739209598.3296216;-38.13080360867914
1739209598.3296235;-45.120503652039325
1739209598.3296254;-38.13080360867914
1739209598.3296273;-35.57807855764607
1739209598.3296292;-38.13080360867914
1739209598.329631;-45.120503652039325
1739209598.329633;-45.120503652039325
1739209598.329635;-45.120503652039325
1739209598.3296368;-45.120503652039325
1739209598.3296387;-38.13080360867914
1739209598.3296406;-45.120503652039325
1739209598.3296425;-38.13080360867914
1739209598.3296444;-45.120503652039325
1739209598.3296463;-38.13080360867914
1739209598.3296483;-38.13080360867914
1739209598.3296502;-38.13080360867914
1739209598.329652;-38.13080360867914
1739209598.329654;-38.13080360867914
1739209598.329656;-45.120503652039325
1739209598.3296578;-45.120503652039325
1739209598.3296597;-35.57807855764607
1739209598.3296616;-38.13080360867914
1739209598.3296635;-45.120503652039325
1739209598.3296654;-45.120503652039325
1739209598.3296673;-38.13080360867914
1739209598.3296692;-35.57807855764607
1739209598.3296711;-38.13080360867914
1739209598.329673;-38.13080360867914
1739209598.329675;-45.120503652039325
1739209598.3296769;-45.120503652039325
1739209598.3296788;-38.13080360867914
1739209598.3296807;-38.13080360867914
1739209598.3296826;-38.13080360867914
1739209598.3296845;-45.120503652039325
1739209598.3296864;-45.120503652039325
1739209598.3296883;-38.13080360867914
1739209598.3296902;-45.120503652039325
1739209598.3296921;-35.57807855764607
1739209598.329694;-35.57807855764607
1739209598.329696;-45.120503652039325
1739209598.3296978;-38.13080360867914
1739209598.3296998;-38.13080360867914
1739209598.3297017;-45.120503652039325
1739209598.3297036;-38.13080360867914
1739209598.3297055;-33.981070128970906
1739209598.3297074;-38.13080360867914
1739209598.3297093;-35.57807855764607
1739209598.3297112;-35.57807855764607
1739209598.329713;-38.13080360867914
1739209598.329715;-45.120503652039325
1739209598.329717;-38.13080360867914
1739209598.3297188;-45.120503652039325
1739209598.3297207;-38.13080360867914
1739209598.3297226;-35.57807855764607
1739209598.3297246;-38.13080360867914
1739209598.3297265;-45.120503652039325
1739209598.3297284;-33.981070128970906
1739209598.3297303;-38.13080360867914
1739209598.3297322;-38.13080360867914
1739209598.329734;-33.981070128970906
1739209598.329736;-38.13080360867914
1739209598.329738;-45.120503652039325
1739209598.3297398;-45.120503652039325
1739209598.3297417;-38.13080360867914
1739209598.3297436;-38.13080360867914
1739209598.3297455;-45.120503652039325
1739209598.3297474;-38.13080360867914
1739209598.3297493;-38.13080360867914
1739209598.3297513;-38.13080360867914
1739209598.3297532;-33.981070128970906
1739209598.329755;-38.13080360867914
1739209598.329757;-45.120503652039325
1739209598.329759;-35.57807855764607
1739209598.3297608;-35.57807855764607
1739209598.3297627;-45.120503652039325
1739209598.3297646;-38.13080360867914
1739209598.3297665;-38.13080360867914
1739209598.3297684;-45.120503652039325
1739209598.3297703;-45.120503652039325
1739209598.3297722;-38.13080360867914
1739209598.3297741;-38.13080360867914
1739209598.329776;-45.120503652039325
1739209598.329778;-45.120503652039325
1739209598.3297799;-45.120503652039325
1739209598.3297818;-45.120503652039325
1739209598.3297837;-38.13080360867914
1739209598.3297856;-35.57807855764607
1739209598.3297875;-38.13080360867914
1739209598.3297894;-38.13080360867914
1739209598.3297913;-32.816014438256545
1739209598.3297932;-45.120503652039325
1739209598.3297951;-38.13080360867914
1739209598.329797;-38.13080360867914
1739209598.329799;-38.13080360867914
1739209598.3298008;-45.120503652039325
1739209598.3298028;-45.120503652039325
1739209598.3298047;-35.57807855764607
1739209598.3298066;-38.13080360867914
1739209598.3298085;-45.120503652039325
1739209598.3298104;-45.120503652039325
1739209598.3298123;-45.120503652039325
1739209598.3298142;-38.13080360867914
1739209598.329816;-38.13080360867914
1739209598.329818;-45.120503652039325
1739209598.32982;-35.57807855764607
1739209598.3298218;-38.13080360867914
1739209598.3298237;-35.57807855764607
1739209598.3298256;-33.981070128970906
1739209598.3298275;-38.13080360867914
1739209598.3298295;-38.13080360867914
1739209598.3298314;-45.120503652039325
1739209598.3298333;-32.816014438256545
1739209598.3298352;-38.13080360867914
1739209598.329837;-45.120503652039325
1739209598.329839;-45.120503652039325
1739209598.329841;-45.120503652039325
1739209598.3298428;-38.13080360867914
1739209598.3298447;-38.13080360867914
1739209598.3298466;-45.120503652039325
1739209598.3298485;-45.120503652039325
1739209598.3298504;-32.816014438256545
1739209598.3298523;-35.57807855764607
1739209598.3298542;-45.120503652039325
1739209598.3298562;-38.13080360867914
1739209598.329858;-35.57807855764607
1739209598.32986;-31.141103565318915
1739209598.3298619;-45.120503652039325
1739209598.3298638;-45.120503652039325
1739209598.3298657;-45.120503652039325
1739209598.3298676;-45.120503652039325
1739209598.3298695;-38.13080360867914
1739209598.3298714;-45.120503652039325
1739209598.3298733;-45.120503652039325
1739209598.3298752;-38.13080360867914
1739209598.3298771;-38.13080360867914
1739209598.329879;-45.120503652039325
1739209598.329881;-35.57807855764607
1739209598.3298829;-35.57807855764607
1739209598.3298848;-45.120503652039325
1739209598.3298867;-38.13080360867914
1739209598.3298886;-38.13080360867914
1739209598.3298905;-28.992665084841942
1739209598.3298924;-38.13080360867914
1739209598.3298943;-45.120503652039325
1739209598.3298962;-33.981070128970906
1739209598.329898;-38.13080360867914
1739209598.3299;-38.13080360867914
1739209598.329902;-38.13080360867914
1739209598.3299038;-38.13080360867914
1739209598.3299057;-38.13080360867914
1739209598.3299077;-45.120503652039325
1739209598.3299096;-45.120503652039325
1739209598.3299115;-38.13080360867914
1739209598.3299134;-35.57807855764607
1739209598.3299153;-38.13080360867914
1739209598.3299172;-33.981070128970906
1739209598.329919;-45.120503652039325
1739209598.329921;-38.13080360867914
1739209598.329923;-38.13080360867914
1739209598.3299248;-38.13080360867914
1739209598.3299267;-45.120503652039325
1739209598.3299286;-45.120503652039325
1739209598.3299305;-45.120503652039325
1739209598.3299325;-45.120503652039325
1739209598.3299344;-38.13080360867914
1739209598.3299363;-38.13080360867914
1739209598.3299382;-38.13080360867914
1739209598.32994;-45.120503652039325
1739209598.329942;-38.13080360867914
1739209598.329944;-35.57807855764607
1739209598.3299458;-45.120503652039325
1739209598.3299477;-45.120503652039325
1739209598.3299496;-35.57807855764607
1739209598.3299515;-38.13080360867914
1739209598.3299534;-45.120503652039325
1739209598.3299553;-38.13080360867914
1739209598.3299572;-45.120503652039325
1739209598.3299592;-33.981070128970906
1739209598.329961;-38.13080360867914
1739209598.329963;-45.120503652039325
1739209598.3299649;-45.120503652039325
1739209598.3299668;-45.120503652039325
1739209598.3299687;-45.120503652039325
1739209598.3299706;-45.120503652039325
1739209598.3299725;-45.120503652039325
1739209598.3299744;-38.13080360867914
1739209598.3299763;-38.13080360867914
1739209598.3299782;-45.120503652039325
1739209598.3299801;-45.120503652039325
1739209598.329982;-38.13080360867914
1739209598.329984;-33.981070128970906
1739209598.3299859;-45.120503652039325
1739209598.3299878;-45.120503652039325
1739209598.3299897;-38.13080360867914
1739209598.3299916;-45.120503652039325
1739209598.3299935;-45.120503652039325
1739209598.3299954;-38.13080360867914
1739209598.3299973;-33.981070128970906
1739209598.3299992;-38.13080360867914
1739209598.330001;-38.13080360867914
1739209598.330003;-45.120503652039325
1739209598.330005;-45.120503652039325
1739209598.3300068;-45.120503652039325
1739209598.3300087;-38.13080360867914
1739209598.3300107;-45.120503652039325
1739209598.3300126;-33.981070128970906
1739209598.3300145;-28.992665084841942
1739209598.3300164;-45.120503652039325
1739209598.3300183;-45.120503652039325
1739209598.3300202;-38.13080360867914
1739209598.330022;-38.13080360867914
1739209598.330024;-45.120503652039325
1739209598.330026;-38.13080360867914
1739209598.3300278;-45.120503652039325
1739209598.3300297;-35.57807855764607
1739209598.3300316;-38.13080360867914
1739209598.3300335;-33.981070128970906
1739209598.3300354;-45.120503652039325
1739209598.3300374;-45.120503652039325
1739209598.3300393;-38.13080360867914
1739209598.3300412;-35.57807855764607
1739209598.330043;-35.57807855764607
1739209598.330045;-28.992665084841942
1739209598.330047;-38.13080360867914
1739209598.3300488;-45.120503652039325
1739209598.3300507;-45.120503652039325
1739209598.3300526;-32.816014438256545
1739209598.3300545;-38.13080360867914
1739209598.3300564;-45.120503652039325
1739209598.3300583;-45.120503652039325
1739209598.3300602;-45.120503652039325
1739209598.3300622;-45.120503652039325
1739209598.330064;-45.120503652039325
1739209598.330066;-45.120503652039325
1739209598.3300679;-45.120503652039325
1739209598.3300698;-45.120503652039325
1739209598.3300717;-45.120503652039325
1739209598.3300736;-38.13080360867914
1739209598.3300755;-35.57807855764607
1739209598.3300774;-38.13080360867914
1739209598.3300793;-35.57807855764607
1739209598.3300812;-38.13080360867914
1739209598.3300831;-45.120503652039325
1739209598.330085;-45.120503652039325
1739209598.330087;-38.13080360867914
1739209598.3300889;-38.13080360867914
1739209598.3300908;-35.57807855764607
1739209598.3300927;-38.13080360867914
1739209598.3300946;-45.120503652039325
1739209598.3300965;-38.13080360867914
1739209598.3300984;-35.57807855764607
1739209598.3301003;-38.13080360867914
1739209598.3301022;-38.13080360867914
1739209598.330104;-45.120503652039325
1739209598.330106;-45.120503652039325
1739209598.330108;-45.120503652039325
1739209598.3301098;-45.120503652039325
1739209598.3301117;-45.120503652039325
1739209598.3301136;-38.13080360867914
1739209598.3301156;-38.13080360867914
1739209598.3301175;-38.13080360867914
1739209598.3301194;-38.13080360867914
1739209598.3301213;-26.487275050834715
1739209598.3301232;-32.816014438256545
1739209598.330125;-45.120503652039325
1739209598.330127;-38.13080360867914
1739209598.330129;-38.13080360867914
1739209598.3301308;-45.120503652039325
1739209598.3301327;-38.13080360867914
1739209598.3301346;-38.13080360867914
1739209598.3301365;-32.81601443825658
1739209598.3301384;-45.120503652039325
1739209598.3301404;-38.13080360867914
1739209598.3301423;-45.120503652039325
1739209598.3301442;-45.120503652039325
1739209598.330146;-33.981070128970906
1739209598.330148;-45.120503652039325
1739209598.33015;-45.120503652039325
1739209598.3301518;-28.21854285175415
1739209598.3301537;-30.49652367304973
1739209598.3301556;-45.120503652039325
1739209598.3301575;-45.120503652039325
1739209598.3301594;-38.13080360867914
1739209598.3301613;-45.120503652039325
1739209598.3301632;-38.13080360867914
1739209598.3301651;-35.57807855764607
1739209598.330167;-45.120503652039325
1739209598.330169;-45.120503652039325
1739209598.3301709;-35.57807855764607
1739209598.3301728;-38.13080360867914
1739209598.3301747;-38.13080360867914
1739209598.3301766;-45.120503652039325
1739209598.3301785;-38.13080360867914
1739209598.3301804;-38.13080360867914
1739209598.3301823;-38.13080360867914
1739209598.3301842;-35.57807855764607
1739209598.3301861;-38.13080360867914
1739209598.330188;-38.13080360867914
1739209598.33019;-45.120503652039325
1739209598.3301919;-45.120503652039325
1739209598.3301938;-45.120503652039325
1739209598.3301957;-45.120503652039325
1739209598.3301976;-38.13080360867914
1739209598.3301995;-35.57807855764607
1739209598.3302014;-45.120503652039325
1739209598.3302033;-45.120503652039325
1739209598.3302052;-38.13080360867914
1739209598.330207;-35.57807855764607
1739209598.330209;-38.13080360867914
1739209598.330211;-33.981070128970906
1739209598.3302128;-45.120503652039325
1739209598.3302147;-45.120503652039325
1739209598.3302166;-32.816014438256545
1739209598.3302186;-35.57807855764607
1739209598.3302205;-45.120503652039325
1739209598.3302224;-45.120503652039325
1739209598.3302243;-32.816014438256545
1739209598.3302262;-35.57807855764607
1739209598.330228;-32.816014438256545
1739209598.33023;-32.816014438256545
1739209598.330232;-38.13080360867914
1739209598.3302338;-45.120503652039325
1739209598.3302357;-31.141103565318893
1739209598.3302376;-35.57807855764607
1739209598.3302395;-45.120503652039325
1739209598.3302414;-45.120503652039325
1739209598.3302433;-45.120503652039325
1739209598.3302453;-45.120503652039325
1739209598.3302472;-45.120503652039325
1739209598.330249;-45.120503652039325
1739209598.330251;-45.120503652039325
1739209598.330253;-33.981070128970906
1739209598.3302548;-35.57807855764607
1739209598.3302567;-38.13080360867914
1739209598.3302586;-38.13080360867914
1739209598.3302605;-35.57807855764607
1739209598.3302624;-33.981070128970906
1739209598.3302643;-33.981070128970906
1739209598.3302662;-38.13080360867914
1739209598.3302681;-38.13080360867914
1739209598.33027;-38.13080360867914
1739209598.330272;-38.13080360867914
1739209598.3302739;-45.120503652039325
1739209598.3302758;-45.120503652039325
1739209598.3302777;-45.120503652039325
1739209598.3302796;-45.120503652039325
1739209598.3302815;-45.120503652039325
1739209598.3302834;-38.13080360867914
1739209598.3302853;-38.13080360867914
1739209598.3302872;-38.13080360867914
1739209598.3302891;-35.57807855764607
1739209598.330291;-32.816014438256545
1739209598.330293;-45.120503652039325
1739209598.3302948;-38.13080360867914
1739209598.3302968;-45.120503652039325
1739209598.3302987;-45.120503652039325
1739209598.3303006;-38.13080360867914
1739209598.3303025;-45.120503652039325
1739209598.3303044;-45.120503652039325
1739209598.3303063;-38.13080360867914
1739209598.3303082;-38.13080360867914
1739209598.33031;-33.981070128970906
1739209598.330312;-45.120503652039325
1739209598.330314;-45.120503652039325
1739209598.3303158;-35.57807855764607
1739209598.3303177;-35.57807855764607
1739209598.3303196;-38.13080360867914
1739209598.3303216;-45.120503652039325
1739209598.3303235;-38.13080360867914
1739209598.3303254;-45.120503652039325
1739209598.3303273;-38.13080360867914
1739209598.3303292;-38.13080360867914
1739209598.330331;-38.13080360867914
1739209598.330333;-45.120503652039325
1739209598.330335;-45.120503652039325
1739209598.3303368;-45.120503652039325
1739209598.3303387;-45.120503652039325
1739209598.3303406;-45.120503652039325
1739209598.3303425;-45.120503652039325
1739209598.3303444;-38.13080360867914
1739209598.3303463;-38.13080360867914
1739209598.3303483;-45.120503652039325
1739209598.3303502;-45.120503652039325
1739209598.330352;-45.120503652039325
1739209598.330354;-38.13080360867914
1739209598.3303561;-38.13080360867914
1739209598.330358;-38.13080360867914
1739209598.33036;-38.13080360867914
1739209598.3303618;-45.120503652039325
1739209598.3303638;-38.13080360867914
1739209598.3303657;-45.120503652039325
1739209598.3303676;-38.13080360867914
1739209598.3303695;-33.981070128970906
1739209598.3303714;-38.13080360867914
1739209598.3303733;-45.120503652039325
1739209598.3303752;-38.13080360867914
1739209598.330377;-38.13080360867914
1739209598.330379;-38.13080360867914
1739209598.330381;-45.120503652039325
1739209598.3303828;-45.120503652039325
1739209598.3303847;-45.120503652039325
1739209598.3303866;-45.120503652039325
1739209598.3303885;-45.120503652039325
1739209598.3303905;-38.13080360867914
1739209598.3303924;-45.120503652039325
1739209598.3303943;-45.120503652039325
1739209598.3303962;-45.120503652039325
1739209598.330398;-38.13080360867914
1739209598.3304;-30.49652367304973
1739209598.330402;-45.120503652039325
1739209598.3304038;-45.120503652039325
1739209598.3304057;-38.13080360867914
1739209598.3304076;-35.57807855764607
1739209598.3304095;-38.13080360867914
1739209598.3304114;-45.120503652039325
1739209598.3304133;-38.13080360867914
1739209598.3304152;-45.120503652039325
1739209598.3304172;-38.13080360867914
1739209598.330419;-45.120503652039325
1739209598.330421;-38.13080360867914
1739209598.3304229;-45.120503652039325
1739209598.3304248;-38.13080360867914
1739209598.3304267;-45.120503652039325
1739209598.3304286;-45.120503652039325
1739209598.3304305;-31.141103565318893
1739209598.3304324;-38.13080360867914
1739209598.3304343;-45.120503652039325
1739209598.3304362;-38.13080360867914
1739209598.3304381;-35.57807855764607
1739209598.33044;-38.13080360867914
1739209598.330442;-45.120503652039325
1739209598.3304439;-38.13080360867914
1739209598.3304458;-45.120503652039325
1739209598.3304477;-45.120503652039325
1739209598.3304496;-45.120503652039325
1739209598.3304515;-38.13080360867914
1739209598.3304534;-38.13080360867914
1739209598.3304553;-45.120503652039325
1739209598.3304572;-32.816014438256545
1739209598.330459;-45.120503652039325
1739209598.330461;-35.57807855764607
1739209598.330463;-38.13080360867914
1739209598.3304648;-45.120503652039325
1739209598.3304667;-45.120503652039325
1739209598.3304687;-35.57807855764607
1739209598.3304706;-35.57807855764607
1739209598.3304725;-38.13080360867914
1739209598.3304744;-45.120503652039325
1739209598.3304763;-45.120503652039325
1739209598.3304782;-45.120503652039325
1739209598.33048;-35.57807855764607
1739209598.330482;-35.57807855764607
1739209598.330484;-45.120503652039325
1739209598.3304858;-45.120503652039325
1739209598.3304877;-35.57807855764607
1739209598.3304896;-35.57807855764607
1739209598.3304915;-38.13080360867914
1739209598.3304935;-38.13080360867914
1739209598.3304954;-45.120503652039325
1739209598.3304973;-45.120503652039325
1739209598.3304992;-32.816014438256545
1739209598.330501;-33.981070128970906
1739209598.330503;-38.13080360867914
1739209598.330505;-38.13080360867914
1739209598.3305068;-45.120503652039325
1739209598.3305087;-38.13080360867914
1739209598.3305106;-45.120503652039325
1739209598.3305125;-38.13080360867914
1739209598.3305144;-45.120503652039325
1739209598.3305163;-45.120503652039325
1739209598.3305182;-38.13080360867914
1739209598.3305202;-38.13080360867914
1739209598.330522;-45.120503652039325
1739209598.330524;-45.120503652039325
1739209598.3305259;-45.120503652039325
1739209598.3305278;-45.120503652039325
1739209598.3305297;-32.816014438256545
1739209598.3305316;-35.57807855764607
1739209598.3305335;-45.120503652039325
1739209598.3305354;-45.120503652039325
1739209598.3305373;-38.13080360867914
1739209598.3305392;-33.981070128970906
1739209598.3305411;-45.120503652039325
1739209598.330543;-38.13080360867914
1739209598.330545;-45.120503652039325
1739209598.3305469;-45.120503652039325
1739209598.3305488;-45.120503652039325
1739209598.3305507;-45.120503652039325
1739209598.3305526;-45.120503652039325
1739209598.3305545;-38.13080360867914
1739209598.3305564;-45.120503652039325
1739209598.3305583;-45.120503652039325
1739209598.3305602;-35.57807855764607
1739209598.330562;-38.13080360867914
1739209598.330564;-45.120503652039325
1739209598.330566;-45.120503652039325
1739209598.3305678;-35.57807855764607
1739209598.3305697;-30.49652367304973
1739209598.3305717;-45.120503652039325
1739209598.3305736;-45.120503652039325
1739209598.3305755;-45.120503652039325
1739209598.3305774;-33.981070128970906
1739209598.3305793;-45.120503652039325
1739209598.3305812;-38.13080360867914
1739209598.330583;-45.120503652039325
1739209598.330585;-33.981070128970956
1739209598.330587;-38.13080360867914
1739209598.3305888;-38.13080360867914
1739209598.3305907;-38.13080360867914
1739209598.3305926;-38.13080360867914
1739209598.3305945;-45.120503652039325
1739209598.3305964;-38.13080360867914
1739209598.3305984;-32.816014438256545
1739209598.3306003;-26.991370085610722
1739209598.3306022;-45.120503652039325
1739209598.330604;-38.13080360867914
1739209598.330606;-35.57807855764607
1739209598.330608;-38.13080360867914
1739209598.3306098;-38.13080360867914
1739209598.3306117;-32.816014438256545
1739209598.3306136;-45.120503652039325
1739209598.3306155;-32.81601443825658
1739209598.3306174;-38.13080360867914
1739209598.3306193;-38.13080360867914
1739209598.3306212;-38.13080360867914
1739209598.3306231;-38.13080360867914
1739209598.330625;-38.13080360867914
1739209598.330627;-38.13080360867914
1739209598.3306289;-32.816014438256545
1739209598.3306308;-24.589719217205094
1739209598.3306327;-38.13080360867914
1739209598.3306346;-45.120503652039325
1739209598.3306365;-35.57807855764607
1739209598.3306384;-38.13080360867914
1739209598.3306403;-38.13080360867914
1739209598.3306422;-45.120503652039325
1739209598.3306441;-45.120503652039325
1739209598.330646;-32.816014438256545
1739209598.330648;-45.120503652039325
1739209598.3306499;-45.120503652039325
1739209598.3306518;-38.13080360867914
1739209598.3306537;-38.13080360867914
1739209598.3306556;-45.120503652039325
1739209598.3306575;-45.120503652039325
1739209598.3306594;-45.120503652039325
1739209598.3306613;-28.992665084841942
1739209598.3306632;-38.13080360867914
1739209598.330665;-38.13080360867914
1739209598.330667;-45.120503652039325
1739209598.330669;-38.13080360867914
1739209598.3306708;-45.120503652039325
1739209598.3306727;-45.120503652039325
1739209598.3306746;-45.120503652039325
1739209598.3306766;-38.13080360867914
1739209598.3306785;-38.13080360867914
1739209598.3306804;-45.120503652039325
1739209598.3306823;-38.13080360867914
1739209598.3306842;-38.13080360867914
1739209598.330686;-38.13080360867914
1739209598.330688;-35.57807855764607
1739209598.33069;-33.981070128970906
1739209598.3306918;-33.981070128970906
1739209598.3306937;-38.13080360867914
1739209598.3306956;-38.13080360867914
1739209598.3306975;-32.816014438256545
1739209598.3306994;-33.981070128970906
1739209598.3307014;-45.120503652039325
1739209598.3307033;-45.120503652039325
1739209598.3307052;-38.13080360867914
1739209598.330707;-35.57807855764607
1739209598.330709;-38.13080360867914
1739209598.330711;-38.13080360867914
1739209598.3307128;-45.120503652039325
1739209598.3307147;-45.120503652039325
1739209598.3307166;-45.120503652039325
1739209598.3307185;-38.13080360867914
1739209598.3307204;-45.120503652039325
1739209598.3307223;-38.13080360867914
1739209598.3307242;-45.120503652039325
1739209598.3307261;-45.120503652039325
1739209598.330728;-38.13080360867914
1739209598.33073;-38.13080360867914
1739209598.3307319;-45.120503652039325
1739209598.3307338;-45.120503652039325
1739209598.3307357;-33.981070128970906
1739209598.3307376;-33.981070128970906
1739209598.3307395;-33.981070128970906
1739209598.3307414;-33.981070128970906
1739209598.3307433;-38.13080360867914
1739209598.3307452;-38.13080360867914
1739209598.3307471;-38.13080360867914
1739209598.330749;-38.13080360867914
1739209598.330751;-45.120503652039325
1739209598.3307528;-33.981070128970906
1739209598.3307548;-31.141103565318915
1739209598.3307567;-38.13080360867914
1739209598.3307586;-45.120503652039325
1739209598.3307605;-38.13080360867914
1739209598.3307624;-33.981070128970906
1739209598.3307643;-38.13080360867914
1739209598.3307662;-33.981070128970906
1739209598.330768;-33.981070128970906
1739209598.33077;-32.816014438256545
1739209598.330772;-35.57807855764607
1739209598.3307738;-35.57807855764607
1739209598.3307757;-38.13080360867914
1739209598.3307776;-38.13080360867914
1739209598.3307796;-38.13080360867914
1739209598.3307815;-35.57807855764607
1739209598.3307834;-35.57807855764607
1739209598.3307853;-31.141103565318915
1739209598.3307872;-45.120503652039325
1739209598.330789;-38.13080360867914
1739209598.330791;-35.57807855764607
1739209598.330793;-38.13080360867914
1739209598.3307948;-45.120503652039325
1739209598.3307967;-32.816014438256545
1739209598.3307986;-38.13080360867914
1739209598.3308005;-45.120503652039325
1739209598.3308024;-45.120503652039325
1739209598.3308043;-38.13080360867914
1739209598.3308063;-38.13080360867914
1739209598.3308082;-38.13080360867914
1739209598.33081;-38.13080360867914
1739209598.330812;-38.13080360867914
1739209598.330814;-38.13080360867914
1739209598.3308158;-30.49652367304973
1739209598.3308177;-38.13080360867914
1739209598.3308196;-45.120503652039325
1739209598.3308215;-38.13080360867914
1739209598.3308234;-30.49652367304973
1739209598.3308253;-35.57807855764607
1739209598.3308272;-45.120503652039325
1739209598.3308291;-35.57807855764607
1739209598.330831;-45.120503652039325
1739209598.330833;-45.120503652039325
1739209598.3308349;-45.120503652039325
1739209598.3308368;-45.120503652039325
1739209598.3308387;-45.120503652039325
1739209598.3308406;-45.120503652039325
1739209598.3308425;-38.13080360867914
1739209598.3308444;-38.13080360867914
1739209598.3308463;-45.120503652039325
1739209598.3308482;-45.120503652039325
1739209598.3308501;-45.120503652039325
1739209598.330852;-45.120503652039325
1739209598.330854;-38.13080360867914
1739209598.3308558;-38.13080360867914
1739209598.3308578;-45.120503652039325
1739209598.3308597;-45.120503652039325
1739209598.3308616;-30.49652367304973
1739209598.3308635;-35.57807855764607
1739209598.3308654;-45.120503652039325
1739209598.3308673;-38.13080360867914
1739209598.3308692;-33.981070128970906
1739209598.330871;-45.120503652039325
1739209598.330873;-27.8777449560314
1739209598.330875;-29.438486411369333
