CAN Message; 0x1bb:0000b3d0dcfa4356
1739209662.803878;-38.13080360867914
1739209662.8038843;-38.13080360867914
1739209662.8038907;-45.120503652039325
1739209662.803897;-45.120503652039325
1739209662.803903;-35.57807855764607
1739209662.8039093;-38.13080360867914
1739209662.8039157;-45.120503652039325
1739209662.803922;-38.13080360867914
1739209662.8039281;-38.13080360867914
1739209662.8039343;-38.13080360867914
1739209662.8039408;-38.13080360867914
1739209662.803947;-35.57807855764607
1739209662.8039532;-38.13080360867914
1739209662.8039596;-45.120503652039325
1739209662.8039658;-38.13080360867914
1739209662.803972;-38.13080360867914
1739209662.8039782;-38.13080360867914
1739209662.8039846;-45.120503652039325
1739209662.8039908;-38.13080360867914
1739209662.803997;-45.120503652039325
1739209662.8040032;-35.57807855764607
1739209662.8040097;-31.141103565318893
1739209662.8040159;-38.13080360867914
1739209662.804022;-33.981070128970906
1739209662.8040285;-33.981070128970906
1739209662.8040347;-45.120503652039325
1739209662.804041;-45.120503652039325
1739209662.804047;-45.120503652039325
1739209662.8040535;-45.120503652039325
1739209662.8040597;-45.120503652039325
1739209662.804066;-45.120503652039325
1739209662.8040721;-45.120503652039325
1739209662.8040786;-38.13080360867914
1739209662.8040848;-45.120503652039325
1739209662.804091;-38.13080360867914
1739209662.8040974;-38.13080360867914
1739209662.8041036;-32.816014438256545
1739209662.8041098;-32.816014438256545
1739209662.804116;-38.13080360867914
1739209662.8041224;-45.120503652039325
1739209662.8041286;-33.981070128970906
1739209662.8041348;-32.816014438256545
1739209662.804141;-38.13080360867914
1739209662.8041475;-38.13080360867914
1739209662.8041537;-38.13080360867914
1739209662.8041599;-32.816014438256545
1739209662.8041663;-45.120503652039325
1739209662.8041725;-45.120503652039325
1739209662.8041787;-45.120503652039325
1739209662.804185;-45.120503652039325
1739209662.8041914;-38.13080360867914
1739209662.8041975;-35.57807855764607
1739209662.8042037;-45.120503652039325
1739209662.80421;-45.120503652039325
1739209662.8042164;-45.120503652039325
1739209662.8042226;-45.120503652039325
1739209662.8042288;-33.981070128970906
1739209662.8042352;-38.13080360867914
1739209662.8042414;-38.13080360867914
1739209662.8042476;-45.120503652039325
1739209662.8042538;-30.49652367304973
1739209662.8042603;-26.991370085610736
1739209662.8042665;-45.120503652039325
1739209662.8042727;-45.120503652039325
1739209662.8042789;-45.120503652039325
1739209662.8042853;-35.57807855764607
1739209662.8042915;-45.120503652039325
1739209662.8042977;-38.13080360867914
1739209662.8043041;-45.120503652039325
1739209662.8043103;-38.13080360867914
1739209662.8043165;-38.13080360867914
1739209662.8043227;-38.13080360867914
1739209662.8043292;-38.13080360867914
1739209662.8043354;-38.13080360867914
1739209662.8043416;-38.13080360867914
1739209662.8043478;-45.120503652039325
1739209662.8043542;-32.816014438256545
1739209662.8043604;-26.991370085610736
1739209662.8043666;-45.120503652039325
1739209662.804373;-45.120503652039325
1739209662.8043792;-35.57807855764607
1739209662.8043854;-32.816014438256545
1739209662.8043916;-45.120503652039325
1739209662.804398;-38.13080360867914
1739209662.8044043;-45.120503652039325
1739209662.8044105;-45.120503652039325
1739209662.8044167;-38.13080360867914
1739209662.804423;-38.13080360867914
1739209662.8044293;-38.13080360867914
1739209662.8044355;-45.120503652039325
1739209662.804442;-38.13080360867914
1739209662.8044481;-45.120503652039325
1739209662.8044543;-45.120503652039325
1739209662.8044605;-30.49652367304973
1739209662.804467;-35.57807855764607
1739209662.8044732;-45.120503652039325
1739209662.8044794;-38.13080360867914
1739209662.8044856;-38.13080360867914
1739209662.804492;-45.120503652039325
1739209662.8044982;-45.120503652039325
1739209662.8045044;-45.120503652039325
1739209662.8045108;-35.57807855764607
1739209662.804517;-45.120503652039325
1739209662.8045232;-45.120503652039325
1739209662.8045294;-45.120503652039325
1739209662.8045359;-45.120503652039325
1739209662.804542;-38.13080360867914
1739209662.8045483;-35.57807855764607
1739209662.8045545;-38.13080360867914
1739209662.804561;-45.120503652039325
1739209662.804567;-45.120503652039325
1739209662.8045733;-38.13080360867914
1739209662.8045797;-45.120503652039325
1739209662.804586;-45.120503652039325
1739209662.8045921;-45.120503652039325
1739209662.8045983;-38.13080360867914
1739209662.8046048;-38.13080360867914
1739209662.804611;-31.141103565318915
1739209662.8046172;-38.13080360867914
1739209662.8046234;-38.13080360867914
1739209662.8046298;-45.120503652039325
1739209662.804636;-38.13080360867914
1739209662.8046422;-45.120503652039325
1739209662.8046486;-38.13080360867914
1739209662.8046548;-38.13080360867914
1739209662.804661;-35.57807855764607
1739209662.8046672;-38.13080360867914
1739209662.8046737;-38.13080360867914
1739209662.8046799;-45.120503652039325
1739209662.804686;-38.13080360867914
1739209662.8046923;-45.120503652039325
1739209662.8046987;-38.13080360867914
1739209662.804705;-45.120503652039325
1739209662.804711;-28.992665084841942
1739209662.8047175;-31.141103565318915
1739209662.8047237;-45.120503652039325
1739209662.80473;-38.13080360867914
1739209662.8047361;-35.57807855764607
1739209662.8047426;-38.13080360867914
1739209662.8047488;-38.13080360867914
1739209662.804755;-38.13080360867914
1739209662.8047612;-38.13080360867914
1739209662.8047676;-45.120503652039325
1739209662.8047738;-45.120503652039325
1739209662.80478;-45.120503652039325
1739209662.8047862;-45.120503652039325
1739209662.8047926;-38.13080360867914
1739209662.8047988;-45.120503652039325
1739209662.804805;-45.120503652039325
1739209662.8048115;-45.120503652039325
1739209662.8048177;-45.120503652039325
1739209662.8048239;-38.13080360867914
1739209662.80483;-33.981070128970906
1739209662.8048365;-38.13080360867914
1739209662.8048427;-45.120503652039325
1739209662.804849;-45.120503652039325
1739209662.804855;-38.13080360867914
1739209662.8048615;-38.13080360867914
1739209662.8048677;-38.13080360867914
1739209662.804874;-45.120503652039325
1739209662.8048804;-38.13080360867914
1739209662.8048866;-38.13080360867914
1739209662.8048928;-32.816014438256545
1739209662.804899;-38.13080360867914
1739209662.8049054;-38.13080360867914
1739209662.8049116;-38.13080360867914
1739209662.8049178;-45.120503652039325
1739209662.804924;-45.120503652039325
1739209662.8049304;-38.13080360867914
1739209662.8049366;-38.13080360867914
1739209662.8049428;-45.120503652039325
1739209662.8049493;-45.120503652039325
1739209662.8049555;-33.981070128970906
1739209662.8049617;-32.816014438256545
1739209662.8049679;-33.981070128970906
1739209662.8049743;-45.120503652039325
1739209662.8049805;-33.981070128970906
1739209662.8049867;-33.981070128970906
1739209662.804993;-35.57807855764607
1739209662.8049994;-38.13080360867914
1739209662.8050056;-38.13080360867914
1739209662.8050117;-45.120503652039325
1739209662.8050182;-45.120503652039325
1739209662.8050244;-45.120503652039325
1739209662.8050306;-45.120503652039325
1739209662.8050368;-45.120503652039325
1739209662.8050432;-38.13080360867914
1739209662.8050494;-45.120503652039325
1739209662.8050556;-45.120503652039325
1739209662.8050618;-45.120503652039325
1739209662.8050683;-45.120503652039325
1739209662.8050745;-45.120503652039325
1739209662.8050807;-38.13080360867914
1739209662.805087;-35.57807855764607
1739209662.8050933;-45.120503652039325
1739209662.8050995;-45.120503652039325
1739209662.8051057;-45.120503652039325
1739209662.8051121;-45.120503652039325
1739209662.8051183;-38.13080360867914
1739209662.8051245;-38.13080360867914
1739209662.8051307;-45.120503652039325
1739209662.8051372;-38.13080360867914
1739209662.8051434;-35.57807855764607
1739209662.8051496;-32.816014438256545
1739209662.805156;-45.120503652039325
1739209662.8051622;-38.13080360867914
1739209662.8051684;-45.120503652039325
1739209662.8051746;-38.13080360867914
1739209662.805181;-38.13080360867914
1739209662.8051872;-45.120503652039325
1739209662.8051934;-45.120503652039325
1739209662.8051996;-38.13080360867914
1739209662.805206;-35.57807855764607
1739209662.8052123;-45.120503652039325
1739209662.8052185;-35.57807855764607
1739209662.805225;-31.141103565318893
1739209662.805231;-38.13080360867914
1739209662.8052373;-45.120503652039325
1739209662.8052435;-38.13080360867914
1739209662.80525;-38.13080360867914
1739209662.8052561;-45.120503652039325
1739209662.8052623;-45.120503652039325
1739209662.8052685;-45.120503652039325
1739209662.805275;-45.120503652039325
1739209662.8052812;-45.120503652039325
1739209662.8052874;-45.120503652039325
1739209662.8052938;-45.120503652039325
1739209662.8053;-33.981070128970906
1739209662.8053062;-45.120503652039325
1739209662.8053124;-45.120503652039325
1739209662.8053188;-38.13080360867914
1739209662.805325;-45.120503652039325
1739209662.8053312;-45.120503652039325
1739209662.8053374;-45.120503652039325
1739209662.8053439;-33.981070128970906
1739209662.80535;-35.57807855764607
1739209662.8053563;-38.13080360867914
1739209662.8053627;-45.120503652039325
1739209662.805369;-30.49652367304973
1739209662.805375;-31.141103565318893
1739209662.8053813;-45.120503652039325
1739209662.8053877;-45.120503652039325
1739209662.805394;-45.120503652039325
1739209662.8054001;-45.120503652039325
1739209662.8054063;-38.13080360867914
1739209662.8054128;-35.57807855764607
1739209662.805419;-45.120503652039325
1739209662.8054252;-45.120503652039325
1739209662.8054316;-35.57807855764607
1739209662.8054378;-38.13080360867914
1739209662.805444;-45.120503652039325
1739209662.8054502;-38.13080360867914
1739209662.8054566;-38.13080360867914
1739209662.8054628;-45.120503652039325
1739209662.805469;-32.816014438256545
1739209662.8054752;-29.438486411369333
1739209662.8054817;-45.120503652039325
1739209662.8054879;-45.120503652039325
1739209662.805494;-38.13080360867914
1739209662.8055005;-45.120503652039325
1739209662.8055067;-45.120503652039325
1739209662.805513;-45.120503652039325
1739209662.805519;-45.120503652039325
1739209662.8055255;-45.120503652039325
1739209662.8055317;-45.120503652039325
1739209662.805538;-45.120503652039325
1739209662.8055441;-45.120503652039325
1739209662.8055506;-45.120503652039325
1739209662.8055568;-45.120503652039325
1739209662.805563;-45.120503652039325
1739209662.8055694;-45.120503652039325
1739209662.8055756;-45.120503652039325
1739209662.8055818;-45.120503652039325
1739209662.805588;-45.120503652039325
1739209662.8055944;-45.120503652039325
1739209662.8056006;-45.120503652039325
1739209662.8056068;-38.13080360867914
1739209662.805613;-45.120503652039325
1739209662.8056195;-35.57807855764607
1739209662.8056257;-27.8777449560314
1739209662.8056319;-35.57807855764607
1739209662.8056383;-45.120503652039325
1739209662.8056445;-38.13080360867914
1739209662.8056507;-35.57807855764607
1739209662.805657;-38.13080360867914
1739209662.8056633;-38.13080360867914
1739209662.8056695;-38.13080360867914
1739209662.8056757;-33.981070128970956
1739209662.805682;-45.120503652039325
1739209662.8056884;-45.120503652039325
1739209662.8056946;-38.13080360867914
1739209662.8057008;-45.120503652039325
1739209662.8057072;-32.816014438256545
1739209662.8057134;-45.120503652039325
1739209662.8057196;-38.13080360867914
1739209662.8057258;-26.991370085610722
1739209662.8057323;-33.981070128970906
1739209662.8057384;-38.13080360867914
1739209662.8057446;-38.13080360867914
1739209662.8057508;-35.57807855764607
1739209662.8057573;-45.120503652039325
1739209662.8057635;-38.13080360867914
1739209662.8057697;-45.120503652039325
1739209662.8057761;-38.13080360867914
1739209662.8057823;-45.120503652039325
1739209662.8057885;-45.120503652039325
1739209662.8057947;-38.13080360867914
1739209662.8058012;-45.120503652039325
1739209662.8058074;-38.13080360867914
1739209662.8058136;-45.120503652039325
1739209662.8058197;-45.120503652039325
1739209662.8058262;-33.981070128970906
1739209662.8058324;-38.13080360867914
1739209662.8058386;-45.120503652039325
1739209662.805845;-38.13080360867914
1739209662.8058512;-35.57807855764607
1739209662.8058574;-38.13080360867914
1739209662.8058636;-45.120503652039325
1739209662.80587;-38.13080360867914
1739209662.8058763;-45.120503652039325
1739209662.8058825;-38.13080360867914
1739209662.8058887;-38.13080360867914
1739209662.805895;-45.120503652039325
1739209662.8059013;-45.120503652039325
1739209662.8059075;-38.13080360867914
1739209662.805914;-35.57807855764607
1739209662.8059201;-38.13080360867914
1739209662.8059263;-45.120503652039325
1739209662.8059325;-38.13080360867914
1739209662.805939;-38.13080360867914
1739209662.8059452;-38.13080360867914
1739209662.8059514;-38.13080360867914
1739209662.8059576;-33.981070128970906
1739209662.805964;-38.13080360867914
1739209662.8059702;-38.13080360867914
1739209662.8059764;-45.120503652039325
1739209662.8059828;-38.13080360867914
1739209662.805989;-38.13080360867914
1739209662.8059952;-45.120503652039325
1739209662.8060014;-38.13080360867914
1739209662.8060079;-35.57807855764607
1739209662.806014;-38.13080360867914
1739209662.8060203;-38.13080360867914
1739209662.8060265;-45.120503652039325
1739209662.806033;-38.13080360867914
1739209662.806039;-45.120503652039325
1739209662.8060453;-45.120503652039325
1739209662.8060517;-45.120503652039325
1739209662.806058;-45.120503652039325
1739209662.8060641;-33.981070128970906
1739209662.8060703;-38.13080360867914
1739209662.8060768;-33.981070128970906
1739209662.806083;-31.141103565318915
1739209662.8060892;-38.13080360867914
1739209662.8060954;-38.13080360867914
1739209662.8061018;-32.816014438256545
1739209662.806108;-31.141103565318915
1739209662.8061142;-38.13080360867914
1739209662.8061206;-45.120503652039325
1739209662.8061268;-38.13080360867914
1739209662.806133;-38.13080360867914
1739209662.8061392;-45.120503652039325
1739209662.8061457;-45.120503652039325
1739209662.8061519;-45.120503652039325
1739209662.806158;-45.120503652039325
1739209662.8061643;-45.120503652039325
1739209662.8061707;-33.981070128970906
1739209662.806177;-38.13080360867914
1739209662.806183;-35.57807855764607
1739209662.8061895;-38.13080360867914
1739209662.8061957;-38.13080360867914
1739209662.806202;-35.57807855764607
1739209662.8062081;-38.13080360867914
1739209662.8062146;-38.13080360867914
1739209662.8062208;-38.13080360867914
1739209662.806227;-45.120503652039325
1739209662.8062332;-45.120503652039325
1739209662.8062396;-45.120503652039325
1739209662.8062458;-45.120503652039325
1739209662.806252;-38.13080360867914
1739209662.8062584;-45.120503652039325
1739209662.8062646;-38.13080360867914
1739209662.8062708;-38.13080360867914
1739209662.806277;-38.13080360867914
1739209662.8062835;-45.120503652039325
1739209662.8062897;-45.120503652039325
1739209662.8062959;-45.120503652039325
1739209662.806302;-38.13080360867914
1739209662.8063085;-45.120503652039325
1739209662.8063147;-45.120503652039325
1739209662.806321;-38.13080360867914
1739209662.8063273;-45.120503652039325
1739209662.8063335;-35.57807855764607
1739209662.8063397;-38.13080360867914
1739209662.806346;-38.13080360867914
1739209662.8063524;-38.13080360867914
1739209662.8063586;-33.981070128970906
1739209662.8063648;-38.13080360867914
1739209662.806371;-45.120503652039325
1739209662.8063774;-45.120503652039325
1739209662.8063836;-45.120503652039325
1739209662.8063898;-45.120503652039325
1739209662.8063962;-33.981070128970906
1739209662.8064024;-38.13080360867914
1739209662.8064086;-45.120503652039325
1739209662.8064148;-45.120503652039325
1739209662.8064213;-32.816014438256545
1739209662.8064275;-35.57807855764607
1739209662.8064337;-35.57807855764607
1739209662.8064399;-32.816014438256545
1739209662.8064463;-45.120503652039325
1739209662.8064525;-45.120503652039325
1739209662.8064587;-38.13080360867914
1739209662.8064651;-35.57807855764607
1739209662.8064713;-45.120503652039325
1739209662.8064775;-32.816014438256545
1739209662.8064837;-45.120503652039325
1739209662.8064902;-45.120503652039325
