CAN Message; 0x1b8:030079facf26ade0
1739209848.5126257;-45.120503652039325
1739209848.5126286;-45.120503652039325
1739209848.5126314;-38.13080360867914
1739209848.512634;-38.13080360867914
1739209848.512637;-38.13080360867914
1739209848.5126398;-33.981070128970906
1739209848.5126426;-35.57807855764607
1739209848.5126455;-45.120503652039325
1739209848.512648;-38.13080360867914
1739209848.512651;-38.13080360867914
1739209848.5126538;-45.120503652039325
1739209848.5126567;-38.13080360867914
1739209848.5126595;-38.13080360867914
1739209848.5126624;-45.120503652039325
1739209848.5149543;-45.120503652039325
1739209848.5149636;-45.120503652039325
1739209848.5149732;-45.120503652039325
1739209848.5149825;-35.57807855764607
1739209848.5149918;-38.13080360867914
1739209848.515001;-38.13080360867914
1739209848.5150104;-45.120503652039325
1739209848.51502;-45.120503652039325
1739209848.5150292;-35.57807855764607
1739209848.5150385;-38.13080360867914
1739209848.5150478;-45.120503652039325
1739209848.5150573;-45.120503652039325
1739209848.5150666;-32.816014438256545
1739209848.515076;-45.120503652039325
1739209848.5150852;-45.120503652039325
1739209848.5150945;-33.981070128970906
1739209848.515104;-45.120503652039325
1739209848.5151134;-45.120503652039325
1739209848.5151227;-38.13080360867914
1739209848.515132;-45.120503652039325
1739209848.5151412;-38.13080360867914
1739209848.5151508;-33.981070128970906
1739209848.51516;-45.120503652039325
1739209848.5151694;-38.13080360867914
1739209848.5151787;-38.13080360867914
1739209848.5151882;-35.57807855764607
1739209848.5151975;-38.13080360867914
1739209848.5152068;-38.13080360867914
1739209848.515216;-45.120503652039325
1739209848.5152254;-45.120503652039325
1739209848.515235;-38.13080360867914
1739209848.5152442;-38.13080360867914
1739209848.5152535;-38.13080360867914
1739209848.5152628;-38.13080360867914
1739209848.5152721;-38.13080360867914
1739209848.5152817;-35.57807855764607
1739209848.515291;-45.120503652039325
1739209848.5153003;-38.13080360867914
1739209848.5153096;-38.13080360867914
1739209848.5153189;-45.120503652039325
1739209848.5153284;-45.120503652039325
1739209848.5153377;-38.13080360867914
1739209848.515347;-38.13080360867914
1739209848.5153563;-45.120503652039325
1739209848.5153658;-45.120503652039325
1739209848.5153751;-33.981070128970906
1739209848.5153844;-35.57807855764607
1739209848.5153937;-38.13080360867914
1739209848.515403;-45.120503652039325
1739209848.5154126;-38.13080360867914
1739209848.5154219;-38.13080360867914
1739209848.5154312;-38.13080360867914
1739209848.5154405;-38.13080360867914
1739209848.5154498;-38.13080360867914
1739209848.5154593;-38.13080360867914
1739209848.5154686;-31.141103565318915
1739209848.515478;-38.13080360867914
1739209848.5154872;-38.13080360867914
1739209848.5154967;-32.816014438256545
1739209848.515506;-33.981070128970906
1739209848.5155153;-45.120503652039325
1739209848.5155246;-38.13080360867914
1739209848.515534;-30.49652367304973
1739209848.5155435;-33.981070128970906
1739209848.5155528;-45.120503652039325
1739209848.515562;-38.13080360867914
1739209848.5155714;-45.120503652039325
1739209848.5155807;-45.120503652039325
1739209848.5155902;-38.13080360867914
1739209848.5155995;-38.13080360867914
1739209848.5156088;-45.120503652039325
1739209848.515618;-35.57807855764607
1739209848.5156274;-38.13080360867914
1739209848.515637;-45.120503652039325
1739209848.5156462;-45.120503652039325
1739209848.5156555;-45.120503652039325
1739209848.5156648;-31.141103565318893
1739209848.5156744;-45.120503652039325
1739209848.5156837;-45.120503652039325
1739209848.515693;-45.120503652039325
1739209848.5157022;-45.120503652039325
1739209848.5157115;-38.13080360867914
1739209848.515721;-45.120503652039325
1739209848.5157304;-45.120503652039325
1739209848.5157397;-45.120503652039325
1739209848.515749;-38.13080360867914
1739209848.5157583;-45.120503652039325
1739209848.5157678;-33.981070128970906
1739209848.515777;-31.141103565318915
1739209848.5157864;-45.120503652039325
1739209848.5157957;-45.120503652039325
1739209848.515805;-33.981070128970906
1739209848.5158145;-32.816014438256545
1739209848.5158238;-38.13080360867914
1739209848.5158331;-38.13080360867914
1739209848.5158424;-45.120503652039325
1739209848.515852;-45.120503652039325
1739209848.5158613;-45.120503652039325
1739209848.5158706;-35.57807855764607
1739209848.5158799;-38.13080360867914
1739209848.5158892;-45.120503652039325
1739209848.5158987;-38.13080360867914
1739209848.515908;-38.13080360867914
1739209848.5159173;-38.13080360867914
1739209848.5159266;-45.120503652039325
1739209848.515936;-33.981070128970906
1739209848.5159454;-35.57807855764607
1739209848.5159547;-38.13080360867914
1739209848.515964;-45.120503652039325
1739209848.5159733;-45.120503652039325
1739209848.5159829;-38.13080360867914
1739209848.5159922;-38.13080360867914
1739209848.5160015;-35.57807855764607
1739209848.5160108;-38.13080360867914
1739209848.51602;-45.120503652039325
1739209848.5160296;-45.120503652039325
1739209848.516039;-38.13080360867914
1739209848.5160482;-38.13080360867914
1739209848.5160575;-45.120503652039325
1739209848.5160668;-45.120503652039325
1739209848.5160763;-38.13080360867914
1739209848.5160856;-33.981070128970906
1739209848.516095;-38.13080360867914
1739209848.5161042;-38.13080360867914
1739209848.5161135;-45.120503652039325
1739209848.516123;-38.13080360867914
1739209848.5161324;-38.13080360867914
1739209848.5161417;-38.13080360867914
1739209848.516151;-29.438486411369333
1739209848.5161605;-33.981070128970906
1739209848.5161698;-32.816014438256545
1739209848.516179;-35.57807855764607
1739209848.5161884;-38.13080360867914
1739209848.5161977;-45.120503652039325
1739209848.5162072;-33.981070128970906
1739209848.5162165;-45.120503652039325
1739209848.5162258;-45.120503652039325
1739209848.516235;-38.13080360867914
1739209848.5162444;-38.13080360867914
1739209848.516254;-45.120503652039325
1739209848.5162632;-35.57807855764607
1739209848.5162725;-35.57807855764607
1739209848.5162818;-38.13080360867914
1739209848.5162914;-45.120503652039325
1739209848.5163007;-45.120503652039325
1739209848.51631;-38.13080360867914
1739209848.5163193;-38.13080360867914
1739209848.5163286;-38.13080360867914
1739209848.516338;-45.120503652039325
1739209848.5163474;-45.120503652039325
1739209848.5163567;-45.120503652039325
1739209848.516366;-45.120503652039325
1739209848.5163753;-29.438486411369333
1739209848.5163848;-38.13080360867914
1739209848.5163941;-45.120503652039325
1739209848.5164034;-45.120503652039325
1739209848.5164127;-45.120503652039325
1739209848.516422;-45.120503652039325
1739209848.5164316;-45.120503652039325
1739209848.5164409;-45.120503652039325
1739209848.5164502;-45.120503652039325
1739209848.5164595;-45.120503652039325
1739209848.516469;-45.120503652039325
1739209848.5164783;-45.120503652039325
1739209848.5164876;-38.13080360867914
1739209848.516497;-38.13080360867914
1739209848.5165062;-38.13080360867914
1739209848.5165157;-38.13080360867914
1739209848.516525;-45.120503652039325
1739209848.5165343;-45.120503652039325
1739209848.5165436;-45.120503652039325
1739209848.516553;-45.120503652039325
1739209848.5165625;-45.120503652039325
1739209848.5165718;-33.981070128970906
1739209848.516581;-45.120503652039325
1739209848.5165904;-38.13080360867914
1739209848.5166;-29.438486411369333
1739209848.5166092;-38.13080360867914
1739209848.5166185;-45.120503652039325
1739209848.5166278;-45.120503652039325
1739209848.516637;-35.57807855764607
1739209848.5166466;-45.120503652039325
1739209848.516656;-45.120503652039325
1739209848.5166652;-35.57807855764607
1739209848.5166745;-38.13080360867914
1739209848.5166838;-45.120503652039325
1739209848.5166934;-45.120503652039325
1739209848.5167027;-38.13080360867914
1739209848.516712;-45.120503652039325
1739209848.5167212;-33.981070128970906
1739209848.5167305;-35.57807855764607
1739209848.51674;-45.120503652039325
1739209848.5167494;-32.816014438256545
1739209848.5167587;-35.57807855764607
1739209848.516768;-45.120503652039325
1739209848.5167775;-45.120503652039325
1739209848.5167868;-31.141103565318893
1739209848.516796;-45.120503652039325
1739209848.5168054;-45.120503652039325
1739209848.5168147;-38.13080360867914
1739209848.5168242;-45.120503652039325
1739209848.5168335;-38.13080360867914
1739209848.5168428;-38.13080360867914
1739209848.5168521;-38.13080360867914
1739209848.5168614;-35.57807855764607
1739209848.516871;-38.13080360867914
1739209848.5168803;-45.120503652039325
1739209848.5168896;-33.981070128970906
1739209848.5168989;-32.816014438256545
1739209848.5169084;-38.13080360867914
1739209848.5169177;-45.120503652039325
1739209848.516927;-45.120503652039325
1739209848.5169363;-38.13080360867914
1739209848.5169456;-45.120503652039325
1739209848.5169551;-45.120503652039325
1739209848.5169644;-38.13080360867914
1739209848.5169737;-35.57807855764607
1739209848.516983;-38.13080360867914
1739209848.5169923;-38.13080360867914
1739209848.5170019;-38.13080360867914
1739209848.5170112;-38.13080360867914
1739209848.5170205;-35.57807855764607
1739209848.5170298;-38.13080360867914
1739209848.517039;-45.120503652039325
1739209848.5170486;-45.120503652039325
1739209848.517058;-38.13080360867914
1739209848.5170672;-38.13080360867914
1739209848.5170765;-38.13080360867914
1739209848.517086;-45.120503652039325
1739209848.5170953;-45.120503652039325
1739209848.5171046;-45.120503652039325
1739209848.517114;-45.120503652039325
1739209848.5171232;-45.120503652039325
1739209848.5171328;-31.141103565318915
1739209848.517142;-31.141103565318915
1739209848.5171514;-45.120503652039325
1739209848.5171607;-45.120503652039325
1739209848.51717;-31.141103565318915
1739209848.5171795;-33.981070128970906
1739209848.5171888;-38.13080360867914
1739209848.517198;-45.120503652039325
1739209848.5172074;-45.120503652039325
1739209848.5172167;-35.57807855764607
1739209848.5172262;-35.57807855764607
1739209848.5172355;-45.120503652039325
1739209848.5172448;-45.120503652039325
1739209848.517254;-45.120503652039325
1739209848.5172637;-45.120503652039325
1739209848.517273;-45.120503652039325
1739209848.5172822;-45.120503652039325
1739209848.5172915;-38.13080360867914
1739209848.5173008;-38.13080360867914
1739209848.5173104;-45.120503652039325
1739209848.5173197;-33.981070128970906
1739209848.517329;-45.120503652039325
1739209848.5173383;-33.981070128970906
1739209848.5173476;-38.13080360867914
1739209848.517357;-31.141103565318915
1739209848.5173664;-32.816014438256545
1739209848.5173757;-38.13080360867914
1739209848.517385;-38.13080360867914
1739209848.5173945;-45.120503652039325
1739209848.5174038;-38.13080360867914
1739209848.5174131;-38.13080360867914
1739209848.5174224;-38.13080360867914
1739209848.5174317;-38.13080360867914
1739209848.5174413;-38.13080360867914
1739209848.5174506;-35.57807855764607
1739209848.5174599;-45.120503652039325
1739209848.5174692;-38.13080360867914
1739209848.5174785;-38.13080360867914
1739209848.517488;-38.13080360867914
1739209848.5174973;-45.120503652039325
1739209848.5175066;-28.992665084841942
1739209848.517516;-28.992665084841942
1739209848.5175252;-45.120503652039325
1739209848.5175347;-45.120503652039325
1739209848.517544;-38.13080360867914
1739209848.5175533;-38.13080360867914
1739209848.5175626;-45.120503652039325
1739209848.5175722;-38.13080360867914
1739209848.5175815;-45.120503652039325
1739209848.5175908;-38.13080360867914
1739209848.5176;-38.13080360867914
1739209848.5176094;-35.57807855764607
1739209848.517619;-45.120503652039325
1739209848.5176282;-45.120503652039325
1739209848.5176375;-33.981070128970906
1739209848.5176468;-38.13080360867914
1739209848.517656;-38.13080360867914
1739209848.5176656;-35.57807855764607
1739209848.517675;-45.120503652039325
1739209848.5176842;-45.120503652039325
1739209848.5176935;-45.120503652039325
1739209848.517703;-38.13080360867914
1739209848.5177124;-35.57807855764607
1739209848.5177217;-45.120503652039325
1739209848.517731;-38.13080360867914
1739209848.5177402;-33.981070128970906
1739209848.5177498;-45.120503652039325
1739209848.517759;-45.120503652039325
1739209848.5177684;-38.13080360867914
1739209848.5177777;-35.57807855764607
1739209848.517787;-45.120503652039325
1739209848.5177965;-45.120503652039325
1739209848.5178058;-45.120503652039325
1739209848.517815;-45.120503652039325
1739209848.5178244;-45.120503652039325
1739209848.5178337;-45.120503652039325
1739209848.5178432;-45.120503652039325
1739209848.5178525;-45.120503652039325
1739209848.5178618;-33.981070128970906
1739209848.5178711;-45.120503652039325
1739209848.5178807;-38.13080360867914
1739209848.51789;-26.991370085610736
1739209848.5178993;-38.13080360867914
1739209848.5179086;-45.120503652039325
1739209848.5179179;-38.13080360867914
1739209848.5179274;-38.13080360867914
1739209848.5179367;-45.120503652039325
1739209848.517946;-38.13080360867914
1739209848.5179553;-38.13080360867914
1739209848.5179646;-45.120503652039325
1739209848.5179741;-45.120503652039325
1739209848.5179834;-45.120503652039325
1739209848.5179927;-38.13080360867914
1739209848.518002;-35.57807855764607
1739209848.5180116;-38.13080360867914
1739209848.5180209;-35.57807855764607
1739209848.5180302;-38.13080360867914
1739209848.5180395;-45.120503652039325
1739209848.5180488;-38.13080360867914
1739209848.5180583;-35.57807855764607
1739209848.5180676;-45.120503652039325
1739209848.518077;-38.13080360867914
1739209848.5180862;-38.13080360867914
1739209848.5180955;-45.120503652039325
1739209848.518105;-35.57807855764607
1739209848.5181143;-32.816014438256545
1739209848.5181236;-45.120503652039325
1739209848.518133;-38.13080360867914
1739209848.5181422;-38.13080360867914
1739209848.5181518;-38.13080360867914
1739209848.518161;-45.120503652039325
1739209848.5181704;-45.120503652039325
1739209848.5181797;-45.120503652039325
1739209848.5181892;-45.120503652039325
1739209848.5181985;-45.120503652039325
1739209848.5182078;-45.120503652039325
1739209848.518217;-45.120503652039325
1739209848.5182264;-45.120503652039325
1739209848.518236;-33.981070128970906
1739209848.5182452;-31.141103565318893
1739209848.5182545;-45.120503652039325
1739209848.5182638;-38.13080360867914
1739209848.518273;-38.13080360867914
1739209848.5182827;-35.57807855764607
1739209848.518292;-38.13080360867914
1739209848.5183012;-45.120503652039325
1739209848.5183105;-33.981070128970906
1739209848.51832;-45.120503652039325
1739209848.5183294;-45.120503652039325
1739209848.5183387;-35.57807855764607
1739209848.518348;-38.13080360867914
1739209848.5183573;-35.57807855764607
1739209848.5183668;-38.13080360867914
1739209848.518376;-38.13080360867914
1739209848.5183854;-45.120503652039325
1739209848.5183947;-38.13080360867914
1739209848.518404;-38.13080360867914
1739209848.5184135;-38.13080360867914
1739209848.5184228;-33.981070128970906
1739209848.5184321;-38.13080360867914
1739209848.5184414;-38.13080360867914
1739209848.5184507;-35.57807855764607
1739209848.5184603;-33.981070128970906
1739209848.5184696;-45.120503652039325
1739209848.5184789;-38.13080360867914
1739209848.5184882;-32.816014438256545
1739209848.5184977;-33.981070128970906
1739209848.518507;-45.120503652039325
1739209848.5185163;-38.13080360867914
1739209848.5185256;-45.120503652039325
1739209848.518535;-38.13080360867914
1739209848.5185444;-45.120503652039325
1739209848.5185537;-38.13080360867914
1739209848.518563;-45.120503652039325
1739209848.5185723;-29.438486411369347
1739209848.5185816;-45.120503652039325
1739209848.5185912;-45.120503652039325
1739209848.5186005;-45.120503652039325
1739209848.5186098;-45.120503652039325
1739209848.518619;-33.981070128970906
1739209848.5186284;-38.13080360867914
1739209848.518638;-38.13080360867914
1739209848.5186472;-31.141103565318915
1739209848.5186565;-45.120503652039325
1739209848.5186658;-38.13080360867914
1739209848.5186753;-35.57807855764607
1739209848.5186846;-33.981070128970906
1739209848.518694;-38.13080360867914
1739209848.5187032;-38.13080360867914
1739209848.5187125;-38.13080360867914
1739209848.518722;-38.13080360867914
1739209848.5187314;-38.13080360867914
1739209848.5187407;-45.120503652039325
1739209848.51875;-38.13080360867914
1739209848.5187593;-45.120503652039325
1739209848.5187688;-45.120503652039325
1739209848.518778;-38.13080360867914
1739209848.5187874;-45.120503652039325
1739209848.5187967;-38.13080360867914
1739209848.5188062;-45.120503652039325
1739209848.5188155;-38.13080360867914
1739209848.5188248;-35.57807855764607
1739209848.518834;-45.120503652039325
1739209848.5188434;-45.120503652039325
1739209848.518853;-38.13080360867914
1739209848.5188622;-38.13080360867914
1739209848.5188715;-33.981070128970906
1739209848.5188808;-45.120503652039325
1739209848.5188901;-38.13080360867914
1739209848.5188997;-38.13080360867914
1739209848.518909;-33.981070128970906
1739209848.5189183;-45.120503652039325
1739209848.5189276;-45.120503652039325
1739209848.5189369;-38.13080360867914
1739209848.5189464;-31.141103565318915
1739209848.5189557;-45.120503652039325
1739209848.518965;-38.13080360867914
1739209848.5189743;-45.120503652039325
1739209848.5189838;-33.981070128970906
1739209848.5189931;-45.120503652039325
1739209848.5190024;-45.120503652039325
1739209848.5190117;-45.120503652039325
1739209848.519021;-30.49652367304973
1739209848.5190306;-45.120503652039325
1739209848.5190399;-38.13080360867914
1739209848.5190492;-38.13080360867914
1739209848.5190585;-38.13080360867914
1739209848.5190678;-45.120503652039325
1739209848.5190773;-38.13080360867914
1739209848.5190866;-38.13080360867914
1739209848.519096;-31.141103565318915
1739209848.5191052;-33.981070128970906
1739209848.5191147;-45.120503652039325
1739209848.519124;-38.13080360867914
1739209848.5191333;-38.13080360867914
1739209848.5191426;-45.120503652039325
1739209848.519152;-45.120503652039325
1739209848.5191615;-38.13080360867914
1739209848.5191708;-38.13080360867914
1739209848.51918;-45.120503652039325
1739209848.5191894;-38.13080360867914
1739209848.5191987;-35.57807855764607
1739209848.5192082;-38.13080360867914
1739209848.5192175;-45.120503652039325
1739209848.5192268;-45.120503652039325
1739209848.519236;-35.57807855764607
1739209848.5192454;-38.13080360867914
1739209848.519255;-45.120503652039325
1739209848.5192642;-38.13080360867914
1739209848.5192735;-45.120503652039325
1739209848.5192828;-45.120503652039325
1739209848.5192924;-35.57807855764607
1739209848.5193017;-45.120503652039325
1739209848.519311;-45.120503652039325
1739209848.5193202;-38.13080360867914
1739209848.5193295;-38.13080360867914
1739209848.519339;-38.13080360867914
1739209848.5193484;-45.120503652039325
1739209848.5193577;-38.13080360867914
1739209848.519367;-38.13080360867914
1739209848.5193763;-45.120503652039325
1739209848.5193858;-38.13080360867914
1739209848.519395;-45.120503652039325
1739209848.5194044;-38.13080360867914
1739209848.5194137;-45.120503652039325
1739209848.5194232;-45.120503652039325
1739209848.5194325;-45.120503652039325
1739209848.5194418;-35.57807855764607
1739209848.5194511;-38.13080360867914
1739209848.5194604;-45.120503652039325
1739209848.51947;-38.13080360867914
1739209848.5194793;-38.13080360867914
1739209848.5194886;-38.13080360867914
1739209848.5194979;-38.13080360867914
1739209848.5195072;-45.120503652039325
1739209848.5195167;-45.120503652039325
1739209848.519526;-38.13080360867914
1739209848.5195353;-45.120503652039325
1739209848.5195446;-45.120503652039325
1739209848.519554;-45.120503652039325
1739209848.5195634;-45.120503652039325
1739209848.5195727;-38.13080360867914
1739209848.519582;-35.57807855764607
1739209848.5195913;-45.120503652039325
1739209848.5196009;-45.120503652039325
1739209848.5196102;-35.57807855764607
1739209848.5196195;-38.13080360867914
1739209848.5196288;-32.816014438256545
1739209848.519638;-35.57807855764607
1739209848.5196476;-38.13080360867914
1739209848.519657;-45.120503652039325
1739209848.5196662;-45.120503652039325
1739209848.5196755;-45.120503652039325
1739209848.5196848;-45.120503652039325
1739209848.5196943;-33.981070128970906
1739209848.5197036;-38.13080360867914
1739209848.519713;-38.13080360867914
1739209848.5197222;-35.57807855764607
1739209848.5197315;-38.13080360867914
1739209848.519741;-45.120503652039325
1739209848.5197504;-38.13080360867914
1739209848.5197597;-38.13080360867914
1739209848.519769;-45.120503652039325
1739209848.5197785;-38.13080360867914
1739209848.5197878;-45.120503652039325
1739209848.519797;-38.13080360867914
1739209848.5198064;-38.13080360867914
1739209848.5198157;-31.141103565318893
1739209848.5198252;-45.120503652039325
1739209848.5198345;-38.13080360867914
1739209848.5198438;-38.13080360867914
1739209848.519853;-45.120503652039325
1739209848.5198624;-45.120503652039325
1739209848.519872;-45.120503652039325
1739209848.5198812;-45.120503652039325
1739209848.5198905;-45.120503652039325
1739209848.5198998;-45.120503652039325
1739209848.5199094;-45.120503652039325
1739209848.5199187;-38.13080360867914
1739209848.519928;-38.13080360867914
1739209848.5199373;-45.120503652039325
1739209848.5199466;-38.13080360867914
1739209848.519956;-38.13080360867914
1739209848.5199654;-32.816014438256545
1739209848.5199747;-38.13080360867914
1739209848.519984;-35.57807855764607
1739209848.5199933;-45.120503652039325
1739209848.5200028;-31.141103565318915
1739209848.5200121;-31.141103565318915
1739209848.5200214;-38.13080360867914
1739209848.5200307;-45.120503652039325
1739209848.52004;-45.120503652039325
1739209848.5200496;-35.57807855764607
1739209848.5200589;-38.13080360867914
1739209848.5200682;-38.13080360867914
1739209848.5200775;-45.120503652039325
1739209848.520087;-45.120503652039325
1739209848.5200963;-38.13080360867914
1739209848.5201056;-33.981070128970906
1739209848.520115;-27.87774495603143
1739209848.5201242;-26.991370085610722
1739209848.5201337;-38.13080360867914
1739209848.520143;-45.120503652039325
1739209848.5201523;-33.981070128970956
1739209848.5201616;-30.49652367304973
1739209848.520171;-45.120503652039325
1739209848.5201805;-45.120503652039325
1739209848.5201898;-33.981070128970906
1739209848.520199;-32.816014438256545
1739209848.5202084;-33.981070128970906
1739209848.520218;-31.141103565318915
1739209848.5202272;-25.62660358559016
1739209848.5202365;-26.991370085610768
1739209848.5202458;-33.981070128970956
1739209848.520255;-38.13080360867914
1739209848.5202646;-33.981070128970956
1739209848.520274;-32.816014438256545
1739209848.5202832;-38.13080360867914
1739209848.5202925;-30.49652367304973
