CAN Message; 0x150:0300322f69db466a
1739209811.496982;-45.120503652039325
1739209811.4969876;-45.120503652039325
1739209811.4969928;-35.57807855764607
1739209811.4969983;-38.13080360867914
1739209811.4970038;-38.13080360867914
1739209811.497009;-33.981070128970906
1739209811.4970145;-38.13080360867914
1739209811.4970198;-38.13080360867914
1739209811.4970253;-38.13080360867914
1739209811.4970307;-38.13080360867914
1739209811.497036;-35.57807855764607
1739209811.4970415;-45.120503652039325
1739209811.497047;-45.120503652039325
1739209811.4970522;-33.981070128970906
1739209811.4970577;-38.13080360867914
1739209811.4970632;-33.981070128970906
1739209811.4970684;-45.120503652039325
1739209811.497074;-45.120503652039325
1739209811.4970794;-35.57807855764607
1739209811.4970846;-45.120503652039325
1739209811.49709;-45.120503652039325
1739209811.4970953;-31.141103565318915
1739209811.4971008;-38.13080360867914
1739209811.4971063;-38.13080360867914
1739209811.4971116;-38.13080360867914
1739209811.497117;-33.981070128970906
1739209811.4971225;-38.13080360867914
1739209811.4971278;-38.13080360867914
1739209811.4971333;-38.13080360867914
1739209811.4971387;-38.13080360867914
1739209811.497144;-38.13080360867914
1739209811.4971495;-38.13080360867914
1739209811.4971547;-45.120503652039325
1739209811.4971602;-38.13080360867914
1739209811.4971657;-35.57807855764607
1739209811.497171;-38.13080360867914
1739209811.4971764;-45.120503652039325
1739209811.497182;-45.120503652039325
1739209811.4971871;-38.13080360867914
1739209811.4971926;-38.13080360867914
1739209811.497198;-45.120503652039325
1739209811.4972034;-38.13080360867914
1739209811.4972088;-38.13080360867914
1739209811.4972143;-38.13080360867914
1739209811.4972196;-45.120503652039325
1739209811.497225;-33.981070128970906
1739209811.4972303;-38.13080360867914
1739209811.4972358;-45.120503652039325
1739209811.4972413;-45.120503652039325
1739209811.4972465;-38.13080360867914
1739209811.497252;-45.120503652039325
1739209811.4972575;-45.120503652039325
1739209811.4972627;-38.13080360867914
1739209811.4972682;-32.816014438256545
1739209811.4972737;-38.13080360867914
1739209811.497279;-45.120503652039325
1739209811.4972844;-38.13080360867914
1739209811.49729;-38.13080360867914
1739209811.4972951;-45.120503652039325
1739209811.4973006;-45.120503652039325
1739209811.4973059;-38.13080360867914
1739209811.4973114;-31.141103565318915
1739209811.4973168;-33.981070128970906
1739209811.497322;-38.13080360867914
1739209811.4973276;-45.120503652039325
1739209811.497333;-38.13080360867914
1739209811.4973383;-45.120503652039325
1739209811.4973438;-38.13080360867914
1739209811.4973493;-38.13080360867914
1739209811.4973545;-32.816014438256545
1739209811.49736;-38.13080360867914
1739209811.4973652;-38.13080360867914
1739209811.4973707;-38.13080360867914
1739209811.4973762;-38.13080360867914
1739209811.4973814;-45.120503652039325
1739209811.497387;-45.120503652039325
1739209811.4973924;-45.120503652039325
1739209811.4973977;-33.981070128970906
1739209811.4974031;-38.13080360867914
1739209811.4974086;-38.13080360867914
1739209811.4974139;-35.57807855764607
1739209811.4974194;-38.13080360867914
1739209811.4974248;-38.13080360867914
1739209811.49743;-45.120503652039325
1739209811.4974356;-45.120503652039325
1739209811.4974408;-38.13080360867914
1739209811.4974463;-38.13080360867914
1739209811.4974518;-38.13080360867914
1739209811.497457;-45.120503652039325
1739209811.4974625;-38.13080360867914
1739209811.497468;-38.13080360867914
1739209811.4974732;-38.13080360867914
1739209811.4974787;-38.13080360867914
1739209811.4974842;-35.57807855764607
1739209811.4974895;-38.13080360867914
1739209811.497495;-38.13080360867914
1739209811.4975004;-45.120503652039325
1739209811.4975057;-45.120503652039325
1739209811.4975111;-45.120503652039325
1739209811.4975164;-33.981070128970906
1739209811.4975219;-45.120503652039325
1739209811.4975274;-33.981070128970906
1739209811.4975326;-31.141103565318915
1739209811.497538;-45.120503652039325
1739209811.4975436;-45.120503652039325
1739209811.4975488;-38.13080360867914
1739209811.4975543;-45.120503652039325
1739209811.4975598;-45.120503652039325
1739209811.497565;-45.120503652039325
1739209811.4975705;-45.120503652039325
1739209811.4975758;-45.120503652039325
1739209811.4975812;-35.57807855764607
1739209811.4975867;-38.13080360867914
1739209811.497592;-45.120503652039325
1739209811.4975975;-32.816014438256545
1739209811.497603;-38.13080360867914
1739209811.4976082;-45.120503652039325
1739209811.4976137;-45.120503652039325
1739209811.4976192;-35.57807855764607
1739209811.4976244;-45.120503652039325
1739209811.49763;-45.120503652039325
1739209811.4976354;-45.120503652039325
1739209811.4976406;-38.13080360867914
1739209811.497646;-38.13080360867914
1739209811.4976513;-45.120503652039325
1739209811.4976568;-38.13080360867914
1739209811.4976623;-38.13080360867914
1739209811.4976676;-45.120503652039325
1739209811.497673;-45.120503652039325
1739209811.4976785;-35.57807855764607
1739209811.4976838;-33.981070128970906
1739209811.4976892;-45.120503652039325
1739209811.4976947;-45.120503652039325
1739209811.4977;-45.120503652039325
1739209811.4977055;-45.120503652039325
1739209811.4977107;-45.120503652039325
1739209811.4977162;-45.120503652039325
1739209811.4977217;-38.13080360867914
1739209811.497727;-38.13080360867914
1739209811.4977324;-33.981070128970906
1739209811.497738;-45.120503652039325
1739209811.4977431;-35.57807855764607
1739209811.4977486;-32.816014438256545
1739209811.497754;-45.120503652039325
1739209811.4977593;-45.120503652039325
1739209811.4977648;-45.120503652039325
1739209811.4977703;-33.981070128970906
1739209811.4977756;-45.120503652039325
1739209811.497781;-38.13080360867914
1739209811.4977863;-45.120503652039325
1739209811.4977918;-45.120503652039325
1739209811.4977973;-45.120503652039325
1739209811.4978025;-45.120503652039325
1739209811.497808;-45.120503652039325
1739209811.4978135;-38.13080360867914
1739209811.4978187;-45.120503652039325
1739209811.4978242;-45.120503652039325
1739209811.4978297;-38.13080360867914
1739209811.497835;-45.120503652039325
1739209811.4978404;-38.13080360867914
1739209811.4978456;-38.13080360867914
1739209811.4978511;-38.13080360867914
1739209811.4978566;-45.120503652039325
1739209811.4978619;-38.13080360867914
1739209811.4978673;-38.13080360867914
1739209811.4978728;-45.120503652039325
1739209811.497878;-45.120503652039325
1739209811.4978836;-45.120503652039325
1739209811.497889;-45.120503652039325
1739209811.4978943;-45.120503652039325
1739209811.4978998;-32.816014438256545
1739209811.4979053;-45.120503652039325
1739209811.4979105;-38.13080360867914
1739209811.497916;-45.120503652039325
1739209811.4979212;-33.981070128970906
1739209811.4979267;-31.141103565318915
1739209811.4979322;-45.120503652039325
1739209811.4979374;-38.13080360867914
1739209811.497943;-45.120503652039325
1739209811.4979484;-33.981070128970906
1739209811.4979537;-45.120503652039325
1739209811.4979591;-38.13080360867914
1739209811.4979646;-38.13080360867914
1739209811.4979699;-45.120503652039325
1739209811.4979753;-45.120503652039325
1739209811.4979808;-38.13080360867914
1739209811.497986;-38.13080360867914
1739209811.4979916;-45.120503652039325
1739209811.4979968;-45.120503652039325
1739209811.4980023;-38.13080360867914
1739209811.4980078;-35.57807855764607
1739209811.498013;-38.13080360867914
1739209811.4980185;-45.120503652039325
1739209811.498024;-45.120503652039325
1739209811.4980292;-32.816014438256545
1739209811.4980347;-38.13080360867914
1739209811.4980402;-45.120503652039325
1739209811.4980454;-45.120503652039325
1739209811.498051;-38.13080360867914
1739209811.4980562;-33.981070128970906
1739209811.4980617;-38.13080360867914
1739209811.4980671;-38.13080360867914
1739209811.4980724;-38.13080360867914
1739209811.4980779;-45.120503652039325
1739209811.4980834;-38.13080360867914
1739209811.4980886;-45.120503652039325
1739209811.498094;-45.120503652039325
1739209811.4980996;-32.816014438256545
1739209811.4981048;-45.120503652039325
1739209811.4981103;-38.13080360867914
1739209811.4981158;-45.120503652039325
1739209811.498121;-45.120503652039325
1739209811.4981265;-33.981070128970906
1739209811.4981318;-45.120503652039325
1739209811.4981372;-38.13080360867914
1739209811.4981427;-31.141103565318915
1739209811.498148;-35.57807855764607
1739209811.4981534;-38.13080360867914
1739209811.498159;-38.13080360867914
1739209811.4981642;-35.57807855764607
1739209811.4981697;-38.13080360867914
1739209811.4981751;-45.120503652039325
1739209811.4981804;-45.120503652039325
1739209811.4981859;-35.57807855764607
1739209811.4981914;-32.816014438256545
1739209811.4981966;-45.120503652039325
1739209811.498202;-45.120503652039325
1739209811.4982073;-38.13080360867914
1739209811.4982128;-35.57807855764607
1739209811.4982183;-38.13080360867914
1739209811.4982235;-45.120503652039325
1739209811.498229;-33.981070128970906
1739209811.4982345;-35.57807855764607
1739209811.4982398;-38.13080360867914
1739209811.4982452;-45.120503652039325
1739209811.4982507;-45.120503652039325
1739209811.498256;-45.120503652039325
1739209811.4982615;-45.120503652039325
1739209811.4982667;-38.13080360867914
1739209811.4982722;-28.58837851428586
1739209811.4982777;-38.13080360867914
1739209811.498283;-45.120503652039325
1739209811.4982884;-38.13080360867914
1739209811.4982939;-31.141103565318915
1739209811.4982991;-38.13080360867914
1739209811.4983046;-38.13080360867914
1739209811.49831;-35.57807855764607
1739209811.4983153;-31.141103565318915
1739209811.4983208;-45.120503652039325
1739209811.4983263;-38.13080360867914
1739209811.4983315;-32.816014438256545
1739209811.498337;-38.13080360867914
1739209811.4983423;-45.120503652039325
1739209811.4983478;-33.981070128970906
1739209811.4983532;-33.981070128970906
1739209811.4983585;-30.49652367304973
1739209811.498364;-38.13080360867914
1739209811.4983695;-33.981070128970906
1739209811.4983747;-32.816014438256545
1739209811.4983802;-38.13080360867914
1739209811.4983857;-35.57807855764607
1739209811.498391;-38.13080360867914
1739209811.4983964;-38.13080360867914
1739209811.4984016;-33.981070128970906
1739209811.4984071;-38.13080360867914
1739209811.4984126;-45.120503652039325
1739209811.4984179;-35.57807855764607
1739209811.4984233;-38.13080360867914
1739209811.4984288;-45.120503652039325
1739209811.498434;-45.120503652039325
1739209811.4984396;-35.57807855764607
1739209811.498445;-38.13080360867914
1739209811.4984503;-38.13080360867914
1739209811.4984558;-38.13080360867914
1739209811.4984612;-45.120503652039325
1739209811.4984665;-38.13080360867914
1739209811.498472;-35.57807855764607
1739209811.4984772;-38.13080360867914
1739209811.4984827;-45.120503652039325
1739209811.4984882;-45.120503652039325
1739209811.4984934;-35.57807855764607
1739209811.498499;-45.120503652039325
1739209811.4985044;-38.13080360867914
1739209811.4985096;-38.13080360867914
1739209811.4985151;-35.57807855764607
1739209811.4985206;-45.120503652039325
1739209811.4985259;-45.120503652039325
1739209811.4985313;-33.981070128970906
1739209811.4985366;-35.57807855764607
1739209811.498542;-38.13080360867914
1739209811.4985476;-45.120503652039325
1739209811.4985528;-33.981070128970906
1739209811.4985583;-45.120503652039325
1739209811.4985638;-45.120503652039325
1739209811.498569;-45.120503652039325
1739209811.4985745;-45.120503652039325
1739209811.49858;-38.13080360867914
1739209811.4985852;-38.13080360867914
1739209811.4985907;-45.120503652039325
1739209811.4985962;-38.13080360867914
1739209811.4986014;-35.57807855764607
1739209811.498607;-38.13080360867914
1739209811.4986122;-38.13080360867914
1739209811.4986176;-38.13080360867914
1739209811.4986231;-45.120503652039325
1739209811.4986284;-45.120503652039325
1739209811.4986339;-45.120503652039325
1739209811.4986393;-45.120503652039325
1739209811.4986446;-38.13080360867914
1739209811.49865;-38.13080360867914
1739209811.4986556;-45.120503652039325
1739209811.4986608;-45.120503652039325
1739209811.4986663;-45.120503652039325
1739209811.4986718;-38.13080360867914
1739209811.498677;-35.57807855764607
1739209811.4986825;-32.816014438256545
1739209811.4986877;-38.13080360867914
1739209811.4986932;-45.120503652039325
1739209811.4986987;-32.816014438256545
1739209811.498704;-45.120503652039325
1739209811.4987094;-32.816014438256545
1739209811.498715;-38.13080360867914
1739209811.4987202;-35.57807855764607
1739209811.4987257;-38.13080360867914
1739209811.4987311;-38.13080360867914
1739209811.4987364;-33.981070128970906
1739209811.4987419;-38.13080360867914
1739209811.498747;-38.13080360867914
1739209811.4987526;-45.120503652039325
1739209811.498758;-38.13080360867914
1739209811.4987633;-35.57807855764607
1739209811.4987688;-38.13080360867914
1739209811.4987743;-45.120503652039325
1739209811.4987795;-38.13080360867914
1739209811.498785;-35.57807855764607
1739209811.4987905;-38.13080360867914
1739209811.4987957;-45.120503652039325
1739209811.4988012;-33.981070128970906
1739209811.4988067;-45.120503652039325
1739209811.498812;-38.13080360867914
1739209811.4988174;-35.57807855764607
1739209811.4988227;-38.13080360867914
1739209811.4988282;-38.13080360867914
1739209811.4988337;-45.120503652039325
1739209811.498839;-45.120503652039325
1739209811.4988444;-45.120503652039325
1739209811.4988499;-45.120503652039325
1739209811.498855;-45.120503652039325
1739209811.4988606;-45.120503652039325
1739209811.498866;-38.13080360867914
1739209811.4988713;-45.120503652039325
1739209811.4988768;-45.120503652039325
1739209811.4988823;-45.120503652039325
1739209811.4988875;-45.120503652039325
1739209811.498893;-45.120503652039325
1739209811.4988983;-38.13080360867914
1739209811.4989038;-35.57807855764607
1739209811.4989092;-45.120503652039325
1739209811.4989145;-45.120503652039325
1739209811.49892;-45.120503652039325
1739209811.4989254;-30.49652367304973
1739209811.4989307;-28.992665084841942
1739209811.4989362;-45.120503652039325
1739209811.4989417;-45.120503652039325
1739209811.498947;-45.120503652039325
1739209811.4989524;-33.981070128970906
1739209811.4989576;-45.120503652039325
1739209811.498963;-35.57807855764607
1739209811.4989686;-38.13080360867914
1739209811.4989738;-45.120503652039325
1739209811.4989793;-45.120503652039325
1739209811.4989848;-45.120503652039325
1739209811.49899;-45.120503652039325
1739209811.4989955;-45.120503652039325
1739209811.499001;-38.13080360867914
1739209811.4990063;-45.120503652039325
1739209811.4990118;-30.49652367304973
1739209811.4990172;-28.992665084841942
1739209811.4990225;-38.13080360867914
1739209811.499028;-38.13080360867914
1739209811.4990332;-38.13080360867914
1739209811.4990387;-38.13080360867914
1739209811.4990442;-38.13080360867914
1739209811.4990494;-33.981070128970906
1739209811.499055;-45.120503652039325
1739209811.4990604;-35.57807855764607
1739209811.4990656;-32.816014438256545
1739209811.4990711;-38.13080360867914
1739209811.4990766;-45.120503652039325
1739209811.4990819;-38.13080360867914
1739209811.4990873;-38.13080360867914
1739209811.4990926;-38.13080360867914
1739209811.499098;-38.13080360867914
1739209811.4991035;-33.981070128970906
1739209811.4991088;-35.57807855764607
1739209811.4991143;-38.13080360867914
1739209811.4991198;-45.120503652039325
1739209811.499125;-38.13080360867914
1739209811.4991305;-38.13080360867914
1739209811.499136;-38.13080360867914
1739209811.4991412;-45.120503652039325
1739209811.4991467;-38.13080360867914
1739209811.4991522;-31.141103565318893
1739209811.4991574;-45.120503652039325
1739209811.499163;-45.120503652039325
1739209811.4991682;-38.13080360867914
1739209811.4991736;-33.981070128970906
1739209811.4991791;-38.13080360867914
1739209811.4991844;-45.120503652039325
1739209811.4991899;-31.141103565318915
1739209811.4991953;-38.13080360867914
1739209811.4992006;-38.13080360867914
1739209811.499206;-38.13080360867914
1739209811.4992115;-45.120503652039325
1739209811.4992168;-38.13080360867914
1739209811.4992223;-38.13080360867914
1739209811.4992275;-45.120503652039325
1739209811.499233;-28.992665084841942
1739209811.4992385;-35.57807855764607
1739209811.4992437;-38.13080360867914
1739209811.4992492;-38.13080360867914
1739209811.4992547;-33.981070128970906
1739209811.49926;-38.13080360867914
1739209811.4992654;-38.13080360867914
1739209811.499271;-38.13080360867914
1739209811.4992762;-33.981070128970906
1739209811.4992816;-45.120503652039325
1739209811.4992871;-45.120503652039325
1739209811.4992924;-45.120503652039325
1739209811.4992979;-45.120503652039325
1739209811.499303;-33.981070128970906
1739209811.4993086;-38.13080360867914
1739209811.499314;-45.120503652039325
1739209811.4993193;-38.13080360867914
1739209811.4993248;-45.120503652039325
1739209811.4993303;-38.13080360867914
1739209811.4993355;-35.57807855764607
1739209811.499341;-38.13080360867914
1739209811.4993465;-38.13080360867914
1739209811.4993517;-45.120503652039325
1739209811.4993572;-32.816014438256545
1739209811.4993627;-38.13080360867914
1739209811.499368;-38.13080360867914
1739209811.4993734;-38.13080360867914
1739209811.4993787;-32.816014438256545
1739209811.4993842;-33.981070128970906
1739209811.4993896;-32.816014438256545
1739209811.499395;-38.13080360867914
1739209811.4994004;-33.981070128970906
1739209811.4994059;-38.13080360867914
1739209811.499411;-45.120503652039325
1739209811.4994166;-38.13080360867914
1739209811.499422;-45.120503652039325
1739209811.4994273;-38.13080360867914
1739209811.4994328;-45.120503652039325
1739209811.499438;-38.13080360867914
1739209811.4994435;-38.13080360867914
1739209811.499449;-45.120503652039325
1739209811.4994543;-38.13080360867914
1739209811.4994597;-38.13080360867914
1739209811.4994652;-45.120503652039325
1739209811.4994705;-45.120503652039325
1739209811.499476;-31.141103565318893
1739209811.4994814;-38.13080360867914
1739209811.4994867;-38.13080360867914
1739209811.4994922;-45.120503652039325
1739209811.4994977;-45.120503652039325
1739209811.499503;-38.13080360867914
1739209811.4995084;-45.120503652039325
1739209811.4995136;-45.120503652039325
1739209811.499519;-45.120503652039325
1739209811.4995246;-38.13080360867914
1739209811.4995298;-45.120503652039325
1739209811.4995353;-45.120503652039325
1739209811.4995408;-45.120503652039325
1739209811.499546;-38.13080360867914
1739209811.4995515;-45.120503652039325
1739209811.499557;-38.13080360867914
1739209811.4995623;-38.13080360867914
1739209811.4995677;-45.120503652039325
1739209811.4995732;-45.120503652039325
1739209811.4995785;-38.13080360867914
1739209811.499584;-32.816014438256545
1739209811.4995892;-33.981070128970906
1739209811.4995947;-45.120503652039325
1739209811.4996002;-45.120503652039325
1739209811.4996054;-45.120503652039325
1739209811.499611;-33.981070128970906
1739209811.4996164;-45.120503652039325
1739209811.4996216;-45.120503652039325
1739209811.499627;-45.120503652039325
1739209811.4996326;-45.120503652039325
1739209811.4996378;-38.13080360867914
1739209811.4996433;-35.57807855764607
1739209811.4996486;-38.13080360867914
1739209811.499654;-38.13080360867914
1739209811.4996595;-45.120503652039325
1739209811.4996648;-45.120503652039325
1739209811.4996703;-35.57807855764607
1739209811.4996758;-38.13080360867914
1739209811.499681;-38.13080360867914
1739209811.4996865;-45.120503652039325
1739209811.499692;-45.120503652039325
1739209811.4996972;-45.120503652039325
1739209811.4997027;-38.13080360867914
1739209811.4997082;-45.120503652039325
1739209811.4997134;-45.120503652039325
1739209811.499719;-45.120503652039325
1739209811.4997241;-35.57807855764607
1739209811.4997296;-38.13080360867914
1739209811.499735;-45.120503652039325
1739209811.4997404;-45.120503652039325
1739209811.4997458;-38.13080360867914
1739209811.4997513;-38.13080360867914
1739209811.4997566;-33.981070128970906
1739209811.499762;-33.981070128970906
1739209811.4997675;-38.13080360867914
1739209811.4997728;-38.13080360867914
1739209811.4997783;-35.57807855764607
1739209811.4997835;-45.120503652039325
1739209811.499789;-45.120503652039325
1739209811.4997945;-45.120503652039325
1739209811.4997997;-45.120503652039325
1739209811.4998052;-45.120503652039325
1739209811.4998107;-45.120503652039325
1739209811.499816;-33.981070128970906
1739209811.4998214;-38.13080360867914
1739209811.499827;-45.120503652039325
1739209811.4998322;-45.120503652039325
1739209811.4998376;-38.13080360867914
1739209811.4998431;-38.13080360867914
1739209811.4998484;-38.13080360867914
1739209811.4998538;-38.13080360867914
1739209811.499859;-45.120503652039325
1739209811.4998646;-31.141103565318893
1739209811.49987;-38.13080360867914
1739209811.4998753;-45.120503652039325
1739209811.4998808;-38.13080360867914
1739209811.4998863;-32.816014438256545
1739209811.4998915;-35.57807855764607
1739209811.499897;-45.120503652039325
1739209811.4999025;-45.120503652039325
1739209811.4999077;-45.120503652039325
1739209811.4999132;-45.120503652039325
1739209811.4999185;-38.13080360867914
1739209811.499924;-38.13080360867914
1739209811.4999294;-38.13080360867914
1739209811.4999347;-45.120503652039325
1739209811.4999402;-32.816014438256545
1739209811.4999456;-38.13080360867914
1739209811.499951;-45.120503652039325
1739209811.4999564;-45.120503652039325
1739209811.4999619;-38.13080360867914
1739209811.499967;-45.120503652039325
1739209811.4999726;-31.141103565318915
1739209811.499978;-31.141103565318915
1739209811.4999833;-38.13080360867914
1739209811.4999888;-45.120503652039325
1739209811.499994;-38.13080360867914
1739209811.4999995;-35.57807855764607
1739209811.500005;-45.120503652039325
1739209811.5000103;-45.120503652039325
1739209811.5000157;-45.120503652039325
1739209811.5000212;-38.13080360867914
1739209811.5000265;-45.120503652039325
1739209811.500032;-45.120503652039325
1739209811.5000374;-45.120503652039325
1739209811.5000427;-45.120503652039325
1739209811.5000482;-45.120503652039325
1739209811.5000536;-45.120503652039325
1739209811.500059;-38.13080360867914
1739209811.5000644;-38.13080360867914
1739209811.5000696;-45.120503652039325
1739209811.500075;-45.120503652039325
1739209811.5000806;-45.120503652039325
1739209811.5000858;-45.120503652039325
1739209811.5000913;-38.13080360867914
1739209811.5000968;-45.120503652039325
1739209811.500102;-38.13080360867914
1739209811.5001075;-31.141103565318915
1739209811.500113;-45.120503652039325
1739209811.5001183;-45.120503652039325
1739209811.5001237;-35.57807855764607
1739209811.500129;-32.816014438256545
1739209811.5001345;-33.981070128970906
1739209811.50014;-45.120503652039325
1739209811.5001452;-38.13080360867914
1739209811.5001507;-29.438486411369347
1739209811.5001562;-35.57807855764607
1739209811.5001614;-38.13080360867914
1739209811.500167;-38.13080360867914
1739209811.5001724;-45.120503652039325
1739209811.5001776;-45.120503652039325
1739209811.500183;-38.13080360867914
