CAN Message; 0x39:01c234aa20fa3708
1739209841.5761375;-35.57807855764607
1739209841.57614;-45.120503652039325
1739209841.5761425;-45.120503652039325
1739209841.576145;-45.120503652039325
1739209841.5761473;-45.120503652039325
1739209841.57615;-45.120503652039325
1739209841.5761523;-38.13080360867914
1739209841.5761547;-45.120503652039325
1739209841.576157;-45.120503652039325
1739209841.5761597;-45.120503652039325
1739209841.576162;-45.120503652039325
1739209841.5761645;-33.981070128970906
1739209841.5761669;-33.981070128970906
1739209841.5761695;-35.57807855764607
1739209841.5761719;-38.13080360867914
1739209841.5761743;-45.120503652039325
1739209841.5761766;-35.57807855764607
1739209841.5761793;-38.13080360867914
1739209841.5761817;-45.120503652039325
1739209841.576184;-38.13080360867914
1739209841.5761864;-38.13080360867914
1739209841.576189;-38.13080360867914
1739209841.5761914;-38.13080360867914
1739209841.5761938;-38.13080360867914
1739209841.5761964;-45.120503652039325
1739209841.5761988;-45.120503652039325
1739209841.5762012;-45.120503652039325
1739209841.5762036;-38.13080360867914
1739209841.5762062;-33.981070128970906
1739209841.5762086;-38.13080360867914
1739209841.576211;-35.57807855764607
1739209841.5762134;-45.120503652039325
1739209841.576216;-45.120503652039325
1739209841.5762184;-38.13080360867914
1739209841.5762208;-38.13080360867914
1739209841.5762231;-35.57807855764607
1739209841.5762258;-38.13080360867914
1739209841.5762281;-45.120503652039325
1739209841.5762305;-45.120503652039325
1739209841.576233;-38.13080360867914
1739209841.5762355;-45.120503652039325
1739209841.576238;-38.13080360867914
1739209841.5762403;-45.120503652039325
1739209841.5762427;-35.57807855764607
1739209841.5762453;-35.57807855764607
1739209841.5762477;-45.120503652039325
1739209841.57625;-45.120503652039325
1739209841.5762527;-33.981070128970906
1739209841.576255;-33.981070128970906
1739209841.5762575;-38.13080360867914
1739209841.5762599;-38.13080360867914
1739209841.5762625;-38.13080360867914
1739209841.5762649;-38.13080360867914
1739209841.5762672;-38.13080360867914
1739209841.5762696;-38.13080360867914
1739209841.5762722;-38.13080360867914
1739209841.5762746;-45.120503652039325
1739209841.576277;-33.981070128970906
1739209841.5762794;-45.120503652039325
1739209841.576282;-38.13080360867914
1739209841.5762844;-38.13080360867914
1739209841.5762868;-38.13080360867914
1739209841.5762892;-38.13080360867914
1739209841.5762918;-38.13080360867914
1739209841.5762942;-45.120503652039325
1739209841.5762966;-45.120503652039325
1739209841.5762992;-38.13080360867914
1739209841.5763016;-45.120503652039325
1739209841.576304;-38.13080360867914
1739209841.5763063;-35.57807855764607
1739209841.576309;-38.13080360867914
1739209841.5763113;-45.120503652039325
1739209841.5763137;-38.13080360867914
1739209841.576316;-38.13080360867914
1739209841.5763187;-38.13080360867914
1739209841.5763211;-45.120503652039325
1739209841.5763235;-45.120503652039325
1739209841.576326;-38.13080360867914
1739209841.5763285;-35.57807855764607
1739209841.576331;-45.120503652039325
1739209841.5763333;-35.57807855764607
1739209841.5763357;-31.141103565318915
1739209841.5763383;-33.981070128970906
1739209841.5763407;-45.120503652039325
1739209841.576343;-45.120503652039325
1739209841.5763454;-33.981070128970906
1739209841.576348;-33.981070128970906
1739209841.5763505;-38.13080360867914
1739209841.5763528;-33.981070128970906
1739209841.5763555;-33.981070128970906
1739209841.5763578;-38.13080360867914
1739209841.5763602;-38.13080360867914
1739209841.5763626;-45.120503652039325
1739209841.5763652;-38.13080360867914
1739209841.5763676;-38.13080360867914
1739209841.57637;-38.13080360867914
1739209841.5763724;-33.981070128970906
1739209841.576375;-30.49652367304973
1739209841.5763774;-38.13080360867914
1739209841.5763798;-38.13080360867914
1739209841.5763822;-38.13080360867914
1739209841.5763848;-45.120503652039325
1739209841.5763872;-45.120503652039325
1739209841.5763896;-33.981070128970906
1739209841.576392;-33.981070128970906
1739209841.5763946;-38.13080360867914
1739209841.576397;-45.120503652039325
1739209841.5763993;-38.13080360867914
1739209841.5764017;-33.981070128970906
1739209841.5764043;-38.13080360867914
1739209841.5764067;-45.120503652039325
1739209841.576409;-45.120503652039325
1739209841.5764117;-45.120503652039325
1739209841.576414;-45.120503652039325
1739209841.5764165;-45.120503652039325
1739209841.5764189;-35.57807855764607
1739209841.5764215;-32.816014438256545
1739209841.576424;-45.120503652039325
1739209841.5764263;-45.120503652039325
1739209841.5764287;-35.57807855764607
1739209841.5764313;-32.816014438256545
1739209841.5764337;-38.13080360867914
1739209841.576436;-38.13080360867914
1739209841.5764384;-35.57807855764607
1739209841.576441;-38.13080360867914
1739209841.5764434;-45.120503652039325
1739209841.5764458;-38.13080360867914
1739209841.5764482;-38.13080360867914
1739209841.5764508;-38.13080360867914
1739209841.5764532;-35.57807855764607
1739209841.5764556;-45.120503652039325
1739209841.5764582;-38.13080360867914
1739209841.5764606;-45.120503652039325
1739209841.576463;-45.120503652039325
1739209841.5764654;-38.13080360867914
1739209841.576468;-45.120503652039325
1739209841.5764704;-45.120503652039325
1739209841.5764728;-28.992665084841942
1739209841.5764751;-32.816014438256545
1739209841.5764778;-45.120503652039325
1739209841.5764802;-45.120503652039325
1739209841.5764825;-33.981070128970906
1739209841.576485;-38.13080360867914
1739209841.5764875;-38.13080360867914
1739209841.57649;-45.120503652039325
1739209841.5764923;-45.120503652039325
1739209841.5764947;-38.13080360867914
1739209841.5764973;-38.13080360867914
1739209841.5764997;-45.120503652039325
1739209841.576502;-33.981070128970906
1739209841.5765045;-35.57807855764607
1739209841.576507;-35.57807855764607
1739209841.5765095;-35.57807855764607
1739209841.5765119;-38.13080360867914
1739209841.5765145;-32.816014438256545
1739209841.5765169;-38.13080360867914
1739209841.5765193;-45.120503652039325
1739209841.5765216;-45.120503652039325
1739209841.5765243;-38.13080360867914
1739209841.5765266;-45.120503652039325
1739209841.576529;-45.120503652039325
1739209841.5765314;-31.141103565318915
1739209841.576534;-38.13080360867914
1739209841.5765364;-38.13080360867914
1739209841.5765388;-38.13080360867914
1739209841.5765412;-38.13080360867914
1739209841.5765438;-45.120503652039325
1739209841.5765462;-45.120503652039325
1739209841.5765486;-38.13080360867914
1739209841.576551;-45.120503652039325
1739209841.5765536;-45.120503652039325
1739209841.576556;-35.57807855764607
1739209841.5765584;-35.57807855764607
1739209841.576561;-45.120503652039325
1739209841.5765634;-32.816014438256545
1739209841.5765657;-45.120503652039325
1739209841.5765681;-38.13080360867914
1739209841.5765707;-35.57807855764607
1739209841.5765731;-38.13080360867914
1739209841.5765755;-38.13080360867914
1739209841.576578;-35.57807855764607
1739209841.5765805;-45.120503652039325
1739209841.576583;-38.13080360867914
1739209841.5765853;-38.13080360867914
1739209841.5765877;-33.981070128970906
1739209841.5765903;-45.120503652039325
1739209841.5765927;-45.120503652039325
1739209841.576595;-38.13080360867914
1739209841.5765975;-45.120503652039325
1739209841.5766;-35.57807855764607
1739209841.5766025;-35.57807855764607
1739209841.5766048;-45.120503652039325
1739209841.5766072;-45.120503652039325
1739209841.5766098;-35.57807855764607
1739209841.5766122;-35.57807855764607
1739209841.5766146;-38.13080360867914
1739209841.5766172;-45.120503652039325
1739209841.5766196;-38.13080360867914
1739209841.576622;-38.13080360867914
1739209841.5766244;-45.120503652039325
1739209841.576627;-45.120503652039325
1739209841.5766294;-45.120503652039325
1739209841.5766318;-38.13080360867914
1739209841.5766342;-45.120503652039325
1739209841.5766368;-45.120503652039325
1739209841.5766392;-38.13080360867914
1739209841.5766416;-33.981070128970906
1739209841.576644;-38.13080360867914
1739209841.5766466;-45.120503652039325
1739209841.576649;-45.120503652039325
1739209841.5766513;-33.981070128970906
1739209841.5766537;-38.13080360867914
1739209841.5766563;-45.120503652039325
1739209841.5766587;-38.13080360867914
1739209841.576661;-38.13080360867914
1739209841.5766635;-45.120503652039325
1739209841.576666;-45.120503652039325
1739209841.5766685;-35.57807855764607
1739209841.576671;-45.120503652039325
1739209841.5766735;-38.13080360867914
1739209841.576676;-38.13080360867914
1739209841.5766783;-38.13080360867914
1739209841.5766807;-35.57807855764607
1739209841.5766833;-45.120503652039325
1739209841.5766857;-45.120503652039325
1739209841.576688;-45.120503652039325
1739209841.5766904;-38.13080360867914
1739209841.576693;-38.13080360867914
1739209841.5766954;-38.13080360867914
1739209841.5766978;-45.120503652039325
1739209841.5767002;-45.120503652039325
1739209841.5767028;-45.120503652039325
1739209841.5767052;-45.120503652039325
1739209841.5767076;-38.13080360867914
1739209841.57671;-35.57807855764607
1739209841.5767126;-45.120503652039325
1739209841.576715;-45.120503652039325
1739209841.5767174;-35.57807855764607
1739209841.57672;-33.981070128970906
1739209841.5767224;-45.120503652039325
1739209841.5767248;-33.981070128970906
1739209841.5767272;-45.120503652039325
1739209841.5767298;-45.120503652039325
1739209841.5767322;-32.816014438256545
1739209841.5767345;-38.13080360867914
1739209841.576737;-45.120503652039325
1739209841.5767395;-38.13080360867914
1739209841.576742;-38.13080360867914
1739209841.5767443;-45.120503652039325
1739209841.5767467;-38.13080360867914
1739209841.5767493;-38.13080360867914
1739209841.5767517;-38.13080360867914
1739209841.576754;-45.120503652039325
1739209841.5767565;-38.13080360867914
1739209841.576759;-35.57807855764607
1739209841.5767615;-38.13080360867914
1739209841.5767639;-45.120503652039325
1739209841.5767663;-45.120503652039325
1739209841.5767689;-38.13080360867914
1739209841.5767713;-38.13080360867914
1739209841.5767736;-38.13080360867914
1739209841.5767763;-38.13080360867914
1739209841.5767787;-31.141103565318915
1739209841.576781;-33.981070128970906
1739209841.5767834;-45.120503652039325
1739209841.576786;-38.13080360867914
1739209841.5767884;-38.13080360867914
1739209841.5767908;-38.13080360867914
1739209841.5767932;-45.120503652039325
1739209841.5767958;-45.120503652039325
1739209841.5767982;-38.13080360867914
1739209841.5768006;-38.13080360867914
1739209841.576803;-45.120503652039325
1739209841.5768056;-45.120503652039325
1739209841.576808;-38.13080360867914
1739209841.5768104;-33.981070128970906
1739209841.5768127;-45.120503652039325
1739209841.5768154;-45.120503652039325
1739209841.5768178;-45.120503652039325
1739209841.5768201;-35.57807855764607
1739209841.5768228;-38.13080360867914
1739209841.5768251;-45.120503652039325
1739209841.5768275;-38.13080360867914
1739209841.57683;-33.981070128970906
1739209841.5768325;-45.120503652039325
1739209841.576835;-38.13080360867914
1739209841.5768373;-35.57807855764607
1739209841.5768397;-38.13080360867914
1739209841.5768423;-33.981070128970906
1739209841.5768447;-45.120503652039325
1739209841.576847;-38.13080360867914
1739209841.5768495;-28.992665084841942
1739209841.576852;-33.981070128970906
1739209841.5768545;-45.120503652039325
1739209841.5768569;-35.57807855764607
1739209841.5768592;-45.120503652039325
1739209841.5768619;-33.981070128970906
1739209841.5768642;-38.13080360867914
1739209841.5768666;-45.120503652039325
1739209841.576869;-32.816014438256545
1739209841.5768716;-45.120503652039325
1739209841.576874;-35.57807855764607
1739209841.5768764;-35.57807855764607
1739209841.576879;-45.120503652039325
1739209841.5768814;-35.57807855764607
1739209841.5768838;-38.13080360867914
1739209841.5768862;-45.120503652039325
1739209841.5768888;-31.141103565318915
1739209841.5768912;-35.57807855764607
1739209841.5768936;-38.13080360867914
1739209841.576896;-45.120503652039325
1739209841.5768986;-33.981070128970906
1739209841.576901;-38.13080360867914
1739209841.5769033;-45.120503652039325
1739209841.5769057;-45.120503652039325
1739209841.5769083;-45.120503652039325
1739209841.5769107;-45.120503652039325
1739209841.576913;-45.120503652039325
1739209841.5769155;-33.981070128970906
1739209841.5769181;-45.120503652039325
1739209841.5769205;-45.120503652039325
1739209841.576923;-38.13080360867914
1739209841.5769253;-38.13080360867914
1739209841.576928;-45.120503652039325
1739209841.5769303;-45.120503652039325
1739209841.5769327;-35.57807855764607
1739209841.5769353;-33.981070128970906
1739209841.5769377;-45.120503652039325
1739209841.57694;-45.120503652039325
1739209841.5769424;-45.120503652039325
1739209841.576945;-45.120503652039325
1739209841.5769475;-28.992665084841942
1739209841.5769498;-38.13080360867914
1739209841.5769522;-38.13080360867914
1739209841.5769548;-38.13080360867914
1739209841.5769572;-38.13080360867914
1739209841.5769596;-45.120503652039325
1739209841.576962;-38.13080360867914
1739209841.5769646;-38.13080360867914
1739209841.576967;-33.981070128970956
1739209841.5769694;-45.120503652039325
1739209841.5769718;-33.981070128970906
1739209841.5769744;-38.13080360867914
1739209841.5769768;-38.13080360867914
1739209841.5769792;-45.120503652039325
1739209841.5769818;-35.57807855764607
1739209841.5769842;-38.13080360867914
1739209841.5769866;-29.438486411369333
1739209841.576989;-30.49652367304973
1739209841.5769916;-45.120503652039325
1739209841.576994;-33.981070128970906
1739209841.5769963;-38.13080360867914
1739209841.5769987;-38.13080360867914
1739209841.5770013;-45.120503652039325
1739209841.5770037;-32.816014438256545
1739209841.577006;-31.141103565318943
1739209841.5770085;-45.120503652039325
1739209841.577011;-38.13080360867914
1739209841.5770135;-35.57807855764607
1739209841.5770159;-45.120503652039325
1739209841.5770183;-45.120503652039325
1739209841.577021;-38.13080360867914
1739209841.5770233;-38.13080360867914
1739209841.5770257;-32.816014438256545
1739209841.577028;-32.816014438256545
1739209841.5770307;-38.13080360867914
1739209841.577033;-35.57807855764607
1739209841.5770354;-38.13080360867914
1739209841.577038;-38.13080360867914
1739209841.5770404;-33.981070128970906
1739209841.5770428;-29.438486411369333
1739209841.5770452;-45.120503652039325
1739209841.5770478;-45.120503652039325
1739209841.5770502;-35.57807855764607
1739209841.5770526;-35.57807855764607
1739209841.577055;-38.13080360867914
1739209841.5770576;-38.13080360867914
1739209841.57706;-38.13080360867914
1739209841.5770624;-38.13080360867914
1739209841.5770648;-45.120503652039325
1739209841.5770674;-45.120503652039325
1739209841.5770698;-38.13080360867914
1739209841.5770721;-38.13080360867914
1739209841.5770745;-45.120503652039325
1739209841.5770772;-38.13080360867914
1739209841.5770795;-32.816014438256545
1739209841.577082;-45.120503652039325
1739209841.5770845;-38.13080360867914
1739209841.577087;-38.13080360867914
1739209841.5770893;-38.13080360867914
1739209841.5770917;-38.13080360867914
1739209841.5770943;-38.13080360867914
1739209841.5770967;-38.13080360867914
1739209841.577099;-45.120503652039325
1739209841.5771015;-45.120503652039325
1739209841.577104;-45.120503652039325
1739209841.5771065;-38.13080360867914
1739209841.5771089;-38.13080360867914
1739209841.5771112;-45.120503652039325
1739209841.5771139;-45.120503652039325
1739209841.5771163;-33.981070128970906
1739209841.5771186;-35.57807855764607
1739209841.577121;-38.13080360867914
1739209841.5771236;-38.13080360867914
1739209841.577126;-32.816014438256545
1739209841.5771284;-38.13080360867914
1739209841.5771308;-45.120503652039325
1739209841.5771334;-33.981070128970906
1739209841.5771358;-38.13080360867914
1739209841.5771382;-45.120503652039325
1739209841.5771408;-45.120503652039325
1739209841.5771432;-45.120503652039325
1739209841.5771456;-38.13080360867914
1739209841.577148;-45.120503652039325
1739209841.5771506;-45.120503652039325
1739209841.577153;-38.13080360867914
1739209841.5771554;-38.13080360867914
1739209841.5771577;-38.13080360867914
1739209841.5771604;-45.120503652039325
1739209841.5771627;-38.13080360867914
1739209841.5771651;-31.141103565318915
1739209841.5771675;-38.13080360867914
1739209841.5771701;-45.120503652039325
1739209841.5771725;-45.120503652039325
1739209841.577175;-45.120503652039325
1739209841.5771773;-45.120503652039325
1739209841.57718;-45.120503652039325
1739209841.5771823;-38.13080360867914
1739209841.5771847;-38.13080360867914
1739209841.5771873;-33.981070128970906
1739209841.5771897;-45.120503652039325
1739209841.577192;-45.120503652039325
1739209841.5771945;-38.13080360867914
1739209841.577197;-38.13080360867914
1739209841.5771995;-45.120503652039325
1739209841.5772018;-45.120503652039325
1739209841.5772042;-38.13080360867914
1739209841.5772069;-35.57807855764607
1739209841.5772092;-35.57807855764607
1739209841.5772116;-45.120503652039325
1739209841.577214;-38.13080360867914
1739209841.5772166;-38.13080360867914
1739209841.577219;-45.120503652039325
1739209841.5772214;-38.13080360867914
1739209841.5772238;-45.120503652039325
1739209841.5772264;-45.120503652039325
1739209841.5772288;-38.13080360867914
1739209841.5772312;-45.120503652039325
1739209841.5772336;-38.13080360867914
1739209841.5772362;-38.13080360867914
1739209841.5772386;-38.13080360867914
1739209841.577241;-45.120503652039325
1739209841.5772436;-38.13080360867914
1739209841.577246;-33.981070128970906
1739209841.5772483;-38.13080360867914
1739209841.5772507;-45.120503652039325
1739209841.5772533;-45.120503652039325
1739209841.5772557;-38.13080360867914
1739209841.577258;-45.120503652039325
1739209841.5772605;-38.13080360867914
1739209841.577263;-33.981070128970906
1739209841.5772655;-33.981070128970906
1739209841.577268;-45.120503652039325
1739209841.5772703;-45.120503652039325
1739209841.577273;-38.13080360867914
1739209841.5772753;-33.981070128970906
1739209841.5772777;-38.13080360867914
1739209841.57728;-45.120503652039325
1739209841.5772827;-33.981070128970906
1739209841.577285;-31.141103565318915
1739209841.5772874;-38.13080360867914
1739209841.5772898;-45.120503652039325
1739209841.5772924;-38.13080360867914
1739209841.5772948;-33.981070128970906
1739209841.5772972;-45.120503652039325
1739209841.5772998;-33.981070128970906
1739209841.5773022;-32.816014438256545
1739209841.5773046;-45.120503652039325
1739209841.577307;-45.120503652039325
1739209841.5773096;-38.13080360867914
1739209841.577312;-38.13080360867914
1739209841.5773144;-38.13080360867914
1739209841.5773168;-45.120503652039325
1739209841.5773194;-38.13080360867914
1739209841.5773218;-38.13080360867914
1739209841.5773242;-45.120503652039325
1739209841.5773265;-45.120503652039325
1739209841.5773292;-38.13080360867914
1739209841.5773315;-38.13080360867914
1739209841.577334;-38.13080360867914
1739209841.5773363;-45.120503652039325
1739209841.577339;-38.13080360867914
1739209841.5773413;-33.981070128970906
1739209841.5773437;-27.267205301931607
1739209841.5773463;-38.13080360867914
1739209841.5773487;-45.120503652039325
1739209841.577351;-45.120503652039325
1739209841.5773535;-45.120503652039325
1739209841.577356;-45.120503652039325
1739209841.5773585;-45.120503652039325
1739209841.5773609;-45.120503652039325
1739209841.5773633;-35.57807855764607
1739209841.5773659;-45.120503652039325
1739209841.5773683;-38.13080360867914
1739209841.5773706;-45.120503652039325
1739209841.577373;-45.120503652039325
1739209841.5773757;-35.57807855764607
1739209841.577378;-45.120503652039325
1739209841.5773804;-38.13080360867914
1739209841.5773828;-24.589719217205094
1739209841.5773854;-32.816014438256545
1739209841.5773878;-45.120503652039325
1739209841.5773902;-45.120503652039325
1739209841.5773926;-31.141103565318915
1739209841.5773952;-33.981070128970906
1739209841.5773976;-45.120503652039325
1739209841.5774;-45.120503652039325
1739209841.5774026;-38.13080360867914
1739209841.577405;-33.981070128970906
1739209841.5774074;-38.13080360867914
1739209841.5774097;-45.120503652039325
1739209841.5774124;-38.13080360867914
1739209841.5774148;-35.57807855764607
1739209841.5774171;-45.120503652039325
1739209841.5774195;-45.120503652039325
1739209841.5774221;-30.49652367304973
1739209841.5774245;-30.49652367304973
1739209841.577427;-38.13080360867914
1739209841.5774293;-45.120503652039325
1739209841.577432;-45.120503652039325
1739209841.5774343;-45.120503652039325
1739209841.5774367;-45.120503652039325
1739209841.577439;-45.120503652039325
1739209841.5774417;-45.120503652039325
1739209841.577444;-45.120503652039325
1739209841.5774465;-38.13080360867914
1739209841.577449;-45.120503652039325
1739209841.5774515;-35.57807855764607
1739209841.5774539;-38.13080360867914
1739209841.5774562;-38.13080360867914
1739209841.5774589;-38.13080360867914
1739209841.5774612;-45.120503652039325
1739209841.5774636;-38.13080360867914
1739209841.577466;-38.13080360867914
1739209841.5774686;-45.120503652039325
1739209841.577471;-45.120503652039325
1739209841.5774734;-45.120503652039325
1739209841.5774758;-33.981070128970906
1739209841.5774784;-38.13080360867914
1739209841.5774808;-38.13080360867914
1739209841.5774832;-38.13080360867914
1739209841.5774856;-45.120503652039325
1739209841.5774882;-45.120503652039325
1739209841.5774906;-38.13080360867914
1739209841.577493;-45.120503652039325
1739209841.5774953;-45.120503652039325
1739209841.577498;-45.120503652039325
1739209841.5775003;-38.13080360867914
1739209841.5775027;-38.13080360867914
1739209841.5775054;-35.57807855764607
1739209841.5775077;-35.57807855764607
1739209841.57751;-35.57807855764607
1739209841.5775125;-38.13080360867914
1739209841.5775151;-38.13080360867914
1739209841.5775175;-38.13080360867914
1739209841.57752;-38.13080360867914
1739209841.5775223;-38.13080360867914
1739209841.577525;-38.13080360867914
1739209841.5775273;-38.13080360867914
1739209841.5775297;-45.120503652039325
1739209841.577532;-45.120503652039325
1739209841.5775347;-38.13080360867914
1739209841.577537;-45.120503652039325
1739209841.5775394;-38.13080360867914
1739209841.5775418;-38.13080360867914
1739209841.5775445;-45.120503652039325
1739209841.5775468;-45.120503652039325
1739209841.5775492;-35.57807855764607
1739209841.5775518;-35.57807855764607
1739209841.5775542;-45.120503652039325
1739209841.5775566;-45.120503652039325
1739209841.577559;-33.981070128970906
1739209841.5775616;-32.816014438256545
1739209841.577564;-38.13080360867914
1739209841.5775664;-38.13080360867914
1739209841.5775688;-38.13080360867914
1739209841.5775714;-45.120503652039325
1739209841.5775738;-31.141103565318893
1739209841.5775762;-38.13080360867914
1739209841.5775785;-38.13080360867914
1739209841.5775812;-35.57807855764607
1739209841.5775836;-45.120503652039325
1739209841.577586;-45.120503652039325
1739209841.5775883;-38.13080360867914
1739209841.577591;-45.120503652039325
1739209841.5775933;-35.57807855764607
1739209841.5775957;-32.816014438256545
1739209841.577598;-45.120503652039325
1739209841.5776007;-31.141103565318915
1739209841.577603;-33.981070128970906
1739209841.5776055;-45.120503652039325
1739209841.577608;-32.816014438256545
1739209841.5776105;-30.49652367304973
1739209841.5776129;-38.13080360867914
1739209841.5776153;-38.13080360867914
1739209841.577618;-38.13080360867914
1739209841.5776203;-38.13080360867914
1739209841.5776227;-35.57807855764607
1739209841.577625;-38.13080360867914
1739209841.5776277;-38.13080360867914
1739209841.57763;-45.120503652039325
1739209841.5776324;-45.120503652039325
1739209841.5776348;-45.120503652039325
1739209841.5776374;-45.120503652039325
1739209841.5776398;-33.981070128970906
1739209841.5776422;-38.13080360867914
1739209841.5776446;-38.13080360867914
1739209841.5776472;-45.120503652039325
1739209841.5776496;-33.981070128970906
1739209841.577652;-38.13080360867914
1739209841.5776544;-45.120503652039325
1739209841.577657;-45.120503652039325
1739209841.5776594;-38.13080360867914
1739209841.5776618;-33.981070128970906
1739209841.5776644;-33.981070128970906
1739209841.5776668;-33.981070128970906
1739209841.5776691;-38.13080360867914
1739209841.5776715;-45.120503652039325
1739209841.5776742;-38.13080360867914
1739209841.5776765;-35.57807855764607
1739209841.577679;-33.981070128970906
1739209841.5776813;-31.141103565318915
1739209841.577684;-31.141103565318915
1739209841.5776863;-45.120503652039325
1739209841.5776887;-38.13080360867914
1739209841.577691;-38.13080360867914
1739209841.5776937;-38.13080360867914
1739209841.577696;-38.13080360867914
1739209841.5776985;-31.141103565318915
1739209841.5777009;-31.141103565318915
1739209841.5777035;-38.13080360867914
1739209841.5777059;-45.120503652039325
1739209841.5777082;-38.13080360867914
1739209841.5777109;-38.13080360867914
1739209841.5777133;-38.13080360867914
1739209841.5777156;-45.120503652039325
1739209841.577718;-38.13080360867914
1739209841.5777206;-38.13080360867914
1739209841.577723;-45.120503652039325
1739209841.5777254;-33.981070128970906
1739209841.5777278;-38.13080360867914
1739209841.5777304;-38.13080360867914
1739209841.5777328;-33.981070128970906
1739209841.5777352;-45.120503652039325
1739209841.5777376;-38.13080360867914
1739209841.5777402;-38.13080360867914
1739209841.5777426;-45.120503652039325
1739209841.577745;-45.120503652039325
1739209841.5777473;-38.13080360867914
1739209841.57775;-45.120503652039325
1739209841.5777524;-45.120503652039325
1739209841.5777547;-38.13080360867914
1739209841.5777571;-33.981070128970906
1739209841.5777597;-33.981070128970906
1739209841.5777621;-45.120503652039325
1739209841.5777645;-45.120503652039325
1739209841.5777671;-45.120503652039325
1739209841.5777695;-45.120503652039325
1739209841.577772;-45.120503652039325
1739209841.5777743;-33.981070128970906
1739209841.577777;-38.13080360867914
1739209841.5777793;-31.141103565318915
1739209841.5777817;-45.120503652039325
1739209841.577784;-33.981070128970906
1739209841.5777867;-32.816014438256545
1739209841.577789;-45.120503652039325
1739209841.5777915;-45.120503652039325
1739209841.5777938;-38.13080360867914
1739209841.5777965;-33.981070128970906
1739209841.5777988;-31.14110356531892
1739209841.5778012;-45.120503652039325
1739209841.5778036;-45.120503652039325
1739209841.5778062;-45.120503652039325
1739209841.5778086;-45.120503652039325
1739209841.577811;-38.13080360867914
1739209841.5778136;-38.13080360867914
1739209841.577816;-35.57807855764607
1739209841.5778184;-27.267205301931607
1739209841.5778208;-35.57807855764607
1739209841.5778234;-45.120503652039325
1739209841.5778258;-45.120503652039325
1739209841.5778282;-45.120503652039325
1739209841.5778306;-38.13080360867914
1739209841.5778332;-38.13080360867914
1739209841.5778356;-45.120503652039325
1739209841.577838;-45.120503652039325
1739209841.5778403;-45.120503652039325
1739209841.577843;-38.13080360867914
1739209841.5778453;-35.57807855764607
1739209841.5778477;-33.981070128970906
1739209841.57785;-38.13080360867914
1739209841.5778527;-45.120503652039325
1739209841.577855;-45.120503652039325
1739209841.5778575;-45.120503652039325
1739209841.5778599;-38.13080360867914
1739209841.5778625;-38.13080360867914
1739209841.577865;-38.13080360867914
1739209841.5778673;-45.120503652039325
1739209841.57787;-38.13080360867914
1739209841.5778723;-38.13080360867914
1739209841.5778747;-45.120503652039325
1739209841.577877;-32.816014438256545
1739209841.5778797;-32.816014438256545
1739209841.577882;-38.13080360867914
1739209841.5778844;-38.13080360867914
1739209841.5778868;-33.981070128970906
1739209841.5778894;-45.120503652039325
1739209841.5778918;-38.13080360867914
1739209841.5778942;-45.120503652039325
1739209841.5778966;-45.120503652039325
1739209841.5778992;-38.13080360867914
1739209841.5779016;-38.13080360867914
1739209841.577904;-45.120503652039325
1739209841.5779064;-38.13080360867914
