CAN Message; 0x1bb:00008f35fcee1589
Timestamp;Amplitude
1739209656.3926737;-45.120503652039325
1739209656.39268;-38.13080360867914
1739209656.3926861;-38.13080360867914
1739209656.3926923;-45.120503652039325
1739209656.3926983;-38.13080360867914
1739209656.3927045;-45.120503652039325
1739209656.3927107;-45.120503652039325
1739209656.392717;-38.13080360867914
1739209656.3927228;-38.13080360867914
1739209656.392729;-35.57807855764607
1739209656.3927352;-27.267205301931607
1739209656.3927414;-45.120503652039325
1739209656.3927476;-45.120503652039325
1739209656.3927536;-45.120503652039325
1739209656.3927598;-38.13080360867914
1739209656.392766;-45.120503652039325
1739209656.3927722;-38.13080360867914
1739209656.3927782;-38.13080360867914
1739209656.3927844;-38.13080360867914
1739209656.3927906;-38.13080360867914
1739209656.3927968;-45.120503652039325
1739209656.392803;-32.816014438256545
1739209656.392809;-38.13080360867914
1739209656.392815;-38.13080360867914
1739209656.3928213;-38.13080360867914
1739209656.3928275;-38.13080360867914
1739209656.3928335;-31.141103565318915
1739209656.3928397;-38.13080360867914
1739209656.3928459;-38.13080360867914
1739209656.392852;-38.13080360867914
1739209656.392858;-38.13080360867914
1739209656.3928642;-45.120503652039325
1739209656.3928704;-45.120503652039325
1739209656.3928766;-45.120503652039325
1739209656.3928828;-38.13080360867914
1739209656.3928888;-38.13080360867914
1739209656.392895;-45.120503652039325
1739209656.3929012;-45.120503652039325
1739209656.3929074;-38.13080360867914
1739209656.3929133;-38.13080360867914
1739209656.3929195;-45.120503652039325
1739209656.3929257;-45.120503652039325
1739209656.392932;-45.120503652039325
1739209656.3929381;-45.120503652039325
1739209656.392944;-45.120503652039325
1739209656.3929503;-45.120503652039325
1739209656.3929565;-45.120503652039325
1739209656.3929627;-45.120503652039325
1739209656.3929687;-38.13080360867914
1739209656.3929749;-33.981070128970906
1739209656.392981;-33.981070128970906
1739209656.3929873;-45.120503652039325
1739209656.3929935;-45.120503652039325
1739209656.3929994;-38.13080360867914
1739209656.3930056;-33.981070128970906
1739209656.3930118;-38.13080360867914
1739209656.393018;-45.120503652039325
1739209656.393024;-38.13080360867914
1739209656.3930302;-38.13080360867914
1739209656.3930364;-45.120503652039325
1739209656.3930426;-45.120503652039325
1739209656.3930488;-45.120503652039325
1739209656.3930547;-45.120503652039325
1739209656.393061;-45.120503652039325
1739209656.3930671;-45.120503652039325
1739209656.3930733;-35.57807855764607
1739209656.3930793;-33.981070128970906
1739209656.3930855;-38.13080360867914
1739209656.3930917;-38.13080360867914
1739209656.3930979;-38.13080360867914
1739209656.393104;-45.120503652039325
1739209656.39311;-33.981070128970906
1739209656.3931162;-45.120503652039325
1739209656.3931224;-35.57807855764607
1739209656.3931286;-38.13080360867914
1739209656.3931346;-45.120503652039325
1739209656.3931408;-38.13080360867914
1739209656.393147;-35.57807855764607
1739209656.3931532;-45.120503652039325
1739209656.3931594;-45.120503652039325
1739209656.3931653;-45.120503652039325
1739209656.3931715;-45.120503652039325
1739209656.3931777;-45.120503652039325
1739209656.393184;-38.13080360867914
1739209656.39319;-45.120503652039325
1739209656.393196;-38.13080360867914
1739209656.3932023;-33.981070128970906
1739209656.3932085;-32.816014438256545
1739209656.3932147;-38.13080360867914
1739209656.3932207;-45.120503652039325
1739209656.3932269;-45.120503652039325
1739209656.393233;-32.816014438256545
1739209656.3932393;-38.13080360867914
1739209656.3932452;-45.120503652039325
1739209656.3932514;-45.120503652039325
1739209656.3932576;-38.13080360867914
1739209656.3932638;-35.57807855764607
1739209656.39327;-38.13080360867914
1739209656.393276;-32.816014438256545
1739209656.3932822;-45.120503652039325
1739209656.3932884;-45.120503652039325
1739209656.3932946;-45.120503652039325
1739209656.3933005;-33.981070128970906
1739209656.3933067;-38.13080360867914
1739209656.393313;-31.141103565318915
1739209656.3933191;-38.13080360867914
1739209656.393325;-45.120503652039325
1739209656.3933313;-31.141103565318893
1739209656.3933375;-35.57807855764607
1739209656.3933437;-45.120503652039325
1739209656.39335;-45.120503652039325
1739209656.3933558;-35.57807855764607
1739209656.393362;-38.13080360867914
1739209656.3933682;-45.120503652039325
1739209656.3933744;-45.120503652039325
1739209656.3933804;-45.120503652039325
1739209656.3933866;-45.120503652039325
1739209656.3933928;-45.120503652039325
1739209656.393399;-38.13080360867914
1739209656.3934052;-38.13080360867914
1739209656.3934112;-45.120503652039325
1739209656.3934174;-45.120503652039325
1739209656.3934236;-45.120503652039325
1739209656.3934298;-31.141103565318893
1739209656.3934357;-35.57807855764607
1739209656.393442;-45.120503652039325
1739209656.393448;-45.120503652039325
1739209656.3934543;-29.438486411369333
1739209656.3934605;-30.49652367304973
1739209656.3934665;-45.120503652039325
1739209656.3934727;-33.981070128970906
1739209656.3934789;-45.120503652039325
1739209656.393485;-45.120503652039325
1739209656.393491;-38.13080360867914
1739209656.3934972;-38.13080360867914
1739209656.3935034;-45.120503652039325
1739209656.3935096;-38.13080360867914
1739209656.3935158;-35.57807855764607
1739209656.3935218;-38.13080360867914
1739209656.393528;-38.13080360867914
1739209656.3935342;-45.120503652039325
1739209656.3935404;-45.120503652039325
1739209656.3935463;-45.120503652039325
1739209656.3935525;-38.13080360867914
1739209656.3935587;-38.13080360867914
1739209656.393565;-38.13080360867914
1739209656.3935711;-38.13080360867914
1739209656.393577;-38.13080360867914
1739209656.3935833;-32.816014438256545
1739209656.3935895;-38.13080360867914
1739209656.3935957;-45.120503652039325
1739209656.3936017;-45.120503652039325
1739209656.3936079;-45.120503652039325
1739209656.393614;-38.13080360867914
1739209656.3936203;-38.13080360867914
1739209656.3936265;-45.120503652039325
1739209656.3936324;-45.120503652039325
1739209656.3936386;-45.120503652039325
1739209656.3936448;-45.120503652039325
1739209656.393651;-35.57807855764607
1739209656.393657;-38.13080360867914
1739209656.3936632;-45.120503652039325
1739209656.3936694;-45.120503652039325
1739209656.3936756;-33.981070128970906
1739209656.3936818;-31.141103565318915
1739209656.3936877;-45.120503652039325
1739209656.393694;-38.13080360867914
1739209656.3937001;-38.13080360867914
1739209656.3937063;-35.57807855764607
1739209656.3937123;-38.13080360867914
1739209656.3937185;-38.13080360867914
1739209656.3937247;-45.120503652039325
1739209656.3937309;-38.13080360867914
1739209656.393737;-38.13080360867914
1739209656.393743;-45.120503652039325
1739209656.3937492;-38.13080360867914
1739209656.3937554;-45.120503652039325
1739209656.3937616;-38.13080360867914
1739209656.3937676;-38.13080360867914
1739209656.3937738;-32.816014438256545
1739209656.39378;-28.992665084841942
1739209656.3937862;-45.120503652039325
1739209656.3937922;-45.120503652039325
1739209656.3937984;-45.120503652039325
1739209656.3938046;-38.13080360867914
1739209656.3938107;-38.13080360867914
1739209656.393817;-35.57807855764607
1739209656.393823;-38.13080360867914
1739209656.393829;-38.13080360867914
1739209656.3938353;-45.120503652039325
1739209656.3938415;-45.120503652039325
1739209656.3938475;-45.120503652039325
1739209656.3938537;-45.120503652039325
1739209656.3938599;-45.120503652039325
1739209656.393866;-45.120503652039325
1739209656.3938723;-38.13080360867914
1739209656.3938782;-31.141103565318915
1739209656.3938844;-45.120503652039325
1739209656.3938906;-38.13080360867914
1739209656.3938968;-38.13080360867914
1739209656.3939028;-45.120503652039325
1739209656.393909;-45.120503652039325
1739209656.3939152;-45.120503652039325
1739209656.3939214;-45.120503652039325
1739209656.3939276;-33.981070128970906
1739209656.3939335;-38.13080360867914
1739209656.3939397;-38.13080360867914
1739209656.393946;-38.13080360867914
1739209656.3939521;-35.57807855764607
1739209656.393958;-38.13080360867914
1739209656.3939643;-38.13080360867914
1739209656.3939705;-38.13080360867914
1739209656.3939767;-32.81601443825658
1739209656.393983;-45.120503652039325
1739209656.3939888;-45.120503652039325
1739209656.393995;-38.13080360867914
1739209656.3940012;-45.120503652039325
1739209656.3940074;-38.13080360867914
1739209656.3940134;-35.57807855764607
1739209656.3940196;-45.120503652039325
1739209656.3940258;-31.141103565318915
1739209656.394032;-45.120503652039325
1739209656.3940382;-45.120503652039325
1739209656.3940442;-45.120503652039325
1739209656.3940504;-38.13080360867914
1739209656.3940566;-33.981070128970906
1739209656.3940628;-45.120503652039325
1739209656.3940687;-45.120503652039325
1739209656.394075;-38.13080360867914
1739209656.394081;-38.13080360867914
1739209656.3940873;-38.13080360867914
1739209656.3940935;-38.13080360867914
1739209656.3940995;-38.13080360867914
1739209656.3941057;-45.120503652039325
1739209656.3941119;-38.13080360867914
1739209656.394118;-38.13080360867914
1739209656.394124;-45.120503652039325
1739209656.3941302;-45.120503652039325
1739209656.3941364;-45.120503652039325
1739209656.3941426;-35.57807855764607
1739209656.3941488;-38.13080360867914
1739209656.3941548;-45.120503652039325
1739209656.394161;-38.13080360867914
1739209656.3941672;-38.13080360867914
1739209656.3941734;-33.981070128970906
1739209656.3941793;-38.13080360867914
1739209656.3941855;-38.13080360867914
1739209656.3941917;-45.120503652039325
1739209656.394198;-38.13080360867914
1739209656.3942041;-35.57807855764607
1739209656.39421;-38.13080360867914
1739209656.3942163;-38.13080360867914
1739209656.3942225;-33.981070128970906
1739209656.3942287;-45.120503652039325
1739209656.3942347;-45.120503652039325
1739209656.3942409;-38.13080360867914
1739209656.394247;-38.13080360867914
1739209656.3942533;-45.120503652039325
1739209656.3942595;-38.13080360867914
1739209656.3942654;-33.981070128970906
1739209656.3942716;-38.13080360867914
1739209656.3942778;-45.120503652039325
1739209656.394284;-45.120503652039325
1739209656.39429;-38.13080360867914
1739209656.3942962;-38.13080360867914
1739209656.3943024;-45.120503652039325
1739209656.3943086;-38.13080360867914
1739209656.3943145;-35.57807855764607
1739209656.3943207;-32.816014438256545
1739209656.394327;-38.13080360867914
1739209656.3943331;-38.13080360867914
1739209656.3943393;-38.13080360867914
1739209656.3943453;-45.120503652039325
1739209656.3943515;-45.120503652039325
1739209656.3943577;-45.120503652039325
1739209656.3943639;-35.57807855764607
1739209656.3943698;-38.13080360867914
1739209656.394376;-45.120503652039325
1739209656.3943822;-38.13080360867914
1739209656.3943884;-38.13080360867914
1739209656.3943946;-45.120503652039325
1739209656.3944006;-45.120503652039325
1739209656.3944068;-45.120503652039325
1739209656.394413;-45.120503652039325
1739209656.3944192;-38.13080360867914
1739209656.3944252;-32.816014438256545
1739209656.3944314;-38.13080360867914
1739209656.3944376;-35.57807855764607
1739209656.3944438;-38.13080360867914
1739209656.39445;-35.57807855764607
1739209656.394456;-45.120503652039325
1739209656.394462;-45.120503652039325
1739209656.3944683;-45.120503652039325
1739209656.3944745;-45.120503652039325
1739209656.3944805;-45.120503652039325
1739209656.3944867;-45.120503652039325
1739209656.3944929;-38.13080360867914
1739209656.394499;-38.13080360867914
1739209656.3945053;-35.57807855764607
1739209656.3945112;-38.13080360867914
1739209656.3945174;-45.120503652039325
1739209656.3945236;-45.120503652039325
1739209656.3945298;-38.13080360867914
1739209656.3945358;-35.57807855764607
1739209656.394542;-33.981070128970906
1739209656.3945482;-35.57807855764607
1739209656.3945544;-38.13080360867914
1739209656.3945606;-35.57807855764607
1739209656.3945665;-38.13080360867914
1739209656.3945727;-31.141103565318893
1739209656.394579;-35.57807855764607
1739209656.3945851;-38.13080360867914
1739209656.394591;-45.120503652039325
1739209656.3945973;-45.120503652039325
1739209656.3946035;-38.13080360867914
1739209656.3946097;-38.13080360867914
1739209656.394616;-32.816014438256545
1739209656.3946218;-38.13080360867914
1739209656.394628;-38.13080360867914
1739209656.3946342;-38.13080360867914
1739209656.3946404;-45.120503652039325
1739209656.3946464;-45.120503652039325
1739209656.3946526;-45.120503652039325
1739209656.3946588;-35.57807855764607
1739209656.394665;-38.13080360867914
1739209656.3946712;-31.141103565318893
1739209656.3946772;-35.57807855764607
1739209656.3946834;-45.120503652039325
1739209656.3946896;-38.13080360867914
1739209656.3946958;-32.816014438256545
1739209656.3947017;-38.13080360867914
1739209656.394708;-38.13080360867914
1739209656.394714;-38.13080360867914
1739209656.3947203;-45.120503652039325
1739209656.3947265;-38.13080360867914
1739209656.3947325;-45.120503652039325
1739209656.3947387;-45.120503652039325
1739209656.3947449;-45.120503652039325
1739209656.394751;-38.13080360867914
1739209656.394757;-38.13080360867914
1739209656.3947632;-38.13080360867914
1739209656.3947694;-45.120503652039325
1739209656.3947756;-45.120503652039325
1739209656.3947816;-45.120503652039325
1739209656.3947878;-38.13080360867914
1739209656.394794;-45.120503652039325
1739209656.3948002;-45.120503652039325
1739209656.3948064;-38.13080360867914
1739209656.3948123;-38.13080360867914
1739209656.3948185;-30.49652367304973
1739209656.3948247;-29.438486411369333
1739209656.394831;-38.13080360867914
1739209656.394837;-38.13080360867914
1739209656.394843;-38.13080360867914
1739209656.3948493;-38.13080360867914
1739209656.3948555;-45.120503652039325
1739209656.3948617;-33.981070128970906
1739209656.3948677;-45.120503652039325
1739209656.3948739;-35.57807855764607
1739209656.39488;-35.57807855764607
1739209656.3948863;-45.120503652039325
1739209656.3948922;-45.120503652039325
1739209656.3948984;-38.13080360867914
1739209656.3949046;-35.57807855764607
1739209656.3949108;-38.13080360867914
1739209656.394917;-45.120503652039325
1739209656.394923;-38.13080360867914
1739209656.3949292;-38.13080360867914
1739209656.3949354;-38.13080360867914
1739209656.3949416;-38.13080360867914
1739209656.3949475;-38.13080360867914
1739209656.3949537;-38.13080360867914
1739209656.39496;-38.13080360867914
1739209656.3949661;-38.13080360867914
1739209656.3949723;-38.13080360867914
1739209656.3949783;-35.57807855764607
1739209656.3949845;-35.57807855764607
1739209656.3949907;-38.13080360867914
1739209656.394997;-32.816014438256545
1739209656.3950028;-38.13080360867914
1739209656.395009;-38.13080360867914
1739209656.3950152;-45.120503652039325
1739209656.3950214;-45.120503652039325
1739209656.3950276;-35.57807855764607
1739209656.3950336;-38.13080360867914
1739209656.3950398;-45.120503652039325
1739209656.395046;-38.13080360867914
1739209656.3950522;-38.13080360867914
1739209656.3950582;-45.120503652039325
1739209656.3950644;-35.57807855764607
1739209656.3950706;-33.981070128970906
1739209656.3950768;-45.120503652039325
1739209656.395083;-45.120503652039325
1739209656.395089;-45.120503652039325
1739209656.395095;-38.13080360867914
1739209656.3951013;-45.120503652039325
1739209656.3951075;-38.13080360867914
1739209656.3951135;-38.13080360867914
1739209656.3951197;-45.120503652039325
1739209656.3951259;-38.13080360867914
1739209656.395132;-45.120503652039325
1739209656.3951383;-45.120503652039325
1739209656.3951442;-38.13080360867914
1739209656.3951504;-38.13080360867914
1739209656.3951566;-45.120503652039325
1739209656.3951628;-38.13080360867914
1739209656.3951688;-33.981070128970906
1739209656.395175;-35.57807855764607
1739209656.3951812;-38.13080360867914
1739209656.3951874;-38.13080360867914
1739209656.3951936;-38.13080360867914
1739209656.3951995;-45.120503652039325
1739209656.3952057;-45.120503652039325
1739209656.395212;-45.120503652039325
1739209656.3952181;-38.13080360867914
1739209656.395224;-38.13080360867914
1739209656.3952303;-45.120503652039325
1739209656.3952365;-35.57807855764607
1739209656.3952427;-33.981070128970906
1739209656.3952487;-45.120503652039325
1739209656.3952549;-38.13080360867914
1739209656.395261;-45.120503652039325
1739209656.3952672;-45.120503652039325
1739209656.3952734;-45.120503652039325
1739209656.3952794;-38.13080360867914
1739209656.3952856;-35.57807855764607
1739209656.3952918;-45.120503652039325
1739209656.395298;-38.13080360867914
1739209656.395304;-35.57807855764607
1739209656.3953102;-45.120503652039325
1739209656.3953164;-33.981070128970906
1739209656.3953226;-38.13080360867914
1739209656.3953288;-45.120503652039325
1739209656.3953347;-38.13080360867914
1739209656.395341;-45.120503652039325
1739209656.395347;-38.13080360867914
1739209656.3953533;-38.13080360867914
1739209656.3953593;-32.816014438256545
1739209656.3953655;-38.13080360867914
1739209656.3953717;-45.120503652039325
1739209656.3953779;-38.13080360867914
1739209656.395384;-38.13080360867914
1739209656.39539;-45.120503652039325
1739209656.3953962;-45.120503652039325
1739209656.3954024;-45.120503652039325
1739209656.3954086;-38.13080360867914
1739209656.3954146;-38.13080360867914
1739209656.3954208;-45.120503652039325
1739209656.395427;-38.13080360867914
1739209656.3954332;-38.13080360867914
1739209656.3954394;-31.141103565318915
1739209656.3954453;-33.981070128970906
1739209656.3954515;-45.120503652039325
1739209656.3954577;-45.120503652039325
1739209656.395464;-38.13080360867914
1739209656.39547;-31.141103565318915
1739209656.395476;-38.13080360867914
1739209656.3954823;-38.13080360867914
1739209656.3954885;-45.120503652039325
1739209656.3954947;-38.13080360867914
1739209656.3955007;-38.13080360867914
1739209656.3955069;-32.816014438256545
1739209656.395513;-33.981070128970906
1739209656.3955193;-31.141103565318943
1739209656.3955252;-38.13080360867914
1739209656.3955314;-35.57807855764607
1739209656.3955376;-38.13080360867914
1739209656.3955438;-45.120503652039325
1739209656.39555;-38.13080360867914
1739209656.395556;-45.120503652039325
1739209656.3955622;-35.57807855764607
1739209656.3955684;-31.141103565318915
1739209656.3955746;-45.120503652039325
1739209656.3955805;-38.13080360867914
1739209656.3955867;-33.981070128970906
1739209656.395593;-38.13080360867914
1739209656.3955991;-38.13080360867914
1739209656.3956053;-38.13080360867914
1739209656.3956113;-38.13080360867914
1739209656.3956175;-45.120503652039325
1739209656.3956237;-38.13080360867914
1739209656.39563;-45.120503652039325
1739209656.3956358;-38.13080360867914
1739209656.395642;-35.57807855764607
1739209656.3956482;-38.13080360867914
1739209656.3956544;-38.13080360867914
1739209656.3956606;-45.120503652039325
1739209656.3956666;-38.13080360867914
1739209656.3956728;-38.13080360867914
1739209656.395679;-38.13080360867914
1739209656.3956852;-45.120503652039325
1739209656.3956912;-45.120503652039325
1739209656.3956974;-45.120503652039325
1739209656.3957036;-38.13080360867914
1739209656.3957098;-38.13080360867914
1739209656.3957157;-27.8777449560314
1739209656.395722;-38.13080360867914
1739209656.395728;-38.13080360867914
1739209656.3957343;-35.57807855764607
1739209656.3957405;-31.141103565318915
1739209656.3957465;-38.13080360867914
1739209656.3957527;-33.981070128970906
1739209656.3957589;-45.120503652039325
1739209656.395765;-45.120503652039325
1739209656.395771;-45.120503652039325
1739209656.3957772;-38.13080360867914
1739209656.3957834;-45.120503652039325
1739209656.3957896;-38.13080360867914
1739209656.3957958;-33.981070128970906
1739209656.3958018;-33.981070128970906
1739209656.395808;-45.120503652039325
1739209656.3958142;-45.120503652039325
1739209656.3958204;-45.120503652039325
1739209656.3958263;-38.13080360867914
1739209656.3958325;-45.120503652039325
1739209656.3958387;-45.120503652039325
1739209656.395845;-45.120503652039325
1739209656.3958511;-38.13080360867914
1739209656.395857;-45.120503652039325
1739209656.3958633;-35.57807855764607
1739209656.3958695;-38.13080360867914
1739209656.3958757;-45.120503652039325
1739209656.3958817;-45.120503652039325
1739209656.3958879;-38.13080360867914
1739209656.395894;-45.120503652039325
1739209656.3959002;-38.13080360867914
1739209656.3959064;-38.13080360867914
1739209656.3959124;-45.120503652039325
1739209656.3959186;-38.13080360867914
1739209656.3959248;-33.981070128970906
1739209656.395931;-38.13080360867914
