CAN Message; 0x39:0cf57bbe04a62c5e
Timestamp;Amplitude
1739209790.2304907;-45.120503652039325
1739209790.2304914;-38.13080360867914
1739209790.230492;-38.13080360867914
1739209790.2304928;-45.120503652039325
1739209790.2304935;-45.120503652039325
1739209790.2304943;-45.120503652039325
1739209790.2304952;-38.13080360867914
1739209790.230496;-38.13080360867914
1739209790.2304966;-45.120503652039325
1739209790.2304974;-38.13080360867914
1739209790.230498;-30.49652367304973
1739209790.2304988;-31.141103565318915
1739209790.2304995;-35.57807855764607
1739209790.2305002;-38.13080360867914
1739209790.230501;-45.120503652039325
1739209790.2305017;-35.57807855764607
1739209790.2305024;-38.13080360867914
1739209790.2305033;-33.981070128970906
1739209790.230504;-38.13080360867914
1739209790.2305048;-45.120503652039325
1739209790.2305055;-38.13080360867914
1739209790.2305062;-45.120503652039325
1739209790.230507;-45.120503652039325
1739209790.2305076;-45.120503652039325
1739209790.2305083;-45.120503652039325
1739209790.230509;-45.120503652039325
1739209790.2305098;-31.141103565318915
1739209790.2305105;-31.141103565318915
1739209790.2305114;-38.13080360867914
1739209790.2305121;-45.120503652039325
1739209790.2305129;-38.13080360867914
1739209790.2305136;-38.13080360867914
1739209790.2305143;-38.13080360867914
1739209790.230515;-45.120503652039325
1739209790.2305157;-45.120503652039325
1739209790.2305164;-38.13080360867914
1739209790.2305171;-45.120503652039325
1739209790.2305179;-38.13080360867914
1739209790.2305186;-45.120503652039325
1739209790.2305195;-38.13080360867914
1739209790.2305202;-38.13080360867914
1739209790.230521;-38.13080360867914
1739209790.2305217;-38.13080360867914
1739209790.2305224;-35.57807855764607
1739209790.230523;-45.120503652039325
1739209790.2305238;-45.120503652039325
1739209790.2305245;-38.13080360867914
1739209790.2305253;-45.120503652039325
1739209790.230526;-45.120503652039325
1739209790.2305267;-45.120503652039325
1739209790.2305276;-33.981070128970906
1739209790.2305284;-27.267205301931607
1739209790.230529;-38.13080360867914
1739209790.2305298;-38.13080360867914
1739209790.2305305;-45.120503652039325
1739209790.2305312;-45.120503652039325
1739209790.230532;-45.120503652039325
1739209790.2305326;-45.120503652039325
1739209790.2305334;-38.13080360867914
1739209790.230534;-38.13080360867914
1739209790.2305348;-45.120503652039325
1739209790.2305355;-38.13080360867914
1739209790.2305365;-35.57807855764607
1739209790.2305372;-33.981070128970906
1739209790.230538;-45.120503652039325
1739209790.2305386;-45.120503652039325
1739209790.2305393;-45.120503652039325
1739209790.23054;-38.13080360867914
1739209790.2305408;-38.13080360867914
1739209790.2305415;-35.57807855764607
1739209790.2305422;-45.120503652039325
1739209790.230543;-45.120503652039325
1739209790.2305436;-45.120503652039325
1739209790.2305446;-38.13080360867914
1739209790.2305453;-32.816014438256545
1739209790.230546;-33.981070128970906
1739209790.2305467;-45.120503652039325
1739209790.2305474;-38.13080360867914
1739209790.2305481;-45.120503652039325
1739209790.2305489;-38.13080360867914
1739209790.2305496;-35.57807855764607
1739209790.2305503;-38.13080360867914
1739209790.230551;-45.120503652039325
1739209790.2305517;-38.13080360867914
1739209790.2305527;-38.13080360867914
1739209790.2305534;-45.120503652039325
1739209790.230554;-45.120503652039325
1739209790.2305548;-38.13080360867914
1739209790.2305555;-38.13080360867914
1739209790.2305562;-45.120503652039325
1739209790.230557;-38.13080360867914
1739209790.2305577;-45.120503652039325
1739209790.2305584;-45.120503652039325
1739209790.230559;-35.57807855764607
1739209790.2305598;-38.13080360867914
1739209790.2305608;-38.13080360867914
1739209790.2305615;-45.120503652039325
1739209790.2305622;-45.120503652039325
1739209790.230563;-45.120503652039325
1739209790.2305636;-38.13080360867914
1739209790.2305644;-33.981070128970906
1739209790.230565;-45.120503652039325
1739209790.2305658;-45.120503652039325
1739209790.2305665;-38.13080360867914
1739209790.2305672;-32.816014438256545
1739209790.230568;-45.120503652039325
1739209790.230569;-38.13080360867914
1739209790.2305696;-45.120503652039325
1739209790.2305703;-45.120503652039325
1739209790.230571;-45.120503652039325
1739209790.2305717;-45.120503652039325
1739209790.2305725;-45.120503652039325
1739209790.2305732;-38.13080360867914
1739209790.230574;-38.13080360867914
1739209790.2305746;-45.120503652039325
1739209790.2305753;-45.120503652039325
1739209790.230576;-38.13080360867914
1739209790.230577;-45.120503652039325
1739209790.2305777;-45.120503652039325
1739209790.2305784;-33.981070128970906
1739209790.2305791;-38.13080360867914
1739209790.2305799;-33.981070128970906
1739209790.2305806;-45.120503652039325
1739209790.2305813;-38.13080360867914
1739209790.230582;-27.8777449560314
1739209790.2305827;-45.120503652039325
1739209790.2305834;-45.120503652039325
1739209790.2305841;-38.13080360867914
1739209790.230585;-45.120503652039325
1739209790.2305858;-45.120503652039325
1739209790.2305865;-38.13080360867914
1739209790.2305872;-38.13080360867914
1739209790.230588;-33.981070128970956
1739209790.2305887;-45.120503652039325
1739209790.2305894;-38.13080360867914
1739209790.23059;-38.13080360867914
1739209790.2305908;-45.120503652039325
1739209790.2305915;-38.13080360867914
1739209790.2305923;-38.13080360867914
1739209790.2305932;-35.57807855764607
1739209790.230594;-30.49652367304973
1739209790.2305946;-38.13080360867914
1739209790.2305954;-35.57807855764607
1739209790.230596;-38.13080360867914
1739209790.2305968;-45.120503652039325
1739209790.2305975;-38.13080360867914
1739209790.2305982;-45.120503652039325
1739209790.230599;-45.120503652039325
1739209790.2305996;-35.57807855764607
1739209790.2306004;-45.120503652039325
1739209790.230601;-38.13080360867914
1739209790.230602;-38.13080360867914
1739209790.2306027;-45.120503652039325
1739209790.2306035;-45.120503652039325
1739209790.2306042;-38.13080360867914
1739209790.230605;-38.13080360867914
1739209790.2306056;-38.13080360867914
1739209790.2306063;-45.120503652039325
1739209790.230607;-38.13080360867914
1739209790.2306077;-45.120503652039325
1739209790.2306085;-38.13080360867914
1739209790.2306092;-35.57807855764607
1739209790.2306101;-45.120503652039325
1739209790.2306108;-38.13080360867914
1739209790.2306116;-29.438486411369333
1739209790.2306123;-38.13080360867914
1739209790.230613;-45.120503652039325
1739209790.2306137;-38.13080360867914
1739209790.2306144;-38.13080360867914
1739209790.2306151;-45.120503652039325
1739209790.2306159;-32.816014438256545
1739209790.2306166;-38.13080360867914
1739209790.2306173;-45.120503652039325
1739209790.2306182;-38.13080360867914
1739209790.230619;-45.120503652039325
1739209790.2306197;-45.120503652039325
1739209790.2306204;-38.13080360867914
1739209790.230621;-38.13080360867914
1739209790.2306218;-45.120503652039325
1739209790.2306225;-45.120503652039325
1739209790.2306232;-38.13080360867914
1739209790.230624;-38.13080360867914
1739209790.2306247;-38.13080360867914
1739209790.2306254;-45.120503652039325
1739209790.2306263;-45.120503652039325
1739209790.230627;-45.120503652039325
1739209790.2306278;-45.120503652039325
1739209790.2306285;-45.120503652039325
1739209790.2306292;-31.141103565318893
1739209790.23063;-38.13080360867914
1739209790.2306306;-45.120503652039325
1739209790.2306314;-38.13080360867914
1739209790.230632;-32.816014438256545
1739209790.2306328;-45.120503652039325
1739209790.2306335;-45.120503652039325
1739209790.2306345;-33.981070128970906
1739209790.2306352;-38.13080360867914
1739209790.230636;-45.120503652039325
1739209790.2306366;-45.120503652039325
1739209790.2306373;-38.13080360867914
1739209790.230638;-35.57807855764607
1739209790.2306387;-38.13080360867914
1739209790.2306395;-45.120503652039325
1739209790.2306402;-38.13080360867914
1739209790.230641;-35.57807855764607
1739209790.2306416;-38.13080360867914
1739209790.2306426;-45.120503652039325
1739209790.2306433;-38.13080360867914
1739209790.230644;-45.120503652039325
1739209790.2306447;-38.13080360867914
1739209790.2306454;-45.120503652039325
1739209790.2306461;-45.120503652039325
1739209790.2306468;-38.13080360867914
1739209790.2306476;-38.13080360867914
1739209790.2306483;-45.120503652039325
1739209790.230649;-45.120503652039325
1739209790.2306497;-33.981070128970906
1739209790.2306507;-38.13080360867914
1739209790.2306514;-38.13080360867914
1739209790.230652;-38.13080360867914
1739209790.2306528;-45.120503652039325
1739209790.2306535;-38.13080360867914
1739209790.2306542;-45.120503652039325
1739209790.230655;-38.13080360867914
1739209790.2306557;-38.13080360867914
1739209790.2306564;-38.13080360867914
1739209790.230657;-38.13080360867914
1739209790.2306578;-45.120503652039325
1739209790.2306588;-45.120503652039325
1739209790.2306595;-33.981070128970906
1739209790.2306602;-35.57807855764607
1739209790.230661;-33.981070128970906
1739209790.2306616;-45.120503652039325
1739209790.2306623;-38.13080360867914
1739209790.230663;-35.57807855764607
1739209790.2306638;-45.120503652039325
1739209790.2306645;-45.120503652039325
1739209790.2306652;-33.981070128970906
1739209790.230666;-45.120503652039325
1739209790.2306666;-38.13080360867914
1739209790.2306676;-38.13080360867914
1739209790.2306683;-38.13080360867914
1739209790.230669;-45.120503652039325
1739209790.2306697;-45.120503652039325
1739209790.2306705;-38.13080360867914
1739209790.2306712;-38.13080360867914
1739209790.230672;-35.57807855764607
1739209790.2306726;-38.13080360867914
1739209790.2306733;-45.120503652039325
1739209790.230674;-45.120503652039325
1739209790.2306747;-45.120503652039325
1739209790.2306757;-45.120503652039325
1739209790.2306764;-35.57807855764607
1739209790.2306771;-31.141103565318915
1739209790.2306778;-38.13080360867914
1739209790.2306786;-38.13080360867914
1739209790.2306793;-38.13080360867914
1739209790.23068;-35.57807855764607
1739209790.2306807;-45.120503652039325
1739209790.2306814;-45.120503652039325
1739209790.2306821;-32.816014438256545
1739209790.2306828;-27.877744956031414
1739209790.2306838;-45.120503652039325
1739209790.2306845;-38.13080360867914
1739209790.2306852;-35.57807855764607
1739209790.230686;-45.120503652039325
1739209790.2306867;-45.120503652039325
1739209790.2306874;-33.981070128970906
1739209790.230688;-38.13080360867914
1739209790.2306888;-33.981070128970906
1739209790.2306895;-45.120503652039325
1739209790.2306902;-38.13080360867914
1739209790.230691;-38.13080360867914
1739209790.230692;-38.13080360867914
1739209790.2306926;-38.13080360867914
1739209790.2306933;-38.13080360867914
1739209790.230694;-45.120503652039325
1739209790.2306948;-45.120503652039325
1739209790.2306955;-35.57807855764607
1739209790.2306962;-38.13080360867914
1739209790.230697;-45.120503652039325
1739209790.2306976;-38.13080360867914
1739209790.2306983;-35.57807855764607
1739209790.230699;-38.13080360867914
1739209790.2307;-45.120503652039325
1739209790.2307007;-33.981070128970906
1739209790.2307014;-38.13080360867914
1739209790.2307022;-45.120503652039325
1739209790.2307029;-38.13080360867914
1739209790.2307036;-45.120503652039325
1739209790.2307043;-38.13080360867914
1739209790.230705;-45.120503652039325
1739209790.2307057;-38.13080360867914
1739209790.2307065;-32.816014438256545
1739209790.2307072;-33.981070128970906
1739209790.2307081;-38.13080360867914
1739209790.2307088;-38.13080360867914
1739209790.2307096;-38.13080360867914
1739209790.2307103;-45.120503652039325
1739209790.230711;-38.13080360867914
1739209790.2307117;-38.13080360867914
1739209790.2307124;-45.120503652039325
1739209790.2307131;-45.120503652039325
1739209790.2307138;-38.13080360867914
1739209790.2307146;-35.57807855764607
1739209790.2307153;-35.57807855764607
1739209790.2307162;-38.13080360867914
1739209790.230717;-38.13080360867914
1739209790.2307177;-38.13080360867914
1739209790.2307184;-45.120503652039325
1739209790.230719;-38.13080360867914
1739209790.2307198;-45.120503652039325
1739209790.2307205;-45.120503652039325
1739209790.2307212;-45.120503652039325
1739209790.230722;-35.57807855764607
1739209790.2307227;-45.120503652039325
1739209790.2307234;-45.120503652039325
1739209790.2307243;-38.13080360867914
1739209790.230725;-33.981070128970906
1739209790.2307258;-45.120503652039325
1739209790.2307265;-45.120503652039325
1739209790.2307272;-33.981070128970906
1739209790.230728;-33.981070128970906
1739209790.2307286;-45.120503652039325
1739209790.2307293;-38.13080360867914
1739209790.23073;-45.120503652039325
1739209790.2307308;-38.13080360867914
1739209790.2307315;-35.57807855764607
1739209790.2307322;-45.120503652039325
1739209790.2307332;-45.120503652039325
1739209790.2307339;-32.816014438256545
1739209790.2307346;-33.981070128970906
1739209790.2307353;-45.120503652039325
1739209790.230736;-38.13080360867914
1739209790.2307367;-35.57807855764607
1739209790.2307374;-38.13080360867914
1739209790.2307382;-38.13080360867914
1739209790.2307389;-38.13080360867914
1739209790.2307396;-45.120503652039325
1739209790.2307403;-38.13080360867914
1739209790.2307413;-45.120503652039325
1739209790.230742;-45.120503652039325
1739209790.2307427;-45.120503652039325
1739209790.2307434;-45.120503652039325
1739209790.2307441;-45.120503652039325
1739209790.2307448;-38.13080360867914
1739209790.2307456;-38.13080360867914
1739209790.2307463;-38.13080360867914
1739209790.230747;-45.120503652039325
1739209790.2307477;-45.120503652039325
1739209790.2307484;-30.49652367304973
1739209790.2307494;-33.981070128970906
1739209790.23075;-45.120503652039325
1739209790.2307508;-38.13080360867914
1739209790.2307515;-38.13080360867914
1739209790.2307522;-35.57807855764607
1739209790.230753;-45.120503652039325
1739209790.2307537;-38.13080360867914
1739209790.2307544;-38.13080360867914
1739209790.230755;-45.120503652039325
1739209790.2307558;-45.120503652039325
1739209790.2307565;-45.120503652039325
1739209790.2307575;-45.120503652039325
1739209790.2307582;-45.120503652039325
1739209790.230759;-45.120503652039325
1739209790.2307596;-38.13080360867914
1739209790.2307603;-38.13080360867914
1739209790.230761;-45.120503652039325
1739209790.2307618;-45.120503652039325
1739209790.2307625;-45.120503652039325
1739209790.2307632;-38.13080360867914
1739209790.230764;-45.120503652039325
1739209790.2307646;-45.120503652039325
1739209790.2307656;-45.120503652039325
1739209790.2307663;-31.141103565318915
1739209790.230767;-28.992665084841942
1739209790.2307677;-45.120503652039325
1739209790.2307684;-45.120503652039325
1739209790.2307692;-38.13080360867914
1739209790.2307699;-35.57807855764607
1739209790.2307706;-38.13080360867914
1739209790.2307713;-38.13080360867914
1739209790.230772;-38.13080360867914
1739209790.2307727;-45.120503652039325
1739209790.2307737;-45.120503652039325
1739209790.2307744;-38.13080360867914
1739209790.230775;-38.13080360867914
1739209790.2307758;-45.120503652039325
1739209790.2307765;-38.13080360867914
1739209790.2307773;-38.13080360867914
1739209790.230778;-29.438486411369333
1739209790.2307787;-33.981070128970906
1739209790.2307794;-45.120503652039325
1739209790.2307801;-33.981070128970906
1739209790.2307808;-32.816014438256545
1739209790.2307818;-31.141103565318915
1739209790.2307825;-45.120503652039325
1739209790.2307832;-45.120503652039325
1739209790.230784;-38.13080360867914
1739209790.2307847;-45.120503652039325
1739209790.2307854;-45.120503652039325
1739209790.230786;-38.13080360867914
1739209790.2307868;-45.120503652039325
1739209790.2307875;-45.120503652039325
1739209790.2307882;-38.13080360867914
1739209790.230789;-45.120503652039325
1739209790.2307897;-45.120503652039325
1739209790.2307906;-45.120503652039325
1739209790.2307913;-45.120503652039325
1739209790.230792;-45.120503652039325
1739209790.2307928;-45.120503652039325
1739209790.2307935;-38.13080360867914
1739209790.2307942;-38.13080360867914
1739209790.230795;-38.13080360867914
1739209790.2307956;-38.13080360867914
1739209790.2307963;-31.141103565318915
1739209790.230797;-35.57807855764607
1739209790.2307978;-38.13080360867914
1739209790.2307987;-45.120503652039325
1739209790.2307994;-38.13080360867914
1739209790.2308002;-38.13080360867914
1739209790.2308009;-31.141103565318915
1739209790.2308016;-45.120503652039325
1739209790.2308023;-27.877744956031414
1739209790.230803;-38.13080360867914
1739209790.2308037;-33.981070128970906
1739209790.2308044;-45.120503652039325
1739209790.2308052;-45.120503652039325
1739209790.2308059;-38.13080360867914
1739209790.2308068;-38.13080360867914
1739209790.2308075;-38.13080360867914
1739209790.2308083;-31.141103565318915
1739209790.230809;-45.120503652039325
1739209790.2308097;-45.120503652039325
1739209790.2308104;-45.120503652039325
1739209790.230811;-38.13080360867914
1739209790.2308118;-35.57807855764607
1739209790.2308125;-38.13080360867914
1739209790.2308133;-45.120503652039325
1739209790.230814;-45.120503652039325
1739209790.230815;-38.13080360867914
1739209790.2308156;-45.120503652039325
1739209790.2308164;-45.120503652039325
1739209790.230817;-45.120503652039325
1739209790.2308178;-45.120503652039325
1739209790.2308185;-45.120503652039325
1739209790.2308192;-45.120503652039325
1739209790.23082;-38.13080360867914
1739209790.2308207;-45.120503652039325
1739209790.2308214;-38.13080360867914
1739209790.230822;-35.57807855764607
1739209790.230823;-38.13080360867914
1739209790.2308238;-45.120503652039325
1739209790.2308245;-38.13080360867914
1739209790.2308252;-35.57807855764607
1739209790.230826;-33.981070128970906
1739209790.2308266;-45.120503652039325
1739209790.2308273;-38.13080360867914
1739209790.230828;-45.120503652039325
1739209790.2308288;-38.13080360867914
1739209790.2308295;-38.13080360867914
1739209790.2308302;-38.13080360867914
1739209790.2308311;-35.57807855764607
1739209790.2308319;-38.13080360867914
1739209790.2308326;-38.13080360867914
1739209790.2308333;-45.120503652039325
1739209790.230834;-45.120503652039325
1739209790.2308347;-45.120503652039325
1739209790.2308354;-45.120503652039325
1739209790.2308362;-38.13080360867914
1739209790.2308369;-38.13080360867914
1739209790.2308376;-38.13080360867914
1739209790.2308383;-45.120503652039325
1739209790.2308393;-38.13080360867914
1739209790.23084;-38.13080360867914
1739209790.2308407;-38.13080360867914
1739209790.2308414;-45.120503652039325
1739209790.230842;-38.13080360867914
1739209790.2308428;-45.120503652039325
1739209790.2308435;-45.120503652039325
1739209790.2308443;-31.141103565318893
1739209790.230845;-38.13080360867914
1739209790.2308457;-35.57807855764607
1739209790.2308464;-38.13080360867914
1739209790.2308474;-45.120503652039325
1739209790.230848;-45.120503652039325
1739209790.2308488;-38.13080360867914
1739209790.2308495;-45.120503652039325
1739209790.2308502;-45.120503652039325
1739209790.230851;-38.13080360867914
1739209790.2308517;-45.120503652039325
1739209790.2308524;-45.120503652039325
1739209790.230853;-45.120503652039325
1739209790.2308538;-45.120503652039325
1739209790.2308545;-45.120503652039325
1739209790.2308552;-38.13080360867914
1739209790.2308562;-32.816014438256545
1739209790.230857;-38.13080360867914
1739209790.2308576;-38.13080360867914
1739209790.2308583;-38.13080360867914
1739209790.230859;-38.13080360867914
1739209790.2308598;-45.120503652039325
1739209790.2308605;-38.13080360867914
1739209790.2308612;-38.13080360867914
1739209790.230862;-31.141103565318893
1739209790.2308626;-38.13080360867914
1739209790.2308633;-45.120503652039325
1739209790.2308643;-45.120503652039325
1739209790.230865;-38.13080360867914
1739209790.2308657;-38.13080360867914
1739209790.2308664;-45.120503652039325
1739209790.2308671;-45.120503652039325
1739209790.2308679;-45.120503652039325
1739209790.2308686;-38.13080360867914
1739209790.2308693;-38.13080360867914
1739209790.23087;-38.13080360867914
1739209790.2308707;-45.120503652039325
1739209790.2308714;-38.13080360867914
1739209790.2308724;-45.120503652039325
1739209790.230873;-38.13080360867914
1739209790.2308738;-25.077289914212862
1739209790.2308745;-31.141103565318915
1739209790.2308753;-38.13080360867914
1739209790.230876;-38.13080360867914
1739209790.2308767;-38.13080360867914
1739209790.2308774;-38.13080360867914
1739209790.230878;-45.120503652039325
1739209790.2308788;-45.120503652039325
1739209790.2308795;-45.120503652039325
1739209790.2308805;-45.120503652039325
1739209790.2308812;-45.120503652039325
1739209790.230882;-45.120503652039325
1739209790.2308826;-45.120503652039325
1739209790.2308834;-45.120503652039325
1739209790.230884;-45.120503652039325
1739209790.2308848;-38.13080360867914
1739209790.2308855;-45.120503652039325
1739209790.2308862;-45.120503652039325
1739209790.230887;-38.13080360867914
1739209790.2308877;-38.13080360867914
1739209790.2308886;-45.120503652039325
1739209790.2308893;-38.13080360867914
1739209790.23089;-45.120503652039325
1739209790.2308908;-45.120503652039325
1739209790.2308915;-29.438486411369333
1739209790.2308922;-35.57807855764607
1739209790.230893;-45.120503652039325
1739209790.2308936;-38.13080360867914
1739209790.2308943;-45.120503652039325
1739209790.230895;-45.120503652039325
1739209790.2308958;-45.120503652039325
1739209790.2308967;-38.13080360867914
1739209790.2308974;-45.120503652039325
1739209790.2308981;-38.13080360867914
1739209790.2308989;-38.13080360867914
1739209790.2308996;-45.120503652039325
1739209790.2309003;-38.13080360867914
1739209790.230901;-35.57807855764607
1739209790.2309017;-38.13080360867914
1739209790.2309024;-38.13080360867914
1739209790.2309031;-35.57807855764607
1739209790.2309039;-38.13080360867914
1739209790.2309048;-45.120503652039325
1739209790.2309055;-45.120503652039325
1739209790.2309062;-45.120503652039325
1739209790.230907;-45.120503652039325
1739209790.2309077;-45.120503652039325
1739209790.2309084;-38.13080360867914
1739209790.230909;-32.816014438256545
1739209790.2309098;-38.13080360867914
1739209790.2309105;-45.120503652039325
1739209790.2309113;-38.13080360867914
1739209790.230912;-32.816014438256545
1739209790.2309127;-38.13080360867914
1739209790.2309136;-45.120503652039325
1739209790.2309144;-35.57807855764607
1739209790.230915;-38.13080360867914
1739209790.2309158;-45.120503652039325
1739209790.2309165;-45.120503652039325
1739209790.2309172;-38.13080360867914
1739209790.230918;-38.13080360867914
1739209790.2309186;-38.13080360867914
1739209790.2309194;-45.120503652039325
1739209790.23092;-45.120503652039325
1739209790.2309208;-35.57807855764607
1739209790.2309217;-33.981070128970906
1739209790.2309225;-45.120503652039325
1739209790.2309232;-38.13080360867914
1739209790.230924;-32.816014438256545
1739209790.2309246;-35.57807855764607
1739209790.2309253;-38.13080360867914
1739209790.230926;-38.13080360867914
1739209790.2309268;-38.13080360867914
1739209790.2309275;-45.120503652039325
1739209790.2309282;-45.120503652039325
1739209790.230929;-38.13080360867914
1739209790.2309299;-45.120503652039325
1739209790.2309306;-38.13080360867914
1739209790.2309313;-45.120503652039325
1739209790.230932;-33.981070128970906
1739209790.2309327;-38.13080360867914
1739209790.2309334;-38.13080360867914
1739209790.2309341;-38.13080360867914
1739209790.2309349;-45.120503652039325
1739209790.2309356;-45.120503652039325
1739209790.2309363;-38.13080360867914
1739209790.230937;-38.13080360867914
1739209790.230938;-38.13080360867914
1739209790.2309387;-35.57807855764607
1739209790.2309394;-33.981070128970906
1739209790.23094;-38.13080360867914
1739209790.2309408;-45.120503652039325
1739209790.2309415;-45.120503652039325
1739209790.2309422;-38.13080360867914
1739209790.230943;-45.120503652039325
1739209790.2309437;-38.13080360867914
1739209790.2309444;-45.120503652039325
1739209790.230945;-38.13080360867914
1739209790.230946;-45.120503652039325
1739209790.2309468;-38.13080360867914
1739209790.2309475;-32.816014438256545
1739209790.2309482;-35.57807855764607
1739209790.230949;-38.13080360867914
1739209790.2309496;-38.13080360867914
1739209790.2309504;-45.120503652039325
1739209790.230951;-32.816014438256545
1739209790.2309518;-45.120503652039325
1739209790.2309525;-45.120503652039325
1739209790.2309532;-38.13080360867914
1739209790.2309542;-38.13080360867914
1739209790.230955;-45.120503652039325
1739209790.2309556;-45.120503652039325
1739209790.2309563;-38.13080360867914
1739209790.230957;-33.981070128970906
1739209790.2309577;-38.13080360867914
1739209790.2309585;-38.13080360867914
1739209790.2309592;-33.981070128970906
1739209790.23096;-45.120503652039325
1739209790.2309606;-38.13080360867914
1739209790.2309613;-38.13080360867914
1739209790.2309623;-45.120503652039325
1739209790.230963;-33.981070128970906
1739209790.2309637;-38.13080360867914
1739209790.2309644;-45.120503652039325
1739209790.2309651;-45.120503652039325
1739209790.2309659;-38.13080360867914
1739209790.2309666;-45.120503652039325
1739209790.2309673;-38.13080360867914
1739209790.230968;-38.13080360867914
1739209790.2309687;-38.13080360867914
1739209790.2309694;-38.13080360867914
1739209790.2309704;-38.13080360867914
1739209790.230971;-45.120503652039325
1739209790.2309718;-38.13080360867914
1739209790.2309725;-35.57807855764607
1739209790.2309732;-38.13080360867914
1739209790.230974;-45.120503652039325
1739209790.2309747;-28.992665084841942
1739209790.2309754;-28.58837851428586
1739209790.230976;-45.120503652039325
1739209790.2309768;-45.120503652039325
1739209790.2309775;-45.120503652039325
1739209790.2309783;-38.13080360867914
1739209790.2309792;-38.13080360867914
1739209790.23098;-45.120503652039325
1739209790.2309806;-45.120503652039325
1739209790.2309813;-38.13080360867914
1739209790.230982;-38.13080360867914
1739209790.2309828;-45.120503652039325
1739209790.2309835;-45.120503652039325
1739209790.2309842;-45.120503652039325
1739209790.230985;-38.13080360867914
1739209790.2309856;-45.120503652039325
1739209790.2309864;-45.120503652039325
1739209790.2309873;-38.13080360867914
1739209790.230988;-38.13080360867914
1739209790.2309887;-45.120503652039325
1739209790.2309895;-38.13080360867914
1739209790.2309902;-30.49652367304973
1739209790.230991;-38.13080360867914
1739209790.2309916;-38.13080360867914
1739209790.2309923;-32.816014438256545
1739209790.230993;-38.13080360867914
1739209790.2309937;-45.120503652039325
1739209790.2309945;-45.120503652039325
1739209790.2309954;-33.981070128970906
1739209790.2309961;-45.120503652039325
1739209790.2309968;-45.120503652039325
1739209790.2309976;-38.13080360867914
1739209790.2309983;-38.13080360867914
1739209790.230999;-45.120503652039325
1739209790.2309997;-45.120503652039325
1739209790.2310004;-33.981070128970906
1739209790.2310011;-33.981070128970906
1739209790.2310019;-45.120503652039325
1739209790.2310026;-38.13080360867914
1739209790.2310035;-32.816014438256545
1739209790.2310042;-45.120503652039325
1739209790.231005;-32.816014438256545
1739209790.2310057;-35.57807855764607
1739209790.2310064;-38.13080360867914
1739209790.231007;-45.120503652039325
1739209790.2310078;-45.120503652039325
1739209790.2310085;-33.981070128970906
1739209790.2310092;-38.13080360867914
1739209790.23101;-38.13080360867914
1739209790.2310107;-45.120503652039325
1739209790.2310116;-45.120503652039325
1739209790.2310123;-45.120503652039325
1739209790.231013;-38.13080360867914
1739209790.2310138;-45.120503652039325
1739209790.2310145;-45.120503652039325
1739209790.2310152;-32.816014438256545
1739209790.231016;-45.120503652039325
1739209790.2310166;-45.120503652039325
1739209790.2310174;-38.13080360867914
1739209790.231018;-45.120503652039325
1739209790.2310188;-45.120503652039325
