CAN Message; 0x39:05c28cede717252d
Timestamp;Amplitude
1739209808.1525319;-35.57807855764607
1739209808.1525407;-32.816014438256545
1739209808.1525495;-45.120503652039325
1739209808.1525583;-35.57807855764607
1739209808.152567;-38.13080360867914
1739209808.1525757;-45.120503652039325
1739209808.1525846;-45.120503652039325
1739209808.1525934;-45.120503652039325
1739209808.1526022;-32.816014438256545
1739209808.152611;-35.57807855764607
1739209808.1526198;-45.120503652039325
1739209808.1526287;-38.13080360867914
1739209808.1526372;-45.120503652039325
1739209808.152646;-45.120503652039325
1739209808.152655;-38.13080360867914
1739209808.1526637;-38.13080360867914
1739209808.1526725;-45.120503652039325
1739209808.1526814;-45.120503652039325
1739209808.1526902;-38.13080360867914
1739209808.152699;-45.120503652039325
1739209808.1527078;-35.57807855764607
1739209808.1527164;-25.62660358559016
1739209808.1527252;-45.120503652039325
1739209808.152734;-38.13080360867914
1739209808.1527429;-38.13080360867914
1739209808.1527517;-35.57807855764607
1739209808.1527605;-45.120503652039325
1739209808.1527693;-38.13080360867914
1739209808.1527781;-45.120503652039325
1739209808.1527867;-31.141103565318943
1739209808.1527956;-35.57807855764607
1739209808.1528044;-30.49652367304973
1739209808.1528132;-45.120503652039325
1739209808.152822;-45.120503652039325
1739209808.1528308;-45.120503652039325
1739209808.1528397;-45.120503652039325
1739209808.1528485;-38.13080360867914
1739209808.1528573;-38.13080360867914
1739209808.152866;-35.57807855764607
1739209808.1528747;-38.13080360867914
1739209808.1528835;-45.120503652039325
1739209808.1528924;-38.13080360867914
1739209808.1529012;-38.13080360867914
1739209808.15291;-45.120503652039325
1739209808.1529188;-45.120503652039325
1739209808.1529276;-38.13080360867914
1739209808.1529365;-38.13080360867914
1739209808.152945;-45.120503652039325
1739209808.1529539;-38.13080360867914
1739209808.1529627;-38.13080360867914
1739209808.1529715;-38.13080360867914
1739209808.1529803;-45.120503652039325
1739209808.1529891;-38.13080360867914
1739209808.152998;-45.120503652039325
1739209808.1530068;-35.57807855764607
1739209808.1530154;-38.13080360867914
1739209808.1530242;-45.120503652039325
1739209808.153033;-45.120503652039325
1739209808.1530418;-45.120503652039325
1739209808.1530507;-45.120503652039325
1739209808.1530595;-45.120503652039325
1739209808.1530683;-38.13080360867914
1739209808.1530771;-45.120503652039325
1739209808.153086;-45.120503652039325
1739209808.1530945;-38.13080360867914
1739209808.1531034;-33.981070128970906
1739209808.1531122;-45.120503652039325
1739209808.153121;-45.120503652039325
1739209808.1531298;-45.120503652039325
1739209808.1531386;-45.120503652039325
1739209808.1531475;-45.120503652039325
1739209808.1531563;-45.120503652039325
1739209808.153165;-38.13080360867914
1739209808.1531737;-38.13080360867914
1739209808.1531825;-45.120503652039325
1739209808.1531913;-45.120503652039325
1739209808.1532001;-38.13080360867914
1739209808.153209;-38.13080360867914
1739209808.1532178;-45.120503652039325
1739209808.1532266;-45.120503652039325
1739209808.1532354;-38.13080360867914
1739209808.153244;-38.13080360867914
1739209808.1532528;-38.13080360867914
1739209808.1532617;-45.120503652039325
1739209808.1532705;-45.120503652039325
1739209808.1532793;-38.13080360867914
1739209808.1532881;-35.57807855764607
1739209808.153297;-38.13080360867914
1739209808.1533058;-45.120503652039325
1739209808.1533146;-45.120503652039325
1739209808.1533232;-38.13080360867914
1739209808.153332;-45.120503652039325
1739209808.1533408;-38.13080360867914
1739209808.1533496;-45.120503652039325
1739209808.1533585;-38.13080360867914
1739209808.1533673;-45.120503652039325
1739209808.153376;-45.120503652039325
1739209808.153385;-38.13080360867914
1739209808.1533935;-45.120503652039325
1739209808.1534023;-45.120503652039325
1739209808.1534111;-38.13080360867914
1739209808.15342;-38.13080360867914
1739209808.1534288;-28.992665084841942
1739209808.1534376;-45.120503652039325
1739209808.1534464;-38.13080360867914
1739209808.1534553;-35.57807855764607
1739209808.153464;-33.981070128970906
1739209808.1534727;-45.120503652039325
1739209808.1534815;-45.120503652039325
1739209808.1534903;-38.13080360867914
1739209808.1534991;-38.13080360867914
1739209808.153508;-45.120503652039325
1739209808.1535168;-38.13080360867914
1739209808.1535256;-45.120503652039325
1739209808.1535344;-38.13080360867914
1739209808.1535432;-38.13080360867914
1739209808.1535518;-35.57807855764607
1739209808.1535606;-38.13080360867914
1739209808.1535695;-45.120503652039325
1739209808.1535783;-38.13080360867914
1739209808.153587;-38.13080360867914
1739209808.153596;-38.13080360867914
1739209808.1536047;-38.13080360867914
1739209808.1536136;-45.120503652039325
1739209808.1536222;-45.120503652039325
1739209808.153631;-45.120503652039325
1739209808.1536398;-32.816014438256545
1739209808.1536486;-35.57807855764607
1739209808.1536574;-45.120503652039325
1739209808.1536663;-45.120503652039325
1739209808.153675;-45.120503652039325
1739209808.153684;-45.120503652039325
1739209808.1536927;-45.120503652039325
1739209808.1537013;-38.13080360867914
1739209808.1537101;-33.981070128970956
1739209808.153719;-45.120503652039325
1739209808.1537278;-33.981070128970906
1739209808.1537366;-45.120503652039325
1739209808.1537454;-45.120503652039325
1739209808.1537542;-38.13080360867914
1739209808.153763;-38.13080360867914
1739209808.1537716;-45.120503652039325
1739209808.1537805;-25.826314394896354
1739209808.1537893;-32.816014438256545
1739209808.153798;-45.120503652039325
1739209808.153807;-45.120503652039325
1739209808.1538157;-32.816014438256545
1739209808.1538246;-35.57807855764607
1739209808.1538334;-45.120503652039325
1739209808.1538422;-45.120503652039325
1739209808.1538508;-45.120503652039325
1739209808.1538596;-38.13080360867914
1739209808.1538684;-45.120503652039325
1739209808.1538773;-38.13080360867914
1739209808.153886;-45.120503652039325
1739209808.153895;-45.120503652039325
1739209808.1539037;-38.13080360867914
1739209808.1539125;-45.120503652039325
1739209808.1539214;-38.13080360867914
1739209808.15393;-45.120503652039325
1739209808.1539388;-45.120503652039325
1739209808.1539476;-45.120503652039325
1739209808.1539564;-38.13080360867914
1739209808.1539652;-45.120503652039325
1739209808.153974;-45.120503652039325
1739209808.1539829;-38.13080360867914
1739209808.1539917;-38.13080360867914
1739209808.1540003;-35.57807855764607
1739209808.154009;-38.13080360867914
1739209808.154018;-38.13080360867914
1739209808.1540267;-38.13080360867914
1739209808.1540356;-38.13080360867914
1739209808.1540444;-38.13080360867914
1739209808.1540532;-38.13080360867914
1739209808.154062;-45.120503652039325
1739209808.1540709;-45.120503652039325
1739209808.1540794;-35.57807855764607
1739209808.1540883;-38.13080360867914
1739209808.154097;-45.120503652039325
1739209808.154106;-45.120503652039325
1739209808.1541147;-38.13080360867914
1739209808.1541235;-38.13080360867914
1739209808.1541324;-32.816014438256545
1739209808.1541412;-31.141103565318893
1739209808.1541498;-45.120503652039325
1739209808.1541586;-38.13080360867914
1739209808.1541674;-38.13080360867914
1739209808.1541762;-33.981070128970906
1739209808.154185;-45.120503652039325
1739209808.1541939;-45.120503652039325
1739209808.1542027;-45.120503652039325
1739209808.1542115;-45.120503652039325
1739209808.1542203;-35.57807855764607
1739209808.154229;-38.13080360867914
1739209808.1542377;-45.120503652039325
1739209808.1542466;-45.120503652039325
1739209808.1542554;-45.120503652039325
1739209808.1542642;-45.120503652039325
1739209808.154273;-35.57807855764607
1739209808.1542819;-32.816014438256545
1739209808.1542907;-45.120503652039325
1739209808.1542995;-45.120503652039325
1739209808.154308;-45.120503652039325
1739209808.154317;-45.120503652039325
1739209808.1543257;-45.120503652039325
1739209808.1543345;-45.120503652039325
1739209808.1543434;-45.120503652039325
1739209808.1543522;-33.981070128970906
1739209808.154361;-45.120503652039325
1739209808.1543698;-45.120503652039325
1739209808.1543784;-38.13080360867914
1739209808.1543872;-35.57807855764607
1739209808.154396;-45.120503652039325
1739209808.1544049;-45.120503652039325
1739209808.1544137;-38.13080360867914
1739209808.1544225;-45.120503652039325
1739209808.1544313;-38.13080360867914
1739209808.1544402;-38.13080360867914
1739209808.154449;-33.981070128970906
1739209808.1544576;-38.13080360867914
1739209808.1544664;-38.13080360867914
1739209808.1544752;-38.13080360867914
1739209808.154484;-35.57807855764607
1739209808.1544929;-32.816014438256545
1739209808.1545017;-45.120503652039325
1739209808.1545105;-45.120503652039325
1739209808.1545193;-38.13080360867914
1739209808.154528;-35.57807855764607
1739209808.1545367;-45.120503652039325
1739209808.1545455;-45.120503652039325
1739209808.1545544;-45.120503652039325
1739209808.1545632;-45.120503652039325
1739209808.154572;-45.120503652039325
1739209808.1545808;-38.13080360867914
1739209808.1545897;-38.13080360867914
1739209808.1545985;-45.120503652039325
1739209808.154607;-38.13080360867914
1739209808.1546159;-38.13080360867914
1739209808.1546247;-35.57807855764607
1739209808.1546335;-38.13080360867914
1739209808.1546423;-35.57807855764607
1739209808.1546512;-33.981070128970906
1739209808.15466;-45.120503652039325
1739209808.1546688;-45.120503652039325
1739209808.1546776;-38.13080360867914
1739209808.1546862;-33.981070128970906
1739209808.154695;-45.120503652039325
1739209808.1547039;-45.120503652039325
1739209808.1547127;-38.13080360867914
1739209808.1547215;-45.120503652039325
1739209808.1547303;-38.13080360867914
1739209808.1547391;-38.13080360867914
1739209808.154748;-45.120503652039325
1739209808.1547565;-38.13080360867914
1739209808.1547654;-38.13080360867914
1739209808.1547742;-45.120503652039325
1739209808.154783;-45.120503652039325
1739209808.1547918;-38.13080360867914
1739209808.1548007;-38.13080360867914
1739209808.1548095;-45.120503652039325
1739209808.1548183;-45.120503652039325
1739209808.154827;-45.120503652039325
1739209808.1548357;-45.120503652039325
1739209808.1548445;-38.13080360867914
1739209808.1548533;-33.981070128970906
1739209808.1548622;-45.120503652039325
1739209808.154871;-45.120503652039325
1739209808.1548798;-33.981070128970906
1739209808.1548886;-38.13080360867914
1739209808.1548975;-38.13080360867914
1739209808.154906;-38.13080360867914
1739209808.1549149;-45.120503652039325
1739209808.1549237;-38.13080360867914
1739209808.1549325;-45.120503652039325
1739209808.1549413;-38.13080360867914
1739209808.1549501;-45.120503652039325
1739209808.154959;-45.120503652039325
1739209808.1549678;-45.120503652039325
1739209808.1549766;-45.120503652039325
1739209808.1549852;-35.57807855764607
1739209808.154994;-33.981070128970906
1739209808.1550028;-45.120503652039325
1739209808.1550117;-38.13080360867914
1739209808.1550205;-33.981070128970906
1739209808.1550293;-38.13080360867914
1739209808.155038;-45.120503652039325
1739209808.155047;-45.120503652039325
1739209808.1550558;-45.120503652039325
1739209808.1550643;-45.120503652039325
1739209808.1550732;-45.120503652039325
1739209808.155082;-45.120503652039325
1739209808.1550908;-45.120503652039325
1739209808.1550996;-45.120503652039325
1739209808.1551085;-45.120503652039325
1739209808.1551173;-38.13080360867914
1739209808.155126;-35.57807855764607
1739209808.1551347;-38.13080360867914
1739209808.1551435;-45.120503652039325
1739209808.1551523;-45.120503652039325
1739209808.1551611;-38.13080360867914
1739209808.15517;-32.816014438256545
1739209808.1551788;-45.120503652039325
1739209808.1551876;-35.57807855764607
1739209808.1551964;-38.13080360867914
1739209808.1552052;-45.120503652039325
1739209808.1552138;-38.13080360867914
1739209808.1552227;-33.981070128970906
1739209808.1552315;-38.13080360867914
1739209808.1552403;-38.13080360867914
1739209808.155249;-45.120503652039325
1739209808.155258;-38.13080360867914
1739209808.1552668;-38.13080360867914
1739209808.1552756;-45.120503652039325
1739209808.1552842;-45.120503652039325
1739209808.155293;-32.816014438256545
1739209808.1553018;-35.57807855764607
1739209808.1553106;-38.13080360867914
1739209808.1553195;-38.13080360867914
1739209808.1553283;-33.981070128970906
1739209808.155337;-38.13080360867914
1739209808.155346;-35.57807855764607
1739209808.1553547;-38.13080360867914
1739209808.1553633;-45.120503652039325
1739209808.1553721;-45.120503652039325
1739209808.155381;-45.120503652039325
1739209808.1553898;-38.13080360867914
1739209808.1553986;-45.120503652039325
1739209808.1554074;-38.13080360867914
1739209808.1554163;-45.120503652039325
1739209808.155425;-45.120503652039325
1739209808.155434;-35.57807855764607
1739209808.1554425;-38.13080360867914
1739209808.1554513;-33.981070128970906
1739209808.1554601;-45.120503652039325
1739209808.155469;-45.120503652039325
1739209808.1554778;-33.981070128970906
1739209808.1554866;-31.141103565318893
1739209808.1554954;-32.816014438256545
1739209808.1555042;-45.120503652039325
1739209808.1555128;-45.120503652039325
1739209808.1555216;-45.120503652039325
1739209808.1555305;-45.120503652039325
1739209808.1555393;-45.120503652039325
1739209808.155548;-38.13080360867914
1739209808.155557;-45.120503652039325
1739209808.1555657;-45.120503652039325
1739209808.1555746;-38.13080360867914
1739209808.1555834;-45.120503652039325
1739209808.155592;-38.13080360867914
1739209808.1556008;-45.120503652039325
1739209808.1556096;-32.816014438256545
1739209808.1556184;-45.120503652039325
1739209808.1556273;-29.438486411369333
1739209808.155636;-29.438486411369333
1739209808.155645;-45.120503652039325
1739209808.1556537;-45.120503652039325
1739209808.1556623;-38.13080360867914
1739209808.1556711;-38.13080360867914
1739209808.15568;-38.13080360867914
1739209808.1556888;-33.981070128970906
1739209808.1556976;-38.13080360867914
1739209808.1557064;-38.13080360867914
1739209808.1557152;-35.57807855764607
1739209808.155724;-45.120503652039325
1739209808.1557329;-45.120503652039325
1739209808.1557415;-45.120503652039325
1739209808.1557503;-33.981070128970906
1739209808.155759;-38.13080360867914
1739209808.155768;-32.816014438256545
1739209808.1557767;-30.49652367304973
1739209808.1557856;-45.120503652039325
1739209808.1557944;-45.120503652039325
1739209808.1558032;-38.13080360867914
1739209808.155812;-35.57807855764607
1739209808.1558206;-38.13080360867914
1739209808.1558294;-38.13080360867914
1739209808.1558383;-45.120503652039325
1739209808.155847;-45.120503652039325
1739209808.155856;-45.120503652039325
1739209808.1558647;-35.57807855764607
1739209808.1558735;-45.120503652039325
1739209808.1558824;-45.120503652039325
1739209808.155891;-45.120503652039325
1739209808.1558998;-38.13080360867914
1739209808.1559086;-38.13080360867914
1739209808.1559174;-45.120503652039325
1739209808.1559262;-45.120503652039325
1739209808.155935;-45.120503652039325
1739209808.1559439;-45.120503652039325
1739209808.1559527;-45.120503652039325
1739209808.1559615;-38.13080360867914
1739209808.15597;-45.120503652039325
1739209808.155979;-35.57807855764607
1739209808.1559877;-28.58837851428586
1739209808.1559966;-45.120503652039325
1739209808.1560054;-38.13080360867914
1739209808.1560142;-35.57807855764607
1739209808.156023;-35.57807855764607
1739209808.1560318;-45.120503652039325
1739209808.1560407;-38.13080360867914
1739209808.1560493;-45.120503652039325
1739209808.156058;-38.13080360867914
1739209808.156067;-45.120503652039325
1739209808.1560757;-45.120503652039325
1739209808.1560845;-45.120503652039325
1739209808.1560934;-45.120503652039325
1739209808.1561022;-45.120503652039325
1739209808.156111;-45.120503652039325
1739209808.1561196;-38.13080360867914
1739209808.1561284;-31.141103565318915
1739209808.1561372;-38.13080360867914
1739209808.156146;-38.13080360867914
1739209808.1561549;-35.57807855764607
1739209808.1561637;-35.57807855764607
1739209808.1561725;-38.13080360867914
1739209808.1561813;-45.120503652039325
1739209808.1561902;-45.120503652039325
1739209808.1561987;-45.120503652039325
1739209808.1562076;-38.13080360867914
1739209808.1562164;-38.13080360867914
1739209808.1562252;-45.120503652039325
1739209808.156234;-45.120503652039325
1739209808.1562428;-45.120503652039325
1739209808.1562517;-45.120503652039325
1739209808.1562605;-38.13080360867914
1739209808.156269;-38.13080360867914
1739209808.156278;-38.13080360867914
1739209808.1562867;-38.13080360867914
1739209808.1562955;-45.120503652039325
1739209808.1563044;-38.13080360867914
1739209808.1563132;-38.13080360867914
1739209808.156322;-38.13080360867914
1739209808.1563308;-38.13080360867914
1739209808.1563396;-45.120503652039325
1739209808.1563482;-32.816014438256545
1739209808.156357;-38.13080360867914
1739209808.1563659;-38.13080360867914
1739209808.1563747;-32.816014438256545
1739209808.1563835;-38.13080360867914
1739209808.1563923;-45.120503652039325
1739209808.1564012;-38.13080360867914
1739209808.15641;-38.13080360867914
1739209808.1564188;-45.120503652039325
1739209808.1564274;-38.13080360867914
1739209808.1564362;-38.13080360867914
1739209808.156445;-38.13080360867914
1739209808.1564538;-45.120503652039325
1739209808.1564627;-45.120503652039325
1739209808.1564715;-45.120503652039325
1739209808.1564803;-33.981070128970906
1739209808.1564891;-45.120503652039325
1739209808.1564977;-45.120503652039325
1739209808.1565065;-38.13080360867914
1739209808.1565154;-38.13080360867914
1739209808.1565242;-38.13080360867914
1739209808.156533;-45.120503652039325
1739209808.1565418;-35.57807855764607
1739209808.1565506;-38.13080360867914
1739209808.1565595;-45.120503652039325
1739209808.1565683;-38.13080360867914
1739209808.1565769;-38.13080360867914
1739209808.1565857;-45.120503652039325
1739209808.1565945;-45.120503652039325
1739209808.1566033;-45.120503652039325
1739209808.1566122;-35.57807855764607
1739209808.156621;-38.13080360867914
1739209808.1566298;-45.120503652039325
1739209808.1566386;-45.120503652039325
1739209808.1566472;-35.57807855764607
1739209808.156656;-38.13080360867914
1739209808.1566648;-45.120503652039325
1739209808.1566737;-35.57807855764607
1739209808.1566825;-35.57807855764607
1739209808.1566913;-38.13080360867914
1739209808.1567001;-32.816014438256545
1739209808.156709;-38.13080360867914
1739209808.1567178;-45.120503652039325
1739209808.1567264;-38.13080360867914
1739209808.1567352;-38.13080360867914
1739209808.156744;-38.13080360867914
1739209808.1567528;-45.120503652039325
1739209808.1567616;-38.13080360867914
1739209808.1567705;-45.120503652039325
1739209808.1567793;-45.120503652039325
1739209808.156788;-45.120503652039325
1739209808.156797;-45.120503652039325
1739209808.1568055;-38.13080360867914
1739209808.1568143;-38.13080360867914
1739209808.1568232;-45.120503652039325
1739209808.156832;-45.120503652039325
1739209808.1568408;-28.58837851428586
1739209808.1568496;-35.57807855764607
1739209808.1568584;-45.120503652039325
1739209808.1568673;-45.120503652039325
1739209808.1568758;-35.57807855764607
1739209808.1568847;-38.13080360867914
1739209808.1568935;-45.120503652039325
1739209808.1569023;-45.120503652039325
1739209808.1569111;-45.120503652039325
1739209808.15692;-38.13080360867914
1739209808.1569288;-38.13080360867914
1739209808.1569376;-45.120503652039325
1739209808.1569464;-45.120503652039325
1739209808.156955;-45.120503652039325
1739209808.1569638;-45.120503652039325
1739209808.1569726;-45.120503652039325
1739209808.1569815;-45.120503652039325
1739209808.1569903;-45.120503652039325
1739209808.156999;-45.120503652039325
1739209808.157008;-45.120503652039325
1739209808.1570168;-33.981070128970906
1739209808.1570253;-35.57807855764607
1739209808.1570342;-45.120503652039325
1739209808.157043;-45.120503652039325
1739209808.1570518;-30.49652367304973
1739209808.1570606;-32.816014438256545
1739209808.1570694;-45.120503652039325
1739209808.1570783;-45.120503652039325
1739209808.157087;-38.13080360867914
1739209808.157096;-45.120503652039325
1739209808.1571045;-45.120503652039325
1739209808.1571133;-45.120503652039325
1739209808.1571221;-45.120503652039325
1739209808.157131;-45.120503652039325
1739209808.1571398;-45.120503652039325
1739209808.1571486;-38.13080360867914
1739209808.1571574;-45.120503652039325
1739209808.1571662;-45.120503652039325
1739209808.157175;-45.120503652039325
1739209808.1571836;-45.120503652039325
1739209808.1571925;-28.21854285175415
1739209808.1572013;-31.141103565318893
1739209808.15721;-45.120503652039325
1739209808.157219;-38.13080360867914
1739209808.1572278;-45.120503652039325
1739209808.1572366;-45.120503652039325
1739209808.1572454;-38.13080360867914
1739209808.157254;-38.13080360867914
1739209808.1572628;-45.120503652039325
1739209808.1572716;-45.120503652039325
1739209808.1572804;-38.13080360867914
1739209808.1572893;-38.13080360867914
1739209808.157298;-45.120503652039325
1739209808.157307;-38.13080360867914
1739209808.1573157;-38.13080360867914
1739209808.1573246;-38.13080360867914
1739209808.1573331;-45.120503652039325
1739209808.157342;-45.120503652039325
1739209808.1573508;-38.13080360867914
1739209808.1573596;-33.981070128970906
1739209808.1573684;-45.120503652039325
1739209808.1573772;-45.120503652039325
1739209808.157386;-38.13080360867914
1739209808.157395;-38.13080360867914
1739209808.1574035;-31.141103565318893
1739209808.1574123;-29.438486411369333
1739209808.157421;-38.13080360867914
1739209808.15743;-45.120503652039325
1739209808.1574388;-35.57807855764607
1739209808.1574476;-35.57807855764607
1739209808.1574564;-38.13080360867914
1739209808.1574652;-38.13080360867914
1739209808.157474;-45.120503652039325
1739209808.1574826;-45.120503652039325
1739209808.1574914;-38.13080360867914
1739209808.1575003;-45.120503652039325
1739209808.157509;-38.13080360867914
1739209808.157518;-33.981070128970906
1739209808.1575267;-38.13080360867914
1739209808.1575356;-38.13080360867914
1739209808.1575444;-35.57807855764607
1739209808.1575532;-33.981070128970906
1739209808.1575618;-38.13080360867914
1739209808.1575706;-38.13080360867914
1739209808.1575794;-38.13080360867914
1739209808.1575882;-38.13080360867914
1739209808.157597;-45.120503652039325
1739209808.157606;-45.120503652039325
1739209808.1576147;-38.13080360867914
1739209808.1576235;-35.57807855764607
1739209808.157632;-45.120503652039325
1739209808.157641;-45.120503652039325
1739209808.1576498;-45.120503652039325
1739209808.1576586;-38.13080360867914
1739209808.1576674;-45.120503652039325
1739209808.1576762;-45.120503652039325
1739209808.157685;-45.120503652039325
1739209808.1576939;-45.120503652039325
1739209808.1577027;-45.120503652039325
1739209808.1577113;-45.120503652039325
1739209808.15772;-45.120503652039325
1739209808.157729;-45.120503652039325
1739209808.1577377;-35.57807855764607
1739209808.1577466;-45.120503652039325
1739209808.1577554;-38.13080360867914
1739209808.1577642;-45.120503652039325
1739209808.157773;-45.120503652039325
1739209808.1577816;-35.57807855764607
1739209808.1577904;-45.120503652039325
1739209808.1577992;-38.13080360867914
1739209808.157808;-38.13080360867914
1739209808.157817;-38.13080360867914
1739209808.1578257;-45.120503652039325
1739209808.1578345;-45.120503652039325
1739209808.1578434;-45.120503652039325
1739209808.1578522;-45.120503652039325
1739209808.1578608;-38.13080360867914
1739209808.1578696;-38.13080360867914
1739209808.1578784;-35.57807855764607
1739209808.1578872;-35.57807855764607
1739209808.157896;-38.13080360867914
1739209808.1579049;-45.120503652039325
1739209808.1579137;-38.13080360867914
1739209808.1579225;-45.120503652039325
1739209808.1579313;-38.13080360867914
1739209808.15794;-38.13080360867914
1739209808.1579487;-38.13080360867914
1739209808.1579576;-38.13080360867914
1739209808.1579664;-35.57807855764607
1739209808.1579752;-35.57807855764607
1739209808.157984;-38.13080360867914
1739209808.1579928;-45.120503652039325
1739209808.1580017;-38.13080360867914
1739209808.1580102;-32.816014438256545
1739209808.158019;-38.13080360867914
1739209808.158028;-45.120503652039325
1739209808.1580367;-33.981070128970906
1739209808.1580455;-38.13080360867914
1739209808.1580544;-38.13080360867914
1739209808.1580632;-45.120503652039325
1739209808.158072;-38.13080360867914
1739209808.1580808;-33.981070128970906
1739209808.1580894;-38.13080360867914
1739209808.1580982;-45.120503652039325
1739209808.158107;-38.13080360867914
1739209808.1581159;-38.13080360867914
1739209808.1581247;-45.120503652039325
1739209808.1581335;-45.120503652039325
1739209808.1581423;-45.120503652039325
1739209808.1581511;-32.816014438256545
1739209808.1581597;-45.120503652039325
1739209808.1581686;-38.13080360867914
1739209808.1581774;-38.13080360867914
1739209808.1581862;-38.13080360867914
1739209808.158195;-33.981070128970906
1739209808.1582038;-45.120503652039325
1739209808.1582127;-38.13080360867914
1739209808.1582215;-33.981070128970906
1739209808.1582303;-45.120503652039325
1739209808.158239;-45.120503652039325
1739209808.1582477;-45.120503652039325
1739209808.1582565;-45.120503652039325
1739209808.1582654;-35.57807855764607
1739209808.1582742;-35.57807855764607
1739209808.158283;-45.120503652039325
1739209808.1582918;-45.120503652039325
1739209808.1583006;-45.120503652039325
1739209808.1583095;-35.57807855764607
1739209808.158318;-38.13080360867914
1739209808.1583269;-33.981070128970906
1739209808.1583357;-27.267205301931607
1739209808.1583445;-45.120503652039325
1739209808.1583533;-35.57807855764607
1739209808.1583622;-35.57807855764607
1739209808.158371;-38.13080360867914
1739209808.1583798;-45.120503652039325
1739209808.1583884;-45.120503652039325
1739209808.1583972;-45.120503652039325
1739209808.158406;-45.120503652039325
1739209808.1584148;-45.120503652039325
1739209808.1584237;-35.57807855764607
1739209808.1584325;-38.13080360867914
