CAN Message; 0x1d3:0000fa5047582089
Timestamp;Amplitude
1739209701.2996528;-45.120503652039325
1739209701.2996664;-38.13080360867914
1739209701.29968;-45.120503652039325
1739209701.2996933;-45.120503652039325
1739209701.299707;-45.120503652039325
1739209701.2997205;-38.13080360867914
1739209701.2997339;-45.120503652039325
1739209701.2997475;-26.991370085610722
1739209701.2997608;-35.57807855764607
1739209701.2997744;-45.120503652039325
1739209701.299788;-45.120503652039325
1739209701.2998013;-33.981070128970906
1739209701.299815;-35.57807855764607
1739209701.2998285;-45.120503652039325
1739209701.299842;-38.13080360867914
1739209701.2998555;-45.120503652039325
1739209701.2998688;-38.13080360867914
1739209701.2998824;-38.13080360867914
1739209701.299896;-45.120503652039325
1739209701.2999094;-45.120503652039325
1739209701.299923;-38.13080360867914
1739209701.2999365;-45.120503652039325
1739209701.29995;-45.120503652039325
1739209701.2999635;-30.49652367304973
1739209701.299977;-30.49652367304973
1739209701.2999904;-38.13080360867914
1739209701.300004;-38.13080360867914
1739209701.3000174;-33.981070128970906
1739209701.300031;-33.981070128970906
1739209701.3000445;-38.13080360867914
1739209701.300058;-45.120503652039325
1739209701.3000715;-32.816014438256545
1739209701.300085;-35.57807855764607
1739209701.3000984;-45.120503652039325
1739209701.300112;-45.120503652039325
1739209701.3001254;-45.120503652039325
1739209701.300139;-45.120503652039325
1739209701.3001525;-45.120503652039325
1739209701.300166;-38.13080360867914
1739209701.3001795;-45.120503652039325
1739209701.300193;-45.120503652039325
1739209701.3002064;-35.57807855764607
1739209701.30022;-35.57807855764607
1739209701.3002334;-38.13080360867914
1739209701.300247;-35.57807855764607
1739209701.3002605;-33.981070128970906
1739209701.300274;-45.120503652039325
1739209701.3002875;-31.141103565318893
1739209701.300301;-29.438486411369333
1739209701.3003144;-33.981070128970906
1739209701.300328;-35.57807855764607
1739209701.3003414;-32.816014438256545
1739209701.300355;-38.13080360867914
1739209701.3003685;-45.120503652039325
1739209701.300382;-32.816014438256545
1739209701.3003955;-45.120503652039325
1739209701.300409;-38.13080360867914
1739209701.3004224;-32.816014438256545
1739209701.300436;-38.13080360867914
1739209701.3004494;-38.13080360867914
1739209701.300463;-32.816014438256545
1739209701.3004766;-38.13080360867914
1739209701.30049;-45.120503652039325
1739209701.3005035;-35.57807855764607
1739209701.300517;-31.141103565318893
1739209701.3005304;-45.120503652039325
1739209701.300544;-45.120503652039325
1739209701.3005574;-38.13080360867914
1739209701.300571;-38.13080360867914
1739209701.3005846;-45.120503652039325
1739209701.300598;-38.13080360867914
1739209701.3006115;-45.120503652039325
1739209701.300625;-45.120503652039325
1739209701.3006384;-45.120503652039325
1739209701.300652;-38.13080360867914
1739209701.3006654;-45.120503652039325
1739209701.300679;-45.120503652039325
1739209701.3006926;-38.13080360867914
1739209701.300706;-45.120503652039325
1739209701.3007195;-32.816014438256545
1739209701.300733;-27.8777449560314
1739209701.3007464;-45.120503652039325
1739209701.30076;-45.120503652039325
1739209701.3007734;-38.13080360867914
1739209701.300787;-38.13080360867914
1739209701.3008006;-45.120503652039325
1739209701.300814;-45.120503652039325
1739209701.3008275;-38.13080360867914
1739209701.300841;-45.120503652039325
1739209701.3008544;-45.120503652039325
1739209701.300868;-45.120503652039325
1739209701.3008814;-33.981070128970906
1739209701.300895;-33.981070128970906
1739209701.3009086;-45.120503652039325
1739209701.300922;-38.13080360867914
1739209701.3009355;-38.13080360867914
1739209701.300949;-38.13080360867914
1739209701.3009624;-45.120503652039325
1739209701.300976;-38.13080360867914
1739209701.3009894;-38.13080360867914
1739209701.301003;-45.120503652039325
1739209701.3010166;-45.120503652039325
1739209701.30103;-45.120503652039325
1739209701.3010435;-45.120503652039325
1739209701.301057;-33.981070128970906
1739209701.3010705;-45.120503652039325
1739209701.301084;-45.120503652039325
1739209701.3010974;-45.120503652039325
1739209701.301111;-38.13080360867914
1739209701.3011246;-38.13080360867914
1739209701.301138;-45.120503652039325
1739209701.3011515;-45.120503652039325
1739209701.301165;-45.120503652039325
1739209701.3011785;-45.120503652039325
1739209701.301192;-38.13080360867914
1739209701.3012054;-45.120503652039325
1739209701.301219;-45.120503652039325
1739209701.3012326;-45.120503652039325
1739209701.301246;-45.120503652039325
1739209701.3012595;-45.120503652039325
1739209701.301273;-38.13080360867914
1739209701.3012865;-38.13080360867914
1739209701.3013;-35.57807855764607
1739209701.3013134;-45.120503652039325
1739209701.301327;-38.13080360867914
1739209701.3013406;-33.981070128970906
1739209701.301354;-38.13080360867914
1739209701.3013675;-45.120503652039325
1739209701.301381;-45.120503652039325
1739209701.3013945;-45.120503652039325
1739209701.301408;-45.120503652039325
1739209701.3014214;-45.120503652039325
1739209701.301435;-38.13080360867914
1739209701.3014486;-38.13080360867914
1739209701.301462;-45.120503652039325
1739209701.3014755;-45.120503652039325
1739209701.301489;-38.13080360867914
1739209701.3015025;-45.120503652039325
1739209701.301516;-45.120503652039325
1739209701.3015294;-45.120503652039325
1739209701.301543;-45.120503652039325
1739209701.3015566;-45.120503652039325
1739209701.30157;-45.120503652039325
1739209701.3015835;-38.13080360867914
1739209701.301597;-38.13080360867914
1739209701.3016105;-33.981070128970906
1739209701.301624;-45.120503652039325
1739209701.3016376;-45.120503652039325
1739209701.301651;-31.141103565318915
1739209701.3016646;-33.981070128970906
1739209701.301678;-38.13080360867914
1739209701.3016915;-38.13080360867914
1739209701.3017051;-38.13080360867914
1739209701.3017185;-35.57807855764607
1739209701.301732;-45.120503652039325
1739209701.3017457;-33.981070128970906
1739209701.301759;-33.981070128970906
1739209701.3017726;-33.981070128970906
1739209701.301786;-33.981070128970906
1739209701.3017995;-38.13080360867914
1739209701.3018131;-35.57807855764607
1739209701.3018265;-38.13080360867914
1739209701.30184;-45.120503652039325
1739209701.3018537;-45.120503652039325
1739209701.301867;-38.13080360867914
1739209701.3018806;-38.13080360867914
1739209701.301894;-45.120503652039325
1739209701.3019075;-38.13080360867914
1739209701.3019211;-45.120503652039325
1739209701.3019345;-33.981070128970906
1739209701.301948;-35.57807855764607
1739209701.3019617;-38.13080360867914
1739209701.301975;-45.120503652039325
1739209701.3019886;-33.981070128970906
1739209701.302002;-35.57807855764607
1739209701.3020155;-45.120503652039325
1739209701.3020291;-45.120503652039325
1739209701.3020425;-45.120503652039325
1739209701.302056;-38.13080360867914
1739209701.3020697;-45.120503652039325
1739209701.302083;-38.13080360867914
1739209701.3020966;-38.13080360867914
1739209701.30211;-38.13080360867914
1739209701.3021235;-45.120503652039325
1739209701.3021371;-45.120503652039325
1739209701.3021505;-31.141103565318915
1739209701.302164;-38.13080360867914
1739209701.3021777;-45.120503652039325
1739209701.302191;-45.120503652039325
1739209701.3022046;-45.120503652039325
1739209701.302218;-38.13080360867914
1739209701.3022316;-38.13080360867914
1739209701.3022451;-38.13080360867914
1739209701.3022585;-45.120503652039325
1739209701.302272;-38.13080360867914
1739209701.3022857;-38.13080360867914
1739209701.302299;-38.13080360867914
1739209701.3023126;-38.13080360867914
1739209701.302326;-45.120503652039325
1739209701.3023396;-45.120503652039325
1739209701.3023531;-45.120503652039325
1739209701.3023665;-29.438486411369333
1739209701.30238;-32.816014438256545
1739209701.3023937;-45.120503652039325
1739209701.302407;-38.13080360867914
1739209701.3024206;-38.13080360867914
1739209701.302434;-38.13080360867914
1739209701.3024476;-45.120503652039325
1739209701.3024611;-35.57807855764607
1739209701.3024745;-33.981070128970956
1739209701.302488;-45.120503652039325
1739209701.3025017;-35.57807855764607
1739209701.302515;-38.13080360867914
1739209701.3025286;-45.120503652039325
1739209701.302542;-45.120503652039325
1739209701.3025556;-33.981070128970906
1739209701.3025692;-45.120503652039325
1739209701.3025825;-31.141103565318893
1739209701.302596;-32.816014438256545
1739209701.3026097;-38.13080360867914
1739209701.302623;-38.13080360867914
1739209701.3026366;-38.13080360867914
1739209701.30265;-38.13080360867914
1739209701.3026636;-45.120503652039325
1739209701.3026772;-38.13080360867914
1739209701.3026905;-38.13080360867914
1739209701.302704;-45.120503652039325
1739209701.3027177;-35.57807855764607
1739209701.302731;-35.57807855764607
1739209701.3027446;-45.120503652039325
1739209701.302758;-45.120503652039325
1739209701.3027716;-45.120503652039325
1739209701.3027852;-45.120503652039325
1739209701.3027985;-35.57807855764607
1739209701.302812;-38.13080360867914
1739209701.3028257;-45.120503652039325
1739209701.302839;-45.120503652039325
1739209701.3028526;-38.13080360867914
1739209701.302866;-38.13080360867914
1739209701.3028796;-38.13080360867914
1739209701.3028932;-45.120503652039325
1739209701.3029065;-32.816014438256545
1739209701.30292;-32.816014438256545
1739209701.3029337;-45.120503652039325
1739209701.302947;-38.13080360867914
1739209701.3029606;-38.13080360867914
1739209701.302974;-32.816014438256545
1739209701.3029876;-45.120503652039325
1739209701.3030012;-38.13080360867914
1739209701.3030145;-38.13080360867914
1739209701.303028;-45.120503652039325
1739209701.3030417;-38.13080360867914
1739209701.303055;-38.13080360867914
1739209701.3030686;-38.13080360867914
1739209701.303082;-45.120503652039325
1739209701.3030956;-45.120503652039325
1739209701.3031092;-45.120503652039325
1739209701.3031225;-33.981070128970906
1739209701.303136;-27.8777449560314
1739209701.3031497;-45.120503652039325
1739209701.303163;-38.13080360867914
1739209701.3031766;-38.13080360867914
1739209701.30319;-45.120503652039325
1739209701.3032036;-38.13080360867914
1739209701.3032172;-45.120503652039325
1739209701.3032305;-45.120503652039325
1739209701.303244;-33.981070128970956
1739209701.3032577;-45.120503652039325
1739209701.303271;-45.120503652039325
1739209701.3032846;-45.120503652039325
1739209701.303298;-45.120503652039325
1739209701.3033116;-45.120503652039325
1739209701.3033252;-45.120503652039325
1739209701.3033385;-38.13080360867914
1739209701.303352;-26.991370085610722
1739209701.3033657;-35.57807855764607
1739209701.303379;-35.57807855764607
1739209701.3033926;-38.13080360867914
1739209701.3034062;-35.57807855764607
1739209701.3034196;-33.981070128970906
1739209701.3034332;-38.13080360867914
1739209701.3034465;-38.13080360867914
1739209701.3034601;-33.981070128970956
1739209701.3034737;-38.13080360867914
1739209701.303487;-38.13080360867914
1739209701.3035007;-38.13080360867914
1739209701.3035142;-45.120503652039325
1739209701.3035276;-35.57807855764607
1739209701.3035412;-32.816014438256545
1739209701.3035545;-45.120503652039325
1739209701.3035681;-38.13080360867914
1739209701.3035817;-35.57807855764607
1739209701.303595;-38.13080360867914
1739209701.3036087;-45.120503652039325
1739209701.3036222;-45.120503652039325
1739209701.3036356;-38.13080360867914
1739209701.3036492;-38.13080360867914
1739209701.3036625;-45.120503652039325
1739209701.3036761;-45.120503652039325
1739209701.3036897;-38.13080360867914
1739209701.303703;-45.120503652039325
1739209701.3037167;-38.13080360867914
1739209701.3037302;-38.13080360867914
1739209701.3037436;-35.57807855764607
1739209701.3037572;-38.13080360867914
1739209701.3037705;-38.13080360867914
1739209701.3037841;-45.120503652039325
1739209701.3037977;-45.120503652039325
1739209701.303811;-45.120503652039325
1739209701.3038247;-45.120503652039325
1739209701.3038383;-45.120503652039325
1739209701.3038516;-45.120503652039325
1739209701.3038652;-38.13080360867914
1739209701.3038785;-45.120503652039325
1739209701.3038921;-33.981070128970906
1739209701.3039057;-38.13080360867914
1739209701.303919;-45.120503652039325
1739209701.3039327;-38.13080360867914
1739209701.3039463;-33.981070128970906
1739209701.3039596;-38.13080360867914
1739209701.3039732;-45.120503652039325
1739209701.3039865;-35.57807855764607
1739209701.3040001;-33.981070128970906
1739209701.3040137;-45.120503652039325
1739209701.304027;-45.120503652039325
1739209701.3040407;-33.981070128970906
1739209701.3040543;-45.120503652039325
1739209701.3040676;-38.13080360867914
1739209701.3040812;-45.120503652039325
1739209701.3040946;-38.13080360867914
1739209701.3041081;-38.13080360867914
1739209701.3041217;-38.13080360867914
1739209701.304135;-38.13080360867914
1739209701.3041487;-38.13080360867914
1739209701.3041623;-45.120503652039325
1739209701.3041756;-45.120503652039325
1739209701.3041892;-45.120503652039325
1739209701.3042026;-45.120503652039325
1739209701.3042161;-45.120503652039325
1739209701.3042297;-33.981070128970906
1739209701.304243;-45.120503652039325
1739209701.3042567;-38.13080360867914
1739209701.3042703;-38.13080360867914
1739209701.3042836;-38.13080360867914
1739209701.3042972;-38.13080360867914
1739209701.3043106;-45.120503652039325
1739209701.3043242;-45.120503652039325
1739209701.3043377;-45.120503652039325
1739209701.304351;-33.981070128970906
1739209701.3043647;-38.13080360867914
1739209701.3043783;-45.120503652039325
1739209701.3043916;-45.120503652039325
1739209701.3044052;-38.13080360867914
1739209701.3044186;-38.13080360867914
1739209701.3044322;-45.120503652039325
1739209701.3044457;-35.57807855764607
1739209701.304459;-35.57807855764607
1739209701.3044727;-33.981070128970906
1739209701.3044863;-38.13080360867914
1739209701.3044996;-35.57807855764607
1739209701.3045132;-38.13080360867914
1739209701.3045266;-45.120503652039325
1739209701.3045402;-45.120503652039325
1739209701.3045537;-45.120503652039325
1739209701.304567;-45.120503652039325
1739209701.3045807;-45.120503652039325
1739209701.3045943;-38.13080360867914
1739209701.3046076;-45.120503652039325
1739209701.3046212;-45.120503652039325
1739209701.3046346;-38.13080360867914
1739209701.3046482;-38.13080360867914
1739209701.3046618;-35.57807855764607
1739209701.304675;-38.13080360867914
1739209701.3046887;-38.13080360867914
1739209701.3047023;-35.57807855764607
1739209701.3047156;-35.57807855764607
1739209701.3047292;-45.120503652039325
1739209701.3047426;-45.120503652039325
1739209701.3047562;-45.120503652039325
1739209701.3047698;-45.120503652039325
1739209701.304783;-45.120503652039325
1739209701.3047967;-38.13080360867914
1739209701.3048103;-45.120503652039325
1739209701.3048236;-45.120503652039325
1739209701.3048372;-38.13080360867914
1739209701.3048506;-38.13080360867914
1739209701.3048642;-38.13080360867914
1739209701.3048778;-45.120503652039325
1739209701.304891;-45.120503652039325
1739209701.3049047;-38.13080360867914
1739209701.3049183;-38.13080360867914
1739209701.3049316;-33.981070128970906
1739209701.3049452;-45.120503652039325
1739209701.3049586;-45.120503652039325
1739209701.3049722;-45.120503652039325
1739209701.3049858;-26.991370085610736
1739209701.304999;-29.438486411369333
1739209701.3050127;-45.120503652039325
1739209701.3050263;-38.13080360867914
1739209701.3050396;-33.981070128970906
1739209701.3050532;-33.981070128970906
1739209701.3050666;-45.120503652039325
1739209701.3050802;-38.13080360867914
1739209701.3050938;-38.13080360867914
1739209701.305107;-45.120503652039325
1739209701.3051207;-38.13080360867914
1739209701.3051343;-45.120503652039325
1739209701.3051476;-45.120503652039325
1739209701.3051612;-45.120503652039325
1739209701.3051748;-45.120503652039325
1739209701.3051882;-45.120503652039325
1739209701.3052018;-27.8777449560314
1739209701.3052151;-28.21854285175415
1739209701.3052287;-45.120503652039325
1739209701.3052423;-45.120503652039325
1739209701.3052557;-35.57807855764607
1739209701.3052692;-31.141103565318893
1739209701.3052828;-45.120503652039325
1739209701.3052962;-38.13080360867914
1739209701.3053098;-45.120503652039325
1739209701.3053231;-45.120503652039325
1739209701.3053367;-38.13080360867914
1739209701.3053503;-45.120503652039325
1739209701.3053637;-45.120503652039325
1739209701.3053772;-45.120503652039325
1739209701.3053908;-38.13080360867914
1739209701.3054042;-38.13080360867914
1739209701.3054178;-35.57807855764607
1739209701.3054311;-35.57807855764607
1739209701.3054447;-38.13080360867914
1739209701.3054583;-45.120503652039325
1739209701.3054717;-35.57807855764607
1739209701.3054852;-38.13080360867914
1739209701.3054988;-38.13080360867914
1739209701.3055122;-38.13080360867914
1739209701.3055258;-38.13080360867914
1739209701.3055391;-38.13080360867914
1739209701.3055527;-45.120503652039325
1739209701.3055663;-45.120503652039325
1739209701.3055797;-45.120503652039325
1739209701.3055933;-45.120503652039325
1739209701.3056068;-38.13080360867914
1739209701.3056202;-35.57807855764607
1739209701.3056338;-45.120503652039325
1739209701.3056471;-45.120503652039325
1739209701.3056607;-45.120503652039325
1739209701.3056743;-45.120503652039325
1739209701.3056877;-45.120503652039325
1739209701.3057013;-45.120503652039325
1739209701.3057148;-35.57807855764607
1739209701.3057282;-38.13080360867914
1739209701.3057418;-38.13080360867914
1739209701.3057551;-30.49652367304973
1739209701.3057687;-38.13080360867914
1739209701.3057823;-38.13080360867914
1739209701.3057957;-45.120503652039325
1739209701.3058093;-38.13080360867914
1739209701.3058228;-45.120503652039325
1739209701.3058362;-45.120503652039325
1739209701.3058498;-45.120503652039325
1739209701.3058631;-38.13080360867914
1739209701.3058767;-45.120503652039325
1739209701.3058903;-38.13080360867914
1739209701.3059037;-45.120503652039325
1739209701.3059173;-45.120503652039325
1739209701.3059309;-38.13080360867914
1739209701.3059442;-45.120503652039325
1739209701.3059578;-38.13080360867914
1739209701.3059711;-27.267205301931607
1739209701.3059847;-38.13080360867914
1739209701.3059983;-45.120503652039325
1739209701.3060117;-35.57807855764607
1739209701.3060253;-32.816014438256545
1739209701.3060389;-45.120503652039325
1739209701.3060522;-45.120503652039325
1739209701.3060658;-45.120503652039325
1739209701.3060791;-35.57807855764607
1739209701.3060927;-45.120503652039325
1739209701.3061063;-45.120503652039325
1739209701.3061197;-38.13080360867914
1739209701.3061333;-38.13080360867914
1739209701.3061469;-38.13080360867914
1739209701.3061602;-45.120503652039325
1739209701.3061738;-33.981070128970906
1739209701.3061872;-31.141103565318915
1739209701.3062007;-38.13080360867914
1739209701.3062143;-45.120503652039325
1739209701.3062277;-38.13080360867914
1739209701.3062413;-38.13080360867914
1739209701.3062549;-45.120503652039325
1739209701.3062682;-38.13080360867914
1739209701.3062818;-33.981070128970906
1739209701.3062952;-33.981070128970906
1739209701.3063087;-35.57807855764607
1739209701.3063223;-38.13080360867914
1739209701.3063357;-38.13080360867914
1739209701.3063493;-38.13080360867914
1739209701.3063629;-38.13080360867914
1739209701.3063762;-38.13080360867914
1739209701.3063898;-38.13080360867914
1739209701.3064032;-38.13080360867914
1739209701.3064167;-45.120503652039325
1739209701.3064303;-38.13080360867914
1739209701.3064437;-45.120503652039325
1739209701.3064573;-45.120503652039325
1739209701.3064709;-38.13080360867914
1739209701.3064842;-33.981070128970906
1739209701.3064978;-45.120503652039325
1739209701.3065112;-33.981070128970906
1739209701.3065248;-38.13080360867914
1739209701.3065383;-38.13080360867914
1739209701.3065517;-45.120503652039325
1739209701.3065653;-45.120503652039325
1739209701.3065789;-33.981070128970906
1739209701.3065922;-45.120503652039325
1739209701.3066058;-45.120503652039325
1739209701.3066192;-38.13080360867914
1739209701.3066328;-45.120503652039325
1739209701.3066463;-38.13080360867914
1739209701.3066597;-45.120503652039325
1739209701.3066733;-38.13080360867914
1739209701.3066869;-38.13080360867914
1739209701.3067002;-45.120503652039325
1739209701.3067138;-38.13080360867914
1739209701.3067272;-38.13080360867914
1739209701.3067408;-38.13080360867914
1739209701.3067544;-38.13080360867914
1739209701.3067677;-38.13080360867914
1739209701.3067813;-38.13080360867914
1739209701.306795;-45.120503652039325
1739209701.3068082;-45.120503652039325
1739209701.3068218;-33.981070128970906
1739209701.3068354;-38.13080360867914
1739209701.3068488;-33.981070128970906
1739209701.3068624;-35.57807855764607
1739209701.3068757;-35.57807855764607
1739209701.3068893;-38.13080360867914
1739209701.306903;-33.981070128970906
1739209701.3069162;-38.13080360867914
1739209701.3069298;-38.13080360867914
1739209701.3069434;-35.57807855764607
1739209701.3069568;-33.981070128970956
1739209701.3069704;-45.120503652039325
1739209701.3069837;-33.981070128970906
1739209701.3069973;-33.981070128970906
1739209701.307011;-45.120503652039325
1739209701.3070242;-45.120503652039325
1739209701.3070378;-45.120503652039325
1739209701.3070514;-38.13080360867914
1739209701.3070648;-45.120503652039325
1739209701.3070784;-45.120503652039325
1739209701.3070917;-38.13080360867914
1739209701.3071053;-38.13080360867914
1739209701.307119;-38.13080360867914
1739209701.3071322;-45.120503652039325
1739209701.3071458;-33.981070128970906
1739209701.3071594;-38.13080360867914
1739209701.3071728;-33.981070128970906
1739209701.3071864;-38.13080360867914
1739209701.3071997;-45.120503652039325
1739209701.3072133;-38.13080360867914
1739209701.307227;-38.13080360867914
1739209701.3072402;-45.120503652039325
1739209701.3072538;-45.120503652039325
1739209701.3072674;-45.120503652039325
1739209701.3072808;-45.120503652039325
1739209701.3072944;-45.120503652039325
1739209701.3073077;-45.120503652039325
1739209701.3073213;-45.120503652039325
1739209701.307335;-30.49652367304973
1739209701.3073483;-35.57807855764607
1739209701.3073618;-45.120503652039325
1739209701.3073754;-45.120503652039325
1739209701.3073888;-32.816014438256545
1739209701.3074024;-35.57807855764607
1739209701.3074157;-45.120503652039325
1739209701.3074293;-45.120503652039325
1739209701.307443;-38.13080360867914
1739209701.3074563;-35.57807855764607
1739209701.3074698;-45.120503652039325
1739209701.3074834;-38.13080360867914
1739209701.3074968;-38.13080360867914
1739209701.3075104;-45.120503652039325
1739209701.3075237;-38.13080360867914
1739209701.3075373;-45.120503652039325
1739209701.307551;-33.981070128970906
1739209701.3075643;-45.120503652039325
1739209701.3075778;-32.816014438256545
1739209701.3075914;-45.120503652039325
1739209701.3076048;-27.8777449560314
1739209701.3076184;-28.21854285175415
1739209701.3076317;-45.120503652039325
1739209701.3076453;-38.13080360867914
1739209701.307659;-45.120503652039325
1739209701.3076723;-45.120503652039325
1739209701.3076859;-45.120503652039325
1739209701.3076994;-38.13080360867914
1739209701.3077128;-45.120503652039325
1739209701.3077264;-38.13080360867914
1739209701.3077397;-38.13080360867914
1739209701.3077533;-45.120503652039325
1739209701.307767;-45.120503652039325
1739209701.3077803;-38.13080360867914
1739209701.3077939;-38.13080360867914
1739209701.3078074;-45.120503652039325
1739209701.3078208;-32.816014438256545
1739209701.3078344;-29.438486411369333
1739209701.3078477;-38.13080360867914
1739209701.3078613;-38.13080360867914
1739209701.307875;-38.13080360867914
1739209701.3078883;-45.120503652039325
1739209701.3079019;-38.13080360867914
1739209701.3079154;-35.57807855764607
1739209701.3079288;-38.13080360867914
1739209701.3079424;-38.13080360867914
1739209701.3079557;-38.13080360867914
1739209701.3079693;-45.120503652039325
1739209701.307983;-45.120503652039325
1739209701.3079963;-45.120503652039325
1739209701.3080099;-45.120503652039325
1739209701.3080235;-45.120503652039325
1739209701.3080368;-35.57807855764607
1739209701.3080504;-28.58837851428586
1739209701.3080637;-38.13080360867914
1739209701.3080773;-45.120503652039325
1739209701.308091;-38.13080360867914
1739209701.3081043;-32.816014438256545
1739209701.3081179;-45.120503652039325
1739209701.3081315;-45.120503652039325
1739209701.3081448;-45.120503652039325
1739209701.3081584;-45.120503652039325
1739209701.3081717;-38.13080360867914
1739209701.3081853;-35.57807855764607
1739209701.308199;-45.120503652039325
1739209701.3082123;-45.120503652039325
1739209701.3082259;-45.120503652039325
1739209701.3082395;-45.120503652039325
1739209701.3082528;-33.981070128970906
1739209701.3082664;-38.13080360867914
1739209701.3082798;-38.13080360867914
1739209701.3082933;-38.13080360867914
1739209701.308307;-35.57807855764607
1739209701.3083203;-35.57807855764607
1739209701.3083339;-45.120503652039325
1739209701.3083475;-45.120503652039325
1739209701.3083608;-38.13080360867914
1739209701.3083744;-35.57807855764607
1739209701.3083878;-45.120503652039325
1739209701.3084013;-45.120503652039325
1739209701.308415;-45.120503652039325
1739209701.3084283;-45.120503652039325
1739209701.3084419;-45.120503652039325
1739209701.3084555;-45.120503652039325
1739209701.3084688;-45.120503652039325
1739209701.3084824;-45.120503652039325
1739209701.3084958;-45.120503652039325
1739209701.3085093;-45.120503652039325
1739209701.308523;-45.120503652039325
1739209701.3085363;-45.120503652039325
1739209701.30855;-45.120503652039325
1739209701.3085635;-45.120503652039325
1739209701.3085768;-45.120503652039325
1739209701.3085904;-33.981070128970906
1739209701.308604;-35.57807855764607
1739209701.3086174;-45.120503652039325
1739209701.308631;-45.120503652039325
1739209701.3086443;-38.13080360867914
1739209701.308658;-35.57807855764607
1739209701.3086715;-35.57807855764607
1739209701.3086848;-38.13080360867914
1739209701.3086984;-35.57807855764607
1739209701.308712;-33.981070128970906
1739209701.3087254;-35.57807855764607
1739209701.308739;-45.120503652039325
