CAN Message; 0x1bb:0000078f69f87507
1739209688.5381145;-45.120503652039325
1739209688.5381253;-38.13080360867914
1739209688.538136;-35.57807855764607
1739209688.538147;-45.120503652039325
1739209688.5381577;-45.120503652039325
1739209688.5381684;-38.13080360867914
1739209688.5381792;-45.120503652039325
1739209688.53819;-45.120503652039325
1739209688.5382009;-45.120503652039325
1739209688.5382116;-35.57807855764607
1739209688.5382223;-38.13080360867914
1739209688.538233;-35.57807855764607
1739209688.5382438;-45.120503652039325
1739209688.5382547;-38.13080360867914
1739209688.5382655;-38.13080360867914
1739209688.5382762;-45.120503652039325
1739209688.538287;-45.120503652039325
1739209688.5382977;-35.57807855764607
1739209688.5383084;-35.57807855764607
1739209688.5383193;-38.13080360867914
1739209688.53833;-45.120503652039325
1739209688.5383408;-45.120503652039325
1739209688.5383515;-45.120503652039325
1739209688.5383623;-35.57807855764607
1739209688.5383732;-38.13080360867914
1739209688.538384;-45.120503652039325
1739209688.5383947;-45.120503652039325
1739209688.5384054;-45.120503652039325
1739209688.5384161;-45.120503652039325
1739209688.538427;-38.13080360867914
1739209688.5384378;-45.120503652039325
1739209688.5384486;-38.13080360867914
1739209688.5384593;-45.120503652039325
1739209688.53847;-38.13080360867914
1739209688.538481;-38.13080360867914
1739209688.5384917;-38.13080360867914
1739209688.5385025;-38.13080360867914
1739209688.5385132;-45.120503652039325
1739209688.538524;-38.13080360867914
1739209688.5385349;-45.120503652039325
1739209688.5385456;-38.13080360867914
1739209688.5385563;-38.13080360867914
1739209688.538567;-45.120503652039325
1739209688.5385778;-45.120503652039325
1739209688.5385885;-38.13080360867914
1739209688.5385995;-33.981070128970906
1739209688.5386102;-38.13080360867914
1739209688.538621;-45.120503652039325
1739209688.5386317;-38.13080360867914
1739209688.5386424;-45.120503652039325
1739209688.5386534;-38.13080360867914
1739209688.538664;-35.57807855764607
1739209688.5386748;-38.13080360867914
1739209688.5386856;-38.13080360867914
1739209688.5386963;-32.816014438256545
1739209688.5387073;-45.120503652039325
1739209688.538718;-31.141103565318915
1739209688.5387287;-35.57807855764607
1739209688.5387394;-38.13080360867914
1739209688.5387502;-45.120503652039325
1739209688.5387611;-38.13080360867914
1739209688.5387719;-35.57807855764607
1739209688.5387826;-38.13080360867914
1739209688.5387933;-45.120503652039325
1739209688.538804;-45.120503652039325
1739209688.538815;-38.13080360867914
1739209688.5388258;-38.13080360867914
1739209688.5388365;-45.120503652039325
1739209688.5388472;-38.13080360867914
1739209688.538858;-38.13080360867914
1739209688.5388687;-38.13080360867914
1739209688.5388796;-45.120503652039325
1739209688.5388904;-45.120503652039325
1739209688.538901;-38.13080360867914
1739209688.5389118;-38.13080360867914
1739209688.5389225;-38.13080360867914
1739209688.5389335;-35.57807855764607
1739209688.5389442;-45.120503652039325
1739209688.538955;-35.57807855764607
1739209688.5389657;-45.120503652039325
1739209688.5389764;-33.981070128970906
1739209688.5389874;-35.57807855764607
1739209688.5389981;-38.13080360867914
1739209688.5390089;-45.120503652039325
1739209688.5390196;-45.120503652039325
1739209688.5390303;-38.13080360867914
1739209688.5390413;-35.57807855764607
1739209688.539052;-45.120503652039325
1739209688.5390627;-32.81601443825658
1739209688.5390735;-38.13080360867914
1739209688.5390842;-38.13080360867914
1739209688.5390952;-45.120503652039325
1739209688.539106;-45.120503652039325
1739209688.5391166;-45.120503652039325
1739209688.5391273;-38.13080360867914
1739209688.539138;-38.13080360867914
1739209688.5391488;-28.992665084841942
1739209688.5391598;-35.57807855764607
1739209688.5391705;-45.120503652039325
1739209688.5391812;-45.120503652039325
1739209688.539192;-38.13080360867914
1739209688.5392027;-45.120503652039325
1739209688.5392137;-45.120503652039325
1739209688.5392244;-33.981070128970906
1739209688.539235;-38.13080360867914
1739209688.5392458;-38.13080360867914
1739209688.5392566;-38.13080360867914
1739209688.5392675;-45.120503652039325
1739209688.5392783;-45.120503652039325
1739209688.539289;-45.120503652039325
1739209688.5392997;-45.120503652039325
1739209688.5393105;-38.13080360867914
1739209688.5393214;-38.13080360867914
1739209688.5393322;-38.13080360867914
1739209688.5393429;-45.120503652039325
1739209688.5393536;-38.13080360867914
1739209688.5393643;-38.13080360867914
1739209688.5393753;-45.120503652039325
1739209688.539386;-45.120503652039325
1739209688.5393968;-45.120503652039325
1739209688.5394075;-28.992665084841942
1739209688.5394182;-30.49652367304973
1739209688.539429;-38.13080360867914
1739209688.53944;-45.120503652039325
1739209688.5394506;-33.981070128970906
1739209688.5394614;-38.13080360867914
1739209688.539472;-45.120503652039325
1739209688.5394828;-35.57807855764607
1739209688.5394938;-33.981070128970906
1739209688.5395045;-32.816014438256545
1739209688.5395153;-38.13080360867914
1739209688.539526;-45.120503652039325
1739209688.5395367;-45.120503652039325
1739209688.5395477;-45.120503652039325
1739209688.5395584;-45.120503652039325
1739209688.5395691;-45.120503652039325
1739209688.5395799;-33.981070128970906
1739209688.5395906;-33.981070128970906
1739209688.5396016;-38.13080360867914
1739209688.5396123;-45.120503652039325
1739209688.539623;-45.120503652039325
1739209688.5396338;-38.13080360867914
1739209688.5396445;-45.120503652039325
1739209688.5396554;-45.120503652039325
1739209688.5396662;-45.120503652039325
1739209688.539677;-45.120503652039325
1739209688.5396876;-38.13080360867914
1739209688.5396984;-38.13080360867914
1739209688.539709;-38.13080360867914
1739209688.53972;-38.13080360867914
1739209688.5397308;-38.13080360867914
1739209688.5397415;-38.13080360867914
1739209688.5397522;-45.120503652039325
1739209688.539763;-38.13080360867914
1739209688.539774;-35.57807855764607
1739209688.5397847;-45.120503652039325
1739209688.5397954;-45.120503652039325
1739209688.5398061;-38.13080360867914
1739209688.5398169;-38.13080360867914
1739209688.5398278;-38.13080360867914
1739209688.5398386;-45.120503652039325
1739209688.5398493;-38.13080360867914
1739209688.53986;-35.57807855764607
1739209688.5398707;-45.120503652039325
1739209688.5398817;-38.13080360867914
1739209688.5398924;-38.13080360867914
1739209688.5399032;-38.13080360867914
1739209688.539914;-38.13080360867914
1739209688.5399246;-38.13080360867914
1739209688.5399356;-38.13080360867914
1739209688.5399463;-38.13080360867914
1739209688.539957;-38.13080360867914
1739209688.5399678;-32.816014438256545
1739209688.5399785;-45.120503652039325
1739209688.5399892;-45.120503652039325
1739209688.5400002;-38.13080360867914
1739209688.540011;-45.120503652039325
1739209688.5400217;-45.120503652039325
1739209688.5400324;-45.120503652039325
1739209688.540043;-38.13080360867914
1739209688.540054;-38.13080360867914
1739209688.5400648;-45.120503652039325
1739209688.5400755;-35.57807855764607
1739209688.5400863;-45.120503652039325
1739209688.540097;-45.120503652039325
1739209688.540108;-45.120503652039325
1739209688.5401187;-38.13080360867914
1739209688.5401294;-38.13080360867914
1739209688.5401402;-45.120503652039325
1739209688.540151;-45.120503652039325
1739209688.5401618;-32.816014438256545
1739209688.5401726;-45.120503652039325
1739209688.5401833;-45.120503652039325
1739209688.540194;-38.13080360867914
1739209688.5402048;-38.13080360867914
1739209688.5402157;-35.57807855764607
1739209688.5402265;-38.13080360867914
1739209688.5402372;-38.13080360867914
1739209688.540248;-38.13080360867914
1739209688.5402586;-38.13080360867914
1739209688.5402694;-45.120503652039325
1739209688.5402803;-45.120503652039325
1739209688.540291;-45.120503652039325
1739209688.5403018;-45.120503652039325
1739209688.5403125;-38.13080360867914
1739209688.5403233;-45.120503652039325
1739209688.5403342;-31.141103565318915
1739209688.540345;-38.13080360867914
1739209688.5403557;-38.13080360867914
1739209688.5403664;-45.120503652039325
1739209688.5403771;-45.120503652039325
1739209688.540388;-38.13080360867914
1739209688.5403988;-38.13080360867914
1739209688.5404096;-38.13080360867914
1739209688.5404203;-45.120503652039325
1739209688.540431;-38.13080360867914
1739209688.540442;-45.120503652039325
1739209688.5404527;-35.57807855764607
1739209688.5404634;-35.57807855764607
1739209688.5404742;-35.57807855764607
1739209688.540485;-38.13080360867914
1739209688.5404959;-38.13080360867914
1739209688.5405066;-32.816014438256545
1739209688.5405173;-38.13080360867914
1739209688.540528;-33.981070128970906
1739209688.5405388;-45.120503652039325
1739209688.5405495;-45.120503652039325
1739209688.5405605;-45.120503652039325
1739209688.5405712;-45.120503652039325
1739209688.540582;-45.120503652039325
1739209688.5405927;-45.120503652039325
1739209688.5406034;-45.120503652039325
1739209688.5406144;-38.13080360867914
1739209688.540625;-45.120503652039325
1739209688.5406358;-45.120503652039325
1739209688.5406466;-33.981070128970906
1739209688.5406573;-45.120503652039325
1739209688.5406682;-35.57807855764607
1739209688.540679;-38.13080360867914
1739209688.5406897;-38.13080360867914
1739209688.5407004;-38.13080360867914
1739209688.5407112;-35.57807855764607
1739209688.5407221;-27.8777449560314
1739209688.5407329;-35.57807855764607
1739209688.5407436;-38.13080360867914
1739209688.5407543;-38.13080360867914
1739209688.540765;-32.816014438256545
1739209688.540776;-38.13080360867914
1739209688.5407867;-38.13080360867914
1739209688.5407975;-45.120503652039325
1739209688.5408082;-33.981070128970956
1739209688.540819;-45.120503652039325
1739209688.5408297;-45.120503652039325
1739209688.5408406;-38.13080360867914
1739209688.5408514;-45.120503652039325
1739209688.540862;-45.120503652039325
1739209688.5408728;-45.120503652039325
1739209688.5408835;-38.13080360867914
1739209688.5408945;-26.991370085610722
1739209688.5409052;-38.13080360867914
1739209688.540916;-45.120503652039325
1739209688.5409267;-35.57807855764607
1739209688.5409374;-35.57807855764607
1739209688.5409484;-38.13080360867914
1739209688.5409591;-45.120503652039325
1739209688.5409698;-45.120503652039325
1739209688.5409806;-45.120503652039325
1739209688.5409913;-35.57807855764607
1739209688.5410023;-32.816014438256545
1739209688.541013;-45.120503652039325
1739209688.5410237;-45.120503652039325
1739209688.5410345;-45.120503652039325
1739209688.5410452;-45.120503652039325
1739209688.5410562;-38.13080360867914
1739209688.541067;-45.120503652039325
1739209688.5410776;-45.120503652039325
1739209688.5410883;-38.13080360867914
1739209688.541099;-38.13080360867914
1739209688.5411098;-38.13080360867914
1739209688.5411208;-45.120503652039325
1739209688.5411315;-45.120503652039325
1739209688.5411422;-45.120503652039325
1739209688.541153;-27.267205301931607
1739209688.5411637;-33.981070128970906
1739209688.5411747;-45.120503652039325
1739209688.5411854;-38.13080360867914
1739209688.541196;-32.816014438256545
1739209688.5412068;-45.120503652039325
1739209688.5412176;-45.120503652039325
1739209688.5412285;-38.13080360867914
1739209688.5412393;-35.57807855764607
1739209688.54125;-45.120503652039325
1739209688.5412607;-45.120503652039325
1739209688.5412714;-38.13080360867914
1739209688.5412824;-38.13080360867914
1739209688.5412931;-45.120503652039325
1739209688.5413039;-45.120503652039325
1739209688.5413146;-45.120503652039325
1739209688.5413253;-28.992665084841942
1739209688.5413363;-31.141103565318915
1739209688.541347;-45.120503652039325
1739209688.5413578;-38.13080360867914
1739209688.5413685;-33.981070128970906
1739209688.5413792;-35.57807855764607
1739209688.54139;-38.13080360867914
1739209688.541401;-38.13080360867914
1739209688.5414116;-35.57807855764607
1739209688.5414224;-33.981070128970906
1739209688.541433;-33.981070128970906
1739209688.5414438;-45.120503652039325
1739209688.5414548;-45.120503652039325
1739209688.5414655;-35.57807855764607
1739209688.5414762;-35.57807855764607
1739209688.541487;-45.120503652039325
1739209688.5414977;-33.981070128970906
1739209688.5415087;-33.981070128970906
1739209688.5415194;-45.120503652039325
1739209688.5415301;-45.120503652039325
1739209688.5415409;-38.13080360867914
1739209688.5415516;-38.13080360867914
1739209688.5415626;-38.13080360867914
1739209688.5415733;-38.13080360867914
1739209688.541584;-45.120503652039325
1739209688.5415947;-35.57807855764607
1739209688.5416055;-35.57807855764607
1739209688.5416164;-38.13080360867914
1739209688.5416272;-45.120503652039325
1739209688.541638;-38.13080360867914
1739209688.5416486;-35.57807855764607
1739209688.5416594;-38.13080360867914
1739209688.54167;-38.13080360867914
1739209688.541681;-38.13080360867914
1739209688.5416918;-38.13080360867914
1739209688.5417025;-38.13080360867914
1739209688.5417132;-45.120503652039325
1739209688.541724;-45.120503652039325
1739209688.541735;-45.120503652039325
1739209688.5417457;-38.13080360867914
1739209688.5417564;-38.13080360867914
1739209688.5417671;-33.981070128970906
1739209688.5417778;-32.816014438256545
1739209688.5417888;-38.13080360867914
1739209688.5417995;-45.120503652039325
1739209688.5418103;-32.816014438256545
1739209688.541821;-38.13080360867914
1739209688.5418317;-45.120503652039325
1739209688.5418427;-38.13080360867914
1739209688.5418534;-38.13080360867914
1739209688.5418642;-38.13080360867914
1739209688.541875;-38.13080360867914
1739209688.5418856;-45.120503652039325
1739209688.5418966;-45.120503652039325
1739209688.5419073;-38.13080360867914
1739209688.541918;-45.120503652039325
1739209688.5419288;-38.13080360867914
1739209688.5419395;-38.13080360867914
1739209688.5419502;-45.120503652039325
1739209688.5419612;-45.120503652039325
1739209688.541972;-38.13080360867914
1739209688.5419827;-35.57807855764607
1739209688.5419934;-45.120503652039325
1739209688.542004;-38.13080360867914
1739209688.542015;-45.120503652039325
1739209688.5420258;-35.57807855764607
1739209688.5420365;-35.57807855764607
1739209688.5420473;-38.13080360867914
1739209688.542058;-38.13080360867914
1739209688.542069;-38.13080360867914
1739209688.5420797;-45.120503652039325
1739209688.5420904;-45.120503652039325
1739209688.5421011;-38.13080360867914
1739209688.5421119;-45.120503652039325
1739209688.5421228;-45.120503652039325
1739209688.5421336;-45.120503652039325
1739209688.5421443;-38.13080360867914
1739209688.542155;-45.120503652039325
1739209688.5421658;-45.120503652039325
1739209688.5421767;-45.120503652039325
1739209688.5421875;-45.120503652039325
1739209688.5421982;-32.816014438256545
1739209688.542209;-32.816014438256545
1739209688.5422196;-45.120503652039325
1739209688.5422306;-38.13080360867914
1739209688.5422413;-35.57807855764607
1739209688.542252;-38.13080360867914
1739209688.5422628;-45.120503652039325
1739209688.5422735;-38.13080360867914
1739209688.5422843;-38.13080360867914
1739209688.5422952;-45.120503652039325
1739209688.542306;-38.13080360867914
1739209688.5423167;-38.13080360867914
1739209688.5423274;-45.120503652039325
1739209688.5423381;-45.120503652039325
1739209688.542349;-45.120503652039325
1739209688.5423598;-45.120503652039325
1739209688.5423706;-45.120503652039325
1739209688.5423813;-45.120503652039325
1739209688.542392;-45.120503652039325
1739209688.542403;-38.13080360867914
1739209688.5424137;-38.13080360867914
1739209688.5424244;-45.120503652039325
1739209688.5424352;-38.13080360867914
1739209688.542446;-45.120503652039325
1739209688.5424569;-31.141103565318893
1739209688.5424676;-28.21854285175415
1739209688.5424783;-45.120503652039325
1739209688.542489;-38.13080360867914
1739209688.5424998;-38.13080360867914
1739209688.5425107;-45.120503652039325
1739209688.5425215;-45.120503652039325
1739209688.5425322;-32.816014438256545
1739209688.542543;-45.120503652039325
1739209688.5425537;-45.120503652039325
1739209688.5425644;-38.13080360867914
1739209688.5425754;-38.13080360867914
1739209688.542586;-45.120503652039325
1739209688.5425968;-45.120503652039325
1739209688.5426075;-35.57807855764607
1739209688.5426183;-45.120503652039325
1739209688.5426292;-38.13080360867914
1739209688.54264;-32.816014438256545
1739209688.5426507;-45.120503652039325
1739209688.5426614;-45.120503652039325
1739209688.5426722;-32.816014438256545
1739209688.5426831;-38.13080360867914
1739209688.5426939;-45.120503652039325
1739209688.5427046;-35.57807855764607
1739209688.5427153;-45.120503652039325
1739209688.542726;-45.120503652039325
1739209688.542737;-31.141103565318915
1739209688.5427477;-35.57807855764607
1739209688.5427585;-45.120503652039325
1739209688.5427692;-45.120503652039325
1739209688.54278;-33.981070128970906
1739209688.542791;-35.57807855764607
1739209688.5428016;-45.120503652039325
1739209688.5428123;-33.981070128970956
1739209688.542823;-33.981070128970906
1739209688.5428338;-38.13080360867914
1739209688.5428445;-45.120503652039325
1739209688.5428555;-45.120503652039325
1739209688.5428662;-35.57807855764607
1739209688.542877;-35.57807855764607
1739209688.5428877;-38.13080360867914
1739209688.5428984;-26.991370085610722
1739209688.5429094;-33.981070128970906
1739209688.54292;-38.13080360867914
1739209688.5429308;-45.120503652039325
1739209688.5429416;-38.13080360867914
1739209688.5429523;-38.13080360867914
1739209688.5429633;-38.13080360867914
1739209688.542974;-45.120503652039325
1739209688.5429847;-33.981070128970956
1739209688.5429955;-38.13080360867914
1739209688.5430062;-38.13080360867914
1739209688.5430171;-45.120503652039325
1739209688.5430279;-45.120503652039325
1739209688.5430386;-32.816014438256545
1739209688.5430493;-35.57807855764607
1739209688.54306;-45.120503652039325
1739209688.543071;-38.13080360867914
1739209688.5430818;-35.57807855764607
1739209688.5430925;-38.13080360867914
1739209688.5431032;-45.120503652039325
1739209688.543114;-45.120503652039325
1739209688.5431247;-38.13080360867914
1739209688.5431356;-32.816014438256545
1739209688.5431464;-38.13080360867914
1739209688.543157;-38.13080360867914
1739209688.5431678;-35.57807855764607
1739209688.5431786;-38.13080360867914
1739209688.5431895;-38.13080360867914
1739209688.5432003;-35.57807855764607
1739209688.543211;-38.13080360867914
1739209688.5432217;-38.13080360867914
1739209688.5432324;-38.13080360867914
1739209688.5432434;-45.120503652039325
1739209688.5432541;-38.13080360867914
1739209688.5432649;-35.57807855764607
1739209688.5432756;-38.13080360867914
1739209688.5432863;-45.120503652039325
1739209688.5432973;-38.13080360867914
1739209688.543308;-35.57807855764607
1739209688.5433187;-45.120503652039325
1739209688.5433295;-33.981070128970906
1739209688.5433402;-38.13080360867914
1739209688.5433512;-35.57807855764607
1739209688.543362;-38.13080360867914
1739209688.5433726;-38.13080360867914
1739209688.5433834;-31.141103565318915
1739209688.543394;-33.981070128970906
1739209688.5434048;-38.13080360867914
1739209688.5434158;-45.120503652039325
1739209688.5434265;-38.13080360867914
1739209688.5434372;-35.57807855764607
1739209688.543448;-45.120503652039325
1739209688.5434587;-45.120503652039325
1739209688.5434697;-38.13080360867914
1739209688.5434804;-45.120503652039325
1739209688.5434911;-45.120503652039325
1739209688.5435019;-45.120503652039325
1739209688.5435126;-45.120503652039325
1739209688.5435236;-38.13080360867914
1739209688.5435343;-38.13080360867914
1739209688.543545;-45.120503652039325
1739209688.5435557;-45.120503652039325
1739209688.5435665;-38.13080360867914
1739209688.5435774;-45.120503652039325
1739209688.5435882;-45.120503652039325
1739209688.543599;-31.141103565318915
1739209688.5436096;-35.57807855764607
1739209688.5436203;-45.120503652039325
1739209688.5436313;-38.13080360867914
1739209688.543642;-38.13080360867914
1739209688.5436528;-45.120503652039325
1739209688.5436635;-38.13080360867914
1739209688.5436742;-45.120503652039325
1739209688.543685;-35.57807855764607
1739209688.543696;-38.13080360867914
1739209688.5437067;-45.120503652039325
1739209688.5437174;-45.120503652039325
1739209688.543728;-45.120503652039325
1739209688.5437388;-45.120503652039325
1739209688.5437498;-38.13080360867914
1739209688.5437605;-38.13080360867914
1739209688.5437713;-45.120503652039325
1739209688.543782;-45.120503652039325
1739209688.5437927;-45.120503652039325
1739209688.5438037;-38.13080360867914
1739209688.5438144;-38.13080360867914
1739209688.5438251;-38.13080360867914
1739209688.5438359;-38.13080360867914
1739209688.5438466;-38.13080360867914
1739209688.5438576;-28.992665084841942
1739209688.5438683;-35.57807855764607
1739209688.543879;-45.120503652039325
1739209688.5438898;-38.13080360867914
1739209688.5439005;-35.57807855764607
1739209688.5439115;-35.57807855764607
1739209688.5439222;-45.120503652039325
1739209688.543933;-45.120503652039325
1739209688.5439436;-35.57807855764607
1739209688.5439544;-38.13080360867914
1739209688.543965;-38.13080360867914
1739209688.543976;-45.120503652039325
1739209688.5439868;-38.13080360867914
1739209688.5439975;-38.13080360867914
1739209688.5440083;-38.13080360867914
1739209688.544019;-45.120503652039325
1739209688.54403;-33.981070128970906
1739209688.5440407;-38.13080360867914
1739209688.5440514;-38.13080360867914
1739209688.5440621;-38.13080360867914
1739209688.5440729;-32.816014438256545
1739209688.5440838;-38.13080360867914
1739209688.5440946;-45.120503652039325
1739209688.5441053;-35.57807855764607
1739209688.544116;-45.120503652039325
1739209688.5441267;-38.13080360867914
1739209688.5441377;-38.13080360867914
1739209688.5441484;-38.13080360867914
1739209688.5441592;-38.13080360867914
1739209688.54417;-45.120503652039325
1739209688.5441806;-45.120503652039325
1739209688.5441916;-45.120503652039325
1739209688.5442023;-38.13080360867914
1739209688.544213;-45.120503652039325
1739209688.5442238;-38.13080360867914
1739209688.5442345;-38.13080360867914
1739209688.5442452;-45.120503652039325
1739209688.5442562;-45.120503652039325
1739209688.544267;-38.13080360867914
1739209688.5442777;-45.120503652039325
1739209688.5442884;-27.8777449560314
1739209688.5442991;-28.21854285175415
1739209688.54431;-38.13080360867914
1739209688.5443208;-35.57807855764607
1739209688.5443316;-38.13080360867914
1739209688.5443423;-38.13080360867914
1739209688.544353;-38.13080360867914
1739209688.544364;-32.816014438256545
1739209688.5443747;-38.13080360867914
1739209688.5443854;-45.120503652039325
1739209688.5443962;-35.57807855764607
1739209688.544407;-45.120503652039325
1739209688.5444179;-45.120503652039325
1739209688.5444286;-45.120503652039325
1739209688.5444393;-45.120503652039325
1739209688.54445;-45.120503652039325
1739209688.5444608;-38.13080360867914
1739209688.5444717;-38.13080360867914
1739209688.5444825;-45.120503652039325
1739209688.5444932;-45.120503652039325
1739209688.544504;-45.120503652039325
1739209688.5445147;-45.120503652039325
1739209688.5445254;-38.13080360867914
1739209688.5445364;-38.13080360867914
1739209688.544547;-35.57807855764607
1739209688.5445578;-45.120503652039325
1739209688.5445685;-38.13080360867914
1739209688.5445793;-38.13080360867914
1739209688.5445902;-38.13080360867914
1739209688.544601;-38.13080360867914
1739209688.5446117;-38.13080360867914
1739209688.5446224;-35.57807855764607
1739209688.5446332;-45.120503652039325
1739209688.544644;-45.120503652039325
1739209688.5446548;-38.13080360867914
1739209688.5446656;-35.57807855764607
1739209688.5446763;-45.120503652039325
1739209688.544687;-33.981070128970906
1739209688.544698;-38.13080360867914
1739209688.5447087;-45.120503652039325
1739209688.5447195;-33.981070128970906
1739209688.5447302;-35.57807855764607
1739209688.544741;-38.13080360867914
1739209688.544752;-38.13080360867914
1739209688.5447626;-38.13080360867914
1739209688.5447733;-45.120503652039325
1739209688.544784;-45.120503652039325
1739209688.5447948;-38.13080360867914
1739209688.5448055;-38.13080360867914
1739209688.5448165;-45.120503652039325
1739209688.5448272;-38.13080360867914
1739209688.544838;-38.13080360867914
1739209688.5448487;-38.13080360867914
1739209688.5448594;-32.816014438256545
1739209688.5448704;-35.57807855764607
1739209688.544881;-35.57807855764607
