CAN Message; 0x1a7:000085cbe9f10634
Timestamp;Amplitude
1739209786.530411;-38.13080360867914
1739209786.5304124;-45.120503652039325
1739209786.530414;-38.13080360867914
1739209786.5304155;-35.57807855764607
1739209786.5304172;-38.13080360867914
1739209786.5304186;-45.120503652039325
1739209786.53042;-45.120503652039325
1739209786.5304217;-45.120503652039325
1739209786.5304232;-38.13080360867914
1739209786.5304248;-45.120503652039325
1739209786.5304263;-38.13080360867914
1739209786.5304277;-38.13080360867914
1739209786.5304294;-38.13080360867914
1739209786.5304308;-45.120503652039325
1739209786.5304325;-35.57807855764607
1739209786.530434;-38.13080360867914
1739209786.5304353;-45.120503652039325
1739209786.530437;-45.120503652039325
1739209786.5304384;-38.13080360867914
1739209786.53044;-38.13080360867914
1739209786.5304415;-45.120503652039325
1739209786.530443;-45.120503652039325
1739209786.5304446;-45.120503652039325
1739209786.530446;-38.13080360867914
1739209786.5304477;-35.57807855764607
1739209786.5304492;-38.13080360867914
1739209786.5304508;-38.13080360867914
1739209786.5304523;-45.120503652039325
1739209786.5304537;-45.120503652039325
1739209786.5304554;-32.816014438256545
1739209786.5304568;-38.13080360867914
1739209786.5304585;-45.120503652039325
1739209786.53046;-45.120503652039325
1739209786.5304613;-45.120503652039325
1739209786.530463;-45.120503652039325
1739209786.5304644;-35.57807855764607
1739209786.530466;-38.13080360867914
1739209786.5304675;-38.13080360867914
1739209786.530469;-45.120503652039325
1739209786.5304706;-35.57807855764607
1739209786.530472;-35.57807855764607
1739209786.5304737;-38.13080360867914
1739209786.5304751;-45.120503652039325
1739209786.5304766;-32.816014438256545
1739209786.5304782;-32.816014438256545
1739209786.5304797;-45.120503652039325
1739209786.5304813;-45.120503652039325
1739209786.5304828;-45.120503652039325
1739209786.5304844;-45.120503652039325
1739209786.5304859;-45.120503652039325
1739209786.5304873;-45.120503652039325
1739209786.530489;-45.120503652039325
1739209786.5304904;-45.120503652039325
1739209786.530492;-38.13080360867914
1739209786.5304935;-38.13080360867914
1739209786.530495;-38.13080360867914
1739209786.5304966;-45.120503652039325
1739209786.530498;-38.13080360867914
1739209786.5304997;-38.13080360867914
1739209786.5305011;-26.991370085610736
1739209786.5305026;-26.991370085610722
1739209786.5305042;-45.120503652039325
1739209786.5305057;-45.120503652039325
1739209786.5305073;-33.981070128970906
1739209786.5305088;-33.981070128970906
1739209786.5305102;-45.120503652039325
1739209786.5305119;-35.57807855764607
1739209786.5305133;-38.13080360867914
1739209786.530515;-33.981070128970956
1739209786.5305164;-45.120503652039325
1739209786.530518;-38.13080360867914
1739209786.5305195;-38.13080360867914
1739209786.530521;-45.120503652039325
1739209786.5305226;-45.120503652039325
1739209786.530524;-45.120503652039325
1739209786.5305257;-33.981070128970906
1739209786.530527;-31.141103565318915
1739209786.5305285;-38.13080360867914
1739209786.5305302;-38.13080360867914
1739209786.5305316;-45.120503652039325
1739209786.5305333;-33.981070128970906
1739209786.5305347;-45.120503652039325
1739209786.5305362;-33.981070128970906
1739209786.5305378;-45.120503652039325
1739209786.5305393;-45.120503652039325
1739209786.530541;-35.57807855764607
1739209786.5305424;-45.120503652039325
1739209786.5305438;-45.120503652039325
1739209786.5305455;-45.120503652039325
1739209786.530547;-45.120503652039325
1739209786.5305486;-45.120503652039325
1739209786.53055;-45.120503652039325
1739209786.5305517;-38.13080360867914
1739209786.530553;-38.13080360867914
1739209786.5305545;-45.120503652039325
1739209786.5305562;-45.120503652039325
1739209786.5305576;-45.120503652039325
1739209786.5305593;-38.13080360867914
1739209786.5305607;-38.13080360867914
1739209786.5305622;-45.120503652039325
1739209786.5305638;-31.141103565318915
1739209786.5305653;-35.57807855764607
1739209786.530567;-38.13080360867914
1739209786.5305684;-45.120503652039325
1739209786.5305698;-38.13080360867914
1739209786.5305715;-33.981070128970906
1739209786.530573;-38.13080360867914
1739209786.5305746;-45.120503652039325
1739209786.530576;-32.816014438256545
1739209786.5305774;-38.13080360867914
1739209786.530579;-45.120503652039325
1739209786.5305805;-45.120503652039325
1739209786.5305822;-45.120503652039325
1739209786.5305836;-33.981070128970906
1739209786.5305853;-33.981070128970906
1739209786.5305867;-45.120503652039325
1739209786.5305882;-27.267205301931607
1739209786.5305898;-38.13080360867914
1739209786.5305912;-45.120503652039325
1739209786.530593;-45.120503652039325
1739209786.5305943;-38.13080360867914
1739209786.53393;-45.120503652039325
1739209786.533933;-38.13080360867914
1739209786.533936;-45.120503652039325
1739209786.533939;-38.13080360867914
1739209786.533942;-45.120503652039325
1739209786.5339448;-38.13080360867914
1739209786.533948;-26.991370085610736
1739209786.5339508;-32.816014438256545
1739209786.533954;-45.120503652039325
1739209786.5339568;-45.120503652039325
1739209786.5339599;-35.57807855764607
1739209786.5339627;-38.13080360867914
1739209786.5339658;-45.120503652039325
1739209786.5339687;-38.13080360867914
1739209786.5339718;-45.120503652039325
1739209786.5339746;-45.120503652039325
1739209786.5339777;-45.120503652039325
1739209786.5339806;-38.13080360867914
1739209786.5339837;-35.57807855764607
1739209786.5339866;-31.141103565318915
1739209786.5339897;-38.13080360867914
1739209786.5339925;-45.120503652039325
1739209786.5339956;-32.816014438256545
1739209786.5339985;-35.57807855764607
1739209786.5340016;-35.57807855764607
1739209786.5340044;-35.57807855764607
1739209786.5340075;-38.13080360867914
1739209786.5340104;-45.120503652039325
1739209786.5340135;-45.120503652039325
1739209786.5340164;-45.120503652039325
1739209786.5340195;-45.120503652039325
1739209786.5340223;-45.120503652039325
1739209786.5340254;-33.981070128970906
1739209786.5340283;-38.13080360867914
1739209786.5340314;-45.120503652039325
1739209786.5340343;-45.120503652039325
1739209786.5340374;-45.120503652039325
1739209786.5340402;-45.120503652039325
1739209786.5340433;-32.816014438256545
1739209786.5340462;-35.57807855764607
1739209786.5340493;-45.120503652039325
1739209786.5340521;-35.57807855764607
1739209786.5340552;-38.13080360867914
1739209786.5340583;-38.13080360867914
1739209786.5340612;-38.13080360867914
1739209786.5340643;-45.120503652039325
1739209786.5340672;-45.120503652039325
1739209786.5340703;-38.13080360867914
1739209786.534073;-38.13080360867914
1739209786.5340762;-38.13080360867914
1739209786.534079;-45.120503652039325
1739209786.5340822;-45.120503652039325
1739209786.534085;-38.13080360867914
1739209786.5340881;-45.120503652039325
1739209786.534091;-45.120503652039325
1739209786.534094;-45.120503652039325
1739209786.534097;-38.13080360867914
1739209786.5341;-38.13080360867914
1739209786.534103;-45.120503652039325
1739209786.534106;-45.120503652039325
1739209786.5341089;-38.13080360867914
1739209786.534112;-38.13080360867914
1739209786.5341148;-38.13080360867914
1739209786.534118;-38.13080360867914
1739209786.5341208;-45.120503652039325
1739209786.534124;-45.120503652039325
1739209786.5341268;-35.57807855764607
1739209786.5341299;-35.57807855764607
1739209786.5341327;-45.120503652039325
1739209786.5341358;-45.120503652039325
1739209786.5341387;-45.120503652039325
1739209786.5341418;-45.120503652039325
1739209786.5341446;-45.120503652039325
1739209786.5341477;-45.120503652039325
1739209786.5341506;-33.981070128970906
1739209786.5341537;-45.120503652039325
1739209786.5341566;-38.13080360867914
1739209786.5341597;-38.13080360867914
1739209786.5341625;-38.13080360867914
1739209786.5341656;-31.141103565318915
1739209786.5341685;-45.120503652039325
1739209786.5341716;-45.120503652039325
1739209786.5341744;-35.57807855764607
1739209786.5341775;-32.816014438256545
1739209786.5341804;-45.120503652039325
1739209786.5341835;-45.120503652039325
1739209786.5341866;-32.816014438256545
1739209786.5341895;-45.120503652039325
1739209786.5341926;-45.120503652039325
1739209786.5341954;-38.13080360867914
1739209786.5341985;-33.981070128970906
1739209786.5342014;-38.13080360867914
1739209786.5342045;-33.981070128970906
1739209786.5342073;-38.13080360867914
1739209786.5342104;-35.57807855764607
1739209786.5342133;-33.981070128970906
1739209786.5342164;-45.120503652039325
1739209786.5342193;-45.120503652039325
1739209786.5342224;-38.13080360867914
1739209786.5342252;-38.13080360867914
1739209786.5342283;-38.13080360867914
1739209786.5342312;-38.13080360867914
1739209786.5342343;-45.120503652039325
1739209786.5342371;-38.13080360867914
1739209786.5342402;-38.13080360867914
1739209786.534243;-38.13080360867914
1739209786.5342462;-45.120503652039325
1739209786.534249;-38.13080360867914
1739209786.5342522;-35.57807855764607
1739209786.534255;-38.13080360867914
1739209786.5342581;-45.120503652039325
1739209786.534261;-38.13080360867914
1739209786.534264;-45.120503652039325
1739209786.534267;-45.120503652039325
1739209786.53427;-35.57807855764607
1739209786.534273;-38.13080360867914
1739209786.534276;-45.120503652039325
1739209786.5342789;-38.13080360867914
1739209786.534282;-38.13080360867914
1739209786.5342848;-33.981070128970906
1739209786.534288;-33.981070128970906
1739209786.5342908;-38.13080360867914
1739209786.534294;-38.13080360867914
1739209786.5342968;-33.981070128970906
1739209786.5342999;-38.13080360867914
1739209786.5343027;-45.120503652039325
1739209786.5343058;-45.120503652039325
1739209786.534309;-45.120503652039325
1739209786.5343118;-38.13080360867914
1739209786.5343149;-38.13080360867914
1739209786.5343177;-38.13080360867914
1739209786.5343208;-45.120503652039325
1739209786.5343237;-45.120503652039325
1739209786.5343268;-45.120503652039325
1739209786.5343297;-45.120503652039325
1739209786.5343328;-45.120503652039325
1739209786.5343356;-38.13080360867914
1739209786.5343387;-38.13080360867914
1739209786.5343416;-38.13080360867914
1739209786.5343447;-38.13080360867914
1739209786.5343475;-35.57807855764607
1739209786.5343506;-35.57807855764607
1739209786.5343535;-45.120503652039325
1739209786.5343566;-38.13080360867914
1739209786.5343595;-35.57807855764607
1739209786.5343626;-38.13080360867914
1739209786.5343654;-38.13080360867914
1739209786.5343685;-38.13080360867914
1739209786.5343714;-45.120503652039325
1739209786.5343745;-38.13080360867914
1739209786.5343773;-38.13080360867914
1739209786.5343804;-45.120503652039325
1739209786.5343833;-45.120503652039325
1739209786.5343864;-45.120503652039325
1739209786.5343893;-45.120503652039325
1739209786.5343924;-33.981070128970906
1739209786.5343952;-38.13080360867914
1739209786.5343983;-38.13080360867914
1739209786.5344012;-38.13080360867914
1739209786.5344043;-33.981070128970906
1739209786.5344071;-26.487275050834715
1739209786.5344102;-38.13080360867914
1739209786.534413;-45.120503652039325
1739209786.5344162;-38.13080360867914
1739209786.534419;-32.816014438256545
1739209786.5344222;-45.120503652039325
1739209786.534425;-38.13080360867914
1739209786.5344281;-38.13080360867914
1739209786.534431;-33.981070128970956
1739209786.534434;-45.120503652039325
1739209786.5344372;-45.120503652039325
1739209786.53444;-45.120503652039325
1739209786.5344431;-45.120503652039325
1739209786.534446;-45.120503652039325
1739209786.534449;-45.120503652039325
1739209786.534452;-38.13080360867914
1739209786.534455;-35.57807855764607
1739209786.534458;-45.120503652039325
1739209786.534461;-45.120503652039325
1739209786.534464;-38.13080360867914
1739209786.534467;-38.13080360867914
1739209786.5344698;-38.13080360867914
1739209786.534473;-45.120503652039325
1739209786.5344758;-38.13080360867914
1739209786.534479;-32.816014438256545
1739209786.5344818;-35.57807855764607
1739209786.5344849;-45.120503652039325
1739209786.5344877;-45.120503652039325
1739209786.5344908;-32.816014438256545
1739209786.5344937;-38.13080360867914
1739209786.5344968;-38.13080360867914
1739209786.5344996;-45.120503652039325
1739209786.5345027;-32.81601443825658
1739209786.5345056;-45.120503652039325
1739209786.5345087;-38.13080360867914
1739209786.5345116;-38.13080360867914
1739209786.5345147;-45.120503652039325
1739209786.5345175;-38.13080360867914
1739209786.5345206;-45.120503652039325
1739209786.5345235;-38.13080360867914
1739209786.5345266;-29.438486411369333
1739209786.5345294;-32.816014438256545
1739209786.5345325;-33.981070128970906
1739209786.5345354;-45.120503652039325
1739209786.5345385;-45.120503652039325
1739209786.5345414;-45.120503652039325
1739209786.5345445;-45.120503652039325
1739209786.5345473;-38.13080360867914
1739209786.5345504;-45.120503652039325
1739209786.5345533;-45.120503652039325
1739209786.5345564;-38.13080360867914
1739209786.5345592;-38.13080360867914
1739209786.5345623;-45.120503652039325
1739209786.5305977;-38.13080360867914
1739209786.5306008;-45.120503652039325
1739209786.5306041;-45.120503652039325
1739209786.5306075;-32.816014438256545
1739209786.5306106;-38.13080360867914
1739209786.530614;-38.13080360867914
1739209786.5306172;-38.13080360867914
1739209786.5306203;-45.120503652039325
1739209786.5306237;-45.120503652039325
1739209786.530627;-45.120503652039325
1739209786.53063;-35.57807855764607
1739209786.5306334;-31.141103565318915
1739209786.5306365;-38.13080360867914
1739209786.53064;-38.13080360867914
1739209786.5306432;-38.13080360867914
1739209786.5306463;-38.13080360867914
1739209786.5306497;-45.120503652039325
1739209786.530653;-38.13080360867914
1739209786.530656;-45.120503652039325
1739209786.5306594;-45.120503652039325
1739209786.5306628;-45.120503652039325
1739209786.5306659;-38.13080360867914
1739209786.5306692;-35.57807855764607
1739209786.5306726;-35.57807855764607
1739209786.5306756;-45.120503652039325
1739209786.530679;-38.13080360867914
1739209786.5306823;-32.816014438256545
1739209786.5306854;-38.13080360867914
1739209786.5306888;-45.120503652039325
1739209786.530692;-38.13080360867914
1739209786.5306952;-35.57807855764607
1739209786.5306985;-38.13080360867914
1739209786.5307016;-45.120503652039325
1739209786.530705;-38.13080360867914
1739209786.5307083;-38.13080360867914
1739209786.5307114;-38.13080360867914
1739209786.5307148;-38.13080360867914
1739209786.530718;-45.120503652039325
1739209786.5307212;-35.57807855764607
1739209786.5307245;-38.13080360867914
1739209786.5307279;-45.120503652039325
1739209786.530731;-45.120503652039325
1739209786.5307343;-35.57807855764607
1739209786.5307376;-35.57807855764607
1739209786.5307407;-45.120503652039325
1739209786.530744;-45.120503652039325
1739209786.5307474;-35.57807855764607
1739209786.5307505;-38.13080360867914
1739209786.5307539;-45.120503652039325
1739209786.5307572;-38.13080360867914
1739209786.5307603;-32.816014438256545
1739209786.5307636;-38.13080360867914
1739209786.5307667;-38.13080360867914
1739209786.53077;-33.981070128970906
1739209786.5307734;-45.120503652039325
1739209786.5307765;-45.120503652039325
1739209786.5307798;-35.57807855764607
1739209786.5307832;-38.13080360867914
1739209786.5307863;-45.120503652039325
1739209786.5307896;-33.981070128970906
1739209786.530793;-38.13080360867914
1739209786.530796;-45.120503652039325
1739209786.5307994;-38.13080360867914
1739209786.5308027;-45.120503652039325
1739209786.5308058;-45.120503652039325
1739209786.5308092;-33.981070128970906
1739209786.5308125;-45.120503652039325
1739209786.5308156;-45.120503652039325
1739209786.530819;-38.13080360867914
1739209786.5308223;-38.13080360867914
1739209786.5308254;-45.120503652039325
1739209786.5308287;-38.13080360867914
1739209786.5308318;-32.816014438256545
1739209786.5308352;-35.57807855764607
1739209786.5308385;-38.13080360867914
1739209786.5308416;-45.120503652039325
1739209786.530845;-32.816014438256545
1739209786.5308483;-33.981070128970906
1739209786.5308514;-45.120503652039325
1739209786.5308547;-45.120503652039325
1739209786.530858;-38.13080360867914
1739209786.5308611;-38.13080360867914
1739209786.5308645;-38.13080360867914
1739209786.5308678;-38.13080360867914
1739209786.530871;-45.120503652039325
1739209786.5308743;-45.120503652039325
1739209786.5308776;-45.120503652039325
1739209786.5308807;-38.13080360867914
1739209786.530884;-45.120503652039325
1739209786.5308874;-45.120503652039325
1739209786.5308905;-32.816014438256545
1739209786.5308938;-45.120503652039325
1739209786.530897;-38.13080360867914
1739209786.5309002;-35.57807855764607
1739209786.5309036;-33.981070128970906
1739209786.5309067;-38.13080360867914
1739209786.53091;-38.13080360867914
1739209786.5309134;-35.57807855764607
1739209786.5309165;-35.57807855764607
1739209786.5309198;-38.13080360867914
1739209786.5309231;-45.120503652039325
1739209786.5309262;-45.120503652039325
1739209786.5309296;-38.13080360867914
1739209786.530933;-35.57807855764607
1739209786.530936;-45.120503652039325
1739209786.5309393;-45.120503652039325
1739209786.5309427;-38.13080360867914
1739209786.5309458;-45.120503652039325
1739209786.530949;-38.13080360867914
1739209786.5309525;-38.13080360867914
1739209786.5309556;-45.120503652039325
1739209786.530959;-45.120503652039325
1739209786.530962;-45.120503652039325
1739209786.5309653;-45.120503652039325
1739209786.5309687;-38.13080360867914
1739209786.5309718;-38.13080360867914
1739209786.530975;-38.13080360867914
1739209786.5309784;-35.57807855764607
1739209786.5309815;-45.120503652039325
1739209786.5309849;-45.120503652039325
1739209786.5309882;-45.120503652039325
1739209786.5309913;-45.120503652039325
1739209786.5309947;-35.57807855764607
1739209786.530998;-35.57807855764607
1739209786.531001;-38.13080360867914
1739209786.5310044;-45.120503652039325
1739209786.5310078;-38.13080360867914
1739209786.5310109;-33.981070128970906
1739209786.5310142;-32.816014438256545
1739209786.5310175;-38.13080360867914
1739209786.5310206;-45.120503652039325
1739209786.531024;-45.120503652039325
1739209786.5310273;-33.981070128970906
1739209786.5310304;-28.992665084841942
1739209786.5310338;-38.13080360867914
1739209786.5310369;-35.57807855764607
1739209786.5310402;-45.120503652039325
1739209786.5310435;-38.13080360867914
1739209786.5310466;-35.57807855764607
1739209786.53105;-33.981070128970906
1739209786.5310533;-45.120503652039325
1739209786.5310564;-33.981070128970956
1739209786.5310597;-45.120503652039325
1739209786.531063;-45.120503652039325
1739209786.5310662;-45.120503652039325
1739209786.5310695;-45.120503652039325
1739209786.5310729;-38.13080360867914
1739209786.531076;-38.13080360867914
1739209786.5310793;-38.13080360867914
1739209786.5310826;-33.981070128970906
1739209786.5310857;-45.120503652039325
1739209786.531089;-45.120503652039325
1739209786.5310924;-38.13080360867914
1739209786.5310955;-38.13080360867914
1739209786.5310988;-45.120503652039325
1739209786.531102;-45.120503652039325
1739209786.5311053;-35.57807855764607
1739209786.5311086;-31.141103565318915
1739209786.5311117;-45.120503652039325
1739209786.531115;-38.13080360867914
1739209786.5311184;-35.57807855764607
1739209786.5311215;-33.981070128970906
1739209786.5311248;-45.120503652039325
1739209786.5311282;-45.120503652039325
1739209786.5311313;-45.120503652039325
1739209786.5311346;-31.14110356531892
1739209786.531138;-45.120503652039325
1739209786.531141;-45.120503652039325
1739209786.5311444;-45.120503652039325
1739209786.5311477;-45.120503652039325
1739209786.5311508;-45.120503652039325
1739209786.5311542;-45.120503652039325
1739209786.5311575;-38.13080360867914
1739209786.5311606;-28.992665084841942
1739209786.531164;-45.120503652039325
1739209786.531167;-45.120503652039325
1739209786.5311704;-45.120503652039325
1739209786.5311737;-38.13080360867914
1739209786.5311768;-33.981070128970906
1739209786.5311801;-45.120503652039325
1739209786.5311835;-45.120503652039325
1739209786.5311866;-33.981070128970906
1739209786.53119;-38.13080360867914
1739209786.5311933;-45.120503652039325
1739209786.5311964;-45.120503652039325
1739209786.5311997;-45.120503652039325
1739209786.531203;-38.13080360867914
1739209786.5312061;-38.13080360867914
1739209786.5312095;-45.120503652039325
1739209786.5312128;-38.13080360867914
1739209786.531216;-35.57807855764607
1739209786.5312192;-38.13080360867914
1739209786.5312226;-45.120503652039325
1739209786.5312257;-38.13080360867914
1739209786.531229;-45.120503652039325
1739209786.531232;-38.13080360867914
1739209786.5312355;-45.120503652039325
1739209786.5312388;-38.13080360867914
1739209786.531242;-35.57807855764607
1739209786.5312452;-33.981070128970906
1739209786.5312486;-45.120503652039325
1739209786.5312517;-45.120503652039325
1739209786.531255;-31.141103565318893
1739209786.5312583;-38.13080360867914
1739209786.5312614;-45.120503652039325
1739209786.5312648;-38.13080360867914
1739209786.5312681;-35.57807855764607
1739209786.5312712;-38.13080360867914
1739209786.5312746;-45.120503652039325
1739209786.531278;-38.13080360867914
1739209786.531281;-45.120503652039325
1739209786.5312843;-38.13080360867914
1739209786.5312877;-45.120503652039325
1739209786.5312908;-38.13080360867914
1739209786.531294;-32.816014438256545
1739209786.5312972;-45.120503652039325
1739209786.5313005;-45.120503652039325
1739209786.531304;-38.13080360867914
1739209786.531307;-33.981070128970906
1739209786.5313103;-45.120503652039325
1739209786.5313137;-45.120503652039325
1739209786.5313168;-38.13080360867914
1739209786.53132;-33.981070128970906
1739209786.5313234;-38.13080360867914
1739209786.5313265;-45.120503652039325
1739209786.5313299;-45.120503652039325
1739209786.5313332;-45.120503652039325
1739209786.5313363;-33.981070128970906
1739209786.5313396;-45.120503652039325
1739209786.531343;-38.13080360867914
1739209786.531346;-35.57807855764607
1739209786.5313494;-38.13080360867914
1739209786.5313528;-45.120503652039325
1739209786.5313559;-38.13080360867914
1739209786.5313592;-38.13080360867914
1739209786.5313623;-38.13080360867914
1739209786.5313656;-45.120503652039325
1739209786.531369;-38.13080360867914
1739209786.531372;-32.816014438256545
1739209786.5313754;-38.13080360867914
1739209786.5313787;-45.120503652039325
1739209786.5313818;-38.13080360867914
1739209786.5313852;-38.13080360867914
1739209786.5313885;-45.120503652039325
1739209786.5313916;-45.120503652039325
1739209786.531395;-45.120503652039325
1739209786.5313983;-45.120503652039325
1739209786.5314014;-45.120503652039325
1739209786.5314047;-45.120503652039325
1739209786.531408;-38.13080360867914
1739209786.5314112;-38.13080360867914
1739209786.5314145;-45.120503652039325
1739209786.5314178;-35.57807855764607
1739209786.531421;-38.13080360867914
1739209786.5314243;-32.816014438256545
1739209786.5314274;-38.13080360867914
1739209786.5314307;-38.13080360867914
1739209786.531434;-38.13080360867914
1739209786.5314372;-38.13080360867914
1739209786.5314405;-45.120503652039325
1739209786.5314438;-45.120503652039325
1739209786.531447;-33.981070128970906
1739209786.5314503;-45.120503652039325
1739209786.5314536;-45.120503652039325
1739209786.5314567;-38.13080360867914
1739209786.53146;-38.13080360867914
1739209786.5314634;-45.120503652039325
1739209786.5314665;-45.120503652039325
1739209786.5314698;-38.13080360867914
1739209786.5314732;-38.13080360867914
1739209786.5314763;-38.13080360867914
1739209786.5314796;-35.57807855764607
1739209786.531483;-45.120503652039325
1739209786.531486;-45.120503652039325
1739209786.5314894;-32.816014438256545
1739209786.5314927;-38.13080360867914
1739209786.5314958;-35.57807855764607
1739209786.5314991;-38.13080360867914
1739209786.5315022;-45.120503652039325
1739209786.5315056;-38.13080360867914
1739209786.531509;-38.13080360867914
1739209786.531512;-45.120503652039325
1739209786.5315154;-45.120503652039325
1739209786.5315187;-33.981070128970906
1739209786.5315218;-45.120503652039325
1739209786.5315251;-45.120503652039325
1739209786.5315285;-45.120503652039325
1739209786.5315316;-45.120503652039325
1739209786.531535;-38.13080360867914
1739209786.5315382;-45.120503652039325
1739209786.5315413;-32.816014438256545
1739209786.5315447;-38.13080360867914
1739209786.531548;-38.13080360867914
1739209786.5315511;-45.120503652039325
1739209786.5315545;-31.141103565318893
1739209786.5315578;-30.49652367304973
1739209786.531561;-45.120503652039325
1739209786.5315642;-38.13080360867914
1739209786.5315673;-35.57807855764607
1739209786.5315707;-38.13080360867914
1739209786.531574;-45.120503652039325
1739209786.531577;-38.13080360867914
1739209786.5315804;-38.13080360867914
1739209786.5315838;-45.120503652039325
1739209786.531587;-45.120503652039325
1739209786.5315902;-45.120503652039325
1739209786.5315936;-38.13080360867914
1739209786.5315967;-45.120503652039325
1739209786.5316;-45.120503652039325
1739209786.5316033;-45.120503652039325
1739209786.5316064;-30.49652367304973
1739209786.5316098;-27.267205301931607
1739209786.531613;-45.120503652039325
1739209786.5316162;-38.13080360867914
1739209786.5316195;-31.141103565318893
1739209786.531623;-35.57807855764607
1739209786.531626;-45.120503652039325
1739209786.5316293;-38.13080360867914
1739209786.5316324;-38.13080360867914
1739209786.5316358;-45.120503652039325
1739209786.531639;-35.57807855764607
1739209786.5316422;-35.57807855764607
1739209786.5316455;-38.13080360867914
1739209786.5316489;-45.120503652039325
1739209786.531652;-45.120503652039325
1739209786.5316553;-38.13080360867914
1739209786.5316586;-35.57807855764607
1739209786.5316617;-38.13080360867914
1739209786.531665;-45.120503652039325
1739209786.5316684;-45.120503652039325
1739209786.5316715;-45.120503652039325
1739209786.5316749;-38.13080360867914
1739209786.5316782;-35.57807855764607
1739209786.5316813;-45.120503652039325
1739209786.5316846;-45.120503652039325
1739209786.531688;-38.13080360867914
1739209786.531691;-35.57807855764607
1739209786.5316944;-38.13080360867914
1739209786.5316975;-35.57807855764607
1739209786.5317008;-32.816014438256545
1739209786.5317042;-33.981070128970906
1739209786.5317073;-33.981070128970906
1739209786.5317106;-45.120503652039325
1739209786.531714;-32.81601443825658
1739209786.531717;-35.57807855764607
1739209786.5317204;-38.13080360867914
1739209786.5317237;-45.120503652039325
1739209786.5317268;-45.120503652039325
1739209786.5317302;-38.13080360867914
1739209786.5317335;-45.120503652039325
1739209786.5317366;-38.13080360867914
1739209786.53174;-31.141103565318915
1739209786.5317433;-45.120503652039325
1739209786.5317464;-45.120503652039325
1739209786.5317497;-45.120503652039325
1739209786.531753;-35.57807855764607
1739209786.5317562;-38.13080360867914
1739209786.5317595;-45.120503652039325
1739209786.5317626;-33.981070128970906
1739209786.531766;-45.120503652039325
1739209786.5317693;-45.120503652039325
1739209786.5317724;-38.13080360867914
1739209786.5317757;-32.816014438256545
1739209786.531779;-38.13080360867914
1739209786.5317822;-45.120503652039325
1739209786.5317855;-45.120503652039325
1739209786.5317888;-35.57807855764607
1739209786.531792;-38.13080360867914
1739209786.5317953;-45.120503652039325
1739209786.5317986;-38.13080360867914
1739209786.5318017;-38.13080360867914
1739209786.531805;-45.120503652039325
1739209786.5318084;-45.120503652039325
1739209786.5318115;-38.13080360867914
1739209786.5318148;-45.120503652039325
1739209786.5318182;-33.981070128970906
1739209786.5318213;-35.57807855764607
1739209786.5318246;-45.120503652039325
1739209786.5318277;-38.13080360867914
1739209786.531831;-38.13080360867914
1739209786.5318344;-38.13080360867914
1739209786.5318375;-45.120503652039325
1739209786.5318408;-38.13080360867914
1739209786.5318441;-38.13080360867914
1739209786.5318472;-45.120503652039325
1739209786.5318506;-38.13080360867914
1739209786.531854;-32.816014438256545
1739209786.531857;-45.120503652039325
1739209786.5318604;-38.13080360867914
1739209786.5318637;-38.13080360867914
1739209786.5318668;-45.120503652039325
1739209786.5318701;-38.13080360867914
1739209786.5318735;-45.120503652039325
1739209786.5318766;-38.13080360867914
1739209786.53188;-45.120503652039325
1739209786.5318832;-38.13080360867914
1739209786.5318863;-38.13080360867914
1739209786.5318897;-45.120503652039325
1739209786.531893;-45.120503652039325
1739209786.531896;-38.13080360867914
1739209786.5318995;-33.981070128970906
1739209786.5319026;-45.120503652039325
1739209786.531906;-45.120503652039325
1739209786.5319092;-45.120503652039325
1739209786.5319123;-38.13080360867914
1739209786.5319157;-35.57807855764607
1739209786.531919;-38.13080360867914
1739209786.531922;-45.120503652039325
1739209786.5319254;-45.120503652039325
1739209786.5319288;-45.120503652039325
1739209786.5319319;-38.13080360867914
1739209786.5319352;-35.57807855764607
1739209786.5319386;-45.120503652039325
1739209786.5319417;-38.13080360867914
1739209786.531945;-35.57807855764607
1739209786.5319483;-38.13080360867914
1739209786.5319514;-32.816014438256545
1739209786.5319548;-38.13080360867914
1739209786.531958;-32.816014438256545
1739209786.5319612;-38.13080360867914
1739209786.5319645;-38.13080360867914
1739209786.5319676;-45.120503652039325
1739209786.531971;-38.13080360867914
1739209786.5319743;-45.120503652039325
1739209786.5319774;-45.120503652039325
1739209786.5319808;-45.120503652039325
1739209786.531984;-38.13080360867914
1739209786.5319872;-35.57807855764607
1739209786.5319905;-45.120503652039325
1739209786.5319939;-38.13080360867914
1739209786.531997;-45.120503652039325
1739209786.5320003;-38.13080360867914
1739209786.5320036;-35.57807855764607
1739209786.5320067;-38.13080360867914
1739209786.53201;-38.13080360867914
1739209786.5320134;-38.13080360867914
1739209786.5320165;-45.120503652039325
1739209786.5320199;-38.13080360867914
1739209786.5320232;-32.816014438256545
1739209786.5320263;-33.981070128970906
1739209786.5320296;-45.120503652039325
1739209786.5320327;-35.57807855764607
1739209786.532036;-33.981070128970906
1739209786.5320394;-45.120503652039325
1739209786.5320425;-45.120503652039325
1739209786.5320458;-45.120503652039325
1739209786.5320492;-38.13080360867914
1739209786.5320523;-33.981070128970906
1739209786.5320556;-45.120503652039325
1739209786.532059;-38.13080360867914
1739209786.532062;-32.816014438256545
1739209786.5320654;-38.13080360867914
