CAN Message; 0x150:0500a55e2ebfa30b
Timestamp;Amplitude
1739209678.7989533;-45.120503652039325
1739209678.7989602;-38.13080360867914
1739209678.798967;-38.13080360867914
1739209678.7989736;-45.120503652039325
1739209678.7989802;-38.13080360867914
1739209678.7989872;-38.13080360867914
1739209678.7989938;-31.141103565318915
1739209678.7990005;-38.13080360867914
1739209678.7990074;-45.120503652039325
1739209678.799014;-35.57807855764607
1739209678.7990208;-38.13080360867914
1739209678.7990274;-38.13080360867914
1739209678.7990344;-45.120503652039325
1739209678.799041;-45.120503652039325
1739209678.7990477;-33.981070128970906
1739209678.7990544;-38.13080360867914
1739209678.7990613;-45.120503652039325
1739209678.799068;-38.13080360867914
1739209678.7990746;-38.13080360867914
1739209678.7990816;-45.120503652039325
1739209678.7990882;-38.13080360867914
1739209678.799095;-38.13080360867914
1739209678.7991016;-38.13080360867914
1739209678.7991085;-38.13080360867914
1739209678.7991152;-38.13080360867914
1739209678.7991219;-45.120503652039325
1739209678.7991285;-45.120503652039325
1739209678.7991354;-38.13080360867914
1739209678.7991421;-35.57807855764607
1739209678.7991488;-38.13080360867914
1739209678.7991557;-45.120503652039325
1739209678.7991624;-35.57807855764607
1739209678.799169;-35.57807855764607
1739209678.7991757;-45.120503652039325
1739209678.7991827;-45.120503652039325
1739209678.7991893;-38.13080360867914
1739209678.799196;-38.13080360867914
1739209678.799203;-45.120503652039325
1739209678.7992096;-33.981070128970906
1739209678.7992163;-28.992665084841942
1739209678.799223;-38.13080360867914
1739209678.7992299;-45.120503652039325
1739209678.7992365;-38.13080360867914
1739209678.7992432;-38.13080360867914
1739209678.79925;-38.13080360867914
1739209678.7992568;-38.13080360867914
1739209678.7992635;-38.13080360867914
1739209678.7992702;-38.13080360867914
1739209678.799277;-38.13080360867914
1739209678.7992837;-38.13080360867914
1739209678.7992904;-45.120503652039325
1739209678.799297;-38.13080360867914
1739209678.799304;-38.13080360867914
1739209678.7993107;-45.120503652039325
1739209678.7993174;-38.13080360867914
1739209678.799324;-32.816014438256545
1739209678.799331;-38.13080360867914
1739209678.7993376;-38.13080360867914
1739209678.7993443;-38.13080360867914
1739209678.7993512;-45.120503652039325
1739209678.799358;-38.13080360867914
1739209678.7993646;-45.120503652039325
1739209678.7993712;-45.120503652039325
1739209678.7993782;-38.13080360867914
1739209678.7993848;-35.57807855764607
1739209678.7993915;-38.13080360867914
1739209678.7993982;-45.120503652039325
1739209678.799405;-32.816014438256545
1739209678.7994118;-38.13080360867914
1739209678.7994184;-45.120503652039325
1739209678.7994254;-38.13080360867914
1739209678.799432;-38.13080360867914
1739209678.7994387;-38.13080360867914
1739209678.7994454;-38.13080360867914
1739209678.7994523;-45.120503652039325
1739209678.799459;-45.120503652039325
1739209678.7994657;-45.120503652039325
1739209678.7994723;-45.120503652039325
1739209678.7994792;-45.120503652039325
1739209678.799486;-38.13080360867914
1739209678.7994926;-45.120503652039325
1739209678.7994995;-38.13080360867914
1739209678.7995062;-38.13080360867914
1739209678.7995129;-35.57807855764607
1739209678.7995195;-45.120503652039325
1739209678.7995265;-38.13080360867914
1739209678.7995331;-33.981070128970906
1739209678.7995398;-45.120503652039325
1739209678.7995467;-45.120503652039325
1739209678.7995534;-45.120503652039325
1739209678.79956;-45.120503652039325
1739209678.7995667;-38.13080360867914
1739209678.7995737;-38.13080360867914
1739209678.7995803;-35.57807855764607
1739209678.799587;-35.57807855764607
1739209678.7995937;-35.57807855764607
1739209678.7996006;-35.57807855764607
1739209678.7996073;-38.13080360867914
1739209678.799614;-35.57807855764607
1739209678.7996209;-33.981070128970906
1739209678.7996275;-45.120503652039325
1739209678.7996342;-45.120503652039325
1739209678.799641;-45.120503652039325
1739209678.7996478;-45.120503652039325
1739209678.7996545;-38.13080360867914
1739209678.7996612;-45.120503652039325
1739209678.7996678;-38.13080360867914
1739209678.7996747;-45.120503652039325
1739209678.7996814;-38.13080360867914
1739209678.799688;-45.120503652039325
1739209678.799695;-38.13080360867914
1739209678.7997017;-45.120503652039325
1739209678.7997084;-38.13080360867914
1739209678.799715;-45.120503652039325
1739209678.799722;-35.57807855764607
1739209678.7997286;-45.120503652039325
1739209678.7997353;-45.120503652039325
1739209678.799742;-45.120503652039325
1739209678.799749;-45.120503652039325
1739209678.7997556;-45.120503652039325
1739209678.7997622;-45.120503652039325
1739209678.7997692;-38.13080360867914
1739209678.7997758;-45.120503652039325
1739209678.7997825;-38.13080360867914
1739209678.7997892;-38.13080360867914
1739209678.799796;-45.120503652039325
1739209678.7998028;-38.13080360867914
1739209678.7998095;-35.57807855764607
1739209678.7998161;-38.13080360867914
1739209678.799823;-45.120503652039325
1739209678.7998297;-38.13080360867914
1739209678.7998364;-45.120503652039325
1739209678.7998433;-45.120503652039325
1739209678.79985;-38.13080360867914
1739209678.7998567;-45.120503652039325
1739209678.7998633;-38.13080360867914
1739209678.7998703;-38.13080360867914
1739209678.799877;-35.57807855764607
1739209678.7998836;-38.13080360867914
1739209678.7998905;-35.57807855764607
1739209678.7998972;-35.57807855764607
1739209678.7999039;-38.13080360867914
1739209678.7999105;-38.13080360867914
1739209678.7999175;-45.120503652039325
1739209678.7999241;-38.13080360867914
1739209678.7999308;-38.13080360867914
1739209678.7999375;-38.13080360867914
1739209678.7999444;-45.120503652039325
1739209678.799951;-45.120503652039325
1739209678.7999578;-45.120503652039325
1739209678.7999647;-45.120503652039325
1739209678.7999713;-45.120503652039325
1739209678.799978;-38.13080360867914
1739209678.7999847;-38.13080360867914
1739209678.7999916;-45.120503652039325
1739209678.7999983;-38.13080360867914
1739209678.800005;-38.13080360867914
1739209678.8000116;-45.120503652039325
1739209678.8000185;-38.13080360867914
1739209678.8000252;-38.13080360867914
1739209678.800032;-38.13080360867914
1739209678.8000388;-35.57807855764607
1739209678.8000455;-38.13080360867914
1739209678.8000522;-45.120503652039325
1739209678.8000588;-45.120503652039325
1739209678.8000658;-38.13080360867914
1739209678.8000724;-38.13080360867914
1739209678.800079;-38.13080360867914
1739209678.8000858;-38.13080360867914
1739209678.8000927;-45.120503652039325
1739209678.8000994;-38.13080360867914
1739209678.800106;-38.13080360867914
1739209678.800113;-38.13080360867914
1739209678.8001196;-38.13080360867914
1739209678.8001263;-38.13080360867914
1739209678.800133;-45.120503652039325
1739209678.80014;-33.981070128970906
1739209678.8001466;-45.120503652039325
1739209678.8001533;-45.120503652039325
1739209678.80016;-45.120503652039325
1739209678.8001668;-33.981070128970906
1739209678.8001735;-38.13080360867914
1739209678.8001802;-45.120503652039325
1739209678.800187;-45.120503652039325
1739209678.8001938;-38.13080360867914
1739209678.8002005;-45.120503652039325
1739209678.8002071;-38.13080360867914
1739209678.800214;-38.13080360867914
1739209678.8002207;-45.120503652039325
1739209678.8002274;-45.120503652039325
1739209678.8002343;-38.13080360867914
1739209678.800241;-38.13080360867914
1739209678.8002477;-35.57807855764607
1739209678.8002543;-45.120503652039325
1739209678.8002613;-38.13080360867914
1739209678.800268;-33.981070128970906
1739209678.8002746;-33.981070128970906
1739209678.8002813;-45.120503652039325
1739209678.8002882;-45.120503652039325
1739209678.8002949;-35.57807855764607
1739209678.8003016;-33.981070128970906
1739209678.8003085;-38.13080360867914
1739209678.8003151;-38.13080360867914
1739209678.8003218;-45.120503652039325
1739209678.8003285;-45.120503652039325
1739209678.8003354;-45.120503652039325
1739209678.800342;-45.120503652039325
1739209678.8003488;-45.120503652039325
1739209678.8003554;-33.981070128970906
1739209678.8003623;-33.981070128970906
1739209678.800369;-45.120503652039325
1739209678.8003757;-30.49652367304973
1739209678.8003826;-38.13080360867914
1739209678.8003893;-45.120503652039325
1739209678.800396;-45.120503652039325
1739209678.8004026;-45.120503652039325
1739209678.8004096;-32.816014438256545
1739209678.8004162;-35.57807855764607
1739209678.800423;-38.13080360867914
1739209678.8004296;-45.120503652039325
1739209678.8004365;-45.120503652039325
1739209678.8004432;-38.13080360867914
1739209678.8004498;-38.13080360867914
1739209678.8004568;-45.120503652039325
1739209678.8004634;-31.141103565318915
1739209678.80047;-27.267205301931607
1739209678.8004768;-38.13080360867914
1739209678.8004837;-45.120503652039325
1739209678.8004904;-35.57807855764607
1739209678.800497;-33.981070128970906
1739209678.8005037;-38.13080360867914
1739209678.8005106;-45.120503652039325
1739209678.8005173;-45.120503652039325
1739209678.800524;-38.13080360867914
1739209678.800531;-38.13080360867914
1739209678.8005376;-45.120503652039325
1739209678.8005443;-38.13080360867914
1739209678.800551;-38.13080360867914
1739209678.8005579;-38.13080360867914
1739209678.8005645;-38.13080360867914
1739209678.8005712;-45.120503652039325
1739209678.8005779;-38.13080360867914
1739209678.8005848;-45.120503652039325
1739209678.8005915;-45.120503652039325
1739209678.8005981;-38.13080360867914
1739209678.800605;-33.981070128970906
1739209678.8006117;-45.120503652039325
1739209678.8006184;-45.120503652039325
1739209678.800625;-38.13080360867914
1739209678.800632;-31.141103565318915
1739209678.8006387;-35.57807855764607
1739209678.8006454;-38.13080360867914
1739209678.8006523;-38.13080360867914
1739209678.800659;-38.13080360867914
1739209678.8006656;-38.13080360867914
1739209678.8006723;-38.13080360867914
1739209678.8006792;-45.120503652039325
1739209678.800686;-33.981070128970956
1739209678.8006926;-38.13080360867914
1739209678.8006992;-38.13080360867914
1739209678.8007061;-45.120503652039325
1739209678.8007128;-38.13080360867914
1739209678.8007195;-38.13080360867914
1739209678.8007264;-45.120503652039325
1739209678.800733;-38.13080360867914
1739209678.8007398;-28.58837851428586
1739209678.8007464;-45.120503652039325
1739209678.8007534;-38.13080360867914
1739209678.80076;-38.13080360867914
1739209678.8007667;-45.120503652039325
1739209678.8007734;-38.13080360867914
1739209678.8007803;-32.816014438256545
1739209678.800787;-33.981070128970906
1739209678.8007936;-38.13080360867914
1739209678.8008006;-45.120503652039325
1739209678.8008072;-35.57807855764607
1739209678.800814;-38.13080360867914
1739209678.8008206;-45.120503652039325
1739209678.8008275;-45.120503652039325
1739209678.8008342;-38.13080360867914
1739209678.8008409;-38.13080360867914
1739209678.8008475;-35.57807855764607
1739209678.8008544;-38.13080360867914
1739209678.8008611;-35.57807855764607
1739209678.8008678;-38.13080360867914
1739209678.8008747;-45.120503652039325
1739209678.8008814;-45.120503652039325
1739209678.800888;-38.13080360867914
1739209678.8008947;-38.13080360867914
1739209678.8009017;-45.120503652039325
1739209678.8009083;-38.13080360867914
1739209678.800915;-35.57807855764607
1739209678.8009217;-35.57807855764607
1739209678.8009286;-38.13080360867914
1739209678.8009353;-38.13080360867914
1739209678.800942;-32.816014438256545
1739209678.8009489;-38.13080360867914
1739209678.8009555;-45.120503652039325
1739209678.8009622;-38.13080360867914
1739209678.800969;-38.13080360867914
1739209678.8009758;-45.120503652039325
1739209678.8009825;-45.120503652039325
1739209678.8009892;-38.13080360867914
1739209678.800996;-35.57807855764607
1739209678.8010027;-38.13080360867914
1739209678.8010094;-35.57807855764607
1739209678.801016;-38.13080360867914
1739209678.801023;-35.57807855764607
1739209678.8010297;-38.13080360867914
1739209678.8010364;-45.120503652039325
1739209678.801043;-38.13080360867914
1739209678.80105;-38.13080360867914
1739209678.8010566;-38.13080360867914
1739209678.8010633;-45.120503652039325
1739209678.8010702;-45.120503652039325
1739209678.801077;-38.13080360867914
1739209678.8010836;-38.13080360867914
1739209678.8010902;-45.120503652039325
1739209678.8010972;-38.13080360867914
1739209678.8011038;-35.57807855764607
1739209678.8011105;-45.120503652039325
1739209678.8011172;-38.13080360867914
1739209678.801124;-38.13080360867914
1739209678.8011308;-38.13080360867914
1739209678.8011374;-45.120503652039325
1739209678.8011444;-45.120503652039325
1739209678.801151;-45.120503652039325
1739209678.8011577;-45.120503652039325
1739209678.8011644;-45.120503652039325
1739209678.8011713;-45.120503652039325
1739209678.801178;-38.13080360867914
1739209678.8011847;-38.13080360867914
1739209678.8011913;-45.120503652039325
1739209678.8011982;-38.13080360867914
1739209678.801205;-38.13080360867914
1739209678.8012116;-38.13080360867914
1739209678.8012185;-45.120503652039325
1739209678.8012252;-38.13080360867914
1739209678.8012319;-38.13080360867914
1739209678.8012385;-38.13080360867914
1739209678.8012455;-38.13080360867914
1739209678.8012521;-45.120503652039325
1739209678.8012588;-38.13080360867914
1739209678.8012655;-35.57807855764607
1739209678.8012724;-38.13080360867914
1739209678.801279;-45.120503652039325
1739209678.8012857;-38.13080360867914
1739209678.8012927;-38.13080360867914
1739209678.8012993;-45.120503652039325
1739209678.801306;-38.13080360867914
1739209678.8013127;-38.13080360867914
1739209678.8013196;-38.13080360867914
1739209678.8013263;-38.13080360867914
1739209678.801333;-45.120503652039325
1739209678.8013399;-38.13080360867914
1739209678.8013465;-35.57807855764607
1739209678.8013532;-38.13080360867914
1739209678.80136;-45.120503652039325
1739209678.8013668;-45.120503652039325
1739209678.8013735;-45.120503652039325
1739209678.8013802;-45.120503652039325
1739209678.8013868;-45.120503652039325
1739209678.8013937;-38.13080360867914
1739209678.8014004;-38.13080360867914
1739209678.801407;-38.13080360867914
1739209678.801414;-38.13080360867914
1739209678.8014207;-38.13080360867914
1739209678.8014274;-38.13080360867914
1739209678.801434;-38.13080360867914
1739209678.801441;-45.120503652039325
1739209678.8014476;-38.13080360867914
1739209678.8014543;-35.57807855764607
1739209678.801461;-38.13080360867914
1739209678.801468;-45.120503652039325
1739209678.8014746;-45.120503652039325
1739209678.8014812;-35.57807855764607
1739209678.8014882;-38.13080360867914
1739209678.8014948;-38.13080360867914
1739209678.8015015;-31.141103565318915
1739209678.8015082;-31.141103565318915
1739209678.801515;-33.981070128970906
1739209678.8015218;-45.120503652039325
1739209678.8015285;-38.13080360867914
1739209678.8015351;-32.816014438256545
1739209678.801542;-38.13080360867914
1739209678.8015487;-45.120503652039325
1739209678.8015554;-38.13080360867914
1739209678.8015623;-38.13080360867914
1739209678.801569;-45.120503652039325
1739209678.8015757;-45.120503652039325
1739209678.8015823;-45.120503652039325
1739209678.8015893;-45.120503652039325
1739209678.801596;-38.13080360867914
1739209678.8016026;-45.120503652039325
1739209678.8016093;-33.981070128970906
1739209678.8016162;-33.981070128970906
1739209678.8016229;-38.13080360867914
1739209678.8016295;-45.120503652039325
1739209678.8016365;-38.13080360867914
1739209678.8016431;-33.981070128970906
1739209678.8016498;-38.13080360867914
1739209678.8016565;-45.120503652039325
1739209678.8016634;-45.120503652039325
1739209678.80167;-38.13080360867914
1739209678.8016768;-38.13080360867914
1739209678.8016834;-45.120503652039325
1739209678.8016903;-45.120503652039325
1739209678.801697;-45.120503652039325
1739209678.8017037;-38.13080360867914
1739209678.8017106;-38.13080360867914
1739209678.8017173;-38.13080360867914
1739209678.801724;-45.120503652039325
1739209678.8017306;-45.120503652039325
1739209678.8017375;-45.120503652039325
1739209678.8017442;-38.13080360867914
1739209678.801751;-38.13080360867914
1739209678.8017578;-45.120503652039325
1739209678.8017645;-45.120503652039325
1739209678.8017712;-38.13080360867914
1739209678.8017778;-35.57807855764607
1739209678.8017848;-38.13080360867914
1739209678.8017914;-45.120503652039325
1739209678.801798;-45.120503652039325
1739209678.8018048;-45.120503652039325
1739209678.8018117;-45.120503652039325
1739209678.8018184;-45.120503652039325
1739209678.801825;-45.120503652039325
1739209678.801832;-45.120503652039325
1739209678.8018386;-38.13080360867914
1739209678.8018453;-35.57807855764607
1739209678.801852;-38.13080360867914
1739209678.801859;-33.981070128970906
1739209678.8018656;-38.13080360867914
1739209678.8018723;-45.120503652039325
1739209678.801879;-35.57807855764607
1739209678.8018858;-26.991370085610722
1739209678.8018925;-38.13080360867914
1739209678.8018992;-45.120503652039325
1739209678.801906;-45.120503652039325
1739209678.8019128;-45.120503652039325
1739209678.8019195;-45.120503652039325
1739209678.8019261;-38.13080360867914
1739209678.801933;-38.13080360867914
1739209678.8019397;-38.13080360867914
1739209678.8019464;-45.120503652039325
1739209678.801953;-45.120503652039325
1739209678.80196;-45.120503652039325
1739209678.8019667;-45.120503652039325
1739209678.8019733;-38.13080360867914
1739209678.8019803;-45.120503652039325
1739209678.801987;-33.981070128970906
1739209678.8019936;-26.991370085610736
1739209678.8020003;-38.13080360867914
1739209678.8020072;-45.120503652039325
1739209678.8020139;-38.13080360867914
1739209678.8020205;-38.13080360867914
1739209678.8020272;-38.13080360867914
1739209678.8020341;-45.120503652039325
1739209678.8020408;-38.13080360867914
1739209678.8020475;-38.13080360867914
1739209678.8020544;-45.120503652039325
1739209678.802061;-35.57807855764607
1739209678.8020678;-45.120503652039325
1739209678.8020744;-45.120503652039325
1739209678.8020813;-38.13080360867914
1739209678.802088;-38.13080360867914
1739209678.8020947;-45.120503652039325
1739209678.8021016;-32.816014438256545
1739209678.8021083;-38.13080360867914
1739209678.802115;-38.13080360867914
1739209678.8021216;-38.13080360867914
1739209678.8021286;-38.13080360867914
1739209678.8021352;-38.13080360867914
1739209678.802142;-38.13080360867914
1739209678.8021486;-33.981070128970906
1739209678.8021555;-35.57807855764607
1739209678.8021622;-38.13080360867914
1739209678.8021688;-45.120503652039325
1739209678.8021758;-45.120503652039325
1739209678.8021824;-38.13080360867914
1739209678.802189;-45.120503652039325
1739209678.8021958;-38.13080360867914
1739209678.8022027;-32.816014438256545
1739209678.8022094;-45.120503652039325
1739209678.802216;-45.120503652039325
1739209678.8022227;-35.57807855764607
1739209678.8022296;-45.120503652039325
1739209678.8022363;-45.120503652039325
1739209678.802243;-45.120503652039325
1739209678.80225;-35.57807855764607
1739209678.8022566;-38.13080360867914
1739209678.8022633;-27.8777449560314
1739209678.80227;-31.141103565318893
1739209678.8022768;-38.13080360867914
1739209678.8022835;-38.13080360867914
1739209678.8022902;-45.120503652039325
1739209678.8022969;-38.13080360867914
1739209678.8023038;-38.13080360867914
1739209678.8023105;-33.981070128970906
1739209678.8023171;-38.13080360867914
1739209678.802324;-45.120503652039325
1739209678.8023307;-38.13080360867914
1739209678.8023374;-38.13080360867914
1739209678.802344;-45.120503652039325
1739209678.802351;-45.120503652039325
1739209678.8023577;-45.120503652039325
1739209678.8023643;-45.120503652039325
1739209678.802371;-35.57807855764607
1739209678.802378;-35.57807855764607
1739209678.8023846;-35.57807855764607
1739209678.8023913;-45.120503652039325
1739209678.8023982;-45.120503652039325
1739209678.8024049;-38.13080360867914
1739209678.8024116;-38.13080360867914
1739209678.8024182;-45.120503652039325
1739209678.8024251;-45.120503652039325
1739209678.8024318;-38.13080360867914
1739209678.8024385;-38.13080360867914
1739209678.8024454;-45.120503652039325
1739209678.802452;-38.13080360867914
1739209678.8024588;-38.13080360867914
1739209678.8024654;-38.13080360867914
1739209678.8024724;-38.13080360867914
1739209678.802479;-45.120503652039325
1739209678.8024857;-45.120503652039325
1739209678.8024924;-31.141103565318893
1739209678.8024993;-33.981070128970906
1739209678.802506;-28.58837851428586
1739209678.8025126;-13.743798279671744
1739209678.8025196;-17.75653862927286
1739209678.8025262;-28.58837851428586
1739209678.802533;-33.981070128970906
1739209678.8025396;-32.816014438256545
1739209678.8025465;-38.13080360867914
1739209678.8025532;-45.120503652039325
1739209678.8025599;-45.120503652039325
1739209678.8025665;-33.981070128970906
1739209678.8025734;-45.120503652039325
1739209678.80258;-38.13080360867914
1739209678.8025868;-45.120503652039325
1739209678.8025937;-45.120503652039325
1739209678.8026004;-35.57807855764607
1739209678.802607;-45.120503652039325
1739209678.8026137;-45.120503652039325
1739209678.8026206;-31.141103565318915
1739209678.8026273;-38.13080360867914
1739209678.802634;-38.13080360867914
1739209678.8026407;-38.13080360867914
1739209678.8026476;-45.120503652039325
1739209678.8026543;-38.13080360867914
1739209678.802661;-45.120503652039325
1739209678.8026679;-45.120503652039325
1739209678.8026745;-22.740042620751332
1739209678.8026812;-45.120503652039325
1739209678.802688;-38.13080360867914
1739209678.8026948;-32.816014438256545
1739209678.8027015;-33.981070128970906
1739209678.8027081;-38.13080360867914
1739209678.8027148;-35.57807855764607
1739209678.8027217;-45.120503652039325
1739209678.8027284;-33.981070128970906
1739209678.802735;-38.13080360867914
1739209678.802742;-45.120503652039325
1739209678.8027487;-45.120503652039325
1739209678.8027554;-33.981070128970906
1739209678.802762;-45.120503652039325
1739209678.802769;-38.13080360867914
1739209678.8027756;-38.13080360867914
1739209678.8027823;-31.141103565318915
1739209678.8027892;-38.13080360867914
1739209678.802796;-45.120503652039325
1739209678.8028026;-38.13080360867914
1739209678.8028092;-25.826314394896364
1739209678.8028162;-30.49652367304973
1739209678.8028228;-38.13080360867914
1739209678.8028295;-45.120503652039325
1739209678.8028362;-33.981070128970906
1739209678.802843;-38.13080360867914
1739209678.8028498;-38.13080360867914
1739209678.8028564;-45.120503652039325
1739209678.8028634;-32.816014438256545
1739209678.80287;-19.642756598161068
1739209678.8028767;-45.120503652039325
1739209678.8028834;-32.816014438256545
1739209678.8028903;-38.13080360867914
1739209678.802897;-25.826314394896357
1739209678.8029037;-12.507874964114354
1739209678.8029103;-31.14110356531892
1739209678.8029172;-25.62660358559016
1739209678.802924;-28.992665084841942
1739209678.8029306;-45.120503652039325
1739209678.8029375;-45.120503652039325
1739209678.8029442;-45.120503652039325
1739209678.8029509;-38.13080360867914
1739209678.8029575;-45.120503652039325
1739209678.8029644;-18.263086266016654
1739209678.8029711;-25.077289914212862
1739209678.8029778;-45.120503652039325
1739209678.8029845;-38.13080360867914
1739209678.8029914;-45.120503652039325
1739209678.802998;-33.981070128970906
1739209678.8030047;-38.13080360867914
1739209678.8030117;-45.120503652039325
1739209678.8030183;-33.981070128970906
1739209678.803025;-38.13080360867914
1739209678.8030317;-12.643225322942062
1739209678.8030386;-31.141103565318943
1739209678.8030453;-38.13080360867914
1739209678.803052;-38.13080360867914
1739209678.8030586;-31.141103565318915
1739209678.8030655;-38.13080360867914
1739209678.8030722;-45.120503652039325
1739209678.803079;-45.120503652039325
1739209678.8030858;-29.438486411369333
1739209678.8030925;-38.13080360867914
1739209678.8030992;-45.120503652039325
1739209678.8031058;-35.57807855764607
1739209678.8031127;-27.8777449560314
1739209678.8031194;-45.120503652039325
1739209678.803126;-38.13080360867914
1739209678.8031328;-35.57807855764607
1739209678.8031397;-33.981070128970906
1739209678.8031464;-45.120503652039325
1739209678.803153;-38.13080360867914
1739209678.80316;-45.120503652039325
1739209678.8031666;-45.120503652039325
1739209678.8031733;-38.13080360867914
1739209678.80318;-38.13080360867914
1739209678.803187;-45.120503652039325
1739209678.8031936;-45.120503652039325
1739209678.8032002;-45.120503652039325
1739209678.8032072;-45.120503652039325
1739209678.8032138;-38.13080360867914
1739209678.8032205;-45.120503652039325
1739209678.8032272;-45.120503652039325
1739209678.803234;-38.13080360867914
1739209678.8032408;-38.13080360867914
1739209678.8032475;-31.141103565318943
1739209678.8032541;-38.13080360867914
1739209678.803261;-38.13080360867914
1739209678.8032677;-35.57807855764607
1739209678.8032744;-38.13080360867914
1739209678.8032813;-38.13080360867914
1739209678.803288;-45.120503652039325
1739209678.8032947;-38.13080360867914
1739209678.8033013;-24.746238672633048
1739209678.8033082;-32.816014438256545
1739209678.803315;-38.13080360867914
1739209678.8033216;-35.57807855764607
1739209678.8033283;-38.13080360867914
1739209678.8033352;-45.120503652039325
1739209678.8033419;-35.57807855764607
1739209678.8033485;-45.120503652039325
1739209678.8033555;-29.438486411369333
1739209678.8033621;-38.13080360867914
1739209678.8033688;-45.120503652039325
1739209678.8033755;-33.981070128970906
1739209678.8033824;-33.981070128970906
1739209678.803389;-22.44878636800916
1739209678.8033957;-35.57807855764607
1739209678.8034024;-38.13080360867914
1739209678.8034093;-33.981070128970906
1739209678.803416;-27.877744956031417
1739209678.8034227;-26.991370085610754
1739209678.8034296;-38.13080360867914
1739209678.8034363;-35.57807855764607
1739209678.803443;-24.151403521958727
1739209678.8034496;-15.186141347063181
1739209678.8034565;-14.368685105852375
1739209678.8034632;-24.15140352195872
1739209678.80347;-38.13080360867914
1739209678.8034766;-45.120503652039325
1739209678.8034835;-17.600019173844906
1739209678.8034902;-31.141103565318915
1739209678.8034968;-38.13080360867914
1739209678.8035038;-45.120503652039325
1739209678.8035104;-29.438486411369333
1739209678.803517;-9.085812054700902
1739209678.8035238;-20.888044912671212
1739209678.8035307;-26.991370085610736
1739209678.8035374;-45.120503652039325
1739209678.803544;-45.120503652039325
1739209678.803551;-38.13080360867914
1739209678.8035576;-38.13080360867914
1739209678.8035643;-38.13080360867914
1739209678.803571;-45.120503652039325
1739209678.803578;-38.13080360867914
1739209678.8035846;-45.120503652039325
1739209678.8035913;-45.120503652039325
1739209678.803598;-38.13080360867914
1739209678.8036048;-45.120503652039325
1739209678.8036115;-45.120503652039325
1739209678.8036182;-45.120503652039325
1739209678.803625;-31.141103565318915
1739209678.8036318;-24.589719217205094
1739209678.8036385;-35.57807855764607
1739209678.8036451;-35.57807855764607
1739209678.803652;-45.120503652039325
1739209678.8036587;-45.120503652039325
1739209678.8036654;-32.816014438256545
1739209678.803672;-38.13080360867914
1739209678.803679;-21.67658091518819
1739209678.8036857;-28.58837851428586
1739209678.8036923;-38.13080360867914
1739209678.8036993;-33.981070128970906
1739209678.803706;-31.141103565318943
1739209678.8037126;-10.598037906834923
1739209678.8037193;-31.141103565318915
1739209678.8037262;-38.13080360867914
1739209678.8037329;-45.120503652039325
1739209678.8037395;-26.487275050834715
1739209678.8037462;-35.57807855764607
1739209678.8037531;-45.120503652039325
1739209678.8037598;-45.120503652039325
1739209678.8037665;-28.992665084841942
1739209678.8037734;-33.981070128970956
1739209678.80378;-45.120503652039325
1739209678.8037868;-38.13080360867914
1739209678.8037934;-38.13080360867914
1739209678.8038003;-29.438486411369347
1739209678.803807;-14.91274877010371
1739209678.8038137;-19.403415333952413
1739209678.8038204;-38.13080360867914
1739209678.8038273;-38.13080360867914
1739209678.803834;-38.13080360867914
1739209678.8038406;-45.120503652039325
1739209678.8038476;-33.981070128970906
1739209678.8038542;-38.13080360867914
1739209678.803861;-38.13080360867914
1739209678.8038676;-29.438486411369333
1739209678.8038745;-29.438486411369347
1739209678.8038812;-33.981070128970906
1739209678.8038878;-33.981070128970906
1739209678.8038948;-38.13080360867914
1739209678.8039014;-32.816014438256545
1739209678.803908;-38.13080360867914
1739209678.8039148;-45.120503652039325
1739209678.8039217;-35.57807855764607
1739209678.8039284;-31.141103565318915
1739209678.803935;-38.13080360867914
1739209678.8039417;-45.120503652039325
1739209678.8039486;-33.981070128970906
1739209678.8039553;-33.981070128970906
1739209678.803962;-38.13080360867914
1739209678.803969;-28.58837851428586
1739209678.8039756;-33.981070128970906
1739209678.8039823;-33.981070128970906
1739209678.803989;-38.13080360867914
1739209678.8039958;-32.816014438256545
1739209678.8040025;-31.141103565318915
1739209678.8040092;-32.81601443825658
1739209678.8040159;-30.49652367304973
1739209678.8040228;-35.57807855764607
1739209678.8040295;-45.120503652039325
1739209678.8040361;-33.981070128970906
1739209678.804043;-33.981070128970906
1739209678.8040497;-45.120503652039325
1739209678.8040564;-38.13080360867914
1739209678.804063;-38.13080360867914
1739209678.80407;-45.120503652039325
1739209678.8040767;-45.120503652039325
1739209678.8040833;-45.120503652039325
1739209678.80409;-28.992665084841942
1739209678.804097;-21.021172418726344
1739209678.8041036;-26.991370085610722
1739209678.8041103;-33.981070128970906
1739209678.8041172;-25.25278630937684
1739209678.8041239;-33.981070128970906
1739209678.8041306;-10.537147392119817
1739209678.8041372;-13.29921151150931
1739209678.8041441;-26.991370085610754
1739209678.8041508;-33.981070128970906
1739209678.8041575;-45.120503652039325
1739209678.8041642;-18.755624688505637
1739209678.804171;-33.981070128970906
1739209678.8041778;-33.981070128970906
1739209678.8041844;-38.13080360867914
1739209678.8041914;-45.120503652039325
1739209678.804198;-11.426489515073046
1739209678.8042047;-26.991370085610747
1739209678.8042114;-38.13080360867914
1739209678.8042183;-28.992665084841942
1739209678.804225;-38.13080360867914
1739209678.8042316;-45.120503652039325
1739209678.8042386;-35.57807855764607
1739209678.8042452;-38.13080360867914
