CAN Message; 0x1bb:000072eebfa6fdbf
1739209600.7156684;-45.120503652039325
1739209600.7156734;-38.13080360867914
1739209600.7156787;-32.816014438256545
1739209600.7156837;-38.13080360867914
1739209600.715689;-45.120503652039325
1739209600.715694;-33.981070128970906
1739209600.715699;-32.816014438256545
1739209600.7157042;-38.13080360867914
1739209600.7157092;-35.57807855764607
1739209600.7157145;-38.13080360867914
1739209600.7157195;-32.816014438256545
1739209600.7157247;-35.57807855764607
1739209600.7157297;-45.120503652039325
1739209600.715735;-38.13080360867914
1739209600.71574;-38.13080360867914
1739209600.7157452;-38.13080360867914
1739209600.7157502;-45.120503652039325
1739209600.7157555;-45.120503652039325
1739209600.7157605;-45.120503652039325
1739209600.7157657;-45.120503652039325
1739209600.7157707;-38.13080360867914
1739209600.715776;-38.13080360867914
1739209600.715781;-45.120503652039325
1739209600.7157862;-38.13080360867914
1739209600.7157912;-45.120503652039325
1739209600.7157965;-45.120503652039325
1739209600.7158015;-32.816014438256545
1739209600.7158067;-38.13080360867914
1739209600.7158117;-45.120503652039325
1739209600.715817;-45.120503652039325
1739209600.715822;-45.120503652039325
1739209600.7158272;-33.981070128970906
1739209600.7158322;-45.120503652039325
1739209600.7158375;-38.13080360867914
1739209600.7158425;-45.120503652039325
1739209600.7158477;-45.120503652039325
1739209600.7158527;-38.13080360867914
1739209600.715858;-38.13080360867914
1739209600.715863;-45.120503652039325
1739209600.7158682;-38.13080360867914
1739209600.7158732;-35.57807855764607
1739209600.7158785;-33.981070128970906
1739209600.7158835;-45.120503652039325
1739209600.7158887;-38.13080360867914
1739209600.7158937;-38.13080360867914
1739209600.715899;-45.120503652039325
1739209600.715904;-45.120503652039325
1739209600.7159092;-45.120503652039325
1739209600.7159142;-35.57807855764607
1739209600.7159195;-38.13080360867914
1739209600.7159245;-45.120503652039325
1739209600.7159297;-38.13080360867914
1739209600.7159348;-38.13080360867914
1739209600.71594;-38.13080360867914
1739209600.715945;-35.57807855764607
1739209600.7159503;-33.981070128970906
1739209600.7159553;-38.13080360867914
1739209600.7159605;-38.13080360867914
1739209600.7159655;-45.120503652039325
1739209600.7159708;-38.13080360867914
1739209600.7159758;-38.13080360867914
1739209600.715981;-38.13080360867914
1739209600.715986;-38.13080360867914
1739209600.715991;-38.13080360867914
1739209600.7159963;-38.13080360867914
1739209600.7160013;-38.13080360867914
1739209600.7160065;-45.120503652039325
1739209600.7160115;-33.981070128970906
1739209600.7160168;-35.57807855764607
1739209600.7160218;-38.13080360867914
1739209600.716027;-45.120503652039325
1739209600.716032;-33.981070128970906
1739209600.7160373;-38.13080360867914
1739209600.7160423;-45.120503652039325
1739209600.7160475;-45.120503652039325
1739209600.7160525;-38.13080360867914
1739209600.7160578;-38.13080360867914
1739209600.7160628;-38.13080360867914
1739209600.716068;-45.120503652039325
1739209600.716073;-38.13080360867914
1739209600.7160783;-45.120503652039325
1739209600.7160833;-45.120503652039325
1739209600.7160885;-45.120503652039325
1739209600.7160935;-33.981070128970906
1739209600.7160988;-45.120503652039325
1739209600.7161038;-45.120503652039325
1739209600.716109;-45.120503652039325
1739209600.716114;-38.13080360867914
1739209600.7161193;-45.120503652039325
1739209600.7161243;-45.120503652039325
1739209600.7161295;-45.120503652039325
1739209600.7161345;-31.141103565318915
1739209600.7161398;-33.981070128970906
1739209600.7161448;-38.13080360867914
1739209600.71615;-38.13080360867914
1739209600.716155;-45.120503652039325
1739209600.7161603;-32.816014438256545
1739209600.7161653;-38.13080360867914
1739209600.7161705;-45.120503652039325
1739209600.7161756;-35.57807855764607
1739209600.7161808;-38.13080360867914
1739209600.7161858;-38.13080360867914
1739209600.716191;-45.120503652039325
1739209600.716196;-45.120503652039325
1739209600.7162013;-45.120503652039325
1739209600.7162063;-38.13080360867914
1739209600.7162116;-45.120503652039325
1739209600.7162166;-31.141103565318915
1739209600.7162218;-28.58837851428586
1739209600.7162268;-38.13080360867914
1739209600.716232;-38.13080360867914
1739209600.716237;-35.57807855764607
1739209600.7162423;-38.13080360867914
1739209600.7162473;-45.120503652039325
1739209600.7162526;-32.816014438256545
1739209600.7162576;-38.13080360867914
1739209600.7162628;-45.120503652039325
1739209600.7162678;-35.57807855764607
1739209600.716273;-45.120503652039325
1739209600.716278;-45.120503652039325
1739209600.716283;-45.120503652039325
1739209600.7162883;-38.13080360867914
1739209600.7162933;-45.120503652039325
1739209600.7162986;-38.13080360867914
1739209600.7163036;-30.49652367304973
1739209600.7163088;-38.13080360867914
1739209600.7163138;-45.120503652039325
1739209600.716319;-38.13080360867914
1739209600.716324;-38.13080360867914
1739209600.7163293;-38.13080360867914
1739209600.7163343;-45.120503652039325
1739209600.7163396;-38.13080360867914
1739209600.7163446;-32.816014438256545
1739209600.7163498;-45.120503652039325
1739209600.7163548;-45.120503652039325
1739209600.71636;-38.13080360867914
1739209600.716365;-35.57807855764607
1739209600.7163703;-45.120503652039325
1739209600.7163754;-38.13080360867914
1739209600.7163806;-38.13080360867914
1739209600.7163856;-33.981070128970956
1739209600.7163908;-38.13080360867914
1739209600.7163959;-38.13080360867914
1739209600.716401;-38.13080360867914
1739209600.716406;-45.120503652039325
1739209600.7164114;-38.13080360867914
1739209600.7164164;-38.13080360867914
1739209600.7164216;-38.13080360867914
1739209600.7164266;-27.8777449560314
1739209600.7164319;-45.120503652039325
1739209600.7164369;-45.120503652039325
1739209600.716442;-35.57807855764607
1739209600.716447;-33.981070128970906
1739209600.7164524;-45.120503652039325
1739209600.7164574;-45.120503652039325
1739209600.7164626;-45.120503652039325
1739209600.7164676;-45.120503652039325
1739209600.7164729;-38.13080360867914
1739209600.7164779;-45.120503652039325
1739209600.716483;-45.120503652039325
1739209600.7164881;-38.13080360867914
1739209600.7164934;-32.816014438256545
1739209600.7164984;-45.120503652039325
1739209600.7165036;-45.120503652039325
1739209600.7165086;-31.141103565318893
1739209600.7165139;-38.13080360867914
1739209600.7165189;-33.981070128970906
1739209600.7165241;-38.13080360867914
1739209600.7165291;-38.13080360867914
1739209600.7165344;-45.120503652039325
1739209600.7165394;-32.816014438256545
1739209600.7165446;-38.13080360867914
1739209600.7165496;-45.120503652039325
1739209600.7165549;-45.120503652039325
1739209600.71656;-38.13080360867914
1739209600.7165651;-45.120503652039325
1739209600.7165701;-45.120503652039325
1739209600.7165751;-38.13080360867914
1739209600.7165804;-38.13080360867914
1739209600.7165854;-45.120503652039325
1739209600.7165906;-45.120503652039325
1739209600.7165956;-38.13080360867914
1739209600.716601;-38.13080360867914
1739209600.716606;-38.13080360867914
1739209600.7166111;-45.120503652039325
1739209600.7166162;-38.13080360867914
1739209600.7166214;-45.120503652039325
1739209600.7166264;-45.120503652039325
1739209600.7166317;-35.57807855764607
1739209600.7166367;-38.13080360867914
1739209600.716642;-45.120503652039325
1739209600.716647;-45.120503652039325
1739209600.7166522;-32.816014438256545
1739209600.7166572;-38.13080360867914
1739209600.7166624;-45.120503652039325
1739209600.7166674;-45.120503652039325
1739209600.7166727;-45.120503652039325
1739209600.7166777;-45.120503652039325
1739209600.716683;-45.120503652039325
1739209600.716688;-38.13080360867914
1739209600.7166932;-45.120503652039325
1739209600.7166982;-38.13080360867914
1739209600.7167034;-45.120503652039325
1739209600.7167084;-45.120503652039325
1739209600.7167137;-38.13080360867914
1739209600.7167187;-38.13080360867914
1739209600.716724;-38.13080360867914
1739209600.716729;-45.120503652039325
1739209600.7167342;-38.13080360867914
1739209600.7167392;-33.981070128970906
1739209600.7167444;-38.13080360867914
1739209600.7167494;-38.13080360867914
1739209600.7167547;-38.13080360867914
1739209600.7167597;-45.120503652039325
1739209600.716765;-45.120503652039325
1739209600.71677;-45.120503652039325
1739209600.7167752;-45.120503652039325
1739209600.7167802;-38.13080360867914
1739209600.7167854;-45.120503652039325
1739209600.7167904;-45.120503652039325
1739209600.7167957;-30.49652367304973
1739209600.7168007;-31.141103565318915
1739209600.716806;-45.120503652039325
1739209600.716811;-45.120503652039325
1739209600.7168162;-45.120503652039325
1739209600.7168212;-45.120503652039325
1739209600.7168264;-45.120503652039325
1739209600.7168314;-38.13080360867914
1739209600.7168367;-45.120503652039325
1739209600.7168417;-45.120503652039325
1739209600.716847;-45.120503652039325
1739209600.716852;-45.120503652039325
1739209600.7168572;-38.13080360867914
1739209600.7168622;-38.13080360867914
1739209600.7168672;-45.120503652039325
1739209600.7168725;-45.120503652039325
1739209600.7168775;-38.13080360867914
1739209600.7168827;-38.13080360867914
1739209600.7168877;-38.13080360867914
1739209600.716893;-45.120503652039325
1739209600.716898;-45.120503652039325
1739209600.7169032;-38.13080360867914
1739209600.7169082;-38.13080360867914
1739209600.7169135;-45.120503652039325
1739209600.7169185;-35.57807855764607
1739209600.7169237;-38.13080360867914
1739209600.7169287;-45.120503652039325
1739209600.716934;-45.120503652039325
1739209600.716939;-38.13080360867914
1739209600.7169442;-38.13080360867914
1739209600.7169492;-45.120503652039325
1739209600.7169545;-45.120503652039325
1739209600.7169595;-38.13080360867914
1739209600.7169647;-38.13080360867914
1739209600.7169697;-33.981070128970906
1739209600.716975;-35.57807855764607
1739209600.71698;-38.13080360867914
1739209600.7169852;-38.13080360867914
1739209600.7169902;-38.13080360867914
1739209600.7169955;-45.120503652039325
1739209600.7170005;-45.120503652039325
1739209600.7170057;-33.981070128970906
1739209600.7170107;-32.816014438256545
1739209600.717016;-38.13080360867914
1739209600.717021;-45.120503652039325
1739209600.7170262;-33.981070128970906
1739209600.7170312;-38.13080360867914
1739209600.7170365;-45.120503652039325
1739209600.7170415;-45.120503652039325
1739209600.7170467;-38.13080360867914
1739209600.7170517;-38.13080360867914
1739209600.717057;-45.120503652039325
1739209600.717062;-45.120503652039325
1739209600.7170672;-38.13080360867914
1739209600.7170722;-45.120503652039325
1739209600.7170775;-45.120503652039325
1739209600.7170825;-38.13080360867914
1739209600.7170877;-45.120503652039325
1739209600.7170928;-45.120503652039325
1739209600.717098;-45.120503652039325
1739209600.717103;-45.120503652039325
1739209600.7171082;-45.120503652039325
1739209600.7171133;-45.120503652039325
1739209600.7171185;-38.13080360867914
1739209600.7171235;-38.13080360867914
1739209600.7171288;-33.981070128970906
1739209600.7171338;-33.981070128970906
1739209600.717139;-45.120503652039325
1739209600.717144;-38.13080360867914
1739209600.7171493;-45.120503652039325
1739209600.7171543;-45.120503652039325
1739209600.7171593;-45.120503652039325
1739209600.7171645;-45.120503652039325
1739209600.7171695;-45.120503652039325
1739209600.7171748;-45.120503652039325
1739209600.7171798;-38.13080360867914
1739209600.717185;-45.120503652039325
1739209600.71719;-45.120503652039325
1739209600.7171953;-38.13080360867914
1739209600.7172003;-35.57807855764607
1739209600.7172055;-45.120503652039325
1739209600.7172105;-33.981070128970906
1739209600.7172158;-28.58837851428586
1739209600.7172208;-38.13080360867914
1739209600.717226;-45.120503652039325
1739209600.717231;-38.13080360867914
1739209600.7172363;-35.57807855764607
1739209600.7172413;-45.120503652039325
1739209600.7172465;-35.57807855764607
1739209600.7172515;-45.120503652039325
1739209600.7172568;-38.13080360867914
1739209600.7172618;-38.13080360867914
1739209600.717267;-35.57807855764607
1739209600.717272;-38.13080360867914
1739209600.7172773;-45.120503652039325
1739209600.7172823;-38.13080360867914
1739209600.7172875;-45.120503652039325
1739209600.7172925;-45.120503652039325
1739209600.7172978;-45.120503652039325
1739209600.7173028;-38.13080360867914
1739209600.717308;-38.13080360867914
1739209600.717313;-45.120503652039325
1739209600.7173183;-38.13080360867914
1739209600.7173233;-38.13080360867914
1739209600.7173285;-45.120503652039325
1739209600.7173336;-38.13080360867914
1739209600.7173388;-30.49652367304973
1739209600.7173438;-45.120503652039325
1739209600.717349;-45.120503652039325
1739209600.717354;-38.13080360867914
1739209600.7173593;-38.13080360867914
1739209600.7173643;-38.13080360867914
1739209600.7173696;-32.816014438256545
1739209600.7173746;-38.13080360867914
1739209600.7173798;-45.120503652039325
1739209600.7173848;-38.13080360867914
1739209600.71739;-38.13080360867914
1739209600.717395;-38.13080360867914
1739209600.7174003;-45.120503652039325
1739209600.7174053;-45.120503652039325
1739209600.7174106;-45.120503652039325
1739209600.7174156;-38.13080360867914
1739209600.7174208;-26.991370085610736
1739209600.7174258;-38.13080360867914
1739209600.717431;-45.120503652039325
1739209600.717436;-38.13080360867914
1739209600.7174413;-35.57807855764607
1739209600.7174463;-45.120503652039325
1739209600.7174513;-45.120503652039325
1739209600.7174566;-45.120503652039325
1739209600.7174616;-33.981070128970956
1739209600.7174668;-45.120503652039325
1739209600.7174718;-45.120503652039325
1739209600.717477;-33.981070128970906
1739209600.717482;-45.120503652039325
1739209600.7174873;-38.13080360867914
1739209600.7174923;-45.120503652039325
1739209600.7174976;-35.57807855764607
1739209600.7175026;-32.816014438256545
1739209600.7175078;-38.13080360867914
1739209600.7175128;-35.57807855764607
1739209600.717518;-38.13080360867914
1739209600.717523;-45.120503652039325
1739209600.7175283;-45.120503652039325
1739209600.7175333;-45.120503652039325
1739209600.7175386;-45.120503652039325
1739209600.7175436;-38.13080360867914
1739209600.7175488;-45.120503652039325
1739209600.7175539;-38.13080360867914
1739209600.717559;-35.57807855764607
1739209600.717564;-35.57807855764607
1739209600.7175694;-38.13080360867914
1739209600.7175744;-45.120503652039325
1739209600.7175796;-45.120503652039325
1739209600.7175846;-45.120503652039325
1739209600.7175899;-45.120503652039325
1739209600.7175949;-45.120503652039325
1739209600.7176;-45.120503652039325
1739209600.717605;-45.120503652039325
1739209600.7176104;-38.13080360867914
1739209600.7176154;-45.120503652039325
1739209600.7176206;-45.120503652039325
1739209600.7176256;-38.13080360867914
1739209600.7176309;-38.13080360867914
1739209600.7176359;-45.120503652039325
1739209600.717641;-45.120503652039325
1739209600.7176461;-35.57807855764607
1739209600.7176514;-33.981070128970906
1739209600.7176564;-35.57807855764607
1739209600.7176616;-38.13080360867914
1739209600.7176666;-45.120503652039325
1739209600.7176719;-45.120503652039325
1739209600.7176769;-38.13080360867914
1739209600.7176821;-38.13080360867914
1739209600.7176871;-45.120503652039325
1739209600.7176924;-38.13080360867914
1739209600.7176974;-45.120503652039325
1739209600.7177026;-38.13080360867914
1739209600.7177076;-38.13080360867914
1739209600.7177129;-38.13080360867914
1739209600.717718;-45.120503652039325
1739209600.7177231;-45.120503652039325
1739209600.7177281;-45.120503652039325
1739209600.7177334;-38.13080360867914
1739209600.7177384;-45.120503652039325
1739209600.7177434;-38.13080360867914
1739209600.7177486;-33.981070128970906
1739209600.7177536;-45.120503652039325
1739209600.717759;-45.120503652039325
1739209600.717764;-38.13080360867914
1739209600.7177691;-35.57807855764607
1739209600.7177742;-33.981070128970906
1739209600.7177794;-45.120503652039325
1739209600.7177844;-38.13080360867914
1739209600.7177896;-38.13080360867914
1739209600.7177947;-45.120503652039325
1739209600.7178;-45.120503652039325
1739209600.717805;-38.13080360867914
1739209600.7178102;-45.120503652039325
1739209600.7178152;-45.120503652039325
1739209600.7178204;-35.57807855764607
1739209600.7178254;-38.13080360867914
1739209600.7178307;-45.120503652039325
1739209600.7178357;-33.981070128970906
1739209600.717841;-35.57807855764607
1739209600.717846;-38.13080360867914
1739209600.7178512;-45.120503652039325
1739209600.7178562;-33.981070128970906
1739209600.7178614;-32.816014438256545
1739209600.7178664;-38.13080360867914
1739209600.7178717;-45.120503652039325
1739209600.7178767;-45.120503652039325
1739209600.717882;-45.120503652039325
1739209600.717887;-45.120503652039325
1739209600.7178922;-45.120503652039325
1739209600.7178972;-45.120503652039325
1739209600.7179024;-45.120503652039325
1739209600.7179074;-38.13080360867914
1739209600.7179127;-35.57807855764607
1739209600.7179177;-33.981070128970906
1739209600.717923;-33.981070128970906
1739209600.717928;-45.120503652039325
1739209600.7179332;-45.120503652039325
1739209600.7179382;-35.57807855764607
1739209600.7179434;-38.13080360867914
1739209600.7179484;-45.120503652039325
1739209600.7179537;-45.120503652039325
1739209600.7179587;-38.13080360867914
1739209600.717964;-38.13080360867914
1739209600.717969;-38.13080360867914
1739209600.7179742;-38.13080360867914
1739209600.7179792;-45.120503652039325
1739209600.7179844;-32.816014438256545
1739209600.7179894;-33.981070128970906
1739209600.7179947;-45.120503652039325
1739209600.7179997;-45.120503652039325
1739209600.718005;-45.120503652039325
1739209600.71801;-38.13080360867914
1739209600.7180152;-45.120503652039325
1739209600.7180202;-38.13080360867914
1739209600.7180252;-38.13080360867914
1739209600.7180305;-38.13080360867914
1739209600.7180355;-45.120503652039325
1739209600.7180407;-38.13080360867914
1739209600.7180457;-45.120503652039325
1739209600.718051;-38.13080360867914
1739209600.718056;-38.13080360867914
1739209600.7180612;-38.13080360867914
1739209600.7180662;-38.13080360867914
1739209600.7180715;-38.13080360867914
1739209600.7180765;-32.816014438256545
1739209600.7180817;-33.981070128970906
1739209600.7180867;-45.120503652039325
1739209600.718092;-38.13080360867914
1739209600.718097;-45.120503652039325
1739209600.7181022;-33.981070128970906
1739209600.7181072;-35.57807855764607
1739209600.7181125;-38.13080360867914
1739209600.7181175;-45.120503652039325
1739209600.7181227;-31.141103565318915
1739209600.7181277;-28.992665084841942
1739209600.718133;-45.120503652039325
1739209600.718138;-45.120503652039325
1739209600.7181432;-45.120503652039325
1739209600.7181482;-45.120503652039325
1739209600.7181535;-38.13080360867914
1739209600.7181585;-33.981070128970906
1739209600.7181637;-38.13080360867914
1739209600.7181687;-45.120503652039325
1739209600.718174;-38.13080360867914
1739209600.718179;-35.57807855764607
1739209600.7181842;-38.13080360867914
1739209600.7181892;-45.120503652039325
1739209600.7181945;-38.13080360867914
1739209600.7181995;-45.120503652039325
1739209600.7182047;-33.981070128970906
1739209600.7182097;-26.991370085610722
1739209600.718215;-45.120503652039325
1739209600.71822;-45.120503652039325
1739209600.7182252;-45.120503652039325
1739209600.7182302;-38.13080360867914
1739209600.7182355;-45.120503652039325
1739209600.7182405;-45.120503652039325
1739209600.7182457;-45.120503652039325
1739209600.7182508;-33.981070128970956
1739209600.718256;-35.57807855764607
1739209600.718261;-45.120503652039325
1739209600.7182662;-45.120503652039325
1739209600.7182713;-45.120503652039325
1739209600.7182765;-38.13080360867914
1739209600.7182815;-45.120503652039325
1739209600.7182868;-38.13080360867914
1739209600.7182918;-32.816014438256545
1739209600.718297;-45.120503652039325
1739209600.718302;-38.13080360867914
1739209600.7183073;-38.13080360867914
1739209600.7183123;-45.120503652039325
1739209600.7183173;-35.57807855764607
1739209600.7183225;-38.13080360867914
1739209600.7183275;-38.13080360867914
1739209600.7183328;-38.13080360867914
1739209600.7183378;-45.120503652039325
1739209600.718343;-45.120503652039325
1739209600.718348;-38.13080360867914
1739209600.7183533;-38.13080360867914
1739209600.7183583;-45.120503652039325
1739209600.7183635;-38.13080360867914
1739209600.7183685;-45.120503652039325
1739209600.7183738;-45.120503652039325
1739209600.7183788;-33.981070128970906
1739209600.718384;-45.120503652039325
1739209600.718389;-45.120503652039325
1739209600.7183943;-45.120503652039325
1739209600.7183993;-38.13080360867914
1739209600.7184045;-45.120503652039325
1739209600.7184095;-38.13080360867914
1739209600.7184148;-26.991370085610736
1739209600.7184198;-35.57807855764607
1739209600.718425;-45.120503652039325
1739209600.71843;-38.13080360867914
1739209600.7184353;-35.57807855764607
1739209600.7184403;-45.120503652039325
1739209600.7184455;-38.13080360867914
1739209600.7184505;-45.120503652039325
1739209600.7184558;-38.13080360867914
1739209600.7184608;-45.120503652039325
1739209600.718466;-38.13080360867914
1739209600.718471;-38.13080360867914
1739209600.7184763;-45.120503652039325
1739209600.7184813;-45.120503652039325
1739209600.7184865;-45.120503652039325
1739209600.7184916;-45.120503652039325
1739209600.7184968;-29.438486411369333
1739209600.7185018;-32.816014438256545
1739209600.718507;-45.120503652039325
1739209600.718512;-45.120503652039325
1739209600.7185173;-38.13080360867914
1739209600.7185223;-45.120503652039325
1739209600.7185276;-38.13080360867914
1739209600.7185326;-38.13080360867914
1739209600.7185378;-45.120503652039325
1739209600.7185428;-45.120503652039325
1739209600.718548;-45.120503652039325
1739209600.718553;-38.13080360867914
1739209600.7185583;-35.57807855764607
1739209600.7185633;-33.981070128970906
1739209600.7185686;-45.120503652039325
1739209600.7185736;-33.981070128970906
1739209600.7185788;-32.816014438256545
1739209600.7185838;-35.57807855764607
1739209600.718589;-38.13080360867914
1739209600.718594;-45.120503652039325
1739209600.7185993;-38.13080360867914
1739209600.7186043;-38.13080360867914
1739209600.7186093;-45.120503652039325
1739209600.7186146;-45.120503652039325
1739209600.7186196;-45.120503652039325
1739209600.7186248;-38.13080360867914
1739209600.7186298;-38.13080360867914
1739209600.718635;-45.120503652039325
1739209600.71864;-38.13080360867914
1739209600.7186453;-38.13080360867914
1739209600.7186503;-38.13080360867914
1739209600.7186556;-33.981070128970906
1739209600.7186606;-45.120503652039325
1739209600.7186658;-45.120503652039325
1739209600.7186708;-45.120503652039325
1739209600.718676;-45.120503652039325
1739209600.718681;-45.120503652039325
1739209600.7186863;-38.13080360867914
1739209600.7186913;-38.13080360867914
1739209600.7186966;-38.13080360867914
1739209600.7187016;-35.57807855764607
1739209600.7187068;-33.981070128970906
1739209600.7187119;-45.120503652039325
1739209600.718717;-45.120503652039325
1739209600.718722;-31.141103565318893
1739209600.7187274;-33.981070128970906
1739209600.7187324;-45.120503652039325
1739209600.7187376;-38.13080360867914
1739209600.7187426;-38.13080360867914
1739209600.7187479;-45.120503652039325
1739209600.7187529;-45.120503652039325
1739209600.718758;-38.13080360867914
1739209600.718763;-38.13080360867914
1739209600.7187684;-38.13080360867914
1739209600.7187734;-38.13080360867914
1739209600.7187786;-45.120503652039325
1739209600.7187836;-38.13080360867914
1739209600.7187889;-35.57807855764607
1739209600.7187939;-38.13080360867914
1739209600.718799;-45.120503652039325
1739209600.7188041;-38.13080360867914
1739209600.7188094;-33.981070128970906
1739209600.7188144;-33.981070128970906
1739209600.7188196;-45.120503652039325
1739209600.7188246;-45.120503652039325
1739209600.7188299;-45.120503652039325
1739209600.7188349;-45.120503652039325
1739209600.7188401;-45.120503652039325
1739209600.7188451;-35.57807855764607
1739209600.7188504;-38.13080360867914
1739209600.7188554;-38.13080360867914
1739209600.7188606;-45.120503652039325
1739209600.7188656;-45.120503652039325
1739209600.7188709;-33.981070128970906
1739209600.718876;-45.120503652039325
1739209600.7188811;-38.13080360867914
1739209600.7188861;-35.57807855764607
1739209600.7188914;-38.13080360867914
1739209600.7188964;-45.120503652039325
1739209600.7189014;-38.13080360867914
1739209600.7189066;-45.120503652039325
1739209600.7189116;-45.120503652039325
1739209600.718917;-38.13080360867914
1739209600.718922;-35.57807855764607
1739209600.7189271;-38.13080360867914
1739209600.7189322;-38.13080360867914
1739209600.7189374;-33.981070128970906
1739209600.7189424;-45.120503652039325
1739209600.7189476;-45.120503652039325
1739209600.7189527;-45.120503652039325
1739209600.718958;-38.13080360867914
1739209600.718963;-38.13080360867914
1739209600.7189682;-45.120503652039325
1739209600.7189732;-45.120503652039325
1739209600.7189784;-45.120503652039325
1739209600.7189834;-38.13080360867914
1739209600.7189887;-45.120503652039325
1739209600.7189937;-31.141103565318915
1739209600.718999;-33.981070128970906
1739209600.719004;-45.120503652039325
1739209600.7190092;-38.13080360867914
1739209600.7190142;-45.120503652039325
1739209600.7190194;-45.120503652039325
1739209600.7190244;-38.13080360867914
1739209600.7190297;-35.57807855764607
1739209600.7190347;-38.13080360867914
1739209600.71904;-45.120503652039325
1739209600.719045;-38.13080360867914
1739209600.7190502;-33.981070128970906
1739209600.7190552;-33.981070128970906
1739209600.7190604;-45.120503652039325
1739209600.7190654;-38.13080360867914
1739209600.7190707;-35.57807855764607
1739209600.7190757;-45.120503652039325
1739209600.719081;-45.120503652039325
1739209600.719086;-35.57807855764607
1739209600.7190912;-32.816014438256545
1739209600.7190962;-38.13080360867914
1739209600.7191014;-38.13080360867914
1739209600.7191064;-33.981070128970906
1739209600.7191117;-45.120503652039325
1739209600.7191167;-33.981070128970906
1739209600.719122;-31.141103565318915
1739209600.719127;-45.120503652039325
