CAN Message; 0x1bb:00004813832e5bf6
Timestamp;Amplitude
1739209751.7962036;-35.57807855764607
1739209751.7962143;-38.13080360867914
1739209751.7962248;-45.120503652039325
1739209751.7962356;-45.120503652039325
1739209751.7962463;-45.120503652039325
1739209751.796257;-45.120503652039325
1739209751.7962675;-38.13080360867914
1739209751.7962782;-33.981070128970906
1739209751.796289;-45.120503652039325
1739209751.7962997;-45.120503652039325
1739209751.7963102;-45.120503652039325
1739209751.796321;-45.120503652039325
1739209751.7963316;-45.120503652039325
1739209751.7963424;-45.120503652039325
1739209751.7963529;-38.13080360867914
1739209751.7963636;-45.120503652039325
1739209751.7963743;-27.8777449560314
1739209751.796385;-28.992665084841942
1739209751.7963955;-45.120503652039325
1739209751.7964063;-45.120503652039325
1739209751.796417;-35.57807855764607
1739209751.7964277;-32.816014438256545
1739209751.7964382;-45.120503652039325
1739209751.796449;-38.13080360867914
1739209751.7964597;-38.13080360867914
1739209751.7964704;-45.120503652039325
1739209751.796481;-45.120503652039325
1739209751.7964916;-38.13080360867914
1739209751.7965024;-38.13080360867914
1739209751.796513;-45.120503652039325
1739209751.7965236;-45.120503652039325
1739209751.7965343;-38.13080360867914
1739209751.796545;-32.816014438256545
1739209751.7965558;-33.981070128970906
1739209751.7965665;-45.120503652039325
1739209751.796577;-45.120503652039325
1739209751.7965877;-38.13080360867914
1739209751.7965984;-38.13080360867914
1739209751.7966092;-38.13080360867914
1739209751.7966197;-35.57807855764607
1739209751.7966304;-45.120503652039325
1739209751.796641;-33.981070128970906
1739209751.7966518;-35.57807855764607
1739209751.7966623;-45.120503652039325
1739209751.796673;-32.816014438256545
1739209751.7966838;-35.57807855764607
1739209751.7966945;-38.13080360867914
1739209751.796705;-45.120503652039325
1739209751.7967157;-45.120503652039325
1739209751.7967265;-35.57807855764607
1739209751.7967372;-35.57807855764607
1739209751.7967477;-38.13080360867914
1739209751.7967584;-45.120503652039325
1739209751.7967691;-45.120503652039325
1739209751.7967799;-38.13080360867914
1739209751.7967904;-45.120503652039325
1739209751.796801;-33.981070128970906
1739209751.7968118;-27.267205301931607
1739209751.7968225;-38.13080360867914
1739209751.796833;-38.13080360867914
1739209751.7968438;-38.13080360867914
1739209751.7968545;-35.57807855764607
1739209751.7968652;-32.816014438256545
1739209751.7968757;-33.981070128970906
1739209751.7968864;-38.13080360867914
1739209751.7968972;-32.816014438256545
1739209751.796908;-45.120503652039325
1739209751.7969184;-45.120503652039325
1739209751.7969291;-45.120503652039325
1739209751.7969398;-45.120503652039325
1739209751.7969506;-45.120503652039325
1739209751.796961;-45.120503652039325
1739209751.7969718;-45.120503652039325
1739209751.7969825;-38.13080360867914
1739209751.7969933;-35.57807855764607
1739209751.7970037;-35.57807855764607
1739209751.7970145;-45.120503652039325
1739209751.7970252;-33.981070128970906
1739209751.797036;-38.13080360867914
1739209751.7970467;-33.981070128970906
1739209751.7970572;-45.120503652039325
1739209751.7970679;-33.981070128970906
1739209751.7970786;-33.981070128970906
1739209751.7970893;-45.120503652039325
1739209751.7970998;-45.120503652039325
1739209751.7971106;-38.13080360867914
1739209751.7971213;-38.13080360867914
1739209751.797132;-38.13080360867914
1739209751.7971425;-45.120503652039325
1739209751.7971532;-38.13080360867914
1739209751.797164;-38.13080360867914
1739209751.7971747;-38.13080360867914
1739209751.7971852;-38.13080360867914
1739209751.797196;-38.13080360867914
1739209751.7972066;-45.120503652039325
1739209751.7972174;-45.120503652039325
1739209751.7972279;-45.120503652039325
1739209751.7972386;-38.13080360867914
1739209751.7972493;-38.13080360867914
1739209751.79726;-38.13080360867914
1739209751.7972705;-45.120503652039325
1739209751.7972813;-38.13080360867914
1739209751.797292;-38.13080360867914
1739209751.7973027;-45.120503652039325
1739209751.7973132;-45.120503652039325
1739209751.797324;-38.13080360867914
1739209751.7973347;-45.120503652039325
1739209751.7973454;-38.13080360867914
1739209751.797356;-33.981070128970906
1739209751.7973666;-45.120503652039325
1739209751.7973773;-45.120503652039325
1739209751.797388;-38.13080360867914
1739209751.7973986;-35.57807855764607
1739209751.7974093;-38.13080360867914
1739209751.79742;-45.120503652039325
1739209751.7974308;-38.13080360867914
1739209751.7974412;-38.13080360867914
1739209751.797452;-38.13080360867914
1739209751.7974627;-45.120503652039325
1739209751.7974734;-45.120503652039325
1739209751.7974842;-38.13080360867914
1739209751.7974946;-45.120503652039325
1739209751.7975054;-38.13080360867914
1739209751.797516;-45.120503652039325
1739209751.7975268;-35.57807855764607
1739209751.7975373;-33.981070128970906
1739209751.797548;-45.120503652039325
1739209751.7975588;-38.13080360867914
1739209751.7975695;-38.13080360867914
1739209751.79758;-45.120503652039325
1739209751.7975907;-45.120503652039325
1739209751.7976015;-45.120503652039325
1739209751.7976122;-35.57807855764607
1739209751.7976227;-35.57807855764607
1739209751.7976334;-45.120503652039325
1739209751.7976441;-45.120503652039325
1739209751.7976549;-35.57807855764607
1739209751.7976654;-38.13080360867914
1739209751.797676;-32.816014438256545
1739209751.7976868;-45.120503652039325
1739209751.7976975;-45.120503652039325
1739209751.797708;-38.13080360867914
1739209751.7977188;-38.13080360867914
1739209751.7977295;-45.120503652039325
1739209751.7977402;-38.13080360867914
1739209751.7977507;-45.120503652039325
1739209751.7977614;-45.120503652039325
1739209751.7977722;-45.120503652039325
1739209751.797783;-45.120503652039325
1739209751.7977934;-45.120503652039325
1739209751.797804;-45.120503652039325
1739209751.7978148;-45.120503652039325
1739209751.7978256;-45.120503652039325
1739209751.797836;-45.120503652039325
1739209751.7978468;-31.141103565318893
1739209751.7978575;-32.816014438256545
1739209751.7978683;-45.120503652039325
1739209751.7978787;-38.13080360867914
1739209751.7978895;-35.57807855764607
1739209751.7979002;-38.13080360867914
1739209751.797911;-45.120503652039325
1739209751.7979217;-45.120503652039325
1739209751.7979321;-35.57807855764607
1739209751.7979429;-38.13080360867914
1739209751.7979536;-45.120503652039325
1739209751.7979643;-45.120503652039325
1739209751.7979748;-38.13080360867914
1739209751.7979856;-38.13080360867914
1739209751.7979963;-45.120503652039325
1739209751.798007;-38.13080360867914
1739209751.7980175;-38.13080360867914
1739209751.7980282;-45.120503652039325
1739209751.798039;-38.13080360867914
1739209751.7980497;-38.13080360867914
1739209751.7980602;-38.13080360867914
1739209751.798071;-45.120503652039325
1739209751.7980816;-45.120503652039325
1739209751.7980924;-45.120503652039325
1739209751.7981029;-26.991370085610736
1739209751.7981136;-35.57807855764607
1739209751.7981243;-45.120503652039325
1739209751.798135;-45.120503652039325
1739209751.7981455;-33.981070128970906
1739209751.7981563;-38.13080360867914
1739209751.798167;-38.13080360867914
1739209751.7981777;-35.57807855764607
1739209751.7981882;-38.13080360867914
1739209751.798199;-45.120503652039325
1739209751.7982097;-38.13080360867914
1739209751.7982204;-45.120503652039325
1739209751.798231;-45.120503652039325
1739209751.7982416;-38.13080360867914
1739209751.7982523;-35.57807855764607
1739209751.798263;-45.120503652039325
1739209751.7982736;-32.816014438256545
1739209751.7982843;-35.57807855764607
1739209751.798295;-38.13080360867914
1739209751.7983057;-38.13080360867914
1739209751.7983162;-38.13080360867914
1739209751.798327;-38.13080360867914
1739209751.7983377;-38.13080360867914
1739209751.7983484;-38.13080360867914
1739209751.798359;-45.120503652039325
1739209751.7983696;-45.120503652039325
1739209751.7983804;-38.13080360867914
1739209751.798391;-38.13080360867914
1739209751.7984018;-45.120503652039325
1739209751.7984123;-45.120503652039325
1739209751.798423;-45.120503652039325
1739209751.7984338;-45.120503652039325
1739209751.7984445;-38.13080360867914
1739209751.798455;-35.57807855764607
1739209751.7984657;-38.13080360867914
1739209751.7984765;-38.13080360867914
1739209751.7984872;-38.13080360867914
1739209751.7984977;-45.120503652039325
1739209751.7985084;-38.13080360867914
1739209751.7985191;-45.120503652039325
1739209751.7985299;-33.981070128970906
1739209751.7985404;-31.141103565318915
1739209751.798551;-38.13080360867914
1739209751.7985618;-45.120503652039325
1739209751.7985725;-45.120503652039325
1739209751.798583;-38.13080360867914
1739209751.7985938;-38.13080360867914
1739209751.7986045;-38.13080360867914
1739209751.7986152;-45.120503652039325
1739209751.7986257;-30.49652367304976
1739209751.7986364;-45.120503652039325
1739209751.7986472;-45.120503652039325
1739209751.798658;-45.120503652039325
1739209751.7986684;-45.120503652039325
1739209751.798679;-35.57807855764607
1739209751.7986898;-38.13080360867914
1739209751.7987006;-38.13080360867914
1739209751.798711;-33.981070128970906
1739209751.7987218;-45.120503652039325
1739209751.7987325;-45.120503652039325
1739209751.7987432;-45.120503652039325
1739209751.7987537;-38.13080360867914
1739209751.7987645;-45.120503652039325
1739209751.7987752;-45.120503652039325
1739209751.798786;-45.120503652039325
1739209751.7987964;-38.13080360867914
1739209751.7988071;-30.49652367304973
1739209751.7988179;-45.120503652039325
1739209751.7988286;-45.120503652039325
1739209751.7988393;-38.13080360867914
1739209751.7988498;-45.120503652039325
1739209751.7988605;-38.13080360867914
1739209751.7988713;-45.120503652039325
1739209751.798882;-38.13080360867914
1739209751.7988925;-45.120503652039325
1739209751.7989032;-38.13080360867914
1739209751.798914;-38.13080360867914
1739209751.7989247;-45.120503652039325
1739209751.7989352;-45.120503652039325
1739209751.798946;-45.120503652039325
1739209751.7989566;-38.13080360867914
1739209751.7989674;-45.120503652039325
1739209751.7989779;-45.120503652039325
1739209751.7989886;-45.120503652039325
1739209751.7989993;-45.120503652039325
1739209751.79901;-33.981070128970906
1739209751.7990205;-38.13080360867914
1739209751.7990313;-38.13080360867914
1739209751.799042;-32.816014438256545
1739209751.7990527;-38.13080360867914
1739209751.7990632;-45.120503652039325
1739209751.799074;-45.120503652039325
1739209751.7990847;-38.13080360867914
1739209751.7990954;-38.13080360867914
1739209751.799106;-45.120503652039325
1739209751.7991166;-38.13080360867914
1739209751.7991273;-38.13080360867914
1739209751.799138;-38.13080360867914
1739209751.7991486;-45.120503652039325
1739209751.7991593;-45.120503652039325
1739209751.79917;-45.120503652039325
1739209751.7991807;-33.981070128970906
1739209751.7991912;-35.57807855764607
1739209751.799202;-38.13080360867914
1739209751.7992127;-38.13080360867914
1739209751.7992234;-38.13080360867914
1739209751.799234;-45.120503652039325
1739209751.7992446;-38.13080360867914
1739209751.7992554;-38.13080360867914
1739209751.799266;-45.120503652039325
1739209751.7992766;-45.120503652039325
1739209751.7992873;-38.13080360867914
1739209751.799298;-45.120503652039325
1739209751.7993088;-38.13080360867914
1739209751.7993195;-35.57807855764607
1739209751.79933;-38.13080360867914
1739209751.7993407;-38.13080360867914
1739209751.7993515;-45.120503652039325
1739209751.7993622;-30.49652367304973
1739209751.7993727;-38.13080360867914
1739209751.7993834;-45.120503652039325
1739209751.7993941;-38.13080360867914
1739209751.7994049;-38.13080360867914
1739209751.7994153;-38.13080360867914
1739209751.799426;-45.120503652039325
1739209751.7994368;-45.120503652039325
1739209751.7994475;-45.120503652039325
1739209751.799458;-45.120503652039325
1739209751.7994688;-45.120503652039325
1739209751.7994795;-45.120503652039325
1739209751.7994902;-35.57807855764607
1739209751.7995007;-38.13080360867914
1739209751.7995114;-45.120503652039325
1739209751.7995222;-38.13080360867914
1739209751.799533;-35.57807855764607
1739209751.7995434;-38.13080360867914
1739209751.799554;-38.13080360867914
1739209751.7995648;-38.13080360867914
1739209751.7995756;-32.816014438256545
1739209751.799586;-33.981070128970906
1739209751.7995968;-45.120503652039325
1739209751.7996075;-45.120503652039325
1739209751.7996182;-35.57807855764607
1739209751.7996287;-38.13080360867914
1739209751.7996395;-45.120503652039325
1739209751.7996502;-45.120503652039325
1739209751.799661;-45.120503652039325
1739209751.7996714;-45.120503652039325
1739209751.7996821;-38.13080360867914
1739209751.7996929;-38.13080360867914
1739209751.7997036;-38.13080360867914
1739209751.799714;-45.120503652039325
1739209751.7997248;-45.120503652039325
1739209751.7997355;-45.120503652039325
1739209751.7997463;-31.141103565318893
1739209751.799757;-33.981070128970906
1739209751.7997675;-45.120503652039325
1739209751.7997782;-45.120503652039325
1739209751.799789;-35.57807855764607
1739209751.7997997;-45.120503652039325
1739209751.7998102;-38.13080360867914
1739209751.799821;-38.13080360867914
1739209751.7998316;-45.120503652039325
1739209751.7998424;-38.13080360867914
1739209751.7998528;-45.120503652039325
1739209751.7998636;-45.120503652039325
1739209751.7998743;-45.120503652039325
1739209751.799885;-45.120503652039325
1739209751.7998955;-45.120503652039325
1739209751.7999063;-38.13080360867914
1739209751.799917;-35.57807855764607
1739209751.7999277;-45.120503652039325
1739209751.7999382;-31.141103565318893
1739209751.799949;-45.120503652039325
1739209751.7999597;-45.120503652039325
1739209751.7999704;-38.13080360867914
1739209751.7999809;-38.13080360867914
1739209751.7999916;-38.13080360867914
1739209751.8000023;-26.991370085610736
1739209751.800013;-33.981070128970906
1739209751.8000236;-38.13080360867914
1739209751.8000343;-38.13080360867914
1739209751.800045;-38.13080360867914
1739209751.8000557;-35.57807855764607
1739209751.8000662;-45.120503652039325
1739209751.800077;-38.13080360867914
1739209751.8000877;-35.57807855764607
1739209751.8000984;-45.120503652039325
1739209751.800109;-45.120503652039325
1739209751.8001196;-45.120503652039325
1739209751.8001304;-45.120503652039325
1739209751.800141;-45.120503652039325
1739209751.8001516;-45.120503652039325
1739209751.8001623;-45.120503652039325
1739209751.800173;-31.141103565318893
1739209751.8001838;-35.57807855764607
1739209751.8001943;-45.120503652039325
1739209751.800205;-38.13080360867914
1739209751.8002157;-38.13080360867914
1739209751.8002264;-45.120503652039325
1739209751.8002372;-38.13080360867914
1739209751.8002477;-45.120503652039325
1739209751.8002584;-31.141103565318893
1739209751.8002691;-33.981070128970906
1739209751.8002799;-45.120503652039325
1739209751.8002903;-45.120503652039325
1739209751.800301;-35.57807855764607
1739209751.8003118;-38.13080360867914
1739209751.8003225;-45.120503652039325
1739209751.800333;-45.120503652039325
1739209751.8003438;-45.120503652039325
1739209751.8003545;-45.120503652039325
1739209751.8003652;-45.120503652039325
1739209751.8003757;-45.120503652039325
1739209751.8003864;-45.120503652039325
1739209751.8003972;-45.120503652039325
1739209751.800408;-38.13080360867914
1739209751.8004184;-45.120503652039325
1739209751.800429;-28.21854285175415
1739209751.8004398;-28.58837851428586
1739209751.8004506;-45.120503652039325
1739209751.800461;-38.13080360867914
1739209751.8004718;-35.57807855764607
1739209751.8004825;-35.57807855764607
1739209751.8004932;-45.120503652039325
1739209751.8005037;-38.13080360867914
1739209751.8005145;-45.120503652039325
1739209751.8005252;-45.120503652039325
1739209751.800536;-38.13080360867914
1739209751.8005464;-38.13080360867914
1739209751.8005571;-45.120503652039325
1739209751.8005679;-45.120503652039325
1739209751.8005786;-35.57807855764607
1739209751.800589;-45.120503652039325
1739209751.8005998;-38.13080360867914
1739209751.8006105;-33.981070128970906
1739209751.8006213;-45.120503652039325
1739209751.8006318;-45.120503652039325
1739209751.8006425;-38.13080360867914
1739209751.8006532;-38.13080360867914
1739209751.800664;-45.120503652039325
1739209751.8006747;-45.120503652039325
1739209751.8006852;-38.13080360867914
1739209751.800696;-33.981070128970906
1739209751.8007066;-45.120503652039325
1739209751.8007174;-38.13080360867914
1739209751.8007278;-35.57807855764607
1739209751.8007386;-32.816014438256545
1739209751.8007493;-45.120503652039325
1739209751.80076;-45.120503652039325
1739209751.8007705;-33.981070128970906
1739209751.8007812;-45.120503652039325
1739209751.800792;-45.120503652039325
1739209751.8008027;-45.120503652039325
1739209751.8008132;-45.120503652039325
1739209751.800824;-45.120503652039325
1739209751.8008347;-38.13080360867914
1739209751.8008454;-45.120503652039325
1739209751.8008559;-45.120503652039325
1739209751.8008666;-33.981070128970906
1739209751.8008773;-45.120503652039325
1739209751.800888;-38.13080360867914
1739209751.8008986;-35.57807855764607
1739209751.8009093;-32.816014438256545
1739209751.80092;-38.13080360867914
1739209751.8009307;-38.13080360867914
1739209751.8009412;-45.120503652039325
1739209751.800952;-45.120503652039325
1739209751.8009627;-38.13080360867914
1739209751.8009734;-45.120503652039325
1739209751.800984;-45.120503652039325
1739209751.8009946;-35.57807855764607
1739209751.8010054;-45.120503652039325
1739209751.801016;-38.13080360867914
1739209751.8010266;-38.13080360867914
1739209751.8010373;-45.120503652039325
1739209751.801048;-38.13080360867914
1739209751.8010588;-38.13080360867914
1739209751.8010693;-45.120503652039325
1739209751.80108;-45.120503652039325
1739209751.8010907;-45.120503652039325
1739209751.8011014;-38.13080360867914
1739209751.8011122;-45.120503652039325
1739209751.8011227;-33.981070128970906
1739209751.8011334;-33.981070128970906
1739209751.8011441;-45.120503652039325
1739209751.8011549;-45.120503652039325
1739209751.8011653;-45.120503652039325
1739209751.801176;-38.13080360867914
1739209751.8011868;-45.120503652039325
1739209751.8011975;-45.120503652039325
1739209751.801208;-38.13080360867914
1739209751.8012187;-45.120503652039325
1739209751.8012295;-38.13080360867914
1739209751.8012402;-38.13080360867914
1739209751.8012507;-45.120503652039325
1739209751.8012614;-45.120503652039325
1739209751.8012722;-38.13080360867914
1739209751.801283;-38.13080360867914
1739209751.8012934;-35.57807855764607
1739209751.801304;-45.120503652039325
1739209751.8013148;-45.120503652039325
1739209751.8013256;-38.13080360867914
1739209751.801336;-38.13080360867914
1739209751.8013468;-38.13080360867914
1739209751.8013575;-38.13080360867914
1739209751.8013682;-35.57807855764607
1739209751.8013787;-35.57807855764607
1739209751.8013895;-38.13080360867914
1739209751.8014002;-38.13080360867914
1739209751.801411;-32.816014438256545
1739209751.8014214;-38.13080360867914
1739209751.8014321;-45.120503652039325
1739209751.8014429;-45.120503652039325
1739209751.8014536;-38.13080360867914
1739209751.801464;-45.120503652039325
1739209751.8014748;-38.13080360867914
1739209751.8014855;-45.120503652039325
1739209751.8014963;-45.120503652039325
1739209751.8015068;-38.13080360867914
1739209751.8015175;-38.13080360867914
1739209751.8015282;-38.13080360867914
1739209751.801539;-45.120503652039325
1739209751.8015494;-38.13080360867914
1739209751.8015602;-26.487275050834715
1739209751.801571;-38.13080360867914
1739209751.8015816;-45.120503652039325
1739209751.8015924;-38.13080360867914
1739209751.8016028;-35.57807855764607
1739209751.8016136;-45.120503652039325
1739209751.8016243;-45.120503652039325
1739209751.801635;-45.120503652039325
1739209751.8016455;-38.13080360867914
1739209751.8016562;-45.120503652039325
1739209751.801667;-45.120503652039325
1739209751.8016777;-45.120503652039325
1739209751.8016882;-45.120503652039325
1739209751.801699;-45.120503652039325
1739209751.8017097;-38.13080360867914
1739209751.8017204;-35.57807855764607
1739209751.8017309;-35.57807855764607
1739209751.8017416;-38.13080360867914
1739209751.8017523;-38.13080360867914
1739209751.801763;-38.13080360867914
1739209751.8017735;-45.120503652039325
1739209751.8017843;-38.13080360867914
1739209751.801795;-35.57807855764607
1739209751.8018057;-38.13080360867914
1739209751.8018162;-38.13080360867914
1739209751.801827;-45.120503652039325
1739209751.8018377;-38.13080360867914
1739209751.8018484;-45.120503652039325
1739209751.801859;-45.120503652039325
1739209751.8018696;-45.120503652039325
1739209751.8018804;-38.13080360867914
1739209751.801891;-45.120503652039325
1739209751.8019016;-33.981070128970956
1739209751.8019123;-45.120503652039325
1739209751.801923;-30.49652367304973
1739209751.8019338;-45.120503652039325
1739209751.8019443;-45.120503652039325
1739209751.801955;-35.57807855764607
1739209751.8019657;-32.816014438256545
1739209751.8019764;-38.13080360867914
1739209751.801987;-26.991370085610736
1739209751.8019977;-38.13080360867914
1739209751.8020084;-45.120503652039325
1739209751.8020191;-38.13080360867914
1739209751.8020298;-38.13080360867914
1739209751.8020403;-38.13080360867914
1739209751.802051;-35.57807855764607
1739209751.8020618;-38.13080360867914
1739209751.8020725;-45.120503652039325
1739209751.802083;-45.120503652039325
1739209751.8020937;-31.141103565318893
1739209751.8021045;-38.13080360867914
1739209751.8021152;-45.120503652039325
1739209751.8021257;-45.120503652039325
1739209751.8021364;-35.57807855764607
1739209751.8021472;-33.981070128970906
1739209751.8021579;-35.57807855764607
1739209751.8021684;-38.13080360867914
1739209751.802179;-45.120503652039325
1739209751.8021898;-33.981070128970906
1739209751.8022006;-45.120503652039325
1739209751.802211;-38.13080360867914
1739209751.8022218;-35.57807855764607
1739209751.8022325;-38.13080360867914
1739209751.8022432;-35.57807855764607
1739209751.8022537;-35.57807855764607
1739209751.8022645;-45.120503652039325
1739209751.8022752;-38.13080360867914
1739209751.802286;-35.57807855764607
1739209751.8022964;-38.13080360867914
1739209751.8023071;-45.120503652039325
1739209751.8023179;-33.981070128970906
1739209751.8023286;-45.120503652039325
1739209751.802339;-45.120503652039325
1739209751.8023498;-38.13080360867914
1739209751.8023605;-45.120503652039325
1739209751.8023713;-45.120503652039325
1739209751.8023818;-33.981070128970906
1739209751.8023925;-45.120503652039325
1739209751.8024032;-38.13080360867914
1739209751.802414;-32.816014438256545
1739209751.8024244;-35.57807855764607
1739209751.8024352;-45.120503652039325
1739209751.802446;-45.120503652039325
1739209751.8024566;-31.141103565318893
1739209751.802467;-33.981070128970906
1739209751.8024778;-45.120503652039325
1739209751.8024886;-38.13080360867914
1739209751.8024993;-38.13080360867914
1739209751.80251;-38.13080360867914
1739209751.8025205;-45.120503652039325
1739209751.8025312;-45.120503652039325
1739209751.802542;-38.13080360867914
1739209751.8025527;-38.13080360867914
1739209751.8025632;-45.120503652039325
1739209751.802574;-45.120503652039325
1739209751.8025846;-38.13080360867914
1739209751.8025954;-33.981070128970906
1739209751.8026059;-45.120503652039325
1739209751.8026166;-45.120503652039325
1739209751.8026273;-45.120503652039325
1739209751.802638;-45.120503652039325
1739209751.8026485;-45.120503652039325
1739209751.8026593;-38.13080360867914
1739209751.80267;-45.120503652039325
1739209751.8026807;-33.981070128970906
1739209751.8026912;-38.13080360867914
1739209751.802702;-45.120503652039325
1739209751.8027127;-38.13080360867914
1739209751.8027234;-38.13080360867914
1739209751.802734;-33.981070128970906
1739209751.8027446;-45.120503652039325
1739209751.8027554;-45.120503652039325
1739209751.802766;-38.13080360867914
1739209751.8027766;-38.13080360867914
1739209751.8027873;-38.13080360867914
1739209751.802798;-45.120503652039325
1739209751.8028088;-45.120503652039325
1739209751.8028193;-38.13080360867914
1739209751.80283;-38.13080360867914
1739209751.8028407;-45.120503652039325
1739209751.8028514;-33.981070128970906
1739209751.802862;-38.13080360867914
1739209751.8028727;-35.57807855764607
1739209751.8028834;-45.120503652039325
1739209751.802894;-38.13080360867914
1739209751.8029046;-38.13080360867914
1739209751.8029153;-45.120503652039325
1739209751.802926;-45.120503652039325
1739209751.8029368;-33.981070128970906
1739209751.8029475;-33.981070128970906
1739209751.802958;-38.13080360867914
1739209751.8029687;-45.120503652039325
1739209751.8029795;-38.13080360867914
1739209751.8029902;-38.13080360867914
1739209751.8030007;-38.13080360867914
1739209751.8030114;-45.120503652039325
1739209751.8030221;-45.120503652039325
1739209751.8030329;-38.13080360867914
1739209751.8030434;-38.13080360867914
1739209751.803054;-45.120503652039325
1739209751.8030648;-33.981070128970906
1739209751.8030756;-35.57807855764607
1739209751.803086;-38.13080360867914
1739209751.8030968;-45.120503652039325
1739209751.8031075;-31.141103565318915
1739209751.8031182;-28.992665084841942
1739209751.8031287;-45.120503652039325
1739209751.8031394;-45.120503652039325
1739209751.8031502;-31.141103565318915
1739209751.803161;-33.981070128970906
1739209751.8031714;-38.13080360867914
1739209751.8031821;-45.120503652039325
1739209751.8031929;-32.81601443825658
1739209751.8032036;-38.13080360867914
1739209751.803214;-38.13080360867914
1739209751.8032248;-45.120503652039325
1739209751.8032355;-38.13080360867914
1739209751.8032463;-38.13080360867914
1739209751.8032568;-45.120503652039325
1739209751.8032675;-38.13080360867914
1739209751.8032782;-33.981070128970906
1739209751.803289;-33.981070128970906
1739209751.8032994;-38.13080360867914
1739209751.8033102;-33.981070128970906
1739209751.803321;-45.120503652039325
1739209751.8033316;-45.120503652039325
1739209751.803342;-38.13080360867914
1739209751.8033528;-45.120503652039325
1739209751.8033636;-33.981070128970906
1739209751.8033743;-33.981070128970906
1739209751.8033848;-38.13080360867914
1739209751.8033955;-35.57807855764607
1739209751.8034062;-35.57807855764607
1739209751.803417;-38.13080360867914
1739209751.8034277;-45.120503652039325
1739209751.8034382;-35.57807855764607
1739209751.803449;-38.13080360867914
1739209751.8034596;-38.13080360867914
1739209751.8034704;-33.981070128970906
1739209751.8034809;-38.13080360867914
1739209751.8034916;-45.120503652039325
1739209751.8035023;-45.120503652039325
1739209751.803513;-38.13080360867914
1739209751.8035235;-45.120503652039325
1739209751.8035343;-38.13080360867914
1739209751.803545;-33.981070128970906
1739209751.8035557;-38.13080360867914
