CAN Message; 0x150:0300a674f5deeb81
1739209613.0293958;-45.120503652039325
1739209613.0293968;-33.981070128970906
1739209613.0293977;-30.49652367304973
1739209613.029399;-38.13080360867914
1739209613.0293999;-45.120503652039325
1739209613.029401;-38.13080360867914
1739209613.029402;-33.981070128970906
1739209613.029403;-45.120503652039325
1739209613.0294042;-45.120503652039325
1739209613.029405;-45.120503652039325
1739209613.029406;-45.120503652039325
1739209613.0294073;-45.120503652039325
1739209613.0294082;-38.13080360867914
1739209613.0294094;-45.120503652039325
1739209613.0294104;-38.13080360867914
1739209613.0294113;-45.120503652039325
1739209613.0294125;-38.13080360867914
1739209613.0294135;-38.13080360867914
1739209613.0294147;-38.13080360867914
1739209613.0294156;-45.120503652039325
1739209613.0294166;-38.13080360867914
1739209613.0294178;-38.13080360867914
1739209613.0294187;-45.120503652039325
1739209613.0294197;-45.120503652039325
1739209613.0294209;-38.13080360867914
1739209613.0294218;-38.13080360867914
1739209613.029423;-33.981070128970906
1739209613.029424;-33.981070128970906
1739209613.029425;-45.120503652039325
1739209613.029426;-33.981070128970906
1739209613.029427;-32.816014438256545
1739209613.0294282;-38.13080360867914
1739209613.0294292;-45.120503652039325
1739209613.0294302;-45.120503652039325
1739209613.0294313;-45.120503652039325
1739209613.0294323;-38.13080360867914
1739209613.0294333;-45.120503652039325
1739209613.0294344;-38.13080360867914
1739209613.0294354;-38.13080360867914
1739209613.0294366;-45.120503652039325
1739209613.0294375;-45.120503652039325
1739209613.0294385;-45.120503652039325
1739209613.0294397;-33.981070128970906
1739209613.0294406;-38.13080360867914
1739209613.0294418;-38.13080360867914
1739209613.0294428;-45.120503652039325
1739209613.0294437;-38.13080360867914
1739209613.029445;-45.120503652039325
1739209613.029446;-35.57807855764607
1739209613.0294468;-33.981070128970906
1739209613.029448;-45.120503652039325
1739209613.029449;-45.120503652039325
1739209613.0294502;-33.981070128970906
1739209613.0294511;-35.57807855764607
1739209613.029452;-38.13080360867914
1739209613.0294533;-45.120503652039325
1739209613.0294542;-38.13080360867914
1739209613.0294554;-35.57807855764607
1739209613.0294564;-38.13080360867914
1739209613.0294573;-45.120503652039325
1739209613.0294585;-38.13080360867914
1739209613.0294595;-38.13080360867914
1739209613.0294604;-38.13080360867914
1739209613.0294616;-45.120503652039325
1739209613.0294626;-45.120503652039325
1739209613.0294638;-45.120503652039325
1739209613.0294647;-28.58837851428586
1739209613.0294657;-30.49652367304973
1739209613.0294669;-45.120503652039325
1739209613.0294678;-45.120503652039325
1739209613.029469;-38.13080360867914
1739209613.02947;-45.120503652039325
1739209613.029471;-45.120503652039325
1739209613.029472;-38.13080360867914
1739209613.029473;-38.13080360867914
1739209613.029474;-38.13080360867914
1739209613.0294752;-38.13080360867914
1739209613.0294762;-45.120503652039325
1739209613.0294774;-45.120503652039325
1739209613.0294783;-45.120503652039325
1739209613.0294793;-38.13080360867914
1739209613.0294805;-38.13080360867914
1739209613.0294814;-32.816014438256545
1739209613.0294826;-32.816014438256545
1739209613.0294836;-33.981070128970906
1739209613.0294845;-38.13080360867914
1739209613.0294857;-38.13080360867914
1739209613.0294867;-35.57807855764607
1739209613.0294876;-38.13080360867914
1739209613.0294888;-38.13080360867914
1739209613.0294898;-45.120503652039325
1739209613.029491;-38.13080360867914
1739209613.029492;-38.13080360867914
1739209613.0294929;-45.120503652039325
1739209613.029494;-32.816014438256545
1739209613.029495;-32.816014438256545
1739209613.0294962;-45.120503652039325
1739209613.0294971;-45.120503652039325
1739209613.029498;-45.120503652039325
1739209613.0294993;-45.120503652039325
1739209613.0295002;-38.13080360867914
1739209613.0295012;-45.120503652039325
1739209613.0295024;-38.13080360867914
1739209613.0295033;-45.120503652039325
1739209613.0295045;-38.13080360867914
1739209613.0295055;-45.120503652039325
1739209613.0295064;-33.981070128970906
1739209613.0295076;-25.077289914212862
1739209613.0295086;-45.120503652039325
1739209613.0295098;-45.120503652039325
1739209613.0295107;-38.13080360867914
1739209613.0295117;-35.57807855764607
1739209613.029513;-45.120503652039325
1739209613.0295138;-45.120503652039325
1739209613.0295148;-45.120503652039325
1739209613.029516;-35.57807855764607
1739209613.029517;-45.120503652039325
1739209613.0295181;-38.13080360867914
1739209613.029519;-45.120503652039325
1739209613.02952;-45.120503652039325
1739209613.0295212;-45.120503652039325
1739209613.0295222;-45.120503652039325
1739209613.0295234;-33.981070128970906
1739209613.0295243;-31.141103565318893
1739209613.0295253;-38.13080360867914
1739209613.0295265;-38.13080360867914
1739209613.0295274;-45.120503652039325
1739209613.0295284;-45.120503652039325
1739209613.0295296;-45.120503652039325
1739209613.0295305;-45.120503652039325
1739209613.0295317;-45.120503652039325
1739209613.0295327;-45.120503652039325
1739209613.0295336;-38.13080360867914
1739209613.0295348;-32.816014438256545
1739209613.0295358;-38.13080360867914
1739209613.029537;-38.13080360867914
1739209613.029538;-35.57807855764607
1739209613.0295389;-35.57807855764607
1739209613.02954;-38.13080360867914
1739209613.029541;-35.57807855764607
1739209613.029542;-45.120503652039325
1739209613.0295432;-38.13080360867914
1739209613.029544;-38.13080360867914
1739209613.0295453;-45.120503652039325
1739209613.0295463;-38.13080360867914
1739209613.0295472;-35.57807855764607
1739209613.0295484;-45.120503652039325
1739209613.0295494;-38.13080360867914
1739209613.0295506;-38.13080360867914
1739209613.0295515;-38.13080360867914
1739209613.0295525;-38.13080360867914
1739209613.0295537;-35.57807855764607
1739209613.0295546;-33.981070128970906
1739209613.0295556;-45.120503652039325
1739209613.0295568;-45.120503652039325
1739209613.0295577;-45.120503652039325
1739209613.029559;-38.13080360867914
1739209613.0295599;-38.13080360867914
1739209613.0295608;-45.120503652039325
1739209613.029562;-45.120503652039325
1739209613.029563;-38.13080360867914
1739209613.0295641;-45.120503652039325
1739209613.029565;-38.13080360867914
1739209613.029566;-35.57807855764607
1739209613.0295672;-38.13080360867914
1739209613.0295682;-38.13080360867914
1739209613.0295691;-38.13080360867914
1739209613.0295703;-35.57807855764607
1739209613.0295713;-45.120503652039325
1739209613.0295725;-45.120503652039325
1739209613.0295734;-38.13080360867914
1739209613.0295744;-35.57807855764607
1739209613.0295756;-38.13080360867914
1739209613.0295765;-45.120503652039325
1739209613.0295777;-45.120503652039325
1739209613.0295787;-33.981070128970906
1739209613.0295796;-33.981070128970906
1739209613.0295808;-38.13080360867914
1739209613.0295818;-38.13080360867914
1739209613.0295827;-45.120503652039325
1739209613.029584;-38.13080360867914
1739209613.029585;-38.13080360867914
1739209613.029586;-33.981070128970906
1739209613.029587;-38.13080360867914
1739209613.029593;-45.120503652039325
1739209613.029599;-35.57807855764607
1739209613.029605;-45.120503652039325
1739209613.029611;-45.120503652039325
1739209613.029617;-31.141103565318915
1739209613.029623;-38.13080360867914
1739209613.029629;-45.120503652039325
1739209613.029635;-45.120503652039325
1739209613.029641;-32.816014438256545
1739209613.029647;-38.13080360867914
1739209613.029653;-45.120503652039325
1739209613.029659;-33.981070128970906
1739209613.029665;-33.981070128970906
1739209613.029671;-38.13080360867914
1739209613.029677;-33.981070128970906
1739209613.029683;-45.120503652039325
1739209613.029689;-45.120503652039325
1739209613.029695;-45.120503652039325
1739209613.029701;-45.120503652039325
1739209613.029707;-45.120503652039325
1739209613.029713;-33.981070128970906
1739209613.029719;-45.120503652039325
1739209613.029725;-45.120503652039325
1739209613.029731;-38.13080360867914
1739209613.029737;-45.120503652039325
1739209613.029743;-45.120503652039325
1739209613.029749;-38.13080360867914
1739209613.029755;-45.120503652039325
1739209613.029761;-45.120503652039325
1739209613.029767;-45.120503652039325
1739209613.029773;-33.981070128970906
1739209613.029779;-33.981070128970906
1739209613.029785;-33.981070128970906
1739209613.029791;-45.120503652039325
1739209613.029797;-38.13080360867914
1739209613.029803;-38.13080360867914
1739209613.029809;-38.13080360867914
1739209613.029815;-38.13080360867914
1739209613.029821;-45.120503652039325
1739209613.029827;-45.120503652039325
1739209613.029833;-38.13080360867914
1739209613.029839;-45.120503652039325
1739209613.029845;-45.120503652039325
1739209613.029851;-38.13080360867914
1739209613.029857;-31.141103565318915
1739209613.029863;-38.13080360867914
1739209613.029869;-45.120503652039325
1739209613.029875;-45.120503652039325
1739209613.029881;-45.120503652039325
1739209613.029887;-38.13080360867914
1739209613.029893;-38.13080360867914
1739209613.0298991;-45.120503652039325
1739209613.029905;-45.120503652039325
1739209613.029911;-38.13080360867914
1739209613.029917;-38.13080360867914
1739209613.029923;-45.120503652039325
1739209613.029929;-45.120503652039325
1739209613.0299351;-38.13080360867914
1739209613.029941;-35.57807855764607
1739209613.029947;-45.120503652039325
1739209613.029953;-27.267205301931607
1739209613.029959;-29.438486411369333
1739209613.029965;-38.13080360867914
1739209613.0299711;-38.13080360867914
1739209613.029977;-38.13080360867914
1739209613.029983;-38.13080360867914
1739209613.029989;-45.120503652039325
1739209613.029995;-32.816014438256545
1739209613.030001;-38.13080360867914
1739209613.0300071;-38.13080360867914
1739209613.030013;-32.816014438256545
1739209613.030019;-32.816014438256545
1739209613.030025;-38.13080360867914
1739209613.030031;-45.120503652039325
1739209613.030037;-38.13080360867914
1739209613.0300431;-38.13080360867914
1739209613.030049;-30.49652367304973
1739209613.030055;-33.981070128970906
1739209613.030061;-45.120503652039325
1739209613.030067;-45.120503652039325
1739209613.030073;-33.981070128970906
1739209613.0300791;-38.13080360867914
1739209613.030085;-45.120503652039325
1739209613.030091;-45.120503652039325
1739209613.030097;-45.120503652039325
1739209613.030103;-45.120503652039325
1739209613.030109;-38.13080360867914
1739209613.0301151;-38.13080360867914
1739209613.030121;-45.120503652039325
1739209613.030127;-38.13080360867914
1739209613.030133;-38.13080360867914
1739209613.030139;-38.13080360867914
1739209613.030145;-45.120503652039325
1739209613.0301511;-45.120503652039325
1739209613.030157;-38.13080360867914
1739209613.030163;-38.13080360867914
1739209613.030169;-38.13080360867914
1739209613.030175;-45.120503652039325
1739209613.030181;-38.13080360867914
1739209613.0301871;-45.120503652039325
1739209613.030193;-35.57807855764607
1739209613.030199;-31.141103565318893
1739209613.030205;-45.120503652039325
1739209613.030211;-45.120503652039325
1739209613.030217;-33.981070128970906
1739209613.030223;-35.57807855764607
1739209613.030229;-38.13080360867914
1739209613.030235;-32.816014438256545
1739209613.030241;-45.120503652039325
1739209613.030247;-38.13080360867914
1739209613.030253;-35.57807855764607
1739209613.030259;-45.120503652039325
1739209613.030265;-38.13080360867914
1739209613.030271;-38.13080360867914
1739209613.030277;-33.981070128970906
1739209613.030283;-45.120503652039325
1739209613.030289;-35.57807855764607
1739209613.030295;-26.991370085610736
1739209613.030301;-38.13080360867914
1739209613.030307;-45.120503652039325
1739209613.030313;-35.57807855764607
1739209613.030319;-32.816014438256545
1739209613.030325;-45.120503652039325
1739209613.030331;-45.120503652039325
1739209613.030337;-45.120503652039325
1739209613.030343;-38.13080360867914
1739209613.030349;-45.120503652039325
1739209613.030355;-45.120503652039325
1739209613.030361;-45.120503652039325
1739209613.030367;-45.120503652039325
1739209613.030373;-38.13080360867914
1739209613.030379;-45.120503652039325
1739209613.030385;-33.981070128970906
1739209613.030391;-25.826314394896354
1739209613.030397;-45.120503652039325
1739209613.030403;-45.120503652039325
1739209613.030409;-38.13080360867914
1739209613.030415;-31.141103565318893
1739209613.030421;-45.120503652039325
1739209613.030427;-45.120503652039325
1739209613.030433;-45.120503652039325
1739209613.030439;-38.13080360867914
1739209613.030445;-45.120503652039325
1739209613.030451;-45.120503652039325
1739209613.030457;-45.120503652039325
1739209613.030463;-38.13080360867914
1739209613.030469;-38.13080360867914
1739209613.030475;-45.120503652039325
1739209613.030481;-35.57807855764607
1739209613.030487;-38.13080360867914
1739209613.030493;-38.13080360867914
1739209613.030499;-38.13080360867914
1739209613.030505;-38.13080360867914
1739209613.030511;-45.120503652039325
1739209613.030517;-45.120503652039325
1739209613.030523;-45.120503652039325
1739209613.030529;-45.120503652039325
1739209613.030535;-38.13080360867914
1739209613.030541;-32.816014438256545
1739209613.030547;-35.57807855764607
1739209613.030553;-45.120503652039325
1739209613.030559;-38.13080360867914
1739209613.030565;-38.13080360867914
1739209613.030571;-45.120503652039325
1739209613.030577;-35.57807855764607
1739209613.030583;-38.13080360867914
1739209613.030589;-45.120503652039325
1739209613.030595;-45.120503652039325
1739209613.030601;-45.120503652039325
1739209613.030607;-45.120503652039325
1739209613.030613;-38.13080360867914
1739209613.030619;-45.120503652039325
1739209613.030625;-45.120503652039325
1739209613.030631;-33.981070128970906
1739209613.030637;-35.57807855764607
1739209613.030643;-38.13080360867914
1739209613.030649;-45.120503652039325
1739209613.030655;-35.57807855764607
1739209613.030661;-38.13080360867914
1739209613.030667;-45.120503652039325
1739209613.030673;-35.57807855764607
1739209613.030679;-38.13080360867914
1739209613.030685;-45.120503652039325
1739209613.030691;-45.120503652039325
1739209613.030697;-38.13080360867914
1739209613.030703;-38.13080360867914
1739209613.030709;-38.13080360867914
1739209613.030715;-45.120503652039325
1739209613.030721;-33.981070128970906
1739209613.030727;-33.981070128970906
1739209613.030733;-33.981070128970906
1739209613.030739;-45.120503652039325
1739209613.030745;-45.120503652039325
1739209613.030751;-35.57807855764607
1739209613.030757;-38.13080360867914
1739209613.030763;-45.120503652039325
1739209613.030769;-38.13080360867914
1739209613.030775;-38.13080360867914
1739209613.030781;-38.13080360867914
1739209613.030787;-35.57807855764607
1739209613.030793;-38.13080360867914
1739209613.030799;-38.13080360867914
1739209613.030805;-35.57807855764607
1739209613.030811;-38.13080360867914
1739209613.030817;-45.120503652039325
1739209613.030823;-45.120503652039325
1739209613.030829;-45.120503652039325
1739209613.030835;-38.13080360867914
1739209613.0308409;-38.13080360867914
1739209613.030847;-45.120503652039325
1739209613.030853;-45.120503652039325
1739209613.030859;-45.120503652039325
1739209613.030865;-45.120503652039325
1739209613.030871;-38.13080360867914
1739209613.0308769;-30.49652367304973
1739209613.030883;-38.13080360867914
1739209613.030889;-38.13080360867914
1739209613.030895;-45.120503652039325
1739209613.030901;-32.816014438256545
1739209613.030907;-35.57807855764607
1739209613.0309129;-38.13080360867914
1739209613.030919;-38.13080360867914
1739209613.030925;-45.120503652039325
1739209613.030931;-45.120503652039325
1739209613.030937;-45.120503652039325
1739209613.030943;-45.120503652039325
1739209613.0309489;-45.120503652039325
1739209613.030955;-45.120503652039325
1739209613.030961;-45.120503652039325
1739209613.030967;-45.120503652039325
1739209613.030973;-35.57807855764607
1739209613.030979;-38.13080360867914
1739209613.0309849;-38.13080360867914
1739209613.030991;-35.57807855764607
1739209613.030997;-33.981070128970906
1739209613.031003;-38.13080360867914
1739209613.031009;-38.13080360867914
1739209613.031015;-35.57807855764607
1739209613.0310209;-35.57807855764607
1739209613.031027;-38.13080360867914
1739209613.031033;-45.120503652039325
1739209613.031039;-45.120503652039325
1739209613.031045;-38.13080360867914
1739209613.031051;-38.13080360867914
1739209613.031057;-38.13080360867914
1739209613.031063;-38.13080360867914
1739209613.031069;-33.981070128970956
1739209613.031075;-45.120503652039325
1739209613.031081;-35.57807855764607
1739209613.031087;-35.57807855764607
1739209613.031093;-38.13080360867914
1739209613.031099;-45.120503652039325
1739209613.031105;-38.13080360867914
1739209613.031111;-45.120503652039325
1739209613.031117;-28.58837851428586
1739209613.031123;-30.49652367304973
1739209613.031129;-45.120503652039325
1739209613.031135;-45.120503652039325
1739209613.031141;-33.981070128970906
1739209613.031147;-35.57807855764607
1739209613.031153;-38.13080360867914
1739209613.031159;-33.981070128970906
1739209613.031165;-45.120503652039325
1739209613.031171;-45.120503652039325
1739209613.031177;-35.57807855764607
1739209613.031183;-38.13080360867914
1739209613.031189;-45.120503652039325
1739209613.031195;-45.120503652039325
1739209613.031201;-38.13080360867914
1739209613.031207;-45.120503652039325
1739209613.031213;-38.13080360867914
1739209613.031219;-38.13080360867914
1739209613.031225;-45.120503652039325
1739209613.031231;-38.13080360867914
1739209613.031237;-35.57807855764607
1739209613.031243;-38.13080360867914
1739209613.031249;-38.13080360867914
1739209613.031255;-45.120503652039325
1739209613.031261;-38.13080360867914
1739209613.031267;-38.13080360867914
1739209613.031273;-38.13080360867914
1739209613.031279;-35.57807855764607
1739209613.031285;-38.13080360867914
1739209613.031291;-45.120503652039325
1739209613.031297;-38.13080360867914
1739209613.031303;-32.816014438256545
1739209613.031309;-45.120503652039325
1739209613.031315;-35.57807855764607
1739209613.031321;-38.13080360867914
1739209613.031327;-38.13080360867914
1739209613.031333;-45.120503652039325
1739209613.031339;-45.120503652039325
1739209613.031345;-35.57807855764607
1739209613.031351;-35.57807855764607
1739209613.031357;-35.57807855764607
1739209613.031363;-28.21854285175415
1739209613.031369;-38.13080360867914
1739209613.031375;-45.120503652039325
1739209613.031381;-33.981070128970906
1739209613.031387;-35.57807855764607
1739209613.031393;-45.120503652039325
1739209613.031399;-38.13080360867914
1739209613.031405;-45.120503652039325
1739209613.031411;-38.13080360867914
1739209613.031417;-38.13080360867914
1739209613.031423;-45.120503652039325
1739209613.031429;-33.981070128970906
1739209613.031435;-38.13080360867914
1739209613.031441;-33.981070128970906
1739209613.031447;-45.120503652039325
1739209613.031453;-33.981070128970906
1739209613.0314589;-27.8777449560314
1739209613.031465;-38.13080360867914
1739209613.031471;-45.120503652039325
1739209613.031477;-45.120503652039325
1739209613.031483;-45.120503652039325
1739209613.031489;-38.13080360867914
1739209613.0314949;-35.57807855764607
1739209613.031501;-38.13080360867914
1739209613.031507;-45.120503652039325
1739209613.031513;-38.13080360867914
1739209613.031519;-45.120503652039325
1739209613.031525;-38.13080360867914
1739209613.0315309;-35.57807855764607
1739209613.031537;-38.13080360867914
1739209613.031543;-35.57807855764607
1739209613.031549;-45.120503652039325
1739209613.031555;-45.120503652039325
1739209613.031561;-45.120503652039325
1739209613.0315669;-45.120503652039325
1739209613.031573;-45.120503652039325
1739209613.031579;-38.13080360867914
1739209613.031585;-38.13080360867914
1739209613.031591;-38.13080360867914
1739209613.031597;-38.13080360867914
1739209613.0316029;-35.57807855764607
1739209613.031609;-38.13080360867914
1739209613.031615;-45.120503652039325
1739209613.031621;-45.120503652039325
1739209613.031627;-45.120503652039325
1739209613.031633;-38.13080360867914
1739209613.0316389;-35.57807855764607
1739209613.031645;-45.120503652039325
1739209613.031651;-38.13080360867914
1739209613.031657;-38.13080360867914
1739209613.031663;-35.57807855764607
1739209613.031669;-38.13080360867914
1739209613.0316749;-38.13080360867914
1739209613.031681;-38.13080360867914
1739209613.031687;-33.981070128970906
1739209613.031693;-38.13080360867914
1739209613.031699;-38.13080360867914
1739209613.031705;-38.13080360867914
1739209613.0317109;-45.120503652039325
1739209613.031717;-38.13080360867914
1739209613.031723;-38.13080360867914
1739209613.031729;-38.13080360867914
1739209613.031735;-38.13080360867914
1739209613.031741;-38.13080360867914
1739209613.0317469;-45.120503652039325
1739209613.031753;-38.13080360867914
1739209613.031759;-45.120503652039325
1739209613.031765;-45.120503652039325
1739209613.031771;-45.120503652039325
1739209613.031777;-38.13080360867914
1739209613.0317829;-38.13080360867914
1739209613.031789;-45.120503652039325
1739209613.031795;-45.120503652039325
1739209613.031801;-45.120503652039325
1739209613.031807;-45.120503652039325
1739209613.031813;-45.120503652039325
1739209613.0318189;-33.981070128970906
1739209613.031825;-33.981070128970906
1739209613.031831;-45.120503652039325
1739209613.031837;-38.13080360867914
1739209613.031843;-38.13080360867914
1739209613.031849;-38.13080360867914
1739209613.0318549;-45.120503652039325
1739209613.031861;-38.13080360867914
1739209613.031867;-38.13080360867914
1739209613.031873;-45.120503652039325
1739209613.031879;-38.13080360867914
1739209613.031885;-45.120503652039325
1739209613.0318909;-38.13080360867914
1739209613.031897;-33.981070128970906
1739209613.031903;-45.120503652039325
1739209613.031909;-45.120503652039325
1739209613.031915;-38.13080360867914
1739209613.031921;-33.981070128970906
1739209613.0319269;-38.13080360867914
1739209613.031933;-33.981070128970906
1739209613.031939;-35.57807855764607
1739209613.031945;-38.13080360867914
1739209613.031951;-45.120503652039325
1739209613.031957;-38.13080360867914
1739209613.0319629;-35.57807855764607
1739209613.031969;-38.13080360867914
1739209613.031975;-45.120503652039325
1739209613.031981;-38.13080360867914
1739209613.031987;-45.120503652039325
1739209613.031993;-33.981070128970906
1739209613.0319989;-35.57807855764607
1739209613.032005;-38.13080360867914
1739209613.032011;-45.120503652039325
1739209613.032017;-38.13080360867914
1739209613.032023;-38.13080360867914
1739209613.032029;-38.13080360867914
1739209613.0320349;-45.120503652039325
1739209613.032041;-45.120503652039325
1739209613.032047;-38.13080360867914
1739209613.032053;-38.13080360867914
1739209613.032059;-45.120503652039325
1739209613.032065;-31.141103565318915
1739209613.0320709;-32.816014438256545
1739209613.0320768;-38.13080360867914
1739209613.032083;-45.120503652039325
1739209613.032089;-25.826314394896357
1739209613.032095;-31.141103565318915
1739209613.032101;-38.13080360867914
1739209613.0321069;-45.120503652039325
1739209613.0321128;-35.57807855764607
1739209613.032119;-35.57807855764607
1739209613.032125;-45.120503652039325
1739209613.032131;-45.120503652039325
1739209613.032137;-38.13080360867914
1739209613.0321429;-45.120503652039325
1739209613.0321488;-45.120503652039325
1739209613.032155;-45.120503652039325
1739209613.032161;-33.981070128970906
1739209613.032167;-38.13080360867914
1739209613.032173;-38.13080360867914
1739209613.0321789;-45.120503652039325
1739209613.0321848;-27.267205301931607
1739209613.032191;-33.981070128970906
1739209613.032197;-45.120503652039325
1739209613.032203;-35.57807855764607
1739209613.032209;-35.57807855764607
1739209613.0322149;-38.13080360867914
1739209613.0322208;-45.120503652039325
1739209613.032227;-35.57807855764607
1739209613.032233;-33.981070128970956
1739209613.032239;-45.120503652039325
1739209613.032245;-38.13080360867914
1739209613.032251;-45.120503652039325
1739209613.0322568;-45.120503652039325
1739209613.032263;-45.120503652039325
1739209613.032269;-33.981070128970906
1739209613.032275;-45.120503652039325
1739209613.032281;-31.141103565318893
1739209613.032287;-30.49652367304973
1739209613.0322928;-38.13080360867914
1739209613.032299;-35.57807855764607
1739209613.032305;-32.816014438256545
1739209613.032311;-38.13080360867914
1739209613.032317;-38.13080360867914
1739209613.032323;-35.57807855764607
1739209613.0323288;-45.120503652039325
1739209613.032335;-45.120503652039325
1739209613.032341;-38.13080360867914
1739209613.032347;-35.57807855764607
1739209613.032353;-45.120503652039325
1739209613.032359;-45.120503652039325
1739209613.0323648;-38.13080360867914
1739209613.032371;-45.120503652039325
1739209613.032377;-38.13080360867914
1739209613.032383;-35.57807855764607
1739209613.032389;-45.120503652039325
1739209613.032395;-45.120503652039325
1739209613.0324008;-38.13080360867914
1739209613.032407;-45.120503652039325
1739209613.032413;-45.120503652039325
1739209613.032419;-35.57807855764607
1739209613.032425;-45.120503652039325
1739209613.032431;-45.120503652039325
1739209613.0324368;-38.13080360867914
1739209613.032443;-45.120503652039325
1739209613.032449;-45.120503652039325
1739209613.032455;-38.13080360867914
1739209613.032461;-38.13080360867914
1739209613.032467;-45.120503652039325
1739209613.0324728;-38.13080360867914
1739209613.032479;-38.13080360867914
1739209613.032485;-45.120503652039325
1739209613.032491;-45.120503652039325
1739209613.032497;-38.13080360867914
1739209613.032503;-35.57807855764607
1739209613.0325089;-45.120503652039325
1739209613.032515;-45.120503652039325
1739209613.032521;-35.57807855764607
1739209613.032527;-35.57807855764607
1739209613.032533;-45.120503652039325
1739209613.032539;-38.13080360867914
1739209613.0325449;-45.120503652039325
1739209613.032551;-45.120503652039325
1739209613.032557;-45.120503652039325
1739209613.032563;-33.981070128970906
1739209613.032569;-45.120503652039325
1739209613.032575;-38.13080360867914
1739209613.0325809;-38.13080360867914
1739209613.032587;-31.141103565318893
1739209613.032593;-45.120503652039325
1739209613.032599;-45.120503652039325
1739209613.032605;-33.981070128970906
1739209613.032611;-38.13080360867914
1739209613.0326169;-38.13080360867914
1739209613.032623;-27.8777449560314
1739209613.032629;-35.57807855764607
1739209613.032635;-35.57807855764607
1739209613.032641;-38.13080360867914
1739209613.032647;-32.816014438256545
1739209613.0326529;-45.120503652039325
1739209613.032659;-45.120503652039325
1739209613.032665;-38.13080360867914
1739209613.032671;-38.13080360867914
1739209613.032677;-45.120503652039325
1739209613.032683;-45.120503652039325
1739209613.0326889;-33.981070128970906
1739209613.0326948;-45.120503652039325
1739209613.032701;-38.13080360867914
1739209613.032707;-45.120503652039325
1739209613.032713;-38.13080360867914
1739209613.032719;-32.816014438256545
1739209613.0327249;-38.13080360867914
1739209613.0327308;-38.13080360867914
1739209613.032737;-33.981070128970906
1739209613.032743;-38.13080360867914
1739209613.032749;-38.13080360867914
1739209613.032755;-38.13080360867914
1739209613.0327609;-45.120503652039325
1739209613.0327668;-38.13080360867914
1739209613.032773;-32.816014438256545
1739209613.032779;-45.120503652039325
1739209613.032785;-45.120503652039325
1739209613.032791;-38.13080360867914
1739209613.0327969;-38.13080360867914
1739209613.0328028;-35.57807855764607
1739209613.032809;-38.13080360867914
1739209613.032815;-45.120503652039325
1739209613.032821;-38.13080360867914
1739209613.032827;-38.13080360867914
1739209613.0328329;-38.13080360867914
1739209613.0328388;-45.120503652039325
1739209613.032845;-45.120503652039325
1739209613.032851;-45.120503652039325
1739209613.032857;-45.120503652039325
1739209613.032863;-38.13080360867914
1739209613.0328689;-35.57807855764607
1739209613.0328748;-35.57807855764607
1739209613.032881;-38.13080360867914
1739209613.032887;-45.120503652039325
1739209613.032893;-33.981070128970906
1739209613.032899;-45.120503652039325
1739209613.0329049;-45.120503652039325
1739209613.0329108;-38.13080360867914
1739209613.032917;-45.120503652039325
1739209613.032923;-38.13080360867914
1739209613.032929;-38.13080360867914
1739209613.032935;-45.120503652039325
1739209613.0329409;-45.120503652039325
1739209613.0329468;-45.120503652039325
1739209613.032953;-38.13080360867914
1739209613.032959;-32.816014438256545
1739209613.032965;-38.13080360867914
1739209613.032971;-38.13080360867914
1739209613.0329769;-38.13080360867914
1739209613.0329828;-45.120503652039325
1739209613.032989;-45.120503652039325
1739209613.032995;-45.120503652039325
1739209613.033001;-38.13080360867914
1739209613.033007;-35.57807855764607
1739209613.0330129;-38.13080360867914
1739209613.0330188;-45.120503652039325
1739209613.033025;-45.120503652039325
1739209613.033031;-33.981070128970906
1739209613.033037;-38.13080360867914
1739209613.033043;-45.120503652039325
1739209613.0330489;-38.13080360867914
1739209613.0330548;-35.57807855764607
1739209613.033061;-38.13080360867914
1739209613.033067;-45.120503652039325
1739209613.033073;-38.13080360867914
1739209613.033079;-38.13080360867914
1739209613.0330849;-45.120503652039325
1739209613.0330908;-45.120503652039325
1739209613.033097;-38.13080360867914
1739209613.033103;-45.120503652039325
1739209613.033109;-31.141103565318915
1739209613.033115;-38.13080360867914
1739209613.0331209;-45.120503652039325
1739209613.0331268;-38.13080360867914
1739209613.033133;-35.57807855764607
1739209613.033139;-45.120503652039325
1739209613.033145;-45.120503652039325
1739209613.033151;-45.120503652039325
1739209613.0331569;-38.13080360867914
1739209613.0331628;-38.13080360867914
1739209613.033169;-45.120503652039325
1739209613.033175;-45.120503652039325
1739209613.033181;-45.120503652039325
1739209613.033187;-38.13080360867914
1739209613.0331929;-45.120503652039325
1739209613.0331988;-45.120503652039325
1739209613.033205;-33.981070128970906
1739209613.033211;-35.57807855764607
1739209613.033217;-45.120503652039325
1739209613.033223;-45.120503652039325
1739209613.0332289;-33.981070128970906
1739209613.0332348;-45.120503652039325
1739209613.033241;-45.120503652039325
1739209613.033247;-45.120503652039325
1739209613.033253;-38.13080360867914
1739209613.033259;-35.57807855764607
1739209613.0332649;-38.13080360867914
1739209613.0332708;-32.816014438256545
1739209613.0332768;-33.981070128970906
1739209613.033283;-45.120503652039325
1739209613.033289;-33.981070128970906
1739209613.033295;-38.13080360867914
1739209613.0333009;-45.120503652039325
1739209613.0333068;-45.120503652039325
1739209613.0333128;-33.981070128970906
1739209613.033319;-35.57807855764607
1739209613.033325;-38.13080360867914
1739209613.033331;-45.120503652039325
