CAN Message; 0x77:7fa1c2b96419a932
1739209774.3029828;-38.13080360867914
1739209774.302987;-35.57807855764607
1739209774.3029914;-38.13080360867914
1739209774.3029954;-32.816014438256545
1739209774.3029997;-45.120503652039325
1739209774.303004;-38.13080360867914
1739209774.303008;-38.13080360867914
1739209774.3030124;-45.120503652039325
1739209774.3030167;-45.120503652039325
1739209774.303021;-38.13080360867914
1739209774.303025;-38.13080360867914
1739209774.3030293;-45.120503652039325
1739209774.3030336;-45.120503652039325
1739209774.3030376;-45.120503652039325
1739209774.303042;-38.13080360867914
1739209774.3030462;-45.120503652039325
1739209774.3030503;-38.13080360867914
1739209774.3030546;-45.120503652039325
1739209774.3030589;-38.13080360867914
1739209774.3030632;-32.816014438256545
1739209774.3030672;-35.57807855764607
1739209774.3030715;-32.816014438256545
1739209774.3030758;-45.120503652039325
1739209774.3030798;-29.438486411369333
1739209774.3030841;-35.57807855764607
1739209774.3030884;-45.120503652039325
1739209774.3030925;-45.120503652039325
1739209774.3030968;-38.13080360867914
1739209774.303101;-38.13080360867914
1739209774.3031054;-45.120503652039325
1739209774.3031094;-35.57807855764607
1739209774.3031137;-38.13080360867914
1739209774.303118;-45.120503652039325
1739209774.303122;-45.120503652039325
1739209774.3031263;-45.120503652039325
1739209774.3031306;-45.120503652039325
1739209774.3031347;-45.120503652039325
1739209774.303139;-45.120503652039325
1739209774.3031433;-38.13080360867914
1739209774.3031476;-31.141103565318893
1739209774.3031516;-33.981070128970906
1739209774.303156;-45.120503652039325
1739209774.3031602;-45.120503652039325
1739209774.3031642;-32.816014438256545
1739209774.3031685;-38.13080360867914
1739209774.3031728;-35.57807855764607
1739209774.3031769;-38.13080360867914
1739209774.3031812;-35.57807855764607
1739209774.3031855;-35.57807855764607
1739209774.3031895;-38.13080360867914
1739209774.3031938;-45.120503652039325
1739209774.303198;-38.13080360867914
1739209774.3032024;-38.13080360867914
1739209774.3032064;-45.120503652039325
1739209774.3032107;-38.13080360867914
1739209774.303215;-38.13080360867914
1739209774.303219;-45.120503652039325
1739209774.3032234;-32.816014438256545
1739209774.3032277;-38.13080360867914
1739209774.3032317;-45.120503652039325
1739209774.303236;-45.120503652039325
1739209774.3032403;-32.816014438256545
1739209774.3032446;-45.120503652039325
1739209774.3032486;-31.141103565318915
1739209774.303253;-32.816014438256545
1739209774.3032572;-38.13080360867914
1739209774.3032613;-38.13080360867914
1739209774.3032656;-35.57807855764607
1739209774.3032699;-45.120503652039325
1739209774.303274;-35.57807855764607
1739209774.3032782;-38.13080360867914
1739209774.3032825;-45.120503652039325
1739209774.3032868;-45.120503652039325
1739209774.3032908;-35.57807855764607
1739209774.3032951;-35.57807855764607
1739209774.3032994;-35.57807855764607
1739209774.3033035;-38.13080360867914
1739209774.3033078;-35.57807855764607
1739209774.303312;-33.981070128970906
1739209774.303316;-45.120503652039325
1739209774.3033204;-45.120503652039325
1739209774.3033247;-35.57807855764607
1739209774.303329;-38.13080360867914
1739209774.303333;-45.120503652039325
1739209774.3033373;-45.120503652039325
1739209774.3033416;-38.13080360867914
1739209774.3033457;-38.13080360867914
1739209774.30335;-38.13080360867914
1739209774.3033543;-35.57807855764607
1739209774.3033583;-33.981070128970906
1739209774.3033626;-45.120503652039325
1739209774.303367;-45.120503652039325
1739209774.3033712;-33.981070128970906
1739209774.3033752;-45.120503652039325
1739209774.3033795;-45.120503652039325
1739209774.3033838;-45.120503652039325
1739209774.3033879;-38.13080360867914
1739209774.3033922;-38.13080360867914
1739209774.3033965;-38.13080360867914
1739209774.3034005;-45.120503652039325
1739209774.3034048;-45.120503652039325
1739209774.303409;-38.13080360867914
1739209774.3034134;-38.13080360867914
1739209774.3034174;-45.120503652039325
1739209774.3034217;-45.120503652039325
1739209774.303426;-45.120503652039325
1739209774.30343;-45.120503652039325
1739209774.3034344;-45.120503652039325
1739209774.3034387;-45.120503652039325
1739209774.3034427;-38.13080360867914
1739209774.303447;-45.120503652039325
1739209774.3034513;-38.13080360867914
1739209774.3034554;-33.981070128970906
1739209774.3034596;-45.120503652039325
1739209774.303464;-38.13080360867914
1739209774.3034682;-45.120503652039325
1739209774.3034723;-35.57807855764607
1739209774.3034766;-38.13080360867914
1739209774.3034809;-45.120503652039325
1739209774.303485;-38.13080360867914
1739209774.3034892;-38.13080360867914
1739209774.3034935;-45.120503652039325
1739209774.3034976;-38.13080360867914
1739209774.3035018;-38.13080360867914
1739209774.3035061;-45.120503652039325
1739209774.3035104;-45.120503652039325
1739209774.3035145;-38.13080360867914
1739209774.3035188;-38.13080360867914
1739209774.303523;-35.57807855764607
1739209774.303527;-38.13080360867914
1739209774.3035314;-45.120503652039325
1739209774.3035357;-38.13080360867914
1739209774.3035398;-38.13080360867914
1739209774.303544;-45.120503652039325
1739209774.3035483;-38.13080360867914
1739209774.3035526;-32.816014438256545
1739209774.3035567;-38.13080360867914
1739209774.303561;-38.13080360867914
1739209774.3035653;-38.13080360867914
1739209774.3035693;-38.13080360867914
1739209774.3035736;-38.13080360867914
1739209774.303578;-35.57807855764607
1739209774.303582;-45.120503652039325
1739209774.3035862;-45.120503652039325
1739209774.3035905;-45.120503652039325
1739209774.3035948;-45.120503652039325
1739209774.3035989;-45.120503652039325
1739209774.3036032;-45.120503652039325
1739209774.3036075;-45.120503652039325
1739209774.3036115;-45.120503652039325
1739209774.3036158;-38.13080360867914
1739209774.30362;-38.13080360867914
1739209774.3036242;-28.992665084841942
1739209774.3036284;-28.58837851428586
1739209774.3036327;-38.13080360867914
1739209774.303637;-45.120503652039325
1739209774.303641;-38.13080360867914
1739209774.3036454;-32.816014438256545
1739209774.3036497;-45.120503652039325
1739209774.3036537;-38.13080360867914
1739209774.303658;-45.120503652039325
1739209774.3036623;-45.120503652039325
1739209774.3036664;-38.13080360867914
1739209774.3036706;-45.120503652039325
1739209774.303675;-45.120503652039325
1739209774.303679;-45.120503652039325
1739209774.3036833;-45.120503652039325
1739209774.3036876;-38.13080360867914
1739209774.3036919;-45.120503652039325
1739209774.303696;-45.120503652039325
1739209774.3037002;-38.13080360867914
1739209774.3037045;-35.57807855764607
1739209774.3037086;-38.13080360867914
1739209774.3037128;-38.13080360867914
1739209774.3037171;-38.13080360867914
1739209774.3037212;-32.816014438256545
1739209774.3037255;-32.816014438256545
1739209774.3037298;-30.49652367304973
1739209774.303734;-38.13080360867914
1739209774.303738;-35.57807855764607
1739209774.3037424;-38.13080360867914
1739209774.3037467;-38.13080360867914
1739209774.3037508;-38.13080360867914
1739209774.303755;-38.13080360867914
1739209774.3037593;-45.120503652039325
1739209774.3037634;-38.13080360867914
1739209774.3037677;-38.13080360867914
1739209774.303772;-45.120503652039325
1739209774.3037763;-45.120503652039325
1739209774.3037803;-38.13080360867914
1739209774.3037846;-35.57807855764607
1739209774.303789;-45.120503652039325
1739209774.303793;-38.13080360867914
1739209774.3037972;-28.58837851428586
1739209774.3038015;-45.120503652039325
1739209774.3038056;-45.120503652039325
1739209774.30381;-38.13080360867914
1739209774.3038142;-38.13080360867914
1739209774.3038185;-45.120503652039325
1739209774.3038225;-38.13080360867914
1739209774.3038268;-45.120503652039325
1739209774.303831;-45.120503652039325
1739209774.3038352;-45.120503652039325
1739209774.3038394;-45.120503652039325
1739209774.3038437;-45.120503652039325
1739209774.3038478;-35.57807855764607
1739209774.303852;-38.13080360867914
1739209774.3038564;-45.120503652039325
1739209774.3038607;-45.120503652039325
1739209774.3038647;-45.120503652039325
1739209774.303869;-38.13080360867914
1739209774.3038733;-45.120503652039325
1739209774.3038774;-38.13080360867914
1739209774.3038816;-45.120503652039325
1739209774.303886;-33.981070128970906
1739209774.30389;-45.120503652039325
1739209774.3038943;-45.120503652039325
1739209774.3038986;-31.141103565318893
1739209774.3039029;-45.120503652039325
1739209774.303907;-45.120503652039325
1739209774.3039112;-33.981070128970906
1739209774.3039155;-38.13080360867914
1739209774.3039196;-45.120503652039325
1739209774.3039238;-45.120503652039325
1739209774.3039281;-45.120503652039325
1739209774.3039322;-45.120503652039325
1739209774.3039365;-38.13080360867914
1739209774.3039408;-45.120503652039325
1739209774.3039448;-38.13080360867914
1739209774.303949;-38.13080360867914
1739209774.3039534;-38.13080360867914
1739209774.3039577;-38.13080360867914
1739209774.3039618;-38.13080360867914
1739209774.303966;-31.141103565318893
1739209774.3039703;-33.981070128970906
1739209774.3039744;-45.120503652039325
1739209774.3039787;-33.981070128970906
1739209774.303983;-32.816014438256545
1739209774.303987;-38.13080360867914
1739209774.3039913;-45.120503652039325
1739209774.3039956;-38.13080360867914
1739209774.304;-35.57807855764607
1739209774.304004;-38.13080360867914
1739209774.3040082;-45.120503652039325
1739209774.3040125;-38.13080360867914
1739209774.3040166;-35.57807855764607
1739209774.304021;-33.981070128970906
1739209774.3040252;-45.120503652039325
1739209774.3040292;-45.120503652039325
1739209774.3040335;-38.13080360867914
1739209774.3040378;-38.13080360867914
1739209774.304042;-45.120503652039325
1739209774.3040462;-45.120503652039325
1739209774.3040504;-45.120503652039325
1739209774.3040547;-45.120503652039325
1739209774.3040588;-45.120503652039325
1739209774.304063;-45.120503652039325
1739209774.3040674;-32.816014438256545
1739209774.3040714;-38.13080360867914
1739209774.3040757;-35.57807855764607
1739209774.30408;-45.120503652039325
1739209774.3040843;-32.816014438256545
1739209774.3040884;-35.57807855764607
1739209774.3040926;-45.120503652039325
1739209774.304097;-38.13080360867914
1739209774.304101;-35.57807855764607
1739209774.3041053;-28.992665084841942
1739209774.3041096;-45.120503652039325
1739209774.3041136;-38.13080360867914
1739209774.304118;-38.13080360867914
1739209774.3041222;-38.13080360867914
1739209774.3041265;-38.13080360867914
1739209774.3041306;-35.57807855764607
1739209774.3041348;-45.120503652039325
1739209774.3041391;-38.13080360867914
1739209774.3041432;-38.13080360867914
1739209774.3041475;-45.120503652039325
1739209774.292026;-45.120503652039325
1739209774.2920353;-45.120503652039325
1739209774.2920449;-38.13080360867914
1739209774.2920544;-38.13080360867914
1739209774.2920637;-45.120503652039325
1739209774.2920732;-38.13080360867914
1739209774.2920825;-45.120503652039325
1739209774.292092;-38.13080360867914
1739209774.2921014;-38.13080360867914
1739209774.292111;-45.120503652039325
1739209774.2921202;-45.120503652039325
1739209774.2921298;-45.120503652039325
1739209774.292139;-32.816014438256545
1739209774.2921486;-45.120503652039325
1739209774.292158;-33.981070128970906
1739209774.2921674;-30.49652367304973
1739209774.292177;-35.57807855764607
1739209774.2921863;-38.13080360867914
1739209774.2921958;-45.120503652039325
1739209774.292205;-38.13080360867914
1739209774.2922146;-45.120503652039325
1739209774.292224;-45.120503652039325
1739209774.2922335;-45.120503652039325
1739209774.2922428;-38.13080360867914
1739209774.2922523;-35.57807855764607
1739209774.2922616;-45.120503652039325
1739209774.2922711;-38.13080360867914
1739209774.2922804;-35.57807855764607
1739209774.29229;-38.13080360867914
1739209774.2922993;-38.13080360867914
1739209774.2923088;-45.120503652039325
1739209774.2923183;-45.120503652039325
1739209774.2923276;-38.13080360867914
1739209774.2923372;-38.13080360867914
1739209774.2923465;-38.13080360867914
1739209774.292356;-38.13080360867914
1739209774.2923653;-45.120503652039325
1739209774.2923748;-45.120503652039325
1739209774.2923841;-45.120503652039325
1739209774.2923937;-38.13080360867914
1739209774.292403;-45.120503652039325
1739209774.2924125;-45.120503652039325
1739209774.2924218;-38.13080360867914
1739209774.2924314;-38.13080360867914
1739209774.292441;-38.13080360867914
1739209774.2924502;-38.13080360867914
1739209774.2924597;-38.13080360867914
1739209774.292469;-38.13080360867914
1739209774.2924786;-45.120503652039325
1739209774.2924879;-45.120503652039325
1739209774.2924974;-38.13080360867914
1739209774.2925067;-45.120503652039325
1739209774.2925162;-45.120503652039325
1739209774.2925255;-38.13080360867914
1739209774.292535;-38.13080360867914
1739209774.2925444;-31.141103565318915
1739209774.292554;-45.120503652039325
1739209774.2925632;-45.120503652039325
1739209774.2925727;-35.57807855764607
1739209774.2925823;-32.816014438256545
1739209774.2925916;-38.13080360867914
1739209774.292601;-45.120503652039325
1739209774.2926104;-38.13080360867914
1739209774.29262;-38.13080360867914
1739209774.2926292;-45.120503652039325
1739209774.2926388;-45.120503652039325
1739209774.292648;-38.13080360867914
1739209774.2926576;-45.120503652039325
1739209774.292667;-33.981070128970906
1739209774.2926764;-38.13080360867914
1739209774.2926857;-38.13080360867914
1739209774.2926953;-38.13080360867914
1739209774.2927048;-38.13080360867914
1739209774.292714;-45.120503652039325
1739209774.2927237;-45.120503652039325
1739209774.292733;-35.57807855764607
1739209774.2927425;-45.120503652039325
1739209774.2927518;-45.120503652039325
1739209774.2927613;-35.57807855764607
1739209774.2927706;-38.13080360867914
1739209774.2927802;-45.120503652039325
1739209774.2927895;-45.120503652039325
1739209774.292799;-35.57807855764607
1739209774.2928083;-38.13080360867914
1739209774.2928178;-38.13080360867914
1739209774.2928271;-38.13080360867914
1739209774.2928367;-45.120503652039325
1739209774.2928462;-45.120503652039325
1739209774.2928555;-38.13080360867914
1739209774.292865;-45.120503652039325
1739209774.2928743;-38.13080360867914
1739209774.2928839;-38.13080360867914
1739209774.2928932;-35.57807855764607
1739209774.2929027;-38.13080360867914
1739209774.292912;-45.120503652039325
1739209774.2929215;-45.120503652039325
1739209774.2929308;-35.57807855764607
1739209774.2929404;-38.13080360867914
1739209774.2929497;-45.120503652039325
1739209774.2929592;-45.120503652039325
1739209774.2929688;-38.13080360867914
1739209774.292978;-38.13080360867914
1739209774.2929876;-45.120503652039325
1739209774.292997;-45.120503652039325
1739209774.2930064;-45.120503652039325
1739209774.2930157;-45.120503652039325
1739209774.2930253;-45.120503652039325
1739209774.2930346;-38.13080360867914
1739209774.293044;-45.120503652039325
1739209774.2930534;-45.120503652039325
1739209774.293063;-45.120503652039325
1739209774.2930722;-45.120503652039325
1739209774.2930818;-31.141103565318893
1739209774.2930913;-38.13080360867914
1739209774.2931006;-45.120503652039325
1739209774.2931101;-45.120503652039325
1739209774.2931194;-45.120503652039325
1739209774.293129;-45.120503652039325
1739209774.2931383;-38.13080360867914
1739209774.2931478;-38.13080360867914
1739209774.293157;-45.120503652039325
1739209774.2931666;-45.120503652039325
1739209774.293176;-38.13080360867914
1739209774.2931855;-45.120503652039325
1739209774.2931948;-45.120503652039325
1739209774.2932043;-45.120503652039325
1739209774.2932136;-45.120503652039325
1739209774.2932231;-45.120503652039325
1739209774.2932327;-35.57807855764607
1739209774.293242;-45.120503652039325
1739209774.2932515;-45.120503652039325
1739209774.2932608;-38.13080360867914
1739209774.2932703;-35.57807855764607
1739209774.2932796;-38.13080360867914
1739209774.2932892;-32.816014438256545
1739209774.2932985;-38.13080360867914
1739209774.293308;-45.120503652039325
1739209774.2933173;-45.120503652039325
1739209774.2933269;-32.816014438256545
1739209774.2933362;-38.13080360867914
1739209774.2933457;-45.120503652039325
1739209774.2933552;-45.120503652039325
1739209774.2933645;-45.120503652039325
1739209774.293374;-38.13080360867914
1739209774.2933834;-38.13080360867914
1739209774.293393;-38.13080360867914
1739209774.2934022;-38.13080360867914
1739209774.2934117;-38.13080360867914
1739209774.293421;-31.141103565318893
1739209774.2934306;-32.816014438256545
1739209774.2934399;-45.120503652039325
1739209774.2934494;-38.13080360867914
1739209774.2934587;-28.21854285175415
1739209774.2934682;-30.49652367304973
1739209774.2934775;-45.120503652039325
1739209774.293487;-38.13080360867914
1739209774.2934966;-38.13080360867914
1739209774.293506;-38.13080360867914
1739209774.2935154;-45.120503652039325
1739209774.2935247;-35.57807855764607
1739209774.2935343;-45.120503652039325
1739209774.2935436;-38.13080360867914
1739209774.293553;-32.816014438256545
1739209774.2935624;-38.13080360867914
1739209774.293572;-45.120503652039325
1739209774.2935812;-45.120503652039325
1739209774.2935908;-35.57807855764607
1739209774.2936;-38.13080360867914
1739209774.2936096;-38.13080360867914
1739209774.2936192;-32.816014438256545
1739209774.2936285;-35.57807855764607
1739209774.293638;-38.13080360867914
1739209774.2936473;-45.120503652039325
1739209774.2936568;-38.13080360867914
1739209774.2936661;-35.57807855764607
1739209774.2936757;-35.57807855764607
1739209774.293685;-38.13080360867914
1739209774.2936945;-45.120503652039325
1739209774.2937038;-33.981070128970906
1739209774.2937133;-45.120503652039325
1739209774.2937226;-45.120503652039325
1739209774.2937322;-38.13080360867914
1739209774.2937417;-33.981070128970906
1739209774.293751;-38.13080360867914
1739209774.2937605;-45.120503652039325
1739209774.2937698;-45.120503652039325
1739209774.2937794;-45.120503652039325
1739209774.2937887;-45.120503652039325
1739209774.2937982;-45.120503652039325
1739209774.2938075;-45.120503652039325
1739209774.293817;-35.57807855764607
1739209774.2938263;-45.120503652039325
1739209774.2938359;-33.981070128970906
1739209774.2938452;-30.49652367304973
1739209774.2938547;-38.13080360867914
1739209774.293864;-45.120503652039325
1739209774.2938735;-33.981070128970906
1739209774.293883;-32.816014438256545
1739209774.2938924;-45.120503652039325
1739209774.293902;-38.13080360867914
1739209774.2939112;-45.120503652039325
1739209774.2939208;-33.981070128970956
1739209774.29393;-45.120503652039325
1739209774.2939396;-38.13080360867914
1739209774.293949;-33.981070128970906
1739209774.2939584;-45.120503652039325
1739209774.2939677;-38.13080360867914
1739209774.2939773;-45.120503652039325
1739209774.2939866;-33.981070128970906
1739209774.293996;-27.267205301931607
1739209774.2940056;-45.120503652039325
1739209774.294015;-38.13080360867914
1739209774.2940245;-35.57807855764607
1739209774.2940338;-38.13080360867914
1739209774.2940433;-45.120503652039325
1739209774.2940526;-38.13080360867914
1739209774.2940621;-38.13080360867914
1739209774.2940714;-38.13080360867914
1739209774.294081;-45.120503652039325
1739209774.2940903;-38.13080360867914
1739209774.2940998;-35.57807855764607
1739209774.294109;-31.141103565318915
1739209774.2941186;-45.120503652039325
1739209774.294128;-45.120503652039325
1739209774.2941375;-35.57807855764607
1739209774.294147;-45.120503652039325
1739209774.2941563;-45.120503652039325
1739209774.2941658;-38.13080360867914
1739209774.2941751;-38.13080360867914
1739209774.2941847;-45.120503652039325
1739209774.294194;-45.120503652039325
1739209774.2942035;-45.120503652039325
1739209774.2942128;-38.13080360867914
1739209774.2942224;-33.981070128970906
1739209774.2942317;-45.120503652039325
1739209774.2942412;-38.13080360867914
1739209774.2942505;-38.13080360867914
1739209774.29426;-38.13080360867914
1739209774.2942696;-35.57807855764607
1739209774.2942789;-45.120503652039325
1739209774.2942884;-45.120503652039325
1739209774.2942977;-38.13080360867914
1739209774.2943072;-45.120503652039325
1739209774.2943165;-45.120503652039325
1739209774.294326;-45.120503652039325
1739209774.2943354;-45.120503652039325
1739209774.294345;-45.120503652039325
1739209774.2943542;-45.120503652039325
1739209774.2943637;-45.120503652039325
1739209774.294373;-33.981070128970906
1739209774.2943826;-35.57807855764607
1739209774.2943919;-45.120503652039325
1739209774.2944014;-38.13080360867914
1739209774.294411;-33.981070128970906
1739209774.2944202;-33.981070128970906
1739209774.2944298;-38.13080360867914
1739209774.294439;-38.13080360867914
1739209774.2944486;-38.13080360867914
1739209774.294458;-45.120503652039325
1739209774.2944674;-38.13080360867914
1739209774.2944767;-45.120503652039325
1739209774.2944863;-45.120503652039325
1739209774.2944956;-38.13080360867914
1739209774.2945051;-38.13080360867914
1739209774.2945144;-45.120503652039325
1739209774.294524;-45.120503652039325
1739209774.2945335;-38.13080360867914
1739209774.2945428;-35.57807855764607
1739209774.2945523;-45.120503652039325
1739209774.2945616;-38.13080360867914
1739209774.2945712;-45.120503652039325
1739209774.2945805;-38.13080360867914
1739209774.29459;-45.120503652039325
1739209774.2945993;-38.13080360867914
1739209774.2946088;-30.49652367304973
1739209774.2946181;-33.981070128970906
1739209774.2946277;-45.120503652039325
1739209774.294637;-45.120503652039325
1739209774.2946465;-32.816014438256545
1739209774.294656;-38.13080360867914
1739209774.2946653;-45.120503652039325
1739209774.2946749;-45.120503652039325
1739209774.2946842;-45.120503652039325
1739209774.2946937;-38.13080360867914
1739209774.294703;-45.120503652039325
1739209774.2947125;-45.120503652039325
1739209774.2947218;-45.120503652039325
1739209774.2947314;-35.57807855764607
1739209774.2947407;-38.13080360867914
1739209774.2947502;-45.120503652039325
1739209774.2947595;-32.816014438256545
1739209774.294769;-38.13080360867914
1739209774.2947783;-45.120503652039325
1739209774.294788;-38.13080360867914
1739209774.2947974;-38.13080360867914
1739209774.2948067;-45.120503652039325
1739209774.2948163;-45.120503652039325
1739209774.2948256;-38.13080360867914
1739209774.294835;-33.981070128970906
1739209774.2948444;-45.120503652039325
1739209774.294854;-38.13080360867914
1739209774.2948632;-38.13080360867914
1739209774.2948728;-45.120503652039325
1739209774.294882;-45.120503652039325
1739209774.2948916;-38.13080360867914
1739209774.294901;-33.981070128970906
1739209774.2949104;-45.120503652039325
1739209774.29492;-38.13080360867914
1739209774.2949293;-38.13080360867914
1739209774.2949388;-38.13080360867914
1739209774.294948;-33.981070128970906
1739209774.2949576;-45.120503652039325
1739209774.294967;-45.120503652039325
1739209774.2949765;-38.13080360867914
1739209774.2949858;-30.49652367304973
1739209774.2949953;-38.13080360867914
1739209774.2950046;-38.13080360867914
1739209774.2950141;-45.120503652039325
1739209774.2950234;-45.120503652039325
1739209774.295033;-38.13080360867914
1739209774.2950423;-45.120503652039325
1739209774.2950518;-33.981070128970906
1739209774.2950613;-45.120503652039325
1739209774.2950706;-45.120503652039325
1739209774.2950802;-33.981070128970906
1739209774.2950895;-45.120503652039325
1739209774.295099;-45.120503652039325
1739209774.2951083;-38.13080360867914
1739209774.2951179;-35.57807855764607
1739209774.2951272;-38.13080360867914
1739209774.2951367;-28.21854285175415
1739209774.295146;-32.816014438256545
1739209774.2951555;-45.120503652039325
1739209774.2951648;-38.13080360867914
1739209774.2951744;-35.57807855764607
1739209774.295184;-38.13080360867914
1739209774.2951932;-45.120503652039325
1739209774.2952027;-38.13080360867914
1739209774.295212;-45.120503652039325
1739209774.2952216;-45.120503652039325
1739209774.2952309;-35.57807855764607
1739209774.2952404;-38.13080360867914
1739209774.2952497;-45.120503652039325
1739209774.2952592;-45.120503652039325
1739209774.2952685;-33.981070128970906
1739209774.295278;-45.120503652039325
1739209774.2952874;-35.57807855764607
1739209774.295297;-35.57807855764607
1739209774.2953064;-45.120503652039325
1739209774.2953157;-38.13080360867914
1739209774.2953253;-38.13080360867914
1739209774.2953346;-45.120503652039325
1739209774.295344;-45.120503652039325
1739209774.2953534;-38.13080360867914
1739209774.295363;-35.57807855764607
1739209774.2953722;-38.13080360867914
1739209774.2953818;-45.120503652039325
1739209774.295391;-45.120503652039325
1739209774.2954006;-38.13080360867914
1739209774.29541;-35.57807855764607
1739209774.2954195;-45.120503652039325
1739209774.2954288;-45.120503652039325
1739209774.2954383;-45.120503652039325
1739209774.2954478;-45.120503652039325
1739209774.2954571;-45.120503652039325
1739209774.2954667;-45.120503652039325
1739209774.295476;-45.120503652039325
1739209774.2954855;-38.13080360867914
1739209774.2954948;-45.120503652039325
1739209774.2955043;-38.13080360867914
1739209774.2955136;-45.120503652039325
1739209774.2955232;-38.13080360867914
1739209774.2955325;-38.13080360867914
1739209774.295542;-45.120503652039325
1739209774.2955513;-38.13080360867914
1739209774.2955608;-38.13080360867914
1739209774.2955704;-45.120503652039325
1739209774.2955797;-35.57807855764607
1739209774.2955892;-29.438486411369333
1739209774.2955985;-38.13080360867914
1739209774.295608;-35.57807855764607
1739209774.2956173;-35.57807855764607
1739209774.2956269;-45.120503652039325
1739209774.2956362;-45.120503652039325
1739209774.2956457;-35.57807855764607
1739209774.295655;-38.13080360867914
1739209774.2956645;-45.120503652039325
1739209774.2956738;-45.120503652039325
1739209774.2956834;-35.57807855764607
1739209774.2956927;-45.120503652039325
1739209774.2957022;-38.13080360867914
1739209774.2957118;-38.13080360867914
1739209774.295721;-38.13080360867914
1739209774.2957306;-38.13080360867914
1739209774.29574;-38.13080360867914
1739209774.2957494;-38.13080360867914
1739209774.2957587;-45.120503652039325
1739209774.2957683;-45.120503652039325
1739209774.2957776;-45.120503652039325
1739209774.295787;-38.13080360867914
1739209774.2957964;-45.120503652039325
1739209774.295806;-45.120503652039325
1739209774.2958152;-32.816014438256545
1739209774.2958248;-38.13080360867914
1739209774.2958343;-38.13080360867914
1739209774.2958436;-38.13080360867914
1739209774.2958531;-32.816014438256545
1739209774.2958624;-38.13080360867914
1739209774.295872;-45.120503652039325
1739209774.2958813;-45.120503652039325
1739209774.2958908;-45.120503652039325
1739209774.2959;-35.57807855764607
1739209774.2959096;-38.13080360867914
1739209774.295919;-45.120503652039325
1739209774.2959285;-38.13080360867914
1739209774.2959378;-33.981070128970906
1739209774.2959473;-38.13080360867914
1739209774.2959566;-45.120503652039325
1739209774.2959661;-38.13080360867914
1739209774.2959757;-45.120503652039325
1739209774.295985;-45.120503652039325
1739209774.2959945;-38.13080360867914
1739209774.2960038;-45.120503652039325
1739209774.2960134;-45.120503652039325
1739209774.2960227;-38.13080360867914
1739209774.2960322;-38.13080360867914
1739209774.2960415;-45.120503652039325
1739209774.296051;-38.13080360867914
1739209774.2960603;-38.13080360867914
1739209774.2960699;-45.120503652039325
1739209774.2960792;-33.981070128970906
1739209774.2960887;-33.981070128970906
1739209774.2960982;-38.13080360867914
1739209774.2961075;-33.981070128970906
1739209774.296117;-35.57807855764607
1739209774.2961264;-38.13080360867914
1739209774.296136;-45.120503652039325
1739209774.2961452;-38.13080360867914
1739209774.2961547;-38.13080360867914
1739209774.296164;-45.120503652039325
1739209774.2961736;-45.120503652039325
1739209774.2961829;-38.13080360867914
1739209774.2961924;-38.13080360867914
1739209774.2962017;-33.981070128970906
1739209774.2962112;-45.120503652039325
1739209774.2962208;-45.120503652039325
1739209774.29623;-38.13080360867914
1739209774.2962396;-38.13080360867914
1739209774.296249;-45.120503652039325
1739209774.2962584;-38.13080360867914
1739209774.2962677;-38.13080360867914
1739209774.2962773;-38.13080360867914
1739209774.2962866;-45.120503652039325
1739209774.2962961;-38.13080360867914
1739209774.2963054;-45.120503652039325
1739209774.296315;-45.120503652039325
1739209774.2963243;-35.57807855764607
1739209774.2963338;-38.13080360867914
1739209774.296343;-35.57807855764607
1739209774.2963526;-38.13080360867914
1739209774.2963622;-45.120503652039325
1739209774.2963715;-45.120503652039325
1739209774.296381;-38.13080360867914
1739209774.2963903;-38.13080360867914
1739209774.2963998;-45.120503652039325
1739209774.2964091;-38.13080360867914
1739209774.2964187;-38.13080360867914
1739209774.296428;-45.120503652039325
1739209774.2964375;-45.120503652039325
1739209774.2964468;-45.120503652039325
1739209774.2964563;-45.120503652039325
1739209774.2964656;-38.13080360867914
1739209774.2964752;-38.13080360867914
1739209774.2964847;-38.13080360867914
1739209774.296494;-38.13080360867914
1739209774.2965035;-38.13080360867914
1739209774.2965128;-38.13080360867914
1739209774.2965224;-45.120503652039325
1739209774.2965317;-45.120503652039325
1739209774.2965412;-38.13080360867914
1739209774.2965505;-35.57807855764607
1739209774.29656;-38.13080360867914
1739209774.2965693;-45.120503652039325
1739209774.296579;-31.141103565318915
1739209774.2965882;-33.981070128970906
1739209774.2965977;-45.120503652039325
1739209774.296607;-45.120503652039325
1739209774.2966166;-38.13080360867914
1739209774.296626;-38.13080360867914
1739209774.2966354;-38.13080360867914
1739209774.296645;-45.120503652039325
1739209774.2966542;-38.13080360867914
1739209774.2966638;-38.13080360867914
1739209774.296673;-38.13080360867914
1739209774.2966826;-35.57807855764607
1739209774.296692;-33.981070128970906
1739209774.2967014;-45.120503652039325
1739209774.2967107;-45.120503652039325
1739209774.2967203;-45.120503652039325
1739209774.2967296;-38.13080360867914
1739209774.296739;-38.13080360867914
1739209774.2967486;-38.13080360867914
1739209774.296758;-35.57807855764607
1739209774.2967675;-38.13080360867914
1739209774.2967768;-45.120503652039325
1739209774.2967863;-38.13080360867914
1739209774.2967956;-32.816014438256545
1739209774.2968051;-38.13080360867914
1739209774.2968144;-45.120503652039325
1739209774.296824;-38.13080360867914
