CAN Message; 0x77:3de986755cb7f123
1739209820.6792328;-45.120503652039325
1739209820.6792414;-38.13080360867914
1739209820.6792498;-45.120503652039325
1739209820.679258;-38.13080360867914
1739209820.6792667;-38.13080360867914
1739209820.679275;-45.120503652039325
1739209820.6792834;-38.13080360867914
1739209820.679292;-38.13080360867914
1739209820.6793003;-38.13080360867914
1739209820.6793087;-45.120503652039325
1739209820.6793172;-38.13080360867914
1739209820.6793256;-38.13080360867914
1739209820.679334;-45.120503652039325
1739209820.6793425;-38.13080360867914
1739209820.6793509;-38.13080360867914
1739209820.6793592;-45.120503652039325
1739209820.6793678;-38.13080360867914
1739209820.6793761;-45.120503652039325
1739209820.6793845;-38.13080360867914
1739209820.679393;-35.57807855764607
1739209820.6794014;-38.13080360867914
1739209820.6794097;-45.120503652039325
1739209820.6794183;-38.13080360867914
1739209820.6794267;-35.57807855764607
1739209820.679435;-45.120503652039325
1739209820.6794436;-35.57807855764607
1739209820.679452;-38.13080360867914
1739209820.6794603;-45.120503652039325
1739209820.6794689;-45.120503652039325
1739209820.6794772;-35.57807855764607
1739209820.6794856;-31.141103565318915
1739209820.6794941;-45.120503652039325
1739209820.6795025;-38.13080360867914
1739209820.6795108;-38.13080360867914
1739209820.6795194;-38.13080360867914
1739209820.6795278;-38.13080360867914
1739209820.679536;-38.13080360867914
1739209820.6795447;-33.981070128970906
1739209820.679553;-45.120503652039325
1739209820.6795614;-45.120503652039325
1739209820.67957;-38.13080360867914
1739209820.6795783;-35.57807855764607
1739209820.6795866;-45.120503652039325
1739209820.6795952;-45.120503652039325
1739209820.6796036;-38.13080360867914
1739209820.679612;-38.13080360867914
1739209820.6796205;-33.981070128970906
1739209820.6796288;-45.120503652039325
1739209820.6796372;-38.13080360867914
1739209820.6796458;-38.13080360867914
1739209820.6796541;-38.13080360867914
1739209820.6796625;-45.120503652039325
1739209820.679671;-45.120503652039325
1739209820.6796794;-45.120503652039325
1739209820.6796877;-38.13080360867914
1739209820.6796963;-35.57807855764607
1739209820.6797047;-38.13080360867914
1739209820.679713;-45.120503652039325
1739209820.6797216;-45.120503652039325
1739209820.67973;-35.57807855764607
1739209820.6797383;-45.120503652039325
1739209820.6797469;-45.120503652039325
1739209820.6797552;-38.13080360867914
1739209820.6797636;-45.120503652039325
1739209820.6797721;-45.120503652039325
1739209820.6797805;-38.13080360867914
1739209820.6797888;-38.13080360867914
1739209820.6797974;-35.57807855764607
1739209820.6798058;-38.13080360867914
1739209820.679814;-45.120503652039325
1739209820.6798227;-31.141103565318915
1739209820.679831;-38.13080360867914
1739209820.6798394;-38.13080360867914
1739209820.679848;-45.120503652039325
1739209820.6798563;-38.13080360867914
1739209820.6798646;-38.13080360867914
1739209820.6798732;-38.13080360867914
1739209820.6798816;-45.120503652039325
1739209820.6798902;-29.438486411369347
1739209820.6798985;-38.13080360867914
1739209820.6799068;-45.120503652039325
1739209820.6799154;-45.120503652039325
1739209820.6799238;-38.13080360867914
1739209820.679932;-45.120503652039325
1739209820.6799407;-45.120503652039325
1739209820.679949;-33.981070128970906
1739209820.6799574;-33.981070128970906
1739209820.679966;-45.120503652039325
1739209820.6799743;-38.13080360867914
1739209820.6799827;-35.57807855764607
1739209820.6799912;-31.141103565318915
1739209820.6799996;-45.120503652039325
1739209820.680008;-38.13080360867914
1739209820.6800165;-32.816014438256545
1739209820.6800249;-33.981070128970906
1739209820.6800332;-45.120503652039325
1739209820.6800418;-38.13080360867914
1739209820.6800501;-28.21854285175415
1739209820.6800585;-33.981070128970906
1739209820.680067;-45.120503652039325
1739209820.6800754;-45.120503652039325
1739209820.6800838;-38.13080360867914
1739209820.6800923;-35.57807855764607
1739209820.6801007;-45.120503652039325
1739209820.680109;-45.120503652039325
1739209820.6801176;-35.57807855764607
1739209820.680126;-45.120503652039325
1739209820.6801343;-38.13080360867914
1739209820.6801429;-38.13080360867914
1739209820.6801512;-33.981070128970906
1739209820.6801596;-38.13080360867914
1739209820.6801682;-45.120503652039325
1739209820.6801765;-45.120503652039325
1739209820.6801848;-38.13080360867914
1739209820.6801934;-38.13080360867914
1739209820.6802018;-45.120503652039325
1739209820.68021;-45.120503652039325
1739209820.6802187;-38.13080360867914
1739209820.680227;-28.992665084841942
1739209820.6802354;-28.992665084841942
1739209820.680244;-45.120503652039325
1739209820.6802523;-45.120503652039325
1739209820.6802607;-38.13080360867914
1739209820.6802692;-38.13080360867914
1739209820.6802776;-38.13080360867914
1739209820.680286;-38.13080360867914
1739209820.6802945;-38.13080360867914
1739209820.6803029;-38.13080360867914
1739209820.6803112;-38.13080360867914
1739209820.6803198;-45.120503652039325
1739209820.6803281;-38.13080360867914
1739209820.6803365;-32.816014438256545
1739209820.680345;-38.13080360867914
1739209820.6803534;-45.120503652039325
1739209820.6803617;-45.120503652039325
1739209820.6803703;-45.120503652039325
1739209820.6803787;-38.13080360867914
1739209820.680387;-45.120503652039325
1739209820.6803956;-45.120503652039325
1739209820.680404;-38.13080360867914
1739209820.6804123;-38.13080360867914
1739209820.6804209;-45.120503652039325
1739209820.6804292;-38.13080360867914
1739209820.6804376;-38.13080360867914
1739209820.6804461;-45.120503652039325
1739209820.6804545;-38.13080360867914
1739209820.6804628;-38.13080360867914
1739209820.6804714;-45.120503652039325
1739209820.6804798;-45.120503652039325
1739209820.680488;-32.816014438256545
1739209820.6804967;-38.13080360867914
1739209820.680505;-38.13080360867914
1739209820.6805134;-33.981070128970906
1739209820.680522;-35.57807855764607
1739209820.6805303;-38.13080360867914
1739209820.6805387;-45.120503652039325
1739209820.6805472;-38.13080360867914
1739209820.6805556;-38.13080360867914
1739209820.680564;-35.57807855764607
1739209820.6805725;-38.13080360867914
1739209820.6805809;-45.120503652039325
1739209820.6805892;-35.57807855764607
1739209820.6805978;-35.57807855764607
1739209820.6806061;-45.120503652039325
1739209820.6806145;-45.120503652039325
1739209820.680623;-32.816014438256545
1739209820.6806314;-38.13080360867914
1739209820.6806397;-45.120503652039325
1739209820.6806483;-45.120503652039325
1739209820.6806567;-45.120503652039325
1739209820.6806653;-45.120503652039325
1739209820.6806736;-38.13080360867914
1739209820.680682;-35.57807855764607
1739209820.6806905;-45.120503652039325
1739209820.6806989;-45.120503652039325
1739209820.6807072;-38.13080360867914
1739209820.6807158;-45.120503652039325
1739209820.6807241;-45.120503652039325
1739209820.6807325;-38.13080360867914
1739209820.680741;-45.120503652039325
1739209820.6807494;-33.981070128970906
1739209820.6807578;-45.120503652039325
1739209820.6807663;-45.120503652039325
1739209820.6807747;-45.120503652039325
1739209820.680783;-45.120503652039325
1739209820.6807916;-45.120503652039325
1739209820.6808;-38.13080360867914
1739209820.6808083;-32.816014438256545
1739209820.680817;-45.120503652039325
1739209820.6808252;-45.120503652039325
1739209820.6808336;-38.13080360867914
1739209820.6808422;-32.816014438256545
1739209820.6808505;-31.141103565318915
1739209820.6808589;-45.120503652039325
1739209820.6808674;-45.120503652039325
1739209820.6808758;-30.49652367304973
1739209820.6808841;-30.49652367304973
1739209820.6808927;-45.120503652039325
1739209820.680901;-45.120503652039325
1739209820.6809094;-33.981070128970906
1739209820.680918;-45.120503652039325
1739209820.6809263;-45.120503652039325
1739209820.6809347;-38.13080360867914
1739209820.6809433;-38.13080360867914
1739209820.6809516;-45.120503652039325
1739209820.68096;-45.120503652039325
1739209820.6809685;-45.120503652039325
1739209820.6809769;-45.120503652039325
1739209820.6809852;-38.13080360867914
1739209820.6809938;-38.13080360867914
1739209820.6810021;-45.120503652039325
1739209820.6810105;-35.57807855764607
1739209820.681019;-35.57807855764607
1739209820.6810274;-45.120503652039325
1739209820.6810358;-45.120503652039325
1739209820.6810443;-38.13080360867914
1739209820.6810527;-38.13080360867914
1739209820.681061;-35.57807855764607
1739209820.6810696;-33.981070128970906
1739209820.681078;-45.120503652039325
1739209820.6810863;-33.981070128970906
1739209820.681095;-31.141103565318915
1739209820.6811032;-33.981070128970906
1739209820.6811116;-45.120503652039325
1739209820.6811202;-30.49652367304976
1739209820.6811285;-32.816014438256545
1739209820.6811368;-38.13080360867914
1739209820.6811454;-45.120503652039325
1739209820.6811538;-45.120503652039325
1739209820.681162;-45.120503652039325
1739209820.6811707;-38.13080360867914
1739209820.681179;-38.13080360867914
1739209820.6811874;-30.49652367304973
1739209820.681196;-38.13080360867914
1739209820.6812043;-38.13080360867914
1739209820.6812127;-38.13080360867914
1739209820.6812212;-38.13080360867914
1739209820.6812296;-38.13080360867914
1739209820.681238;-38.13080360867914
1739209820.6812465;-45.120503652039325
1739209820.6812549;-38.13080360867914
1739209820.6812632;-38.13080360867914
1739209820.6812718;-45.120503652039325
1739209820.6812801;-45.120503652039325
1739209820.6812885;-45.120503652039325
1739209820.681297;-35.57807855764607
1739209820.6813054;-45.120503652039325
1739209820.6813138;-45.120503652039325
1739209820.6813223;-38.13080360867914
1739209820.6813307;-45.120503652039325
1739209820.681339;-45.120503652039325
1739209820.6813476;-45.120503652039325
1739209820.681356;-45.120503652039325
1739209820.6813643;-38.13080360867914
1739209820.681373;-38.13080360867914
1739209820.6813812;-38.13080360867914
1739209820.6813896;-27.267205301931607
1739209820.6813982;-38.13080360867914
1739209820.6814065;-38.13080360867914
1739209820.6814148;-38.13080360867914
1739209820.6814234;-32.816014438256545
1739209820.6814318;-32.816014438256545
1739209820.68144;-38.13080360867914
1739209820.6814487;-38.13080360867914
1739209820.681457;-33.981070128970906
1739209820.6814656;-33.981070128970906
1739209820.681474;-35.57807855764607
1739209820.6814823;-23.50682362968953
1739209820.681491;-25.826314394896364
1739209820.6814992;-45.120503652039325
1739209820.6815076;-28.992665084841942
1739209820.6815162;-31.141103565318915
1739209820.6815245;-26.487275050834725
1739209820.6815329;-29.438486411369333
1739209820.6815414;-45.120503652039325
1739209820.6815498;-45.120503652039325
1739209820.6815581;-45.120503652039325
1739209820.6815667;-45.120503652039325
1739209820.681575;-38.13080360867914
1739209820.6815834;-24.746238672633048
1739209820.681592;-22.740042620751332
1739209820.6816003;-24.438645034577675
1739209820.6816087;-32.816014438256545
1739209820.6816173;-33.981070128970906
1739209820.6816256;-38.13080360867914
1739209820.681634;-31.141103565318893
1739209820.6816425;-38.13080360867914
1739209820.6816509;-38.13080360867914
1739209820.6816592;-38.13080360867914
1739209820.6816678;-45.120503652039325
1739209820.6816761;-32.816014438256545
1739209820.6816845;-26.991370085610722
1739209820.681693;-27.267205301931607
1739209820.6817014;-33.981070128970906
1739209820.6817098;-45.120503652039325
1739209820.6817183;-29.438486411369375
1739209820.6817267;-45.120503652039325
1739209820.681735;-28.58837851428586
1739209820.6817436;-38.13080360867914
1739209820.681752;-33.981070128970906
1739209820.6817603;-33.981070128970906
1739209820.681769;-27.8777449560314
1739209820.6817772;-45.120503652039325
1739209820.6817856;-25.077289914212862
1739209820.6817942;-21.522148828640407
1739209820.6818025;-24.74623867263306
1739209820.6818109;-32.816014438256545
1739209820.6818194;-45.120503652039325
1739209820.6818278;-45.120503652039325
1739209820.6818361;-33.981070128970906
1739209820.6818447;-45.120503652039325
1739209820.681853;-38.13080360867914
1739209820.6818614;-38.13080360867914
1739209820.68187;-33.981070128970906
1739209820.6818783;-38.13080360867914
1739209820.6818867;-32.81601443825658
1739209820.6818953;-22.841636605902558
1739209820.6819036;-22.44878636800916
1739209820.681912;-38.13080360867914
1739209820.6819205;-38.13080360867914
1739209820.6819289;-31.141103565318915
1739209820.6819372;-29.438486411369333
1739209820.6819458;-33.981070128970906
1739209820.6819541;-38.13080360867914
1739209820.6819625;-38.13080360867914
1739209820.681971;-45.120503652039325
1739209820.6819794;-38.13080360867914
1739209820.6819878;-38.13080360867914
1739209820.6819963;-28.588378514285886
1739209820.6820047;-22.54371790334745
1739209820.682013;-28.21854285175415
1739209820.6820216;-38.13080360867914
1739209820.68203;-28.992665084841942
1739209820.6820383;-38.13080360867914
1739209820.682047;-45.120503652039325
1739209820.6820552;-27.8777449560314
1739209820.6820636;-38.13080360867914
1739209820.6820722;-35.57807855764607
1739209820.6820805;-38.13080360867914
1739209820.6820889;-32.816014438256545
1739209820.6820974;-26.991370085610722
1739209820.6821058;-24.74623867263306
1739209820.6821141;-26.991370085610722
1739209820.6821227;-30.49652367304973
1739209820.682131;-27.267205301931607
1739209820.6821394;-45.120503652039325
1739209820.682148;-31.14110356531892
1739209820.6821563;-35.57807855764607
1739209820.6821647;-33.981070128970906
1739209820.6821733;-45.120503652039325
1739209820.6821816;-28.992665084841942
1739209820.68219;-28.992665084841942
1739209820.6821985;-32.81601443825658
1739209820.6822069;-25.07728991421287
1739209820.6822152;-23.75329798047522
1739209820.6822238;-33.981070128970906
1739209820.6822321;-38.13080360867914
1739209820.6822407;-38.13080360867914
1739209820.682249;-30.49652367304973
1739209820.6822574;-45.120503652039325
1739209820.682266;-35.57807855764607
1739209820.6822743;-29.438486411369333
1739209820.6822827;-32.816014438256545
1739209820.6822913;-45.120503652039325
1739209820.6822996;-29.438486411369333
1739209820.682308;-26.991370085610722
1739209820.6823165;-24.438645034577675
1739209820.682325;-33.981070128970956
1739209820.6823332;-45.120503652039325
1739209820.6823418;-28.992665084841967
1739209820.6823502;-45.120503652039325
1739209820.6823585;-45.120503652039325
1739209820.682367;-45.120503652039325
1739209820.6823754;-38.13080360867914
1739209820.6823838;-45.120503652039325
1739209820.6823924;-45.120503652039325
1739209820.6824007;-45.120503652039325
1739209820.682409;-26.991370085610736
1739209820.6824176;-30.49652367304973
1739209820.682426;-45.120503652039325
1739209820.6824343;-45.120503652039325
1739209820.682443;-35.57807855764607
1739209820.6824512;-38.13080360867914
1739209820.6824596;-45.120503652039325
1739209820.6824682;-38.13080360867914
1739209820.6824765;-38.13080360867914
1739209820.6824849;-45.120503652039325
1739209820.6824934;-35.57807855764607
1739209820.6825018;-45.120503652039325
1739209820.6825101;-45.120503652039325
1739209820.6825187;-45.120503652039325
1739209820.682527;-35.57807855764607
1739209820.6825354;-45.120503652039325
1739209820.682544;-38.13080360867914
1739209820.6825523;-35.57807855764607
1739209820.6825607;-38.13080360867914
1739209820.6825693;-45.120503652039325
1739209820.6825776;-45.120503652039325
1739209820.682586;-38.13080360867914
1739209820.6825945;-32.816014438256545
1739209820.682603;-38.13080360867914
1739209820.6826112;-38.13080360867914
1739209820.6826198;-38.13080360867914
1739209820.6826282;-38.13080360867914
1739209820.6826365;-45.120503652039325
1739209820.682645;-45.120503652039325
1739209820.6826534;-38.13080360867914
1739209820.6826618;-38.13080360867914
1739209820.6826704;-38.13080360867914
1739209820.6826787;-45.120503652039325
1739209820.682687;-35.57807855764607
1739209820.6826956;-38.13080360867914
1739209820.682704;-35.57807855764607
1739209820.6827123;-38.13080360867914
1739209820.682721;-45.120503652039325
1739209820.6827292;-35.57807855764607
1739209820.6827376;-38.13080360867914
1739209820.6827462;-30.49652367304973
1739209820.6827545;-27.267205301931607
1739209820.6827629;-45.120503652039325
1739209820.6827714;-45.120503652039325
1739209820.6827798;-32.816014438256545
1739209820.6827881;-35.57807855764607
1739209820.6827967;-45.120503652039325
1739209820.682805;-38.13080360867914
1739209820.6828134;-38.13080360867914
1739209820.682822;-35.57807855764607
1739209820.6828303;-45.120503652039325
1739209820.6828387;-38.13080360867914
1739209820.6828473;-33.981070128970906
1739209820.6828556;-38.13080360867914
1739209820.682864;-38.13080360867914
1739209820.6828725;-38.13080360867914
1739209820.6828809;-38.13080360867914
1739209820.6828892;-33.981070128970906
1739209820.6828978;-45.120503652039325
1739209820.6829062;-45.120503652039325
1739209820.6829145;-35.57807855764607
1739209820.682923;-38.13080360867914
1739209820.6829314;-38.13080360867914
1739209820.6829398;-38.13080360867914
1739209820.6829484;-38.13080360867914
1739209820.6829567;-33.981070128970906
1739209820.682965;-45.120503652039325
1739209820.6829736;-45.120503652039325
1739209820.682982;-38.13080360867914
1739209820.6829903;-32.816014438256545
1739209820.682999;-38.13080360867914
1739209820.6830072;-45.120503652039325
1739209820.6830158;-38.13080360867914
1739209820.6830242;-45.120503652039325
1739209820.6830325;-38.13080360867914
1739209820.683041;-35.57807855764607
1739209820.6830494;-38.13080360867914
1739209820.6830578;-45.120503652039325
1739209820.6830664;-38.13080360867914
1739209820.6830747;-38.13080360867914
1739209820.683083;-31.141103565318915
1739209820.6830916;-35.57807855764607
1739209820.6831;-33.981070128970906
1739209820.6831083;-29.438486411369333
1739209820.683117;-30.49652367304973
1739209820.6831253;-27.267205301931607
1739209820.6831336;-22.740042620751332
1739209820.6831422;-31.141103565318915
1739209820.6831505;-35.57807855764607
1739209820.6831589;-38.13080360867914
1739209820.6831675;-31.141103565318915
1739209820.6831758;-31.141103565318893
1739209820.6831841;-38.13080360867914
1739209820.6831927;-29.438486411369333
1739209820.683201;-38.13080360867914
1739209820.6832094;-28.58837851428586
1739209820.683218;-31.14110356531892
1739209820.6832263;-38.13080360867914
1739209820.6832347;-33.981070128970956
1739209820.6832433;-32.816014438256545
1739209820.6832516;-26.991370085610736
1739209820.68326;-25.62660358559016
1739209820.6832685;-26.991370085610754
1739209820.683277;-45.120503652039325
1739209820.6832852;-25.826314394896357
1739209820.6832938;-25.826314394896357
1739209820.6833022;-30.49652367304976
1739209820.6833105;-45.120503652039325
1739209820.683319;-32.816014438256545
1739209820.6833274;-31.14110356531892
1739209820.6833358;-32.816014438256545
1739209820.6833444;-31.141103565318915
1739209820.6833527;-45.120503652039325
1739209820.683361;-30.49652367304973
1739209820.6833696;-28.58837851428586
1739209820.683378;-27.8777449560314
1739209820.6833863;-31.14110356531892
1739209820.683395;-27.267205301931607
1739209820.6834033;-38.13080360867914
1739209820.6834116;-32.81601443825658
1739209820.6834202;-31.141103565318915
1739209820.6834285;-26.991370085610722
1739209820.6834369;-32.816014438256545
1739209820.6834455;-38.13080360867914
1739209820.6834538;-45.120503652039325
1739209820.6834621;-38.13080360867914
1739209820.6834707;-27.267205301931607
1739209820.683479;-38.13080360867914
1739209820.6834874;-45.120503652039325
1739209820.683496;-38.13080360867914
1739209820.6835043;-28.58837851428586
1739209820.6835127;-30.49652367304973
1739209820.6835213;-32.816014438256545
1739209820.6835296;-31.141103565318915
1739209820.683538;-45.120503652039325
1739209820.6835465;-28.992665084841942
1739209820.683555;-31.141103565318915
1739209820.6835632;-45.120503652039325
1739209820.6835718;-28.21854285175415
1739209820.6835802;-31.141103565318915
1739209820.6835885;-28.58837851428586
1739209820.683597;-33.981070128970956
1739209820.6836054;-28.992665084841942
1739209820.6836138;-28.992665084841942
1739209820.6836224;-32.81601443825658
1739209820.6836307;-26.991370085610722
1739209820.683639;-31.141103565318915
1739209820.6836476;-24.589719217205094
1739209820.683656;-26.991370085610722
1739209820.6836643;-35.57807855764607
1739209820.683673;-30.49652367304976
1739209820.6836812;-28.992665084841942
1739209820.6836896;-45.120503652039325
1739209820.6836982;-27.877744956031414
1739209820.6837065;-45.120503652039325
1739209820.6837149;-26.991370085610747
1739209820.6837234;-38.13080360867914
1739209820.6837318;-38.13080360867914
1739209820.6837401;-31.141103565318943
1739209820.6837487;-45.120503652039325
1739209820.683757;-33.981070128970906
1739209820.6837654;-38.13080360867914
1739209820.683774;-28.992665084841942
1739209820.6837823;-24.292649948874775
1739209820.6837907;-31.141103565318943
1739209820.6837993;-28.992665084841942
1739209820.6838076;-23.506823629689542
1739209820.6838162;-29.438486411369375
1739209820.6838245;-28.992665084841942
1739209820.683833;-30.49652367304973
1739209820.6838415;-25.826314394896364
1739209820.6838498;-38.13080360867914
1739209820.6838582;-25.62660358559016
1739209820.6838667;-38.13080360867914
1739209820.683875;-33.981070128970906
1739209820.6838834;-45.120503652039325
1739209820.683892;-33.981070128970906
1739209820.6839004;-32.81601443825658
1739209820.6839087;-25.826314394896357
1739209820.6839173;-24.151403521958727
1739209820.6839256;-31.141103565318915
1739209820.683934;-31.141103565318915
1739209820.6839426;-25.826314394896354
1739209820.683951;-30.49652367304973
1739209820.6839592;-25.62660358559016
1739209820.6839678;-24.15140352195872
1739209820.6839762;-38.13080360867914
1739209820.6839845;-38.13080360867914
1739209820.683993;-45.120503652039325
1739209820.6840014;-31.141103565318915
1739209820.6840098;-38.13080360867914
1739209820.6840184;-32.816014438256545
1739209820.6840267;-31.141103565318915
1739209820.684035;-31.141103565318915
1739209820.6840436;-29.438486411369347
1739209820.684052;-31.141103565318943
1739209820.6840603;-38.13080360867914
1739209820.684069;-45.120503652039325
1739209820.6840773;-35.57807855764607
1739209820.6840856;-29.438486411369333
1739209820.6840942;-24.438645034577675
1739209820.6841025;-38.13080360867914
1739209820.6841109;-24.151403521958727
1739209820.6841195;-24.74623867263306
1739209820.6841278;-30.49652367304976
1739209820.6841362;-33.981070128970956
1739209820.6841447;-33.981070128970956
1739209820.684153;-33.981070128970906
1739209820.6841614;-33.981070128970956
1739209820.68417;-27.8777449560314
1739209820.6841784;-28.992665084841967
1739209820.6841867;-28.218542851754187
1739209820.6841953;-26.991370085610722
1739209820.6842036;-28.992665084841942
1739209820.684212;-33.981070128970906
1739209820.6842206;-24.292649948874775
1739209820.684229;-38.13080360867914
1739209820.6842372;-38.13080360867914
1739209820.6842458;-31.141103565318893
1739209820.6842542;-28.21854285175415
1739209820.6842625;-28.992665084841942
1739209820.684271;-32.81601443825658
1739209820.6842794;-33.981070128970906
1739209820.6842878;-33.981070128970906
1739209820.6842964;-24.292649948874775
1739209820.6843047;-33.981070128970906
1739209820.684313;-45.120503652039325
1739209820.6843216;-33.981070128970906
1739209820.68433;-38.13080360867914
1739209820.6843383;-38.13080360867914
1739209820.684347;-38.13080360867914
1739209820.6843553;-32.81601443825658
1739209820.6843636;-24.589719217205094
1739209820.6843722;-25.077289914212862
1739209820.6843805;-35.57807855764607
1739209820.6843889;-33.981070128970906
1739209820.6843975;-28.21854285175415
1739209820.6844058;-26.991370085610722
1739209820.6844141;-31.141103565318943
1739209820.6844227;-31.141103565318915
1739209820.684431;-27.267205301931607
1739209820.6844394;-28.588378514285886
1739209820.684448;-38.13080360867914
1739209820.6844563;-38.13080360867914
1739209820.6844647;-38.13080360867914
1739209820.6844733;-33.981070128970906
1739209820.6844816;-32.816014438256545
1739209820.68449;-45.120503652039325
1739209820.6844985;-32.816014438256545
1739209820.684507;-30.49652367304973
1739209820.6845152;-38.13080360867914
1739209820.6845238;-45.120503652039325
1739209820.6845322;-45.120503652039325
1739209820.6845405;-33.981070128970906
1739209820.684549;-31.141103565318915
1739209820.6845574;-33.981070128970906
1739209820.6845658;-33.981070128970906
1739209820.6845744;-45.120503652039325
1739209820.6845827;-31.141103565318943
1739209820.6845913;-26.991370085610722
1739209820.6845996;-33.981070128970956
1739209820.684608;-45.120503652039325
1739209820.6846166;-27.267205301931607
1739209820.684625;-26.487275050834715
1739209820.6846333;-33.981070128970906
1739209820.6846418;-33.981070128970906
1739209820.6846502;-45.120503652039325
1739209820.6846585;-33.981070128970906
1739209820.684667;-45.120503652039325
1739209820.6846755;-38.13080360867914
1739209820.6846838;-28.992665084841942
1739209820.6846924;-45.120503652039325
1739209820.6847007;-45.120503652039325
1739209820.684709;-33.981070128970906
1739209820.6847177;-38.13080360867914
1739209820.684726;-38.13080360867914
1739209820.6847343;-35.57807855764607
1739209820.684743;-38.13080360867914
1739209820.6847513;-45.120503652039325
1739209820.6847596;-31.141103565318893
1739209820.6847682;-29.438486411369347
1739209820.6847765;-25.62660358559016
1739209820.684785;-27.267205301931607
1739209820.6847935;-28.992665084841942
1739209820.6848018;-32.816014438256545
1739209820.6848102;-38.13080360867914
1739209820.6848187;-32.81601443825658
1739209820.684827;-35.57807855764607
1739209820.6848354;-24.438645034577675
1739209820.684844;-23.50682362968953
1739209820.6848524;-38.13080360867914
1739209820.6848607;-32.816014438256545
1739209820.6848693;-33.981070128970956
1739209820.6848776;-32.81601443825658
1739209820.684886;-28.58837851428586
1739209820.6848946;-31.141103565318915
1739209820.684903;-33.981070128970956
1739209820.6849113;-31.141103565318915
1739209820.6849198;-45.120503652039325
1739209820.6849282;-38.13080360867914
1739209820.6849365;-35.57807855764607
1739209820.684945;-35.57807855764607
1739209820.6849535;-32.816014438256545
1739209820.6849618;-45.120503652039325
1739209820.6849704;-26.991370085610736
1739209820.6849787;-28.992665084841942
1739209820.684987;-32.816014438256545
1739209820.6849957;-29.438486411369333
1739209820.685004;-32.816014438256545
1739209820.6850123;-31.141103565318893
1739209820.685021;-45.120503652039325
1739209820.6850293;-28.992665084841942
1739209820.6850376;-28.992665084841942
1739209820.6850462;-45.120503652039325
1739209820.6850545;-38.13080360867914
1739209820.685063;-32.816014438256545
1739209820.6850715;-38.13080360867914
1739209820.6850798;-38.13080360867914
1739209820.6850882;-31.141103565318915
1739209820.6850967;-35.57807855764607
1739209820.685105;-38.13080360867914
1739209820.6851134;-32.81601443825658
1739209820.685122;-26.991370085610747
1739209820.6851304;-29.438486411369333
1739209820.6851387;-38.13080360867914
1739209820.6851473;-33.981070128970906
1739209820.6851556;-45.120503652039325
1739209820.685164;-45.120503652039325
1739209820.6851726;-28.992665084841967
1739209820.685181;-45.120503652039325
1739209820.6851892;-31.14110356531892
1739209820.6851978;-25.62660358559016
1739209820.6852062;-35.57807855764607
1739209820.6852145;-30.49652367304973
1739209820.685223;-31.141103565318893
1739209820.6852314;-29.438486411369333
1739209820.6852398;-28.992665084841942
1739209820.6852484;-38.13080360867914
1739209820.6852567;-29.438486411369333
1739209820.685265;-33.981070128970906
1739209820.6852736;-29.438486411369333
1739209820.685282;-38.13080360867914
1739209820.6852903;-45.120503652039325
1739209820.685299;-38.13080360867914
1739209820.6853073;-35.57807855764607
