CAN Message; 0x1bb:00009e9da110288a
1739209831.5538688;-38.13080360867914
1739209831.5538716;-45.120503652039325
1739209831.5538745;-45.120503652039325
1739209831.5538774;-45.120503652039325
1739209831.5538802;-28.992665084841942
1739209831.5538833;-38.13080360867914
1739209831.5538862;-38.13080360867914
1739209831.553889;-35.57807855764607
1739209831.553892;-38.13080360867914
1739209831.5538948;-45.120503652039325
1739209831.5538979;-38.13080360867914
1739209831.5539007;-38.13080360867914
1739209831.5539036;-38.13080360867914
1739209831.5539064;-45.120503652039325
1739209831.5539093;-33.981070128970906
1739209831.5539122;-45.120503652039325
1739209831.5539153;-38.13080360867914
1739209831.5539181;-45.120503652039325
1739209831.553921;-45.120503652039325
1739209831.5539238;-38.13080360867914
1739209831.5539267;-45.120503652039325
1739209831.5539296;-45.120503652039325
1739209831.5539327;-45.120503652039325
1739209831.5539355;-45.120503652039325
1739209831.5539384;-38.13080360867914
1739209831.5539412;-35.57807855764607
1739209831.553944;-38.13080360867914
1739209831.5539472;-45.120503652039325
1739209831.55395;-31.141103565318915
1739209831.553953;-29.438486411369333
1739209831.5539558;-38.13080360867914
1739209831.5539587;-45.120503652039325
1739209831.5539615;-33.981070128970906
1739209831.5539646;-38.13080360867914
1739209831.5539675;-38.13080360867914
1739209831.5539703;-38.13080360867914
1739209831.5539732;-38.13080360867914
1739209831.553976;-45.120503652039325
1739209831.5539792;-38.13080360867914
1739209831.553982;-45.120503652039325
1739209831.5539849;-45.120503652039325
1739209831.5539877;-35.57807855764607
1739209831.5563464;-38.13080360867914
1739209831.5563533;-38.13080360867914
1739209831.5563605;-45.120503652039325
1739209831.5563674;-45.120503652039325
1739209831.5563743;-45.120503652039325
1739209831.5563812;-45.120503652039325
1739209831.5563881;-38.13080360867914
1739209831.5563953;-38.13080360867914
1739209831.5564022;-45.120503652039325
1739209831.5564091;-45.120503652039325
1739209831.556416;-38.13080360867914
1739209831.556423;-26.991370085610722
1739209831.55643;-33.981070128970906
1739209831.556437;-32.816014438256545
1739209831.556444;-45.120503652039325
1739209831.5564508;-35.57807855764607
1739209831.5564578;-45.120503652039325
1739209831.5564647;-38.13080360867914
1739209831.5564718;-38.13080360867914
1739209831.5564787;-33.981070128970956
1739209831.5564857;-45.120503652039325
1739209831.5564926;-45.120503652039325
1739209831.5564995;-38.13080360867914
1739209831.5565066;-38.13080360867914
1739209831.5565135;-45.120503652039325
1739209831.5565205;-45.120503652039325
1739209831.5565274;-38.13080360867914
1739209831.5565343;-30.49652367304973
1739209831.5565414;-38.13080360867914
1739209831.5565484;-45.120503652039325
1739209831.5565553;-38.13080360867914
1739209831.5565622;-38.13080360867914
1739209831.556569;-45.120503652039325
1739209831.5565763;-45.120503652039325
1739209831.5565832;-45.120503652039325
1739209831.55659;-28.992665084841942
1739209831.556597;-33.981070128970906
1739209831.556604;-45.120503652039325
1739209831.556611;-38.13080360867914
1739209831.556618;-35.57807855764607
1739209831.556625;-45.120503652039325
1739209831.5566318;-45.120503652039325
1739209831.5566387;-38.13080360867914
1739209831.5566459;-35.57807855764607
1739209831.5566528;-38.13080360867914
1739209831.5566597;-45.120503652039325
1739209831.5566666;-45.120503652039325
1739209831.5566735;-45.120503652039325
1739209831.5566804;-45.120503652039325
1739209831.5566876;-33.981070128970906
1739209831.5566945;-45.120503652039325
1739209831.5567014;-31.141103565318915
1739209831.5567083;-33.981070128970906
1739209831.5567153;-35.57807855764607
1739209831.5567224;-38.13080360867914
1739209831.5567293;-38.13080360867914
1739209831.5567362;-38.13080360867914
1739209831.5567431;-45.120503652039325
1739209831.55675;-45.120503652039325
1739209831.5567572;-45.120503652039325
1739209831.5567641;-38.13080360867914
1739209831.556771;-32.816014438256545
1739209831.556778;-45.120503652039325
1739209831.5567849;-45.120503652039325
1739209831.556792;-35.57807855764607
1739209831.556799;-45.120503652039325
1739209831.5568058;-45.120503652039325
1739209831.5568128;-38.13080360867914
1739209831.5568197;-45.120503652039325
1739209831.5568268;-45.120503652039325
1739209831.5568337;-45.120503652039325
1739209831.5568407;-45.120503652039325
1739209831.5568476;-45.120503652039325
1739209831.5568545;-38.13080360867914
1739209831.5568616;-45.120503652039325
1739209831.5568686;-38.13080360867914
1739209831.5568755;-38.13080360867914
1739209831.5568824;-45.120503652039325
1739209831.5568893;-45.120503652039325
1739209831.5568962;-45.120503652039325
1739209831.5569034;-45.120503652039325
1739209831.5569103;-45.120503652039325
1739209831.5569172;-35.57807855764607
1739209831.556924;-38.13080360867914
1739209831.556931;-38.13080360867914
1739209831.5569382;-45.120503652039325
1739209831.556945;-38.13080360867914
1739209831.556952;-35.57807855764607
1739209831.556959;-45.120503652039325
1739209831.5569658;-45.120503652039325
1739209831.556973;-38.13080360867914
1739209831.55698;-33.981070128970906
1739209831.5569868;-31.141103565318915
1739209831.5569937;-38.13080360867914
1739209831.5570006;-45.120503652039325
1739209831.5570078;-38.13080360867914
1739209831.5570147;-35.57807855764607
1739209831.5570216;-38.13080360867914
1739209831.5570285;-45.120503652039325
1739209831.5570354;-33.981070128970906
1739209831.5570426;-38.13080360867914
1739209831.5570495;-45.120503652039325
1739209831.5570564;-35.57807855764607
1739209831.5570633;-35.57807855764607
1739209831.5570703;-45.120503652039325
1739209831.5570772;-45.120503652039325
1739209831.5570843;-45.120503652039325
1739209831.5570912;-45.120503652039325
1739209831.5570982;-45.120503652039325
1739209831.557105;-45.120503652039325
1739209831.557112;-45.120503652039325
1739209831.5571191;-45.120503652039325
1739209831.557126;-35.57807855764607
1739209831.557133;-35.57807855764607
1739209831.5571399;-38.13080360867914
1739209831.5571468;-45.120503652039325
1739209831.557154;-38.13080360867914
1739209831.5571609;-35.57807855764607
1739209831.5571678;-38.13080360867914
1739209831.5571747;-45.120503652039325
1739209831.5571816;-38.13080360867914
1739209831.5571887;-45.120503652039325
1739209831.5571957;-45.120503652039325
1739209831.5572026;-35.57807855764607
1739209831.5572095;-45.120503652039325
1739209831.5572164;-45.120503652039325
1739209831.5572236;-45.120503652039325
1739209831.5572305;-38.13080360867914
1739209831.5572374;-38.13080360867914
1739209831.5572443;-45.120503652039325
1739209831.5572512;-45.120503652039325
1739209831.5572584;-45.120503652039325
1739209831.5572653;-35.57807855764607
1739209831.5572722;-38.13080360867914
1739209831.557279;-38.13080360867914
1739209831.557286;-38.13080360867914
1739209831.557293;-38.13080360867914
1739209831.5573;-38.13080360867914
1739209831.557307;-45.120503652039325
1739209831.557314;-45.120503652039325
1739209831.5573208;-35.57807855764607
1739209831.5573277;-38.13080360867914
1739209831.557335;-45.120503652039325
1739209831.5573418;-45.120503652039325
1739209831.5573487;-45.120503652039325
1739209831.5573556;-38.13080360867914
1739209831.5573626;-45.120503652039325
1739209831.5573697;-45.120503652039325
1739209831.5573766;-45.120503652039325
1739209831.5573835;-38.13080360867914
1739209831.5573905;-45.120503652039325
1739209831.5573974;-45.120503652039325
1739209831.5574045;-45.120503652039325
1739209831.5574114;-45.120503652039325
1739209831.5574183;-33.981070128970906
1739209831.5574253;-45.120503652039325
1739209831.5574322;-31.141103565318893
1739209831.5574393;-30.49652367304973
1739209831.5574462;-45.120503652039325
1739209831.5574532;-38.13080360867914
1739209831.55746;-35.57807855764607
1739209831.557467;-35.57807855764607
1739209831.5574741;-45.120503652039325
1739209831.557481;-32.816014438256545
1739209831.557488;-38.13080360867914
1739209831.5574949;-38.13080360867914
1739209831.5575018;-35.57807855764607
1739209831.5575087;-32.816014438256545
1739209831.5575159;-45.120503652039325
1739209831.5575228;-45.120503652039325
1739209831.5575297;-35.57807855764607
1739209831.5575366;-35.57807855764607
1739209831.5575435;-38.13080360867914
1739209831.5575507;-35.57807855764607
1739209831.5575576;-38.13080360867914
1739209831.5575645;-35.57807855764607
1739209831.5575714;-38.13080360867914
1739209831.5575783;-38.13080360867914
1739209831.5575855;-33.981070128970906
1739209831.5575924;-35.57807855764607
1739209831.5575993;-38.13080360867914
1739209831.5576062;-38.13080360867914
1739209831.5576131;-35.57807855764607
1739209831.5576203;-35.57807855764607
1739209831.5576272;-45.120503652039325
1739209831.557634;-35.57807855764607
1739209831.557641;-38.13080360867914
1739209831.557648;-38.13080360867914
1739209831.557655;-45.120503652039325
1739209831.557662;-33.981070128970956
1739209831.557669;-38.13080360867914
1739209831.5576758;-35.57807855764607
1739209831.5576828;-45.120503652039325
1739209831.55769;-45.120503652039325
1739209831.5576968;-38.13080360867914
1739209831.5577037;-45.120503652039325
1739209831.5577106;-38.13080360867914
1739209831.5577176;-27.8777449560314
1739209831.5577245;-38.13080360867914
1739209831.5577316;-38.13080360867914
1739209831.5577385;-38.13080360867914
1739209831.5577455;-45.120503652039325
1739209831.5577524;-38.13080360867914
1739209831.5577593;-35.57807855764607
1739209831.5577664;-45.120503652039325
1739209831.5577734;-38.13080360867914
1739209831.5577803;-45.120503652039325
1739209831.5577872;-38.13080360867914
1739209831.557794;-38.13080360867914
1739209831.5578012;-45.120503652039325
1739209831.5578082;-38.13080360867914
1739209831.557815;-45.120503652039325
1739209831.557822;-38.13080360867914
1739209831.557829;-28.58837851428586
1739209831.557836;-38.13080360867914
1739209831.557843;-45.120503652039325
1739209831.55785;-35.57807855764607
1739209831.5578568;-38.13080360867914
1739209831.5578637;-45.120503652039325
1739209831.5578709;-45.120503652039325
1739209831.5578778;-35.57807855764607
1739209831.5578847;-33.981070128970906
1739209831.5578916;-45.120503652039325
1739209831.5578985;-38.13080360867914
1739209831.5579057;-45.120503652039325
1739209831.5579126;-33.981070128970906
1739209831.5579195;-38.13080360867914
1739209831.5579264;-33.981070128970906
1739209831.5579333;-32.816014438256545
1739209831.5579402;-38.13080360867914
1739209831.5579474;-45.120503652039325
1739209831.5579543;-38.13080360867914
1739209831.5579612;-45.120503652039325
1739209831.5579681;-45.120503652039325
1739209831.557975;-45.120503652039325
1739209831.5579822;-45.120503652039325
1739209831.5579891;-45.120503652039325
1739209831.557996;-38.13080360867914
1739209831.558003;-33.981070128970906
1739209831.5580099;-38.13080360867914
1739209831.558017;-45.120503652039325
1739209831.558024;-38.13080360867914
1739209831.5580308;-33.981070128970906
1739209831.5580378;-38.13080360867914
1739209831.5580447;-38.13080360867914
1739209831.5580518;-38.13080360867914
1739209831.5580587;-45.120503652039325
1739209831.5580657;-38.13080360867914
1739209831.5580726;-35.57807855764607
1739209831.5580795;-38.13080360867914
1739209831.5580866;-45.120503652039325
1739209831.5580935;-38.13080360867914
1739209831.5581005;-38.13080360867914
1739209831.5581074;-38.13080360867914
1739209831.5581143;-38.13080360867914
1739209831.5581212;-45.120503652039325
1739209831.5581284;-38.13080360867914
1739209831.5581353;-33.981070128970906
1739209831.5581422;-38.13080360867914
1739209831.558149;-38.13080360867914
1739209831.558156;-38.13080360867914
1739209831.5581632;-45.120503652039325
1739209831.55817;-38.13080360867914
1739209831.558177;-45.120503652039325
1739209831.558184;-38.13080360867914
1739209831.5581908;-38.13080360867914
1739209831.558198;-35.57807855764607
1739209831.558205;-45.120503652039325
1739209831.5582118;-38.13080360867914
1739209831.5582187;-38.13080360867914
1739209831.5582256;-35.57807855764607
1739209831.5582328;-38.13080360867914
1739209831.5582397;-38.13080360867914
1739209831.5582466;-45.120503652039325
1739209831.5582535;-45.120503652039325
1739209831.5582604;-45.120503652039325
1739209831.5582676;-38.13080360867914
1739209831.5582745;-35.57807855764607
1739209831.5582814;-38.13080360867914
1739209831.5582883;-38.13080360867914
1739209831.5582952;-45.120503652039325
1739209831.5583024;-38.13080360867914
1739209831.5583093;-33.981070128970906
1739209831.5583162;-45.120503652039325
1739209831.5583231;-38.13080360867914
1739209831.55833;-38.13080360867914
1739209831.558337;-35.57807855764607
1739209831.5583441;-35.57807855764607
1739209831.558351;-38.13080360867914
1739209831.558358;-38.13080360867914
1739209831.5583649;-38.13080360867914
1739209831.5583718;-38.13080360867914
1739209831.558379;-38.13080360867914
1739209831.5583858;-38.13080360867914
1739209831.5583928;-33.981070128970956
1739209831.5583997;-45.120503652039325
1739209831.5584066;-38.13080360867914
1739209831.5584137;-38.13080360867914
1739209831.5584207;-38.13080360867914
1739209831.5584276;-38.13080360867914
1739209831.5584345;-38.13080360867914
1739209831.5584414;-45.120503652039325
1739209831.5584486;-28.992665084841942
1739209831.5584555;-38.13080360867914
1739209831.5584624;-38.13080360867914
1739209831.5584693;-45.120503652039325
1739209831.5584762;-38.13080360867914
1739209831.5584834;-38.13080360867914
1739209831.5584903;-45.120503652039325
1739209831.5584972;-45.120503652039325
1739209831.558504;-33.981070128970956
1739209831.558511;-45.120503652039325
1739209831.5585182;-38.13080360867914
1739209831.558525;-38.13080360867914
1739209831.558532;-45.120503652039325
1739209831.558539;-33.981070128970906
1739209831.5585458;-38.13080360867914
1739209831.5585527;-45.120503652039325
1739209831.55856;-28.58837851428586
1739209831.5585668;-29.438486411369333
1739209831.5585737;-45.120503652039325
1739209831.5585806;-45.120503652039325
1739209831.5585876;-33.981070128970906
1739209831.5585947;-38.13080360867914
1739209831.5586016;-38.13080360867914
1739209831.5586085;-38.13080360867914
1739209831.5586154;-45.120503652039325
1739209831.5586224;-45.120503652039325
1739209831.5586295;-45.120503652039325
1739209831.5586364;-45.120503652039325
1739209831.5586433;-38.13080360867914
1739209831.5586503;-38.13080360867914
1739209831.5586572;-38.13080360867914
1739209831.5586643;-45.120503652039325
1739209831.5586712;-38.13080360867914
1739209831.5586782;-32.816014438256545
1739209831.558685;-38.13080360867914
1739209831.558692;-38.13080360867914
1739209831.5586991;-35.57807855764607
1739209831.558706;-35.57807855764607
1739209831.558713;-38.13080360867914
1739209831.5587199;-45.120503652039325
1739209831.5587268;-38.13080360867914
1739209831.558734;-38.13080360867914
1739209831.5587409;-35.57807855764607
1739209831.5587478;-45.120503652039325
1739209831.5587547;-38.13080360867914
1739209831.5587616;-35.57807855764607
1739209831.5587685;-45.120503652039325
1739209831.5587757;-32.816014438256545
1739209831.5587826;-45.120503652039325
1739209831.5587895;-45.120503652039325
1739209831.5587964;-33.981070128970906
1739209831.5588033;-45.120503652039325
1739209831.5588105;-45.120503652039325
1739209831.5588174;-45.120503652039325
1739209831.5588243;-38.13080360867914
1739209831.5588312;-45.120503652039325
1739209831.5588381;-29.438486411369333
1739209831.5588453;-28.21854285175415
1739209831.5588522;-38.13080360867914
1739209831.558859;-38.13080360867914
1739209831.558866;-32.816014438256545
1739209831.558873;-32.816014438256545
1739209831.55888;-45.120503652039325
1739209831.558887;-35.57807855764607
1739209831.558894;-45.120503652039325
1739209831.5589008;-38.13080360867914
1739209831.5589077;-38.13080360867914
1739209831.558915;-38.13080360867914
1739209831.5589218;-45.120503652039325
1739209831.5589287;-38.13080360867914
1739209831.5589356;-35.57807855764607
1739209831.5589426;-35.57807855764607
1739209831.5589497;-35.57807855764607
1739209831.5589566;-29.438486411369333
1739209831.5589635;-45.120503652039325
1739209831.5589705;-45.120503652039325
1739209831.5589774;-35.57807855764607
1739209831.5589843;-38.13080360867914
1739209831.5589914;-45.120503652039325
1739209831.5589983;-38.13080360867914
1739209831.5590053;-45.120503652039325
1739209831.5590122;-45.120503652039325
1739209831.559019;-45.120503652039325
1739209831.5590262;-45.120503652039325
1739209831.5590332;-38.13080360867914
1739209831.55904;-38.13080360867914
1739209831.559047;-38.13080360867914
1739209831.559054;-38.13080360867914
1739209831.559061;-45.120503652039325
1739209831.559068;-45.120503652039325
1739209831.5590749;-38.13080360867914
1739209831.5590818;-38.13080360867914
1739209831.5590887;-45.120503652039325
1739209831.5590959;-38.13080360867914
1739209831.5591028;-38.13080360867914
1739209831.5591097;-45.120503652039325
1739209831.5591166;-45.120503652039325
1739209831.5591235;-31.141103565318915
1739209831.5591307;-38.13080360867914
1739209831.5591376;-38.13080360867914
1739209831.5591445;-38.13080360867914
1739209831.5591514;-35.57807855764607
1739209831.5591583;-45.120503652039325
1739209831.5591655;-45.120503652039325
1739209831.5591724;-38.13080360867914
1739209831.5591793;-45.120503652039325
1739209831.5591862;-38.13080360867914
1739209831.5591931;-45.120503652039325
1739209831.5592;-38.13080360867914
1739209831.5592072;-32.816014438256545
1739209831.559214;-38.13080360867914
1739209831.559221;-38.13080360867914
1739209831.559228;-38.13080360867914
1739209831.5592349;-45.120503652039325
1739209831.559242;-38.13080360867914
1739209831.559249;-38.13080360867914
1739209831.5592558;-45.120503652039325
1739209831.5592628;-45.120503652039325
1739209831.5592697;-38.13080360867914
1739209831.5592768;-32.816014438256545
1739209831.5592837;-45.120503652039325
1739209831.5592906;-38.13080360867914
1739209831.5592976;-33.981070128970906
1739209831.5593045;-38.13080360867914
1739209831.5593116;-45.120503652039325
1739209831.5593185;-45.120503652039325
1739209831.5539906;-38.13080360867914
1739209831.5539935;-45.120503652039325
1739209831.5539966;-35.57807855764607
1739209831.5539994;-35.57807855764607
1739209831.5540023;-45.120503652039325
1739209831.5540051;-45.120503652039325
1739209831.554008;-45.120503652039325
1739209831.5540109;-38.13080360867914
1739209831.554014;-38.13080360867914
1739209831.5540168;-45.120503652039325
1739209831.5540197;-45.120503652039325
1739209831.5540226;-45.120503652039325
1739209831.5540254;-45.120503652039325
1739209831.5540285;-38.13080360867914
1739209831.5540314;-35.57807855764607
1739209831.5540342;-38.13080360867914
1739209831.554037;-45.120503652039325
1739209831.55404;-32.816014438256545
1739209831.5540428;-45.120503652039325
1739209831.554046;-45.120503652039325
1739209831.5540488;-38.13080360867914
1739209831.5540516;-45.120503652039325
1739209831.5540545;-45.120503652039325
1739209831.5540574;-38.13080360867914
1739209831.5540602;-35.57807855764607
1739209831.5540633;-38.13080360867914
1739209831.5540662;-35.57807855764607
1739209831.554069;-33.981070128970906
1739209831.554072;-38.13080360867914
1739209831.5540748;-38.13080360867914
1739209831.5540779;-38.13080360867914
1739209831.5540807;-38.13080360867914
1739209831.5540836;-45.120503652039325
1739209831.5540864;-38.13080360867914
1739209831.5540893;-45.120503652039325
1739209831.5540922;-45.120503652039325
1739209831.5540953;-45.120503652039325
1739209831.5540981;-35.57807855764607
1739209831.554101;-45.120503652039325
1739209831.5541039;-38.13080360867914
1739209831.5541067;-45.120503652039325
1739209831.5541096;-45.120503652039325
1739209831.5541127;-38.13080360867914
1739209831.5541155;-35.57807855764607
1739209831.5541184;-38.13080360867914
1739209831.5541213;-45.120503652039325
1739209831.554124;-38.13080360867914
1739209831.5541272;-33.981070128970906
1739209831.55413;-38.13080360867914
1739209831.554133;-45.120503652039325
1739209831.5541358;-38.13080360867914
1739209831.5541387;-33.981070128970906
1739209831.5541415;-45.120503652039325
1739209831.5541446;-45.120503652039325
1739209831.5541475;-33.981070128970906
1739209831.5541503;-32.816014438256545
1739209831.5541532;-45.120503652039325
1739209831.554156;-45.120503652039325
1739209831.5541592;-33.981070128970906
1739209831.554162;-33.981070128970906
1739209831.554165;-33.981070128970906
1739209831.5541677;-45.120503652039325
1739209831.5541706;-38.13080360867914
1739209831.5541735;-38.13080360867914
1739209831.5541766;-38.13080360867914
1739209831.5541794;-45.120503652039325
1739209831.5541823;-45.120503652039325
1739209831.5541852;-45.120503652039325
1739209831.554188;-38.13080360867914
1739209831.5541909;-35.57807855764607
1739209831.554194;-45.120503652039325
1739209831.5541968;-45.120503652039325
1739209831.5541997;-45.120503652039325
1739209831.5542026;-38.13080360867914
1739209831.5542054;-38.13080360867914
1739209831.5542085;-45.120503652039325
1739209831.5542114;-38.13080360867914
1739209831.5542142;-38.13080360867914
1739209831.554217;-45.120503652039325
1739209831.55422;-38.13080360867914
1739209831.5542228;-35.57807855764607
1739209831.554226;-45.120503652039325
1739209831.5542288;-45.120503652039325
1739209831.5542316;-38.13080360867914
1739209831.5542345;-38.13080360867914
1739209831.5542374;-45.120503652039325
1739209831.5542402;-45.120503652039325
1739209831.5542433;-45.120503652039325
1739209831.5542462;-38.13080360867914
1739209831.554249;-38.13080360867914
1739209831.554252;-45.120503652039325
1739209831.5542548;-33.981070128970906
1739209831.5542579;-33.981070128970906
1739209831.5542607;-45.120503652039325
1739209831.5542636;-38.13080360867914
1739209831.5542665;-35.57807855764607
1739209831.5542693;-45.120503652039325
1739209831.5542722;-38.13080360867914
1739209831.5542753;-38.13080360867914
1739209831.5542781;-28.992665084841942
1739209831.554281;-28.58837851428586
1739209831.5542839;-45.120503652039325
1739209831.5542867;-35.57807855764607
1739209831.5542898;-35.57807855764607
1739209831.5542927;-38.13080360867914
1739209831.5542955;-45.120503652039325
1739209831.5542984;-45.120503652039325
1739209831.5543013;-38.13080360867914
1739209831.5543041;-33.981070128970906
1739209831.5543072;-45.120503652039325
1739209831.55431;-45.120503652039325
1739209831.554313;-45.120503652039325
1739209831.5543158;-45.120503652039325
1739209831.5543187;-45.120503652039325
1739209831.5543215;-35.57807855764607
1739209831.5543246;-38.13080360867914
1739209831.5543275;-45.120503652039325
1739209831.5543303;-45.120503652039325
1739209831.5543332;-45.120503652039325
1739209831.554336;-45.120503652039325
1739209831.5543392;-38.13080360867914
1739209831.554342;-38.13080360867914
1739209831.554345;-45.120503652039325
1739209831.5543478;-38.13080360867914
1739209831.5543506;-31.141103565318915
1739209831.5543535;-35.57807855764607
1739209831.5543566;-45.120503652039325
1739209831.5543594;-38.13080360867914
1739209831.5543623;-38.13080360867914
1739209831.5543652;-45.120503652039325
1739209831.554368;-45.120503652039325
1739209831.5543709;-45.120503652039325
1739209831.554374;-31.141103565318915
1739209831.5543768;-45.120503652039325
1739209831.5543797;-38.13080360867914
1739209831.5543826;-45.120503652039325
1739209831.5543854;-45.120503652039325
1739209831.5543885;-45.120503652039325
1739209831.5543914;-38.13080360867914
1739209831.5543942;-45.120503652039325
1739209831.554397;-38.13080360867914
1739209831.5544;-45.120503652039325
