CAN Message; 0x24:023deee1185c9de8
Timestamp;Amplitude
1739209789.3074024;-38.13080360867914
1739209789.3074045;-45.120503652039325
1739209789.3074064;-38.13080360867914
1739209789.3074086;-45.120503652039325
1739209789.3074107;-38.13080360867914
1739209789.3074126;-32.816014438256545
1739209789.3074148;-38.13080360867914
1739209789.3074167;-45.120503652039325
1739209789.3074188;-38.13080360867914
1739209789.3074207;-38.13080360867914
1739209789.3074229;-33.981070128970906
1739209789.307425;-45.120503652039325
1739209789.307427;-45.120503652039325
1739209789.307429;-45.120503652039325
1739209789.307431;-45.120503652039325
1739209789.3074331;-45.120503652039325
1739209789.307435;-45.120503652039325
1739209789.3074372;-45.120503652039325
1739209789.3074393;-33.981070128970906
1739209789.3074412;-38.13080360867914
1739209789.3074434;-38.13080360867914
1739209789.3074453;-45.120503652039325
1739209789.3074474;-38.13080360867914
1739209789.3074493;-45.120503652039325
1739209789.3074515;-45.120503652039325
1739209789.3074536;-45.120503652039325
1739209789.3074555;-45.120503652039325
1739209789.3074577;-45.120503652039325
1739209789.3074596;-38.13080360867914
1739209789.3074617;-45.120503652039325
1739209789.3074636;-38.13080360867914
1739209789.3074658;-32.816014438256545
1739209789.307468;-38.13080360867914
1739209789.3074698;-45.120503652039325
1739209789.307472;-33.981070128970906
1739209789.307474;-35.57807855764607
1739209789.307476;-38.13080360867914
1739209789.307478;-45.120503652039325
1739209789.30748;-33.981070128970906
1739209789.3074822;-45.120503652039325
1739209789.3074841;-38.13080360867914
1739209789.3074863;-32.816014438256545
1739209789.3074882;-45.120503652039325
1739209789.3074903;-45.120503652039325
1739209789.3074923;-45.120503652039325
1739209789.3074944;-45.120503652039325
1739209789.3074965;-38.13080360867914
1739209789.3074985;-38.13080360867914
1739209789.3075006;-45.120503652039325
1739209789.3075025;-45.120503652039325
1739209789.3075047;-45.120503652039325
1739209789.3075066;-45.120503652039325
1739209789.3075087;-45.120503652039325
1739209789.3075109;-45.120503652039325
1739209789.3075128;-33.981070128970906
1739209789.307515;-45.120503652039325
1739209789.3075168;-45.120503652039325
1739209789.307519;-45.120503652039325
1739209789.3075209;-38.13080360867914
1739209789.307523;-38.13080360867914
1739209789.3075252;-38.13080360867914
1739209789.307527;-45.120503652039325
1739209789.3075292;-38.13080360867914
1739209789.307531;-38.13080360867914
1739209789.3075333;-45.120503652039325
1739209789.3075352;-38.13080360867914
1739209789.3075373;-35.57807855764607
1739209789.3075395;-45.120503652039325
1739209789.3075414;-38.13080360867914
1739209789.3075435;-45.120503652039325
1739209789.3075454;-45.120503652039325
1739209789.3075476;-45.120503652039325
1739209789.3075495;-33.981070128970906
1739209789.3075516;-45.120503652039325
1739209789.3075538;-28.992665084841942
1739209789.3075557;-32.816014438256545
1739209789.3075578;-45.120503652039325
1739209789.3075597;-38.13080360867914
1739209789.3075619;-38.13080360867914
1739209789.3075638;-45.120503652039325
1739209789.307566;-45.120503652039325
1739209789.307568;-35.57807855764607
1739209789.30757;-38.13080360867914
1739209789.3075721;-38.13080360867914
1739209789.307574;-38.13080360867914
1739209789.3075762;-45.120503652039325
1739209789.307578;-38.13080360867914
1739209789.3075802;-45.120503652039325
1739209789.3075824;-38.13080360867914
1739209789.3075843;-45.120503652039325
1739209789.3075864;-30.49652367304973
1739209789.3075883;-30.49652367304973
1739209789.3075905;-38.13080360867914
1739209789.3075924;-45.120503652039325
1739209789.3075945;-33.981070128970906
1739209789.3075967;-35.57807855764607
1739209789.3075986;-45.120503652039325
1739209789.3076007;-45.120503652039325
1739209789.3076026;-45.120503652039325
1739209789.3076048;-45.120503652039325
1739209789.3076067;-33.981070128970906
1739209789.3076088;-45.120503652039325
1739209789.307611;-38.13080360867914
1739209789.307613;-38.13080360867914
1739209789.307615;-45.120503652039325
1739209789.307617;-45.120503652039325
1739209789.307619;-45.120503652039325
1739209789.307621;-45.120503652039325
1739209789.3076231;-45.120503652039325
1739209789.3076253;-45.120503652039325
1739209789.3076272;-38.13080360867914
1739209789.3076293;-45.120503652039325
1739209789.3076313;-45.120503652039325
1739209789.3076334;-45.120503652039325
1739209789.3076353;-32.816014438256545
1739209789.3076375;-28.21854285175415
1739209789.3076396;-38.13080360867914
1739209789.3076415;-45.120503652039325
1739209789.3076437;-45.120503652039325
1739209789.3076456;-32.816014438256545
1739209789.3076477;-45.120503652039325
1739209789.3076496;-38.13080360867914
1739209789.3076518;-45.120503652039325
1739209789.307654;-32.81601443825658
1739209789.3076558;-33.981070128970906
1739209789.307658;-38.13080360867914
1739209789.3076599;-45.120503652039325
1739209789.307662;-45.120503652039325
1739209789.307664;-38.13080360867914
1739209789.307666;-45.120503652039325
1739209789.3076682;-38.13080360867914
1739209789.30767;-27.8777449560314
1739209789.3076723;-38.13080360867914
1739209789.3076742;-35.57807855764607
1739209789.3076763;-38.13080360867914
1739209789.3076782;-38.13080360867914
1739209789.3076804;-38.13080360867914
1739209789.3076825;-38.13080360867914
1739209789.3076844;-45.120503652039325
1739209789.3076866;-33.981070128970956
1739209789.3076885;-38.13080360867914
1739209789.3076906;-45.120503652039325
1739209789.3076925;-45.120503652039325
1739209789.3076947;-45.120503652039325
1739209789.3076968;-38.13080360867914
1739209789.3076987;-45.120503652039325
1739209789.3077009;-45.120503652039325
1739209789.3077028;-31.141103565318915
1739209789.307705;-33.981070128970906
1739209789.3077068;-38.13080360867914
1739209789.307709;-45.120503652039325
1739209789.3077111;-45.120503652039325
1739209789.307713;-45.120503652039325
1739209789.3077152;-45.120503652039325
1739209789.307717;-45.120503652039325
1739209789.3077192;-45.120503652039325
1739209789.3077211;-45.120503652039325
1739209789.3077233;-45.120503652039325
1739209789.3077254;-45.120503652039325
1739209789.3077273;-33.981070128970906
1739209789.3077295;-38.13080360867914
1739209789.3077314;-45.120503652039325
1739209789.3077335;-38.13080360867914
1739209789.3077354;-35.57807855764607
1739209789.3077376;-38.13080360867914
1739209789.3077397;-38.13080360867914
1739209789.3077416;-38.13080360867914
1739209789.3077438;-38.13080360867914
1739209789.3077457;-38.13080360867914
1739209789.3077478;-38.13080360867914
1739209789.3077497;-38.13080360867914
1739209789.307752;-45.120503652039325
1739209789.307754;-35.57807855764607
1739209789.307756;-45.120503652039325
1739209789.307758;-38.13080360867914
1739209789.30776;-32.816014438256545
1739209789.3077621;-38.13080360867914
1739209789.307764;-45.120503652039325
1739209789.3077662;-38.13080360867914
1739209789.3077683;-45.120503652039325
1739209789.3077703;-45.120503652039325
1739209789.3077724;-45.120503652039325
1739209789.3077743;-38.13080360867914
1739209789.3077765;-35.57807855764607
1739209789.3077784;-38.13080360867914
1739209789.3077805;-38.13080360867914
1739209789.3077826;-45.120503652039325
1739209789.3077846;-33.981070128970906
1739209789.3077867;-38.13080360867914
1739209789.3077886;-45.120503652039325
1739209789.3077908;-38.13080360867914
1739209789.3077927;-35.57807855764607
1739209789.3077948;-38.13080360867914
1739209789.307797;-38.13080360867914
1739209789.3077989;-38.13080360867914
1739209789.307801;-38.13080360867914
1739209789.307803;-45.120503652039325
1739209789.307805;-38.13080360867914
1739209789.307807;-35.57807855764607
1739209789.307809;-45.120503652039325
1739209789.3078113;-45.120503652039325
1739209789.3078132;-38.13080360867914
1739209789.3078153;-45.120503652039325
1739209789.3078172;-38.13080360867914
1739209789.3078194;-38.13080360867914
1739209789.3078213;-45.120503652039325
1739209789.3078234;-45.120503652039325
1739209789.3078256;-45.120503652039325
1739209789.3078275;-33.981070128970906
1739209789.3078296;-38.13080360867914
1739209789.3078315;-38.13080360867914
1739209789.3078337;-45.120503652039325
1739209789.3078356;-38.13080360867914
1739209789.3078377;-32.816014438256545
1739209789.3078399;-45.120503652039325
1739209789.3078418;-45.120503652039325
1739209789.307844;-38.13080360867914
1739209789.3078458;-38.13080360867914
1739209789.307848;-38.13080360867914
1739209789.30785;-45.120503652039325
1739209789.307852;-38.13080360867914
1739209789.3078542;-45.120503652039325
1739209789.307856;-45.120503652039325
1739209789.3078582;-45.120503652039325
1739209789.3078601;-45.120503652039325
1739209789.3078623;-45.120503652039325
1739209789.3078642;-45.120503652039325
1739209789.3078663;-45.120503652039325
1739209789.3078685;-33.981070128970906
1739209789.3078704;-38.13080360867914
1739209789.3078725;-45.120503652039325
1739209789.3078744;-38.13080360867914
1739209789.3078766;-33.981070128970906
1739209789.3078785;-38.13080360867914
1739209789.3078806;-45.120503652039325
1739209789.3078828;-38.13080360867914
1739209789.3078847;-45.120503652039325
1739209789.3078868;-45.120503652039325
1739209789.3078887;-45.120503652039325
1739209789.307891;-38.13080360867914
1739209789.3078928;-45.120503652039325
1739209789.307895;-45.120503652039325
1739209789.307897;-38.13080360867914
1739209789.307899;-45.120503652039325
1739209789.3079011;-38.13080360867914
1739209789.307903;-45.120503652039325
1739209789.3079052;-35.57807855764607
1739209789.307907;-38.13080360867914
1739209789.3079093;-33.981070128970906
1739209789.3079114;-38.13080360867914
1739209789.3079133;-45.120503652039325
1739209789.3079154;-32.816014438256545
1739209789.3079174;-45.120503652039325
1739209789.3079195;-45.120503652039325
1739209789.3079214;-38.13080360867914
1739209789.3079236;-35.57807855764607
1739209789.3079257;-38.13080360867914
1739209789.3079276;-45.120503652039325
1739209789.3079298;-45.120503652039325
1739209789.3079317;-33.981070128970906
1739209789.3079338;-45.120503652039325
1739209789.3079357;-45.120503652039325
1739209789.3079379;-38.13080360867914
1739209789.30794;-45.120503652039325
1739209789.307942;-38.13080360867914
1739209789.307944;-45.120503652039325
1739209789.307946;-45.120503652039325
1739209789.307948;-45.120503652039325
1739209789.30795;-30.49652367304973
1739209789.3079522;-27.8777449560314
1739209789.3079543;-45.120503652039325
1739209789.3079562;-45.120503652039325
1739209789.3079584;-35.57807855764607
1739209789.3079603;-38.13080360867914
1739209789.3079624;-45.120503652039325
1739209789.3079643;-38.13080360867914
1739209789.3079665;-45.120503652039325
1739209789.3079686;-45.120503652039325
1739209789.3079705;-45.120503652039325
1739209789.3079727;-38.13080360867914
1739209789.3079746;-38.13080360867914
1739209789.3079767;-38.13080360867914
1739209789.3079786;-38.13080360867914
1739209789.3079808;-45.120503652039325
1739209789.307983;-33.981070128970906
1739209789.3079848;-31.141103565318893
1739209789.307987;-45.120503652039325
1739209789.307989;-45.120503652039325
1739209789.307991;-45.120503652039325
1739209789.307993;-32.816014438256545
1739209789.307995;-45.120503652039325
1739209789.3079972;-38.13080360867914
1739209789.3079991;-45.120503652039325
1739209789.3080013;-45.120503652039325
1739209789.3080032;-38.13080360867914
1739209789.3080053;-45.120503652039325
1739209789.3080072;-45.120503652039325
1739209789.3080094;-45.120503652039325
1739209789.3080115;-38.13080360867914
1739209789.3080134;-35.57807855764607
1739209789.3080156;-45.120503652039325
1739209789.3080175;-45.120503652039325
1739209789.3080196;-38.13080360867914
1739209789.3080215;-38.13080360867914
1739209789.3080237;-45.120503652039325
1739209789.3080258;-38.13080360867914
1739209789.3080277;-38.13080360867914
1739209789.30803;-45.120503652039325
1739209789.3080318;-33.981070128970906
1739209789.308034;-38.13080360867914
1739209789.3080359;-38.13080360867914
1739209789.308038;-38.13080360867914
1739209789.3080401;-38.13080360867914
1739209789.308042;-35.57807855764607
1739209789.3080442;-45.120503652039325
1739209789.308046;-38.13080360867914
1739209789.3080482;-45.120503652039325
1739209789.3080502;-38.13080360867914
1739209789.3080523;-38.13080360867914
1739209789.3080544;-35.57807855764607
1739209789.3080564;-45.120503652039325
1739209789.3080585;-45.120503652039325
1739209789.3080604;-35.57807855764607
1739209789.3080626;-38.13080360867914
1739209789.3080645;-33.981070128970906
1739209789.3080666;-27.8777449560314
1739209789.3080688;-45.120503652039325
1739209789.3080707;-45.120503652039325
1739209789.3080728;-38.13080360867914
1739209789.3080747;-35.57807855764607
1739209789.3080769;-45.120503652039325
1739209789.3080788;-38.13080360867914
1739209789.308081;-45.120503652039325
1739209789.308083;-33.981070128970956
1739209789.308085;-45.120503652039325
1739209789.308087;-45.120503652039325
1739209789.308089;-45.120503652039325
1739209789.3080912;-45.120503652039325
1739209789.308093;-45.120503652039325
1739209789.3080952;-45.120503652039325
1739209789.3080974;-45.120503652039325
1739209789.3080993;-28.58837851428586
1739209789.3081014;-35.57807855764607
1739209789.3081033;-45.120503652039325
1739209789.3081055;-38.13080360867914
1739209789.3081074;-35.57807855764607
1739209789.3081095;-45.120503652039325
1739209789.3081114;-45.120503652039325
1739209789.3081136;-38.13080360867914
1739209789.3081157;-45.120503652039325
1739209789.3081176;-45.120503652039325
1739209789.3081198;-45.120503652039325
1739209789.3081217;-45.120503652039325
1739209789.3081238;-32.816014438256545
1739209789.3081257;-38.13080360867914
1739209789.3081279;-45.120503652039325
1739209789.30813;-45.120503652039325
1739209789.308132;-45.120503652039325
1739209789.308134;-38.13080360867914
1739209789.308136;-45.120503652039325
1739209789.3081381;-38.13080360867914
1739209789.30814;-38.13080360867914
1739209789.3081422;-45.120503652039325
1739209789.3081443;-45.120503652039325
1739209789.3081462;-45.120503652039325
1739209789.3081484;-31.141103565318915
1739209789.3081503;-38.13080360867914
1739209789.3081524;-45.120503652039325
1739209789.3081543;-35.57807855764607
1739209789.3081565;-32.816014438256545
1739209789.3081586;-45.120503652039325
1739209789.3081605;-45.120503652039325
1739209789.3081627;-45.120503652039325
1739209789.3081646;-45.120503652039325
1739209789.3081667;-45.120503652039325
1739209789.3081686;-45.120503652039325
1739209789.3081708;-45.120503652039325
1739209789.308173;-45.120503652039325
1739209789.3081748;-45.120503652039325
1739209789.308177;-45.120503652039325
1739209789.308179;-45.120503652039325
1739209789.308181;-33.981070128970906
1739209789.308183;-38.13080360867914
1739209789.308185;-45.120503652039325
1739209789.3081872;-35.57807855764607
1739209789.3081892;-32.816014438256545
1739209789.3081913;-32.816014438256545
1739209789.3081932;-45.120503652039325
1739209789.3081954;-38.13080360867914
1739209789.3081973;-45.120503652039325
1739209789.3081994;-45.120503652039325
1739209789.3082016;-33.981070128970906
1739209789.3082035;-25.826314394896357
1739209789.3082056;-25.826314394896357
1739209789.3082075;-38.13080360867914
1739209789.3082097;-38.13080360867914
1739209789.3082116;-26.991370085610722
1739209789.3082137;-33.981070128970906
1739209789.3082159;-29.438486411369333
1739209789.3082178;-30.49652367304973
1739209789.30822;-38.13080360867914
1739209789.3082218;-33.981070128970906
1739209789.308224;-30.49652367304973
1739209789.3082259;-45.120503652039325
1739209789.308228;-24.15140352195873
1739209789.3082302;-22.841636605902558
1739209789.308232;-23.50682362968953
1739209789.3082342;-25.826314394896354
1739209789.3082361;-33.981070128970906
1739209789.3082383;-45.120503652039325
1739209789.3082402;-33.981070128970906
1739209789.3082423;-33.981070128970906
1739209789.3082445;-45.120503652039325
1739209789.3082464;-38.13080360867914
1739209789.3082485;-31.141103565318893
1739209789.3082504;-30.49652367304973
1739209789.3082526;-31.141103565318943
1739209789.3082545;-23.50682362968953
1739209789.3082566;-22.740042620751332
1739209789.3082588;-29.438486411369347
1739209789.3082607;-45.120503652039325
1739209789.3082628;-45.120503652039325
1739209789.3082647;-45.120503652039325
1739209789.3082669;-45.120503652039325
1739209789.3082688;-45.120503652039325
1739209789.308271;-45.120503652039325
1739209789.308273;-33.981070128970906
1739209789.308275;-45.120503652039325
1739209789.3082771;-29.438486411369333
1739209789.308279;-25.62660358559016
1739209789.3082812;-24.15140352195872
1739209789.308283;-38.13080360867914
1739209789.3082852;-45.120503652039325
1739209789.3082874;-35.57807855764607
1739209789.3082893;-33.981070128970906
1739209789.3082914;-45.120503652039325
1739209789.3082933;-38.13080360867914
1739209789.3082955;-35.57807855764607
1739209789.3082974;-45.120503652039325
1739209789.3082995;-45.120503652039325
1739209789.3083017;-38.13080360867914
1739209789.3083036;-24.151403521958727
1739209789.3083057;-25.077289914212862
1739209789.3083076;-31.141103565318943
1739209789.3083098;-38.13080360867914
1739209789.3083117;-38.13080360867914
1739209789.3083138;-38.13080360867914
1739209789.308316;-32.816014438256545
1739209789.308318;-45.120503652039325
1739209789.30832;-30.49652367304973
1739209789.308322;-45.120503652039325
1739209789.308324;-33.981070128970906
1739209789.308326;-33.981070128970906
1739209789.3083282;-27.877744956031414
1739209789.3083303;-21.300333226290604
1739209789.3083322;-24.589719217205094
1739209789.3083344;-45.120503652039325
1739209789.3083363;-30.49652367304973
1739209789.3083384;-31.141103565318915
1739209789.3083403;-31.141103565318915
1739209789.3083425;-45.120503652039325
1739209789.3083446;-38.13080360867914
1739209789.3083465;-45.120503652039325
1739209789.3083487;-45.120503652039325
1739209789.3083506;-38.13080360867914
1739209789.3083527;-38.13080360867914
1739209789.3083546;-27.267205301931607
1739209789.3083568;-23.38864096791655
1739209789.308359;-31.14110356531892
1739209789.3083608;-31.141103565318915
1739209789.308363;-28.992665084841942
1739209789.3083649;-33.981070128970906
1739209789.308367;-45.120503652039325
1739209789.308369;-38.13080360867914
1739209789.308371;-33.981070128970906
1739209789.3083732;-29.438486411369333
1739209789.3083751;-33.981070128970906
1739209789.3083773;-33.981070128970956
1739209789.3083792;-23.506823629689542
1739209789.3083813;-21.67658091518819
1739209789.3083832;-32.816014438256545
1739209789.3083854;-35.57807855764607
1739209789.3083875;-45.120503652039325
1739209789.3083894;-31.141103565318915
1739209789.3083916;-31.141103565318893
1739209789.3083935;-45.120503652039325
1739209789.3083956;-45.120503652039325
1739209789.3083975;-38.13080360867914
1739209789.3083997;-45.120503652039325
1739209789.3084018;-38.13080360867914
1739209789.3084037;-31.141103565318943
1739209789.3084059;-23.16150712794696
1739209789.3084078;-26.991370085610722
1739209789.30841;-30.49652367304976
1739209789.3084118;-28.58837851428586
1739209789.308414;-26.487275050834715
1739209789.3084161;-35.57807855764607
1739209789.308418;-38.13080360867914
1739209789.3084202;-45.120503652039325
1739209789.308422;-45.120503652039325
1739209789.3084242;-45.120503652039325
1739209789.3084261;-38.13080360867914
1739209789.3084283;-45.120503652039325
1739209789.3084304;-38.13080360867914
1739209789.3084323;-38.13080360867914
1739209789.3084345;-45.120503652039325
1739209789.3084364;-45.120503652039325
1739209789.3084385;-45.120503652039325
1739209789.3084404;-45.120503652039325
1739209789.3084426;-35.57807855764607
1739209789.3084447;-35.57807855764607
1739209789.3084466;-27.8777449560314
1739209789.3084488;-45.120503652039325
1739209789.3084507;-38.13080360867914
1739209789.3084528;-38.13080360867914
1739209789.3084548;-38.13080360867914
1739209789.308457;-38.13080360867914
1739209789.308459;-45.120503652039325
1739209789.308461;-45.120503652039325
1739209789.308463;-31.141103565318943
1739209789.308465;-38.13080360867914
1739209789.3084671;-35.57807855764607
1739209789.308469;-45.120503652039325
1739209789.3084712;-45.120503652039325
1739209789.3084733;-45.120503652039325
1739209789.3084753;-38.13080360867914
1739209789.3084774;-38.13080360867914
1739209789.3084793;-31.141103565318915
1739209789.3084815;-38.13080360867914
1739209789.3084834;-45.120503652039325
1739209789.3084855;-38.13080360867914
1739209789.3084877;-35.57807855764607
1739209789.3084896;-45.120503652039325
1739209789.3084917;-45.120503652039325
1739209789.3084936;-38.13080360867914
1739209789.3084958;-38.13080360867914
1739209789.3084977;-45.120503652039325
1739209789.3084998;-45.120503652039325
1739209789.308502;-38.13080360867914
1739209789.3085039;-45.120503652039325
1739209789.308506;-45.120503652039325
1739209789.308508;-45.120503652039325
1739209789.30851;-38.13080360867914
1739209789.308512;-38.13080360867914
1739209789.308514;-45.120503652039325
1739209789.3085163;-45.120503652039325
1739209789.3085182;-38.13080360867914
1739209789.3085203;-38.13080360867914
1739209789.3085222;-45.120503652039325
1739209789.3085244;-45.120503652039325
1739209789.3085263;-38.13080360867914
1739209789.3085284;-30.49652367304973
1739209789.3085306;-38.13080360867914
1739209789.3085325;-45.120503652039325
1739209789.3085346;-45.120503652039325
1739209789.3085365;-32.816014438256545
1739209789.3085387;-45.120503652039325
1739209789.3085406;-45.120503652039325
1739209789.3085427;-33.981070128970906
1739209789.3085449;-35.57807855764607
1739209789.3085468;-31.141103565318915
1739209789.308549;-45.120503652039325
1739209789.3085508;-45.120503652039325
1739209789.308553;-45.120503652039325
1739209789.308555;-38.13080360867914
1739209789.308557;-32.816014438256545
1739209789.3085592;-38.13080360867914
1739209789.308561;-33.981070128970906
1739209789.3085632;-31.141103565318915
1739209789.3085651;-38.13080360867914
1739209789.3085673;-38.13080360867914
1739209789.3085692;-38.13080360867914
1739209789.3085713;-35.57807855764607
1739209789.3085735;-38.13080360867914
1739209789.3085754;-33.981070128970906
1739209789.3085775;-33.981070128970906
1739209789.3085794;-30.49652367304973
1739209789.3085816;-38.13080360867914
1739209789.3085835;-38.13080360867914
1739209789.3085856;-45.120503652039325
1739209789.3085878;-45.120503652039325
1739209789.3085897;-28.992665084841942
1739209789.3085918;-27.8777449560314
1739209789.3085938;-32.816014438256545
1739209789.308596;-29.438486411369354
1739209789.3085978;-32.816014438256545
1739209789.3086;-32.816014438256545
1739209789.308602;-27.267205301931607
1739209789.308604;-24.438645034577675
1739209789.3086061;-35.57807855764607
1739209789.308608;-27.8777449560314
1739209789.3086102;-25.826314394896357
1739209789.308612;-38.13080360867914
1739209789.3086143;-27.8777449560314
1739209789.3086164;-45.120503652039325
1739209789.3086183;-35.57807855764607
1739209789.3086205;-33.981070128970906
1739209789.3086224;-28.58837851428586
1739209789.3086245;-33.981070128970956
1739209789.3086264;-38.13080360867914
1739209789.3086286;-33.981070128970906
1739209789.3086307;-28.21854285175415
1739209789.3086326;-38.13080360867914
1739209789.3086348;-33.981070128970906
1739209789.3086367;-38.13080360867914
1739209789.3086388;-38.13080360867914
1739209789.3086407;-35.57807855764607
1739209789.3086429;-27.267205301931607
1739209789.308645;-26.991370085610722
1739209789.308647;-45.120503652039325
1739209789.308649;-38.13080360867914
1739209789.308651;-33.981070128970906
1739209789.308653;-26.991370085610722
