CAN Message; 0x98:000040a958853437
Timestamp;Amplitude
1739209779.5186932;-45.120503652039325
1739209779.5186982;-45.120503652039325
1739209779.5187032;-35.57807855764607
1739209779.518708;-38.13080360867914
1739209779.518713;-45.120503652039325
1739209779.518718;-38.13080360867914
1739209779.518723;-38.13080360867914
1739209779.518728;-38.13080360867914
1739209779.5187328;-35.57807855764607
1739209779.5187378;-38.13080360867914
1739209779.5187428;-38.13080360867914
1739209779.5187478;-45.120503652039325
1739209779.5187528;-45.120503652039325
1739209779.5187576;-45.120503652039325
1739209779.5187626;-38.13080360867914
1739209779.5187676;-33.981070128970906
1739209779.5187726;-35.57807855764607
1739209779.5187774;-38.13080360867914
1739209779.5187824;-45.120503652039325
1739209779.5187874;-32.816014438256545
1739209779.5187924;-38.13080360867914
1739209779.5187974;-33.981070128970906
1739209779.5188022;-31.141103565318915
1739209779.5188072;-38.13080360867914
1739209779.5188122;-45.120503652039325
1739209779.5188172;-33.981070128970906
1739209779.5188222;-45.120503652039325
1739209779.518827;-45.120503652039325
1739209779.518832;-38.13080360867914
1739209779.518837;-38.13080360867914
1739209779.518842;-38.13080360867914
1739209779.518847;-30.49652367304973
1739209779.5188518;-33.981070128970906
1739209779.5188568;-45.120503652039325
1739209779.5188618;-45.120503652039325
1739209779.5188668;-38.13080360867914
1739209779.5188718;-38.13080360867914
1739209779.5188766;-45.120503652039325
1739209779.5188816;-35.57807855764607
1739209779.5188866;-38.13080360867914
1739209779.5188916;-45.120503652039325
1739209779.5188966;-45.120503652039325
1739209779.5189013;-45.120503652039325
1739209779.5189064;-45.120503652039325
1739209779.5189114;-45.120503652039325
1739209779.5189164;-45.120503652039325
1739209779.5189211;-45.120503652039325
1739209779.5189261;-33.981070128970906
1739209779.5189312;-45.120503652039325
1739209779.5189362;-38.13080360867914
1739209779.5189412;-45.120503652039325
1739209779.518946;-38.13080360867914
1739209779.518951;-38.13080360867914
1739209779.518956;-38.13080360867914
1739209779.518961;-38.13080360867914
1739209779.518966;-30.49652367304973
1739209779.5189707;-32.816014438256545
1739209779.5189757;-45.120503652039325
1739209779.5189807;-35.57807855764607
1739209779.5189857;-35.57807855764607
1739209779.5189908;-38.13080360867914
1739209779.5189955;-38.13080360867914
1739209779.5190005;-38.13080360867914
1739209779.5190055;-38.13080360867914
1739209779.5190105;-38.13080360867914
1739209779.5190156;-38.13080360867914
1739209779.5190203;-38.13080360867914
1739209779.5190253;-38.13080360867914
1739209779.5190303;-35.57807855764607
1739209779.5190353;-45.120503652039325
1739209779.51904;-45.120503652039325
1739209779.519045;-28.58837851428586
1739209779.5190501;-29.438486411369333
1739209779.5190551;-38.13080360867914
1739209779.5190601;-45.120503652039325
1739209779.519065;-35.57807855764607
1739209779.51907;-35.57807855764607
1739209779.519075;-38.13080360867914
1739209779.51908;-38.13080360867914
1739209779.519085;-38.13080360867914
1739209779.5190897;-45.120503652039325
1739209779.5190947;-33.981070128970906
1739209779.5190997;-45.120503652039325
1739209779.5191047;-45.120503652039325
1739209779.5191097;-45.120503652039325
1739209779.5191145;-45.120503652039325
1739209779.5191195;-38.13080360867914
1739209779.5191245;-45.120503652039325
1739209779.5191295;-45.120503652039325
1739209779.5191345;-33.981070128970906
1739209779.5191393;-38.13080360867914
1739209779.5191443;-38.13080360867914
1739209779.5191493;-45.120503652039325
1739209779.5191543;-45.120503652039325
1739209779.519159;-45.120503652039325
1739209779.519164;-38.13080360867914
1739209779.519169;-31.141103565318893
1739209779.519174;-45.120503652039325
1739209779.519179;-45.120503652039325
1739209779.5191839;-38.13080360867914
1739209779.519189;-45.120503652039325
1739209779.519194;-38.13080360867914
1739209779.519199;-35.57807855764607
1739209779.519204;-45.120503652039325
1739209779.5192087;-38.13080360867914
1739209779.5192137;-38.13080360867914
1739209779.5192187;-35.57807855764607
1739209779.5192237;-45.120503652039325
1739209779.5192287;-45.120503652039325
1739209779.5192335;-35.57807855764607
1739209779.5192385;-35.57807855764607
1739209779.5192435;-38.13080360867914
1739209779.5192485;-28.21854285175415
1739209779.5192535;-38.13080360867914
1739209779.5192583;-45.120503652039325
1739209779.5192633;-33.981070128970906
1739209779.5192683;-45.120503652039325
1739209779.5192733;-38.13080360867914
1739209779.519278;-31.141103565318893
1739209779.519283;-38.13080360867914
1739209779.519288;-38.13080360867914
1739209779.519293;-38.13080360867914
1739209779.519298;-38.13080360867914
1739209779.5193028;-45.120503652039325
1739209779.5193079;-45.120503652039325
1739209779.5193129;-33.981070128970906
1739209779.5193179;-45.120503652039325
1739209779.5193229;-38.13080360867914
1739209779.5193276;-32.816014438256545
1739209779.5193326;-35.57807855764607
1739209779.5193377;-38.13080360867914
1739209779.5193427;-45.120503652039325
1739209779.5193477;-45.120503652039325
1739209779.5193524;-45.120503652039325
1739209779.5193574;-38.13080360867914
1739209779.5193624;-38.13080360867914
1739209779.5193675;-33.981070128970906
1739209779.5193725;-38.13080360867914
1739209779.5193772;-35.57807855764607
1739209779.5193822;-38.13080360867914
1739209779.5193872;-32.816014438256545
1739209779.5193923;-33.981070128970906
1739209779.519397;-38.13080360867914
1739209779.519402;-38.13080360867914
1739209779.519407;-45.120503652039325
1739209779.519412;-45.120503652039325
1739209779.519417;-45.120503652039325
1739209779.5194218;-45.120503652039325
1739209779.5194268;-45.120503652039325
1739209779.5194318;-33.981070128970906
1739209779.5194368;-38.13080360867914
1739209779.5194418;-38.13080360867914
1739209779.5194466;-35.57807855764607
1739209779.5194516;-38.13080360867914
1739209779.5194566;-45.120503652039325
1739209779.5194616;-45.120503652039325
1739209779.5194666;-32.816014438256545
1739209779.5194714;-38.13080360867914
1739209779.5194764;-38.13080360867914
1739209779.5194814;-38.13080360867914
1739209779.5194864;-45.120503652039325
1739209779.5194914;-38.13080360867914
1739209779.5194962;-45.120503652039325
1739209779.5195012;-45.120503652039325
1739209779.5195062;-35.57807855764607
1739209779.5195112;-38.13080360867914
1739209779.519516;-45.120503652039325
1739209779.519521;-33.981070128970906
1739209779.519526;-32.816014438256545
1739209779.519531;-33.981070128970906
1739209779.519536;-38.13080360867914
1739209779.5195408;-38.13080360867914
1739209779.5195458;-45.120503652039325
1739209779.5195508;-45.120503652039325
1739209779.5195558;-45.120503652039325
1739209779.5195608;-38.13080360867914
1739209779.5195656;-38.13080360867914
1739209779.5195706;-33.981070128970906
1739209779.5195756;-38.13080360867914
1739209779.5195806;-38.13080360867914
1739209779.5195856;-38.13080360867914
1739209779.5195904;-33.981070128970906
1739209779.5195954;-38.13080360867914
1739209779.5196004;-38.13080360867914
1739209779.5196054;-45.120503652039325
1739209779.5196104;-45.120503652039325
1739209779.5196152;-38.13080360867914
1739209779.5196202;-38.13080360867914
1739209779.5196252;-38.13080360867914
1739209779.5196302;-35.57807855764607
1739209779.5196352;-45.120503652039325
1739209779.51964;-45.120503652039325
1739209779.519645;-38.13080360867914
1739209779.51965;-38.13080360867914
1739209779.519655;-45.120503652039325
1739209779.5196598;-35.57807855764607
1739209779.5196648;-38.13080360867914
1739209779.5196698;-38.13080360867914
1739209779.5196748;-45.120503652039325
1739209779.5196798;-38.13080360867914
1739209779.5196846;-38.13080360867914
1739209779.5196896;-27.267205301931607
1739209779.5196946;-38.13080360867914
1739209779.5196996;-45.120503652039325
1739209779.5197046;-35.57807855764607
1739209779.5197093;-45.120503652039325
1739209779.5197144;-45.120503652039325
1739209779.5197194;-45.120503652039325
1739209779.5197244;-45.120503652039325
1739209779.5197294;-38.13080360867914
1739209779.5197341;-38.13080360867914
1739209779.5197392;-38.13080360867914
1739209779.5197442;-45.120503652039325
1739209779.5197492;-45.120503652039325
1739209779.5197542;-45.120503652039325
1739209779.519759;-45.120503652039325
1739209779.519764;-45.120503652039325
1739209779.519769;-45.120503652039325
1739209779.519774;-33.981070128970906
1739209779.5197787;-38.13080360867914
1739209779.5197837;-45.120503652039325
1739209779.5197887;-45.120503652039325
1739209779.5197937;-45.120503652039325
1739209779.5197988;-38.13080360867914
1739209779.5198035;-45.120503652039325
1739209779.5198085;-27.267205301931607
1739209779.5198135;-32.816014438256545
1739209779.5198185;-33.981070128970906
1739209779.5198236;-38.13080360867914
1739209779.5198283;-38.13080360867914
1739209779.5198333;-38.13080360867914
1739209779.5198383;-38.13080360867914
1739209779.5198433;-45.120503652039325
1739209779.5198483;-38.13080360867914
1739209779.519853;-38.13080360867914
1739209779.5198581;-38.13080360867914
1739209779.5198631;-45.120503652039325
1739209779.5198681;-45.120503652039325
1739209779.5198731;-32.816014438256545
1739209779.519878;-38.13080360867914
1739209779.519883;-45.120503652039325
1739209779.519888;-31.141103565318915
1739209779.519893;-32.816014438256545
1739209779.5198977;-45.120503652039325
1739209779.5199027;-45.120503652039325
1739209779.5199077;-38.13080360867914
1739209779.5199127;-32.816014438256545
1739209779.5199177;-33.981070128970906
1739209779.5199225;-45.120503652039325
1739209779.5199275;-38.13080360867914
1739209779.5199325;-35.57807855764607
1739209779.5199375;-38.13080360867914
1739209779.5199425;-45.120503652039325
1739209779.5199473;-38.13080360867914
1739209779.5199523;-38.13080360867914
1739209779.5199573;-45.120503652039325
1739209779.5199623;-45.120503652039325
1739209779.5199673;-45.120503652039325
1739209779.519972;-33.981070128970906
1739209779.519977;-38.13080360867914
1739209779.519982;-45.120503652039325
1739209779.519987;-45.120503652039325
1739209779.519992;-33.981070128970906
1739209779.519997;-38.13080360867914
1739209779.520002;-45.120503652039325
1739209779.520007;-35.57807855764607
1739209779.520012;-35.57807855764607
1739209779.5200167;-45.120503652039325
1739209779.5200217;-45.120503652039325
1739209779.5200267;-33.981070128970906
1739209779.5200317;-38.13080360867914
1739209779.5200367;-45.120503652039325
1739209779.5200415;-45.120503652039325
1739209779.5200465;-45.120503652039325
1739209779.5200515;-38.13080360867914
1739209779.5200565;-38.13080360867914
1739209779.5200615;-45.120503652039325
1739209779.5200663;-45.120503652039325
1739209779.5200713;-38.13080360867914
1739209779.5200763;-38.13080360867914
1739209779.5200813;-45.120503652039325
1739209779.5200863;-33.981070128970906
1739209779.520091;-38.13080360867914
1739209779.520096;-45.120503652039325
1739209779.520101;-45.120503652039325
1739209779.520106;-45.120503652039325
1739209779.520111;-45.120503652039325
1739209779.5201159;-38.13080360867914
1739209779.5201209;-38.13080360867914
1739209779.5201259;-45.120503652039325
1739209779.5201309;-45.120503652039325
1739209779.5201356;-38.13080360867914
1739209779.5201406;-45.120503652039325
1739209779.5201457;-45.120503652039325
1739209779.5201507;-38.13080360867914
1739209779.5201557;-38.13080360867914
1739209779.5201604;-45.120503652039325
1739209779.5201654;-45.120503652039325
1739209779.5201705;-32.816014438256545
1739209779.5201755;-38.13080360867914
1739209779.5201805;-45.120503652039325
1739209779.5201852;-38.13080360867914
1739209779.5201902;-45.120503652039325
1739209779.5201952;-38.13080360867914
1739209779.5202003;-45.120503652039325
1739209779.5202053;-35.57807855764607
1739209779.52021;-38.13080360867914
1739209779.520215;-45.120503652039325
1739209779.52022;-38.13080360867914
1739209779.520225;-35.57807855764607
1739209779.52023;-35.57807855764607
1739209779.5202348;-45.120503652039325
1739209779.5202398;-38.13080360867914
1739209779.5202448;-45.120503652039325
1739209779.5202498;-31.141103565318915
1739209779.5202549;-33.981070128970906
1739209779.5202596;-45.120503652039325
1739209779.5202646;-38.13080360867914
1739209779.5202696;-35.57807855764607
1739209779.5202746;-32.816014438256545
1739209779.5202794;-33.981070128970906
1739209779.5202844;-38.13080360867914
1739209779.5202894;-35.57807855764607
1739209779.5202944;-45.120503652039325
1739209779.5202994;-38.13080360867914
1739209779.5203042;-33.981070128970906
1739209779.5203092;-45.120503652039325
1739209779.5203142;-38.13080360867914
1739209779.5203192;-30.49652367304973
1739209779.5203242;-31.141103565318915
1739209779.520329;-38.13080360867914
1739209779.520334;-33.981070128970906
1739209779.520339;-38.13080360867914
1739209779.520344;-38.13080360867914
1739209779.520349;-35.57807855764607
1739209779.5203538;-45.120503652039325
1739209779.5203588;-33.981070128970906
1739209779.5203638;-45.120503652039325
1739209779.5203688;-28.992665084841942
1739209779.5203738;-27.267205301931607
1739209779.5203786;-38.13080360867914
1739209779.5203836;-38.13080360867914
1739209779.5203886;-45.120503652039325
1739209779.5203936;-38.13080360867914
1739209779.5203984;-45.120503652039325
1739209779.5204034;-33.981070128970906
1739209779.5204084;-38.13080360867914
1739209779.5204134;-33.981070128970906
1739209779.5204184;-45.120503652039325
1739209779.5204232;-38.13080360867914
1739209779.5204282;-38.13080360867914
1739209779.5204332;-45.120503652039325
1739209779.5204382;-45.120503652039325
1739209779.5204432;-45.120503652039325
1739209779.520448;-38.13080360867914
1739209779.520453;-38.13080360867914
1739209779.520458;-35.57807855764607
1739209779.520463;-45.120503652039325
1739209779.520468;-45.120503652039325
1739209779.5204728;-38.13080360867914
1739209779.5204778;-45.120503652039325
1739209779.5204828;-38.13080360867914
1739209779.5204878;-38.13080360867914
1739209779.5204928;-33.981070128970906
1739209779.5204976;-45.120503652039325
1739209779.5205026;-45.120503652039325
1739209779.5205076;-33.981070128970906
1739209779.5205126;-33.981070128970906
1739209779.5205173;-38.13080360867914
1739209779.5205224;-45.120503652039325
1739209779.5205274;-38.13080360867914
1739209779.5205324;-30.49652367304973
1739209779.5205374;-45.120503652039325
1739209779.5205421;-45.120503652039325
1739209779.5205472;-45.120503652039325
1739209779.5205522;-45.120503652039325
1739209779.5205572;-45.120503652039325
1739209779.5205622;-33.981070128970906
1739209779.520567;-32.816014438256545
1739209779.520572;-33.981070128970906
1739209779.520577;-45.120503652039325
1739209779.520582;-45.120503652039325
1739209779.520587;-45.120503652039325
1739209779.5205917;-38.13080360867914
1739209779.5205967;-45.120503652039325
1739209779.5233319;-38.13080360867914
1739209779.5233407;-33.981070128970906
1739209779.5233495;-32.816014438256545
1739209779.5233583;-35.57807855764607
1739209779.5233672;-38.13080360867914
1739209779.523376;-45.120503652039325
1739209779.5233848;-45.120503652039325
1739209779.5233936;-38.13080360867914
1739209779.5234025;-38.13080360867914
1739209779.5234113;-38.13080360867914
1739209779.5234203;-35.57807855764607
1739209779.5234292;-38.13080360867914
1739209779.523438;-38.13080360867914
1739209779.5234468;-45.120503652039325
1739209779.5234556;-45.120503652039325
1739209779.5234644;-45.120503652039325
1739209779.5234733;-45.120503652039325
1739209779.523482;-33.981070128970906
1739209779.523491;-32.816014438256545
1739209779.5234997;-45.120503652039325
1739209779.5235085;-45.120503652039325
1739209779.5235174;-38.13080360867914
1739209779.5235262;-45.120503652039325
1739209779.523535;-38.13080360867914
1739209779.5235438;-38.13080360867914
1739209779.5235527;-38.13080360867914
1739209779.5235615;-38.13080360867914
1739209779.5235703;-38.13080360867914
1739209779.5235791;-35.57807855764607
1739209779.523588;-38.13080360867914
1739209779.5235968;-45.120503652039325
1739209779.5236056;-45.120503652039325
1739209779.5236144;-45.120503652039325
1739209779.5236232;-38.13080360867914
1739209779.523632;-38.13080360867914
1739209779.5236409;-45.120503652039325
1739209779.5236497;-45.120503652039325
1739209779.5236585;-45.120503652039325
1739209779.5236673;-35.57807855764607
1739209779.5236762;-45.120503652039325
1739209779.523685;-45.120503652039325
1739209779.5236938;-35.57807855764607
1739209779.5237026;-38.13080360867914
1739209779.5237114;-38.13080360867914
1739209779.5237203;-38.13080360867914
1739209779.523729;-45.120503652039325
1739209779.523738;-45.120503652039325
1739209779.5237467;-38.13080360867914
1739209779.5237556;-29.438486411369333
1739209779.5237644;-38.13080360867914
1739209779.5237732;-45.120503652039325
1739209779.523782;-45.120503652039325
1739209779.5237908;-38.13080360867914
1739209779.5237997;-45.120503652039325
1739209779.5238085;-38.13080360867914
1739209779.5238173;-45.120503652039325
1739209779.5238261;-35.57807855764607
1739209779.523835;-38.13080360867914
1739209779.5238438;-38.13080360867914
1739209779.5238526;-35.57807855764607
1739209779.5238614;-45.120503652039325
1739209779.5238702;-35.57807855764607
1739209779.523879;-35.57807855764607
1739209779.5238879;-38.13080360867914
1739209779.5238967;-28.21854285175415
1739209779.5239055;-45.120503652039325
1739209779.5239143;-45.120503652039325
1739209779.5239232;-45.120503652039325
1739209779.523932;-32.816014438256545
1739209779.5239408;-38.13080360867914
1739209779.5239496;-45.120503652039325
1739209779.5239584;-38.13080360867914
1739209779.5239673;-45.120503652039325
1739209779.5239763;-45.120503652039325
1739209779.5239851;-45.120503652039325
1739209779.523994;-45.120503652039325
1739209779.5240028;-38.13080360867914
1739209779.5240116;-38.13080360867914
1739209779.5240204;-45.120503652039325
1739209779.5240293;-45.120503652039325
1739209779.524038;-45.120503652039325
1739209779.524047;-45.120503652039325
1739209779.5240557;-45.120503652039325
1739209779.5240645;-38.13080360867914
1739209779.5240734;-45.120503652039325
1739209779.5240822;-45.120503652039325
1739209779.524091;-45.120503652039325
1739209779.5240998;-38.13080360867914
1739209779.5241086;-26.991370085610722
1739209779.5241175;-32.816014438256545
1739209779.5241263;-32.816014438256545
1739209779.524135;-38.13080360867914
1739209779.524144;-35.57807855764607
1739209779.5241528;-38.13080360867914
1739209779.5241616;-45.120503652039325
1739209779.5241704;-45.120503652039325
1739209779.5241792;-33.981070128970956
1739209779.524188;-45.120503652039325
1739209779.5241969;-38.13080360867914
1739209779.5242057;-38.13080360867914
1739209779.5242145;-45.120503652039325
1739209779.5242233;-38.13080360867914
1739209779.5242321;-38.13080360867914
1739209779.524241;-38.13080360867914
1739209779.5242498;-35.57807855764607
1739209779.5242586;-38.13080360867914
1739209779.5242674;-38.13080360867914
1739209779.5242763;-33.981070128970906
1739209779.524285;-45.120503652039325
1739209779.524294;-38.13080360867914
1739209779.5243027;-35.57807855764607
1739209779.5243115;-38.13080360867914
1739209779.5243204;-45.120503652039325
1739209779.5243292;-33.981070128970906
1739209779.524338;-38.13080360867914
1739209779.5243468;-45.120503652039325
1739209779.5243556;-45.120503652039325
1739209779.5243645;-33.981070128970906
1739209779.5243733;-35.57807855764607
1739209779.524382;-38.13080360867914
1739209779.524391;-45.120503652039325
1739209779.5243998;-45.120503652039325
1739209779.5244086;-38.13080360867914
1739209779.5244174;-45.120503652039325
1739209779.5244262;-45.120503652039325
1739209779.524435;-38.13080360867914
1739209779.5244439;-33.981070128970906
1739209779.5244527;-38.13080360867914
1739209779.5244615;-33.981070128970906
1739209779.5244703;-35.57807855764607
1739209779.5244792;-38.13080360867914
1739209779.524488;-45.120503652039325
1739209779.5244968;-45.120503652039325
1739209779.5245056;-45.120503652039325
1739209779.5245144;-45.120503652039325
1739209779.5245233;-38.13080360867914
1739209779.524532;-38.13080360867914
1739209779.524541;-45.120503652039325
1739209779.52455;-45.120503652039325
1739209779.5245588;-38.13080360867914
1739209779.5245676;-32.816014438256545
1739209779.5245764;-38.13080360867914
1739209779.5245852;-45.120503652039325
1739209779.524594;-33.981070128970906
1739209779.524603;-38.13080360867914
1739209779.5246117;-38.13080360867914
1739209779.5246205;-45.120503652039325
1739209779.5246294;-38.13080360867914
1739209779.5246382;-45.120503652039325
1739209779.524647;-38.13080360867914
1739209779.5246558;-38.13080360867914
1739209779.5246646;-38.13080360867914
1739209779.5246735;-35.57807855764607
1739209779.5246823;-33.981070128970906
1739209779.524691;-38.13080360867914
1739209779.5247;-45.120503652039325
1739209779.5247087;-38.13080360867914
1739209779.5247176;-35.57807855764607
1739209779.5247264;-45.120503652039325
1739209779.5247352;-38.13080360867914
1739209779.524744;-38.13080360867914
1739209779.5247529;-38.13080360867914
1739209779.5247617;-45.120503652039325
1739209779.5247705;-45.120503652039325
1739209779.5247793;-45.120503652039325
1739209779.5247881;-38.13080360867914
1739209779.524797;-45.120503652039325
1739209779.5248058;-45.120503652039325
1739209779.5248146;-45.120503652039325
1739209779.5248234;-45.120503652039325
1739209779.5248322;-33.981070128970906
1739209779.524841;-38.13080360867914
1739209779.52485;-45.120503652039325
1739209779.5248587;-33.981070128970906
1739209779.5248675;-32.816014438256545
1739209779.5248764;-45.120503652039325
1739209779.5248852;-45.120503652039325
1739209779.524894;-33.981070128970906
1739209779.5249028;-35.57807855764607
1739209779.5249116;-38.13080360867914
1739209779.5249205;-45.120503652039325
1739209779.5249293;-38.13080360867914
1739209779.524938;-35.57807855764607
1739209779.524947;-38.13080360867914
1739209779.5249557;-45.120503652039325
1739209779.5249646;-38.13080360867914
1739209779.5249734;-38.13080360867914
1739209779.5249822;-38.13080360867914
1739209779.524991;-38.13080360867914
1739209779.5249999;-38.13080360867914
1739209779.5250087;-33.981070128970906
1739209779.5250175;-32.816014438256545
1739209779.5250263;-45.120503652039325
1739209779.5250351;-31.141103565318915
1739209779.525044;-33.981070128970906
1739209779.5250528;-45.120503652039325
1739209779.5250616;-45.120503652039325
1739209779.5250704;-45.120503652039325
1739209779.5250793;-45.120503652039325
1739209779.525088;-38.13080360867914
1739209779.525097;-38.13080360867914
1739209779.525106;-45.120503652039325
1739209779.5251148;-45.120503652039325
1739209779.5251236;-38.13080360867914
1739209779.5251324;-38.13080360867914
1739209779.5251412;-38.13080360867914
1739209779.52515;-45.120503652039325
1739209779.525159;-45.120503652039325
1739209779.5251677;-38.13080360867914
1739209779.5251765;-45.120503652039325
1739209779.5251853;-45.120503652039325
1739209779.5251942;-33.981070128970906
1739209779.525203;-35.57807855764607
1739209779.5252118;-45.120503652039325
1739209779.5252206;-45.120503652039325
1739209779.5252295;-38.13080360867914
1739209779.5252383;-45.120503652039325
1739209779.525247;-31.141103565318893
1739209779.525256;-30.49652367304973
1739209779.5252647;-45.120503652039325
1739209779.5252736;-38.13080360867914
1739209779.5252824;-35.57807855764607
1739209779.5252912;-38.13080360867914
1739209779.5253;-45.120503652039325
1739209779.5253088;-35.57807855764607
1739209779.5253177;-45.120503652039325
1739209779.5253265;-38.13080360867914
1739209779.5253353;-38.13080360867914
1739209779.5253441;-45.120503652039325
1739209779.525353;-45.120503652039325
1739209779.5253618;-35.57807855764607
1739209779.5253706;-38.13080360867914
1739209779.5253794;-45.120503652039325
1739209779.5253882;-35.57807855764607
1739209779.525397;-35.57807855764607
1739209779.525406;-45.120503652039325
1739209779.5254147;-45.120503652039325
1739209779.5254235;-38.13080360867914
1739209779.5254323;-33.981070128970906
1739209779.5254412;-38.13080360867914
1739209779.52545;-38.13080360867914
1739209779.5254588;-38.13080360867914
1739209779.5254676;-45.120503652039325
1739209779.5254765;-38.13080360867914
1739209779.5254853;-38.13080360867914
1739209779.525494;-38.13080360867914
1739209779.525503;-38.13080360867914
1739209779.5255117;-45.120503652039325
1739209779.5255206;-45.120503652039325
1739209779.5255294;-45.120503652039325
1739209779.5255382;-45.120503652039325
1739209779.525547;-38.13080360867914
1739209779.5255558;-45.120503652039325
1739209779.5255647;-38.13080360867914
1739209779.5255735;-33.981070128970906
1739209779.5255823;-38.13080360867914
1739209779.5255911;-45.120503652039325
1739209779.5256;-35.57807855764607
1739209779.5256088;-35.57807855764607
1739209779.5256176;-45.120503652039325
1739209779.5256264;-45.120503652039325
1739209779.5256352;-38.13080360867914
1739209779.525644;-33.981070128970906
1739209779.525653;-38.13080360867914
1739209779.5256617;-45.120503652039325
1739209779.5256705;-45.120503652039325
1739209779.5256796;-45.120503652039325
1739209779.5256884;-45.120503652039325
1739209779.5256972;-38.13080360867914
1739209779.525706;-35.57807855764607
1739209779.5257149;-35.57807855764607
1739209779.5257237;-38.13080360867914
1739209779.5257325;-38.13080360867914
1739209779.5257413;-45.120503652039325
1739209779.5257502;-45.120503652039325
1739209779.525759;-38.13080360867914
1739209779.5257678;-45.120503652039325
1739209779.5257766;-45.120503652039325
1739209779.5257854;-45.120503652039325
1739209779.5257943;-33.981070128970906
1739209779.525803;-45.120503652039325
1739209779.525812;-33.981070128970906
1739209779.5258207;-30.49652367304973
1739209779.5258296;-45.120503652039325
1739209779.5258384;-45.120503652039325
1739209779.5258472;-45.120503652039325
1739209779.525856;-35.57807855764607
1739209779.5258648;-45.120503652039325
1739209779.5258737;-38.13080360867914
1739209779.5258825;-38.13080360867914
1739209779.5258913;-33.981070128970906
1739209779.5259001;-33.981070128970906
1739209779.525909;-45.120503652039325
1739209779.5259178;-38.13080360867914
1739209779.5259266;-32.816014438256545
1739209779.5259354;-38.13080360867914
1739209779.5259442;-38.13080360867914
1739209779.525953;-38.13080360867914
1739209779.5259619;-38.13080360867914
1739209779.5259707;-38.13080360867914
1739209779.5259795;-35.57807855764607
1739209779.5259883;-33.981070128970906
1739209779.5259972;-38.13080360867914
1739209779.526006;-38.13080360867914
1739209779.5260148;-45.120503652039325
1739209779.5260236;-38.13080360867914
1739209779.5260324;-45.120503652039325
1739209779.5260413;-33.981070128970906
1739209779.52605;-33.981070128970906
1739209779.526059;-38.13080360867914
1739209779.5260677;-35.57807855764607
1739209779.5260766;-35.57807855764607
1739209779.5260854;-35.57807855764607
1739209779.5260942;-45.120503652039325
1739209779.526103;-38.13080360867914
1739209779.5261118;-31.141103565318915
1739209779.5261207;-45.120503652039325
1739209779.5261295;-45.120503652039325
1739209779.5261383;-38.13080360867914
1739209779.5261471;-38.13080360867914
1739209779.526156;-32.816014438256545
1739209779.5261648;-45.120503652039325
1739209779.5261736;-45.120503652039325
1739209779.5261824;-30.49652367304973
1739209779.5261912;-45.120503652039325
1739209779.5262;-45.120503652039325
1739209779.5262089;-45.120503652039325
1739209779.5262177;-45.120503652039325
1739209779.5262265;-31.141103565318915
1739209779.5262356;-26.487275050834715
1739209779.5262444;-10.622635182181554
1739209779.5262532;-11.338342154540513
1739209779.526262;-28.588378514285886
1739209779.5262709;-28.992665084841942
1739209779.5262797;-45.120503652039325
1739209779.5262885;-38.13080360867914
1739209779.5262973;-45.120503652039325
1739209779.5263062;-45.120503652039325
1739209779.526315;-45.120503652039325
1739209779.5263238;-33.981070128970906
1739209779.5263326;-38.13080360867914
1739209779.5263414;-38.13080360867914
1739209779.5263503;-45.120503652039325
1739209779.526359;-38.13080360867914
1739209779.526368;-35.57807855764607
1739209779.5263767;-38.13080360867914
1739209779.5263855;-45.120503652039325
1739209779.5263944;-25.25278630937684
1739209779.5264032;-38.13080360867914
1739209779.526412;-38.13080360867914
1739209779.5264208;-38.13080360867914
1739209779.5264297;-33.981070128970906
1739209779.5264385;-45.120503652039325
1739209779.5264473;-33.981070128970906
1739209779.526456;-21.446944441779113
1739209779.526465;-31.141103565318943
1739209779.5264738;-31.141103565318893
1739209779.5264826;-38.13080360867914
1739209779.5264914;-38.13080360867914
1739209779.5265002;-9.773897893754848
1739209779.526509;-18.263086266016654
1739209779.5265179;-33.981070128970956
1739209779.5265267;-33.981070128970906
1739209779.5265355;-38.13080360867914
1739209779.5265443;-38.13080360867914
1739209779.5265532;-38.13080360867914
1739209779.526562;-45.120503652039325
1739209779.5265708;-32.816014438256545
1739209779.5265796;-45.120503652039325
1739209779.5265884;-45.120503652039325
1739209779.5265973;-45.120503652039325
1739209779.526606;-31.141103565318915
1739209779.526615;-38.13080360867914
1739209779.5266237;-38.13080360867914
1739209779.5266325;-38.13080360867914
1739209779.5266414;-30.49652367304976
1739209779.5266502;-38.13080360867914
1739209779.526659;-38.13080360867914
1739209779.5266678;-38.13080360867914
1739209779.5266767;-38.13080360867914
1739209779.5266855;-45.120503652039325
1739209779.5266943;-38.13080360867914
1739209779.5267031;-38.13080360867914
1739209779.526712;-22.175841390423358
1739209779.5267208;-45.120503652039325
1739209779.5267296;-38.13080360867914
1739209779.5267384;-45.120503652039325
1739209779.5267472;-33.981070128970906
1739209779.526756;-12.772800700430128
1739209779.5267649;-30.49652367304976
1739209779.5267737;-38.13080360867914
1739209779.5267825;-28.992665084841942
1739209779.5267913;-30.49652367304973
1739209779.5268002;-45.120503652039325
1739209779.5268092;-45.120503652039325
1739209779.526818;-27.8777449560314
1739209779.5268269;-22.264930561961556
1739209779.5268357;-20.888044912671223
1739209779.5268445;-26.487275050834715
1739209779.5268533;-28.21854285175415
1739209779.5268621;-38.13080360867914
