CAN Message; 0x24:0e8e1563a80e3e23
1739209626.7847025;-38.13080360867914
1739209626.7847085;-38.13080360867914
1739209626.7847145;-45.120503652039325
1739209626.7847204;-45.120503652039325
1739209626.7847264;-38.13080360867914
1739209626.7847323;-38.13080360867914
1739209626.7847383;-45.120503652039325
1739209626.7847443;-38.13080360867914
1739209626.7847502;-45.120503652039325
1739209626.7847562;-35.57807855764607
1739209626.7847621;-45.120503652039325
1739209626.784768;-45.120503652039325
1739209626.784774;-38.13080360867914
1739209626.78478;-38.13080360867914
1739209626.784786;-38.13080360867914
1739209626.784792;-38.13080360867914
1739209626.784798;-38.13080360867914
1739209626.7848039;-38.13080360867914
1739209626.7848098;-31.141103565318915
1739209626.7848158;-45.120503652039325
1739209626.7848217;-38.13080360867914
1739209626.7848277;-45.120503652039325
1739209626.7848337;-45.120503652039325
1739209626.7848396;-45.120503652039325
1739209626.7848456;-38.13080360867914
1739209626.7848516;-38.13080360867914
1739209626.7848575;-35.57807855764607
1739209626.7848635;-35.57807855764607
1739209626.7848694;-45.120503652039325
1739209626.7848754;-45.120503652039325
1739209626.7848814;-38.13080360867914
1739209626.7848873;-35.57807855764607
1739209626.7848933;-45.120503652039325
1739209626.7848992;-33.981070128970906
1739209626.7849052;-31.141103565318915
1739209626.7849112;-38.13080360867914
1739209626.784917;-45.120503652039325
1739209626.784923;-45.120503652039325
1739209626.784929;-45.120503652039325
1739209626.784935;-45.120503652039325
1739209626.784941;-38.13080360867914
1739209626.784947;-45.120503652039325
1739209626.7849529;-33.981070128970906
1739209626.7849588;-35.57807855764607
1739209626.7849648;-45.120503652039325
1739209626.7849708;-45.120503652039325
1739209626.7849767;-45.120503652039325
1739209626.7849827;-38.13080360867914
1739209626.7849886;-45.120503652039325
1739209626.7849946;-45.120503652039325
1739209626.7850006;-38.13080360867914
1739209626.7850065;-38.13080360867914
1739209626.7850125;-38.13080360867914
1739209626.7850184;-38.13080360867914
1739209626.7850244;-35.57807855764607
1739209626.7850304;-45.120503652039325
1739209626.7850363;-38.13080360867914
1739209626.7850423;-38.13080360867914
1739209626.7850482;-31.141103565318915
1739209626.7850542;-38.13080360867914
1739209626.7850602;-38.13080360867914
1739209626.7850661;-45.120503652039325
1739209626.785072;-45.120503652039325
1739209626.785078;-33.981070128970906
1739209626.785084;-38.13080360867914
1739209626.78509;-45.120503652039325
1739209626.785096;-26.991370085610722
1739209626.785102;-32.816014438256545
1739209626.7851079;-45.120503652039325
1739209626.7851138;-45.120503652039325
1739209626.7851198;-38.13080360867914
1739209626.7851257;-45.120503652039325
1739209626.7851317;-45.120503652039325
1739209626.7851377;-38.13080360867914
1739209626.7851436;-30.49652367304973
1739209626.7851496;-45.120503652039325
1739209626.7851555;-45.120503652039325
1739209626.7851615;-45.120503652039325
1739209626.7851675;-38.13080360867914
1739209626.7851734;-32.816014438256545
1739209626.7851794;-38.13080360867914
1739209626.7851853;-45.120503652039325
1739209626.7851913;-31.141103565318915
1739209626.7851973;-38.13080360867914
1739209626.7852032;-45.120503652039325
1739209626.7852092;-38.13080360867914
1739209626.7852151;-45.120503652039325
1739209626.785221;-45.120503652039325
1739209626.785227;-45.120503652039325
1739209626.785233;-38.13080360867914
1739209626.785239;-45.120503652039325
1739209626.785245;-45.120503652039325
1739209626.785251;-45.120503652039325
1739209626.7852569;-35.57807855764607
1739209626.7852628;-38.13080360867914
1739209626.7852688;-45.120503652039325
1739209626.7852747;-45.120503652039325
1739209626.7852807;-45.120503652039325
1739209626.7852867;-45.120503652039325
1739209626.7852926;-45.120503652039325
1739209626.7852986;-38.13080360867914
1739209626.7853045;-45.120503652039325
1739209626.7853105;-38.13080360867914
1739209626.7853165;-38.13080360867914
1739209626.7853224;-45.120503652039325
1739209626.7853284;-45.120503652039325
1739209626.7853343;-38.13080360867914
1739209626.7853403;-38.13080360867914
1739209626.7853463;-38.13080360867914
1739209626.7853522;-35.57807855764607
1739209626.7853582;-45.120503652039325
1739209626.7853642;-45.120503652039325
1739209626.78537;-38.13080360867914
1739209626.785376;-38.13080360867914
1739209626.785382;-33.981070128970906
1739209626.785388;-45.120503652039325
1739209626.785394;-38.13080360867914
1739209626.7854;-35.57807855764607
1739209626.7854059;-38.13080360867914
1739209626.7854118;-45.120503652039325
1739209626.7854178;-38.13080360867914
1739209626.7854238;-38.13080360867914
1739209626.7854297;-38.13080360867914
1739209626.7854357;-35.57807855764607
1739209626.7854416;-45.120503652039325
1739209626.7854476;-38.13080360867914
1739209626.7854536;-45.120503652039325
1739209626.7854598;-45.120503652039325
1739209626.7854657;-45.120503652039325
1739209626.7854717;-38.13080360867914
1739209626.7854776;-38.13080360867914
1739209626.7854836;-45.120503652039325
1739209626.7854896;-45.120503652039325
1739209626.7854955;-45.120503652039325
1739209626.7855015;-45.120503652039325
1739209626.7855074;-45.120503652039325
1739209626.7855134;-45.120503652039325
1739209626.7855194;-45.120503652039325
1739209626.7855253;-45.120503652039325
1739209626.7855313;-31.141103565318893
1739209626.7855372;-38.13080360867914
1739209626.7855432;-45.120503652039325
1739209626.7855492;-45.120503652039325
1739209626.7855551;-35.57807855764607
1739209626.785561;-35.57807855764607
1739209626.785567;-45.120503652039325
1739209626.785573;-45.120503652039325
1739209626.785579;-45.120503652039325
1739209626.785585;-45.120503652039325
1739209626.785591;-45.120503652039325
1739209626.7855968;-45.120503652039325
1739209626.7856028;-45.120503652039325
1739209626.7856088;-45.120503652039325
1739209626.7856147;-45.120503652039325
1739209626.7856207;-38.13080360867914
1739209626.7856266;-45.120503652039325
1739209626.7856326;-45.120503652039325
1739209626.7856386;-45.120503652039325
1739209626.7856445;-35.57807855764607
1739209626.7856505;-32.816014438256545
1739209626.7856565;-38.13080360867914
1739209626.7856624;-45.120503652039325
1739209626.7856684;-38.13080360867914
1739209626.7856743;-30.49652367304973
1739209626.7856803;-38.13080360867914
1739209626.7856863;-45.120503652039325
1739209626.7856922;-45.120503652039325
1739209626.7856982;-38.13080360867914
1739209626.7857041;-38.13080360867914
1739209626.78571;-45.120503652039325
1739209626.785716;-45.120503652039325
1739209626.785722;-28.992665084841967
1739209626.785728;-45.120503652039325
1739209626.785734;-38.13080360867914
1739209626.78574;-38.13080360867914
1739209626.7857459;-38.13080360867914
1739209626.7857518;-45.120503652039325
1739209626.7857578;-38.13080360867914
1739209626.7857637;-45.120503652039325
1739209626.7857697;-30.49652367304973
1739209626.7857757;-33.981070128970906
1739209626.7857816;-45.120503652039325
1739209626.7857876;-38.13080360867914
1739209626.7857935;-38.13080360867914
1739209626.7857995;-35.57807855764607
1739209626.7858055;-45.120503652039325
1739209626.7858114;-45.120503652039325
1739209626.7858174;-45.120503652039325
1739209626.7858233;-45.120503652039325
1739209626.7858293;-38.13080360867914
1739209626.7858353;-45.120503652039325
1739209626.7858412;-45.120503652039325
1739209626.7858472;-38.13080360867914
1739209626.7858531;-38.13080360867914
1739209626.785859;-45.120503652039325
1739209626.785865;-35.57807855764607
1739209626.785871;-38.13080360867914
1739209626.785877;-45.120503652039325
1739209626.785883;-45.120503652039325
1739209626.785889;-45.120503652039325
1739209626.7858949;-45.120503652039325
1739209626.7859008;-38.13080360867914
1739209626.7859068;-45.120503652039325
1739209626.7859128;-31.141103565318915
1739209626.7859187;-31.141103565318915
1739209626.7859247;-38.13080360867914
1739209626.7859306;-38.13080360867914
1739209626.7859366;-33.981070128970906
1739209626.7859426;-35.57807855764607
1739209626.7859485;-38.13080360867914
1739209626.7859545;-33.981070128970906
1739209626.7859604;-33.981070128970956
1739209626.7859664;-29.438486411369354
1739209626.7859724;-32.816014438256545
1739209626.7859783;-38.13080360867914
1739209626.7859843;-45.120503652039325
1739209626.7859902;-38.13080360867914
1739209626.7859962;-35.57807855764607
1739209626.7860022;-45.120503652039325
1739209626.7860081;-33.981070128970906
1739209626.786014;-31.141103565318915
1739209626.78602;-45.120503652039325
1739209626.786026;-45.120503652039325
1739209626.786032;-45.120503652039325
1739209626.786038;-33.981070128970906
1739209626.786044;-35.57807855764607
1739209626.7860498;-33.981070128970906
1739209626.7860558;-38.13080360867914
1739209626.7860618;-32.816014438256545
1739209626.7860677;-38.13080360867914
1739209626.7860737;-38.13080360867914
1739209626.7860796;-45.120503652039325
1739209626.7860856;-45.120503652039325
1739209626.7860916;-45.120503652039325
1739209626.7860975;-45.120503652039325
1739209626.7861035;-45.120503652039325
1739209626.7861094;-38.13080360867914
1739209626.7861154;-38.13080360867914
1739209626.7861214;-38.13080360867914
1739209626.7861273;-45.120503652039325
1739209626.7861333;-38.13080360867914
1739209626.7861392;-35.57807855764607
1739209626.7861452;-38.13080360867914
1739209626.7861512;-45.120503652039325
1739209626.7861571;-38.13080360867914
1739209626.786163;-38.13080360867914
1739209626.786169;-45.120503652039325
1739209626.786175;-45.120503652039325
1739209626.786181;-38.13080360867914
1739209626.786187;-35.57807855764607
1739209626.786193;-38.13080360867914
1739209626.7861989;-45.120503652039325
1739209626.7862048;-38.13080360867914
1739209626.7862108;-35.57807855764607
1739209626.7862167;-38.13080360867914
1739209626.7862227;-45.120503652039325
1739209626.7862287;-45.120503652039325
1739209626.7862346;-45.120503652039325
1739209626.7862406;-45.120503652039325
1739209626.7862465;-45.120503652039325
1739209626.7862525;-33.981070128970906
1739209626.7862585;-35.57807855764607
1739209626.7862644;-45.120503652039325
1739209626.7862704;-32.816014438256545
1739209626.7862763;-32.816014438256545
1739209626.7862823;-33.981070128970906
1739209626.7862883;-38.13080360867914
1739209626.7862942;-35.57807855764607
1739209626.7863002;-45.120503652039325
1739209626.7863061;-45.120503652039325
1739209626.786312;-45.120503652039325
1739209626.786318;-45.120503652039325
1739209626.786324;-45.120503652039325
1739209626.7863302;-45.120503652039325
1739209626.7863362;-38.13080360867914
1739209626.7863421;-38.13080360867914
1739209626.786348;-33.981070128970906
1739209626.786354;-33.981070128970906
1739209626.78636;-35.57807855764607
1739209626.786366;-38.13080360867914
1739209626.786372;-35.57807855764607
1739209626.786378;-38.13080360867914
1739209626.7863839;-38.13080360867914
1739209626.7863898;-38.13080360867914
1739209626.7863958;-45.120503652039325
1739209626.7864017;-45.120503652039325
1739209626.7864077;-38.13080360867914
1739209626.7864137;-38.13080360867914
1739209626.7864196;-38.13080360867914
1739209626.7864256;-45.120503652039325
1739209626.7864316;-45.120503652039325
1739209626.7864375;-35.57807855764607
1739209626.7864435;-45.120503652039325
1739209626.7864494;-45.120503652039325
1739209626.7864554;-38.13080360867914
1739209626.7864614;-45.120503652039325
1739209626.7864673;-38.13080360867914
1739209626.7864733;-45.120503652039325
1739209626.7864792;-45.120503652039325
1739209626.7864852;-45.120503652039325
1739209626.7864912;-38.13080360867914
1739209626.786497;-32.816014438256545
1739209626.786503;-33.981070128970906
1739209626.786509;-38.13080360867914
1739209626.786515;-38.13080360867914
1739209626.786521;-35.57807855764607
1739209626.786527;-45.120503652039325
1739209626.7865329;-45.120503652039325
1739209626.7865388;-45.120503652039325
1739209626.7865448;-45.120503652039325
1739209626.7865508;-45.120503652039325
1739209626.7865567;-45.120503652039325
1739209626.7865627;-45.120503652039325
1739209626.7865686;-45.120503652039325
1739209626.7865746;-38.13080360867914
1739209626.7865806;-45.120503652039325
1739209626.7865865;-38.13080360867914
1739209626.7865925;-32.816014438256545
1739209626.7865984;-38.13080360867914
1739209626.7866044;-45.120503652039325
1739209626.7866104;-38.13080360867914
1739209626.7866163;-32.816014438256545
1739209626.7866223;-38.13080360867914
1739209626.7866282;-45.120503652039325
1739209626.7866342;-45.120503652039325
1739209626.7866402;-38.13080360867914
1739209626.7866461;-45.120503652039325
1739209626.786652;-45.120503652039325
1739209626.786658;-45.120503652039325
1739209626.786664;-45.120503652039325
1739209626.78667;-45.120503652039325
1739209626.786676;-45.120503652039325
1739209626.786682;-38.13080360867914
1739209626.7866879;-45.120503652039325
1739209626.7866938;-45.120503652039325
1739209626.7866998;-45.120503652039325
1739209626.7867057;-38.13080360867914
1739209626.7867117;-38.13080360867914
1739209626.7867177;-45.120503652039325
1739209626.7867236;-45.120503652039325
1739209626.7867296;-45.120503652039325
1739209626.7867355;-26.035653463252796
1739209626.7867415;-38.13080360867914
1739209626.7867475;-45.120503652039325
1739209626.7867534;-45.120503652039325
1739209626.7867594;-32.816014438256545
1739209626.7867653;-35.57807855764607
1739209626.7867713;-45.120503652039325
1739209626.7867773;-38.13080360867914
1739209626.7867832;-38.13080360867914
1739209626.7867892;-45.120503652039325
1739209626.7867951;-45.120503652039325
1739209626.786801;-38.13080360867914
1739209626.786807;-45.120503652039325
1739209626.786813;-45.120503652039325
1739209626.786819;-45.120503652039325
1739209626.786825;-38.13080360867914
1739209626.786831;-35.57807855764607
1739209626.7868369;-38.13080360867914
1739209626.7868428;-45.120503652039325
1739209626.7868488;-38.13080360867914
1739209626.7868547;-32.816014438256545
1739209626.7868607;-45.120503652039325
1739209626.7868667;-45.120503652039325
1739209626.7868726;-45.120503652039325
1739209626.7868786;-27.8777449560314
1739209626.7868845;-38.13080360867914
1739209626.7868905;-45.120503652039325
1739209626.7868965;-38.13080360867914
1739209626.7869024;-32.816014438256545
1739209626.7869084;-45.120503652039325
1739209626.7869143;-45.120503652039325
1739209626.7869203;-45.120503652039325
1739209626.7869263;-38.13080360867914
1739209626.7869322;-45.120503652039325
1739209626.7869382;-45.120503652039325
1739209626.7869442;-38.13080360867914
1739209626.78695;-45.120503652039325
1739209626.786956;-45.120503652039325
1739209626.786962;-45.120503652039325
1739209626.786968;-45.120503652039325
1739209626.786974;-28.992665084841942
1739209626.78698;-30.49652367304973
1739209626.7869859;-45.120503652039325
1739209626.7869918;-45.120503652039325
1739209626.7869978;-32.816014438256545
1739209626.7870038;-38.13080360867914
1739209626.7870097;-38.13080360867914
1739209626.7870157;-45.120503652039325
1739209626.7870216;-45.120503652039325
1739209626.7870276;-45.120503652039325
1739209626.7870336;-45.120503652039325
1739209626.7870395;-38.13080360867914
1739209626.7870455;-45.120503652039325
1739209626.7870514;-45.120503652039325
1739209626.7870574;-45.120503652039325
1739209626.7870634;-45.120503652039325
1739209626.7870693;-38.13080360867914
1739209626.7870753;-45.120503652039325
1739209626.7870812;-45.120503652039325
1739209626.7870872;-38.13080360867914
1739209626.7870932;-38.13080360867914
1739209626.7870991;-45.120503652039325
1739209626.787105;-45.120503652039325
1739209626.787111;-45.120503652039325
1739209626.787117;-33.981070128970906
1739209626.787123;-32.816014438256545
1739209626.787129;-38.13080360867914
1739209626.787135;-45.120503652039325
1739209626.7871408;-38.13080360867914
1739209626.7871468;-38.13080360867914
1739209626.7871528;-38.13080360867914
1739209626.7871587;-38.13080360867914
1739209626.7871647;-38.13080360867914
1739209626.7871706;-45.120503652039325
1739209626.7871766;-38.13080360867914
1739209626.7871826;-38.13080360867914
1739209626.7871885;-45.120503652039325
1739209626.7871945;-45.120503652039325
1739209626.7872005;-33.981070128970906
1739209626.7872066;-45.120503652039325
1739209626.7872126;-38.13080360867914
1739209626.7872186;-35.57807855764607
1739209626.7872245;-32.816014438256545
1739209626.7872305;-33.981070128970906
1739209626.7872365;-45.120503652039325
1739209626.7872424;-33.981070128970906
1739209626.7872484;-38.13080360867914
1739209626.7872543;-38.13080360867914
1739209626.7872603;-38.13080360867914
1739209626.7872663;-38.13080360867914
1739209626.7872722;-35.57807855764607
1739209626.7872782;-38.13080360867914
1739209626.7872841;-45.120503652039325
1739209626.78729;-45.120503652039325
1739209626.787296;-38.13080360867914
1739209626.787302;-38.13080360867914
1739209626.787308;-45.120503652039325
1739209626.787314;-45.120503652039325
1739209626.78732;-38.13080360867914
1739209626.7873259;-38.13080360867914
1739209626.7873318;-45.120503652039325
1739209626.7873378;-33.981070128970906
1739209626.7873437;-38.13080360867914
1739209626.7873497;-45.120503652039325
1739209626.7873557;-45.120503652039325
1739209626.7873616;-38.13080360867914
1739209626.7873676;-35.57807855764607
1739209626.7873735;-38.13080360867914
1739209626.7873795;-45.120503652039325
1739209626.7873855;-38.13080360867914
1739209626.7873914;-45.120503652039325
1739209626.7873974;-38.13080360867914
1739209626.7874033;-45.120503652039325
1739209626.7874093;-38.13080360867914
1739209626.7874153;-45.120503652039325
1739209626.7874212;-45.120503652039325
1739209626.7874272;-35.57807855764607
1739209626.7874331;-38.13080360867914
1739209626.787439;-45.120503652039325
1739209626.787445;-45.120503652039325
1739209626.787451;-45.120503652039325
1739209626.787457;-35.57807855764607
1739209626.787463;-33.981070128970906
1739209626.787469;-45.120503652039325
1739209626.7874749;-45.120503652039325
1739209626.7874808;-33.981070128970906
1739209626.7874868;-32.816014438256545
1739209626.7874928;-45.120503652039325
1739209626.7874987;-35.57807855764607
1739209626.7875047;-45.120503652039325
1739209626.7875106;-45.120503652039325
1739209626.7875166;-45.120503652039325
1739209626.7875226;-38.13080360867914
1739209626.7875285;-45.120503652039325
1739209626.7875345;-45.120503652039325
1739209626.7875404;-38.13080360867914
1739209626.7875464;-45.120503652039325
1739209626.7875524;-38.13080360867914
1739209626.7875583;-45.120503652039325
1739209626.7875643;-33.981070128970906
1739209626.7875702;-38.13080360867914
1739209626.7875762;-35.57807855764607
1739209626.7875822;-33.981070128970906
1739209626.7875881;-38.13080360867914
1739209626.787594;-35.57807855764607
1739209626.7876;-45.120503652039325
1739209626.787606;-45.120503652039325
1739209626.787612;-38.13080360867914
1739209626.787618;-35.57807855764607
1739209626.787624;-38.13080360867914
1739209626.7876298;-45.120503652039325
1739209626.7876358;-38.13080360867914
1739209626.7876418;-35.57807855764607
1739209626.7876477;-38.13080360867914
1739209626.7876537;-45.120503652039325
1739209626.7876596;-38.13080360867914
1739209626.7876656;-38.13080360867914
1739209626.7876716;-38.13080360867914
1739209626.7876775;-45.120503652039325
1739209626.7876835;-45.120503652039325
1739209626.7876894;-45.120503652039325
1739209626.7876954;-45.120503652039325
1739209626.7877014;-35.57807855764607
1739209626.7877073;-38.13080360867914
1739209626.7877133;-38.13080360867914
1739209626.7877192;-38.13080360867914
1739209626.7877252;-45.120503652039325
1739209626.7877312;-38.13080360867914
1739209626.7877371;-38.13080360867914
1739209626.787743;-45.120503652039325
1739209626.787749;-45.120503652039325
1739209626.787755;-45.120503652039325
1739209626.787761;-45.120503652039325
1739209626.787767;-38.13080360867914
1739209626.787773;-45.120503652039325
1739209626.7877789;-38.13080360867914
1739209626.7877848;-38.13080360867914
1739209626.7877908;-38.13080360867914
1739209626.7877967;-26.991370085610736
1739209626.7878027;-38.13080360867914
1739209626.7878087;-38.13080360867914
1739209626.7878146;-45.120503652039325
1739209626.7878206;-32.816014438256545
1739209626.7878265;-45.120503652039325
1739209626.7878325;-38.13080360867914
1739209626.7878385;-45.120503652039325
1739209626.7878444;-35.57807855764607
1739209626.7878504;-38.13080360867914
1739209626.7878563;-45.120503652039325
1739209626.7878623;-45.120503652039325
1739209626.7878683;-45.120503652039325
1739209626.7878742;-45.120503652039325
1739209626.7878802;-45.120503652039325
1739209626.7878861;-45.120503652039325
1739209626.787892;-29.438486411369333
1739209626.787898;-33.981070128970906
1739209626.787904;-38.13080360867914
1739209626.78791;-38.13080360867914
1739209626.787916;-38.13080360867914
1739209626.787922;-45.120503652039325
1739209626.7879279;-38.13080360867914
1739209626.7879338;-35.57807855764607
1739209626.7879398;-32.816014438256545
1739209626.7879457;-38.13080360867914
1739209626.7879517;-45.120503652039325
1739209626.7879577;-38.13080360867914
1739209626.7879636;-38.13080360867914
1739209626.7879696;-45.120503652039325
1739209626.7879755;-38.13080360867914
1739209626.7879815;-38.13080360867914
1739209626.7879875;-45.120503652039325
1739209626.7879934;-45.120503652039325
1739209626.7879994;-38.13080360867914
1739209626.7880054;-45.120503652039325
1739209626.7880113;-45.120503652039325
1739209626.7880173;-45.120503652039325
1739209626.7880232;-45.120503652039325
1739209626.7880292;-45.120503652039325
1739209626.7880352;-30.49652367304973
1739209626.788041;-32.816014438256545
1739209626.788047;-38.13080360867914
1739209626.788053;-45.120503652039325
1739209626.788059;-35.57807855764607
1739209626.788065;-38.13080360867914
1739209626.788071;-45.120503652039325
1739209626.788077;-38.13080360867914
1739209626.788083;-38.13080360867914
1739209626.788089;-38.13080360867914
1739209626.788095;-35.57807855764607
1739209626.788101;-38.13080360867914
1739209626.788107;-45.120503652039325
1739209626.7881129;-38.13080360867914
1739209626.7881188;-35.57807855764607
1739209626.7881248;-35.57807855764607
1739209626.7881308;-35.57807855764607
1739209626.7881367;-38.13080360867914
1739209626.7881427;-32.816014438256545
1739209626.7881486;-38.13080360867914
1739209626.7881546;-45.120503652039325
1739209626.7881606;-38.13080360867914
1739209626.7881665;-35.57807855764607
1739209626.7881725;-38.13080360867914
1739209626.7881784;-35.57807855764607
1739209626.7881844;-38.13080360867914
1739209626.7881904;-35.57807855764607
1739209626.7881963;-38.13080360867914
1739209626.7882023;-38.13080360867914
1739209626.7882082;-38.13080360867914
1739209626.7882142;-45.120503652039325
1739209626.7882202;-33.981070128970906
1739209626.7882261;-38.13080360867914
1739209626.788232;-45.120503652039325
1739209626.788238;-45.120503652039325
1739209626.788244;-38.13080360867914
1739209626.78825;-45.120503652039325
1739209626.788256;-38.13080360867914
1739209626.788262;-35.57807855764607
1739209626.7882679;-38.13080360867914
1739209626.7882738;-38.13080360867914
1739209626.7882798;-38.13080360867914
1739209626.7882857;-38.13080360867914
1739209626.7882917;-38.13080360867914
1739209626.7882977;-38.13080360867914
1739209626.7883036;-33.981070128970906
1739209626.7883096;-38.13080360867914
1739209626.7883155;-38.13080360867914
1739209626.7883215;-45.120503652039325
1739209626.7883275;-45.120503652039325
1739209626.7883334;-38.13080360867914
1739209626.7883394;-38.13080360867914
1739209626.7883453;-45.120503652039325
1739209626.7883513;-45.120503652039325
1739209626.7883573;-33.981070128970906
1739209626.7883632;-38.13080360867914
1739209626.7883692;-38.13080360867914
1739209626.7883751;-38.13080360867914
1739209626.788381;-33.981070128970906
1739209626.788387;-38.13080360867914
1739209626.788393;-45.120503652039325
1739209626.788399;-38.13080360867914
1739209626.788405;-35.57807855764607
1739209626.788411;-38.13080360867914
1739209626.7884169;-45.120503652039325
1739209626.7884228;-45.120503652039325
1739209626.7884288;-38.13080360867914
1739209626.7884347;-38.13080360867914
1739209626.7884407;-45.120503652039325
1739209626.7884467;-38.13080360867914
1739209626.7884526;-38.13080360867914
1739209626.7884586;-38.13080360867914
1739209626.7884645;-45.120503652039325
1739209626.7884705;-38.13080360867914
1739209626.7884765;-38.13080360867914
1739209626.7884824;-38.13080360867914
1739209626.7884884;-45.120503652039325
1739209626.7884943;-38.13080360867914
1739209626.7885003;-35.57807855764607
1739209626.7885063;-38.13080360867914
1739209626.7885122;-38.13080360867914
1739209626.7885182;-35.57807855764607
1739209626.7885242;-32.816014438256545
1739209626.78853;-45.120503652039325
1739209626.788536;-45.120503652039325
1739209626.788542;-38.13080360867914
1739209626.788548;-38.13080360867914
1739209626.788554;-45.120503652039325
1739209626.78856;-38.13080360867914
1739209626.7885659;-45.120503652039325
1739209626.7885718;-45.120503652039325
1739209626.7885778;-45.120503652039325
1739209626.7885838;-38.13080360867914
1739209626.7885897;-45.120503652039325
1739209626.7885957;-45.120503652039325
1739209626.7886016;-38.13080360867914
1739209626.7886076;-45.120503652039325
1739209626.7886136;-38.13080360867914
1739209626.7886195;-33.981070128970906
1739209626.7886255;-45.120503652039325
1739209626.7886314;-45.120503652039325
1739209626.7886374;-38.13080360867914
1739209626.7886434;-38.13080360867914
1739209626.7886493;-45.120503652039325
1739209626.7886553;-32.816014438256545
1739209626.7886612;-38.13080360867914
1739209626.7886672;-45.120503652039325
1739209626.7886732;-38.13080360867914
1739209626.7886791;-35.57807855764607
1739209626.788685;-45.120503652039325
1739209626.788691;-45.120503652039325
1739209626.788697;-35.57807855764607
1739209626.788703;-35.57807855764607
1739209626.788709;-38.13080360867914
1739209626.788715;-38.13080360867914
1739209626.7887208;-38.13080360867914
1739209626.7887268;-38.13080360867914
1739209626.7887328;-33.981070128970906
1739209626.7887387;-33.981070128970906
1739209626.7887447;-45.120503652039325
1739209626.7887506;-45.120503652039325
1739209626.7887566;-38.13080360867914
1739209626.7887626;-35.57807855764607
1739209626.7887685;-38.13080360867914
1739209626.7887745;-38.13080360867914
1739209626.7887805;-45.120503652039325
1739209626.7887864;-38.13080360867914
1739209626.7887924;-33.981070128970906
1739209626.7887983;-32.816014438256545
1739209626.7888043;-45.120503652039325
1739209626.7888103;-38.13080360867914
1739209626.7888162;-38.13080360867914
1739209626.7888222;-38.13080360867914
