CAN Message; 0x24:023de23339658b2f
1739209822.7853131;-45.120503652039325
1739209822.785316;-38.13080360867914
1739209822.785319;-45.120503652039325
1739209822.785322;-38.13080360867914
1739209822.7853248;-33.981070128970906
1739209822.785328;-38.13080360867914
1739209822.7853308;-45.120503652039325
1739209822.7853336;-33.981070128970906
1739209822.7853367;-38.13080360867914
1739209822.7853396;-45.120503652039325
1739209822.7853425;-45.120503652039325
1739209822.7853453;-38.13080360867914
1739209822.7853484;-32.816014438256545
1739209822.7853513;-45.120503652039325
1739209822.7853541;-45.120503652039325
1739209822.7853572;-38.13080360867914
1739209822.78536;-33.981070128970906
1739209822.785363;-38.13080360867914
1739209822.785366;-38.13080360867914
1739209822.785369;-45.120503652039325
1739209822.7853718;-38.13080360867914
1739209822.7853749;-38.13080360867914
1739209822.7853777;-45.120503652039325
1739209822.7853806;-45.120503652039325
1739209822.7853835;-45.120503652039325
1739209822.7853866;-45.120503652039325
1739209822.7853894;-45.120503652039325
1739209822.7853923;-33.981070128970906
1739209822.7853954;-31.141103565318915
1739209822.7853982;-38.13080360867914
1739209822.785401;-38.13080360867914
1739209822.7854042;-45.120503652039325
1739209822.785407;-38.13080360867914
1739209822.78541;-38.13080360867914
1739209822.785413;-45.120503652039325
1739209822.785416;-38.13080360867914
1739209822.7854187;-31.141103565318915
1739209822.7854216;-38.13080360867914
1739209822.7854247;-38.13080360867914
1739209822.7854276;-45.120503652039325
1739209822.7854304;-38.13080360867914
1739209822.7854335;-38.13080360867914
1739209822.7854364;-45.120503652039325
1739209822.7854393;-45.120503652039325
1739209822.7854424;-45.120503652039325
1739209822.7854452;-38.13080360867914
1739209822.785448;-45.120503652039325
1739209822.7854512;-45.120503652039325
1739209822.785454;-45.120503652039325
1739209822.785457;-45.120503652039325
1739209822.7854598;-38.13080360867914
1739209822.7854629;-38.13080360867914
1739209822.7854657;-38.13080360867914
1739209822.7854686;-28.992665084841942
1739209822.7854717;-38.13080360867914
1739209822.7854745;-45.120503652039325
1739209822.7854774;-38.13080360867914
1739209822.7854805;-33.981070128970906
1739209822.7854834;-38.13080360867914
1739209822.7854862;-45.120503652039325
1739209822.7854893;-38.13080360867914
1739209822.7854922;-30.49652367304973
1739209822.785495;-35.57807855764607
1739209822.785498;-38.13080360867914
1739209822.785501;-38.13080360867914
1739209822.7855039;-45.120503652039325
1739209822.7855067;-38.13080360867914
1739209822.7855098;-33.981070128970906
1739209822.7855127;-38.13080360867914
1739209822.7855155;-38.13080360867914
1739209822.7855186;-38.13080360867914
1739209822.7855215;-38.13080360867914
1739209822.7855244;-38.13080360867914
1739209822.7855275;-38.13080360867914
1739209822.7855303;-38.13080360867914
1739209822.7855332;-38.13080360867914
1739209822.7855363;-33.981070128970906
1739209822.7855392;-45.120503652039325
1739209822.785542;-45.120503652039325
1739209822.7855449;-32.816014438256545
1739209822.785548;-38.13080360867914
1739209822.7855508;-38.13080360867914
1739209822.7855537;-33.981070128970906
1739209822.7855568;-35.57807855764607
1739209822.7855597;-24.589719217205094
1739209822.7855625;-31.141103565318915
1739209822.7855656;-31.141103565318893
1739209822.7855685;-45.120503652039325
1739209822.7855713;-38.13080360867914
1739209822.7855744;-28.21854285175415
1739209822.7855773;-45.120503652039325
1739209822.7855802;-26.035653463252796
1739209822.785583;-30.49652367304973
1739209822.785586;-29.438486411369333
1739209822.785589;-33.981070128970906
1739209822.7855918;-45.120503652039325
1739209822.785595;-45.120503652039325
1739209822.7855978;-38.13080360867914
1739209822.7856007;-31.141103565318915
1739209822.7856038;-23.50682362968953
1739209822.7856066;-28.992665084841942
1739209822.7856095;-35.57807855764607
1739209822.7856126;-25.252786309376837
1739209822.7856154;-27.877744956031417
1739209822.7856183;-38.13080360867914
1739209822.7856212;-38.13080360867914
1739209822.7856243;-35.57807855764607
1739209822.7856271;-26.991370085610722
1739209822.78563;-38.13080360867914
1739209822.785633;-29.438486411369333
1739209822.785636;-38.13080360867914
1739209822.7856388;-31.141103565318943
1739209822.785642;-45.120503652039325
1739209822.7856448;-31.141103565318915
1739209822.7856476;-25.826314394896357
1739209822.7856507;-27.877744956031417
1739209822.7856536;-45.120503652039325
1739209822.7856565;-28.58837851428586
1739209822.7856593;-30.49652367304973
1739209822.7856624;-26.991370085610736
1739209822.7856653;-33.981070128970906
1739209822.7856681;-31.141103565318915
1739209822.7856712;-38.13080360867914
1739209822.785674;-31.141103565318915
1739209822.785677;-30.49652367304973
1739209822.78568;-33.981070128970906
1739209822.785683;-29.438486411369333
1739209822.7856858;-33.981070128970956
1739209822.7856889;-32.816014438256545
1739209822.7856917;-38.13080360867914
1739209822.7856946;-28.992665084841942
1739209822.7856975;-38.13080360867914
1739209822.7857006;-45.120503652039325
1739209822.7857034;-38.13080360867914
1739209822.7857063;-33.981070128970906
1739209822.7857094;-45.120503652039325
1739209822.7857122;-33.981070128970906
1739209822.785715;-27.8777449560314
1739209822.7857182;-28.992665084841942
1739209822.785721;-31.14110356531892
1739209822.785724;-45.120503652039325
1739209822.785727;-28.992665084841942
1739209822.78573;-28.992665084841967
1739209822.7857327;-30.49652367304976
1739209822.7857356;-31.141103565318915
1739209822.7857387;-22.84163660590255
1739209822.7857416;-26.487275050834725
1739209822.7857444;-35.57807855764607
1739209822.7857475;-45.120503652039325
1739209822.7857504;-29.438486411369347
1739209822.7857533;-33.981070128970906
1739209822.7857563;-33.981070128970956
1739209822.7857592;-35.57807855764607
1739209822.785762;-28.992665084841967
1739209822.7857652;-45.120503652039325
1739209822.785768;-38.13080360867914
1739209822.785771;-29.438486411369354
1739209822.7857738;-32.81601443825658
1739209822.7857769;-38.13080360867914
1739209822.7857797;-28.58837851428586
1739209822.7857826;-31.141103565318915
1739209822.7857857;-28.21854285175415
1739209822.7857885;-28.588378514285886
1739209822.7857914;-28.992665084841942
1739209822.7857945;-22.175841390423358
1739209822.7857974;-33.981070128970956
1739209822.7858002;-28.992665084841942
1739209822.7858033;-32.816014438256545
1739209822.7858062;-38.13080360867914
1739209822.785809;-31.141103565318915
1739209822.7858121;-27.8777449560314
1739209822.785815;-38.13080360867914
1739209822.7858179;-29.438486411369333
1739209822.7858207;-45.120503652039325
1739209822.7858238;-32.816014438256545
1739209822.7858267;-32.816014438256545
1739209822.7858295;-33.981070128970956
1739209822.7858326;-28.992665084841942
1739209822.7858355;-38.13080360867914
1739209822.7858384;-38.13080360867914
1739209822.7858415;-30.49652367304973
1739209822.7858443;-33.981070128970956
1739209822.7858472;-33.981070128970906
1739209822.7858503;-28.218542851754165
1739209822.7858531;-35.57807855764607
1739209822.785856;-45.120503652039325
1739209822.7858589;-38.13080360867914
1739209822.785862;-31.141103565318915
1739209822.7858648;-33.981070128970906
1739209822.7858677;-33.981070128970906
1739209822.7858708;-25.62660358559016
1739209822.7858737;-31.141103565318915
1739209822.7858765;-28.992665084841942
1739209822.7858796;-33.981070128970906
1739209822.7858825;-38.13080360867914
1739209822.7858853;-45.120503652039325
1739209822.7858884;-33.981070128970906
1739209822.7858913;-28.992665084841942
1739209822.7858942;-26.487275050834715
1739209822.785897;-45.120503652039325
1739209822.7859;-32.816014438256545
1739209822.785903;-22.54371790334745
1739209822.7859058;-30.49652367304976
1739209822.785909;-30.49652367304973
1739209822.7859118;-38.13080360867914
1739209822.7859147;-32.816014438256545
1739209822.7859178;-45.120503652039325
1739209822.7859206;-28.992665084841942
1739209822.7859235;-31.141103565318915
1739209822.7859266;-33.981070128970956
1739209822.7859294;-31.141103565318943
1739209822.7859323;-28.992665084841942
1739209822.7859352;-28.21854285175415
1739209822.7859383;-23.38864096791655
1739209822.7859411;-45.120503652039325
1739209822.785944;-32.816014438256545
1739209822.785947;-38.13080360867914
1739209822.78595;-32.816014438256545
1739209822.7859528;-32.816014438256545
1739209822.785956;-29.438486411369333
1739209822.7859588;-30.49652367304973
1739209822.7859616;-38.13080360867914
1739209822.7859647;-29.438486411369333
1739209822.7859676;-25.62660358559016
1739209822.7859704;-28.992665084841942
1739209822.7859733;-38.13080360867914
1739209822.7859764;-32.81601443825658
1739209822.7859793;-26.991370085610722
1739209822.7859821;-28.58837851428586
1739209822.7859852;-27.267205301931607
1739209822.785988;-45.120503652039325
1739209822.785991;-29.438486411369333
1739209822.785994;-28.58837851428586
1739209822.785997;-38.13080360867914
1739209822.7859998;-25.826314394896357
1739209822.7860029;-28.588378514285886
1739209822.7860057;-35.57807855764607
1739209822.7860086;-45.120503652039325
1739209822.7860115;-45.120503652039325
1739209822.7860146;-30.49652367304973
1739209822.7860174;-31.141103565318915
1739209822.7860203;-45.120503652039325
1739209822.7860234;-35.57807855764607
1739209822.7860262;-38.13080360867914
1739209822.786029;-35.57807855764607
1739209822.7860322;-28.58837851428586
1739209822.786035;-33.981070128970906
1739209822.786038;-35.57807855764607
1739209822.786041;-31.141103565318915
1739209822.786044;-33.981070128970956
1739209822.7860467;-32.816014438256545
1739209822.7860498;-45.120503652039325
1739209822.7860527;-31.141103565318915
1739209822.7860556;-38.13080360867914
1739209822.7860584;-33.981070128970906
1739209822.7860615;-25.826314394896354
1739209822.7860644;-33.981070128970956
1739209822.7860672;-32.816014438256545
1739209822.7860703;-21.228842808393964
1739209822.7860732;-27.267205301931607
1739209822.786076;-38.13080360867914
1739209822.7860792;-27.877744956031414
1739209822.786082;-33.981070128970906
1739209822.786085;-25.62660358559016
1739209822.786088;-38.13080360867914
1739209822.7860909;-38.13080360867914
1739209822.7860937;-32.81601443825658
1739209822.7860966;-26.991370085610722
1739209822.7860997;-31.141103565318915
1739209822.7861025;-29.438486411369333
1739209822.7861054;-30.49652367304973
1739209822.7861085;-45.120503652039325
1739209822.7861114;-33.981070128970906
1739209822.7861142;-45.120503652039325
1739209822.7861173;-27.267205301931607
1739209822.7861202;-33.981070128970906
1739209822.786123;-45.120503652039325
1739209822.7861261;-25.252786309376837
1739209822.786129;-32.816014438256545
1739209822.7861319;-31.141103565318915
1739209822.7861347;-31.141103565318915
1739209822.7861378;-26.035653463252796
1739209822.7861407;-25.826314394896357
1739209822.7861435;-33.981070128970956
1739209822.7861466;-38.13080360867914
1739209822.7861495;-33.981070128970906
1739209822.7861524;-38.13080360867914
1739209822.7861555;-45.120503652039325
1739209822.7861583;-38.13080360867914
1739209822.7861612;-31.141103565318915
1739209822.7861643;-33.981070128970956
1739209822.7861671;-28.992665084841967
1739209822.78617;-26.991370085610722
1739209822.7861729;-32.816014438256545
1739209822.786176;-28.992665084841942
1739209822.7861788;-28.58837851428586
1739209822.7861817;-28.58837851428586
1739209822.7861848;-38.13080360867914
1739209822.7861876;-38.13080360867914
1739209822.7861905;-31.141103565318915
1739209822.7861936;-26.487275050834715
1739209822.7861965;-35.57807855764607
1739209822.7861993;-32.816014438256545
1739209822.7862024;-45.120503652039325
1739209822.7862053;-33.981070128970906
1739209822.7862082;-38.13080360867914
1739209822.786211;-32.816014438256545
1739209822.786214;-33.981070128970906
1739209822.786217;-45.120503652039325
1739209822.7862198;-38.13080360867914
1739209822.786223;-32.816014438256545
1739209822.7862258;-45.120503652039325
1739209822.7862287;-45.120503652039325
1739209822.7862318;-38.13080360867914
1739209822.7862346;-32.816014438256545
1739209822.7862375;-31.141103565318915
1739209822.7862406;-33.981070128970956
1739209822.7862434;-29.438486411369347
1739209822.7862463;-28.992665084841942
1739209822.7862492;-27.8777449560314
1739209822.7862523;-25.826314394896357
1739209822.7862551;-26.487275050834715
1739209822.786258;-33.981070128970906
1739209822.786261;-28.992665084841942
1739209822.786264;-26.991370085610754
1739209822.7862668;-33.981070128970956
1739209822.78627;-27.8777449560314
1739209822.7862728;-27.267205301931607
1739209822.7862756;-33.981070128970956
1739209822.7862787;-35.57807855764607
1739209822.7862816;-26.487275050834715
1739209822.7862844;-32.81601443825658
1739209822.7862873;-33.981070128970906
1739209822.7862904;-27.267205301931607
1739209822.7862933;-45.120503652039325
1739209822.7862961;-33.981070128970906
1739209822.7862992;-32.816014438256545
1739209822.786302;-45.120503652039325
1739209822.786305;-31.141103565318915
1739209822.786308;-38.13080360867914
1739209822.786311;-38.13080360867914
1739209822.7863138;-38.13080360867914
1739209822.7863169;-38.13080360867914
1739209822.7863197;-45.120503652039325
1739209822.7863226;-38.13080360867914
1739209822.7863257;-38.13080360867914
1739209822.7863286;-38.13080360867914
1739209822.7863314;-45.120503652039325
1739209822.7863343;-38.13080360867914
1739209822.7863374;-35.57807855764607
1739209822.7863402;-45.120503652039325
1739209822.786343;-45.120503652039325
1739209822.7863462;-38.13080360867914
1739209822.786349;-45.120503652039325
1739209822.786352;-35.57807855764607
1739209822.786355;-45.120503652039325
1739209822.7863579;-45.120503652039325
1739209822.7863607;-38.13080360867914
1739209822.7863638;-38.13080360867914
1739209822.7863667;-45.120503652039325
1739209822.7863696;-35.57807855764607
1739209822.7863724;-45.120503652039325
1739209822.7863755;-45.120503652039325
1739209822.7863784;-35.57807855764607
1739209822.7863812;-35.57807855764607
1739209822.7863843;-45.120503652039325
1739209822.7863872;-35.57807855764607
1739209822.78639;-38.13080360867914
1739209822.7863932;-45.120503652039325
1739209822.786396;-30.49652367304973
1739209822.786399;-32.816014438256545
1739209822.786402;-38.13080360867914
1739209822.7864048;-38.13080360867914
1739209822.7864077;-38.13080360867914
1739209822.7864106;-45.120503652039325
1739209822.7864137;-35.57807855764607
1739209822.7864165;-35.57807855764607
1739209822.7864194;-45.120503652039325
1739209822.7864225;-45.120503652039325
1739209822.7864254;-45.120503652039325
1739209822.7864282;-45.120503652039325
1739209822.7864313;-45.120503652039325
1739209822.7864342;-38.13080360867914
1739209822.786437;-38.13080360867914
1739209822.7864401;-45.120503652039325
1739209822.786443;-45.120503652039325
1739209822.7864459;-45.120503652039325
1739209822.7864487;-45.120503652039325
1739209822.7864518;-38.13080360867914
1739209822.7864547;-45.120503652039325
1739209822.7864575;-45.120503652039325
1739209822.7864606;-45.120503652039325
1739209822.7864635;-38.13080360867914
1739209822.7864664;-38.13080360867914
1739209822.7864695;-38.13080360867914
1739209822.7864723;-45.120503652039325
1739209822.7864752;-45.120503652039325
1739209822.7864783;-38.13080360867914
1739209822.7864811;-38.13080360867914
1739209822.786484;-45.120503652039325
1739209822.7864869;-45.120503652039325
1739209822.78649;-38.13080360867914
1739209822.7864928;-33.981070128970906
1739209822.7864957;-45.120503652039325
1739209822.7864988;-38.13080360867914
1739209822.7865016;-33.981070128970906
1739209822.7865045;-38.13080360867914
1739209822.7865076;-45.120503652039325
1739209822.7865105;-45.120503652039325
1739209822.7865133;-33.981070128970906
1739209822.7865164;-45.120503652039325
1739209822.7865193;-45.120503652039325
1739209822.7865222;-45.120503652039325
1739209822.786525;-45.120503652039325
1739209822.786528;-45.120503652039325
1739209822.786531;-38.13080360867914
1739209822.7865338;-33.981070128970906
1739209822.786537;-35.57807855764607
1739209822.7865398;-45.120503652039325
1739209822.7865427;-45.120503652039325
1739209822.7865458;-38.13080360867914
1739209822.7865486;-38.13080360867914
1739209822.7865515;-45.120503652039325
1739209822.7865546;-45.120503652039325
1739209822.7865574;-33.981070128970906
1739209822.7865603;-28.992665084841942
1739209822.7865634;-38.13080360867914
1739209822.7865663;-38.13080360867914
1739209822.786569;-38.13080360867914
1739209822.786572;-38.13080360867914
1739209822.786575;-45.120503652039325
1739209822.786578;-38.13080360867914
1739209822.7865808;-38.13080360867914
1739209822.786584;-45.120503652039325
1739209822.7865868;-38.13080360867914
1739209822.7865896;-35.57807855764607
1739209822.7865927;-45.120503652039325
1739209822.7865956;-45.120503652039325
1739209822.7865984;-45.120503652039325
1739209822.7866015;-38.13080360867914
1739209822.7866044;-45.120503652039325
1739209822.7866073;-38.13080360867914
1739209822.7866101;-38.13080360867914
1739209822.7866132;-45.120503652039325
1739209822.786616;-45.120503652039325
1739209822.786619;-45.120503652039325
1739209822.786622;-45.120503652039325
1739209822.786625;-38.13080360867914
1739209822.7866278;-38.13080360867914
1739209822.7866309;-27.267205301931607
1739209822.7866337;-45.120503652039325
1739209822.7866366;-45.120503652039325
1739209822.7866397;-38.13080360867914
1739209822.7866426;-38.13080360867914
1739209822.7866454;-45.120503652039325
1739209822.7866483;-38.13080360867914
1739209822.7866514;-45.120503652039325
1739209822.7866542;-33.981070128970956
1739209822.786657;-38.13080360867914
1739209822.7866602;-33.981070128970906
1739209822.786663;-45.120503652039325
1739209822.786666;-33.981070128970906
1739209822.786669;-38.13080360867914
1739209822.7866719;-45.120503652039325
1739209822.7866747;-38.13080360867914
1739209822.7866778;-27.267205301931607
1739209822.7866807;-38.13080360867914
1739209822.7866836;-45.120503652039325
1739209822.7866864;-45.120503652039325
1739209822.7866895;-45.120503652039325
1739209822.7866924;-38.13080360867914
1739209822.7866952;-38.13080360867914
1739209822.7866983;-45.120503652039325
1739209822.7867012;-30.49652367304973
1739209822.786704;-38.13080360867914
1739209822.7867072;-45.120503652039325
1739209822.78671;-45.120503652039325
1739209822.786713;-33.981070128970906
